InitialReturnMin,ReturnStepMaxmin,EpLenMean,InitialReturnMax,MinIW,ReturnStepMax,EpRewMean,InitialReturnMean,TimeElapsed,MaxD2w0t,EpisodesSoFar,InitialReturnStd,Weights,EmpiricalD2,MeanD2w0t,TimestepsSoFar,StdD2w0t,Bound,EpThisIter,J_sample_variance,ReturnMeanIW,Iteration,MeanIW,MaxIW,MinD2w0t,InitialBound,StdIW
-37.281197,99.36532,16.82,-12.406599,0.100600794,100.0,-108.04314931526474,-24.922073,1278.1422801017761,1.5837698,17200,5.718936,[-1.156  0.823 -0.504  0.048 -0.74 ],1.4771765,0.03792079,291177,0.20506313,-56.969894,100,252.09239,-22.997118,172,0.8873339,4.931967,,-58.12423,0.6183429
-39.46466,99.387505,17.24,-7.0530105,0.2938525,100.0,-108.41064832520598,-25.011368,1285.110148191452,1.3184847,17300,6.7549324,[-1.168  0.808 -0.503  0.047 -0.747],1.1654023,0.036807887,292901,0.19526932,-57.76704,100,86.22811,-23.979164,173,0.97343224,2.4570951,,-58.341057,0.3835225
-43.613255,99.35395,16.81,-6.1363935,0.2574652,100.0,-107.63962887357145,-25.011612,1290.854760169983,5.163861,17400,6.4873705,[-1.167  0.816 -0.503  0.04  -0.749],1.2892394,0.036526144,294582,0.19962397,-57.25528,100,101.069145,-23.25,174,0.93793344,3.705048,,-58.332047,0.4448624
-39.35074,99.36305,16.44,-12.728532,0.07832965,100.0,-108.04824197089022,-25.522459,1298.2630550861359,3.100234,17500,5.720072,[-1.156  0.796 -0.502  0.025 -0.731],1.5171804,0.03907215,296226,0.21587946,-56.97975,100,129.56667,-22.502333,175,0.8600507,2.9823651,,-58.724613,0.46440983
-37.10175,99.37418,17.24,-8.09895,0.016290996,100.0,-108.65054030114631,-24.520498,1306.1207304000854,5.8234344,17600,5.7533336,[-1.142  0.815 -0.492  0.014 -0.744],3.569868,0.05211086,297950,0.311321,-53.94301,100,108.09335,-17.8583,176,0.73243076,4.096784,,-57.843384,0.62122744
-38.656986,99.37775,16.85,-13.963161,0.037558205,100.0,-108.33859734082998,-24.822388,1312.8777220249176,4.410748,17700,5.1943803,[-1.167  0.79  -0.485  0.004 -0.752],2.166074,0.04172686,299635,0.23529044,-54.845383,100,229.77345,-20.106226,177,0.7807179,5.426208,,-58.049507,0.7040608
-40.24598,99.36226,16.7,-14.271433,0.317904,100.0,-108.56712866634754,-25.159283,1320.2198560237885,1.3084066,17800,4.9448667,[-1.145  0.819 -0.48   0.02  -0.746],1.0655445,0.03429468,301305,0.18455586,-58.0142,100,45.82592,-24.510756,178,0.9687242,1.8030951,,-58.422966,0.2310917
-38.31835,99.35959,16.92,-12.135883,0.19209346,100.0,-108.33785513982494,-24.831615,1327.6656546592712,2.5142412,17900,5.8424716,[-1.142  0.83  -0.474  0.03  -0.733],1.2035437,0.036597285,302997,0.19665863,-56.789986,100,76.9237,-22.81008,179,0.9065189,1.9908501,,-58.0953,0.31929463
-38.448887,99.399895,16.99,-7.8628073,0.055800498,100.0,-108.35870724384833,-25.288635,1334.5915093421936,6.5321674,18000,5.8916187,[-1.111  0.839 -0.462  0.023 -0.738],2.524215,0.046948023,304696,0.26816034,-56.3484,100,279.47736,-20.866756,180,0.7892211,3.8998165,,-58.62181,0.7188022
-38.801727,99.36156,16.95,-8.692509,0.26440567,100.0,-107.87332451928067,-24.952543,1341.9879405498505,1.3703742,18100,6.191302,[-1.092  0.866 -0.459  0.025 -0.739],1.1904814,0.03675951,306391,0.19694191,-57.7274,100,95.49952,-23.824211,181,0.9318047,2.3587456,,-58.27543,0.37827972
-37.31319,99.38435,16.58,-10.947304,0.31283143,100.0,-108.43086064197159,-25.474155,1347.3305594921112,1.8666797,18200,5.3906794,[-1.091  0.873 -0.459  0.016 -0.738],1.2999165,0.036417264,308049,0.19771367,-57.18625,100,137.5453,-23.21576,182,0.9106475,3.31338,,-58.76181,0.5219905
-43.58649,99.361015,17.29,-9.624575,0.098338425,100.0,-109.0188492569074,-24.635122,1354.9190063476562,2.787966,18300,5.614646,[-1.088  0.892 -0.455  0.016 -0.723],1.693247,0.03969686,309778,0.21458477,-57.04994,100,195.80814,-22.876537,183,0.9158769,5.858287,,-57.96161,0.6284258
-37.874603,99.35779,17.47,-8.507597,0.16727734,100.0,-108.49535625265075,-24.271406,1362.5733149051666,4.9566174,18400,6.2464023,[-1.107  0.87  -0.457  0.003 -0.725],1.4436721,0.03971982,311525,0.2134594,-55.919926,100,99.403625,-21.620914,184,0.9263136,3.382328,,-57.596283,0.5786424
-39.38974,99.3683,16.92,-7.725117,0.16567388,100.0,-108.13070057698745,-25.135809,1369.4534499645233,2.2063408,18500,5.782151,[-1.128  0.861 -0.452 -0.017 -0.739],1.7014871,0.04178472,313217,0.2284202,-57.206215,100,139.0149,-22.32743,185,0.8565293,3.7670252,,-58.468307,0.4626028
-38.915714,99.37563,16.83,-9.613361,0.21283227,100.0,-108.29816703280086,-25.63285,1375.7406949996948,1.7991972,18600,6.1956935,[-1.111  0.869 -0.456 -0.026 -0.714],1.2235411,0.035625488,314900,0.19150129,-58.11262,100,97.25357,-24.401901,186,0.97509015,4.581444,,-58.96169,0.48156843
-38.935947,99.36419,16.71,-5.36913,0.049118385,100.0,-107.65149334657224,-25.520245,1382.8563919067383,10.260895,18700,6.624642,[-1.076  0.875 -0.452 -0.024 -0.727],2.3064704,0.04329713,316571,0.25346056,-56.16362,100,248.86087,-20.9903,187,0.80002034,4.0128694,,-58.840675,0.6363442
-40.06482,99.34933,17.14,-7.407132,0.15362653,100.0,-108.27075012234978,-24.903112,1389.8671810626984,2.2575142,18800,6.6814327,[-1.058  0.895 -0.458 -0.01  -0.75 ],1.4324276,0.038937557,318285,0.20898212,-57.163593,100,152.79211,-22.777775,188,0.9155366,3.618892,,-58.230896,0.5337117
-39.37095,99.37197,16.74,-8.470883,0.16924974,100.0,-107.54916572584042,-25.60834,1398.393759727478,1.5236176,18900,6.447699,[-1.072  0.891 -0.446 -0.019 -0.739],1.1010988,0.035491515,319959,0.19123408,-57.964546,100,71.32334,-24.122595,189,0.9397634,1.7665985,,-58.93803,0.28074056
-36.360153,99.37425,17.02,-8.760458,0.045422345,100.0,-108.71547271780622,-24.805222,1406.2798368930817,3.982639,19000,5.2394633,[-1.075  0.886 -0.454 -0.01  -0.761],2.5889683,0.047007225,321661,0.2663218,-56.295143,100,261.59488,-20.865147,190,0.8095519,5.7233105,,-58.092873,0.78681654
-38.271713,99.395645,17.55,-6.2936077,0.26697543,100.0,-108.5956283041267,-24.7381,1413.2802574634552,1.6870483,19100,6.6782823,[-1.05   0.91  -0.451 -0.012 -0.767],1.1557618,0.03743143,323416,0.19687706,-57.09223,100,93.610344,-23.28222,191,0.93262994,2.727953,,-58.070168,0.36956158
-39.67576,99.358215,16.25,-10.6525135,0.08993985,100.0,-107.63204127896144,-26.056873,1419.3187263011932,4.3223777,19200,6.132393,[-1.038e+00  9.126e-01 -4.541e-01  3.971e-04 -7.858e-01],1.889418,0.038987957,325041,0.2217599,-58.276627,100,266.54132,-23.642199,192,0.8892969,3.7308545,,-59.370544,0.65173286
-39.70401,99.34716,17.21,-11.918201,0.20263515,100.0,-108.58231580774338,-24.560112,1426.6060132980347,1.4997404,19300,5.934535,[-1.029  0.944 -0.447  0.019 -0.788],1.1524352,0.03733537,326762,0.19854021,-57.00924,100,67.084755,-23.062243,193,0.94094914,2.63023,,-57.86918,0.33215234
-39.487732,99.36691,16.85,-8.307399,0.10346018,100.0,-108.0921670768764,-25.24798,1434.070806980133,1.6750821,19400,6.059075,[-1.045  0.946 -0.449  0.005 -0.793],1.2149017,0.03599038,328447,0.19339052,-57.166794,100,106.20808,-23.343697,194,0.9168247,3.088242,,-58.557045,0.4129481
-39.58252,99.37991,16.74,-13.413193,0.43818495,100.0,-108.49457344629616,-25.516651,1441.320797920227,1.242365,19500,6.2142053,[-1.067  0.936 -0.456  0.007 -0.806],1.0812862,0.034591693,330121,0.1859761,-58.411934,100,62.875336,-24.881735,195,0.97736865,1.7383372,,-58.780334,0.22536585
-39.524445,99.35953,17.07,-9.832771,0.030285534,100.0,-108.66619506618224,-25.044395,1448.300972700119,7.4761186,19600,5.8189893,[-1.065  0.926 -0.457 -0.007 -0.81 ],3.064123,0.04999237,331828,0.29086867,-55.13748,100,234.035,-19.187023,196,0.72371536,6.3256335,,-58.372177,0.80979043
-37.80317,99.35899,16.63,-9.529417,0.21820386,100.0,-108.21215874850272,-25.964329,1455.4179484844208,1.9778844,19700,5.752052,[-1.045  0.952 -0.457 -0.003 -0.812],1.2488135,0.03646644,333491,0.19768561,-57.621296,100,117.53872,-23.585835,197,0.89336026,2.9107835,,-59.293167,0.438354
-39.221275,99.35813,16.62,-11.558487,0.049398728,100.0,-107.73255077279218,-25.458729,1463.6227056980133,3.0920904,19800,6.143377,[-1.032  0.961 -0.452 -0.01  -0.791],2.4598489,0.045621864,335153,0.25965464,-56.82608,100,230.2382,-21.264849,198,0.80998063,7.539292,,-58.746384,0.7267025
-38.470295,99.35779,17.06,-10.203327,0.22567254,100.0,-108.46668485577686,-24.941605,1471.5895931720734,1.2898731,19900,6.2179866,[-1.02   0.986 -0.453 -0.008 -0.795],1.2298213,0.036491852,336859,0.19466177,-57.190292,100,149.47949,-23.427454,199,0.91311014,2.6607125,,-58.259014,0.47094995
-39.904606,99.375916,16.36,-10.890071,0.558751,100.0,-107.69272893296376,-26.103806,1477.7506103515625,1.1593993,20000,6.4060407,[-1.016  0.998 -0.453 -0.008 -0.798],1.052471,0.03375541,338495,0.18361251,-58.84159,100,56.06462,-25.243654,200,0.9608261,1.9523741,,-59.42122,0.21270613
-42.103832,99.38362,16.06,-14.965422,0.16913594,100.0,-107.69579656558297,-26.322691,1485.6734964847565,4.7403307,20100,5.320487,[-1.008  0.999 -0.448 -0.004 -0.779],1.6339618,0.03795426,340101,0.21398893,-57.763763,100,176.90822,-23.104666,201,0.84720904,2.850751,,-59.570015,0.5098932
-38.20241,99.392715,15.87,-12.8036995,0.27568963,100.0,-108.1496131665367,-26.665203,1493.2672352790833,2.871025,20200,4.9890766,[-1.032  0.98  -0.458 -0.024 -0.793],1.3088961,0.036223903,341688,0.20249711,-58.259216,100,83.161514,-23.777195,202,0.9041608,3.4773915,,-59.91253,0.4636871
-39.9411,99.37232,16.13,-9.8823805,0.51247907,100.0,-107.36576423611417,-26.01103,1501.2930316925049,1.3791118,20300,5.3851314,[-1.038  0.973 -0.457 -0.049 -0.779],1.0689696,0.033547174,343301,0.1839274,-58.829216,100,55.150158,-25.174158,203,0.9572991,1.7149816,,-59.307365,0.22213842
-39.69502,99.39119,16.42,-6.6365066,0.52880967,100.0,-107.69860336390293,-25.896055,1507.1445395946503,1.0786982,20400,6.2081704,[-1.043  0.968 -0.462 -0.058 -0.775],1.024281,0.03323181,344943,0.18035167,-58.59012,100,48.59114,-25.161703,204,0.9744907,1.7106104,,-59.216488,0.18369251
-40.161842,99.33767,16.4,-6.2291203,0.32499814,100.0,-107.35607943281846,-25.51144,1513.5373108386993,1.1532723,20500,5.4020634,[-1.032  0.967 -0.46  -0.063 -0.789],1.0521632,0.033738043,346583,0.18329005,-58.34086,100,45.83693,-24.805502,205,0.97417593,2.0961175,,-58.81481,0.2261816
-38.648804,99.34899,17.14,-7.4927177,0.0984399,100.0,-108.03272725540938,-24.507252,1521.0161306858063,11.4460125,20600,5.5143685,[-1.035  0.966 -0.461 -0.055 -0.8  ],1.7532399,0.040333975,348297,0.23238523,-56.496628,100,144.09131,-22.0708,206,0.88310206,2.9598033,,-57.833733,0.5758448
-37.823486,99.3485,16.55,-6.1722574,0.07040394,100.0,-107.93729060927451,-25.551386,1528.4333052635193,5.5402703,20700,5.855118,[-1.045  0.944 -0.463 -0.069 -0.806],1.6371988,0.04000119,349952,0.23161958,-55.966545,100,128.89148,-21.107172,207,0.80713576,3.6407015,,-58.87626,0.50429827
-36.25902,99.374115,16.25,-11.395523,0.18026964,100.0,-107.38943825010787,-25.935457,1535.447202205658,1.5794855,20800,5.4058237,[-1.027  0.967 -0.45  -0.067 -0.812],1.1529771,0.03485492,351577,0.1908179,-58.084396,100,85.32841,-24.113317,208,0.9017566,2.5946686,,-59.199142,0.30506814
-36.78317,99.36256,16.72,-6.4956365,0.056857683,100.0,-107.46046669185475,-25.092768,1542.5366072654724,2.020096,20900,5.5749826,[-1.026  0.968 -0.437 -0.075 -0.792],1.6143978,0.038325224,353249,0.20920952,-57.092705,100,188.92725,-22.796894,209,0.8857088,3.1506965,,-58.420555,0.5539273
-39.820347,99.35984,17.28,-4.937136,0.5155577,100.0,-108.32923593628239,-24.609812,1549.2555634975433,1.0706437,21000,5.9482923,[-0.996  0.974 -0.444 -0.073 -0.796],1.0439419,0.035194606,354977,0.18604134,-57.815056,100,47.448895,-24.349321,210,0.9921961,1.8555683,,-57.940193,0.22118956
-37.795662,99.38479,15.99,-10.375875,0.045295365,100.0,-107.76752404750225,-26.53702,1554.0185809135437,2.79367,21100,5.2396593,[-0.995  0.976 -0.448 -0.074 -0.796],1.5763463,0.036893424,356576,0.20682807,-57.320007,100,211.0292,-22.976091,211,0.83637065,3.544027,,-59.85443,0.5761263
-38.171417,99.37678,15.96,-13.843847,0.124568105,100.0,-107.15649168211165,-26.448204,1560.4564213752747,3.1846917,21200,5.4882436,[-0.969  0.991 -0.441 -0.076 -0.802],2.2273304,0.042334765,358172,0.24380454,-56.561497,100,262.10583,-21.141762,212,0.75676,4.266118,,-59.725136,0.66802853
-42.966927,99.33194,15.83,-14.939993,0.09511244,100.0,-107.75185959749012,-26.715391,1567.143696308136,3.7167509,21300,5.287613,[-0.984  0.967 -0.444 -0.077 -0.795],1.8560313,0.038372222,359755,0.21950167,-57.972057,100,260.73013,-23.347446,213,0.87155,4.23725,,-59.942505,0.71042097
-39.11575,99.352135,16.28,-8.947074,0.34460124,100.0,-107.25953613476737,-26.065369,1573.7397365570068,1.6427128,21400,6.2972784,[-1.     0.942 -0.451 -0.082 -0.797],1.1120794,0.034342118,361383,0.1875783,-58.710674,100,66.82866,-24.915012,214,0.95333326,2.5936,,-59.385803,0.27272117
-40.05266,99.375046,16.94,-8.701915,0.046088047,100.0,-108.36763241914441,-25.147741,1581.3825793266296,8.426103,21500,6.235748,[-1.014  0.937 -0.458 -0.074 -0.775],3.0006757,0.0492057,363077,0.29252017,-55.51526,100,246.21298,-19.421772,215,0.71619344,6.9463186,,-58.47262,0.6195836
-41.673077,99.35583,17.23,-8.832494,0.675905,100.0,-107.9504035609431,-24.448376,1588.1937294006348,1.0308956,21600,5.9989557,[-1.031  0.918 -0.447 -0.085 -0.785],1.017588,0.034682263,364800,0.18359298,-57.714806,100,46.305054,-24.343855,216,0.9953114,1.4803362,,-57.77616,0.124762505
-36.350544,99.37119,16.55,-9.107197,0.06179753,100.0,-107.49857546487308,-25.68681,1593.8330461978912,3.765658,21700,6.113011,[-1.028  0.92  -0.447 -0.087 -0.783],2.584662,0.046552,366455,0.26731548,-56.270027,100,179.41968,-20.436295,217,0.8247045,4.548735,,-59.00048,0.7303441
-41.744965,99.35426,16.13,-10.681204,0.027527144,100.0,-107.36791318192337,-26.002613,1600.7412321567535,6.8554096,21800,5.3873878,[-1.042  0.895 -0.446 -0.088 -0.788],3.3787544,0.047728058,368068,0.29295862,-52.716156,100,192.08917,-16.527098,218,0.5542872,4.365886,,-59.27954,0.5619773
-39.86983,99.35385,16.68,-8.749223,0.7372135,100.0,-107.33556258902206,-25.15593,1609.0366456508636,1.0286124,21900,6.047624,[-1.015  0.923 -0.445 -0.079 -0.792],1.0055488,0.03346554,369736,0.1801401,-58.388107,100,40.81146,-25.041582,219,0.99183077,1.3404859,,-58.473343,0.07922025
-43.045357,99.38061,16.28,-10.744732,0.26653773,100.0,-107.84503830558918,-25.851826,1616.5803198814392,1.5881155,22000,5.352848,[-1.019  0.921 -0.448 -0.08  -0.794],1.1660067,0.034401312,371364,0.18792886,-58.02231,100,70.669945,-24.294054,220,0.9396714,2.4210563,,-59.115513,0.32098672
-43.51745,99.40012,16.19,-12.209166,0.02307567,100.0,-108.28703109532695,-26.559877,1624.286131620407,7.112225,22100,5.8375373,[-1.032  0.915 -0.447 -0.094 -0.809],3.54315,0.048882104,372983,0.30481902,-55.935143,100,254.382,-19.553797,221,0.6620002,5.440569,,-59.868942,0.6769162
-40.23856,99.35866,17.22,-8.358209,0.42502418,100.0,-107.64198936069201,-24.36429,1631.93270611763,1.7491024,22200,6.178446,[-1.055  0.886 -0.446 -0.106 -0.82 ],1.1597247,0.037522476,374705,0.19910808,-56.229416,100,55.334293,-22.070436,222,0.8904689,2.469113,,-57.6817,0.2464945
-39.0408,99.36553,16.26,-7.6369953,0.09873237,100.0,-107.63721754162142,-26.165302,1639.2601764202118,5.6432614,22300,6.215256,[-1.077  0.902 -0.44  -0.096 -0.77 ],1.9842986,0.0400228,376331,0.22904952,-57.838455,100,232.43803,-22.964891,223,0.87017274,4.105771,,-59.478973,0.66086745
-37.92465,99.3938,16.89,-9.547762,0.08070152,100.0,-107.7750847878177,-25.015486,1646.9900481700897,3.3188167,22400,5.745233,[-1.102  0.878 -0.447 -0.103 -0.779],2.162302,0.04514378,378020,0.25222778,-55.548317,100,229.46567,-20.202497,224,0.76222557,3.718337,,-58.341965,0.6534906
-39.12655,99.38117,16.51,-6.9045706,0.12432739,100.0,-107.26682848951168,-25.60881,1654.103670835495,1.766733,22500,5.920215,[-1.089  0.901 -0.444 -0.107 -0.774],1.3054626,0.03767564,379671,0.20566796,-57.875603,100,138.01176,-23.531294,225,0.8925231,2.6031706,,-58.929245,0.40903828
-39.86896,99.36717,16.5,-7.742837,0.27197173,100.0,-107.84809686930313,-25.86811,1661.15780043602,2.089238,22600,5.459002,[-1.09   0.911 -0.443 -0.118 -0.776],1.2144634,0.035045788,381321,0.1904973,-58.268166,100,127.55803,-24.56304,226,0.9484404,2.8115947,,-59.201153,0.46584034
-43.453896,99.35868,15.89,-13.486015,0.2246563,100.0,-107.0507038511889,-26.360012,1666.7313904762268,1.5723884,22700,5.464466,[-1.083  0.924 -0.442 -0.114 -0.777],1.1642891,0.033388514,382910,0.18488023,-58.77591,100,80.07064,-25.182764,227,0.9644664,3.192334,,-59.56217,0.39902067
-39.57933,99.34983,16.95,-9.552908,0.18859628,100.0,-107.96804586102718,-24.789309,1674.2474229335785,2.808733,22800,5.9739647,[-1.103  0.915 -0.45  -0.113 -0.775],1.2377659,0.038177423,384605,0.2069214,-57.206795,100,71.295296,-22.96579,228,0.9056056,2.7532752,,-58.06624,0.3043064
-36.409096,99.364136,16.23,-8.24094,0.015221212,100.0,-107.15749083732688,-25.901627,1681.189331293106,10.130972,22900,5.6512074,[-1.095  0.92  -0.442 -0.13  -0.769],3.6402373,0.05023346,386228,0.31421465,-54.43219,100,168.71982,-17.733564,229,0.6663207,7.326732,,-59.210693,0.81843626
-38.618317,99.378815,16.69,-10.180256,0.05360761,100.0,-107.36936300477142,-25.32926,1689.408920288086,5.9493256,23000,6.3104696,[-1.07   0.946 -0.446 -0.12  -0.784],2.3170545,0.04263502,387897,0.2503849,-54.8134,100,211.7151,-19.66218,230,0.7360853,2.9519663,,-58.646675,0.60571134
-39.929703,99.35893,17.21,-7.7383676,0.0434867,100.0,-107.98682524312427,-24.69295,1696.9824087619781,2.40118,23100,6.196254,[-1.086  0.926 -0.44  -0.141 -0.781],1.252102,0.038992293,389618,0.20970726,-56.571865,100,87.804054,-22.164013,231,0.88551044,2.426659,,-58.02179,0.37218115
-42.95511,99.39033,17.18,-4.167942,0.16588216,100.0,-108.02843988729997,-24.677753,1702.7146272659302,1.4445348,23200,6.4332104,[-1.091  0.926 -0.43  -0.157 -0.781],1.102116,0.03592648,391336,0.19062999,-57.108315,100,65.9545,-23.396444,232,0.94091076,1.6017048,,-58.00659,0.26403788
-38.07978,99.379715,16.54,-8.924527,0.22914779,100.0,-107.26147741688628,-25.391535,1710.5976030826569,3.580342,23300,5.85862,[-1.098  0.922 -0.43  -0.162 -0.824],1.546026,0.03774235,392990,0.20787404,-57.289978,100,145.84921,-22.92905,233,0.9089929,3.3163538,,-58.687874,0.50969154
-39.382206,99.372,15.76,-14.372485,0.05476703,100.0,-107.10670247947488,-26.702805,1717.5781672000885,2.842616,23400,5.3130302,[-1.111  0.909 -0.426 -0.176 -0.787],1.7135186,0.038212758,394566,0.21683963,-57.50717,100,172.35696,-22.513912,234,0.8284081,4.907283,,-59.95013,0.58163685
-40.032368,99.3662,17.18,-10.367952,0.10886641,100.0,-108.2940464322617,-24.809694,1725.372657775879,1.8614984,23500,6.2328906,[-1.098  0.916 -0.443 -0.167 -0.808],1.1269706,0.03614015,396284,0.19225505,-57.41482,100,78.27159,-23.68127,235,0.9427453,2.0442364,,-58.123363,0.2922585
-39.570126,99.35994,16.14,-11.384108,0.21932775,100.0,-107.33186378450468,-25.96843,1733.9297094345093,1.5175195,23600,5.106141,[-1.109  0.935 -0.435 -0.162 -0.814],1.1700685,0.03469057,397898,0.19062944,-58.13324,100,95.8484,-24.180883,236,0.9240669,2.3753924,,-59.21575,0.36716172
-39.90598,99.34677,16.55,-7.9580255,0.2433579,100.0,-107.21620884330324,-25.28383,1741.5509781837463,1.405552,23700,5.8740463,[-1.103  0.937 -0.445 -0.151 -0.805],1.3002454,0.03584483,399553,0.19448633,-57.56327,100,157.14304,-23.73128,237,0.9334676,2.837191,,-58.58017,0.5092328
-35.819798,99.349556,16.76,-9.278784,0.06770576,100.0,-107.71666692911995,-24.952839,1747.2004458904266,3.5795884,23800,5.5985155,[-1.093  0.949 -0.445 -0.15  -0.805],1.6545877,0.038688634,401229,0.2127903,-56.79975,100,159.94778,-22.452063,238,0.905976,4.143125,,-58.240494,0.5971561
-39.697067,99.36147,16.85,-3.9133055,0.26670626,100.0,-107.9293585453195,-25.456047,1755.257759809494,3.4455218,23900,6.6476254,[-1.104  0.927 -0.449 -0.164 -0.789],1.3455526,0.036768876,402914,0.19968882,-57.84253,100,141.41176,-23.969336,239,0.9556225,3.202023,,-58.785736,0.52257144
-39.006454,99.38461,16.46,-9.01937,0.3099901,100.0,-107.82261983500958,-25.70712,1761.221445798874,1.4607966,24000,5.7097445,[-1.115  0.914 -0.446 -0.173 -0.793],1.190699,0.035400532,404560,0.1925065,-58.52748,100,106.225204,-24.674555,240,0.9490772,2.4630666,,-59.031994,0.39283577
-36.930153,99.3728,16.36,-11.030838,0.29396868,100.0,-107.50704160666153,-25.74767,1766.3457860946655,1.4655608,24100,5.8301296,[-1.117  0.904 -0.448 -0.167 -0.793],1.2833258,0.035262633,406196,0.19246218,-57.865025,100,132.87267,-24.014072,241,0.9468551,4.043723,,-59.056732,0.5787511
-39.09911,99.348465,17.28,-8.53018,0.16147885,100.0,-108.01918321102463,-24.528633,1773.0784418582916,2.059686,24200,6.054592,[-1.107  0.913 -0.452 -0.164 -0.799],1.471601,0.039438356,407924,0.21078962,-57.258995,100,147.56061,-23.03997,242,0.91684484,2.4346557,,-57.85747,0.49659306
-40.050884,99.369644,16.69,-6.402714,0.21106046,100.0,-107.86976348022853,-25.344215,1780.2251753807068,1.5131903,24300,5.8984494,[-1.126  0.9   -0.456 -0.16  -0.8  ],1.3215957,0.03656303,409593,0.19769354,-57.581787,100,160.24307,-23.636164,243,0.9059258,3.8824606,,-58.66909,0.5221272
-39.596954,99.399704,16.55,-8.452008,0.076948926,100.0,-107.90742020863465,-25.430498,1787.3111815452576,8.772588,24400,5.298674,[-1.12   0.912 -0.458 -0.159 -0.795],2.199879,0.041127138,411248,0.23637678,-56.024864,100,203.3401,-21.16553,244,0.8165559,5.413143,,-58.74417,0.748394
-39.108532,99.39013,16.04,-9.0202465,0.05376239,100.0,-107.21727698106997,-26.262407,1794.7790894508362,6.686442,24500,5.589791,[-1.088  0.93  -0.458 -0.148 -0.775],2.4634554,0.043613624,412852,0.25483966,-58.774742,100,242.76659,-23.111826,245,0.8410091,4.132478,,-59.57982,0.6166081
-42.568268,99.35856,16.15,-14.33553,0.23870002,100.0,-107.73707083718926,-26.188608,1802.8060071468353,1.9678435,24600,5.7388043,[-1.076  0.956 -0.459 -0.142 -0.772],1.4112723,0.035272676,414467,0.19464268,-58.818367,100,149.08093,-24.952715,246,0.9434229,2.7027826,,-59.435936,0.48891824
-37.534546,99.37319,16.63,-4.846475,0.39523244,100.0,-107.97054268376075,-25.543808,1809.6327204704285,1.528117,24700,6.0785747,[-1.102  0.941 -0.464 -0.15  -0.767],1.0356679,0.03398722,416130,0.18339828,-58.545677,100,47.596676,-25.021719,247,0.9718519,1.6360478,,-58.870293,0.17813931
-38.718765,99.35815,16.75,-8.299022,0.15599766,100.0,-107.83937396526136,-25.501305,1816.741527557373,1.7429329,24800,6.1990056,[-1.107  0.951 -0.459 -0.142 -0.761],1.1417264,0.035503905,417805,0.19121914,-58.204414,100,101.82576,-24.384787,248,0.9346081,2.5289254,,-58.830994,0.33190167
-39.902836,99.37357,16.59,-7.2167625,0.050852377,100.0,-107.39249035538795,-25.498917,1824.3596575260162,3.773152,24900,6.3016915,[-1.115  0.949 -0.454 -0.156 -0.773],2.3297763,0.043078486,419464,0.24372488,-56.557602,100,441.08795,-21.435741,249,0.7781942,5.743073,,-58.807983,0.8259367
-39.70175,99.36356,16.12,-5.3970394,0.30552694,100.0,-107.64498826206982,-26.818447,1831.385960817337,1.9529209,25000,6.698879,[-1.081  0.969 -0.452 -0.153 -0.791],1.3737013,0.035829544,421076,0.19795455,-59.231094,100,146.82608,-24.983772,250,0.94058406,3.973163,,-60.150215,0.5485935
-39.420036,99.3656,15.79,-12.773105,0.14431812,100.0,-107.7232011064038,-27.038555,1838.2615900039673,1.7131972,25100,5.832299,[-1.059  0.97  -0.463 -0.142 -0.796],1.2794801,0.035805844,422655,0.20024191,-59.009224,100,106.55176,-24.670008,251,0.9033733,3.8612714,,-60.315483,0.43453702
-42.475525,99.36298,16.25,-7.966663,0.11110732,100.0,-107.49175586228351,-25.723482,1843.9958703517914,3.1338499,25200,5.418695,[-1.058  0.965 -0.459 -0.13  -0.795],1.3705095,0.03563301,424280,0.19650096,-58.03267,100,124.499306,-23.948782,252,0.9601711,4.2503953,,-59.019814,0.55385906
-40.856186,99.3621,16.22,-11.200846,0.06226312,100.0,-107.60937711938153,-26.374052,1849.6009771823883,3.292469,25300,6.22603,[-1.07   0.954 -0.455 -0.143 -0.779],1.7299036,0.03859938,425902,0.21695273,-57.00007,100,238.19733,-22.412497,253,0.83682674,4.237382,,-59.68312,0.6431528
-42.351406,99.377594,16.54,-4.445359,0.61356133,100.0,-107.81266461109013,-25.674654,1857.0515305995941,1.3182827,25400,6.3209777,[-1.044  0.974 -0.446 -0.141 -0.768],1.033332,0.033756845,427556,0.18259528,-58.78174,100,48.35308,-25.278856,254,0.98208565,1.4302366,,-59.003487,0.1520636
-42.46175,99.35326,16.61,-7.5042343,0.25091496,100.0,-107.55422613230203,-25.323772,1863.900042772293,1.4979932,25500,5.48422,[-1.049  0.98  -0.442 -0.133 -0.771],1.145154,0.035152193,429217,0.18997194,-58.003407,100,80.53991,-24.206272,255,0.9372714,1.8189323,,-58.653465,0.32917783
-43.335293,99.370125,16.44,-13.404414,0.19678442,100.0,-107.79794162903364,-25.736547,1871.4143044948578,2.4311118,25600,5.8624578,[-1.077  0.983 -0.444 -0.124 -0.805],1.3911303,0.036615226,430861,0.20084856,-57.715668,100,118.0526,-23.560104,256,0.9145053,3.3446732,,-59.000237,0.5103306
