MaxIW,MeanD2w0t,MeanIW,EpisodesSoFar,Bound,EpRewMean,InitialBound,EmpiricalD2,MinIW,StdD2w0t,TimestepsSoFar,StdIW,EpLenMean,InitialReturnStd,Iteration,InitialReturnMax,Weights,MaxD2w0t,MinD2w0t,EpThisIter,InitialReturnMin,ReturnStepMax,ReturnMeanIW,TimeElapsed,J_sample_variance,ReturnStepMaxmin,InitialReturnMean
1.0,0.21164,1.0,16900,-40.02806,-119.44272723752458,-40.02806,1.0,1.0,0.4084776,1498701,,105.82,1.6524544,169,-2.9741054,[-0.684 -0.773 -0.446 -0.376 -0.21 ],1.0,,100,-10.437547,100.0,-6.694723,3261.7265911102295,2.7581873,99.0,-6.694724
1.0,0.198,1.0,17000,-40.11444,-118.04660072559972,-40.11444,1.0,1.0,0.39848447,1508601,,99.0,1.7716111,170,-2.3308349,[-0.684 -0.773 -0.446 -0.376 -0.21 ],1.0,,100,-9.595568,100.0,-6.7811065,3282.678055524826,3.170309,99.00002,-6.781107
1.4200218,0.20787229,1.010481,17100,-40.01756,-118.3484190403946,-40.028027,1.011351,0.794248,0.40756884,1518923,0.09848824,103.22,1.6609185,171,-2.6481764,[-0.684 -0.773 -0.446 -0.376 -0.21 ],1.034488,,100,-9.510613,100.0,-6.6746836,3303.2688913345337,2.7908497,99.0,-6.6946898
1.0,0.20292,1.0,17200,-39.66679,-118.69122855228805,-39.66679,1.0,1.0,0.40218088,1529069,,101.46,1.6703453,172,-2.6818535,[-0.684 -0.773 -0.443 -0.375 -0.212],1.0,,100,-9.653934,100.0,-6.3334537,3324.879154443741,2.8182359,99.0,-6.333454
1.0,0.21108,1.0,17300,-40.271667,-120.74167195779889,-40.271667,1.0,1.0,0.40807426,1539623,,105.54,1.7327898,173,-3.3416638,[-0.684 -0.773 -0.443 -0.375 -0.212],1.0,,100,-9.942844,100.0,-6.9383297,3345.946114063263,3.0328887,99.0,-6.93833
1.0,0.22378,1.0,17400,-40.020084,-117.23409688159857,-40.020084,1.0,1.0,0.41676545,1550812,,111.89,1.6780424,174,-2.319972,[-0.684 -0.773 -0.443 -0.375 -0.212],1.0,,100,-9.536079,100.0,-6.6867485,3367.8433916568756,2.844269,99.0,-6.6867485
1.0,0.2041,1.0,17500,-40.023487,-118.29928147212875,-40.023487,1.0,1.0,0.4030607,1561017,,102.05,1.7002571,175,-2.737426,[-0.684 -0.773 -0.443 -0.375 -0.212],1.0,,100,-9.691917,100.0,-6.69015,3389.2568476200104,2.9200747,99.0,-6.6901503
1.0,0.21616,1.0,17600,-40.217785,-119.94885587175818,-40.217785,1.0,1.0,0.41163403,1571825,,108.08,1.6433687,176,-2.9518473,[-0.684 -0.773 -0.443 -0.375 -0.212],1.0,,100,-9.79891,100.0,-6.8844495,3414.101556777954,2.7279403,99.00001,-6.8844495
1.0,0.19666,1.0,17700,-40.034992,-116.43569976329368,-40.034992,1.0,1.0,0.39747825,1581658,,98.33,1.6384228,177,-2.703456,[-0.684 -0.773 -0.443 -0.375 -0.212],1.0,,100,-11.020394,100.0,-6.701656,3434.139312982559,2.7115448,99.0,-6.701656
2.4109015,0.23007339,0.97238404,17800,-39.855476,-117.59936150781094,-39.88051,1.0547389,0.37963194,0.4318139,1592729,0.25094825,110.71,1.5078248,178,-2.2167192,[-0.684 -0.773 -0.443 -0.375 -0.212],1.2301656,,100,-9.314642,100.0,-6.497152,3459.004213809967,2.3051355,99.0,-6.5471716
1.0,0.21108,1.0,17900,-40.1105,-117.31949910905462,-40.1105,1.0,1.0,0.4080743,1603283,,105.54,1.7083414,179,-2.2291675,[-0.685 -0.773 -0.44  -0.379 -0.212],1.0,,100,-9.7914295,100.0,-6.777163,3480.2638642787933,2.9479094,99.0,-6.777163
1.0,0.2309,1.0,18000,-39.81125,-119.33336422305032,-39.81125,1.0,1.0,0.42142233,1614828,,115.45,1.7835882,180,-2.5236824,[-0.685 -0.773 -0.44  -0.379 -0.212],1.0,,100,-9.853659,100.0,-6.477915,3504.2831909656525,3.2133203,99.00001,-6.477915
1.0,0.23458,1.0,18100,-40.11681,-117.81004746796941,-40.11681,1.0,1.0,0.42374843,1626557,,117.29,1.4495746,181,-2.8943405,[-0.685 -0.773 -0.44  -0.379 -0.212],1.0,,100,-9.49827,100.0,-6.7834754,3527.371735095978,2.1224916,99.0,-6.7834754
2.697366,0.22338502,0.95064515,18200,-40.189285,-117.94646877073676,-40.227997,1.0565484,0.590975,0.42678234,1637324,0.23990759,107.67,1.4908048,182,-3.1841729,[-0.685 -0.773 -0.44  -0.379 -0.212],1.2698935,,100,-11.532809,100.0,-6.819979,3548.8838715553284,2.3521974,99.0,-6.8946605
1.0,0.24914,1.0,18300,-39.916805,-119.86302193148447,-39.916805,1.0,1.0,0.43250835,1649781,,124.57,1.7522457,183,-2.7552311,[-0.686 -0.774 -0.435 -0.38  -0.212],1.0,,100,-9.762592,100.0,-6.583469,3576.1471090316772,3.1013787,99.0,-6.5834694
1.0,0.23722,1.0,18400,-39.78161,-116.15697951746651,-39.78161,1.0,1.0,0.4253807,1661642,,118.61,1.4445068,184,-2.9648337,[-0.686 -0.774 -0.435 -0.38  -0.212],1.0,,100,-9.425737,100.0,-6.448271,3600.4550008773804,2.1076767,99.0,-6.4482713
1.0,0.25444,1.0,18500,-39.96394,-117.20897020218781,-39.96394,1.0,1.0,0.43554425,1674364,,127.22,1.4082513,185,-3.288046,[-0.686 -0.774 -0.435 -0.38  -0.212],1.0,,100,-9.486746,100.0,-6.6306033,3626.0094072818756,2.0032036,99.0,-6.630604
1.0,0.2252,1.0,18600,-39.94366,-116.61268202694724,-39.94366,1.0,1.0,0.41771868,1685624,,112.6,1.4636059,186,-3.4637384,[-0.686 -0.774 -0.435 -0.38  -0.212],1.0,,100,-9.404545,100.0,-6.610326,3649.5536873340607,2.1637797,99.0,-6.610326
1.0,0.25542,1.0,18700,-40.134624,-118.96293613143635,-40.134624,1.0,1.0,0.43609568,1698395,,127.71,1.6308876,187,-2.5650125,[-0.686 -0.774 -0.435 -0.38  -0.212],1.0,,100,-9.523154,100.0,-6.801289,3675.7287685871124,2.686661,99.0,-6.8012896
1.2987834,0.21933211,0.9860222,18800,-40.121056,-119.35212491567205,-40.167267,1.0255836,0.4990677,0.41783762,1709197,0.14250138,108.02,1.7825326,188,-2.236681,[-0.686 -0.774 -0.435 -0.38  -0.212],1.0676386,,100,-9.761765,100.0,-6.7642994,3698.1277112960815,3.139464,99.0,-6.8339314
1.7012179,0.2387637,0.9683542,18900,-40.11032,-120.41816093352294,-40.146297,1.0713257,0.23558888,0.4386814,1720641,0.21763977,114.44,1.5947846,189,-2.9881194,[-0.688 -0.774 -0.438 -0.381 -0.22 ],1.2449765,,100,-9.910721,100.0,-6.7416344,3721.6388919353485,2.580823,99.00004,-6.8129606
1.0,0.20932,1.0,19000,-40.16492,-118.18264881650268,-40.16492,1.0,1.0,0.40682992,1731107,,104.66,1.6580273,190,-3.3577895,[-0.688 -0.772 -0.441 -0.385 -0.221],1.0,,100,-11.259946,100.0,-6.8315845,3744.178028821945,2.7768226,99.0,-6.8315845
1.0,0.20856,1.0,19100,-39.914803,-116.81231809649536,-39.914803,1.0,1.0,0.4062897,1741535,,104.28,1.7413332,191,-2.3775153,[-0.688 -0.772 -0.441 -0.385 -0.221],1.0,,100,-10.366052,100.0,-6.581465,3765.859361410141,3.0628705,99.0,-6.581465
1.0,0.20414,1.0,19200,-40.020718,-116.86665147714976,-40.020718,1.0,1.0,0.4030858,1751742,,102.07,1.5911015,192,-2.9349217,[-0.688 -0.772 -0.441 -0.385 -0.221],1.0,,100,-9.605009,100.0,-6.687382,3786.7406022548676,2.5571759,99.0,-6.6873827
1.0,0.21304,1.0,19300,-39.95533,-116.55694921026434,-39.95533,1.0,1.0,0.40946576,1762394,,106.52,1.523782,193,-2.5463743,[-0.688 -0.772 -0.441 -0.385 -0.221],1.0,,100,-9.286995,100.0,-6.6219945,3808.7333171367645,2.3453655,99.0,-6.6219945
2.0977874,0.21355599,0.9519436,19400,-39.996326,-116.31522093555402,-40.02756,1.07518,0.3504892,0.42305118,1772564,0.22372766,101.7,1.6120545,194,-2.118441,[-0.688 -0.772 -0.441 -0.385 -0.221],1.2411385,,100,-9.639588,100.0,-6.6296124,3830.263035058975,2.5442023,99.0,-6.694227
1.0,0.23008,1.0,19500,-40.021954,-119.3460500186971,-40.021954,1.0,1.0,0.4208792,1784068,,115.04,1.5326611,195,-2.6718552,[-0.687 -0.772 -0.443 -0.379 -0.217],1.0,,100,-9.851055,100.0,-6.6886163,3853.5465338230133,2.3727777,99.0,-6.6886168
1.0,0.215,1.0,19600,-40.12336,-117.62857122251995,-40.12336,1.0,1.0,0.41081217,1794818,,107.5,1.4607754,196,-3.4721441,[-0.687 -0.772 -0.443 -0.379 -0.217],1.0,,100,-9.548259,100.0,-6.7900248,3873.1741337776184,2.1554189,99.000015,-6.790025
1.0,0.22868,1.0,19700,-39.461296,-114.85131468482591,-39.461296,1.0,1.0,0.41998476,1806252,,114.34,1.6907322,197,-1.8378167,[-0.687 -0.772 -0.443 -0.379 -0.217],1.0,,100,-9.179468,100.0,-6.12796,3894.996174812317,2.8874497,99.0,-6.12796
1.0,0.17934,1.0,19800,-40.261627,-117.93846916415313,-40.261627,1.0,1.0,0.38363782,1815219,,89.67,1.4903529,198,-3.684854,[-0.687 -0.772 -0.443 -0.379 -0.217],1.0,,100,-9.465483,100.0,-6.928293,3912.7915802001953,2.2435875,99.00003,-6.928293
1.0,0.20586,1.0,19900,-39.646507,-114.86807023936812,-39.646507,1.0,1.0,0.4043234,1825512,,102.93,1.6738684,199,-2.8292055,[-0.687 -0.772 -0.443 -0.379 -0.217],1.0,,100,-9.3536,100.0,-6.31317,3932.6203548908234,2.830137,99.00001,-6.313171
1.3467584,0.22891773,0.9759442,20000,-39.788498,-120.03686334201592,-39.805855,1.0311747,0.51547945,0.42511493,1836754,0.15185829,112.42,1.7963741,200,-2.488028,[-0.687 -0.772 -0.443 -0.379 -0.217],1.0854616,,100,-9.835653,100.0,-6.4379077,3953.9276463985443,3.2874217,99.000015,-6.4725184
1.0,0.20414,1.0,20100,-39.91806,-116.99771359055777,-39.91806,1.0,1.0,0.40308532,1846961,,102.07,1.6848928,201,-2.3416185,[-0.687 -0.77  -0.445 -0.382 -0.217],1.0,,100,-9.717194,100.0,-6.584726,3974.8035349845886,2.8675392,99.0,-6.584726
1.8108691,0.18582922,0.9487192,20200,-39.863934,-115.77075693074589,-39.89835,1.0385946,0.5374896,0.39439604,1856048,0.15748619,90.87,1.4939624,202,-3.3569531,[-0.687 -0.77  -0.445 -0.382 -0.217],1.1177706,,100,-9.557035,100.0,-6.497906,3992.752281188965,2.275293,99.0,-6.5650134
1.505445,0.22865593,0.99954623,20300,-39.930405,-119.7064234643463,-39.94755,1.0230584,0.70394886,0.4242902,1867303,0.13236414,112.55,1.5743322,203,-2.9527495,[-0.688 -0.771 -0.441 -0.382 -0.217],1.0660012,,100,-9.632832,100.0,-6.580977,4015.6019484996796,2.465968,99.0,-6.6142144
1.315555,0.22651151,0.9889751,20400,-39.70678,-114.99801909664862,-39.74036,1.0091119,0.8123933,0.42008516,1878566,0.089942984,112.63,1.8373795,204,-2.596155,[-0.688 -0.772 -0.438 -0.384 -0.22 ],1.023596,,100,-10.150811,100.0,-6.368267,4038.7914776802063,3.3144546,99.00001,-6.4070234
1.0,0.21182,1.0,20500,-39.88996,-115.55044621117479,-39.88996,1.0,1.0,0.40859178,1889157,,105.91,1.6829097,205,-2.149993,[-0.691 -0.776 -0.439 -0.385 -0.216],1.0,,100,-9.466042,100.0,-6.556626,4058.8999552726746,2.8607934,99.0,-6.556626
1.4451782,0.23707426,0.99023813,20600,-40.2382,-120.97348973113128,-40.256107,1.0253468,0.5999065,0.42942938,1900838,0.12883487,116.81,1.5780678,206,-2.573378,[-0.691 -0.776 -0.439 -0.385 -0.216],1.0837628,,100,-9.796082,100.0,-6.887386,4081.5916335582733,2.5118618,99.000084,-6.922773
1.0,0.20428,1.0,20700,-39.95956,-114.63817931766198,-39.95956,1.0,1.0,0.4031812,1911052,,102.14,1.5103136,207,-2.3848443,[-0.691 -0.775 -0.442 -0.386 -0.217],1.0,,100,-9.193398,100.0,-6.626224,4103.523514986038,2.304088,99.0,-6.6262245
1.2814031,0.2000989,1.0130516,20800,-40.108124,-115.87054585034316,-40.12066,1.0105859,0.7498188,0.40153226,1920999,0.0894334,99.47,1.5732993,208,-2.786969,[-0.691 -0.775 -0.442 -0.386 -0.217],1.0290627,,100,-9.358267,100.0,-6.7620506,4122.054960489273,2.3952136,99.0,-6.7873254
1.6454369,0.20823859,0.99360573,20900,-39.855385,-115.69359673686557,-39.88266,1.0360534,0.6636638,0.41181746,1931183,0.15311453,101.84,1.5336854,209,-3.3017552,[-0.692 -0.777 -0.445 -0.388 -0.217],1.1105195,,100,-9.713282,100.0,-6.49349,4141.462125778198,2.4975758,99.0,-6.549325
1.0,0.21752,1.0,21000,-39.836124,-117.49095165691664,-39.836124,1.0,1.0,0.41255704,1942059,,108.76,1.7613035,210,-2.8275452,[-0.693 -0.778 -0.441 -0.389 -0.216],1.0,,100,-10.235413,100.0,-6.502789,4163.65148639679,3.1335256,99.0,-6.5027895
1.0000085,0.21116,1.0,21100,-39.97044,-116.69742729729496,-39.97044,1.0,0.99999464,0.40814072,1952617,1.8920713e-06,105.58,1.58582,211,-2.7022548,[-0.693 -0.778 -0.441 -0.389 -0.216],1.0,,100,-10.176119,100.0,-6.6371055,4183.376068115234,2.5402274,99.000015,-6.637106
1.0,0.20494,1.0,21200,-39.878952,-115.93949772475449,-39.878952,1.0,1.0,0.40365437,1962864,,102.47,1.6790857,212,-2.6549878,[-0.693 -0.778 -0.441 -0.389 -0.216],1.0,,100,-9.228089,100.0,-6.545615,4204.240449428558,2.847807,99.0,-6.545615
2.228847,0.23446055,1.0292119,21300,-39.68082,-116.36833631925711,-39.706284,1.039337,0.6485752,0.43117195,1974281,0.20302273,114.17,1.5788761,213,-2.9398053,[-0.693 -0.778 -0.441 -0.389 -0.216],1.1421669,,100,-9.553821,100.0,-6.3239293,4226.68385219574,2.5216653,99.00007,-6.3729496
1.0,0.23188,1.0,21400,-39.919144,-117.00713281504241,-39.919144,1.0,1.0,0.42203158,1985875,,115.94,1.5237648,214,-2.4910233,[-0.694 -0.779 -0.438 -0.39  -0.215],1.0,,100,-9.573019,100.0,-6.585806,4251.517648220062,2.3453124,99.000015,-6.585807
1.0,0.2283,1.0,21500,-39.97155,-117.61082613232897,-39.97155,1.0,1.0,0.41974056,1997290,,114.15,1.5536176,215,-2.8897576,[-0.694 -0.779 -0.438 -0.39  -0.215],1.0,,100,-9.450991,100.0,-6.638213,4273.090940952301,2.4381084,99.000015,-6.638214
1.0,0.24406,1.0,21600,-40.101154,-119.0101328566241,-40.101154,1.0,1.0,0.42953426,2009493,,122.03,1.7389871,216,-2.6208205,[-0.694 -0.779 -0.438 -0.39  -0.215],1.0,,100,-9.459135,100.0,-6.767817,4297.351871728897,3.0546222,99.0,-6.7678175
1.3909745,0.21731865,0.9793442,21700,-39.831173,-114.73808720626738,-39.846992,1.0243849,0.56070393,0.41711438,2020171,0.14527898,106.78,1.5138925,217,-3.4767063,[-0.694 -0.779 -0.438 -0.39  -0.215],1.0959712,,100,-9.483676,100.0,-6.4844713,4318.193595647812,2.1716042,99.0,-6.513655
1.0,0.2428,1.0,21800,-40.151653,-118.97230454100504,-40.151653,1.0,1.0,0.42878288,2032311,,121.4,1.5203274,218,-3.1887236,[-0.695 -0.78  -0.44  -0.387 -0.218],1.0,,100,-9.529612,100.0,-6.818319,4341.891509771347,2.3347433,99.000015,-6.8183193
1.5005203,0.24607293,0.94233906,21900,-39.63395,-116.47933113442892,-39.67969,1.0714728,0.3835504,0.44216627,2044144,0.19420964,118.33,1.6825584,219,-2.5675433,[-0.695 -0.78  -0.44  -0.387 -0.218],1.1631595,,100,-9.317366,100.0,-6.2550974,4364.119939804077,2.7639673,99.0,-6.3463554
2.1839614,0.21840715,0.9951264,22000,-39.93795,-116.67681382552763,-39.963646,1.040985,0.6464526,0.42026252,2054783,0.19956765,106.39,1.7380962,220,-2.64706,[-0.695 -0.779 -0.445 -0.387 -0.219],1.1467085,,100,-9.559359,100.0,-6.579185,4384.843899488449,3.0168056,99.0,-6.630312
1.5355725,0.20428562,0.9838564,22100,-39.967777,-116.38196189404803,-39.986824,1.028401,0.5442745,0.40817884,2064801,0.15300857,100.18,1.6342456,221,-3.3734503,[-0.696 -0.779 -0.441 -0.388 -0.22 ],1.0792907,,100,-10.258127,100.0,-6.6146994,4404.7531933784485,2.5113325,99.000015,-6.6534886
1.0000738,0.2088,0.9999997,22200,-39.83074,-116.35331048733703,-39.830746,1.0,0.9999051,0.40644175,2075241,2.3341141e-05,104.4,1.736377,222,-2.570762,[-0.697 -0.78  -0.445 -0.386 -0.22 ],1.0,,100,-10.239552,100.0,-6.4974065,4425.597119092941,3.0454478,99.000084,-6.4974103
1.0,0.21284,1.0,22300,-39.959625,-116.46013040014525,-39.959625,1.0,1.0,0.40930742,2085883,,106.42,1.6479603,223,-2.755866,[-0.697 -0.78  -0.445 -0.386 -0.22 ],1.0,,100,-9.917994,100.0,-6.626291,4446.820170879364,2.7432048,99.00001,-6.626291
2.1614757,0.22634847,0.99564236,22400,-39.74773,-116.73040706721169,-39.768944,1.0307267,0.7342234,0.4233884,2096999,0.19470534,111.16,1.7528195,224,-2.002627,[-0.697 -0.78  -0.445 -0.386 -0.22 ],1.0835115,,100,-9.654702,100.0,-6.393359,4468.468441724777,3.0967846,99.0,-6.4356065
1.0,0.20096,1.0,22500,-39.959404,-116.6851481325497,-39.959404,1.0,1.0,0.40072954,2107047,,100.48,1.564097,225,-3.2002773,[-0.697 -0.781 -0.442 -0.385 -0.221],1.0,,100,-11.179367,100.0,-6.6260686,4487.853448629379,2.4711103,99.00001,-6.6260686
1.5303998,0.24486762,0.98003787,22600,-40.16311,-118.8450718026281,-40.197174,1.0575838,0.4077406,0.43932742,2118906,0.21668573,118.59,1.6812512,226,-1.9657547,[-0.697 -0.781 -0.442 -0.385 -0.221],1.1642374,,100,-9.629139,100.0,-6.7978015,4510.074648857117,2.8075047,99.0,-6.86384
1.0,0.2249,1.0,22700,-40.09967,-118.42113623257832,-40.09967,1.0,1.0,0.41751736,2130151,,112.45,1.6011637,227,-2.5449605,[-0.698 -0.778 -0.444 -0.388 -0.22 ],1.0,,100,-9.242432,100.0,-6.7663345,4531.591133356094,2.5896218,99.0,-6.766335
2.1903517,0.23513903,0.97218364,22800,-39.766876,-116.59045800014478,-39.81338,1.0388312,0.50876695,0.43148628,2141607,0.1785601,114.56,1.787133,228,-2.8098402,[-0.698 -0.778 -0.444 -0.388 -0.22 ],1.146353,,100,-12.363076,100.0,-6.415785,4554.004946947098,2.964499,99.0,-6.480044
1.3170569,0.23508863,0.992745,22900,-39.980103,-117.66766135544285,-39.994106,1.0161119,0.66381633,0.42689842,2153242,0.10366731,116.35,1.7433003,229,-2.530065,[-0.701 -0.782 -0.447 -0.385 -0.223],1.0431625,,100,-9.4979,100.0,-6.6333346,4577.844398260117,2.9291358,99.0,-6.6607704
1.0,0.20578,1.0,23000,-40.08752,-117.41522056061044,-40.08752,1.0,1.0,0.4042823,2163531,,102.89,1.6361904,230,-3.34694,[-0.701 -0.782 -0.45  -0.385 -0.223],1.0,,100,-9.505289,100.0,-6.7541842,4598.738795757294,2.7041607,99.0,-6.7541847
1.4776679,0.21577734,0.97369975,23100,-39.962093,-116.45775532708447,-39.98641,1.0277985,0.4303316,0.41631436,2174121,0.1350278,105.9,1.740505,231,-2.3623207,[-0.701 -0.782 -0.45  -0.385 -0.223],1.0897863,,100,-9.845454,100.0,-6.604917,4619.579937458038,2.9902735,99.0,-6.6530733
1.0000681,0.2099,1.0000011,23200,-39.64958,-115.08160368928382,-39.649582,1.0,0.9998589,0.40724465,2184616,3.210978e-05,104.95,1.6650463,232,-2.1950355,[-0.702 -0.781 -0.454 -0.383 -0.223],1.0,,100,-9.428295,100.0,-6.3162413,4641.60675406456,2.8003592,99.0,-6.316247
1.0,0.21866,1.0,23300,-40.12533,-117.09513613438996,-40.12533,1.0,1.0,0.41332838,2195549,,109.33,1.698146,233,-2.2987819,[-0.702 -0.781 -0.454 -0.383 -0.223],1.0,,100,-9.546878,100.0,-6.7919965,4661.460606813431,2.912828,99.0,-6.7919965
1.6730866,0.200059,0.98437643,23400,-40.083214,-116.74951857292052,-40.10539,1.0159283,0.6686264,0.4024073,2205459,0.13303714,99.1,1.4650141,234,-3.2677026,[-0.702 -0.781 -0.454 -0.383 -0.223],1.0551199,,100,-9.620079,100.0,-6.7414584,4679.9424612522125,2.1176689,99.00001,-6.7720513
1.0,0.22362,1.0,23500,-39.868168,-117.2051991827532,-39.868168,1.0,1.0,0.41666827,2216640,,111.81,1.6559385,235,-3.1935587,[-0.704 -0.783 -0.454 -0.382 -0.227],1.0,,100,-9.491486,100.0,-6.5348325,4702.132697343826,2.7698302,99.0,-6.534833
1.0,0.21082,1.0,23600,-40.141758,-118.52567883788879,-40.141758,1.0,1.0,0.40788233,2227181,,105.41,1.6395422,236,-2.5643573,[-0.704 -0.783 -0.454 -0.382 -0.227],1.0,,100,-9.474089,100.0,-6.8084226,4723.004393339157,2.7152517,99.0,-6.8084235
1.0,0.20498,1.0,23700,-40.15749,-119.32214234856603,-40.15749,1.0,1.0,0.40368012,2237430,,102.49,1.6906029,237,-2.6150386,[-0.704 -0.783 -0.454 -0.382 -0.227],1.0,,100,-9.815472,100.0,-6.8241544,4743.395534038544,2.8870084,99.00003,-6.824155
1.0,0.22404,1.0,23800,-40.036514,-119.86875226628382,-40.036514,1.0,1.0,0.41693938,2248632,,112.02,1.721818,238,-2.2651412,[-0.704 -0.783 -0.454 -0.382 -0.227],1.0,,100,-10.0815115,100.0,-6.7031765,4764.8823046684265,2.994603,99.00001,-6.703177
1.9028791,0.20828055,0.99577284,23900,-39.93612,-118.03164172303266,-39.96613,1.0375607,0.6795542,0.4115275,2258831,0.19580269,101.99,1.4888141,239,-2.6438875,[-0.704 -0.783 -0.454 -0.382 -0.227],1.1061352,,100,-9.249807,100.0,-6.573861,4784.279591560364,2.3594127,99.0,-6.632793
2.4912958,0.22969222,0.9847281,24000,-40.059906,-117.75444608306783,-40.08187,1.0465044,0.51734483,0.4286586,2269992,0.22502038,111.61,1.6835696,240,-3.024672,[-0.704 -0.784 -0.45  -0.382 -0.227],1.1454484,,100,-10.848226,100.0,-6.707514,4806.347387075424,2.7717295,99.0,-6.7485347
1.0,0.2359,1.0,24100,-39.987072,-119.19254612419941,-39.987072,1.0,1.0,0.42457336,2281787,,117.95,1.7941227,241,-2.5944505,[-0.706 -0.79  -0.451 -0.38  -0.229],1.0,,100,-11.998552,100.0,-6.6537347,4828.627878904343,3.2513897,99.00001,-6.6537347
1.0,0.2125,1.0,24200,-39.795055,-116.17262314606172,-39.795055,1.0,1.0,0.40908524,2292412,,106.25,1.5724993,242,-3.1094108,[-0.706 -0.79  -0.451 -0.38  -0.229],1.0,,100,-10.316093,100.0,-6.46172,4849.738490581512,2.4977312,99.000015,-6.4617205
1.0,0.24062,1.0,24300,-39.704094,-115.10914864239523,-39.704094,1.0,1.0,0.42746535,2304443,,120.31,1.4029082,243,-2.7526493,[-0.706 -0.79  -0.451 -0.38  -0.229],1.0,,100,-9.322252,100.0,-6.3707585,4872.246452331543,1.9880317,99.0,-6.3707595
1.0,0.25134,1.0,24400,-40.294598,-121.96306658433508,-40.294598,1.0,1.0,0.4337909,2317010,,125.67,1.5905437,244,-3.2090566,[-0.706 -0.79  -0.451 -0.38  -0.229],1.0,,100,-9.694557,100.0,-6.961261,4896.6224019527435,2.5553832,99.000015,-6.961261
1.0,0.22186,1.0,24500,-40.129517,-118.8816336392906,-40.129517,1.0,1.0,0.41548777,2328103,,110.93,1.7026268,245,-3.170308,[-0.706 -0.79  -0.451 -0.38  -0.229],1.0,,100,-9.757181,100.0,-6.7961817,4917.691262483597,2.9282205,99.000015,-6.7961817
1.0,0.23356,1.0,24600,-39.897396,-118.43851216231528,-39.897396,1.0,1.0,0.42310178,2339781,,116.78,1.6300993,246,-2.9058294,[-0.706 -0.79  -0.451 -0.38  -0.229],1.0,,100,-10.247279,100.0,-6.5640597,4939.157748937607,2.6840641,99.0,-6.56406
1.9500642,0.24764699,1.0168833,24700,-39.92434,-118.73037427267505,-39.96779,1.110336,0.11545488,0.45442274,2351297,0.28280604,115.16,1.6316444,247,-2.517061,[-0.706 -0.79  -0.451 -0.38  -0.229],1.6158472,,100,-9.596721,100.0,-6.5535326,4959.968621492386,2.6309874,99.0,-6.634452
1.0,0.22688,1.0,24800,-39.920193,-115.76352635887226,-39.920193,1.0,1.0,0.4188094,2362641,,113.44,1.4818716,248,-2.9190304,[-0.707 -0.788 -0.451 -0.386 -0.229],1.0,,100,-9.40757,100.0,-6.5868564,4981.8120033741,2.2181246,99.0,-6.586857
1.0,0.22768,1.0,24900,-40.26606,-118.9349597945848,-40.26606,1.0,1.0,0.41933304,2374025,,113.84,1.5732751,249,-3.2488089,[-0.707 -0.788 -0.451 -0.386 -0.229],1.0,,100,-9.476858,100.0,-6.932722,5003.404864311218,2.500196,99.0,-6.932722
1.5045073,0.2185068,0.96165013,25000,-39.815758,-118.16473335513345,-39.837887,1.028936,0.6404757,0.41792446,2384761,0.13577178,107.36,1.7994941,250,-2.0776587,[-0.707 -0.788 -0.451 -0.386 -0.229],1.0905606,,100,-14.203881,100.0,-6.4620304,5022.892058849335,3.1229057,99.0,-6.504552
1.9868523,0.25205562,0.9817446,25100,-40.04624,-119.39626465936855,-40.0685,1.0460439,0.6188257,0.44280136,2397004,0.18725929,122.43,1.6607019,251,-2.41368,[-0.708 -0.788 -0.448 -0.386 -0.23 ],1.1434182,,100,-10.763926,100.0,-6.6899204,5045.65864777565,2.720741,99.0,-6.735164
1.1398222,0.2870498,0.99154484,25200,-40.12657,-120.23385701751515,-40.134056,1.0068569,0.76490164,0.45402014,2411283,0.06821373,142.79,1.5142688,252,-3.3446722,[-0.709 -0.789 -0.444 -0.387 -0.229],1.0206382,,100,-9.841741,100.0,-6.786146,5071.595364570618,2.2894905,99.0,-6.8007183
1.0,0.24602,1.0,25300,-39.82701,-119.01024623617035,-39.82701,1.0,1.0,0.43069726,2423584,,123.01,1.743764,253,-2.084818,[-0.711 -0.79  -0.446 -0.387 -0.23 ],1.0,,100,-9.565103,100.0,-6.493675,5095.038696527481,3.071427,99.0,-6.4936757
1.7129959,0.24425857,0.97437453,25400,-39.79015,-117.66798049157788,-39.811367,1.0330833,0.71343565,0.43551505,2435553,0.1433866,119.69,1.7014016,254,-2.6901522,[-0.711 -0.79  -0.446 -0.387 -0.23 ],1.1226573,,100,-10.049265,100.0,-6.4380045,5116.856451034546,2.9455028,99.0,-6.478032
1.6472136,0.2557904,1.0004882,25500,-39.92581,-121.57753148948696,-39.970345,1.0399432,0.52079403,0.444029,2448017,0.18145123,124.64,1.6647713,255,-2.3763752,[-0.711 -0.791 -0.445 -0.385 -0.229],1.1325579,,100,-9.624005,100.0,-6.565822,5140.595085859299,2.6861382,99.0,-6.637008
1.0,0.22772,1.0,25600,-39.681046,-117.25397665944968,-39.681046,1.0,1.0,0.41937348,2459403,,113.86,1.5382768,256,-2.7688534,[-0.714 -0.794 -0.447 -0.389 -0.237],1.0,,100,-9.54682,100.0,-6.347708,5163.667683362961,2.3901975,99.0,-6.347708
