EpRewMean,ESSRenyi,InitialReturnMean,ReturnMeanIW,InitialReturnMin,MaxIW,TimestepsSoFar,InitialReturnMax,Bound,InitialReturnStd,InitialBound,StdIWNorm,Iteration,ESSClassic,StdIW,EpisodesSoFar,TimeElapsed,EpThisIter,MeanIW,EpLenMean,MaxIWNorm,EmpiricalD2,Weights,MeanIWNorm,J_sample_variance,MinIW,MinIWNorm
-102.02935490486625,7.9175076,1.9836425e-06,12.188981,-23.94902,36.959106,359386,41.927895,7.2220564,14.113887,-1.3975945,0.038457345,80,9.208745,3.8457348,8000,950.735303401947,100,1.2247784,46.66,0.36959106,12.630238,[-0.042 -1.095 -0.327 -1.012 -1.03 ],0.012247783,24494.31,0.0050849486,5.0849485e-05
-100.97234157927835,13.841232,4.043579e-06,5.3689446,-26.587982,17.349825,364181,33.870106,2.3342993,14.392768,-1.1289996,0.026701156,81,17.316954,2.6701155,8100,961.8403282165527,100,1.2219616,47.95,0.17349824,7.22479,[-0.033 -1.091 -0.3   -1.025 -1.023],0.012219615,1423.7405,0.020523231,0.00020523231
-100.0201794987409,36.656273,-4.577637e-06,3.203285,-28.007912,6.028854,368985,43.145348,0.82787514,13.8365555,-1.4381828,0.011071434,82,43.261806,1.1071435,8200,973.2473754882812,100,0.9667595,48.04,0.060288537,2.728046,[-0.024 -1.108 -0.295 -1.056 -1.043],0.009667594,645.61884,0.021403141,0.0002140314
-100.63921241238194,46.986454,-2.0980835e-06,3.2618873,-24.649307,5.0691504,373416,42.46019,1.1971047,13.688716,-1.4153419,0.010071491,83,52.121197,1.0071491,8300,984.5029947757721,100,1.0508224,44.31,0.050691504,2.128273,[-0.012 -1.108 -0.289 -1.043 -1.049],0.010508223,697.07135,0.09435077,0.0009435077
-101.37307906586004,9.382234,8.010864e-07,6.5732355,-22.830582,69.820244,377784,28.268105,3.4969807,13.338384,-0.9422693,0.07081905,84,6.333343,7.081905,8400,995.1954426765442,100,1.8415098,43.68,0.69820243,10.6584425,[-0.002 -1.109 -0.274 -1.053 -1.04 ],0.018415099,6786.1943,0.0015532122,1.5532121e-05
-100.52047310422618,20.387106,1.0299683e-06,8.259068,-29.342415,7.594415,382828,44.911385,4.9435034,15.482601,-1.4970453,0.01675579,85,38.044586,1.6755791,8500,1006.7022821903229,100,1.3130212,50.44,0.07594415,4.9050612,[-0.008 -1.135 -0.3   -1.052 -1.046],0.013130213,2044.8406,0.012023242,0.00012023242
-101.61813850687227,15.170688,5.0735475e-06,5.3943396,-24.005203,25.146881,387454,37.156372,2.2144694,14.490733,-1.2385409,0.026071519,86,13.641762,2.607152,8600,1018.4627935886383,100,1.0362146,46.26,0.2514688,6.591659,[-0.009 -1.138 -0.287 -1.068 -1.032],0.0103621455,1684.2997,0.0075450703,7.54507e-05
-99.72867667311466,42.165695,4.8828124e-06,2.036427,-26.396095,6.273344,392334,31.659443,0.41124356,13.417234,-1.0553097,0.010845932,87,52.58794,1.0845932,8700,1031.6881296634674,100,1.1422614,48.8,0.06273344,2.371596,[-0.008 -1.13  -0.292 -1.08  -1.026],0.011422614,463.34143,0.07333391,0.0007333391
-99.18737358654727,46.97262,-6.4468386e-06,4.221472,-26.551743,6.6496434,397047,52.552418,1.6655412,16.309628,-1.7517539,0.00998011,88,48.112797,0.9980111,8800,1044.48668551445,100,0.9610269,47.13,0.06649643,2.1288998,[-0.016 -1.131 -0.281 -1.089 -1.016],0.009610269,1166.25,0.046862997,0.00046862997
-100.25894279323327,39.282867,1.1825562e-06,2.6072037,-27.017006,15.161763,402037,39.03785,0.53103304,13.700238,-1.3012605,0.02097887,89,26.00447,2.0978873,8900,1056.8592429161072,100,1.2436649,49.9,0.15161763,2.545639,[ 0.01  -1.134 -0.264 -1.093 -1.035],0.01243665,1359.8401,0.10411393,0.0010411392
-100.91910160308798,3.3240693,-4.043579e-06,15.110791,-25.62172,78.42293,406927,40.583744,7.690929,13.129847,-1.3527956,0.095095746,90,5.6915865,9.509576,9000,1069.051873922348,100,2.33616,48.9,0.7842293,30.083609,[ 0.03  -1.131 -0.254 -1.081 -1.033],0.0233616,20684.924,0.0010330764,1.0330764e-05
-100.28369057763675,9.482196,-1.7547608e-06,9.873603,-27.03202,26.795834,411684,33.390606,6.2591,14.304465,-1.1130221,0.029769074,91,14.000167,2.9769075,9100,1082.0263261795044,100,1.201111,47.57,0.26795834,10.546081,[ 0.017 -1.134 -0.249 -1.108 -1.04 ],0.01201111,8319.954,0.0031381957,3.138196e-05
-99.74837161678346,21.192709,3.5476685e-06,4.9699097,-30.8824,15.943718,416592,32.432373,2.6215518,13.159323,-1.0810757,0.019685058,92,24.626747,1.9685057,9200,1093.6192989349365,100,1.1252047,49.08,0.15943718,4.718604,[ 0.039 -1.122 -0.23  -1.085 -1.044],0.011252047,1001.7309,0.02737448,0.00027374478
-100.4048427552134,5.817641,-3.7002565e-06,16.178015,-27.33477,57.008724,421127,50.382874,9.215146,14.811822,-1.679433,0.07136418,93,5.5994344,7.136418,9300,1105.843237876892,100,1.7380611,45.35,0.57008725,17.189098,[ 0.04  -1.126 -0.228 -1.071 -1.054],0.017380614,28097.76,0.010992931,0.00010992931
-100.38155172120025,53.08492,5.683899e-06,2.2697017,-28.511131,4.895681,426014,39.687454,0.453992,13.476863,-1.3229092,0.009071749,94,59.69606,0.9071748,9400,1118.5444593429565,100,1.1040534,48.87,0.048956808,1.8837742,[ 0.056 -1.122 -0.231 -1.046 -1.051],0.011040533,421.964,0.12786993,0.0012786993
-99.81288416411694,80.132774,-1.4877319e-06,1.2545273,-26.316277,3.128394,431082,40.89556,-0.2682972,13.244503,-1.3631873,0.004320847,95,84.52662,0.4320847,9500,1131.8517439365387,100,1.0098877,50.68,0.031283937,1.2479289,[ 0.072 -1.12  -0.232 -1.035 -1.053],0.010098877,232.7585,0.28913125,0.0028913126
-99.79802411044646,64.47758,1.9454956e-06,1.6585672,-29.651985,3.4068322,436175,39.02916,0.038385868,13.21698,-1.3009701,0.0060074753,96,73.61459,0.6007476,9600,1145.0966680049896,100,1.0034413,50.93,0.03406832,1.5509267,[ 0.071 -1.101 -0.222 -1.023 -1.049],0.010034412,190.42982,0.19949941,0.001994994
-100.35499689053132,81.54072,2.3269654e-06,1.4370319,-25.80162,2.572101,440878,44.69713,-0.21291935,15.650867,-1.489902,0.0047081443,97,81.79997,0.4708144,9700,1156.4737842082977,100,0.9981373,47.03,0.02572101,1.2263812,[ 0.078 -1.104 -0.212 -1.021 -1.049],0.009981371,380.57114,0.120322146,0.0012032214
-99.49804578121342,51.120876,-6.027222e-06,1.6914327,-27.967918,7.84579,446017,36.473293,-0.00898087,13.57417,-1.2157826,0.010729794,98,46.42665,1.0729795,9800,1169.2793612480164,100,0.99885094,51.39,0.0784579,1.956148,[ 0.084 -1.11  -0.208 -1.03  -1.067],0.00998851,384.0838,0.054568812,0.0005456881
-100.53626987010331,78.90937,1.9073487e-07,1.2386909,-25.685081,3.436655,451127,46.859062,-0.51967025,13.798044,-1.5619688,0.005822696,99,77.57427,0.5822696,9900,1182.4771366119385,100,1.082953,51.1,0.034366548,1.2672766,[ 0.085 -1.088 -0.209 -1.01  -1.063],0.01082953,312.8958,0.27784288,0.0027784288
-98.48180765897672,11.985672,4.272461e-06,10.141207,-29.147472,25.03395,456092,30.710274,7.1843433,13.020797,-1.0236717,0.03038478,100,19.035524,3.0384781,10000,1194.5870435237885,100,1.4733005,49.65,0.2503395,8.343295,[ 0.092 -1.078 -0.201 -1.007 -1.084],0.014733004,6067.509,0.0014067879,1.40678785e-05
-100.91600898908763,64.519905,1.7547608e-06,2.3616798,-25.37233,5.5949235,460862,37.891705,0.78923273,13.531768,-1.2630553,0.0075808996,101,63.90888,0.75809,10100,1206.7222244739532,100,1.0087907,47.7,0.055949233,1.5499094,[ 0.123 -1.073 -0.192 -1.02  -1.094],0.010087907,624.40564,0.080775656,0.00080775656
-100.33269854786573,26.738531,-1.7166137e-06,5.952129,-28.804031,13.126034,465859,48.372486,2.833897,14.89767,-1.6124179,0.019674163,102,25.077477,1.9674164,10200,1219.1362295150757,100,1.1382353,49.97,0.13126034,3.7399213,[ 0.115 -1.061 -0.183 -1.007 -1.088],0.0113823535,3477.457,0.010384143,0.000103841434
-99.82004314744601,7.549378,-3.0517579e-06,7.2968283,-25.979889,39.538136,470922,35.659576,2.9707003,12.115172,-1.1886557,0.040633913,103,7.2508535,4.0633917,10300,1231.3412833213806,100,1.1361306,50.63,0.39538136,13.246124,[ 0.139 -1.061 -0.174 -1.021 -1.103],0.011361306,6100.349,0.011828274,0.00011828273
-99.28164493620625,58.99907,-1.1444092e-06,1.6875495,-29.062988,6.3237185,476292,50.646347,-0.5103322,15.082081,-1.6882128,0.008241074,104,62.840027,0.8241075,10400,1244.0845568180084,100,1.071678,53.7,0.06323718,1.694942,[ 0.153 -1.05  -0.159 -1.    -1.09 ],0.010716779,1225.1399,0.111312225,0.0011131222
-96.70924940646255,72.73115,1.0299683e-06,1.2185807,-33.19901,5.103036,481640,48.722084,-0.6857588,15.982499,-1.6240685,0.008233237,105,64.73315,0.8233237,10500,1257.4199302196503,100,1.1154513,53.48,0.051030356,1.3749268,[ 0.167 -1.042 -0.148 -0.995 -1.1  ],0.011154512,538.22064,0.20950598,0.0020950597
-97.84197686479114,29.203764,5.722046e-07,5.9033976,-28.108124,16.783422,487053,49.772522,2.8333225,17.145208,-1.6590835,0.017058225,106,21.803122,1.7058227,10600,1271.8777031898499,100,0.90073794,54.13,0.16783422,3.424216,[ 0.159 -1.028 -0.147 -0.991 -1.092],0.009007379,7288.7666,0.031886492,0.0003188649
-99.02220329159015,0.23696254,3.8146973e-06,92.64191,-28.832153,312.7381,491967,36.304024,67.78233,13.786413,-1.2101303,0.31411192,107,1.8087635,31.41119,10700,1284.613377571106,100,4.2632313,49.14,3.1273808,422.00763,[ 0.135 -1.04  -0.158 -1.001 -1.108],0.04263231,718276.2,0.00055932277,5.5932273e-06
-99.54144671658233,26.009129,-9.155273e-07,6.897221,-28.541012,35.071632,497159,27.986092,5.031764,13.712098,-0.95136786,0.03986117,108,15.871899,3.9861171,10800,1298.3978123664856,100,1.7313863,51.92,0.35071632,3.844804,[ 0.129 -1.014 -0.175 -0.964 -1.119],0.017313862,2010.7812,0.031550217,0.00031550217
-99.95944961719788,21.305298,6.790161e-06,9.9628315,-28.105736,24.45196,502090,43.45921,6.8243704,15.56686,-1.4486337,0.024921926,109,15.183899,2.4921923,10900,1310.8791182041168,100,1.0544697,49.31,0.24451959,4.6936684,[ 0.132 -1.    -0.157 -0.953 -1.116],0.010544697,11541.899,0.003689125,3.6891248e-05
-97.44048719886723,24.330633,3.4332274e-06,6.4349465,-29.028053,14.152909,507630,40.579136,3.6927104,13.964657,-1.3526343,0.01935416,110,23.192741,1.9354163,11000,1323.7614624500275,100,1.063529,55.4,0.14152908,4.110045,[ 0.148 -0.993 -0.141 -0.943 -1.12 ],0.01063529,1966.5497,0.01598074,0.00015980739
-97.75764463797277,31.275309,3.8146973e-06,5.3216467,-29.905605,14.696091,513295,45.65304,2.6005268,16.184282,-1.5217644,0.017931122,111,28.816088,1.7931125,11100,1338.1611857414246,100,1.1408647,56.65,0.1469609,3.1974106,[ 0.139 -0.998 -0.135 -0.936 -1.123],0.011408646,2489.7734,0.014665512,0.00014665512
-96.58668441592435,6.03012,-2.7465821e-06,13.471347,-29.687931,25.18483,519119,52.241585,6.3799443,17.633867,-1.7413892,0.031246318,112,14.046814,3.1246324,11200,1351.9072229862213,100,1.2631553,58.24,0.25184828,16.583418,[ 0.133 -0.989 -0.123 -0.937 -1.114],0.012631553,15061.258,0.0018140024,1.8140023e-05
-98.16932260254818,16.683184,-1.1825562e-06,15.101654,-35.333317,27.789246,525290,56.39489,10.4993105,17.503088,-1.879831,0.030875504,113,12.827905,3.0875502,11300,1367.531403541565,100,1.1844131,61.71,0.27789244,5.9940596,[ 0.14  -0.99  -0.116 -0.92  -1.109],0.011844131,6666.1187,0.021426275,0.00021426275
-96.23436743779148,14.555168,2.0217894e-06,14.971672,-31.060879,35.14961,532044,59.891792,9.738832,19.252031,-1.996391,0.037159048,114,13.235249,3.715905,11400,1382.2036817073822,100,1.4513059,67.54,0.35149607,6.870412,[ 0.142 -0.98  -0.103 -0.904 -1.126],0.014513058,21575.838,0.020011485,0.00020011484
-98.56702031426384,50.196407,2.7465821e-06,2.435614,-30.983639,7.974372,538357,60.022648,-0.38833952,17.067644,-2.000752,0.010291162,115,52.73353,1.0291163,11500,1396.9215688705444,100,1.0870042,63.13,0.07974372,1.9921744,[ 0.135 -0.994 -0.113 -0.903 -1.121],0.010870042,1127.1189,0.093651615,0.00093651615
-99.53512968431589,23.619473,-3.7384034e-06,7.8273425,-33.451622,11.451829,545091,48.051792,4.5316005,17.31483,-1.6017303,0.016819743,116,25.722872,1.6819743,11600,1413.1902849674225,100,0.9898092,67.34,0.114518285,4.2337947,[ 0.129 -0.999 -0.112 -0.898 -1.124],0.009898093,4308.288,0.017793838,0.00017793837
-99.48732072904969,4.747367,-3.852844e-06,32.876614,-31.942776,124.146774,551245,70.41704,22.103777,14.858484,-2.3472385,0.12326384,117,2.788863,12.326384,11700,1427.956639289856,100,2.0878115,61.54,1.2414677,21.064308,[ 0.148 -0.989 -0.114 -0.889 -1.113],0.020878114,118099.06,0.001612508,1.612508e-05
-97.1637306526971,48.594303,1.9073487e-07,4.477718,-33.472748,10.838735,558194,49.438904,2.1136775,17.914324,-1.6479635,0.015847407,118,40.663486,1.5847409,11800,1443.7565350532532,100,1.3118966,69.49,0.10838734,2.0578544,[ 0.169 -0.977 -0.091 -0.881 -1.114],0.0131189665,2235.9268,0.024514291,0.0002451429
-98.95014739060233,55.583576,-3.2043456e-06,2.3944168,-36.82015,6.0457315,565268,42.518223,0.49342346,16.561306,-1.4172771,0.0095401555,119,56.756783,0.9540155,11900,1459.1782236099243,100,1.0929627,70.74,0.060457315,1.7990925,[ 0.151 -0.981 -0.091 -0.884 -1.097],0.010929626,756.1928,0.08725272,0.0008725272
-97.29104148375889,63.22009,-4.3869018e-06,2.04912,-41.275955,4.994847,573129,45.983437,0.121361375,19.028414,-1.5327853,0.00746522,120,66.07389,0.746522,12000,1476.6502702236176,100,1.0418148,78.61,0.04994847,1.5817757,[ 0.159 -0.984 -0.089 -0.878 -1.087],0.010418148,814.4415,0.16023156,0.0016023156
-96.25704792527878,83.05143,-2.3651123e-06,1.5218587,-36.126842,2.8191807,581399,48.309628,-0.24515092,19.512348,-1.6103233,0.0045617716,121,84.24486,0.45617718,12100,1495.03684592247,100,1.0548592,82.7,0.028191807,1.2040732,[ 0.157 -0.98  -0.092 -0.869 -1.071],0.010548592,539.20966,0.42213896,0.0042213895
-98.18613146610507,9.874059,-4.348755e-06,19.178324,-31.66838,37.494164,589196,49.169037,13.962503,17.600657,-1.6389723,0.038651623,122,8.475602,3.8651628,12200,1513.5242042541504,100,1.1762092,77.97,0.37494162,10.127547,[ 0.147 -0.968 -0.092 -0.857 -1.064],0.011762092,35258.04,0.012831819,0.00012831819
-97.7451069169283,16.091465,3.3569336e-06,8.661862,-37.56427,19.44778,597343,50.825985,4.438418,21.030855,-1.6941962,0.020990029,123,19.24352,2.0990033,12300,1531.7862811088562,100,1.0246291,81.47,0.1944778,6.2144747,[ 0.167 -0.949 -0.084 -0.854 -1.062],0.01024629,9878.768,0.00859832,8.59832e-05
-97.06953070127905,53.22673,-3.5476685e-06,2.8019342,-33.215816,7.2749877,605745,44.147243,0.78488064,19.486464,-1.4715788,0.0097197415,124,54.841644,0.9719743,12400,1551.121957540512,100,1.071127,84.02,0.072749875,1.8787552,[ 0.164 -0.96  -0.078 -0.852 -1.063],0.01071127,1520.4181,0.104264565,0.0010426457
-97.44656065492595,27.596725,-4.9209593e-06,5.8980207,-36.626625,14.143333,613846,38.859753,3.4322653,19.225607,-1.29533,0.017583655,125,32.195084,1.7583656,12500,1567.9065568447113,100,1.2116393,81.01,0.14143333,3.6236184,[ 0.154 -0.959 -0.087 -0.848 -1.074],0.012116393,3602.726,0.001794172,1.794172e-05
-96.79123007570946,81.28565,-6.4849854e-07,1.2568041,-42.827557,2.856978,622738,54.564873,-0.76056325,21.150076,-1.8188298,0.004008027,126,86.12842,0.4008027,12600,1588.0387465953827,100,0.99871355,88.92,0.028569778,1.2302294,[ 0.152 -0.959 -0.08  -0.857 -1.086],0.0099871345,669.0016,0.22653855,0.0022653856
-95.46828328208372,66.174995,-8.392334e-06,3.9308205,-38.44543,4.238712,631863,52.423367,1.7827096,21.560186,-1.7474543,0.0067183264,127,72.656525,0.6718326,12700,1608.2452414035797,100,1.0951452,91.25,0.042387117,1.5111448,[ 0.156 -0.955 -0.074 -0.853 -1.092],0.010951454,973.2141,0.281147,0.00281147
-96.65636045970354,2.8603811,-2.8991699e-06,26.568613,-38.70872,155.71153,640270,57.339855,15.267443,20.594183,-1.9113313,0.15700127,128,3.0916865,15.700127,12800,1627.7270662784576,100,2.8042731,84.07,1.5571153,34.960377,[ 0.171 -0.964 -0.07  -0.864 -1.09 ],0.028042732,43903.5,0.002980531,2.980531e-05
-97.6806082611986,46.55056,3.0517577e-07,3.6685,-35.227707,9.446759,648367,58.84038,0.7938049,19.24922,-1.9613459,0.011514431,129,46.310123,1.1514431,12900,1644.4657464027405,100,1.0693854,80.97,0.09446759,2.148202,[ 0.163 -0.971 -0.058 -0.866 -1.088],0.010693853,1681.3336,0.02225554,0.00022255539
-96.36236290656356,17.532633,2.4032593e-06,12.158228,-38.8953,25.959267,657668,47.57345,8.371015,21.035322,-1.5857797,0.027467038,130,17.961452,2.7467039,13000,1665.0896739959717,100,1.2852085,93.01,0.25959265,5.70365,[ 0.16  -0.979 -0.067 -0.865 -1.086],0.012852085,16503.338,0.03220684,0.0003220684
-96.83815598744583,0.098613895,2.861023e-06,176.98987,-36.106308,537.21014,666287,45.76524,128.41122,19.0473,-1.5255052,0.53391516,131,1.3043231,53.391525,13100,1683.3305637836456,100,6.1378436,86.19,5.3721013,1014.0559,[ 0.157 -0.976 -0.056 -0.868 -1.095],0.061378434,3250827.8,0.00022309918,2.2309919e-06
-97.20166807605567,22.164509,1.7166137e-06,4.2873926,-35.678886,25.914476,675086,50.05879,0.7430961,19.969868,-1.6686248,0.029612876,132,15.23258,2.9612877,13200,1703.7073259353638,100,1.2553155,87.99,0.25914475,4.5117173,[ 0.164 -0.976 -0.073 -0.865 -1.092],0.012553155,3629.2834,0.03112977,0.00031129768
-97.26002309096761,11.991078,3.2043456e-06,20.86684,-27.499928,27.793175,683114,61.846832,14.913412,19.91009,-2.061558,0.03762771,133,13.108644,3.7627707,13300,1720.833936214447,100,1.4614983,80.28,0.27793175,8.339534,[ 0.159 -0.976 -0.065 -0.858 -1.087],0.014614983,26457.666,0.0050719427,5.0719427e-05
-95.3381684585759,0.81912714,-2.2888183e-07,81.48471,-42.082016,191.81744,692226,51.10489,62.66272,21.220469,-1.7034965,0.19311237,134,2.4574478,19.311237,13400,1742.3903362751007,100,3.0651743,91.12,1.9181744,122.08117,[ 0.173 -0.965 -0.055 -0.861 -1.091],0.030651739,699230.94,0.0054165097,5.4165095e-05
-97.33957934819259,29.621746,-1.1062622e-06,4.0861607,-31.914837,15.018373,699976,60.248116,0.3962412,19.686092,-2.008272,0.015595241,135,25.985516,1.5595242,13500,1759.451674938202,100,0.9240583,77.5,0.15018372,3.3758981,[ 0.19  -0.956 -0.054 -0.869 -1.084],0.009240583,4465.4355,0.0071909176,7.190918e-05
-97.84191529262074,1.4646668,6.5612794e-06,52.675964,-32.45677,124.48454,708241,46.042725,39.994473,18.330593,-1.5347509,0.124786004,136,2.9261405,12.478601,13600,1778.5824692249298,100,2.1665184,82.65,1.2448454,68.27491,[ 0.188 -0.961 -0.062 -0.863 -1.077],0.021665184,211226.08,0.0046279696,4.6279696e-05
-97.2700823725634,80.75071,2.708435e-06,2.14251,-34.61044,5.953108,716358,61.58658,-0.1419928,19.6039,-2.0528831,0.006320676,137,70.50579,0.6320676,13700,1798.6886200904846,100,0.977254,81.17,0.059531078,1.2383792,[ 0.194 -0.956 -0.058 -0.842 -1.08 ],0.00977254,1692.2957,0.22358702,0.00223587
-97.71161686203655,14.50082,-1.7547608e-06,10.978979,-37.87796,16.21449,725585,47.898376,6.7861876,19.790615,-1.5966142,0.022082759,138,20.87366,2.2082758,13800,1819.3172357082367,100,1.1342063,92.27,0.1621449,6.8961616,[ 0.205 -0.965 -0.057 -0.845 -1.081],0.011342062,5785.72,0.017432202,0.000174322
-98.23605122136847,0.22496836,-1.6021728e-06,274.38007,-27.216858,836.7741,734773,42.239037,244.6954,18.461515,-1.4079695,0.8317726,139,1.2445912,83.17725,13900,1839.4464914798737,100,9.337649,91.88,8.367741,444.50696,[ 0.197 -0.972 -0.051 -0.844 -1.08 ],0.093376495,7675792.0,0.001423165,1.4231649e-05
-97.21674795790777,40.895836,4.8446655e-06,2.0819755,-33.02178,10.349146,745589,62.84467,-1.1937511,20.564539,-2.0948172,0.014663428,140,38.34679,1.4663429,14000,1864.6610066890717,100,1.1564375,108.16,0.103491455,2.4452367,[ 0.185 -0.979 -0.037 -0.851 -1.06 ],0.011564377,1400.0879,0.024884745,0.00024884744
-96.32576506422959,15.833819,1.5258789e-07,6.5098195,-28.584366,26.524746,756113,44.74784,2.7613153,19.556751,-1.4915949,0.0282657,141,19.278706,2.8265703,14100,1887.7968895435333,100,1.381353,105.24,0.26524746,6.3155956,[ 0.187 -0.983 -0.033 -0.847 -1.066],0.013813528,6781.1333,0.021250581,0.00021250581
-97.38334573541164,6.788037,-3.4713746e-06,17.14345,-41.680744,30.673468,766832,48.803104,10.899576,22.341423,-1.6267736,0.03761366,142,13.868571,3.7613657,14200,1911.2400879859924,100,1.5093175,107.19,0.30673468,14.7318,[ 0.175 -0.987 -0.028 -0.855 -1.072],0.015093174,27365.52,0.0042119157,4.2119154e-05
-95.88684529068416,1.8563306,1.2969971e-06,36.70585,-33.20218,138.8197,777235,47.79752,25.012028,21.59143,-1.5932498,0.13826537,143,2.8682723,13.826538,14300,1933.3549182415009,100,2.3759818,104.03,1.388197,53.869713,[ 0.168 -0.991 -0.023 -0.868 -1.066],0.023759818,147661.47,0.00011411854,1.1411854e-06
-98.00439702909813,18.970045,-3.7765503e-06,15.525602,-35.705135,34.526184,788900,40.65944,12.413843,19.718927,-1.3553185,0.04108094,144,12.225185,4.108094,14400,1957.5845019817352,100,1.5331447,116.65,0.34526184,5.2714686,[ 0.141 -0.988 -0.02  -0.854 -1.076],0.015331446,12118.18,0.0049894038,4.9894035e-05
-97.20795149337168,86.825615,2.1743774e-06,1.2578018,-32.205257,3.3270173,800306,39.991745,-0.17282116,19.25926,-1.333056,0.004059706,145,86.32275,0.4059706,14500,1981.9655919075012,100,1.0199006,114.06,0.033270173,1.1517339,[ 0.124 -0.99  -0.027 -0.848 -1.088],0.010199006,549.6434,0.27366653,0.0027366653
-95.32342948595631,40.72378,-2.8800964e-06,3.2393732,-32.358795,12.454477,813082,40.85719,1.1052318,21.137691,-1.3619093,0.014830517,146,38.35177,1.4830517,14600,2006.2613804340363,100,1.1697384,127.76,0.12454477,2.4555676,[ 0.118 -0.995 -0.029 -0.852 -1.092],0.011697383,1803.4305,0.100987434,0.0010098743
-97.08191728847241,35.802383,4.8065185e-06,3.6958792,-28.838448,11.25601,823268,39.81244,1.4779813,18.916918,-1.3270767,0.015665643,147,36.9271,1.5665642,14700,2028.523358821869,100,1.1986696,101.86,0.1125601,2.7931101,[ 0.132 -0.998 -0.032 -0.854 -1.097],0.011986693,2540.341,0.042716883,0.00042716882
-96.65792798939064,0.0032067029,-2.307892e-06,1034.9641,-30.89489,5278.553,836149,49.516376,743.49115,21.512468,-1.6505487,5.251604,148,1.0190479,525.16034,14800,2055.8389570713043,100,53.28604,128.81,52.78553,31184.68,[ 0.133 -1.003 -0.033 -0.849 -1.096],0.53286034,108196216.0,2.3314762e-05,2.3314762e-07
-97.51378520704847,83.04997,3.2043456e-06,1.2818414,-33.41667,3.1090276,848772,36.18591,-0.041733384,18.217766,-1.2061934,0.0041801054,149,86.26634,0.41801053,14900,2083.9419844150543,100,1.0476464,126.23,0.031090276,1.2040943,[ 0.126 -1.016 -0.029 -0.84  -1.096],0.010476463,554.42584,0.44223365,0.0044223364
-99.13102594025824,72.59488,-2.2888183e-07,1.7197,-35.962723,4.4005136,861526,45.329315,-0.0536927,19.622913,-1.5109775,0.0073402603,150,66.047874,0.734026,15000,2111.9476149082184,100,1.0237818,127.54,0.044005137,1.3775077,[ 0.131 -1.014 -0.025 -0.839 -1.092],0.010237817,470.37653,0.057682123,0.0005768212
-98.46838378969582,40.219566,2.5177003e-06,3.5483875,-37.243996,14.0277195,875697,51.971466,0.81673765,20.90952,-1.7323798,0.015662277,151,28.746569,1.5662278,15100,2140.8998413085938,100,0.994821,141.71,0.14027719,2.486352,[ 0.136 -1.021 -0.022 -0.843 -1.11 ],0.00994821,1274.3802,0.026570288,0.00026570287
-102.11563394650952,19.327177,8.392334e-07,5.7116766,-31.735455,17.857676,889958,36.973976,2.9082403,20.063736,-1.2324653,0.020771926,152,25.462685,2.0771925,15200,2167.6082475185394,100,1.2140651,142.61,0.17857675,5.1740613,[ 0.14  -1.012 -0.026 -0.835 -1.111],0.012140649,3004.4324,0.014388289,0.00014388289
-98.39578318680714,4.514526,3.8146972e-08,17.790968,-39.9763,77.91808,902665,35.15032,11.519413,19.16561,-1.3325434,0.07816663,153,4.8086076,7.8166623,15300,2194.3429996967316,100,1.7568401,127.07,0.7791808,22.15072,[ 0.145 -1.008 -0.021 -0.84  -1.11 ],0.017568402,31343.473,0.00065241987,6.5241984e-06
-100.429001644948,49.090874,3.890991e-06,3.6896467,-33.455864,9.339321,917218,58.276752,0.9171331,19.941006,-1.942555,0.013446579,154,48.58695,1.3446579,15400,2224.7412469387054,100,1.3071786,145.53,0.09339321,2.0370386,[ 0.151 -1.015 -0.024 -0.835 -1.114],0.013071785,1174.6492,0.0464798,0.00046479798
-99.54786973944171,10.161843,-2.4795531e-06,8.266765,-34.573772,35.758038,931373,39.89014,4.095593,19.340734,-1.329674,0.036391802,155,7.8389015,3.6391797,15500,2253.108957529068,100,1.0613469,141.55,0.35758036,9.8407345,[ 0.15  -1.009 -0.029 -0.828 -1.118],0.0106134685,8580.553,0.042840865,0.00042840865
-104.27403646952233,14.221349,-9.3460085e-07,8.205688,-42.351852,38.652054,946351,36.409332,4.462163,17.987972,-1.4117293,0.0395745,156,10.325363,3.9574502,15600,2282.2292215824127,100,1.3428681,149.78,0.38652053,7.031682,[ 0.148 -1.013 -0.028 -0.821 -1.118],0.01342868,7735.6787,0.031169534,0.00031169533
-100.32897614539641,96.14918,7.6293944e-08,0.5930264,-36.17172,1.7908092,962445,31.12006,-0.6366055,18.364395,-1.2057241,0.0018192453,157,96.85139,0.18192454,15700,2313.491930961609,100,1.0089883,160.94,0.01790809,1.0400505,[ 0.155 -1.012 -0.034 -0.815 -1.12 ],0.010089884,376.2691,0.46539372,0.004653937
-103.22788743661424,77.264824,1.1444092e-06,1.7117562,-38.776028,4.798609,978276,38.0343,0.2413032,18.558264,-1.2925328,0.0059104473,158,74.81656,0.5910448,15800,2346.2747797966003,100,1.0187361,158.31,0.047986086,1.29425,[ 0.154 -1.008 -0.033 -0.813 -1.114],0.01018736,451.61923,0.21904702,0.0021904702
-104.74665436340663,31.122538,9.155273e-07,5.826008,-44.13199,15.439703,993128,41.33299,3.1891012,19.361916,-1.4710653,0.017930271,159,29.340897,1.7930272,15900,2376.8277821540833,100,1.155419,148.52,0.15439703,3.2131057,[ 0.152 -1.015 -0.034 -0.815 -1.097],0.01155419,3384.7395,0.024004525,0.00024004524
