TimestepsSoFar,Weights,InitialReturnMean,EmpiricalD2,InitialReturnMin,MeanIW,StdIWNorm,InitialReturnMax,InitialReturnStd,ReturnMeanIW,MaxIW,StdIW,EpisodesSoFar,InitialBound,MeanIWNorm,MaxIWNorm,MinIW,EpRewMean,ESSClassic,ESSRenyi,TimeElapsed,EpThisIter,EpLenMean,MinIWNorm,Itaration,Bound
2727121,[ 0.107 -0.226  0.07  ...  0.183  0.567 -1.013],-1.953125e-05,1.3912753,-2334.464,1.0067627,0.006369568,1725.2839,874.7633,46.549076,3.9061692,0.63695675,16100,-23.462269,0.010067628,0.03906169,0.23173212,2334.4640640467974,71.41421,71.8765,1878.5056409835815,100,234.47,0.002317321,161,18.87481
2751165,[ 0.107 -0.226  0.07  ...  0.183  0.568 -1.007],0.00013183594,11.60069,-2394.1763,0.83127165,0.01877549,1995.4966,930.15405,292.39572,13.916719,1.877549,16200,-24.06225,0.008312715,0.13916719,0.0029146888,2394.176374798118,16.389454,8.620177,1888.7275233268738,100,240.44,2.9146888e-05,162,210.43979
2776189,[ 0.107 -0.225  0.069 ...  0.183  0.569 -1.008],0.00033203125,61.310566,-2492.1812,1.6575912,0.0910106,1617.4927,768.7297,931.54443,91.185776,9.10106,16300,-25.047033,0.016575912,0.9118577,0.0008959074,2492.181487523573,3.21069,1.6310402,1898.4316506385803,100,250.24,8.959074e-06,163,735.4209
2799993,[ 0.107 -0.225  0.069 ...  0.182  0.566 -0.999],-0.00022949219,29.410301,-2370.196,1.4095496,0.0431473,1849.5178,750.5125,328.1037,40.49221,4.31473,16400,-23.821587,0.014095496,0.4049221,0.002735565,2370.195768439532,9.643062,3.4001691,1909.4172959327698,100,238.04,2.7355649e-05,164,198.91742
2823766,[ 0.108 -0.225  0.071 ...  0.182  0.568 -1.004],6.347656e-05,44.140274,-2367.097,1.3010651,0.06578286,2392.5984,764.9764,259.50305,66.053215,6.578286,16500,-24.046465,0.01301065,0.6605321,0.0017037977,2367.0969528023775,3.7645044,2.2655048,1920.322508573532,100,237.73,1.7037977e-05,165,99.74245
2846723,[ 0.108 -0.225  0.069 ...  0.183  0.569 -0.994],-0.00022949219,2.3995354,-2285.498,1.0180129,0.010763149,2384.1162,805.9772,82.422646,8.037428,1.0763149,16600,-23.961498,0.010180128,0.08037428,0.043651417,2285.4977906081995,47.218353,41.674732,1930.2434515953064,100,229.57,0.00043651415,166,45.3056
2870852,[ 0.107 -0.225  0.069 ...  0.182  0.568 -0.993],1.953125e-05,283.70517,-2402.6829,2.8412402,0.16231517,2046.9412,746.8093,3135.7085,158.49234,16.231518,16700,-24.147833,0.028412404,1.5849234,0.00019903727,2402.6828666925458,2.9729688,0.3524786,1939.473058462143,100,241.29,1.9903725e-06,167,2728.9727
2895662,[ 0.107 -0.225  0.067 ...  0.182  0.566 -1.001],8.789063e-05,1.6107438,-2470.7727,0.96118784,0.006447654,1808.9724,703.06995,31.74274,3.6019318,0.6447654,16800,-24.832111,0.009611879,0.036019318,0.13200846,2470.772754651577,68.966774,62.083122,1951.8511641025543,100,248.1,0.0013200846,168,0.22693443
2921191,[ 0.107 -0.225  0.066 ...  0.182  0.567 -1.003],-0.00013183594,5.821233,-2542.679,0.8834256,0.018485522,2416.9587,938.099,109.34876,14.399821,1.8485523,16900,-25.555014,0.008834256,0.1439982,0.013638489,2542.678768382263,18.592607,17.178492,1960.7366449832916,100,255.29,0.00013638489,169,47.691902
2948041,[ 0.107 -0.225  0.065 ...  0.182  0.568 -1.01 ],-0.00014648438,10.145302,-2674.7637,0.96398044,0.021300914,2044.834,751.753,278.54056,19.071358,2.1300917,17000,-26.882542,0.009639805,0.19071357,0.001531838,2674.7635044581634,16.998995,9.856779,1970.6585941314697,100,268.5,1.531838e-05,170,192.91562
2973874,[ 0.107 -0.225  0.065 ...  0.182  0.567 -1.023],,204.96379,-2573.0657,1.5598227,0.085995495,2166.5886,901.3733,1065.8899,85.58264,8.599549,17100,-25.860275,0.0155982245,0.8558264,3.275162e-05,2573.065656201342,3.1852288,0.48789105,1981.4959208965302,100,258.33,3.275162e-07,171,695.65967
3000226,[ 0.107 -0.225  0.064 ...  0.183  0.569 -1.026],7.3242186e-06,3.6483834,-2624.96,1.0982249,0.016215429,2224.5874,983.7946,185.46652,11.0015955,1.6215432,17200,-26.381866,0.010982249,0.11001595,0.025559314,2624.959933333401,31.44565,27.4094,1993.303970336914,100,263.52,0.00025559313,172,135.07526
3026497,[ 0.107 -0.225  0.064 ...  0.183  0.568 -1.022],0.0001171875,8.341187,-2616.8303,1.0944836,0.016266597,2192.781,1013.41986,139.16608,10.713047,1.6266598,17300,-26.30001,0.010944836,0.10713047,0.035027105,2616.8303941260783,31.163382,11.988702,2003.0261352062225,100,262.71,0.00035027103,173,63.20836
3053788,[ 0.108 -0.224  0.064 ...  0.183  0.568 -1.019],-7.080078e-05,42.537487,-2719.005,1.627055,0.053177077,2280.5273,1058.9385,772.2013,42.070717,5.317707,17400,-27.327093,0.01627055,0.42070717,0.0017201791,2719.0048639247943,8.560328,2.3508675,2012.5138494968414,100,272.91,1.720179e-05,174,593.97235
3080074,[ 0.108 -0.224  0.063 ...  0.182  0.567 -1.015],-0.0001953125,395.63528,-2618.5923,2.5301278,0.14606348,2380.9897,1186.228,1628.7151,141.77405,14.606349,17500,-26.318045,0.025301272,1.4177405,0.00013279798,2618.5920707995565,2.9131448,0.25275806,2023.2715723514557,100,262.86,1.3279798e-06,175,1105.2378
3107232,[ 0.108 -0.224  0.062 ...  0.182  0.567 -1.013],-0.00029785157,115797.72,-2705.671,153.93524,15.288553,2293.88,1090.0256,34150.395,15365.8545,1528.8555,17600,-27.193317,1.5393525,153.65854,8.483433e-07,2705.6705932091118,1.0036045,0.00086357485,2035.929152727127,100,271.58,8.483433e-09,176,24896.865
3136432,[ 0.108 -0.224  0.059 ...  0.182  0.566 -1.013],0.00011230469,4.2634764,-2899.7717,1.1659807,0.018240938,2089.765,1042.8201,194.47894,12.611004,1.824094,17700,-29.143682,0.011659806,0.12611003,0.01288593,2909.751299600624,29.007046,23.455038,2049.2198429107666,100,292.0,0.00012885929,177,134.30228
3164535,[ 0.108 -0.224  0.059 ...  0.182  0.566 -1.039],0.00011474609,4.4160995,-2800.1057,1.0247093,0.012763222,2199.5417,1113.6045,104.6307,8.815469,1.2763221,17800,-28.141998,0.010247094,0.08815469,0.014492622,2800.1058135987896,39.194424,22.644417,2060.5580220222473,100,281.03,0.00014492622,178,45.49139
3192474,[ 0.108 -0.224  0.059 ...  0.182  0.567 -1.03 ],7.5683594e-05,11.159101,-2783.8076,1.0430877,0.02104376,2215.7983,1203.2174,297.96945,15.353611,2.1043758,17900,-27.97823,0.010430878,0.15353611,0.0048865904,2783.8076481445164,19.723482,8.961296,2070.995706319809,100,279.39,4.8865902e-05,179,204.5072
3221623,[ 0.108 -0.223  0.058 ...  0.183  0.568 -1.036],0.00014648438,1.6386535,-2894.8872,0.9867157,0.006859383,2094.6765,1125.3562,108.160255,4.5754933,0.6859383,18000,-29.094542,0.009867158,0.045754932,0.11883876,2904.8665769935656,67.41879,61.025715,2082.1449723243713,100,291.49,0.0011883875,180,70.916145
3250348,[ 0.108 -0.223  0.058 ...  0.183  0.57  -1.04 ],-0.00025390624,2.1212192,-2862.175,1.0824761,0.009281283,1957.3582,1098.5238,102.80443,5.939637,0.92812824,18100,-28.766191,0.01082476,0.05939637,0.07470903,2862.1747838519022,57.631725,47.1427,2092.4239451885223,100,287.25,0.00074709026,181,60.908543
3279091,[ 0.108 -0.223  0.058 ...  0.183  0.57  -1.043],9.2773436e-05,277.77847,-2854.132,1.7920468,0.11599941,2135.4536,1157.86,1565.3157,114.67479,11.599942,18200,-28.685045,0.01792047,1.1467478,0.00015664058,2864.1118905974276,2.3310077,0.3599991,2101.8559403419495,100,287.43,1.5664058e-06,182,1087.23
3309019,[ 0.108 -0.223  0.057 ...  0.183  0.571 -1.038],-9.765625e-06,9.4324875,-2982.845,1.1229769,0.021715723,2016.7195,1381.6399,330.78256,15.233172,2.1715724,18300,-29.978735,0.011229767,0.15233172,0.0142511735,2982.8449225393415,21.099525,10.601657,2112.355483531952,100,299.28,0.00014251174,183,238.71085
3337682,[ 0.108 -0.223  0.058 ...  0.183  0.571 -1.035],-6.347656e-05,1.5172896,-2856.2156,1.0644951,0.0081787985,2143.3645,1201.781,142.41069,4.4978514,0.81787986,18400,-28.70612,0.01064495,0.044978514,0.11621859,2856.2155055296735,62.880203,65.907,2122.0124990940094,100,286.63,0.0011621859,184,107.05107
3367952,[ 0.108 -0.223  0.058 ...  0.184  0.573 -1.046],0.00010986328,4.326971,-3017.3972,1.149806,0.014036998,1982.2654,1397.3074,168.80304,6.3623757,1.4036998,18500,-30.325848,0.01149806,0.063623756,0.0060390243,3017.3972607300534,40.15439,23.110855,2132.8424668312073,100,302.7,6.039024e-05,185,105.72084
3397180,[ 0.108 -0.223  0.057 ...  0.184  0.574 -1.045],9.765625e-05,68.619774,-2912.725,1.5076593,0.065832,2086.9292,1145.4542,627.62634,64.01041,6.5831985,18600,-29.273903,0.015076592,0.64010406,5.2561078e-05,2912.72517737982,4.983467,1.4573059,2141.862027168274,100,292.28,5.2561074e-07,186,385.12927
3429882,[ 0.108 -0.223  0.057 ...  0.184  0.573 -1.05 ],0.00012695312,25.151386,-3260.5232,0.9274548,0.02297418,1739.1975,986.16095,393.0006,17.030235,2.297418,18700,-32.76938,0.009274548,0.17030235,0.001404383,3260.52328438227,14.013199,3.975924,2154.160420179367,100,327.02,1.404383e-05,187,228.65782
3460892,[ 0.108 -0.223  0.055 ...  0.184  0.574 -1.06 ],7.324219e-05,55.05574,-3090.827,1.7894765,0.0691342,1908.8567,959.2613,1065.5553,51.659447,6.9134197,18800,-31.063932,0.017894767,0.51659447,0.0016673787,3090.8268982703257,6.2791696,1.816341,2165.964159011841,100,310.1,1.6673786e-05,188,835.06195
3492767,[ 0.108 -0.223  0.056 ...  0.184  0.573 -1.057],-9.765625e-05,16.136873,-3177.7957,1.1649625,0.042098433,1821.8811,1169.3798,328.22266,41.803276,4.209844,18900,-31.938154,0.011649626,0.41803277,0.0052098804,3177.7955148998262,7.1129093,6.196987,2176.97115111351,100,318.75,5.2098803e-05,189,199.9252
3521813,[ 0.108 -0.223  0.055 ...  0.184  0.573 -1.046],-1.4648437e-05,13.019061,-2894.5889,0.9818202,0.02022562,2104.9502,1344.4545,321.2814,12.660343,2.022562,19000,-29.091764,0.009818202,0.12660342,0.0039290404,2894.5888430335594,19.07068,7.6810455,2187.8881661891937,100,290.46,3.9290404e-05,190,216.31287
3553186,[ 0.108 -0.223  0.055 ...  0.184  0.573 -1.047],0.00013671875,146.41269,-3127.4976,2.0717096,0.09347081,1872.1978,1343.4169,1293.4712,82.59026,9.34708,19100,-31.432398,0.020717096,0.82590264,0.0012055965,3127.4976220562535,4.682508,0.6830009,2199.3445167541504,100,313.73,1.2055964e-05,191,913.13403
3584414,[ 0.108 -0.223  0.056 ...  0.184  0.574 -1.047],-0.00023925782,244.16153,-3102.841,5.133909,0.32440493,1886.8069,1062.1625,1080.5247,236.92743,32.44049,19200,-31.184961,0.051339094,2.3692741,0.00047975304,3112.8202712910015,2.44331,0.40956494,2210.13734292984,100,312.28,4.7975304e-06,192,593.24243
3615552,[ 0.108 -0.223  0.057 ...  0.185  0.574 -1.043],-5.859375e-05,33.28304,-3103.6006,1.4245648,0.043731146,1895.876,1025.4124,551.83203,27.176249,4.373115,19300,-31.192434,0.014245647,0.2717625,0.0005844031,3103.600462308352,9.593606,3.0045333,2222.458084821701,100,311.38,5.844031e-06,193,371.87878
3646101,[ 0.108 -0.223  0.057 ...  0.185  0.576 -1.043],5.126953e-05,106.10959,-3044.7441,1.7237588,0.094986424,1954.8794,1014.54425,994.5596,89.986916,9.498642,19400,-30.600744,0.017237587,0.89986914,0.00022938564,3044.744153249859,3.1882904,0.9424219,2234.5588159561157,100,305.49,2.2938564e-06,194,679.3419
3676340,[ 0.108 -0.223  0.056 ...  0.185  0.577 -1.046],-0.00041015624,14.233874,-3014.0476,1.1825001,0.03543773,1985.658,1250.3333,460.1192,34.590385,3.5437732,19500,-30.292736,0.011824999,0.34590384,0.0002972136,3014.047175519004,10.018938,7.025494,2246.1644203662872,100,302.39,2.9721361e-06,195,345.83295
3705671,[ 0.108 -0.223  0.056 ...  0.185  0.576 -1.059],7.324219e-05,2.3214474,-2923.33,1.2550446,0.014906667,2076.3584,1377.7769,271.84116,9.555141,1.4906667,19600,-29.380503,0.012550447,0.09555141,0.07695876,2923.3301324404297,41.48127,43.076572,2258.2221081256866,100,293.31,0.0007695876,196,227.07605
3737687,[ 0.108 -0.223  0.056 ...  0.184  0.573 -1.039],5.3710937e-05,11.591509,-3191.4924,1.4784884,0.042450022,1808.1843,1110.7577,272.22287,31.489235,4.2450023,19700,-32.07563,0.014784884,0.31489235,0.0035899305,3191.4924158638228,10.81823,8.627005,2269.8416821956635,100,320.16,3.5899306e-05,197,163.01694
3766016,[ 0.108 -0.223  0.057 ...  0.185  0.574 -1.034],,1.5702643,-2822.9187,1.0690252,0.008268393,2176.7551,1301.0375,40.3621,4.988799,0.82683927,19800,-28.371384,0.0106902495,0.04988799,0.11900442,2822.918680976511,62.569324,63.683544,2280.227730512619,100,283.29,0.0011900442,198,4.809845
3797409,[ 0.108 -0.223  0.057 ...  0.185  0.575 -1.035],-0.00018066406,1.0510417,-3129.2632,0.9817418,0.0019614836,1870.2983,1143.704,11.947109,1.4725614,0.19614838,19900,-31.45051,0.009817418,0.014725613,0.49529192,3129.262942683292,96.161385,95.1437,2291.285302400589,100,313.93,0.004952919,199,-20.295818
3829845,[ 0.108 -0.223  0.057 ...  0.185  0.575 -1.035],-8.056641e-05,129.3033,-3233.58,1.4707711,0.09543,1765.998,1063.1276,1231.2328,95.796875,9.543001,20000,-32.498756,0.014707711,0.9579687,0.00050702714,3233.579946022903,2.320198,0.77337545,2300.5738990306854,100,324.36,5.0702715e-06,200,861.6848
3861354,[ 0.108 -0.223  0.058 ...  0.184  0.574 -1.028],-0.00022949219,1.0892475,-3140.715,1.0031291,0.0034139552,1858.9417,991.0282,15.5152855,2.1782908,0.34139556,20100,-31.565594,0.010031291,0.021782909,0.44142687,3140.714829726732,89.6198,91.8065,2313.4412803649902,100,315.09,0.004414269,201,-17.428555
3892518,[ 0.108 -0.223  0.058 ...  0.184  0.574 -1.025],-9.765625e-06,1.385213,-3106.5054,1.0645213,0.0055949055,1893.1772,1104.6904,35.386322,2.3458614,0.55949056,20200,-31.221567,0.010645214,0.023458613,0.15120757,3106.505282111836,78.355545,72.19106,2323.147560596466,100,311.64,0.0015120757,202,-1.359909
3923982,[ 0.108 -0.223  0.059 ...  0.184  0.574 -1.025],-0.00025634764,6614.7314,-3136.0913,21.979177,2.1464725,1433.5347,736.1721,19686.377,2157.6582,214.64725,20300,-31.519157,0.21979171,21.576582,0.00012829517,3136.091040097983,1.0376298,0.015117772,2332.7415812015533,100,314.64,1.2829516e-06,203,17122.914
3951481,[ 0.108 -0.223  0.059 ...  0.184  0.573 -1.026],0.00020019531,22.263752,-2739.9722,1.144638,0.040434416,2259.6113,1464.1455,356.23602,36.65772,4.0434413,20400,-27.537542,0.011446378,0.36657718,0.0015127207,2739.9723687473165,7.4191656,4.4916058,2344.587461709976,100,274.99,1.5127207e-05,204,226.30054
3984208,[ 0.108 -0.223  0.057 ...  0.184  0.573 -1.023],0.00010498047,6.012434,-3252.8818,0.7729782,0.013518692,1736.7339,976.5182,318.7234,10.432669,1.3518692,20500,-32.692566,0.007729782,0.10432669,0.015082609,3262.86189440553,24.63852,16.632198,2355.7188692092896,100,327.27,0.00015082609,205,238.56003
4014165,[ 0.108 -0.223  0.058 ...  0.185  0.574 -1.025],0.00022460938,244.02164,-2985.8347,1.5038762,0.0858514,2013.7263,1413.1852,1667.9746,83.85527,8.585141,20600,-30.008537,0.015038759,0.8385527,0.0007660629,2985.834891234546,2.9771676,0.40979972,2366.28187251091,100,299.57,7.660628e-06,206,1199.2019
4044697,[ 0.108 -0.223  0.057 ...  0.185  0.574 -1.016],-9.2773436e-05,4.013366,-3043.0662,0.99756503,0.01261931,1956.5686,1199.3481,177.72363,7.2433233,1.2619311,20700,-30.584057,0.0099756485,0.07243323,0.03171909,3043.0660251738796,38.457787,24.916739,2378.991379261017,100,305.32,0.0003171909,207,116.45359
4074868,[ 0.108 -0.223  0.056 ...  0.185  0.575 -1.02 ],0.00021484375,8.394937,-3007.2825,0.9161206,0.019478252,1992.2517,1248.9995,420.85788,16.310768,1.9478253,20800,-30.224113,0.009161206,0.16310768,0.012282269,3007.2826709236065,18.11402,11.9119425,2389.1634261608124,100,301.71,0.00012282269,208,333.28586
4106026,[ 0.108 -0.223  0.056 ...  0.185  0.576 -1.023],0.00016601563,11.429304,-3105.7256,1.4578651,0.03602248,1893.7285,1429.0343,345.31833,28.186626,3.6022484,20900,-31.213562,0.014578649,0.28186625,0.0044846237,3105.7257363333247,14.073847,8.749439,2400.279114484787,100,311.58,4.4846234e-05,209,239.79333
4138145,[ 0.108 -0.223  0.055 ...  0.185  0.576 -1.027],-6.1035156e-05,62.596874,-3192.3652,1.6395395,0.08349639,1797.2476,1234.509,636.6409,80.76436,8.349639,21000,-32.084538,0.016395397,0.8076436,0.00020325891,3202.3455811961157,3.7125967,1.5975238,2412.199826002121,100,321.19,2.032589e-06,210,382.79437
4169533,[ 0.108 -0.223  0.054 ...  0.185  0.576 -1.026],0.00020996094,2.6995797,-3128.978,1.1552461,0.013795529,1870.687,1376.5852,84.28763,10.552137,1.379553,21100,-31.447216,0.0115524605,0.10552137,0.086668655,3128.9781083368935,41.219658,37.042805,2425.334486722946,100,313.88,0.0008666865,211,32.61828
4200076,[ 0.109 -0.223  0.054 ...  0.185  0.575 -1.029],5.859375e-05,660.408,-3044.1543,5.409735,0.42771694,1955.4014,1452.6063,3560.7668,430.32013,42.771694,21200,-30.594854,0.05409735,4.303201,0.00013044485,3044.1542740709388,1.5745146,0.15142155,2435.535922765732,100,305.43,1.3044485e-06,212,2774.5269
4232476,[ 0.109 -0.223  0.055 ...  0.185  0.576 -1.046],-0.00022460938,2.857097,-3230.4585,1.141009,0.018281307,1769.1006,1401.4973,221.52605,15.555809,1.828131,21300,-32.467564,0.011410088,0.15555808,0.03784379,3230.458297124218,28.034271,35.000565,2448.911214828491,100,324.0,0.0003784379,213,166.64668
4263243,[ 0.109 -0.223  0.055 ...  0.186  0.577 -1.033],-0.00014648438,19.300608,-3066.5234,0.8614357,0.026356505,1933.1045,1401.6378,295.87048,23.828407,2.6356504,21400,-30.819857,0.008614356,0.23828407,0.0010002397,3066.523231659554,9.651423,5.181184,2460.3381373882294,100,307.67,1.0002397e-05,214,160.47188
4297104,[ 0.109 -0.223  0.054 ...  0.185  0.577 -1.035],-0.00021972656,3.3362298,-3376.2407,0.93146545,0.012579855,1623.377,1051.1506,74.51694,7.0573893,1.2579855,21500,-33.932697,0.009314653,0.07057389,0.056431152,3376.2404574473107,35.411144,29.973955,2471.248147726059,100,338.61,0.0005643115,215,12.538048
4331937,[ 0.109 -0.222  0.054 ...  0.186  0.577 -1.035],-3.90625e-05,2.4743361,-3413.8833,1.1135688,0.014581242,1525.815,1102.8374,153.71732,11.283234,1.4581242,21600,-34.310863,0.011135686,0.11283234,0.06784408,3473.825172311524,36.838264,40.41488,2481.063129425049,100,348.33,0.0006784408,216,99.74632
4364683,[ 0.109 -0.223  0.055 ...  0.186  0.58  -1.045],4.8828124e-06,1.8476115,-3265.0168,1.026372,0.0072836736,1734.6218,1311.1093,79.22749,4.693175,0.7283673,21700,-32.81469,0.01026372,0.046931747,0.076117694,3265.016813225291,66.50676,54.12393,2492.487284898758,100,327.46,0.0007611769,217,34.62356
4395546,[ 0.109 -0.223  0.055 ...  0.186  0.58  -1.047],7.8125e-05,1045.7152,-3076.5469,3.8008893,0.3411966,1923.0967,1508.6869,3646.084,343.24622,34.11966,21800,-30.920435,0.038008895,3.432462,7.04008e-05,3076.5469013286884,1.225758,0.09562833,2501.564931869507,100,308.63,7.0400796e-07,218,2646.1929
4428778,[ 0.109 -0.222  0.053 ...  0.186  0.579 -1.047],0.00020507812,6.2487617,-3313.8474,1.2598609,0.023034174,1685.7708,1372.3564,248.15338,15.577899,2.3034174,21900,-33.30519,0.012598609,0.15577899,0.01281391,3313.8475278746605,23.027035,16.00317,2514.0568974018097,100,332.32,0.0001281391,219,164.89807
4463601,[ 0.109 -0.222  0.053 ...  0.186  0.579 -1.051],0.00011474609,55329.164,-3473.0637,19.433992,1.9007208,1526.6101,1403.4775,29011.916,1910.5951,190.07211,22000,-34.905487,0.19433993,19.105951,3.9048323e-06,3473.0637538739998,1.0345958,0.0018073651,2524.676983356476,100,348.23,3.9048324e-08,220,20801.367
4496975,[ 0.109 -0.222  0.052 ...  0.186  0.581 -1.047],-0.00025634764,2.3920476,-3317.8416,1.0306045,0.011507687,1671.8564,1297.1212,96.27706,7.5149927,1.1507686,22100,-33.345787,0.010306046,0.07514992,0.0940473,3327.821001764454,44.508015,41.805187,2536.9809789657593,100,333.74,0.000940473,221,44.703995
4531511,[ 0.109 -0.222  0.052 ...  0.186  0.582 -1.057],3.90625e-05,204.88277,-3444.7195,1.5574608,0.11359711,1554.9963,1499.1803,1145.4252,114.41355,11.359713,22200,-34.620655,0.015574605,1.1441355,0.000230882,3444.7195231789556,1.8450655,0.488084,2548.567171573639,100,345.36,2.3088198e-06,222,649.8734
4565736,[ 0.109 -0.222  0.051 ...  0.186  0.582 -1.057],-0.00024414062,160.24869,-3412.8145,1.3220565,0.09076117,1586.8652,1355.6543,960.1561,91.18138,9.076117,22300,-34.300312,0.013220567,0.9118138,0.0014510641,3412.8141591255985,2.0776935,0.62403005,2560.1062428951263,100,342.25,1.4510641e-05,223,525.9536
4600351,[ 0.109 -0.222  0.05  ...  0.186  0.58  -1.066],-0.00020019531,1.0581075,-3451.5803,1.0128517,0.0021984424,1548.0398,1237.0781,16.349377,1.6909899,0.21984424,22400,-34.689896,0.010128516,0.016909897,0.523891,3451.5800663754508,95.5007,94.508354,2571.594717502594,100,346.15,0.0052389097,224,-19.333946
4637627,[ 0.109 -0.222  0.05  ...  0.186  0.581 -1.065],-0.00014648438,2.796381,-3718.4731,1.071182,0.011769951,1281.1987,1221.6177,112.237564,6.85961,1.176995,22500,-37.37221,0.01071182,0.0685961,0.028735232,3718.472928978756,45.303787,35.760506,2581.5806992053986,100,372.76,0.0002873523,225,49.742573
4672491,[ 0.109 -0.222  0.05  ...  0.185  0.577 -1.08 ],0.0001171875,5.032035,-3477.393,1.0692313,0.01641083,1522.3296,1510.977,159.9221,9.64757,1.6410829,22600,-34.948967,0.010692312,0.0964757,0.022380562,3477.39310317253,29.80015,19.872677,2591.8154714107513,100,348.64,0.00022380562,226,81.52356
4708956,[ 0.109 -0.222  0.049 ...  0.185  0.577 -1.09 ],-0.00033447266,1.5981352,-3637.8906,0.9923246,0.008001761,1361.8125,1338.4857,38.659763,5.141208,0.8001761,22700,-36.562523,0.009923247,0.05141208,0.12119402,3637.8901668050607,60.597797,62.572926,2602.959711790085,100,364.65,0.0012119402,227,-7.56118
4747054,[ 0.109 -0.222  0.049 ...  0.185  0.576 -1.088],-0.00033935547,178.85828,-3791.1006,2.3193161,0.10663791,1198.6597,1008.53296,1338.3502,76.90081,10.663792,22800,-38.102314,0.023193158,0.7690081,0.0006134169,3801.0797153931508,4.516728,0.5591019,2613.6831471920013,100,380.98,6.134169e-06,228,828.7821
4782862,[ 0.109 -0.222  0.049 ...  0.185  0.576 -1.089],1.953125e-05,10.429519,-3571.5645,1.0344028,0.02523603,1428.0732,1411.3789,185.68456,23.809795,2.523603,22900,-35.895565,0.0103440285,0.23809795,0.005435246,3571.5644045924987,14.384358,9.58817,2625.520491361618,100,358.08,5.435246e-05,229,69.76064
4818947,[ 0.109 -0.222  0.048 ...  0.185  0.576 -1.085],0.00025390624,3269.5994,-3599.5618,8.721211,0.7276566,1400.1731,1451.6799,9753.603,725.8471,72.76566,23000,-36.176735,0.08721209,7.258471,6.8705456e-05,3599.5618989091085,1.4161413,0.030584786,2636.583277463913,100,360.85,6.870545e-07,230,7684.9893
4851698,[ 0.109 -0.222  0.047 ...  0.185  0.576 -1.079],-0.00049316406,4.5760655,-3266.4287,1.1519307,0.022754962,1733.227,1717.104,209.10905,15.454434,2.2754962,23100,-32.829296,0.011519305,0.15454434,0.029849643,3266.428209134359,20.399376,21.852835,2649.8081679344177,100,327.51,0.00029849642,231,138.88245
4887283,[ 0.108 -0.222  0.046 ...  0.185  0.576 -1.085],-0.00035400392,1.6981915,-3549.2507,1.0323753,0.0085630985,1450.342,1471.234,186.84216,6.686054,0.8563099,23200,-35.671654,0.010323754,0.06686054,0.106069125,3549.250290404914,59.241802,58.886173,2661.326908826828,100,355.85,0.0010606912,232,140.35721
4920794,[ 0.108 -0.222  0.046 ...  0.186  0.579 -1.097],-1.2207031e-05,18.96652,-3342.1934,1.3439755,0.037436616,1657.4453,1782.2972,733.9961,33.493107,3.7436614,23300,-33.590355,0.013439756,0.33493108,0.0014139183,3342.1932900169963,11.41672,5.2724485,2673.527691602707,100,335.11,1.4139183e-05,233,587.7084
4955558,[ 0.109 -0.222  0.046 ...  0.185  0.578 -1.1  ],0.00016601563,48.3318,-3397.621,1.4336336,0.07070532,1532.1313,1635.2417,1056.3984,69.960785,7.070533,23400,-34.147224,0.014336335,0.69960785,0.00526099,3467.537303648908,3.9488847,2.0690312,2685.618776321411,100,347.64,5.26099e-05,234,819.0022
4991447,[ 0.109 -0.222  0.046 ...  0.185  0.576 -1.081],-9.765625e-06,3448.8005,-3579.7507,4.4628143,0.39454356,1419.9417,1512.7056,5283.971,396.52948,39.45436,23500,-35.97784,0.044628143,3.9652946,3.1952986e-05,3579.7507084375266,1.2632996,0.028995588,2698.997338294983,100,358.89,3.1952985e-07,235,3171.1184
5025412,[ 0.109 -0.222  0.048 ...  0.185  0.576 -1.085],-1.4648437e-05,1.0431378,-3387.505,1.0064994,0.0017766429,1612.2012,1564.271,21.68602,1.4013841,0.17766428,23600,-34.0458,0.010064993,0.014013841,0.55120856,3387.5047332977174,96.97832,95.86462,2711.0518555641174,100,339.65,0.0055120853,236,-13.086262
5061262,[ 0.109 -0.222  0.047 ...  0.185  0.577 -1.087],-0.000107421874,23.922243,-3576.2095,1.0788537,0.033170518,1423.498,1417.7965,421.68335,25.677742,3.3170521,23700,-35.942364,0.010788538,0.2567774,0.0059708655,3576.209251250733,9.566438,4.18021,2720.7562584877014,100,358.5,5.9708655e-05,237,245.88844
5101029,[ 0.109 -0.222  0.046 ...  0.185  0.576 -1.089],-0.00040039062,5.901994,-3898.2363,1.0551708,0.014582027,1031.5625,918.7884,143.57071,7.9258976,1.4582026,23800,-39.179142,0.010551708,0.07925897,0.0058181975,3968.1655114616733,34.366497,16.943426,2732.3671803474426,100,397.67,5.8181973e-05,238,48.389786
5138264,[ 0.109 -0.222  0.047 ...  0.185  0.576 -1.088],-9.521484e-05,15.465686,-3714.8025,1.1573665,0.04167261,1284.9172,1468.4012,252.91301,39.497772,4.167261,23900,-37.335262,0.011573665,0.39497772,0.0033394087,3714.802316920086,7.1609554,6.465927,2743.267877817154,100,372.35,3.3394084e-05,239,106.0871
5176884,[ 0.109 -0.222  0.046 ...  0.184  0.576 -1.093],-0.0001953125,3.1187387,-3854.3984,0.99855393,0.014104048,1145.3125,1293.4531,129.45386,10.728398,1.4104049,24000,-38.73838,0.009985539,0.10728398,0.09072469,3854.398088530309,33.388897,32.064243,2754.588906764984,100,386.2,0.0009072469,240,61.042458
