Weights,EpLenMean,EpRewMean,J_sample_variance,MeanIWNorm,MaxIWNorm,StdIWNorm,InitialReturnMax,EpisodesSoFar,MaxIW,MinIWNorm,EpThisIter,TimeElapsed,ESSClassic,Iteration,EmpiricalD2,InitialReturnMin,MeanIW,MinIW,TimestepsSoFar,StdIW,ReturnMeanIW,ESSRenyi,InitialReturnStd,InitialReturnMean,Bound,InitialBound
[-0.975 -1.059 -0.002 -0.87  -1.161],491.19,1.4898440307490517,76.206955,0.009875719,0.018810164,0.0027252987,20.55093,40000,1.8810164,0.004995712,100,27289.62321615219,92.92352,400,1.0843935,-59.29976,0.9875719,0.49957123,14832147,0.27252987,0.31832987,92.217445,9.842816,7.6293944e-08,-1.7400484,-1.9766587
[-0.977 -1.057 -0.003 -0.869 -1.16 ],491.22,-0.8778156509810693,122.60356,0.0108009325,0.041898765,0.0075281677,22.72525,40100,4.1898766,0.0021839668,100,27357.76695251465,67.303894,401,1.3788886,-58.058594,1.0800934,0.2183967,14881269,0.7528168,1.0755366,72.52217,9.891809,1.14440915e-07,-1.1969947,-1.9352864
[-0.982 -1.055 -0.004 -0.868 -1.159],491.0,-1.0800926996436477,94.73361,0.010535816,0.07190739,0.011022326,25.74822,40200,7.1907396,0.0012471087,100,27426.077620744705,47.744408,402,1.8266851,-58.45479,1.0535816,0.124710865,14930369,1.1022327,1.5213056,54.743973,10.500123,3.9100647e-07,-1.1121783,-1.9484926
[-0.985 -1.055 -0.004 -0.865 -1.162],500.0,4.207407956554583,625.32294,0.013458154,0.25716665,0.032891642,15.6281595,40300,25.716665,1.2795404e-05,100,27495.288517475128,14.340813,403,13.326024,-13.754327,1.3458154,0.0012795404,14980369,3.289164,4.1806297,7.5041137,5.0042596,1.5735627e-07,2.2789521,-0.5209385
[-0.982 -1.048 -0.008 -0.857 -1.166],491.22,3.5099346359167938,82.41697,0.01007804,0.02102584,0.0038317186,19.302185,40400,2.1025841,0.0028016206,100,27562.926711320877,87.37015,404,1.1973151,-55.667027,1.007804,0.28016207,15029491,0.3831719,0.37569892,83.5202,9.863631,6.4849854e-07,-1.6546983,-1.8555672
[-0.983 -1.048 -0.007 -0.858 -1.167],500.0,3.8514323295984703,652.6364,0.014531734,0.46169752,0.049862947,15.735616,40500,46.169754,5.950242e-05,100,27631.11479830742,7.828451,405,13.337371,-19.43554,1.4531734,0.0059502423,15079491,4.9862943,3.799232,7.49773,6.255348,-5.1498415e-07,1.4332554,-0.64785194
[-0.987 -1.052 -0.005 -0.855 -1.169],495.63,7.069756372383507,75.95444,0.011003065,0.04220672,0.007536455,14.220526,40600,4.220672,0.0017508488,100,27700.38140296936,68.0668,406,1.4528241,-62.767475,1.1003065,0.17508489,15129054,0.7536455,0.90291685,68.83146,8.084941,-3.9100647e-07,-1.618937,-2.0922499
[-0.987 -1.053 -0.006 -0.854 -1.17 ],500.0,10.102657725300098,39.041435,0.01035052,0.046360355,0.0068307184,17.255997,40700,4.6360354,0.0012298711,100,27769.200537919998,69.66116,407,1.4602302,-20.776573,1.0350521,0.122987114,15179054,0.68307185,0.46173456,68.48235,5.7655597,2.861023e-07,-0.3751457,-0.6925521
[-0.987 -1.052 -0.008 -0.855 -1.17 ],500.0,13.143313118708182,41.332436,0.00971449,0.057860974,0.009009802,17.342188,40800,5.7860975,0.00064841134,100,27836.814994335175,53.758183,408,2.1217897,-15.842881,0.9714491,0.06484114,15229054,0.9009802,1.0614268,47.130024,5.8534555,2.193451e-07,0.21938461,-0.5780728
[-0.981 -1.055 -0.005 -0.854 -1.17 ],500.0,14.236319319360438,57.87683,0.010196885,0.030216405,0.005251333,27.80869,40900,3.0216405,0.0022056773,100,27906.240421295166,79.03773,409,1.3200536,-17.07835,1.0196886,0.22056773,15279054,0.5251333,0.7302791,75.7545,6.7851067,-4.4345856e-07,-0.3347342,-0.9269567
[-0.98  -1.049 -0.005 -0.851 -1.161],500.0,8.89108298937983,42.32519,0.010133906,0.04184255,0.0063882642,13.054306,41000,4.184255,0.0014009232,100,27977.147035121918,71.562225,410,1.5317503,-19.01335,1.0133907,0.14009233,15329054,0.63882643,0.55154204,65.28479,6.1948504,-2.670288e-07,-0.2328468,-0.6337786
[-0.977 -1.05  -0.003 -0.85  -1.162],491.15,12.819325981902452,118.25916,0.010607574,0.053251475,0.007931746,15.643539,41100,5.3251476,0.0011867702,100,28043.558262586594,64.13872,411,1.7099518,-60.02821,1.0607574,0.11867702,15378169,0.79317456,1.1025772,58.481182,10.882199,-2.2888183e-07,-1.5139549,-2.0009406
[-0.978 -1.051 -0.003 -0.847 -1.162],500.0,17.529292583726395,4314.0522,0.009184601,0.33856958,0.03497407,19.374073,41200,33.85696,4.1284256e-05,100,28113.03932571411,6.451562,412,24.606218,-14.329464,0.9184601,0.004128426,15428169,3.4974067,6.7956643,4.0640135,5.6352,1.3589859e-07,3.5921834,-0.64580244
[-0.981 -1.05  -0.003 -0.854 -1.159],500.0,11.375884617187383,100.62863,0.010523331,0.09193369,0.013821109,22.895882,41300,9.193369,0.0004945671,100,28183.01241993904,36.697765,413,3.8553956,-14.10775,1.052333,0.049456708,15478169,1.3821108,2.092771,25.937675,5.827891,-3.2424927e-07,0.59422314,-0.7631964
[-0.976 -1.051 -0.006 -0.852 -1.163],500.0,12.223834402445243,461.25665,0.009164739,0.13498926,0.01556126,23.315807,41400,13.498926,0.00024455588,100,28252.741805315018,25.753073,414,4.120567,-16.162365,0.9164739,0.024455588,15528169,1.5561261,2.4984834,24.268505,6.3785067,-5.0544736e-07,0.9208442,-0.7771941
[-0.984 -1.051 -0.004 -0.852 -1.164],500.0,10.04047817153002,80.802666,0.011556884,0.10468665,0.01869796,16.710613,41500,10.468665,0.00012448685,100,28321.766818761826,27.642467,415,4.8345995,-16.51766,1.1556885,0.012448684,15578169,1.8697963,1.5347356,20.684237,5.5619206,1.9073486e-08,0.30997443,-0.5570205
[-0.984 -1.049 -0.003 -0.855 -1.163],495.72,8.855504907182944,54.196793,0.010127,0.020943746,0.0037604703,19.18877,41600,2.0943747,0.0033565834,100,28390.258880138397,87.882195,416,1.1930375,-63.84999,1.0127001,0.33565834,15627741,0.37604702,0.50261194,83.819664,8.552917,-4.3392183e-07,-1.8220866,-2.1283333
[-0.984 -1.049 -0.002 -0.854 -1.163],500.0,9.49082581834865,125.740776,0.009815204,0.08112752,0.0141954655,14.422766,41700,8.112752,0.00030802414,100,28458.555381536484,32.3446,417,4.1748815,-20.157238,0.9815205,0.030802416,15677741,1.4195466,1.740639,23.952776,5.0832114,-1.9550323e-07,0.36776125,-0.6719082
[-0.985 -1.047  0.001 -0.85  -1.162],500.0,11.818893080849568,7221.814,0.022367347,1.052018,0.12871853,18.968887,41800,105.201805,6.82035e-06,100,28527.988978385925,2.931076,418,73.13995,-18.740612,2.2367353,0.000682035,15727741,12.871854,10.269528,1.3672417,6.7956743,4.5776366e-07,4.8620105,-0.6322958
[-0.998 -1.044  0.004 -0.846 -1.159],500.0,14.61837245926177,75.24287,0.009377159,0.039883476,0.0060338993,21.9426,41900,3.9883478,0.0025112918,100,28597.086546182632,70.71882,419,1.4877591,-18.649315,0.9377159,0.25112918,15777741,0.60339,0.50143415,67.21518,6.7763515,7.152558e-08,-0.39070612,-0.73142004
[-0.994 -1.044  0.003 -0.846 -1.16 ],500.0,12.072517210553265,133.10425,0.011729256,0.15702118,0.020892533,18.843758,42000,15.702118,7.08137e-05,100,28664.78680086136,23.964792,420,4.423429,-18.319859,1.1729257,0.0070813703,15827741,2.0892532,1.482656,22.606895,6.175583,1.7166138e-07,0.16158617,-0.6281251
[-0.997 -1.047  0.006 -0.846 -1.159],500.0,13.995426502871185,1703.0907,0.022526408,0.7874049,0.087655306,21.455976,42100,78.74049,1.0088469e-05,100,28734.245473623276,6.1951623,421,18.255987,-16.424835,2.2526407,0.0010088469,15877741,8.765531,5.9120708,5.477655,6.7212806,-3.1471254e-07,2.8562372,-0.7151995
[-0.98  -1.047  0.008 -0.846 -1.164],500.0,15.77707747923816,35.11236,0.008895613,0.059934385,0.0083313,23.637026,42200,5.9934387,0.0010016994,100,28802.761087417603,53.27225,422,2.1007967,-11.934359,0.8895613,0.10016994,15927741,0.83313,0.93138576,47.60099,5.8954163,4.7683716e-07,-0.21060765,-0.7879004
[-0.979 -1.049  0.009 -0.844 -1.164],500.0,15.032121230045409,47.18944,0.0098931305,0.031229753,0.0050514825,21.65466,42300,3.1229753,0.0018921965,100,28870.946758031845,79.3199,423,1.3721411,-12.888617,0.98931307,0.18921965,15977741,0.50514823,0.5286213,72.8788,5.7120314,3.8146972e-08,-0.3169096,-0.721822
[-0.979 -1.049  0.011 -0.844 -1.164],500.0,14.125179031946052,52.77626,0.011077735,0.05068287,0.007700187,12.45532,42400,5.068287,0.0006750314,100,28939.814369916916,67.42313,424,1.8168764,-18.148756,1.1077734,0.06750314,16027741,0.77001876,0.61548865,55.039516,6.309736,-1.9073487e-07,-0.19994438,-0.60495883
[-0.982 -1.049  0.009 -0.843 -1.164],500.0,15.475730316767494,1985.6842,0.011192432,0.2822816,0.029001014,21.621784,42500,28.22816,4.9738253e-05,100,29008.00569653511,12.963542,425,13.19965,-12.145517,1.1192431,0.0049738255,16077741,2.9001017,4.762267,7.5759587,6.6149282,3.9100647e-07,2.1437736,-0.7207258
[-0.979 -1.048  0.004 -0.843 -1.164],500.0,15.989591275678128,239.26706,0.010859189,0.07497258,0.012557453,19.10259,42600,7.4972577,0.00019694575,100,29077.650723695755,42.78556,426,3.3426418,-11.677116,1.0859189,0.019694576,16127741,1.2557452,1.9088182,29.916456,6.4088507,-1.9073486e-08,0.7446495,-0.636753
[-9.811e-01 -1.046e+00 -1.805e-04 -8.436e-01 -1.165e+00],500.0,17.80889996897735,342.51196,0.010169416,0.094162986,0.012792278,23.415901,42700,9.416299,0.00048687108,100,29147.33010840416,38.72435,427,3.2253995,-15.753325,1.0169415,0.048687108,16177741,1.2792277,2.1993845,31.003912,6.7582483,-3.6239624e-07,0.79759955,-0.78053045
[-9.828e-01 -1.052e+00  1.068e-03 -8.439e-01 -1.166e+00],495.59,13.956634339821694,224.64555,0.010988566,0.074005336,0.012271498,17.195461,42800,7.4005337,0.00044991728,100,29217.258627414703,44.501125,428,2.4309843,-57.97915,1.0988564,0.044991728,16227300,1.2271497,2.1582797,41.1356,8.678984,3.0517577e-07,-0.8550153,-1.932638
[-0.984 -1.055  0.003 -0.843 -1.163],500.0,16.569312596994724,206924.3,0.057175454,5.129535,0.5098895,19.929502,42900,512.95355,1.0814371e-06,100,29286.36204481125,1.2417684,429,329.43167,-26.58577,5.717547,0.00010814371,16277300,50.98895,46.023743,0.30355307,7.2246246,-3.8146972e-08,29.939129,-0.88619244
[-0.991 -1.049 -0.005 -0.839 -1.16 ],500.0,16.094073497938002,42.49551,0.0092843035,0.08908467,0.012082191,18.141254,43000,8.908467,0.0007492751,100,29356.152201890945,37.12601,430,2.1068592,-15.284355,0.9284303,0.07492751,16327300,1.2082192,0.83810055,47.464016,6.4049673,7.6293944e-08,-0.0396353,-0.6047083
[-0.993 -1.046 -0.004 -0.84  -1.164],500.0,17.972751121094245,378.45627,0.010750886,0.1108415,0.018828306,17.5247,43100,11.08415,0.00014492973,100,29425.45047903061,24.587284,431,7.265919,-17.224195,1.0750886,0.014492974,16377300,1.8828307,2.2546642,13.762883,6.5220385,-1.04904174e-07,0.68004835,-0.5841569
[-0.984 -1.048 -0.004 -0.845 -1.165],500.0,14.673607020396709,46.623642,0.009767675,0.037234332,0.0060547786,18.842176,43200,3.7234335,0.0012633513,100,29489.62078857422,72.24129,432,1.4916371,-24.047771,0.9767676,0.12633513,16427300,0.6054779,0.71487486,67.040436,6.25912,-2.861023e-07,-0.26413077,-0.80159265
[-0.985 -1.048 -0.005 -0.843 -1.164],500.0,15.557590226686752,554.217,0.020529492,0.99865204,0.10079984,17.571915,43300,99.865204,3.8474813e-05,100,29554.02339196205,3.9827745,433,15.2104435,-19.733227,2.0529492,0.0038474812,16477300,10.079986,3.180474,6.5744305,6.185412,7.6293944e-08,0.6151171,-0.6577741
[-0.987 -1.052 -0.01  -0.842 -1.163],500.0,17.088018690764493,5235.17,0.017137403,0.75926715,0.07916007,15.839319,43400,75.92672,1.418572e-05,100,29619.25308418274,4.476986,434,57.06253,-13.208357,1.7137406,0.001418572,16527300,7.9160085,9.106121,1.7524635,6.1991496,-5.7220458e-08,5.117794,-0.52797735
[-0.978 -1.051 -0.011 -0.847 -1.163],500.0,13.158992560472448,237.38065,0.010505962,0.22701663,0.028892543,18.425232,43500,22.701664,5.647694e-05,100,29685.105083465576,11.678009,435,8.473296,-18.480385,1.0505961,0.005647694,16577300,2.8892543,2.6002364,11.801783,7.0092287,-1.9550323e-07,0.8070891,-0.61601293
[-0.971 -1.055 -0.012 -0.845 -1.164],500.0,18.72350152511804,30.797968,0.008640999,0.026710957,0.0036078966,20.858913,43600,2.6710958,0.0015700294,100,29751.324244499207,85.15469,436,1.2392577,-18.128553,0.8640998,0.15700294,16627300,0.3607897,0.38394183,80.69347,6.5481977,1.6212464e-07,-0.39007652,-0.6952969
[-0.968 -1.057 -0.01  -0.846 -1.164],500.0,15.277006925136632,1672.4457,0.015426744,0.74230534,0.07459699,14.987352,43700,74.23054,1.1474402e-05,100,29815.408057689667,4.1012726,437,24.834284,-13.152995,1.5426744,0.0011474402,16677300,7.4597,5.3113265,4.0266914,5.7478437,4.1484833e-07,2.821727,-0.49957812
[-0.966 -1.058 -0.016 -0.847 -1.164],495.62,15.159173600545145,76.97022,0.009999998,0.010000059,1.8847263e-08,16.117138,43800,1.000006,0.009999944,100,29880.560299873352,100.00001,438,1.0,-61.726933,0.9999998,0.99999446,16726862,1.8823464e-06,1.1920929e-07,100.0,8.729293,2.670288e-07,-2.0575643,-2.0575643
[-0.966 -1.058 -0.016 -0.847 -1.164],500.0,17.519259186768057,91.789536,0.008970868,0.05075796,0.009786529,25.92469,43900,5.075796,0.00028235064,100,29944.851593971252,45.65974,439,2.8524024,-15.718706,0.8970868,0.028235065,16776862,0.97865283,1.496284,35.058167,6.935652,-7.8201293e-07,0.03680539,-0.8641571
[-0.97  -1.058 -0.015 -0.844 -1.164],500.0,16.816426138781242,50.213314,0.009564939,0.033712666,0.004012986,24.703001,44000,3.3712668,0.0023809744,100,30011.092547416687,85.03229,440,1.1739686,-18.716125,0.95649385,0.23809744,16826862,0.40129867,0.39290464,85.18116,6.354259,-3.9100647e-07,-0.49928403,-0.82343376
[-0.971 -1.058 -0.016 -0.844 -1.165],500.0,14.457851015132917,231.96928,0.011543286,0.1387344,0.021262666,15.547781,44100,13.873441,8.954957e-05,100,30076.278356790543,22.76378,441,4.637005,-17.98826,1.1543286,0.008954957,16876862,2.1262667,2.1557274,21.565645,6.1349196,8.010864e-07,0.8645477,-0.5996079
[-0.983 -1.06  -0.016 -0.845 -1.171],500.0,17.42000393090142,61.13743,0.010744647,0.043334596,0.00798706,20.5721,44200,4.33346,0.001947553,100,30142.120656967163,64.40922,442,1.8940021,-15.941143,1.0744647,0.1947553,16926862,0.798706,0.912871,52.798252,6.256857,-2.002716e-07,-0.030858696,-0.6857369
[-0.983 -1.059 -0.014 -0.846 -1.171],500.0,19.014477394131358,10689.151,0.018132593,1.1365854,0.11417933,14.531924,44300,113.65854,3.0598127e-05,100,30205.481306791306,2.459959,443,53.413315,-24.443176,1.8132595,0.0030598128,16976862,11.417932,12.010988,1.8721924,6.169354,2.813339e-07,6.0562706,-0.81477237
[-0.972 -1.057 -0.015 -0.838 -1.168],500.0,15.046497938318812,329.06808,0.01163997,0.14599285,0.021126103,19.935047,44400,14.599285,9.008943e-05,100,30270.61665081978,23.287842,444,5.4773183,-23.438053,1.1639972,0.009008943,17026862,2.11261,2.724321,18.257109,7.0873613,-2.8610229e-08,0.8958658,-0.7812685
[-0.967 -1.062 -0.014 -0.836 -1.164],500.0,16.36840024754667,49.373657,0.010103506,0.012247965,0.0007066115,26.520754,44500,1.2247965,0.008646363,100,30336.185490131378,99.51325,445,1.0044348,-16.237026,1.0103506,0.86463636,17076862,0.07066116,0.042685345,99.55848,6.873766,-5.7220458e-08,-0.84329784,-0.8840253
[-0.966 -1.062 -0.014 -0.836 -1.165],500.0,17.118057333244973,943.60785,0.011850878,0.4100901,0.04214241,17.237988,44600,41.00901,4.5894743e-05,100,30400.57301259041,7.328396,446,10.065646,-17.908201,1.1850877,0.0045894743,17126862,4.2142406,4.953052,9.934782,6.6200657,3.2901764e-07,3.059176,-0.59693986
[-0.95  -1.061 -0.011 -0.833 -1.171],500.0,18.06670284595451,498.84775,0.010987185,0.35563567,0.03658844,19.204494,44700,35.56357,3.7778493e-05,100,30465.457734823227,8.27159,447,11.450239,-21.031776,1.0987186,0.0037778493,17176862,3.6588445,3.969864,8.733442,6.7041073,4.7683716e-07,1.5976055,-0.70105857
[-0.947 -1.064 -0.01  -0.829 -1.171],500.0,12.676069576646293,221420.27,0.04943282,3.6642535,0.364538,13.939152,44800,366.42535,2.2416127e-05,100,30531.285251379013,1.8056421,448,20.562698,-19.976536,4.9432826,0.0022416126,17226862,36.4538,45.64248,4.863175,6.8007116,-2.7656554e-07,42.62295,-0.66588473
[-0.946 -1.046 -0.005 -0.819 -1.17 ],500.0,16.473064418947583,412.42184,0.011038528,0.3021435,0.030952288,22.076162,44900,30.214354,2.4167906e-05,100,30596.332257270813,11.283437,449,7.4814734,-13.101654,1.1038527,0.0024167907,17276862,3.095229,3.432193,13.366351,6.3615484,-6.9618227e-07,1.419415,-0.73587275
[-0.938 -1.049 -0.008 -0.819 -1.17 ],500.0,13.343276165171678,57.817284,0.009964005,0.019055443,0.0020607216,18.634733,45000,1.9055443,0.0069220457,100,30662.017173290253,95.89813,450,1.0433005,-20.379356,0.9964005,0.6922046,17326862,0.20607217,0.07708633,95.84966,7.288171,5.2452087e-08,-0.616777,-0.6793119
[-0.937 -1.049 -0.009 -0.819 -1.17 ],500.0,15.738737497608064,759.54736,0.012514825,0.18558174,0.02251534,19.096762,45100,18.558174,0.00018677065,100,30726.520255088806,23.603067,451,5.859022,-18.570745,1.2514825,0.018677065,17376862,2.2515342,2.8862743,17.067694,7.143592,7.4386594e-07,1.3454573,-0.6365581
[-0.942 -1.043 -0.01  -0.811 -1.172],500.0,12.518630804420331,1235.3433,0.01418557,0.24307255,0.037171878,23.585634,45200,24.307257,0.00026060827,100,30791.27353787422,12.712136,452,8.171802,-15.615765,1.4185573,0.026060827,17426862,3.717188,5.4315586,12.237204,7.5360527,3.4332277e-07,3.1841338,-0.7861874
[-0.931 -1.042 -0.01  -0.814 -1.171],500.0,16.75831780949194,59.841988,0.010669355,0.07056425,0.011834274,16.062424,45300,7.056425,0.0005006201,100,30856.261647701263,44.837265,453,2.3437176,-22.421776,1.0669358,0.050062012,17476862,1.1834275,1.2448494,42.667255,6.6065536,-4.7683716e-07,0.10065091,-0.7473932
[-0.93  -1.04  -0.011 -0.816 -1.171],495.61,9.234516867791971,3147.801,0.01382925,0.42939353,0.05602933,15.925159,45400,42.939354,3.8896815e-05,100,30920.67250776291,5.742266,454,12.344776,-55.93409,1.3829249,0.0038896815,17526423,5.602934,6.888355,8.100593,8.588112,3.0517577e-07,0.33751583,-1.8644695
[-0.929 -1.034 -0.011 -0.818 -1.174],500.0,15.659703949890158,538.68,0.012821393,0.2804117,0.031783953,18.290543,45500,28.041168,5.8061363e-05,100,30985.694964170456,13.995151,455,9.288407,-17.934498,1.2821394,0.0058061364,17576423,3.1783955,4.2845707,10.7661085,6.0832076,,2.4264412,-0.6096848
[-0.923 -1.033 -0.014 -0.82  -1.17 ],500.0,16.68891525278246,322.40738,0.015366784,0.58189976,0.061009333,17.676714,45600,58.189976,9.109441e-05,100,31051.395066022873,5.9656796,456,8.485388,-13.63196,1.5366787,0.009109441,17626423,6.1009336,2.2890775,11.7849655,6.4447746,7.6293944e-08,0.5726869,-0.5892238
[-0.917 -1.035 -0.009 -0.821 -1.169],500.0,17.36623634204713,44.329678,0.009624672,0.023323094,0.004319681,19.704702,45700,2.3323095,0.002312591,100,31116.454786777496,83.23391,457,1.3072435,-18.870682,0.96246725,0.23125912,17676423,0.43196812,0.3747642,76.49684,6.936937,2.2888183e-07,-0.37621325,-0.65682316
[-0.914 -1.036 -0.007 -0.822 -1.168],495.62,19.321262286438607,313.16803,0.0133882165,0.098487,0.019001283,21.13608,45800,9.8487,0.00014539433,100,31179.819007396698,33.17539,458,3.5987732,-59.31388,1.3388218,0.014539434,17725985,1.9001284,2.9901352,27.787247,8.599127,-6.389618e-07,-0.7605648,-1.9771302
[-0.917 -1.034 -0.004 -0.822 -1.169],500.0,12.53036150252453,70037790.0,1.5600688,155.86366,15.508096,14.18272,45900,15586.367,2.7933524e-08,100,31245.37807917595,1.0018384,459,31222.71,-13.359505,156.0069,2.7933525e-06,17775985,1550.8096,837.14966,0.003202797,5.4469857,5.722046e-07,753.61365,-0.4727567
[-0.89  -1.037 -0.004 -0.827 -1.178],486.94,13.190142660991219,554.2681,0.010768151,0.08801194,0.011295474,22.192497,46000,8.801194,0.0006573131,100,31309.611812114716,47.61136,460,2.2245786,-58.901093,1.0768151,0.06573131,17824679,1.1295474,1.9972568,44.952335,11.356296,1.5258789e-07,-0.9311135,-1.9633697
[-0.884 -1.034 -0.002 -0.828 -1.178],500.0,14.952224323567563,148061.73,0.04230382,3.7132244,0.3690379,24.794437,46100,371.32245,1.3084766e-06,100,31375.506702423096,1.2970227,461,379.20114,-13.709053,4.2303824,0.00013084766,17874679,36.903786,39.62989,0.2637123,5.684224,5.912781e-07,23.53575,-0.8264807
[-0.891 -1.035 -0.01  -0.827 -1.179],495.74,17.489588860787745,75.13874,0.01069171,0.07130164,0.008453028,16.688263,46200,7.130164,0.0027291328,100,31440.574097156525,61.53572,462,1.4326302,-56.96241,1.069171,0.27291328,17924253,0.8453029,0.76371235,69.80168,8.490747,2.813339e-07,-1.5089462,-1.8987468
[-0.888 -1.036 -0.008 -0.827 -1.179],486.74,11.084563803506745,1627.4198,0.012817473,0.27706483,0.03220926,21.782028,46300,27.706484,0.00024378176,100,31503.529992341995,13.670993,463,7.1621275,-57.1219,1.2817473,0.024378177,17972927,3.220926,5.9880457,13.962332,11.634548,-5.912781e-07,0.8923626,-1.9040638
[-0.895 -1.033 -0.006 -0.829 -1.18 ],491.12,8.777354203847063,92.6194,0.010769703,0.032951668,0.0063019935,21.610376,46400,3.295167,0.0017686995,100,31566.891320466995,74.49281,464,1.3833843,-59.746216,1.0769705,0.17686996,18022039,0.6301993,0.8352465,72.28649,10.236848,6.3419344e-07,-1.5071509,-1.9915402
[-0.896 -1.034 -0.005 -0.828 -1.18 ],491.46,14.387060175705177,1357439.2,0.08084702,7.2823644,0.7244908,24.799995,46500,728.23645,4.9395163e-07,100,31630.680595636368,1.2299507,465,404.91837,-61.503456,8.0847025,4.9395167e-05,18071185,72.44908,117.776505,0.24696337,10.328102,-7.6293944e-08,76.52289,-2.0501153
[-0.908 -1.028 -0.003 -0.82  -1.184],500.0,18.386098088053647,165.10687,0.009092921,0.10707927,0.013847495,17.992981,46600,10.707927,0.00024458856,100,31695.642045736313,30.12787,466,3.9719906,-18.116032,0.90929216,0.024458855,18121185,1.3847495,1.9230967,25.176292,6.636215,-2.479553e-07,0.7195971,-0.603868
[-9.012e-01 -1.033e+00 -3.315e-06 -8.251e-01 -1.184e+00],500.0,14.919315659826097,2474.7063,0.010263684,0.28835976,0.031898204,17.073442,46700,28.835976,8.433377e-05,100,31760.698050498962,9.381866,467,14.588427,-22.662388,1.0263684,0.008433377,18171185,3.1898205,4.716699,6.8547487,7.066946,1.7166138e-07,1.8314147,-0.7554128
[-0.904 -1.025 -0.003 -0.826 -1.187],495.82,13.44780428093311,87.20924,0.011048076,0.06033069,0.010465286,15.420891,46800,6.033069,0.0006598466,100,31824.513889074326,52.706978,468,2.176394,-48.422832,1.1048075,0.06598466,18220767,1.0465286,1.8178264,45.947563,7.705769,-3.6239624e-07,-0.5633837,-1.614095
[-0.902 -1.026 -0.003 -0.823 -1.188],500.0,13.349387764584396,137.99345,0.010137331,0.04763243,0.0093179885,26.522179,46900,4.763243,0.0006265069,100,31889.909235477448,54.20394,469,2.320061,-19.211414,1.013733,0.062650695,18270767,0.9317989,1.2091994,43.102314,7.2911167,-2.2888183e-07,-0.13739765,-0.8840729
[-0.902 -1.027 -0.006 -0.824 -1.187],495.62,11.44827297750194,11442018.0,0.44385472,44.090252,4.3866353,17.451809,47000,4409.0254,6.9402226e-08,100,31953.79499077797,1.0134333,470,6778.545,-53.66766,44.385487,6.9402226e-06,18320329,438.6636,337.77948,0.014752429,8.126564,4.5776366e-07,190.49411,-1.7889216
[-0.903 -1.027 -0.013 -0.831 -1.186],487.1,3.0935679508116163,353684930.0,1.1476429,114.24641,11.366928,19.390255,47100,11424.641,6.546361e-09,100,32018.439992904663,1.0090728,471,40400.254,-64.383316,114.76427,6.546361e-07,18369039,1136.6927,1880.6306,0.002475232,12.172576,-3.7670137e-07,1449.2664,-2.146111
[-0.883 -1.033 -0.013 -0.824 -1.185],495.64,12.216466304168225,91.16629,0.009980607,0.017184256,0.0023913016,26.193039,47200,1.7184256,0.005963405,100,32083.22873568535,94.57108,472,1.0712452,-57.60452,0.9980606,0.59634054,18418603,0.23913015,0.2184596,93.34931,9.54512,1.9073487e-07,-1.7689149,-1.9201506
[-0.885 -1.033 -0.013 -0.824 -1.184],495.6,13.19451321762427,78.41601,0.010093796,0.04144034,0.004788094,18.206501,47300,4.1440344,0.0021263727,100,32148.374922037125,81.631485,473,1.2004545,-56.128693,1.0093796,0.21263728,18468163,0.47880945,0.37269598,83.30179,8.138218,3.6239624e-07,-1.6772223,-1.8709562
[-0.886 -1.033 -0.015 -0.823 -1.183],482.42,10.512033389697708,11857327.0,0.22692658,17.098003,1.7662878,20.133373,47400,1709.8003,5.255977e-07,100,32210.064930677414,1.6238194,474,4512.8877,-56.210808,22.692656,5.255977e-05,18516405,176.6288,350.08313,0.02215876,12.76609,-6.1035155e-07,224.21207,-1.8736945
[-0.878 -1.029 -0.008 -0.829 -1.182],495.73,7.144056529149372,64.26429,0.010062692,0.023441786,0.0035853893,19.152882,47500,2.3441787,0.0038995289,100,32274.702339172363,88.73482,475,1.140512,-55.790176,1.0062693,0.3899529,18565978,0.358539,0.2662842,87.67992,8.097298,-7.05719e-07,-1.7197485,-1.8596734
[-0.877 -1.03  -0.009 -0.828 -1.181],473.62,2.9840095460266283,237.2496,0.010234177,0.03501022,0.0067898715,25.408966,47600,3.5010219,0.001564635,100,32335.641576051712,69.43639,476,1.5453492,-58.047634,1.0234177,0.1564635,18613340,0.6789872,1.7150301,64.71029,15.600843,-4.196167e-07,-0.69031084,-1.9349219
[-0.878 -1.033 -0.007 -0.829 -1.181],491.42,10.578031317173846,84.412415,0.009942731,0.022244345,0.005033826,16.647675,47700,2.2244346,0.0021983834,100,32399.71445608139,79.597466,477,1.3413843,-56.0184,0.9942731,0.21983835,18662482,0.5033826,0.68690646,74.54985,10.012571,-1.2588501e-06,-1.4757427,-1.8672812
[-0.878 -1.034 -0.008 -0.828 -1.181],474.22,5.051454223300882,332.50427,0.012975251,0.08280359,0.012358444,23.124142,47800,8.280359,0.0006962247,100,32460.981714963913,52.4333,478,2.0327344,-56.690994,1.2975253,0.06962247,18709904,1.2358444,1.7309833,49.19482,14.176043,8.5830686e-07,-0.9632373,-1.889699
