VarJ,MaxNormIw,BatchSize,VarNormIw,Delta,AvgRet,ESSRenyi,AvgEpLen,MinVanillaIw,MaxVanillaIw,AvgNormIw,EpsThisIter,AvgDiscRet,VarDiscRet,VarVanillaIw,MinNormIw,VarRet,VanillaAvgRet,eRenyi2,IterType,AvgVanillaIw,Bound,J,ESSClassic
11.676,0.01,200,3.50449e-18,0.4,-65.4388058911,200.0,94.94,1.0,1.0,0.01,100,-65.4388058911,137.705788604,,0.01,137.705788604,-65.4388058911,1.0,2,1.0,-78.0721,-65.4388,100.0
58.7859,0.0159938,200,2.77744e-06,0.4,-94.9558761533,184.427858328,128.91,0.565495,3.19885,0.005,100,-94.9558761533,9265.08735226,0.111104,0.0028274,9265.08735226,-94.9558761533,1.08443,1,1.00003,-114.77,-77.1501,180.092258971
77.4547,0.01,200,3.50449e-18,0.4,-82.3949955444,200.0,114.73,1.0,1.0,0.01,100,-82.3949955444,6059.83277622,,0.01,6059.83277622,-82.3949955444,1.0,2,1.0,-133.484,-82.395,100.0
63.8151,0.0078245,200,5.20534e-06,0.4,-82.894690883,170.470486185,114.98,0.0121965,1.50766,0.005,100,-82.894690883,6072.73645285,0.19326,6.32978e-05,6072.73645285,-82.894690883,1.17322,1,0.963421,-116.039,-76.91,165.676399073
84.5598,0.01,200,3.50449e-18,0.4,-84.7707913913,200.0,116.54,1.0,1.0,0.01,100,-84.7707913913,7222.58659087,,0.01,7222.58659087,-84.7707913913,1.0,2,1.0,-135.86,-84.7708,100.0
62.6187,0.00704953,200,2.26903e-06,0.4,-77.8684223397,182.963350874,109.72,0.132968,1.41187,0.005,100,-77.8684223397,3816.57702927,0.0910144,0.000663913,3816.57702927,-77.8684223397,1.09312,1,1.00139,-114.951,-77.1812,183.43441006
69.8812,0.01,200,3.50449e-18,0.4,-78.779343369,200.0,110.21,1.0,1.0,0.01,100,-78.779343369,4932.71180325,,0.01,4932.71180325,-78.779343369,1.0,2,1.0,-129.868,-78.7793,100.0
69.982,0.00691526,200,9.95212e-07,0.4,-82.7136660658,193.120344645,114.35,0.337667,1.36384,0.005,100,-82.7136660658,6098.91627311,0.0387101,0.00171212,6098.91627311,-82.7136660658,1.03562,1,0.986108,-116.533,-79.7697,192.380012982
96.4711,0.01,200,3.50449e-18,0.4,-92.0400262293,200.0,125.67,1.0,1.0,0.01,100,-92.0400262293,9400.67109704,,0.01,9400.67109704,-92.0400262293,1.0,2,1.0,-143.129,-92.04,100.0
78.5226,0.00606218,200,9.09843e-07,0.4,-76.0578444159,192.265584147,106.68,0.357296,1.20204,0.005,100,-76.0578444159,3789.25290285,0.0357723,0.00180193,3789.25290285,-76.0578444159,1.04023,1,0.991426,-119.753,-82.9085,193.010649022
70.1011,0.01,200,3.50449e-18,0.4,-79.8292325631,200.0,111.28,1.0,1.0,0.01,100,-79.8292325631,4963.80651534,,0.01,4963.80651534,-79.8292325631,1.0,2,1.0,-130.923,-79.8292,100.0
58.2875,0.00861952,200,3.2353e-07,0.4,-69.7134636466,197.241151802,99.13,0.895849,1.72037,0.005,100,-69.7134636466,2568.53564737,0.0128882,0.00448845,2568.53564737,-69.7134636466,1.01399,1,0.997949,-110.618,-74.2381,197.457469315
60.9288,0.01,200,3.50449e-18,0.4,-76.0369153002,200.0,107.17,1.0,1.0,0.01,100,-76.0369153002,3749.81875462,,0.01,3749.81875462,-76.0369153002,1.0,2,1.0,-127.126,-76.0369,100.0
66.5054,0.0065916,200,1.76203e-06,0.4,-88.2159084563,188.650295745,121.72,0.0731153,1.30319,0.005,100,-88.2159084563,7123.20726797,0.0688726,0.000369822,7123.20726797,-88.2159084563,1.06016,1,0.988522,-116.908,-79.7118,186.893408747
77.6852,0.01,200,3.50449e-18,0.4,-81.5832862626,200.0,113.17,1.0,1.0,0.01,100,-81.5832862626,6095.95612773,,0.01,6095.95612773,-81.5832862626,1.0,2,1.0,-132.672,-81.5833,100.0
73.6614,0.00882685,200,3.61323e-07,0.4,-82.7438378941,195.223287324,114.59,0.869897,1.73274,0.005,100,-82.7438378941,6108.90108987,0.0139235,0.0044314,6108.90108987,-82.7438378941,1.02447,1,0.981514,-117.736,-81.1712,197.164593745
50.5611,0.01,200,3.50449e-18,0.4,-73.9317677803,200.0,104.46,1.0,1.0,0.01,100,-73.9317677803,2582.24768545,,0.01,2582.24768545,-73.9317677803,1.0,2,1.0,-125.016,-73.9318,100.0
64.9637,0.0114002,200,7.88757e-07,0.4,-86.3643637936,194.219247404,118.98,0.85174,2.27739,0.005,100,-86.3643637936,7198.53654781,0.0314773,0.00426364,7198.53654781,-86.3643637936,1.02976,1,0.998843,-115.7,-79.0409,193.912545886
84.3576,0.01,200,3.50449e-18,0.4,-85.3323014392,200.0,117.62,1.0,1.0,0.01,100,-85.3323014392,7188.08520137,,0.01,7188.08520137,-85.3323014392,1.0,2,1.0,-136.422,-85.3323,100.0
59.8118,0.00962631,200,3.22872e-06,0.4,-75.6760334937,177.100260976,105.84,0.305924,1.96079,0.005,100,-75.6760334937,3803.48620763,0.133959,0.00150191,3803.48620763,-75.6760334937,1.1293,1,1.01845,-114.156,-75.7662,177.226007353
61.5829,0.01,200,3.50449e-18,0.4,-76.0628848501,200.0,106.84,1.0,1.0,0.01,100,-76.0628848501,3830.76045664,,0.01,3830.76045664,-76.0628848501,1.0,2,1.0,-127.152,-76.0629,100.0
44.0049,0.00745495,200,3.61351e-06,0.4,-80.4053884551,179.269923367,112.17,0.0782744,1.42919,0.005,100,-80.4053884551,4884.11382691,0.132807,0.000408295,4884.11382691,-80.4053884551,1.11564,1,0.958553,-111.141,-72.9839,174.853055497
60.9885,0.01,200,3.50449e-18,0.4,-76.4474444859,200.0,107.65,1.0,1.0,0.01,100,-76.4474444859,3757.16829327,,0.01,3757.16829327,-76.4474444859,1.0,2,1.0,-127.536,-76.4474,100.0
31.9996,0.00820305,200,6.56972e-06,0.4,-76.1201981774,164.004741482,107.2,0.0110465,1.62955,0.005,100,-76.1201981774,3747.44129403,0.259256,5.56077e-05,3747.44129403,-76.1201981774,1.21948,1,0.993256,-110.513,-70.62,158.544680348
77.5551,0.01,200,3.50449e-18,0.4,-83.2842873876,200.0,115.22,1.0,1.0,0.01,100,-83.2842873876,6075.54429519,,0.01,6075.54429519,-83.2842873876,1.0,2,1.0,-134.374,-83.2843,100.0
65.7943,0.0107929,200,6.35044e-07,0.4,-76.4736231662,195.931103957,107.43,0.884552,2.14955,0.005,100,-76.4736231662,3754.44175511,0.0251896,0.00444135,3754.44175511,-76.4736231662,1.02077,1,0.995816,-115.549,-79.0499,195.069613974
50.6824,0.01,200,3.50449e-18,0.4,-69.9695423183,200.0,99.56,1.0,1.0,0.01,100,-69.9695423183,2594.65304481,,0.01,2594.65304481,-69.9695423183,1.0,2,1.0,-121.058,-69.9695,100.0
54.1181,0.00764063,200,2.70009e-07,0.4,-74.8104039712,197.41015612,105.1,0.874003,1.52572,0.005,100,-74.8104039712,3781.54919385,0.0107664,0.0043769,3781.54919385,-74.8104039712,1.01312,1,0.998428,-108.245,-71.883,197.873643885
50.8203,0.01,200,3.50449e-18,0.4,-72.0927736767,200.0,102.52,1.0,1.0,0.01,100,-72.0927736767,2608.79105817,,0.01,2608.79105817,-72.0927736767,1.0,2,1.0,-123.179,-72.0928,100.0
58.1125,0.00661252,200,3.73543e-07,0.4,-78.7073978132,196.763258509,109.86,0.758142,1.30969,0.005,100,-78.7073978132,4983.25279623,0.0146537,0.00382779,4983.25279623,-78.7073978132,1.01645,1,0.990314,-111.219,-74.7976,197.070137047
61.222,0.01,200,3.50449e-18,0.4,-73.9429802513,200.0,104.34,1.0,1.0,0.01,100,-73.9429802513,3785.99525696,,0.01,3785.99525696,-73.9429802513,1.0,2,1.0,-125.031,-73.943,100.0
61.4445,0.0099013,200,4.0009e-06,0.4,-84.4578865519,177.904157583,116.42,0.0257614,1.87661,0.005,100,-84.4578865519,7242.30863939,0.143722,0.000135921,7242.30863939,-84.4578865519,1.1242,1,0.947661,-113.007,-74.7039,172.527460618
100.786,0.01,200,3.50449e-18,0.4,-98.8852411535,200.0,133.23,1.0,1.0,0.01,100,-98.8852411535,10260.4002834,,0.01,10260.4002834,-98.8852411535,1.0,2,1.0,-149.974,-98.8852,100.0
88.6544,0.0123854,200,1.80117e-06,0.4,-93.6609265471,184.587652096,127.33,0.558919,2.48282,0.005,100,-93.6609265471,9325.99593858,0.0723808,0.00278814,9325.99593858,-93.6609265471,1.0835,1,1.00232,-130.423,-92.8198,186.621708108
77.9274,0.01,200,3.50449e-18,0.4,-84.239876402,200.0,116.52,1.0,1.0,0.01,100,-84.239876402,6134.01404717,,0.01,6134.01404717,-84.239876402,1.0,2,1.0,-135.328,-84.2399,100.0
32.4456,0.00882052,200,4.51135e-06,0.4,-66.3785989802,170.63247213,95.58,0.0382337,1.75108,0.005,100,-66.3785989802,161.29557416,0.177799,0.00019259,161.29557416,-66.3785989802,1.17211,1,0.992617,-109.089,-69.9789,169.555930514
90.2167,0.01,200,3.50449e-18,0.4,-90.8992657642,200.0,124.24,1.0,1.0,0.01,100,-90.8992657642,8221.27065455,,0.01,8221.27065455,-90.8992657642,1.0,2,1.0,-141.987,-90.8993,100.0
59.9604,0.018802,200,1.06217e-05,0.4,-82.163231467,145.361387827,114.28,1.45699e-05,3.61655,0.005,100,-82.163231467,6044.18643968,0.392985,7.57471e-08,6044.18643968,-82.163231467,1.37588,1,0.961748,-118.111,-75.7367,140.573543341
77.5181,0.01,200,3.50449e-18,0.4,-82.6454507367,200.0,114.15,1.0,1.0,0.01,100,-82.6454507367,6069.74796122,,0.01,6069.74796122,-82.6454507367,1.0,2,1.0,-133.735,-82.6455,100.0
46.3173,0.0111858,200,2.14228e-06,0.4,-69.3195945403,184.795543992,98.71,0.433023,2.32819,0.005,100,-69.3195945403,1363.20581086,0.0928065,0.00208046,1363.20581086,-69.3195945403,1.08228,1,1.04069,-110.424,-72.8421,184.287152638
50.6756,0.01,200,3.50449e-18,0.4,-71.9025833999,200.0,102.28,1.0,1.0,0.01,100,-71.9025833999,2593.95194155,,0.01,2593.95194155,-71.9025833999,1.0,2,1.0,-122.987,-71.9026,100.0
58.8563,0.00702663,200,1.8981e-07,0.4,-79.5850606963,198.126742089,111.4,0.759882,1.4032,0.005,100,-79.5850606963,4921.87654965,0.00756942,0.00380517,4921.87654965,-79.5850606963,1.00945,1,0.998485,-111.669,-75.3733,198.500362188
90.7865,0.01,200,3.50449e-18,0.4,-89.7631020208,200.0,122.63,1.0,1.0,0.01,100,-89.7631020208,8325.44032109,,0.01,8325.44032109,-89.7631020208,1.0,2,1.0,-140.852,-89.7631,100.0
82.8277,0.0133524,200,3.33072e-06,0.4,-96.820242759,178.055771057,130.88,0.522434,2.65053,0.005,100,-96.820242759,10357.6195034,0.131245,0.00263183,10357.6195034,-96.820242759,1.12324,1,0.992529,-126.928,-88.6407,176.590697268
77.5145,0.01,200,3.50449e-18,0.4,-83.3979067241,200.0,115.51,1.0,1.0,0.01,100,-83.3979067241,6069.19800113,,0.01,6069.19800113,-83.3979067241,1.0,2,1.0,-134.485,-83.3979,100.0
59.8831,0.00965825,200,1.12201e-06,0.4,-71.5011348835,191.883161963,101.23,0.515759,1.91983,0.005,100,-71.5011348835,2608.10822274,0.0443326,0.00259468,2608.10822274,-71.5011348835,1.0423,1,0.993879,-112.826,-75.9462,191.45053211
77.7719,0.01,200,3.50449e-18,0.4,-82.1446847084,200.0,113.39,1.0,1.0,0.01,100,-82.1446847084,6109.56268699,,0.01,6109.56268699,-82.1446847084,1.0,2,1.0,-133.234,-82.1447,100.0
66.2256,0.0112367,200,1.47411e-05,0.4,-101.879604972,127.66642821,136.75,8.21051e-05,2.27176,0.005,100,-101.879604972,11266.3892547,0.602521,4.06114e-07,11266.3892547,-101.879604972,1.56658,1,1.01086,-121.332,-76.1164,126.048253998
50.6247,0.01,200,3.50449e-18,0.4,-75.3546036245,200.0,106.72,1.0,1.0,0.01,100,-75.3546036245,2588.75079448,,0.01,2588.75079448,-75.3546036245,1.0,2,1.0,-126.444,-75.3546,100.0
59.3489,0.0103962,200,9.04319e-07,0.4,-80.6331564932,191.957104312,112.17,0.709653,2.12369,0.005,100,-80.6331564932,6117.47596814,0.0377357,0.00347401,6117.47596814,-80.6331564932,1.0419,1,1.02137,-113.194,-76.3196,193.051776909
84.4077,0.01,200,3.50449e-18,0.4,-86.5793276095,200.0,119.4,1.0,1.0,0.01,100,-86.5793276095,7196.62948047,,0.01,7196.62948047,-86.5793276095,1.0,2,1.0,-137.669,-86.5793,100.0
83.1303,0.00873857,200,5.23727e-06,0.4,-95.2732677144,165.820191039,128.84,0.0101063,1.75951,0.005,100,-95.2732677144,10444.9884676,0.212329,5.01926e-05,10444.9884676,-95.2732677144,1.20613,1,1.00675,-123.993,-84.3183,165.502245484
77.4238,0.01,200,3.50449e-18,0.4,-82.8448841465,200.0,115.29,1.0,1.0,0.01,100,-82.8448841465,6054.99489719,,0.01,6054.99489719,-82.8448841465,1.0,2,1.0,-133.934,-82.8449,100.0
66.4004,0.0105158,200,1.38033e-06,0.4,-77.8820617522,188.229845462,108.82,0.22685,2.12246,0.005,100,-77.8820617522,4968.73784278,0.0562313,0.00112393,4968.73784278,-77.8820617522,1.06253,1,1.00918,-115.454,-78.216,189.584650331
50.6081,0.01,200,3.50449e-18,0.4,-71.6040574473,200.0,101.6,1.0,1.0,0.01,100,-71.6040574473,2587.04997417,,0.01,2587.04997417,-71.6040574473,1.0,2,1.0,-122.693,-71.6041,100.0
55.7885,0.00762734,200,8.90333e-07,0.4,-80.3642638156,194.25783682,112.37,0.53708,1.51633,0.005,100,-80.3642638156,4907.01603389,0.0351879,0.00270158,4907.01603389,-80.3642638156,1.02956,1,0.994009,-111.525,-74.8695,193.155500727
77.5781,0.01,200,3.50449e-18,0.4,-83.0937732838,200.0,114.93,1.0,1.0,0.01,100,-83.0937732838,6079.15047138,,0.01,6079.15047138,-83.0937732838,1.0,2,1.0,-134.183,-83.0938,100.0
54.9025,0.0116503,200,1.23733e-06,0.4,-67.1805863297,191.964857508,96.46,0.511171,2.36458,0.005,100,-67.1805863297,1362.61856432,0.0509707,0.00251853,1362.61856432,-67.1805863297,1.04186,1,1.01482,-110.441,-73.5667,190.613172561
84.6812,0.01,200,3.50449e-18,0.4,-85.7380158485,200.0,117.89,1.0,1.0,0.01,100,-85.7380158485,7243.33478863,,0.01,7243.33478863,-85.7380158485,1.0,2,1.0,-136.827,-85.738,100.0
73.5354,0.00905793,200,9.56694e-07,0.4,-79.5082181692,192.048535215,111.13,0.338078,1.83719,0.005,100,-79.5082181692,4910.9963824,0.0393572,0.00166683,4910.9963824,-79.5082181692,1.0414,1,1.01413,-117.647,-80.7812,192.66404086
77.9293,0.01,200,3.50449e-18,0.4,-80.5512273803,200.0,111.78,1.0,1.0,0.01,100,-80.5512273803,6134.3256512,,0.01,6134.3256512,-80.5512273803,1.0,2,1.0,-131.641,-80.5512,100.0
72.0176,0.00678308,200,2.05232e-07,0.4,-81.2145668425,197.649652271,112.79,0.881879,1.34637,0.005,100,-81.2145668425,4928.91257341,0.00808572,0.00444296,4928.91257341,-81.2145668425,1.01189,1,0.992446,-116.769,-80.4296,198.379632894
84.4027,0.01,200,3.50449e-18,0.4,-85.9497583924,200.0,118.09,1.0,1.0,0.01,100,-85.9497583924,7195.78085776,,0.01,7195.78085776,-85.9497583924,1.0,2,1.0,-137.039,-85.9498,100.0
72.7667,0.00796727,200,2.02273e-06,0.4,-82.8010161193,185.19429476,115.12,0.0631236,1.56358,0.005,100,-82.8010161193,4901.09842551,0.0779044,0.000321647,4901.09842551,-82.8010161193,1.07995,1,0.981255,-119.94,-82.3981,185.098662366
77.5515,0.01,200,3.50449e-18,0.4,-84.376579731,200.0,116.94,1.0,1.0,0.01,100,-84.376579731,6074.98947517,,0.01,6074.98947517,-84.376579731,1.0,2,1.0,-135.465,-84.3766,100.0
73.0781,0.00804714,200,6.9453e-07,0.4,-82.0178055373,193.376527156,113.61,0.66791,1.59672,0.005,100,-82.0178055373,6134.84630393,0.0273442,0.00336613,6134.84630393,-82.0178055373,1.03425,1,0.992104,-118.526,-81.7878,194.620253637
37.1899,0.01,200,3.50449e-18,0.4,-68.4442925231,200.0,97.97,1.0,1.0,0.01,100,-68.4442925231,1397.06177508,,0.01,1397.06177508,-68.4442925231,1.0,2,1.0,-119.529,-68.4443,100.0
46.1959,0.0119689,200,1.01182e-06,0.4,-77.4645967348,194.687243038,108.64,0.596815,2.42335,0.005,100,-77.4645967348,3788.58486166,0.0414789,0.00294766,3788.58486166,-77.4645967348,1.02729,1,1.01236,-108.611,-71.9958,192.25772372
69.9623,0.01,200,3.50449e-18,0.4,-79.0281249858,200.0,110.27,1.0,1.0,0.01,100,-79.0281249858,4944.16035094,,0.01,4944.16035094,-79.0281249858,1.0,2,1.0,-130.12,-79.0281,100.0
54.68,0.00820612,200,4.49339e-06,0.4,-81.4003019823,172.931395246,113.64,0.0571894,1.53801,0.005,100,-81.4003019823,4877.09659476,0.157839,0.000305138,4877.09659476,-81.4003019823,1.15653,1,0.937109,-114.417,-75.5645,169.658744785
60.8409,0.01,200,3.50449e-18,0.4,-76.7557079911,200.0,107.81,1.0,1.0,0.01,100,-76.7557079911,3739.00176741,,0.01,3739.00176741,-76.7557079911,1.0,2,1.0,-127.844,-76.7557,100.0
56.8251,0.00844629,200,5.53501e-06,0.4,-89.9793576953,166.165077833,123.04,0.0406562,1.67974,0.005,100,-89.9793576953,8244.55497651,0.218911,0.000204433,8244.55497651,-89.9793576953,1.20362,1,0.994363,-116.423,-76.7896,163.895039022
90.2535,0.01,200,3.50449e-18,0.4,-90.2284522194,200.0,123.46,1.0,1.0,0.01,100,-90.2284522194,8227.98148397,,0.01,8227.98148397,-90.2284522194,1.0,2,1.0,-141.318,-90.2285,100.0
78.0971,0.0176196,200,3.2949e-06,0.4,-84.6076617213,185.887284862,116.67,0.158777,3.55405,0.005,100,-84.6076617213,6070.85126591,0.13406,0.000787156,6070.85126591,-84.6076617213,1.07592,1,1.00855,-122.067,-84.5925,176.813173164
61.0444,0.01,200,3.50449e-18,0.4,-75.6724339186,200.0,106.7,1.0,1.0,0.01,100,-75.6724339186,3764.06439945,,0.01,3764.06439945,-75.6724339186,1.0,2,1.0,-126.762,-75.6724,100.0
69.5241,0.0125891,200,7.13849e-07,0.4,-87.4077279477,195.567253718,120.64,0.769233,2.56224,0.005,100,-87.4077279477,7116.25367139,0.0295703,0.00377949,7116.25367139,-87.4077279477,1.02267,1,1.01764,-117.225,-80.6918,194.474729691
69.7632,0.01,200,3.50449e-18,0.4,-80.4893070672,200.0,112.23,1.0,1.0,0.01,100,-80.4893070672,4916.05909103,,0.01,4916.05909103,-80.4893070672,1.0,2,1.0,-131.578,-80.4893,100.0
79.7027,0.0112258,200,1.40692e-06,0.4,-96.1155245705,191.632450562,130.8,0.731001,2.23351,0.005,100,-96.1155245705,9175.78497579,0.0556948,0.00367406,9175.78497579,-96.1155245705,1.04366,1,0.994814,-123.692,-86.7865,189.394686466
61.1687,0.01,200,3.50449e-18,0.4,-77.2533822089,200.0,108.5,1.0,1.0,0.01,100,-77.2533822089,3779.40070789,,0.01,3779.40070789,-77.2533822089,1.0,2,1.0,-128.342,-77.2534,100.0
65.1767,0.00813482,200,8.20592e-07,0.4,-82.6710717168,193.506089821,114.71,0.610957,1.60287,0.005,100,-82.6710717168,6076.53439801,0.0318587,0.0031007,6076.53439801,-82.6710717168,1.03356,1,0.985191,-115.46,-78.734,193.674678334
77.5517,0.01,200,3.50449e-18,0.4,-82.5205122767,200.0,114.4,1.0,1.0,0.01,100,-82.5205122767,6075.0127136,,0.01,6075.0127136,-82.5205122767,1.0,2,1.0,-133.61,-82.5205,100.0
66.9782,0.00728038,200,1.4842e-06,0.4,-76.9843212041,187.10626165,107.61,0.349431,1.50036,0.005,100,-76.9843212041,4962.07438615,0.0630339,0.00169559,4962.07438615,-76.9843212041,1.06891,1,1.03041,-114.841,-77.4918,188.844770753
100.851,0.01,200,3.50449e-18,0.4,-99.3365068609,200.0,134.38,1.0,1.0,0.01,100,-99.3365068609,10273.7022841,,0.01,10273.7022841,-99.3365068609,1.0,2,1.0,-150.425,-99.3365,100.0
77.983,0.00895844,200,2.3746e-06,0.4,-76.1108557199,185.066616837,106.45,0.209153,1.78851,0.005,100,-76.1108557199,3791.11232587,0.0946476,0.00104762,3791.11232587,-76.1108557199,1.08069,1,0.998228,-122.286,-84.7309,182.730346041
101.438,0.01,200,3.50449e-18,0.4,-95.9408250313,200.0,129.72,1.0,1.0,0.01,100,-95.9408250313,10393.5257306,,0.01,10393.5257306,-95.9408250313,1.0,2,1.0,-147.03,-95.9408,100.0
74.9127,0.0103452,200,1.00542e-06,0.4,-72.5293637052,191.166309129,103.24,0.43335,2.05156,0.005,100,-72.5293637052,2573.15832362,0.0395402,0.00218521,2573.15832362,-72.5293637052,1.04621,1,0.991551,-119.388,-82.4376,192.304843634
84.5316,0.01,200,3.50449e-18,0.4,-86.6379956703,200.0,119.21,1.0,1.0,0.01,100,-86.6379956703,7217.76077438,,0.01,7217.76077438,-86.6379956703,1.0,2,1.0,-137.726,-86.638,100.0
78.4455,0.00889424,200,6.6524e-07,0.4,-83.4773542091,194.219202437,115.33,0.856161,1.80245,0.005,100,-83.4773542091,6071.11356204,0.0273203,0.00422475,6071.11356204,-83.4773542091,1.02976,1,1.01327,-120.711,-84.052,194.84121453
77.956,0.01,200,3.50449e-18,0.4,-81.5266566804,200.0,112.87,1.0,1.0,0.01,100,-81.5266566804,6138.52020584,,0.01,6138.52020584,-81.5266566804,1.0,2,1.0,-132.616,-81.5267,100.0
75.7331,0.00710707,200,2.83288e-06,0.4,-86.2167125645,182.314949503,118.86,0.0473235,1.38531,0.005,100,-86.2167125645,7159.24744756,0.107632,0.000242785,7159.24744756,-86.2167125645,1.097,1,0.974599,-118.185,-80.3477,179.735032458
61.5061,0.01,200,3.50449e-18,0.4,-74.049503883,200.0,104.16,1.0,1.0,0.01,100,-74.049503883,3821.20757699,,0.01,3821.20757699,-74.049503883,1.0,2,1.0,-125.133,-74.0495,100.0
71.5775,0.00577691,200,4.91286e-07,0.4,-86.2557536635,195.848879034,118.85,0.446981,1.17366,0.005,100,-86.2557536635,7164.47599897,0.0202782,0.00220009,7164.47599897,-86.2557536635,1.0212,1,1.01582,-115.869,-79.3632,196.164356819
77.5411,0.01,200,3.50449e-18,0.4,-82.8385942367,200.0,114.98,1.0,1.0,0.01,100,-82.8385942367,6073.36070006,,0.01,6073.36070006,-82.8385942367,1.0,2,1.0,-133.928,-82.8386,100.0
63.4322,0.0116003,200,8.29346e-06,0.4,-90.1795582752,151.260571176,123.4,5.6672e-05,2.31045,0.005,100,-90.1795582752,8238.22203456,0.328996,2.84538e-07,8238.22203456,-90.1795582752,1.32222,1,0.995858,-119.064,-77.5237,150.366960225
90.5008,0.01,200,3.50449e-18,0.4,-89.7104401119,200.0,122.5,1.0,1.0,0.01,100,-89.7104401119,8273.12862829,,0.01,8273.12862829,-89.7104401119,1.0,2,1.0,-140.799,-89.7104,100.0
66.1287,0.00949305,200,7.0073e-06,0.4,-86.1257994995,154.488511671,118.64,0.0342548,1.86502,0.005,100,-86.1257994995,7198.77189713,0.270463,0.000174359,7198.77189713,-86.1257994995,1.29459,1,0.982309,-120.348,-79.2443,156.385576239
61.2607,0.01,200,3.50449e-18,0.4,-75.3402986781,200.0,106.12,1.0,1.0,0.01,100,-75.3402986781,3790.78682574,,0.01,3790.78682574,-75.3402986781,1.0,2,1.0,-126.43,-75.3403,100.0
59.622,0.0087273,200,9.7968e-07,0.4,-82.3731516121,192.44583265,114.41,0.445963,1.76283,0.005,100,-82.3731516121,4917.4687742,0.0399709,0.00220785,4917.4687742,-82.3731516121,1.03925,1,1.00995,-114.127,-77.2987,192.494399081
84.0982,0.01,200,3.50449e-18,0.4,-86.3850526328,200.0,119.05,1.0,1.0,0.01,100,-86.3850526328,7143.94961468,,0.01,7143.94961468,-86.3850526328,1.0,2,1.0,-137.472,-86.385,100.0
85.351,0.006442,200,5.69331e-07,0.4,-90.2309238639,194.823206342,123.38,0.434685,1.28759,0.005,100,-90.2309238639,8289.66346557,0.0227444,0.0021748,8289.66346557,-90.2309238639,1.02657,1,0.999367,-123.876,-87.2732,195.568557347
77.9516,0.01,200,3.50449e-18,0.4,-81.6806332323,200.0,112.9,1.0,1.0,0.01,100,-81.6806332323,6137.82979104,,0.01,6137.82979104,-81.6806332323,1.0,2,1.0,-132.77,-81.6806,100.0
64.9224,0.00792931,200,7.34143e-07,0.4,-75.9425809897,193.867635534,107.02,0.527375,1.58844,0.005,100,-75.9425809897,3759.79572214,0.0294613,0.0026326,3759.79572214,-75.9425809897,1.03163,1,1.00163,-114.246,-77.5538,194.322068666
101.432,0.01,200,3.50449e-18,0.4,-96.1642720138,200.0,129.51,1.0,1.0,0.01,100,-96.1642720138,10392.3217041,,0.01,10392.3217041,-96.1642720138,1.0,2,1.0,-147.254,-96.1643,100.0
76.7749,0.0094518,200,7.88986e-07,0.4,-72.4490737298,193.736044764,103.05,0.766541,1.87554,0.005,100,-72.4490737298,2550.94456212,0.0310666,0.00386299,2550.94456212,-72.4490737298,1.03233,1,0.992161,-119.816,-83.1115,193.91082065
77.5126,0.01,200,3.50449e-18,0.4,-82.6078215997,200.0,114.48,1.0,1.0,0.01,100,-82.6078215997,6068.88945109,,0.01,6068.88945109,-82.6078215997,1.0,2,1.0,-133.697,-82.6078,100.0
82.3409,0.012535,200,1.89381e-06,0.4,-98.1685584959,188.696656793,132.61,0.644995,2.60619,0.005,100,-98.1685584959,10299.2623826,0.0818657,0.00310223,10299.2623826,-98.1685584959,1.0599,1,1.03957,-125.219,-88.0239,185.981875869
96.4983,0.01,200,3.50449e-18,0.4,-92.0222761655,200.0,124.49,1.0,1.0,0.01,100,-92.0222761655,9405.98322889,,0.01,9405.98322889,-92.0222761655,1.0,2,1.0,-143.111,-92.0223,100.0
106.526,0.00665218,200,7.58875e-07,0.4,-107.743009297,195.532107492,144.07,0.352664,1.30311,0.005,100,-107.743009297,13307.7880593,0.0291209,0.0018003,13307.7880593,-107.743009297,1.02285,1,0.979461,-135.768,-99.2315,194.136518236
61.2776,0.01,200,3.50449e-18,0.4,-75.1967958914,200.0,105.67,1.0,1.0,0.01,100,-75.1967958914,3792.87296212,,0.01,3792.87296212,-75.1967958914,1.0,2,1.0,-126.286,-75.1968,100.0
51.5625,0.00807119,200,6.48858e-07,0.4,-71.2592941976,194.04809629,101.0,0.367444,1.59148,0.005,100,-71.2592941976,2611.11691058,0.0252276,0.0018635,2611.11691058,-71.2592941976,1.03067,1,0.985901,-108.788,-72.1127,194.965110936
37.5011,0.01,200,3.50449e-18,0.4,-69.1063129841,200.0,98.69,1.0,1.0,0.01,100,-69.1063129841,1420.53474743,,0.01,1420.53474743,-69.1063129841,1.0,2,1.0,-120.12,-69.1063,100.0
52.5214,0.0107547,200,7.89425e-07,0.4,-80.5687195119,194.187123743,112.43,0.636563,2.12874,0.005,100,-80.5687195119,4919.85636049,0.0309282,0.00321602,4919.85636049,-80.5687195119,1.02993,1,0.989674,-110.5,-73.8378,193.90763933
95.8022,0.01,200,3.50449e-18,0.4,-94.1253740296,200.0,128.24,1.0,1.0,0.01,100,-94.1253740296,9270.77242924,,0.01,9270.77242924,-94.1253740296,1.0,2,1.0,-145.215,-94.1254,100.0
80.0166,0.0120699,200,7.90534e-06,0.4,-96.1954674052,151.765827899,130.84,0.000801203,2.45671,0.005,100,-96.1954674052,9235.4038594,0.327508,3.93633e-06,9235.4038594,-96.1954674052,1.31782,1,1.0177,-128.055,-86.5839,152.133753928
