MaxNormIw,VanillaAvgRet,VarRet,AvgEpLen,MinVanillaIw,ESSRenyi,VarNormIw,J,eRenyi2,MinNormIw,MaxVanillaIw,IterType,ESSClassic,AvgDiscRet,BatchSize,Delta,AvgVanillaIw,VarVanillaIw,AvgRet,EpsThisIter,AvgNormIw,VarDiscRet,VarJ,Bound
0.005,4991.539181918505,7078.691223403504,499.17,1.0,300.0,2.179301e-19,4995.744,1.0,0.005,1.0,2,200.00000010221265,4991.539181918505,300,0.7,1.0,,4991.539181918505,100,0.0049999994,7078.691223403504,59.343376,4764.289
0.0036302716,4999.951832309493,0.002107056129718737,500.0,0.27933314,298.25889588918716,8.1389466e-08,4999.1655,1.0058376,0.000934626,1.084985,1,297.82569182038446,4999.951832309493,300,0.7,0.9962386,0.0072700507,4999.951832309493,100,0.0033333334,0.002107056129718737,13.630121,4809.6323
0.01,4999.949167453155,0.0023205569583327184,500.0,1.0,300.0,3.5044917e-18,4999.949,1.0,0.01,1.0,2,100.0,4999.949167453155,300,0.7,1.0,,4999.949167453155,100,0.009999998,0.0023205569583327184,0.047916465,4672.6226
0.005,4951.545116160229,234265.3220568641,495.17,1.0,300.0,2.179301e-19,4975.747,1.0,0.005,1.0,2,200.00000010221265,4951.545116160229,300,0.7,1.0,,4951.545116160229,100,0.0049999994,234265.3220568641,341.38992,4744.292
0.004140071,4999.945568084098,0.001976715138696047,500.0,0.16510645,290.95688441106023,4.1445023e-07,4997.2725,1.0310806,0.0005526984,1.2367549,1,289.2469142302872,4999.945568084098,300,0.7,0.9957598,0.03698486,4999.945568084098,100,0.0033333334,0.001976715138696047,46.388805,4805.376
0.01,4999.955322781114,0.0026291329292905227,500.0,1.0,300.0,3.5044917e-18,4999.955,1.0,0.01,1.0,2,100.0,4999.955322781114,300,0.7,1.0,,4999.955322781114,100,0.009999998,0.0026291329292905227,0.051015716,4672.6284
0.005,4999.945592101907,0.0032992888900461054,500.0,1.0,300.0,2.179301e-19,4999.95,1.0,0.005,1.0,2,200.00000010221265,4999.945592101907,300,0.7,1.0,,4999.945592101907,100,0.0049999994,0.0032992888900461054,0.054399054,4768.495
0.0033434578,4999.947015848017,0.002438517519777567,500.0,0.9969617,299.9998927116778,8.1165335e-12,4999.95,1.0000004,0.003323227,1.0030309,1,299.9997582445964,4999.947015848017,300,0.7,0.99999356,7.304755e-07,4999.947015848017,100,0.0033333334,0.002438517519777567,0.05270433,4810.968
0.01,4999.937600623181,0.0033439363034825803,500.0,1.0,300.0,3.5044917e-18,4999.937,1.0,0.01,1.0,2,100.0,4999.937600623181,300,0.7,1.0,,4999.937600623181,100,0.009999998,0.0033439363034825803,0.057534803,4672.6104
0.005,4999.949114203057,0.002863939614072579,500.0,1.0,300.0,2.179301e-19,4999.9434,1.0,0.005,1.0,2,200.00000010221265,4999.949114203057,300,0.7,1.0,,4999.949114203057,100,0.0049999994,0.002863939614072579,0.05573532,4768.4883
0.0033333334,4999.944987240483,0.003251191052990162,500.0,1.0,300.0,5.4391416e-20,4999.9443,1.0,0.0033333334,1.0,1,299.999969473632,4999.944987240483,300,0.7,1.0,,4999.944987240483,100,0.0033333336,0.003251191052990162,0.056079447,4810.962
0.01,4999.956113482566,0.0019654870837943978,500.0,1.0,300.0,3.5044917e-18,4999.956,1.0,0.01,1.0,2,100.0,4999.956113482566,300,0.7,1.0,,4999.956113482566,100,0.009999998,0.0019654870837943978,0.044103585,4672.6294
0.005,4999.945567665605,0.0031211092623407498,500.0,1.0,300.0,2.179301e-19,4999.9507,1.0,0.005,1.0,2,200.00000010221265,4999.945567665605,300,0.7,1.0,,4999.945567665605,100,0.0049999994,0.0031211092623407498,0.05045187,4768.4956
0.0033333334,4999.946516426624,0.0023879427576690765,500.0,1.0,300.0,5.4391416e-20,4999.949,1.0,0.0033333334,1.0,1,299.999969473632,4999.946516426624,300,0.7,1.0,,4999.946516426624,100,0.0033333336,0.0023879427576690765,0.049896188,4810.967
0.01,4999.952029922826,0.002152361936049098,500.0,1.0,300.0,3.5044917e-18,4999.952,1.0,0.01,1.0,2,100.0,4999.952029922826,300,0.7,1.0,,4999.952029922826,100,0.009999998,0.002152361936049098,0.04616275,4672.6255
0.005,4999.948564141684,0.002314765293608278,500.0,1.0,300.0,2.179301e-19,4999.95,1.0,0.005,1.0,2,200.00000010221265,4999.948564141684,300,0.7,1.0,,4999.948564141684,100,0.0049999994,0.002314765293608278,0.0470513,4768.495
0.0033333334,4999.952361093457,0.0018784247313452023,500.0,1.0,300.0,5.4391416e-20,4999.951,1.0,0.0033333334,1.0,1,299.999969473632,4999.952361093457,300,0.7,1.0,,4999.952361093457,100,0.0033333336,0.0018784247313452023,0.04578696,4810.9688
0.01,4999.946217417623,0.002448784825045531,500.0,1.0,300.0,3.5044917e-18,4999.946,1.0,0.01,1.0,2,100.0,4999.946217417623,300,0.7,1.0,,4999.946217417623,100,0.009999998,0.002448784825045531,0.049233884,4672.619
0.005,4999.959945733641,0.0021633966717818903,500.0,1.0,300.0,2.179301e-19,4999.953,1.0,0.005,1.0,2,200.00000010221265,4999.959945733641,300,0.7,1.0,,4999.959945733641,100,0.0049999994,0.0021633966717818903,0.0482723,4768.498
0.0033333334,4999.954260240011,0.0024313386268476228,500.0,1.0,300.0,5.4391416e-20,4999.9536,1.0,0.0033333334,1.0,1,299.999969473632,4999.954260240011,300,0.7,1.0,,4999.954260240011,100,0.0033333336,0.0024313386268476228,0.04854172,4810.971
0.01,4999.948650926899,0.003045075309949482,500.0,1.0,300.0,3.5044917e-18,4999.9487,1.0,0.01,1.0,2,100.0,4999.948650926899,300,0.7,1.0,,4999.948650926899,100,0.009999998,0.003045075309949482,0.054888178,4672.622
0.005,4999.9539584316635,0.0016131708787330366,500.0,1.0,300.0,2.179301e-19,4999.951,1.0,0.005,1.0,2,200.00000010221265,4999.9539584316635,300,0.7,1.0,,4999.9539584316635,100,0.0049999994,0.0016131708787330366,0.048084684,4768.496
0.0033333334,4999.955748104018,0.0026758232721262854,500.0,1.0,300.0,5.4391416e-20,4999.9526,1.0,0.0033333334,1.0,1,299.999969473632,4999.955748104018,300,0.7,1.0,,4999.955748104018,100,0.0033333336,0.0026758232721262854,0.04927057,4810.97
0.01,4999.948280070147,0.0035437507064567057,500.0,1.0,300.0,3.5044917e-18,4999.948,1.0,0.01,1.0,2,100.0,4999.948280070147,300,0.7,1.0,,4999.948280070147,100,0.009999998,0.0035437507064567057,0.059217844,4672.6216
0.005,4999.960223952943,0.0018707080050430458,500.0,1.0,300.0,2.179301e-19,4999.954,1.0,0.005,1.0,2,200.00000010221265,4999.960223952943,300,0.7,1.0,,4999.960223952943,100,0.0049999994,0.0018707080050430458,0.052110136,4768.499
0.003339758,4999.939509320552,0.009169524201362661,500.0,0.98965997,299.9996423725577,3.0348397e-11,4999.95,1.0000012,0.0032992302,1.0018169,1,299.99915296999876,4999.939509320552,300,0.7,0.99988973,2.7307583e-06,4999.939509320552,100,0.0033333334,0.009169524201362661,0.06949906,4810.968
0.01,4999.954094450044,0.0013755795823272982,500.0,1.0,300.0,3.5044917e-18,4999.954,1.0,0.01,1.0,2,100.0,4999.954094450044,300,0.7,1.0,,4999.954094450044,100,0.009999998,0.0013755795823272982,0.036920648,4672.6274
0.005,4999.959681824439,0.0017303329645856431,500.0,1.0,300.0,2.179301e-19,4999.957,1.0,0.005,1.0,2,200.00000010221265,4999.959681824439,300,0.7,1.0,,4999.959681824439,100,0.0049999994,0.0017303329645856431,0.03933353,4768.502
0.0033363644,4999.951358553898,0.0022377277433702825,500.0,0.99956703,299.99942779650155,5.659463e-13,4999.956,1.0000019,0.0033318135,1.0009323,1,300.0000203395581,4999.951358553898,300,0.7,1.000023,5.0937054e-08,4999.951358553898,100,0.003333333,0.0022377277433702825,0.042159304,4810.9736
0.01,4999.942343833553,0.0025700521136396964,500.0,1.0,300.0,3.5044917e-18,4999.9424,1.0,0.01,1.0,2,100.0,4999.942343833553,300,0.7,1.0,,4999.942343833553,100,0.009999998,0.0025700521136396964,0.05042468,4672.6157
0.005,4999.956147841232,0.005607604377101865,500.0,1.0,300.0,2.179301e-19,4999.949,1.0,0.005,1.0,2,200.00000010221265,4999.956147841232,300,0.7,1.0,,4999.956147841232,100,0.0049999994,0.005607604377101865,0.06398768,4768.494
0.0033333334,4999.947043222232,0.0027941954760212664,500.0,1.0,300.0,5.4391416e-20,4999.949,1.0,0.0033333334,1.0,1,299.999969473632,4999.947043222232,300,0.7,1.0,,4999.947043222232,100,0.0033333336,0.0027941954760212664,0.060444407,4810.967
0.01,4999.944979745971,0.00344442363833155,500.0,1.0,300.0,3.5044917e-18,4999.945,1.0,0.01,1.0,2,100.0,4999.944979745971,300,0.7,1.0,,4999.944979745971,100,0.009999998,0.00344442363833155,0.058403887,4672.618
0.005,4999.942869981366,0.0037236445558229904,500.0,1.0,300.0,2.179301e-19,4999.944,1.0,0.005,1.0,2,200.00000010221265,4999.942869981366,300,0.7,1.0,,4999.942869981366,100,0.0049999994,0.0037236445558229904,0.059573743,4768.489
0.0033387803,4999.949528873488,0.0027861284415105717,500.0,0.99027187,299.9997138979779,2.1088332e-11,4999.947,1.000001,0.0033010524,1.0015898,1,299.9994517201002,4999.949528873488,300,0.7,0.9999558,1.8977821e-06,4999.949528873488,100,0.0033333334,0.0027861284415105717,0.05729523,4810.9644
0.01,4999.951065814602,0.002433549480818745,500.0,1.0,300.0,3.5044917e-18,4999.951,1.0,0.01,1.0,2,100.0,4999.951065814602,300,0.7,1.0,,4999.951065814602,100,0.009999998,0.002433549480818745,0.049109176,4672.6245
0.005,4999.954458074333,0.0017246623552894498,500.0,1.0,300.0,2.179301e-19,4999.952,1.0,0.005,1.0,2,200.00000010221265,4999.954458074333,300,0.7,1.0,,4999.954458074333,100,0.0049999994,0.0017246623552894498,0.04541727,4768.497
0.0033447358,4999.952239044953,0.002163146907154392,500.0,0.9981832,299.9999284744433,4.2475424e-12,4999.953,1.0000002,0.0033271583,1.0034567,1,299.9998481483266,4999.952239044953,300,0.7,1.0000358,3.8230513e-07,4999.952239044953,100,0.0033333334,0.002163146907154392,0.04568919,4810.9707
0.01,4999.940990873096,0.003181499723998315,500.0,1.0,300.0,3.5044917e-18,4999.941,1.0,0.01,1.0,2,100.0,4999.940990873096,300,0.7,1.0,,4999.940990873096,100,0.009999998,0.003181499723998315,0.056133635,4672.6143
0.005,4999.946520097519,0.0035613254156058255,500.0,1.0,300.0,2.179301e-19,4999.9434,1.0,0.005,1.0,2,200.00000010221265,4999.946520097519,300,0.7,1.0,,4999.946520097519,100,0.0049999994,0.0035613254156058255,0.057856858,4768.4883
0.0033333334,4999.955406212305,0.0016430153391553673,500.0,1.0,300.0,5.4391416e-20,4999.9478,1.0,0.0033333334,1.0,1,299.999969473632,4999.955406212305,300,0.7,1.0,,4999.955406212305,100,0.0033333336,0.0016430153391553673,0.052957114,4810.9653
0.01,4999.948449951673,0.00269130418001068,500.0,1.0,300.0,3.5044917e-18,4999.9487,1.0,0.01,1.0,2,100.0,4999.948449951673,300,0.7,1.0,,4999.948449951673,100,0.009999998,0.00269130418001068,0.05163719,4672.622
0.005,4999.952580082856,0.0015895004944103859,500.0,1.0,300.0,2.179301e-19,4999.9507,1.0,0.005,1.0,2,200.00000010221265,4999.952580082856,300,0.7,1.0,,4999.952580082856,100,0.0049999994,0.0015895004944103859,0.04609168,4768.4956
0.0033333334,4999.950510406635,0.0021813570782501825,500.0,1.0,300.0,5.4391416e-20,4999.9507,1.0,0.0033333334,1.0,1,299.999969473632,4999.950510406635,300,0.7,1.0,,4999.950510406635,100,0.0033333336,0.0021813570782501825,0.046224847,4810.9683
0.01,4999.943784320501,0.0032374414249495714,500.0,1.0,300.0,3.5044917e-18,4999.944,1.0,0.01,1.0,2,100.0,4999.943784320501,300,0.7,1.0,,4999.943784320501,100,0.009999998,0.0032374414249495714,0.056632586,4672.617
0.005,4999.952315937318,0.0024320139435021347,500.0,1.0,300.0,2.179301e-19,4999.948,1.0,0.005,1.0,2,200.00000010221265,4999.952315937318,300,0.7,1.0,,4999.952315937318,100,0.0049999994,0.0024320139435021347,0.053163625,4768.493
0.00333596,4999.956361589802,0.0020010679013267507,500.0,0.9995122,299.99942779650155,4.4459963e-13,4999.9517,1.0000019,0.0033316277,1.0008119,1,299.99997500457687,4999.956361589802,300,0.7,1.000024,4.0015873e-08,4999.956361589802,100,0.0033333334,0.0020010679013267507,0.05059939,4810.969
0.01,4999.9447049292385,0.0024786753475225178,500.0,1.0,300.0,3.5044917e-18,4999.9443,1.0,0.01,1.0,2,100.0,4999.9447049292385,300,0.7,1.0,,4999.9447049292385,100,0.009999998,0.0024786753475225178,0.049540218,4672.6177
0.005,4999.9421006960965,0.0033010848053657803,500.0,1.0,300.0,2.179301e-19,4999.9434,1.0,0.005,1.0,2,200.00000010221265,4999.9421006960965,300,0.7,1.0,,4999.9421006960965,100,0.0049999994,0.0033010848053657803,0.053510636,4768.4883
0.0033333334,4999.941168263531,0.0033848525263777533,500.0,1.0,300.0,5.4391416e-20,4999.9434,1.0,0.0033333334,1.0,1,299.999969473632,4999.941168263531,300,0.7,1.0,,4999.941168263531,100,0.0033333336,0.0033848525263777533,0.055023953,4810.961
0.01,4999.949240529334,0.0027815901144478687,500.0,1.0,300.0,3.5044917e-18,4999.949,1.0,0.01,1.0,2,100.0,4999.949240529334,300,0.7,1.0,,4999.949240529334,100,0.009999998,0.0027815901144478687,0.05248326,4672.6226
0.005,4999.956004376829,0.001939687280199081,500.0,1.0,300.0,2.179301e-19,4999.952,1.0,0.005,1.0,2,200.00000010221265,4999.956004376829,300,0.7,1.0,,4999.956004376829,100,0.0049999994,0.001939687280199081,0.048478838,4768.497
0.0033416706,4999.951647011082,0.005967033385351234,500.0,0.9914682,299.99982118617226,2.036069e-11,4999.953,1.0000006,0.0033051935,1.0024103,1,299.9994361823611,4999.951647011082,300,0.7,0.99990934,1.8321249e-06,4999.951647011082,100,0.0033333332,0.005967033385351234,0.059267137,4810.9707
0.01,4999.946774205317,0.0026892024482644806,500.0,1.0,300.0,3.5044917e-18,4999.947,1.0,0.01,1.0,2,100.0,4999.946774205317,300,0.7,1.0,,4999.946774205317,100,0.009999998,0.0026892024482644806,0.051621467,4672.62
0.005,4999.955169775976,0.0023179967065417436,500.0,1.0,300.0,2.179301e-19,4999.951,1.0,0.005,1.0,2,200.00000010221265,4999.955169775976,300,0.7,1.0,,4999.955169775976,100,0.0049999994,0.0023179967065417436,0.049971834,4768.496
0.0033333334,4999.956831457828,0.0019260710269354384,500.0,1.0,300.0,5.4391416e-20,4999.953,1.0,0.0033333334,1.0,1,299.999969473632,4999.956831457828,300,0.7,1.0,,4999.956831457828,100,0.0033333336,0.0019260710269354384,0.048042998,4810.9707
0.01,4999.943978706012,0.002812135011995932,500.0,1.0,300.0,3.5044917e-18,4999.944,1.0,0.01,1.0,2,100.0,4999.943978706012,300,0.7,1.0,,4999.943978706012,100,0.009999998,0.002812135011995932,0.052754037,4672.617
0.005,4999.955587030423,0.0017925348420450421,500.0,1.0,300.0,2.179301e-19,4999.949,1.0,0.005,1.0,2,200.00000010221265,4999.955587030423,300,0.7,1.0,,4999.955587030423,100,0.0049999994,0.0017925348420450421,0.04808977,4768.494
0.003338426,4999.947373306836,0.002756795173382821,500.0,0.99904275,299.9999642372174,1.9374756e-12,4999.9497,1.0000001,0.003330064,1.0015514,1,299.9998579744061,4999.947373306836,300,0.7,1.0000236,1.7438124e-07,4999.947373306836,100,0.0033333336,0.002756795173382821,0.049514774,4810.9673
0.01,4999.94100122131,0.0030061435861876,500.0,1.0,300.0,3.5044917e-18,4999.9404,1.0,0.01,1.0,2,100.0,4999.94100122131,300,0.7,1.0,,4999.94100122131,100,0.009999998,0.0030061435861876,0.05455614,4672.614
0.005,4999.949485075426,0.001814568811162323,500.0,1.0,300.0,2.179301e-19,4999.9453,1.0,0.005,1.0,2,200.00000010221265,4999.949485075426,300,0.7,1.0,,4999.949485075426,100,0.0049999994,0.001814568811162323,0.04904922,4768.49
0.0033374904,4999.953825941176,0.0024296518136606485,500.0,0.9982362,299.9999284744433,3.2990767e-12,4999.949,1.0000002,0.003327295,1.001295,1,299.99984839664205,4999.953825941176,300,0.7,1.0000478,2.9694783e-07,4999.953825941176,100,0.0033333332,0.0024296518136606485,0.049209945,4810.967
0.01,4999.955259846368,0.0019315567603869796,500.0,1.0,300.0,3.5044917e-18,4999.9546,1.0,0.01,1.0,2,100.0,4999.955259846368,300,0.7,1.0,,4999.955259846368,100,0.009999998,0.0019315567603869796,0.043724682,4672.628
0.005,4999.955771989656,0.002194915639828887,500.0,1.0,300.0,2.179301e-19,4999.956,1.0,0.005,1.0,2,200.00000010221265,4999.955771989656,300,0.7,1.0,,4999.955771989656,100,0.0049999994,0.002194915639828887,0.045201752,4768.501
0.0033333334,4999.950871665865,0.002108448674779116,500.0,1.0,300.0,5.4391416e-20,4999.9546,1.0,0.0033333334,1.0,1,299.999969473632,4999.950871665865,300,0.7,1.0,,4999.950871665865,100,0.0033333336,0.002108448674779116,0.045418486,4810.972
0.01,4999.949253735867,0.0023250128157590306,500.0,1.0,300.0,3.5044917e-18,4999.949,1.0,0.01,1.0,2,100.0,4999.949253735867,300,0.7,1.0,,4999.949253735867,100,0.009999998,0.0023250128157590306,0.047977578,4672.6226
0.005,4999.938952076138,0.014828456160503267,500.0,1.0,300.0,2.179301e-19,4999.9443,1.0,0.005,1.0,2,200.00000010221265,4999.938952076138,300,0.7,1.0,,4999.938952076138,100,0.0049999994,0.014828456160503267,0.09229125,4768.4893
0.0033333334,4999.949799417069,0.0019337765662200655,500.0,1.0,300.0,5.4391416e-20,4999.9463,1.0,0.0033333334,1.0,1,299.999969473632,4999.949799417069,300,0.7,1.0,,4999.949799417069,100,0.0033333336,0.0019337765662200655,0.079521805,4810.964
0.01,4999.955930279527,0.0017603674213511427,500.0,1.0,300.0,3.5044917e-18,4999.9556,1.0,0.01,1.0,2,100.0,4999.955930279527,300,0.7,1.0,,4999.955930279527,100,0.009999998,0.0017603674213511427,0.041748535,4672.629
0.005,4999.953071640366,0.002338450242871633,500.0,1.0,300.0,2.179301e-19,4999.954,1.0,0.005,1.0,2,200.00000010221265,4999.953071640366,300,0.7,1.0,,4999.953071640366,100,0.0049999994,0.002338450242871633,0.045063533,4768.499
0.0033386748,4999.950016244104,0.002718428530926218,500.0,0.9991212,299.9999642372174,1.2397298e-12,4999.954,1.0000001,0.003330385,1.0016081,1,299.9998856008399,4999.950016244104,300,0.7,1.0000057,1.1157671e-07,4999.950016244104,100,0.0033333336,0.002718428530926218,0.04752231,4810.9717
0.01,4999.951891819668,0.0029473602857056783,500.0,1.0,300.0,3.5044917e-18,4999.9517,1.0,0.01,1.0,2,100.0,4999.951891819668,300,0.7,1.0,,4999.951891819668,100,0.009999998,0.0029473602857056783,0.05404435,4672.625
0.005,4999.952416567907,0.0028394379158630644,500.0,1.0,300.0,2.179301e-19,4999.952,1.0,0.005,1.0,2,200.00000010221265,4999.952416567907,300,0.7,1.0,,4999.952416567907,100,0.0049999994,0.0028394379158630644,0.053539164,4768.497
0.0033394282,4999.944099260344,0.0023402135992404123,500.0,0.9960934,299.9998927116778,8.9699515e-12,4999.951,1.0000004,0.0033204288,1.001793,1,299.99967420883706,4999.944099260344,300,0.7,0.9999646,8.0723595e-07,4999.944099260344,100,0.0033333336,0.0023402135992404123,0.051941004,4810.9688
0.01,4999.954210976516,0.002135627509103483,500.0,1.0,300.0,3.5044917e-18,4999.954,1.0,0.01,1.0,2,100.0,4999.954210976516,300,0.7,1.0,,4999.954210976516,100,0.009999998,0.002135627509103483,0.045948565,4672.6274
0.005,4999.938861379298,0.0032699043904989376,500.0,1.0,300.0,2.179301e-19,4999.9463,1.0,0.005,1.0,2,200.00000010221265,4999.938861379298,300,0.7,1.0,,4999.938861379298,100,0.0049999994,0.0032699043904989376,0.052280683,4768.491
0.0033333334,4999.949278077151,0.0024409777014405168,500.0,1.0,300.0,5.4391416e-20,4999.948,1.0,0.0033333334,1.0,1,299.999969473632,4999.949278077151,300,0.7,1.0,,4999.949278077151,100,0.0033333336,0.0024409777014405168,0.051284123,4810.966
0.01,4999.953385120776,0.0021796045820851196,500.0,1.0,300.0,3.5044917e-18,4999.9536,1.0,0.01,1.0,2,100.0,4999.953385120776,300,0.7,1.0,,4999.953385120776,100,0.009999998,0.0021796045820851196,0.046457928,4672.627
0.005,4999.96280040245,0.0011420737916559825,500.0,1.0,300.0,2.179301e-19,4999.958,1.0,0.005,1.0,2,200.00000010221265,4999.96280040245,300,0.7,1.0,,4999.96280040245,100,0.0049999994,0.0011420737916559825,0.040822048,4768.503
0.0033333334,4999.951159085042,0.002081717767881176,500.0,1.0,300.0,5.4391416e-20,4999.956,1.0,0.0033333334,1.0,1,299.999969473632,4999.951159085042,300,0.7,1.0,,4999.951159085042,100,0.0033333336,0.002081717767881176,0.04252879,4810.9736
0.01,4999.947777593137,0.0024971979517152436,500.0,1.0,300.0,3.5044917e-18,4999.9478,1.0,0.01,1.0,2,100.0,4999.947777593137,300,0.7,1.0,,4999.947777593137,100,0.009999998,0.0024971979517152436,0.04972722,4672.621
0.005,4999.952824839786,0.002538148597435846,500.0,1.0,300.0,2.179301e-19,4999.95,1.0,0.005,1.0,2,200.00000010221265,4999.952824839786,300,0.7,1.0,,4999.952824839786,100,0.0049999994,0.002538148597435846,0.050009657,4768.495
0.0033355795,4999.9488737070005,0.0035331444353411626,500.0,0.9987302,299.9999642372174,8.7026187e-13,4999.9507,1.0000001,0.0033291196,1.0006682,1,299.9999872745369,4999.9488737070005,300,0.7,0.9999943,7.832329e-08,4999.9488737070005,100,0.0033333332,0.0035331444353411626,0.053222198,4810.9683
0.01,4999.952337364553,0.0026619300897855643,500.0,1.0,300.0,3.5044917e-18,4999.9526,1.0,0.01,1.0,2,100.0,4999.952337364553,300,0.7,1.0,,4999.952337364553,100,0.009999998,0.0026619300897855643,0.05137306,4672.626
0.005,4999.952513569294,0.0016523687744897824,500.0,1.0,300.0,2.179301e-19,4999.952,1.0,0.005,1.0,2,200.00000010221265,4999.952513569294,300,0.7,1.0,,4999.952513569294,100,0.0049999994,0.0016523687744897824,0.046239734,4768.497
0.0033333334,4999.949157015704,0.0023947620594843783,500.0,1.0,300.0,5.4391416e-20,4999.9517,1.0,0.0033333334,1.0,1,299.999969473632,4999.949157015704,300,0.7,1.0,,4999.949157015704,100,0.0033333336,0.0023947620594843783,0.047098216,4810.969
0.01,4999.9481056799195,0.0027660959807659126,500.0,1.0,300.0,3.5044917e-18,4999.948,1.0,0.01,1.0,2,100.0,4999.9481056799195,300,0.7,1.0,,4999.9481056799195,100,0.009999998,0.0027660959807659126,0.052327894,4672.6216
0.005,4999.949401936839,0.0022669978144237257,500.0,1.0,300.0,2.179301e-19,4999.9487,1.0,0.005,1.0,2,200.00000010221265,4999.949401936839,300,0.7,1.0,,4999.949401936839,100,0.0049999994,0.0022669978144237257,0.049908496,4768.4937
0.0033451458,4999.953737479956,0.0027454639764316804,500.0,0.9936063,299.9995708471715,2.2850916e-11,4999.951,1.0000014,0.0033121612,1.0035013,1,299.9993560079625,4999.953737479956,300,0.7,0.9999577,2.0564105e-06,4999.953737479956,100,0.0033333334,0.0027454639764316804,0.050670374,4810.9688
0.01,4999.942687012235,0.002571193434164906,500.0,1.0,300.0,3.5044917e-18,4999.943,1.0,0.01,1.0,2,100.0,4999.942687012235,300,0.7,1.0,,4999.942687012235,100,0.009999998,0.002571193434164906,0.05046927,4672.616
0.005,4999.949186968723,0.0023342095223916966,500.0,1.0,300.0,2.179301e-19,4999.9463,1.0,0.005,1.0,2,200.00000010221265,4999.949186968723,300,0.7,1.0,,4999.949186968723,100,0.0049999994,0.0023342095223916966,0.0493977,4768.491
0.003334382,4999.953307153855,0.0027688612722260304,500.0,0.999587,300.0,1.8289184e-13,4999.9487,1.0,0.0033319357,1.0003209,1,299.99992144912983,4999.953307153855,300,0.7,1.0000063,1.6459966e-08,4999.953307153855,100,0.0033333334,0.0027688612722260304,0.05051712,4810.9663
0.01,4999.940864264979,0.003538272151762051,500.0,1.0,300.0,3.5044917e-18,4999.941,1.0,0.01,1.0,2,100.0,4999.940864264979,300,0.7,1.0,,4999.940864264979,100,0.009999998,0.003538272151762051,0.059196826,4672.6143
0.005,4999.94710990879,0.003102754491405073,500.0,1.0,300.0,2.179301e-19,4999.944,1.0,0.005,1.0,2,200.00000010221265,4999.94710990879,300,0.7,1.0,,4999.94710990879,100,0.0049999994,0.003102754491405073,0.057420984,4768.489
0.0033333334,4999.948530428809,0.002491077772131314,500.0,1.0,300.0,5.4391416e-20,4999.9453,1.0,0.0033333334,1.0,1,299.999969473632,4999.948530428809,300,0.7,1.0,,4999.948530428809,100,0.0033333336,0.002491077772131314,0.05499604,4810.963
0.01,4999.944107547402,0.002232899251814809,500.0,1.0,300.0,3.5044917e-18,4999.944,1.0,0.01,1.0,2,100.0,4999.944107547402,300,0.7,1.0,,4999.944107547402,100,0.009999998,0.002232899251814809,0.047038898,4672.617
0.005,4999.942138036044,0.0026647614084240445,500.0,1.0,300.0,2.179301e-19,4999.943,1.0,0.005,1.0,2,200.00000010221265,4999.942138036044,300,0.7,1.0,,4999.942138036044,100,0.0049999994,0.0026647614084240445,0.049263194,4768.488
0.0033333334,4999.943762043166,0.0031174081124245925,500.0,1.0,300.0,5.4391416e-20,4999.944,1.0,0.0033333334,1.0,1,299.999969473632,4999.943762043166,300,0.7,1.0,,4999.943762043166,100,0.0033333336,0.0031174081124245925,0.051438503,4810.9614
0.01,4999.936426650031,0.00309715782540614,500.0,1.0,300.0,3.5044917e-18,4999.9365,1.0,0.01,1.0,2,100.0,4999.936426650031,300,0.7,1.0,,4999.936426650031,100,0.009999998,0.00309715782540614,0.05539124,4672.61
0.005,4999.953387487118,0.0033077092418145526,500.0,1.0,300.0,2.179301e-19,4999.945,1.0,0.005,1.0,2,200.00000010221265,4999.953387487118,300,0.7,1.0,,4999.953387487118,100,0.0049999994,0.0033077092418145526,0.056957852,4768.4897
0.0033333334,4999.9491964251965,0.0031243404989252095,500.0,1.0,300.0,5.4391416e-20,4999.9463,1.0,0.0033333334,1.0,1,299.999969473632,4999.9491964251965,300,0.7,1.0,,4999.9491964251965,100,0.0033333336,0.0031243404989252095,0.0565504,4810.964
0.01,4999.943349027186,0.00865272303088187,500.0,1.0,300.0,3.5044917e-18,4999.9434,1.0,0.01,1.0,2,100.0,4999.943349027186,300,0.7,1.0,,4999.943349027186,100,0.009999998,0.00865272303088187,0.09255711,4672.6167
0.005,4999.9555025746495,0.0019009622843054862,500.0,1.0,300.0,2.179301e-19,4999.9497,1.0,0.005,1.0,2,200.00000010221265,4999.9555025746495,300,0.7,1.0,,4999.9555025746495,100,0.0049999994,0.0019009622843054862,0.072534345,4768.4946
0.0033333334,4999.949537984442,0.00278010236687772,500.0,1.0,300.0,5.4391416e-20,4999.9497,1.0,0.0033333334,1.0,1,299.999969473632,4999.949537984442,300,0.7,1.0,,4999.949537984442,100,0.0033333336,0.00278010236687772,0.06652944,4810.9673
0.01,4999.947278528989,0.0020482859034148997,500.0,1.0,300.0,3.5044917e-18,4999.9473,1.0,0.01,1.0,2,100.0,4999.947278528989,300,0.7,1.0,,4999.947278528989,100,0.009999998,0.0020482859034148997,0.045026388,4672.6206
0.005,4999.950389180128,0.002962049469789517,500.0,1.0,300.0,2.179301e-19,4999.949,1.0,0.005,1.0,2,200.00000010221265,4999.950389180128,300,0.7,1.0,,4999.950389180128,100,0.0049999994,0.002962049469789517,0.049824633,4768.494
