BatchSize,eRenyi2,MinVanillaIw,AvgVanillaIw,AvgNormIw,AvgDiscRet,MinNormIw,VarDiscRet,VarVanillaIw,VarJ,VarRet,VanillaAvgRet,ESSClassic,EpsThisIter,J,MaxNormIw,Bound,ESSRenyi,VarNormIw,AvgRet,IterType,AvgEpLen,MaxVanillaIw
500,1.0,1.0,1.0,0.0049999994,4999.947740904366,0.005,0.0027288638462631873,,0.05210591,0.0027288638462631873,4999.947740904366,200.00000010221265,100,4999.9478,0.005,4702.3896,500.0,2.179301e-19,4999.947740904366,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.948846266328,0.0033333334,0.0026603754282769946,,0.051494077,0.0026603754282769946,4999.948846266328,299.999969473632,100,4999.948,0.0033333334,4756.993,500.0,5.4391416e-20,4999.948846266328,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.949118849184,0.0025,0.0026106604519058195,,0.051033538,0.0026106604519058195,4999.949118849184,400.0,100,4999.9497,0.0025,4789.5444,500.0,5.434597e-20,4999.949118849184,2,500.0,1.0
500,1.0000063,0.99184966,1.0001388,0.002,4999.949648199656,0.0019834242,0.0025096513415664694,6.1867627e-06,0.04998698,0.0025096513415664694,4999.949648199656,499.9968873896084,100,4999.9507,0.002012776,4811.758,499.99684097378594,2.4740167e-11,4999.949648199656,1,500.0,1.0065277
500,1.0,1.0,1.0,0.009999998,4999.946304975683,0.01,0.003379713654082698,,0.057840534,0.003379713654082698,4999.946304975683,100.0,100,4999.9463,0.01,4579.1357,500.0,3.5044917e-18,4999.946304975683,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.950040768205,0.005,0.002758048327967984,,0.05238261,0.002758048327967984,4999.950040768205,200.00000010221265,100,4999.95,0.005,4702.392,500.0,2.179301e-19,4999.950040768205,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.948893858777,0.0033333334,0.002700692059760318,,0.051885173,0.002700692059760318,4999.948893858777,299.999969473632,100,4999.948,0.0033333334,4756.993,500.0,5.4391416e-20,4999.948893858777,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.948060280025,0.0025,0.0031372760440871923,,0.055945802,0.0031372760440871923,4999.948060280025,400.0,100,4999.948,0.0025,4789.543,500.0,5.434597e-20,4999.948060280025,2,500.0,1.0
500,1.0,1.0,1.0,0.0020000003,4999.947512153854,0.002,0.003002827718229557,,0.054751188,0.003002827718229557,4999.947512153854,500.00000664260017,100,4999.948,0.002,4811.756,500.0,5.431875e-20,4999.947512153854,1,500.0,1.0
500,1.0,1.0,1.0,0.009999998,4999.937827738214,0.01,0.0041053078209350325,,0.06374724,0.0041053078209350325,4999.937827738214,100.0,100,4999.938,0.01,4579.1274,500.0,3.5044917e-18,4999.937827738214,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.939874777571,0.005,0.003376062676247003,,0.05794372,0.003376062676247003,4999.939874777571,200.00000010221265,100,4999.94,0.005,4702.382,500.0,2.179301e-19,4999.939874777571,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.940804331243,0.0033333334,0.0034572428935484164,,0.058690626,0.0034572428935484164,4999.940804331243,299.999969473632,100,4999.941,0.0033333334,4756.986,500.0,5.4391416e-20,4999.940804331243,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.943202154691,0.0025,0.0032437757018704016,,0.056873955,0.0032437757018704016,4999.943202154691,400.0,100,4999.9434,0.0025,4789.538,500.0,5.434597e-20,4999.943202154691,2,500.0,1.0
500,1.0,1.0,1.0,0.0020000003,4999.942017217686,0.002,0.0036073007081326896,,0.060003698,0.0036073007081326896,4999.942017217686,500.00000664260017,100,4999.943,0.002,4811.7505,500.0,5.431875e-20,4999.942017217686,1,500.0,1.0
500,1.0,1.0,1.0,0.009999998,4999.948866220558,0.01,0.0036044874846080104,,0.059731267,0.0036044874846080104,4999.948866220558,100.0,100,4999.9487,0.01,4579.138,500.0,3.5044917e-18,4999.948866220558,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.951743666593,0.005,0.0031402403441958488,,0.055891655,0.0031402403441958488,4999.951743666593,200.00000010221265,100,4999.9517,0.005,4702.3936,500.0,2.179301e-19,4999.951743666593,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.946703726395,0.0033333334,0.003931420519996465,,0.06258863,0.003931420519996465,4999.946703726395,299.999969473632,100,4999.947,0.0033333334,4756.9917,500.0,5.4391416e-20,4999.946703726395,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.947334109104,0.0025,0.0034833171283000083,,0.05894101,0.0034833171283000083,4999.947334109104,400.0,100,4999.9473,0.0025,4789.542,500.0,5.434597e-20,4999.947334109104,2,500.0,1.0
500,1.000009,0.9827036,1.0000632,0.002,4999.9482632792,0.001965283,0.0033918141267101597,8.112872e-06,0.05796289,0.0033918141267101597,4999.9482632792,499.995938258325,100,4999.949,0.0020160712,4811.7563,499.99552969160953,3.2447368e-11,4999.9482632792,1,500.0,1.0080993
500,1.0,1.0,1.0,0.009999998,4999.943565903989,0.01,0.003109809708912024,,0.055483107,0.003109809708912024,4999.943565903989,100.0,100,4999.944,0.01,4579.1333,500.0,3.5044917e-18,4999.943565903989,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.942550498651,0.005,0.0032130929956021835,,0.056540787,0.0032130929956021835,4999.942550498651,200.00000010221265,100,4999.9424,0.005,4702.3843,500.0,2.179301e-19,4999.942550498651,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.942880857774,0.0033333334,0.0029603126922244853,,0.05431806,0.0029603126922244853,4999.942880857774,299.999969473632,100,4999.9434,0.0033333334,4756.9883,500.0,5.4391416e-20,4999.942880857774,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.945796635966,0.0025,0.002726804204370497,,0.052152507,0.002726804204370497,4999.945796635966,400.0,100,4999.9463,0.0025,4789.541,500.0,5.434597e-20,4999.945796635966,2,500.0,1.0
500,1.0,1.0,1.0,0.0020000003,4999.944568759088,0.002,0.0029768206386466827,,0.054511286,0.0029768206386466827,4999.944568759088,500.00000664260017,100,4999.9453,0.002,4811.753,500.0,5.431875e-20,4999.944568759088,1,500.0,1.0
500,1.0,1.0,1.0,0.009999998,4999.9415759439,0.01,0.0034371301564506793,,0.058328275,0.0034371301564506793,4999.9415759439,100.0,100,4999.9414,0.01,4579.131,500.0,3.5044917e-18,4999.9415759439,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.938093267031,0.005,0.0033556022455791834,,0.05776101,0.0033556022455791834,4999.938093267031,200.00000010221265,100,4999.938,0.005,4702.38,500.0,2.179301e-19,4999.938093267031,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.935701480994,0.0033333334,0.003605965998268977,,0.059935942,0.003605965998268977,4999.935701480994,299.999969473632,100,4999.936,0.0033333334,4756.981,500.0,5.4391416e-20,4999.935701480994,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.937621639014,0.0025,0.003414394301204863,,0.05834954,0.003414394301204863,4999.937621639014,400.0,100,4999.938,0.0025,4789.5327,500.0,5.434597e-20,4999.937621639014,2,500.0,1.0
500,1.0,1.0,1.0,0.0020000003,4999.938352742614,0.002,0.003408460693155006,,0.05831526,0.003408460693155006,4999.938352742614,500.00000664260017,100,4999.9385,0.002,4811.746,500.0,5.431875e-20,4999.938352742614,1,500.0,1.0
500,1.0,1.0,1.0,0.009999998,4999.946861130403,0.01,0.0022816177920194657,,0.047513425,0.0022816177920194657,4999.946861130403,100.0,100,4999.947,0.01,4579.136,500.0,3.5044917e-18,4999.946861130403,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.947241191585,0.005,0.0026056935217495174,,0.050913732,0.0026056935217495174,4999.947241191585,200.00000010221265,100,4999.9473,0.005,4702.389,500.0,2.179301e-19,4999.947241191585,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.945236024271,0.0033333334,0.003153340935271896,,0.056056533,0.003153340935271896,4999.945236024271,299.999969473632,100,4999.946,0.0033333334,4756.9907,500.0,5.4391416e-20,4999.945236024271,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.944301240501,0.0025,0.003478713777625783,,0.058896028,0.003478713777625783,4999.944301240501,400.0,100,4999.9443,0.0025,4789.539,500.0,5.434597e-20,4999.944301240501,2,500.0,1.0
500,1.0,1.0,1.0,0.0020000003,4999.945131873066,0.002,0.0032855254223020905,,0.057265405,0.0032855254223020905,4999.945131873066,500.00000664260017,100,4999.9463,0.002,4811.754,500.0,5.431875e-20,4999.945131873066,1,500.0,1.0
500,1.0,1.0,1.0,0.009999998,4999.939562409844,0.01,0.004838274526170536,,0.06922305,0.004838274526170536,4999.939562409844,100.0,100,4999.9395,0.01,4579.129,500.0,3.5044917e-18,4999.939562409844,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.944629729651,0.005,0.004059992870471682,,0.0635582,0.004059992870471682,4999.944629729651,200.00000010221265,100,4999.9443,0.005,4702.386,500.0,2.179301e-19,4999.944629729651,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.945449586839,0.0033333334,0.00380440903954473,,0.06157424,0.00380440903954473,4999.945449586839,299.999969473632,100,4999.946,0.0033333334,4756.9907,500.0,5.4391416e-20,4999.945449586839,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.945688731799,0.0025,0.003606403571544138,,0.05997209,0.003606403571544138,4999.945688731799,400.0,100,4999.946,0.0025,4789.5405,500.0,5.434597e-20,4999.945688731799,2,500.0,1.0
500,1.0,1.0,1.0,0.0020000003,4999.946382820409,0.002,0.0034067052721702303,,0.05830377,0.0034067052721702303,4999.946382820409,500.00000664260017,100,4999.947,0.002,4811.7544,500.0,5.431875e-20,4999.946382820409,1,500.0,1.0
500,1.0,1.0,1.0,0.009999998,4999.948971744731,0.01,0.0026927737033916113,,0.05164068,0.0026927737033916113,4999.948971744731,100.0,100,4999.9487,0.01,4579.138,500.0,3.5044917e-18,4999.948971744731,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.947247224469,0.005,0.0031615376585220787,,0.05608409,0.0031615376585220787,4999.947247224469,200.00000010221265,100,4999.9473,0.005,4702.389,500.0,2.179301e-19,4999.947247224469,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.944007760074,0.0033333334,0.0036573562017096018,,0.06037504,0.0036573562017096018,4999.944007760074,299.999969473632,100,4999.9443,0.0033333334,4756.9893,500.0,5.4391416e-20,4999.944007760074,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.9442573214965,0.0025,0.003628632059599955,,0.060162064,0.003628632059599955,4999.9442573214965,400.0,100,4999.9443,0.0025,4789.539,500.0,5.434597e-20,4999.9442573214965,2,500.0,1.0
500,1.0,1.0,1.0,0.0020000003,4999.944801700931,0.002,0.0033681627635847285,,0.05797547,0.0033681627635847285,4999.944801700931,500.00000664260017,100,4999.945,0.002,4811.7524,500.0,5.431875e-20,4999.944801700931,1,500.0,1.0
500,1.0,1.0,1.0,0.009999998,4999.943894454214,0.01,0.0034092345857310636,,0.058084022,0.0034092345857310636,4999.943894454214,100.0,100,4999.9443,0.01,4579.134,500.0,3.5044917e-18,4999.943894454214,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.940217934537,0.005,0.004361626205904118,,0.06586699,0.004361626205904118,4999.940217934537,200.00000010221265,100,4999.94,0.005,4702.382,500.0,2.179301e-19,4999.940217934537,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.941571288972,0.0033333334,0.004181889015316949,,0.06455262,0.004181889015316949,4999.941571288972,299.999969473632,100,4999.9414,0.0033333334,4756.9863,500.0,5.4391416e-20,4999.941571288972,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.941742908853,0.0025,0.004201321410263545,,0.06472965,0.004201321410263545,4999.941742908853,400.0,100,4999.942,0.0025,4789.5366,500.0,5.434597e-20,4999.941742908853,2,500.0,1.0
500,1.0,1.0,1.0,0.0020000003,4999.941048760413,0.002,0.0041541043362825145,,0.06439318,0.0041541043362825145,4999.941048760413,500.00000664260017,100,4999.942,0.002,4811.7495,500.0,5.431875e-20,4999.941048760413,1,500.0,1.0
500,1.0,1.0,1.0,0.009999998,4999.939354635221,0.01,0.004010734863450524,,0.063013524,0.004010734863450524,4999.939354635221,100.0,100,4999.939,0.01,4579.1284,500.0,3.5044917e-18,4999.939354635221,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.93788166704,0.005,0.010413347436524346,,0.10180284,0.010413347436524346,4999.93788166704,200.00000010221265,100,4999.9375,0.005,4702.3794,500.0,2.179301e-19,4999.93788166704,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.941758243502,0.0033333334,0.008212439833670772,,0.09047868,0.008212439833670772,4999.941758243502,299.999969473632,100,4999.9414,0.0033333334,4756.9863,500.0,5.4391416e-20,4999.941758243502,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.942077524915,0.0025,0.007094378498166017,,0.084132425,0.007094378498166017,4999.942077524915,400.0,100,4999.9424,0.0025,4789.537,500.0,5.434597e-20,4999.942077524915,2,500.0,1.0
500,1.0000044,0.98756164,0.99989545,0.002,4999.9438411160945,0.0019753298,0.006231931231320328,4.541938e-06,0.078394555,0.006231931231320328,4999.9438411160945,499.9977269596097,100,4999.9443,0.002005338,4811.752,499.9977946378706,1.8171546e-11,4999.9438411160945,1,500.0,1.0025642
500,1.0,1.0,1.0,0.009999998,4999.949804204282,0.01,0.003117146275597633,,0.055565886,0.003117146275597633,4999.949804204282,100.0,100,4999.949,0.01,4579.1387,500.0,3.5044917e-18,4999.949804204282,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.949475260066,0.005,0.003153432040914838,,0.05603381,0.003153432040914838,4999.949475260066,200.00000010221265,100,4999.949,0.005,4702.391,500.0,2.179301e-19,4999.949475260066,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.949203370194,0.0033333334,0.002960177342994762,,0.054333806,0.002960177342994762,4999.949203370194,299.999969473632,100,4999.9487,0.0033333334,4756.9937,500.0,5.4391416e-20,4999.949203370194,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4992.470775055035,0.0025,22361.737050359585,,149.35138,22361.737050359585,4992.470775055035,400.0,100,4992.4707,0.0025,4782.0654,500.0,5.434597e-20,4992.470775055035,2,499.255,1.0
500,1.0134417,0.33535954,0.999183,0.0019999999,4993.964521267638,0.0006712675,17889.37066153427,0.013478652,44.906807,17889.37066153427,4993.964521267638,493.3527384261319,100,4997.9395,0.002283282,4808.487,493.36830026707474,5.4002815e-08,4993.964521267638,1,499.404,1.1407083
500,1.0,1.0,1.0,0.009999998,4949.944628624677,0.01,249994.40985829508,,497.48813,249994.40985829508,4949.944628624677,100.0,100,4949.9443,0.01,4529.134,500.0,3.5044917e-18,4949.944628624677,2,495.01,1.0
500,1.0,1.0,1.0,0.0049999994,4974.948261234062,0.005,124997.4026329718,,352.66473,124997.4026329718,4974.948261234062,200.00000010221265,100,4974.948,0.005,4677.39,500.0,2.179301e-19,4974.948261234062,2,497.505,1.0
500,1.0,1.0,1.0,0.0033333336,4967.141971657619,0.0033333334,160880.02542716858,,400.42944,160880.02542716858,4967.141971657619,299.999969473632,100,4967.142,0.0033333334,4724.187,500.0,5.4391416e-20,4967.141971657619,2,496.7266666666667,1.0
500,1.0,1.0,1.0,0.0024999997,4975.341905274941,0.0025,120761.44009530186,,347.0728,120761.44009530186,4975.341905274941,400.0,100,4975.342,0.0025,4764.9365,500.0,5.434597e-20,4975.341905274941,2,497.545,1.0
500,1.0236253,0.21289082,0.9944447,0.002,4980.262289909049,0.0004281602,96657.78626052882,0.02822988,219.13553,96657.78626052882,4980.262289909049,486.15002659304724,100,4988.284,0.002769275,4797.882,488.4600079354441,1.1418465e-07,4980.262289909049,1,498.036,1.3769455
500,1.0,1.0,1.0,0.009999998,4999.951457399772,0.01,0.002614989357379026,,0.050886545,0.002614989357379026,4999.951457399772,100.0,100,4999.951,0.01,4579.1406,500.0,3.5044917e-18,4999.951457399772,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.947872807277,0.005,0.0030177744861413502,,0.054803748,0.0030177744861413502,4999.947872807277,200.00000010221265,100,4999.948,0.005,4702.39,500.0,2.179301e-19,4999.947872807277,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.947461234208,0.0033333334,0.0028748786101680033,,0.053530928,0.0028748786101680033,4999.947461234208,299.999969473632,100,4999.9478,0.0033333334,4756.9927,500.0,5.4391416e-20,4999.947461234208,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.948779900372,0.0025,0.0028082756922388078,,0.05292488,0.0028082756922388078,4999.948779900372,400.0,100,4999.9487,0.0025,4789.5435,500.0,5.434597e-20,4999.948779900372,2,500.0,1.0
500,1.0,1.0,1.0,0.0020000003,4999.950304335896,0.002,0.002713993239007098,,0.052041836,0.002713993239007098,4999.950304335896,500.00000664260017,100,4999.9507,0.002,4811.7583,500.0,5.431875e-20,4999.950304335896,1,500.0,1.0
500,1.0,1.0,1.0,0.009999998,4999.941623245711,0.01,0.002650549485437377,,0.051228937,0.002650549485437377,4999.941623245711,100.0,100,4999.9414,0.01,4579.131,500.0,3.5044917e-18,4999.941623245711,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.943591579311,0.005,0.0029458342808469386,,0.05414633,0.0029458342808469386,4999.943591579311,200.00000010221265,100,4999.9434,0.005,4702.3853,500.0,2.179301e-19,4999.943591579311,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.943689116441,0.0033333334,0.0029051443308993116,,0.05381792,0.0029051443308993116,4999.943689116441,299.999969473632,100,4999.9434,0.0033333334,4756.9883,500.0,5.4391416e-20,4999.943689116441,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.942843394427,0.0025,0.003238049524354239,,0.05683514,0.003238049524354239,4999.942843394427,400.0,100,4999.9434,0.0025,4789.538,500.0,5.434597e-20,4999.942843394427,2,500.0,1.0
500,1.0,1.0,1.0,0.0020000003,4999.944914486668,0.002,0.002967564135496171,,0.05441914,0.002967564135496171,4999.944914486668,500.00000664260017,100,4999.9453,0.002,4811.753,500.0,5.431875e-20,4999.944914486668,1,500.0,1.0
500,1.0,1.0,1.0,0.009999998,4999.949642841797,0.01,0.003016487077911639,,0.054660004,0.003016487077911639,4999.949642841797,100.0,100,4999.9497,0.01,4579.139,500.0,3.5044917e-18,4999.949642841797,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.948676314337,0.005,0.00271250549725972,,0.05196001,0.00271250549725972,4999.948676314337,200.00000010221265,100,4999.948,0.005,4702.39,500.0,2.179301e-19,4999.948676314337,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.950008152382,0.0033333334,0.0025758114981420904,,0.050667427,0.0025758114981420904,4999.950008152382,299.999969473632,100,4999.95,0.0033333334,4756.995,500.0,5.4391416e-20,4999.950008152382,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.948833195409,0.0025,0.0027138113383118026,,0.052039657,0.0027138113383118026,4999.948833195409,400.0,100,4999.949,0.0025,4789.544,500.0,5.434597e-20,4999.948833195409,2,500.0,1.0
500,1.0,1.0,1.0,0.0020000003,4999.948058101437,0.002,0.002761100821021456,,0.052508317,0.002761100821021456,4999.948058101437,500.00000664260017,100,4999.9487,0.002,4811.7563,500.0,5.431875e-20,4999.948058101437,1,500.0,1.0
500,1.0,1.0,1.0,0.009999998,4999.945940559274,0.01,0.0036634978669461064,,0.060195256,0.0036634978669461064,4999.945940559274,100.0,100,4999.9463,0.01,4579.1357,500.0,3.5044917e-18,4999.945940559274,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.946442437303,0.005,0.0036287711072681625,,0.060073063,0.0036287711072681625,4999.946442437303,200.00000010221265,100,4999.9463,0.005,4702.388,500.0,2.179301e-19,4999.946442437303,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.945312328143,0.0033333334,0.0032883662802549603,,0.057244267,0.0032883662802549603,4999.945312328143,299.999969473632,100,4999.9453,0.0033333334,4756.99,500.0,5.4391416e-20,4999.945312328143,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.944105654052,0.0025,0.0032162283806324646,,0.056635294,0.0032162283806324646,4999.944105654052,400.0,100,4999.9443,0.0025,4789.539,500.0,5.434597e-20,4999.944105654052,2,500.0,1.0
500,1.0,1.0,1.0,0.0020000003,4999.944769629043,0.002,0.0031259738246748234,,0.055848476,0.0031259738246748234,4999.944769629043,500.00000664260017,100,4999.945,0.002,4811.7524,500.0,5.431875e-20,4999.944769629043,1,500.0,1.0
500,1.0,1.0,1.0,0.009999998,4999.938531370027,0.01,0.0051085588698900385,,0.07113504,0.0051085588698900385,4999.938531370027,100.0,100,4999.9385,0.01,4579.128,500.0,3.5044917e-18,4999.938531370027,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.9388426926025,0.005,0.00421508303496724,,0.06476074,0.00421508303496724,4999.9388426926025,200.00000010221265,100,4999.9385,0.005,4702.3804,500.0,2.179301e-19,4999.9388426926025,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.942396028442,0.0033333334,0.0035646754644085474,,0.05961447,0.0035646754644085474,4999.942396028442,299.999969473632,100,4999.943,0.0033333334,4756.988,500.0,5.4391416e-20,4999.942396028442,2,500.0,1.0
500,1.0,1.0,1.0,0.0024999997,4999.942671814078,0.0025,0.0034666335574404144,,0.05881563,0.0034666335574404144,4999.942671814078,400.0,100,4999.9424,0.0025,4789.537,500.0,5.434597e-20,4999.942671814078,2,500.0,1.0
500,1.0,1.0,1.0,0.0020000003,4999.944494361086,0.002,0.0032660077214944714,,0.057103332,0.0032660077214944714,4999.944494361086,500.00000664260017,100,4999.9453,0.002,4811.753,500.0,5.431875e-20,4999.944494361086,1,500.0,1.0
500,1.0,1.0,1.0,0.009999998,4999.946204984314,0.01,0.0028799238480726936,,0.053395648,0.0028799238480726936,4999.946204984314,100.0,100,4999.9463,0.01,4579.1357,500.0,3.5044917e-18,4999.946204984314,2,500.0,1.0
500,1.0,1.0,1.0,0.0049999994,4999.951063916176,0.005,0.002386200957845588,,0.048734993,0.002386200957845588,4999.951063916176,200.00000010221265,100,4999.951,0.005,4702.393,500.0,2.179301e-19,4999.951063916176,2,500.0,1.0
500,1.0,1.0,1.0,0.0033333336,4999.947516198059,0.0033333334,0.0025961606341706163,,0.050867673,0.0025961606341706163,4999.947516198059,299.999969473632,100,4999.9473,0.0033333334,4756.992,500.0,5.4391416e-20,4999.947516198059,2,500.0,1.0
