InitialReturnStd,InitialReturnMin,EmpiricalD2,EpThisIter,InitialBound,J_sample_variance,TimestepsSoFar,Weights,EpRewMean,InitialReturnMean,InitialReturnMax,EpisodesSoFar,TimeElapsed,ReturnMeanIW,Bound,EpLenMean,Iteration
1.565852,-2.0784225,1.001321,100,-714.4246,11.256397,515671,[ 0.624 -0.503  0.233  0.379  0.005],-134.54944079765264,3.6621093e-06,4.615753,12400,432.1979765892029,-96.74286,-713.9475,38.27,124
1.6420819,-1.8481445,1.002458,100,-720.399,17.737421,519436,[ 0.628 -0.504  0.234  0.377  0.003],-134.12998724958015,6.3323973e-06,6.1201553,12500,435.5055797100067,-97.172516,-720.10425,37.65,125
1.7280097,-2.1383514,1.0006825,100,-716.9844,9.326144,523241,[ 0.623 -0.503  0.232  0.376  0.003],-134.1792686477156,-1.8310546e-06,5.493149,12600,439.0302166938782,-96.94017,-716.72107,38.05,126
1.7848248,-2.255371,1.0003177,100,-736.6485,7.2687993,527861,[ 0.627 -0.508  0.233  0.374  0.002],-142.10444715253757,-6.1035155e-07,5.055458,12700,442.9061551094055,-97.1171,-736.55414,46.2,127
1.7401352,-2.0616837,1.0007944,100,-723.3079,8.842787,531823,[ 0.625 -0.506  0.232  0.375  0.003],-135.6733037535671,-3.967285e-06,7.305313,12800,446.206346988678,-97.04722,-723.1417,39.62,128
1.6490897,-1.7584381,1.0015393,100,-715.2057,10.433291,535631,[ 0.626 -0.505  0.232  0.376  0.005],-134.45513982033322,-1.083374e-05,5.073143,12900,448.8326916694641,-96.95067,-714.8526,38.08,129
1.3789934,-1.6653442,1.0003443,100,-735.394,3.6732378,539654,[ 0.627 -0.502  0.231  0.374  0.003],-136.72188881314545,-6.6375733e-06,4.9688416,13000,452.18528485298157,-97.60847,-735.2958,40.23,130
1.6128147,-1.8710861,1.0106796,100,-704.00244,54.631943,543800,[ 0.629 -0.505  0.231  0.374  0.002],-137.86796713866445,-4.653931e-06,5.8927994,13100,455.377605676651,-95.81852,-703.003,41.46,131
1.7737986,-2.3392334,1.0017325,100,-730.1824,12.265386,548429,[ 0.635 -0.501  0.232  0.374  0.002],-142.19793405171802,7.705688e-06,4.982704,13200,459.153160572052,-96.263016,-729.6749,46.29,132
1.6512296,-2.0917969,1.0027535,100,-734.5206,28.53007,552611,[ 0.636 -0.5    0.233  0.37   0.002],-137.93007015914304,-8.69751e-06,5.1836243,13300,462.5464925765991,-96.499374,-733.97864,41.82,133
1.6285481,-2.0761337,1.0010489,100,-731.4768,10.156519,556726,[ 6.329e-01 -5.011e-01  2.317e-01  3.724e-01  2.884e-04],-137.32348011782335,-2.2888185e-06,4.719795,13400,466.01558804512024,-96.81463,-731.12836,41.15,134
1.6881851,-1.9092484,1.0057482,100,-730.7824,46.609238,560931,[ 6.306e-01 -4.989e-01  2.314e-01  3.761e-01  4.459e-05],-138.24297130353966,1.0604858e-05,7.6756287,13500,469.3694143295288,-96.25311,-730.11206,42.05,135
1.7496542,-2.2491302,1.0017265,100,-684.4626,14.2619705,564845,[ 0.634 -0.496  0.233  0.379  0.002],-135.28393408761164,1.1291504e-05,5.4130554,13600,472.8503165245056,-96.79281,-684.14606,39.14,136
1.5555568,-1.8162842,1.001767,100,-698.8733,14.253005,568578,[ 0.632 -0.493  0.233  0.378 -0.001],-133.5435907509682,3.2043456e-06,5.469757,13700,476.05353355407715,-96.96509,-698.5853,37.33,137
1.528115,-1.901062,1.0025878,100,-731.8049,18.679487,572226,[ 0.629 -0.495  0.233  0.379 -0.003],-132.7112320600583,4.5776366e-07,4.971092,13800,479.3120219707489,-96.883514,-731.48315,36.48,138
1.5980299,-1.8605881,1.0020504,100,-738.9373,17.269882,576283,[ 0.627 -0.497  0.232  0.378 -0.002],-136.96239982976047,-1.2359619e-05,5.580765,13900,482.5065498352051,-97.26529,-738.70874,40.57,139
1.5300131,-1.9421616,1.0027144,100,-718.5359,21.339294,580887,[ 0.63  -0.494  0.232  0.377 -0.002],-142.36424089398935,-3.1280517e-06,4.737404,14000,485.72643780708313,-96.88506,-718.1001,46.04,140
1.4325249,-1.9478836,1.01085,100,-725.6825,70.793915,584867,[ 0.629 -0.498  0.232  0.374 -0.002],-136.3161255906396,7.705688e-06,4.5405655,14100,489.4096302986145,-95.84134,-724.647,39.8,141
1.7860745,-2.327034,1.0038104,100,-737.1387,26.397947,588997,[ 0.634 -0.493  0.233  0.374 -0.001],-137.27924462887108,8.392334e-07,7.2081604,14200,493.0914936065674,-96.69819,-736.7825,41.3,142
1.4259468,-1.6903992,1.0002921,100,-739.0541,3.50244,592945,[ 0.63  -0.495  0.232  0.374 -0.001],-136.02077104646995,5.340576e-07,4.476387,14300,496.64802384376526,-97.653175,-738.96704,39.48,143
1.3118951,-1.8089294,1.0014954,100,-722.46204,11.94012,596998,[ 6.326e-01 -4.954e-01  2.322e-01  3.730e-01 -2.153e-04],-136.7930970533269,1.6021728e-06,3.8280792,14400,500.3299343585968,-96.87207,-722.10565,40.53,144
1.7363851,-2.3816605,1.0040826,100,-722.6372,29.608004,600963,[ 0.63  -0.491  0.232  0.376  0.001],-135.54475193108442,3.5095215e-06,4.1031113,14500,503.7476830482483,-96.524635,-722.2697,39.65,145
1.8386947,-2.3553543,1.0029413,100,-712.82935,23.935,604860,[ 0.627 -0.494  0.231  0.376  0.001],-135.0647256886956,-5.1879883e-06,7.3698883,14600,507.2031924724579,-96.794975,-712.516,38.97,146
1.6121956,-2.0849533,1.0006937,100,-733.92114,7.3867826,608773,[ 0.624 -0.495  0.23   0.375  0.001],-135.2292551412186,1.0299683e-05,5.0275803,14700,510.63726925849915,-97.14676,-733.7545,39.13,147
1.452943,-1.9401474,1.0005401,100,-694.6759,6.5368547,612548,[ 0.623 -0.492  0.229  0.374  0.002],-134.1723186400731,1.2969971e-06,4.9565887,14800,513.7742502689362,-97.4202,-694.5303,37.75,148
1.460724,-1.9199905,1.001359,100,-710.0281,12.874148,616566,[ 6.227e-01 -4.925e-01  2.291e-01  3.727e-01 -1.238e-04],-136.56297061175684,6.027222e-06,5.419281,14900,516.4552090167999,-96.83255,-709.56177,40.18,149
1.7141167,-2.06279,1.0080829,100,-697.737,50.268387,620626,[ 6.212e-01 -4.901e-01  2.285e-01  3.768e-01  3.209e-04],-136.73240271320594,1.1444092e-06,5.8503647,15000,520.0886051654816,-95.68786,-696.814,40.6,150
1.6187106,-2.1750946,1.0003766,100,-727.8438,4.032902,624706,[ 0.623 -0.485  0.229  0.377  0.003],-136.76527296520248,-4.7302246e-06,4.525963,15100,523.5363042354584,-97.1593,-727.7739,40.8,151
1.7691247,-2.204811,1.006552,100,-729.0824,40.70457,628730,[ 0.623 -0.486  0.229  0.377  0.002],-136.24117123364226,-9.918213e-07,6.9625015,15200,527.2508864402771,-96.03592,-728.3895,40.24,152
1.5505695,-2.0077667,1.0017159,100,-732.3927,9.977366,632459,[ 0.627 -0.483  0.231  0.378  0.003],-133.43031065755574,-7.095337e-06,4.5480576,15300,530.6999707221985,-97.046394,-732.20215,37.29,153
1.5295852,-2.0946884,1.0013094,100,-721.3055,9.16484,636383,[ 0.626 -0.486  0.23   0.378  0.004],-135.4606531755206,1.4495849e-06,6.500923,15400,534.1342945098877,-97.12864,-721.10864,39.24,154
1.5701257,-2.2499619,1.000493,100,-706.2296,4.8463554,640313,[ 0.627 -0.485  0.231  0.38   0.006],-135.2363483870384,1.1138916e-05,4.249939,15500,537.7889888286591,-96.93447,-706.0812,39.3,155
1.5414685,-2.2638168,1.0050633,100,-721.92834,23.764463,644303,[ 0.625 -0.483  0.232  0.381  0.006],-136.2160041711645,6.1798096e-06,4.593254,15600,540.7823076248169,-96.24032,-721.2439,39.9,156
1.5858691,-2.07901,1.0015593,100,-709.8561,23.937527,647853,[ 0.629 -0.481  0.233  0.379  0.003],-131.72361001732207,2.0599366e-06,5.5135803,15700,544.1358957290649,-96.450806,-709.21716,35.5,157
1.7345058,-2.2512054,1.0020909,100,-720.63715,15.799973,651761,[ 0.627 -0.477  0.232  0.383  0.002],-135.18981255464232,1.1062622e-05,4.5388184,15800,547.7943933010101,-96.8425,-720.3541,39.08,158
1.4097097,-1.8774109,1.0007732,100,-724.05743,8.548345,655577,[ 6.285e-01 -4.755e-01  2.322e-01  3.847e-01  3.759e-04],-134.51640877645562,1.2283325e-05,4.902069,15900,550.9004783630371,-97.353165,-723.9247,38.16,159
1.3582059,-2.1720505,1.0037203,100,-734.00446,27.658487,659518,[ 0.63  -0.475  0.233  0.386  0.002],-135.60376610171207,-3.3569336e-06,5.098892,16000,554.3169441223145,-96.83222,-733.6381,39.41,160
1.5566534,-2.1626282,1.0018016,100,-725.0063,11.609016,663306,[ 0.628 -0.478  0.232  0.385  0.001],-134.17423892972064,4.272461e-06,6.4080124,16100,557.538633108139,-97.05801,-724.68054,37.88,161
1.5725502,-2.1178894,1.0010105,100,-707.21173,14.100333,666776,[ 6.237e-01 -4.782e-01  2.311e-01  3.859e-01  5.428e-04],-130.78006130298007,-2.5177003e-06,4.9324036,16200,560.84534740448,-96.72784,-706.88745,34.7,162
1.8139601,-2.3488083,1.0032641,100,-704.3701,22.983854,670540,[ 6.227e-01 -4.784e-01  2.309e-01  3.895e-01 -3.578e-04],-133.4545300364372,1.2207031e-05,7.3558884,16300,563.9820506572723,-96.2392,-703.8561,37.64,163
1.5719848,-2.1816483,1.0004866,100,-727.34656,6.3387985,674501,[ 6.224e-01 -4.831e-01  2.312e-01  3.916e-01 -3.318e-04],-135.51249029816384,5.1116945e-06,5.451462,16400,567.5953719615936,-96.831894,-727.139,39.61,164
1.3638752,-1.9527435,1.0037087,100,-740.7743,20.705399,678412,[ 0.619 -0.481  0.231  0.39  -0.001],-135.64888925244588,-2.2125244e-06,3.9488983,16500,571.2448043823242,-96.84464,-740.2556,39.11,165
1.5927832,-2.033638,1.0128933,100,-728.2735,49.976917,682425,[ 0.62  -0.477  0.231  0.388 -0.002],-136.10266007160575,-5.0354006e-06,4.8284607,16600,574.6634993553162,-95.268936,-727.29266,40.13,166
1.5314521,-1.8738098,1.0022805,100,-711.62537,18.553112,686269,[ 0.615 -0.482  0.23   0.387 -0.002],-134.84121496723787,-2.0599366e-06,4.665779,16700,577.9816493988037,-96.77295,-711.1369,38.44,167
1.6369306,-2.3798065,1.0004661,100,-721.47955,5.724132,690238,[ 0.614 -0.483  0.229  0.383 -0.004],-135.4791547526508,2.2888185e-06,5.2895126,16800,581.4029424190521,-96.90656,-721.36005,39.69,168
1.5214847,-2.0942307,1.0105371,100,-733.8758,59.371357,694500,[ 0.614 -0.485  0.23   0.383 -0.004],-138.681738500005,3.5858154e-06,4.072632,16900,584.7546329498291,-95.61717,-732.98474,42.62,169
1.3897636,-1.9292755,1.0025917,100,-715.7889,19.249624,698516,[ 0.619 -0.481  0.231  0.385 -0.006],-136.36084982000727,4.119873e-06,3.9516525,17000,588.2174644470215,-96.84858,-715.4326,40.16,170
1.611683,-1.9246902,1.0025856,100,-734.3233,17.105253,702556,[ 0.616 -0.484  0.232  0.384 -0.007],-136.65398439968848,7.6293944e-08,5.753113,17100,591.9557135105133,-96.94885,-733.9932,40.4,171
1.3844529,-1.7257309,1.0045404,100,-720.39185,28.482513,706574,[ 0.614 -0.485  0.231  0.382 -0.006],-136.650356893375,9.384155e-06,3.6497421,17200,595.4728751182556,-96.88874,-719.9419,40.18,172
1.4080777,-1.8429184,1.0019227,100,-717.8325,11.809046,710838,[ 0.61  -0.487  0.23   0.383 -0.007],-138.9331098996923,-4.4250487e-06,5.017601,17300,599.0310139656067,-97.12911,-717.5907,42.64,173
1.5168821,-2.0795593,1.0012192,100,-716.30505,9.68334,714944,[ 0.609 -0.491  0.23   0.382 -0.006],-137.12723929862935,-2.2888183e-07,4.5529327,17400,602.480712890625,-96.929,-716.07184,41.06,174
1.7790158,-2.062706,1.0005255,100,-735.81036,6.3408365,719058,[ 0.608 -0.491  0.229  0.379 -0.007],-137.25860030123192,,6.870178,17500,606.0561678409576,-97.28971,-735.744,41.14,175
1.531165,-2.0440369,1.0009966,100,-709.92847,13.00602,722943,[ 0.606 -0.491  0.229  0.379 -0.008],-135.12051890921276,-8.544922e-06,4.058693,17600,609.3238251209259,-96.88508,-709.5685,38.85,176
1.7919958,-2.2286224,1.0040721,100,-711.44775,29.50896,726835,[ 0.606 -0.491  0.228  0.383 -0.008],-135.12280472420738,9.918213e-07,6.5367737,17700,612.4808020591736,-96.49646,-710.9163,38.92,177
1.4057894,-1.8920364,1.0004424,100,-711.5726,5.4958196,730538,[ 0.602 -0.493  0.228  0.385 -0.01 ],-133.42121811400995,-1.8310546e-06,5.1303177,17800,615.6859614849091,-97.21279,-711.3064,37.03,178
1.6812063,-1.9969788,1.0026556,100,-732.9721,21.354929,734786,[ 0.598 -0.489  0.228  0.385 -0.01 ],-138.53047804114095,8.69751e-06,5.9368134,17900,619.5267527103424,-96.87149,-732.7085,42.48,179
1.3256116,-1.6411972,1.0039053,100,-728.0656,25.182072,738794,[ 0.599 -0.487  0.228  0.385 -0.011],-136.75684037569147,-1.7547608e-06,6.075981,18000,622.8828027248383,-96.93387,-727.5647,40.08,180
1.6127971,-2.2059631,1.0019882,100,-738.12646,13.322821,743102,[ 0.593 -0.484  0.226  0.385 -0.01 ],-138.99430959707416,-1.0147095e-05,4.5692596,18100,626.7864031791687,-96.80727,-737.8902,43.08,181
1.4286476,-1.8917389,1.0114832,100,-735.31195,70.610054,746843,[ 0.593 -0.48   0.225  0.385 -0.011],-133.86106027536746,-1.2207031e-06,4.977829,18200,630.1764421463013,-95.58981,-734.17773,37.41,182
1.6506631,-2.2368317,1.0033183,100,-734.96497,23.149313,751365,[ 0.588 -0.485  0.224  0.385 -0.012],-141.18532771719944,-3.1280517e-06,4.4397964,18300,633.9335985183716,-96.50161,-734.5065,45.22,183
1.6467215,-2.0701752,1.0005281,100,-726.82294,6.6841955,755371,[ 0.587 -0.488  0.223  0.385 -0.009],-136.32460198003108,-8.163453e-06,5.7957916,18400,637.3783583641052,-97.17555,-726.6038,40.06,184
1.7801238,-2.0204391,1.000492,100,-728.91394,9.54989,759367,[ 0.583 -0.484  0.221  0.385 -0.009],-136.2041482443571,5.645752e-06,4.946251,18500,640.9088244438171,-97.06527,-728.6034,39.96,185
1.5831419,-1.8621292,1.0003388,100,-724.6395,3.8720767,763536,[ 0.581 -0.482  0.221  0.387 -0.011],-138.09201678818582,-5.8746336e-06,7.15551,18600,644.4949748516083,-97.467896,-724.51733,41.69,186
1.680842,-1.9618149,1.0003282,100,-732.1352,4.573696,767480,[ 0.58  -0.482  0.221  0.386 -0.01 ],-135.65481605570682,7.095337e-06,5.582016,18700,647.5201725959778,-97.221725,-731.9897,39.44,187
1.7777417,-2.0428772,1.0010432,100,-692.32166,10.041983,771348,[ 0.581 -0.481  0.221  0.387 -0.01 ],-135.0677156273603,-2.2888183e-07,6.227669,18800,650.1120803356171,-97.11117,-692.0354,38.68,188
1.7383046,-1.9347839,1.000667,100,-731.2597,8.836954,775479,[ 0.582 -0.481  0.22   0.387 -0.007],-137.66549400824337,-7.781982e-06,6.4354477,18900,653.4960837364197,-97.23252,-731.0348,41.31,189
1.6015543,-2.1149063,1.0007236,100,-739.1347,5.683114,780181,[ 0.583 -0.483  0.221  0.388 -0.009],-142.98381356349526,-5.41687e-06,5.5074005,19000,657.4488368034363,-96.99683,-738.9239,47.02,190
1.527046,-2.3529663,1.0002966,100,-723.3678,5.6990924,783691,[ 0.58  -0.482  0.22   0.388 -0.007],-131.28303387792732,-9.613037e-06,4.6768265,19100,660.5425682067871,-97.25151,-723.2752,35.1,191
1.8172915,-2.3449402,1.0025294,100,-727.30756,15.277135,787896,[ 0.579 -0.481  0.219  0.387 -0.009],-137.88105647477977,1.9836425e-06,4.9088745,19200,664.3334226608276,-96.34996,-726.858,42.05,192
1.691236,-2.2023926,1.000477,100,-734.0123,9.472283,792364,[ 0.571 -0.477  0.217  0.387 -0.008],-140.8399299484278,4.577637e-06,5.6799393,19300,668.0841491222382,-97.15002,-733.78735,44.68,193
1.5907828,-2.1912003,1.0003909,100,-717.08105,5.6394386,796310,[ 0.568 -0.475  0.216  0.388 -0.01 ],-135.67198104816964,2.670288e-06,5.472389,19400,671.6347181797028,-97.246346,-716.9428,39.46,194
1.8523958,-2.267929,1.0104264,100,-730.78,74.99939,800183,[ 0.569 -0.476  0.216  0.389 -0.012],-134.9549738457504,-5.0354006e-06,6.564766,19500,675.1818866729736,-94.96969,-729.4225,38.73,195
1.4975103,-1.9369736,1.0006495,100,-739.5127,4.226139,804451,[ 0.565 -0.482  0.216  0.39  -0.009],-139.12765835266424,-4.8828124e-06,4.256241,19600,678.3613286018372,-97.29202,-739.28577,42.68,196
1.6482306,-2.0966415,1.0001988,100,-732.91064,3.2117622,808684,[ 0.569 -0.486  0.218  0.392 -0.008],-138.66713368038876,-4.8065185e-06,5.5174255,19700,681.7339780330658,-97.52127,-732.8522,42.33,197
1.3784791,-1.6855469,1.0015391,100,-738.48145,11.467642,812671,[ 0.568 -0.487  0.218  0.392 -0.007],-136.44152483504712,-3.1280517e-06,4.628395,19800,685.2145645618439,-96.748375,-737.94214,39.87,198
1.5496746,-1.7238312,1.0018513,100,-731.04486,14.335098,816484,[ 0.568 -0.485  0.218  0.387 -0.007],-134.66864729828444,5.722046e-06,7.267517,19900,688.488862991333,-97.24379,-730.73535,38.13,199
1.5634159,-2.0526962,1.0011469,100,-736.52783,10.795638,820433,[ 0.565 -0.485  0.216  0.385 -0.008],-135.60861814507197,-5.1879883e-06,6.05912,20000,692.0241348743439,-97.14503,-736.37317,39.49,200
1.6676723,-2.0076523,1.0005168,100,-726.3489,5.8271604,824799,[ 0.563 -0.485  0.215  0.383 -0.007],-139.8862561456947,-4.196167e-06,4.44442,20100,695.7599067687988,-97.35227,-726.2547,43.66,201
1.5392154,-2.0357666,1.0037613,100,-728.1503,16.143005,828724,[ 0.564 -0.484  0.216  0.382 -0.007],-135.5937928543944,4.8828124e-06,4.1190796,20200,698.9499089717865,-96.76961,-727.6924,39.25,202
1.6862597,-2.2523346,1.0017987,100,-725.7597,11.672171,832687,[ 0.57  -0.485  0.217  0.383 -0.006],-135.73339294111173,-2.8991699e-06,5.182976,20300,702.5253255367279,-97.04282,-725.58167,39.63,203
1.6166564,-2.0116348,1.0060589,100,-722.4319,38.938786,836769,[ 0.57  -0.483  0.218  0.383 -0.005],-137.06155343662672,5.7983398e-06,5.566963,20400,706.199595451355,-96.4941,-721.87805,40.82,204
1.8482745,-2.106636,1.0008186,100,-725.4161,9.825067,840935,[ 0.574 -0.48   0.219  0.385 -0.004],-137.8406214439373,-2.5939942e-06,7.656708,20500,709.6157221794128,-97.295815,-725.30194,41.66,205
1.6419466,-2.4121017,1.0025569,100,-716.9195,20.99961,844915,[ 0.575 -0.478  0.219  0.386 -0.005],-135.83492343122907,9.765625e-06,5.3464203,20600,712.9091038703918,-96.70673,-716.57935,39.8,206
1.8379323,-2.3832016,1.0011727,100,-715.5792,10.040379,848909,[ 0.578 -0.478  0.221  0.386 -0.005],-135.96490726921797,1.5258789e-07,4.569031,20700,716.5346121788025,-96.94961,-715.3848,39.94,207
1.7379975,-2.293579,1.0007486,100,-723.24445,7.8398542,853220,[ 0.579 -0.482  0.221  0.387 -0.003],-139.06060433639058,-1.1291504e-05,5.6996307,20800,719.8154172897339,-97.02422,-723.0737,43.11,208
1.6857105,-2.1269836,1.0032201,100,-727.6225,18.744513,857371,[ 0.579 -0.479  0.22   0.386 -0.003],-137.68242292898472,4.5776366e-07,5.082245,20900,723.3501629829407,-96.72891,-727.22217,41.51,209
1.6407142,-2.1337585,1.0038817,100,-715.73395,18.451107,861455,[ 0.575 -0.479  0.219  0.386 -0.001],-137.0285741320403,9.9182125e-06,4.6277237,21000,727.1700835227966,-96.49613,-715.2387,40.84,210
1.8002855,-2.2107162,1.0003911,100,-733.56146,5.1745715,865454,[ 5.767e-01 -4.762e-01  2.200e-01  3.836e-01 -3.174e-04],-136.02304590321432,-1.5258789e-07,5.076088,21100,730.7861220836639,-97.10457,-733.381,39.99,211
1.7114422,-2.2614822,1.0012649,100,-725.3529,7.6430035,869203,[ 0.574 -0.474  0.219  0.383  0.001],-133.69007503273374,-9.307862e-06,5.025528,21200,734.1187191009521,-96.724014,-724.9838,37.49,212
1.5372111,-2.0164337,1.0043117,100,-707.2998,31.095856,873103,[ 0.576 -0.474  0.219  0.379  0.001],-135.1183080002177,9.384155e-06,6.2053223,21300,737.1491196155548,-95.98866,-706.5196,39.0,213
2.1450434,-2.4366455,1.0007803,100,-733.33716,11.420461,877286,[ 0.575 -0.479  0.219  0.384  0.001],-137.58714132303783,-5.1879883e-06,6.6842575,21400,740.5913865566254,-96.762955,-733.1425,41.83,214
1.389887,-1.9751205,1.0048147,100,-724.5633,33.94086,881111,[ 0.575 -0.476  0.219  0.384 -0.001],-134.58894402288988,6.4849855e-06,3.864975,21500,743.9302673339844,-96.17935,-723.84546,38.25,215
1.4118483,-2.028305,1.0016413,100,-737.2135,10.538731,885652,[ 0.572 -0.478  0.218  0.379 -0.003],-141.7205980276017,7.6293945e-06,4.14328,21600,747.6363055706024,-97.18217,-736.9784,45.41,216
1.679449,-1.9002457,1.0090991,100,-726.00024,51.25258,889997,[ 0.567 -0.476  0.217  0.378 -0.001],-139.7839946489031,-4.9591063e-06,5.9181824,21700,751.2137258052826,-95.92946,-725.0836,43.45,217
1.526766,-2.008194,1.0011339,100,-743.73645,9.241915,893967,[ 0.571 -0.473  0.218  0.377 -0.001],-135.91398574434785,6.1798096e-06,6.2697067,21800,754.74267578125,-96.93618,-743.4097,39.7,218
1.5549713,-2.0596008,1.0010679,100,-719.618,10.791778,897934,[ 0.574 -0.474  0.22   0.378 -0.002],-135.91549534692814,1.1444092e-06,6.337944,21900,758.14595079422,-97.237625,-719.4474,39.67,219
1.6291137,-1.945549,1.0002769,100,-702.8634,4.453219,901838,[ 0.575 -0.474  0.221  0.379 -0.003],-135.26569890324984,-6.5612794e-06,4.6231995,22000,761.3714809417725,-97.33665,-702.7467,39.04,220
1.6155909,-1.8431702,1.0063591,100,-716.59424,38.96758,905721,[ 0.578 -0.476  0.221  0.38  -0.002],-135.21977296409474,3.0517577e-07,5.3441544,22100,764.9177560806274,-95.91162,-715.6314,38.83,221
1.466233,-1.688385,1.0013397,100,-695.883,10.758169,909694,[ 0.577 -0.481  0.221  0.382 -0.004],-136.2390722014738,7.6293946e-07,4.274925,22200,768.4634449481964,-97.35909,-695.67804,39.73,222
1.4852035,-1.7265778,1.0015186,100,-714.5941,9.752178,913301,[ 0.579 -0.48   0.221  0.385 -0.004],-132.54745047100133,-6.942749e-06,5.0326004,22300,771.5175836086273,-97.206245,-714.34064,36.07,223
1.7872558,-2.2261505,1.0010642,100,-708.15094,12.445321,917306,[ 0.575 -0.479  0.22   0.383 -0.002],-136.1719174898325,2.2125244e-06,5.3213806,22400,775.0084059238434,-96.807304,-707.7662,40.05,224
1.4397061,-1.9628143,1.0116996,100,-713.88916,63.676044,921131,[ 0.57  -0.475  0.218  0.384 -0.002],-134.69179022631312,-3.0517577e-07,5.119545,22500,778.1890704631805,-95.05654,-712.5447,38.25,225
1.7039411,-2.173233,1.0036442,100,-693.3203,21.314653,925083,[ 0.562 -0.478  0.217  0.382 -0.005],-135.7309200358252,-2.2888185e-06,5.8417892,22600,781.673095703125,-96.13935,-692.6282,39.52,226
1.6318557,-2.2253113,1.0017583,100,-738.4646,13.574177,929947,[ 0.562 -0.479  0.216  0.379 -0.001],-144.68449128371182,7.171631e-06,5.553253,22700,785.3004050254822,-96.896736,-738.1999,48.64,227
1.5955979,-1.7521362,1.0023987,100,-726.1735,12.316156,933949,[ 0.563 -0.478  0.216  0.382 -0.001],-136.5718385863216,-3.8146973e-07,4.976654,22800,788.4389495849609,-97.32992,-725.9415,40.02,228
1.7791454,-2.112938,1.0031688,100,-727.55695,19.27355,938103,[ 5.641e-01 -4.755e-01  2.172e-01  3.835e-01 -3.302e-04],-137.66725267556117,-2.2888183e-07,5.2876205,22900,791.9248344898224,-96.71562,-727.1924,41.54,229
1.4333843,-1.7552109,1.0017762,100,-715.2938,11.397966,941788,[ 0.565 -0.471  0.217  0.384  0.001],-133.33546904258463,8.69751e-06,3.7870255,23000,795.0371022224426,-96.70011,-714.727,36.85,230
2.1739206,-2.4009857,1.0028106,100,-727.29083,20.14039,945996,[ 0.559 -0.469  0.216  0.386  0.003],-137.86433665077723,-6.408691e-06,7.0551453,23100,798.4850590229034,-96.26525,-726.82983,42.08,231
1.5931318,-1.8942184,1.0023857,100,-737.417,15.662505,950087,[ 0.562 -0.466  0.216  0.387  0.005],-137.2231759090916,-6.6375733e-06,4.686348,23200,802.2846384048462,-97.07953,-737.1193,40.91,232
1.4783226,-2.2234268,1.0004872,100,-720.2192,5.6646852,954023,[ 0.565 -0.465  0.217  0.385  0.005],-135.63269486509952,7.5531007e-06,4.277817,23300,805.6684637069702,-97.21603,-720.02234,39.36,233
1.5849438,-2.1472244,1.0035666,100,-712.9381,18.249523,958333,[ 0.562 -0.462  0.216  0.385  0.004],-139.2918147821127,-2.822876e-06,4.1139755,23400,809.2035801410675,-96.826904,-712.58136,43.1,234
1.6726109,-2.1921844,1.0010207,100,-713.46155,7.7884884,962616,[ 0.565 -0.46   0.216  0.385  0.005],-138.78811081848153,6.866455e-06,5.2893753,23500,812.6485300064087,-96.97599,-713.2974,42.83,235
1.4661118,-2.281334,1.0054802,100,-725.2746,30.422235,966620,[ 0.566 -0.459  0.217  0.386  0.007],-136.12727831571863,2.2888183e-07,4.073311,23600,815.9651951789856,-96.07768,-724.60913,40.04,236
1.5404466,-2.0264282,1.0001748,100,-734.6157,3.818981,970857,[ 0.563 -0.461  0.216  0.386  0.004],-138.61402825786527,-9.155273e-07,5.8306046,23700,819.5529568195343,-97.44497,-734.5525,42.37,237
1.5559512,-1.9367676,1.0010958,100,-746.4724,9.176921,975096,[ 0.564 -0.462  0.216  0.386  0.003],-138.69568736032537,5.1116945e-06,5.5367737,23800,823.1305911540985,-97.26574,-746.2942,42.39,238
1.5449451,-1.8997879,1.0043074,100,-735.4088,21.889412,979761,[ 0.567 -0.463  0.217  0.388  0.003],-142.81957071405165,8.087158e-06,4.1122513,23900,826.9131736755371,-96.59166,-734.92377,46.65,239
1.5711346,-2.1197205,1.001589,100,-720.65234,11.03691,983827,[ 0.566 -0.468  0.217  0.387  0.004],-136.78416280582175,-1.1444092e-06,5.0978928,24000,830.2341692447662,-96.70576,-720.2865,40.66,240
1.7120084,-2.141777,1.0018862,100,-738.6086,13.965453,987772,[ 0.564 -0.47   0.218  0.389  0.006],-135.72540320253344,9.231568e-06,5.2604294,24100,833.5321152210236,-96.946846,-738.29224,39.45,241
1.6038064,-2.2458496,1.0010104,100,-701.68115,7.9754157,991529,[ 0.565 -0.467  0.218  0.391  0.007],-133.59177399688804,-1.2054444e-05,5.071869,24200,836.5333216190338,-96.77694,-701.4159,37.57,242
1.6348466,-1.8115082,1.0059068,100,-729.4154,35.9691,995581,[ 0.564 -0.468  0.218  0.391  0.01 ],-136.86151006290737,1.2817382e-05,6.5085526,24300,840.0187435150146,-96.15408,-728.60913,40.52,243
1.50197,-1.923851,1.0002936,100,-719.1153,4.5467324,999629,[ 0.564 -0.473  0.218  0.392  0.008],-136.86206318857919,9.155273e-07,4.2350845,24400,843.337664604187,-97.38297,-718.98004,40.48,244
1.7311265,-1.9238205,1.0017192,100,-733.9763,10.783207,1003736,[ 0.565 -0.473  0.217  0.392  0.008],-137.2432100012196,-7.705688e-06,5.482849,24500,846.6314628124237,-97.10785,-733.7839,41.07,245
