InitialReturnMax,EpLenMean,TimeElapsed,ReturnMeanIW,J_sample_variance,InitialReturnStd,EpThisIter,EpisodesSoFar,EmpiricalD2,InitialReturnMin,InitialBound,Weights,EpRewMean,TimestepsSoFar,Bound,InitialReturnMean,Iteration
5.539589,41.66,987.4823651313782,0.00016823172,3.0167563,1.7281384,100,23800,1.0,-2.104805,-315.8003,[ 0.633 -0.554  0.238  0.374 -0.006],-137.88006174155325,1001557,-315.80002,3.8146973e-06,238
5.068451,38.12,990.4746582508087,0.0835552,2.8612807,1.6385863,100,23900,1.0007517,-1.7492905,-296.73456,[ 0.633 -0.554  0.238  0.374 -0.006],-134.61900921633708,1005369,-296.68857,2.7465821e-06,239
6.6089706,42.31,994.7167263031006,0.050127257,3.612109,1.7701625,100,24000,1.0003718,-2.0245361,-326.0984,[ 0.632 -0.555  0.239  0.375 -0.006],-138.5010190623113,1009600,-326.06915,7.3242186e-06,240
5.8678055,47.35,998.363744020462,0.06080182,3.516236,1.7511224,100,24100,1.0006748,-2.2473679,-325.77008,[ 0.631 -0.556  0.239  0.375 -0.006],-143.3256170839147,1014335,-325.73682,2.2888185e-06,241
5.650963,41.1,1001.942920923233,0.018934544,3.7402267,1.9054754,100,24200,1.0000718,-2.4617233,-324.08405,[ 0.629 -0.557  0.238  0.375 -0.006],-137.05575853338902,1018445,-324.0716,3.4332274e-06,242
9.3587265,42.81,1005.9573402404785,0.01093883,3.5635946,1.865721,100,24300,1.0000637,-1.972496,-321.2705,[ 0.629 -0.558  0.238  0.375 -0.006],-138.94561352766033,1022726,-321.26367,-1.5182495e-05,243
6.48748,43.58,1009.9662184715271,0.094202004,4.475357,1.940861,100,24400,1.0009835,-2.50354,-322.61816,[ 0.629 -0.558  0.238  0.375 -0.006],-139.34309114714296,1027084,-322.56558,-9.07898e-06,244
4.5883408,40.45,1015.176922082901,0.24144189,4.272556,1.6761138,100,24500,1.002351,-1.9987335,-321.47543,[ 0.631 -0.557  0.239  0.375 -0.006],-136.30533426253058,1031129,-321.3479,-7.476807e-06,245
3.981598,45.63,1020.4651334285736,0.11007539,2.9464314,1.510243,100,24600,1.0008038,-2.044693,-322.79495,[ 0.633 -0.556  0.239  0.375 -0.005],-141.7095411942837,1035692,-322.73572,-5.340576e-07,246
3.8698883,42.22,1025.039401769638,0.04009617,2.0349176,1.4000368,100,24700,1.0002594,-1.589386,-308.705,[ 0.632 -0.557  0.239  0.375 -0.004],-138.84847563027802,1039914,-308.68515,2.5177003e-06,247
4.658989,41.05,1029.3315334320068,0.04133312,2.0660634,1.3939574,100,24800,1.0003711,-1.6191025,-317.61856,[ 0.632 -0.558  0.239  0.376 -0.005],-137.58367209113936,1044019,-317.59494,-3.4332274e-06,248
5.996277,39.84,1033.3420748710632,0.017513216,2.8952682,1.679272,100,24900,1.000055,-2.123497,-311.38223,[ 0.633 -0.557  0.239  0.376 -0.004],-136.07566387436182,1048003,-311.3725,-7.781982e-06,249
5.070503,40.93,1036.6508016586304,0.029468793,2.7872565,1.6544278,100,25000,1.0002894,-2.0412827,-316.43243,[ 0.633 -0.558  0.24   0.376 -0.004],-137.21076691809463,1052096,-316.41553,-2.2125244e-06,250
4.8395615,39.32,1040.2563133239746,0.02473878,2.8208075,1.6721321,100,25100,1.0000701,-2.102333,-322.06473,[ 0.634 -0.557  0.24   0.376 -0.004],-135.48968760359313,1056028,-322.05124,-4.7302246e-06,251
5.5659866,45.45,1044.0340068340302,0.06514228,3.1182566,1.6535919,100,25200,1.0004513,-1.892395,-324.51468,[ 0.634 -0.557  0.24   0.376 -0.003],-141.77176276479443,1060573,-324.48282,2.5939942e-06,252
4.844261,39.78,1048.3566343784332,0.019914532,2.5264986,1.535401,100,25300,1.0000746,-2.0448837,-317.89972,[ 0.632 -0.557  0.24   0.376 -0.004],-136.073779778336,1064551,-317.88724,5.8746336e-06,253
7.014763,41.58,1052.1263298988342,0.10003162,3.5100946,1.797791,100,25400,1.0011374,-2.284729,-315.14053,[ 0.633 -0.557  0.24   0.376 -0.004],-137.75956802882985,1068709,-315.09116,-7.3242186e-06,254
4.1557693,42.34,1056.924067735672,0.092572585,2.8966434,1.4624195,100,25500,1.0008553,-2.0386658,-323.93463,[ 0.635 -0.556  0.24   0.376 -0.004],-138.51430939435286,1072943,-323.88757,3.0517579e-06,255
4.8808517,43.04,1061.5020501613617,0.034795657,3.2800145,1.8020391,100,25600,1.0003384,-2.3825912,-315.80023,[ 0.636 -0.555  0.241  0.376 -0.004],-139.19190963766195,1077247,-315.781,-1.0299683e-05,256
6.6406555,43.86,1065.9610033035278,0.011069431,2.7711933,1.6463645,100,25700,1.000063,-2.1116486,-325.1749,[ 0.635 -0.556  0.241  0.375 -0.004],-139.92265387900076,1081633,-325.1686,1.7547608e-06,257
6.911484,41.41,1069.7767691612244,0.030185977,2.9308662,1.6479149,100,25800,1.0001252,-1.9814377,-321.06128,[ 0.636 -0.555  0.241  0.375 -0.003],-137.7263892324828,1085774,-321.04572,-5.645752e-06,258
5.019905,42.44,1073.0363924503326,0.03190891,2.8535154,1.6294802,100,25900,1.0001745,-2.01902,-324.5148,[ 0.636 -0.555  0.241  0.374 -0.004],-138.717431755244,1090018,-324.49872,2.3651123e-06,259
6.541916,41.38,1076.413164138794,0.05134121,3.7613409,1.8643633,100,26000,1.000133,-2.1754684,-315.80023,[ 0.636 -0.554  0.241  0.375 -0.003],-137.45689174098254,1094156,-315.77185,-4.5776366e-07,260
4.6022873,43.25,1080.4809498786926,0.10344308,3.3466344,1.6909544,100,26100,1.0004103,-2.1565018,-321.47525,[ 0.636 -0.554  0.241  0.374 -0.002],-139.2158501849312,1098481,-321.41162,-1.3580322e-05,261
5.1432953,40.55,1085.5922410488129,0.0064339307,3.0313017,1.7208607,100,26200,1.0000207,-2.0825043,-319.21936,[ 0.633 -0.553  0.241  0.374 -0.002],-136.79318556279182,1102536,-319.2162,-1.7547608e-06,262
4.291626,37.69,1088.6460757255554,0.039508346,1.9255136,1.3726102,100,26300,1.0002058,-1.9307022,-303.38263,[ 0.633 -0.553  0.24   0.374 -0.002],-134.15155269691613,1106305,-303.36017,-1.9836425e-06,263
6.0194016,43.47,1092.9260590076447,0.034893498,3.300942,1.7346532,100,26400,1.000102,-2.345436,-318.17508,[ 0.633 -0.553  0.24   0.374 -0.001],-139.41097793815715,1110652,-318.15463,4.9591063e-06,264
6.196335,38.98,1096.4897587299347,0.04290254,3.8736148,1.8785586,100,26500,1.0001839,-2.3193436,-312.2,[ 6.325e-01 -5.533e-01  2.398e-01  3.733e-01 -5.714e-04],-134.9542287602523,1114550,-312.17725,4.5776366e-07,265
5.547325,44.22,1100.3087482452393,0.019771716,3.4760542,1.8425106,100,26600,1.0001087,-2.2434082,-324.7872,[ 6.326e-01 -5.537e-01  2.394e-01  3.723e-01 -6.119e-04],-140.07860843052507,1118972,-324.77527,-9.9182125e-06,266
6.8600845,40.22,1104.180494070053,0.060659483,3.4495597,1.7479295,100,26700,1.0005919,-1.9634933,-314.79993,[ 6.313e-01 -5.531e-01  2.390e-01  3.721e-01 -2.041e-04],-136.50930277101324,1122994,-314.77094,8.544922e-06,267
6.7062454,37.18,1107.9492559432983,0.20981172,4.1286855,1.6745704,100,26800,1.0018388,-2.0987701,-318.7081,[ 0.631 -0.554  0.239  0.372 -0.001],-133.4525112354303,1126712,-318.59152,1.3275147e-05,268
5.6218796,41.53,1112.9892110824585,0.13354965,3.6234756,1.5522323,100,26900,1.0010717,-2.0503693,-320.84763,[ 0.626 -0.554  0.238  0.372 -0.001],-137.80007198130627,1130865,-320.78253,-2.8991699e-06,269
7.9283905,46.09,1117.4301273822784,0.04828552,4.027544,1.9666593,100,27000,1.0001916,-2.286148,-316.4322,[ 0.622 -0.553  0.237  0.372 -0.002],-141.90495009852296,1135474,-316.40414,2.7465821e-06,270
4.477745,43.93,1121.7886884212494,0.01957797,2.5178902,1.5721508,100,27100,1.0000602,-1.7825851,-322.43756,[ 0.622 -0.554  0.237  0.373 -0.001],-140.26499136549972,1139867,-322.42578,5.4931643e-06,271
6.6066437,40.85,1125.6610198020935,0.030007789,3.1009512,1.7439936,100,27200,1.0000732,-2.0820465,-314.4521,[ 0.621 -0.554  0.238  0.373 -0.002],-137.06123794722527,1143952,-314.43414,-3.4332274e-06,272
5.7201004,38.69,1130.9814352989197,0.00980032,3.1550047,1.7545894,100,27300,1.0000201,-2.2188034,-319.70947,[ 0.62  -0.553  0.237  0.373 -0.002],-134.75102375389915,1147821,-319.70367,6.4849855e-06,273
6.9461517,43.63,1135.044082403183,0.17317049,4.894741,1.8359766,100,27400,1.0016692,-2.155922,-322.7949,[ 0.619 -0.553  0.238  0.373 -0.002],-139.72228411874224,1152184,-322.69876,2.8991699e-06,274
6.599228,38.36,1139.2149002552032,0.040540934,2.9929874,1.6604409,100,27500,1.0003351,-1.9076996,-313.3624,[ 0.618 -0.555  0.237  0.374 -0.002],-134.76919346146488,1156020,-313.34012,5.722046e-06,275
6.2170563,43.43,1143.2103700637817,0.048789572,2.8852115,1.6898842,100,27600,1.000312,-2.4006271,-320.84766,[ 0.617 -0.556  0.237  0.374 -0.002],-139.48962465551037,1160363,-320.82092,-4.5013426e-06,276
5.9183884,39.06,1146.8044955730438,0.05377973,4.0130663,1.8862826,100,27700,1.0001127,-2.0562668,-323.93463,[ 0.618 -0.556  0.237  0.374 -0.002],-135.25408958389747,1164269,-323.90985,-8.087158e-06,277
6.6552277,40.91,1149.9813077449799,0.010889033,2.1643643,1.4699266,100,27800,1.000052,-1.8093185,-318.70807,[ 0.618 -0.555  0.237  0.374 -0.002],-137.35180602252882,1168360,-318.70105,7.400513e-06,278
7.0896835,43.04,1154.2463510036469,0.056667697,4.00872,1.8752476,100,27900,1.0002224,-2.3778152,-324.37427,[ 0.619 -0.555  0.237  0.374 -0.002],-138.81474148300134,1172664,-324.3422,-3.3569336e-06,279
4.474388,42.32,1158.1798436641693,0.040222347,2.4226358,1.5091971,100,28000,1.0001702,-1.945198,-318.70828,[ 0.62  -0.555  0.237  0.374 -0.001],-138.69858985328722,1176896,-318.68582,3.8146973e-06,280
4.968109,44.58,1162.3804166316986,0.06797203,3.187859,1.6176413,100,28100,1.0005718,-2.2659302,-322.43747,[ 6.199e-01 -5.553e-01  2.366e-01  3.731e-01 -6.128e-04],-140.8372855198466,1181354,-322.40094,-3.4332274e-06,281
5.963669,42.89,1166.12384557724,0.18995844,4.6317387,1.7180893,100,28200,1.0020517,-2.0378876,-324.0841,[ 6.185e-01 -5.565e-01  2.367e-01  3.732e-01 -1.336e-04],-139.1672641697315,1185643,-323.98077,7.6293945e-06,282
4.8285522,44.27,1171.3079571723938,0.026518025,2.028689,1.3928059,100,28300,1.0001922,-1.7228394,-328.2287,[ 6.166e-01 -5.583e-01  2.360e-01  3.732e-01 -5.567e-04],-140.7584626466174,1190070,-328.21326,3.6621093e-06,283
3.9985275,36.42,1174.9431238174438,0.06166276,2.1929996,1.3781602,100,28400,1.0005176,-1.6863251,-309.63666,[ 0.617 -0.558  0.236  0.373 -0.001],-132.94689767751333,1193712,-309.602,-9.994506e-06,284
6.8291626,49.69,1179.3380253314972,0.042211264,4.307702,2.0800989,100,28500,1.0003428,-2.4412613,-325.88162,[ 6.186e-01 -5.568e-01  2.361e-01  3.724e-01 -4.388e-04],-145.6391796183792,1198681,-325.85806,-8.392334e-06,285
6.0733795,41.16,1183.4758455753326,0.04060707,3.9302073,1.9250163,100,28600,1.0001405,-2.1674576,-322.4374,[ 0.618 -0.557  0.236  0.373 -0.001],-137.09424746016967,1202797,-322.4154,-3.2806397e-06,286
6.9744797,41.99,1188.2586760520935,0.021031212,4.3034534,2.0402665,100,28700,1.0001059,-2.5737076,-324.919,[ 0.62  -0.559  0.236  0.374 -0.001],-137.8640856823484,1206996,-324.90485,-6.408691e-06,287
5.9306946,43.29,1193.1551868915558,0.1420024,4.601138,1.6862469,100,28800,1.0015298,-2.1051483,-325.9912,[ 0.621 -0.559  0.237  0.374 -0.001],-139.51392054477822,1211325,-325.91614,,288
4.9443054,45.82,1198.456576347351,0.080107346,3.2108824,1.5614709,100,28900,1.000712,-1.9035873,-328.52225,[ 6.185e-01 -5.602e-01  2.360e-01  3.733e-01 -5.038e-04],-142.07382593824312,1215907,-328.4764,2.2125244e-06,289
5.643898,41.56,1203.857537984848,0.16986984,4.6593537,1.8198373,100,29000,1.0014834,-1.9665298,-315.1404,[ 6.167e-01 -5.610e-01  2.358e-01  3.731e-01 -2.801e-04],-137.7137576774869,1220063,-315.0523,-1.4495849e-06,290
8.399567,48.71,1208.0592181682587,0.060477503,3.8892732,1.8320225,100,29100,1.0002074,-2.173767,-329.50497,[ 6.176e-01 -5.593e-01  2.366e-01  3.732e-01  1.407e-04],-144.84603353676485,1224934,-329.47028,-2.4414062e-06,291
5.4254227,40.24,1212.915938615799,0.06520404,2.8407502,1.6327114,100,29200,1.0002071,-2.2613983,-321.06143,[ 0.617 -0.56   0.237  0.373  0.001],-136.07479869675205,1228958,-321.02878,-4.196167e-06,292
5.907196,42.05,1216.0496053695679,0.03868854,3.7068474,1.8770614,100,29300,1.0003797,-2.3766556,-309.17593,[ 0.617 -0.56   0.237  0.373  0.003],-138.0254283949687,1233163,-309.15457,4.4250487e-06,293
8.610252,41.7,1219.8807985782623,0.024443435,4.716427,2.0975966,100,29400,1.0001224,-2.517418,-319.46692,[ 0.619 -0.56   0.237  0.373  0.003],-137.647611866566,1237333,-319.45288,-3.0517577e-07,294
5.6831207,42.64,1223.6959762573242,0.04058504,3.8164496,1.9196188,100,29500,1.000256,-2.2893524,-325.29904,[ 0.619 -0.56   0.237  0.372  0.003],-138.5736113832631,1241597,-325.2751,-2.7465821e-06,295
6.026413,40.47,1227.3457016944885,0.16929646,4.875738,1.7280195,100,29600,1.0013738,-1.9026794,-324.084,[ 0.619 -0.559  0.237  0.372  0.003],-136.91241035803196,1245644,-324.00034,-6.8664554e-07,296
7.5665665,43.71,1230.7141425609589,0.16905022,4.161592,1.7584174,100,29700,1.0017849,-1.872345,-324.3742,[ 0.617 -0.561  0.237  0.372  0.002],-139.99566372962767,1250015,-324.2853,-2.2125244e-06,297
5.7227173,41.4,1234.6077613830566,0.030138273,2.4440384,1.5320835,100,29800,1.0001059,-2.2187576,-316.11957,[ 0.619 -0.559  0.237  0.373  0.003],-137.42461105490315,1254155,-316.10217,3.6621093e-06,298
6.434334,42.62,1238.5579776763916,0.046247438,3.5754178,1.8738111,100,29900,1.000411,-2.0754395,-323.3039,[ 0.619 -0.56   0.237  0.373  0.003],-138.77645138883292,1258417,-323.27673,6.3323973e-06,299
5.7693787,41.13,1243.0469493865967,0.03035068,3.4442341,1.7938387,100,30000,1.000084,-2.191803,-318.70807,[ 0.62  -0.559  0.238  0.372  0.003],-137.22156034314162,1262530,-318.69177,-2.4414062e-06,300
3.5820618,42.42,1247.2927432060242,0.1466909,2.7170072,1.3963171,100,30100,1.0011917,-1.8437805,-330.2702,[ 0.62  -0.559  0.237  0.373  0.004],-138.80263427994547,1266772,-330.19547,6.866455e-06,301
7.5258408,42.07,1250.714599609375,0.05894704,3.035569,1.6668046,100,30200,1.0005115,-1.9056778,-320.1791,[ 0.622 -0.558  0.237  0.372  0.004],-138.2540365422361,1270979,-320.14658,1.8310546e-06,302
6.586731,40.06,1254.5512216091156,0.014946721,2.9959605,1.7056082,100,30300,1.000042,-1.900528,-314.45197,[ 0.624 -0.558  0.238  0.371  0.004],-136.35789830828585,1274985,-314.44336,8.163453e-06,303
5.724037,38.93,1257.5003967285156,0.028689794,3.441619,1.7909418,100,30400,1.0000671,-2.1190872,-323.13773,[ 0.624 -0.558  0.238  0.372  0.005],-135.02656046246372,1278878,-323.12122,-3.967285e-06,304
6.0127716,40.42,1261.0167219638824,0.011913308,3.072074,1.7394512,100,30500,1.0000225,-2.3214645,-318.17493,[ 0.624 -0.557  0.238  0.373  0.005],-136.40347500554446,1282920,-318.1674,-8.010864e-06,305
5.790886,41.49,1264.3919188976288,0.018927192,2.6518342,1.6282641,100,30600,1.0000887,-1.9023209,-319.70932,[ 0.624 -0.558  0.238  0.373  0.005],-137.5918439924632,1287069,-319.6977,1.5258789e-07,306
5.0190964,40.55,1267.8661873340607,0.055970352,3.1816437,1.7239952,100,30700,1.0003066,-2.218277,-315.47385,[ 0.624 -0.557  0.238  0.372  0.006],-136.7077783050043,1291124,-315.4427,1.1444092e-06,307
7.6538696,43.46,1272.8711562156677,0.12581524,4.3060846,1.8606986,100,30800,1.000725,-2.0864716,-317.03806,[ 0.624 -0.556  0.238  0.372  0.005],-139.6797145277174,1295470,-316.9782,-1.6784668e-06,308
6.6046677,40.5,1277.244132757187,0.11344719,4.12694,1.970232,100,30900,1.0011878,-2.481659,-316.11975,[ 0.622 -0.556  0.238  0.372  0.003],-136.5216687663816,1299520,-316.059,9.002685e-06,309
5.87574,39.76,1281.1571788787842,0.030137973,3.214747,1.7786583,100,31000,1.0002289,-1.8933487,-315.1406,[ 0.624 -0.555  0.239  0.372  0.002],-136.01861626242308,1303496,-315.12473,-9.689331e-06,310
3.968216,44.15,1285.5223743915558,0.032782298,1.8170407,1.3200927,100,31100,1.000168,-1.8016815,-321.87234,[ 0.624 -0.555  0.239  0.373  0.002],-140.5724950376396,1307911,-321.85495,-1.083374e-05,311
5.0149,42.03,1289.1792595386505,0.1551721,2.5435133,1.4509375,100,31200,1.0017649,-1.8294067,-326.40695,[ 0.625 -0.554  0.239  0.373  0.002],-138.39473183732005,1312114,-326.3268,-3.8146973e-07,312
5.1631927,41.96,1294.1652584075928,0.110565916,3.401925,1.7314041,100,31300,1.0008394,-2.3133621,-326.4069,[ 0.627 -0.552  0.239  0.373  0.003],-137.84964044274085,1316310,-326.35422,1.9073486e-06,313
5.7020416,41.4,1299.1392500400543,0.009346447,2.4974673,1.5855236,100,31400,1.0000306,-1.9612732,-322.79483,[ 0.627 -0.55   0.24   0.372  0.002],-137.6386737401365,1320450,-322.78888,-2.0599366e-06,314
6.4979553,40.93,1302.0827522277832,0.044429425,2.9397411,1.6140194,100,31500,1.0003858,-2.3067932,-314.45193,[ 0.627 -0.55   0.24   0.372  0.002],-137.07896561489054,1324543,-314.4264,-5.645752e-06,315
4.8608475,44.21,1306.8694791793823,0.01534184,3.2093472,1.7677457,100,31600,1.0000336,-2.135971,-327.97098,[ 0.629 -0.55   0.24   0.371  0.002],-140.11404816828593,1328964,-327.96152,3.6621093e-06,316
7.0392075,43.91,1310.4955105781555,0.28779423,4.6575,1.8332511,100,31700,1.0032375,-2.1833954,-324.91922,[ 0.629 -0.55   0.24   0.371  0.002],-139.91305440926655,1333355,-324.775,1.4419556e-05,317
6.6712112,42.11,1315.6837937831879,0.04459673,4.1006875,1.9240593,100,31800,1.0001637,-2.102951,-322.25293,[ 0.632 -0.549  0.241  0.372  0.003],-138.18263874973277,1337566,-322.2286,-6.1035155e-07,318
6.177826,42.41,1319.303911447525,0.02671472,3.3167508,1.7804315,100,31900,1.0000671,-2.1423264,-321.27066,[ 0.633 -0.549  0.242  0.372  0.002],-138.5863669112783,1341807,-321.25565,7.781982e-06,319
5.252121,39.94,1323.8095133304596,0.003223512,1.9562837,1.392948,100,32000,1.0000145,-1.7831726,-323.13788,[ 0.634 -0.55   0.242  0.372  0.002],-136.43385371106717,1345801,-323.13525,-9.9182125e-06,320
4.432068,41.72,1327.2244489192963,0.027794942,2.9081779,1.6391709,100,32100,1.0001099,-2.113556,-319.94675,[ 0.634 -0.55   0.241  0.372  0.002],-138.0295011524134,1349973,-319.93008,1.6021728e-06,321
6.187599,41.0,1330.8870344161987,0.010825023,3.926516,1.951506,100,32200,1.000053,-2.322998,-324.78702,[ 0.634 -0.55   0.241  0.372  0.003],-137.0557500869713,1354073,-324.78128,2.822876e-06,322
6.81382,43.13,1334.056022644043,0.22720313,7.335588,2.047977,100,32300,1.0024807,-2.4168625,-322.79486,[ 0.634 -0.55   0.241  0.372  0.003],-138.988953685693,1358386,-322.68646,9.613037e-06,323
4.7951126,41.16,1338.884075164795,0.02738223,2.0218103,1.4203687,100,32400,1.0000877,-1.732399,-314.0965,[ 0.629 -0.55   0.24   0.371  0.004],-137.6757152871622,1362502,-314.0795,3.4332274e-06,324
7.899246,43.21,1342.2688174247742,0.05719979,3.9501872,1.880732,100,32500,1.0004727,-2.2157364,-318.70807,[ 0.629 -0.55   0.24   0.371  0.004],-139.24292210053272,1366823,-318.67578,-1.6021728e-06,325
7.3281326,42.29,1346.9668552875519,0.17684677,3.6711774,1.6932852,100,32600,1.002006,-2.1011658,-325.29898,[ 0.628 -0.551  0.24   0.371  0.004],-138.55457857907157,1371052,-325.21304,-9.765625e-06,326
5.4609985,43.81,1351.5906176567078,0.08009101,2.7828815,1.5772314,100,32700,1.000333,-2.1103973,-313.7335,[ 0.63  -0.549  0.241  0.372  0.004],-139.92704287500638,1375433,-313.6895,7.6293945e-06,327
6.1132355,41.26,1355.7088572978973,0.027552897,2.5935712,1.5472523,100,32800,1.0000756,-1.9886398,-322.96808,[ 0.63  -0.549  0.242  0.371  0.005],-137.58104771920597,1379559,-322.9521,-8.31604e-06,328
7.1063538,41.24,1359.8691375255585,0.08141506,3.6833308,1.7670172,100,32900,1.0007247,-2.2410126,-325.42047,[ 0.629 -0.549  0.241  0.371  0.006],-137.3712648351929,1383683,-325.37753,4.8828124e-06,329
5.608383,39.72,1363.6171588897705,0.09396839,3.8548808,1.6985701,100,33000,1.0009845,-2.2669754,-314.45193,[ 0.631 -0.548  0.242  0.371  0.006],-135.63873138866165,1387655,-314.40576,2.9754638e-06,330
4.7262497,35.82,1368.2047867774963,0.008480084,2.3232667,1.5027645,100,33100,1.0000484,-1.9779053,-300.90094,[ 0.633 -0.547  0.242  0.371  0.006],-132.21958847720333,1391237,-300.8957,1.1138916e-05,331
6.7699203,38.71,1371.828759431839,0.0466479,4.267544,1.9936283,100,33200,1.0002202,-2.4466782,-312.19998,[ 0.634 -0.547  0.242  0.371  0.006],-134.5984584147434,1395108,-312.17572,-8.544922e-06,332
4.561798,41.38,1377.0834579467773,0.09569196,2.6939595,1.5334725,100,33300,1.0010817,-1.9757538,-313.36234,[ 0.632 -0.545  0.242  0.371  0.007],-137.67452585203895,1399246,-313.314,-2.0599366e-06,333
6.270401,42.96,1381.1663148403168,0.014473111,2.9734201,1.6803366,100,33400,1.0000457,-2.0308838,-329.70352,[ 0.631 -0.546  0.242  0.371  0.007],-139.0533108538494,1403542,-329.6954,-4.9591063e-06,334
5.218338,44.25,1384.4935641288757,0.17384586,3.005613,1.5682319,100,33500,1.0019451,-1.9991074,-323.46652,[ 0.63  -0.546  0.242  0.371  0.006],-140.41584127993255,1407967,-323.3718,9.231568e-06,335
7.652466,40.2,1388.314712524414,0.030973513,3.27105,1.7634754,100,33600,1.0001596,-2.1572952,-320.17905,[ 0.629 -0.548  0.241  0.371  0.007],-136.2514154006354,1411987,-320.16144,-6.1798096e-06,336
5.103401,39.96,1391.6164345741272,0.18624245,3.7762733,1.6337548,100,33700,1.0018445,-2.2268982,-314.09665,[ 0.628 -0.549  0.241  0.371  0.006],-135.7986999624157,1415983,-313.99734,5.9509275e-06,337
4.3596497,36.83,1396.3947412967682,0.006028433,2.0263596,1.4037685,100,33800,1.0000265,-1.7783585,-323.7819,[ 0.626 -0.55   0.24   0.37   0.007],-133.21914844472883,1419666,-323.7779,1.7547608e-06,338
6.01017,42.81,1400.2255623340607,0.07832525,3.6630242,1.835941,100,33900,1.0002604,-2.3706818,-316.7383,[ 0.626 -0.55   0.24   0.37   0.006],-138.86323635165462,1423947,-316.69608,2.4414062e-06,339
4.9739304,38.8,1404.6417467594147,0.019325843,2.5760121,1.5708266,100,34000,1.0000437,-2.0913696,-323.4663,[ 0.626 -0.549  0.24   0.369  0.005],-135.0165605725855,1427827,-323.45462,-2.3651123e-06,340
5.8890915,41.64,1408.4441735744476,0.014642058,2.7006762,1.6557909,100,34100,1.0000912,-2.0311966,-319.94684,[ 0.626 -0.549  0.24   0.369  0.005],-137.68019174585356,1431991,-319.93924,5.645752e-06,341
6.204468,39.94,1412.3753335475922,0.020599497,2.7666554,1.6206166,100,34200,1.0000999,-1.9540787,-330.45868,[ 0.626 -0.549  0.24   0.368  0.004],-136.00727260991934,1435985,-330.4467,-1.4724731e-05,342
7.006851,41.52,1416.437343120575,0.0109354565,2.7987292,1.658158,100,34300,1.0000238,-1.9421921,-327.22498,[ 0.626 -0.548  0.24   0.368  0.004],-137.93285237004557,1440137,-327.2179,5.41687e-06,343
5.991104,39.34,1419.9952430725098,0.017748585,2.7515209,1.6533071,100,34400,1.0001217,-1.8832779,-323.78186,[ 0.626 -0.549  0.24   0.368  0.004],-135.76028246666397,1444071,-323.7708,-1.8310546e-06,344
5.3124237,39.01,1423.5359554290771,0.05448459,3.260885,1.7402459,100,34500,1.0004467,-2.3745651,-311.7955,[ 0.626 -0.549  0.24   0.368  0.004],-135.09094507419638,1447972,-311.76498,1.2969971e-05,345
4.280632,45.6,1428.5383467674255,0.04642499,2.7399516,1.6138712,100,34600,1.000186,-2.185196,-321.87247,[ 0.628 -0.549  0.241  0.368  0.005],-141.68599703318878,1452532,-321.84668,-3.8146973e-07,346
6.1405945,41.42,1432.8132419586182,0.031728752,3.831898,1.8978405,100,34700,1.0000982,-2.408287,-319.46692,[ 0.628 -0.549  0.241  0.368  0.006],-137.20779865855377,1456674,-319.4479,7.2479247e-06,347
5.0680237,44.71,1436.79208445549,0.0025066994,2.7553236,1.6387513,100,34800,1.0000058,-2.2896652,-328.46594,[ 0.626 -0.548  0.241  0.368  0.006],-140.6704779596884,1461145,-328.46475,7.5531007e-06,348
4.729187,41.77,1439.846527338028,0.09821231,3.886558,1.7177659,100,34900,1.0008588,-2.3536835,-314.45193,[ 0.626 -0.548  0.241  0.368  0.006],-137.70409253453997,1465322,-314.40375,4.653931e-06,349
4.9510117,45.86,1444.8548667430878,0.01543477,2.8344529,1.6437067,100,35000,1.0000622,-1.9123993,-316.73828,[ 0.629 -0.548  0.241  0.367  0.006],-142.03423712066808,1469908,-316.73145,5.1879883e-06,350
5.691162,42.44,1448.3369100093842,0.014576933,2.9958327,1.7114391,100,35100,1.0000343,-2.164238,-322.43738,[ 0.629 -0.548  0.241  0.367  0.006],-138.42720429021605,1474152,-322.42892,1.6784668e-06,351
5.9799347,38.48,1451.891679763794,0.10368058,3.8864412,1.8176451,100,35200,1.0008786,-2.1684113,-306.71542,[ 0.629 -0.547  0.241  0.367  0.006],-134.51420195604248,1478000,-306.66214,-4.5776366e-07,352
6.3076935,40.06,1455.7811870574951,0.13663265,3.5352302,1.7752502,100,35300,1.0009176,-2.22937,-320.17908,[ 0.627 -0.549  0.241  0.368  0.006],-136.11904180444895,1482006,-320.10672,6.6375733e-06,353
5.4166565,42.94,1459.429190158844,0.101129755,2.9452913,1.6674086,100,35400,1.00077,-2.0204163,-313.3622,[ 0.626 -0.55   0.241  0.367  0.007],-139.28166589204773,1486300,-313.3078,-2.5177003e-06,354
4.450508,38.57,1463.683723449707,0.009352524,2.4858313,1.5549029,100,35500,1.0000215,-2.046318,-318.17502,[ 0.624 -0.551  0.24   0.368  0.008],-134.8695600676582,1490157,-318.1695,-5.340576e-07,355
5.5824356,45.31,1467.564002752304,0.05796987,4.268787,1.9609094,100,35600,1.0001553,-2.4652557,-320.4067,[ 0.625 -0.551  0.24   0.368  0.008],-141.037971370346,1494688,-320.37448,6.2561035e-06,356
6.740555,39.8,1470.983945608139,0.056667805,2.9219747,1.6382968,100,35700,1.0005115,-2.1145325,-321.87247,[ 0.624 -0.551  0.24   0.368  0.007],-135.9529055592561,1498668,-321.84158,-9.536743e-06,357
