InitialReturnMax,EpRewMean,InitialReturnMean,Weights,EmpiricalD2,InitialReturnMin,EpLenMean,Iteration,ReturnMeanIW,TimestepsSoFar,EpThisIter,J_sample_variance,InitialBound,Bound,TimeElapsed,InitialReturnStd,EpisodesSoFar
-90.502,-171.67502630707907,-97.61052,[ 0.217 -0.485  0.11   0.503 -0.074],1.0367403,-99.82394,75.62,254,-95.532104,1286813,100,136.0352,-197.43475,-196.40355,1377.191617488861,2.0150886,25400
-92.946846,-163.7985852359803,-97.78128,[ 0.217 -0.487  0.104  0.501 -0.078],1.03253,-99.80099,67.42,255,-94.81937,1293555,100,146.67834,-196.89886,-195.14018,1382.124807357788,1.5898029,25500
-90.027725,-171.32032917444417,-97.62172,[ 0.227 -0.509  0.11   0.512 -0.074],1.0567306,-99.77125,75.14,256,-92.8366,1301069,100,162.38313,-197.16501,-194.5867,1388.3919909000397,1.9566448,25600
-91.96744,-167.9516500184836,-97.79282,[ 0.237 -0.498  0.104  0.504 -0.068],1.1886674,-99.85378,71.61,257,-91.212234,1308230,100,583.3593,-197.02426,-193.64885,1394.3156397342682,1.6450684,25700
-91.18422,-163.9881722868609,-97.75733,[ 0.226 -0.516  0.101  0.489 -0.057],1.0955075,-99.79892,67.64,258,-90.68019,1314994,100,396.95978,-197.40765,-193.3117,1400.6201477050781,1.7797631,25800
-92.55036,-170.18850872463355,-97.62654,[ 0.213 -0.506  0.093  0.508 -0.054],1.03219,-99.867615,74.04,259,-95.415436,1322398,100,144.32181,-197.18268,-196.01463,1406.7340252399445,1.6749806,25900
-90.70236,-172.17468206768018,-97.62747,[ 0.218 -0.512  0.092  0.499 -0.066],1.0674981,-99.679405,76.01,260,-94.48322,1329999,100,220.64636,-197.43045,-195.71048,1413.3483712673187,1.9691203,26000
-89.712234,-177.02704963879063,-97.33516,[ 0.213 -0.526  0.091  0.509 -0.056],1.1217895,-99.81393,81.3,261,-94.25823,1338129,100,470.8335,-197.12689,-195.60098,1420.0309426784515,2.1595817,26100
-89.132866,-166.20809166355178,-97.52972,[ 0.224 -0.512  0.094  0.513 -0.057],1.0487638,-99.844315,70.15,262,-93.82467,1345144,100,243.53313,-197.00003,-195.02519,1424.3705883026123,1.8902439,26200
-93.00843,-174.39509775971493,-97.796425,[ 0.224 -0.511  0.097  0.494 -0.066],1.0131319,-99.79988,78.1,263,-97.09274,1352954,100,61.357418,-197.16669,-196.8147,1430.4281570911407,1.6282657,26300
-90.629196,-169.90650584964732,-97.50284,[ 0.224 -0.512  0.095  0.489 -0.072],1.1804509,-99.83808,73.89,264,-92.23697,1360343,100,488.76984,-196.6507,-193.85272,1436.6612315177917,2.0901392,26400
-92.75392,-171.70595691957288,-97.87336,[ 0.202 -0.506  0.085  0.479 -0.075],1.2278181,-99.74619,75.28,265,-91.91725,1367871,100,486.05728,-197.55888,-194.71417,1443.0674154758453,1.7352918,26500
-92.186905,-159.3957660333661,-97.64006,[ 0.229 -0.516  0.094  0.487 -0.078],1.4263301,-99.85207,63.16,266,-84.452866,1374187,100,817.2595,-197.41293,-190.17233,1448.6141543388367,1.7079235,26600
-92.71008,-176.93438205665873,-97.634796,[ 0.196 -0.517  0.084  0.496 -0.069],1.1535804,-99.83565,80.84,267,-90.916504,1382271,100,426.90024,-197.36588,-193.80249,1455.119485616684,1.9000529,26700
-91.29975,-179.86682439367894,-97.58413,[ 0.192 -0.531  0.076  0.505 -0.078],1.0180113,-99.83904,84.82,268,-96.56125,1390753,100,93.15258,-197.42755,-196.87596,1462.5576794147491,1.7141737,26800
-92.41638,-185.86645959522096,-97.56225,[ 0.194 -0.527  0.077  0.51  -0.086],1.0106633,-99.7982,89.87,269,-96.88024,1399740,100,50.424458,-197.33511,-196.88658,1469.56480884552,1.7787386,26900
-88.10741,-190.0438265867285,-97.15831,[ 0.194 -0.537  0.077  0.515 -0.088],1.1022401,-99.79524,94.57,270,-90.68524,1409197,100,395.0019,-196.98795,-193.61069,1477.1867516040802,2.3044252,27000
-90.45747,-175.86948807120112,-97.57269,[ 0.197 -0.531  0.076  0.54  -0.084],1.4023483,-99.80028,79.86,271,-89.539,1417183,100,904.5434,-197.41592,-193.82852,1484.2190890312195,1.9077408,27100
-93.709915,-199.38710289017683,-97.69867,[ 0.164 -0.532  0.07   0.543 -0.091],1.0860895,-99.785065,103.32,272,-92.96879,1427515,100,198.435,-197.54138,-194.88411,1492.5839121341705,1.6275731,27200
-93.35015,-199.81570902133444,-97.54755,[ 0.161 -0.526  0.072  0.533 -0.074],1.0741727,-99.700966,104.03,273,-95.519165,1437918,100,207.26416,-197.38776,-196.2792,1500.0440230369568,1.7996569,27300
-89.52863,-185.56690947113128,-97.691345,[ 0.176 -0.531  0.075  0.543 -0.076],1.1657629,-99.74097,89.45,274,-92.04838,1446863,100,408.73523,-197.46748,-194.58348,1507.596268415451,1.9786758,27400
-91.74376,-193.97739057605372,-97.5936,[ 0.165 -0.537  0.068  0.551 -0.089],1.0386087,-99.80133,98.04,275,-96.033424,1456667,100,131.73184,-197.42282,-196.64287,1515.7448816299438,1.7837187,27500
-92.455376,-188.4739702574266,-97.83192,[ 0.167 -0.531  0.071  0.542 -0.086],1.0275575,-99.741745,92.26,276,-95.79658,1465893,100,101.78112,-197.67029,-196.22504,1522.4772210121155,1.8056608,27600
-91.52036,-192.4221602009021,-97.60481,[ 0.178 -0.544  0.073  0.539 -0.08 ],1.1962272,-99.806366,96.45,277,-92.80964,1475538,100,313.16626,-197.4226,-194.8899,1530.265100479126,1.7752825,27700
-92.6268,-193.6460877258646,-97.81278,[ 0.153 -0.53   0.066  0.54  -0.081],1.090854,-99.85162,97.43,278,-94.21285,1485281,100,233.2985,-197.50182,-195.77744,1537.4862911701202,1.7291191,27800
-88.80144,-200.25195423081627,-97.5665,[ 0.146 -0.528  0.061  0.527 -0.094],1.2203362,-99.8444,105.43,279,-92.35387,1495824,100,481.0478,-197.40991,-194.83313,1545.0115222930908,1.9670818,27900
-91.23414,-190.7121362843805,-97.58347,[ 0.162 -0.525  0.068  0.527 -0.086],1.0973833,-99.88722,94.74,280,-93.90448,1505298,100,311.3108,-197.41742,-195.29834,1552.9757795333862,2.1032631,28000
-91.803444,-201.0613925886274,-97.87116,[ 0.147 -0.519  0.064  0.527 -0.099],1.2211531,-99.74419,104.86,281,-88.686485,1515784,100,431.88892,-197.70644,-192.13237,1560.6203367710114,1.8245062,28100
-92.718056,-198.3289571798509,-97.713524,[ 0.134 -0.537  0.063  0.553 -0.097],1.1695931,-99.72022,102.26,282,-93.085106,1526010,100,459.16052,-197.55408,-195.62955,1568.3431611061096,1.757723,28200
-93.22672,-224.39614289957444,-97.702354,[ 0.119 -0.541  0.062  0.532 -0.095],1.0854801,-99.75998,128.67,283,-95.02762,1538877,100,152.05894,-197.54568,-196.414,1575.1639201641083,1.5549967,28300
-92.55321,-226.45407647265415,-97.536934,[ 0.114 -0.536  0.059  0.536 -0.079],1.113931,-99.801865,130.89,284,-94.64705,1551966,100,282.96594,-197.38034,-195.86478,1583.1705799102783,1.8114932,28400
-88.53139,-200.02110007376376,-97.25536,[ 0.129 -0.535  0.06   0.538 -0.09 ],1.0306706,-99.85268,104.5,285,-95.64427,1562416,100,74.011185,-197.09879,-196.3111,1592.4114339351654,2.3541684,28500
-91.75311,-205.38517851229938,-97.16756,[ 0.134 -0.534  0.056  0.535 -0.095],1.0357671,-99.79563,110.06,286,-95.64175,1573422,100,109.67854,-197.00726,-196.21936,1599.3909168243408,2.1891103,28600
-90.58852,-221.51288711244564,-97.71463,[ 0.128 -0.535  0.056  0.547 -0.09 ],1.1628798,-99.87726,127.65,287,-92.973305,1586187,100,382.66083,-197.55804,-194.73143,1607.087530374527,1.8950005,28700
-91.97864,-233.00502672945714,-97.22498,[ 0.105 -0.521  0.055  0.547 -0.101],1.0368319,-99.620575,138.85,288,-95.36198,1600072,100,110.34761,-197.06839,-195.98204,1617.0748784542084,1.9369199,28800
-88.636826,-224.29600904583836,-97.05418,[ 0.109 -0.533  0.054  0.56  -0.102],1.2100703,-99.76578,129.21,289,-92.4442,1612993,100,411.30856,-196.89658,-194.29407,1627.403389930725,2.19507,28900
-92.52055,-205.1417816708698,-97.36722,[ 0.129 -0.539  0.058  0.554 -0.108],1.0451299,-99.866615,109.51,290,-94.71111,1623944,100,152.93356,-197.21063,-195.60968,1635.4897878170013,2.0066297,29000
-92.66565,-207.83021246582834,-97.32038,[ 0.129 -0.524  0.058  0.538 -0.111],1.0982077,-99.89174,115.32,291,-93.73645,1635476,100,168.5462,-197.1638,-195.30374,1642.7401053905487,1.9549179,29100
-92.507545,-205.81867498180083,-97.39136,[ 0.118 -0.51   0.053  0.542 -0.1  ],1.0289246,-99.93034,110.21,292,-95.72615,1646497,100,144.36394,-197.22882,-196.28207,1649.7607579231262,1.8433652,29200
-91.81754,-216.39073007364567,-97.39801,[ 0.125 -0.526  0.054  0.535 -0.103],1.0454035,-99.8701,120.8,293,-95.82297,1658577,100,143.55339,-197.24115,-196.29982,1658.7066190242767,1.9745696,29300
-91.56943,-207.13245791854158,-97.466545,[ 0.135 -0.522  0.053  0.529 -0.104],1.0161499,-99.735245,111.4,294,-96.58189,1669717,100,63.72965,-197.30508,-196.81207,1666.7737731933594,2.0881588,29400
-91.95077,-203.50351663638182,-97.2799,[ 0.137 -0.522  0.051  0.522 -0.109],1.0771621,-99.88316,107.97,295,-92.51292,1680514,100,351.21442,-197.10416,-194.1802,1675.718546628952,1.9176925,29500
-92.7514,-211.57167723846464,-97.29075,[ 0.136 -0.542  0.054  0.513 -0.1  ],1.0385357,-99.75307,116.17,296,-95.87679,1692131,100,104.90175,-197.13414,-196.46336,1683.1932439804077,1.7915342,29600
-92.77722,-209.84634080844648,-97.32626,[ 0.138 -0.541  0.058  0.511 -0.093],1.0347174,-99.907776,114.35,297,-96.48043,1703566,100,90.43416,-197.14404,-196.67297,1690.811371088028,1.915891,29700
-91.88766,-211.45701822230438,-97.145546,[ 0.147 -0.542  0.06   0.513 -0.096],1.0982863,-99.660286,116.19,298,-91.864334,1715185,100,337.42615,-196.9744,-193.4921,1699.2109520435333,2.0730927,29800
-92.12292,-215.10853808608243,-97.1877,[ 0.161 -0.567  0.067  0.519 -0.098],1.3784595,-99.89288,119.76,299,-89.77854,1727161,100,681.50775,-197.01733,-192.8445,1706.8901839256287,2.010784,29900
-92.26725,-188.77461723553614,-97.59,[ 0.182 -0.552  0.072  0.511 -0.093],1.0392394,-99.79485,92.82,300,-95.785965,1736443,100,186.0056,-197.38298,-196.36781,1713.939474105835,1.9210914,30000
-92.179016,-198.5836799978506,-97.63187,[ 0.176 -0.559  0.073  0.508 -0.1  ],1.0458602,-99.853775,102.61,301,-95.78642,1746704,100,134.89232,-197.47183,-196.4508,1721.0594394207,1.8840219,30100
-90.28481,-188.45643493016823,-97.280556,[ 0.185 -0.562  0.074  0.496 -0.096],1.1112373,-99.80798,92.83,302,-92.294106,1755987,100,296.33322,-197.04082,-194.4327,1727.99014544487,2.0604334,30200
-91.471375,-195.3815511277882,-97.5018,[ 0.178 -0.569  0.07   0.516 -0.093],1.0896515,-99.73005,99.55,303,-93.27014,1765942,100,302.12424,-197.33102,-195.18546,1734.9520795345306,1.9475467,30300
-91.58355,-196.92187326491774,-97.426476,[ 0.171 -0.568  0.072  0.522 -0.112],1.0385112,-99.776306,101.24,304,-94.659874,1776066,100,220.68185,-197.26375,-195.67564,1742.520281791687,1.9036553,30400
-91.80115,-189.5002845275671,-97.50467,[ 0.172 -0.565  0.069  0.535 -0.118],1.0614536,-99.81213,93.61,305,-94.671364,1785427,100,236.08252,-197.33774,-195.68794,1749.001948595047,2.0987518,30500
-92.84086,-192.14942146895982,-97.18705,[ 0.165 -0.56   0.064  0.522 -0.118],1.1036041,-99.7905,97.61,306,-92.886284,1795188,100,339.74286,-197.03047,-194.56174,1757.7956295013428,1.8392826,30600
-92.12916,-195.97699745979884,-97.502,[ 0.163 -0.58   0.06   0.53  -0.12 ],1.0566552,-99.88368,100.22,307,-94.186295,1805210,100,226.38531,-197.34479,-195.54373,1765.847566127777,1.6686544,30700
-91.661255,-203.5111011219599,-97.28527,[ 0.159 -0.579  0.06   0.511 -0.127],1.119981,-99.80626,109.0,308,-93.550095,1816110,100,211.18196,-197.1287,-195.22754,1773.351145029068,2.1917865,30800
-92.30213,-197.98081863977842,-97.473465,[ 0.17  -0.574  0.062  0.497 -0.117],1.0109197,-99.80334,102.23,309,-96.7135,1826333,100,54.2477,-197.16592,-196.68312,1781.0859868526459,1.9256469,30900
-92.34679,-199.55534255042392,-97.29626,[ 0.169 -0.569  0.062  0.49  -0.112],1.0536733,-99.84566,104.98,310,-93.58255,1836831,100,306.65393,-197.13968,-194.86882,1790.0711226463318,2.140589,31000
-88.32158,-210.4475780820421,-97.537735,[ 0.164 -0.56   0.057  0.505 -0.115],1.2091869,-99.78497,114.71,311,-93.079506,1848302,100,454.53406,-197.33072,-195.34215,1798.4289367198944,2.1162643,31100
-90.90079,-189.82523079841263,-97.32958,[ 0.176 -0.539  0.059  0.498 -0.105],1.0205954,-99.67149,94.15,312,-95.84906,1857717,100,115.42143,-197.0774,-196.28622,1805.2183887958527,2.038222,31200
-92.26162,-181.99402490217008,-97.485916,[ 0.179 -0.538  0.056  0.507 -0.105],1.0798028,-99.72528,86.08,313,-93.40872,1866325,100,284.3536,-197.20624,-194.67587,1811.3032824993134,1.9122041,31300
-90.48654,-184.97716822866346,-97.3746,[ 0.163 -0.526  0.053  0.515 -0.095],1.0154892,-99.829834,89.24,314,-96.11839,1875249,100,92.01136,-197.21623,-196.39949,1818.3749866485596,2.0056214,31400
-89.48577,-197.602642530783,-97.12277,[ 0.159 -0.513  0.05   0.518 -0.099],1.1680573,-99.8966,102.29,315,-91.55094,1885478,100,482.84808,-196.92865,-194.0497,1825.7082340717316,2.187933,31500
-92.32926,-190.71707818794562,-97.83677,[ 0.177 -0.499  0.048  0.522 -0.1  ],1.3685031,-99.82696,94.52,316,-88.18785,1894930,100,417.90002,-197.6532,-192.3056,1832.9000113010406,1.5694518,31600
-92.47919,-180.22103666402708,-97.87942,[ 0.208 -0.51   0.055  0.51  -0.103],1.0309392,-99.766266,83.85,317,-95.84781,1903315,100,130.56044,-197.47098,-196.37598,1840.3889226913452,1.6330128,31700
-90.47664,-177.03259250768033,-97.24842,[ 0.21  -0.526  0.06   0.511 -0.101],1.037377,-99.85424,81.32,318,-95.312706,1911447,100,158.72202,-197.06483,-196.04541,1846.7482061386108,2.168337,31800
-92.56347,-186.07464756829359,-97.85558,[ 0.211 -0.533  0.057  0.501 -0.094],1.1813195,-99.75034,90.75,319,-92.755104,1920522,100,608.69037,-197.699,-194.7209,1853.635575056076,1.6432233,31900
-91.80657,-168.93151916056598,-97.324615,[ 0.231 -0.523  0.058  0.492 -0.095],1.1145465,-99.85242,73.11,320,-93.39625,1927833,100,287.7554,-196.73395,-194.57635,1859.8558127880096,1.9965231,32000
-92.73375,-176.50202660121298,-97.7377,[ 0.205 -0.505  0.052  0.489 -0.097],1.0535659,-99.70448,80.26,321,-94.45735,1935859,100,199.91016,-196.96913,-195.2153,1866.370718717575,1.8319492,32100
-92.43854,-176.5349471729912,-97.50906,[ 0.207 -0.506  0.056  0.481 -0.084],1.0571923,-99.88037,80.58,322,-94.14579,1943917,100,213.04843,-197.33115,-195.46616,1873.8885989189148,1.8184098,32200
-91.25401,-183.6993669139477,-97.41856,[ 0.2   -0.48   0.054  0.492 -0.09 ],1.0493381,-99.78889,87.91,323,-94.99334,1952708,100,125.838936,-197.21393,-195.80896,1880.5169649124146,1.9397835,32300
-92.52825,-176.17761029972218,-97.619095,[ 0.215 -0.488  0.052  0.493 -0.086],1.2031194,-99.79253,80.11,324,-89.83828,1960719,100,893.5775,-197.3669,-192.9225,1887.5123155117035,1.8188697,32400
-92.96011,-169.09893131828375,-97.80285,[ 0.229 -0.466  0.053  0.506 -0.082],1.0406532,-99.70856,72.75,325,-94.29935,1967994,100,182.09404,-197.3652,-195.0138,1894.1720945835114,1.751655,32500
-91.97458,-169.23054259494464,-97.900154,[ 0.219 -0.439  0.05   0.509 -0.076],1.1902273,-99.781006,72.74,326,-90.98138,1975268,100,631.3187,-197.55887,-193.76028,1900.2993848323822,1.6884813,32600
-94.03609,-163.70451827268533,-97.80354,[ 0.24  -0.425  0.047  0.506 -0.086],1.0052953,-99.77285,67.27,327,-97.42962,1981995,100,25.967085,-197.48907,-197.26898,1906.6703939437866,1.441188,32700
-93.20527,-161.55535537922515,-98.07743,[ 0.24  -0.43   0.047  0.511 -0.083],1.0424885,-99.79419,64.8,328,-94.887184,1988475,100,136.59041,-197.7699,-195.71347,1913.2475640773773,1.5250561,32800
-93.36933,-162.25970882817427,-98.03061,[ 0.26  -0.443  0.046  0.507 -0.089],1.0519195,-99.92562,65.58,329,-96.470634,1995033,100,188.87013,-197.24881,-196.52023,1919.3409070968628,1.595815,32900
-94.42275,-152.31404337246212,-97.83511,[ 0.268 -0.43   0.046  0.502 -0.086],1.0689838,-99.783005,55.77,330,-91.487976,2000610,100,226.4144,-197.12865,-193.68903,1924.6463432312012,1.509882,33000
-93.460236,-158.40435382986408,-97.99125,[ 0.276 -0.442  0.04   0.517 -0.074],1.0467206,-99.77484,61.75,331,-94.948586,2006785,100,235.7143,-196.89828,-195.37534,1930.631113767624,1.4884642,33100
-92.76201,-157.190635928581,-97.54397,[ 0.28  -0.436  0.04   0.494 -0.073],1.4276274,-99.77035,61.03,332,-86.23889,2012888,100,1285.3344,-197.06696,-191.46466,1935.0634200572968,1.7150364,33200
-93.27705,-151.88997393258066,-97.99785,[ 0.307 -0.409  0.04   0.497 -0.079],1.1747884,-99.86879,55.17,333,-88.65539,2018405,100,461.96295,-194.73708,-189.58331,1940.5929448604584,1.640969,33300
-93.20265,-152.22680676681358,-97.955574,[ 0.296 -0.423  0.048  0.502 -0.059],1.0494021,-99.780785,55.57,334,-94.606445,2023962,100,349.10776,-195.80043,-193.6944,1946.4966750144958,1.5150284,33400
-94.38602,-153.2232928618327,-97.9632,[ 0.295 -0.435  0.05   0.484 -0.054],1.0390583,-99.83481,56.57,335,-95.858406,2029619,100,108.854065,-196.72086,-195.69083,1952.3382728099823,1.4169985,33500
-93.386475,-156.55331580398683,-97.74338,[ 0.289 -0.445  0.052  0.494 -0.045],1.0553117,-99.80229,60.19,336,-93.2704,2035638,100,146.45966,-196.81316,-194.37115,1958.3362765312195,1.6299471,33600
-92.9731,-155.86041783208472,-97.893265,[ 0.274 -0.436  0.058  0.483 -0.04 ],1.1067593,-99.82444,59.32,337,-94.222565,2041570,100,513.32806,-196.78026,-194.55717,1963.6720778942108,1.5566959,33700
-92.624176,-168.13982752341198,-97.39279,[ 0.25  -0.439  0.056  0.485 -0.044],1.058255,-99.83533,72.28,338,-93.46688,2048798,100,304.3959,-197.02979,-194.83289,1969.7999467849731,1.786213,33800
-93.55395,-162.6864978622891,-97.97242,[ 0.245 -0.413  0.051  0.486 -0.05 ],1.0468138,-99.78331,66.1,339,-95.88264,2055408,100,255.99075,-197.31117,-196.04684,1976.2338585853577,1.4892635,33900
-93.69239,-160.99929728023022,-97.94427,[ 0.246 -0.394  0.049  0.49  -0.05 ],1.0584072,-99.877205,64.44,340,-94.2514,2061852,100,220.56007,-197.64664,-195.83624,1982.2086358070374,1.4049944,34000
-92.879585,-154.2975945995043,-97.858734,[ 0.255 -0.407  0.048  0.474 -0.036],1.0254679,-99.80917,57.77,341,-96.79743,2067629,100,143.85347,-197.56732,-196.9577,1987.5863857269287,1.5529547,34100
-93.21837,-158.70661780580912,-97.745056,[ 0.248 -0.415  0.049  0.47  -0.037],1.0358883,-99.771996,62.37,342,-95.7594,2073866,100,169.41106,-197.5693,-196.41765,1993.4922904968262,1.6690181,34200
-93.00315,-167.9280796685862,-97.41243,[ 0.26  -0.413  0.047  0.462 -0.037],1.1165364,-99.77142,72.02,343,-93.89687,2081068,100,361.20636,-197.0448,-195.09969,2000.0477566719055,1.7765403,34300
-93.44858,-152.90179719400382,-97.512215,[ 0.277 -0.402  0.053  0.463 -0.032],1.066363,-99.81211,56.79,344,-93.610634,2086747,100,294.61023,-196.04291,-193.83871,2005.9161427021027,1.7618047,34400
-93.6919,-152.97369383372356,-98.03912,[ 0.293 -0.398  0.048  0.462 -0.032],1.13588,-99.7091,56.25,345,-88.10387,2092372,100,568.0648,-196.39313,-190.77841,2011.6033458709717,1.4690295,34500
-93.72594,-162.023776773729,-98.16926,[ 0.287 -0.396  0.039  0.427 -0.042],1.0714298,-99.67326,65.26,346,-95.2988,2098898,100,254.59314,-196.92691,-195.55334,2017.0456058979034,1.2637079,34600
-93.24321,-163.07480714172013,-97.803734,[ 0.275 -0.403  0.039  0.442 -0.051],1.1512458,-99.880325,66.65,347,-90.32666,2105563,100,536.3794,-197.55371,-193.8613,2022.8197371959686,1.6387281,34700
-91.764305,-155.7676862115717,-97.412346,[ 0.273 -0.416  0.038  0.406 -0.051],1.0442613,-99.768654,59.79,348,-95.22765,2111542,100,141.12,-196.16998,-195.11403,2028.715986251831,1.9476247,34800
-92.97104,-161.31638530211495,-97.57897,[ 0.281 -0.408  0.037  0.393 -0.043],1.0652575,-99.75006,65.21,349,-93.97228,2118063,100,343.02356,-196.64874,-194.63126,2034.625717639923,1.6762086,34900
-90.77777,-160.79189268785728,-97.412186,[ 0.27  -0.409  0.032  0.38  -0.053],1.1234546,-99.63405,64.9,350,-92.64185,2124553,100,478.97565,-196.23653,-193.7845,2040.9027631282806,1.7929412,35000
-93.93755,-158.19208100719922,-97.84207,[ 0.283 -0.397  0.034  0.39  -0.04 ],1.1678618,-99.80441,61.75,351,-91.59907,2130728,100,692.3981,-197.57315,-193.6738,2047.0636384487152,1.5048177,35100
-92.6281,-155.18967110767383,-97.9608,[ 0.272 -0.423  0.032  0.393 -0.044],1.0625054,-99.72455,58.58,352,-95.07034,2136586,100,245.26181,-196.69528,-195.288,2052.3538661003113,1.5351713,35200
-92.69192,-162.00030763975462,-97.63539,[ 0.261 -0.429  0.03   0.409 -0.037],1.0664301,-99.7464,65.83,353,-93.47152,2143169,100,196.81216,-196.8536,-194.7123,2057.834954738617,1.7148545,35300
-94.103676,-168.99156622611903,-97.79412,[ 0.258 -0.441  0.037  0.401 -0.028],1.0608631,-99.75935,72.68,354,-95.81292,2150437,100,193.68904,-197.02554,-196.03992,2064.165999650955,1.4274114,35400
-92.89446,-153.0201100404123,-97.60926,[ 0.277 -0.444  0.038  0.407 -0.02 ],1.0178349,-99.76632,56.79,355,-95.98394,2156116,100,110.44151,-195.23312,-194.19568,2069.3474180698395,1.7864019,35500
-93.545044,-156.6964109515403,-97.56383,[ 0.274 -0.431  0.036  0.398 -0.015],1.0881921,-99.83707,60.58,356,-92.414,2162174,100,410.1228,-196.72635,-193.69666,2074.6778440475464,1.6800531,35600
-92.8896,-158.00440451898845,-97.511765,[ 0.259 -0.431  0.031  0.407 -0.031],1.0236671,-99.661316,61.94,357,-95.69498,2168368,100,118.677124,-196.93037,-196.00592,2079.9931728839874,1.7297071,35700
-91.135,-166.2566103567472,-97.44644,[ 0.266 -0.45   0.032  0.418 -0.034],1.0950515,-99.77559,70.3,358,-93.553505,2175398,100,328.9047,-197.13196,-195.19894,2086.006879091263,1.9452496,35800
-92.85277,-160.19502837592103,-97.83554,[ 0.275 -0.434  0.034  0.404 -0.026],1.7020705,-99.69525,63.8,359,-80.790855,2181778,100,945.00464,-197.52106,-188.54523,2092.161050081253,1.5903219,35900
-93.12814,-173.73698599862004,-97.430954,[ 0.219 -0.437  0.028  0.418 -0.03 ],1.0657275,-99.763794,77.92,360,-93.81227,2189570,100,225.76509,-197.1268,-195.0083,2098.911191225052,1.7269288,36000
-92.19033,-174.14313017751778,-97.35096,[ 0.198 -0.417  0.027  0.43  -0.038],1.1909754,-99.6037,78.44,361,-86.85523,2197414,100,650.7847,-197.03998,-191.2153,2105.210373878479,1.7762301,36100
-92.72718,-161.47713621815387,-97.62342,[ 0.209 -0.414  0.031  0.459 -0.024],1.068747,-99.73965,65.27,362,-92.82738,2203941,100,288.9055,-196.31009,-193.72667,2111.4512207508087,1.7302996,36200
-92.763214,-168.09016746539186,-97.35327,[ 0.21  -0.415  0.034  0.44  -0.01 ],1.0561832,-99.768364,72.28,363,-93.616035,2211169,100,175.52806,-197.09885,-194.92929,2118.711988210678,1.7792956,36300
-92.29146,-179.79559268435048,-97.94664,[ 0.193 -0.397  0.028  0.45  -0.005],1.135432,-99.70505,83.41,364,-93.7918,2219510,100,493.74124,-197.74081,-195.6116,2126.0171530246735,1.4820352,36400
-93.4038,-174.95312346560814,-97.787735,[ 0.208 -0.382  0.029  0.446 -0.015],1.0481547,-99.87366,78.73,365,-94.80605,2227383,100,157.93217,-197.57285,-195.96318,2133.6694853305817,1.5514419,36500
-91.23939,-164.4299886477329,-97.50938,[ 0.216 -0.383  0.028  0.437 -0.002],1.0126628,-99.70578,68.48,366,-96.60796,2234231,100,70.25655,-196.65723,-196.18999,2139.6965506076813,1.6056521,36600
-93.88883,-159.17424141400284,-97.60373,[ 0.21  -0.373  0.024  0.434 -0.002],1.0841109,-99.6442,63.0,367,-93.3144,2240531,100,286.7947,-195.2276,-192.91537,2145.089297056198,1.6067684,36700
-93.57742,-153.75456976333916,-98.00084,[ 0.223 -0.369  0.029  0.433  0.014],1.0640882,-99.79961,57.1,368,-95.12132,2246241,100,254.58582,-196.6875,-195.25526,2150.539704799652,1.5464933,36800
-93.64525,-159.6855925506178,-97.79915,[ 0.215 -0.378  0.023  0.428  0.012],1.0261753,-99.70802,63.29,369,-96.22932,2252570,100,130.94688,-197.44511,-196.57907,2155.8847892284393,1.4511799,36900
-92.80181,-166.66052139223729,-97.36969,[ 0.218 -0.396  0.026  0.426  0.013],1.0232548,-99.770035,70.84,370,-95.327614,2259654,100,143.42654,-196.85587,-195.58066,2161.861032485962,1.8583021,37000
-92.96527,-159.61632811250576,-97.589066,[ 0.231 -0.416  0.028  0.433  0.017],1.0466456,-99.84088,63.47,371,-95.73373,2266001,100,132.41045,-195.94305,-195.1312,2166.9643800258636,1.7680111,37100
-91.97198,-161.36181580178277,-97.2638,[ 0.224 -0.429  0.031  0.436  0.024],1.0823325,-99.68696,65.65,372,-92.72515,2272566,100,348.16153,-196.33357,-193.82298,2172.792519569397,1.9050183,37200
-93.3594,-168.4226700949651,-97.75467,[ 0.203 -0.417  0.031  0.457  0.029],1.0316651,-99.75366,72.18,373,-95.93647,2279784,100,125.209145,-197.4366,-196.42328,2179.758603334427,1.523303,37300
-91.88637,-170.39595603414148,-97.45381,[ 0.203 -0.404  0.035  0.452  0.036],1.0418715,-99.884186,74.47,374,-95.23641,2287231,100,157.23195,-197.2403,-196.16978,2186.5437541007996,1.9378529,37400
-90.91044,-171.65269072406957,-97.65293,[ 0.203 -0.412  0.029  0.447  0.029],1.0793276,-99.79386,75.57,375,-93.0116,2294788,100,333.50946,-197.43219,-194.92426,2193.298656463623,1.7335163,37500
-93.54534,-175.63093670121137,-97.570755,[ 0.205 -0.427  0.021  0.445  0.022],1.062775,-99.71136,79.67,376,-94.067116,2302755,100,207.97647,-197.26659,-195.40128,2200.6443343162537,1.61715,37600
-92.66525,-171.84352633331767,-97.74459,[ 0.192 -0.417  0.02   0.436  0.037],1.0686235,-99.772156,75.66,377,-93.71102,2310321,100,252.65578,-197.39056,-195.41933,2206.9342465400696,1.6087397,37700
-91.61729,-179.87052988357468,-97.6885,[ 0.191 -0.423  0.017  0.432  0.018],1.059809,-99.60569,83.87,378,-93.91009,2318708,100,216.72311,-197.47635,-195.41122,2213.389189720154,1.6279793,37800
