EpLenMean,EpRewMean,InitialReturnMin,TimestepsSoFar,Bound,InitialBound,InitialReturnStd,J_sample_variance,InitialReturnMax,Iteration,EpThisIter,EpisodesSoFar,TimeElapsed,InitialReturnMean,Weights,EmpiricalD2,ReturnMeanIW
43.29,-139.70145192324568,-99.588165,1038137,-418.7049,-418.9956,1.6299376,18.308882,-92.10844,249,100,24900,1186.0101418495178,-97.725075,[ 0.548 -0.533  0.228  0.357  0.037],1.0023582,-97.27281
43.72,-139.39714952609538,-99.64378,1042509,-415.2052,-415.2636,2.20811,10.404929,-88.51049,250,100,25000,1190.72527551651,-97.0887,[ 0.543 -0.533  0.227  0.356  0.036],1.0003283,-96.98314
39.62,-135.49320784295833,-99.843666,1046471,-414.7569,-415.13104,2.098721,25.852835,-90.565056,251,100,25100,1194.5864264965057,-97.23134,[ 0.541 -0.531  0.227  0.357  0.035],1.0043862,-96.43242
45.65,-141.5385317480102,-99.69219,1051036,-415.66403,-416.00156,2.2500076,36.41372,-91.06723,252,100,25200,1199.4660472869873,-97.293365,[ 0.539 -0.533  0.225  0.358  0.039],1.0047342,-96.60861
47.05,-142.97488686243042,-99.580826,1055741,-416.21426,-416.80313,1.8607802,39.332516,-91.18977,253,100,25300,1204.653898715973,-97.336136,[ 0.528 -0.525  0.222  0.357  0.039],1.0051374,-96.18778
38.56,-135.18264207942585,-99.62639,1059597,-409.18173,-409.71542,1.5244201,56.168858,-90.455734,254,100,25400,1209.6902074813843,-97.91989,[ 0.536 -0.532  0.226  0.357  0.042],1.0094504,-96.882774
42.93,-139.07053611163957,-99.61235,1063890,-410.4175,-411.23706,1.820366,49.774246,-91.6488,255,100,25500,1214.1241648197174,-97.503654,[ 0.532 -0.536  0.224  0.354  0.043],1.0058268,-96.059715
47.85,-144.03394563068187,-99.64847,1068675,-417.96756,-418.43982,1.6794318,21.062645,-92.04709,256,100,25600,1218.8119451999664,-97.59211,[ 0.529 -0.528  0.223  0.353  0.037],1.0027217,-96.79064
47.8,-143.60346103220715,-99.65162,1073455,-423.10986,-423.7691,1.9552178,78.07658,-90.84337,257,100,25700,1223.6036915779114,-97.2636,[ 0.524 -0.522  0.223  0.355  0.039],1.0119328,-96.04358
44.31,-140.5225055212977,-99.652,1077886,-418.51926,-418.65988,1.809683,10.51147,-91.96062,258,100,25800,1228.9538431167603,-97.59856,[ 0.519 -0.527  0.222  0.358  0.04 ],1.0009955,-97.33106
47.66,-143.7418200747935,-99.61983,1082652,-413.9265,-414.81467,1.7329407,49.430195,-91.04532,259,100,25900,1233.6603999137878,-97.48331,[ 0.522 -0.532  0.224  0.359  0.04 ],1.0067837,-95.85568
44.15,-140.43976893654855,-99.62927,1087067,-421.54193,-422.68796,1.4803392,130.70598,-91.86006,260,100,26000,1238.639149904251,-97.63956,[ 0.525 -0.534  0.227  0.367  0.041],1.0190159,-95.61761
40.0,-136.42110220208752,-99.73506,1091067,-406.39746,-406.91055,1.7016699,26.09023,-91.280624,261,100,26100,1243.2633373737335,-97.73468,[ 0.521 -0.541  0.225  0.365  0.041],1.0031626,-96.87208
47.91,-143.91956860570372,-99.53872,1095858,-418.03165,-418.27075,1.7659626,27.230724,-91.88651,262,100,26200,1248.4318974018097,-97.42303,[ 0.514 -0.535  0.221  0.365  0.038],1.005781,-96.93573
45.69,-142.18333158764864,-99.72761,1100427,-419.68518,-419.9005,1.6617272,14.019488,-91.84298,263,100,26300,1252.5193884372711,-97.83581,[ 0.511 -0.538  0.22   0.364  0.038],1.0014633,-97.50342
42.92,-139.18956735458943,-99.71689,1104719,-414.16064,-414.66946,1.9371141,25.929401,-91.599976,264,100,26400,1257.5939915180206,-97.63145,[ 0.515 -0.54   0.221  0.366  0.037],1.0037938,-96.608826
41.43,-137.62614437695152,-99.73327,1108862,-414.60718,-415.4244,1.7313421,29.305359,-92.80043,265,100,26500,1261.5273160934448,-97.52472,[ 0.517 -0.539  0.221  0.363  0.032],1.0046269,-95.93688
47.47,-143.72606732351102,-99.529236,1113609,-426.52783,-427.6818,1.8476905,108.59907,-89.728134,266,100,26600,1267.0460958480835,-97.64869,[ 0.519 -0.542  0.221  0.369  0.028],1.0208465,-95.35219
40.34,-136.63860330505995,-99.665565,1117643,-418.44888,-418.67578,1.7723529,15.948929,-90.2454,267,100,26700,1271.5321366786957,-97.61444,[ 0.516 -0.551  0.22   0.363  0.028],1.0019097,-97.21502
42.57,-138.91326986714765,-99.82824,1121900,-411.29935,-411.77625,1.7149528,24.267365,-91.59281,268,100,26800,1276.4294826984406,-97.67969,[ 0.509 -0.547  0.219  0.362  0.026],1.0053781,-96.741974
37.46,-134.01177876571688,-99.722664,1125646,-414.32318,-415.7067,1.5043874,115.445,-93.004814,269,100,26900,1281.6350257396698,-97.807,[ 0.505 -0.548  0.218  0.366  0.029],1.0273806,-94.996666
43.57,-139.67118043228626,-99.68296,1130003,-421.38324,-421.8192,1.7222484,38.407257,-90.850784,270,100,27000,1287.1252250671387,-97.445045,[ 0.512 -0.54   0.218  0.369  0.03 ],1.0045134,-96.69466
46.43,-142.73018763563752,-99.607346,1134646,-427.5863,-428.0828,1.5163099,39.67218,-93.33649,271,100,27100,1292.4686291217804,-97.639626,[ 0.512 -0.533  0.218  0.367  0.032],1.0092983,-96.60951
42.78,-139.12393819907203,-99.682495,1138924,-419.21765,-420.29785,1.6737419,62.433052,-90.48892,272,100,27200,1297.7540242671967,-97.67978,[ 0.516 -0.528  0.218  0.367  0.034],1.0063692,-95.702896
42.77,-138.86157852967204,-99.65613,1143201,-426.07492,-426.1175,1.73661,4.501698,-91.41595,273,100,27300,1302.7736098766327,-97.43337,[ 0.52  -0.53   0.22   0.371  0.027],1.0002265,-97.35418
44.64,-141.06000949791587,-99.71698,1147665,-421.2808,-421.53387,1.7188956,17.944904,-90.790146,274,100,27400,1306.5501568317413,-97.7521,[ 0.52  -0.529  0.22   0.371  0.028],1.0022169,-97.26703
44.99,-140.85143940643698,-99.70888,1152164,-422.45105,-423.56586,1.9398934,66.89676,-91.76652,275,100,27500,1311.524718284607,-97.25967,[ 0.519 -0.531  0.219  0.372  0.031],1.0100931,-95.15013
44.75,-140.7737285024331,-99.60043,1156639,-422.5959,-423.18973,1.9918332,41.87591,-89.820496,276,100,27600,1316.737511396408,-97.41974,[ 0.514 -0.533  0.218  0.364  0.033],1.0075665,-96.26015
46.22,-141.92185694280298,-99.55045,1161261,-416.62646,-417.08167,1.9133205,21.557215,-90.821205,277,100,27700,1322.0053043365479,-97.13488,[ 0.516 -0.527  0.218  0.359  0.032],1.0031375,-96.25298
46.02,-142.26905486683845,-99.65641,1165863,-425.9355,-426.20905,1.4581934,18.361431,-93.267105,278,100,27800,1326.6913347244263,-97.63176,[ 0.512 -0.519  0.215  0.357  0.028],1.0029702,-97.136345
40.94,-137.3445503418943,-99.54152,1169957,-410.3985,-411.08292,1.5900568,44.301994,-92.26892,279,100,27900,1331.5707850456238,-97.720604,[ 0.516 -0.52   0.217  0.357  0.03 ],1.0046208,-96.4398
44.63,-140.98847364699463,-99.70486,1174420,-416.31015,-417.64093,1.460158,111.059044,-93.537186,280,100,28000,1337.016675710678,-97.69415,[ 0.512 -0.519  0.217  0.353  0.024],1.019827,-95.13041
45.49,-141.4168634683647,-99.48837,1178969,-419.2706,-419.76822,1.6033237,31.579554,-93.240204,281,100,28100,1342.499104499817,-97.33074,[ 0.515 -0.51   0.218  0.349  0.022],1.0060333,-96.3125
43.5,-139.8202633039226,-99.607574,1183319,-412.5739,-413.779,1.5692766,93.678185,-92.693504,282,100,28200,1347.65793466568,-97.65936,[ 0.519 -0.51   0.22   0.354  0.026],1.0148531,-95.47574
45.45,-141.6450685572626,-99.784836,1187864,-415.30716,-416.28912,1.812154,88.22308,-91.22664,283,100,28300,1352.660974740982,-97.58095,[ 0.526 -0.508  0.221  0.36   0.028],1.0169799,-95.68444
40.71,-137.10384369756673,-99.481964,1191935,-410.16696,-410.30835,1.3202018,11.121985,-93.26758,284,100,28400,1358.036361694336,-97.71255,[ 0.537 -0.505  0.222  0.358  0.029],1.000887,-97.45059
42.02,-137.95770673415487,-99.50024,1196137,-415.9798,-416.51477,1.7760562,52.752777,-90.606926,285,100,28500,1362.2548243999481,-97.29539,[ 0.537 -0.505  0.222  0.354  0.028],1.0089096,-96.313
43.72,-139.79199045863416,-99.52786,1200509,-422.8281,-423.4489,1.8540399,42.25135,-90.62903,286,100,28600,1367.544368982315,-97.45773,[ 0.538 -0.498  0.222  0.353  0.027],1.0091363,-96.22663
44.59,-140.32397919842262,-99.51095,1204968,-414.64014,-416.61682,1.8564786,208.38905,-92.44842,287,100,28700,1371.1753888130188,-97.149796,[ 0.542 -0.494  0.223  0.349  0.03 ],1.036068,-93.56826
44.98,-140.8574761275844,-99.61602,1209466,-412.7365,-414.03052,1.863825,76.63217,-91.86326,288,100,28800,1376.1452300548553,-97.292145,[ 0.534 -0.502  0.22   0.344  0.03 ],1.0122024,-94.859375
45.41,-141.4062938732044,-99.77424,1214007,-421.92908,-422.46228,1.9249628,35.348885,-91.685814,289,100,28900,1381.5576961040497,-97.41388,[ 0.528 -0.502  0.218  0.343  0.022],1.0068235,-96.347946
41.95,-138.25208421154875,-99.72073,1218202,-415.2207,-416.09247,1.7103255,27.197046,-91.42174,290,100,29000,1386.4420585632324,-97.64806,[ 0.521 -0.499  0.214  0.343  0.023],1.002753,-96.221664
40.4,-136.63894584549516,-99.55185,1222242,-415.91266,-416.53482,1.4889631,48.780262,-92.057976,291,100,29100,1391.193596124649,-97.56829,[ 0.512 -0.49   0.212  0.347  0.021],1.0063887,-96.39152
45.99,-141.80419575091494,-99.557205,1226841,-421.03937,-421.3408,1.8873934,10.587437,-90.38066,292,100,29200,1395.7823042869568,-97.25665,[ 0.511 -0.496  0.213  0.346  0.017],1.0013851,-96.73494
40.52,-136.73296897735779,-99.54408,1230893,-413.9891,-415.167,1.8567759,105.52394,-88.64302,293,100,29300,1400.7481637001038,-97.54847,[ 0.514 -0.5    0.215  0.345  0.014],1.0242912,-95.18804
42.82,-139.3800133933789,-99.85799,1235175,-412.3251,-413.0249,1.4866656,27.067734,-92.88954,294,100,29400,1406.3255438804626,-97.884384,[ 0.508 -0.505  0.212  0.344  0.014],1.0053002,-96.447945
43.06,-138.82243382092986,-99.576965,1239481,-418.87488,-419.23572,2.0430374,20.985065,-87.851425,295,100,29500,1410.4670598506927,-97.171005,[ 0.504 -0.508  0.213  0.338  0.013],1.0023576,-96.59923
44.92,-140.86010103650457,-99.54502,1243973,-423.01935,-423.63965,1.6834221,47.48396,-91.86228,296,100,29600,1415.2426953315735,-97.33349,[ 0.509 -0.511  0.215  0.341  0.013],1.0079693,-96.25548
42.47,-138.6465384664184,-99.66827,1248220,-418.65527,-419.5818,1.6639956,65.14337,-91.899,297,100,29700,1420.2362027168274,-97.51709,[ 0.504 -0.512  0.212  0.339  0.01 ],1.0113634,-95.728065
41.7,-137.59386206441786,-99.39345,1252390,-417.83264,-418.3275,1.7978776,41.06073,-91.6966,298,100,29800,1424.4014256000519,-97.26619,[ 0.501 -0.516  0.211  0.335  0.014],1.0053453,-96.285385
41.69,-138.2626312214972,-99.470894,1256559,-422.617,-422.93906,1.5809963,28.137344,-92.14928,299,100,29900,1427.7767148017883,-97.890656,[ 0.504 -0.513  0.211  0.339  0.011],1.0045551,-97.23012
44.37,-140.4868696527651,-99.55868,1260996,-424.29776,-424.96252,1.8948419,27.165781,-89.80116,300,100,30000,1431.7214353084564,-97.49731,[ 0.502 -0.515  0.209  0.34   0.01 ],1.0030383,-96.27668
47.67,-143.88541017045074,-99.63761,1265763,-415.9917,-416.5575,1.7535933,28.905066,-92.05817,301,100,30100,1437.2994396686554,-97.59099,[ 0.506 -0.519  0.21   0.335  0.008],1.0055159,-96.457634
47.84,-143.8956289785145,-99.602554,1270547,-426.2354,-426.40594,2.0895858,10.1912985,-90.06607,302,100,30200,1441.6084327697754,-97.47346,[ 0.506 -0.521  0.21   0.328  0.011],1.000763,-97.11539
41.66,-137.83418310668824,-99.6342,1274713,-414.81226,-415.13727,1.772757,14.002314,-91.151436,303,100,30300,1445.843497991562,-97.51875,[ 0.507 -0.521  0.209  0.33   0.013],1.0020437,-96.85208
45.17,-141.53947938441098,-99.69131,1279230,-421.58344,-421.66153,1.4349492,5.513394,-92.59742,304,100,30400,1450.994360923767,-97.72699,[ 0.508 -0.519  0.207  0.325  0.014],1.0005184,-97.585526
47.02,-143.20039312007856,-99.69417,1283932,-416.30884,-417.50458,1.8108386,99.76243,-91.63012,305,100,30500,1456.1375741958618,-97.557816,[ 0.506 -0.519  0.207  0.327  0.014],1.0221289,-95.17021
40.31,-136.66852233988695,-99.57091,1287963,-410.13962,-411.03082,1.6769432,97.52104,-91.782295,306,100,30600,1460.2081532478333,-97.6685,[ 0.516 -0.514  0.208  0.327  0.017],1.0160826,-95.98382
46.44,-142.49045063874763,-99.53366,1292607,-424.96176,-425.57755,1.8072212,22.811481,-89.611244,307,100,30700,1465.6428439617157,-97.47492,[ 0.51  -0.52   0.207  0.33   0.017],1.0027099,-96.41326
50.53,-146.73979682766551,-99.537186,1297660,-426.5807,-426.93683,1.7362802,34.54166,-90.658966,308,100,30800,1470.8897426128387,-97.61744,[ 0.512 -0.525  0.208  0.334  0.013],1.0061358,-96.93781
46.54,-142.5915832299775,-99.63675,1302314,-420.89157,-421.54773,1.7957989,18.765617,-91.933586,309,100,30900,1476.0258276462555,-97.4636,[ 0.516 -0.522  0.209  0.334  0.016],1.0029833,-96.20045
44.74,-141.12011967263382,-99.66858,1306788,-420.4884,-422.89896,1.5624764,223.95172,-92.23178,310,100,31000,1480.6836893558502,-97.72397,[ 0.518 -0.519  0.207  0.333  0.019],1.0432715,-93.33413
46.22,-142.29452790947855,-99.69539,1311410,-424.83264,-425.40576,1.838206,49.913067,-91.23024,311,100,31100,1486.0400335788727,-97.43466,[ 0.511 -0.531  0.205  0.336  0.022],1.0107292,-96.3068
46.66,-142.65385547802614,-99.69041,1316076,-424.0401,-424.61688,1.7975433,19.266222,-91.67937,312,100,31200,1491.7676270008087,-97.392,[ 0.51  -0.536  0.204  0.333  0.022],1.0033056,-96.452354
48.26,-144.4904262215795,-99.70893,1320902,-421.29895,-422.1474,1.8413855,76.32898,-89.450714,313,100,31300,1497.5884323120117,-97.632706,[ 0.504 -0.533  0.202  0.336  0.025],1.0150244,-95.93276
49.32,-145.35087450452548,-99.64354,1325834,-424.30826,-425.20752,1.8653741,45.09682,-91.96776,314,100,31400,1502.0820894241333,-97.44423,[ 0.509 -0.527  0.202  0.334  0.022],1.007579,-96.13895
47.43,-143.07207512910134,-99.565735,1330577,-419.1516,-419.52502,1.9941555,14.2073965,-90.743286,315,100,31500,1507.5342001914978,-97.08754,[ 0.498 -0.521  0.199  0.332  0.021],1.0016942,-96.46807
44.17,-140.4392041532196,-99.544945,1334994,-426.0957,-426.29144,1.6028532,10.544379,-91.70487,316,100,31600,1512.6920793056488,-97.607315,[ 0.494 -0.519  0.197  0.336  0.021],1.0012348,-97.24139
48.31,-144.30139215711745,-99.787506,1339825,-416.84192,-417.34973,1.9024423,34.3745,-90.3897,317,100,31700,1518.238430738449,-97.40297,[ 0.495 -0.521  0.197  0.333  0.022],1.0073234,-96.374985
46.08,-141.8944613789942,-99.6777,1344433,-415.14124,-415.66153,1.9328271,33.971313,-91.3767,318,100,31800,1523.245118379593,-97.21713,[ 0.501 -0.519  0.197  0.329  0.02 ],1.0054985,-96.21526
46.25,-142.08120474628973,-99.5188,1349058,-412.7765,-414.00134,1.8535632,115.29926,-91.85532,319,100,31900,1528.1890099048615,-97.26297,[ 0.499 -0.523  0.197  0.325  0.018],1.0194169,-94.80495
46.68,-142.80946558945195,-99.70718,1353726,-422.4108,-422.82968,1.7774727,49.685726,-90.66557,320,100,32000,1532.950915813446,-97.53066,[ 0.507 -0.519  0.199  0.33   0.013],1.007625,-96.76437
45.34,-141.3576303148782,-99.582565,1358260,-413.44415,-413.54648,1.9374697,8.99472,-87.81756,321,100,32100,1537.3774909973145,-97.42685,[ 0.499 -0.518  0.196  0.328  0.014],1.0007043,-97.250465
41.56,-137.63303490947587,-99.718445,1362416,-409.91797,-410.7864,1.9389397,98.91878,-91.012314,322,100,32200,1541.9854724407196,-97.42411,[ 0.495 -0.515  0.195  0.328  0.013],1.0168118,-95.72533
46.46,-142.3517865498058,-99.6619,1367062,-413.0821,-414.07733,1.8957045,82.514626,-91.310745,323,100,32300,1547.0725464820862,-97.33894,[ 0.491 -0.523  0.194  0.327  0.014],1.0185742,-95.55211
43.56,-139.54784665868226,-99.60856,1371418,-411.84314,-412.48846,1.9145826,28.555418,-91.39412,324,100,32400,1552.3334267139435,-97.34796,[ 0.482 -0.524  0.191  0.326  0.016],1.0050368,-96.18253
46.9,-142.74644330435453,-99.729935,1376108,-423.8346,-424.5799,1.9160955,45.477726,-92.15398,325,100,32500,1558.1672163009644,-97.27327,[ 0.478 -0.523  0.19   0.325  0.022],1.0059634,-95.87881
43.07,-139.49736512722248,-99.678406,1380415,-416.18787,-416.71484,1.8093402,45.47899,-87.780754,326,100,32600,1563.0708956718445,-97.74834,[ 0.475 -0.522  0.186  0.323  0.018],1.0088935,-96.74422
48.56,-144.65471536080693,-99.58145,1385271,-425.78784,-426.15454,1.7590376,10.48291,-91.10605,327,100,32700,1568.382252216339,-97.52329,[ 0.477 -0.516  0.187  0.32   0.018],1.0019097,-96.7967
46.45,-142.75273178434088,-99.59055,1389916,-417.86725,-418.31396,1.9204694,17.309744,-89.94666,328,100,32800,1573.0732972621918,-97.68437,[ 0.477 -0.513  0.185  0.32   0.015],1.0033531,-96.91051
49.16,-145.07917053385697,-99.66685,1394832,-425.71033,-425.87692,1.9303486,9.916475,-91.945854,329,100,32900,1578.338715314865,-97.354744,[ 0.472 -0.51   0.184  0.319  0.011],1.0008359,-97.07933
48.12,-144.02574550273462,-99.6084,1399644,-422.95618,-423.6371,1.9349669,47.523335,-90.26565,330,100,33000,1583.7322793006897,-97.33089,[ 0.474 -0.515  0.185  0.319  0.009],1.0080998,-96.035805
49.33,-145.11153733712908,-99.685036,1404577,-418.16937,-419.0874,2.1334941,61.73469,-89.66468,331,100,33100,1588.710219860077,-97.21504,[ 0.47  -0.519  0.185  0.322  0.007],1.0095931,-95.36115
49.0,-144.8639173310384,-99.442024,1409477,-413.32797,-414.03363,1.7225851,48.704628,-91.9084,332,100,33200,1593.3604862689972,-97.29526,[ 0.473 -0.517  0.186  0.329  0.011],1.0091097,-95.83054
45.03,-141.20551134461235,-99.62547,1413980,-424.39108,-424.77557,1.7605397,22.53302,-92.20759,333,100,33300,1597.9314997196198,-97.55068,[ 0.472 -0.521  0.185  0.322  0.01 ],1.002517,-96.79248
46.84,-143.08022694994526,-99.85913,1418664,-412.4131,-412.7627,1.976239,28.948397,-90.19119,334,100,33400,1602.8375713825226,-97.622185,[ 0.475 -0.524  0.186  0.326  0.008],1.0044636,-96.96993
49.71,-145.40386328028134,-99.55379,1423635,-424.43692,-425.01422,2.2817802,17.99069,-90.441795,335,100,33500,1608.1268248558044,-97.180244,[ 0.48  -0.526  0.189  0.326  0.009],1.0031916,-96.09138
43.52,-139.82911662054573,-99.591034,1427987,-421.5699,-421.7267,1.638106,8.790572,-91.15357,336,100,33600,1613.1871972084045,-97.642586,[ 0.478 -0.525  0.189  0.325  0.014],1.0010978,-97.33046
48.48,-144.78687495473488,-99.765366,1432835,-418.10764,-418.5312,1.6705635,16.44459,-91.62303,337,100,33700,1617.0721259117126,-97.68346,[ 0.478 -0.526  0.189  0.323  0.017],1.0020939,-96.95956
46.42,-142.49699385457671,-99.5284,1437477,-420.2461,-420.45007,1.9259905,20.689014,-90.291084,338,100,33800,1622.2575461864471,-97.48194,[ 0.481 -0.529  0.191  0.322  0.013],1.0025753,-97.08864
51.1,-146.7391289191769,-99.743065,1442587,-423.9815,-424.35516,2.2605093,25.229662,-90.29363,339,100,33900,1627.2748913764954,-97.13027,[ 0.478 -0.531  0.19   0.323  0.01 ],1.0041171,-96.42422
48.14,-143.9734576932926,-99.667305,1447401,-410.65747,-410.99792,2.0343156,20.832155,-88.98513,340,100,34000,1632.7736518383026,-97.26454,[ 0.481 -0.53   0.192  0.327  0.009],1.0028727,-96.58033
47.53,-143.80194010550156,-99.71864,1452154,-417.24603,-417.37433,1.9869592,17.160511,-90.20717,341,100,34100,1636.3280551433563,-97.664925,[ 0.481 -0.531  0.191  0.324  0.004],1.0023836,-97.40322
45.54,-141.39462697553105,-99.76308,1456708,-411.9465,-412.73022,1.95976,32.228256,-89.54462,342,100,34200,1640.7864866256714,-97.25637,[ 0.482 -0.527  0.192  0.323  0.004],1.0034986,-96.01267
46.79,-142.8370263287621,-99.656425,1461387,-414.39975,-414.773,2.0912604,37.932865,-88.734695,343,100,34300,1645.561677455902,-97.44166,[ 0.485 -0.532  0.194  0.328  0.005],1.0074749,-96.69696
50.06,-146.24962067548628,-99.78262,1466393,-425.79477,-425.93878,1.8554212,15.821743,-92.109985,344,100,34400,1650.6093437671661,-97.588974,[ 0.483 -0.536  0.192  0.329  0.006],1.003105,-97.26327
45.23,-141.0681605396326,-99.634674,1470916,-426.68866,-427.3256,2.3490472,60.590168,-90.581436,345,100,34500,1655.7360191345215,-97.29248,[ 0.482 -0.539  0.192  0.329  0.007],1.0090178,-96.0579
49.26,-144.96278772745137,-99.640724,1475842,-416.61554,-416.83276,2.1394758,19.85012,-90.33209,346,100,34600,1661.524995803833,-97.12334,[ 0.477 -0.542  0.19   0.325  0.004],1.0021613,-96.74072
48.54,-144.37794354066304,-99.69187,1480696,-423.48666,-424.36975,2.1239338,87.47354,-88.86854,347,100,34700,1666.3143475055695,-97.31369,[ 0.478 -0.538  0.19   0.325  0.002],1.0185214,-95.54952
49.6,-145.6298106195767,-99.72591,1485656,-418.87894,-419.1054,2.1165154,11.423908,-88.10249,348,100,34800,1670.7804052829742,-97.42948,[ 0.484 -0.532  0.191  0.329  0.002],1.0014745,-97.06844
47.29,-143.39697574321627,-99.75257,1490385,-421.83505,-422.04395,1.9972843,16.463062,-90.865036,349,100,34900,1675.7240762710571,-97.529236,[ 0.484 -0.537  0.192  0.328  0.003],1.0017747,-97.12634
48.31,-144.5149700011079,-99.497826,1495216,-424.60504,-426.7179,1.8673731,158.78117,-89.22598,350,100,35000,1680.55273103714,-97.60446,[ 0.482 -0.535  0.19   0.326  0.002],1.034944,-93.70693
51.2,-147.1587593897624,-99.845406,1500336,-421.62738,-422.81735,2.095275,92.061195,-90.51426,351,100,35100,1685.7722928524017,-97.3969,[ 0.473 -0.538  0.186  0.32   0.003],1.0183645,-95.08077
49.16,-144.70575892493852,-99.49594,1505252,-418.69583,-419.26373,2.1605754,38.72022,-89.02751,352,100,35200,1690.615226507187,-97.01068,[ 0.476 -0.531  0.187  0.319 -0.001],1.0065145,-95.879326
41.85,-138.17637513725683,-99.602264,1509437,-408.84305,-409.84772,1.6527956,103.62418,-92.12968,353,100,35300,1695.008826971054,-97.64775,[ 0.48  -0.53   0.189  0.315 -0.004],1.0185093,-95.69906
46.25,-141.87892445410745,-99.82844,1514062,-424.1633,-424.6758,2.2136,28.074404,-91.26694,354,100,35400,1700.2096371650696,-97.058464,[ 0.475 -0.537  0.188  0.315 -0.001],1.003539,-96.07232
49.24,-144.9655752516784,-99.73892,1518986,-419.761,-420.1706,2.2164369,25.707174,-88.55609,355,100,35500,1705.314130783081,-97.20245,[ 4.746e-01 -5.395e-01  1.877e-01  3.203e-01 -5.059e-04],1.0036885,-96.36577
45.31,-141.362181919551,-99.75962,1523517,-418.50104,-418.89807,2.0359418,17.958374,-92.3002,356,100,35600,1709.4726176261902,-97.422714,[ 0.473 -0.54   0.187  0.322 -0.006],1.00287,-96.65716
52.92,-148.66071424879223,-99.62312,1528809,-424.05054,-425.0307,2.050198,89.201904,-91.960594,357,100,35700,1714.644145488739,-97.19671,[ 0.473 -0.537  0.186  0.322 -0.001],1.0207521,-95.25718
45.07,-140.83012451825715,-99.7045,1533316,-414.5445,-415.37714,2.1216528,42.882507,-89.38341,358,100,35800,1719.7625920772552,-97.202194,[ 0.477 -0.53   0.188  0.324  0.001],1.0056535,-95.598976
47.48,-143.47503445173038,-99.755226,1538064,-417.58014,-418.26788,1.6994754,40.367687,-92.61055,359,100,35900,1725.001844882965,-97.42017,[ 0.475 -0.53   0.187  0.331  0.001],1.0053421,-96.06859
52.45,-148.4402453216031,-99.65077,1543309,-427.44208,-427.78912,1.8091598,28.968287,-92.42228,360,100,36000,1730.1547906398773,-97.41071,[ 0.47  -0.531  0.188  0.335  0.006],1.0051574,-96.72011
50.41,-146.2769969883384,-99.565285,1548350,-422.71515,-423.17593,1.9041266,24.788488,-91.58594,361,100,36100,1734.9700646400452,-97.29422,[ 0.47  -0.525  0.188  0.335  0.004],1.0037415,-96.37169
51.03,-147.05829075500995,-99.666885,1553453,-426.73752,-427.07907,1.9337548,17.162237,-90.28126,362,100,36200,1740.1420457363129,-97.47174,[ 0.475 -0.529  0.19   0.337 -0.001],1.0018384,-96.83313
48.03,-144.08090948823983,-99.60684,1558256,-414.62402,-414.78366,1.795144,9.057138,-92.52457,363,100,36300,1744.6463894844055,-97.45229,[ 0.477 -0.528  0.189  0.336  0.002],1.001157,-97.133156
46.4,-142.2453452386195,-99.61267,1562896,-421.92712,-422.17346,1.8297989,13.505494,-90.866455,364,100,36400,1748.662857055664,-97.254326,[ 0.478 -0.528  0.187  0.335  0.001],1.0021402,-96.78328
49.35,-145.3048818537937,-99.65455,1567831,-426.2245,-426.41162,2.0546243,10.347922,-89.61385,365,100,36500,1753.3409404754639,-97.386765,[ 0.479 -0.527  0.188  0.333  0.003],1.0010417,-97.026726
45.64,-141.75232658027798,-99.64463,1572395,-417.66254,-418.3626,1.8461218,31.962378,-91.813416,366,100,36600,1758.2522366046906,-97.51489,[ 0.477 -0.521  0.187  0.334  0.004],1.0044124,-96.16658
45.47,-141.67454239056292,-99.69311,1576942,-414.85577,-415.18042,1.750869,25.081871,-92.23958,367,100,36700,1763.157387971878,-97.5619,[ 0.475 -0.519  0.185  0.335 -0.003],1.0051761,-96.929726
50.02,-146.11932571687208,-99.67865,1581944,-417.73703,-418.12625,1.8898177,38.681538,-91.75838,368,100,36800,1768.7552244663239,-97.49668,[ 0.469 -0.519  0.184  0.337 -0.001],1.0085385,-96.725746
46.45,-142.56438345636164,-99.83855,1586589,-414.9809,-416.43912,1.7973105,123.298195,-92.0727,369,100,36900,1773.9325351715088,-97.47259,[ 0.473 -0.515  0.185  0.336 -0.001],1.0205503,-94.85066
50.05,-146.1939097428683,-99.476715,1591594,-420.7574,-421.65536,1.5961698,92.124664,-92.41217,370,100,37000,1779.1270153522491,-97.57123,[ 0.465 -0.517  0.182  0.329 -0.003],1.0135652,-95.89085
44.22,-140.29217420503394,-99.81472,1596016,-426.03116,-426.27386,1.7165965,7.4011083,-91.95729,371,100,37100,1783.968879699707,-97.437645,[ 0.47  -0.514  0.184  0.335 -0.004],1.000972,-96.97778
49.94,-145.85815580457245,-99.65312,1601010,-422.0305,-422.65515,1.88004,31.195286,-91.479645,372,100,37200,1788.7205770015717,-97.356155,[ 0.47  -0.511  0.182  0.335 -0.002],1.0038767,-96.19637
44.15,-140.1504772239324,-99.76543,1605425,-409.7551,-410.38507,2.026039,45.88091,-90.937,373,100,37300,1793.6466972827911,-97.401886,[ 0.472 -0.513  0.184  0.337 -0.007],1.0059456,-96.26974
46.85,-142.93917287852315,-99.7578,1610110,-416.12415,-416.44373,1.9237006,20.840097,-90.91327,374,100,37400,1798.7068765163422,-97.477196,[ 0.47  -0.507  0.184  0.34  -0.003],1.0029514,-96.83149
