IterType,AvgNormIw,AvgEpLen,VarJ,EpsThisIter,AvgVanillaIw,J,ESSRenyi,AvgRet,VarVanillaIw,MaxNormIw,VarRet,ESSClassic,VarDiscRet,Delta,BatchSize,VarNormIw,AvgDiscRet,MinVanillaIw,Bound,MaxVanillaIw,VanillaAvgRet,eRenyi2,MinNormIw
1,0.01,500.0,40.6157,100,0.966317,-435.379,94.123529188,-439.227494266,0.0940906,0.0260684,1455.21146679,90.9292303625,1455.21146679,0.4,100,1.00764e-05,-439.227494266,0.409589,-506.123,2.51903,-439.227494266,1.06243,0.00423866
1,0.01,500.0,40.5413,100,0.99785,-437.891,92.56343965,-442.657828646,0.111064,0.0252046,1454.65185683,90.0553765641,1454.65185683,0.4,100,1.11544e-05,-442.657828646,0.288039,-507.971,2.51504,-442.657828646,1.08034,0.0028866
1,0.01,500.0,76.2636,100,1.13847,-430.244,81.4640637735,-440.074015892,1.30002,0.088286,1288.88546954,50.1760714601,1288.88546954,0.4,100,0.000100301,-440.074015892,0.339645,-501.923,10.0511,-440.074015892,1.22754,0.00298334
1,0.01,500.0,39.7835,100,0.992377,-437.175,94.9293326786,-440.831981272,0.0782408,0.0199276,1707.78396206,92.7082230814,1707.78396206,0.4,100,7.94475e-06,-440.831981272,0.404487,-509.497,1.97757,-440.831981272,1.05342,0.00407594
1,0.01,500.0,42.5622,100,0.985335,-442.148,98.3914261629,-443.385611501,0.0184562,0.0139397,1833.97807105,98.1528369191,1833.97807105,0.4,100,1.90097e-06,-443.385611501,0.66422,-519.876,1.37353,-443.385611501,1.01635,0.00674106
1,0.01,500.0,34.0545,100,1.0047,-443.549,97.138332422,-445.787672671,0.0328669,0.0139561,1354.68383061,96.8772418199,1354.68383061,0.4,100,3.25601e-06,-445.787672671,0.535716,-520.457,1.40217,-445.787672671,1.02946,0.00533209
1,0.01,500.0,37.0827,100,1.00481,-439.89,97.2144200209,-441.753501457,0.0314569,0.014774,1355.10735443,97.007812034,1355.10735443,0.4,100,3.11563e-06,-441.753501457,0.513841,-507.671,1.48451,-441.753501457,1.02865,0.00511381
1,0.01,500.0,37.4017,100,1.00024,-434.946,96.2727429018,-437.47608438,0.0420027,0.0175081,1359.05266676,96.009572798,1359.05266676,0.4,100,4.19822e-06,-437.47608438,0.585791,-503.142,1.75124,-437.47608438,1.03872,0.00585648
1,0.01,500.0,42.776,100,0.988546,-433.579,97.850877812,-435.217539678,0.0233482,0.0140462,1790.66258676,97.6893532901,1790.66258676,0.4,100,2.38924e-06,-435.217539678,0.605098,-506.052,1.38853,-435.217539678,1.02196,0.00612109
1,0.01,500.0,33.4097,100,0.990161,-441.397,97.1469494734,-443.347037673,0.0267653,0.0150342,1180.69031975,97.368429471,1180.69031975,0.4,100,2.72999e-06,-443.347037673,0.575524,-511.42,1.48863,-443.347037673,1.02937,0.00581243
1,0.01,500.0,34.2237,100,0.995476,-439.622,97.1595853296,-441.569768553,0.0372376,0.0151375,1165.51707979,96.4133191558,1165.51707979,0.4,100,3.75768e-06,-441.569768553,0.486075,-508.67,1.5069,-441.569768553,1.02923,0.00488284
1,0.01,500.0,39.8084,100,0.984864,-440.952,97.9665702215,-442.337656338,0.0227749,0.0130679,1572.93789679,97.7282945675,1572.93789679,0.4,100,2.34804e-06,-442.337656338,0.444778,-508.36,1.28701,-442.337656338,1.02076,0.00451614
1,0.01,500.0,40.2307,100,1.01002,-439.279,97.8999485561,-440.895676588,0.0207996,0.0139451,1706.03129695,98.0214557012,1706.03129695,0.4,100,2.03889e-06,-440.895676588,0.613882,-513.652,1.40848,-440.895676588,1.02145,0.00607791
1,0.01,500.0,41.2125,100,0.971068,-435.444,94.3405613869,-438.999688863,0.0682959,0.0165485,1574.47604712,93.3095593342,1574.47604712,0.4,100,7.2426e-06,-438.999688863,0.408957,-504.203,1.60697,-438.999688863,1.05999,0.00421141
1,0.01,500.0,34.4177,100,1.01781,-437.274,92.9855532561,-441.988340169,0.115273,0.0248844,1137.8418215,90.0771058526,1137.8418215,0.4,100,1.11273e-05,-441.988340169,0.304772,-504.415,2.53277,-441.988340169,1.07544,0.00299438
1,0.01,500.0,39.1133,100,1.00594,-433.988,96.74859253,-436.481392829,0.0396003,0.0175945,1529.86662797,96.2702794515,1529.86662797,0.4,100,3.91337e-06,-436.481392829,0.61276,-506.037,1.76991,-436.481392829,1.03361,0.0060914
1,0.01,500.0,36.3148,100,0.982878,-435.978,97.5595709318,-437.477301358,0.0259335,0.0152497,1263.21303746,97.41115405,1263.21303746,0.4,100,2.68448e-06,-437.477301358,0.675474,-501.371,1.49886,-437.477301358,1.02501,0.00687241
1,0.01,500.0,38.0098,100,1.00336,-437.82,97.9556909906,-439.314220298,0.0206921,0.0138045,1431.91363626,98.0057633768,1431.91363626,0.4,100,2.05537e-06,-439.314220298,0.656787,-509.511,1.38509,-439.314220298,1.02087,0.00654587
1,0.01,500.0,37.4297,100,0.995865,-433.856,98.209837482,-435.089488253,0.0159942,0.0146009,1455.96262172,98.4284784789,1455.96262172,0.4,100,1.61273e-06,-435.089488253,0.668889,-498.774,1.45405,-435.089488253,1.01823,0.00671667
1,0.01,500.0,142.718,100,1.73766,-415.742,61.9441217089,-445.848124261,82.2218,0.526019,1470.70354356,3.57676008018,1470.70354356,0.4,100,0.00272306,-445.848124261,0.21338,-504.958,91.4042,-445.848124261,1.61436,0.00122797
1,0.01,500.0,35.7064,100,1.01134,-435.885,97.5069983633,-437.580221568,0.0278322,0.015639,1251.89992337,97.3767281329,1251.89992337,0.4,100,2.72114e-06,-437.580221568,0.464429,-503.598,1.58164,-437.580221568,1.02557,0.0045922
1,0.01,500.0,41.3348,100,0.995343,-441.367,95.7686302608,-444.414895862,0.0407693,0.0158126,1763.27743221,96.0854778053,1763.27743221,0.4,100,4.11517e-06,-444.414895862,0.524846,-511.322,1.5739,-444.414895862,1.04418,0.00527302
1,0.01,500.0,39.5926,100,0.993797,-429.488,96.7450219944,-431.664818483,0.0388001,0.0197927,1520.24468307,96.2562760679,1520.24468307,0.4,100,3.92859e-06,-431.664818483,0.634167,-497.343,1.96699,-431.664818483,1.03364,0.00638126
1,0.01,500.0,37.1431,100,1.00354,-433.146,96.9570208011,-435.339190575,0.0458745,0.0189613,1368.77978539,95.6849855586,1368.77978539,0.4,100,4.55514e-06,-435.339190575,0.626151,-500.789,1.90285,-435.339190575,1.03138,0.00623942
1,0.01,500.0,35.1784,100,1.01498,-425.304,96.8536953622,-427.415957261,0.0397628,0.0146632,1165.11120257,96.3194276255,1165.11120257,0.4,100,3.8598e-06,-427.415957261,0.401417,-494.986,1.48828,-427.415957261,1.03249,0.00395493
1,0.01,500.0,35.2815,100,0.995835,-434.435,96.3835243917,-437.39081964,0.0477136,0.0154724,1493.85486076,95.4533420319,1493.85486076,0.4,100,4.81135e-06,-437.39081964,0.383476,-506.744,1.54079,-437.39081964,1.03752,0.0038508
1,0.01,500.0,32.0322,100,1.00893,-436.027,97.865695485,-437.505595862,0.0220486,0.0135139,1100.53029611,97.9006735227,1100.53029611,0.4,100,2.16599e-06,-437.505595862,0.682737,-506.428,1.36346,-437.505595862,1.02181,0.00676691
1,0.01,500.0,39.477,100,0.979095,-437.019,96.3179538901,-439.566345724,0.0580622,0.0226766,1572.22595938,94.3429856985,1572.22595938,0.4,100,6.05681e-06,-439.566345724,0.35042,-508.069,2.22025,-439.566345724,1.03823,0.00357902
1,0.01,500.0,34.9715,100,0.997338,-437.664,97.1709300199,-439.591618752,0.0340455,0.0146576,1220.60952106,96.7224977149,1220.60952106,0.4,100,3.42275e-06,-439.591618752,0.439831,-503.017,1.46186,-439.591618752,1.02911,0.00441006
1,0.01,500.0,40.2076,100,1.00992,-432.523,98.1208895556,-433.944554161,0.0208581,0.014489,1618.60251171,98.0156108927,1618.60251171,0.4,100,2.04503e-06,-433.944554161,0.505463,-504.728,1.46327,-433.944554161,1.01915,0.00500498
1,0.01,500.0,37.2302,100,0.999058,-437.635,95.1128487488,-441.315073654,0.0627002,0.0165264,1643.27616431,94.1450785958,1643.27616431,0.4,100,6.28185e-06,-441.315073654,0.29093,-508.124,1.65108,-441.315073654,1.05138,0.00291204
1,0.01,500.0,33.8967,100,0.995301,-435.317,96.3126236399,-437.959284179,0.0450721,0.0169038,1144.74309397,95.6897497124,1144.74309397,0.4,100,4.54987e-06,-437.959284179,0.510011,-503.163,1.68243,-437.959284179,1.03829,0.00512419
1,0.01,500.0,37.4452,100,0.976293,-433.55,97.7769250826,-434.94347274,0.019962,0.0130393,1376.26140741,97.9687036557,1376.26140741,0.4,100,2.09433e-06,-434.94347274,0.67972,-501.078,1.27302,-434.94347274,1.02274,0.00696225
1,0.01,500.0,38.8453,100,1.00044,-436.143,94.355279469,-439.556905152,0.113652,0.0291554,1386.94162125,89.8943092485,1386.94162125,0.4,100,1.13553e-05,-439.556905152,0.392251,-503.708,2.91682,-439.556905152,1.05982,0.00392079
1,0.01,500.0,37.3973,100,1.00844,-429.497,95.6913386337,-432.721923178,0.0461499,0.015446,1518.09879677,95.7004392866,1518.09879677,0.4,100,4.53808e-06,-432.721923178,0.296579,-504.235,1.55763,-432.721923178,1.04503,0.00294098
1,0.01,500.0,43.2133,100,0.954235,-430.013,95.0584411795,-433.353939538,0.0648898,0.0173794,1758.29027387,93.4098700112,1758.29027387,0.4,100,7.12634e-06,-433.353939538,0.288367,-500.196,1.6584,-433.353939538,1.05198,0.00302198
1,0.01,500.0,39.1048,100,0.987578,-431.062,97.6586783203,-432.57669662,0.0233027,0.0133164,1496.72075961,97.6892790758,1496.72075961,0.4,100,2.38926e-06,-432.57669662,0.549895,-499.527,1.31509,-432.57669662,1.02397,0.00556812
1,0.01,500.0,37.0057,100,0.95846,-430.958,96.6163686765,-433.533325183,0.0436884,0.0137182,1509.17046363,95.5035107147,1509.17046363,0.4,100,4.75574e-06,-433.533325183,0.355709,-498.339,1.31483,-433.533325183,1.03502,0.00371126
1,0.01,500.0,38.8825,100,0.991001,-428.749,92.5372485622,-434.367823586,0.0952535,0.0152835,1593.10255049,91.2390657245,1593.10255049,0.4,100,9.69913e-06,-434.367823586,0.20318,-498.434,1.5146,-434.367823586,1.08065,0.00205025
1,0.01,500.0,37.2989,100,1.03976,-438.056,96.235655181,-440.454772146,0.0364645,0.0137211,1425.84335715,96.7687408065,1425.84335715,0.4,100,3.37289e-06,-440.454772146,0.60229,-503.762,1.42667,-440.454772146,1.03912,0.00579257
1,0.01,500.0,40.9716,100,0.999784,-438.435,97.8843666612,-440.003511667,0.024411,0.0152575,1710.25961212,97.6393811342,1710.25961212,0.4,100,2.44215e-06,-440.003511667,0.458701,-512.09,1.52542,-440.003511667,1.02161,0.004588
1,0.01,500.0,114.802,100,1.50992,-422.358,73.790401891,-438.679891475,21.0247,0.308779,1600.51621329,9.87191960767,1600.51621329,0.4,100,0.000922196,-438.679891475,0.292632,-502.367,46.6232,-438.679891475,1.35519,0.00193807
1,0.01,500.0,39.3544,100,0.992643,-443.232,97.9739960262,-445.00452287,0.0174921,0.0134636,1827.80313413,98.2728751869,1827.80313413,0.4,100,1.77524e-06,-445.00452287,0.477995,-517.146,1.33646,-445.00452287,1.02068,0.00481537
1,0.01,500.0,32.3718,100,0.986979,-432.428,98.338080291,-433.438158116,0.0222599,0.0140145,1035.18204097,97.7877845495,1035.18204097,0.4,100,2.28511e-06,-433.438158116,0.531898,-494.517,1.38321,-433.438158116,1.0169,0.00538915
1,0.01,500.0,37.2822,100,0.970478,-437.235,95.1878581413,-440.518851807,0.0511657,0.0167245,1520.65132658,94.8962305149,1520.65132658,0.4,100,5.43261e-06,-440.518851807,0.392339,-505.407,1.62308,-440.518851807,1.05055,0.00404274
1,0.01,500.0,32.5626,100,1.00906,-429.27,97.0540312742,-430.990912595,0.0446204,0.0180083,1080.18357111,95.8419294241,1080.18357111,0.4,100,4.38228e-06,-430.990912595,0.459459,-493.421,1.81715,-430.990912595,1.03035,0.00455333
1,0.01,500.0,42.515,100,0.971493,-433.907,95.8287690974,-436.689579839,0.0471447,0.0140058,1727.19828842,95.2877794614,1727.19828842,0.4,100,4.99521e-06,-436.689579839,0.416212,-503.742,1.36065,-436.689579839,1.04353,0.00428425
1,0.01,500.0,46.4603,100,1.02512,-424.466,92.6859531846,-428.731344174,0.148148,0.0374927,1458.30209,87.7527288698,1458.30209,0.4,100,1.40975e-05,-428.731344174,0.462422,-491.241,3.84346,-428.731344174,1.07891,0.00451089
1,0.01,500.0,36.4148,100,0.99204,-433.418,97.9444367903,-434.731857911,0.0280502,0.015773,1407.42102995,97.2556725008,1407.42102995,0.4,100,2.85022e-06,-434.731857911,0.575143,-498.735,1.56475,-434.731857911,1.02099,0.00579758
1,0.01,500.0,31.1709,100,1.00717,-432.824,96.5235403484,-435.48819928,0.0500219,0.0159492,1138.66842006,95.3453050363,1138.66842006,0.4,100,4.93127e-06,-435.48819928,0.431209,-499.54,1.60635,-435.48819928,1.03602,0.00428141
1,0.01,500.0,34.463,100,1.00308,-429.579,97.6784307004,-431.096996122,0.0220748,0.0141298,1208.15807482,97.8741466847,1208.15807482,0.4,100,2.19394e-06,-431.096996122,0.603776,-495.533,1.41733,-431.096996122,1.02377,0.00601922
1,0.01,500.0,35.1862,100,1.00202,-434.687,97.8342275552,-436.01241849,0.0298295,0.0175053,1261.0991646,97.1428153996,1261.0991646,0.4,100,2.97093e-06,-436.01241849,0.615954,-499.87,1.75407,-436.01241849,1.02214,0.00614711
1,0.01,500.0,87.5697,100,0.0757816,-409.703,99.999761582,-435.101999835,0.40903,0.836348,1297.52216568,1.39836646231,1297.52216568,0.4,100,0.00712243,-435.101999835,,-473.701,6.33798,-435.101999835,1.0,
1,0.01,500.0,32.4574,100,0.988651,-425.642,98.3102595986,-426.710058048,0.01591,0.0134262,1065.24442711,98.4141129131,1065.24442711,0.4,100,1.62774e-06,-426.710058048,0.69566,-489.259,1.32738,-426.710058048,1.01719,0.00703645
1,0.01,500.0,30.5815,100,1.0096,-426.007,96.9028342256,-428.19530732,0.0321601,0.0138883,1016.95171837,96.9709996504,1016.95171837,0.4,100,3.15516e-06,-428.19530732,0.394132,-493.074,1.40216,-428.19530732,1.03196,0.00390386
1,0.01,500.0,104.226,100,1.16496,-415.411,77.8999950968,-426.929494459,2.13585,0.129493,1356.62767081,39.0921564867,1356.62767081,0.4,100,0.00015738,-426.929494459,0.465939,-489.877,15.0854,-426.929494459,1.2837,0.00399961
1,0.01,500.0,37.7783,100,0.999339,-427.808,94.1460612695,-431.598001855,0.0631519,0.0210223,1488.07878963,94.1085245539,1488.07878963,0.4,100,6.32355e-06,-431.598001855,0.450096,-494.382,2.10084,-431.598001855,1.06218,0.00450394
1,0.01,500.0,42.064,100,1.00799,-423.64,94.1936855953,-428.008674419,0.0769451,0.0242592,1879.53721756,93.0256439398,1879.53721756,0.4,100,7.57297e-06,-428.008674419,0.471636,-499.798,2.44531,-428.008674419,1.06164,0.00467896
1,0.01,500.0,38.1669,100,1.02244,-429.095,98.1817675346,-430.336134545,0.020421,0.0143517,1347.42292802,98.1027731929,1347.42292802,0.4,100,1.95346e-06,-430.336134545,0.582239,-499.269,1.46737,-430.336134545,1.01852,0.00569461
1,0.01,500.0,32.8742,100,1.037,-427.032,96.9085210819,-429.29566541,0.0351845,0.018918,1224.1212959,96.8624441329,1224.1212959,0.4,100,3.27188e-06,-429.29566541,0.584259,-493.234,1.96179,-429.29566541,1.0319,0.00563415
1,0.01,500.0,35.8216,100,1.02645,-425.442,96.5885236787,-427.733171801,0.0459832,0.0164857,1288.122277,95.8582375757,1288.122277,0.4,100,4.36436e-06,-427.733171801,0.581413,-490.442,1.69218,-427.733171801,1.03532,0.0056643
1,0.01,500.0,44.7148,100,1.00118,-431.484,94.5143298036,-435.45104867,0.064711,0.0170128,2084.10802755,93.9927125675,2084.10802755,0.4,100,6.4558e-06,-435.45104867,0.551468,-502.662,1.7033,-435.45104867,1.05804,0.00550816
1,0.01,500.0,45.2721,100,1.06338,-426.612,94.4003854966,-430.766180151,0.140194,0.0297878,2054.88848647,89.0677948367,2054.88848647,0.4,100,1.2398e-05,-430.766180151,0.632942,-505.04,3.16759,-430.766180151,1.05932,0.00595215
1,0.01,500.0,45.1483,100,0.954127,-417.644,91.5208799333,-423.479302907,0.0970413,0.0247208,1736.36461456,90.4542983927,1736.36461456,0.4,100,1.06597e-05,-423.479302907,0.250244,-489.957,2.35868,-423.479302907,1.09265,0.00262275
1,0.01,500.0,32.3775,100,0.97017,-420.661,96.6857561476,-422.949532522,0.0346736,0.0133036,1191.1086332,96.4813102376,1191.1086332,0.4,100,3.68386e-06,-422.949532522,0.557746,-485.338,1.29068,-422.949532522,1.03428,0.00574895
1,0.01,500.0,37.998,100,0.994457,-422.602,93.7583463246,-427.411600682,0.0677142,0.0169598,1511.6841251,93.6516751948,1511.6841251,0.4,100,6.84711e-06,-427.411600682,0.347561,-492.373,1.68658,-427.411600682,1.06657,0.00349498
1,0.01,500.0,34.0996,100,0.980253,-426.826,93.347326257,-431.402107211,0.110363,0.0315125,1130.89985226,89.7903340645,1130.89985226,0.4,100,1.14854e-05,-431.402107211,0.331046,-495.409,3.08902,-431.402107211,1.07127,0.00337715
1,0.01,500.0,33.2696,100,0.985686,-419.231,97.8099299499,-420.687257843,0.0214015,0.0156644,1062.98665456,97.865809129,1062.98665456,0.4,100,2.20276e-06,-420.687257843,0.661119,-481.333,1.54402,-420.687257843,1.02239,0.0067072
1,0.01,500.0,38.0378,100,1.02159,-420.469,94.5926215435,-424.350111206,0.0710972,0.0200697,1402.43492289,93.681829412,1402.43492289,0.4,100,6.81241e-06,-424.350111206,0.601798,-488.618,2.0503,-424.350111206,1.05716,0.00589081
1,0.01,500.0,37.1279,100,1.01255,-417.039,94.8516303732,-420.414402253,0.082553,0.0182157,1497.7574764,92.6171103667,1497.7574764,0.4,100,8.05194e-06,-420.414402253,0.429392,-483.934,1.84443,-420.414402253,1.05428,0.00424071
1,0.01,500.0,42.7182,100,1.02244,-414.349,97.4441354394,-416.117030225,0.0426862,0.0163596,1819.90270518,96.1145996571,1819.90270518,0.4,100,4.08331e-06,-416.117030225,0.586455,-485.194,1.67267,-416.117030225,1.02623,0.00573584
1,0.01,500.0,40.7147,100,0.995014,-426.86,97.4179721273,-428.809085202,0.0373483,0.0163032,1695.86905782,96.3997959635,1695.86905782,0.4,100,3.77236e-06,-428.809085202,0.540574,-503.213,1.62219,-428.809085202,1.0265,0.00543283
1,0.01,500.0,35.8873,100,0.978528,-424.381,96.2014643857,-427.092655535,0.0460652,0.0150642,1313.44224357,95.4537541378,1313.44224357,0.4,100,4.81091e-06,-427.092655535,0.334504,-489.816,1.47407,-427.092655535,1.03949,0.00341844
1,0.01,500.0,43.7412,100,0.985319,-431.963,96.4990900662,-434.340101434,0.0313032,0.0144866,1838.94936942,96.9066886193,1838.94936942,0.4,100,3.22429e-06,-434.340101434,0.596102,-503.057,1.42739,-434.340101434,1.03628,0.00604984
1,0.01,500.0,37.2331,100,1.00658,-417.866,91.8025237517,-422.585517792,0.274119,0.0505466,1099.04580501,78.874204102,1099.04580501,0.4,100,2.70547e-05,-422.585517792,0.461978,-483.123,5.08793,-422.585517792,1.08929,0.00458958
1,0.01,500.0,32.2692,100,1.01871,-412.369,94.1154612485,-416.359338584,0.0784013,0.0246722,1057.45079717,93.0411944366,1057.45079717,0.4,100,7.55483e-06,-416.359338584,0.454991,-477.796,2.51337,-416.359338584,1.06252,0.00446635
1,0.01,500.0,37.0225,100,1.01941,-414.759,96.0508533399,-417.113903512,0.0422045,0.0169402,1453.24818957,96.13480325,1453.24818957,0.4,100,4.06123e-06,-417.113903512,0.59282,-477.178,1.72691,-417.113903512,1.04112,0.0058153
1,0.01,500.0,43.1403,100,1.01598,-417.917,94.3056786723,-420.878080281,0.110322,0.0352459,1313.72086217,90.4315755008,1313.72086217,0.4,100,1.06878e-05,-420.878080281,0.473511,-482.536,3.58093,-420.878080281,1.06038,0.00466061
1,0.01,500.0,36.8517,100,0.999044,-419.391,96.6770201618,-421.511804221,0.0337314,0.0147787,1266.94936058,96.7625205132,1266.94936058,0.4,100,3.3796e-06,-421.511804221,0.560147,-482.224,1.47645,-421.511804221,1.03437,0.00560684
1,0.01,500.0,33.7028,100,1.00188,-424.299,96.2867548734,-426.569626217,0.0424585,0.0141216,1143.92834207,95.9807035769,1143.92834207,0.4,100,4.22992e-06,-426.569626217,0.414792,-487.664,1.41481,-426.569626217,1.03856,0.00414013
1,0.01,500.0,32.6502,100,0.980261,-413.554,96.6757611512,-415.646760963,0.0307343,0.0151262,1119.31341607,96.9307373959,1119.31341607,0.4,100,3.19845e-06,-415.646760963,0.454761,-476.257,1.48276,-415.646760963,1.03439,0.00463918
1,0.01,500.0,33.9114,100,0.982699,-405.368,94.2779839101,-408.663699785,0.075469,0.0228101,1082.30561813,92.8187663824,1082.30561813,0.4,100,7.81497e-06,-408.663699785,0.414864,-466.602,2.24155,-408.663699785,1.06069,0.00422168
1,0.01,500.0,34.6752,100,0.948023,-421.179,94.3490075402,-424.59199406,0.0917146,0.0163238,1243.75652136,90.8243544519,1243.75652136,0.4,100,1.02047e-05,-424.59199406,0.176052,-486.781,1.54754,-424.59199406,1.05989,0.00185705
1,0.01,500.0,43.5182,100,1.0453,-412.888,91.1639635888,-418.355775878,0.16959,0.0330604,1359.69746668,86.6807568668,1359.69746668,0.4,100,1.55211e-05,-418.355775878,0.440059,-477.77,3.4558,-418.355775878,1.09692,0.00420989
1,0.01,500.0,37.1933,100,0.989499,-425.783,97.8830760083,-427.330324024,0.025605,0.0146482,1410.00814493,97.4763327939,1410.00814493,0.4,100,2.61513e-06,-427.330324024,0.509175,-495.509,1.44944,-427.330324024,1.02163,0.00514579
1,0.01,500.0,42.3187,100,1.05857,-418.173,90.5276794111,-424.880225132,0.371021,0.0453474,1581.46235738,75.3132503559,1581.46235738,0.4,100,3.31099e-05,-424.880225132,0.532068,-492.635,4.80034,-424.880225132,1.10463,0.00502629
1,0.01,500.0,38.7325,100,1.01379,-414.918,92.7597668524,-419.959294139,0.122246,0.0195392,1439.3821916,89.4651330031,1439.3821916,0.4,100,1.18943e-05,-419.959294139,0.4016,-484.652,1.98086,-419.959294139,1.07805,0.00396137
1,0.01,500.0,35.3079,100,1.01284,-417.706,96.9742706186,-419.554099139,0.0313079,0.0184309,1241.63506269,97.0672381973,1241.63506269,0.4,100,3.0519e-06,-419.554099139,0.722703,-483.989,1.86676,-419.554099139,1.0312,0.00713539
1,0.01,500.0,36.0664,100,0.995234,-415.776,96.0164749948,-418.46321823,0.053317,0.0172106,1346.91631066,94.9406017781,1346.91631066,0.4,100,5.38288e-06,-418.46321823,0.554614,-481.645,1.71286,-418.46321823,1.04149,0.0055727
1,0.01,500.0,34.493,100,0.992147,-411.732,95.6368561925,-414.331762743,0.0793376,0.0225198,1146.65765174,92.6103924979,1146.65765174,0.4,100,8.05985e-06,-414.331762743,0.59817,-476.387,2.2343,-414.331762743,1.04562,0.00602904
1,0.01,500.0,39.8289,100,1.00038,-418.669,93.3714420301,-422.740263917,0.113018,0.0249102,1314.34703736,89.9439294609,1314.34703736,0.4,100,1.12933e-05,-422.740263917,0.508304,-486.1,2.49195,-422.740263917,1.07099,0.00508114
1,0.01,500.0,37.3245,100,0.972061,-415.069,97.0177754724,-417.10448371,0.0247238,0.0133989,1494.44475955,97.4750047365,1494.44475955,0.4,100,2.61654e-06,-417.10448371,0.430751,-478.88,1.30245,-417.10448371,1.03074,0.00443132
1,0.01,500.0,29.3481,100,1.03688,-409.931,96.3725953115,-412.256144933,0.0513878,0.0184656,935.306254872,95.4819104071,935.306254872,0.4,100,4.77972e-06,-412.256144933,0.617331,-470.44,1.91466,-412.256144933,1.03764,0.00595373
1,0.01,500.0,46.0401,100,1.02628,-414.174,92.1880063832,-419.308387663,0.122044,0.0287972,1716.54951703,89.7090332665,1716.54951703,0.4,100,1.15873e-05,-419.308387663,0.454133,-483.222,2.9554,-419.308387663,1.08474,0.00442503
1,0.01,500.0,43.6672,100,0.997065,-408.505,95.689406577,-411.277037156,0.0521787,0.0191439,1681.41596549,95.0605087619,1681.41596549,0.4,100,5.24864e-06,-411.277037156,0.582098,-477.248,1.90877,-411.277037156,1.04505,0.00583812
1,0.01,500.0,41.3259,100,1.04155,-414.89,92.4333757709,-419.258633357,0.369258,0.0629811,1323.50108012,74.7953074908,1323.50108012,0.4,100,3.40386e-05,-419.258633357,0.562053,-486.289,6.55978,-419.258633357,1.08186,0.00539633
1,0.01,500.0,31.0867,100,1.02495,-412.952,96.5199197705,-415.180047533,0.0467575,0.0203632,989.422988742,95.7796093927,989.422988742,0.4,100,4.45087e-06,-415.180047533,0.485651,-473.675,2.08713,-415.180047533,1.03606,0.00473829
1,0.01,500.0,39.8102,100,1.01283,-420.029,96.6427488975,-422.348238317,0.0344608,0.015122,1603.53391965,96.7813235493,1603.53391965,0.4,100,3.35932e-06,-422.348238317,0.725318,-488.573,1.5316,-422.348238317,1.03474,0.00716128
1,0.01,500.0,36.7967,100,0.995146,-416.987,96.3736582136,-419.310835181,0.0315932,0.0136316,1407.45673964,96.9384125201,1407.45673964,0.4,100,3.19021e-06,-419.310835181,0.467258,-481.268,1.35654,-419.310835181,1.03763,0.00469537
1,0.01,500.0,39.7655,100,0.999089,-419.784,96.0676171724,-422.487642437,0.043306,0.0147148,1627.72331494,95.8817765418,1627.72331494,0.4,100,4.33851e-06,-422.487642437,0.447935,-487.331,1.47014,-422.487642437,1.04093,0.00448343
1,0.01,500.0,34.9353,100,1.01492,-411.405,94.9043518773,-414.774294946,0.0543603,0.0134489,1237.58569233,95.0348070051,1237.58569233,0.4,100,5.27737e-06,-414.774294946,0.451916,-477.854,1.36496,-414.774294946,1.05369,0.00445272
1,0.01,500.0,36.9587,100,0.972719,-415.441,97.3029728613,-417.23021161,0.0273649,0.0138794,1296.71301594,97.216482475,1296.71301594,0.4,100,2.89213e-06,-417.23021161,0.305433,-479.948,1.35007,-417.23021161,1.02772,0.00313999
1,0.01,500.0,37.4297,100,1.01941,-412.541,97.9287721383,-413.975157865,0.0207247,0.0151675,1328.89340531,98.0638553276,1328.89340531,0.4,100,1.9943e-06,-413.975157865,0.760663,-481.751,1.54619,-413.975157865,1.02115,0.0074618
1,0.01,500.0,31.9122,100,1.03922,-411.383,96.1591623709,-413.540105699,0.0909343,0.0266123,1067.6956563,92.3056116352,1067.6956563,0.4,100,8.41998e-06,-413.540105699,0.606422,-472.766,2.7656,-413.540105699,1.03994,0.00583535
1,0.01,500.0,35.6896,100,1.01577,-412.881,95.7992208484,-415.732977527,0.062497,0.0226439,1298.1554675,94.3426525349,1298.1554675,0.4,100,6.05716e-06,-415.732977527,0.402073,-479.201,2.3001,-415.732977527,1.04385,0.00395831
1,0.01,500.0,40.6226,100,0.998907,-417.108,95.8841171036,-420.221491145,0.0529198,0.0167088,1734.50511634,95.0114316388,1734.50511634,0.4,100,5.30357e-06,-420.221491145,0.449965,-493.532,1.66905,-420.221491145,1.04293,0.00450457
1,0.01,500.0,38.0684,100,1.05566,-409.044,96.1907309725,-411.559597098,0.0398597,0.0146761,1616.35374676,96.5801065798,1616.35374676,0.4,100,3.57675e-06,-411.559597098,0.475101,-477.174,1.5493,-411.559597098,1.0396,0.00450052
1,0.01,500.0,34.054,100,0.998082,-413.141,98.9289605216,-413.90401907,0.00753006,0.0130208,1200.9137192,99.2571983622,1200.9137192,0.4,100,7.55903e-07,-413.90401907,0.72969,-482.666,1.29959,-413.90401907,1.01083,0.00731092
