AvgNormIw,VarRet,Delta,ESSClassic,VarDiscRet,VarJ,AvgEpLen,MaxNormIw,J,AvgVanillaIw,MinVanillaIw,EpsThisIter,VanillaAvgRet,AvgRet,MinNormIw,Bound,ESSRenyi,IterType,BatchSize,AvgDiscRet,VarNormIw,eRenyi2,MaxVanillaIw,VarVanillaIw
0.002,0.0427906499253495,0.85,490.4361875557248,0.0427906499253495,182.295,500.0,0.0037870468,4991.6094,0.9969102,0.7340832,100,4999.77661823401,4999.77661823401,0.0014727167,4896.8647,491.478089973812,1,500,4999.77661823401,7.81589e-08,1.0173393,1.8876728,0.019419163
0.009999998,0.04726095844687102,0.85,100.0,0.04726095844687102,0.21628726,500.0,0.01,4999.7847,1.0,1.0,100,4999.784751540498,4999.784751540498,0.01,4789.7427,500.0,2,500,4999.784751540498,3.5044917e-18,1.0,1.0,
0.0049999994,0.03766394480607447,0.85,200.00000010221265,0.03766394480607447,0.20504375,500.0,0.005,4999.787,1.0,1.0,100,4999.790166829648,4999.790166829648,0.005,4851.265,500.0,2,500,4999.790166829648,2.179301e-19,1.0,1.0,
0.0033333336,0.04614422220130825,0.85,299.999969473632,0.04614422220130825,0.20801847,500.0,0.0033333334,4999.785,1.0,1.0,100,4999.77930057236,4999.77930057236,0.0033333334,4878.5176,500.0,2,500,4999.77930057236,5.4391416e-20,1.0,1.0,
0.0024999997,0.05381421094226426,0.85,400.0,0.05381421094226426,0.21396388,500.0,0.0025,4999.786,1.0,1.0,100,4999.790278628483,4999.790278628483,0.0025,4894.765,500.0,2,500,4999.790278628483,5.434597e-20,1.0,1.0,
0.0020000003,0.05492671957867975,0.85,500.00000664260017,0.05492671957867975,0.21804003,500.0,0.002,4999.7837,1.0,1.0,100,4999.77027674164,4999.77027674164,0.002,4905.85,500.0,1,500,4999.77027674164,5.431875e-20,1.0,1.0,
0.009999998,0.06634173393025479,0.85,100.0,0.06634173393025479,0.25625315,500.0,0.01,4999.7524,1.0,1.0,100,4999.751960430771,4999.751960430771,0.01,4789.7104,500.0,2,500,4999.751960430771,3.5044917e-18,1.0,1.0,
0.0049999994,0.04936399539095722,0.85,200.00000010221265,0.04936399539095722,0.23956539,500.0,0.005,4999.763,1.0,1.0,100,4999.774265947763,4999.774265947763,0.005,4851.241,500.0,2,500,4999.774265947763,2.179301e-19,1.0,1.0,
0.0033333336,0.07753010973643802,0.85,299.999969473632,0.07753010973643802,0.25465193,500.0,0.0033333334,4999.7407,1.0,1.0,100,4999.695878403956,4999.695878403956,0.0033333334,4878.473,500.0,2,500,4999.695878403956,5.4391416e-20,1.0,1.0,
0.0024999997,0.04465060415394989,0.85,400.0,0.04465060415394989,0.24455741,500.0,0.0025,4999.747,1.0,1.0,100,4999.766017646869,4999.766017646869,0.0025,4894.726,500.0,2,500,4999.766017646869,5.434597e-20,1.0,1.0,
0.0020000003,0.04068105092880618,0.85,500.00000664260017,0.04068105092880618,0.23692833,500.0,0.002,4999.755,1.0,1.0,100,4999.785286051943,4999.785286051943,0.002,4905.8213,500.0,1,500,4999.785286051943,5.431875e-20,1.0,1.0,
0.009999998,0.03398713053881573,0.85,100.0,0.03398713053881573,0.1834231,500.0,0.01,4999.797,1.0,1.0,100,4999.797052000042,4999.797052000042,0.01,4789.755,500.0,2,500,4999.797052000042,3.5044917e-18,1.0,1.0,
0.0049999994,0.07970154783517015,0.85,200.00000010221265,0.07970154783517015,0.23786753,500.0,0.005,4999.7793,1.0,1.0,100,4999.762295304339,4999.762295304339,0.005,4851.2573,500.0,2,500,4999.762295304339,2.179301e-19,1.0,1.0,
0.0033333336,0.044120696105168646,0.85,299.999969473632,0.044120696105168646,0.22902898,500.0,0.0033333334,4999.7886,1.0,1.0,100,4999.807665275039,4999.807665275039,0.0033333334,4878.521,500.0,2,500,4999.807665275039,5.4391416e-20,1.0,1.0,
0.0024999997,100.37503625152512,0.85,400.0,100.37503625152512,5.007399,499.91,0.0025,4999.536,1.0,1.0,100,4998.7772574307555,4998.7772574307555,0.0025,4894.515,500.0,2,500,4998.7772574307555,5.434597e-20,1.0,1.0,
0.002,0.04369450951450596,0.85,499.88317183865905,0.04369450951450596,4.0310025,500.0,0.0020343394,4999.6064,1.0007704,0.89344794,100,4999.786237198104,4999.786237198104,0.0017855201,4905.6616,499.8795680276175,1,500,4999.786237198104,9.367355e-10,1.0002409,1.0179534,0.00023454486
0.009999998,0.052745479319719575,0.85,100.0,0.052745479319719575,0.22849408,500.0,0.01,4999.777,1.0,1.0,100,4999.777269780972,4999.777269780972,0.01,4789.735,500.0,2,500,4999.777269780972,3.5044917e-18,1.0,1.0,
0.0049999994,0.05456433590928614,0.85,200.00000010221265,0.05456433590928614,0.23082006,500.0,0.005,4999.7646,1.0,1.0,100,4999.751654550404,4999.751654550404,0.005,4851.2427,500.0,2,500,4999.751654550404,2.179301e-19,1.0,1.0,
0.0033333336,0.04094688041566544,0.85,299.999969473632,0.04094688041566544,0.22241151,500.0,0.0033333334,4999.7793,1.0,1.0,100,4999.80869089366,4999.80869089366,0.0033333334,4878.5117,500.0,2,500,4999.80869089366,5.4391416e-20,1.0,1.0,
0.0024999997,0.06806818686257671,0.85,400.0,0.06806818686257671,0.23240037,500.0,0.0025,4999.775,1.0,1.0,100,4999.7612255594195,4999.7612255594195,0.0025,4894.754,500.0,2,500,4999.7612255594195,5.434597e-20,1.0,1.0,
0.002,0.04714526351594073,0.85,499.9981539619649,0.04714526351594073,0.22901897,500.0,0.0020121138,4999.779,1.0001731,0.99385977,100,4999.79311772638,4999.79311772638,0.0019873756,4905.845,499.9982118670516,1,500,4999.79311772638,1.4378652e-11,1.0000036,1.0062311,3.595901e-06
0.009999998,0.032840831269739613,0.85,100.0,0.032840831269739613,0.18028972,500.0,0.01,4999.829,1.0,1.0,100,4999.829009601357,4999.829009601357,0.01,4789.787,500.0,2,500,4999.829009601357,3.5044917e-18,1.0,1.0,
0.0049999994,0.06408491532229756,0.85,200.00000010221265,0.06408491532229756,0.22174959,500.0,0.005,4999.794,1.0,1.0,100,4999.759595440166,4999.759595440166,0.005,4851.272,500.0,2,500,4999.759595440166,2.179301e-19,1.0,1.0,
0.0033333336,0.05913287967498465,0.85,299.999969473632,0.05913287967498465,0.22906236,500.0,0.0033333334,4999.7847,1.0,1.0,100,4999.766359749883,4999.766359749883,0.0033333334,4878.517,500.0,2,500,4999.766359749883,5.4391416e-20,1.0,1.0,
0.0024999997,249979.90113398022,0.85,400.0,249979.90113398022,249.67682,495.01,0.0025,4987.289,1.0,1.0,100,4949.800501210739,4949.800501210739,0.0025,4882.268,500.0,2,500,4949.800501210739,5.434597e-20,1.0,1.0,
0.002,0.06837988651664006,0.85,483.67897173749776,0.06837988651664006,137.0273,500.0,0.0030865471,4993.6655,1.0135788,0.4457873,100,4999.777639461909,4999.777639461909,0.00087963033,4897.9736,481.7946180526639,1,500,4999.777639461909,1.352452e-07,1.0377866,1.5642292,0.034735765
0.009999998,0.17948460346175626,0.85,100.0,0.17948460346175626,0.42154422,500.0,0.01,4999.757,1.0,1.0,100,4999.75734539911,4999.75734539911,0.01,4789.715,500.0,2,500,4999.75734539911,3.5044917e-18,1.0,1.0,
0.0049999994,0.056824230461573415,0.85,200.00000010221265,0.056824230461573415,0.34213305,500.0,0.005,4999.766,1.0,1.0,100,4999.775397222957,4999.775397222957,0.005,4851.244,500.0,2,500,4999.775397222957,2.179301e-19,1.0,1.0,
0.0033333336,0.06284475777331881,0.85,299.999969473632,0.06284475777331881,0.31429467,500.0,0.0033333334,4999.765,1.0,1.0,100,4999.76235334955,4999.76235334955,0.0033333334,4878.4976,500.0,2,500,4999.76235334955,5.4391416e-20,1.0,1.0,
0.0024999997,0.05018640647051612,0.85,400.0,0.05018640647051612,0.2942079,500.0,0.0025,4999.769,1.0,1.0,100,4999.781763640293,4999.781763640293,0.0025,4894.748,500.0,2,500,4999.781763640293,5.434597e-20,1.0,1.0,
0.0020000003,0.059312368146236534,0.85,500.00000664260017,0.059312368146236534,0.28478563,500.0,0.002,4999.7646,1.0,1.0,100,4999.742729055342,4999.742729055342,0.002,4905.831,500.0,1,500,4999.742729055342,5.431875e-20,1.0,1.0,
0.009999998,0.05010760322143566,0.85,100.0,0.05010760322143566,0.22272682,500.0,0.01,4999.7773,1.0,1.0,100,4999.777697832389,4999.777697832389,0.01,4789.7354,500.0,2,500,4999.777697832389,3.5044917e-18,1.0,1.0,
0.0049999994,0.04933548447791177,0.85,200.00000010221265,0.04933548447791177,0.2220872,500.0,0.005,4999.788,1.0,1.0,100,4999.798175023247,4999.798175023247,0.005,4851.266,500.0,2,500,4999.798175023247,2.179301e-19,1.0,1.0,
0.0033333336,0.060093453525763604,0.85,299.999969473632,0.060093453525763604,0.22991294,500.0,0.0033333334,4999.78,1.0,1.0,100,4999.7620143287295,4999.7620143287295,0.0033333334,4878.512,500.0,2,500,4999.7620143287295,5.4391416e-20,1.0,1.0,
0.0024999997,0.03609629496733805,0.85,400.0,0.03609629496733805,0.22055276,500.0,0.0025,4999.7837,1.0,1.0,100,4999.797816744374,4999.797816744374,0.0025,4894.7627,500.0,2,500,4999.797816744374,5.434597e-20,1.0,1.0,
0.0020000003,0.03758104158190078,0.85,500.00000664260017,0.03758104158190078,0.21536598,500.0,0.002,4999.7866,1.0,1.0,100,4999.796979478057,4999.796979478057,0.002,4905.853,500.0,1,500,4999.796979478057,5.431875e-20,1.0,1.0,
0.009999998,0.06053543613487381,0.85,100.0,0.06053543613487381,0.24480082,500.0,0.01,4999.8013,1.0,1.0,100,4999.801532137753,4999.801532137753,0.01,4789.7593,500.0,2,500,4999.801532137753,3.5044917e-18,1.0,1.0,
0.0049999994,0.03880839180981313,0.85,200.00000010221265,0.03880839180981313,0.22201775,500.0,0.005,4999.79,1.0,1.0,100,4999.779800300757,4999.779800300757,0.005,4851.268,500.0,2,500,4999.779800300757,2.179301e-19,1.0,1.0,
0.0033333336,0.04733611467035146,0.85,299.999969473632,0.04733611467035146,0.22019002,500.0,0.0033333334,4999.7896,1.0,1.0,100,4999.786924527708,4999.786924527708,0.0033333334,4878.522,500.0,2,500,4999.786924527708,5.4391416e-20,1.0,1.0,
0.0024999997,0.03898470687396557,0.85,400.0,0.03898470687396557,0.21450134,500.0,0.0025,4999.7896,1.0,1.0,100,4999.790589692915,4999.790589692915,0.0025,4894.7686,500.0,2,500,4999.790589692915,5.434597e-20,1.0,1.0,
0.002,0.055054923415113116,0.85,499.99845925001614,0.055054923415113116,0.21835527,500.0,0.002007427,4999.785,0.99999315,0.99254906,100,4999.762123182821,4999.762123182821,0.0019851117,4905.8516,499.99862909692894,1,500,4999.762123182821,1.2666106e-11,1.0000027,1.0037066,3.1664829e-06
0.009999998,0.049735318503400974,0.85,100.0,0.049735318503400974,0.22189201,500.0,0.01,4999.786,1.0,1.0,100,4999.786415088426,4999.786415088426,0.01,4789.744,500.0,2,500,4999.786415088426,3.5044917e-18,1.0,1.0,
0.0049999994,0.06372701752987565,0.85,200.00000010221265,0.06372701752987565,0.23698111,500.0,0.005,4999.787,1.0,1.0,100,4999.787152476697,4999.787152476697,0.005,4851.265,500.0,2,500,4999.787152476697,2.179301e-19,1.0,1.0,
0.0033333336,0.0450100155809218,0.85,299.999969473632,0.0450100155809218,0.22872652,500.0,0.0033333334,4999.783,1.0,1.0,100,4999.776587414222,4999.776587414222,0.0033333334,4878.5156,500.0,2,500,4999.776587414222,5.4391416e-20,1.0,1.0,
0.0024999997,0.03932730429560568,0.85,400.0,0.03932730429560568,0.22154567,500.0,0.0025,4999.7896,1.0,1.0,100,4999.807969821961,4999.807969821961,0.0025,4894.7686,500.0,2,500,4999.807969821961,5.434597e-20,1.0,1.0,
0.002,0.04644108924528771,0.85,499.99728602385534,0.04644108924528771,0.21955661,500.0,0.0020069343,4999.7896,0.9999635,0.9811095,100,4999.784672331406,4999.784672331406,0.0019622906,4905.856,499.9982118670516,1,500,4999.784672331406,2.2174651e-11,1.0000036,1.0034305,5.543255e-06
0.009999998,0.04864486125268065,0.85,100.0,0.04864486125268065,0.21946257,500.0,0.01,4999.7583,1.0,1.0,100,4999.7588398893,4999.7588398893,0.01,4789.7163,500.0,2,500,4999.7588398893,3.5044917e-18,1.0,1.0,
0.0049999994,0.04855428354945524,0.85,200.00000010221265,0.04855428354945524,0.2193681,500.0,0.005,4999.756,1.0,1.0,100,4999.7526802619395,4999.7526802619395,0.005,4851.234,500.0,2,500,4999.7526802619395,2.179301e-19,1.0,1.0,
0.0033333336,0.05161292873346755,0.85,299.999969473632,0.05161292873346755,0.22167121,500.0,0.0033333334,4999.7593,1.0,1.0,100,4999.765459575007,4999.765459575007,0.0033333334,4878.4917,500.0,2,500,4999.765459575007,5.4391416e-20,1.0,1.0,
0.0024999997,0.05153013256455544,0.85,400.0,0.05153013256455544,0.2230272,500.0,0.0025,4999.7656,1.0,1.0,100,4999.7857587171575,4999.7857587171575,0.0025,4894.7446,500.0,2,500,4999.7857587171575,5.434597e-20,1.0,1.0,
0.0020000003,0.054348253569619705,0.85,500.00000664260017,0.054348253569619705,0.2257849,500.0,0.002,4999.7764,1.0,1.0,100,4999.817302382469,4999.817302382469,0.002,4905.843,500.0,1,500,4999.817302382469,5.431875e-20,1.0,1.0,
0.009999998,0.0512114319158055,0.85,100.0,0.0512114319158055,0.22516775,500.0,0.01,4999.771,1.0,1.0,100,4999.770925396514,4999.770925396514,0.01,4789.729,500.0,2,500,4999.770925396514,3.5044917e-18,1.0,1.0,
0.0049999994,0.05591110698281992,0.85,200.00000010221265,0.05591110698281992,0.23040195,500.0,0.005,4999.7637,1.0,1.0,100,4999.755585110807,4999.755585110807,0.005,4851.2417,500.0,2,500,4999.755585110807,2.179301e-19,1.0,1.0,
0.0033333336,0.05709963511393694,0.85,299.999969473632,0.05709963511393694,0.23314394,500.0,0.0033333334,4999.756,1.0,1.0,100,4999.739825962341,4999.739825962341,0.0033333334,4878.4883,500.0,2,500,4999.739825962341,5.4391416e-20,1.0,1.0,
0.0024999997,0.04428582817239917,0.85,400.0,0.04428582817239917,0.22781561,500.0,0.0025,4999.7627,1.0,1.0,100,4999.785699626249,4999.785699626249,0.0025,4894.7417,500.0,2,500,4999.785699626249,5.434597e-20,1.0,1.0,
0.0020000003,0.044232353446014734,0.85,500.00000664260017,0.044232353446014734,0.22436006,500.0,0.002,4999.767,1.0,1.0,100,4999.781886452913,4999.781886452913,0.002,4905.8335,500.0,1,500,4999.781886452913,5.431875e-20,1.0,1.0,
0.009999998,0.07920522019276412,0.85,100.0,0.07920522019276412,0.2800333,500.0,0.01,4999.7334,1.0,1.0,100,4999.7331881539085,4999.7331881539085,0.01,4789.6914,500.0,2,500,4999.7331881539085,3.5044917e-18,1.0,1.0,
0.0049999994,0.057723096110352264,0.85,200.00000010221265,0.057723096110352264,0.26050797,500.0,0.005,4999.742,1.0,1.0,100,4999.751402860178,4999.751402860178,0.005,4851.22,500.0,2,500,4999.751402860178,2.179301e-19,1.0,1.0,
0.0033333336,0.036531496983320116,0.85,299.999969473632,0.036531496983320116,0.2415273,500.0,0.0033333334,4999.765,1.0,1.0,100,4999.8106520357205,4999.8106520357205,0.0033333334,4878.4976,500.0,2,500,4999.8106520357205,5.4391416e-20,1.0,1.0,
0.0024999997,0.04306019942306662,0.85,400.0,0.04306019942306662,0.23337501,500.0,0.0025,4999.7695,1.0,1.0,100,4999.782054530187,4999.782054530187,0.0025,4894.7485,500.0,2,500,4999.782054530187,5.434597e-20,1.0,1.0,
0.0020000003,0.03588387789082432,0.85,500.00000664260017,0.03588387789082432,0.22587173,500.0,0.002,4999.779,1.0,1.0,100,4999.815665062956,4999.815665062956,0.002,4905.845,500.0,1,500,4999.815665062956,5.431875e-20,1.0,1.0,
0.009999998,0.052847808967221084,0.85,100.0,0.052847808967221084,0.22873552,500.0,0.01,4999.793,1.0,1.0,100,4999.792984976056,4999.792984976056,0.01,4789.751,500.0,2,500,4999.792984976056,3.5044917e-18,1.0,1.0,
0.0049999994,0.05698437869872355,0.85,200.00000010221265,0.05698437869872355,0.23498733,500.0,0.005,4999.7637,1.0,1.0,100,4999.734741060303,4999.734741060303,0.005,4851.2417,500.0,2,500,4999.734741060303,2.179301e-19,1.0,1.0,
0.0033333336,0.046453462100474296,0.85,299.999969473632,0.046453462100474296,0.22949761,500.0,0.0033333334,4999.78,1.0,1.0,100,4999.812574237956,4999.812574237956,0.0033333334,4878.512,500.0,2,500,4999.812574237956,5.4391416e-20,1.0,1.0,
0.0024999997,0.05207636603267394,0.85,400.0,0.05207636603267394,0.22902213,500.0,0.0025,4999.7754,1.0,1.0,100,4999.762431702389,4999.762431702389,0.0025,4894.7544,500.0,2,500,4999.762431702389,5.434597e-20,1.0,1.0,
0.0020000003,0.05122258588847678,0.85,500.00000664260017,0.05122258588847678,0.22842337,500.0,0.002,4999.772,1.0,1.0,100,4999.754052882553,4999.754052882553,0.002,4905.8384,500.0,1,500,4999.754052882553,5.431875e-20,1.0,1.0,
0.009999998,0.07791674921593995,0.85,100.0,0.07791674921593995,0.2777422,500.0,0.01,4999.7715,1.0,1.0,100,4999.771416382599,4999.771416382599,0.01,4789.7295,500.0,2,500,4999.771416382599,3.5044917e-18,1.0,1.0,
0.0049999994,0.05174729679445168,0.85,200.00000010221265,0.05174729679445168,0.25338408,500.0,0.005,4999.7666,1.0,1.0,100,4999.762347920394,4999.762347920394,0.005,4851.2446,500.0,2,500,4999.762347920394,2.179301e-19,1.0,1.0,
0.0033333336,0.04684388090237209,0.85,299.999969473632,0.04684388090237209,0.24144661,500.0,0.0033333334,4999.7705,1.0,1.0,100,4999.778792324954,4999.778792324954,0.0033333334,4878.503,500.0,2,500,4999.778792324954,5.4391416e-20,1.0,1.0,
0.0024999997,0.047114615220073534,0.85,400.0,0.047114615220073534,0.23584728,500.0,0.0025,4999.7803,1.0,1.0,100,4999.806518442879,4999.806518442879,0.0025,4894.7593,500.0,2,500,4999.806518442879,5.434597e-20,1.0,1.0,
0.0020000003,0.06393743206197698,0.85,500.00000664260017,0.06393743206197698,0.23912683,500.0,0.002,4999.778,1.0,1.0,100,4999.767801018872,4999.767801018872,0.002,4905.844,500.0,1,500,4999.767801018872,5.431875e-20,1.0,1.0,
0.009999998,0.04462983778670029,0.85,100.0,0.04462983778670029,0.21019778,500.0,0.01,4999.8003,1.0,1.0,100,4999.800590387141,4999.800590387141,0.01,4789.7583,500.0,2,500,4999.800590387141,3.5044917e-18,1.0,1.0,
0.0049999994,0.04006246539114173,0.85,200.00000010221265,0.04006246539114173,0.20478904,500.0,0.005,4999.804,1.0,1.0,100,4999.807979834201,4999.807979834201,0.005,4851.282,500.0,2,500,4999.807979834201,2.179301e-19,1.0,1.0,
0.0033333336,0.04206062159559776,0.85,299.999969473632,0.04206062159559776,0.20457597,500.0,0.0033333334,4999.802,1.0,1.0,100,4999.795798789059,4999.795798789059,0.0033333334,4878.534,500.0,2,500,4999.795798789059,5.4391416e-20,1.0,1.0,
0.0024999997,0.045319813259211625,0.85,400.0,0.045319813259211625,0.20693204,500.0,0.0025,4999.793,1.0,1.0,100,4999.767470805037,4999.767470805037,0.0025,4894.772,500.0,2,500,4999.767470805037,5.434597e-20,1.0,1.0,
0.0020000003,0.0506484110834986,0.85,500.00000664260017,0.0506484110834986,0.21043868,500.0,0.002,4999.7935,1.0,1.0,100,4999.79257044199,4999.79257044199,0.002,4905.86,500.0,1,500,4999.79257044199,5.431875e-20,1.0,1.0,
0.009999998,0.059893015979003164,0.85,100.0,0.059893015979003164,0.24350062,500.0,0.01,4999.7627,1.0,1.0,100,4999.762523758801,4999.762523758801,0.01,4789.7207,500.0,2,500,4999.762523758801,3.5044917e-18,1.0,1.0,
0.0049999994,0.12767709099092953,0.85,200.00000010221265,0.12767709099092953,0.30471113,500.0,0.005,4999.7646,1.0,1.0,100,4999.766072001343,4999.766072001343,0.005,4851.2427,500.0,2,500,4999.766072001343,2.179301e-19,1.0,1.0,
0.0033333336,0.04516539130808771,0.85,299.999969473632,0.04516539130808771,0.27759513,500.0,0.0033333334,4999.776,1.0,1.0,100,4999.798318869173,4999.798318869173,0.0033333334,4878.5083,500.0,2,500,4999.798318869173,5.4391416e-20,1.0,1.0,
0.0024999997,0.05091410981352366,0.85,400.0,0.05091410981352366,0.265532,500.0,0.0025,4999.7695,1.0,1.0,100,4999.75135677437,4999.75135677437,0.0025,4894.7485,500.0,2,500,4999.75135677437,5.434597e-20,1.0,1.0,
0.002,196.62836505392548,0.85,499.64558533964464,196.62836505392548,4.9911175,499.87,0.0020714593,4999.5547,1.001353,0.79667,100,4998.405384524336,4998.405384524336,0.0015911871,4905.59,499.6681629019348,1,500,4998.405384524336,2.843112e-09,1.0006641,1.0371311,0.00071270263
0.009999998,0.03703837901123579,0.85,100.0,0.03703837901123579,0.19147189,500.0,0.01,4999.795,1.0,1.0,100,4999.794720810131,4999.794720810131,0.01,4789.753,500.0,2,500,4999.794720810131,3.5044917e-18,1.0,1.0,
0.0049999994,0.038544915611943904,0.85,200.00000010221265,0.038544915611943904,0.19382784,500.0,0.005,4999.8076,1.0,1.0,100,4999.819688645032,4999.819688645032,0.005,4851.2856,500.0,2,500,4999.819688645032,2.179301e-19,1.0,1.0,
0.0033333336,0.038718580782226064,0.85,299.999969473632,0.038718580782226064,0.19522475,500.0,0.0033333334,4999.795,1.0,1.0,100,4999.771178420349,4999.771178420349,0.0033333334,4878.5273,500.0,2,500,4999.771178420349,5.4391416e-20,1.0,1.0,
0.0024999997,0.0407210206521197,0.85,400.0,0.0407210206521197,0.19681041,500.0,0.0025,4999.79,1.0,1.0,100,4999.776099761654,4999.776099761654,0.0025,4894.769,500.0,2,500,4999.776099761654,5.434597e-20,1.0,1.0,
0.002,0.07102642974453219,0.85,499.9983729114167,0.07102642974453219,0.21265402,500.0,0.0020103273,4999.783,0.9999232,0.99156666,100,4999.749609396785,4999.749609396785,0.0019832856,4905.8496,499.9985694926181,1,500,4999.749609396785,1.2621621e-11,1.0000029,1.0050864,3.154921e-06
0.009999998,0.03802021695939732,0.85,100.0,0.03802021695939732,0.19399609,500.0,0.01,4999.7837,1.0,1.0,100,4999.7838485092125,4999.7838485092125,0.01,4789.7417,500.0,2,500,4999.7838485092125,3.5044917e-18,1.0,1.0,
0.0049999994,0.04631535476166296,0.85,200.00000010221265,0.04631535476166296,0.20460825,500.0,0.005,4999.7725,1.0,1.0,100,4999.761937076341,4999.761937076341,0.005,4851.2505,500.0,2,500,4999.761937076341,2.179301e-19,1.0,1.0,
0.0033333336,0.04845822325360187,0.85,299.999969473632,0.04845822325360187,0.2096579,500.0,0.0033333334,4999.7783,1.0,1.0,100,4999.788440246336,4999.788440246336,0.0033333334,4878.5107,500.0,2,500,4999.788440246336,5.4391416e-20,1.0,1.0,
0.0024999997,0.04177583739434345,0.85,400.0,0.04177583739434345,0.20811884,500.0,0.0025,4999.7793,1.0,1.0,100,4999.783859510438,4999.783859510438,0.0025,4894.7583,500.0,2,500,4999.783859510438,5.434597e-20,1.0,1.0,
0.0020000003,0.05990166115375973,0.85,500.00000664260017,0.05990166115375973,0.2156679,500.0,0.002,4999.78,1.0,1.0,100,4999.780046358268,4999.780046358268,0.002,4905.846,500.0,1,500,4999.780046358268,5.431875e-20,1.0,1.0,
0.009999998,0.05170706551745539,0.85,100.0,0.05170706551745539,0.22625577,500.0,0.01,4999.771,1.0,1.0,100,4999.771008858666,4999.771008858666,0.01,4789.729,500.0,2,500,4999.771008858666,3.5044917e-18,1.0,1.0,
0.0049999994,0.049434205207452585,0.85,200.00000010221265,0.049434205207452585,0.22383553,500.0,0.005,4999.777,1.0,1.0,100,4999.782671307297,4999.782671307297,0.005,4851.255,500.0,2,500,4999.782671307297,2.179301e-19,1.0,1.0,
0.0033333336,0.04068812352841308,0.85,299.999969473632,0.04068812352841308,0.21657154,500.0,0.0033333334,4999.783,1.0,1.0,100,4999.795041919828,4999.795041919828,0.0033333334,4878.5156,500.0,2,500,4999.795041919828,5.4391416e-20,1.0,1.0,
0.0024999997,70.56288869051632,0.85,400.0,70.56288869051632,4.1978426,499.93,0.0025,4999.581,1.0,1.0,100,4998.975284259903,4998.975284259903,0.0025,4894.56,500.0,2,500,4998.975284259903,5.434597e-20,1.0,1.0,
0.0019999999,0.0442348232936451,0.85,499.95603076307503,0.0442348232936451,3.5034392,500.0,0.002023663,4999.635,1.0002297,0.9324528,100,4999.787596438788,4999.787596438788,0.0018644773,4905.6973,499.95684996135566,1,500,4999.787596438788,3.5259073e-10,1.0000863,1.0120639,8.81882e-05
0.009999998,0.0439196366467561,0.85,100.0,0.0439196366467561,0.20849387,500.0,0.01,4999.789,1.0,1.0,100,4999.789102456456,4999.789102456456,0.01,4789.747,500.0,2,500,4999.789102456456,3.5044917e-18,1.0,1.0,
0.0049999994,0.08666467214091765,0.85,200.00000010221265,0.08666467214091765,0.2546301,500.0,0.005,4999.775,1.0,1.0,100,4999.760608877624,4999.760608877624,0.005,4851.253,500.0,2,500,4999.760608877624,2.179301e-19,1.0,1.0,
0.0033333336,0.04475505103571643,0.85,299.999969473632,0.04475505103571643,0.24081665,500.0,0.0033333334,4999.775,1.0,1.0,100,4999.773431590986,4999.773431590986,0.0033333334,4878.5073,500.0,2,500,4999.773431590986,5.4391416e-20,1.0,1.0,
0.0024999997,0.04150703297040653,0.85,400.0,0.04150703297040653,0.23199649,500.0,0.0025,4999.7705,1.0,1.0,100,4999.75732125726,4999.75732125726,0.0025,4894.7495,500.0,2,500,4999.75732125726,5.434597e-20,1.0,1.0,
0.002,249976.29571604804,0.85,471.32225029794006,249976.29571604804,61.512222,495.01,0.002798555,4997.023,0.99222195,0.10145375,100,4949.7648708950765,4949.7648708950765,0.00020449811,4900.691,475.4120732766145,1,500,4949.7648708950765,2.4386864e-07,1.0517192,1.3883938,0.060022436
0.009999998,0.05478469482398605,0.85,100.0,0.05478469482398605,0.23288922,500.0,0.01,4999.757,1.0,1.0,100,4999.75654424861,4999.75654424861,0.01,4789.715,500.0,2,500,4999.75654424861,3.5044917e-18,1.0,1.0,
0.0049999994,0.03947614252031484,0.85,200.00000010221265,0.03947614252031484,0.21739969,500.0,0.005,4999.7812,1.0,1.0,100,4999.805638713518,4999.805638713518,0.005,4851.2593,500.0,2,500,4999.805638713518,2.179301e-19,1.0,1.0,
0.0033333336,0.068208435963047,0.85,299.999969473632,0.068208435963047,0.23289998,500.0,0.0033333334,4999.77,1.0,1.0,100,4999.749051999425,4999.749051999425,0.0033333334,4878.5024,500.0,2,500,4999.749051999425,5.4391416e-20,1.0,1.0,
0.0024999997,0.05488820569711352,0.85,400.0,0.05488820569711352,0.23301111,500.0,0.0025,4999.7734,1.0,1.0,100,4999.782196359974,4999.782196359974,0.0025,4894.7524,500.0,2,500,4999.782196359974,5.434597e-20,1.0,1.0,
0.0020000003,0.03773209192491632,0.85,500.00000664260017,0.03773209192491632,0.22575879,500.0,0.002,4999.778,1.0,1.0,100,4999.7930668086965,4999.7930668086965,0.002,4905.844,500.0,1,500,4999.7930668086965,5.431875e-20,1.0,1.0,
0.009999998,0.04840724785729367,0.85,100.0,0.04840724785729367,0.21892749,500.0,0.01,4999.802,1.0,1.0,100,4999.8014529475,4999.8014529475,0.01,4789.76,500.0,2,500,4999.8014529475,3.5044917e-18,1.0,1.0,
0.0049999994,0.0452151097170709,0.85,200.00000010221265,0.0452151097170709,0.21529576,500.0,0.005,4999.8027,1.0,1.0,100,4999.80413351556,4999.80413351556,0.005,4851.281,500.0,2,500,4999.80413351556,2.179301e-19,1.0,1.0,
