MaxVanillaIw,eRenyi2,VarNormIw,AvgNormIw,AvgRet,EpsThisIter,MinNormIw,VarRet,Bound,Delta,AvgEpLen,MinVanillaIw,BatchSize,ESSClassic,VarDiscRet,ESSRenyi,VarVanillaIw,IterType,VanillaAvgRet,J,VarJ,MaxNormIw,AvgVanillaIw,AvgDiscRet
1.0,1.0,5.43187e-20,0.002,75.0552021041,100,0.002,194.233286102,73.34,0.8,500.0,1.0,500,500.000006643,194.233286102,500.0,,1,75.0552021041,75.4899,13.409,0.002,1.0,75.0552021041
1.0,1.0,3.50449e-18,0.01,68.7026523318,100,0.01,345.138943347,64.245,0.8,500.0,1.0,500,100.0,345.138943347,500.0,,2,68.7026523318,68.7027,18.4848,0.01,1.0,68.7026523318
1.0,1.0,2.1793e-19,0.005,77.2033490315,100,0.005,156.279921082,69.7887,0.8,500.0,1.0,500,200.000000102,156.279921082,500.0,,2,77.2033490315,72.953,16.3177,0.005,1.0,77.2033490315
1.0,1.0,5.43914e-20,0.00333333,77.6613803914,100,0.00333333,69.662669112,71.9388,0.8,500.0,1.0,500,299.999969474,69.662669112,500.0,,2,77.6613803914,74.5225,14.3327,0.00333333,1.0,77.6613803914
1.0,1.0,5.4346e-20,0.0025,79.8855751956,100,0.0025,157.521573229,73.5222,0.8,500.0,1.0,500,400.0,157.521573229,500.0,,2,79.8855751956,75.8632,14.0872,0.0025,1.0,79.8855751956
1.0,1.0,2.0174e-19,0.002,86.0799129237,100,0.002,75.5405796866,75.7201,0.8,500.0,1.0,500,500.000006643,75.5405796866,500.0,3.29213e-14,1,86.0799129237,77.9066,13.7992,0.002,1.0,86.0799129237
1.0,1.0,3.50449e-18,0.01,77.2777306745,100,0.01,215.128921413,72.531,0.8,500.0,1.0,500,100.0,215.128921413,500.0,,2,77.2777306745,77.2777,14.5938,0.01,1.0,77.2777306745
1.0,1.0,2.1793e-19,0.005,71.5729517233,100,0.005,343.999890977,71.0689,0.8,500.0,1.0,500,200.000000102,343.999890977,500.0,,2,71.5729517233,74.4253,16.8791,0.005,1.0,71.5729517233
1.0,1.0,5.43914e-20,0.00333333,71.4442570113,100,0.00333333,169.586537224,70.6911,0.8,500.0,1.0,500,299.999969474,169.586537224,500.0,,2,71.4442570113,73.4317,15.744,0.00333333,1.0,71.4442570113
1.0,1.0,5.4346e-20,0.0025,75.1513586573,100,0.0025,90.9394753895,71.4882,0.8,500.0,1.0,500,400.0,90.9394753895,500.0,,2,75.1513586573,73.8616,14.4557,0.0025,1.0,75.1513586573
1.0,1.0,5.43187e-20,0.002,84.4548322468,100,0.002,90.471046974,73.8574,0.8,500.0,1.0,500,500.000006643,90.471046974,500.0,,1,84.4548322468,75.9802,14.2493,0.002,1.0,84.4548322468
1.0,1.0,3.50449e-18,0.01,77.9772072895,100,0.01,57.9935573344,73.4414,0.8,500.0,1.0,500,100.0,57.9935573344,500.0,,2,77.9772072895,77.9772,7.57718,0.01,1.0,77.9772072895
1.0,1.0,2.1793e-19,0.005,77.9566537032,100,0.005,173.966693478,74.6939,0.8,500.0,1.0,500,200.000000102,173.966693478,500.0,,2,77.9566537032,77.9669,10.7154,0.005,1.0,77.9566537032
1.0,1.0,5.43914e-20,0.00333333,80.5483543358,100,0.00333333,186.180462853,76.0602,0.8,500.0,1.0,500,299.999969474,186.180462853,500.0,,2,80.5483543358,78.8274,11.8096,0.00333333,1.0,80.5483543358
1.0,1.0,5.4346e-20,0.0025,81.6895426452,100,0.0025,29.5805393774,77.1465,0.8,500.0,1.0,500,400.0,29.5805393774,500.0,,2,81.6895426452,79.5429,10.6517,0.0025,1.0,81.6895426452
1.0,1.0,5.43187e-20,0.002,71.0521644198,100,0.002,120.659813268,75.7013,0.8,500.0,1.0,500,500.000006643,120.659813268,500.0,,1,71.0521644198,77.8448,11.2335,0.002,1.0,71.0521644198
1.0,1.0,3.50449e-18,0.01,68.9047553201,100,0.01,194.821210898,64.7764,0.8,500.0,1.0,500,100.0,194.821210898,500.0,,2,68.9047553201,68.9048,13.8879,0.01,1.0,68.9047553201
1.0,1.0,2.1793e-19,0.005,79.6774957692,100,0.005,97.4913531648,70.9908,0.8,500.0,1.0,500,200.000000102,97.4913531648,500.0,,2,79.6774957692,74.2911,13.1798,0.005,1.0,79.6774957692
1.0,1.0,5.43914e-20,0.00333333,77.0173705885,100,0.00333333,122.242856087,72.5052,0.8,500.0,1.0,500,299.999969474,122.242856087,500.0,,2,77.0173705885,75.1999,12.5617,0.00333333,1.0,77.0173705885
1.0,1.0,5.4346e-20,0.0025,84.1596279421,100,0.0025,14.3994413407,75.1061,0.8,500.0,1.0,500,400.0,14.3994413407,500.0,,2,84.1596279421,77.4398,11.7031,0.0025,1.0,84.1596279421
1.0,1.0,2.0728e-19,0.002,72.4142903423,100,0.002,412.400089741,74.3474,0.8,500.0,1.0,500,500.000006643,412.400089741,500.0,4.92681e-14,1,72.4142903423,76.4347,13.9738,0.002,1.0,72.4142903423
1.0,1.0,3.50449e-18,0.01,76.3718756785,100,0.01,96.0752761713,71.9568,0.8,500.0,1.0,500,100.0,96.0752761713,500.0,,2,76.3718756785,76.3719,9.75267,0.01,1.0,76.3718756785
1.0,1.0,2.1793e-19,0.005,79.6226448072,100,0.005,66.9836303855,74.7295,0.8,500.0,1.0,500,200.000000102,66.9836303855,500.0,,2,79.6226448072,77.9973,9.12995,0.005,1.0,79.6226448072
1.0,1.0,5.43914e-20,0.00333333,81.2716926162,100,0.00333333,88.4449999541,76.3953,0.8,500.0,1.0,500,299.999969474,88.4449999541,500.0,,2,81.2716926162,79.0887,9.33489,0.00333333,1.0,81.2716926162
1.0,1.0,5.4346e-20,0.0025,77.2094228817,100,0.0025,191.250651686,76.2137,0.8,500.0,1.0,500,400.0,191.250651686,500.0,,2,77.2094228817,78.6189,10.6467,0.0025,1.0,77.2094228817
1.0,1.0,5.43187e-20,0.002,69.5297754458,100,0.002,280.032138336,74.6498,0.8,500.0,1.0,500,500.000006643,280.032138336,500.0,,1,69.5297754458,76.8011,12.6232,0.002,1.0,69.5297754458
1.0,1.0,3.50449e-18,0.01,81.0799168393,100,0.01,87.5503883679,76.4515,0.8,500.0,1.0,500,100.0,87.5503883679,500.0,,2,81.0799168393,81.0799,9.30994,0.01,1.0,81.0799168393
1.0,1.0,2.1793e-19,0.005,76.4483010045,100,0.005,180.154365092,75.4913,0.8,500.0,1.0,500,200.000000102,180.154365092,500.0,,2,76.4483010045,78.7641,11.7421,0.005,1.0,76.4483010045
1.0,1.0,5.43914e-20,0.00333333,74.6866415503,100,0.00333333,265.321153033,74.6753,0.8,500.0,1.0,500,299.999969474,265.321153033,500.0,,2,74.6866415503,77.405,13.534,0.00333333,1.0,74.6866415503
1.0,1.0,5.4346e-20,0.0025,73.6931868559,100,0.0025,154.601465477,74.1131,0.8,500.0,1.0,500,400.0,154.601465477,500.0,,2,73.6931868559,76.477,13.35,0.0025,1.0,73.6931868559
1.0,1.0,5.43187e-20,0.002,76.9944321981,100,0.002,189.144843312,74.4203,0.8,500.0,1.0,500,500.000006643,189.144843312,500.0,,1,76.9944321981,76.5805,13.4191,0.002,1.0,76.9944321981
1.0,1.0,3.50449e-18,0.01,80.3537953043,100,0.01,99.9973019331,75.6908,0.8,500.0,1.0,500,100.0,99.9973019331,500.0,,2,80.3537953043,80.3538,9.94974,0.01,1.0,80.3537953043
1.0,1.0,2.1793e-19,0.005,70.9580296023,100,0.005,279.725192653,72.3364,0.8,500.0,1.0,500,200.000000102,279.725192653,500.0,,2,70.9580296023,75.6559,14.4925,0.005,1.0,70.9580296023
1.0,1.0,5.43914e-20,0.00333333,78.4147596104,100,0.00333333,85.7565051019,73.8333,0.8,500.0,1.0,500,299.999969474,85.7565051019,500.0,,2,78.4147596104,76.5755,13.0389,0.00333333,1.0,78.4147596104
1.0,1.0,5.4346e-20,0.0025,73.0373200658,100,0.0025,96.1160084336,73.3162,0.8,500.0,1.0,500,400.0,96.1160084336,500.0,,2,73.0373200658,75.691,12.3954,0.0025,1.0,73.0373200658
1.00001,1.0,6.74676e-17,0.002,80.3451880169,100,0.00199998,98.1731128775,74.4974,0.8,500.0,0.99999,500,499.999664696,98.1731128775,500.0,1.68403e-11,1,80.3451880169,76.6219,12.0756,0.00200002,1.0,80.3451880169
1.0,1.0,3.50449e-18,0.01,81.6890661764,100,0.01,89.4783395655,77.0541,0.8,500.0,1.0,500,100.0,89.4783395655,500.0,,2,81.6890661764,81.6891,9.41188,0.01,1.0,81.6890661764
1.0,1.0,2.1793e-19,0.005,73.9752070189,100,0.005,162.988724538,74.5547,0.8,500.0,1.0,500,200.000000102,162.988724538,500.0,,2,73.9752070189,77.8321,11.8257,0.005,1.0,73.9752070189
1.0,1.0,5.43914e-20,0.00333333,79.6450135036,100,0.00333333,115.571830442,75.7579,0.8,500.0,1.0,500,299.999969474,115.571830442,500.0,,2,79.6450135036,78.4364,11.4935,0.00333333,1.0,79.6450135036
1.0,1.0,5.4346e-20,0.0025,82.4456260911,100,0.0025,112.811283363,77.111,0.8,500.0,1.0,500,400.0,112.811283363,500.0,,2,82.4456260911,79.4387,11.4022,0.0025,1.0,82.4456260911
1.0,1.0,1.55047e-18,0.002,80.2829155821,100,0.002,109.690873369,77.5256,0.8,500.0,0.999998,500,500.000128713,109.690873369,500.0,3.39138e-13,1,80.2829155821,79.6076,11.2179,0.002,1.0,80.2829155821
1.0,1.0,3.50449e-18,0.01,80.0906985433,100,0.01,64.55141786,75.4507,0.8,500.0,1.0,500,100.0,64.55141786,500.0,,2,80.0906985433,80.0907,7.99412,0.01,1.0,80.0906985433
1.0,1.0,2.1793e-19,0.005,74.3530361769,100,0.005,101.857801961,73.9409,0.8,500.0,1.0,500,200.000000102,101.857801961,500.0,,2,74.3530361769,77.2219,9.51855,0.005,1.0,74.3530361769
1.0,1.0,5.43914e-20,0.00333333,69.3063774308,100,0.00333333,174.377101784,71.9044,0.8,500.0,1.0,500,299.999969474,174.377101784,500.0,,2,69.3063774308,74.5834,11.4834,0.00333333,1.0,69.3063774308
1.0,1.0,5.4346e-20,0.0025,79.4577688607,100,0.0025,58.8479874209,73.4503,0.8,500.0,1.0,500,400.0,58.8479874209,500.0,,2,79.4577688607,75.802,10.8592,0.0025,1.0,79.4577688607
1.0,1.0,5.43187e-20,0.002,78.5273710437,100,0.002,123.326465618,74.2436,0.8,500.0,1.0,500,500.000006643,123.326465618,500.0,,1,78.5273710437,76.347,10.9519,0.002,1.0,78.5273710437
1.0,1.0,3.50449e-18,0.01,71.6238000454,100,0.01,64.301582669,67.4447,0.8,500.0,1.0,500,100.0,64.301582669,500.0,,2,71.6238000454,71.6238,7.97863,0.01,1.0,71.6238000454
1.0,1.0,2.1793e-19,0.005,75.8367608468,100,0.005,178.20042011,70.3885,0.8,500.0,1.0,500,200.000000102,178.20042011,500.0,,2,75.8367608468,73.7303,11.1569,0.005,1.0,75.8367608468
1.0,1.0,5.43914e-20,0.00333333,76.8191630703,100,0.00333333,126.062149292,72.0314,0.8,500.0,1.0,500,299.999969474,126.062149292,500.0,,2,76.8191630703,74.7599,11.2563,0.00333333,1.0,76.8191630703
1.0,1.0,5.4346e-20,0.0025,76.0579586582,100,0.0025,120.756810654,72.7214,0.8,500.0,1.0,500,400.0,120.756810654,500.0,,2,76.0579586582,75.0844,11.1907,0.0025,1.0,76.0579586582
1.0,1.0,5.46772e-19,0.002,85.2005922437,100,0.002,79.546022456,74.9941,0.8,500.0,0.999999,500,500.000128713,79.546022456,500.0,1.18087e-13,1,85.2005922437,77.1077,11.5026,0.002,1.0,85.2005922437
1.0,1.0,3.50449e-18,0.01,76.1419258528,100,0.01,151.058233058,71.569,0.8,500.0,1.0,500,100.0,151.058233058,500.0,,2,76.1419258528,76.1419,12.229,0.01,1.0,76.1419258528
1.0,1.0,2.1793e-19,0.005,78.2360052441,100,0.005,84.980447661,73.8568,0.8,500.0,1.0,500,200.000000102,84.980447661,500.0,,2,78.2360052441,77.189,10.8598,0.005,1.0,78.2360052441
1.0,1.0,5.43914e-20,0.00333333,78.5455865862,100,0.00333333,182.174078898,74.9205,0.8,500.0,1.0,500,299.999969474,182.174078898,500.0,,2,78.5455865862,77.6412,11.7962,0.00333333,1.0,78.5455865862
1.0,1.0,5.4346e-20,0.0025,79.7622156347,100,0.0025,82.373398694,75.8152,0.8,500.0,1.0,500,400.0,82.373398694,500.0,,2,79.7622156347,78.1714,11.2069,0.0025,1.0,79.7622156347
1.0,1.0,5.43187e-20,0.002,81.8517808475,100,0.002,39.771463102,76.8001,0.8,500.0,1.0,500,500.000006643,39.771463102,500.0,,1,81.8517808475,78.9075,10.5127,0.002,1.0,81.8517808475
1.0,1.0,3.50449e-18,0.01,78.8577097186,100,0.01,159.294759363,74.25,0.8,500.0,1.0,500,100.0,159.294759363,500.0,,2,78.8577097186,78.8577,12.5579,0.01,1.0,78.8577097186
1.0,1.0,2.1793e-19,0.005,75.6386701042,100,0.005,150.713697432,73.99,0.8,500.0,1.0,500,200.000000102,150.713697432,500.0,,2,75.6386701042,77.2482,12.4918,0.005,1.0,75.6386701042
1.0,1.0,5.43914e-20,0.00333333,75.3523005248,100,0.00333333,67.4814535743,73.9167,0.8,500.0,1.0,500,299.999969474,67.4814535743,500.0,,2,75.3523005248,76.6162,11.2738,0.00333333,1.0,75.3523005248
1.0,1.0,5.4346e-20,0.0025,82.616750041,100,0.0025,86.9776793346,75.7762,0.8,500.0,1.0,500,400.0,86.9776793346,500.0,,2,82.616750041,78.1163,11.1176,0.0025,1.0,82.616750041
1.0,1.0,5.12334e-19,0.002,67.6825691757,100,0.002,213.953534787,73.9365,0.8,500.0,0.999999,500,499.999945607,213.953534787,500.0,1.27342e-13,1,67.6825691757,76.0296,12.5961,0.002,1.0,67.6825691757
1.0,1.0,3.50449e-18,0.01,79.9096663189,100,0.01,52.3316484575,75.2759,0.8,500.0,1.0,500,100.0,52.3316484575,500.0,,2,79.9096663189,79.9097,7.1978,0.01,1.0,79.9096663189
1.0,1.0,2.1793e-19,0.005,76.2191428072,100,0.005,177.49036411,74.625,0.8,500.0,1.0,500,200.000000102,177.49036411,500.0,,2,76.2191428072,78.0644,10.8244,0.005,1.0,76.2191428072
1.0,1.0,5.43914e-20,0.00333333,77.7010071018,100,0.00333333,133.384060844,75.1351,0.8,500.0,1.0,500,299.999969474,133.384060844,500.0,,2,77.7010071018,77.9433,11.0525,0.00333333,1.0,77.7010071018
1.0,1.0,5.4346e-20,0.0025,82.5245902425,100,0.0025,83.0884182564,76.6566,0.8,500.0,1.0,500,400.0,83.0884182564,500.0,,2,82.5245902425,79.0886,10.7758,0.0025,1.0,82.5245902425
1.0,1.0,5.43187e-20,0.002,76.9967272211,100,0.002,74.9541667557,76.495,0.8,500.0,1.0,500,500.000006643,74.9541667557,500.0,,1,76.9967272211,78.6702,10.4132,0.002,1.0,76.9967272211
1.0,1.0,3.50449e-18,0.01,83.8819766072,100,0.01,68.6671960271,79.0383,0.8,500.0,1.0,500,100.0,68.6671960271,500.0,,2,83.8819766072,83.882,8.24503,0.01,1.0,83.8819766072
1.0,1.0,2.1793e-19,0.005,79.1199822231,100,0.005,22.6660516798,78.076,0.8,500.0,1.0,500,200.000000102,22.6660516798,500.0,,2,79.1199822231,81.501,7.13296,0.005,1.0,79.1199822231
1.0,1.0,5.43914e-20,0.00333333,82.2043394197,100,0.00333333,63.8894228558,78.9389,0.8,500.0,1.0,500,299.999969474,63.8894228558,500.0,,2,82.2043394197,81.7354,7.4238,0.00333333,1.0,82.2043394197
1.0,1.0,5.4346e-20,0.0025,76.2023847983,100,0.0025,72.3194351263,77.9303,0.8,500.0,1.0,500,400.0,72.3194351263,500.0,,2,76.2023847983,80.3522,8.06064,0.0025,1.0,76.2023847983
1.0,1.0,5.43187e-20,0.002,77.2239720517,100,0.002,135.27097752,77.5604,0.8,500.0,1.0,500,500.000006643,135.27097752,500.0,,1,77.2239720517,79.7265,8.96262,0.002,1.0,77.2239720517
1.0,1.0,3.50449e-18,0.01,77.0931326354,100,0.01,96.6553211112,72.6068,0.8,500.0,1.0,500,100.0,96.6553211112,500.0,,2,77.0931326354,77.0931,9.78206,0.01,1.0,77.0931326354
1.0,1.0,2.1793e-19,0.005,79.7986136816,100,0.005,145.552951553,75.135,0.8,500.0,1.0,500,200.000000102,145.552951553,500.0,,2,79.7986136816,78.4459,11.0328,0.005,1.0,79.7986136816
1.0,1.0,5.43914e-20,0.00333333,77.7071167,100,0.00333333,103.070881267,75.4963,0.8,500.0,1.0,500,299.999969474,103.070881267,500.0,,2,77.7071167,78.1996,10.737,0.00333333,1.0,77.7071167
1.0,1.0,5.4346e-20,0.0025,79.2479512251,100,0.0025,103.635552688,76.1206,0.8,500.0,1.0,500,400.0,103.635552688,500.0,,2,79.2479512251,78.4617,10.598,0.0025,1.0,79.2479512251
1.0,1.0,5.43187e-20,0.002,78.0979851783,100,0.002,262.083440867,76.2677,0.8,500.0,1.0,500,500.000006643,262.083440867,500.0,,1,78.0979851783,78.389,11.9067,0.002,1.0,78.0979851783
1.0,1.0,3.50449e-18,0.01,85.9440332767,100,0.01,26.9340454582,81.3661,0.8,500.0,1.0,500,100.0,26.9340454582,500.0,,2,85.9440332767,85.944,5.16379,0.01,1.0,85.9440332767
1.0,1.0,2.1793e-19,0.005,79.6008286696,100,0.005,104.408462832,79.4673,0.8,500.0,1.0,500,200.000000102,104.408462832,500.0,,2,79.6008286696,82.7724,8.6645,0.005,1.0,79.6008286696
1.0,1.0,5.43914e-20,0.00333333,82.4610722874,100,0.00333333,71.5330776159,79.9613,0.8,500.0,1.0,500,299.999969474,71.5330776159,500.0,,2,82.4610722874,82.6686,8.5835,0.00333333,1.0,82.4610722874
1.0,1.0,5.4346e-20,0.0025,79.0625010571,100,0.0025,37.7868801746,79.4225,0.8,500.0,1.0,500,400.0,37.7868801746,500.0,,2,79.0625010571,81.7671,8.18828,0.0025,1.0,79.0625010571
1.0,1.0,5.43187e-20,0.002,76.8180143661,100,0.002,152.610658968,78.6712,0.8,500.0,1.0,500,500.000006643,152.610658968,500.0,,1,76.8180143661,80.7773,9.36879,0.002,1.0,76.8180143661
1.0,1.0,3.50449e-18,0.01,79.6632039016,100,0.01,30.5736614384,75.1954,0.8,500.0,1.0,500,100.0,30.5736614384,500.0,,2,79.6632039016,79.6632,5.50163,0.01,1.0,79.6632039016
1.0,1.0,2.1793e-19,0.005,77.2967976826,100,0.005,110.82220178,75.3208,0.8,500.0,1.0,500,200.000000102,110.82220178,500.0,,2,77.2967976826,78.48,8.44932,0.005,1.0,77.2967976826
1.0,1.0,5.43914e-20,0.00333333,79.3486998107,100,0.00333333,113.54951382,76.0796,0.8,500.0,1.0,500,299.999969474,113.54951382,500.0,,2,79.3486998107,78.7696,9.23217,0.00333333,1.0,79.3486998107
1.0,1.0,5.4346e-20,0.0025,79.0980212101,100,0.0025,208.559750271,76.4356,0.8,500.0,1.0,500,400.0,208.559750271,500.0,,2,79.0980212101,78.8517,10.75,0.0025,1.0,79.0980212101
1.0,1.0,5.43187e-20,0.002,78.8740236085,100,0.002,35.8989615897,76.6952,0.8,500.0,1.0,500,500.000006643,35.8989615897,500.0,,1,78.8740236085,78.8561,9.97792,0.002,1.0,78.8740236085
1.0,1.0,3.50449e-18,0.01,70.8734391745,100,0.01,84.3688834253,66.3036,0.8,500.0,1.0,500,100.0,84.3688834253,500.0,,2,70.8734391745,70.8734,9.13921,0.01,1.0,70.8734391745
1.0,1.0,2.1793e-19,0.005,76.3075446498,100,0.005,71.7396672335,70.3591,0.8,500.0,1.0,500,200.000000102,71.7396672335,500.0,,2,76.3075446498,73.5905,9.20088,0.005,1.0,76.3075446498
1.0,1.0,5.43914e-20,0.00333333,77.5249823682,100,0.00333333,97.2512287197,72.2635,0.8,500.0,1.0,500,299.999969474,97.2512287197,500.0,,2,77.5249823682,74.902,9.59012,0.00333333,1.0,77.5249823682
1.0,1.0,5.4346e-20,0.0025,85.0111861755,100,0.0025,121.333156409,75.0665,0.8,500.0,1.0,500,400.0,121.333156409,500.0,,2,85.0111861755,77.4293,10.8706,0.0025,1.0,85.0111861755
1.0,1.0,5.43187e-20,0.002,78.5233620759,100,0.002,41.3503206317,75.5348,0.8,500.0,1.0,500,500.000006643,41.3503206317,500.0,,1,78.5233620759,77.6481,10.1447,0.002,1.0,78.5233620759
1.0,1.0,3.50449e-18,0.01,82.2166422846,100,0.01,61.9316220589,77.6533,0.8,500.0,1.0,500,100.0,61.9316220589,500.0,,2,82.2166422846,82.2166,7.83022,0.01,1.0,82.2166422846
1.0,1.0,2.1793e-19,0.005,82.0966603977,100,0.005,73.9193454412,78.8342,0.8,500.0,1.0,500,200.000000102,73.9193454412,500.0,,2,82.0966603977,82.1566,8.2006,0.005,1.0,82.0966603977
1.0,1.0,5.43914e-20,0.00333333,79.2248242176,100,0.00333333,84.1708377291,78.4666,0.8,500.0,1.0,500,299.999969474,84.1708377291,500.0,,2,79.2248242176,81.1794,8.63248,0.00333333,1.0,79.2248242176
1.0,1.0,5.4346e-20,0.0025,78.9397372756,100,0.0025,163.950673446,78.2667,0.8,500.0,1.0,500,400.0,163.950673446,500.0,,2,78.9397372756,80.6195,9.86955,0.0025,1.0,78.9397372756
1.0,1.0,5.43187e-20,0.002,77.3848340241,100,0.002,100.369597008,77.7961,0.8,500.0,1.0,500,500.000006643,100.369597008,500.0,,1,77.3848340241,79.9726,9.97365,0.002,1.0,77.3848340241
1.0,1.0,3.50449e-18,0.01,72.9691105581,100,0.01,189.620374597,68.6305,0.8,500.0,1.0,500,100.0,189.620374597,500.0,,2,72.9691105581,72.9691,13.7012,0.01,1.0,72.9691105581
1.0,1.0,2.1793e-19,0.005,73.0606744571,100,0.005,32.6218558871,69.947,0.8,500.0,1.0,500,200.000000102,32.6218558871,500.0,,2,73.0606744571,73.0149,10.4887,0.005,1.0,73.0606744571
1.0,1.0,5.43914e-20,0.00333333,72.7489892387,100,0.00333333,200.339276177,70.3221,0.8,500.0,1.0,500,299.999969474,200.339276177,500.0,,2,72.7489892387,72.9263,11.8097,0.00333333,1.0,72.7489892387
1.0,1.0,5.4346e-20,0.0025,75.7996453673,100,0.0025,174.569727834,71.3726,0.8,500.0,1.0,500,400.0,174.569727834,500.0,,2,75.7996453673,73.6446,12.2211,0.0025,1.0,75.7996453673
1.0,1.0,5.43187e-20,0.002,80.1618813695,100,0.002,79.0119045372,72.9159,0.8,500.0,1.0,500,500.000006643,79.0119045372,500.0,,1,80.1618813695,74.9481,11.9132,0.002,1.0,80.1618813695
1.0,1.0,3.50449e-18,0.01,81.9244388225,100,0.01,53.2344643943,77.3905,0.8,500.0,1.0,500,100.0,53.2344643943,500.0,,2,81.9244388225,81.9244,7.25962,0.01,1.0,81.9244388225
1.0,1.0,2.1793e-19,0.005,74.7778529929,100,0.005,83.4111000383,75.1451,0.8,500.0,1.0,500,200.000000102,83.4111000383,500.0,,2,74.7778529929,78.3512,8.96705,0.005,1.0,74.7778529929
1.0,1.0,5.43914e-20,0.00333333,81.4348178956,100,0.00333333,109.653894613,76.5894,0.8,500.0,1.0,500,299.999969474,109.653894613,500.0,,2,81.4348178956,79.379,9.58667,0.00333333,1.0,81.4348178956
1.0,1.0,5.4346e-20,0.0025,83.3092819212,100,0.0025,55.3117337894,77.9457,0.8,500.0,1.0,500,400.0,55.3117337894,500.0,,2,83.3092819212,80.3616,9.24738,0.0025,1.0,83.3092819212
1.0,1.0,5.43187e-20,0.002,71.2578146499,100,0.002,308.070141542,76.38,0.8,500.0,1.0,500,500.000006643,308.070141542,500.0,,1,71.2578146499,78.5408,11.9444,0.002,1.0,71.2578146499
1.0,1.0,3.50449e-18,0.01,87.6346232548,100,0.01,23.9941402173,82.9541,0.8,500.0,1.0,500,100.0,23.9941402173,500.0,,2,87.6346232548,87.6346,4.87383,0.01,1.0,87.6346232548
1.0,1.0,2.1793e-19,0.005,81.4283169127,100,0.005,72.5314983475,81.2219,0.8,500.0,1.0,500,200.000000102,72.5314983475,500.0,,2,81.4283169127,84.5315,7.57692,0.005,1.0,81.4283169127
1.0,1.0,5.43914e-20,0.00333333,79.0448281983,100,0.00333333,152.087463247,80.0003,0.8,500.0,1.0,500,299.999969474,152.087463247,500.0,,2,79.0448281983,82.7026,9.75457,0.00333333,1.0,79.0448281983
1.0,1.0,5.4346e-20,0.0025,81.0951135118,100,0.0025,141.466971351,79.8604,0.8,500.0,1.0,500,400.0,141.466971351,500.0,,2,81.0951135118,82.3007,10.3374,0.0025,1.0,81.0951135118
1.0,1.0,5.43187e-20,0.002,76.5551302351,100,0.002,115.013975044,78.9689,0.8,500.0,1.0,500,500.000006643,115.013975044,500.0,,1,76.5551302351,81.1516,10.6557,0.002,1.0,76.5551302351
1.0,1.0,3.50449e-18,0.01,77.032409348,100,0.01,77.9413238749,72.3894,0.8,500.0,1.0,500,100.0,77.9413238749,500.0,,2,77.032409348,77.0324,8.78419,0.01,1.0,77.032409348
1.0,1.0,2.1793e-19,0.005,70.3890203308,100,0.005,162.602093527,70.4276,0.8,500.0,1.0,500,200.000000102,162.602093527,500.0,,2,70.3890203308,73.7107,11.4063,0.005,1.0,70.3890203308
1.0,1.0,5.43914e-20,0.00333333,81.4234339379,100,0.00333333,170.824035832,73.4675,0.8,500.0,1.0,500,299.999969474,170.824035832,500.0,,2,81.4234339379,76.2816,12.503,0.00333333,1.0,81.4234339379
1.0,1.0,5.4346e-20,0.0025,81.7700994396,100,0.0025,43.2165460458,75.2167,0.8,500.0,1.0,500,400.0,43.2165460458,500.0,,2,81.7700994396,77.6537,11.5581,0.0025,1.0,81.7700994396
1.0,1.0,5.31889e-19,0.002,80.0788349429,100,0.002,82.7733455872,75.959,0.8,500.0,0.999999,500,500.000006643,82.7733455872,500.0,1.13103e-13,1,80.0788349429,78.1388,11.1446,0.002,1.0,80.0788349429
1.0,1.0,3.50449e-18,0.01,75.4888918902,100,0.01,199.114059797,70.8045,0.8,500.0,1.0,500,100.0,199.114059797,500.0,,2,75.4888918902,75.4889,14.04,0.01,1.0,75.4888918902
1.0,1.0,2.1793e-19,0.005,65.7451309449,100,0.005,233.543787631,67.3046,0.8,500.0,1.0,500,200.000000102,233.543787631,500.0,,2,65.7451309449,70.617,15.424,0.005,1.0,65.7451309449
1.0,1.0,5.43914e-20,0.00333333,79.0379014448,100,0.00333333,146.075721221,70.7194,0.8,500.0,1.0,500,299.999969474,146.075721221,500.0,,2,79.0379014448,73.424,14.9186,0.00333333,1.0,79.0379014448
1.0,1.0,5.4346e-20,0.0025,81.3817649906,100,0.0025,87.0992095835,73.0712,0.8,500.0,1.0,500,400.0,87.0992095835,500.0,,2,81.3817649906,75.4134,14.1546,0.0025,1.0,81.3817649906
1.0,1.0,2.39872e-19,0.002,82.5991860127,100,0.002,65.7216804994,74.7497,0.8,500.0,1.0,500,499.999945607,65.7216804994,500.0,4.27038e-14,1,82.5991860127,76.8506,13.4743,0.002,1.0,82.5991860127
1.0,1.0,3.50449e-18,0.01,70.6859230519,100,0.01,185.519334216,66.2243,0.8,500.0,1.0,500,100.0,185.519334216,500.0,,2,70.6859230519,70.6859,13.5523,0.01,1.0,70.6859230519
1.0,1.0,2.1793e-19,0.005,83.1550108186,100,0.005,80.6289524573,73.5334,0.8,500.0,1.0,500,200.000000102,80.6289524573,500.0,,2,83.1550108186,76.9205,13.0619,0.005,1.0,83.1550108186
1.0,1.0,5.43914e-20,0.00333333,78.6042368138,100,0.00333333,60.7347750889,74.7162,0.8,500.0,1.0,500,299.999969474,60.7347750889,500.0,,2,78.6042368138,77.4817,11.5937,0.00333333,1.0,78.6042368138
