MaxVanillaIw,MaxNormIw,AvgEpLen,MinNormIw,J,EpsThisIter,VarRet,eRenyi2,AvgDiscRet,VarJ,AvgNormIw,Delta,VarDiscRet,IterType,ESSRenyi,VarVanillaIw,VanillaAvgRet,Bound,MinVanillaIw,VarNormIw,AvgRet,ESSClassic,AvgVanillaIw,BatchSize
1.47453,0.00732228,500.0,0.00261815,-515.216,100,4105.62521947,1.02866,-520.672025052,64.2572,0.005,0.3,4105.62521947,1,194.427758508,0.0303484,-520.672025052,-592.808,0.527234,7.48375e-07,-520.672025052,194.215249165,1.00688,200
1.0,0.01,500.0,0.01,-507.35,100,3390.46182957,1.0,-507.350129096,57.9358,0.01,0.3,3390.46182957,2,200.0,,-507.350129096,-609.518,1.0,3.50449e-18,-507.350129096,100.0,1.0,200
1.78875,0.00894701,500.0,0.00194084,-509.815,100,7009.93658718,1.03194,-520.099656853,69.0581,0.005,0.3,7009.93658718,1,193.810123743,0.0405905,-520.099656853,-628.471,0.388027,1.0155e-06,-520.099656853,192.230675045,0.999637,200
1.0,0.01,500.0,0.01,-529.523,100,3208.51078387,1.0,-529.523248813,56.3598,0.01,0.3,3208.51078387,2,200.0,,-529.523248813,-629.779,1.0,3.50449e-18,-529.523248813,100.0,1.0,200
2.1189,0.0105154,500.0,0.00162626,-515.846,100,3073.96646517,1.0547,-509.776486917,56.3569,0.005,0.3,3073.96646517,1,189.62750774,0.0632451,-509.776486917,-590.862,0.3277,1.55759e-06,-509.776486917,188.32533915,1.00753,200
1.0,0.01,500.0,0.01,-516.517,100,3760.52346977,1.0,-516.517062435,61.0157,0.01,0.3,3760.52346977,2,200.0,,-516.517062435,-621.291,1.0,3.50449e-18,-516.517062435,100.0,1.0,200
2.59861,0.0130602,500.0,0.00122915,-515.399,100,3812.13718055,1.08323,-525.215771462,64.0045,0.005,0.3,3812.13718055,1,184.632159521,0.090125,-525.215771462,-592.507,0.244565,2.27647e-06,-525.215771462,183.384672935,0.994859,200
1.0,0.01,500.0,0.01,-521.174,100,3625.73651757,1.0,-521.173564785,59.9123,0.01,0.3,3625.73651757,2,200.0,,-521.173564785,-628.675,1.0,3.50449e-18,-521.173564785,100.0,1.0,200
2.11151,0.0103507,500.0,0.00295277,-519.032,100,3324.56022821,1.03699,-522.155518085,60.2403,0.005,0.3,3324.56022821,1,192.865593828,0.0358002,-522.155518085,-596.44,0.602359,8.60268e-07,-522.155518085,193.378953706,1.01999,200
1.0,0.01,500.0,0.01,-524.311,100,3362.18882466,1.0,-524.310799942,57.6937,0.01,0.3,3362.18882466,2,200.0,,-524.310799942,-627.16,1.0,3.50449e-18,-524.310799942,100.0,1.0,200
1.38667,0.00692583,500.0,0.00236716,-516.342,100,3299.00923361,1.02764,-512.402297969,56.0672,0.005,0.3,3299.00923361,1,194.619738899,0.0244671,-512.402297969,-590.065,0.473947,6.10348e-07,-512.402297969,195.256809273,1.00109,200
1.0,0.01,500.0,0.01,-509.096,100,3071.93157272,1.0,-509.096239365,55.1472,0.01,0.3,3071.93157272,2,200.0,,-509.096239365,-609.64,1.0,3.50449e-18,-509.096239365,100.0,1.0,200
1.35312,0.0068718,500.0,0.0017212,-507.656,100,2958.92709241,1.03461,-511.063715489,54.785,0.005,0.3,2958.92709241,1,193.310196017,0.0397761,-511.063715489,-579.97,0.338919,1.02587e-06,-511.063715489,192.154473416,0.984545,200
1.0,0.01,500.0,0.01,-521.169,100,3159.94545856,1.0,-521.168823515,55.9316,0.01,0.3,3159.94545856,2,200.0,,-521.168823515,-623.793,1.0,3.50449e-18,-521.168823515,100.0,1.0,200
1.46254,0.00731395,500.0,0.00332727,-522.471,100,3365.81899372,1.02303,-527.392869796,55.7064,0.005,0.3,3365.81899372,1,195.497247261,0.0218367,-527.392869796,-602.821,0.665341,5.46103e-07,-527.392869796,195.745469907,0.999829,200
1.0,0.01,500.0,0.01,-513.236,100,2634.92702034,1.0,-513.236274246,51.0742,0.01,0.3,2634.92702034,2,200.0,,-513.236274246,-619.646,1.0,3.50449e-18,-513.236274246,100.0,1.0,200
1.39758,0.006998,500.0,0.00327571,-514.026,100,3884.26753978,1.02228,-518.272889697,56.2876,0.005,0.3,3884.26753978,1,195.641553652,0.019715,-518.272889697,-592.238,0.654195,4.94302e-07,-518.272889697,196.141221888,0.998554,200
1.0,0.01,500.0,0.01,-515.482,100,2926.35125925,1.0,-515.481965143,53.8246,0.01,0.3,2926.35125925,2,200.0,,-515.481965143,-615.209,1.0,3.50449e-18,-515.481965143,100.0,1.0,200
1.64335,0.00840485,500.0,0.00123284,-514.509,100,4176.94971962,1.0578,-521.763779544,62.3528,0.005,0.3,4176.94971962,1,189.071861484,0.0663099,-521.763779544,-595.965,0.24105,1.73452e-06,-521.763779544,187.084816301,0.977619,200
1.0,0.01,500.0,0.01,-515.47,100,3371.58976536,1.0,-515.46954119,57.7743,0.01,0.3,3371.58976536,2,200.0,,-515.46954119,-617.708,1.0,3.50449e-18,-515.46954119,100.0,1.0,200
1.91208,0.00957254,500.0,0.00119632,-513.995,100,3751.92970373,1.04972,-519.079746518,61.277,0.005,0.3,3751.92970373,1,190.526318061,0.0559961,-519.079746518,-588.063,0.23896,1.40347e-06,-519.079746518,189.419475951,0.99873,200
1.0,0.01,500.0,0.01,-513.135,100,2634.89485237,1.0,-513.134720111,51.0739,0.01,0.3,2634.89485237,2,200.0,,-513.134720111,-613.813,1.0,3.50449e-18,-513.134720111,100.0,1.0,200
1.55801,0.00783599,500.0,0.00409749,-513.028,100,3909.66591608,1.01243,-514.826672342,56.6988,0.005,0.3,3909.66591608,1,197.545275165,0.012082,-514.826672342,-589.692,0.814691,3.05626e-07,-514.826672342,197.596449954,0.994135,200
1.0,0.01,500.0,0.01,-506.707,100,2968.95940287,1.0,-506.707221259,54.215,0.01,0.3,2968.95940287,2,200.0,,-506.707221259,-606.262,1.0,3.50449e-18,-506.707221259,100.0,1.0,200
1.64055,0.00817697,500.0,0.00351285,-507.373,100,3226.74243619,1.02416,-511.59383849,54.1892,0.005,0.3,3226.74243619,1,195.282641125,0.0264239,-511.59383849,-581.715,0.704784,6.56454e-07,-511.59383849,194.907651558,1.00315,200
1.0,0.01,500.0,0.01,-517.49,100,3321.48714036,1.0,-517.489554485,57.3435,0.01,0.3,3321.48714036,2,200.0,,-517.489554485,-622.268,1.0,3.50449e-18,-517.489554485,100.0,1.0,200
1.98423,0.0097054,500.0,0.00219031,-510.253,100,3848.92818191,1.06118,-511.937385532,58.3559,0.005,0.3,3848.92818191,1,188.469800398,0.0658978,-511.937385532,-590.456,0.447801,1.57656e-06,-511.937385532,188.191549621,1.02223,200
1.0,0.01,500.0,0.01,-503.635,100,2916.30063811,1.0,-503.63473136,53.7321,0.01,0.3,2916.30063811,2,200.0,,-503.63473136,-609.321,1.0,3.50449e-18,-503.63473136,100.0,1.0,200
2.17148,0.0110201,500.0,0.00168451,-506.792,100,3288.98589009,1.06747,-518.97154385,56.5313,0.005,0.3,3288.98589009,1,187.358589472,0.084596,-518.97154385,-584.003,0.331928,2.17876e-06,-518.97154385,184.040991743,0.985237,200
1.0,0.01,500.0,0.01,-523.569,100,9511.3246606,1.0,-523.569484436,97.0372,0.01,0.3,9511.3246606,2,200.0,,-523.569484436,-714.84,1.0,3.50449e-18,-523.569484436,100.0,1.0,200
1.29289,0.00653026,500.0,0.00373387,-518.127,100,3147.07850461,1.00761,-514.705901431,78.0981,0.005,0.3,3147.07850461,1,198.489783947,0.00807613,-514.705901431,-653.889,0.73925,2.06035e-07,-514.705901431,198.373381475,0.989923,200
1.0,0.01,500.0,0.01,-517.031,100,4171.20870472,1.0,-517.030568535,64.2612,0.01,0.3,4171.20870472,2,200.0,,-517.030568535,-624.224,1.0,3.50449e-18,-517.030568535,100.0,1.0,200
1.43833,0.00717492,500.0,0.00302691,-514.391,100,3629.12685545,1.02386,-515.6158976,62.0731,0.005,0.3,3629.12685545,1,195.339642912,0.0229627,-515.6158976,-594.623,0.606795,5.71398e-07,-515.6158976,195.552788696,1.00233,200
1.0,0.01,500.0,0.01,-520.879,100,3766.61248778,1.0,-520.878987028,61.0651,0.01,0.3,3766.61248778,2,200.0,,-520.878987028,-628.021,1.0,3.50449e-18,-520.878987028,100.0,1.0,200
1.55562,0.00776857,500.0,0.0032426,-516.529,100,4475.2258765,1.02156,-515.507732796,65.4559,0.005,0.3,4475.2258765,1,195.779607536,0.0228554,-515.507732796,-595.463,0.649317,5.69985e-07,-515.507732796,195.563451491,1.00123,200
1.0,0.01,500.0,0.01,-505.39,100,3167.11793282,1.0,-505.389922675,55.9951,0.01,0.3,3167.11793282,2,200.0,,-505.389922675,-607.919,1.0,3.50449e-18,-505.389922675,100.0,1.0,200
1.37549,0.00689318,500.0,0.00317501,-511.399,100,8391.21189602,1.01097,-520.424880791,74.6679,0.005,0.3,8391.21189602,1,197.830157621,0.00982978,-520.424880791,-648.44,0.633551,2.46871e-07,-520.424880791,198.054071048,0.997716,200
1.0,0.01,500.0,0.01,-517.041,100,2877.33562687,1.0,-517.040850661,53.3719,0.01,0.3,2877.33562687,2,200.0,,-517.040850661,-612.893,1.0,3.50449e-18,-517.040850661,100.0,1.0,200
1.46807,0.00747187,500.0,0.00241051,-512.959,100,3814.07800491,1.02298,-512.325009669,56.6585,0.005,0.3,3814.07800491,1,195.507157239,0.027428,-512.325009669,-589.816,0.473615,7.10496e-07,-512.325009669,194.499985422,0.982395,200
1.0,0.01,500.0,0.01,-521.329,100,4013.25398104,1.0,-521.328903174,63.0327,0.01,0.3,4013.25398104,2,200.0,,-521.328903174,-626.43,1.0,3.50449e-18,-521.328903174,100.0,1.0,200
4.8537,0.0235944,500.0,0.00214858,-517.551,100,3725.92597966,1.06868,-522.517311947,65.5916,0.005,0.3,3725.92597966,1,187.146835589,0.142663,-522.517311947,-595.966,0.441992,3.37119e-06,-522.517311947,176.339904191,1.02857,200
1.0,0.01,500.0,0.01,-517.549,100,4172.03762461,1.0,-517.548935557,64.2675,0.01,0.3,4172.03762461,2,200.0,,-517.548935557,-632.202,1.0,3.50449e-18,-517.548935557,100.0,1.0,200
1.69724,0.00819544,500.0,0.00171127,-507.894,100,3353.09003487,1.03718,-504.162661411,60.581,0.005,0.3,3353.09003487,1,192.830370191,0.0450215,-504.162661411,-590.459,0.354395,1.04973e-06,-504.162661411,191.979281065,1.03548,200
1.0,0.01,500.0,0.01,-514.639,100,4116.8148863,1.0,-514.638742566,63.8408,0.01,0.3,4116.8148863,2,200.0,,-514.638742566,-628.919,1.0,3.50449e-18,-514.638742566,100.0,1.0,200
0.524907,0.999999,500.0,,-454.255,100,2897.29007663,1.00001,-519.318098437,0.0046113,0.005,0.3,2897.29007663,1,199.998474133,0.00137763,-519.318098437,-535.063,,0.00499999,-519.318098437,1.00000227106,0.00262454,200
1.0,0.01,500.0,0.01,-576.929,100,7383.13992725,1.0,-576.929388853,85.4945,0.01,0.3,7383.13992725,2,200.0,,-576.929388853,-705.354,1.0,3.50449e-18,-576.929388853,100.0,1.0,200
inf,nan,500.0,nan,nan,100,2897.29007663,nan,-565.116228562,nan,nan,0.3,9777.09448444,,nan,nan,-519.318098437,nan,1.9051,nan,-519.318098437,nan,inf,300
1.29719,0.00430962,500.0,0.00168051,-518.295,100,4155.12875026,1.02178,-525.317080029,59.2784,0.00333333,0.3,4155.12875026,1,293.603868607,0.0226994,-525.317080029,-584.989,0.505833,2.50544e-07,-525.317080029,293.406064018,1.00333,300
1.0,0.01,500.0,0.01,-512.289,100,3287.49583139,1.0,-512.289437656,57.0493,0.01,0.3,3287.49583139,2,300.0,,-512.289437656,-613.405,1.0,3.50449e-18,-512.289437656,100.0,1.0,300
1.0,0.005,500.0,0.005,-513.78,100,3904.1377163,1.0,-515.270674388,59.6832,0.005,0.3,3904.1377163,2,300.0,,-515.270674388,-588.328,1.0,2.1793e-19,-515.270674388,200.000000102,1.0,300
1.68042,0.00555563,500.0,0.00130419,-510.437,100,4387.32998188,1.04702,-513.044859613,61.072,0.00333333,0.3,4387.32998188,1,286.526543285,0.0460187,-513.044859613,-580.327,0.39448,5.02998e-07,-513.044859613,287.048720201,1.00824,300
1.0,0.01,500.0,0.01,-519.342,100,4090.85259495,1.0,-519.341899228,63.6392,0.01,0.3,4090.85259495,2,300.0,,-519.341899228,-632.511,1.0,3.50449e-18,-519.341899228,100.0,1.0,300
1.0,0.005,500.0,0.005,-518.306,100,5029.16718612,1.0,-517.269269563,67.1973,0.005,0.3,5029.16718612,2,300.0,,-517.269269563,-598.328,1.0,2.1793e-19,-517.269269563,200.000000102,1.0,300
1.92868,0.00627336,500.0,0.0023109,-511.478,100,2910.79828452,1.03691,-505.173599303,63.1984,0.00333333,0.3,2910.79828452,1,289.321040418,0.0454284,-505.173599303,-578.011,0.710463,4.80627e-07,-505.173599303,287.600994871,1.0248,300
1.0,0.01,500.0,0.01,-499.191,100,3338.16287925,1.0,-499.190901911,57.4872,0.01,0.3,3338.16287925,2,300.0,,-499.190901911,-600.831,1.0,3.50449e-18,-499.190901911,100.0,1.0,300
1.0,0.005,500.0,0.005,-504.649,100,3131.66598954,1.0,-510.106213988,56.8538,0.005,0.3,3131.66598954,2,300.0,,-510.106213988,-580.109,1.0,2.1793e-19,-510.106213988,200.000000102,1.0,300
1.62696,0.00542493,500.0,0.00163894,-507.139,100,9837.91338948,1.01592,-517.813677032,65.1561,0.00333333,0.3,9837.91338948,1,295.29817157,0.018204,-517.813677032,-620.361,0.491525,2.02396e-07,-517.813677032,294.650650825,0.999681,300
1.0,0.01,500.0,0.01,-506.995,100,3082.32324574,1.0,-506.9952443,55.2404,0.01,0.3,3082.32324574,2,300.0,,-506.9952443,-603.618,1.0,3.50449e-18,-506.9952443,100.0,1.0,300
1.0,0.005,500.0,0.005,-516.287,100,5159.5410566,1.0,-525.579142596,64.545,0.005,0.3,5159.5410566,2,300.0,,-525.579142596,-608.728,1.0,2.1793e-19,-525.579142596,200.000000102,1.0,300
1.53892,0.00514018,500.0,0.00131082,-514.376,100,3637.0545113,1.03486,-518.210227346,61.8972,0.00333333,0.3,3637.0545113,1,289.894180857,0.0390622,-518.210227346,-591.158,0.392447,4.35793e-07,-518.210227346,288.714071373,0.997968,300
1.0,0.01,500.0,0.01,-526.006,100,8968.3625791,1.0,-526.005987633,94.2267,0.01,0.3,8968.3625791,2,300.0,,-526.005987633,-721.064,1.0,3.50449e-18,-526.005987633,100.0,1.0,300
1.0,0.005,500.0,0.005,-512.703,100,2737.25328159,1.0,-499.400823734,77.2738,0.005,0.3,2737.25328159,2,300.0,,-499.400823734,-650.631,1.0,2.1793e-19,-499.400823734,200.000000102,1.0,300
1.67048,0.00558128,500.0,0.00254482,-512.978,100,4135.07880508,1.01524,-518.782471723,70.564,0.00333333,0.3,4135.07880508,1,295.496540637,0.0150774,-518.782471723,-626.45,0.761663,1.68312e-07,-518.782471723,295.538172578,0.997665,300
1.0,0.01,500.0,0.01,-521.851,100,4357.21809554,1.0,-521.851188414,65.6784,0.01,0.3,4357.21809554,2,300.0,,-521.851188414,-635.149,1.0,3.50449e-18,-521.851188414,100.0,1.0,300
1.0,0.005,500.0,0.005,-518.24,100,3807.04328559,1.0,-514.629555877,63.6738,0.005,0.3,3807.04328559,2,300.0,,-514.629555877,-598.354,1.0,2.1793e-19,-514.629555877,200.000000102,1.0,300
1.62146,0.00536173,500.0,0.00178516,-517.075,100,2895.59738971,1.02244,-519.136793956,60.7179,0.00333333,0.3,2895.59738971,1,293.416618251,0.0259036,-519.136793956,-583.217,0.539859,2.8324e-07,-519.136793956,292.566729834,1.00805,300
1.0,0.01,500.0,0.01,-536.941,100,9651.28813765,1.0,-536.940694702,97.7485,0.01,0.3,9651.28813765,2,300.0,,-536.940694702,-731.714,1.0,3.50449e-18,-536.940694702,100.0,1.0,300
1.0,0.005,500.0,0.005,-525.504,100,3476.82304912,1.0,-514.066320552,81.42,0.005,0.3,3476.82304912,2,300.0,,-514.066320552,-663.229,1.0,2.1793e-19,-514.066320552,200.000000102,1.0,300
1.5907,0.00529238,500.0,0.00119555,-521.19,100,9957.70166652,1.03418,-525.207351849,71.5019,0.00333333,0.3,9957.70166652,1,290.085387091,0.0372196,-525.207351849,-638.807,0.359341,4.11998e-07,-525.207351849,289.308167939,1.00188,300
1.0,0.01,500.0,0.01,-507.409,100,3703.1661382,1.0,-507.409366985,60.5486,0.01,0.3,3703.1661382,2,300.0,,-507.409366985,-610.622,1.0,3.50449e-18,-507.409366985,100.0,1.0,300
1.0,0.005,500.0,0.005,-512.646,100,4647.18344088,1.0,-517.881666682,64.5046,0.005,0.3,4647.18344088,2,300.0,,-517.881666682,-590.041,1.0,2.1793e-19,-517.881666682,200.000000102,1.0,300
2.1306,0.00707854,500.0,0.00185696,-511.126,100,4024.52772119,1.03589,-514.822785873,64.3611,0.00333333,0.3,4024.52772119,1,289.605144112,0.0375106,-514.822785873,-575.443,0.558933,4.14035e-07,-514.822785873,289.25723345,1.00331,300
1.0,0.01,500.0,0.01,-514.724,100,4155.70976744,1.0,-514.723621983,64.1417,0.01,0.3,4155.70976744,2,300.0,,-514.723621983,-618.429,1.0,3.50449e-18,-514.723621983,100.0,1.0,300
1.0,0.005,500.0,0.005,-512.561,100,3256.6456932,1.0,-510.399372048,60.6118,0.005,0.3,3256.6456932,2,300.0,,-510.399372048,-585.892,1.0,2.1793e-19,-510.399372048,200.000000102,1.0,300
2.04458,0.00683047,500.0,0.00230107,-509.323,100,3597.29631189,1.01889,-505.825143607,60.9494,0.00333333,0.3,3597.29631189,1,294.438299383,0.0203017,-505.825143607,-569.76,0.688785,2.26581e-07,-505.825143607,294.02421561,0.997776,300
1.0,0.01,500.0,0.01,-517.705,100,3461.26534762,1.0,-517.704850058,58.5376,0.01,0.3,3461.26534762,2,300.0,,-517.704850058,-625.532,1.0,3.50449e-18,-517.704850058,100.0,1.0,300
1.0,0.005,500.0,0.005,-520.147,100,7219.73819299,1.0,-522.589002847,72.7534,0.005,0.3,7219.73819299,2,300.0,,-522.589002847,-635.478,1.0,2.1793e-19,-522.589002847,200.000000102,1.0,300
1.99654,0.00659799,500.0,0.00179974,-516.027,100,3385.69706702,1.02216,-514.318673859,65.8524,0.00333333,0.3,3385.69706702,1,293.49470718,0.0261096,-514.318673859,-611.233,0.544601,2.85145e-07,-514.318673859,292.518115989,1.00866,300
1.0,0.01,500.0,0.01,-512.546,100,4031.94247504,1.0,-512.54590983,63.1793,0.01,0.3,4031.94247504,2,300.0,,-512.54590983,-619.153,1.0,3.50449e-18,-512.54590983,100.0,1.0,300
1.0,0.005,500.0,0.005,-512.928,100,3732.67794117,1.0,-513.309520629,61.997,0.005,0.3,3732.67794117,2,300.0,,-513.309520629,-589.364,1.0,2.1793e-19,-513.309520629,200.000000102,1.0,300
1.48027,0.00500239,500.0,0.000951063,-510.029,100,4226.51817821,1.03874,-512.343292393,64.0145,0.00333333,0.3,4226.51817821,1,288.81007489,0.0393319,-512.343292393,-573.636,0.281431,4.4918e-07,-512.343292393,288.380900993,0.986373,300
1.0,0.01,500.0,0.01,-528.997,100,6095.5439867,1.0,-528.99661034,77.6826,0.01,0.3,6095.5439867,2,300.0,,-528.99661034,-682.895,1.0,3.50449e-18,-528.99661034,100.0,1.0,300
1.0,0.005,500.0,0.005,-523.985,100,3947.37018051,1.0,-518.974003377,70.6849,0.005,0.3,3947.37018051,2,300.0,,-518.974003377,-632.808,1.0,2.1793e-19,-518.974003377,200.000000102,1.0,300
1.62791,0.0054049,500.0,0.00201072,-518.493,100,3544.63914292,1.01782,-511.972990886,66.4865,0.00333333,0.3,3544.63914292,1,294.747735705,0.0199566,-511.972990886,-608.134,0.605613,2.19989e-07,-511.972990886,294.194880383,1.00397,300
1.0,0.01,500.0,0.01,-519.769,100,3699.96284686,1.0,-519.769269968,60.5224,0.01,0.3,3699.96284686,2,300.0,,-519.769269968,-622.362,1.0,3.50449e-18,-519.769269968,100.0,1.0,300
1.0,0.005,500.0,0.005,-517.762,100,9073.47839429,1.0,-515.754067853,79.5417,0.005,0.3,9073.47839429,2,300.0,,-515.754067853,-657.053,1.0,2.1793e-19,-515.754067853,200.000000102,1.0,300
1.24829,0.00418653,500.0,0.00219646,-516.039,100,3509.33100438,1.00958,-515.849683414,66.8289,0.00333333,0.3,3509.33100438,1,297.153828306,0.00893271,-515.849683414,-630.313,0.654915,1.00475e-07,-515.849683414,297.320383502,0.993895,300
1.0,0.01,500.0,0.01,-516.852,100,3786.47344035,1.0,-516.852445886,61.2259,0.01,0.3,3786.47344035,2,300.0,,-516.852445886,-618.416,1.0,3.50449e-18,-516.852445886,100.0,1.0,300
1.0,0.005,500.0,0.005,-522.807,100,8642.10303662,1.0,-528.762218195,78.6613,0.005,0.3,8642.10303662,2,300.0,,-528.762218195,-655.914,1.0,2.1793e-19,-528.762218195,200.000000102,1.0,300
1.27717,0.00430561,500.0,0.00166408,-515.714,100,3997.3733717,1.02306,-509.549264102,65.8616,0.00333333,0.3,3997.3733717,1,293.237909357,0.0244139,-509.549264102,-625.641,0.493615,2.77465e-07,-509.549264102,292.714791329,0.988764,300
1.0,0.01,500.0,0.01,-510.837,100,4100.63649804,1.0,-510.836918047,63.7152,0.01,0.3,4100.63649804,2,300.0,,-510.836918047,-620.377,1.0,3.50449e-18,-510.836918047,100.0,1.0,300
1.0,0.005,500.0,0.005,-513.362,100,4457.1130256,1.0,-515.887992416,65.1342,0.005,0.3,4457.1130256,2,300.0,,-515.887992416,-590.819,1.0,2.1793e-19,-515.887992416,200.000000102,1.0,300
306.269,0.511518,500.0,0.000453882,-488.317,100,3817.8749568,1.62101,-517.25630785,204.637,0.00333333,0.3,3817.8749568,1,185.070066932,310.949,-517.25630785,-568.837,0.27176,0.000867372,-517.25630785,3.80694935262,1.99582,300
1.0,0.01,500.0,0.01,-515.053,100,3934.81013134,1.0,-515.053032647,62.4136,0.01,0.3,3934.81013134,2,300.0,,-515.053032647,-616.315,1.0,3.50449e-18,-515.053032647,100.0,1.0,300
1.0,0.005,500.0,0.005,-516.105,100,4270.40623489,1.0,-517.156888285,63.7392,0.005,0.3,4270.40623489,2,300.0,,-517.156888285,-590.439,1.0,2.1793e-19,-517.156888285,200.000000102,1.0,300
1.31707,0.00439013,500.0,0.00241017,-513.928,100,3364.82404268,1.00972,-511.418613669,62.0092,0.00333333,0.3,3364.82404268,1,297.113132466,0.00884658,-511.418613669,-576.864,0.723069,9.82905e-08,-511.418613669,297.378228376,1.00003,300
1.0,0.01,500.0,0.01,-537.592,100,15669.1119377,1.0,-537.592173746,124.549,0.01,0.3,15669.1119377,2,300.0,,-537.592173746,-733.241,1.0,3.50449e-18,-537.592173746,100.0,1.0,300
1.0,0.005,500.0,0.005,-529.211,100,4132.58741154,1.0,-520.829949301,99.3584,0.005,0.3,4132.58741154,2,300.0,,-520.829949301,-667.556,1.0,2.1793e-19,-520.829949301,200.000000102,1.0,300
1.88795,0.00627147,500.0,0.000915909,-518.389,100,2840.39523061,1.04764,-514.239930294,70.8843,0.00333333,0.3,2840.39523061,1,286.358863441,0.0543097,-514.239930294,-634.006,0.275723,5.99287e-07,-514.239930294,284.695800771,1.00346,300
1.0,0.01,500.0,0.01,-527.165,100,3624.18872307,1.0,-527.164890409,59.8995,0.01,0.3,3624.18872307,2,300.0,,-527.164890409,-632.898,1.0,3.50449e-18,-527.164890409,100.0,1.0,300
1.0,0.005,500.0,0.005,-516.8,100,3246.48431486,1.0,-506.434971014,59.2319,0.005,0.3,3246.48431486,2,300.0,,-506.434971014,-591.564,1.0,2.1793e-19,-506.434971014,200.000000102,1.0,300
1.42484,0.00474142,500.0,0.00161966,-515.964,100,3379.52524442,1.02316,-518.241225055,58.4923,0.00333333,0.3,3379.52524442,1,293.20801475,0.020569,-518.241225055,-577.712,0.486722,2.27772e-07,-518.241225055,293.993513031,1.00169,300
1.0,0.01,500.0,0.01,-524.676,100,3348.3326307,1.0,-524.675700521,57.5747,0.01,0.3,3348.3326307,2,300.0,,-524.675700521,-632.567,1.0,3.50449e-18,-524.675700521,100.0,1.0,300
1.0,0.005,500.0,0.005,-519.107,100,2982.63124731,1.0,-513.53891396,56.2569,0.005,0.3,2982.63124731,2,300.0,,-513.53891396,-595.398,1.0,2.1793e-19,-513.53891396,200.000000102,1.0,300
1.48779,0.00503195,500.0,0.000868569,-514.919,100,3341.86760325,1.03198,-512.30096882,55.9655,0.00333333,0.3,3341.86760325,1,290.70433859,0.0356982,-512.30096882,-578.199,0.256808,4.08356e-07,-512.30096882,289.399385229,0.985558,300
1.0,0.01,500.0,0.01,-523.505,100,4273.46564161,1.0,-523.505398973,65.0441,0.01,0.3,4273.46564161,2,300.0,,-523.505398973,-632.051,1.0,3.50449e-18,-523.505398973,100.0,1.0,300
1.0,0.005,500.0,0.005,-522.227,100,3315.35486233,1.0,-520.948257992,61.3034,0.005,0.3,3315.35486233,2,300.0,,-520.948257992,-598.98,1.0,2.1793e-19,-520.948257992,200.000000102,1.0,300
2.22758,0.00756156,500.0,0.00149778,-514.188,100,3215.27319984,1.05795,-509.106187344,59.5042,0.00333333,0.3,3215.27319984,1,283.567590542,0.0679734,-509.106187344,-580.326,0.441235,7.83241e-07,-509.106187344,280.306598888,0.981975,300
1.0,0.01,500.0,0.01,-520.452,100,3277.92864396,1.0,-520.452096245,56.9662,0.01,0.3,3277.92864396,2,300.0,,-520.452096245,-622.75,1.0,3.50449e-18,-520.452096245,100.0,1.0,300
1.0,0.005,500.0,0.005,-520.663,100,3518.20303651,1.0,-520.873806907,58.0011,0.005,0.3,3518.20303651,2,300.0,,-520.873806907,-595.924,1.0,2.1793e-19,-520.873806907,200.000000102,1.0,300
2.08488,0.00697481,500.0,0.0010819,-512.329,100,2924.84467377,1.04702,-503.71927655,57.8561,0.00333333,0.3,2924.84467377,1,286.528533277,0.0525041,-503.71927655,-575.208,0.323398,5.87616e-07,-503.71927655,284.979027143,0.996388,300
1.0,0.01,500.0,0.01,-514.761,100,3707.36316436,1.0,-514.760619414,60.5829,0.01,0.3,3707.36316436,2,300.0,,-514.760619414,-621.665,1.0,3.50449e-18,-514.760619414,100.0,1.0,300
1.0,0.005,500.0,0.005,-514.952,100,3396.63175482,1.0,-515.143445245,59.3002,0.005,0.3,3396.63175482,2,300.0,,-515.143445245,-590.545,1.0,2.1793e-19,-515.143445245,200.000000102,1.0,300
1.60009,0.00536201,500.0,0.00200546,-513.01,100,3420.2792403,1.02588,-513.424287901,59.1315,0.00333333,0.3,3420.2792403,1,292.432480986,0.0271118,-513.424287901,-575.525,0.598452,3.04457e-07,-513.424287901,292.024974812,0.994707,300
1.0,0.01,500.0,0.01,-509.088,100,2969.7843936,1.0,-509.087647643,54.2226,0.01,0.3,2969.7843936,2,300.0,,-509.087647643,-608.537,1.0,3.50449e-18,-509.087647643,100.0,1.0,300
1.0,0.005,500.0,0.005,-511.157,100,4695.13900701,1.0,-513.226808916,61.6313,0.005,0.3,4695.13900701,2,300.0,,-513.226808916,-599.179,1.0,2.1793e-19,-513.226808916,200.000000102,1.0,300
1.4589,0.00487826,500.0,0.00102572,-511.621,100,4772.11862089,1.02676,-518.580351067,63.2991,0.00333333,0.3,4772.11862089,1,292.180794371,0.0269944,-518.580351067,-584.446,0.306754,3.01821e-07,-518.580351067,292.09215819,0.996875,300
1.0,0.01,500.0,0.01,-522.325,100,3451.24138079,1.0,-522.32539316,58.4528,0.01,0.3,3451.24138079,2,300.0,,-522.32539316,-622.041,1.0,3.50449e-18,-522.32539316,100.0,1.0,300
1.0,0.005,500.0,0.005,-513.837,100,2996.53109288,1.0,-505.348748753,57.1288,0.005,0.3,2996.53109288,2,300.0,,-505.348748753,-585.033,1.0,2.1793e-19,-505.348748753,200.000000102,1.0,300
