Bound,MaxIWNorm,TimeElapsed,OptimizationReturnMin,OptimizationReturnMean,EmpiricalD2,EpLenMean,VarianceInit,ReturnStepMaxmin,InitialReturnMin,J_sample_variance,EpRewMean,OptimizationReturnMax,MinIWNorm,LearnableVariance,ESSClassic,MinIW,MeanIW,ReturnStepMax,ESSRenyi,TimestepsSoFar,StdIW,InitialReturnStd,EpThisIter,MaxIW,MeanIWNorm,MeanEntropy,InitialReturnMax,ReturnMeanIW,Iteration,InitialReturnMean,EpisodesSoFar,Weights,InitialBound,StdIWNorm
206.51056,0.19028114,223.07048416137695,,273.87415,1.4873288,58.35,-1.0,9.359927,267.11203,1476620.6,540.9861831799094,1174.5115,0.0010381772,,29.47132,0.10381772,1.2484983,9.359927,67.23463,517485,1.9313946,179.82576,100,19.028114,0.012484982,0.4189424,1441.6235,733.9549,121,540.9862,12100,[ 0.196  0.17  -0.087 -0.01  -0.006 -0.04  -0.033 -0.667  0.     0.  0.   ],108.499176,0.019313948
322.21002,0.06425553,228.63110423088074,,240.80957,1.3947,56.74,-1.0,9.359953,285.39124,301192.66,526.2008091632745,614.4529,0.0011658684,,61.894913,0.116586834,1.1205431,9.359953,71.700005,523159,0.8792099,160.39946,100,6.425553,0.01120543,0.4189424,899.8441,641.0178,122,526.2008,12200,[ 0.217  0.168 -0.082 -0.005 -0.002 -0.045 -0.023 -0.654  0.     0.  0.   ],256.2476,0.008792099
728.9384,1.2077935,233.29239416122437,,213.22563,5.3249183,55.96,-1.0,9.3599825,305.90683,32870074.0,519.1324519860772,657.3342,0.00063208514,,3.1002765,0.06320851,2.136023,9.3599825,18.77963,528755,11.941723,156.63297,100,120.77935,0.021360228,0.4189424,963.2411,1395.7648,123,519.13245,12300,[ 2.171e-01  1.626e-01 -8.413e-02 -1.973e-03  3.660e-04 -4.470e-02 -4.437e-02 -6.688e-01  0.000e+00  0.000e+00  0.000e+00],230.16013,0.119417235
243.8482,0.042051017,238.19024920463562,,230.51047,1.1804234,55.69,-1.0,9.359912,285.99323,171655.9,516.5037083671489,749.60126,0.0030386928,,84.47433,0.30386928,1.0982572,9.359912,84.71537,534324,0.47083297,140.58542,100,4.205102,0.010982572,0.4189424,1035.5945,581.3918,124,516.5037,12400,[ 0.255  0.166 -0.078 -0.011 -0.007 -0.043 -0.013 -0.65   0.     0.  0.   ],205.82541,0.004708329
301.93417,0.07694981,243.17610955238342,,197.90279,1.793137,53.32,-1.0,9.359578,296.53387,397317.47,494.43666911252285,620.8581,0.001279408,,48.694324,0.1279408,1.2960641,9.359578,55.76819,539656,1.3303626,147.30505,100,7.6949816,0.012960642,0.4189424,917.39197,670.4727,125,494.43665,12500,[ 0.245  0.165 -0.081 -0.007 -0.004 -0.045 -0.031 -0.659  0.     0.  0.   ],219.21909,0.013303626
230.21835,0.020830477,248.47918367385864,,204.18889,1.0997294,55.94,-1.0,9.359919,314.48962,155367.06,518.6785076082307,696.40216,0.0038081307,,91.06077,0.3808131,1.0546944,9.359919,90.93146,545250,0.33045402,168.74,100,2.0830476,0.010546943,0.4189424,1010.8918,548.2489,126,518.6785,12600,[ 0.273  0.153 -0.08  -0.002  0.004 -0.062 -0.036 -0.697  0.     0.  0.   ],215.41101,0.0033045402
5002.073,13.005751,254.09755778312683,,223.49854,181.768,56.13,-1.0,9.359898,297.2743,2095130500.0,520.7728145380254,643.20514,1.0618986e-06,,1.1093386,0.000106189866,13.698891,9.359898,0.5501518,550863,129.33945,149.08345,100,1300.5751,0.13698892,0.4189424,940.47943,8805.975,127,520.7728,12700,[ 0.265  0.155 -0.08  -0.008 -0.003 -0.059 -0.036 -0.702  0.     0.  0.   ],238.62903,1.2933944
205.21991,0.04413648,261.34433150291443,,219.07954,1.1225432,56.51,-1.0,9.35995,305.1132,273181.62,524.1927370756885,933.66833,0.0025398487,,80.17768,0.25398487,1.0613859,9.35995,89.08343,556514,0.52774453,173.88731,100,4.413648,0.010613859,0.4189424,1238.7815,598.9671,128,524.19275,12800,[ 0.327  0.082 -0.074 -0.025 -0.019 -0.076 -0.098 -0.804  0.     0.  0.   ],152.55832,0.0052774446
378.3512,0.10894725,268.1869978904724,,208.45125,2.0087764,56.43,-1.0,9.359889,314.9364,521919.22,523.3876495646957,597.95496,0.0022147023,,41.46513,0.22147024,1.4462821,9.359889,49.781548,562157,1.7183788,146.96259,100,10.894725,0.014462821,0.4189424,912.89136,766.5071,129,523.38763,12900,[ 0.304  0.097 -0.077 -0.022 -0.015 -0.067 -0.092 -0.802  0.     0.  0.   ],249.52023,0.017183788
240.51184,0.015566682,275.3404002189636,,242.79402,1.0721538,58.03,-1.0,9.359857,295.60117,127966.11,538.3952075229261,734.9457,0.0037331122,,93.53446,0.37331122,1.0382662,9.359857,93.2702,567960,0.27297613,153.04648,100,1.5566683,0.010382662,0.4189424,1030.5469,560.6353,130,538.39526,13000,[ 0.299  0.112 -0.078 -0.003  0.004 -0.06  -0.075 -0.798  0.     0.  0.   ],229.23117,0.0027297614
338.22076,0.19071601,281.7865035533905,,245.1125,2.1412952,58.42,-1.0,9.359912,296.409,487943.34,541.521489143381,655.33594,0.0005464005,,24.561909,0.05464005,1.4592102,9.359912,46.700706,573802,2.557303,155.6814,100,19.071602,0.014592102,0.4189424,951.74493,756.032,131,541.5215,13100,[ 2.976e-01  1.150e-01 -7.824e-02 -8.007e-03  5.277e-04 -5.678e-02 -7.842e-02 -7.953e-01  0.000e+00  0.000e+00  0.000e+00],255.99802,0.025573028
321.99158,0.17924957,288.3890309333801,,228.73123,2.8458652,54.67,-1.0,9.35988,278.17035,3225961.2,506.9016006513395,746.65314,0.00049277657,,21.066698,0.04927766,1.3104956,9.35988,35.1387,579269,2.5366907,158.0469,100,17.924957,0.013104954,0.4189424,1024.8235,840.64526,132,506.90164,13200,[ 0.284  0.128 -0.078  0.007  0.017 -0.052 -0.054 -0.784  0.     0.  0.   ],199.45459,0.025366902
907.5371,1.5725878,294.9219193458557,,212.94112,10.071353,57.03,-1.0,9.359959,315.89636,50779240.0,528.8374891040286,501.75214,0.0002550082,,2.582015,0.02550082,2.5345712,9.359959,9.9291525,584972,15.568425,137.72838,100,157.25879,0.02534571,0.4189424,817.6485,1685.989,133,528.8375,13300,[ 0.288  0.137 -0.081  0.006  0.016 -0.033 -0.033 -0.82   0.     0.  0.   ],283.5429,0.15568426
250.5886,0.046850875,302.72856879234314,,234.27734,1.3480513,55.19,-1.0,9.359958,277.65433,243863.19,511.93167093757694,780.07495,0.0023571216,,73.85649,0.23571217,1.1585574,9.359958,74.18115,590491,0.68929505,162.13892,100,4.6850877,0.011585575,0.4189424,1057.7292,619.0135,134,511.93164,13400,[ 0.317  0.127 -0.076  0.008  0.018 -0.059 -0.03  -0.788  0.     0.  0.   ],194.61292,0.0068929507
294.4038,0.04766756,310.99161887168884,,223.29436,1.2539653,59.06,-1.0,9.359929,324.7024,263229.03,547.9967435175417,680.60205,0.00095953513,,75.39562,0.09595352,1.1059692,9.359929,79.747025,596397,0.63179517,160.77696,100,4.766756,0.01105969,0.4189424,1005.30444,632.12756,135,547.99677,13500,[ 0.31   0.128 -0.076 -0.001  0.008 -0.065 -0.042 -0.781  0.     0.  0.   ],246.4054,0.006317952
289.9365,0.038273945,320.13326144218445,,263.6751,1.3336486,60.46,-1.0,9.359989,297.19293,238421.45,560.8680381336405,821.08026,0.0021179505,,71.708855,0.21179506,1.2117875,9.359989,74.98227,602443,0.7611412,170.3968,100,3.8273945,0.012117874,0.4189424,1118.2732,677.36346,136,560.868,13600,[ 0.296  0.131 -0.081  0.004  0.011 -0.064 -0.053 -0.799  0.     0.  0.   ],225.38611,0.007611412
199.08066,0.021418175,328.4860055446625,,220.551,1.0629439,58.7,-1.0,9.359876,323.69122,164650.64,544.242224963752,907.4029,0.004089551,,95.25708,0.4089551,1.0432086,9.359876,94.07834,608313,0.23277994,166.60274,100,2.1418176,0.010432085,0.4189424,1231.0941,579.855,137,544.24225,13700,[ 0.291  0.159 -0.08  -0.004  0.002 -0.063 -0.037 -0.786  0.     0.  0.   ],174.91403,0.0023277993
183.48679,0.01667499,337.2590618133545,,223.38338,1.021669,56.76,-1.0,9.359873,303.0492,132815.84,526.4325897445195,864.7805,0.0067019314,,97.32602,0.67019314,1.0037127,9.359873,97.87906,613989,0.16636941,173.02695,100,1.667499,0.010037127,0.4189424,1167.8297,537.6112,138,526.4326,13800,[ 0.282  0.165 -0.084 -0.005  0.002 -0.056 -0.04  -0.79   0.     0.  0.   ],176.08365,0.0016636942
339.39227,0.15255786,344.80555868148804,,312.60663,1.4549071,60.43,-1.0,9.359948,248.04306,966318.94,560.6496928279868,766.17163,0.00093624304,,37.92287,0.09362431,1.1731302,9.359948,68.73291,620032,1.5009332,171.8155,100,15.255787,0.0117313005,0.4189424,1014.21466,706.39453,139,560.64966,13900,[ 0.276  0.17  -0.084 -0.002  0.004 -0.052 -0.038 -0.788  0.     0.  0.   ],256.38535,0.0150093315
276.11584,0.013665213,354.9097135066986,,272.94992,1.0265825,63.08,-1.0,9.359922,311.76172,139627.36,584.711640543545,749.5825,0.0069166874,,98.371025,0.69166875,1.0141605,9.359922,97.41058,626340,0.1305054,179.08542,100,1.3665214,0.0101416055,0.4189424,1061.3442,598.7233,140,584.7117,14000,[ 0.248  0.184 -0.089 -0.005  0.004 -0.051 -0.048 -0.783  0.     0.  0.   ],266.3084,0.001305054
255.07034,0.013229422,364.50367045402527,,264.80774,1.0236796,61.57,-1.0,9.35994,306.39062,138969.8,571.1983484693322,775.73706,0.007200179,,98.47504,0.7200179,1.0199264,9.35994,97.68681,632497,0.12692192,192.57458,100,1.3229423,0.010199265,0.4189424,1082.1277,583.5298,141,571.19836,14100,[ 0.244  0.189 -0.091 -0.005  0.004 -0.047 -0.048 -0.789  0.     0.  0.   ],246.56003,0.0012692192
303.79092,0.041191842,373.19096779823303,,296.25043,1.2764968,63.95,-1.0,9.3599,296.67462,217220.36,592.9250567264439,804.59735,0.0014759351,,74.9541,0.14759351,1.1200598,9.3599,78.33941,638892,0.6474583,183.4751,100,4.1191845,0.011200598,0.4189424,1101.272,677.0632,142,592.92505,14200,[ 0.248  0.191 -0.093 -0.006  0.002 -0.049 -0.049 -0.782  0.     0.  0.   ],262.54343,0.006474583
251.00726,0.025653457,381.63385105133057,,296.64783,1.1161768,60.85,-1.0,9.359788,267.4574,148871.69,564.1052205609304,845.5001,0.0041568372,,88.04722,0.41568372,1.047893,9.359788,89.59154,644977,0.3860944,174.78412,100,2.5653458,0.01047893,0.4189424,1112.9575,603.7567,143,564.1052,14300,[ 0.261  0.188 -0.094 -0.005 -0.002 -0.05  -0.061 -0.783  0.     0.  0.   ],230.21799,0.0038609437
411.19257,0.19208004,392.53865003585815,,235.52943,3.1474543,59.46,-1.0,9.35989,315.7673,1761873.5,551.2967227625968,771.84875,0.00015942377,,22.992321,0.015942378,1.7742374,9.35989,31.77171,650923,3.247038,176.70589,100,19.208004,0.017742373,0.4189424,1087.6161,990.05664,144,551.2967,14400,[ 0.258  0.194 -0.096 -0.012 -0.008 -0.045 -0.062 -0.789  0.     0.  0.   ],225.01187,0.032470375
258.01917,0.020045174,402.7616205215454,,262.83066,1.0367914,59.17,-1.0,9.359988,286.2319,119407.73,549.0625369362712,709.73303,0.0057269046,,96.14494,0.5726905,1.0138608,9.359988,96.451416,656840,0.2030161,150.61655,100,2.0045176,0.0101386085,0.4189424,995.96497,562.25543,145,549.0625,14500,[ 0.265  0.185 -0.091  0.005  0.007 -0.056 -0.074 -0.758  0.     0.  0.   ],250.27304,0.0020301607
377.52206,0.20164673,410.38243198394775,,211.53996,2.353971,57.54,-1.0,9.359925,322.25848,1149242.6,533.7984406328026,738.5926,0.00034713655,,21.723988,0.034713656,1.4836676,9.359925,42.481407,662594,2.816315,166.85956,100,20.164673,0.014836676,0.4189424,1060.8511,865.81024,146,533.79846,14600,[ 0.271  0.187 -0.091  0.004  0.008 -0.051 -0.068 -0.755  0.     0.  0.   ],215.54309,0.028163148
378.16693,0.077197514,418.5429518222809,,253.27678,1.6547855,64.39,-1.0,9.359831,343.67078,374807.12,596.9475647954484,643.8834,0.0021724456,,52.386715,0.21724457,1.2572126,9.359831,60.430794,669033,1.1985669,166.66566,100,7.719752,0.0125721255,0.4189424,987.5542,759.2793,147,596.9476,14700,[ 2.437e-01  1.927e-01 -9.479e-02  5.808e-04  3.264e-03 -4.069e-02 -8.872e-02 -7.562e-01  0.000e+00  0.000e+00  0.000e+00],300.68127,0.011985669
248.89478,0.016847707,427.4820251464844,,265.7816,1.0565083,60.7,-1.0,9.3599,296.84222,136283.16,562.6238191952621,790.2419,0.003023137,,95.239334,0.30231372,1.0331755,9.3599,94.65141,675103,0.23099409,162.36125,100,1.6847708,0.010331754,0.4189424,1087.0841,584.1078,148,562.62384,14800,[ 2.621e-01  1.854e-01 -9.238e-02  8.201e-05  4.796e-03 -5.651e-02 -1.099e-01 -7.406e-01  0.000e+00  0.000e+00  0.000e+00],236.49857,0.0023099408
323.50418,0.029779967,435.06736636161804,,282.73904,1.0872405,63.54,-1.0,9.359728,306.15894,158050.92,588.8979723785636,636.9,0.0049787043,,89.092636,0.49787042,1.0348428,9.359728,91.975975,681457,0.3620874,157.90837,100,2.9779968,0.010348428,0.4189424,943.05896,618.50476,149,588.89795,14900,[ 0.273  0.184 -0.093  0.003  0.004 -0.055 -0.105 -0.745  0.     0.  0.   ],305.9803,0.0036208737
373.60904,0.064893246,442.8020281791687,,299.47598,1.4731545,63.1,-1.0,9.359855,285.85294,373945.47,585.3289227586456,637.0277,0.0014416039,,63.100937,0.14416039,1.1333117,9.359855,67.88154,687767,0.866641,167.20007,100,6.4893246,0.011333116,0.4189424,922.8806,709.649,150,585.3289,15000,[ 0.274  0.183 -0.095  0.004  0.005 -0.058 -0.118 -0.748  0.     0.  0.   ],308.46475,0.00866641
338.6934,0.029099168,451.1358859539032,,308.85364,1.2164341,63.04,-1.0,9.3599205,275.57977,172391.58,584.4334262187617,728.6179,0.0035727688,,85.72999,0.3572769,1.1525352,9.3599205,82.2075,694071,0.47021902,176.38992,100,2.9099169,0.011525351,0.4189424,1004.1977,670.9585,151,584.4334,15100,[ 0.266  0.188 -0.099  0.002  0.002 -0.053 -0.113 -0.771  0.     0.  0.   ],283.17413,0.0047021904
281.82465,0.01810811,458.23934173583984,,265.62238,1.107729,61.57,-1.0,9.359894,305.0545,147521.78,570.6768760652557,751.8221,0.0027901265,,92.54639,0.27901265,1.0777012,9.359894,90.27479,700228,0.3058454,163.35771,100,1.8108112,0.010777013,0.4189424,1056.8766,615.5293,152,570.67694,15200,[ 0.272  0.194 -0.1   -0.004 -0.004 -0.049 -0.101 -0.777  0.     0.  0.   ],253.61386,0.003058454
541.3208,1.0521249,465.04324436187744,,280.84482,6.455155,64.18,-1.0,9.359969,314.62402,22234344.0,595.4688256423163,794.54944,6.199759e-05,,3.6813152,0.0061997594,2.0453355,9.359969,15.491495,706646,10.462088,176.23735,100,105.212494,0.020453352,0.4189424,1109.1735,1386.7438,153,595.4688,15300,[ 0.275  0.19  -0.099 -0.012 -0.008 -0.052 -0.113 -0.789  0.     0.  0.   ],262.71674,0.104620874
319.914,0.33501828,472.5480411052704,,279.765,2.385658,62.2,-1.0,9.359957,297.0555,2153770.8,576.8204803262352,895.907,0.00013239175,,13.940801,0.013239176,1.4084854,9.359957,41.917156,712866,3.4995089,176.63379,100,33.501827,0.014084854,0.4189424,1192.9625,872.6938,154,576.8205,15400,[ 3.019e-01  1.849e-01 -9.639e-02 -2.241e-03  3.248e-04 -5.924e-02 -8.871e-02 -8.121e-01  0.000e+00  0.000e+00  0.000e+00],218.93176,0.03499509
343.8004,0.06541507,480.03353786468506,,226.36235,1.327555,61.45,-1.0,9.359968,343.3609,268253.47,569.7232444304968,576.6942,0.0022570468,,66.086685,0.22570467,1.1474081,9.359968,75.32645,719011,0.8219514,156.1907,100,6.5415072,0.011474082,0.4189424,920.0551,661.8255,155,569.72327,15500,[ 0.319  0.191 -0.094 -0.008 -0.004 -0.048 -0.067 -0.824  0.     0.  0.   ],293.70676,0.008219513
302.5023,0.033537637,487.203857421875,,262.6222,1.1873876,60.26,-1.0,9.359857,296.27246,163369.89,558.8946403394874,649.1506,0.004457243,,82.42293,0.44572428,1.0788385,9.359857,84.2185,725037,0.49820203,158.89487,100,3.3537638,0.010788385,0.4189424,945.42303,611.5629,156,558.8947,15600,[ 3.407e-01  1.793e-01 -9.336e-02 -2.092e-03  1.705e-04 -5.882e-02 -8.216e-02 -8.187e-01  0.000e+00  0.000e+00  0.000e+00],275.2677,0.0049820202
518.3004,0.7504805,497.73954606056213,,257.95316,4.4279923,60.87,-1.0,9.359881,306.43994,10145911.0,564.3930892883068,763.78564,0.00019126726,,6.1066017,0.019126726,1.9146695,9.359881,22.5836,731124,7.50778,156.55772,100,75.04805,0.019146696,0.4189424,1070.2256,1193.9165,157,564.39307,15700,[ 0.351  0.181 -0.094  0.006  0.008 -0.057 -0.08  -0.824  0.     0.  0.   ],243.32541,0.0750778
14569.588,31.214024,508.11320781707764,,267.025,1246.6487,58.63,-1.0,9.359654,276.56815,22376946000.0,543.5931318754231,604.4973,4.8032916e-08,,1.0415977,4.8032916e-06,31.85783,9.359654,0.08021506,736987,310.52206,140.28821,100,3121.4023,0.31857827,0.4189424,881.0655,23902.162,158,543.59314,15800,[ 0.328  0.196 -0.099  0.012  0.017 -0.03  -0.077 -0.841  0.     0.  0.   ],279.27344,3.1052206
174.0697,0.023750247,518.367115020752,,236.1382,1.0771058,57.26,-1.0,9.359943,294.79266,166788.58,530.9308722966704,941.8005,0.0046556797,,92.25661,0.46556798,1.0140461,9.359943,92.84139,742713,0.29378167,166.69034,100,2.3750248,0.01014046,0.4189424,1236.5931,559.08435,159,530.9309,15900,[ 0.35   0.185 -0.098 -0.036 -0.03  -0.026 -0.065 -0.907  0.     0.  0.   ],159.953,0.0029378165
326.2757,0.20400588,528.1669178009033,,224.88554,1.894577,55.05,-1.0,9.359967,285.73004,1354902.2,510.61557906420575,542.0617,0.00023333832,,25.729292,0.023333833,1.1813077,9.359967,52.78223,748218,2.0070486,134.55995,100,20.400589,0.011813075,0.4189424,827.79175,668.0965,160,510.61554,16000,[ 0.35   0.188 -0.098 -0.036 -0.029 -0.025 -0.057 -0.914  0.     0.  0.   ],262.27808,0.020070486
334.09705,0.11445974,537.3647382259369,,243.63042,1.919528,57.14,-1.0,9.359623,286.1545,726790.9,529.7849274643227,723.37585,0.0015073702,,40.06577,0.15073702,1.2504282,9.359623,52.09614,753932,1.5293591,167.69136,100,11.445974,0.012504283,0.4189424,1009.5304,753.69934,161,529.7849,16100,[ 0.318  0.192 -0.101 -0.041 -0.03  -0.029 -0.072 -0.928  0.     0.  0.   ],226.92581,0.015293591
280.96518,0.02869018,546.3251006603241,,271.33078,1.1955159,59.94,-1.0,9.359955,284.76953,203194.0,556.1003299966656,754.8192,0.003934194,,80.63105,0.39341938,1.0682744,9.359955,83.6459,759926,0.523582,167.16066,100,2.869018,0.010682744,0.4189424,1039.5887,621.97,162,556.10034,16200,[ 0.319  0.195 -0.103 -0.024 -0.014 -0.02  -0.071 -0.931  0.     0.  0.   ],244.22372,0.00523582
315.53534,0.07418446,556.1904604434967,,276.9805,1.4333354,62.86,-1.0,9.35976,306.1374,405325.94,583.1178734560261,746.8378,0.0027551386,,55.7502,0.27551386,1.1234384,9.35976,69.76734,766212,1.0008792,171.24242,100,7.4184465,0.011234384,0.4189424,1052.9752,693.7282,163,583.1179,16300,[ 0.329  0.194 -0.103 -0.02  -0.008 -0.013 -0.066 -0.944  0.     0.  0.   ],267.2253,0.010008791
280.3952,0.026295451,566.2798590660095,,286.27277,1.0824643,63.63,-1.0,9.3599825,303.76547,167312.47,590.0382188392267,799.5548,0.003926325,,92.92866,0.39263254,1.0426587,9.3599825,92.3818,772575,0.2876194,160.95692,100,2.6295452,0.0104265865,0.4189424,1103.3203,624.7686,164,590.03827,16400,[ 0.315  0.201 -0.107 -0.01   0.002 -0.008 -0.065 -0.956  0.     0.  0.   ],259.04214,0.0028761937
681.37134,1.3540139,576.8549065589905,,259.7314,7.6077166,64.03,-1.0,9.359753,334.23184,29248350.0,593.9632528840652,631.53015,9.1004666e-05,,2.6279902,0.009100467,2.2026362,9.359753,13.144548,778978,13.407506,155.14958,100,135.4014,0.022026362,0.4189424,965.76196,1480.5033,165,593.96326,16500,[ 3.223e-01  1.989e-01 -1.070e-01 -1.173e-02 -8.915e-05 -3.237e-03 -6.503e-02 -9.614e-01  0.000e+00  0.000e+00  0.000e+00],304.23462,0.13407506
290.9131,0.03452517,587.5315272808075,,241.11623,1.1475384,63.05,-1.0,9.359852,343.75806,179709.27,584.8742880645497,729.1719,0.0034592429,,85.93321,0.3459243,1.1023071,9.359852,87.14305,785283,0.44598424,140.8311,100,3.452517,0.011023071,0.4189424,1072.9299,635.7202,166,584.87427,16600,[ 0.303  0.198 -0.112 -0.017 -0.008  0.021 -0.079 -1.     0.     0.  0.   ],262.99524,0.0044598426
294.75842,0.052338045,597.387490272522,,266.97665,1.2292923,65.61,-1.0,9.359943,341.5722,219123.67,608.5488332786568,818.2474,0.0015579179,,75.11934,0.15579179,1.0946531,9.359943,81.34762,791844,0.6299871,159.65216,100,5.2338047,0.01094653,0.4189424,1159.8196,680.538,167,608.5488,16700,[ 0.306  0.205 -0.114 -0.02  -0.014  0.023 -0.068 -0.987  0.     0.  0.   ],260.6029,0.006299871
261.59216,0.023718158,607.5232746601105,,314.1976,1.0547934,64.52,-1.0,9.359789,284.07715,121880.04,598.2747381663538,900.5127,0.005269349,,95.018234,0.5269349,1.0538962,9.359789,94.8053,798296,0.24131615,161.5811,100,2.371816,0.010538962,0.4189424,1184.5898,626.57544,168,598.2748,16800,[ 0.302  0.206 -0.116 -0.013 -0.008  0.026 -0.076 -0.984  0.     0.  0.   ],242.89786,0.0024131613
270.77145,0.03398863,617.3982112407684,,288.09796,1.1841792,64.97,-1.0,9.359978,314.76196,213289.92,602.8599360103732,944.3567,0.0047089937,,83.5529,0.4708994,1.1117054,9.359978,84.44668,804793,0.4932345,163.90788,100,3.398863,0.011117053,0.4189424,1259.1187,681.8233,169,602.8599,16900,[ 0.317  0.199 -0.116 -0.013 -0.008  0.024 -0.08  -0.985  0.     0.  0.   ],225.12436,0.004932345
314.78323,0.03464486,626.3890132904053,,295.05035,1.162932,62.53,-1.0,9.35992,285.01004,175375.81,580.0603807524271,735.57007,0.004372287,,83.30034,0.43722874,1.0962265,9.35992,85.98955,811046,0.4908296,159.14424,100,3.4644861,0.010962265,0.4189424,1020.5801,644.9592,170,580.06036,17000,[ 0.315  0.192 -0.116 -0.014 -0.01   0.012 -0.095 -0.981  0.     0.  0.   ],273.88635,0.0049082963
345.30493,0.28547025,636.4826238155365,,263.7901,3.511115,66.06,-1.0,9.359932,348.9806,2070691.2,612.7706835388717,868.39294,0.0004545723,,16.773321,0.04545723,1.6185036,9.359932,28.48098,817652,3.6052501,186.09709,100,28.547026,0.016185034,0.4189424,1217.3735,1029.6382,171,612.7707,17100,[ 0.3    0.202 -0.119 -0.007 -0.004  0.02  -0.093 -0.986  0.     0.  0.   ],247.5586,0.0360525
300.07114,0.019274306,646.2050130367279,,254.35312,1.0508913,63.48,-1.0,9.359815,334.18335,147024.61,588.5364874984967,656.4099,0.0057918937,,94.36223,0.57918936,1.023636,9.359815,95.157326,824000,0.2502073,153.11758,100,1.9274306,0.01023636,0.4189424,990.59326,604.71716,172,588.5365,17200,[ 0.303  0.215 -0.12  -0.013 -0.008  0.026 -0.066 -1.008  0.     0.  0.   ],291.35855,0.0025020728
253.21909,0.014514417,655.4194853305817,,242.16747,1.0443654,64.23,-1.0,9.359952,353.35242,167689.33,595.5198777619413,834.68713,0.005998842,,96.79652,0.5998842,1.0256997,9.359952,95.75193,830423,0.18659616,159.22314,100,1.4514418,0.010256997,0.4189424,1188.0396,617.4513,173,595.5199,17300,[ 0.303  0.221 -0.122 -0.01  -0.005  0.031 -0.062 -1.013  0.     0.  0.   ],239.108,0.0018659614
322.98975,0.04617588,664.8105502128601,,291.40283,1.2698933,64.3,-1.0,9.359974,304.9887,263165.7,596.3915278794439,745.42084,0.0027510282,,77.73654,0.27510282,1.0936027,9.359974,78.74677,836853,0.5852521,155.53703,100,4.617588,0.010936027,0.4189424,1050.4095,678.1003,174,596.39154,17400,[ 0.309  0.217 -0.122 -0.007 -0.003  0.03  -0.065 -1.009  0.     0.  0.   ],281.26865,0.005852521
274.8453,0.022200163,674.2153961658478,,250.29097,1.083779,65.99,-1.0,9.359988,361.8181,195055.95,612.1091112232423,838.51416,0.0055271587,,92.8795,0.5527159,1.0465416,9.359988,92.26974,843452,0.28976896,166.98454,100,2.2200165,0.010465417,0.4189424,1200.3323,649.726,175,612.10913,17500,[ 0.304  0.219 -0.125 -0.002  0.004  0.032 -0.074 -1.001  0.     0.  0.   ],252.0094,0.0028976898
316.73605,0.02251342,683.33070063591,,297.93985,1.0952744,65.85,-1.0,9.35984,312.47794,149497.08,610.4177841966474,732.05273,0.0036214292,,91.780525,0.36214292,1.0475361,9.35984,91.301315,850037,0.3134844,140.01886,100,2.251342,0.01047536,0.4189424,1044.5306,644.6832,176,610.4178,17600,[ 3.027e-01  2.175e-01 -1.274e-01 -5.677e-03  9.711e-04  3.320e-02 -8.197e-02 -1.012e+00  0.000e+00  0.000e+00  0.000e+00],297.05862,0.0031348444
277.18622,0.02345206,692.79403424263,,260.07376,1.0555915,65.1,-1.0,9.359903,343.24493,168563.1,603.3186963352524,788.5063,0.005617274,,93.71567,0.5617274,1.02025,9.359903,94.73362,856547,0.26419848,156.13605,100,2.345206,0.010202498,0.4189424,1131.7512,626.0213,177,603.3187,17700,[ 0.304  0.211 -0.129 -0.002  0.001  0.032 -0.095 -1.025  0.     0.  0.   ],263.79337,0.0026419845
326.8208,0.086090736,701.6833753585815,,316.13458,1.3912681,63.97,-1.0,9.359936,277.1211,352836.84,593.2556940764921,748.30347,0.0008480002,,57.23077,0.08480003,1.1507163,9.359936,71.87687,862944,0.99476194,143.2842,100,8.609074,0.011507162,0.4189424,1025.4246,689.6735,178,593.2557,17800,[ 0.302  0.208 -0.13  -0.002  0.001  0.029 -0.105 -1.028  0.     0.  0.   ],285.62827,0.009947619
346.59662,0.026892837,711.7998790740967,,288.81955,1.138878,66.19,-1.0,9.359772,324.93976,161950.58,613.759295740032,672.69135,0.0045023155,,89.58393,0.45023155,1.0808107,9.359772,87.80572,869563,0.3685418,131.54556,100,2.6892838,0.010808106,0.4189424,997.6311,665.99286,179,613.7593,17900,[ 3.225e-01  2.116e-01 -1.255e-01  2.913e-04  2.756e-03  2.161e-02 -9.582e-02 -1.008e+00  0.000e+00  0.000e+00  0.000e+00],314.46997,0.0036854178
269.42038,0.018401984,722.32679271698,,329.06335,1.0632263,69.37,-1.0,9.359926,314.41846,170930.97,643.4817883794365,1017.62634,0.004634313,,95.13886,0.4634313,1.0367717,9.359926,94.05335,876500,0.2343544,172.22842,100,1.8401985,0.010367716,0.4189424,1332.0448,681.47327,180,643.48175,18000,[ 3.126e-01  2.098e-01 -1.258e-01 -3.532e-04  1.020e-03  1.749e-02 -1.019e-01 -9.979e-01  0.000e+00  0.000e+00  0.000e+00],243.86835,0.002343544
373.03848,0.23396902,733.1712498664856,,313.09998,2.162562,65.52,-1.0,9.359739,294.25778,701245.2,607.3577391954313,718.8976,0.00045899535,,20.505724,0.045899536,1.4004986,9.359739,46.24145,883052,2.7574842,164.46672,100,23.396902,0.014004987,0.4189424,1013.1554,820.0118,181,607.3578,18100,[ 0.314  0.206 -0.128 -0.003 -0.002  0.011 -0.11  -1.005  0.     0.  0.   ],303.41113,0.027574843
