Iteration,MinIW,ReturnStepMax,MaxIW,MeanIW,EpLenMean,OptimizationReturnMin,Bound,OptimizationReturnMean,InitialReturnMax,InitialReturnMean,VarianceInit,ReturnStepMaxmin,InitialReturnMin,Weights,EpRewMean,StdIWNorm,EpThisIter,MinIWNorm,MeanEntropy,StdIW,ESSRenyi,EpisodesSoFar,OptimizationReturnMax,ReturnMeanIW,MeanIWNorm,InitialReturnStd,TimeElapsed,MaxIWNorm,InitialBound,J_sample_variance,EmpiricalD2,TimestepsSoFar,ESSClassic,LearnableVariance
313,0.015117213,9.358909,82.88414,2.2537742,43.54,,293.7456,145.82837,739.6842,403.76965,-1.0,9.358909,257.94128,[ 0.144  0.441  0.116  0.085 -0.121  0.13   0.934 -0.584  0.     0.  0.   ],403.7696494558807,0.0842729,100,0.00015117213,0.4189424,8.42729,18.999182,31300,481.74292,802.84216,0.02253774,92.11412,2226.096539735794,0.8288414,181.86438,584164.9,5.2633843,1142488,6.67488,
314,0.10505241,9.359799,5.820361,1.1891516,41.6,,247.26938,156.14941,573.3213,385.6789,-1.0,9.359799,229.52954,[ 0.14   0.444  0.121  0.054 -0.15   0.134  0.936 -0.562  0.     0.  0.   ],385.6789358797897,0.009741279,100,0.0010505241,0.4189424,0.9741279,64.05514,31400,343.79175,462.1723,0.011891515,77.63594,2234.118320941925,0.05820361,213.68254,107133.02,1.561155,1146648,59.842472,
315,0.2090337,9.359679,5.5089383,1.1401566,42.19,,224.97272,133.43997,642.66943,391.39606,-1.0,9.359679,257.95605,[ 0.134  0.45   0.116  0.063 -0.146  0.131  0.932 -0.587  0.     0.  0.   ],391.3960350416377,0.0056907227,100,0.002090337,0.4189424,0.5690723,85.27576,31500,384.71338,433.7562,0.011401567,75.91568,2242.588376760483,0.05508938,198.59521,94944.8,1.1726662,1150867,80.056465,
316,0.52218896,9.35986,1.9848737,1.0320908,41.8,,157.43329,148.38243,802.24,387.58728,-1.0,9.35986,239.20486,[ 0.127  0.473  0.117  0.054 -0.154  0.149  0.947 -0.582  0.     0.  0.   ],387.58729939384335,0.0032538425,100,0.0052218894,0.4189424,0.32538426,92.46279,31600,563.03516,407.72244,0.010320907,92.12181,2250.348613500595,0.019848736,146.9153,79464.54,1.0815161,1155047,90.95924,
317,0.42495292,9.359839,2.86413,1.0423108,44.49,,199.39488,143.68251,772.1806,412.73715,-1.0,9.359839,269.05466,[ 0.131  0.463  0.116  0.055 -0.151  0.149  0.935 -0.584  0.     0.  0.   ],412.737168133812,0.0030052636,100,0.004249529,0.4189424,0.30052635,94.19585,31700,503.12595,438.0794,0.010423108,99.35109,2258.3642225265503,0.0286413,181.083,106485.02,1.061618,1159496,92.324814,
318,0.58390164,9.359997,2.2912328,1.07802,43.18,,164.5058,159.63867,836.19293,400.27597,-1.0,9.359997,240.6373,[ 0.109  0.481  0.113  0.056 -0.147  0.149  0.934 -0.589  0.     0.  0.   ],400.2759651779452,0.003165802,100,0.0058390163,0.4189424,0.3165802,92.83832,31800,595.55566,424.8597,0.0107801985,97.405365,2266.4158852100372,0.022912327,149.41808,77938.02,1.0771414,1163814,92.06061,
319,0.13363704,9.35986,4.4558854,1.1643525,42.27,,189.00586,134.80246,776.20166,391.78757,-1.0,9.35986,256.9851,[ 0.091  0.498  0.116  0.051 -0.152  0.157  0.947 -0.587  0.     0.  0.   ],391.7875647172566,0.006724233,100,0.0013363704,0.4189424,0.6724233,76.96078,31900,519.21655,454.44263,0.011643525,82.38614,2274.182186603546,0.044558853,158.92708,109310.86,1.2993631,1168041,74.98973,
320,0.5069689,9.359689,1.7316569,1.024291,41.61,,154.41489,155.00667,796.78503,385.94766,-1.0,9.359689,230.94101,[ 0.087  0.5    0.111  0.045 -0.155  0.162  0.94  -0.606  0.     0.  0.   ],385.94766480045223,0.0018019273,100,0.005069689,0.4189424,0.18019274,97.13944,32000,565.844,396.9444,0.010242912,89.3926,2282.2100195884705,0.017316569,146.91214,68676.18,1.0294479,1172202,96.998116,
321,0.34002316,9.359792,4.7340293,1.15074,42.07,,157.03613,141.82799,846.9075,389.94965,-1.0,9.359792,248.12167,[ 0.078  0.505  0.114  0.043 -0.154  0.175  0.949 -0.606  0.     0.  0.   ],389.949663666732,0.007883724,100,0.0034002315,0.4189424,0.7883724,77.9917,32100,598.78577,444.7316,0.011507399,86.67716,2289.8148987293243,0.047340292,135.87743,103255.79,1.2821877,1176409,68.056725,
322,0.20911881,9.359714,4.5250745,1.0687658,42.63,,196.93947,126.17654,742.1246,395.27673,-1.0,9.359714,269.1002,[ 0.068  0.524  0.118  0.044 -0.151  0.194  0.974 -0.585  0.     0.  0.   ],395.27671908238335,0.0056573534,100,0.002091188,0.4189424,0.56573534,84.53185,32200,473.02438,439.09137,0.010687657,89.34818,2297.7034304142,0.045250744,172.63937,135345.64,1.182986,1180672,78.11307,
323,0.0018933848,9.359952,49.753777,1.4101212,43.57,,367.90375,154.4809,750.66235,403.98425,-1.0,9.359952,249.50336,[ 0.047  0.535  0.115  0.05  -0.146  0.203  0.973 -0.596  0.     0.  0.   ],403.9842563590522,0.048879683,100,1.8933848e-05,0.4189424,4.8879685,39.840073,32300,501.159,724.6881,0.014101211,98.29964,2306.0923743247986,0.49753776,178.78552,6290433.5,2.5100355,1185029,7.683113,
324,0.7711996,9.3596735,1.4527,1.0133327,41.3,,156.88066,151.97966,763.70105,382.99112,-1.0,9.3596735,231.01147,[ 0.084  0.529  0.119  0.042 -0.154  0.216  0.991 -0.603  0.     0.  0.   ],382.9911318807947,0.0012593482,100,0.007711996,0.4189424,0.12593482,98.28406,32400,532.6896,387.98233,0.010133327,91.69895,2314.33877658844,0.014527,153.88078,64424.54,1.017459,1189159,98.47898,
325,0.28440684,9.35958,2.6211863,1.0843327,44.12,,180.78363,151.21414,846.8193,409.06165,-1.0,9.35958,257.8475,[ 0.088  0.535  0.121  0.041 -0.154  0.222  0.999 -0.6    0.     0.  0.   ],409.06165168553366,0.0038399417,100,0.0028440685,0.4189424,0.38399416,87.78935,32500,588.9718,451.92203,0.010843327,115.56671,2322.43990111351,0.026211862,155.01591,108044.31,1.1390903,1193571,88.85669,
326,0.7393782,9.359613,1.4288341,1.0118332,44.85,,196.51093,137.65465,742.7544,415.90698,-1.0,9.359613,278.25238,[ 0.074  0.543  0.121  0.044 -0.149  0.229  1.009 -0.608  0.     0.  0.   ],415.9070299146568,0.0012287876,100,0.007393782,0.4189424,0.12287876,98.22735,32600,464.502,421.33887,0.010118332,105.45882,2330.6274840831757,0.014288341,193.08073,92207.59,1.0180464,1198056,98.54663,
327,0.51077306,9.359932,1.9609263,1.0397364,41.15,,196.72313,133.09882,640.1906,381.59305,-1.0,9.359932,248.49423,[ 0.075  0.541  0.122  0.047 -0.149  0.231  1.016 -0.603  0.     0.  0.   ],381.59304723678594,0.0026414508,100,0.0051077306,0.4189424,0.2641451,93.59083,32700,391.69638,395.24753,0.010397363,80.72853,2338.675565958023,0.019609263,189.5359,75494.2,1.0684807,1202171,93.93715,
328,0.123916045,9.35974,11.257846,1.3371975,42.41,,256.94687,152.26793,715.0047,393.1487,-1.0,9.35974,240.8808,[ 0.072  0.54   0.121  0.043 -0.152  0.235  1.008 -0.61   0.     0.  0.   ],393.1487223163998,0.017941808,100,0.0012391604,0.4189424,1.7941809,48.548546,32800,474.1239,564.7989,0.013371975,93.06367,2346.7781958580017,0.11257846,178.64728,371525.66,2.059794,1206412,35.71065,
329,0.54725665,9.359901,1.8408022,1.0298325,42.72,,168.99713,118.15525,785.72076,396.23325,-1.0,9.359901,278.078,[ 0.072  0.546  0.124  0.068 -0.129  0.234  1.017 -0.6    0.     0.  0.   ],396.23324921634986,0.002287172,100,0.0054725665,0.4189424,0.2287172,95.62604,32900,507.64276,410.04395,0.010298325,87.36366,2353.1493470668793,0.018408021,160.51706,95877.66,1.0457402,1210684,95.2994,
330,0.010393179,9.359683,55.00129,1.6714951,42.3,,278.0507,142.39136,651.52466,392.24203,-1.0,9.359683,249.85065,[ 0.08   0.538  0.126  0.069 -0.129  0.243  1.023 -0.594  0.     0.  0.   ],392.24200935254083,0.056165017,100,0.00010393179,0.4189424,5.616502,28.42347,33000,401.674,644.6685,0.016714951,81.355934,2359.5398650169373,0.5500129,196.78462,721187.9,3.5182192,1214914,8.136221,
331,0.6783825,9.358998,1.4695442,1.0174496,42.8,,161.29996,139.33571,799.3369,396.9799,-1.0,9.358998,257.64417,[ 0.093  0.543  0.137  0.092 -0.111  0.246  1.055 -0.56   0.     0.  0.   ],396.97986691645826,0.0016195885,100,0.006783825,0.4189424,0.16195887,97.65557,33100,541.69275,403.9624,0.010174496,82.44497,2367.030997991562,0.014695441,157.1788,77685.97,1.0240071,1219194,97.528755,
332,0.02061024,9.359675,80.34491,2.0498092,44.58,,414.59937,153.68369,870.7896,413.32788,-1.0,9.359675,259.64423,[ 0.088  0.535  0.137  0.095 -0.113  0.249  1.05  -0.564  0.     0.  0.   ],413.3279013501784,0.08651131,100,0.00020610238,0.4189424,8.65113,15.944181,33200,611.1454,1068.8337,0.02049809,101.83427,2374.210659265518,0.8034491,152.091,16304096.0,6.2718806,1223652,5.315685,
333,0.03341384,9.359984,43.66312,1.560161,42.78,,377.2248,100.07945,707.4592,396.8796,-1.0,9.359984,296.80017,[ 0.119  0.542  0.139  0.109 -0.104  0.259  1.095 -0.591  0.     0.  0.   ],396.8796115690781,0.0435463,100,0.00033413837,0.4189424,4.3546295,40.232307,33300,410.65906,711.8319,0.01560161,76.01079,2382.0681495666504,0.4366312,184.64188,2013822.2,2.4855647,1227930,11.375958,
334,0.14106631,9.359885,4.5712924,1.0608798,44.49,,184.89093,162.11452,820.9458,412.47977,-1.0,9.359885,250.36523,[ 0.057  0.55   0.135  0.118 -0.097  0.238  1.07  -0.595  0.     0.  0.   ],412.4797515676853,0.0046829414,100,0.0014106631,0.4189424,0.46829417,86.3175,33400,570.58057,449.97662,0.010608798,93.752975,2390.328852415085,0.04571292,166.19601,125132.99,1.1585137,1232379,83.69238,
335,0.570422,9.359877,1.783298,1.037065,43.71,,141.56311,156.02623,919.4238,405.3608,-1.0,9.359877,249.3346,[ 0.056  0.549  0.128  0.121 -0.097  0.22   1.049 -0.604  0.     0.  0.   ],405.3608398542233,0.0021265757,100,0.00570422,0.4189424,0.21265759,94.893745,33500,670.08923,424.71417,0.01037065,109.62578,2397.1506328582764,0.01783298,129.53369,87345.58,1.0538102,1236750,95.96483,
336,0.29791465,9.359974,2.814055,1.0546172,43.82,,206.66847,137.17194,721.8308,406.36533,-1.0,9.359974,269.19336,[ 0.054  0.55   0.127  0.12  -0.095  0.215  1.041 -0.598  0.     0.  0.   ],406.36528697688226,0.0045754258,100,0.0029791465,0.4189424,0.45754257,85.44816,33600,452.63745,440.93234,0.010546172,88.45905,2404.8157830238342,0.028140549,189.81604,109535.234,1.1703002,1241132,84.15927,
337,0.0074415063,9.359937,68.35569,1.8755435,43.24,,328.92273,114.91029,791.06006,400.94324,-1.0,9.359937,286.03296,[ 0.06   0.542  0.127  0.115 -0.104  0.207  1.044 -0.607  0.     0.  0.   ],400.9432451867097,0.070018284,100,7.441506e-05,0.4189424,7.001828,15.675341,33700,505.0271,928.3303,0.018755436,92.88802,2412.862287044525,0.6835569,163.62523,6683672.5,6.3794465,1245456,6.694795,
338,0.7865727,9.359941,1.577531,1.0224884,43.93,,195.26712,138.38618,743.694,407.25806,-1.0,9.359941,268.8719,[ 0.059  0.542  0.125  0.125 -0.088  0.224  1.008 -0.586  0.     0.  0.   ],407.2580775524125,0.0012859482,100,0.007865727,0.4189424,0.12859483,98.20614,33800,474.82208,420.40378,0.010224883,97.143936,2421.0264649391174,0.01577531,184.14987,89618.414,1.0182663,1249849,98.44291,
339,0.13301036,9.359881,14.444919,1.1634079,45.37,,203.00186,161.97473,963.3812,420.75262,-1.0,9.359881,258.7779,[ 0.037  0.549  0.124  0.127 -0.089  0.231  1.008 -0.585  0.     0.  0.   ],420.75261808654267,0.014257832,100,0.0013301035,0.4189424,1.4257833,66.337814,33900,704.60333,557.847,0.011634079,101.155655,2429.860634326935,0.14444919,131.73828,1111899.0,1.5074359,1254386,39.969513,
340,0.56300753,9.359125,1.9555057,1.0358423,43.81,,165.55801,137.32933,841.0414,406.32993,-1.0,9.359125,269.00055,[ 0.064  0.547  0.124  0.142 -0.073  0.226  1.003 -0.589  0.     0.  0.   ],406.3298776522242,0.0020796151,100,0.005630075,0.4189424,0.20796151,96.852585,34000,572.04083,421.93735,0.010358422,96.677246,2438.319202184677,0.019555056,154.01747,90761.625,1.0324969,1258767,96.125496,
341,0.6410396,9.359885,1.9435902,1.0170302,43.97,,164.83722,147.87996,833.26654,407.7436,-1.0,9.359885,259.86365,[ 0.078  0.538  0.122  0.139 -0.076  0.216  0.995 -0.594  0.     0.  0.   ],407.7436034222389,0.0020604038,100,0.0064103957,0.4189424,0.20604038,95.8792,34100,573.4029,420.13263,0.010170302,107.52892,2446.2371661663055,0.019435901,157.76364,91959.28,1.042979,1263164,96.05755,
342,0.45114917,9.359063,2.1894143,1.0787611,44.38,,224.58891,143.42151,677.34314,411.5431,-1.0,9.359063,268.1216,[ 0.078  0.538  0.123  0.14  -0.078  0.222  1.004 -0.598  0.     0.  0.   ],411.54311540593204,0.003239578,100,0.0045114914,0.4189424,0.3239578,90.24279,34200,409.22153,438.49527,0.01078761,81.72377,2454.208158969879,0.021894142,208.3402,92717.06,1.1081218,1267602,91.72769,
343,0.0013098593,9.359491,148.19308,2.5005739,43.09,,674.4568,132.01048,682.60846,399.2958,-1.0,9.359491,267.28534,[ 0.076  0.549  0.122  0.144 -0.069  0.229  1.016 -0.601  0.     0.  0.   ],399.2958271195197,0.14720665,100,1.3098593e-05,0.4189424,14.720664,7.8730006,34300,415.32312,1404.2886,0.025005735,86.81799,2461.294280529022,1.4819309,194.51328,38221308.0,12.701637,1271911,2.8045964,
344,0.21917221,9.359688,5.828057,1.1181397,42.37,,89.44876,144.08945,1114.4224,392.6272,-1.0,9.359688,248.53775,[ 0.077  0.552  0.122  0.139 -0.072  0.218  1.046 -0.645  0.     0.  0.   ],392.62718843048214,0.006950305,100,0.0021917222,0.4189424,0.69503045,79.47682,34400,865.88464,464.46564,0.011181396,116.827385,2470.107335329056,0.05828057,58.300507,225339.39,1.2582284,1276148,72.13028,
345,0.27165627,9.359844,4.0023775,1.1140267,43.09,,174.08731,142.4981,821.6608,399.5703,-1.0,9.359844,257.0722,[ 0.09   0.546  0.122  0.15  -0.057  0.217  1.046 -0.651  0.     0.  0.   ],399.57028706795836,0.0049998206,100,0.0027165627,0.4189424,0.49998206,87.13092,34500,564.5886,438.16254,0.011140268,97.40477,2477.0150961875916,0.040023774,153.07202,95989.66,1.1476982,1280457,83.23436,
346,0.43808416,9.359958,2.590894,1.0786762,40.5,,200.45396,117.99066,651.85754,375.4166,-1.0,9.359958,257.4259,[ 0.106  0.517  0.124  0.153 -0.056  0.202  1.034 -0.646  0.     0.  0.   ],375.41657554470726,0.003806018,100,0.0043808413,0.4189424,0.38060182,87.83123,34600,394.43164,409.1189,0.010786762,70.07949,2483.2060170173645,0.02590894,179.85931,87420.11,1.1385472,1284507,88.928635,
347,0.37756333,9.359635,2.8562264,1.0907278,41.56,,167.83319,135.42874,810.2344,385.46933,-1.0,9.359635,250.0406,[ 0.096  0.519  0.126  0.146 -0.064  0.204  1.035 -0.636  0.     0.  0.   ],385.46933899134945,0.0038987566,100,0.0037756332,0.4189424,0.38987568,86.97247,34700,560.1938,428.47314,0.010907278,92.94986,2489.0096051692963,0.028562265,142.39903,95958.91,1.1497891,1288663,88.67077,
348,0.050444633,9.35981,332.55148,4.1942472,42.97,,2153.08,149.5933,805.75616,398.3945,-1.0,9.35981,248.8012,[ 0.089  0.524  0.13   0.142 -0.068  0.206  1.047 -0.623  0.     0.  0.   ],398.3945089800686,0.33016875,100,0.00050444633,0.4189424,33.01688,10.751873,34800,556.95496,2890.276,0.041942477,91.255066,2494.370770215988,3.3255148,156.66763,297535360.0,9.300705,1292960,1.5881208,
349,0.17218024,9.35983,4.3420973,1.1222328,43.8,,241.66644,138.66714,643.15625,406.2203,-1.0,9.35983,267.55316,[ 0.009  0.549  0.13   0.13  -0.079  0.235  1.049 -0.592  0.     0.  0.   ],406.2203166415493,0.007804528,100,0.0017218023,0.4189424,0.7804528,72.480705,34900,375.6031,468.3012,0.011222327,80.406525,2500.1764941215515,0.04342097,213.27344,126130.0,1.3796775,1297340,67.40154,
350,0.23590487,9.359958,12.628214,1.1693519,41.9,,141.05942,139.00577,888.0335,388.44376,-1.0,9.359958,249.43799,[ 0.024  0.547  0.125  0.136 -0.073  0.229  1.019 -0.59   0.     0.  0.   ],388.4437426229124,0.013425079,100,0.0023590487,0.4189424,1.3425081,68.31232,35000,638.5955,463.3897,0.01169352,90.34968,2506.033353805542,0.12628214,122.03369,182646.05,1.4638649,1301530,43.139065,
351,0.68173444,9.359951,1.529739,1.025903,41.57,,168.23723,126.05586,739.9825,385.56613,-1.0,9.359951,259.51028,[ 0.029  0.544  0.125  0.14  -0.069  0.238  1.032 -0.608  0.     0.  0.   ],385.56614183260825,0.0017764143,100,0.006817344,0.4189424,0.17764144,97.5355,35100,480.4722,393.0191,0.010259029,85.77168,2510.972512960434,0.01529739,163.5714,79647.21,1.0252677,1305687,97.088974,
352,0.2297962,9.359397,6.1806455,1.1449414,44.12,,199.38309,158.45291,760.83167,408.9174,-1.0,9.359397,250.46448,[ 0.036  0.531  0.124  0.145 -0.067  0.234  1.033 -0.611  0.     0.  0.   ],408.9173889543613,0.008711377,100,0.0022979619,0.4189424,0.87113774,74.09712,35200,510.3672,464.5438,0.011449414,101.26611,2516.0397930145264,0.06180645,180.66788,118408.38,1.34958,1310099,63.335037,
353,0.111426264,9.359887,26.65724,1.2390602,42.26,,234.0314,113.417656,686.57983,391.67325,-1.0,9.359887,278.25555,[ 0.041  0.521  0.121  0.153 -0.061  0.232  1.005 -0.618  0.     0.  0.   ],391.67320433326285,0.026267469,100,0.0011142626,0.4189424,2.6267474,52.19526,35300,408.32428,519.1311,0.012390601,79.1789,2520.406354188919,0.2665724,185.69925,530846.0,1.9158828,1314325,18.201035,
354,0.16057095,9.359741,5.3076625,1.158761,41.78,,224.766,137.15941,631.72473,387.29785,-1.0,9.359741,250.13844,[ 0.068  0.513  0.121  0.163 -0.054  0.244  0.993 -0.625  0.     0.  0.   ],387.2978494993538,0.010116773,100,0.0016057094,0.4189424,1.0116774,63.967186,35400,381.5863,461.72354,0.0115876105,81.29121,2524.8560433387756,0.053076625,197.78044,141443.64,1.5633016,1318503,56.745705,
355,0.27240676,9.359268,5.5871243,1.1447899,43.65,,194.5003,156.67531,783.0055,404.80496,-1.0,9.359268,248.12967,[ 0.039  0.518  0.122  0.172 -0.051  0.252  1.026 -0.627  0.     0.  0.   ],404.80498806064935,0.009069578,100,0.0027240675,0.4189424,0.9069578,74.400055,35500,534.87585,466.83276,0.011447898,96.66804,2529.3217675685883,0.05587124,169.90334,129798.85,1.344085,1322868,61.43799,
356,0.4699303,9.359721,2.6104252,1.0378673,42.64,,172.3702,138.2539,772.27277,395.13815,-1.0,9.359721,256.88428,[ 0.032  0.527  0.125  0.165 -0.055  0.244  1.041 -0.626  0.     0.  0.   ],395.13818547626886,0.0032913352,100,0.004699303,0.4189424,0.32913354,92.086395,35600,515.3885,413.80185,0.010378673,96.89038,2533.615612268448,0.02610425,163.45638,92505.13,1.0859368,1327132,90.86215,
357,0.2326204,9.359167,2.7466092,1.0872948,42.05,,157.22467,114.411446,865.4839,389.81125,-1.0,9.359167,275.3998,[ 0.025  0.524  0.123  0.163 -0.059  0.244  1.047 -0.633  0.     0.  0.   ],389.81125536083147,0.0046044854,100,0.002326204,0.4189424,0.46044856,85.55845,35700,590.0841,437.9288,0.010872949,88.50619,2537.885778903961,0.027466092,130.1661,115494.7,1.1687917,1331337,84.79346,
358,0.6663043,9.359916,1.4292352,1.0173602,44.28,,121.82327,133.85643,987.09595,410.58734,-1.0,9.359916,276.7309,[ 0.017  0.517  0.118  0.158 -0.064  0.235  1.027 -0.63   0.     0.  0.   ],410.5873285172521,0.001405309,100,0.0066630426,0.4189424,0.1405309,97.34968,35800,710.36505,421.956,0.010173602,104.079636,2542.3216598033905,0.014292352,114.45856,96247.56,1.0272248,1335765,98.12768,
359,0.5725293,9.359273,1.5916411,1.0395278,43.65,,193.7958,138.37549,744.0567,404.81943,-1.0,9.359273,266.44397,[ 0.01   0.518  0.118  0.159 -0.067  0.233  1.021 -0.628  0.     0.  0.   ],404.8194545809033,0.0022188018,100,0.005725293,0.4189424,0.22188018,95.53527,35900,477.61273,422.16916,0.010395279,100.21606,2546.741499185562,0.01591641,181.60243,90102.97,1.0467339,1340130,95.642715,
360,0.30298182,9.359759,4.741794,1.0945193,41.17,,210.84248,150.96753,659.15735,381.70648,-1.0,9.359759,230.73897,[ 0.032  0.509  0.119  0.158 -0.066  0.23   1.031 -0.626  0.     0.  0.   ],381.70649212597243,0.0064228615,100,0.0030298182,0.4189424,0.6422862,83.46654,36000,428.4184,427.29077,0.010945193,89.20333,2550.8320853710175,0.04741794,183.95926,89243.266,1.198085,1344247,74.38494,
361,0.24341509,9.359859,3.0055299,1.0327699,42.77,,185.74245,137.15387,742.0132,396.59357,-1.0,9.359859,259.4397,[ 0.028  0.521  0.125  0.15  -0.075  0.25   1.061 -0.615  0.     0.  0.   ],396.5935663152019,0.0042346963,100,0.0024341508,0.4189424,0.42346963,89.05731,36100,482.5735,421.62622,0.010327698,84.7113,2555.3375372886658,0.030055298,173.98962,98888.65,1.1228725,1348524,85.60714,
362,0.57483333,9.359997,1.7667987,1.0223775,43.35,,205.65373,104.90643,676.4052,402.09753,-1.0,9.359997,297.19107,[ 0.028  0.529  0.126  0.144 -0.084  0.261  1.072 -0.614  0.     0.  0.   ],402.09751026337904,0.0016718868,100,0.0057483334,0.4189424,0.16718867,96.66859,36200,379.21414,412.04224,0.010223775,79.087776,2559.709276199341,0.017667986,199.17595,101885.79,1.0344622,1352859,97.39544,
363,0.07166709,9.359907,10.71235,1.3488252,44.38,,269.32602,115.27963,757.76465,411.60376,-1.0,9.359907,296.32416,[ 0.02   0.532  0.127  0.142 -0.088  0.259  1.074 -0.615  0.     0.  0.   ],411.6037772756089,0.015911626,100,0.0007166709,0.4189424,1.5911624,51.377674,36300,461.4405,586.4787,0.013488252,101.57337,2564.1569397449493,0.107123494,184.27438,435402.62,1.9463707,1357297,41.81283,
364,0.10463841,9.359741,6.9614477,1.080484,43.63,,197.42432,147.67949,780.6064,404.74286,-1.0,9.359741,257.06335,[ 0.038  0.519  0.124  0.131 -0.1    0.248  1.041 -0.603  0.     0.  0.   ],404.7428412139104,0.007261284,100,0.0010463841,0.4189424,0.7261284,81.85507,36400,523.543,456.26382,0.01080484,85.829315,2568.7886662483215,0.06961448,170.56093,209847.19,1.2216713,1361660,68.88772,
365,0.017952168,9.359934,22.422619,1.2967975,43.3,,292.14166,142.85822,785.0621,401.46652,-1.0,9.359934,258.60834,[ 0.065  0.514  0.126  0.122 -0.11   0.249  1.041 -0.601  0.     0.  0.   ],401.46654764710337,0.022634314,100,0.00017952168,0.4189424,2.2634313,51.61843,36500,526.45374,619.95215,0.012967975,92.60451,2573.2234361171722,0.22422618,165.94792,1524837.6,1.9372926,1365990,24.713184,
