MinIWNorm,InitialReturnMean,VarianceInit,OptimizationReturnMean,EpRewMean,TimeElapsed,ReturnStepMaxmin,MaxIW,InitialBound,EpLenMean,MinIW,LearnableVariance,MaxIWNorm,InitialReturnMax,Weights,EmpiricalD2,InitialReturnMin,TimestepsSoFar,StdIWNorm,ESSRenyi,MeanEntropy,ReturnStepMax,EpisodesSoFar,OptimizationReturnMax,Bound,StdIW,ReturnMeanIW,OptimizationReturnMin,MeanIW,MeanIWNorm,Iteration,J_sample_variance,InitialReturnStd,ESSClassic,EpThisIter
0.0006098903,293.5123,-1.0,99.69281,293.5122914207184,483.3276832103729,9.359922,25.092823,132.51195,31.77,0.060989033,,0.25092822,536.66785,[-0.051  0.291  0.094  0.008  0.007 -0.032  0.305 -0.044  0.     0.  0.   ],2.46343,193.81949,362873,0.025674982,40.593807,0.4189424,9.359922,12600,342.84836,189.11969,2.5674984,441.81485,,1.3499756,0.013499757,126,413469.84,63.397022,21.658302,100
0.0060579497,302.2877,-1.0,91.047455,302.28766580199664,493.41047167778015,9.35989,1.4429033,165.71663,32.67,0.60579497,,0.014429033,455.23682,[-0.038  0.294  0.102  0.004 -0.009 -0.034  0.348 -0.06   0.     0.  0.   ],1.0262185,211.24022,366140,0.0014942287,97.44513,0.4189424,9.35989,12700,243.9966,168.76643,0.14942287,307.11624,,1.0080922,0.010080921,127,49867.312,55.542366,97.8502,100
0.0006995961,329.25568,-1.0,127.53173,329.25566208354593,503.93846583366394,9.3598175,4.1016197,128.06168,35.6,0.06995961,,0.041016195,670.6467,[-0.042  0.294  0.099  0.004 -0.012 -0.041  0.353 -0.065  0.     0.  0.   ],1.2708261,201.72394,369700,0.0055942256,78.68897,0.4189424,9.3598175,12800,468.9228,162.85156,0.55942255,389.65942,,1.1396283,0.011396283,128,86540.21,94.15613,80.58246,100
0.0016413643,333.02493,-1.0,122.36137,333.0249401987813,514.6128628253937,9.359955,7.9790754,142.14922,35.97,0.16413644,,0.079790756,636.25244,[-0.054  0.293  0.096  0.006 -0.009 -0.06   0.354 -0.082  0.     0.  0.   ],1.2273283,210.66357,373297,0.0079621095,81.47779,0.4189424,9.359955,12900,425.58887,167.60065,0.79621094,379.06204,,1.0565789,0.0105657885,129,168449.17,74.9753,63.78061,100
0.0003284163,331.10852,-1.0,110.65124,331.1085466818567,525.1884894371033,9.359856,21.266071,154.06564,35.81,0.03284163,,0.21266071,590.14307,[-0.034  0.293  0.098  0.008 -0.013 -0.055  0.386 -0.085  0.     0.  0.   ],2.6307049,220.4573,376878,0.025286855,38.012627,0.4189424,9.359856,13000,369.68576,250.6495,2.5286853,537.80334,,1.4935882,0.014935881,130,520701.22,70.04091,25.864248,100
0.0024780768,329.0374,-1.0,98.524635,329.0374184787721,535.9901504516602,9.359808,5.7273483,29.44513,35.54,0.2478077,,0.05727348,998.64105,[-3.111e-02  2.885e-01  9.648e-02  2.548e-04 -3.104e-02 -3.995e-02  3.597e-01 -1.035e-01  0.000e+00  0.000e+00  0.000e+00],1.1551301,230.51279,380432,0.006883997,86.570335,0.4189424,9.359808,13100,768.1283,48.608215,0.6883997,370.60095,,1.1414809,0.011414809,131,85414.09,94.10216,73.32987,100
0.0019483601,326.87152,-1.0,96.67759,326.87154332206245,546.6195340156555,9.359853,5.7986794,139.47473,35.33,0.19483602,,0.057986792,624.656,[-0.042  0.284  0.091 -0.001 -0.033 -0.064  0.332 -0.11   0.     0.  0.   ],1.3175871,230.19397,383965,0.007883009,75.89631,0.4189424,9.359853,13200,394.46204,159.4221,0.788301,374.52777,,1.1142869,0.011142869,132,93809.266,76.49226,66.64516,100
0.00643217,332.94543,-1.0,111.811554,332.94542483919645,557.0219638347626,9.359572,2.2753828,148.44812,35.99,0.643217,,0.022753827,614.99097,[-0.039  0.286  0.09  -0.004 -0.038 -0.047  0.324 -0.115  0.     0.  0.   ],1.0505505,221.13388,387564,0.0025389248,95.188194,0.4189424,9.359572,13300,393.8571,155.18358,0.2538925,344.2866,,1.0259815,0.0102598155,133,61687.19,83.99659,94.22957,100
0.0032655438,328.68546,-1.0,116.98639,328.68547010242264,567.5017306804657,9.359965,3.7312682,172.38766,35.5,0.3265544,,0.03731268,520.9927,[-0.04   0.285  0.087  0.001 -0.031 -0.052  0.313 -0.117  0.     0.  0.   ],1.1882874,211.69908,391114,0.004762124,84.154724,0.4189424,9.359965,13400,309.29358,187.71138,0.4762124,358.08942,,1.0794872,0.010794872,134,65641.33,71.22361,83.70928,100
0.0047140075,329.42722,-1.0,109.29458,329.4272364392514,577.8610405921936,9.359865,1.970287,167.90909,35.61,0.47140077,,0.019702869,538.3938,[-0.032  0.297  0.091  0.005 -0.02  -0.054  0.33  -0.124  0.     0.  0.   ],1.1121215,220.13266,394675,0.002915815,89.918236,0.4189424,9.359865,13500,318.26114,186.39917,0.29158148,356.73163,,1.0633423,0.010633422,135,64033.203,64.40431,93.006615,100
0.0021786082,345.36395,-1.0,115.41644,345.36395604632065,588.942063331604,9.359885,4.7661705,144.55595,37.33,0.21786082,,0.047661703,669.36005,[-0.037  0.296  0.089  0.009 -0.013 -0.071  0.329 -0.132  0.     0.  0.   ],1.4179579,229.94751,398408,0.007701845,70.52396,0.4189424,9.359885,13600,439.41254,185.9515,0.7701845,425.06973,,1.2031543,0.012031544,136,107980.7,81.187416,70.933235,100
0.0019420063,345.13675,-1.0,113.79589,345.1367800803184,600.0840835571289,9.35997,8.382395,141.19434,37.27,0.19420063,,0.08382395,679.80817,[-0.048  0.306  0.09   0.006 -0.019 -0.091  0.354 -0.146  0.     0.  0.   ],1.5250609,231.34088,402135,0.011278427,65.57115,0.4189424,9.35997,13700,448.4673,190.20346,1.1278428,442.05884,,1.1944367,0.011944367,137,193329.9,80.029785,52.86526,100
0.00046243,346.6145,-1.0,116.64307,346.61450449530867,611.562139749527,9.359902,14.620261,163.09866,37.47,0.046243,,0.14620261,611.7195,[-0.051  0.317  0.099  0.026 -0.011 -0.078  0.399 -0.138  0.     0.  0.   ],1.4461426,229.97144,405882,0.014216209,69.149475,0.4189424,9.359902,13800,381.74805,204.48174,1.4216208,425.16992,,1.1258384,0.011258382,138,368001.16,74.61102,38.543564,100
0.0009969933,350.53754,-1.0,147.96138,350.5375299596037,622.5444886684418,9.359975,18.273876,132.68472,37.87,0.099699326,,0.18273875,726.1761,[-0.034  0.315  0.096  0.021 -0.022 -0.065  0.397 -0.14   0.     0.  0.   ],1.7966127,202.57614,409669,0.019649144,55.660297,0.4189424,9.359975,13900,523.6,185.62537,1.9649144,477.63046,,1.2173061,0.012173061,139,969715.4,86.427025,27.735563,100
0.0025892619,348.12692,-1.0,118.68349,348.1269083075248,634.0218222141266,9.359975,5.231695,172.18056,37.59,0.25892618,,0.05231695,586.4879,[-0.027  0.323  0.097  0.025 -0.018 -0.038  0.391 -0.11   0.     0.  0.   ],1.1698314,229.44342,413428,0.005600703,85.48241,0.4189424,9.359975,14000,357.0445,188.24995,0.56007034,378.55133,,1.0797076,0.010797076,140,85092.586,75.70941,78.79757,100
0.0036430373,357.11856,-1.0,127.58493,357.11856402155877,645.4982731342316,9.359907,2.8101344,170.21251,38.58,0.36430374,,0.028101344,623.0202,[-0.019  0.326  0.095  0.035 -0.014 -0.022  0.397 -0.106  0.     0.  0.   ],1.1127836,229.53363,417286,0.003722296,89.86474,0.4189424,9.359907,14100,393.48657,182.46307,0.37222964,379.62756,,1.0626336,0.010626337,141,71846.55,85.1849,89.070755,100
0.0039835307,336.791,-1.0,134.07036,336.79100301066023,656.3091652393341,9.359976,1.9478393,166.56564,36.36,0.3983531,,0.019478392,567.41785,[-0.005  0.336  0.099  0.033 -0.024 -0.018  0.42  -0.103  0.     0.  0.   ],1.0844488,202.72064,420922,0.003001717,92.212746,0.4189424,9.359976,14200,364.6972,177.4516,0.3001717,354.71896,,1.0515751,0.010515752,142,53347.203,68.85699,92.465744,100
0.0015458759,357.1216,-1.0,135.36317,357.12161057002055,667.7104351520538,9.35992,15.857405,135.65065,38.57,0.1545876,,0.15857404,738.2366,[-0.014  0.346  0.095  0.031 -0.025 -0.026  0.407 -0.115  0.     0.  0.   ],1.8364358,221.75844,424779,0.019212654,54.453304,0.4189424,9.35992,14300,516.47815,192.5116,1.9212654,492.63834,,1.2624044,0.012624046,143,747868.44,98.3847,30.154917,100
0.00054706424,352.9713,-1.0,112.14754,352.97131817741933,679.074111700058,9.359904,44.490448,146.31357,38.13,0.054706424,,0.44490448,688.8591,[ 0.003  0.334  0.087  0.025 -0.021 -0.021  0.37  -0.128  0.     0.  0.   ],2.4527159,240.82379,428592,0.044184417,40.77113,0.4189424,9.359904,14400,448.03528,330.38275,4.418442,654.0325,,1.4090403,0.014090402,144,4076115.0,86.11538,9.230949,100
0.0052945404,360.6043,-1.0,120.25835,360.60430952163466,691.0133981704712,9.359967,1.7999456,162.24522,38.93,0.52945405,,0.017999455,661.1969,[ 0.044  0.334  0.093  0.031 -0.023 -0.017  0.416 -0.145  0.     0.  0.   ],1.0665262,240.34595,432485,0.0026332138,93.76235,0.4189424,9.359967,14500,420.85095,169.77472,0.2633214,374.62558,,1.036087,0.0103608705,145,73381.99,82.37834,93.9327,100
0.004321329,353.73544,-1.0,150.55917,353.7354404989354,702.0732231140137,9.359898,1.8855817,169.65297,38.2,0.4321329,,0.018855818,613.6083,[ 0.04   0.339  0.096  0.029 -0.022 -0.013  0.425 -0.135  0.     0.  0.   ],1.0683002,203.17627,436305,0.0024917864,93.60664,0.4189424,9.359898,14600,410.432,180.34993,0.24917865,370.61502,,1.0335546,0.010335546,146,56947.605,76.25319,94.5069,100
0.003756805,355.35114,-1.0,134.5227,355.35112135954273,712.9530892372131,9.3598995,3.4537406,171.38736,38.35,0.3756805,,0.034537405,613.21265,[ 0.04   0.346  0.097  0.03  -0.021  0.001  0.44  -0.134  0.     0.  0.   ],1.0913444,220.82841,440140,0.00415756,91.630104,0.4189424,9.3598995,14700,392.38422,181.27605,0.415756,373.45828,,1.0467378,0.01046738,147,68447.555,74.01053,86.37356,100
0.0040045846,354.3302,-1.0,123.55162,354.3301833679693,724.0059051513672,9.359868,2.1068711,158.59781,38.26,0.40045848,,0.02106871,652.4412,[ 0.036  0.359  0.1    0.028 -0.028  0.015  0.464 -0.128  0.     0.  0.   ],1.0413343,230.77856,443966,0.0021907731,96.03064,0.4189424,9.359868,14800,421.66266,164.27603,0.21907732,364.01266,,1.0358483,0.0103584835,148,64047.586,81.053024,95.71847,100
0.00398633,345.6825,-1.0,114.919014,345.6824968230254,734.5304236412048,9.359965,1.990706,180.92198,37.31,0.39863297,,0.01990706,549.20166,[ 0.049  0.351  0.101  0.035 -0.029  0.02   0.478 -0.12   0.     0.  0.   ],1.0708078,230.76347,447697,0.0028260949,93.387436,0.4189424,9.359965,14900,318.43817,186.97418,0.2826095,357.46808,,1.0270743,0.010270744,149,65622.03,72.97955,92.96161,100
0.0056731636,360.0425,-1.0,139.63246,360.04250273099024,744.8666834831238,9.359753,1.764922,134.12924,38.85,0.56731635,,0.01764922,753.0442,[ 0.049  0.35   0.103  0.037 -0.029  0.029  0.494 -0.125  0.     0.  0.   ],1.0190963,220.41003,451582,0.0014620667,98.12616,0.4189424,9.359753,15000,532.63416,136.88986,0.14620666,364.94995,,1.0100693,0.0101006925,150,59864.26,87.69854,97.947754,100
0.0055604493,348.4033,-1.0,118.59776,348.4032766165165,754.3328444957733,9.359879,2.5510867,178.60515,37.61,0.55604494,,0.025510866,565.99396,[ 0.043  0.348  0.102  0.04  -0.03   0.023  0.489 -0.129  0.     0.  0.   ],1.1485621,229.80551,455343,0.0034899593,87.065384,0.4189424,9.359879,15100,336.18845,205.82236,0.34899595,387.79675,,1.1024258,0.011024258,151,76961.234,78.96621,90.89116,100
0.0011491782,353.63556,-1.0,123.81328,353.63552715561593,764.6199498176575,9.359975,23.20356,135.40721,38.18,0.11491782,,0.23203559,727.4277,[ 0.05   0.349  0.103  0.046 -0.025  0.031  0.508 -0.135  0.     0.  0.   ],2.2837183,229.82224,459161,0.024050675,43.78824,0.4189424,9.359975,15200,497.60544,243.97229,2.405068,573.75836,,1.40057,0.014005699,152,1135528.8,86.858406,25.324163,100
0.00041313388,341.7697,-1.0,148.95862,341.76971778298815,775.938188791275,9.359914,64.54017,169.59167,36.9,0.041313387,,0.64540166,573.92694,[ 0.017  0.358  0.097  0.045 -0.032  0.048  0.464 -0.114  0.     0.  0.   ],3.1757681,192.8111,462851,0.06659714,31.488445,0.4189424,9.359914,15300,381.11584,275.65814,6.659714,582.4913,,1.6815268,0.016815268,153,1467550.0,74.54043,5.99316,100
0.005627497,340.0536,-1.0,119.80218,340.0536189590689,786.5900330543518,9.359933,2.7888186,155.57013,36.7,0.56274974,,0.027888186,614.9449,[ 0.035  0.358  0.107  0.053 -0.022  0.082  0.479 -0.08   0.     0.  0.   ],1.0982186,220.25143,466521,0.0034266384,91.05656,0.4189424,9.359933,15400,394.69345,168.42712,0.34266382,361.75827,,1.0655495,0.0106554935,154,67079.41,73.881386,90.62762,100
0.0055275206,329.40958,-1.0,108.77,329.4095570255438,796.9504194259644,9.359983,2.1722414,142.34082,35.57,0.5527521,,0.021722414,623.56244,[ 0.041  0.366  0.109  0.054 -0.022  0.093  0.495 -0.068  0.     0.  0.   ],1.0963073,220.63956,470078,0.0032463493,91.2153,0.4189424,9.359983,15500,402.92288,156.5533,0.32463494,352.42303,,1.06385,0.010638501,155,67049.17,86.23457,91.48151,100
0.0028453767,353.239,-1.0,131.64125,353.23899706945764,807.6452531814575,9.359824,2.4819007,157.80319,38.12,0.28453767,,0.024819007,651.4527,[ 0.047  0.362  0.1    0.054 -0.029  0.084  0.465 -0.074  0.     0.  0.   ],1.1416312,221.59775,473890,0.0037841327,87.593956,0.4189424,9.359824,15600,429.85495,175.83977,0.37841326,384.65735,,1.0733925,0.010733925,156,72010.14,91.671524,88.94549,100
0.005721463,319.82877,-1.0,108.08152,319.8287875622264,816.8483219146729,9.3599205,2.2628853,124.80763,34.55,0.5721463,,0.022628853,650.0705,[ 0.036  0.361  0.095  0.056 -0.033  0.092  0.457 -0.083  0.     0.  0.   ],1.0661939,211.74727,477345,0.0029486585,93.791565,0.4189424,9.3599205,15700,438.32324,139.59645,0.29486588,340.96878,,1.0650505,0.010650503,157,61229.477,82.93517,92.88076,100
0.003904836,327.78067,-1.0,106.914215,327.7806865281249,826.124843120575,9.359728,1.901395,155.4626,35.4,0.39048362,,0.019013949,574.3936,[ 0.011  0.38   0.094  0.05  -0.039  0.1    0.463 -0.076  0.     0.  0.   ],1.0576546,220.86647,480885,0.002403218,94.54882,0.4189424,9.359728,15800,353.52716,165.1933,0.2403218,342.40924,,1.0339817,0.010339815,158,61336.035,67.55689,94.874794,100
0.0023096763,344.22745,-1.0,151.08134,344.2274759841492,834.3083679676056,9.359996,5.7687497,154.9829,37.16,0.23096763,,0.057687495,630.8153,[ 0.002  0.384  0.1    0.054 -0.036  0.115  0.486 -0.077  0.     0.  0.   ],1.2055815,193.14613,484601,0.0066257357,82.94752,0.4189424,9.359996,15900,437.6692,167.94693,0.6625736,375.73557,,1.067725,0.010677249,159,78320.48,95.21697,72.19807,100
0.007768626,340.143,-1.0,137.60182,340.1430233372763,843.9064607620239,9.359983,1.7535155,117.49997,36.71,0.7768626,,0.017535154,742.1436,[ 0.002  0.38   0.097  0.063 -0.033  0.099  0.492 -0.082  0.     0.  0.   ],1.0196294,202.5412,488272,0.0014629102,98.07485,0.4189424,9.359983,16000,539.6024,125.90921,0.14629102,350.72684,,1.0220913,0.01022091,160,56352.79,86.407555,97.99254,100
8.5199434e-05,335.86563,-1.0,115.0382,335.86562915326647,853.3338623046875,9.35987,91.0108,75.87982,36.26,0.008519944,,0.91010803,866.6194,[-0.016  0.387  0.101  0.064 -0.039  0.111  0.502 -0.08   0.     0.  0.   ],6.241839,220.82742,491898,0.09139184,16.02092,0.4189424,9.35987,16100,645.792,438.28625,9.139184,1087.8263,,2.060111,0.02060111,161,20226882.0,96.52116,4.8355017,100
0.0023928445,362.41562,-1.0,141.51756,362.41563366016567,862.9006769657135,9.359946,12.193905,128.15353,39.1,0.23928446,,0.12193905,780.8738,[-0.031  0.399  0.102  0.06  -0.041  0.092  0.551 -0.111  0.     0.  0.   ],1.2763529,220.89807,495808,0.011786426,78.348236,0.4189424,9.359946,16200,559.9757,146.95035,1.1786425,411.60983,,1.11557,0.011155698,162,134518.44,90.74244,47.252876,100
0.0031017517,344.34125,-1.0,142.0904,344.3412227369903,871.1040089130402,9.359915,3.9824784,76.252655,37.18,0.31017518,,0.039824784,893.6286,[-0.057  0.396  0.101  0.052 -0.042  0.079  0.541 -0.105  0.     0.  0.   ],1.1401124,202.25084,499526,0.0047198343,87.71065,0.4189424,9.359915,16300,691.37775,94.25128,0.47198343,380.50568,,1.1120106,0.011120107,163,64473.344,93.869484,84.73495,100
0.0014740537,350.5375,-1.0,120.640495,350.5374352624458,878.8527553081512,9.359959,11.463625,139.90909,37.86,0.14740537,,0.11463625,702.0945,[-0.054  0.394  0.102  0.045 -0.044  0.086  0.544 -0.093  0.     0.  0.   ],1.5211176,229.89694,503312,0.015956167,65.741135,0.4189424,9.359959,16400,472.19754,181.57336,1.5956166,441.34888,,1.244062,0.012440621,164,164952.89,91.4909,37.806793,100
0.0023905835,337.2389,-1.0,98.46426,337.2388977952234,889.1447989940643,9.35988,3.7282536,155.92888,36.42,0.23905836,,0.037282534,604.36664,[-0.054  0.388  0.103  0.034 -0.05   0.067  0.541 -0.083  0.     0.  0.   ],1.2652392,238.77464,506954,0.0061091646,79.03644,0.4189424,9.35988,16500,365.59198,182.00832,0.61091644,385.95096,,1.1249369,0.011249371,165,86735.83,70.45584,77.22472,100
0.0067551765,354.59363,-1.0,133.85156,354.5936378289405,899.8776798248291,9.359956,1.4973729,153.64015,38.27,0.6755177,,0.014973728,669.845,[-0.054  0.397  0.105  0.035 -0.055  0.064  0.575 -0.091  0.     0.  0.   ],1.0219502,220.74207,510781,0.0014442193,97.85212,0.4189424,9.359956,16600,449.1029,160.96548,0.14442195,364.1125,,1.0193771,0.010193771,166,60685.383,85.34792,98.03227,100
0.00015445282,348.1203,-1.0,118.45978,348.12031442779187,910.9341924190521,9.359881,55.87684,151.38684,37.58,0.015445283,,0.5587684,655.77814,[-0.068  0.404  0.106  0.035 -0.055  0.067  0.587 -0.093  0.     0.  0.   ],3.756088,229.66054,514539,0.056098808,26.623444,0.4189424,9.359881,16700,426.1176,232.58582,5.609881,613.8676,,1.6500969,0.016500967,167,1470364.9,82.0922,7.962955,100
0.0054267244,362.86008,-1.0,142.37845,362.86008104813186,922.4103419780731,9.359972,1.916156,169.9784,39.15,0.54267246,,0.01916156,642.9391,[-0.07   0.398  0.097  0.03  -0.053  0.084  0.56  -0.12   0.     0.  0.   ],1.0636901,220.48164,518454,0.0025637036,94.012344,0.4189424,9.359972,16800,422.45746,177.67198,0.25637037,376.60123,,1.0367012,0.010367011,168,63316.1,89.96743,94.23701,100
0.0023509949,361.54245,-1.0,130.78064,361.54242515507934,933.2372546195984,9.3599,2.5986934,149.44394,38.99,0.23509948,,0.025986932,706.995,[-0.071  0.403  0.096  0.028 -0.053  0.084  0.571 -0.128  0.     0.  0.   ],1.0910031,230.76178,522353,0.0031641363,91.65877,0.4189424,9.3599,16900,476.23322,166.55458,0.31641364,388.09378,,1.0626622,0.0106266225,169,78870.22,85.52439,91.856186,100
0.006590488,356.792,-1.0,136.1615,356.7919992790713,943.6772468090057,9.359814,1.8131315,152.65068,38.51,0.6590488,,0.018131314,680.47107,[-0.095  0.408  0.097  0.023 -0.053  0.072  0.567 -0.133  0.     0.  0.   ],1.0497155,220.6305,526204,0.0020727739,95.26391,0.4189424,9.359814,17000,459.84058,162.12628,0.20727739,371.28055,,1.0353708,0.010353709,170,61051.793,80.49111,96.14657,100
0.003760151,362.9545,-1.0,169.92459,362.95448549067675,954.7257845401764,9.359941,2.5165198,157.29056,39.18,0.37601513,,0.025165197,685.5464,[-0.1    0.4    0.092  0.026 -0.056  0.073  0.552 -0.138  0.     0.  0.   ],1.1526426,193.0299,530122,0.0040677087,86.757164,0.4189424,9.359941,17100,492.51648,177.66182,0.40677086,398.46506,,1.0653317,0.010653318,171,65157.88,87.200165,87.27596,100
0.0006276247,351.8225,-1.0,93.94086,351.8225069273571,965.2653253078461,9.359861,14.37082,172.90489,37.98,0.06276247,,0.1437082,596.3921,[-0.092  0.396  0.094  0.036 -0.047  0.077  0.566 -0.141  0.     0.  0.   ],1.486258,257.88165,533920,0.014176362,67.283066,0.4189424,9.359861,17200,338.51044,199.94171,1.4176362,418.0641,,1.186686,0.011866862,172,149164.22,63.46222,41.201237,100
0.0043794434,375.99557,-1.0,155.54236,375.9955799919598,975.3497378826141,9.359941,5.037957,90.66803,40.56,0.43794435,,0.05037957,951.0919,[-0.075  0.391  0.093  0.044 -0.049  0.102  0.562 -0.134  0.     0.  0.   ],1.2055526,220.45322,537976,0.0071354005,82.94952,0.4189424,9.359941,17300,730.6387,121.63968,0.7135401,434.92267,,1.1555274,0.011555273,173,91533.8,102.218185,72.39514,100
0.003829547,365.8369,-1.0,144.6752,365.83693297120476,985.1750152111053,9.359894,2.5991917,165.1863,39.47,0.38295472,,0.025991917,668.83545,[-0.093  0.386  0.093  0.058 -0.043  0.096  0.565 -0.131  0.     0.  0.   ],1.1321381,221.16173,541923,0.004020842,88.328445,0.4189424,9.359894,17400,447.6737,175.5485,0.40208417,389.04474,,1.0357286,0.010357286,174,72296.19,77.01921,86.90287,100
0.000111209,354.89536,-1.0,124.606155,354.8953568420163,994.4842295646667,9.359986,23.294176,169.07474,38.31,0.0111209005,,0.23294176,619.402,[-0.087  0.381  0.092  0.061 -0.044  0.092  0.566 -0.145  0.     0.  0.   ],2.139361,230.2892,545754,0.024663739,46.74293,0.4189424,9.359986,17500,389.1128,221.45477,2.4663742,493.24628,,1.3562077,0.013562079,175,425592.2,73.233116,23.216736,100
0.00029110693,362.4717,-1.0,131.87384,362.47170873283153,1004.0026409626007,9.359942,68.788475,111.61903,39.11,0.029110692,,0.68788475,836.17554,[-0.083  0.381  0.093  0.042 -0.062  0.109  0.552 -0.139  0.     0.  0.   ],5.6371856,230.59787,549665,0.06922503,17.73935,0.4189424,9.359942,17600,605.57764,229.53674,6.9225025,825.1301,,1.8387053,0.018387051,176,6186792.0,94.26703,6.590085,100
0.00050694327,365.7115,-1.0,117.512405,365.7114769213015,1013.4286353588104,9.359906,3.5109987,161.45381,39.44,0.050694328,,0.035109986,680.85895,[-0.076  0.387  0.107  0.054 -0.044  0.107  0.619 -0.164  0.     0.  0.   ],1.2066082,248.19908,553609,0.0051178047,82.876945,0.4189424,9.359906,17700,432.65985,183.26447,0.51178056,407.63278,,1.1351789,0.011351789,177,90030.55,81.70725,83.107994,100
0.0043973625,366.27792,-1.0,127.1155,366.27791461865417,1022.3617870807648,9.3599615,1.7832731,146.43008,39.53,0.43973628,,0.01783273,732.82605,[-0.078  0.386  0.106  0.048 -0.05   0.121  0.605 -0.16   0.     0.  0.   ],1.1120375,239.16241,557562,0.0032286611,89.92502,0.4189424,9.3599615,17800,493.66364,166.17926,0.3228661,398.01578,,1.062578,0.01062578,178,84053.65,90.08387,91.54777,100
0.0019108595,362.84293,-1.0,124.022644,362.84293446340416,1031.091709136963,9.359807,7.1228123,193.40973,39.16,0.19108595,,0.071228124,564.77734,[-0.088  0.394  0.106  0.053 -0.046  0.122  0.625 -0.164  0.     0.  0.   ],1.278646,238.82028,561478,0.0075977584,78.20773,0.4189424,9.359807,17900,325.95706,229.25989,0.75977576,420.85025,,1.1169138,0.0111691365,179,133266.34,75.50958,68.36511,100
0.005138183,370.78366,-1.0,111.79406,370.78364380346795,1040.380315065384,9.359937,1.8970317,166.62021,40.0,0.5138183,,0.018970316,680.5448,[-0.109  0.401  0.104  0.061 -0.037  0.109  0.621 -0.173  0.     0.  0.   ],1.0880066,258.9896,565478,0.0026924228,91.91121,0.4189424,9.359937,18000,421.5552,182.09564,0.2692423,395.05353,,1.0671799,0.010671799,180,84931.836,74.93278,94.01573,100
0.0044779903,368.20816,-1.0,119.121826,368.2081301605254,1049.2621352672577,9.359825,2.5840757,135.96996,39.72,0.44779903,,0.025840756,774.1273,[-0.108  0.395  0.1    0.07  -0.032  0.1    0.613 -0.179  0.     0.  0.   ],1.1900275,249.0863,569450,0.0045503476,84.03167,0.4189424,9.359825,18100,525.041,167.80705,0.45503473,421.15195,,1.1185861,0.01118586,181,101299.02,94.67998,85.80141,100
0.0017488423,375.25433,-1.0,135.71973,375.2543370219218,1058.3605074882507,9.359853,14.832829,143.50859,40.47,0.17488423,,0.14832829,772.48584,[-0.094  0.381  0.103  0.058 -0.041  0.108  0.623 -0.176  0.     0.  0.   ],1.75549,239.5346,573497,0.018171396,56.964153,0.4189424,9.359853,18200,532.95123,242.81366,1.8171397,549.865,,1.4190168,0.014190168,182,301300.56,78.859604,37.881084,100
0.005875387,373.96033,-1.0,134.05518,373.96034727852765,1067.6699538230896,9.359965,1.9164715,72.079315,40.35,0.5875387,,0.019164715,1006.27014,[-0.065  0.379  0.114  0.046 -0.049  0.122  0.669 -0.161  0.     0.  0.   ],1.014995,239.90518,577532,0.0014735366,98.52265,0.4189424,9.359965,18300,766.365,75.815674,0.14735366,379.95166,,1.0104134,0.010104133,183,73479.31,105.48548,97.917496,100
0.007155098,371.35803,-1.0,113.38814,371.35807360941084,1076.7692511081696,9.359911,1.6843271,131.18675,40.08,0.71550983,,0.01684327,800.5711,[-0.061  0.371  0.115  0.048 -0.055  0.128  0.675 -0.16   0.     0.  0.   ],1.039797,257.96994,581540,0.0022354166,96.17262,0.4189424,9.359911,18400,542.6012,142.19052,0.22354168,387.09427,,1.0381348,0.010381347,184,87294.1,91.80965,95.56878,100
0.0020449862,366.978,-1.0,127.63602,366.977998660662,1085.345502614975,9.359976,9.978786,138.97116,39.61,0.20449863,,0.09978786,760.0228,[-0.043  0.361  0.113  0.053 -0.05   0.121  0.67  -0.16   0.     0.  0.   ],1.4027072,239.34198,585501,0.010407945,71.29072,0.4189424,9.359976,18500,520.68085,161.93304,1.0407946,431.9751,,1.1187264,0.011187264,185,210085.1,88.71531,53.604053,100
0.0011559315,368.9723,-1.0,139.16988,368.97226146486156,1094.2104544639587,9.359928,5.120299,160.17067,39.83,0.11559315,,0.051202986,696.00525,[-0.022  0.357  0.111  0.048 -0.061  0.128  0.665 -0.172  0.     0.  0.   ],1.3049752,229.80238,589484,0.0068703652,76.629814,0.4189424,9.359928,18600,466.20288,189.19588,0.6870366,427.7214,,1.1585808,0.0115858065,186,92287.445,91.439964,73.98382,100
0.006671487,388.32626,-1.0,148.79016,388.3262635761543,1103.3271012306213,9.35986,2.3308592,107.05444,41.88,0.6671487,,0.023308592,937.5728,[-0.019  0.356  0.111  0.057 -0.055  0.141  0.669 -0.185  0.     0.  0.   ],1.0376748,239.53612,593672,0.002081788,96.36931,0.4189424,9.35986,18700,698.0367,116.38962,0.20817879,402.9109,,1.0309471,0.010309471,187,80475.086,109.3549,96.0822,100
0.0052023507,366.60223,-1.0,117.87347,366.60223006556475,1112.0656504631042,9.359825,3.17844,163.20975,39.56,0.52023506,,0.0317844,677.975,[-0.001  0.344  0.113  0.054 -0.058  0.138  0.674 -0.181  0.     0.  0.   ],1.1641926,248.72876,597628,0.0049571535,85.89645,0.4189424,9.359825,18800,429.24622,179.60234,0.49571532,399.0583,,1.0805119,0.010805121,188,88984.03,80.78322,82.61204,100
