TimestepsSoFar,EmpiricalD2,Weights,EpLenMean,ReturnStepMax,LearnableVariance,InitialReturnMean,J_sample_variance,Iteration,ESSRenyi,EpRewMean,MaxIWNorm,StdIW,ReturnStepMaxmin,ReturnMeanIW,MinIWNorm,MeanEntropy,MinIW,EpisodesSoFar,MeanIWNorm,OptimizationReturnMin,InitialReturnMin,VarianceInit,ESSClassic,InitialBound,InitialReturnStd,TimeElapsed,EpThisIter,InitialReturnMax,Bound,MaxIW,OptimizationReturnMax,StdIWNorm,OptimizationReturnMean,MeanIW
818887,1.25472,[-0.167  0.447  0.118  0.102 -0.094  0.057  0.972 -0.175  0.     0.  0.   ],41.31,9.359955,,382.82404,89991.51,246,79.69906,382.8240535734192,0.048477862,0.6160225,9.359955,433.76654,0.0017077093,0.4189424,0.17077093,24600,0.01127888,,238.89638,-1.0,77.023476,199.8038,74.36379,3433.834713935852,100,610.0675,228.75772,4.8477864,371.17114,0.006160225,143.92767,1.127888
822932,2.2684233,[-0.165  0.456  0.124  0.097 -0.1    0.063  1.01  -0.169  0.     0.  0.   ],40.45,9.359794,,374.60464,306859.28,247,44.08348,374.6046836281603,0.18498996,2.15337,9.359794,531.2006,0.0003015899,0.4189424,0.030158991,24700,0.013831467,,248.88405,-1.0,29.207123,180.05058,78.62561,3449.133139371872,100,648.5137,238.17712,18.498997,399.62964,0.0215337,125.720634,1.3831468
827020,1.1285894,[-0.158  0.449  0.121  0.112 -0.088  0.085  0.989 -0.168  0.     0.  0.   ],40.88,9.359777,,378.90295,95667.805,248,88.606186,378.9029779484603,0.03349854,0.4450734,9.359777,405.6734,0.002789012,0.4189424,0.2789012,24800,0.010530784,,248.31912,-1.0,84.844635,161.19656,87.703835,3464.789969444275,100,725.688,174.39282,3.349854,477.36887,0.004450734,130.58386,1.0530784
830999,1.549785,[-0.145  0.45   0.12   0.114 -0.081  0.094  0.986 -0.162  0.     0.  0.   ],39.79,9.359956,,368.62234,198004.12,249,64.52508,368.62233754816947,0.105930336,1.2593839,9.359956,461.1948,0.00092271547,0.4189424,0.09227155,24900,0.011946228,,258.54373,-1.0,47.36285,175.99826,66.115234,3479.070301771164,100,642.0802,221.39641,10.593034,383.53647,0.012593838,110.078606,1.194623
835018,1.0156463,[-0.158  0.443  0.114  0.114 -0.068  0.061  0.962 -0.177  0.     0.  0.   ],40.19,9.359969,,372.39005,66071.234,250,98.45947,372.3900354771794,0.014293275,0.10459527,9.359969,377.92105,0.007707479,0.4189424,0.7707479,25000,0.010145259,,239.0029,-1.0,98.948265,180.61832,73.884575,3493.603899240494,100,639.239,184.65492,1.4293275,400.2361,0.0010459527,133.38715,1.0145259
839037,1.0180532,[-0.149  0.44   0.114  0.112 -0.064  0.066  0.97  -0.173  0.     0.  0.   ],40.19,9.3597975,,372.25922,79802.984,251,98.2267,372.25925049276395,0.014361398,0.14467196,9.3597975,377.67673,0.006401929,0.4189424,0.6401929,25100,0.010091812,,258.72968,-1.0,97.986305,106.92572,96.4117,3508.941475391388,100,884.44507,109.95886,1.4361398,625.7154,0.0014467196,113.52957,1.0091815
843088,5.3158092,[-0.151  0.437  0.111  0.114 -0.065  0.066  0.96  -0.175  0.     0.  0.   ],40.51,9.359987,,375.13718,11563269.0,252,18.811811,375.1371896121571,0.90892833,8.981311,9.359987,889.84064,0.0002576636,0.4189424,0.025766362,25200,0.017884795,,258.27832,-1.0,3.8141663,186.20575,78.42637,3522.681754589081,100,629.77136,454.23965,90.89284,371.49304,0.089813106,116.858864,1.7884796
847132,1.4052695,[-0.159  0.434  0.114  0.09  -0.085  0.044  0.972 -0.176  0.     0.  0.   ],40.44,9.359952,,374.41403,129645.04,253,71.16073,374.41401235395097,0.07765005,0.93347114,9.359952,440.94064,0.00093276694,0.4189424,0.093276694,25300,0.011497824,,275.79938,-1.0,60.272594,195.81215,60.198914,3538.6313486099243,100,595.33954,229.21873,7.7650046,319.54016,0.009334711,98.61464,1.1497825
851148,1.6011815,[-0.149  0.443  0.117  0.084 -0.089  0.056  0.996 -0.183  0.     0.  0.   ],40.16,9.359995,,372.06598,194256.2,254,62.45388,372.066024222525,0.21670502,2.1458404,9.359995,465.3522,0.00090096676,0.4189424,0.090096675,25400,0.012417799,,257.91296,-1.0,25.08713,113.99536,95.61277,3555.272299051285,100,860.23566,138.79523,21.670504,602.3227,0.021458404,114.15305,1.24178
855300,1.1100007,[-0.161  0.446  0.115  0.074 -0.085  0.078  0.975 -0.191  0.     0.  0.   ],41.52,9.359797,,384.68875,84523.54,255,90.090034,384.68875770634565,0.025635157,0.3904449,9.359797,404.79297,0.0029767335,0.4189424,0.29767334,25500,0.010492014,,257.05457,-1.0,87.83604,200.6711,80.017296,3571.630250930786,100,613.3922,210.91827,2.5635157,356.33765,0.0039044493,127.6342,1.0492014
859449,1.2401099,[-0.142  0.441  0.117  0.074 -0.077  0.084  0.976 -0.179  0.     0.  0.   ],41.49,9.35995,,384.69034,100100.0,256,80.638016,384.69035662867304,0.04616906,0.69233876,9.35995,419.6539,0.003021211,0.4189424,0.3021211,25600,0.010975424,,267.66693,-1.0,71.53491,205.89891,76.57788,3587.346455335617,100,595.97156,220.55133,4.616906,328.30463,0.0069233878,117.02343,1.0975423
863687,1.1490333,[-0.147  0.445  0.119  0.066 -0.084  0.098  0.975 -0.168  0.     0.  0.   ],42.38,9.359965,,392.50967,90975.234,257,87.02968,392.50971437293055,0.03694684,0.45835257,9.359965,428.78973,0.004202703,0.4189424,0.4202703,25700,0.010679471,,230.07474,-1.0,84.44489,185.8391,93.34654,3603.247902393341,100,688.902,207.25339,3.694684,458.82724,0.0045835255,162.43497,1.0679473
867967,1.674877,[-0.153  0.444  0.117  0.066 -0.081  0.084  0.97  -0.175  0.     0.  0.   ],42.8,9.359949,,396.5685,645114.3,258,59.705875,396.56850659327705,0.14910574,1.7105511,9.359949,583.96875,0.0021258856,0.4189424,0.21258856,25800,0.013528114,,239.51138,-1.0,38.479107,182.24246,98.893234,3619.1470952033997,100,714.4202,306.5943,14.910575,474.90884,0.017105512,157.05713,1.3528115
872037,1.0399573,[-0.135  0.455  0.128  0.064 -0.086  0.101  1.016 -0.158  0.     0.  0.   ],40.7,9.35983,,376.96906,92657.15,259,96.1578,376.9690436308003,0.027291505,0.22123854,9.35983,392.55472,0.006396875,0.4189424,0.6396875,25900,0.010162916,,248.21368,-1.0,95.47545,124.98662,83.68337,3634.455309867859,100,839.9414,135.58734,2.7291505,591.7277,0.0022123852,128.75536,1.0162916
876047,1.0181051,[-0.143  0.45   0.126  0.066 -0.083  0.098  1.009 -0.162  0.     0.  0.   ],40.1,9.359917,,371.63864,99776.86,260,98.22168,371.63863621491413,0.02167393,0.14336696,9.359917,390.84683,0.007986962,0.4189424,0.79869616,26000,0.0102873705,,247.98912,-1.0,98.09482,45.93332,99.87516,3648.027312517166,100,1085.6844,62.20627,2.1673932,837.6953,0.0014336695,123.64951,1.0287371
880065,1.2797768,[-0.162  0.453  0.126  0.067 -0.082  0.102  1.013 -0.16   0.     0.  0.   ],40.18,9.359982,,372.3832,114273.85,261,78.138626,372.3832039938098,0.04605358,0.66953784,9.359982,423.7998,0.0019816696,0.4189424,0.19816697,26100,0.011206568,,248.76535,-1.0,73.69478,148.67383,81.34794,3662.1275746822357,100,745.698,170.7236,4.605358,496.93265,0.0066953786,123.61785,1.1206568
884174,1.2475187,[-0.163  0.463  0.129  0.057 -0.09   0.104  1.038 -0.166  0.     0.  0.   ],41.09,9.359923,,380.62152,89838.484,262,80.15912,380.6215252284913,0.03978969,0.65751034,9.359923,418.95578,0.0012879554,0.4189424,0.12879555,26200,0.010956799,,238.90146,-1.0,73.523346,199.7222,82.37806,3676.103748321533,100,602.9977,216.90504,3.9789693,364.09622,0.0065751034,141.72006,1.0956799
888155,1.4712613,[-0.173  0.461  0.129  0.063 -0.086  0.096  1.025 -0.156  0.     0.  0.   ],39.81,9.359968,,368.66367,111782.96,263,67.968895,368.66367277299696,0.09399066,1.1062378,9.359968,425.8147,0.00047781726,0.4189424,0.04778173,26300,0.011580134,,239.29187,-1.0,52.285458,174.8136,72.9983,3691.1586096286774,100,646.1668,190.68321,9.399066,406.87494,0.011062377,129.37181,1.1580133
892058,1.1558839,[-0.183  0.457  0.129  0.066 -0.074  0.086  1.013 -0.144  0.     0.  0.   ],39.03,9.359864,,361.55426,82308.06,264,86.51388,361.55424364103635,0.031225871,0.50445825,9.359864,398.13538,0.0035515444,0.4189424,0.35515445,26400,0.0110829,,240.40518,-1.0,82.83784,118.293015,80.77398,3706.318454027176,100,810.87067,136.60031,3.1225872,570.46545,0.005044582,121.14906,1.1082901
896017,4.6214,[-0.177  0.459  0.131  0.056 -0.083  0.091  1.021 -0.135  0.     0.  0.   ],39.59,9.3596325,,366.63702,1295566.0,265,21.638466,366.6370297425074,0.27206245,3.7139254,9.3596325,743.47955,0.00018664199,0.4189424,0.0186642,26500,0.017532127,,259.18588,-1.0,18.22349,182.12096,69.85236,3723.4421849250793,100,615.0536,346.81723,27.206245,355.8677,0.03713925,107.45115,1.7532129
900043,1.163113,[-0.175  0.455  0.13   0.058 -0.084  0.08   1.049 -0.171  0.     0.  0.   ],40.26,9.359847,,372.9109,99273.15,266,85.976166,372.9109340486,0.027428739,0.43377814,9.359847,403.9011,0.0033399686,0.4189424,0.33399686,26600,0.010678752,,267.78418,-1.0,85.83662,191.3309,75.817795,3741.9426879882812,100,605.26685,208.07117,2.742874,337.48267,0.004337781,105.12675,1.0678753
904096,1.3564389,[-0.171  0.45   0.125  0.057 -0.081  0.083  1.026 -0.167  0.     0.  0.   ],40.53,9.359932,,375.35898,143644.94,267,73.72245,375.3589852959344,0.043870404,0.70033044,9.359932,457.4388,0.0017167804,0.4189424,0.17167804,26700,0.011911222,,249.5053,-1.0,74.311035,154.63222,87.65762,3758.679363012314,100,735.7558,200.36664,4.3870406,486.2505,0.007003304,125.85369,1.1911223
908192,1.0600778,[-0.17   0.454  0.123  0.042 -0.093  0.092  1.025 -0.17   0.     0.  0.   ],40.96,9.359911,,379.32785,73959.87,268,94.3327,379.327837929146,0.020444956,0.24310078,9.359911,399.319,0.0047875447,0.4189424,0.47875446,26800,0.010497259,,239.04987,-1.0,94.90983,128.09148,85.30744,3779.114907026291,100,837.45465,140.64581,2.0444956,598.4048,0.0024310078,140.27797,1.0497259
912154,1.0448525,[-0.164  0.451  0.12   0.041 -0.09   0.085  1.012 -0.166  0.     0.  0.   ],39.62,9.359863,,366.89703,111650.805,269,95.70729,366.89700724717017,0.03544684,0.2769616,9.359863,386.83838,0.006348272,0.4189424,0.6348272,26900,0.010239811,,257.1499,-1.0,93.183014,120.891556,89.977005,3794.2578608989716,100,820.0182,135.37646,3.5446842,562.8683,0.002769616,109.74711,1.0239812
916191,1.1904674,[-0.148  0.453  0.121  0.042 -0.088  0.088  1.02  -0.163  0.     0.  0.   ],40.37,9.359799,,374.13272,89991.695,270,84.000626,374.1327832209079,0.020432204,0.44344386,9.359799,410.80685,0.0029467987,0.4189424,0.29467988,27000,0.01082655,,257.30026,-1.0,85.633804,192.57318,70.29865,3810.570137500763,100,605.1987,212.70981,2.0432205,347.89847,0.0044344384,116.83252,1.0826553
920323,1.2944528,[-0.142  0.451  0.122  0.054 -0.078  0.092  1.029 -0.166  0.     0.  0.   ],41.32,9.359866,,382.97864,134444.98,271,77.25272,382.9786587195954,0.06820149,0.90186965,9.359866,440.97095,0.0013910197,0.4189424,0.13910197,27100,0.011249248,,248.48386,-1.0,60.873615,207.54105,75.61701,3829.4705514907837,100,584.792,241.36853,6.8201494,336.30814,0.009018696,134.49481,1.1249248
924425,2.3545427,[-0.129  0.454  0.124  0.048 -0.087  0.107  1.044 -0.153  0.     0.  0.   ],41.02,9.359966,,380.1593,401470.9,272,42.471092,380.1592759035034,0.20537159,2.1755805,9.359966,514.55963,0.00083343877,0.4189424,0.08334388,27200,0.012611091,,266.71793,-1.0,25.150385,196.45213,73.9191,3849.3633663654327,100,612.3572,232.66986,20.537159,345.63925,0.021755803,113.44136,1.2611091
928472,1.1433984,[-0.14   0.457  0.123  0.049 -0.083  0.093  1.053 -0.183  0.     0.  0.   ],40.47,9.3597975,,375.2157,90990.2,273,87.45858,375.2157131661617,0.025482109,0.3916465,9.3597975,408.57007,0.0031265605,0.4189424,0.31265604,27300,0.010871044,,257.60223,-1.0,88.51192,201.94067,74.78693,3868.590243577957,100,577.58344,223.28741,2.5482109,319.9812,0.0039164647,117.61348,1.0871044
932614,1.1454642,[-0.134  0.462  0.124  0.055 -0.081  0.11   1.056 -0.181  0.     0.  0.   ],41.42,9.359981,,383.7993,91790.92,274,87.30085,383.79926513909885,0.02391596,0.40638906,9.359981,421.72815,0.0027296608,0.4189424,0.2729661,27400,0.010892048,,258.26984,-1.0,87.78028,176.33623,81.966255,3889.3149194717407,100,691.5436,199.68797,2.391596,433.27374,0.0040638903,125.529434,1.0892049
936872,1.0841668,[-0.14   0.455  0.119  0.054 -0.078  0.11   1.036 -0.192  0.     0.  0.   ],42.58,9.359981,,394.40753,88973.05,275,92.23673,394.40755382599224,0.021317197,0.31291136,9.359981,418.89984,0.002691199,0.4189424,0.26911992,27500,0.010667677,,248.09024,-1.0,92.077614,148.91302,104.80798,3908.779829263687,100,818.31506,163.28279,2.1317198,570.22485,0.0031291135,146.31732,1.0667678
940841,1.1060231,[-0.13   0.453  0.122  0.049 -0.08   0.113  1.04  -0.183  0.     0.  0.   ],39.69,9.359827,,367.62616,87499.79,276,90.414024,367.62616516677656,0.043289732,0.4468821,9.359827,382.95163,0.0035282853,0.4189424,0.35282853,27600,0.010341345,,248.59094,-1.0,84.26463,169.46506,85.22937,3928.684262275696,100,660.53705,174.5503,4.3289733,411.9461,0.0044688205,119.03522,1.0341346
945051,93.03394,[-0.141  0.455  0.119  0.051 -0.07   0.105  1.026 -0.182  0.     0.  0.   ],42.1,9.359991,,390.00897,1685175700.0,277,1.0748765,390.008987125497,11.289149,112.26113,9.359991,7375.563,1.84507e-05,0.4189424,0.00184507,27700,0.11961519,,268.95938,-1.0,1.1225636,127.02704,91.08848,3948.577490568161,100,876.6065,4838.994,1128.9149,607.6471,1.1226113,121.0496,11.961518
949225,1.0909066,[-0.094  0.435  0.104  0.045 -0.065  0.131  0.969 -0.193  0.     0.  0.   ],41.74,9.359946,,386.88,112541.18,278,91.66688,386.8799839175278,0.031143298,0.38857415,9.359946,407.6281,0.0028372416,0.4189424,0.28372416,27800,0.010342994,,276.09503,-1.0,87.63153,141.67902,98.368385,3971.1338493824005,100,817.3367,151.52432,3.1143298,541.24164,0.0038857416,110.78495,1.0342994
953427,1.8232716,[-0.084  0.433  0.104  0.051 -0.059  0.135  0.969 -0.188  0.     0.  0.   ],42.02,9.359979,,389.44406,167938.64,279,54.846462,389.44407918098864,0.09155989,1.3377981,9.359979,517.60394,0.0010559708,0.4189424,0.10559708,27900,0.0130747985,,248.74966,-1.0,48.854015,179.74493,85.02181,3991.7103295326233,100,698.99713,234.45016,9.155989,450.24747,0.01337798,140.69441,1.3074799
957668,1.0789542,[-0.072  0.423  0.099  0.064 -0.052  0.121  0.959 -0.212  0.     0.  0.   ],42.41,9.359886,,393.04758,84405.32,280,92.682335,393.04758601418195,0.018183958,0.29451746,9.359886,417.6844,0.004202799,0.4189424,0.42027992,28000,0.010644113,,248.75336,-1.0,92.88844,173.39233,92.96342,4011.6973814964294,100,732.1842,189.52248,1.8183959,483.43085,0.0029451747,144.29424,1.0644114
961837,1.1690577,[-0.06   0.418  0.103  0.066 -0.052  0.127  0.98  -0.21   0.     0.  0.   ],41.69,9.359868,,386.3432,86494.875,281,85.53898,386.3432010232866,0.02336506,0.44604933,9.359868,421.29855,0.0038074164,0.4189424,0.38074166,28100,0.0107906535,,239.23817,-1.0,85.40644,193.4083,83.866264,4030.86208319664,100,643.1164,212.69157,2.3365061,403.87823,0.004460493,147.10503,1.0790654
965912,1.1931213,[-0.066  0.414  0.096  0.07  -0.047  0.126  0.952 -0.211  0.     0.  0.   ],40.75,9.359942,,377.67813,100744.516,282,83.813774,377.6781426077068,0.044836853,0.55684906,9.359942,416.09674,0.0038295474,0.4189424,0.38295475,28200,0.010839772,,249.93042,-1.0,79.12038,154.04529,89.84283,4048.1523056030273,100,745.4429,171.82236,4.4836855,495.51245,0.0055684904,127.747734,1.0839772
970111,1.5636634,[-0.069  0.421  0.1    0.064 -0.051  0.134  0.964 -0.195  0.     0.  0.   ],41.99,9.359895,,389.15176,790294.9,283,63.952385,389.15177066321985,0.14666782,1.4726688,9.359895,537.8463,0.001291358,0.4189424,0.1291358,28300,0.012178306,,239.51932,-1.0,40.61244,144.91867,94.10556,4066.1037011146545,100,814.1105,232.44125,14.666782,574.5912,0.014726687,149.63245,1.2178305
974330,1.1469905,[-0.068  0.412  0.098  0.057 -0.055  0.112  0.964 -0.208  0.     0.  0.   ],42.19,9.359564,,390.87634,92558.15,284,87.18468,390.87634289894464,0.026596602,0.48301473,9.359564,419.4807,0.0038675682,0.4189424,0.38675684,28400,0.010585575,,247.949,-1.0,82.767395,137.58672,92.13782,4084.8509407043457,100,844.2988,148.21347,2.6596603,596.34985,0.004830147,142.92732,1.0585575
978560,1.0858783,[-0.058  0.416  0.099  0.058 -0.061  0.106  0.983 -0.212  0.     0.  0.   ],42.3,9.359943,,392.11932,82545.28,285,92.091354,392.11934977331936,0.023826279,0.33450255,9.359943,413.36423,0.0026701197,0.4189424,0.26701197,28500,0.010590382,,239.00458,-1.0,90.92855,135.16458,95.37261,4103.3347108364105,100,856.51587,145.6033,2.382628,617.5113,0.0033450257,153.11476,1.0590382
982677,1.142867,[-0.052  0.414  0.102  0.063 -0.057  0.114  0.987 -0.205  0.     0.  0.   ],41.17,9.359973,,381.61444,93927.46,286,87.499245,381.6144837590818,0.032981347,0.46626765,9.359973,418.66605,0.0029694752,0.4189424,0.29694754,28600,0.010805133,,240.40512,-1.0,84.30187,180.6081,76.213234,4124.269271373749,100,670.0213,203.78026,3.2981348,429.61618,0.0046626762,141.20935,1.0805132
986819,1.0196668,[-0.065  0.418  0.102  0.067 -0.055  0.11   0.99  -0.197  0.     0.  0.   ],41.42,9.359959,,383.87546,87972.09,287,98.07125,383.8754569574194,0.014375998,0.129707,9.359959,390.46457,0.0067112814,0.4189424,0.67112815,28700,0.010134548,,275.78387,-1.0,98.38838,154.5551,87.17735,4145.416510820389,100,764.4011,158.9002,1.4375998,488.61725,0.00129707,108.09159,1.0134549
990920,1.4168826,[-0.065  0.412  0.101  0.063 -0.052  0.114  0.985 -0.194  0.     0.  0.   ],41.01,9.359971,,379.9921,140981.9,288,70.57748,379.9921201374195,0.07897486,0.9872332,9.359971,469.66684,0.0013339841,0.4189424,0.13339841,28800,0.012220783,,238.98093,-1.0,60.511013,143.75731,90.99062,4164.285128116608,100,787.44934,188.46976,7.897486,548.4684,0.009872331,141.01118,1.2220782
994944,1.2775624,[-0.066  0.41   0.103  0.068 -0.049  0.1    0.986 -0.182  0.     0.  0.   ],40.24,9.359988,,372.761,103895.8,289,78.27406,372.76100112405715,0.037008245,0.59338397,9.359988,413.64325,0.0014834766,0.4189424,0.14834766,28900,0.01086837,,257.5436,-1.0,77.03644,192.34984,67.52503,4183.581272363663,100,601.37054,209.72577,3.7008245,343.82693,0.0059338394,115.21739,1.0868369
999103,1.0477182,[-0.07   0.408  0.101  0.07  -0.04   0.098  0.984 -0.199  0.     0.  0.   ],41.59,9.359853,,385.43906,73549.01,290,95.44552,385.43908939386097,0.020188207,0.24535032,9.359853,395.3296,0.00513623,0.4189424,0.513623,29000,0.010164962,,240.8206,-1.0,94.494804,177.9562,90.9582,4202.423128604889,100,691.6096,182.95404,2.0188208,450.789,0.0024535032,144.6185,1.0164962
1003279,1.6596745,[-0.07   0.414  0.1    0.069 -0.038  0.099  0.994 -0.204  0.     0.  0.   ],41.76,9.359956,,387.01663,277138.38,291,60.252777,387.01662587232437,0.1705167,1.6918482,9.359956,491.40683,0.0016764669,0.4189424,0.16764669,29100,0.01227581,,238.75171,-1.0,34.48958,166.19821,92.60581,4223.505424022675,100,736.06146,206.93005,17.05167,497.30975,0.016918482,148.26492,1.2275809
1007449,8.056855,[-0.061  0.412  0.099  0.057 -0.052  0.113  0.993 -0.211  0.     0.  0.   ],41.7,9.359809,,386.32187,50975308.0,292,12.411791,386.32187319918177,1.4908557,14.77187,9.359809,1396.4343,0.00033478413,0.4189424,0.033478413,29200,0.023859354,,229.66806,-1.0,2.5425034,173.96443,84.708626,4244.439442396164,100,707.8583,793.66614,149.08557,478.19022,0.1477187,156.65381,2.3859353
1011635,1.1245381,[ 0.02   0.395  0.104  0.044 -0.069  0.106  1.05  -0.21   0.     0.  0.   ],41.86,9.359174,,387.76422,86299.75,293,88.9254,387.7642061357499,0.020108411,0.35691327,9.359174,415.1083,0.0030480318,0.4189424,0.3048032,29300,0.010601656,,259.412,-1.0,89.81993,189.70053,68.47744,4267.73876452446,100,660.2122,205.0732,2.0108411,400.80023,0.0035691326,128.35223,1.0601656
1015780,1.0560086,[ 0.016  0.404  0.105  0.047 -0.064  0.101  1.063 -0.214  0.     0.  0.   ],41.45,9.359864,,384.07727,90065.52,294,94.6962,384.07725378423083,0.01603721,0.2558173,9.359864,398.15378,0.005591121,0.4189424,0.55911213,29400,0.010357149,,267.03433,-1.0,94.25009,145.40091,93.51503,4289.12216758728,100,795.5878,152.88452,1.6037211,528.55347,0.002558173,117.04292,1.0357149
1020089,1.3663422,[ 0.017  0.405  0.102  0.051 -0.056  0.097  1.053 -0.212  0.     0.  0.   ],43.09,9.359941,,399.39285,247141.67,295,73.18811,399.39289543911144,0.11625387,1.1850003,9.359941,464.7863,0.0015300572,0.4189424,0.15300572,29500,0.011083382,,256.87244,-1.0,46.660923,139.97452,92.98768,4310.5316553115845,100,864.7279,161.5505,11.625387,607.85547,0.011850003,142.52046,1.1083384
1024252,1.3432747,[ 0.037  0.399  0.101  0.053 -0.052  0.107  1.044 -0.2    0.     0.  0.   ],41.63,9.359955,,386.04074,127434.586,296,74.44494,386.04075507777526,0.061706882,0.8363332,9.359955,450.80035,0.0033668207,0.4189424,0.33668208,29600,0.01139269,,268.55127,-1.0,64.98158,184.84592,87.559944,4332.313886165619,100,670.6495,217.61609,6.170688,402.0982,0.008363333,117.48948,1.139269
1028399,1.0789491,[ 0.04   0.401  0.102  0.063 -0.042  0.094  1.052 -0.198  0.     0.  0.   ],41.47,9.359674,,384.23944,102145.04,297,92.68278,384.2394676929036,0.031238582,0.3585033,9.359674,402.22513,0.0050193737,0.4189424,0.5019374,29700,0.010438451,,285.97266,-1.0,89.4491,152.73523,89.57332,4352.998154401779,100,771.68085,161.75595,3.1238582,485.7082,0.0035850334,98.266815,1.0438452
1032526,1.0448564,[ 0.037  0.398  0.099  0.06  -0.048  0.092  1.039 -0.194  0.     0.  0.   ],41.27,9.36,,382.45615,91420.836,298,95.70693,382.45613018786617,0.024448296,0.25454506,9.36,399.168,0.0061385487,0.4189424,0.6138549,29800,0.010289619,,256.99585,-1.0,94.23321,155.00162,89.65618,4373.543261528015,100,758.1817,166.66805,2.4448297,501.18585,0.0025454503,125.4603,1.0289619
1036713,1.1400924,[ 0.02   0.405  0.098  0.058 -0.053  0.094  1.033 -0.191  0.     0.  0.   ],41.87,9.359884,,387.97003,99123.44,299,87.71219,387.97003990784947,0.041352518,0.5167631,9.359884,418.90768,0.002327867,0.4189424,0.23278672,29900,0.010837449,,266.0887,-1.0,81.475174,167.59726,85.3513,4395.7185480594635,100,734.57605,183.60439,4.135252,468.48734,0.005167631,121.88132,1.083745
1040820,1.1057955,[ 0.028  0.408  0.104  0.051 -0.061  0.104  1.055 -0.184  0.     0.  0.   ],41.07,9.359974,,380.62286,94604.8,300,90.43263,380.6228446570276,0.029664334,0.36497548,9.359974,412.16425,0.005489135,0.4189424,0.54891354,30000,0.010722996,,258.2209,-1.0,89.61777,140.53249,89.92715,4417.606619119644,100,800.30133,159.69284,2.9664335,542.08044,0.0036497547,122.40196,1.0722996
1044786,1.0995371,[-0.003  0.423  0.098  0.047 -0.059  0.1    1.03  -0.189  0.     0.  0.   ],39.66,9.359891,,367.5321,86654.695,301,90.94736,367.53211860850405,0.022852184,0.33343592,9.359891,392.3395,0.0035314488,0.4189424,0.35314488,30100,0.010650842,,258.82312,-1.0,91.074104,149.94899,74.747574,4439.03395152092,100,725.277,164.18445,2.2852185,466.45386,0.003334359,108.708984,1.0650842
1048865,1.0206733,[-0.01   0.427  0.1    0.046 -0.06   0.09   1.037 -0.187  0.     0.  0.   ],40.79,9.359731,,378.0882,80119.52,302,97.97455,378.0882054540167,0.01711519,0.15660053,9.359731,383.00095,0.006923603,0.4189424,0.6923603,30200,0.010133455,,268.09308,-1.0,97.66749,202.61414,70.79018,4462.21599650383,100,584.9136,205.72235,1.7115191,316.8205,0.0015660053,109.99514,1.0133455
1053042,1.0223411,[-0.016  0.426  0.105  0.045 -0.052  0.097  1.047 -0.185  0.     0.  0.   ],41.77,9.359747,,387.05646,73064.414,303,97.814705,387.05641447671815,0.013976903,0.14259171,9.359747,394.66135,0.007312083,0.4189424,0.7312083,30300,0.010203699,,249.55717,-1.0,98.084526,189.40028,81.10787,4486.923532009125,100,658.85376,194.80948,1.3976903,409.29657,0.0014259173,137.49924,1.0203698
1057095,486.69882,[-0.011  0.415  0.103  0.043 -0.053  0.089  1.038 -0.189  0.     0.  0.   ],40.53,9.359825,,375.6483,671759300.0,304,0.20546588,375.64827920971277,19.66666,195.61438,9.359825,7541.732,1.4002486e-06,0.4189424,0.00014002486,30400,0.20385747,,240.58054,-1.0,1.074386,208.128,69.10272,4507.751373291016,100,558.40094,3846.025,1966.666,317.8204,1.9561436,135.06773,20.385744
1061062,1.2263035,[ 0.024  0.399  0.11   0.005 -0.096  0.066  1.054 -0.152  0.     0.  0.   ],39.67,9.359774,,367.41696,79653.73,305,81.54588,367.4169322483516,0.046140518,0.527326,9.359774,408.17078,0.0030834489,0.4189424,0.3083449,30500,0.01080075,,220.38315,-1.0,80.75134,191.45992,81.045166,4531.698006629944,100,586.5233,213.3185,4.614052,366.14017,0.00527326,147.03378,1.080075
1065042,2.0686119,[ 0.025  0.399  0.104  0.016 -0.089  0.058  1.041 -0.162  0.     0.  0.   ],39.8,9.359922,,368.57404,219228.22,306,48.341595,368.5739753658565,0.19587505,2.309411,9.359922,534.536,0.0010880101,0.4189424,0.10880102,30600,0.0142091215,,268.6886,-1.0,27.460417,150.73624,82.22654,4552.201916694641,100,726.12585,221.22714,19.587505,457.43726,0.02309411,99.88538,1.4209121
1069038,1.1517352,[ 0.034  0.391  0.107  0.039 -0.071  0.053  1.041 -0.147  0.     0.  0.   ],39.96,9.359973,,370.32593,83151.08,307,86.825516,370.32595248427873,0.021830926,0.3973119,9.359973,405.97696,0.004135994,0.4189424,0.4135994,30700,0.010974046,,248.53589,-1.0,88.41125,205.95662,71.22964,4572.42791390419,100,547.8977,229.57758,2.1830926,299.36182,0.003973119,121.79007,1.0974046
1073137,1.0270684,[ 0.019  0.391  0.1    0.038 -0.071  0.055  1.019 -0.157  0.     0.  0.   ],40.99,9.359849,,379.78372,73877.086,308,97.3645,379.78372046926205,0.01710664,0.18247361,9.359849,387.14862,0.006554664,0.4189424,0.65546644,30800,0.010095876,,247.95218,-1.0,96.8366,167.53973,81.77874,4592.762875795364,100,707.48,172.05127,1.710664,459.5278,0.0018247361,131.83154,1.0095875
