MaxIWNorm,InitialReturnMin,TimeElapsed,OptimizationReturnMin,EpLenMean,MeanIWNorm,OptimizationReturnMean,MeanIW,StdIW,ESSClassic,Bound,J_sample_variance,ReturnMeanIW,MinIWNorm,EpThisIter,ESSRenyi,InitialBound,Iteration,MaxIW,InitialReturnStd,EpRewMean,EpisodesSoFar,TimestepsSoFar,LearnableVariance,MinIW,MeanEntropy,InitialReturnMax,VarianceInit,ReturnStepMax,OptimizationReturnMax,EmpiricalD2,Weights,StdIWNorm,ReturnStepMaxmin,InitialReturnMean
0.016515113,247.829,591.0877864360809,,37.7,0.010329684,101.118576,1.0329684,0.19330743,96.61644,169.6862,72646.78,359.90512,0.007231892,100,96.20391,162.37404,124,1.6515114,78.97087,348.9475613560616,12400,392005,,0.72318923,0.4189424,621.9118,-1.0,9.359821,374.08282,1.0394588,[ 0.069  0.342  0.207 -0.047  0.02   0.016  0.878 -0.011  0.     0.  0.   ],0.0019330744,9.359821,348.94757
0.016549775,238.6985,597.0641112327576,,38.08,0.010369908,113.72962,1.0369908,0.19692613,96.51926,99.959595,74123.125,367.28488,0.0073671984,100,96.32305,90.0636,125,1.6549776,92.467255,352.4281193760331,12500,395813,,0.73671985,0.4189424,874.54846,-1.0,9.359982,635.85,1.0381731,[ 0.064  0.347  0.211 -0.053  0.021  0.016  0.892 -0.006  0.     0.  0.   ],0.001969261,9.359982,352.4281
0.020178175,220.42847,603.2129318714142,,38.25,0.010154178,133.70676,1.0154178,0.17068064,97.25224,177.93555,62103.832,363.80984,0.0064076483,100,97.89428,170.22832,126,2.0178175,81.73278,354.1352206742553,12600,399638,,0.64076483,0.4189424,613.02295,-1.0,9.359897,392.59448,1.0215101,[ 0.065  0.348  0.205 -0.052  0.018  0.016  0.875 -0.012  0.     0.  0.   ],0.0017068065,9.359897,354.1352
0.016449714,239.25043,609.0365138053894,,37.06,0.010584196,103.70103,1.0584196,0.21506187,96.03501,169.80785,69435.96,358.49084,0.00488684,100,95.41794,158.64195,127,1.6449715,69.333115,342.95145404929957,12700,403344,,0.48868403,0.4189424,614.3651,-1.0,9.359964,375.1147,1.048021,[ 0.082  0.338  0.207 -0.057  0.024  0.021  0.888 -0.007  0.     0.  0.   ],0.0021506185,9.359964,342.95148
0.039115783,230.59741,614.6876802444458,,37.18,0.010830713,113.73229,1.0830715,0.4503053,85.26151,187.19727,70856.836,368.42453,0.0036116892,100,87.90366,174.41656,128,3.9115784,66.56282,344.3297133937806,12800,407062,,0.36116892,0.4189424,566.3772,-1.0,9.359956,335.7798,1.137609,[ 0.086  0.325  0.204 -0.058  0.022  0.015  0.871 -0.007  0.     0.  0.   ],0.004503053,9.359956,344.3297
0.036977895,230.13675,620.5376241207123,,38.0,0.01046203,121.77911,1.0462031,0.43910778,85.02237,124.95628,77940.91,378.09296,0.0038282254,100,89.33066,112.663956,129,3.6977894,87.90818,351.9158572817349,12900,410862,,0.38282254,0.4189424,797.5063,-1.0,9.35999,567.3695,1.1194365,[ 0.085  0.318  0.201 -0.064  0.016  0.026  0.854 -0.012  0.     0.  0.   ],0.0043910774,9.35999,351.91586
0.013963606,247.81609,626.1889781951904,,38.08,0.01015203,104.96719,1.0152031,0.12745993,98.44814,162.28023,69327.664,357.70935,0.006849437,100,98.25556,159.06621,130,1.3963606,69.2504,352.7832848873607,13000,414670,,0.68494374,0.4189424,645.7236,-1.0,9.359979,397.90747,1.0177541,[ 0.082  0.321  0.204 -0.063  0.022  0.023  0.871 -0.016  0.     0.  0.   ],0.0012745992,9.359979,352.7833
0.025312027,231.36838,631.7583665847778,,36.85,0.010905671,109.798195,1.0905671,0.35000145,90.661865,165.39476,81746.91,380.6792,0.004513668,100,88.380646,138.77556,131,2.5312028,73.79812,341.1665800393847,13100,418355,,0.4513668,0.4189424,674.6367,-1.0,9.359958,443.26834,1.1314695,[ 0.08   0.325  0.206 -0.065  0.023  0.019  0.88  -0.016  0.     0.  0.   ],0.0035000145,9.359958,341.1666
0.014876048,239.30792,637.3984580039978,,37.45,0.010262512,107.26816,1.0262512,0.15514588,97.76561,140.3468,68115.07,356.50296,0.004917631,100,97.09712,133.58035,132,1.4876049,78.46323,346.57607523429687,13200,422100,,0.4917631,0.4189424,709.9856,-1.0,9.359927,470.67767,1.0298966,[ 0.095  0.322  0.207 -0.061  0.026  0.027  0.895 -0.019  0.     0.  0.   ],0.0015514587,9.359927,346.57605
0.037513833,240.48932,642.9829678535461,,38.12,0.010616603,112.501854,1.0616603,0.4364727,85.54159,198.65898,77683.11,376.7665,0.0036916332,100,89.89954,184.11787,133,3.7513835,76.6138,352.99117649171205,13300,425912,,0.36916333,0.4189424,562.9111,-1.0,9.3599825,322.42175,1.1123527,[ 0.092  0.328  0.208 -0.066  0.024  0.033  0.899 -0.02   0.     0.  0.   ],0.004364727,9.3599825,352.99118
0.061386403,240.16013,648.6011917591095,,37.28,0.011601818,104.9591,1.1601818,0.9733037,58.69259,222.05882,112578.414,416.64267,0.0009932617,100,61.966427,191.94525,134,6.1386404,56.53922,345.1192276307146,13400,429640,,0.09932617,0.4189424,510.57996,-1.0,9.35988,270.41983,1.613777,[ 0.093  0.336  0.212 -0.072  0.018  0.041  0.929 -0.016  0.     0.  0.   ],0.009733036,9.35988,345.11923
0.11377122,240.70042,654.4636209011078,,38.62,0.011686158,116.64595,1.1686158,1.2152963,48.042606,201.68561,427891.47,464.9382,0.0018340343,100,72.62678,132.99895,135,11.377123,84.35438,357.34636606848477,13500,433502,,0.18340343,0.4189424,747.8247,-1.0,9.359918,507.12427,1.3769026,[ 0.083  0.336  0.214 -0.067  0.025  0.03   0.937 -0.034  0.     0.  0.   ],0.012152962,9.359918,357.34637
0.01748074,247.89413,660.6776208877563,,38.52,0.010100944,108.69778,1.0100944,0.1954743,96.39015,160.60144,71097.195,361.9869,0.0053692046,100,97.20119,158.04463,136,1.748074,75.05731,356.5919154989902,13600,437354,,0.5369205,0.4189424,661.8242,-1.0,9.35996,413.93008,1.028794,[ 0.104  0.327  0.205 -0.063  0.027  0.029  0.904 -0.044  0.     0.  0.   ],0.001954743,9.35996,356.59192
0.030808162,240.98636,666.2202839851379,,37.47,0.010990412,106.039246,1.0990411,0.44044107,86.16227,182.63138,79022.555,379.08704,0.0028099746,100,85.51357,165.3561,137,3.0808163,68.105515,347.02560471793004,13700,441101,,0.28099746,0.4189424,605.56506,-1.0,9.359899,364.5787,1.169405,[ 0.113  0.328  0.204 -0.061  0.023  0.026  0.902 -0.05   0.     0.  0.   ],0.0044044107,9.359899,347.02557
0.02048834,230.00607,672.0229754447937,,37.59,0.010298507,118.06385,1.0298507,0.20383428,96.2302,171.92291,68216.31,360.05273,0.0064470284,100,96.00526,163.73604,138,2.048834,80.60846,348.06991713885793,13800,444860,,0.64470285,0.4189424,614.4463,-1.0,9.359922,384.44022,1.0416096,[ 0.107  0.326  0.203 -0.076  0.019  0.023  0.904 -0.06   0.     0.  0.   ],0.0020383426,9.359922,348.06992
0.61115307,221.66812,677.6261546611786,,37.96,0.016094927,129.83875,1.6094927,6.0573416,6.5945635,392.6284,5275570.0,725.02673,0.00014542227,100,29.387623,171.31255,139,61.11531,80.81505,351.5068707568004,13900,448656,,0.014542228,0.4189424,600.64777,-1.0,9.359931,378.97964,3.4027932,[ 0.116  0.327  0.205 -0.077  0.014  0.029  0.921 -0.058  0.     0.  0.   ],0.060573414,9.359931,351.50687
0.022312691,221.70197,683.6826112270355,,38.5,0.01073529,134.72446,1.073529,0.3870545,88.4962,169.24438,70604.125,386.23837,0.0044823266,100,88.99141,151.7246,140,2.2312691,77.559685,356.4264215264131,14000,452506,,0.44823268,0.4189424,682.3395,-1.0,9.3599205,460.6375,1.123704,[ 0.088  0.335  0.211 -0.059  0.03   0.019  0.935 -0.041  0.     0.  0.   ],0.0038705447,9.3599205,356.4264
0.01844945,257.2103,689.3048388957977,,39.34,0.010238226,107.07164,1.0238227,0.22713576,95.309105,88.21759,87211.75,380.12283,0.0047375923,100,95.739044,78.66336,141,1.8449451,92.87168,364.2819299976805,14100,456440,,0.47375923,0.4189424,952.06195,-1.0,9.3598175,694.8517,1.044506,[ 0.084  0.329  0.207 -0.055  0.034  0.015  0.915 -0.037  0.     0.  0.   ],0.0022713575,9.3598175,364.28192
0.06918412,257.18738,695.1146595478058,,39.51,0.0131961135,108.53256,1.3196113,1.1749476,55.779728,260.0799,180470.75,502.73172,0.0012348009,100,54.1845,187.1036,142,6.9184117,70.89286,365.7199282905005,14200,460391,,0.1234801,0.4189424,595.3877,-1.0,9.359971,338.20032,1.8455461,[ 0.084  0.331  0.205 -0.053  0.039  0.007  0.911 -0.042  0.     0.  0.   ],0.011749475,9.359971,365.71997
0.05737532,240.65598,700.7865951061249,,37.54,0.011204917,106.92637,1.1204917,0.86988443,62.394463,191.0537,86059.734,389.65796,0.0026839199,100,73.56396,177.24059,143,5.737532,65.410835,347.5823368252069,14300,464145,,0.268392,0.4189424,567.80585,-1.0,9.359912,327.14987,1.3593613,[ 0.079  0.333  0.214 -0.043  0.047 -0.01   0.95  -0.045  0.     0.  0.   ],0.008698844,9.359912,347.58234
0.025483795,258.05713,706.4771032333374,,37.65,0.010572952,90.498825,1.0572951,0.36108777,89.55468,196.62785,78698.76,366.45862,0.0055256286,100,90.7503,186.77014,144,2.5483794,53.70699,348.5559539673865,14400,467910,,0.5525629,0.4189424,539.286,-1.0,9.359932,281.22888,1.1019248,[ 0.082  0.328  0.203 -0.05   0.062 -0.012  0.903 -0.058  0.     0.  0.   ],0.0036108776,9.359932,348.55594
0.044737022,249.22212,712.1660146713257,,38.58,0.01109334,107.81122,1.1093338,0.5302442,81.40212,184.53627,96221.46,398.85962,0.0029726112,100,87.6127,156.42313,145,4.4737024,71.86842,357.03334890469466,14500,471768,,0.29726112,0.4189424,668.7007,-1.0,9.359741,419.47858,1.141387,[ 0.087  0.321  0.203 -0.059  0.052 -0.007  0.901 -0.056  0.     0.  0.   ],0.005302441,9.359741,357.03333
3.4344823,229.53656,718.3390374183655,,38.53,0.044376854,127.3195,4.4376855,34.103516,1.6650324,1238.4476,150046800.0,2376.9666,5.9163314e-05,100,3.673313,138.6488,146,343.44824,83.509,356.8560694250156,14600,475621,,0.0059163314,0.4189424,727.35754,-1.0,9.359957,497.82098,27.223381,[ 0.076  0.319  0.196 -0.061  0.046 -0.008  0.868 -0.063  0.     0.  0.   ],0.34103516,9.359957,356.85608
0.027415894,229.88718,724.6611449718475,,38.63,0.010410211,127.75402,1.0410212,0.30437145,92.12474,123.94272,72700.8,370.284,0.0055024624,100,94.1261,118.64435,147,2.7415895,99.63833,357.6411997960716,14700,479484,,0.55024624,0.4189424,796.65625,-1.0,9.359998,566.76904,1.0624046,[ 0.11   0.311  0.194 -0.085  0.024  0.017  0.868 -0.079  0.     0.  0.   ],0.0030437142,9.359998,357.64117
0.027682554,247.91483,729.736414194107,,36.95,0.010935261,94.18282,1.0935261,0.35801646,90.31886,163.6839,85549.586,374.89783,0.004714651,100,90.77287,140.86403,148,2.7682555,71.03199,342.0976481671114,14800,483179,,0.4714651,0.4189424,670.7788,-1.0,9.35959,422.86398,1.1016507,[ 0.108  0.313  0.192 -0.087  0.025  0.015  0.86  -0.072  0.     0.  0.   ],0.0035801646,9.35959,342.09763
0.03853917,240.50716,735.1197936534882,,36.74,0.01106702,99.75943,1.1067021,0.53584695,81.008804,194.96555,85678.91,380.62375,0.0027070178,100,83.934166,170.17468,149,3.8539174,60.84882,340.2665861688979,14900,486853,,0.2707018,0.4189424,566.9729,-1.0,9.35995,326.46576,1.19141,[ 0.091  0.311  0.187 -0.089  0.016  0.011  0.84  -0.084  0.     0.  0.   ],0.005358469,9.35995,340.26657
0.054036226,240.53664,740.7503023147583,,37.57,0.011553688,107.32215,1.1553688,0.78401697,68.47069,196.18666,87400.58,396.6014,0.0038579588,100,77.09121,171.89148,150,5.4036226,72.14419,347.8587841432228,15000,490610,,0.3857959,0.4189424,586.55786,-1.0,9.359865,346.02124,1.2971648,[ 0.082  0.306  0.181 -0.085  0.02   0.009  0.808 -0.08   0.     0.  0.   ],0.007840169,9.359865,347.8588
0.022544766,238.91583,746.2401750087738,,38.95,0.010821287,121.793915,1.0821288,0.33723107,91.14793,147.39166,77645.266,390.28732,0.004317192,100,90.24339,129.96732,151,2.2544765,86.29212,360.70975700748284,15100,494505,,0.43171918,0.4189424,769.1415,-1.0,9.359914,530.22565,1.1081144,[ 0.084  0.311  0.183 -0.073  0.037  0.013  0.808 -0.07   0.     0.  0.   ],0.0033723104,9.359914,360.70978
0.026911914,249.3122,751.7023844718933,,37.42,0.010719894,97.14397,1.0719894,0.4594401,84.48185,180.33333,81816.81,376.72763,0.002714704,100,85.48599,164.87267,152,2.6911914,65.28465,346.4561595205503,15200,498247,,0.2714704,0.4189424,605.2783,-1.0,9.359877,355.96613,1.1697823,[ 0.09   0.317  0.189 -0.071  0.039  0.022  0.827 -0.058  0.     0.  0.   ],0.004594401,9.359877,346.45615
0.15678805,238.0966,757.1510455608368,,37.23,0.013164427,106.53885,1.3164426,1.8156013,34.457607,244.25897,193833.52,470.02606,0.00045347487,100,47.33995,189.29858,153,15.678805,55.349537,344.63545301655836,15300,501970,,0.04534749,0.4189424,517.78955,-1.0,9.359859,279.69293,2.1123807,[ 0.09   0.316  0.191 -0.059  0.048  0.015  0.837 -0.057  0.     0.  0.   ],0.018156013,9.359859,344.63547
0.016509742,239.19757,763.2650790214539,,38.45,0.010507967,116.89344,1.0507966,0.24355966,94.90144,193.71547,69939.88,371.98404,0.0053112484,100,94.008934,183.24501,154,1.6509743,72.358185,356.0910028136064,15400,505815,,0.53112483,0.4189424,576.1533,-1.0,9.359815,336.95575,1.0637287,[ 0.125  0.279  0.181 -0.053  0.036  0.005  0.802 -0.085  0.     0.  0.   ],0.0024355967,9.359815,356.091
0.024583165,229.6325,768.6647338867188,,36.93,0.010636496,112.37337,1.0636498,0.46354145,84.039,207.1787,68623.625,368.78033,0.0025761947,100,83.122086,194.67152,155,2.4583166,59.793686,342.00588089352516,15500,509508,,0.25761947,0.4189424,491.1145,-1.0,9.359816,261.482,1.2030497,[ 0.113  0.287  0.181 -0.059  0.028  0.005  0.802 -0.087  0.     0.  0.   ],0.0046354146,9.359816,342.0059
0.020863952,248.24088,774.2044820785522,,38.95,0.010400168,112.49068,1.0400169,0.31842658,91.42918,155.06151,77061.086,375.72125,0.0036361068,100,92.79603,148.16847,156,2.0863953,80.32277,360.7315479462668,15600,513403,,0.36361068,0.4189424,708.5436,-1.0,9.359904,460.3027,1.0776323,[ 0.111  0.292  0.182 -0.05   0.035  0.004  0.813 -0.095  0.     0.  0.   ],0.003184266,9.359904,360.73154
0.023442414,238.37018,779.6409890651703,,38.19,0.011023769,115.05377,1.1023768,0.38676986,89.039566,175.02171,79003.95,389.64896,0.0047709364,100,87.528114,152.6263,157,2.3442414,76.86512,353.4239486380618,15700,517222,,0.47709367,0.4189424,669.32556,-1.0,9.359969,430.95538,1.14249,[ 0.109  0.288  0.181 -0.053  0.033  0.014  0.804 -0.091  0.     0.  0.   ],0.0038676988,9.359969,353.42395
0.030616693,229.36227,785.0765342712402,,38.65,0.010614395,128.4328,1.0614394,0.56312454,78.03592,210.6102,75044.2,386.26984,0.0034047195,100,82.07993,198.651,158,3.0616693,70.30258,357.79506151992604,15800,521087,,0.34047195,0.4189424,530.4803,-1.0,9.359772,301.118,1.2183245,[ 0.1    0.298  0.178 -0.056  0.033  0.026  0.788 -0.087  0.     0.  0.   ],0.005631245,9.359772,357.79507
0.015263761,239.44247,790.873703956604,,41.17,0.010221263,141.9896,1.0221264,0.17606568,97.118355,181.85439,71817.04,392.00818,0.0067560445,100,96.78385,174.68532,159,1.5263761,93.59795,381.43207233297704,15900,525204,,0.67560446,0.4189424,689.1559,-1.0,9.359977,449.7134,1.0332302,[ 0.106  0.315  0.183 -0.058  0.036  0.027  0.816 -0.095  0.     0.  0.   ],0.0017606567,9.359977,381.43207
0.032582097,238.70285,796.5989475250244,,39.75,0.010825682,129.49995,1.0825682,0.47863793,83.64835,174.2422,79261.414,396.85767,0.0034756677,100,86.33771,161.3528,160,3.2582097,87.72813,368.20280712979394,16000,529179,,0.34756678,0.4189424,689.5001,-1.0,9.35986,450.79727,1.1582425,[ 0.098  0.318  0.18  -0.056  0.036  0.031  0.806 -0.097  0.     0.  0.   ],0.004786379,9.35986,368.20276
0.015468864,248.73906,802.1037564277649,,38.75,0.010240365,110.27273,1.0240365,0.15572254,97.739815,159.04079,72889.29,368.74307,0.0068635237,100,96.93626,152.54686,161,1.5468864,71.6889,359.01178883770575,16100,533054,,0.6863524,0.4189424,688.21643,-1.0,9.359975,439.47736,1.0316057,[ 0.092  0.323  0.18  -0.057  0.036  0.021  0.816 -0.108  0.     0.  0.   ],0.0015572254,9.359975,359.0118
0.12866125,238.95747,807.583377122879,,38.44,0.011573987,117.02242,1.1573988,1.2897846,44.606064,183.25113,195759.44,425.27533,0.002992258,100,74.22856,147.46152,162,12.866125,71.73237,355.9799021062983,16200,536898,,0.2992258,0.4189424,695.0613,-1.0,9.359949,456.10382,1.3471903,[ 0.098  0.323  0.183 -0.055  0.038  0.029  0.828 -0.102  0.     0.  0.   ],0.012897845,9.359949,355.9799
0.056185864,248.73973,813.4063820838928,,39.44,0.011143904,116.54991,1.1143904,0.755109,68.53355,200.47693,109693.82,421.39398,0.0022205277,100,77.9338,170.2638,163,5.6185865,72.3152,365.2896391350309,16300,540842,,0.22205277,0.4189424,650.0862,-1.0,9.359979,401.34644,1.2831403,[ 0.114  0.329  0.191 -0.061  0.03   0.047  0.872 -0.094  0.     0.  0.   ],0.0075510903,9.359979,365.2896
0.05299097,249.39218,819.0230691432953,,39.73,0.010940535,118.790375,1.0940535,0.71881014,69.84851,173.62726,117994.266,420.0693,0.0028615308,100,80.39082,147.22034,164,5.299097,76.59707,368.182541044629,16400,544815,,0.28615308,0.4189424,736.5408,-1.0,9.359738,487.1486,1.2439231,[ 0.102  0.332  0.191 -0.053  0.035  0.029  0.877 -0.096  0.     0.  0.   ],0.0071881013,9.359738,368.18253
0.03239467,230.0567,824.5249013900757,,39.33,0.011172408,134.33833,1.1172408,0.4265956,87.275734,171.52254,79371.67,407.012,0.0042825677,100,87.35674,144.29521,165,3.2394671,88.264114,364.39503631963504,16500,548748,,0.42825678,0.4189424,733.6661,-1.0,9.359772,503.60938,1.1447313,[ 0.116  0.338  0.194 -0.053  0.043  0.05   0.884 -0.094  0.     0.  0.   ],0.004265956,9.359772,364.395
0.01816385,249.25342,830.1156904697418,,40.42,0.010232393,125.11408,1.0232394,0.21331239,95.83512,177.61174,74289.164,387.1018,0.0055224365,100,95.19625,169.97104,166,1.816385,75.14807,374.36750273606543,16600,552790,,0.55224365,0.4189424,681.32153,-1.0,9.359929,432.0681,1.0504615,[ 0.097  0.344  0.191 -0.062  0.044  0.059  0.875 -0.103  0.     0.  0.   ],0.002133124,9.359929,374.36755
0.013004886,239.49083,835.4174704551697,,39.52,0.01014643,126.61043,1.0146428,0.09515157,99.128235,137.0598,66371.914,369.51337,0.007215554,100,99.09055,134.70714,167,1.3004886,84.11905,366.10126133770774,16700,556742,,0.7215554,0.4189424,771.3138,-1.0,9.359744,531.82294,1.0091779,[ 0.098  0.342  0.188 -0.06   0.048  0.063  0.872 -0.107  0.     0.  0.   ],0.00095151574,9.359744,366.10126
0.01626272,257.3784,840.4989712238312,,39.91,0.010557318,112.30639,1.0557318,0.23936385,95.11079,157.06221,87082.836,390.4041,0.0055777174,100,94.176765,143.23882,168,1.626272,94.83907,369.68477247726895,16800,560733,,0.55777174,0.4189424,754.81995,-1.0,9.359915,497.44156,1.061833,[ 0.101  0.335  0.185 -0.062  0.045  0.064  0.868 -0.108  0.     0.  0.   ],0.0023936385,9.359915,369.6848
0.0580452,258.4379,845.9446706771851,,40.02,0.010859477,112.18699,1.0859478,0.62584215,75.06758,208.43507,97959.02,405.51935,0.004706415,100,84.48425,189.47426,169,5.80452,71.97953,370.6248862137504,16900,564735,,0.4706415,0.4189424,603.83545,-1.0,9.359944,345.39755,1.1836525,[ 0.11   0.326  0.182 -0.066  0.041  0.063  0.855 -0.112  0.     0.  0.   ],0.006258421,9.359944,370.62488
0.034663893,238.93323,851.1545870304108,,39.83,0.011316013,130.16872,1.1316012,0.5661593,79.97971,189.50429,101410.63,429.1749,0.0028728913,100,78.495674,156.7591,170,3.4663894,88.978455,369.1019463196857,17000,568718,,0.28728914,0.4189424,707.8095,-1.0,9.359891,468.87628,1.2739556,[ 0.116  0.332  0.189 -0.073  0.037  0.083  0.873 -0.103  0.     0.  0.   ],0.005661593,9.359891,369.10196
0.110522665,240.22354,856.3480839729309,,39.79,0.012291174,128.17172,1.2291175,1.5148536,39.698467,205.74753,172981.6,462.7344,0.000104324834,100,61.357536,167.09476,171,11.052267,78.24719,368.3952521709622,17100,572697,,0.010432484,0.4189424,671.0017,-1.0,9.359994,430.77817,1.6297916,[ 0.121  0.333  0.192 -0.068  0.039  0.071  0.892 -0.111  0.     0.  0.   ],0.015148535,9.359994,368.39523
0.12000995,229.93733,861.3657796382904,,37.68,0.013677151,119.01558,1.367715,1.7766614,37.210682,205.82858,133196.58,459.02798,0.0010227185,100,56.07853,159.34303,172,12.000996,68.67515,348.95291486079316,17200,576465,,0.10227185,0.4189424,632.03296,-1.0,9.35998,402.09564,1.7832136,[ 0.122  0.337  0.192 -0.061  0.05   0.093  0.893 -0.111  0.     0.  0.   ],0.017766615,9.35998,348.95294
0.06916604,248.9078,866.2026207447052,,37.56,0.011205013,98.89282,1.1205014,0.8534688,63.284595,215.32338,116976.484,407.1962,0.0022622016,100,73.12724,183.7216,173,6.916604,57.570824,347.80062680913875,17300,580221,,0.22622016,0.4189424,546.9301,-1.0,9.35988,298.0223,1.3674794,[ 0.122  0.34   0.193 -0.043  0.058  0.084  0.892 -0.093  0.     0.  0.   ],0.008534688,9.35988,347.80063
1.6882358,248.20248,871.5803775787354,,38.9,0.026883928,112.072296,2.6883936,16.816523,2.4920313,410.33923,7823303.0,1034.943,9.435054e-05,100,6.7277904,198.26512,174,168.82358,65.78026,360.2747817293203,17400,584111,,0.009435054,0.4189424,540.0321,-1.0,9.359848,291.82962,14.863721,[ 0.108  0.336  0.187 -0.052  0.05   0.062  0.876 -0.106  0.     0.  0.   ],0.1681652,9.359848,360.2748
0.025324149,229.57857,876.983363866806,,38.02,0.010756346,122.66156,1.0756347,0.3756563,89.12897,130.68628,72811.97,379.47018,0.0058046263,100,90.22471,115.92856,175,2.532415,86.21097,352.2401325030007,17500,587913,,0.58046263,0.4189424,787.7053,-1.0,9.359911,558.1268,1.1083438,[ 0.087  0.335  0.173 -0.067  0.022  0.073  0.799 -0.081  0.     0.  0.   ],0.0037565634,9.359911,352.24014
0.061489336,247.9714,882.330197095871,,38.52,0.011766631,108.780304,1.1766632,0.8320344,66.66625,205.87714,102547.39,419.25266,0.0018676134,100,73.63511,173.65225,176,6.148934,79.30387,356.75170722184026,17600,591765,,0.18676135,0.4189424,610.33154,-1.0,9.36,362.36014,1.3580478,[ 0.088  0.335  0.174 -0.061  0.034  0.078  0.799 -0.075  0.     0.  0.   ],0.008320344,9.36,356.75168
0.29223892,247.87534,887.6793217658997,,38.86,0.016808204,112.147705,1.6808206,4.2842855,13.338637,289.3584,1079238.2,652.8259,0.0006708264,100,30.472654,159.38156,177,29.223894,75.48113,360.0230529646522,17700,595651,,0.06708264,0.4189424,668.805,-1.0,9.359998,420.92966,3.2816308,[ 0.084  0.315  0.161 -0.059  0.041  0.065  0.751 -0.09   0.     0.  0.   ],0.04284285,9.359998,360.02304
63.048046,259.2152,893.194744348526,,40.47,0.6354862,115.860374,63.548615,627.2712,1.0159372,38719.96,121170035000.0,51341.324,5.772661e-07,100,0.03713364,131.86069,178,6304.8047,98.87562,375.075575771748,17800,599698,,5.772661e-05,0.4189424,810.7162,-1.0,9.359787,551.501,2692.9758,[ 0.093  0.322  0.166 -0.04   0.063  0.095  0.753 -0.07   0.     0.  0.   ],6.272711,9.359787,375.0756
0.034010205,231.42639,899.5756409168243,,40.1,0.010882442,140.30034,1.0882442,0.45212495,85.2799,184.67775,75766.68,399.10962,0.0043391567,100,87.21722,171.46844,179,3.4010205,90.12999,371.72673186656704,17900,603708,,0.43391567,0.4189424,667.5276,-1.0,9.3599615,436.1012,1.1465626,[-0.009  0.327  0.143 -0.039  0.053  0.11   0.687 -0.155  0.     0.  0.   ],0.0045212493,9.3599615,371.7267
0.119556874,239.05023,905.1618132591248,,39.47,0.012738633,126.65018,1.2738633,1.587269,39.17598,159.37064,180355.66,475.5947,0.00140636,100,60.94227,118.83844,180,11.9556875,87.01894,365.700413664693,18000,607655,,0.140636,0.4189424,822.8733,-1.0,9.359894,583.82306,1.6408973,[-0.009  0.334  0.149 -0.04   0.051  0.124  0.708 -0.142  0.     0.  0.   ],0.01587269,9.359894,365.70038
0.022337649,238.76302,911.6516070365906,,40.17,0.010344234,133.42657,1.0344235,0.274249,93.43263,180.0883,74947.25,387.50647,0.0048914743,100,93.744644,171.36354,181,2.233765,78.404335,372.1895825845783,18100,611672,,0.48914745,0.4189424,669.42017,-1.0,9.359812,430.65717,1.0667276,[-0.02   0.326  0.137 -0.042  0.042  0.113  0.66  -0.161  0.     0.  0.   ],0.00274249,9.359812,372.1896
0.015105244,220.65393,917.7672290802002,,39.09,0.010243105,141.71693,1.0243106,0.19557323,96.48274,111.75226,66441.984,373.22296,0.0068114838,100,96.5157,105.49576,182,1.5105244,96.552765,362.37086320711074,18200,615581,,0.6811484,0.4189424,856.25037,-1.0,9.359829,635.59644,1.0361009,[-0.004  0.324  0.136 -0.038  0.038  0.115  0.648 -0.16   0.     0.  0.   ],0.0019557325,9.359829,362.37085
0.06623029,257.7203,923.8650443553925,,41.27,0.011227076,124.84711,1.1227075,0.968704,57.323906,170.5408,164987.02,448.09955,0.0011100998,100,72.89239,145.596,183,6.6230288,82.24861,382.5674151076306,18300,619708,,0.111009985,0.4189424,789.9048,-1.0,9.35992,532.18445,1.3718854,[-0.01   0.332  0.135 -0.045  0.034  0.12   0.652 -0.159  0.     0.  0.   ],0.009687039,9.35992,382.5674
0.019053193,220.47757,930.3844194412231,,41.04,0.010630744,159.91006,1.0630744,0.28986442,93.07982,204.04881,68904.38,407.27615,0.0047986177,100,92.82865,184.58293,184,1.9053193,85.618,380.3876439920464,18400,623812,,0.4798618,0.4189424,652.6824,-1.0,9.359964,432.2048,1.0772536,[ 0.011  0.319  0.129 -0.052  0.031  0.125  0.626 -0.167  0.     0.  0.   ],0.0028986444,9.359964,380.38766
0.15554363,239.64456,936.7570405006409,,39.4,0.0124875195,125.48536,1.2487521,1.7342999,34.14323,226.72305,554637.9,497.90518,0.0020114891,100,56.13515,161.95111,185,15.554362,73.412636,365.12991950931917,18500,627752,,0.20114891,0.4189424,677.2628,-1.0,9.359876,437.61826,1.781415,[ 0.03   0.299  0.124 -0.052  0.038  0.109  0.607 -0.172  0.     0.  0.   ],0.017343,9.359876,365.1299
0.015300376,230.44019,943.228761434555,,39.34,0.010245319,134.37296,1.024532,0.17089091,97.29311,177.80711,65083.47,373.98746,0.0063509285,100,96.73498,171.86205,186,1.5300376,79.98595,364.8131323590129,18600,631686,,0.63509285,0.4189424,643.17035,-1.0,9.359981,412.73016,1.0337522,[ 0.046  0.292  0.122 -0.044  0.043  0.123  0.589 -0.153  0.     0.  0.   ],0.0017089089,9.359981,364.81317
