MinIWNorm,MeanIWNorm,Weights,InitialReturnMax,EpisodesSoFar,TimestepsSoFar,InitialReturnMin,StdIW,MaxIW,Bound,InitialReturnStd,ReturnStepMaxmin,LearnableVariance,VarianceInit,Iteration,StdIWNorm,MinIW,MeanEntropy,J_sample_variance,ReturnMeanIW,OptimizationReturnMin,MaxIWNorm,EpRewMean,EmpiricalD2,OptimizationReturnMax,EpLenMean,EpThisIter,ESSRenyi,InitialReturnMean,ESSClassic,ReturnStepMax,OptimizationReturnMean,InitialBound,TimeElapsed,MeanIW
0.007218004,0.010080839,[-0.081  0.295  0.101 -0.03  -0.007 -0.026  0.636 -0.05   0.     0.  0.   ],519.99146,13000,407665,239.23026,0.14323711,1.5715837,186.43883,60.231354,9.359851,,-1.0,130,0.0014323711,0.72180045,0.4189424,63639.707,344.07574,,0.015715837,339.528597865315,1.0211297,280.7612,36.69,100,97.93075,339.5286,98.02103,9.359851,100.29835,183.53114,674.0975530147552,1.0080838
0.0007682435,0.011746495,[-0.077  0.296  0.098 -0.031  0.001 -0.023  0.633 -0.047  0.     0.  0.   ],756.8066,13100,411421,238.54892,0.71148306,5.180535,165.16583,76.13358,9.359978,,-1.0,131,0.0071148304,0.07682435,0.4189424,113812.98,419.6912,,0.051805347,347.56451557564054,1.2567526,518.2577,37.56,100,79.57015,347.56448,73.15984,9.359978,109.015594,120.52255,679.6230947971344,1.1746495
0.0059468183,0.010614773,[-0.067  0.302  0.107 -0.028  0.01  -0.012  0.672 -0.044  0.     0.  0.   ],818.35345,13200,415236,238.89468,0.27108544,2.2062027,119.94142,86.971436,9.359764,,-1.0,132,0.0027108544,0.59468186,0.4189424,76381.08,373.7266,,0.022062028,353.2267801088528,1.0685829,579.45874,38.15,100,93.58189,353.2268,93.8772,9.359764,114.33209,107.72075,685.6286129951477,1.0614774
0.004241233,0.010453518,[-0.074  0.307  0.103 -0.027  0.014 -0.003  0.658 -0.041  0.     0.  0.   ],624.5582,13300,419006,229.72556,0.28579545,2.1885448,173.95984,80.36157,9.359924,,-1.0,133,0.0028579545,0.42412332,0.4189424,69684.4,369.1064,,0.021885447,349.16281604376513,1.0847598,394.83267,37.7,100,92.1863,349.1628,93.04528,9.359924,119.437256,161.79532,691.1136095523834,1.0453517
0.0050082025,0.010137851,[-0.076  0.311  0.107 -0.025  0.014 -0.008  0.675 -0.047  0.     0.  0.   ],556.3368,13400,422694,248.25777,0.15798469,1.4317529,177.19794,62.593483,9.359955,,-1.0,134,0.0015798468,0.5008203,0.4189424,68148.95,346.07843,,0.014317529,341.3275294865179,1.0238608,308.07904,36.88,100,97.669525,341.3275,97.62907,9.359955,93.06976,174.42651,696.7881162166595,1.0137851
0.007110715,0.010236155,[-0.076  0.312  0.105 -0.025  0.012 -0.006  0.682 -0.049  0.     0.  0.   ],596.4735,13500,426507,239.2696,0.18221292,1.7003597,180.97453,74.26482,9.359729,,-1.0,135,0.001822129,0.7110715,0.4189424,68384.734,362.88873,,0.017003596,353.00981636381243,1.0334951,357.20392,38.13,100,96.75905,353.00986,96.9286,9.359729,113.74021,174.06775,702.4017004966736,1.0236155
0.0063960343,0.0102648055,[-0.073  0.307  0.102 -0.023  0.011 -0.004  0.667 -0.05   0.     0.  0.   ],605.8224,13600,430217,211.7472,0.21598907,1.9472308,167.09824,76.0878,9.359849,,-1.0,136,0.0021598907,0.63960344,0.4189424,54387.777,352.21274,,0.019472308,343.40799149989186,1.0374036,394.0752,37.1,100,96.3945,343.40802,95.76017,9.359849,131.6608,161.66129,708.0346803665161,1.0264806
0.003956004,0.010538434,[-0.074  0.31   0.098 -0.025  0.011 -0.007  0.649 -0.056  0.     0.  0.   ],567.9948,13700,433950,239.63751,0.36398768,2.4099092,186.88177,64.395424,9.359977,,-1.0,137,0.0036398768,0.3956004,0.4189424,72506.58,366.4183,,0.024099091,345.54095727636775,1.1101315,328.3573,37.33,100,90.07942,345.54092,89.34197,9.359977,105.90345,175.14252,713.5202701091766,1.0538434
0.003359878,0.011539024,[-0.085  0.307  0.095 -0.016  0.014 -0.02   0.631 -0.062  0.     0.  0.   ],511.77368,13800,437565,220.52754,0.65328664,3.986131,206.63599,57.776897,9.359974,,-1.0,138,0.006532866,0.3359878,0.4189424,76167.2,381.47638,,0.03986131,334.50098252728617,1.2968364,291.24615,36.15,100,77.11073,334.50098,75.72714,9.359974,113.97346,180.96889,719.3511068820953,1.1539024
0.0050912905,0.0104844775,[-0.072  0.309  0.096 -0.031 -0.001 -0.011  0.634 -0.057  0.     0.  0.   ],727.682,13900,441295,238.96198,0.26390824,2.0762646,138.24057,84.61813,9.359874,,-1.0,139,0.0026390825,0.50912905,0.4189424,74062.88,364.32883,,0.020762647,345.0947778001178,1.0725814,488.72003,37.3,100,93.23302,345.09482,94.041565,9.359874,106.132805,126.79016,725.2499852180481,1.0484476
0.0035298578,0.010475451,[-0.072  0.317  0.096 -0.026  0.002 -0.014  0.648 -0.061  0.     0.  0.   ],668.0009,14000,445131,257.557,0.49988717,3.412787,165.58176,81.575966,9.359868,,-1.0,140,0.0049988716,0.3529858,0.4189424,103067.266,380.37256,,0.03412787,355.0765385096871,1.1487746,410.4439,38.36,100,87.04928,355.07654,81.45189,9.359868,97.51953,154.67624,731.1404631137848,1.0475451
0.0075277793,0.010277356,[-5.859e-02  3.181e-01  9.174e-02 -3.026e-02 -5.578e-04 -1.469e-03  6.374e-01 -5.665e-02  0.000e+00  0.000e+00  0.000e+00],622.81494,14100,448887,211.32906,0.14234136,1.4889047,169.29935,81.87425,9.3598795,,-1.0,141,0.0014234135,0.75277793,0.4189424,56565.348,359.08176,,0.014889047,347.6445226956155,1.0316951,411.4859,37.56,100,96.92786,347.64456,98.1179,9.3598795,136.31546,160.80003,737.1913871765137,1.0277357
0.0046542566,0.0101604555,[-0.058  0.329  0.094 -0.03   0.002  0.005  0.651 -0.051  0.     0.  0.   ],641.489,14200,452608,221.70831,0.40085295,4.4684057,162.70114,79.94202,9.3599205,,-1.0,142,0.0040085297,0.46542567,0.4189424,86940.48,361.65985,,0.044684056,344.43299893517985,1.0688211,419.7807,37.21,100,93.56103,344.433,86.53152,9.3599205,122.724686,151.98627,743.279648065567,1.0160456
0.0042153257,0.0111458,[-3.765e-02  3.333e-01  9.720e-02 -3.180e-02  1.323e-05  9.529e-03  6.722e-01 -4.551e-02  0.000e+00  0.000e+00  0.000e+00],708.38513,14300,456150,231.15909,0.493994,2.8710196,133.77228,70.915,9.359984,,-1.0,143,0.00493994,0.42153257,0.4189424,76522.64,364.3365,,0.028710196,327.84719268303866,1.1770705,477.22604,35.42,100,84.95668,327.8472,83.58157,9.359984,96.6881,115.331665,748.8376703262329,1.11458
0.0044999355,0.010789412,[-0.037  0.33   0.097 -0.029  0.003  0.013  0.665 -0.033  0.     0.  0.   ],587.2376,14400,459772,230.3605,0.4784833,2.9297633,176.97292,73.350945,9.359984,,-1.0,144,0.004784833,0.44999358,0.4189424,76289.05,367.13098,,0.029297633,335.05807188579746,1.1650895,356.8771,36.22,100,85.830315,335.05804,83.56523,9.359984,104.69758,158.88676,754.4899055957794,1.0789412
0.0063440353,0.010220331,[-0.022  0.334  0.104 -0.019  0.01   0.013  0.692 -0.028  0.     0.  0.   ],800.14264,14500,463539,229.43335,0.1861215,1.5172863,113.05043,88.07014,9.359854,,-1.0,145,0.0018612149,0.6344035,0.4189424,64472.477,356.7423,,0.015172862,348.5916904394635,1.0306349,570.7093,37.67,100,97.02757,348.5917,96.79009,9.359854,119.15835,108.548904,760.5045425891876,1.0220331
0.0040146396,0.010286072,[-0.02   0.338  0.104 -0.016  0.017  0.012  0.697 -0.029  0.     0.  0.   ],636.48145,14600,467325,230.8382,0.27346593,2.5060837,167.42105,76.61732,9.359944,,-1.0,146,0.0027346592,0.401464,0.4189424,70722.87,363.44604,,0.025060836,350.34919389462374,1.0539231,405.64325,37.86,100,94.88358,350.3492,93.39844,9.359944,119.510994,159.40475,766.3766794204712,1.0286074
0.005853779,0.010359131,[-0.008  0.335  0.107 -0.012  0.02   0.022  0.707 -0.025  0.     0.  0.   ],605.17413,14700,471041,238.73169,0.25769842,2.5231628,168.45087,65.23604,9.359925,,-1.0,147,0.0025769842,0.58537793,0.4189424,66228.72,354.7981,,0.025231628,344.1346401731581,1.0535197,366.44244,37.16,100,94.919914,344.13464,94.17226,9.359925,105.40295,162.58241,772.2094855308533,1.035913
0.005301805,0.010456484,[-0.012  0.339  0.103 -0.015  0.018  0.019  0.702 -0.019  0.     0.  0.   ],557.0616,14800,474731,248.10042,0.2608718,1.9313908,183.98508,56.86393,9.359925,,-1.0,148,0.002608718,0.5301805,0.4189424,72287.42,357.27856,,0.019313907,341.4876235720208,1.0752652,308.96118,36.9,100,93.00031,341.4876,94.14052,9.359925,93.38721,174.36914,778.1045925617218,1.0456483
0.0034149007,0.010615073,[-0.019  0.336  0.101 -0.016  0.019  0.012  0.698 -0.029  0.     0.  0.   ],624.36255,14900,478467,238.57645,0.2968777,2.123601,177.59535,73.146454,9.35979,,-1.0,149,0.0029687767,0.3414901,0.4189424,75059.45,373.46106,,0.02123601,345.8806184096214,1.0934542,385.7861,37.36,100,91.4533,345.8806,92.74558,9.35979,107.30417,158.57187,784.1455068588257,1.0615073
0.0047937892,0.010292376,[-0.011  0.338  0.105 -0.01   0.021  0.02   0.718 -0.031  0.     0.  0.   ],535.7231,15000,482191,238.5123,0.20059697,1.9718839,193.169,65.11633,9.359933,,-1.0,150,0.0020059699,0.47937894,0.4189424,68007.836,358.05115,,0.019718839,344.8851746786107,1.0525045,297.2108,37.24,100,95.01147,344.88516,96.34046,9.359933,106.37288,184.16821,790.0296468734741,1.0292376
0.006862638,0.01021954,[-0.002  0.335  0.105 -0.01   0.017  0.03   0.718 -0.031  0.     0.  0.   ],687.4956,15100,485899,230.12808,0.15082525,1.4074125,143.73561,75.37854,9.359952,,-1.0,151,0.0015082525,0.6862638,0.4189424,63596.555,353.2397,,0.014074125,343.2484171010809,1.0318168,457.36752,37.08,100,96.91643,343.2484,97.8683,9.359952,113.12034,136.9998,795.7901282310486,1.021954
0.0061479136,0.010392853,[-0.003  0.336  0.105 -0.013  0.016  0.022  0.722 -0.03   0.     0.  0.   ],718.1046,15200,489673,249.16998,0.23277694,1.7124748,142.47852,76.55379,9.359994,,-1.0,152,0.002327769,0.6147914,0.4189424,74988.11,363.80307,,0.017124748,349.5788075926949,1.0554588,468.93463,37.74,100,94.74553,349.5788,95.22304,9.359994,100.40882,134.1474,801.767217874527,1.0392853
0.006807523,0.010641944,[-0.002  0.335  0.104 -0.01   0.016  0.017  0.734 -0.035  0.     0.  0.   ],614.8703,15300,493460,229.70705,0.28478372,2.174522,180.09912,72.08904,9.359956,,-1.0,153,0.002847837,0.6807523,0.4189424,68416.56,371.87225,,0.021745218,350.83534518411244,1.0808513,385.16327,37.87,100,92.51966,350.83536,93.31733,9.359956,121.1283,166.37428,807.8261766433716,1.0641944
0.006670209,0.010153505,[ 0.003  0.339  0.105 -0.008  0.016  0.031  0.742 -0.024  0.     0.  0.   ],763.38055,15400,497321,220.59216,0.11815262,1.3953936,133.65842,88.949295,9.359945,,-1.0,154,0.001181526,0.6670209,0.4189424,60172.637,364.66412,,0.013953935,357.58620527117586,1.0174681,542.7884,38.61,100,98.28318,357.5862,98.66399,9.359945,136.99405,128.57205,813.7861814498901,1.0153505
0.005329806,0.0104353465,[ 0.009  0.333  0.102 -0.006  0.015  0.025  0.741 -0.029  0.     0.  0.   ],721.70465,15500,501118,220.50562,0.28358772,2.8530464,147.71277,87.94867,9.359882,,-1.0,155,0.002835877,0.5329806,0.4189424,77603.05,371.4342,,0.028530464,351.27139998122016,1.067711,501.19904,37.97,100,93.6583,351.27136,93.12273,9.359882,130.76578,134.76001,819.6580848693848,1.0435348
0.0034870366,0.010832436,[ 0.002  0.33   0.1   -0.005  0.018  0.015  0.736 -0.031  0.     0.  0.   ],877.0542,15600,504949,229.48108,0.37152442,2.3378956,113.6167,100.67296,9.359773,,-1.0,156,0.0037152441,0.34870365,0.4189424,83939.9,392.8045,,0.023378955,354.7487606731578,1.1258938,647.5731,38.31,100,88.81832,354.74878,89.47496,9.359773,125.26768,91.63254,826.1232209205627,1.0832436
0.0052253664,0.010296849,[-0.01   0.339  0.101 -0.007  0.009  0.011  0.749 -0.037  0.     0.  0.   ],691.8639,15700,508788,220.40341,0.18016472,1.4178923,153.97906,81.07307,9.359944,,-1.0,157,0.0018016471,0.52253664,0.4189424,60018.184,365.50543,,0.014178923,355.30319360859903,1.0385926,471.46048,38.39,100,96.28415,355.3032,97.029465,9.359944,134.89978,147.744,832.4641182422638,1.0296849
0.0038423964,0.01048625,[-0.004  0.337  0.099 -0.003  0.015  0.011  0.75  -0.039  0.     0.  0.   ],574.7859,15800,512429,221.08658,0.394042,2.5023458,174.46216,58.090725,9.359699,,-1.0,158,0.0039404193,0.38423964,0.4189424,62853.0,356.4728,,0.025023457,337.04428282716515,1.1141376,353.6993,36.41,100,89.755516,337.0443,87.62682,9.359699,115.957695,164.60849,838.7201237678528,1.0486251
0.005585486,0.010566008,[-0.005  0.343  0.105 -0.005  0.019  0.01   0.782 -0.036  0.     0.  0.   ],590.75696,15900,516191,248.01198,0.2552699,1.8898823,184.36201,74.15698,9.359867,,-1.0,159,0.002552699,0.5585486,0.4189424,75845.24,367.28366,,0.018898822,348.0946803175186,1.0652955,342.745,37.62,100,93.870674,348.0947,94.48506,9.359867,100.08272,170.86761,844.6494567394257,1.0566009
0.003631148,0.010574349,[ 0.003  0.344  0.11  -0.002  0.025  0.012  0.805 -0.032  0.     0.  0.   ],655.0766,16000,520102,247.95854,0.3738709,2.543741,181.8854,78.82149,9.359956,,-1.0,160,0.0037387086,0.3631148,0.4189424,83439.67,389.81577,,0.025437409,362.2976949349959,1.1194615,407.11804,39.11,100,89.32866,362.29767,88.888275,9.359956,114.33915,165.77473,850.7872271537781,1.0574348
0.0058647073,0.01021968,[ 1.243e-02  3.371e-01  1.084e-01 -7.867e-03  1.888e-02  6.950e-04  8.087e-01 -3.900e-02  0.000e+00  0.000e+00  0.000e+00],537.0719,16100,524005,231.1052,0.1828899,1.5411881,206.7726,74.43725,9.359801,,-1.0,161,0.0018288989,0.5864707,0.4189424,64103.223,371.13638,,0.015411881,361.5318844511662,1.0406506,305.9667,39.03,100,96.093735,361.53186,96.89676,9.359801,130.4267,200.4103,856.9454765319824,1.021968
0.0023743894,0.012045995,[ 0.006  0.345  0.107 -0.007  0.022 -0.006  0.811 -0.044  0.     0.  0.   ],621.28485,16200,527851,248.37082,0.9058813,6.7274094,207.33841,79.66411,9.359898,,-1.0,162,0.009058813,0.23743895,0.4189424,126748.266,431.28418,,0.06727409,355.922593958258,1.4436494,372.91403,38.46,100,69.2689,355.92258,63.876045,9.359898,107.55179,169.53714,862.959531545639,1.2045995
0.0039298055,0.010226416,[ 0.002  0.349  0.109 -0.017  0.016 -0.013  0.815 -0.031  0.     0.  0.   ],576.6863,16300,531662,249.6333,0.33187953,3.33437,184.21947,68.03784,9.359836,,-1.0,163,0.0033187952,0.39298058,0.4189424,76606.1,363.2719,,0.0333437,352.8020470419401,1.0711217,327.05298,38.11,100,93.36008,352.80203,90.47148,9.359836,103.16875,179.79616,869.3614258766174,1.0226417
0.0023253453,0.011139639,[-0.004  0.347  0.11  -0.015  0.02  -0.021  0.823 -0.035  0.     0.  0.   ],614.5912,16400,535504,247.77124,0.5021282,3.01515,193.27025,76.41689,9.359989,,-1.0,164,0.0050212815,0.23253454,0.4189424,89188.266,395.26807,,0.0301515,355.504781784382,1.2002678,366.81995,38.42,100,83.31474,355.5048,83.112885,9.359989,107.73354,171.12741,875.6537013053894,1.113964
0.0031319866,0.010911229,[ 0.005  0.351  0.111 -0.023  0.015 -0.019  0.823 -0.023  0.     0.  0.   ],564.7633,16500,539248,248.04771,0.4486018,2.7981849,196.24516,61.89995,9.359977,,-1.0,165,0.0044860183,0.31319866,0.4189424,82184.43,380.5392,,0.027981848,346.4282062794904,1.18317,316.71558,37.44,100,84.51871,346.4282,85.54071,9.359977,98.380486,176.9992,881.5747838020325,1.091123
0.002809367,0.010774034,[-0.004  0.349  0.105 -0.022  0.018 -0.016  0.81  -0.036  0.     0.  0.   ],537.43256,16600,542930,240.09912,0.60474753,4.065665,196.23843,59.404465,9.35989,,-1.0,166,0.006047475,0.2809367,0.4189424,81980.46,371.49725,,0.04065665,340.72052845719287,1.1815969,297.33344,36.82,100,84.63123,340.72052,76.04222,9.35989,100.621414,179.49074,887.5734040737152,1.0774034
0.0040197847,0.010942126,[ 0.004  0.359  0.11  -0.031  0.008 -0.005  0.838 -0.031  0.     0.  0.   ],706.844,16700,546817,240.27422,0.5120556,4.74162,172.44315,86.30784,9.359988,,-1.0,167,0.005120556,0.40197846,0.4189424,92506.805,401.9649,,0.0474162,360.0401836825479,1.1715428,466.56976,38.87,100,85.35754,360.0402,82.0349,9.359988,119.76596,147.98697,893.7590591907501,1.0942125
0.0059393267,0.010275756,[ 0.007  0.36   0.107 -0.028  0.016  0.009  0.828 -0.032  0.     0.  0.   ],584.8779,16800,550556,229.43643,0.17178713,1.5368695,175.75763,66.46243,9.359831,,-1.0,168,0.0017178713,0.5939327,0.4189424,60834.203,354.22318,,0.015368695,346.22984970314553,1.0345128,355.4415,37.39,100,96.663864,346.22986,97.28117,9.359831,116.79342,170.7665,899.7534790039062,1.0275756
0.004346265,0.01062029,[ 0.007  0.364  0.107 -0.03   0.014  0.019  0.829 -0.029  0.     0.  0.   ],737.97363,16900,554435,220.24385,0.28881973,1.8401105,149.55775,89.13115,9.359895,,-1.0,169,0.0028881975,0.43462652,0.4189424,65447.56,380.0621,,0.018401105,359.1089559273246,1.0840119,517.7298,38.79,100,92.24991,359.10898,93.11358,9.359895,138.86511,137.71687,906.2136693000793,1.0620292
0.0018479994,0.011549656,[ 0.005  0.365  0.107 -0.022  0.024  0.017  0.832 -0.03   0.     0.  0.   ],670.676,17000,558272,248.69339,0.5355651,3.0833337,188.02565,75.03776,9.359945,,-1.0,170,0.005355651,0.18479994,0.4189424,98703.59,415.52496,,0.030833337,355.46301195364714,1.2784747,421.98264,38.37,100,78.21821,355.46304,82.302925,9.359945,106.76963,154.26022,912.6134021282196,1.1549656
0.0026616924,0.01122258,[ 0.002  0.368  0.104 -0.015  0.03   0.014  0.835 -0.044  0.     0.  0.   ],617.9829,17100,562085,259.38815,0.49174786,2.3806682,190.9996,72.07982,9.359872,,-1.0,171,0.004917478,0.26616925,0.4189424,94346.875,395.34152,,0.023806682,353.2091186379736,1.2148414,358.59476,38.13,100,82.31528,353.2091,83.89268,9.359872,93.82097,167.81427,918.6646685600281,1.1222581
0.0056102253,0.010303417,[ 0.007  0.371  0.108 -0.004  0.039  0.011  0.856 -0.046  0.     0.  0.   ],546.55347,17200,565914,249.82053,0.21855038,1.6152382,198.2527,58.81277,9.359911,,-1.0,172,0.002185504,0.5610225,0.4189424,71683.93,366.0411,,0.016152382,354.4265578285265,1.0471673,296.73294,38.29,100,95.49573,354.42657,95.694466,9.359911,104.606026,190.46051,924.9209237098694,1.030342
0.0061343745,0.010575709,[ 0.021  0.353  0.101 -0.009  0.035  0.005  0.846 -0.05   0.     0.  0.   ],680.03766,17300,569749,250.15048,0.2987847,2.7097707,163.02058,67.06736,9.359946,,-1.0,173,0.002987847,0.6134375,0.4189424,77664.79,375.37885,,0.027097706,355.2643736742445,1.0835025,429.88718,38.35,100,92.293274,355.26437,92.608246,9.359946,105.1139,151.25308,931.2494144439697,1.0575709
0.0073609543,0.010075204,[ 0.018  0.355  0.102 -0.007  0.034 -0.004  0.858 -0.048  0.     0.  0.   ],474.66547,17400,573422,229.51993,0.1328583,1.5652232,199.49452,50.73967,9.359981,,-1.0,174,0.001328583,0.7360954,0.4189424,56938.254,342.84146,,0.015652232,340.0763122980797,1.013349,245.14554,36.73,100,98.68268,340.07632,98.29082,9.359981,110.55639,197.67667,937.7316462993622,1.0075204
0.005319945,0.010256064,[ 0.008  0.36   0.102 -0.001  0.025  0.004  0.858 -0.045  0.     0.  0.   ],521.06256,17500,577126,239.05353,0.20592499,1.5412091,193.12411,58.325726,9.359693,,-1.0,175,0.0020592497,0.5319945,0.4189424,65510.395,352.49893,,0.01541209,342.73854742830054,1.0394822,282.00903,37.04,100,96.20174,342.73856,96.12481,9.359693,103.68502,186.41977,944.1333668231964,1.0256064
0.0029074266,0.01087244,[-3.438e-04  3.569e-01  9.551e-02 -1.003e-03  2.487e-02  2.978e-03  8.403e-01 -5.062e-02  0.000e+00  0.000e+00  0.000e+00],698.72424,17600,581035,229.54663,0.46914643,2.6122177,169.25652,80.07737,9.359935,,-1.0,176,0.0046914644,0.29074267,0.4189424,79865.87,395.84204,,0.026122175,362.1120471749255,1.1684504,469.1776,39.09,100,85.58344,362.11203,84.30333,9.359935,132.56541,152.4948,950.783323764801,1.087244
0.0025229852,0.011290197,[-0.005  0.366  0.099  0.005  0.03  -0.008  0.859 -0.053  0.     0.  0.   ],740.87366,17700,584866,248.9338,0.554261,3.902901,161.88452,78.22585,9.359885,,-1.0,177,0.0055426103,0.25229853,0.4189424,99792.96,406.9058,,0.03902901,354.5700703128104,1.2152812,491.93985,38.31,100,82.28548,354.57007,80.579865,9.359885,105.63626,132.30795,957.4268698692322,1.1290197
0.0062615513,0.01027504,[-0.002  0.369  0.102  0.011  0.032  0.012  0.865 -0.052  0.     0.  0.   ],577.0215,17800,588782,238.32402,0.23107503,1.9939523,198.53748,77.519035,9.359963,,-1.0,178,0.0023107503,0.62615514,0.4189424,69202.125,376.83435,,0.019939523,362.7017011084068,1.0608672,338.69745,39.16,100,94.262505,362.70172,95.18595,9.359963,124.37768,189.59526,964.0232534408569,1.0275041
0.0053469413,0.0104549145,[-0.002  0.367  0.104  0.005  0.029  0.022  0.864 -0.048  0.     0.  0.   ],708.3566,17900,592713,258.31104,0.29392365,2.082064,165.43669,77.68426,9.359947,,-1.0,179,0.0029392364,0.53469414,0.4189424,85936.72,386.23395,,0.020820638,363.9902110532408,1.0795455,450.0456,39.31,100,92.63158,363.9902,92.67526,9.359947,105.67918,151.48323,970.533536195755,1.0454915
0.0036925613,0.0110487845,[-0.004  0.358  0.099 -0.003  0.026  0.015  0.845 -0.054  0.     0.  0.   ],659.75995,18000,596688,229.81805,0.50921935,4.4476624,201.21707,87.335945,9.3599205,,-1.0,180,0.0050921934,0.36925614,0.4189424,89381.94,412.70383,,0.04447662,367.995918361294,1.1416999,429.9419,39.75,100,87.58869,367.9959,82.48015,9.3599205,138.17787,170.06796,977.1785345077515,1.1048784
0.0016151118,0.01205584,[-0.012  0.358  0.093 -0.005  0.026  0.003  0.81  -0.062  0.     0.  0.   ],593.9005,18100,600517,266.66577,1.3057591,12.238033,214.97032,61.460117,9.359892,,-1.0,181,0.01305759,0.16151118,0.4189424,137649.16,434.58084,,0.12238033,354.38115920401464,1.519275,327.23474,38.29,100,65.82087,354.38113,46.01743,9.359892,87.71539,176.21098,984.263754606247,1.2055839
0.0037762003,0.011232937,[-0.011  0.371  0.095 -0.01   0.016  0.026  0.821 -0.046  0.     0.  0.   ],604.80225,18200,604367,220.67331,0.4875003,3.3197854,209.20006,76.125305,9.359988,,-1.0,182,0.004875003,0.37762004,0.4189424,81545.77,407.46838,,0.033197854,356.54151454329406,1.1940911,384.12894,38.5,100,83.745705,356.54153,84.15038,9.359988,135.86821,175.10085,990.8618063926697,1.1232936
0.0030237255,0.0106717,[-0.019  0.382  0.1   -0.011  0.013  0.026  0.853 -0.049  0.     0.  0.   ],701.925,18300,608123,220.43437,0.47926727,4.0927753,154.90099,74.49239,9.359922,,-1.0,183,0.0047926726,0.30237255,0.4189424,95490.56,381.10675,,0.040927753,347.7022222469592,1.1539407,481.4906,37.56,100,86.65957,347.70224,83.216,9.359922,127.267845,137.12473,997.2561807632446,1.0671699
0.0058673844,0.0103139635,[-0.022  0.373  0.099 -0.013  0.008  0.011  0.851 -0.06   0.     0.  0.   ],561.5643,18400,611847,248.00998,0.21964471,1.5314653,182.15486,60.228935,9.359877,,-1.0,184,0.002196447,0.58673847,0.4189424,70205.516,354.6521,,0.015314653,344.7734548598231,1.0483899,313.5543,37.24,100,95.38436,344.77347,95.66163,9.359877,96.76349,176.3042,1003.0773069858551,1.0313964
0.0069758627,0.01012528,[-0.029  0.376  0.101 -0.019  0.003  0.008  0.855 -0.06   0.     0.  0.   ],557.58203,18500,615664,238.6289,0.16947849,1.6088606,189.86276,67.55771,9.359925,,-1.0,185,0.0016947848,0.6975863,0.4189424,64794.72,359.47784,,0.016088605,353.4851340806717,1.0281795,318.95312,38.17,100,97.25928,353.4851,97.274704,9.359925,114.85623,186.21054,1008.8529069423676,1.0125281
0.0027947843,0.011355419,[-0.031  0.377  0.102 -0.019  0.003  0.009  0.865 -0.063  0.     0.  0.   ],670.59705,18600,619517,265.98615,0.9839072,9.630512,172.89058,79.41442,9.35991,,-1.0,186,0.009839073,0.27947843,0.4189424,103443.586,399.2746,,0.09630512,356.76829193631715,1.2662684,404.6109,38.53,100,78.9722,356.76828,57.118008,9.35991,90.78215,155.5892,1014.7448265552521,1.1355419
4.7054917e-05,0.019798588,[-0.036  0.371  0.102 -0.026 -0.005 -0.004  0.855 -0.058  0.     0.  0.   ],711.6614,18700,623424,239.66751,10.16636,102.89862,428.86783,84.14294,9.359909,,-1.0,187,0.10166358,0.004705492,0.4189424,8064652.5,868.7203,,1.0289862,361.67971338577723,4.244482,471.99387,39.07,100,23.560001,361.67972,3.6540217,9.359909,122.01221,148.18132,1020.4474260807037,1.9798589
0.0014700718,0.011146265,[-0.052  0.37   0.098 -0.024 -0.006 -0.042  0.845 -0.084  0.     0.  0.   ],566.4502,18800,627391,257.87155,0.6124344,5.068042,224.05038,66.47426,9.359907,,-1.0,188,0.006124344,0.14700718,0.4189424,95499.28,412.1922,,0.050680418,367.41943183539274,1.2257578,308.57864,39.67,100,81.582184,367.4195,76.810936,9.359907,109.54788,197.48439,1026.7648296356201,1.1146266
0.006174476,0.010139129,[-0.035  0.377  0.105 -0.022 -0.008 -0.023  0.87  -0.066  0.     0.  0.   ],670.66626,18900,631219,230.52705,0.2414749,1.8352623,158.58437,68.28776,9.359838,,-1.0,189,0.002414749,0.6174476,0.4189424,63884.78,363.87,,0.018352622,354.5373331439364,1.0410261,440.13922,38.28,100,96.05907,354.53735,94.63237,9.359838,124.010284,153.3375,1032.4202597141266,1.0139129
0.00032089226,0.013418239,[-0.026  0.381  0.108 -0.016 -0.008 -0.018  0.882 -0.058  0.     0.  0.   ],649.7549,19000,635154,238.76103,1.2226061,6.3254857,239.09772,71.4063,9.359867,,-1.0,190,0.012226062,0.032089226,0.4189424,193041.33,506.8463,,0.063254856,364.3661236991034,1.8867431,410.99384,39.35,100,53.00139,364.3661,54.63886,9.359867,125.605095,169.43967,1037.9311830997467,1.3418237
0.0031209881,0.010756197,[-0.034  0.38   0.107 -0.018 -0.013 -0.036  0.897 -0.082  0.     0.  0.   ],629.2673,19100,639073,250.23488,0.45783126,2.9393337,186.74333,74.364555,9.359907,,-1.0,191,0.0045783124,0.31209883,0.4189424,83458.29,389.97797,,0.029393336,362.633890441146,1.158998,379.0324,39.19,100,86.281425,362.63388,84.66162,9.359907,112.399,173.85374,1043.7404596805573,1.0756197
0.002585675,0.01162119,[-0.032  0.383  0.109 -0.018 -0.014 -0.039  0.904 -0.071  0.     0.  0.   ],511.15277,19200,642943,238.67781,0.51006824,2.8489075,241.78542,65.50788,9.359537,,-1.0,192,0.0051006824,0.2585675,0.4189424,87774.836,414.01044,,0.028489074,358.273597453722,1.2613876,272.47498,38.7,100,79.27777,358.2736,83.84732,9.359537,119.595795,204.92776,1049.185865163803,1.162119
