MeanEntropy,J_sample_variance,OptimizationReturnMin,ESSClassic,VarianceInit,StdIWNorm,MinIWNorm,OptimizationReturnMax,Bound,EpisodesSoFar,EmpiricalD2,MeanIWNorm,MeanIW,ReturnMeanIW,Weights,MinIW,ReturnStepMaxmin,MaxIW,EpLenMean,EpThisIter,InitialReturnMean,StdIW,InitialReturnMax,ReturnStepMax,EpRewMean,InitialBound,MaxIWNorm,InitialReturnMin,TimestepsSoFar,ESSRenyi,OptimizationReturnMean,Iteration,TimeElapsed,InitialReturnStd,LearnableVariance
0.4189424,60332.742,,89.268745,-1.0,0.0036187249,0.005521362,449.1812,155.09227,11700,1.0839801,0.010437114,1.0437113,358.45734,[-0.048  0.277  0.077 -0.058  0.028  0.057  0.569 -0.068  0.     0.  0.   ],0.55213624,9.35996,3.3604288,36.92,100,341.75992,0.3618725,651.09515,9.35996,341.7599220344491,146.43135,0.033604287,201.91396,363258,92.25262,139.84596,117,438.69331192970276,78.94681,
0.4189424,55480.688,,98.55985,-1.0,0.0012257297,0.006851461,434.89435,140.13754,11800,1.0165418,0.010140032,1.0140033,338.32974,[-0.05   0.277  0.072 -0.058  0.027  0.056  0.545 -0.074  0.     0.  0.   ],0.6851461,9.35996,1.3317778,36.13,100,334.32776,0.12257299,655.2434,9.35996,334.3277845924464,137.75478,0.013317778,220.34904,366871,98.372734,113.97874,118,442.42852687835693,72.22712,
0.4189424,66275.375,,91.251015,-1.0,0.0031854417,0.004947794,455.1999,148.41524,11900,1.0618225,0.01028749,1.0287491,360.7088,[-0.046  0.276  0.073 -0.058  0.029  0.053  0.552 -0.072  0.     0.  0.   ],0.49477944,9.359928,2.55762,37.6,100,348.20267,0.31854418,686.73566,9.359928,348.20266409495275,142.18198,0.0255762,231.53577,370631,94.1777,116.666885,119,446.39535760879517,88.620224,
0.4189424,84528.336,,80.2742,-1.0,0.005411318,0.002639821,428.9622,173.77287,12000,1.1802555,0.010916251,1.0916252,385.93762,[-0.038  0.267  0.073 -0.053  0.035  0.046  0.555 -0.075  0.     0.  0.   ],0.26398212,9.359958,4.488229,37.67,100,348.98065,0.5411318,650.9745,9.359958,348.9806727474841,153.68832,0.044882286,222.0123,374398,84.72742,126.96837,120,450.26606607437134,79.76572,
0.4189424,206549.1,,31.891216,-1.0,0.01962039,0.000876691,457.56586,180.54706,12100,1.9379219,0.013425843,1.3425845,471.73083,[-0.029  0.268  0.074 -0.059  0.035  0.063  0.557 -0.074  0.     0.  0.   ],0.087669104,9.359952,13.700542,37.18,100,344.27136,1.9620391,697.2328,9.359952,344.27136357111294,135.10153,0.13700542,239.66692,378116,51.601665,104.60443,121,454.18276023864746,78.41324,
0.4189424,1617050400.0,,1.0071261,-1.0,11.12031,1.334331e-06,300.3449,18301.586,12200,3835.9785,1.1216488,112.16489,27989.814,[-0.027  0.275  0.078 -0.05   0.042  0.077  0.571 -0.044  0.     0.  0.   ],0.0001334331,9.359998,11176.732,35.81,100,331.55103,1112.0311,521.4169,9.359998,331.5510307312493,175.12598,111.76732,221.07195,381697,0.026068967,110.47908,122,457.99933385849,63.96186,
0.4189424,76048.92,,83.86108,-1.0,0.004957429,0.0018140003,449.18384,151.63475,12300,1.1971871,0.011300545,1.1300545,365.78427,[-0.051  0.255  0.059 -0.056  0.051  0.155  0.44  -0.031  0.     0.  0.   ],0.18140003,9.35993,3.179322,34.1,100,315.78748,0.49574292,652.40137,9.35993,315.7874751607136,120.06708,0.031793218,203.21753,385107,83.52914,112.569954,123,462.5618562698364,75.261345,
0.4189424,62838.29,,91.72711,-1.0,0.0031631084,0.0036348568,355.5891,178.2696,12400,1.0746149,0.010532561,1.053256,355.03143,[-0.03   0.256  0.066 -0.044  0.058  0.163  0.472 -0.032  0.     0.  0.   ],0.3634857,9.359934,2.4503543,36.04,100,333.73566,0.31631088,568.3826,9.359934,333.7356643234406,163.22087,0.024503542,212.79353,388711,93.056595,120.94214,124,466.54982328414917,80.579506,
0.4189424,72743.71,,78.538345,-1.0,0.0055660154,0.002750526,346.10565,161.14046,12500,1.2228839,0.010647651,1.064765,349.35745,[-0.052  0.278  0.065 -0.054  0.054  0.176  0.488 -0.025  0.     0.  0.   ],0.2750526,9.35988,4.9103894,34.4,100,318.5668,0.5566015,567.34204,9.35988,318.5668046513107,148.3642,0.049103893,221.23639,392151,81.77391,97.330414,125,470.21507954597473,65.55052,
0.4189424,62112.6,,91.94456,-1.0,0.0032658086,0.0021018453,364.5514,189.13516,12600,1.1621299,0.0110334065,1.1033406,372.75168,[-0.049  0.269  0.066 -0.046  0.06   0.169  0.494 -0.038  0.     0.  0.   ],0.21018454,9.359862,2.0314105,36.33,100,336.56985,0.32658085,567.7579,9.359862,336.5698268008844,166.24248,0.020314105,203.20648,395784,86.048904,133.36336,126,474.0719995498657,78.859726,
0.4189424,238688.73,,42.553688,-1.0,0.014033025,0.0018947476,495.5792,178.6529,12700,1.5321678,0.012077825,1.2077826,434.5521,[-0.053  0.272  0.064 -0.055  0.051  0.179  0.494 -0.045  0.     0.  0.   ],0.18947476,9.359931,10.566986,35.26,100,326.50583,1.4033024,689.1195,9.359931,326.50583698444126,119.76999,0.105669856,193.54031,399310,65.267006,132.96552,127,477.85766315460205,82.41975,
0.4189424,283941.9,,19.748255,-1.0,0.027588218,0.0017198519,289.77322,247.6132,12800,2.0363855,0.013685504,1.3685504,466.79794,[ 1.217e-04  2.510e-01  6.086e-02 -5.413e-02  5.283e-02  1.816e-01  4.905e-01 -6.043e-02  0.000e+00  0.000e+00  0.000e+00],0.1719852,9.359923,27.902885,36.18,100,335.19638,2.7588217,511.98712,9.359923,335.19636805798393,181.60022,0.27902886,222.2139,402928,49.106613,112.98246,128,481.920058965683,71.907814,
0.4189424,51419.074,,97.8631,-1.0,0.0015121152,0.007395048,448.9947,149.03714,12900,1.0311365,0.010232982,1.0232983,347.5424,[ 0.004  0.238  0.06  -0.068  0.038  0.146  0.475 -0.078  0.     0.  0.   ],0.7395048,9.359961,1.7558048,36.33,100,336.70215,0.15121153,651.61743,9.359961,336.70218154736244,141.21696,0.017558048,202.62274,406561,96.98037,134.07944,129,485.8772690296173,76.65347,
0.4189424,117912440.0,,1.0753971,-1.0,1.8099508,3.7609752e-05,403.74783,2479.3733,13000,195.43922,0.18871179,18.871178,5058.2896,[ 0.013  0.236  0.064 -0.071  0.037  0.154  0.492 -0.079  0.     0.  0.   ],0.0037609753,9.359919,1819.7155,35.61,100,329.73386,180.99507,614.90796,9.359919,329.73386111159493,145.26144,18.197155,211.16013,410122,0.511668,118.57374,130,489.6880543231964,76.64976,
0.4189424,54410.273,,92.86679,-1.0,0.0028308912,0.0055605355,346.7174,134.19226,13100,1.0765216,0.010214345,1.0214345,305.0243,[ 0.023  0.205  0.065 -0.1   -0.001  0.131  0.449 -0.037  0.     0.  0.   ],0.5560536,9.359876,2.6555955,31.53,100,291.5839,0.2830891,548.8285,9.359876,291.5838997195123,126.93538,0.026555955,202.11108,413275,92.89177,89.472824,131,493.6254577636719,71.12165,
0.4189424,69121.55,,82.6568,-1.0,0.0048554316,0.003222118,485.00546,115.21419,13200,1.1092846,0.010599924,1.0599923,329.74872,[ 0.016  0.21   0.066 -0.095  0.004  0.123  0.457 -0.036  0.     0.  0.   ],0.3222118,9.359966,3.8766224,32.76,100,303.06067,0.4855432,678.9761,9.359966,303.06065936534577,99.36783,0.038766224,193.97061,416551,90.148186,109.09005,132,497.1617512702942,77.674286,
0.4189424,94794.25,,70.42306,-1.0,0.0073706033,0.0011992072,490.85953,138.07803,13300,1.2773159,0.0113732265,1.1373228,372.892,[ 0.05   0.197  0.07  -0.104  0.005  0.132  0.471 -0.04   0.     0.  0.   ],0.119920716,9.359798,5.4090652,33.69,100,311.6934,0.7370603,692.5538,9.359798,311.6933781606252,103.927216,0.054090653,201.69424,419920,78.28917,109.99914,133,500.86413383483887,86.13106,
0.4189424,50337.453,,96.29107,-1.0,0.0020694896,0.005020789,382.675,126.717804,13400,1.0510442,0.010544619,1.054462,306.76065,[ 0.057  0.205  0.075 -0.091  0.021  0.143  0.488 -0.031  0.     0.  0.   ],0.5020789,9.359758,1.5751725,31.94,100,295.46542,0.20694895,585.3884,9.359758,295.4654438606128,119.84894,0.015751725,202.71344,423114,95.14348,92.752,134,504.29237055778503,69.50058,
0.4189424,779553.3,,29.602747,-1.0,0.018579869,0.00059473887,485.79733,143.2728,13500,1.8625998,0.012048439,1.204844,428.78204,[ 0.064  0.204  0.075 -0.1    0.016  0.14   0.496 -0.032  0.     0.  0.   ],0.059473887,9.359687,17.472115,33.69,100,311.75714,1.8579868,697.3313,9.359687,311.75716476795793,102.55777,0.17472114,211.53397,426483,53.688396,100.223206,135,507.8489499092102,74.424835,
0.4189424,72357.02,,60.20167,-1.0,0.009934153,0.0016489377,288.98398,167.06895,13600,1.5261612,0.012218074,1.2218075,346.0215,[ 0.114  0.198  0.082 -0.114  0.03   0.127  0.507 -0.01   0.     0.  0.   ],0.16489378,9.359855,5.4887333,31.17,100,288.28625,0.9934153,482.85474,9.359855,288.2862494066347,143.42984,0.054887332,193.87076,429600,65.52388,94.41549,136,511.5253577232361,57.486572,
0.4189424,869827.3,,28.684986,-1.0,0.022169555,0.00023841922,410.873,219.70868,13700,2.327784,0.014060272,1.4060273,504.4064,[ 0.118  0.198  0.092 -0.122  0.032  0.136  0.511  0.009  0.     0.  0.   ],0.023841923,9.359786,21.550423,33.55,100,310.4317,2.2169554,622.00146,9.359786,310.43171172737567,123.83127,0.21550423,211.12846,432955,42.959312,99.303246,137,515.1880543231964,81.08577,
0.4189424,50023.49,,90.18876,-1.0,0.0034256359,0.004012255,393.9563,148.37778,13800,1.1162893,0.010386173,1.0386173,331.08554,[ 0.129  0.197  0.096 -0.12   0.04   0.126  0.544 -0.008  0.     0.  0.   ],0.4012255,9.359845,2.2034626,33.25,100,307.6414,0.34256357,576.4311,9.359845,307.64138429873424,134.71207,0.022034625,182.47478,436280,89.58252,125.16661,138,519.00918841362,75.31462,
0.4189424,47975.176,,99.56134,-1.0,0.0006701471,0.008473038,428.33533,115.56021,13900,1.0046117,0.01009614,1.0096141,305.22025,[ 0.137  0.196  0.096 -0.117  0.041  0.129  0.556 -0.014  0.     0.  0.   ],0.84730375,9.359865,1.2945158,32.8,100,303.36884,0.06701471,630.7474,9.359865,303.36884013874186,114.14464,0.012945158,202.41205,439560,99.54095,100.956795,139,522.4825916290283,76.44051,
0.4189424,327612.62,,23.70215,-1.0,0.021623647,0.002078178,360.29428,173.842,14000,1.7267864,0.012052211,1.205221,395.9159,[ 0.132  0.201  0.093 -0.115  0.038  0.125  0.549 -0.015  0.     0.  0.   ],0.20781782,9.35984,20.727928,32.78,100,303.30682,2.1623647,563.3223,9.35984,303.30681346616694,134.31013,0.20727928,203.02805,442838,57.91104,100.27877,140,526.093870639801,72.29749,
0.4189424,46574.223,,98.253654,-1.0,0.0013696824,0.005865184,375.67023,148.86588,14100,1.0247331,0.0102737965,1.0273796,321.16263,[ 0.127  0.21   0.087 -0.104  0.049  0.149  0.524 -0.007  0.     0.  0.   ],0.5865184,9.359899,1.4176254,33.74,100,312.28122,0.13696826,567.34924,9.359899,312.2812041841933,142.07646,0.014176254,191.67902,446212,97.58639,120.602196,141,529.8556916713715,76.995094,
0.4189424,93336.7,,55.741425,-1.0,0.009960911,0.0010035788,383.19684,155.98537,14200,1.4043076,0.01117865,1.1178651,360.70926,[ 0.117  0.219  0.084 -0.109  0.051  0.156  0.521 -0.01   0.     0.  0.   ],0.10035788,9.359922,8.087432,33.89,100,313.57043,0.99609125,575.859,9.359922,313.57043350128123,140.81271,0.08087432,192.66217,449601,71.20947,120.90827,142,533.4082894325256,76.82155,
0.4189424,49688.805,,91.12244,-1.0,0.0032527554,0.003367635,337.59882,153.74461,14300,1.08642,0.010421192,1.0421193,322.58575,[ 0.123  0.221  0.087 -0.109  0.047  0.149  0.552 -0.02   0.     0.  0.   ],0.3367635,9.359919,2.194663,33.56,100,310.57794,0.32527554,539.9557,9.359919,310.5779359993133,148.59125,0.02194663,202.35686,452957,92.045425,108.22108,143,537.1287529468536,56.835102,
0.4189424,56644.395,,93.08008,-1.0,0.0028697115,0.005472049,300.84497,165.2335,14400,1.0807271,0.010524861,1.0524862,324.8419,[ 0.124  0.22   0.085 -0.11   0.042  0.153  0.545 -0.03   0.     0.  0.   ],0.5472049,9.359962,2.06895,33.46,100,309.73953,0.28697115,511.7719,9.359962,309.7395290506181,156.20796,0.020689499,210.92694,456303,92.5303,98.81259,144,540.6779000759125,71.83632,
0.4189424,58273.03,,86.98337,-1.0,0.004139991,0.0051003946,534.8305,98.05185,14500,1.1166588,0.010702079,1.070208,331.51123,[ 0.129  0.216  0.086 -0.111  0.038  0.144  0.548 -0.024  0.     0.  0.   ],0.51003945,9.359786,2.5609937,33.07,100,306.17032,0.4139991,736.42725,9.359786,306.17034270392077,85.24219,0.025609937,201.59676,459610,89.55287,104.573586,145,544.2819330692291,73.03027,
0.4189424,52791.03,,98.63466,-1.0,0.0011890302,0.0071635386,520.05115,103.042725,14600,1.0183085,0.010106091,1.0106091,324.56866,[ 0.125  0.215  0.085 -0.105  0.049  0.147  0.535 -0.017  0.     0.  0.   ],0.7163539,9.359943,1.3630053,34.44,100,318.839,0.11890302,731.7516,9.359943,318.83899738729514,99.31349,0.013630052,211.70047,463054,98.202065,107.13853,146,547.9415073394775,76.973145,
0.4189424,52326.59,,89.899445,-1.0,0.0034342853,0.002974587,327.73157,167.78227,14700,1.0931137,0.010245712,1.0245712,334.14984,[ 0.133  0.215  0.086 -0.104  0.054  0.149  0.537 -0.018  0.     0.  0.   ],0.2974587,9.359952,2.594915,34.85,100,322.6029,0.34342855,530.41376,9.359952,322.602894942411,163.47879,0.025949148,202.68217,466539,91.4818,119.920715,147,551.6361258029938,70.29238,
0.4189424,51718.223,,99.70889,-1.0,0.0005407951,0.008537948,495.69513,115.0715,14800,1.0021251,0.0100086415,1.0008641,327.41125,[ 0.128  0.221  0.086 -0.1    0.062  0.145  0.546 -0.021  0.     0.  0.   ],0.8537948,9.359941,1.3279312,35.26,100,326.57352,0.054079518,707.0483,9.359941,326.5735023651979,114.459045,0.013279311,211.35316,470065,99.78793,115.220345,148,555.3612356185913,78.363365,
0.4189424,59297.95,,98.71867,-1.0,0.0011560133,0.007778718,522.99036,112.50879,14900,1.016339,0.010146847,1.0146848,337.66714,[ 0.133  0.219  0.086 -0.096  0.058  0.147  0.548 -0.021  0.     0.  0.   ],0.77787185,9.359958,1.3451514,35.68,100,330.44666,0.11560133,744.4706,9.359958,330.44664119631335,107.10547,0.013451514,221.48026,473633,98.39237,108.966385,149,559.1880850791931,83.952156,
0.4189424,53837.625,,96.82875,-1.0,0.0018532327,0.0070321877,371.7074,157.90071,15000,1.0429524,0.010240383,1.0240384,333.77786,[ 0.138  0.218  0.088 -0.096  0.058  0.155  0.564 -0.019  0.     0.  0.   ],0.70321876,9.359882,2.0763752,34.63,100,320.61288,0.18532328,574.0582,9.359882,320.6128748773725,148.3954,0.020763751,202.35083,477096,95.88165,118.262054,150,562.770293712616,71.85333,
0.4189424,52720.605,,97.85256,-1.0,0.0015157256,0.0055076564,440.04065,146.21205,15100,1.0279964,0.010231662,1.0231662,344.49362,[ 0.124  0.22   0.084 -0.096  0.063  0.151  0.565 -0.023  0.     0.  0.   ],0.55076563,9.35983,1.4942751,36.34,100,336.73495,0.15157257,651.8764,9.35983,336.73493850291675,141.17204,0.01494275,211.83575,480730,97.2766,124.89919,151,566.5676369667053,70.308205,
0.4189424,67224.39,,87.58356,-1.0,0.0040209834,0.0054446203,493.35596,131.08632,15200,1.0959702,0.010679359,1.0679358,355.16782,[ 0.12   0.223  0.083 -0.096  0.065  0.158  0.572 -0.026  0.     0.  0.   ],0.544462,9.359888,3.9239607,35.87,100,332.0675,0.40209836,713.48584,9.359888,332.06751054307324,118.02176,0.039239608,220.12988,484317,91.24336,111.937614,152,570.3369054794312,85.68825,
0.4189424,460866.75,,39.88673,-1.0,0.013706874,0.0018776256,512.51904,158.55623,15300,1.373531,0.011165226,1.1165227,413.5024,[ 0.128  0.226  0.087 -0.106  0.06   0.172  0.594 -0.022  0.     0.  0.   ],0.18776256,9.359839,13.691919,35.96,100,333.05075,1.3706877,725.11694,9.359839,333.050740804496,115.515686,0.13691919,212.59792,487913,72.80505,120.452835,153,574.1346566677094,84.806206,
0.4189424,60864.598,,86.95764,-1.0,0.0042624525,0.004330587,337.1503,172.81873,15400,1.1408448,0.01100615,1.100615,348.4509,[ 0.087  0.236  0.081 -0.095  0.075  0.179  0.58  -0.009  0.     0.  0.   ],0.43305874,9.359618,2.5171804,34.75,100,321.55264,0.4262452,548.1123,9.359618,321.55262535316785,157.11896,0.025171803,210.962,491388,87.65434,110.59064,154,578.0141434669495,65.51625,
0.4189424,3030580.2,,5.344592,-1.0,0.124896124,0.00015563141,402.2222,444.02585,15500,7.445755,0.029677926,2.9677923,947.5033,[ 0.077  0.231  0.076 -0.1    0.066  0.174  0.56  -0.006  0.     0.  0.   ],0.015563142,9.359939,107.429886,35.62,100,329.8673,12.489613,615.04144,9.359939,329.86729879353055,145.35486,1.0742989,212.81924,494950,13.430471,117.04806,155,581.7339589595795,91.09681,
0.4189424,61922.81,,92.148186,-1.0,0.003033445,0.0043817875,429.74765,145.71492,15600,1.074684,0.010391895,1.0391895,342.41083,[ 0.088  0.211  0.078 -0.068  0.103  0.154  0.546  0.009  0.     0.  0.   ],0.43817875,9.359939,2.9369612,34.92,100,323.1855,0.30334446,632.4609,9.359939,323.18548193372385,133.44724,0.029369611,202.71323,498442,93.050606,120.47227,156,585.8714678287506,90.676346,
0.4189424,57064.996,,91.619026,-1.0,0.0031535726,0.0060444735,440.07962,133.76833,15700,1.0736779,0.010426727,1.0426728,333.49973,[ 0.076  0.218  0.073 -0.076  0.095  0.15   0.54   0.011  0.     0.  0.   ],0.60444736,9.359882,2.4257815,34.36,100,317.8562,0.31535727,642.52216,9.359882,317.85618625071595,125.09953,0.024257815,202.44254,501878,93.1378,115.413666,157,589.5336599349976,80.88211,
0.4189424,57596.95,,82.913574,-1.0,0.004840219,0.00179329,437.2271,156.19185,15800,1.1646942,0.010662335,1.0662334,360.0218,[ 0.086  0.214  0.075 -0.075  0.095  0.157  0.543  0.019  0.     0.  0.   ],0.17932901,9.359915,2.9105914,35.8,100,331.38028,0.4840219,629.5653,9.359915,331.38027252112397,142.51067,0.029105913,192.3382,505458,85.85945,139.04205,158,593.3488144874573,85.57363,
0.4189424,144393.88,,34.76262,-1.0,0.017746933,0.00047228308,307.93414,188.0634,15900,1.8213646,0.012954818,1.2954819,398.53012,[ 0.079  0.213  0.072 -0.084  0.091  0.158  0.537  0.01   0.     0.  0.   ],0.04722831,9.359983,13.273704,32.92,100,304.6513,1.7746935,519.8329,9.359983,304.6513098405742,148.70145,0.13273703,211.89874,508750,54.90389,92.75257,159,596.95552110672,70.60314,
0.4189424,59995.223,,90.09968,-1.0,0.0034500076,0.0028714829,303.75012,182.09091,16000,1.0872812,0.010407762,1.040776,343.51624,[ 0.071  0.209  0.069 -0.091  0.083  0.135  0.532  0.021  0.     0.  0.   ],0.2871483,9.359794,3.192796,35.06,100,324.36948,0.34500077,516.0354,9.359794,324.3694735288436,169.55887,0.031927958,212.28528,512256,91.97253,112.0842,160,600.7306680679321,69.13014,
0.4189424,49785.863,,94.23695,-1.0,0.0025545708,0.0040184725,365.23328,137.38942,16100,1.0655818,0.010330056,1.0330057,313.3959,[ 0.09   0.202  0.067 -0.084  0.079  0.143  0.539  0.018  0.     0.  0.   ],0.40184724,9.359839,1.5986742,32.56,100,301.28455,0.2554571,568.3476,9.359839,301.28454028435493,130.78024,0.01598674,203.11433,515512,93.84544,98.170204,161,604.2523903846741,55.149075,
0.4189424,51331.496,,98.709625,-1.0,0.0011555988,0.007299913,363.04437,142.0434,16200,1.0168093,0.010107143,1.0107143,315.54376,[ 0.089  0.208  0.069 -0.091  0.071  0.149  0.549  0.017  0.     0.  0.   ],0.7299913,9.359826,1.3970025,33.53,100,310.1589,0.115559876,573.5343,9.359826,310.15892138959384,138.09862,0.013970024,210.48993,518865,98.346855,99.66899,162,607.8040223121643,69.50412,
0.4189424,1865304.9,,5.682612,-1.0,0.08950511,7.597846e-05,271.80933,332.44827,16300,7.695034,0.021969795,2.1969793,734.4912,[ 0.089  0.207  0.071 -0.089  0.069  0.151  0.562  0.02   0.     0.  0.   ],0.0075978464,9.359998,79.53976,33.4,100,309.09006,8.950511,483.10986,9.359998,309.09004678859105,164.15714,0.7953976,211.30055,522205,12.995394,97.789505,163,611.3220403194427,56.907406,
0.4189424,6402887.0,,1.1500973,-1.0,0.91003,4.3092765e-05,297.83438,1156.5997,16400,48.069656,0.098160066,9.816007,2199.1685,[ 0.067  0.205  0.072 -0.086  0.071  0.119  0.554  0.047  0.     0.  0.   ],0.0043092766,9.359842,915.2264,32.69,100,302.2964,91.003,501.24255,9.359842,302.2963836286137,151.92366,9.152264,203.40817,525474,2.0803144,98.88821,164,615.026180267334,66.338104,
0.4189424,50305.324,,94.18478,-1.0,0.0026605665,0.0046503716,318.26038,149.23901,16500,1.0888332,0.010707351,1.0707351,309.32394,[ 0.07   0.208  0.076 -0.073  0.091  0.145  0.525  0.082  0.     0.  0.   ],0.46503717,9.359878,1.905614,31.22,100,288.52304,0.26605666,511.38562,9.359878,288.52306503410125,135.10739,0.01905614,193.12524,528596,91.84143,95.39782,165,618.8105049133301,65.15847,
0.4189424,125037.48,,24.16332,-1.0,0.023293504,0.00086582184,252.6561,191.23228,16600,2.096935,0.013148416,1.3148417,380.62964,[ 0.064  0.203  0.071 -0.064  0.1    0.135  0.514  0.075  0.     0.  0.   ],0.086582184,9.359868,19.391474,31.36,100,289.62656,2.3293502,435.97357,9.359868,289.6265636057799,158.83449,0.19391473,183.31747,531732,47.68865,106.30909,166,622.1915957927704,65.43109,
0.4189424,67708.02,,82.742905,-1.0,0.0047842213,0.003567032,434.87668,123.78099,16700,1.1078389,0.010475937,1.0475937,319.0216,[ 0.07   0.184  0.062 -0.069  0.091  0.146  0.466  0.053  0.     0.  0.   ],0.35670322,9.359927,3.5748076,32.05,100,296.25153,0.47842216,618.31616,9.359927,296.25151172283097,110.75665,0.035748076,183.43948,534937,90.26583,112.81202,167,625.7492489814758,81.46481,
0.4189424,164138.4,,47.45772,-1.0,0.013757439,0.0012749761,365.47974,211.93706,16800,1.805786,0.013074845,1.3074844,437.11948,[ 0.089  0.184  0.061 -0.069  0.083  0.157  0.465  0.054  0.     0.  0.   ],0.12749761,9.359877,12.423021,33.29,100,307.96497,1.3757439,558.57324,9.359877,307.96497317154376,140.393,0.12423021,193.0935,538266,55.37755,114.87147,168,629.3676829338074,84.501526,
0.4189424,49449.53,,90.96485,-1.0,0.0033211547,0.004525476,336.49072,144.73087,16900,1.0993594,0.010537995,1.0537996,311.435,[ 0.088  0.187  0.065 -0.07   0.081  0.143  0.493  0.041  0.     0.  0.   ],0.45254764,9.359659,2.6637635,31.59,100,291.97012,0.3321155,529.97485,9.359659,291.97009665681037,132.97765,0.026637634,193.48415,541425,90.96207,98.485954,169,632.8724465370178,62.450676,
0.4189424,48325.79,,97.30082,-1.0,0.0016859948,0.0057835174,270.65384,157.85623,17000,1.0301417,0.010122772,1.0122771,302.1714,[ 0.08   0.194  0.061 -0.079  0.077  0.127  0.489  0.04   0.     0.  0.   ],0.57835174,9.359903,1.6145214,32.08,100,296.6876,0.1685995,473.96057,9.359903,296.6876010761639,154.49944,0.016145213,203.30673,544633,97.07402,93.38086,170,636.3332765102386,64.69846,
0.4189424,64872.64,,81.60431,-1.0,0.0051951474,0.0025021455,400.19922,141.70784,17100,1.1680448,0.010941982,1.0941983,337.3683,[ 0.073  0.196  0.06  -0.074  0.081  0.135  0.487  0.038  0.     0.  0.   ],0.25021455,9.359928,4.256557,32.83,100,303.79257,0.51951474,603.46497,9.359928,303.792542421437,122.75307,0.04256557,203.26575,547916,85.61315,100.526794,171,639.8154256343842,76.285164,
0.4189424,85838424.0,,1.2903295,-1.0,0.6505378,8.871717e-05,437.9895,1223.5405,17200,37.14363,0.07437773,7.437774,2360.6978,[ 0.061  0.206  0.058 -0.065  0.088  0.154  0.483  0.04   0.     0.  0.   ],0.008871717,9.359998,654.1692,32.03,100,296.12097,65.05378,621.95233,9.359998,296.1209544742638,109.53525,6.541692,183.96283,551119,2.6922517,112.15813,172,643.3651692867279,76.04719,
0.4189424,44567.895,,95.678925,-1.0,0.002228961,0.0034925463,430.57816,107.66377,17300,1.0655247,0.010488515,1.0488515,298.09665,[ 0.05   0.199  0.05  -0.088  0.071  0.142  0.436  0.078  0.     0.  0.   ],0.34925464,9.359925,1.6766737,30.65,100,283.1295,0.2228961,614.9487,9.359925,283.1294937458881,98.64488,0.016766736,184.37057,554184,93.85048,98.75892,173,647.1875808238983,70.48352,
0.4189424,37720.383,,95.70698,-1.0,0.002191486,0.0057967715,325.54272,123.79921,17400,1.0354469,0.010347355,1.0347354,276.39404,[ 0.046  0.204  0.047 -0.092  0.063  0.134  0.438  0.074  0.     0.  0.   ],0.57967716,9.359948,1.8114091,29.13,100,268.8244,0.21914859,499.86725,9.359948,268.82439570443256,118.86424,0.01811409,174.32452,557097,96.57666,94.49986,174,650.5406858921051,66.338455,
0.4189424,31348.69,,96.42946,-1.0,0.00196837,0.0041422728,355.65155,131.829,17500,1.0399172,0.010229268,1.0229268,288.33182,[ 0.038  0.204  0.042 -0.095  0.064  0.124  0.426  0.074  0.     0.  0.   ],0.41422728,9.3599,1.4675529,30.24,100,279.22214,0.19683704,511.56586,9.3599,279.22212803821725,125.752396,0.014675529,155.9143,560121,96.1615,123.307816,175,653.8709237575531,64.95365,
0.4189424,42200.016,,93.02889,-1.0,0.002774116,0.004697557,319.54324,127.24223,17600,1.0462757,0.010134033,1.0134033,281.14902,[ 0.041  0.205  0.046 -0.095  0.07   0.125  0.445  0.078  0.     0.  0.   ],0.4697557,9.3599615,2.065387,29.58,100,273.1808,0.2774116,501.54913,9.3599615,273.18078572737346,122.71602,0.02065387,182.00589,563079,95.5771,91.1749,176,657.100662946701,62.115547,
0.4189424,355504.44,,34.975563,-1.0,0.01574802,0.00055704976,388.68427,146.08275,17700,1.764963,0.011549682,1.1549684,374.18326,[ 0.054  0.207  0.053 -0.086  0.073  0.134  0.46   0.083  0.     0.  0.   ],0.055704977,9.359966,14.122674,31.21,100,288.28143,1.5748019,572.31775,9.359966,288.281430731617,116.58609,0.14122674,183.6335,566200,56.65841,104.64794,177,660.4237549304962,64.78793,
0.4189424,44362.184,,95.59997,-1.0,0.0022413926,0.00647619,429.13815,113.43317,17800,1.045924,0.010447663,1.0447663,301.3381,[ 0.059  0.206  0.058 -0.089  0.07   0.165  0.473  0.074  0.     0.  0.   ],0.647619,9.359913,1.6665721,31.58,100,291.9224,0.22413929,612.4447,9.359913,291.9223682719871,108.188965,0.016665721,183.30655,569358,95.609245,108.61582,178,664.0110063552856,81.09132,
0.4189424,41890.633,,91.5983,-1.0,0.003212762,0.0035918136,347.97473,121.57179,17900,1.103809,0.010608136,1.0608135,288.74533,[ 0.058  0.206  0.059 -0.095  0.066  0.162  0.476  0.077  0.     0.  0.   ],0.35918137,9.359768,1.9498527,29.27,100,270.39597,0.32127622,530.3949,9.359768,270.3959723058291,111.27748,0.019498527,182.42017,572285,90.59538,87.9758,179,667.3024165630341,51.474197,
