OptimizationReturnMean,MeanEntropy,MeanIW,EpisodesSoFar,ESSClassic,ESSRenyi,StdIWNorm,J_sample_variance,MinIWNorm,Weights,EpRewMean,InitialBound,InitialReturnMin,OptimizationReturnMax,StdIW,EpLenMean,LearnableVariance,MeanIWNorm,EmpiricalD2,ReturnMeanIW,ReturnStepMaxmin,InitialReturnMax,MaxIWNorm,EpThisIter,Bound,MaxIW,VarianceInit,TimeElapsed,OptimizationReturnMin,MinIW,InitialReturnMean,Iteration,ReturnStepMax,TimestepsSoFar,InitialReturnStd
294.29782,0.4189424,3.2370431,25500,2.109502,5.3040385,0.22051024,100904670.0,5.2486143e-06,[-0.441  0.345 -0.073  0.03  -0.043  0.166  0.052 -0.802  0.     0.  0.   ],542.1944557641019,177.63046,247.89662,967.317,22.051023,58.5,,0.03237043,18.853558,2145.8396,9.359995,1215.2136,2.218428,100,562.87744,221.84279,-1.0,1384.4393246173859,,0.00052486145,542.1945,255,9.359995,1099469,198.72516
252.80887,0.4189424,1.014432,25600,98.16885,98.66872,0.0013854712,109531.72,0.007712539,[-0.438  0.351 -0.074  0.04  -0.032  0.162  0.088 -0.848  0.     0.  0.   ],528.7948370897412,125.43054,275.98596,1068.5616,0.13854712,57.04,,0.010144318,1.0134925,533.95776,9.359949,1344.5476,0.015741555,100,127.88144,1.5741556,-1.0,1392.7716884613037,,0.7712539,528.79486,256,9.359949,1105173,176.46313
274.90997,0.4189424,1.0418499,25700,96.53892,95.735756,0.0019726937,96632.07,0.0059542325,[-0.441  0.351 -0.073  0.042 -0.032  0.162  0.091 -0.851  0.     0.  0.   ],522.8457253409255,201.60446,247.93576,822.8684,0.19726938,56.43,,0.0104185,1.0445418,541.94257,9.35998,1070.8042,0.015690949,100,213.62494,1.5690949,-1.0,1400.854525566101,,0.5954233,522.8457,257,9.35998,1110816,154.89166
266.7611,0.4189424,1.1196368,25800,53.81977,73.5378,0.0103713265,564449.6,0.0013046882,[-0.444  0.352 -0.073  0.039 -0.036  0.162  0.096 -0.851  0.     0.  0.   ],543.3653691821547,212.4524,276.60428,826.43884,1.0371326,58.65,,0.0111963665,1.3598448,642.54395,9.359926,1103.0431,0.09885596,100,256.65848,9.885596,-1.0,1409.61332821846,,0.13046882,543.3654,258,9.359926,1116681,170.17233
254.03357,0.4189424,2.9086943,25900,4.278477,9.097033,0.13758095,47300816.0,2.8148921e-05,[-0.435  0.35  -0.074  0.034 -0.041  0.166  0.095 -0.861  0.     0.  0.   ],578.8071520913229,252.56882,324.7736,762.6874,13.758093,62.46,,0.029086942,10.992596,2130.0122,9.359991,1087.4609,1.3069179,100,1048.3665,130.69179,-1.0,1418.1967742443085,,0.0028148922,578.8071,259,9.359991,1122927,177.47612
282.17288,0.4189424,1.0599481,26000,87.27326,90.44407,0.004047646,142908.67,0.0051432527,[-0.45   0.324 -0.075  0.036 -0.042  0.169  0.026 -0.867  0.     0.  0.   ],569.2227036918372,264.6305,287.0498,728.2576,0.40476465,61.37,,0.01059948,1.1056557,597.4676,9.359847,1015.30743,0.030081792,100,277.18835,3.0081792,-1.0,1427.860309123993,,0.51432526,569.2227,260,9.359847,1129064,188.16779
321.45883,0.4189424,2.5370007,26100,3.3966253,15.462421,0.13529848,68907620.0,5.5811302e-05,[-0.452  0.333 -0.076  0.038 -0.037  0.174  0.043 -0.862  0.     0.  0.   ],606.0509626347277,292.47586,284.59213,760.6581,13.529848,65.4,,0.025370004,6.4672923,1983.9622,9.3599,1045.2502,1.3635565,100,1186.5134,136.35565,-1.0,1437.2700324058533,,0.0055811303,606.05096,261,9.3599,1135604,184.003
328.72723,0.4189424,1.0557425,26200,94.956276,94.36723,0.0024331657,146072.58,0.004818013,[-0.443  0.335 -0.078  0.048 -0.026  0.183  0.055 -0.884  0.     0.  0.   ],597.6294908538409,156.36087,268.90228,1201.9932,0.24331656,64.46,,0.010557425,1.0596899,640.66095,9.359976,1470.8954,0.01984063,100,186.41357,1.984063,-1.0,1447.3681819438934,,0.4818013,597.6295,262,9.359976,1142050,213.52596
299.11316,0.4189424,1.4639461,26300,24.878191,39.78102,0.025438922,2800643.5,0.0005298464,[-0.451  0.338 -0.078  0.044 -0.03   0.19   0.058 -0.886  0.     0.  0.   ],620.3852266822945,226.2113,321.2721,992.641,2.5438921,66.95,,0.01463946,2.5137615,1031.773,9.359972,1313.9131,0.22634609,100,406.81628,22.63461,-1.0,1456.7639789581299,,0.05298464,620.38525,263,9.359972,1148745,204.4812
312.47476,0.4189424,1.0402144,26400,90.8363,91.905495,0.0033039122,149054.22,0.004013146,[-0.461  0.332 -0.08   0.045 -0.03   0.186  0.028 -0.868  0.     0.  0.   ],578.6630475840556,239.61105,266.1883,863.98517,0.33039123,62.46,,0.010402146,1.0880742,612.741,9.359927,1130.1735,0.02807986,100,259.07315,2.807986,-1.0,1466.044941663742,,0.4013146,578.66315,264,9.359927,1154991,182.61845
288.6349,0.4189424,1.0375737,26500,93.813446,93.565865,0.002664471,176603.39,0.003216126,[-0.458  0.329 -0.081  0.046 -0.028  0.178  0.025 -0.873  0.     0.  0.   ],582.5041710671096,213.78094,293.86926,935.2084,0.26644713,62.86,,0.010375737,1.0687659,614.4876,9.359824,1229.0776,0.021603353,100,233.2973,2.1603353,-1.0,1475.051781654358,,0.3216126,582.50415,265,9.359824,1161277,198.97237
250.60695,0.4189424,1.0107478,26600,97.54678,97.558174,0.0016028918,131014.15,0.0062880884,[-0.456  0.325 -0.083  0.05  -0.023  0.178  0.019 -0.879  0.     0.  0.   ],553.7130326872701,255.74313,303.10608,690.12714,0.16028917,59.75,,0.010107479,1.0250294,565.1596,9.35997,993.2332,0.014538599,100,263.48367,1.4538599,-1.0,1483.501550912857,,0.62880886,553.713,266,9.35997,1167252,166.64302
300.40247,0.4189424,1.0129075,26700,97.583626,97.73515,0.0015939065,128725.2,0.006255617,[-0.462  0.326 -0.083  0.048 -0.027  0.182  0.017 -0.878  0.     0.  0.   ],587.7248024825236,154.4773,287.32233,1156.8362,0.15939066,63.38,,0.010129076,1.0231733,600.9065,9.359738,1444.1584,0.014066968,100,162.66785,1.4066968,-1.0,1492.485018491745,,0.6255617,587.72485,267,9.359738,1173590,186.10173
322.30673,0.4189424,1.1238879,26800,87.192085,86.331085,0.0043074857,180035.47,0.0026315069,[-0.457  0.32  -0.083  0.046 -0.028  0.178  0.012 -0.884  0.     0.  0.   ],608.2061359584746,281.24847,285.8994,803.9595,0.43074858,65.59,,0.011238879,1.1583313,681.552,9.359866,1089.8589,0.02591335,100,329.6612,2.591335,-1.0,1501.2098240852356,,0.2631507,608.2062,268,9.359866,1180149,192.28793
322.73514,0.4189424,1.0309412,26900,96.799835,96.626076,0.0018744931,120419.445,0.004516901,[-0.464  0.326 -0.082  0.044 -0.03   0.183  0.03  -0.884  0.     0.  0.   ],561.6242321288905,189.5893,238.88908,1001.22736,0.18744932,60.64,,0.010309411,1.0349174,583.7447,9.35997,1240.1165,0.020111606,100,205.27026,2.0111606,-1.0,1510.2113089561462,,0.4516901,561.6242,269,9.35997,1186213,200.8869
285.4261,0.4189424,1.2447945,27000,19.235102,47.75596,0.025507139,10346563.0,0.00025383988,[-0.469  0.329 -0.082  0.041 -0.034  0.189  0.031 -0.887  0.     0.  0.   ],552.6238207520444,91.920685,267.19775,1268.4795,2.550714,59.61,,0.012447944,2.0939796,914.9422,9.359881,1535.6772,0.2528155,100,248.27759,25.281551,-1.0,1519.4097213745117,,0.025383988,552.62384,270,9.359881,1192174,212.4041
283.3225,0.4189424,1.0266219,27100,97.00798,96.400604,0.0018029754,124477.05,0.0060393596,[-0.446  0.326 -0.083  0.035 -0.04   0.19   0.027 -0.86   0.     0.  0.   ],549.4334364359162,183.0361,266.11093,955.2135,0.18029755,59.33,,0.010266219,1.0373379,567.1386,9.359962,1221.3245,0.0157933,100,193.96371,1.57933,-1.0,1528.8100082874298,,0.60393596,549.4334,271,9.359962,1198107,189.20348
246.58267,0.4189424,1.1431137,27200,70.66584,78.689964,0.007364979,270417.97,0.0027509609,[-0.447  0.325 -0.081  0.035 -0.04   0.188  0.026 -0.852  0.     0.  0.   ],541.5632583319741,224.66864,294.9806,761.33496,0.7364979,58.45,,0.011431136,1.2708101,635.7542,9.35984,1056.3156,0.05907829,100,278.51822,5.9078293,-1.0,1537.2615659236908,,0.2750961,541.56323,272,9.35984,1203952,164.04881
298.3348,0.4189424,1.6650964,27300,7.5415726,25.488111,0.05830176,10270700.0,0.00085741846,[-0.45   0.322 -0.082  0.043 -0.032  0.18   0.024 -0.849  0.     0.  0.   ],565.6746728355586,260.66022,267.33987,749.3749,5.8301764,61.06,,0.016650965,3.9233978,1091.1423,9.359905,1016.7147,0.58375233,100,486.9829,58.375233,-1.0,1545.8483128547668,,0.08574185,565.6746,273,9.359905,1210058,170.25935
275.54022,0.4189424,1.1089481,27400,74.13403,79.035194,0.006550384,304722.1,0.0027720663,[-0.452  0.32  -0.082  0.03  -0.045  0.17   0.036 -0.867  0.     0.  0.   ],581.2950328774537,222.51611,305.75482,890.17487,0.6550384,62.74,,0.01108948,1.2652591,681.3041,9.3599615,1195.9297,0.04059811,100,277.73615,4.059811,-1.0,1555.0002341270447,,0.27720663,581.29504,274,9.3599615,1216332,177.78624
312.01077,0.4189424,1.0311302,27500,96.74533,96.10902,0.0018912588,128159.44,0.005618987,[-0.456  0.318 -0.082  0.036 -0.041  0.167  0.024 -0.856  0.     0.  0.   ],598.9276368327847,285.51282,286.91684,757.7992,0.1891259,64.61,,0.010311302,1.0404851,620.9024,9.359993,1044.7161,0.015663149,100,301.2062,1.5663149,-1.0,1564.5524575710297,,0.5618987,598.9276,275,9.359993,1222793,168.22223
325.1684,0.4189424,1.4591703,27600,5.99747,25.819386,0.057768583,29040846.0,0.0005073563,[-0.463  0.321 -0.083  0.036 -0.04   0.175  0.029 -0.858  0.     0.  0.   ],593.7975750342573,234.6347,268.62918,928.58057,5.776858,64.04,,0.014591706,3.8730588,1201.0419,9.359925,1197.2097,0.58036125,100,494.20605,58.036125,-1.0,1573.42218708992,,0.050735634,593.7976,276,9.359925,1229197,170.32549
258.222,0.4189424,1.0238812,27700,95.965576,96.465576,0.002099343,122838.734,0.005974824,[-0.459  0.314 -0.093  0.025 -0.048  0.161  0.013 -0.914  0.     0.  0.   ],553.096293662472,248.7786,294.87433,719.5181,0.20993431,59.68,,0.010238812,1.0366392,564.9896,9.359739,1014.39246,0.01611322,100,255.14706,1.6113219,-1.0,1581.9671139717102,,0.59748244,553.0963,277,9.359739,1235165,164.9436
317.71,0.4189424,1.0632246,27800,94.65859,92.919014,0.002525651,127476.28,0.0056256508,[-0.461  0.315 -0.095  0.026 -0.047  0.16   0.012 -0.923  0.     0.  0.   ],576.1715742596879,294.08444,258.4616,681.8289,0.2525651,62.15,,0.010632246,1.076206,624.33514,9.359845,940.2905,0.020293899,100,331.69696,2.0293899,-1.0,1590.3086302280426,,0.5625651,576.1716,278,9.359845,1241380,151.88605
309.24173,0.4189424,1.0706484,27900,78.54284,82.080986,0.005596029,265372.66,0.0020343352,[-0.451  0.31  -0.096  0.024 -0.049  0.158  0.007 -0.928  0.     0.  0.   ],576.5419985256013,240.89706,267.3003,851.51636,0.5596029,62.22,,0.010706483,1.2183089,638.941,9.359877,1118.8167,0.045393966,100,268.466,4.539397,-1.0,1599.585735797882,,0.20343351,576.54205,279,9.359877,1247602,171.49388
295.57605,0.4189424,1.1067357,28000,83.253365,84.00807,0.0049637146,231710.9,0.0041249376,[-0.454  0.314 -0.097  0.023 -0.049  0.155  0.015 -0.936  0.     0.  0.   ],601.4274941593005,282.63458,305.85144,756.7919,0.49637148,64.9,,0.011067356,1.1903619,689.6545,9.359814,1062.6433,0.033980113,100,341.83954,3.3980112,-1.0,1608.7279088497162,,0.41249377,601.4275,280,9.359814,1254092,169.21236
348.9827,0.4189424,1.1279463,28100,72.91746,78.224915,0.006874121,285272.84,0.0027676504,[-0.452  0.308 -0.098  0.024 -0.046  0.153 -0.003 -0.938  0.     0.  0.   ],597.2713764306848,214.87784,248.2887,1026.3564,0.6874121,64.44,,0.011279463,1.2783651,714.4068,9.359936,1274.6451,0.044982612,100,282.0543,4.4982615,-1.0,1617.9895870685577,,0.27676505,597.2714,281,9.359936,1260536,181.52458
298.3991,0.4189424,1.1808654,28200,75.87872,75.64236,0.0066579483,289431.06,0.002416502,[-0.446  0.305 -0.1    0.03  -0.041  0.156 -0.009 -0.948  0.     0.  0.   ],601.7147112406019,271.49133,303.3156,797.4289,0.66579485,64.92,,0.011808654,1.3220106,732.65875,9.359973,1100.7445,0.03305735,100,352.97217,3.305735,-1.0,1626.981831073761,,0.24165021,601.71466,282,9.359973,1267028,175.7678
325.9181,0.4189424,1.2754033,28300,27.528944,54.882183,0.020693548,1684884.6,0.00063747197,[-4.806e-01  3.172e-01 -9.863e-02  3.371e-02 -3.761e-02  1.808e-01  3.006e-04 -9.358e-01  0.000e+00  0.000e+00  0.000e+00],583.8120308269739,186.561,257.89395,1066.2764,2.069355,62.99,,0.012754034,1.8220849,818.4827,9.35998,1324.1703,0.20531069,100,282.25482,20.531069,-1.0,1636.095418214798,,0.0637472,583.812,283,9.35998,1273327,189.18755
355.2111,0.4189424,1.0272703,28400,98.11204,97.86796,0.0014250122,118112.61,0.0069723194,[-0.47   0.309 -0.098  0.043 -0.028  0.181 -0.017 -0.945  0.     0.  0.   ],612.8866868056982,183.31046,257.6756,1174.2451,0.14250122,66.11,,0.010272703,1.0217849,634.18414,9.359924,1431.9208,0.013989267,100,199.95398,1.3989267,-1.0,1645.6780290603638,,0.69723195,612.88666,284,9.359924,1279938,201.90038
283.7467,0.4189424,1.048904,28500,94.52374,93.466125,0.002524683,163001.3,0.003996673,[-0.475  0.307 -0.1    0.043 -0.028  0.18  -0.022 -0.954  0.     0.  0.   ],597.3167793849855,275.94437,313.57007,757.67114,0.25246832,64.54,,0.010489039,1.0699064,639.9593,9.359879,1071.2412,0.01931718,100,307.5437,1.9317181,-1.0,1654.784204006195,,0.3996673,597.3168,285,9.359879,1286392,185.34134
363.26678,0.4189424,1.0300404,28600,90.90821,90.96511,0.0032574448,190428.27,0.004974733,[-0.486  0.308 -0.101  0.039 -0.031  0.184 -0.029 -0.969  0.     0.  0.   ],602.137440306778,197.69437,238.87067,1109.273,0.3257445,65.02,,0.010300405,1.0993226,644.3852,9.35984,1348.1437,0.023663977,100,220.33234,2.3663979,-1.0,1663.1993651390076,,0.49747333,602.13745,286,9.35984,1292894,196.10806
317.08047,0.4189424,1.0120893,28700,98.84124,98.67736,0.0010958351,131483.69,0.0077273236,[-0.483  0.309 -0.103  0.039 -0.031  0.188 -0.033 -0.965  0.     0.  0.   ],612.0733193302046,264.48557,294.99286,863.633,0.109583504,66.05,,0.010120893,1.0134037,626.07544,9.359995,1158.6259,0.0145460535,100,276.16595,1.4546053,-1.0,1672.4929149150848,,0.7727324,612.0733,287,9.359995,1299499,175.15257
344.6056,0.4189424,1.019517,28800,95.94303,96.113716,0.0020964693,167054.67,0.0050716805,[-0.494  0.309 -0.103  0.039 -0.031  0.19  -0.036 -0.968  0.     0.  0.   ],658.4835980055423,266.77896,313.878,991.80414,0.20964696,71.04,,0.0101951705,1.0404342,678.79456,9.359773,1305.6821,0.016956069,100,279.24927,1.695607,-1.0,1682.3275048732758,,0.50716805,658.4836,288,9.359773,1306603,202.86374
298.49197,0.4189424,1.0134163,28900,97.41166,97.8477,0.0016519347,157677.88,0.007070077,[-0.501  0.309 -0.104  0.04  -0.029  0.191 -0.043 -0.968  0.     0.  0.   ],611.3152008143207,148.46597,312.8232,1230.0076,0.16519348,65.96,,0.010134163,1.0219964,622.5391,9.359939,1542.8308,0.016338063,100,154.62704,1.6338065,-1.0,1691.5967609882355,,0.7070077,611.3152,289,9.359939,1313199,209.18478
324.99634,0.4189424,1.0416384,29000,91.65419,91.32701,0.0031432188,169852.64,0.003806308,[-0.499  0.307 -0.104  0.039 -0.031  0.189 -0.048 -0.965  0.     0.  0.   ],640.4182779616681,304.93118,315.42194,802.8682,0.31432188,69.09,,0.010416384,1.0949663,679.4556,9.359982,1118.2902,0.026015626,100,328.39987,2.6015627,-1.0,1701.4051640033722,,0.3806308,640.41833,290,9.359982,1320108,183.4515
404.79315,0.4189424,3.4431663,29100,2.0031414,7.2280717,0.24082868,353029060.0,3.799251e-05,[-0.507  0.305 -0.105  0.035 -0.038  0.188 -0.058 -0.971  0.     0.  0.   ],671.0828297641783,268.432,266.2896,1075.8799,24.08287,72.55,,0.034431662,13.834949,3213.916,9.359936,1342.1694,2.4277115,100,1716.2417,242.77116,-1.0,1711.3495695590973,,0.003799251,671.0828,291,9.359936,1327363,214.03355
332.20227,0.4189424,1.7086104,29200,17.160013,26.9477,0.03754086,7921710.0,0.00041154606,[-0.503  0.302 -0.107  0.049 -0.025  0.197 -0.077 -0.965  0.     0.  0.   ],607.7700527429446,287.07596,275.5678,793.4124,3.7540863,65.65,,0.017086102,3.7108917,1277.007,9.35976,1068.9802,0.33319786,100,659.23236,33.319786,-1.0,1721.0849730968475,,0.041154608,607.77,292,9.35976,1333928,185.50586
337.7398,0.4189424,1.0920999,29300,84.945854,87.14142,0.004597475,195666.39,0.0026265734,[-0.512  0.301 -0.108  0.043 -0.031  0.192 -0.103 -0.936  0.     0.  0.   ],649.8210908108337,243.87888,312.08127,1041.0593,0.45974746,70.18,,0.010920999,1.1475599,711.14325,9.359982,1353.1406,0.02886918,100,276.28085,2.886918,-1.0,1731.4584624767303,,0.26265734,649.8211,293,9.359982,1340946,201.6255
389.5792,0.4189424,1.0248996,29400,95.7243,96.030136,0.002166075,148717.7,0.0024554855,[-0.511  0.304 -0.108  0.038 -0.035  0.195 -0.094 -0.941  0.     0.  0.   ],685.3336940218896,310.7377,295.75455,952.8988,0.2166075,73.98,,0.010248996,1.0413398,701.50354,9.359981,1248.6533,0.016706346,100,319.2431,1.6706346,-1.0,1741.7511668205261,,0.24554855,685.33374,294,9.359981,1348344,206.65993
334.87375,0.4189424,1.465761,29500,22.506859,35.63111,0.027198026,4276206.0,0.00033643455,[-0.516  0.305 -0.11   0.041 -0.032  0.196 -0.092 -0.944  0.     0.  0.   ],629.350237157377,250.62793,294.47644,967.9313,2.7198024,67.93,,0.014657608,2.8065362,1051.4199,9.35991,1262.4077,0.25290918,100,416.95703,25.290918,-1.0,1751.131953716278,,0.033643454,629.3502,295,9.35991,1355137,192.97775
338.44,0.4189424,1.110588,29600,70.56418,80.75254,0.007172968,233613.16,0.0033491587,[-0.514  0.291 -0.112  0.041 -0.035  0.176 -0.124 -0.947  0.     0.  0.   ],631.639362104489,306.06247,293.19934,792.057,0.7172968,68.17,,0.011105878,1.2383511,706.7595,9.35986,1085.2563,0.067243196,100,344.45355,6.7243195,-1.0,1760.7652809619904,,0.33491588,631.6394,296,9.35986,1361954,181.73982
397.47296,0.4189424,1.1381358,29700,67.02509,76.35434,0.007983018,367928.66,0.0012358793,[-0.519  0.291 -0.111  0.035 -0.041  0.172 -0.121 -0.944  0.     0.  0.   ],675.2600683560119,273.71887,277.7871,1060.6836,0.79830194,72.81,,0.011381357,1.3096832,799.1965,9.359938,1338.4707,0.05030076,100,339.6671,5.030076,-1.0,1771.0393273830414,,0.12358793,675.2601,297,9.359938,1369235,190.62198
320.45352,0.4189424,1.0521231,29800,91.374146,91.04847,0.0032326288,169833.36,0.0046206666,[-0.512  0.288 -0.112  0.031 -0.044  0.177 -0.123 -0.948  0.     0.  0.   ],614.0219356080513,276.92963,293.56842,830.0728,0.3232629,66.25,,0.01052123,1.0983161,651.6415,9.359833,1123.6412,0.021309664,100,298.36676,2.1309664,-1.0,1780.2055077552795,,0.46206665,614.022,298,9.359833,1375860,191.63242
403.88342,0.4189424,1.0363373,29900,85.73682,89.084175,0.004226935,168142.2,0.0036592297,[-0.515  0.288 -0.111  0.03  -0.045  0.176 -0.114 -0.948  0.     0.  0.   ],680.4907465799777,336.24234,276.6073,870.8873,0.4226935,73.42,,0.010363371,1.1225338,719.67096,9.359868,1147.4946,0.02254281,100,354.94086,2.254281,-1.0,1789.9719603061676,,0.365923,680.4908,299,9.359868,1383202,184.14781
397.42816,0.4189424,1.121756,30000,78.43532,79.08211,0.0058818506,263421.0,0.0030833497,[-0.508  0.287 -0.112  0.034 -0.041  0.174 -0.119 -0.941  0.     0.  0.   ],654.7444793106863,250.16861,257.3163,1091.2701,0.5881851,70.62,,0.011217559,1.2645085,760.69745,9.359941,1348.5864,0.039809473,100,305.75037,3.9809473,-1.0,1799.8235085010529,,0.30833498,654.7445,300,9.359941,1390264,190.82483
356.19165,0.4189424,1.0615618,30100,90.80283,91.89096,0.0033784895,155528.12,0.0036206262,[-0.51   0.282 -0.11   0.037 -0.036  0.175 -0.13  -0.93   0.     0.  0.   ],631.7680091489715,233.14581,275.57635,1053.1646,0.33784896,68.2,,0.010615618,1.0882463,672.499,9.359919,1328.741,0.027116766,100,256.66006,2.7116766,-1.0,1809.2888293266296,,0.36206263,631.768,301,9.359919,1397084,190.3306
400.1614,0.4189424,1.0195019,30200,96.18775,96.45399,0.0020296383,140465.83,0.0061941044,[-0.506  0.281 -0.112  0.033 -0.04   0.176 -0.129 -0.936  0.     0.  0.   ],676.9587982618964,328.75287,276.79736,883.8889,0.20296383,73.06,,0.01019502,1.0367638,696.67896,9.3599205,1160.6863,0.018925697,100,342.1302,1.8925698,-1.0,1819.2684080600739,,0.61941046,676.9588,302,9.3599205,1404390,194.17989
424.94952,0.4189424,1.014823,30300,91.68398,92.50862,0.0030563355,172180.64,0.004917474,[-0.513  0.279 -0.111  0.035 -0.04   0.176 -0.133 -0.936  0.     0.  0.   ],682.1046835987768,310.01578,257.15518,983.14124,0.30563354,73.64,,0.010148231,1.0809803,715.5511,9.359982,1240.2964,0.019201363,100,328.68948,1.9201363,-1.0,1829.4130628108978,,0.4917474,682.1047,303,9.359982,1411754,208.91133
363.03183,0.4189424,1.0479729,30400,90.69548,91.71408,0.0033566332,204466.2,0.004245024,[-0.509  0.274 -0.11   0.041 -0.035  0.175 -0.135 -0.94   0.     0.  0.   ],703.3506646101259,296.53113,340.31882,1015.74634,0.33566335,75.89,,0.01047973,1.0903451,741.2873,9.359953,1356.0652,0.021654056,100,316.48798,2.1654058,-1.0,1840.0575165748596,,0.42450243,703.3507,304,9.359953,1419343,199.31662
340.65454,0.4189424,1.0256791,30500,93.27443,93.97202,0.0027541944,167499.06,0.0036499994,[-0.515  0.275 -0.11   0.04  -0.036  0.176 -0.141 -0.933  0.     0.  0.   ],653.4075990248601,306.6144,312.75305,843.22424,0.27541944,70.54,,0.0102567915,1.0641465,676.28845,9.35996,1155.9773,0.02120344,100,318.54538,2.120344,-1.0,1850.10649228096,,0.36499995,653.4076,305,9.35996,1426397,182.72151
407.1885,0.4189424,1.2063417,30600,70.24284,69.49891,0.007851724,285304.03,0.0013201013,[-0.517  0.277 -0.111  0.04  -0.035  0.182 -0.138 -0.931  0.     0.  0.   ],673.4519630549737,324.39752,266.26343,897.2512,0.7851723,72.61,,0.012063418,1.4388715,810.6922,9.359947,1163.5146,0.03991504,100,391.9911,3.9915042,-1.0,1859.9230272769928,,0.13201013,673.45197,306,9.359947,1433658,195.85663
406.11902,0.4189424,1.8714135,30700,6.9965825,28.506866,0.06823013,10091153.0,0.00016221448,[-0.496  0.261 -0.117  0.046 -0.032  0.161 -0.165 -0.942  0.     0.  0.   ],699.8692947768673,308.8192,293.75024,1009.75024,6.8230133,75.55,,0.018714134,3.5079267,1321.3228,9.3598795,1303.5005,0.67461485,100,588.90704,67.46149,-1.0,1870.9408960342407,,0.016221449,699.8693,307,9.3598795,1441213,186.62085
428.29797,0.4189424,1.0183839,30800,97.76184,97.25994,0.001540885,134420.44,0.00627926,[-0.488  0.26  -0.119  0.039 -0.039  0.146 -0.157 -0.967  0.     0.  0.   ],703.7261876654729,266.87555,275.4282,1180.7407,0.15408848,75.96,,0.010183838,1.0281725,726.9962,9.359859,1456.169,0.014088878,100,284.03467,1.4088879,-1.0,1882.3603162765503,,0.627926,703.7262,308,9.359859,1448809,191.50368
369.66513,0.4189424,1.2270067,30900,60.078518,64.88184,0.010002089,483738.22,0.0011972693,[-0.495  0.261 -0.12   0.037 -0.041  0.148 -0.164 -0.968  0.     0.  0.   ],701.8599446871227,290.3403,332.19482,1039.5374,1.0002089,75.71,,0.012270067,1.5412632,880.461,9.359933,1371.7322,0.06641168,100,369.56912,6.641168,-1.0,1892.9139442443848,,0.11972693,701.8599,309,9.359933,1456380,210.48
352.9067,0.4189424,1.28526,31000,14.907074,43.149494,0.030707287,6040063.5,0.0003963251,[-0.496  0.26  -0.12   0.035 -0.045  0.144 -0.178 -0.949  0.     0.  0.   ],655.8758451792917,327.6539,302.96915,791.1041,3.070729,70.72,,0.0128526,2.3175242,986.08746,9.3599825,1094.0732,0.3080564,100,486.42148,30.805643,-1.0,1903.1213183403015,,0.03963251,655.8758,310,9.3599825,1463452,179.29591
347.8627,0.4189424,1.0230021,31100,96.98626,96.88926,0.0018033258,166147.66,0.0062028277,[-0.506  0.249 -0.118  0.042 -0.037  0.135 -0.209 -0.941  0.     0.  0.   ],697.9012576205206,311.78555,350.03854,937.0138,0.18033259,75.25,,0.010230021,1.0321062,712.3554,9.359993,1287.0524,0.014606239,100,320.0903,1.460624,-1.0,1913.837161064148,,0.62028277,697.90125,311,9.359993,1470977,178.28336
350.12756,0.4189424,1.1662749,31200,57.15142,72.99835,0.010098471,385660.6,0.002279662,[-0.509  0.251 -0.119  0.038 -0.04   0.136 -0.209 -0.944  0.     0.  0.   ],689.4791552945978,274.21527,339.35156,1044.8613,1.009847,74.38,,0.0116627505,1.3698939,813.81464,9.359929,1384.2129,0.07355074,100,327.77957,7.355074,-1.0,1923.874717950821,,0.22796622,689.4791,312,9.359929,1478415,174.31236
450.61316,0.4189424,1.0306686,31300,95.477615,95.51695,0.0022431156,140149.97,0.0054851035,[-0.504  0.253 -0.121  0.035 -0.044  0.141 -0.218 -0.95   0.     0.  0.   ],716.7648864585393,363.2377,266.1517,912.27234,0.22431158,77.36,,0.010306685,1.0469346,739.0026,9.359964,1178.4241,0.01827865,100,377.27423,1.827865,-1.0,1934.5912907123566,,0.5485104,716.7649,313,9.359964,1486151,197.74475
407.54504,0.4189424,1.0257889,31400,94.6737,94.646355,0.0024330742,155044.08,0.0063766334,[-0.512  0.256 -0.122  0.034 -0.047  0.141 -0.22  -0.947  0.     0.  0.   ],711.6922187339576,351.58112,304.14722,896.22314,0.24330744,76.77,,0.010257889,1.0565647,737.41394,9.359925,1200.3704,0.021690566,100,367.25815,2.1690567,-1.0,1944.829458475113,,0.63766336,711.69226,314,9.359925,1493828,175.78151
429.1797,0.4189424,1.0864227,31500,89.01849,89.69114,0.0038158372,149630.5,0.0054353606,[-0.519  0.26  -0.122  0.037 -0.042  0.145 -0.219 -0.944  0.     0.  0.   ],705.0870555512064,333.1219,275.90735,963.97656,0.38158372,76.09,,0.010864225,1.1149373,765.2649,9.359969,1239.8839,0.035611816,100,372.50467,3.5611815,-1.0,1955.298581123352,,0.54353607,705.08704,315,9.359969,1501437,168.32948
365.99094,0.4189424,1.0273752,31600,95.763954,95.68295,0.0021607755,156108.1,0.005101979,[-0.52   0.26  -0.124  0.037 -0.042  0.139 -0.224 -0.948  0.     0.  0.   ],678.8490292682479,293.72827,312.8581,970.87775,0.21607754,73.22,,0.010273752,1.0451182,703.09503,9.359861,1283.7358,0.016842889,100,309.38214,1.684289,-1.0,1965.571563243866,,0.5101979,678.84906,316,9.359861,1508759,186.17743
