AvgEpLen,EpsThisIter,Bound,ESSRenyi,J,ESSClassic,MaxNormIw,MinVanillaIw,AvgRet,Delta,MaxVanillaIw,eRenyi2,VarVanillaIw,VarNormIw,AvgNormIw,BatchSize,AvgVanillaIw,VarDiscRet,VarJ,AvgDiscRet,VanillaAvgRet,VarRet,IterType,MinNormIw
500.0,100,-568.01,350.34145375,-541.844,331.75155438,0.00845786,0.000168997,-549.573034494,0.7,4.29155,1.42718,0.523329,2.03267e-06,0.002,500,1.01481,2397.52194322,62.9966,-549.573034494,-549.573034494,2397.52194322,1,3.33062e-07
500.0,100,-593.706,500.0,-549.438,100.0,0.01,1.0,-549.438079168,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2048.69872895,45.0357,-549.438079168,-549.438079168,2048.69872895,2,0.01
500.0,100,-579.351,500.0,-545.771,200.000000102,0.005,1.0,-542.104549893,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2712.11748006,48.6831,-542.104549893,-542.104549893,2712.11748006,2,0.005
500.0,100,-574.678,500.0,-547.26,299.999969474,0.00333333,1.0,-550.237946228,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2700.917504,49.7571,-550.237946228,-550.237946228,2700.917504,2,0.00333333
500.0,100,-575.553,500.0,-549.412,400.0,0.0025,1.0,-555.868511138,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,3818.51059415,53.0641,-555.868511138,-555.868511138,3818.51059415,2,0.0025
500.0,100,-569.933,366.783730464,-542.634,368.945239485,0.00989351,0.0657878,-547.785495044,0.7,4.96041,1.3632,0.357895,1.42371e-06,0.002,500,1.00276,2260.68762522,62.4153,-547.785495044,-547.785495044,2260.68762522,1,0.000131213
500.0,100,-599.838,500.0,-550.444,100.0,0.01,1.0,-550.444180257,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2810.98041144,52.7529,-550.444180257,-550.444180257,2810.98041144,2,0.01
500.0,100,-583.783,500.0,-548.857,200.000000102,0.005,1.0,-547.269147407,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2622.23560288,51.8841,-547.269147407,-547.269147407,2622.23560288,2,0.005
500.0,100,-573.384,500.0,-544.867,299.999969474,0.00333333,1.0,-536.886738273,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2920.68969834,52.8234,-536.886738273,-536.886738273,2920.68969834,2,0.00333333
500.0,100,-569.458,500.0,-544.761,400.0,0.0025,1.0,-544.445836286,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,2215.30951632,51.3912,-544.445836286,-544.445836286,2215.30951632,2,0.0025
500.0,100,-559.926,234.685896758,-527.683,235.629868802,0.0124302,0.000655641,-547.522177947,0.7,6.30287,2.13051,1.15619,4.49688e-06,0.002,500,1.01412,4068.72356101,72.6639,-547.522177947,-547.522177947,4068.72356101,1,1.29302e-06
500.0,100,-584.46,500.0,-538.79,100.0,0.01,1.0,-538.790449279,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2814.66635953,52.7875,-538.790449279,-538.790449279,2814.66635953,2,0.01
500.0,100,-573.171,500.0,-540.877,200.000000102,0.005,1.0,-542.963992211,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2641.21169292,52.0098,-542.963992211,-542.963992211,2641.21169292,2,0.005
500.0,100,-565.83,500.0,-538.801,299.999969474,0.00333333,1.0,-534.646950285,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2571.66887695,51.5812,-534.646950285,-534.646950285,2571.66887695,2,0.00333333
500.0,100,-560.978,500.0,-537.57,400.0,0.0025,1.0,-533.878053852,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,3365.15714883,53.2248,-533.878053852,-533.878053852,3365.15714883,2,0.0025
500.0,100,-556.809,375.653169539,-532.358,364.856245963,0.00662943,0.019592,-541.126355416,0.7,3.28388,1.33101,0.364271,1.48458e-06,0.002,500,0.990697,3097.97883134,59.5788,-541.126355416,-541.126355416,3097.97883134,1,3.9552e-05
500.0,100,-574.677,500.0,-532.208,100.0,0.01,1.0,-532.208270489,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2257.88722862,47.279,-532.208270489,-532.208270489,2257.88722862,2,0.01
500.0,100,-562.212,500.0,-531.941,200.000000102,0.005,1.0,-531.674502928,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2086.38659554,46.3733,-531.674502928,-531.674502928,2086.38659554,2,0.005
500.0,100,-555.114,500.0,-530.059,299.999969474,0.00333333,1.0,-526.294640387,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2592.10134265,47.918,-526.294640387,-526.294640387,2592.10134265,2,0.00333333
500.0,100,-551.397,500.0,-529.699,400.0,0.0025,1.0,-528.616689532,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,2744.66409799,49.0081,-528.616689532,-528.616689532,2744.66409799,2,0.0025
500.0,100,-546.504,353.356542755,-522.078,354.378230941,0.00886972,0.0236332,-531.43114927,0.7,4.6139,1.415,0.445663,1.64698e-06,0.002,500,1.04037,2957.59071893,56.8883,-531.43114927,-531.43114927,2957.59071893,1,4.54323e-05
500.0,100,-568.233,500.0,-523.349,100.0,0.01,1.0,-523.349444779,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,3255.00060276,56.7666,-523.349444779,-523.349444779,3255.00060276,2,0.01
500.0,100,-558.973,500.0,-525.718,200.000000102,0.005,1.0,-528.087263342,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2990.26580601,55.6509,-528.087263342,-528.087263342,2990.26580601,2,0.005
500.0,100,-553.446,500.0,-526.293,299.999969474,0.00333333,1.0,-527.443304527,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,3019.88003138,55.3344,-527.443304527,-527.443304527,3019.88003138,2,0.00333333
500.0,100,-552.579,500.0,-528.962,400.0,0.0025,1.0,-536.967381052,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,3013.0624775,55.3491,-536.967381052,-536.967381052,3013.0624775,2,0.0025
500.0,100,-547.957,356.896282515,-522.954,345.158501945,0.00780891,0.00653708,-533.847306916,0.7,3.88095,1.40097,0.444113,1.79804e-06,0.002,500,0.99398,1892.53412742,67.573,-533.847306916,-533.847306916,1892.53412742,1,1.31533e-05
500.0,100,-573.611,500.0,-527.608,100.0,0.01,1.0,-527.608141168,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,3139.476821,55.7502,-527.608141168,-527.608141168,3139.476821,2,0.01
500.0,100,-557.275,500.0,-523.918,200.000000102,0.005,1.0,-520.22734617,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2197.15791647,51.5291,-520.22734617,-520.22734617,2197.15791647,2,0.005
500.0,100,-550.46,500.0,-523.224,299.999969474,0.00333333,1.0,-521.835932885,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2879.97415604,52.1682,-521.835932885,-521.835932885,2879.97415604,2,0.00333333
500.0,100,-546.688,500.0,-523.101,400.0,0.0025,1.0,-522.732731439,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,3102.05092489,52.9995,-522.732731439,-522.732731439,3102.05092489,2,0.0025
500.0,100,-542.117,417.268282667,-519.023,423.923102255,0.00515844,0.0497237,-523.898389338,0.7,2.68801,1.19827,0.19531,7.19278e-07,0.002,500,1.04218,2283.68908181,52.3131,-523.898389338,-523.898389338,2283.68908181,1,9.54222e-05
500.0,100,-583.26,500.0,-531.264,100.0,0.01,1.0,-531.264353132,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2798.8694641,52.6392,-531.264353132,-531.264353132,2798.8694641,2,0.01
500.0,100,-561.357,500.0,-524.59,200.000000102,0.005,1.0,-517.915541692,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2644.72493477,52.3367,-517.915541692,-517.915541692,2644.72493477,2,0.005
500.0,100,-553.664,500.0,-523.644,299.999969474,0.00333333,1.0,-521.75241422,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2391.27336951,51.1566,-521.75241422,-521.75241422,2391.27336951,2,0.00333333
500.0,100,-549.73,500.0,-523.732,400.0,0.0025,1.0,-523.994514002,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,1818.06904385,49.1197,-523.994514002,-523.994514002,1818.06904385,2,0.0025
500.0,100,-543.337,406.19757959,-517.538,413.608725746,0.00512839,0.14443,-516.529475193,0.7,2.51325,1.23093,0.201058,8.37162e-07,0.002,500,0.980134,1989.13494689,52.4328,-516.529475193,-516.529475193,1989.13494689,1,0.000294715
500.0,100,-559.711,500.0,-515.039,100.0,0.01,1.0,-515.039363852,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2869.01564032,53.2947,-515.039363852,-515.039363852,2869.01564032,2,0.01
500.0,100,-548.999,500.0,-516.504,200.000000102,0.005,1.0,-517.969127878,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2765.13897509,52.8304,-517.969127878,-517.969127878,2765.13897509,2,0.005
500.0,100,-543.952,500.0,-517.42,299.999969474,0.00333333,1.0,-519.251012014,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2481.44264443,51.7808,-519.251012014,-519.251012014,2481.44264443,2,0.00333333
500.0,100,-540.025,500.0,-517.048,400.0,0.0025,1.0,-515.931882327,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,2245.41982967,50.6665,-515.931882327,-515.931882327,2245.41982967,2,0.0025
500.0,100,-537.554,410.596217091,-514.333,413.801674252,0.00591184,0.086726,-524.502573935,0.7,2.88174,1.21774,0.198381,8.34903e-07,0.002,500,0.974904,2249.23769121,54.8577,-524.502573935,-524.502573935,2249.23769121,1,0.000177917
500.0,100,-564.529,500.0,-515.853,100.0,0.01,1.0,-515.853169918,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2800.77581635,52.6571,-515.853169918,-515.853169918,2800.77581635,2,0.01
500.0,100,-546.246,500.0,-511.827,200.000000102,0.005,1.0,-507.801235739,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2169.73134812,49.7655,-507.801235739,-507.801235739,2169.73134812,2,0.005
500.0,100,-542.044,500.0,-513.941,299.999969474,0.00333333,1.0,-518.169743818,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2971.70029641,51.3875,-518.169743818,-518.169743818,2971.70029641,2,0.00333333
500.0,100,-540.046,500.0,-515.709,400.0,0.0025,1.0,-521.010796567,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,2647.91324717,51.4318,-521.010796567,-521.010796567,2647.91324717,2,0.0025
500.0,100,-539.655,435.308449831,-514.537,429.479370515,0.00459136,0.082621,-525.724501358,0.7,2.29407,1.14861,0.1643,6.58118e-07,0.002,500,0.999301,3579.91982944,55.197,-525.724501358,-525.724501358,3579.91982944,1,0.000165357
500.0,100,-563.707,500.0,-514.646,100.0,0.01,1.0,-514.645519861,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2482.73134612,49.5773,-514.645519861,-514.645519861,2482.73134612,2,0.01
500.0,100,-548.54,500.0,-513.729,200.000000102,0.005,1.0,-512.813402352,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2922.2427825,51.733,-512.813402352,-512.813402352,2922.2427825,2,0.005
500.0,100,-542.168,500.0,-513.745,299.999969474,0.00333333,1.0,-513.776985569,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2579.97673648,51.338,-513.776985569,-513.776985569,2579.97673648,2,0.00333333
500.0,100,-540.024,500.0,-515.41,400.0,0.0025,1.0,-520.402649456,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,2222.81363241,50.3503,-520.402649456,-520.402649456,2222.81363241,2,0.0025
500.0,100,-535.796,439.88131826,-512.324,440.536540625,0.00452361,0.188852,-514.485570332,0.7,2.23601,1.13667,0.132183,5.41001e-07,0.002,500,0.988597,2214.3744502,53.4079,-514.485570332,-514.485570332,2214.3744502,1,0.000382061
500.0,100,-580.55,500.0,-528.093,100.0,0.01,1.0,-528.092579668,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2908.29557369,53.6583,-528.092579668,-528.092579668,2908.29557369,2,0.01
500.0,100,-561.248,500.0,-524.155,200.000000102,0.005,1.0,-520.21645656,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2482.41439799,51.8065,-520.21645656,-520.21645656,2482.41439799,2,0.005
500.0,100,-551.37,500.0,-521.084,299.999969474,0.00333333,1.0,-514.942512579,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2210.76499724,50.3754,-514.942512579,-514.942512579,2210.76499724,2,0.00333333
500.0,100,-546.225,500.0,-519.997,400.0,0.0025,1.0,-516.735111822,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,1853.75562602,48.6376,-516.735111822,-516.735111822,1853.75562602,2,0.0025
500.0,100,-541.23,455.429605448,-516.649,449.097949049,0.00465786,0.10666,-513.915438158,0.7,2.31879,1.09786,0.112583,4.5428e-07,0.002,500,0.995645,2166.43915743,47.9192,-513.915438158,-513.915438158,2166.43915743,1,0.000214253
500.0,100,-558.082,500.0,-513.562,100.0,0.01,1.0,-513.562396473,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2797.22603546,52.6237,-513.562396473,-513.562396473,2797.22603546,2,0.01
500.0,100,-539.736,500.0,-507.023,200.000000102,0.005,1.0,-500.482696527,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2251.85280798,50.4189,-500.482696527,-500.482696527,2251.85280798,2,0.005
500.0,100,-537.76,500.0,-511.049,299.999969474,0.00333333,1.0,-519.102520173,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2262.57864465,49.7372,-519.102520173,-519.102520173,2262.57864465,2,0.00333333
500.0,100,-535.813,500.0,-512.681,400.0,0.0025,1.0,-517.576775948,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,2739.79778558,50.4126,-517.576775948,-517.576775948,2739.79778558,2,0.0025
500.0,100,-534.452,437.733481377,-511.167,410.077305793,0.0128056,0.109551,-520.446931143,0.7,6.73578,1.14225,0.243171,8.78888e-07,0.002,500,1.05201,2802.17403266,50.4624,-520.446931143,-520.446931143,2802.17403266,1,0.00020827
500.0,100,-564.659,500.0,-516.103,100.0,0.01,1.0,-516.102600222,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,3156.66652868,55.9026,-516.102600222,-516.102600222,3156.66652868,2,0.01
500.0,100,-552.568,500.0,-518.233,200.000000102,0.005,1.0,-520.363733737,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2850.25791781,54.5708,-520.363733737,-520.363733737,2850.25791781,2,0.005
500.0,100,-544.657,500.0,-516.622,299.999969474,0.00333333,1.0,-513.400897704,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2439.28487738,52.8722,-513.400897704,-513.400897704,2439.28487738,2,0.00333333
500.0,100,-542.447,500.0,-517.854,400.0,0.0025,1.0,-521.550452992,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,2674.86978179,52.566,-521.550452992,-521.550452992,2674.86978179,2,0.0025
500.0,100,-536.795,270.100485038,-506.868,18.903133813,0.226047,0.00262872,-519.014285911,0.7,140.321,1.85116,39.3075,0.000102007,0.002,500,1.24152,2532.99365363,119.615,-519.014285911,-519.014285911,2532.99365363,1,4.23468e-06
500.0,100,-568.276,500.0,-521.574,100.0,0.01,1.0,-521.573665911,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2990.67199649,54.4129,-521.573665911,-521.573665911,2990.67199649,2,0.01
500.0,100,-557.743,500.0,-524.695,200.000000102,0.005,1.0,-527.815368443,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2957.90070149,54.3533,-527.815368443,-527.815368443,2957.90070149,2,0.005
500.0,100,-548.06,500.0,-521.076,299.999969474,0.00333333,1.0,-513.839422404,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2500.57760006,53.1121,-513.839422404,-513.839422404,2500.57760006,2,0.00333333
500.0,100,-543.215,500.0,-519.846,400.0,0.0025,1.0,-516.156542994,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,2580.30681967,52.5246,-516.156542994,-516.156542994,2580.30681967,2,0.0025
500.0,100,-537.539,388.535495018,-513.828,380.744423841,0.00494252,0.0409656,-516.10559902,0.7,2.50281,1.28688,0.32191,1.25538e-06,0.002,500,1.01277,2902.57208972,59.1194,-516.10559902,-516.10559902,2902.57208972,1,8.08984e-05
500.0,100,-550.263,500.0,-507.917,100.0,0.01,1.0,-507.916638044,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2265.43433149,47.358,-507.916638044,-507.916638044,2265.43433149,2,0.01
500.0,100,-539.519,500.0,-507.023,200.000000102,0.005,1.0,-506.128664813,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2224.90330161,47.1542,-506.128664813,-506.128664813,2224.90330161,2,0.005
500.0,100,-535.821,500.0,-509.287,299.999969474,0.00333333,1.0,-513.816520119,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2572.84245629,48.3905,-513.816520119,-513.816520119,2572.84245629,2,0.00333333
500.0,100,-532.109,500.0,-508.601,400.0,0.0025,1.0,-506.543249488,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,3055.92438098,50.1396,-506.543249488,-506.543249488,3055.92438098,2,0.0025
500.0,100,-527.602,382.198460528,-503.553,376.508973852,0.0065701,0.0186667,-514.076332161,0.7,3.2853,1.30822,0.328698,1.31459e-06,0.002,500,1.00008,2089.27707325,50.8945,-514.076332161,-514.076332161,2089.27707325,1,3.73306e-05
500.0,100,-563.318,500.0,-518.121,100.0,0.01,1.0,-518.121392208,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2997.86796362,54.4783,-518.121392208,-518.121392208,2997.86796362,2,0.01
500.0,100,-545.619,500.0,-513.66,200.000000102,0.005,1.0,-509.198775261,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2316.98850468,51.4855,-509.198775261,-509.198775261,2316.98850468,2,0.005
500.0,100,-543.626,500.0,-515.232,299.999969474,0.00333333,1.0,-518.374205314,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,3115.61752148,52.9175,-518.374205314,-518.374205314,3115.61752148,2,0.00333333
500.0,100,-539.029,500.0,-514.438,400.0,0.0025,1.0,-512.058014225,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,2141.85190786,51.3049,-512.058014225,-512.058014225,2141.85190786,2,0.0025
500.0,100,-534.482,390.578811862,-509.597,386.769168708,0.00495122,0.0235711,-516.7672926,0.7,2.43898,1.28015,0.28473,1.17339e-06,0.002,500,0.985202,2407.00592173,52.3084,-516.7672926,-516.7672926,2407.00592173,1,4.78502e-05
500.0,100,-567.857,500.0,-520.332,100.0,0.01,1.0,-520.331642817,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2929.79264225,53.8562,-520.331642817,-520.331642817,2929.79264225,2,0.01
500.0,100,-554.228,500.0,-520.623,200.000000102,0.005,1.0,-520.91393638,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2526.1661014,51.9691,-520.91393638,-520.91393638,2526.1661014,2,0.005
500.0,100,-546.346,500.0,-518.907,299.999969474,0.00333333,1.0,-515.47457428,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,3008.27901316,52.9069,-515.47457428,-515.47457428,3008.27901316,2,0.00333333
500.0,100,-541.263,500.0,-517.5,400.0,0.0025,1.0,-513.279804286,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,1807.29530332,50.5233,-513.279804286,-513.279804286,1807.29530332,2,0.0025
500.0,100,-535.677,454.287517812,-513.379,451.273882422,0.00430442,0.149857,-506.224940308,0.7,2.13735,1.10062,0.106701,4.32762e-07,0.002,500,0.993095,2356.02168017,52.4302,-506.224940308,-506.224940308,2356.02168017,1,0.000301799
500.0,100,-553.135,500.0,-507.619,100.0,0.01,1.0,-507.619413558,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,1967.0313795,44.1289,-507.619413558,-507.619413558,1967.0313795,2,0.01
500.0,100,-543.244,500.0,-510.24,200.000000102,0.005,1.0,-512.860552026,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,3040.75590023,49.857,-512.860552026,-512.860552026,3040.75590023,2,0.005
500.0,100,-540.428,500.0,-513.48,299.999969474,0.00333333,1.0,-519.958734378,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2473.54862999,49.9441,-519.958734378,-519.958734378,2473.54862999,2,0.00333333
500.0,100,-536.407,500.0,-513.069,400.0,0.0025,1.0,-511.837982322,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,3089.80072413,51.3424,-511.837982322,-511.837982322,3089.80072413,2,0.0025
500.0,100,-531.513,418.24250763,-508.399,417.555534681,0.00512293,0.0878727,-506.344968462,0.7,2.5915,1.19548,0.202508,7.91363e-07,0.002,500,1.01173,2273.79881924,53.8379,-506.344968462,-506.344968462,2273.79881924,1,0.000173708
500.0,100,-557.383,500.0,-508.327,100.0,0.01,1.0,-508.327055836,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2743.16516667,52.1127,-508.327055836,-508.327055836,2743.16516667,2,0.01
500.0,100,-545.27,500.0,-510.582,200.000000102,0.005,1.0,-512.837038836,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,3488.62173748,55.5861,-512.837038836,-512.837038836,3488.62173748,2,0.005
500.0,100,-539.754,500.0,-510.144,299.999969474,0.00333333,1.0,-509.267213422,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,3165.57911185,55.7217,-509.267213422,-509.267213422,3165.57911185,2,0.00333333
500.0,100,-534.884,500.0,-509.241,400.0,0.0025,1.0,-506.533595028,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,1584.79917669,52.1858,-506.533595028,-506.533595028,1584.79917669,2,0.0025
500.0,100,-529.603,380.834326285,-503.323,364.424722836,0.0114384,0.0211649,-507.636813546,0.7,5.4627,1.31291,0.340084,1.49108e-06,0.002,500,0.955151,1589.48274216,56.7183,-507.636813546,-507.636813546,1589.48274216,1,4.43173e-05
500.0,100,-560.108,500.0,-511.943,100.0,0.01,1.0,-511.9425437,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,3000.01700822,54.4979,-511.9425437,-511.9425437,3000.01700822,2,0.01
500.0,100,-547.102,500.0,-513.044,200.000000102,0.005,1.0,-514.146158803,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2778.18351659,53.4923,-514.146158803,-514.146158803,2778.18351659,2,0.005
500.0,100,-541.228,500.0,-512.023,299.999969474,0.00333333,1.0,-509.98147124,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,3454.85813447,55.225,-509.98147124,-509.98147124,3454.85813447,2,0.00333333
500.0,100,-538.998,500.0,-513.706,400.0,0.0025,1.0,-518.753240802,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,2833.41853595,54.7459,-518.753240802,-518.753240802,2833.41853595,2,0.0025
500.0,100,-535.996,451.267939801,-512.184,450.538729708,0.00370258,0.187598,-516.559818643,0.7,1.87273,1.10799,0.112565,4.4001e-07,0.002,500,1.01158,2355.46258397,57.4439,-516.559818643,-516.559818643,2355.46258397,1,0.000370901
500.0,100,-560.929,500.0,-514.234,100.0,0.01,1.0,-514.233605912,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,3250.81437511,56.7301,-514.233605912,-514.233605912,3250.81437511,2,0.01
500.0,100,-543.98,500.0,-510.961,200.000000102,0.005,1.0,-507.688298642,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2154.14569316,51.8282,-507.688298642,-507.688298642,2154.14569316,2,0.005
500.0,100,-536.97,500.0,-510.01,299.999969474,0.00333333,1.0,-508.108959649,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,2927.61841285,52.5233,-508.108959649,-508.108959649,2927.61841285,2,0.00333333
500.0,100,-534.276,500.0,-510.929,400.0,0.0025,1.0,-513.683216179,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,3015.80266012,53.0845,-513.683216179,-513.683216179,3015.80266012,2,0.0025
500.0,100,-528.122,364.379316917,-503.476,362.897407828,0.00626597,0.0647227,-509.008978287,0.7,3.2243,1.3722,0.400945,1.51423e-06,0.002,500,1.02915,2975.35492339,55.9293,-509.008978287,-509.008978287,2975.35492339,1,0.000125779
500.0,100,-560.163,500.0,-509.683,100.0,0.01,1.0,-509.683287828,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,3428.32876047,58.2584,-509.683287828,-509.683287828,3428.32876047,2,0.01
500.0,100,-544.642,500.0,-508.948,200.000000102,0.005,1.0,-508.212138406,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2171.994262,52.6564,-508.212138406,-508.212138406,2171.994262,2,0.005
500.0,100,-535.084,500.0,-505.94,299.999969474,0.00333333,1.0,-499.923590159,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,1658.71289359,49.1319,-499.923590159,-499.923590159,1658.71289359,2,0.00333333
500.0,100,-531.044,500.0,-505.804,400.0,0.0025,1.0,-505.397422616,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,2265.15851343,48.6943,-505.397422616,-505.397422616,2265.15851343,2,0.0025
500.0,100,-527.361,423.720956029,-502.838,419.414433232,0.00705446,0.156331,-510.986868812,0.7,3.57451,1.18002,0.197719,7.70092e-07,0.002,500,1.0134,3103.64005335,51.6231,-510.986868812,-510.986868812,3103.64005335,1,0.000308526
500.0,100,-563.466,500.0,-515.762,100.0,0.01,1.0,-515.762178501,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,2835.0076612,52.9779,-515.762178501,-515.762178501,2835.0076612,2,0.01
500.0,100,-547.315,500.0,-513.583,200.000000102,0.005,1.0,-511.404819745,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2561.02047956,51.728,-511.404819745,-511.404819745,2561.02047956,2,0.005
500.0,100,-537.266,500.0,-509.724,299.999969474,0.00333333,1.0,-502.005670877,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,3499.04584752,54.4823,-502.005670877,-502.005670877,3499.04584752,2,0.00333333
500.0,100,-535.261,500.0,-510.026,400.0,0.0025,1.0,-510.931517003,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,3561.66667729,55.7497,-510.931517003,-510.931517003,3561.66667729,2,0.0025
500.0,100,-529.292,351.709537489,-502.38,91.8174536656,0.0935634,0.0383422,-508.25116453,0.7,51.0568,1.42163,5.30583,1.7818e-05,0.002,500,1.09138,1736.72718589,87.0281,-508.25116453,-508.25116453,1736.72718589,1,7.02635e-05
500.0,100,-542.738,500.0,-503.936,100.0,0.01,1.0,-503.935518556,0.7,1.0,1.0,,3.50449e-18,0.01,500,1.0,1727.57108873,41.3557,-503.935518556,-503.935518556,1727.57108873,2,0.01
500.0,100,-537.677,500.0,-506.74,200.000000102,0.005,1.0,-509.54421029,0.7,1.0,1.0,,2.1793e-19,0.005,500,1.0,2990.64220448,48.4085,-509.54421029,-509.54421029,2990.64220448,2,0.005
500.0,100,-533.734,500.0,-506.334,299.999969474,0.00333333,1.0,-505.521745162,0.7,1.0,1.0,,5.43914e-20,0.00333333,500,1.0,3089.39937882,50.8142,-505.521745162,-505.521745162,3089.39937882,2,0.00333333
500.0,100,-530.964,500.0,-507.235,400.0,0.0025,1.0,-509.938034304,0.7,1.0,1.0,,5.4346e-20,0.0025,500,1.0,2858.19956369,51.4432,-509.938034304,-509.938034304,2858.19956369,2,0.0025
