BatchSize,MinVanillaIw,AvgVanillaIw,VarNormIw,ESSRenyi,AvgDiscRet,IterType,VarVanillaIw,ESSClassic,MinNormIw,AvgEpLen,VarRet,VarDiscRet,VarJ,Bound,MaxNormIw,AvgRet,VanillaAvgRet,MaxVanillaIw,EpsThisIter,AvgNormIw,Delta,J,eRenyi2
200,0.592453,1.00487,1.69201e-06,192.104082271,-387.268474635,1,0.0683416,187.381329084,0.0029479,500.0,1436.04263556,1436.04263556,38.0791,-439.183,0.0158068,-387.268474635,-387.268474635,3.17677,100,0.005,0.3,-385.605,1.0411
200,1.0,1.0,3.50449e-18,200.0,-390.829863898,2,,100.0,0.01,500.0,1417.33908551,1417.33908551,37.4589,-465.19,0.01,-390.829863898,-390.829863898,1.0,100,0.01,0.3,-390.83,1.0
200,0.522987,0.987254,1.08437e-06,191.980563491,-388.053522621,1,0.042276,191.725483178,0.00264869,500.0,1714.65227505,1714.65227505,39.8915,-446.425,0.00862464,-388.053522621,-388.053522621,1.70294,100,0.005,0.3,-387.18,1.04177
200,1.0,1.0,3.50449e-18,200.0,-393.879630079,2,,100.0,0.01,500.0,1345.25370231,1345.25370231,36.4939,-466.049,0.01,-393.879630079,-393.879630079,1.0,100,0.01,0.3,-393.88,1.0
200,0.541605,1.01253,4.96806e-07,196.057881497,-389.310156361,1,0.0203733,196.122086109,0.00267452,500.0,1601.95434551,1601.95434551,38.2975,-445.12,0.0062985,-389.310156361,-389.310156361,1.27548,100,0.005,0.3,-390.481,1.02011
200,1.0,1.0,3.50449e-18,200.0,-388.682233057,2,,100.0,0.01,500.0,1386.85291982,1386.85291982,37.0538,-461.646,0.01,-388.682233057,-388.682233057,1.0,100,0.01,0.3,-388.682,1.0
200,0.652159,1.0123,1.10655e-06,192.633850787,-389.853474749,1,0.0453573,191.563371688,0.00322119,500.0,1329.04889251,1329.04889251,38.7814,-443.283,0.0105966,-389.853474749,-389.853474749,2.14539,100,0.005,0.3,-387.359,1.03824
200,1.0,1.0,3.50449e-18,200.0,-385.59370472,2,,100.0,0.01,500.0,1145.49940015,1145.49940015,33.6756,-458.69,0.01,-385.59370472,-385.59370472,1.0,100,0.01,0.3,-385.594,1.0
200,0.595469,1.00207,8.84616e-07,193.423679563,-391.37294583,1,0.0355313,193.197930218,0.00297119,500.0,1244.68030499,1244.68030499,33.281,-441.911,0.00888524,-391.37294583,-391.37294583,1.78073,100,0.005,0.3,-386.625,1.034
200,1.0,1.0,3.50449e-18,200.0,-386.738386267,2,,100.0,0.01,500.0,1752.96252042,1752.96252042,41.6585,-467.942,0.01,-386.738386267,-386.738386267,1.0,100,0.01,0.3,-386.738,1.0
200,0.525518,1.00364,6.08128e-07,195.657958326,-391.527720036,1,0.0245024,195.273699867,0.00261807,500.0,1412.10118698,1412.10118698,39.1383,-446.007,0.00747632,-391.527720036,-391.527720036,1.5007,100,0.005,0.3,-387.954,1.02219
200,1.0,1.0,3.50449e-18,200.0,-383.144295506,2,,100.0,0.01,500.0,1692.8407015,1692.8407015,40.9379,-457.57,0.01,-383.144295506,-383.144295506,1.0,100,0.01,0.3,-383.144,1.0
200,0.377539,1.03859,9.69141e-07,191.74855239,-386.043907325,1,0.0418151,192.572184316,0.00181756,500.0,1804.76900375,1804.76900375,40.663,-440.999,0.00667907,-386.043907325,-386.043907325,1.38736,100,0.005,0.3,-382.092,1.04303
200,1.0,1.0,3.50449e-18,200.0,-388.929368482,2,,100.0,0.01,500.0,1619.49132539,1619.49132539,40.0412,-464.204,0.01,-388.929368482,-388.929368482,1.0,100,0.01,0.3,-388.929,1.0
200,0.52079,0.99672,6.55664e-07,194.97170756,-383.067758577,1,0.0260548,194.913566368,0.00261252,500.0,1849.79919176,1849.79919176,40.5208,-438.545,0.00714017,-383.067758577,-383.067758577,1.42335,100,0.005,0.3,-384.636,1.02579
200,1.0,1.0,3.50449e-18,200.0,-392.144588165,2,,100.0,0.01,500.0,1815.2863711,1815.2863711,42.3926,-477.21,0.01,-392.144588165,-392.144588165,1.0,100,0.01,0.3,-392.145,1.0
200,0.584793,1.01598,1.19406e-06,192.648914304,-381.390440442,1,0.0493007,190.926480212,0.00287798,500.0,1343.65475355,1343.65475355,40.0424,-445.874,0.0103381,-381.390440442,-381.390440442,2.10066,100,0.005,0.3,-384.587,1.03816
200,1.0,1.0,3.50449e-18,200.0,-383.393066869,2,,100.0,0.01,500.0,1492.43727913,1492.43727913,38.4384,-461.562,0.01,-383.393066869,-383.393066869,1.0,100,0.01,0.3,-383.393,1.0
200,0.325417,1.01629,1.91743e-06,187.390649241,-389.338125341,1,0.0792169,185.819317874,0.001601,500.0,1142.28668661,1142.28668661,36.5625,-439.766,0.00888843,-389.338125341,-389.338125341,1.80665,100,0.005,0.3,-382.663,1.06729
200,1.0,1.0,3.50449e-18,200.0,-382.545006788,2,,100.0,0.01,500.0,1733.13149803,1733.13149803,41.4222,-456.726,0.01,-382.545006788,-382.545006788,1.0,100,0.01,0.3,-382.545,1.0
200,0.472711,1.01069,1.83231e-06,189.435149077,-378.167077306,1,0.0748669,186.406109158,0.00233857,500.0,1329.21917529,1329.21917529,39.0767,-431.465,0.0131294,-378.167077306,-378.167077306,2.65393,100,0.005,0.3,-377.568,1.05577
200,1.0,1.0,3.50449e-18,200.0,-382.094823497,2,,100.0,0.01,500.0,1375.68274731,1375.68274731,36.9043,-459.824,0.01,-382.094823497,-382.094823497,1.0,100,0.01,0.3,-382.095,1.0
200,0.407907,0.998808,5.34861e-07,195.773279328,-383.176648298,1,0.0213435,195.831272099,0.00204197,500.0,1419.78854922,1419.78854922,37.9896,-436.938,0.00673555,-383.176648298,-383.176648298,1.3455,100,0.005,0.3,-381.385,1.02159
200,1.0,1.0,3.50449e-18,200.0,-382.337995258,2,,100.0,0.01,500.0,1302.37501825,1302.37501825,35.9075,-461.81,0.01,-382.337995258,-382.337995258,1.0,100,0.01,0.3,-382.338,1.0
200,0.561345,1.00907,4.9565e-07,195.121138813,-385.006260192,1,0.0201874,196.130859423,0.00278149,500.0,1179.202319,1179.202319,34.4527,-439.14,0.00728043,-385.006260192,-385.006260192,1.4693,100,0.005,0.3,-382.246,1.025
200,1.0,1.0,3.50449e-18,200.0,-381.549175668,2,,100.0,0.01,500.0,1399.49621193,1399.49621193,37.2223,-457.7,0.01,-381.549175668,-381.549175668,1.0,100,0.01,0.3,-381.549,1.0
200,0.493642,1.00992,7.09363e-07,194.374823102,-376.912184995,1,0.0289404,194.508518627,0.00244396,500.0,1439.69108863,1439.69108863,37.1119,-432.308,0.0065823,-376.912184995,-376.912184995,1.32952,100,0.005,0.3,-377.687,1.02894
200,1.0,1.0,3.50449e-18,200.0,-386.62559353,2,,100.0,0.01,500.0,1567.12361656,1567.12361656,39.3885,-465.467,0.01,-386.62559353,-386.62559353,1.0,100,0.01,0.3,-386.626,1.0
200,0.641209,0.997436,6.03664e-07,196.426665961,-384.590258104,1,0.0240229,195.307617556,0.00321429,500.0,1435.78172451,1435.78172451,38.4008,-446.913,0.00767779,-384.590258104,-384.590258104,1.53162,100,0.005,0.3,-384.504,1.01819
200,1.0,1.0,3.50449e-18,200.0,-378.261442599,2,,100.0,0.01,500.0,1444.10344562,1444.10344562,37.8109,-462.198,0.01,-378.261442599,-378.261442599,1.0,100,0.01,0.3,-378.261,1.0
200,0.641192,0.989933,7.15163e-07,193.841742046,-384.001141124,1,0.0280335,194.464854203,0.00323856,500.0,1502.26569675,1502.26569675,38.3717,-439.491,0.00805116,-384.001141124,-384.001141124,1.59402,100,0.005,0.3,-379.203,1.03177
200,1.0,1.0,3.50449e-18,200.0,-392.022383772,2,,100.0,0.01,500.0,1685.52768996,1685.52768996,40.8494,-471.558,0.01,-392.022383772,-392.022383772,1.0,100,0.01,0.3,-392.022,1.0
200,0.573119,1.00128,2.2709e-07,198.24838926,-382.126345363,1,0.00910679,198.208534777,0.00286194,500.0,1240.19197186,1240.19197186,38.4226,-443.085,0.00638831,-382.126345363,-382.126345363,1.27929,100,0.005,0.3,-386.597,1.00884
200,1.0,1.0,3.50449e-18,200.0,-377.283004803,2,,100.0,0.01,500.0,1241.88532463,1241.88532463,35.0637,-450.626,0.01,-377.283004803,-377.283004803,1.0,100,0.01,0.3,-377.283,1.0
200,0.574641,1.02382,7.99433e-07,194.338235686,-379.642295949,1,0.0335188,193.832737772,0.00280636,500.0,1236.09078513,1236.09078513,36.4477,-429.63,0.00909311,-379.642295949,-379.642295949,1.86194,100,0.005,0.3,-377.019,1.02913
200,1.0,1.0,3.50449e-18,200.0,-380.848744556,2,,100.0,0.01,500.0,2059.51714105,2059.51714105,45.1544,-464.362,0.01,-380.848744556,-380.848744556,1.0,100,0.01,0.3,-380.849,1.0
200,0.375511,0.998823,6.91212e-07,195.378610621,-382.333839706,1,0.0275834,194.645302467,0.00187977,500.0,1494.65321125,1494.65321125,42.126,-440.127,0.00729743,-382.333839706,-382.333839706,1.45777,100,0.005,0.3,-380.38,1.02365
200,1.0,1.0,3.50449e-18,200.0,-376.677262615,2,,100.0,0.01,500.0,1572.17234284,1572.17234284,39.4519,-451.043,0.01,-376.677262615,-376.677262615,1.0,100,0.01,0.3,-376.677,1.0
200,0.116337,0.992099,1.61052e-06,187.085292823,-385.840318131,1,0.0634068,187.952450946,0.000586317,500.0,1495.65826012,1495.65826012,40.0798,-434.154,0.00931647,-385.840318131,-385.840318131,1.84857,100,0.005,0.3,-377.746,1.06903
200,1.0,1.0,3.50449e-18,200.0,-390.172727888,2,,100.0,0.01,500.0,1515.47485659,1515.47485659,38.734,-466.953,0.01,-390.172727888,-390.172727888,1.0,100,0.01,0.3,-390.173,1.0
200,0.345511,0.996858,1.27339e-06,191.900127661,-378.633808861,1,0.0506159,190.352717516,0.001733,500.0,1490.54872273,1490.54872273,38.4512,-438.239,0.00815487,-378.633808861,-378.633808861,1.62585,100,0.005,0.3,-382.049,1.04221
200,1.0,1.0,3.50449e-18,200.0,-378.72413986,2,,100.0,0.01,500.0,1315.39917112,1315.39917112,36.0866,-449.718,0.01,-378.72413986,-378.72413986,1.0,100,0.01,0.3,-378.724,1.0
200,0.432324,1.00629,9.15181e-07,193.335635769,-378.873614452,1,0.0370696,192.971203363,0.0021481,500.0,1349.9520876,1349.9520876,36.1551,-430.364,0.00787205,-378.873614452,-378.873614452,1.58432,100,0.005,0.3,-376.991,1.03447
200,1.0,1.0,3.50449e-18,200.0,-373.538701419,2,,100.0,0.01,500.0,1582.27050566,1582.27050566,39.5784,-454.194,0.01,-373.538701419,-373.538701419,1.0,100,0.01,0.3,-373.539,1.0
200,0.518993,1.01228,5.28249e-07,195.883384511,-375.150591978,1,0.0216519,195.881701754,0.0025635,500.0,1678.40039153,1678.40039153,40.0156,-432.524,0.0070999,-375.150591978,-375.150591978,1.43741,100,0.005,0.3,-373.097,1.02102
200,1.0,1.0,3.50449e-18,200.0,-373.541143448,2,,100.0,0.01,500.0,1109.3264156,1109.3264156,33.1396,-442.943,0.01,-373.541143448,-373.541143448,1.0,100,0.01,0.3,-373.541,1.0
200,0.363512,1.02096,1.54479e-06,190.821140212,-378.057150257,1,0.0644094,188.415722899,0.00178024,500.0,1126.55144782,1126.55144782,34.7208,-425.257,0.0115596,-378.057150257,-378.057150257,2.36039,100,0.005,0.3,-373.498,1.0481
200,1.0,1.0,3.50449e-18,200.0,-373.61900365,2,,100.0,0.01,500.0,1149.81993583,1149.81993583,33.739,-443.2,0.01,-373.61900365,-373.61900365,1.0,100,0.01,0.3,-373.619,1.0
200,0.551427,1.00958,4.71914e-07,195.919435023,-381.547460883,1,0.0192399,196.31280182,0.00273098,500.0,1388.17377374,1388.17377374,34.6511,-436.525,0.0074372,-381.547460883,-381.547460883,1.50169,100,0.005,0.3,-376.413,1.02083
200,1.0,1.0,3.50449e-18,200.0,-381.032969294,2,,100.0,0.01,500.0,1415.71974751,1415.71974751,37.4374,-453.952,0.01,-381.032969294,-381.032969294,1.0,100,0.01,0.3,-381.033,1.0
200,0.444469,0.997915,1.27216e-06,190.92129005,-372.518530855,1,0.0506746,190.361575778,0.00222699,500.0,1237.78960643,1237.78960643,36.3709,-427.038,0.00870408,-372.518530855,-372.518530855,1.73719,100,0.005,0.3,-374.265,1.04755
200,1.0,1.0,3.50449e-18,200.0,-378.272382207,2,,100.0,0.01,500.0,1420.33488553,1420.33488553,37.4984,-456.41,0.01,-378.272382207,-378.272382207,1.0,100,0.01,0.3,-378.272,1.0
200,0.664184,1.01589,1.33497e-06,193.09653943,-373.125698993,1,0.05511,189.909759403,0.00326896,500.0,1375.39159207,1375.39159207,37.1561,-430.047,0.0115637,-373.125698993,-373.125698993,2.3495,100,0.005,0.3,-373.816,1.03575
200,1.0,1.0,3.50449e-18,200.0,-376.462585936,2,,100.0,0.01,500.0,1711.37139728,1711.37139728,41.1614,-454.005,0.01,-376.462585936,-376.462585936,1.0,100,0.01,0.3,-376.463,1.0
200,0.401554,0.997464,1.13648e-06,191.904539673,-374.96501945,1,0.045229,191.345132073,0.00201287,500.0,1159.98253456,1159.98253456,38.5896,-429.53,0.0076486,-374.96501945,-374.96501945,1.52584,100,0.005,0.3,-373.555,1.04218
200,1.0,1.0,3.50449e-18,200.0,-373.16327695,2,,100.0,0.01,500.0,1220.78051433,1220.78051433,34.7645,-448.913,0.01,-373.16327695,-373.16327695,1.0,100,0.01,0.3,-373.163,1.0
200,0.593848,1.00265,1.01294e-06,194.536918926,-376.353282202,1,0.0407327,192.249437315,0.0029614,500.0,1198.80002867,1198.80002867,35.1813,-427.625,0.0116793,-376.353282202,-376.353282202,2.34204,100,0.005,0.3,-373.315,1.02808
200,1.0,1.0,3.50449e-18,200.0,-378.700269202,2,,100.0,0.01,500.0,1630.28944816,1630.28944816,40.1744,-455.218,0.01,-378.700269202,-378.700269202,1.0,100,0.01,0.3,-378.7,1.0
200,0.397217,0.978748,1.33308e-06,191.275195254,-377.45877983,1,0.0510808,189.923296164,0.00202921,500.0,1260.55257326,1260.55257326,37.7714,-430.858,0.00834273,-377.45877983,-377.45877983,1.63309,100,0.005,0.3,-375.532,1.04561
200,1.0,1.0,3.50449e-18,200.0,-378.547811428,2,,100.0,0.01,500.0,1617.70989885,1617.70989885,40.0192,-452.893,0.01,-378.547811428,-378.547811428,1.0,100,0.01,0.3,-378.548,1.0
200,0.547005,0.998365,5.55084e-07,195.56372029,-374.010202873,1,0.0221308,195.67694783,0.0027395,500.0,1286.87684445,1286.87684445,38.3364,-428.357,0.00723462,-374.010202873,-374.010202873,1.44456,100,0.005,0.3,-375.115,1.02268
200,1.0,1.0,3.50449e-18,200.0,-370.608099838,2,,100.0,0.01,500.0,1537.17579734,1537.17579734,39.0103,-448.647,0.01,-370.608099838,-370.608099838,1.0,100,0.01,0.3,-370.608,1.0
200,0.586878,0.989466,7.30741e-07,195.202117748,-373.747038425,1,0.0286171,194.347733108,0.00296563,500.0,1399.20224199,1399.20224199,38.6101,-426.705,0.00866159,-373.747038425,-373.747038425,1.71407,100,0.005,0.3,-370.849,1.02458
200,1.0,1.0,3.50449e-18,200.0,-375.914278361,2,,100.0,0.01,500.0,1799.50212751,1799.50212751,42.2079,-449.65,0.01,-375.914278361,-375.914278361,1.0,100,0.01,0.3,-375.914,1.0
200,0.353995,1.0009,1.10242e-06,192.107139831,-379.014664694,1,0.0441763,191.593524494,0.00176838,500.0,1368.83248561,1368.83248561,38.9329,-429.114,0.00790265,-379.014664694,-379.014664694,1.58195,100,0.005,0.3,-375.429,1.04109
200,1.0,1.0,3.50449e-18,200.0,-378.134496497,2,,100.0,0.01,500.0,1185.37318083,1185.37318083,34.2567,-457.556,0.01,-378.134496497,-378.134496497,1.0,100,0.01,0.3,-378.134,1.0
200,0.326436,0.999034,8.21542e-07,194.629537532,-373.68367844,1,0.0327982,193.667565671,0.00163376,500.0,1423.54963876,1423.54963876,36.2756,-431.239,0.00651156,-373.68367844,-373.68367844,1.30105,100,0.005,0.3,-374.309,1.02759
200,1.0,1.0,3.50449e-18,200.0,-376.071936243,2,,100.0,0.01,500.0,1601.8923019,1601.8923019,39.823,-453.274,0.01,-376.071936243,-376.071936243,1.0,100,0.01,0.3,-376.072,1.0
200,0.707792,0.995995,6.46237e-07,194.356854145,-378.404335126,1,0.0256428,194.984891532,0.00355319,500.0,1734.12610352,1734.12610352,40.0808,-433.791,0.00870003,-378.404335126,-378.404335126,1.73304,100,0.005,0.3,-375.555,1.02903
200,1.0,1.0,3.50449e-18,200.0,-373.956590108,2,,100.0,0.01,500.0,1555.42505438,1555.42505438,39.2412,-447.457,0.01,-373.956590108,-373.956590108,1.0,100,0.01,0.3,-373.957,1.0
200,0.173903,0.9952,1.52322e-06,190.302339417,-365.60859208,1,0.0603452,188.568130207,0.00087371,500.0,918.034535961,918.034535961,34.7559,-420.342,0.00908504,-365.60859208,-365.60859208,1.80829,100,0.005,0.3,-367.061,1.05096
200,1.0,1.0,3.50449e-18,200.0,-370.843007101,2,,100.0,0.01,500.0,1511.22102325,1511.22102325,38.6796,-445.248,0.01,-370.843007101,-370.843007101,1.0,100,0.01,0.3,-370.843,1.0
200,0.72351,1.01876,8.57226e-07,193.815698742,-378.802665414,1,0.0355878,193.401705744,0.00355092,500.0,1964.38797624,1964.38797624,41.6094,-433.316,0.00982837,-378.802665414,-378.802665414,2.00256,100,0.005,0.3,-372.977,1.03191
200,1.0,1.0,3.50449e-18,200.0,-368.92327056,2,,100.0,0.01,500.0,1345.68478946,1345.68478946,36.4997,-441.431,0.01,-368.92327056,-368.92327056,1.0,100,0.01,0.3,-368.923,1.0
200,0.418985,0.982196,7.12021e-07,194.985733927,-369.910410714,1,0.0274757,194.488546396,0.0021329,500.0,1321.92751896,1321.92751896,36.0727,-424.723,0.0067812,-369.910410714,-369.910410714,1.33209,100,0.005,0.3,-367.872,1.02572
200,1.0,1.0,3.50449e-18,200.0,-367.589877439,2,,100.0,0.01,500.0,1426.56883954,1426.56883954,37.5806,-442.366,0.01,-367.589877439,-367.589877439,1.0,100,0.01,0.3,-367.59,1.0
200,0.373724,1.0346,2.38173e-06,187.634826195,-374.438379648,1,0.101976,182.682981706,0.00180612,500.0,1747.72828113,1747.72828113,41.7329,-422.866,0.0153177,-374.438379648,-374.438379648,3.16954,100,0.005,0.3,-367.686,1.0659
200,1.0,1.0,3.50449e-18,200.0,-373.38224313,2,,100.0,0.01,500.0,1431.7711164,1431.7711164,37.6491,-445.952,0.01,-373.38224313,-373.38224313,1.0,100,0.01,0.3,-373.382,1.0
200,0.606932,0.981553,8.51648e-07,193.512160705,-366.868446797,1,0.0328207,193.443103154,0.00309169,500.0,1077.58997127,1077.58997127,35.1459,-421.299,0.00840854,-366.868446797,-366.868446797,1.65069,100,0.005,0.3,-368.417,1.03353
200,1.0,1.0,3.50449e-18,200.0,-373.350885016,2,,100.0,0.01,500.0,1517.75552978,1517.75552978,38.7631,-443.476,0.01,-373.350885016,-373.350885016,1.0,100,0.01,0.3,-373.351,1.0
200,0.53697,1.00503,6.31208e-07,195.064377857,-372.612668545,1,0.0255029,195.098761623,0.00267142,500.0,1502.57581021,1502.57581021,38.4053,-428.878,0.00696628,-372.612668545,-372.612668545,1.40026,100,0.005,0.3,-371.493,1.0253
200,1.0,1.0,3.50449e-18,200.0,-375.922997604,2,,100.0,0.01,500.0,1602.61553289,1602.61553289,39.832,-452.418,0.01,-375.922997604,-375.922997604,1.0,100,0.01,0.3,-375.923,1.0
200,0.761201,1.00036,2.13647e-07,198.091067586,-366.784675632,1,0.00855198,198.313722401,0.00380465,500.0,1554.32181553,1554.32181553,40.0042,-431.41,0.00625278,-366.784675632,-366.784675632,1.251,100,0.005,0.3,-370.782,1.00964
200,1.0,1.0,3.50449e-18,200.0,-370.87027748,2,,100.0,0.01,500.0,1641.91624555,1641.91624555,40.3175,-445.797,0.01,-370.87027748,-370.87027748,1.0,100,0.01,0.3,-370.87,1.0
200,0.477411,0.999763,1.3653e-06,189.290068148,-375.160561423,1,0.054586,189.692317711,0.00238762,500.0,1282.761461,1282.761461,38.132,-425.112,0.0106313,-375.160561423,-375.160561423,2.12576,100,0.005,0.3,-369.992,1.05658
200,1.0,1.0,3.50449e-18,200.0,-373.668429781,2,,100.0,0.01,500.0,1581.81214629,1581.81214629,39.5726,-449.859,0.01,-373.668429781,-373.668429781,1.0,100,0.01,0.3,-373.668,1.0
200,0.607315,0.996841,6.30225e-07,194.605990869,-370.327783176,1,0.02505,195.106166222,0.0030462,500.0,1547.30212676,1547.30212676,39.4128,-425.118,0.00756418,-370.327783176,-370.327783176,1.50806,100,0.005,0.3,-370.501,1.02772
200,1.0,1.0,3.50449e-18,200.0,-372.258128821,2,,100.0,0.01,500.0,1589.16792838,1589.16792838,39.6645,-445.319,0.01,-372.258128821,-372.258128821,1.0,100,0.01,0.3,-372.258,1.0
200,0.755485,1.01099,4.62867e-07,196.136039992,-368.141324383,1,0.0189237,196.382172516,0.00373638,500.0,1436.91158843,1436.91158843,39.3355,-421.356,0.00771695,-368.141324383,-368.141324383,1.56035,100,0.005,0.3,-369.187,1.0197
200,1.0,1.0,3.50449e-18,200.0,-372.191444131,2,,100.0,0.01,500.0,1197.22049984,1197.22049984,34.4274,-441.935,0.01,-372.191444131,-372.191444131,1.0,100,0.01,0.3,-372.191,1.0
200,0.313203,0.997654,1.92638e-06,186.973850968,-378.274886601,1,0.0766939,185.75795842,0.0015697,500.0,1320.16774989,1320.16774989,36.6518,-423.185,0.00835198,-378.274886601,-378.274886601,1.66648,100,0.005,0.3,-371.927,1.06967
200,1.0,1.0,3.50449e-18,200.0,-367.417599106,2,,100.0,0.01,500.0,1843.79002347,1843.79002347,42.7241,-449.199,0.01,-367.417599106,-367.417599106,1.0,100,0.01,0.3,-367.418,1.0
200,0.527645,1.0006,1.19145e-06,192.309859613,-369.622598676,1,0.0477152,190.945406045,0.00263664,500.0,1212.16382768,1212.16382768,39.7552,-425.358,0.00977661,-369.622598676,-369.622598676,1.9565,100,0.005,0.3,-366.385,1.03999
200,1.0,1.0,3.50449e-18,200.0,-371.485780073,2,,100.0,0.01,500.0,1259.36197421,1259.36197421,35.3096,-443.066,0.01,-371.485780073,-371.485780073,1.0,100,0.01,0.3,-371.486,1.0
200,0.270079,0.998233,1.52155e-06,188.889431808,-370.501723401,1,0.060647,188.580074655,0.00135279,500.0,1080.27991637,1080.27991637,34.6777,-420.272,0.00888477,-370.501723401,-370.501723401,1.77381,100,0.005,0.3,-368.19,1.05882
200,1.0,1.0,3.50449e-18,200.0,-362.521132964,2,,100.0,0.01,500.0,1109.2499053,1109.2499053,33.1385,-432.288,0.01,-362.521132964,-362.521132964,1.0,100,0.01,0.3,-362.521,1.0
200,0.397092,0.992657,1.0055e-06,193.291688461,-370.008663857,1,0.0396315,192.304202077,0.00200015,500.0,1545.95368987,1545.95368987,35.3566,-421.475,0.00686549,-370.008663857,-370.008663857,1.36302,100,0.005,0.3,-364.411,1.03471
200,1.0,1.0,3.50449e-18,200.0,-366.054425443,2,,100.0,0.01,500.0,1511.05507284,1511.05507284,38.6774,-440.976,0.01,-366.054425443,-366.054425443,1.0,100,0.01,0.3,-366.054,1.0
200,0.534656,0.996173,5.05167e-07,196.584463618,-366.004736289,1,0.0200523,196.058109496,0.00268355,500.0,1238.6238528,1238.6238528,36.2204,-418.56,0.00668652,-366.004736289,-366.004736289,1.33219,100,0.005,0.3,-365.125,1.01737
200,1.0,1.0,3.50449e-18,200.0,-368.072481111,2,,100.0,0.01,500.0,1204.91545389,1204.91545389,34.5379,-440.204,0.01,-368.072481111,-368.072481111,1.0,100,0.01,0.3,-368.072,1.0
200,0.500564,0.992223,1.43239e-06,190.109450053,-369.907229544,1,0.0564079,189.213137648,0.00252243,500.0,1191.44894247,1191.44894247,34.8099,-420.251,0.0103619,-369.907229544,-369.907229544,2.05625,100,0.005,0.3,-366.421,1.05203
200,1.0,1.0,3.50449e-18,200.0,-367.987731074,2,,100.0,0.01,500.0,1788.76997917,1788.76997917,42.0819,-443.462,0.01,-367.987731074,-367.987731074,1.0,100,0.01,0.3,-367.988,1.0
200,0.533608,1.02022,1.26279e-06,190.934457188,-369.03057374,1,0.0525748,190.429225697,0.00261517,500.0,1451.57674729,1451.57674729,40.4435,-420.572,0.00810301,-369.03057374,-369.03057374,1.65337,100,0.005,0.3,-365.951,1.04748
200,1.0,1.0,3.50449e-18,200.0,-363.079966584,2,,100.0,0.01,500.0,1337.23555855,1337.23555855,36.3849,-435.459,0.01,-363.079966584,-363.079966584,1.0,100,0.01,0.3,-363.08,1.0
200,0.594682,1.01571,3.85373e-07,197.807416085,-368.300129042,1,0.015903,196.978764639,0.00292743,500.0,1187.87021252,1187.87021252,35.2442,-416.919,0.00768499,-368.300129042,-368.300129042,1.56114,100,0.005,0.3,-365.052,1.01108
200,1.0,1.0,3.50449e-18,200.0,-367.490090767,2,,100.0,0.01,500.0,1625.62148813,1625.62148813,40.1169,-449.177,0.01,-367.490090767,-367.490090767,1.0,100,0.01,0.3,-367.49,1.0
200,,2.26512e-31,0.00492348,200.0,-369.695695852,1,,inf,,500.0,1727.94242625,1727.94242625,7.52713,-371.562,0.992328,-369.695695852,-369.695695852,4.49547e-29,100,0.005,0.3,-312.738,1.0
200,1.0,1.0,3.50449e-18,200.0,-572.900823279,2,,100.0,0.01,500.0,12951.2185366,12951.2185366,113.233,-710.953,0.01,-572.900823279,-572.900823279,1.0,100,0.01,0.3,-572.901,1.0
300,2.22446e+28,inf,nan,604201630962.0,-584.719488892,,nan,nan,nan,500.0,1727.94242625,14790.9046168,nan,nan,nan,-369.695695852,-369.695695852,inf,100,nan,0.3,nan,4.96523e-10
300,0.575324,0.996435,3.02579e-07,291.360879938,-370.448353787,1,0.0270383,292.072693697,0.00192461,500.0,1167.24693123,1167.24693123,38.3736,-416.537,0.00543073,-370.448353787,-370.448353787,1.62341,100,0.00333333,0.3,-367.8,1.02965
300,1.0,1.0,3.50449e-18,300.0,-364.181378965,2,,100.0,0.01,500.0,1258.08339719,1258.08339719,35.2917,-442.028,0.01,-364.181378965,-364.181378965,1.0,100,0.01,0.3,-364.181,1.0
300,1.0,1.0,2.1793e-19,300.0,-371.150390451,2,,200.000000102,0.005,500.0,1461.51188146,1461.51188146,36.8557,-422.712,0.005,-371.150390451,-371.150390451,1.0,100,0.005,0.3,-367.666,1.0
300,0.47162,0.99967,1.80584e-07,295.983274464,-369.633172892,1,0.0162418,295.217980835,0.00157259,500.0,1371.08708446,1371.08708446,36.8923,-413.009,0.0042433,-369.633172892,-369.633172892,1.27257,100,0.00333333,0.3,-367.76,1.01357
300,1.0,1.0,3.50449e-18,300.0,-364.298341868,2,,100.0,0.01,500.0,1486.90956579,1486.90956579,38.3672,-439.72,0.01,-364.298341868,-364.298341868,1.0,100,0.01,0.3,-364.298,1.0
300,1.0,1.0,2.1793e-19,300.0,-367.100977049,2,,200.000000102,0.005,500.0,1497.56294886,1497.56294886,38.4614,-422.51,0.005,-367.100977049,-367.100977049,1.0,100,0.005,0.3,-365.7,1.0
300,0.33659,0.978583,4.32328e-07,290.108059841,-363.235815707,1,0.0372607,288.800267907,0.00114652,500.0,1213.81018756,1213.81018756,36.8168,-410.487,0.00481338,-363.235815707,-363.235815707,1.41309,100,0.00333333,0.3,-363.318,1.0341
300,1.0,1.0,3.50449e-18,300.0,-360.911521244,2,,100.0,0.01,500.0,1161.1291854,1161.1291854,33.9045,-430.043,0.01,-360.911521244,-360.911521244,1.0,100,0.01,0.3,-360.911,1.0
300,1.0,1.0,2.1793e-19,300.0,-365.871983481,2,,200.000000102,0.005,500.0,1184.64629918,1184.64629918,34.1659,-416.012,0.005,-365.871983481,-365.871983481,1.0,100,0.005,0.3,-363.392,1.0
