ESSRenyi,VarVanillaIw,Delta,AvgDiscRet,BatchSize,VarDiscRet,MinVanillaIw,AvgVanillaIw,eRenyi2,VanillaAvgRet,AvgRet,AvgNormIw,VarRet,VarJ,J,ESSClassic,EpsThisIter,MaxVanillaIw,MaxNormIw,IterType,MinNormIw,VarNormIw,AvgEpLen,Bound
500.0,,1.0,-69.5951163878,500,3832.17019866,1.0,1.0,1.0,-69.5951163878,-69.5951163878,0.00333333,3832.17019866,46.4897,-64.8757,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,98.29,-64.8757
500.0,,1.0,-61.772839862,500,1351.93749242,1.0,1.0,1.0,-61.772839862,-61.772839862,0.0025,1351.93749242,44.2423,-64.1,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,89.1,-64.1
500.0,,1.0,-64.0639865948,500,1364.6358124,1.0,1.0,1.0,-64.0639865948,-64.0639865948,0.002,1364.6358124,42.8498,-64.0928,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,92.91,-64.0928
500.0,,1.0,-63.1622597238,500,1355.90148572,1.0,1.0,1.0,-63.1622597238,-63.1622597238,0.01,1355.90148572,36.638,-63.1623,100.0,100,1.0,0.01,2,0.01,3.50449e-18,91.28,-63.1623
500.0,,1.0,-64.7010509346,500,2616.36508814,1.0,1.0,1.0,-64.7010509346,-64.7010509346,0.005,2616.36508814,44.3493,-63.9317,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,92.37,-63.9317
500.0,,1.0,-78.2092509584,500,6175.80444737,1.0,1.0,1.0,-78.2092509584,-78.2092509584,0.00333333,6175.80444737,58.2628,-68.6909,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,109.03,-68.6909
500.0,,1.0,-71.4395990647,500,5090.01303214,1.0,1.0,1.0,-71.4395990647,-71.4395990647,0.0025,5090.01303214,61.7018,-69.378,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,99.53,-69.378
500.0,,1.0,-63.8347809298,500,1345.35647115,1.0,1.0,1.0,-63.8347809298,-63.8347809298,0.002,1345.35647115,57.5933,-68.2694,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,92.37,-68.2694
500.0,,1.0,-63.1642237563,500,1336.1771137,1.0,1.0,1.0,-63.1642237563,-63.1642237563,0.01,1336.1771137,36.3705,-63.1642,100.0,100,1.0,0.01,2,0.01,3.50449e-18,91.39,-63.1642
500.0,,1.0,-59.8725356945,500,66.2234908519,1.0,1.0,1.0,-59.8725356945,-59.8725356945,0.005,66.2234908519,26.3988,-61.5184,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,88.11,-61.5184
500.0,,1.0,-65.4278190246,500,2609.97583901,1.0,1.0,1.0,-65.4278190246,-65.4278190246,0.00333333,2609.97583901,36.4594,-62.8215,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,93.1,-62.8215
500.0,,1.0,-59.8470232417,500,71.2135514698,1.0,1.0,1.0,-59.8470232417,-59.8470232417,0.0025,71.2135514698,31.8787,-62.0779,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,87.46,-62.0779
500.0,,1.0,-65.6162430522,500,2605.90565872,1.0,1.0,1.0,-65.6162430522,-65.6162430522,0.002,2605.90565872,36.4825,-62.7856,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,93.15,-62.7856
500.0,,1.0,-60.6165659529,500,1352.73085062,1.0,1.0,1.0,-60.6165659529,-60.6165659529,0.01,1352.73085062,36.5951,-60.6166,100.0,100,1.0,0.01,2,0.01,3.50449e-18,86.89,-60.6166
500.0,,1.0,-63.1593858655,500,1344.58762596,1.0,1.0,1.0,-63.1593858655,-63.1593858655,0.005,1344.58762596,36.5621,-61.888,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,91.44,-61.888
500.0,,1.0,-62.6903052785,500,1354.71801213,1.0,1.0,1.0,-62.6903052785,-62.6903052785,0.00333333,1354.71801213,36.5841,-62.1554,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,90.68,-62.1554
500.0,,1.0,-73.6889867076,500,5021.01538005,1.0,1.0,1.0,-73.6889867076,-73.6889867076,0.0025,5021.01538005,47.6596,-65.0388,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,103.2,-65.0388
500.0,,1.0,-58.6491417643,500,48.1201575314,1.0,1.0,1.0,-58.6491417643,-58.6491417643,0.002,48.1201575314,42.816,-63.7609,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,85.98,-63.7609
500.0,,1.0,-58.827770144,500,72.9106955452,1.0,1.0,1.0,-58.827770144,-58.827770144,0.01,72.9106955452,8.49597,-58.8278,100.0,100,1.0,0.01,2,0.01,3.50449e-18,86.18,-58.8278
500.0,,1.0,-58.5857267286,500,79.6535028285,1.0,1.0,1.0,-58.5857267286,-58.5857267286,0.005,79.6535028285,8.69103,-58.7067,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,85.48,-58.7067
500.0,,1.0,-62.8649989274,500,1362.13502315,1.0,1.0,1.0,-62.8649989274,-62.8649989274,0.00333333,1362.13502315,22.4433,-60.0928,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,90.92,-60.0928
500.0,,1.0,-62.3392100734,500,1351.02251432,1.0,1.0,1.0,-62.3392100734,-62.3392100734,0.0025,1351.02251432,26.704,-60.6544,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,89.9,-60.6544
500.0,,1.0,-58.7859037726,500,65.3269277151,1.0,1.0,1.0,-58.7859037726,-58.7859037726,0.002,65.3269277151,24.1656,-60.2807,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,85.9,-60.2807
500.0,,1.0,-63.7916291659,500,1354.43185511,1.0,1.0,1.0,-63.7916291659,-63.7916291659,0.01,1354.43185511,36.6181,-63.7916,100.0,100,1.0,0.01,2,0.01,3.50449e-18,92.19,-63.7916
500.0,,1.0,-65.6928331548,500,2605.6644895,1.0,1.0,1.0,-65.6928331548,-65.6928331548,0.005,2605.6644895,44.2849,-64.7422,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,93.25,-64.7422
500.0,,1.0,-58.4226651931,500,72.1054443429,1.0,1.0,1.0,-58.4226651931,-58.4226651931,0.00333333,72.1054443429,36.6074,-62.6357,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,85.0,-62.6357
500.0,,1.0,-64.1232293472,500,2609.04479306,1.0,1.0,1.0,-64.1232293472,-64.1232293472,0.0025,2609.04479306,40.6353,-63.0076,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,91.07,-63.0076
500.0,,1.0,-67.6153499511,500,2589.58608649,1.0,1.0,1.0,-67.6153499511,-67.6153499511,0.002,2589.58608649,42.8616,-63.9291,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,97.45,-63.9291
500.0,,1.0,-58.9174577159,500,72.0497110428,1.0,1.0,1.0,-58.9174577159,-58.9174577159,0.01,72.0497110428,8.44566,-58.9175,100.0,100,1.0,0.01,2,0.01,3.50449e-18,86.37,-58.9175
500.0,,1.0,-61.2119507287,500,1373.5575278,1.0,1.0,1.0,-61.2119507287,-61.2119507287,0.005,1373.5575278,26.7748,-60.0647,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,87.73,-60.0647
500.0,,1.0,-61.7515794843,500,1342.66166951,1.0,1.0,1.0,-61.7515794843,-61.7515794843,0.00333333,1342.66166951,30.3585,-60.627,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,89.41,-60.627
500.0,,1.0,-62.5981571598,500,1342.19787603,1.0,1.0,1.0,-62.5981571598,-62.5981571598,0.0025,1342.19787603,32.0024,-61.1198,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,90.47,-61.1198
500.0,,1.0,-62.4703039065,500,1359.63320424,1.0,1.0,1.0,-62.4703039065,-62.4703039065,0.002,1359.63320424,32.9973,-61.3899,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,89.79,-61.3899
500.0,,1.0,-65.3001963769,500,2612.68328783,1.0,1.0,1.0,-65.3001963769,-65.3001963769,0.01,2612.68328783,50.8582,-65.3002,100.0,100,1.0,0.01,2,0.01,3.50449e-18,93.26,-65.3002
500.0,,1.0,-67.3773867035,500,2601.81564072,1.0,1.0,1.0,-67.3773867035,-67.3773867035,0.005,2601.81564072,50.8159,-66.3388,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,96.75,-66.3388
500.0,,1.0,-59.0376414932,500,70.8080235541,1.0,1.0,1.0,-59.0376414932,-59.0376414932,0.00333333,70.8080235541,41.9132,-63.9051,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,86.44,-63.9051
500.0,,1.0,-77.7334091184,500,6190.01321308,1.0,1.0,1.0,-77.7334091184,-77.7334091184,0.0025,6190.01321308,53.7161,-67.3622,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,108.13,-67.3622
500.0,,1.0,-66.1514415573,500,2615.65256966,1.0,1.0,1.0,-66.1514415573,-66.1514415573,0.002,2615.65256966,53.1646,-67.12,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,94.29,-67.12
500.0,,1.0,-62.4822436981,500,1342.68635184,1.0,1.0,1.0,-62.4822436981,-62.4822436981,0.01,1342.68635184,36.459,-62.4822,100.0,100,1.0,0.01,2,0.01,3.50449e-18,90.12,-62.4822
500.0,,1.0,-58.3393975657,500,54.4739384911,1.0,1.0,1.0,-58.3393975657,-58.3393975657,0.005,54.4739384911,26.3796,-60.4108,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,85.43,-60.4108
500.0,,1.0,-75.6073931152,500,6254.81698633,1.0,1.0,1.0,-75.6073931152,-75.6073931152,0.00333333,6254.81698633,50.7871,-65.4763,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,105.02,-65.4763
500.0,,1.0,-67.5328388463,500,2577.63138166,1.0,1.0,1.0,-67.5328388463,-67.5328388463,0.0025,2577.63138166,50.7273,-65.9905,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,96.29,-65.9905
500.0,,1.0,-70.1611098069,500,3826.74247133,1.0,1.0,1.0,-70.1611098069,-70.1611098069,0.002,3826.74247133,53.095,-66.8246,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,99.24,-66.8246
500.0,,1.0,-63.5264834775,500,1354.33238929,1.0,1.0,1.0,-63.5264834775,-63.5264834775,0.01,1354.33238929,36.6168,-63.5265,100.0,100,1.0,0.01,2,0.01,3.50449e-18,91.54,-63.5265
500.0,,1.0,-75.8635562053,500,6254.68039308,1.0,1.0,1.0,-75.8635562053,-75.8635562053,0.005,6254.68039308,61.6807,-69.695,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,105.2,-69.695
500.0,,1.0,-58.4651661532,500,51.2953539245,1.0,1.0,1.0,-58.4651661532,-58.4651661532,0.00333333,51.2953539245,50.8064,-65.9517,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,85.45,-65.9517
500.0,,1.0,-69.8475044864,500,3822.6733509,1.0,1.0,1.0,-69.8475044864,-69.8475044864,0.0025,3822.6733509,53.7115,-66.9257,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,99.18,-66.9257
500.0,,1.0,-66.3541432992,500,2587.86707708,1.0,1.0,1.0,-66.3541432992,-66.3541432992,0.002,2587.86707708,53.1074,-66.8114,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,94.88,-66.8114
500.0,,1.0,-69.2888315767,500,3844.98090346,1.0,1.0,1.0,-69.2888315767,-69.2888315767,0.01,3844.98090346,61.6971,-69.2888,100.0,100,1.0,0.01,2,0.01,3.50449e-18,97.85,-69.2888
500.0,,1.0,-64.8884423245,500,2617.31477395,1.0,1.0,1.0,-64.8884423245,-64.8884423245,0.005,2617.31477395,56.601,-67.0886,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,92.6,-67.0886
500.0,,1.0,-63.5894865537,500,1354.35690281,1.0,1.0,1.0,-63.5894865537,-63.5894865537,0.00333333,1354.35690281,50.8473,-65.9223,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,91.72,-65.9223
500.0,,1.0,-66.8193015547,500,2588.53707617,1.0,1.0,1.0,-66.8193015547,-66.8193015547,0.0025,2588.53707617,50.7927,-66.1465,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,95.51,-66.1465
500.0,,1.0,-67.3350517081,500,2593.26901291,1.0,1.0,1.0,-67.3350517081,-67.3350517081,0.002,2593.26901291,50.7702,-66.3842,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,96.47,-66.3842
500.0,,1.0,-65.7280974792,500,2604.65781734,1.0,1.0,1.0,-65.7280974792,-65.7280974792,0.01,2604.65781734,50.78,-65.7281,100.0,100,1.0,0.01,2,0.01,3.50449e-18,94.03,-65.7281
500.0,,1.0,-68.9269150156,500,3850.80603038,1.0,1.0,1.0,-68.9269150156,-68.9269150156,0.005,3850.80603038,56.551,-67.3275,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,97.55,-67.3275
500.0,,1.0,-58.7725512339,500,79.1866058145,1.0,1.0,1.0,-58.7725512339,-58.7725512339,0.00333333,79.1866058145,46.6305,-64.4759,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,85.98,-64.4759
500.0,,1.0,-63.6961803918,500,1346.25222038,1.0,1.0,1.0,-63.6961803918,-63.6961803918,0.0025,1346.25222038,44.3183,-64.2809,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,92.29,-64.2809
500.0,,1.0,-63.5450376146,500,1344.27148158,1.0,1.0,1.0,-63.5450376146,-63.5450376146,0.002,1344.27148158,42.8666,-64.1338,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,91.51,-64.1338
500.0,,1.0,-62.4524488454,500,1353.06375348,1.0,1.0,1.0,-62.4524488454,-62.4524488454,0.01,1353.06375348,36.5996,-62.4524,100.0,100,1.0,0.01,2,0.01,3.50449e-18,90.03,-62.4524
500.0,,1.0,-64.3879718071,500,2621.29040291,1.0,1.0,1.0,-64.3879718071,-64.3879718071,0.005,2621.29040291,44.3649,-63.4202,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,91.6,-63.4202
500.0,,1.0,-62.7937620167,500,1348.43156631,1.0,1.0,1.0,-62.7937620167,-62.7937620167,0.00333333,1348.43156631,41.9193,-63.2114,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,90.44,-63.2114
500.0,,1.0,-66.4879999836,500,2596.54649603,1.0,1.0,1.0,-66.4879999836,-66.4879999836,0.0025,2596.54649603,44.301,-64.0305,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,95.29,-64.0305
500.0,,1.0,-62.2703679249,500,1360.933684,1.0,1.0,1.0,-62.2703679249,-62.2703679249,0.002,1360.933684,42.8955,-63.6785,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,90.08,-63.6785
500.0,,1.0,-60.9369822744,500,1353.09383216,1.0,1.0,1.0,-60.9369822744,-60.9369822744,0.01,1353.09383216,36.6,-60.937,100.0,100,1.0,0.01,2,0.01,3.50449e-18,88.09,-60.937
500.0,,1.0,-58.756681305,500,66.1867865314,1.0,1.0,1.0,-58.756681305,-58.756681305,0.005,66.1867865314,26.528,-59.8468,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,85.64,-59.8468
500.0,,1.0,-66.1224893618,500,2598.8289502,1.0,1.0,1.0,-66.1224893618,-66.1224893618,0.00333333,2598.8289502,36.5448,-61.9387,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,94.36,-61.9387
500.0,,1.0,-71.8817597668,500,5075.37449081,1.0,1.0,1.0,-71.8817597668,-71.8817597668,0.0025,5075.37449081,47.7109,-64.4245,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,100.24,-64.4245
500.0,,1.0,-63.6560328497,500,1330.52034515,1.0,1.0,1.0,-63.6560328497,-63.6560328497,0.002,1330.52034515,45.6575,-64.2708,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,92.41,-64.2708
500.0,,1.0,-71.7945475268,500,3794.09673046,1.0,1.0,1.0,-71.7945475268,-71.7945475268,0.01,3794.09673046,61.2875,-71.7945,100.0,100,1.0,0.01,2,0.01,3.50449e-18,102.07,-71.7945
500.0,,1.0,-64.4600002404,500,1328.93888158,1.0,1.0,1.0,-64.4600002404,-64.4600002404,0.005,1328.93888158,50.4911,-68.1273,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,92.98,-68.1273
500.0,,1.0,-59.8574236788,500,59.4345945258,1.0,1.0,1.0,-59.8574236788,-59.8574236788,0.00333333,59.4345945258,41.6459,-65.3707,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,87.83,-65.3707
500.0,,1.0,-62.2918823385,500,1340.89360568,1.0,1.0,1.0,-62.2918823385,-62.2918823385,0.0025,1340.89360568,40.4281,-64.601,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,89.79,-64.601
500.0,,1.0,-62.975757651,500,1346.43814216,1.0,1.0,1.0,-62.975757651,-62.975757651,0.002,1346.43814216,39.6808,-64.2759,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,90.84,-64.2759
500.0,,1.0,-62.668221955,500,1342.49452803,1.0,1.0,1.0,-62.668221955,-62.668221955,0.01,1342.49452803,36.4564,-62.6682,100.0,100,1.0,0.01,2,0.01,3.50449e-18,90.7,-62.6682
500.0,,1.0,-63.5047981612,500,1352.83460329,1.0,1.0,1.0,-63.5047981612,-63.5047981612,0.005,1352.83460329,36.5289,-63.0865,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,92.0,-63.0865
500.0,,1.0,-73.8709023553,500,5005.5029796,1.0,1.0,1.0,-73.8709023553,-73.8709023553,0.00333333,5005.5029796,50.6679,-66.6813,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,104.15,-66.6813
500.0,,1.0,-63.3386984773,500,1347.21235891,1.0,1.0,1.0,-63.3386984773,-63.3386984773,0.0025,1347.21235891,47.5495,-65.8457,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,91.85,-65.8457
500.0,,1.0,-66.2646771289,500,2617.37113957,1.0,1.0,1.0,-66.2646771289,-66.2646771289,0.002,2617.37113957,48.2393,-65.9295,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,94.25,-65.9295
500.0,,1.0,-58.7484509604,500,61.9462730634,1.0,1.0,1.0,-58.7484509604,-58.7484509604,0.01,61.9462730634,7.83114,-58.7484,100.0,100,1.0,0.01,2,0.01,3.50449e-18,85.89,-58.7484
500.0,,1.0,-66.1734159034,500,2615.84961956,1.0,1.0,1.0,-66.1734159034,-66.1734159034,0.005,2615.84961956,36.5963,-62.4609,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,94.12,-62.4609
500.0,,1.0,-62.1973110554,500,1331.96818141,1.0,1.0,1.0,-62.1973110554,-62.1973110554,0.00333333,1331.96818141,36.5024,-62.3731,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,89.86,-62.3731
500.0,,1.0,-69.2774880882,500,3835.45458541,1.0,1.0,1.0,-69.2774880882,-69.2774880882,0.0025,3835.45458541,44.244,-64.0992,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,97.94,-64.0992
500.0,,1.0,-66.972253757,500,2598.18196475,1.0,1.0,1.0,-66.972253757,-66.972253757,0.002,2598.18196475,45.6266,-64.6738,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,95.71,-64.6738
500.0,,1.0,-66.5367098407,500,2589.93200639,1.0,1.0,1.0,-66.5367098407,-66.5367098407,0.01,2589.93200639,50.6363,-66.5367,100.0,100,1.0,0.01,2,0.01,3.50449e-18,95.05,-66.5367
500.0,,1.0,-67.0731625845,500,2596.20177824,1.0,1.0,1.0,-67.0731625845,-67.0731625845,0.005,2596.20177824,50.6676,-66.8049,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,96.51,-66.8049
500.0,,1.0,-58.4840235193,500,46.6316320273,1.0,1.0,1.0,-58.4840235193,-58.4840235193,0.00333333,46.6316320273,41.7402,-64.0313,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,85.91,-64.0313
500.0,,1.0,-62.1244844067,500,1357.57602927,1.0,1.0,1.0,-62.1244844067,-62.1244844067,0.0025,1357.57602927,40.5385,-63.5546,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,89.79,-63.5546
500.0,,1.0,-65.9782426091,500,2606.31892107,1.0,1.0,1.0,-65.9782426091,-65.9782426091,0.002,2606.31892107,42.7982,-64.0393,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,94.28,-64.0393
500.0,,1.0,-57.3366936401,500,55.2515512256,1.0,1.0,1.0,-57.3366936401,-57.3366936401,0.01,55.2515512256,7.39588,-57.3367,100.0,100,1.0,0.01,2,0.01,3.50449e-18,83.74,-57.3367
500.0,,1.0,-61.7527162899,500,1352.70412681,1.0,1.0,1.0,-61.7527162899,-61.7527162899,0.005,1352.70412681,26.4918,-59.5447,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,88.77,-59.5447
500.0,,1.0,-61.7702294546,500,1352.01431894,1.0,1.0,1.0,-61.7702294546,-61.7702294546,0.00333333,1352.01431894,30.2513,-60.2865,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,89.46,-60.2865
500.0,,1.0,-62.0846503703,500,1345.40000785,1.0,1.0,1.0,-62.0846503703,-62.0846503703,0.0025,1345.40000785,31.9366,-60.7361,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,89.54,-60.7361
500.0,,1.0,-59.6129979917,500,70.3915873643,1.0,1.0,1.0,-59.6129979917,-59.6129979917,0.002,70.3915873643,28.8114,-60.5115,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,87.26,-60.5115
500.0,,1.0,-65.4492257427,500,2603.01447699,1.0,1.0,1.0,-65.4492257427,-65.4492257427,0.01,2603.01447699,50.764,-65.4492,100.0,100,1.0,0.01,2,0.01,3.50449e-18,93.26,-65.4492
500.0,,1.0,-58.3259305866,500,56.1909752766,1.0,1.0,1.0,-58.3259305866,-58.3259305866,0.005,56.1909752766,36.4553,-61.8876,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,84.8,-61.8876
500.0,,1.0,-58.3108351091,500,59.070197936,1.0,1.0,1.0,-58.3108351091,-58.3108351091,0.00333333,59.070197936,30.1385,-60.6953,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,85.5,-60.6953
500.0,,1.0,-62.5175537021,500,1347.04926164,1.0,1.0,1.0,-62.5175537021,-62.5175537021,0.0025,1347.04926164,31.8632,-61.1509,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,90.22,-61.1509
500.0,,1.0,-69.207193646,500,3866.31757329,1.0,1.0,1.0,-69.207193646,-69.207193646,0.002,3866.31757329,39.8513,-62.7622,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,98.05,-62.7622
500.0,,1.0,-59.5717092785,500,67.9610417404,1.0,1.0,1.0,-59.5717092785,-59.5717092785,0.01,67.9610417404,8.20253,-59.5717,100.0,100,1.0,0.01,2,0.01,3.50449e-18,87.56,-59.5717
500.0,,1.0,-61.8500732243,500,1350.37106401,1.0,1.0,1.0,-61.8500732243,-61.8500732243,0.005,1350.37106401,26.5212,-60.7109,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,89.3,-60.7109
500.0,,1.0,-66.6402018009,500,2619.5673768,1.0,1.0,1.0,-66.6402018009,-66.6402018009,0.00333333,2619.5673768,36.6222,-62.6873,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,95.56,-62.6873
500.0,,1.0,-61.2287375684,500,91.6517926432,1.0,1.0,1.0,-61.2287375684,-61.2287375684,0.0025,91.6517926432,32.0776,-62.3227,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,90.03,-62.3227
500.0,,1.0,-66.2622394592,500,2600.58725714,1.0,1.0,1.0,-66.2622394592,-66.2622394592,0.002,2600.58725714,36.6139,-63.1106,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,94.92,-63.1106
500.0,,1.0,-57.9740063784,500,66.4321516525,1.0,1.0,1.0,-57.9740063784,-57.9740063784,0.01,66.4321516525,8.10974,-57.974,100.0,100,1.0,0.01,2,0.01,3.50449e-18,84.59,-57.974
500.0,,1.0,-62.4670219515,500,1344.31405227,1.0,1.0,1.0,-62.4670219515,-62.4670219515,0.005,1344.31405227,26.521,-60.2205,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,90.15,-60.2205
500.0,,1.0,-66.6724286839,500,2584.39854162,1.0,1.0,1.0,-66.6724286839,-66.6724286839,0.00333333,2584.39854162,36.483,-62.3712,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,95.5,-62.3712
500.0,,1.0,-58.4702259541,500,57.5965814681,1.0,1.0,1.0,-58.4702259541,-58.4702259541,0.0025,57.5965814681,31.8648,-61.3959,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,85.25,-61.3959
500.0,,1.0,-66.692617313,500,2601.16609965,1.0,1.0,1.0,-66.692617313,-66.692617313,0.002,2601.16609965,36.494,-62.4553,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,95.41,-62.4553
500.0,,1.0,-65.747592195,500,2607.11612623,1.0,1.0,1.0,-65.747592195,-65.747592195,0.01,2607.11612623,50.804,-65.7476,100.0,100,1.0,0.01,2,0.01,3.50449e-18,93.42,-65.7476
500.0,,1.0,-76.1479665636,500,6233.12961414,1.0,1.0,1.0,-76.1479665636,-76.1479665636,0.005,6233.12961414,66.3548,-70.9478,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,105.96,-70.9478
500.0,,1.0,-76.410580869,500,6227.01335412,1.0,1.0,1.0,-76.410580869,-76.410580869,0.00333333,6227.01335412,70.6884,-72.7687,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,106.4,-72.7687
500.0,,1.0,-66.7799859883,500,2588.8201269,1.0,1.0,1.0,-66.7799859883,-66.7799859883,0.0025,2588.8201269,66.2955,-71.2715,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,95.3,-71.2715
500.0,,1.0,-69.6070779662,500,3833.23329349,1.0,1.0,1.0,-69.6070779662,-69.6070779662,0.002,3833.23329349,65.3873,-70.9387,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,98.56,-70.9387
500.0,,1.0,-65.4155563858,500,2607.65534041,1.0,1.0,1.0,-65.4155563858,-65.4155563858,0.01,2607.65534041,50.8092,-65.4156,100.0,100,1.0,0.01,2,0.01,3.50449e-18,93.37,-65.4156
500.0,,1.0,-63.6978250995,500,1354.81539011,1.0,1.0,1.0,-63.6978250995,-63.6978250995,0.005,1354.81539011,44.2963,-64.5567,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,92.07,-64.5567
500.0,,1.0,-62.6410617982,500,1357.6123911,1.0,1.0,1.0,-62.6410617982,-62.6410617982,0.00333333,1357.6123911,41.9158,-63.9181,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,90.36,-63.9181
500.0,,1.0,-58.7417085752,500,59.3959841265,1.0,1.0,1.0,-58.7417085752,-58.7417085752,0.0025,59.3959841265,36.5708,-62.624,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,85.68,-62.624
500.0,,1.0,-59.0106416769,500,55.5043168122,1.0,1.0,1.0,-59.0106416769,-59.0106416769,0.002,55.5043168122,32.9093,-61.9014,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,86.39,-61.9014
