MinVanillaIw,AvgDiscRet,BatchSize,ESSRenyi,VanillaAvgRet,MaxVanillaIw,VarDiscRet,VarVanillaIw,VarNormIw,AvgNormIw,MaxNormIw,MinNormIw,J,EpsThisIter,AvgVanillaIw,VarJ,Bound,AvgEpLen,IterType,eRenyi2,ESSClassic,AvgRet,VarRet,Delta
1.0,-98.6319742011,500,500.0,-98.6319742011,1.0,50.390469483,,3.50449e-18,0.01,0.01,0.01,-98.632,100,1.0,7.06304,-104.258,44.14,2,1.0,100.0,-98.6319742011,50.390469483,0.8
1.0,-99.1070486294,500,500.0,-99.1070486294,1.0,44.8696877976,,2.1793e-19,0.005,0.005,0.005,-98.8695,100,1.0,6.87097,-102.906,40.96,2,1.0,200.000000102,-99.1070486294,44.8696877976,0.8
1.0,-97.9988696966,500,500.0,-97.9988696966,1.0,52.7533296232,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.5793,100,1.0,7.00361,-101.875,42.73,2,1.0,299.999969474,-97.9988696966,52.7533296232,0.8
1.0,-98.1565076794,500,500.0,-98.1565076794,1.0,41.1702849422,,5.4346e-20,0.0025,0.0025,0.0025,-98.4736,100,1.0,6.85646,-101.328,43.58,2,1.0,400.0,-98.1565076794,41.1702849422,0.8
0.320785,-97.9604830866,500,419.207214079,-97.9604830866,3.70511,47.5621817778,0.193689,7.89774e-07,0.002,0.00748169,0.000647759,-97.9026,100,0.990447,8.53873,-100.691,41.0,1,1.19273,417.693852543,-97.9604830866,47.5621817778,0.8
1.0,-99.0401231582,500,500.0,-99.0401231582,1.0,35.3843432998,,3.50449e-18,0.01,0.01,0.01,-99.0401,100,1.0,5.91866,-104.607,45.47,2,1.0,100.0,-99.0401231582,35.3843432998,0.8
1.0,-99.4036755632,500,500.0,-99.4036755632,1.0,34.6056974845,,2.1793e-19,0.005,0.005,0.005,-99.2219,100,1.0,5.88881,-103.223,39.18,2,1.0,200.000000102,-99.4036755632,34.6056974845,0.8
1.0,-97.91463588,500,500.0,-97.91463588,1.0,77.4358878809,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.7862,100,1.0,7.00374,-102.053,43.19,2,1.0,299.999969474,-97.91463588,77.4358878809,0.8
1.0,-99.015958577,500,500.0,-99.015958577,1.0,57.0772125727,,5.4346e-20,0.0025,0.0025,0.0025,-98.8436,100,1.0,7.13623,-101.691,42.06,2,1.0,400.0,-99.015958577,57.0772125727,0.8
7.49219e-05,-97.3787691893,500,220.172305675,-97.3787691893,6.00796,56.9820255616,1.26508,4.82394e-06,0.002,0.0117319,1.46302e-07,-96.5916,100,1.02421,15.1745,-100.43,43.02,1,2.27095,226.904044454,-97.3787691893,56.9820255616,0.8
1.0,-98.2813191501,500,500.0,-98.2813191501,1.0,41.6870683254,,3.50449e-18,0.01,0.01,0.01,-98.2813,100,1.0,6.42419,-103.802,44.16,2,1.0,100.0,-98.2813191501,41.6870683254,0.8
1.0,-98.7952379613,500,500.0,-98.7952379613,1.0,42.1008373179,,2.1793e-19,0.005,0.005,0.005,-98.5383,100,1.0,6.44523,-102.602,43.27,2,1.0,200.000000102,-98.7952379613,42.1008373179,0.8
1.0,-98.0432436664,500,500.0,-98.0432436664,1.0,67.0656327812,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.3733,100,1.0,7.06259,-101.691,42.11,2,1.0,299.999969474,-98.0432436664,67.0656327812,0.8
1.0,-98.8142067631,500,500.0,-98.8142067631,1.0,40.0822470875,,5.4346e-20,0.0025,0.0025,0.0025,-98.4835,100,1.0,6.88236,-101.357,43.53,2,1.0,400.0,-98.8142067631,40.0822470875,0.8
0.0990162,-98.992864752,500,432.501548293,-98.992864752,2.29323,43.6427554048,0.144667,6.02905e-07,0.002,0.00468153,0.000202137,-98.2167,100,0.979693,8.19848,-100.98,42.62,1,1.15607,434.622187962,-98.992864752,43.6427554048,0.8
1.0,-98.3952462095,500,500.0,-98.3952462095,1.0,48.4508191465,,3.50449e-18,0.01,0.01,0.01,-98.3952,100,1.0,6.92577,-104.13,41.5,2,1.0,100.0,-98.3952462095,48.4508191465,0.8
1.0,-98.9763285606,500,500.0,-98.9763285606,1.0,57.9234583736,,2.1793e-19,0.005,0.005,0.005,-98.6858,100,1.0,7.26221,-102.796,40.24,2,1.0,200.000000102,-98.9763285606,57.9234583736,0.8
1.0,-98.2454259325,500,500.0,-98.2454259325,1.0,96.7017661983,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.539,100,1.0,8.19234,-101.895,44.23,2,1.0,299.999969474,-98.2454259325,96.7017661983,0.8
1.0,-96.7676351265,500,500.0,-96.7676351265,1.0,102.581878668,,5.4346e-20,0.0025,0.0025,0.0025,-98.0962,100,1.0,8.73574,-101.002,43.84,2,1.0,400.0,-96.7676351265,102.581878668,0.8
0.0370054,-98.1215761112,500,381.63186295,-98.1215761112,2.87619,54.1269945693,0.294566,1.198e-06,0.002,0.00580037,7.46282e-05,-97.5356,100,0.991728,10.8409,-100.511,42.18,1,1.31016,384.940733531,-98.1215761112,54.1269945693,0.8
1.0,-98.1582147965,500,500.0,-98.1582147965,1.0,58.2156118552,,3.50449e-18,0.01,0.01,0.01,-98.1582,100,1.0,7.59167,-103.658,41.73,2,1.0,100.0,-98.1582147965,58.2156118552,0.8
1.0,-98.4851545996,500,500.0,-98.4851545996,1.0,50.0181457984,,2.1793e-19,0.005,0.005,0.005,-98.3217,100,1.0,7.32137,-102.24,43.73,2,1.0,200.000000102,-98.4851545996,50.0181457984,0.8
1.0,-97.9180537239,500,500.0,-97.9180537239,1.0,94.092353264,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.1871,100,1.0,8.17445,-101.404,45.43,2,1.0,299.999969474,-97.9180537239,94.092353264,0.8
1.0,-98.9261481938,500,500.0,-98.9261481938,1.0,62.8663360435,,5.4346e-20,0.0025,0.0025,0.0025,-98.3719,100,1.0,8.11037,-101.158,41.97,2,1.0,400.0,-98.9261481938,62.8663360435,0.8
1.14696e-06,-96.2048322827,500,254.720505197,-96.2048322827,3.95577,82.2491113541,1.01636,4.01704e-06,0.002,0.00786429,2.28022e-09,-96.693,100,1.00601,15.0954,-100.184,43.76,1,1.96294,249.719092078,-96.2048322827,82.2491113541,0.8
1.0,-98.9336284048,500,500.0,-98.9336284048,1.0,45.3341578921,,3.50449e-18,0.01,0.01,0.01,-98.9336,100,1.0,6.69931,-104.411,39.85,2,1.0,100.0,-98.9336284048,45.3341578921,0.8
1.0,-95.458049996,500,500.0,-95.458049996,1.0,109.106685719,,2.1793e-19,0.005,0.005,0.005,-97.1958,100,1.0,8.91449,-101.129,46.2,2,1.0,200.000000102,-95.458049996,109.106685719,0.8
1.0,-98.1770562349,500,500.0,-98.1770562349,1.0,73.5165916945,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.5229,100,1.0,8.80075,-100.777,43.07,2,1.0,299.999969474,-98.1770562349,73.5165916945,0.8
1.0,-97.2005301599,500,500.0,-97.2005301599,1.0,82.4119970918,,5.4346e-20,0.0025,0.0025,0.0025,-97.4423,100,1.0,8.86038,-100.284,41.87,2,1.0,400.0,-97.2005301599,82.4119970918,0.8
0.0502761,-98.0519842025,500,430.394881771,-98.0519842025,3.44273,63.2444797616,0.17072,6.64785e-07,0.002,0.00679363,9.92112e-05,-97.1438,100,1.01352,10.9056,-100.033,45.5,1,1.16172,428.866643915,-98.0519842025,63.2444797616,0.8
1.0,-99.1259208058,500,500.0,-99.1259208058,1.0,38.3169046306,,3.50449e-18,0.01,0.01,0.01,-99.1259,100,1.0,6.15904,-104.58,42.16,2,1.0,100.0,-99.1259208058,38.3169046306,0.8
1.0,-98.113856634,500,500.0,-98.113856634,1.0,60.529805349,,2.1793e-19,0.005,0.005,0.005,-98.6199,100,1.0,7.01322,-102.501,43.54,2,1.0,200.000000102,-98.113856634,60.529805349,0.8
1.0,-98.2545293171,500,500.0,-98.2545293171,1.0,65.1386996211,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.4981,100,1.0,7.36991,-101.951,43.14,2,1.0,299.999969474,-98.2545293171,65.1386996211,0.8
1.0,-98.5248648221,500,500.0,-98.5248648221,1.0,53.5803403338,,5.4346e-20,0.0025,0.0025,0.0025,-98.5048,100,1.0,7.34833,-101.495,42.1,2,1.0,400.0,-98.5248648221,53.5803403338,0.8
0.0980713,-98.4965207549,500,453.688117543,-98.4965207549,1.89268,87.985605515,0.0966876,3.71081e-07,0.002,0.00370788,0.000192128,-98.2723,100,1.0209,8.4692,-101.08,41.64,1,1.10208,457.630560091,-98.4965207549,87.985605515,0.8
1.0,-96.830278246,500,500.0,-96.830278246,1.0,60.2112485011,,3.50449e-18,0.01,0.01,0.01,-96.8303,100,1.0,7.72069,-102.242,45.77,2,1.0,100.0,-96.830278246,60.2112485011,0.8
1.0,-97.8901359648,500,500.0,-97.8901359648,1.0,71.0428050164,,2.1793e-19,0.005,0.005,0.005,-97.3602,100,1.0,8.07784,-101.354,42.85,2,1.0,200.000000102,-97.8901359648,71.0428050164,0.8
1.0,-98.3256045086,500,500.0,-98.3256045086,1.0,68.8290732293,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.682,100,1.0,8.14995,-100.946,42.58,2,1.0,299.999969474,-98.3256045086,68.8290732293,0.8
1.0,-98.6721022291,500,500.0,-98.6721022291,1.0,63.5250727474,,5.4346e-20,0.0025,0.0025,0.0025,-97.9295,100,1.0,8.10695,-100.756,43.34,2,1.0,400.0,-98.6721022291,63.5250727474,0.8
0.00173004,-97.3208335875,500,344.379867636,-97.3208335875,3.00431,51.8533111975,0.40712,1.83601e-06,0.002,0.00638002,3.67395e-06,-97.0575,100,0.941788,11.4319,-100.104,46.74,1,1.45189,342.915273091,-97.3208335875,51.8533111975,0.8
1.0,-99.2560890525,500,500.0,-99.2560890525,1.0,58.5936502212,,3.50449e-18,0.01,0.01,0.01,-99.2561,100,1.0,7.61628,-104.889,43.55,2,1.0,100.0,-99.2560890525,58.5936502212,0.8
1.0,-98.5442491078,500,500.0,-98.5442491078,1.0,69.9528129316,,2.1793e-19,0.005,0.005,0.005,-98.9002,100,1.0,7.98481,-102.883,44.97,2,1.0,200.000000102,-98.5442491078,69.9528129316,0.8
1.0,-98.6765636013,500,500.0,-98.6765636013,1.0,51.0647952947,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.8256,100,1.0,7.70502,-102.078,40.87,2,1.0,299.999969474,-98.6765636013,51.0647952947,0.8
1.0,-97.7428709651,500,500.0,-97.7428709651,1.0,70.3477771486,,5.4346e-20,0.0025,0.0025,0.0025,-98.5549,100,1.0,7.88393,-101.371,46.06,2,1.0,400.0,-97.7428709651,70.3477771486,0.8
0.000744775,-99.2711522732,500,499.999701977,-99.2711522732,73.1254,31.3933717756,17.3477,5.41932e-05,0.002,0.129247,1.31637e-06,-96.2025,100,1.13156,65.5682,-98.7217,39.66,1,1.0,34.4324212282,-99.2711522732,31.3933717756,0.8
1.0,-98.3111930424,500,500.0,-98.3111930424,1.0,81.3406926515,,3.50449e-18,0.01,0.01,0.01,-98.3112,100,1.0,8.9737,-103.723,41.35,2,1.0,100.0,-98.3111930424,81.3406926515,0.8
1.0,-98.7375390149,500,500.0,-98.7375390149,1.0,54.7858453929,,2.1793e-19,0.005,0.005,0.005,-98.5244,100,1.0,8.21146,-102.554,40.01,2,1.0,200.000000102,-98.7375390149,54.7858453929,0.8
1.0,-98.5479080058,500,500.0,-98.5479080058,1.0,57.2574572662,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.5322,100,1.0,7.99044,-101.822,42.24,2,1.0,299.999969474,-98.5479080058,57.2574572662,0.8
1.0,-98.4068851101,500,500.0,-98.4068851101,1.0,66.1699533344,,5.4346e-20,0.0025,0.0025,0.0025,-98.5009,100,1.0,8.01657,-101.35,41.52,2,1.0,400.0,-98.4068851101,66.1699533344,0.8
0.280155,-99.2565611497,500,457.415859685,-99.2565611497,3.00634,46.3308106108,0.0745449,2.98194e-07,0.002,0.00601282,0.000560324,-98.4247,100,0.999975,8.51941,-101.133,41.48,1,1.0931,465.376290297,-99.2565611497,46.3308106108,0.8
1.0,-99.3422092942,500,500.0,-99.3422092942,1.0,38.6103876126,,3.50449e-18,0.01,0.01,0.01,-99.3422,100,1.0,6.18258,-104.947,40.97,2,1.0,100.0,-99.3422092942,38.6103876126,0.8
1.0,-99.5657663219,500,500.0,-99.5657663219,1.0,44.0513810489,,2.1793e-19,0.005,0.005,0.005,-99.454,100,1.0,6.39766,-103.417,40.23,2,1.0,200.000000102,-99.5657663219,44.0513810489,0.8
1.0,-99.7746316817,500,500.0,-99.7746316817,1.0,40.5196418398,,5.43914e-20,0.00333333,0.00333333,0.00333333,-99.5609,100,1.0,6.37817,-102.945,41.0,2,1.0,299.999969474,-99.7746316817,40.5196418398,0.8
1.0,-99.0258045264,500,500.0,-99.0258045264,1.0,51.4539327894,,5.4346e-20,0.0025,0.0025,0.0025,-99.4271,100,1.0,6.58022,-102.358,42.03,2,1.0,400.0,-99.0258045264,51.4539327894,0.8
0.00885805,-97.5420680144,500,325.853059002,-97.5420680144,14.9771,59.8434208054,1.09303,4.26716e-06,0.002,0.0295925,1.75021e-05,-98.2433,100,1.01222,14.3318,-101.49,43.49,1,1.53443,242.171147896,-97.5420680144,59.8434208054,0.8
1.0,-97.5262128957,500,500.0,-97.5262128957,1.0,65.2151143223,,3.50449e-18,0.01,0.01,0.01,-97.5262,100,1.0,8.03511,-103.013,44.87,2,1.0,100.0,-97.5262128957,65.2151143223,0.8
1.0,-99.7782402431,500,500.0,-99.7782402431,1.0,36.1474456699,,2.1793e-19,0.005,0.005,0.005,-98.6522,100,1.0,7.17233,-102.685,42.64,2,1.0,200.000000102,-99.7782402431,36.1474456699,0.8
1.0,-97.4722945916,500,500.0,-97.4722945916,1.0,83.3174378253,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.2589,100,1.0,7.8803,-101.551,44.24,2,1.0,299.999969474,-97.4722945916,83.3174378253,0.8
1.0,-98.2861286003,500,500.0,-98.2861286003,1.0,73.1085354082,,5.4346e-20,0.0025,0.0025,0.0025,-98.2657,100,1.0,8.04169,-101.117,42.21,2,1.0,400.0,-98.2861286003,73.1085354082,0.8
0.04573,-98.983681941,500,415.529368733,-98.983681941,2.70997,51.8865340081,0.227945,9.23452e-07,0.002,0.00545453,9.20436e-05,-97.8684,100,0.99366,9.83779,-100.666,41.17,1,1.20328,406.371538199,-98.983681941,51.8865340081,0.8
1.0,-98.3549952262,500,500.0,-98.3549952262,1.0,77.9239294643,,3.50449e-18,0.01,0.01,0.01,-98.355,100,1.0,8.78321,-103.96,42.85,2,1.0,100.0,-98.3549952262,77.9239294643,0.8
1.0,-98.5472468779,500,500.0,-98.5472468779,1.0,39.6585573344,,2.1793e-19,0.005,0.005,0.005,-98.4511,100,1.0,7.62972,-102.533,39.99,2,1.0,200.000000102,-98.5472468779,39.6585573344,0.8
1.0,-98.0290695815,500,500.0,-98.0290695815,1.0,41.2636673546,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.3104,100,1.0,7.24327,-101.644,41.9,2,1.0,299.999969474,-98.0290695815,41.2636673546,0.8
1.0,-98.6210724608,500,500.0,-98.6210724608,1.0,49.1605281817,,5.4346e-20,0.0025,0.0025,0.0025,-98.3881,100,1.0,7.17872,-101.275,43.07,2,1.0,400.0,-98.6210724608,49.1605281817,0.8
0.138258,-97.6990535436,500,435.860193583,-97.6990535436,4.11378,56.9538815519,0.153998,6.08929e-07,0.002,0.00818025,0.000274927,-97.9243,100,1.00578,8.93486,-100.69,44.22,1,1.14716,434.054889208,-97.6990535436,56.9538815519,0.8
1.0,-98.5102878524,500,500.0,-98.5102878524,1.0,62.5668187648,,3.50449e-18,0.01,0.01,0.01,-98.5103,100,1.0,7.87027,-104.223,44.03,2,1.0,100.0,-98.5102878524,62.5668187648,0.8
1.0,-97.8797194312,500,500.0,-97.8797194312,1.0,54.258670641,,2.1793e-19,0.005,0.005,0.005,-98.195,100,1.0,7.61105,-102.234,43.03,2,1.0,200.000000102,-97.8797194312,54.258670641,0.8
1.0,-99.5384222542,500,500.0,-99.5384222542,1.0,58.7118095151,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.6428,100,1.0,7.64164,-102.069,42.03,2,1.0,299.999969474,-99.5384222542,58.7118095151,0.8
1.0,-99.0070143118,500,500.0,-99.0070143118,1.0,68.9476537533,,5.4346e-20,0.0025,0.0025,0.0025,-98.7339,100,1.0,7.80291,-101.701,40.89,2,1.0,400.0,-99.0070143118,68.9476537533,0.8
0.000533316,-98.0782163982,500,114.036376544,-98.0782163982,83.8372,62.9682279782,18.6373,4.70322e-05,0.002,0.133181,8.47211e-07,-93.6074,100,1.25899,91.7904,-99.1639,39.87,1,4.38457,39.2633268454,-98.0782163982,62.9682279782,0.8
1.0,-97.3278905429,500,500.0,-97.3278905429,1.0,59.6801146805,,3.50449e-18,0.01,0.01,0.01,-97.3279,100,1.0,7.68657,-102.838,44.4,2,1.0,100.0,-97.3278905429,59.6801146805,0.8
1.0,-98.0457798123,500,500.0,-98.0457798123,1.0,54.3371719181,,2.1793e-19,0.005,0.005,0.005,-97.6868,100,1.0,7.52113,-101.583,42.35,2,1.0,200.000000102,-98.0457798123,54.3371719181,0.8
1.0,-98.3719517356,500,500.0,-98.3719517356,1.0,72.3110227868,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.9152,100,1.0,7.85357,-101.097,44.26,2,1.0,299.999969474,-98.3719517356,72.3110227868,0.8
1.0,-96.9439753597,500,500.0,-96.9439753597,1.0,102.087551524,,5.4346e-20,0.0025,0.0025,0.0025,-97.6724,100,1.0,8.46773,-100.449,46.01,2,1.0,400.0,-96.9439753597,102.087551524,0.8
0.297108,-99.7277714124,500,403.147281308,-99.7277714124,4.85047,36.5586912067,0.23452,9.93857e-07,0.002,0.00998519,0.000611627,-97.6091,100,0.971534,12.8357,-100.457,40.35,1,1.24024,400.651482947,-99.7277714124,36.5586912067,0.8
1.0,-99.4454106926,500,500.0,-99.4454106926,1.0,57.1603268272,,3.50449e-18,0.01,0.01,0.01,-99.4454,100,1.0,7.52255,-105.035,42.1,2,1.0,100.0,-99.4454106926,57.1603268272,0.8
1.0,-97.4071727789,500,500.0,-97.4071727789,1.0,60.1522103812,,2.1793e-19,0.005,0.005,0.005,-98.4263,100,1.0,7.68819,-102.45,45.32,2,1.0,200.000000102,-97.4071727789,60.1522103812,0.8
1.0,-99.0573699297,500,500.0,-99.0573699297,1.0,41.9275599553,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.6367,100,1.0,7.30275,-101.922,38.12,2,1.0,299.999969474,-99.0573699297,41.9275599553,0.8
1.0,-99.6802541373,500,500.0,-99.6802541373,1.0,34.2494633773,,5.4346e-20,0.0025,0.0025,0.0025,-98.8975,100,1.0,6.977,-101.743,40.1,2,1.0,400.0,-99.6802541373,34.2494633773,0.8
0.107763,-99.5515707847,500,434.158039255,-99.5515707847,2.85995,37.9922805472,0.159261,6.65181e-07,0.002,0.00584483,0.000220235,-98.6805,100,0.978623,7.73193,-101.419,42.22,1,1.15165,428.830383404,-99.5515707847,37.9922805472,0.8
1.0,-98.8282026385,500,500.0,-98.8282026385,1.0,43.8122687888,,3.50449e-18,0.01,0.01,0.01,-98.8282,100,1.0,6.58591,-104.566,41.42,2,1.0,100.0,-98.8282026385,43.8122687888,0.8
1.0,-98.3421952022,500,500.0,-98.3421952022,1.0,42.2774156918,,2.1793e-19,0.005,0.005,0.005,-98.5852,100,1.0,6.53249,-102.642,42.82,2,1.0,200.000000102,-98.3421952022,42.2774156918,0.8
1.0,-97.3441800589,500,500.0,-97.3441800589,1.0,87.2697311986,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.1715,100,1.0,7.58882,-101.484,42.93,2,1.0,299.999969474,-97.3441800589,87.2697311986,0.8
1.0,-97.8613012797,500,500.0,-97.8613012797,1.0,36.7363241724,,5.4346e-20,0.0025,0.0025,0.0025,-98.094,100,1.0,7.23208,-100.963,41.24,2,1.0,400.0,-97.8613012797,36.7363241724,0.8
0.000207523,-98.6662092527,500,135.217515492,-98.6662092527,28.545,49.7670081189,5.36727,1.9682e-05,0.002,0.0546624,3.97397e-07,-94.6342,100,1.04441,40.0428,-99.5684,43.09,1,3.69775,84.5928173239,-98.6662092527,49.7670081189,0.8
1.0,-98.1543239524,500,500.0,-98.1543239524,1.0,57.1494118567,,3.50449e-18,0.01,0.01,0.01,-98.1543,100,1.0,7.52183,-103.917,43.49,2,1.0,100.0,-98.1543239524,57.1494118567,0.8
1.0,-97.5940426688,500,500.0,-97.5940426688,1.0,68.1076878631,,2.1793e-19,0.005,0.005,0.005,-97.8742,100,1.0,7.87913,-101.949,43.93,2,1.0,200.000000102,-97.5940426688,68.1076878631,0.8
1.0,-98.9258424393,500,500.0,-98.9258424393,1.0,43.7714025739,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.2247,100,1.0,7.48849,-101.552,43.82,2,1.0,299.999969474,-98.9258424393,43.7714025739,0.8
1.0,-99.6187564619,500,500.0,-99.6187564619,1.0,35.9826258835,,5.4346e-20,0.0025,0.0025,0.0025,-98.5732,100,1.0,7.16437,-101.48,43.67,2,1.0,400.0,-99.6187564619,35.9826258835,0.8
0.000283761,-98.5853135013,500,499.997854242,-98.5853135013,1200.4,46.5252031215,2918.78,0.000924092,0.002,0.675436,1.59665e-07,-93.1276,100,3.55445,16.2572,-95.7276,43.11,1,1.0,2.15926259355,-98.5853135013,46.5252031215,0.8
1.0,-98.6043315268,500,500.0,-98.6043315268,1.0,57.940423148,,3.50449e-18,0.01,0.01,0.01,-98.6043,100,1.0,7.57371,-104.35,43.03,2,1.0,100.0,-98.6043315268,57.940423148,0.8
1.0,-98.36231714,500,500.0,-98.36231714,1.0,54.779352815,,2.1793e-19,0.005,0.005,0.005,-98.4833,100,1.0,7.47067,-102.546,44.13,2,1.0,200.000000102,-98.36231714,54.779352815,0.8
1.0,-99.0269097239,500,500.0,-99.0269097239,1.0,40.4942528346,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.6645,100,1.0,7.1159,-101.982,42.35,2,1.0,299.999969474,-99.0269097239,40.4942528346,0.8
1.0,-98.6016642388,500,500.0,-98.6016642388,1.0,71.1688079055,,5.4346e-20,0.0025,0.0025,0.0025,-98.6488,100,1.0,7.45601,-101.522,41.47,2,1.0,400.0,-98.6016642388,71.1688079055,0.8
0.00101772,-97.4729672393,500,233.714292337,-97.4729672393,5.68172,97.7684551776,1.19504,4.88516e-06,0.002,0.0114876,2.05768e-06,-96.482,100,0.989196,18.158,-100.24,44.74,1,2.13936,225.342381539,-97.4729672393,97.7684551776,0.8
1.0,-99.0225536014,500,500.0,-99.0225536014,1.0,39.0363672669,,3.50449e-18,0.01,0.01,0.01,-99.0226,100,1.0,6.21659,-104.612,41.31,2,1.0,100.0,-99.0225536014,39.0363672669,0.8
1.0,-97.1328431777,500,500.0,-97.1328431777,1.0,78.1819056573,,2.1793e-19,0.005,0.005,0.005,-98.0777,100,1.0,7.67566,-102.03,42.73,2,1.0,200.000000102,-97.1328431777,78.1819056573,0.8
1.0,-98.8740207826,500,500.0,-98.8740207826,1.0,33.2568445586,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.3431,100,1.0,7.09879,-101.57,40.24,2,1.0,299.999969474,-98.8740207826,33.2568445586,0.8
1.0,-98.2999315617,500,500.0,-98.2999315617,1.0,42.8385278861,,5.4346e-20,0.0025,0.0025,0.0025,-98.3323,100,1.0,6.95683,-101.16,41.42,2,1.0,400.0,-98.2999315617,42.8385278861,0.8
0.0987458,-99.2978689975,500,365.48028375,-99.2978689975,4.88837,38.6464477008,0.385611,1.44594e-06,0.002,0.00946595,0.000191213,-97.8149,100,1.03283,12.4039,-100.773,42.45,1,1.36806,367.441511047,-99.2978689975,38.6464477008,0.8
1.0,-97.9318123285,500,500.0,-97.9318123285,1.0,48.4563639857,,3.50449e-18,0.01,0.01,0.01,-97.9318,100,1.0,6.92617,-103.369,41.25,2,1.0,100.0,-97.9318123285,48.4563639857,0.8
1.0,-97.5238188471,500,500.0,-97.5238188471,1.0,69.8131260032,,2.1793e-19,0.005,0.005,0.005,-97.7278,100,1.0,7.65408,-101.81,44.87,2,1.0,200.000000102,-97.5238188471,69.8131260032,0.8
1.0,-97.2423709036,500,500.0,-97.2423709036,1.0,60.2456014009,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.566,100,1.0,7.6805,-100.899,42.49,2,1.0,299.999969474,-97.2423709036,60.2456014009,0.8
1.0,-97.4912712434,500,500.0,-97.4912712434,1.0,74.4369830795,,5.4346e-20,0.0025,0.0025,0.0025,-97.5473,100,1.0,7.91623,-100.434,44.93,2,1.0,400.0,-97.4912712434,74.4369830795,0.8
0.784834,-98.9282491412,500,479.198204359,-98.9282491412,2.97628,62.7127565663,0.0490681,1.97388e-07,0.002,0.00596946,0.00157412,-97.7247,100,0.99717,8.22354,-100.371,42.0,1,1.04341,476.531509934,-98.9282491412,62.7127565663,0.8
1.0,-97.8017644006,500,500.0,-97.8017644006,1.0,75.1050326926,,3.50449e-18,0.01,0.01,0.01,-97.8018,100,1.0,8.62288,-103.536,43.33,2,1.0,100.0,-97.8017644006,75.1050326926,0.8
1.0,-97.8607184115,500,500.0,-97.8607184115,1.0,48.6749080567,,2.1793e-19,0.005,0.005,0.005,-97.8312,100,1.0,7.82764,-101.886,43.05,2,1.0,200.000000102,-97.8607184115,48.6749080567,0.8
1.0,-97.7479389002,500,500.0,-97.7479389002,1.0,67.4990061189,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.8035,100,1.0,7.94507,-101.114,45.96,2,1.0,299.999969474,-97.7479389002,67.4990061189,0.8
1.0,-97.346155736,500,500.0,-97.346155736,1.0,63.7130956039,,5.4346e-20,0.0025,0.0025,0.0025,-97.6891,100,1.0,7.94678,-100.556,44.4,2,1.0,400.0,-97.346155736,63.7130956039,0.8
0.039924,-97.9326115597,500,308.573990481,-97.9326115597,13.9154,42.0203155751,0.704137,2.8144e-06,0.002,0.0278201,7.98176e-05,-96.7031,100,1.00038,17.5532,-99.9675,42.29,1,1.62036,293.738721991,-97.9326115597,42.0203155751,0.8
1.0,-99.5826425398,500,500.0,-99.5826425398,1.0,50.3581914363,,3.50449e-18,0.01,0.01,0.01,-99.5826,100,1.0,7.06078,-105.152,39.84,2,1.0,100.0,-99.5826425398,50.3581914363,0.8
1.0,-99.5486343218,500,500.0,-99.5486343218,1.0,43.9728793955,,2.1793e-19,0.005,0.005,0.005,-99.5656,100,1.0,6.83331,-103.509,43.38,2,1.0,200.000000102,-99.5486343218,43.9728793955,0.8
1.0,-96.8774096964,500,500.0,-96.8774096964,1.0,69.761727517,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.6696,100,1.0,7.46704,-101.966,44.71,2,1.0,299.999969474,-96.8774096964,69.761727517,0.8
1.0,-99.1245766088,500,500.0,-99.1245766088,1.0,58.1051950089,,5.4346e-20,0.0025,0.0025,0.0025,-98.7833,100,1.0,7.49916,-101.638,43.41,2,1.0,400.0,-99.1245766088,58.1051950089,0.8
0.0263684,-97.8850861516,500,403.318743818,-97.8850861516,3.6186,72.711934994,0.223789,9.35884e-07,0.002,0.00740001,5.39233e-05,-98.1418,100,0.977999,9.38879,-100.99,41.4,1,1.23971,405.349640081,-97.8850861516,72.711934994,0.8
1.0,-97.3079551812,500,500.0,-97.3079551812,1.0,60.8117371169,,3.50449e-18,0.01,0.01,0.01,-97.3079,100,1.0,7.7591,-102.735,44.25,2,1.0,100.0,-97.3079551812,60.8117371169,0.8
