optimgain,EpRewMean,meankl,DiscEpRewMean,EpThisIter,ev_tdlam_before,surrgain,SampleRenyi2,TimeElapsed,EpisodesSoFar,Step_size,TimestepsSoFar,EpLenMean,Var_J,entropy,entloss,J_hat
0.167712,-364.358342023,0.0101744,-286.102742729,100,-7.15255737305e-07,0.167712,24.3971,6008.60785317421,14600,1.0,2920000,200.0,35.3069953918457,-7.39368,,-10.775734901428223
inf,-389.74586653,,-302.964582145,100,-4.76837158203e-07,inf,0.999988,6050.683382034302,14700,0.0009765625,2940000,200.0,662.1747436523438,-7.39343,,-302.964599609375
inf,-407.447127528,,-315.755901238,100,-2.38418579102e-07,inf,0.999988,6093.90406537056,14800,0.0009765625,2960000,200.0,711.6875610351562,-7.39343,,-315.75592041015625
inf,-397.920291274,,-309.185279478,100,,inf,0.999988,6138.188033819199,14900,0.0009765625,2980000,200.0,751.2330932617188,-7.39343,,-309.185302734375
0.181676,-363.449309187,0.0101751,-283.056491794,100,-3.57627868652e-07,0.181676,24.3982,6182.238891839981,15000,1.0,3000000,200.0,1.9744048118591309,-7.49134,,-2.214707374572754
inf,-467.601663684,,-358.97138157,100,1.84774398804e-06,inf,1.0,6226.595024585724,15100,0.0009765625,3020000,200.0,906.6431884765625,-7.49105,,-358.97137451171875
inf,-402.496784648,,-316.182401171,100,-8.34465026855e-07,inf,1.0,6271.907890796661,15200,0.0009765625,3040000,200.0,687.8331298828125,-7.49105,,-316.18243408203125
0.0118977,-395.480924175,0.0101733,-310.876706446,100,-3.57627868652e-06,0.0118977,24.3093,6317.019471406937,15300,1.0,3060000,200.0,264.9828186035156,-7.58872,,-56.13881301879883
0.151569,-326.018983767,0.0101744,-256.975096411,100,8.94069671631e-07,0.151569,24.3971,6361.8911554813385,15400,1.0,3080000,200.0,3.5499818325042725,-7.68634,,-1.92289400100708
inf,-369.262561928,,-284.247515298,100,7.15255737305e-07,inf,1.00001,6406.510120391846,15500,0.0009765625,3100000,200.0,617.5182495117188,-7.68621,,-284.2475280761719
inf,-351.106621881,,-268.001533939,100,8.94069671631e-07,inf,1.00001,6451.582228183746,15600,0.0009765625,3120000,200.0,764.5435791015625,-7.68621,,-268.0015563964844
0.13795,-485.145270721,0.0101744,-363.499305725,100,-1.54972076416e-06,0.13795,24.3971,6498.937776088715,15700,1.0,3140000,200.0,79.5323486328125,-7.78398,,-18.089523315429688
0.149393,-450.45935668,0.0101779,-347.769922766,100,-1.19209289551e-06,0.149393,24.2911,6544.98008275032,15800,1.0,3160000,200.0,61.376922607421875,-7.88148,,-10.956731796264648
inf,-370.78361914,,-291.911493418,100,1.01327896118e-06,inf,1.0,6591.33034157753,15900,0.0009765625,3180000,200.0,580.5537109375,-7.88105,,-291.9115295410156
inf,-369.295593578,,-288.308106838,100,-7.15255737305e-07,inf,1.0,6637.403634548187,16000,0.0009765625,3200000,200.0,707.427978515625,-7.88105,,-288.30810546875
inf,-400.10318317,,-309.558088183,100,1.19209289551e-06,inf,1.0,6682.751624345779,16100,0.0009765625,3220000,200.0,779.6647338867188,-7.88105,,-309.5580749511719
0.0968154,-384.902598143,0.0101751,-298.320996485,100,,0.0968154,24.3985,6729.41831111908,16200,1.0,3240000,200.0,63.06698226928711,-7.97912,,-19.55242919921875
inf,-431.751458591,-2.98023e-08,-332.929917982,100,1.25169754028e-06,inf,1.0,6776.413939714432,16300,0.0009765625,3260000,200.0,763.0813598632812,-7.97867,,-332.929931640625
inf,-350.719215902,-2.98023e-08,-273.96588928,100,4.17232513428e-07,inf,1.0,6823.099739789963,16400,0.0009765625,3280000,200.0,619.1342163085938,-7.97867,,-273.9659118652344
inf,-421.424581,-2.98023e-08,-323.915807187,100,9.53674316406e-07,inf,1.0,6870.526710271835,16500,0.0009765625,3300000,200.0,802.1002197265625,-7.97867,,-323.91583251953125
0.194233,-373.626696884,0.0101751,-289.850368318,100,9.53674316406e-07,0.194233,24.3984,6918.9598162174225,16600,1.0,3320000,200.0,6.239279747009277,-8.07636,,-26.39804458618164
inf,-394.249285057,5.96046e-08,-303.699321245,100,1.54972076416e-06,inf,1.0,6966.702698230743,16700,0.0009765625,3340000,200.0,724.6920776367188,-8.07622,,-303.6993408203125
0.186571,-414.495123403,0.0101752,-319.035987288,100,-1.19209289551e-07,0.186571,24.3984,7014.16698384285,16800,1.0,3360000,200.0,42.478172302246094,-8.17399,,-22.225879669189453
inf,-415.460201081,,-321.303695007,100,-2.62260437012e-06,inf,1.0,7063.429578542709,16900,0.0009765625,3380000,200.0,705.044677734375,-8.17387,,-321.3037109375
inf,-393.844923312,,-306.471145694,100,-3.57627868652e-07,inf,1.0,7112.264305114746,17000,0.0009765625,3400000,200.0,560.212158203125,-8.17387,,-306.4711608886719
inf,-468.23582498,,-363.527387817,100,-9.53674316406e-07,inf,1.0,7160.074280261993,17100,0.0009765625,3420000,200.0,832.3956909179688,-8.17387,,-363.5274353027344
0.0905781,-338.524899283,0.0101751,-268.397433075,100,,0.0905781,24.3982,7209.814480066299,17200,1.0,3440000,200.0,8.114121437072754,-8.27163,,-26.082229614257812
0.166028,-410.023501834,0.0101751,-319.720809964,100,-4.76837158203e-07,0.166028,24.3987,7258.918142795563,17300,1.0,3460000,200.0,6.379299163818359,-8.36919,,-7.5824809074401855
0.0610938,-324.468573024,0.0101751,-254.727107239,100,3.57627868652e-07,0.0610938,24.3972,7307.31627869606,17400,1.0,3480000,200.0,0.04167395085096359,-8.46684,,-28.601173400878906
0.0364558,-502.696358139,0.0101744,-385.24670784,100,-5.96046447754e-07,0.0364558,24.3969,7357.351136684418,17500,1.0,3500000,200.0,3.2869135191404553e-10,-8.56446,,-29.91083335876465
0.140349,-372.725003103,0.0101751,-294.571517985,100,1.78813934326e-07,0.140349,24.3984,7406.633137702942,17600,1.0,3520000,200.0,83.5743408203125,-8.66211,,-15.979206085205078
inf,-377.153852866,,-296.722827772,100,-2.38418579102e-07,inf,1.0,7458.427645921707,17700,0.0009765625,3540000,200.0,633.4048461914062,-8.66207,,-296.72283935546875
inf,-408.042955614,,-319.063493345,100,1.19209289551e-07,inf,1.0,7509.540749549866,17800,0.0009765625,3560000,200.0,667.4417114257812,-8.66207,,-319.0635070800781
inf,-392.636862625,,-307.751056362,100,-8.34465026855e-07,inf,1.0,7560.803261995316,17900,0.0009765625,3580000,200.0,648.7940673828125,-8.66207,,-307.7510681152344
0.149089,-365.183050918,0.0101751,-286.383504492,100,8.34465026855e-07,0.149089,24.3987,7612.705442667007,18000,1.0,3600000,200.0,1.5601937770843506,-8.75976,,-28.01447296142578
0.124127,-337.149647473,0.0101751,-262.619845459,100,1.72853469849e-06,0.124127,24.3981,7663.252815485001,18100,1.0,3620000,200.0,68.568603515625,-8.85741,,-11.840662002563477
0.161445,-421.195630447,0.0101752,-321.799638794,100,-7.15255737305e-07,0.161445,24.3984,7714.904315710068,18200,1.0,3640000,200.0,65.62323760986328,-8.95504,,-20.038061141967773
0.19274,-411.261920176,0.0101744,-315.845731903,100,5.90085983276e-06,0.19274,24.3969,7766.778325080872,18300,1.0,3660000,200.0,1.911126971244812,-9.05269,,-1.2149699926376343
inf,-403.756202703,,-311.934461527,100,-5.24520874023e-06,inf,1.0,7819.2840785980225,18400,0.0009765625,3680000,200.0,743.636474609375,-9.05257,,-311.9344787597656
inf,-423.90584212,,-328.170926078,100,3.03983688354e-06,inf,1.0,7871.184831619263,18500,0.0009765625,3700000,200.0,762.5711669921875,-9.05257,,-328.1709899902344
0.131482,-424.892291272,0.0101751,-330.859936448,100,2.38418579102e-07,0.131482,24.3982,7924.95126414299,18600,1.0,3720000,200.0,3.6455137729644775,-9.15026,,-2.054281234741211
0.0353423,-452.637269662,0.0101751,-355.120789427,100,-1.66893005371e-06,0.0353423,24.3984,7977.717409849167,18700,1.0,3740000,200.0,1.729072979262089e-23,-9.24788,,-0.21730272471904755
inf,-332.046826016,,-264.710053829,100,-4.52995300293e-06,inf,1.0,8031.889936208725,18800,0.0009765625,3760000,200.0,673.4026489257812,-9.24752,,-264.7100830078125
inf,-384.763034564,,-301.167793444,100,-2.26497650146e-06,inf,1.0,8085.453678369522,18900,0.0009765625,3780000,200.0,686.8652954101562,-9.24752,,-301.1678161621094
0.0415507,-449.624717446,0.0101751,-350.771903045,100,-7.15255737305e-07,0.0415507,24.3984,8139.506967544556,19000,1.0,3800000,200.0,3.638883465384435e-12,-9.34553,,-28.741737365722656
inf,-359.654385936,5.96046e-08,-284.980234069,100,5.96046447754e-07,inf,0.999988,8194.043536186218,19100,0.0009765625,3820000,200.0,626.6248168945312,-9.34516,,-284.980224609375
0.0656385,-354.54847541,0.0101751,-278.76724514,100,3.09944152832e-06,0.0656385,24.3985,8247.071053743362,19200,1.0,3840000,200.0,4.4149452151032165e-05,-9.44285,,-28.786182403564453
inf,-410.187628256,,-318.030286789,100,8.94069671631e-07,inf,1.00001,8302.04031920433,19300,0.0009765625,3860000,200.0,661.656494140625,-9.44281,,-318.0302734375
inf,-439.030788161,5.96046e-08,-341.547062868,100,-2.62260437012e-06,inf,1.00001,8358.681228876114,19400,0.0009765625,3880000,200.0,716.3984985351562,-9.44281,,-341.547119140625
0.103915,-415.400128224,0.0101751,-326.486487635,100,9.53674316406e-07,0.103915,24.3971,8413.397951602936,19500,1.0,3900000,200.0,4.2688517570495605,-9.5405,,-28.141740798950195
0.0457227,-334.459115571,0.0101751,-264.418921976,100,-2.38418579102e-06,0.0457227,24.3985,8472.286560058594,19600,1.0,3920000,200.0,0.001715898048132658,-9.63814,,-0.11317262798547745
0.0441453,-348.647625441,0.0101751,-271.850651127,100,-9.53674316406e-07,0.0441453,24.3982,8528.324171543121,19700,1.0,3940000,200.0,69.04012298583984,-9.7358,,-20.569202423095703
inf,-389.946584097,5.96046e-08,-299.878034559,100,-1.31130218506e-06,inf,1.00001,8584.160492420197,19800,0.0009765625,3960000,200.0,678.41015625,-9.73568,,-299.8780517578125
inf,-465.896411215,5.96046e-08,-357.285994265,100,,inf,1.00001,8641.571069717407,19900,0.0009765625,3980000,200.0,843.611328125,-9.73568,,-357.2860107421875
inf,-399.293219606,5.96046e-08,-312.238858236,100,5.96046447754e-07,inf,1.00001,8698.082518100739,20000,0.0009765625,4000000,200.0,777.178955078125,-9.73568,,-312.2388916015625
