J,EpsThisIter,MaxVanillaIw,IterType,VarRet,VarJ,MinVanillaIw,MaxNormIw,eRenyi2,Bound,VarVanillaIw,AvgNormIw,AvgDiscRet,AvgRet,VarNormIw,AvgVanillaIw,MinNormIw,ESSRenyi,BatchSize,ESSClassic,VarDiscRet,VanillaAvgRet,AvgEpLen
4999.117,100,1.0,2,195.08926595624794,13.944145,1.0,0.0033333334,1.0,4756.162,,0.0033333336,4999.116972264762,4999.116972264762,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,195.08926595624794,4999.116972264762,499.92333333333335
4999.3193,100,1.0,2,146.3188377374915,12.08111,1.0,0.0025,1.0,4788.914,,0.0024999997,4999.319097316255,4999.319097316255,5.434597e-20,1.0,0.0025,500.0,500,400.0,146.3188377374915,4999.319097316255,499.9425
4999.531,100,1.0340133,1,117.05539778552763,8.7777815,0.81210554,0.002067271,1.0004076,4811.3003,0.00045444595,0.0020000003,4999.439191238007,4999.439191238007,1.8164554e-09,1.0003655,0.0016236177,499.79629474500024,500,499.7734125289543,117.05539778552763,4999.439191238007,499.954
4999.919,100,1.0,2,0.006091250822929647,0.07769007,1.0,0.01,1.0,4579.1084,,0.009999998,4999.918677975522,4999.918677975522,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.006091250822929647,4999.918677975522,500.0
4999.9243,100,1.0,2,0.00524563251354828,0.07227199,1.0,0.005,1.0,4702.366,,0.0049999994,4999.924088242703,4999.924088242703,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.00524563251354828,4999.924088242703,500.0
4999.925,100,1.0,2,0.005076901382418998,0.0711602,1.0,0.0033333334,1.0,4756.9697,,0.0033333336,4999.924081451501,4999.924081451501,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.005076901382418998,4999.924081451501,500.0
4999.9233,100,1.0,2,0.00539282735669282,0.07335799,1.0,0.0025,1.0,4789.518,,0.0024999997,4999.923733164757,4999.923733164757,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.00539282735669282,4999.923733164757,500.0
4999.9253,100,1.0,1,0.005288091683163125,0.07265983,1.0,0.002,1.0,4811.733,,0.0020000003,4999.924376452699,4999.924376452699,5.431875e-20,1.0,0.002,500.0,500,500.00000664260017,0.005288091683163125,4999.924376452699,500.0
4999.9346,100,1.0,2,0.003737931189501058,0.060817696,1.0,0.01,1.0,4579.124,,0.009999998,4999.935120027993,4999.935120027993,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.003737931189501058,4999.935120027993,500.0
4974.925,100,1.0,2,124996.2139471827,352.66306,1.0,0.005,1.0,4677.3667,,0.0049999994,4974.924552381874,4974.924552381874,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,124996.2139471827,4974.924552381874,497.505
4983.2603,100,1.0,2,83330.88720711054,288.1894,1.0,0.0033333334,1.0,4740.305,,0.0033333336,4983.260049952116,4983.260049952116,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,83330.88720711054,4983.260049952116,498.33666666666664
4987.426,100,1.0,2,62498.14208005652,249.68358,1.0,0.0025,1.0,4777.0205,,0.0024999997,4987.425659493712,4987.425659493712,5.434597e-20,1.0,0.0025,500.0,500,400.0,62498.14208005652,4987.425659493712,498.7525
4992.1772,100,1.3205558,1,49998.54293274017,173.21219,0.55385894,0.002639756,1.0113226,4802.923,0.010072309,0.002,4989.927031194788,4989.927031194788,4.0247883e-08,1.0005136,0.0011071493,494.40207440506606,500,495.0290147768048,49998.54293274017,4989.927031194788,499.002
4999.9287,100,1.0,2,0.004790490793175792,0.06886075,1.0,0.01,1.0,4579.118,,0.009999998,4999.929080994646,4999.929080994646,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.004790490793175792,4999.929080994646,500.0
4999.9233,100,1.0,2,0.0056852532688931885,0.07520296,1.0,0.005,1.0,4702.365,,0.0049999994,4999.923453293258,4999.923453293258,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.0056852532688931885,4999.923453293258,500.0
4999.926,100,1.0,2,0.005394429260975912,0.07331922,1.0,0.0033333334,1.0,4756.9707,,0.0033333336,4999.925978940145,4999.925978940145,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.005394429260975912,4999.925978940145,500.0
4999.9307,100,1.0,2,0.005115637613300538,0.07143348,1.0,0.0025,1.0,4789.5254,,0.0024999997,4999.930601708771,4999.930601708771,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.005115637613300538,4999.930601708771,500.0
4999.931,100,1.0,1,0.005625218675241756,0.07492718,1.0,0.002,1.0,4811.739,,0.0020000003,4999.93084411064,4999.93084411064,5.431875e-20,1.0,0.002,500.0,500,500.00000664260017,0.005625218675241756,4999.93084411064,500.0
4999.927,100,1.0,2,0.00782825465553463,0.08803107,1.0,0.01,1.0,4579.116,,0.009999998,4999.926251474407,4999.926251474407,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.00782825465553463,4999.926251474407,500.0
4999.9204,100,1.0,2,0.008919873813126273,0.09421453,1.0,0.005,1.0,4702.3623,,0.0049999994,4999.920196553298,4999.920196553298,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.008919873813126273,4999.920196553298,500.0
4999.92,100,1.0,2,0.007610361580866906,0.08709309,1.0,0.0033333334,1.0,4756.965,,0.0033333336,4999.919850617511,4999.919850617511,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.007610361580866906,4999.919850617511,500.0
4999.925,100,1.0,2,0.006478638680397338,0.08039235,1.0,0.0025,1.0,4789.5195,,0.0024999997,4999.924577318118,4999.924577318118,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.006478638680397338,4999.924577318118,500.0
4999.922,100,1.0,1,0.00650272675193443,0.08056591,1.0,0.002,1.0,4811.7295,,0.0020000003,4999.921569614209,4999.921569614209,5.431875e-20,1.0,0.002,500.0,500,500.00000664260017,0.00650272675193443,4999.921569614209,500.0
4999.9272,100,1.0,2,0.004756809990710142,0.06864152,1.0,0.01,1.0,4579.1167,,0.009999998,4999.927145002101,4999.927145002101,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.004756809990710142,4999.927145002101,500.0
4999.9316,100,1.0,2,0.004707869385129149,0.06845863,1.0,0.005,1.0,4702.3735,,0.0049999994,4999.931822549249,4999.931822549249,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.004707869385129149,4999.931822549249,500.0
4999.928,100,1.0,2,0.005045795757467737,0.07091839,1.0,0.0033333334,1.0,4756.973,,0.0033333336,4999.928062502107,4999.928062502107,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.005045795757467737,4999.928062502107,500.0
4999.9287,100,1.0,2,0.004996727332041475,0.070601545,1.0,0.0025,1.0,4789.5234,,0.0024999997,4999.928326799003,4999.928326799003,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.004996727332041475,4999.928326799003,500.0
4999.9307,100,1.0003519,1,0.004836790263250937,0.06947985,0.9997409,0.0020007058,1.0,4811.7383,1.2088055e-08,0.002,4999.930115456163,4999.930115456163,4.835267e-14,0.999999,0.001999484,500.0,500,499.9999073363245,0.004836790263250937,4999.930115456163,500.0
4999.9307,100,1.0,2,0.006244453945909289,0.07864874,1.0,0.01,1.0,4579.12,,0.009999998,4999.930575788149,4999.930575788149,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.006244453945909289,4999.930575788149,500.0
4999.926,100,1.0,2,0.005525400233208185,0.07416249,1.0,0.005,1.0,4702.3677,,0.0049999994,4999.92534340207,4999.92534340207,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.005525400233208185,4999.92534340207,500.0
4999.9272,100,1.0,2,0.005502602667038792,0.07406898,1.0,0.0033333334,1.0,4756.972,,0.0033333336,4999.927246875413,4999.927246875413,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.005502602667038792,4999.927246875413,500.0
4999.9297,100,1.0,2,0.00545888214178574,0.07379757,1.0,0.0025,1.0,4789.5244,,0.0024999997,4999.929549121491,4999.929549121491,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.00545888214178574,4999.929549121491,500.0
4999.931,100,1.0,1,0.005429338983539086,0.07361484,1.0,0.002,1.0,4811.739,,0.0020000003,4999.930781860873,4999.930781860873,5.431875e-20,1.0,0.002,500.0,500,500.00000664260017,0.005429338983539086,4999.930781860873,500.0
4999.9136,100,1.0,2,0.007711095590839321,0.08736412,1.0,0.01,1.0,4579.103,,0.009999998,4999.913207485938,4999.913207485938,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.007711095590839321,4999.913207485938,500.0
4995.2656,100,1.0,2,4336.945048484613,65.690636,1.0,0.005,1.0,4697.7075,,0.0049999994,4995.265979680874,4995.265979680874,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,4336.945048484613,4995.265979680874,499.54
4988.5127,100,1.0,2,23537.59715329571,153.16376,1.0,0.0033333334,1.0,4745.5576,,0.0033333336,4988.512359250382,4988.512359250382,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,23537.59715329571,4988.512359250382,498.8666666666667
4991.3643,100,1.0,2,17662.906977677052,132.73564,1.0,0.0025,1.0,4780.959,,0.0024999997,4991.3639253617785,4991.3639253617785,5.434597e-20,1.0,0.0025,500.0,500,400.0,17662.906977677052,4991.3639253617785,499.15
4997.699,100,1.1692287,1,14135.02680256794,37.711567,0.3056427,0.0023594697,1.0154177,4808.062,0.020070508,0.002,4993.0782673318145,4993.0782673318145,8.173127e-08,0.99109447,0.0006167781,492.4082005263948,500,490.00772854969193,14135.02680256794,4993.0782673318145,499.32
4999.9287,100,1.0,2,0.004418060224403281,0.06616699,1.0,0.01,1.0,4579.118,,0.009999998,4999.928728819782,4999.928728819782,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.004418060224403281,4999.928728819782,500.0
4999.9336,100,1.0,2,0.005368812040457221,0.073127285,1.0,0.005,1.0,4702.3755,,0.0049999994,4999.93313518653,4999.93313518653,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.005368812040457221,4999.93313518653,500.0
4999.9336,100,1.0,2,0.005040250596517456,0.07090262,1.0,0.0033333334,1.0,4756.9785,,0.0033333336,4999.933418625614,4999.933418625614,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.005040250596517456,4999.933418625614,500.0
4999.932,100,1.0,2,0.005044497497122086,0.07096166,1.0,0.0025,1.0,4789.527,,0.0024999997,4999.93175799299,4999.93175799299,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.005044497497122086,4999.93175799299,500.0
4999.9316,100,1.0,1,0.004977465624907491,0.07050437,1.0,0.002,1.0,4811.7393,,0.0020000003,4999.930894998108,4999.930894998108,5.431875e-20,1.0,0.002,500.0,500,500.00000664260017,0.004977465624907491,4999.930894998108,500.0
4999.934,100,1.0,2,0.00502892517074454,0.07054255,1.0,0.01,1.0,4579.1235,,0.009999998,4999.933849853675,4999.933849853675,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.00502892517074454,4999.933849853675,500.0
4999.934,100,1.0,2,0.0046458975319903385,0.06797439,1.0,0.005,1.0,4702.376,,0.0049999994,4999.934218403108,4999.934218403108,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.0046458975319903385,4999.934218403108,500.0
4999.9385,100,1.0,2,0.0045350187911075614,0.06721971,1.0,0.0033333334,1.0,4756.9834,,0.0033333336,4999.93827157455,4999.93827157455,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.0045350187911075614,4999.93827157455,500.0
4999.9385,100,1.0,2,0.004625546611158679,0.06791684,1.0,0.0025,1.0,4789.533,,0.0024999997,4999.938387367238,4999.938387367238,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.004625546611158679,4999.938387367238,500.0
4999.937,100,1.0,1,0.004598752732648693,0.067738526,1.0,0.002,1.0,4811.7446,,0.0020000003,4999.936516999923,4999.936516999923,5.431875e-20,1.0,0.002,500.0,500,500.00000664260017,0.004598752732648693,4999.936516999923,500.0
4999.937,100,1.0,2,0.004715816100697299,0.06832832,1.0,0.01,1.0,4579.1265,,0.009999998,4999.937510076941,4999.937510076941,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.004715816100697299,4999.937510076941,500.0
4999.9316,100,1.0,2,0.004876268531578474,0.06965364,1.0,0.005,1.0,4702.3735,,0.0049999994,4999.931585654265,4999.931585654265,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.004876268531578474,4999.931585654265,500.0
4999.931,100,1.0,2,0.004687999655932251,0.06836645,1.0,0.0033333334,1.0,4756.976,,0.0033333336,4999.931382303231,4999.931382303231,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.004687999655932251,4999.931382303231,500.0
4999.9326,100,1.0,2,0.004653428045400206,0.06814012,1.0,0.0025,1.0,4789.5273,,0.0024999997,4999.9322037597785,4999.9322037597785,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.004653428045400206,4999.9322037597785,500.0
4999.9326,100,1.0,1,0.0047650506081199275,0.06896491,1.0,0.002,1.0,4811.74,,0.0020000003,4999.932341427168,4999.932341427168,5.431875e-20,1.0,0.002,500.0,500,500.00000664260017,0.0047650506081199275,4999.932341427168,500.0
4999.921,100,1.0,2,0.008690276439280966,0.09274424,1.0,0.01,1.0,4579.1104,,0.009999998,4999.920777785029,4999.920777785029,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.008690276439280966,4999.920777785029,500.0
4999.921,100,1.0,2,0.009283066064877235,0.09610308,1.0,0.005,1.0,4702.363,,0.0049999994,4999.920771881069,4999.920771881069,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.009283066064877235,4999.920771881069,500.0
4999.9243,100,1.0,2,0.007828414321866874,0.08833193,1.0,0.0033333334,1.0,4756.969,,0.0033333336,4999.924301693601,4999.924301693601,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.007828414321866874,4999.924301693601,500.0
4999.927,100,1.0,2,0.007003789427643168,0.08359024,1.0,0.0025,1.0,4789.5215,,0.0024999997,4999.926128737671,4999.926128737671,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.007003789427643168,4999.926128737671,500.0
4999.9272,100,1.0,1,0.00663025529922638,0.08134914,1.0,0.002,1.0,4811.735,,0.0020000003,4999.927289653644,4999.927289653644,5.431875e-20,1.0,0.002,500.0,500,500.00000664260017,0.00663025529922638,4999.927289653644,500.0
4999.9414,100,1.0,2,0.0043333323239723,0.06551614,1.0,0.01,1.0,4579.131,,0.009999998,4999.941259539453,4999.941259539453,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.0043333323239723,4999.941259539453,500.0
4999.9326,100,1.0,2,0.004496568201493123,0.06689811,1.0,0.005,1.0,4702.3745,,0.0049999994,4999.933022957216,4999.933022957216,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.004496568201493123,4999.933022957216,500.0
4999.9336,100,1.0,2,0.004375886888553925,0.066045135,1.0,0.0033333334,1.0,4756.9785,,0.0033333336,4999.933212079571,4999.933212079571,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.004375886888553925,4999.933212079571,500.0
4999.9307,100,1.0,2,0.005307494727061312,0.072765134,1.0,0.0025,1.0,4789.5254,,0.0024999997,4999.931091539875,4999.931091539875,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.005307494727061312,4999.931091539875,500.0
4999.933,100,1.0,1,0.005263599856449369,0.07248538,1.0,0.002,1.0,4811.7407,,0.0020000003,4999.932244079042,4999.932244079042,5.431875e-20,1.0,0.002,500.0,500,500.00000664260017,0.005263599856449369,4999.932244079042,500.0
4999.9424,100,1.0,2,0.004056049474687563,0.06338566,1.0,0.01,1.0,4579.132,,0.009999998,4999.942535490113,4999.942535490113,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.004056049474687563,4999.942535490113,500.0
4999.936,100,1.0,2,0.004957604794802591,0.070242755,1.0,0.005,1.0,4702.378,,0.0049999994,4999.936080098614,4999.936080098614,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.004957604794802591,4999.936080098614,500.0
4999.9355,100,1.0,2,0.0050768105326548345,0.071134694,1.0,0.0033333334,1.0,4756.9805,,0.0033333336,4999.935222736614,4999.935222736614,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.0050768105326548345,4999.935222736614,500.0
4999.9346,100,1.0,2,0.0053816878256079115,0.073267475,1.0,0.0025,1.0,4789.5293,,0.0024999997,4999.934639779508,4999.934639779508,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.0053816878256079115,4999.934639779508,500.0
4999.9336,100,1.0,1,0.005878443286866832,0.07659525,1.0,0.002,1.0,4811.741,,0.0020000003,4999.933132508677,4999.933132508677,5.431875e-20,1.0,0.002,500.0,500,500.00000664260017,0.005878443286866832,4999.933132508677,500.0
4999.921,100,1.0,2,0.005857654484991062,0.07617428,1.0,0.01,1.0,4579.1104,,0.009999998,4999.920678245473,4999.920678245473,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.005857654484991062,4999.920678245473,500.0
4999.921,100,1.0,2,0.006174318018540875,0.07838673,1.0,0.005,1.0,4702.363,,0.0049999994,4999.921213731869,4999.921213731869,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.006174318018540875,4999.921213731869,500.0
4999.9224,100,1.0,2,0.005610824596523271,0.07479249,1.0,0.0033333334,1.0,4756.9673,,0.0033333336,4999.922439164008,4999.922439164008,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.005610824596523271,4999.922439164008,500.0
4999.924,100,1.0,2,0.005558474211357971,0.074470125,1.0,0.0025,1.0,4789.5186,,0.0024999997,4999.923881748289,4999.923881748289,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.005558474211357971,4999.923881748289,500.0
4999.9253,100,1.0,1,0.00555172053042472,0.07444373,1.0,0.002,1.0,4811.733,,0.0020000003,4999.9251652300845,4999.9251652300845,5.431875e-20,1.0,0.002,500.0,500,500.00000664260017,0.00555172053042472,4999.9251652300845,500.0
4999.929,100,1.0,2,0.004848700673917405,0.06926352,1.0,0.01,1.0,4579.1187,,0.009999998,4999.929268657736,4999.929268657736,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.004848700673917405,4999.929268657736,500.0
4999.9263,100,1.0,2,0.006147921238376064,0.078198746,1.0,0.005,1.0,4702.368,,0.0049999994,4999.9266530842015,4999.9266530842015,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.006147921238376064,4999.9266530842015,500.0
4999.927,100,1.0,2,0.00568568692558398,0.07526353,1.0,0.0033333334,1.0,4756.9717,,0.0033333336,4999.926972464528,4999.926972464528,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.00568568692558398,4999.926972464528,500.0
4999.9287,100,1.0,2,0.006166509552495175,0.07841972,1.0,0.0025,1.0,4789.5234,,0.0024999997,4999.928522323969,4999.928522323969,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.006166509552495175,4999.928522323969,500.0
4999.9287,100,1.0,1,0.005915339082745274,0.076831214,1.0,0.002,1.0,4811.7363,,0.0020000003,4999.928575345153,4999.928575345153,5.431875e-20,1.0,0.002,500.0,500,500.00000664260017,0.005915339082745274,4999.928575345153,500.0
4999.937,100,1.0,2,0.004016639820507816,0.0630546,1.0,0.01,1.0,4579.1265,,0.009999998,4999.937287743038,4999.937287743038,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.004016639820507816,4999.937287743038,500.0
4999.93,100,1.0,2,0.004600316294245305,0.067642435,1.0,0.005,1.0,4702.372,,0.0049999994,4999.930330028613,4999.930330028613,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.004600316294245305,4999.930330028613,500.0
4999.93,100,1.0,2,0.004574444279185352,0.06750117,1.0,0.0033333334,1.0,4756.975,,0.0033333336,4999.930258401727,4999.930258401727,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.004574444279185352,4999.930258401727,500.0
4999.9297,100,1.0,2,0.004629821239718203,0.06794253,1.0,0.0025,1.0,4789.5244,,0.0024999997,4999.92953228109,4999.92953228109,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.004629821239718203,4999.92953228109,500.0
4999.9316,100,1.0,1,0.004303260166595725,0.06552044,1.0,0.002,1.0,4811.7393,,0.0020000003,4999.93125785434,4999.93125785434,5.431875e-20,1.0,0.002,500.0,500,500.00000664260017,0.004303260166595725,4999.93125785434,500.0
4999.926,100,1.0,2,0.005324035087995987,0.07260473,1.0,0.01,1.0,4579.115,,0.009999998,4999.926201358596,4999.926201358596,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.005324035087995987,4999.926201358596,500.0
4999.9297,100,1.0,2,0.004946762892251296,0.07016272,1.0,0.005,1.0,4702.3716,,0.0049999994,4999.929682923039,4999.929682923039,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.004946762892251296,4999.929682923039,500.0
4999.929,100,1.0,2,0.005499673630556446,0.07403329,1.0,0.0033333334,1.0,4756.974,,0.0033333336,4999.9289832433715,4999.9289832433715,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.005499673630556446,4999.9289832433715,500.0
4999.927,100,1.0,2,0.005473709321612786,0.073889695,1.0,0.0025,1.0,4789.5215,,0.0024999997,4999.927080731179,4999.927080731179,5.434597e-20,1.0,0.0025,500.0,500,400.0,0.005473709321612786,4999.927080731179,500.0
4999.9263,100,1.0,1,0.005672234592410377,0.07523802,1.0,0.002,1.0,4811.734,,0.0020000003,4999.925666549522,4999.925666549522,5.431875e-20,1.0,0.002,500.0,500,500.00000664260017,0.005672234592410377,4999.925666549522,500.0
4999.9316,100,1.0,2,0.004699290428569698,0.0682059,1.0,0.01,1.0,4579.121,,0.009999998,4999.931793677096,4999.931793677096,3.5044917e-18,1.0,0.01,500.0,500,100.0,0.004699290428569698,4999.931793677096,500.0
4999.9375,100,1.0,2,0.003953072909210962,0.06270883,1.0,0.005,1.0,4702.3794,,0.0049999994,4999.937437771632,4999.937437771632,2.179301e-19,1.0,0.005,500.0,500,200.00000010221265,0.003953072909210962,4999.937437771632,500.0
4999.9385,100,1.0,2,0.0037886576799704644,0.061446168,1.0,0.0033333334,1.0,4756.9834,,0.0033333336,4999.938215814311,4999.938215814311,5.4391416e-20,1.0,0.0033333334,500.0,500,299.999969473632,0.0037886576799704644,4999.938215814311,500.0
