VarJ,VarDiscRet,AvgVanillaIw,MinNormIw,AvgDiscRet,Delta,Bound,EpsThisIter,MaxVanillaIw,VarVanillaIw,VanillaAvgRet,J,VarNormIw,AvgNormIw,ESSClassic,eRenyi2,MaxNormIw,VarRet,MinVanillaIw,AvgEpLen,BatchSize,AvgRet,ESSRenyi,IterType
345.459,91065.84170365923,1.0,0.0033333334,1031.1312643644926,0.4,878.0863,100,1.0,,1031.1312643644926,1054.3318,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,91065.84170365923,1.0,111.75,500,1031.1312643644926,500.0,2
350.76733,133219.57689212266,1.0,0.0025,999.7093042442363,0.4,888.043,100,1.0,,999.7093042442363,1040.6761,5.434597e-20,0.0024999997,400.0,1.0,0.0025,133219.57689212266,1.0,108.15,500,999.7093042442363,500.0,2
5882.817,83213.14277017071,1.5320265,5.316141e-09,991.510715280545,0.4,1137.5708,100,285.83224,167.6549,991.510715280545,1521.3549,0.0002857219,0.002,6.9168126850540785,7.902898,0.3731427,83213.14277017071,4.0722343e-06,107.47,500,991.510715280545,63.267931643969696,1
285.70264,82450.4946991029,1.0,0.01,1103.4709201338212,0.4,844.1159,100,1.0,,1103.4709201338212,1103.4708,3.5044917e-18,0.009999998,100.0,1.0,0.01,82450.4946991029,1.0,119.25,500,1103.4709201338212,500.0,2
281.1762,76389.53511608609,1.0,0.005,1061.7937316348434,0.4,899.2407,100,1.0,,1061.7937316348434,1082.6323,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,76389.53511608609,1.0,114.95,500,1061.7937316348434,500.0,2
311.62665,133986.46871370918,1.0,0.0033333334,1053.4741575722367,0.4,867.4547,100,1.0,,1053.4741575722367,1072.913,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,133986.46871370918,1.0,114.11,500,1053.4741575722367,500.0,2
319.56372,118240.6609865903,1.0,0.0025,1061.828809903503,0.4,892.2098,100,1.0,,1061.828809903503,1070.1418,5.434597e-20,0.0024999997,400.0,1.0,0.0025,118240.6609865903,1.0,114.96,500,1061.828809903503,500.0,2
7237.739,151539.6813304983,1.725034,6.2858634e-09,1094.399852930178,0.4,1251.6757,100,344.66837,241.10965,1094.399852930178,1751.9484,0.0003241001,0.002,6.107765799063311,9.881325,0.3996076,151539.6813304983,5.4216644e-06,118.37,500,1094.399852930178,50.60050263865994,1
251.23735,63757.78052672199,1.0,0.01,1059.7350580422994,0.4,846.1118,100,1.0,,1059.7350580422994,1059.7351,3.5044917e-18,0.009999998,100.0,1.0,0.01,63757.78052672199,1.0,114.71,500,1059.7350580422994,500.0,2
295.1782,112262.78011278922,1.0,0.005,1059.6397641632786,0.4,868.8318,100,1.0,,1059.6397641632786,1059.6875,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,112262.78011278922,1.0,114.7,500,1059.6397641632786,500.0,2
329.73563,152981.37150692314,1.0,0.0033333334,1086.0926077674046,0.4,891.6459,100,1.0,,1086.0926077674046,1068.4891,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,152981.37150692314,1.0,117.48,500,1086.0926077674046,500.0,2
329.97125,104970.54459396812,1.0,0.0025,1153.5504210132542,0.4,923.04895,100,1.0,,1153.5504210132542,1089.7544,5.434597e-20,0.0024999997,400.0,1.0,0.0025,104970.54459396812,1.0,124.72,500,1153.5504210132542,500.0,2
3133.8313,115710.70327817184,2.3866985,4.560028e-06,1110.746381492926,0.4,1159.2852,100,693.1811,959.9532,1110.746381492926,1467.5919,0.00067408546,0.002,2.955357035748911,4.2753997,0.5808703,115710.70327817184,0.005441706,120.2,500,1110.746381492926,116.94813043215922,1
290.55435,85274.56889115741,1.0,0.01,1022.884591112936,0.4,740.9084,100,1.0,,1022.884591112936,1022.8846,3.5044917e-18,0.009999998,100.0,1.0,0.01,85274.56889115741,1.0,110.96,500,1022.884591112936,500.0,2
294.10617,89230.60724971558,1.0,0.005,1044.6440247001428,0.4,834.377,100,1.0,,1044.6440247001428,1033.7643,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,89230.60724971558,1.0,113.21,500,1044.6440247001428,500.0,2
296.11462,88897.18609816041,1.0,0.0033333334,1089.1704353739965,0.4,889.434,100,1.0,,1089.1704353739965,1052.233,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,88897.18609816041,1.0,117.84,500,1089.1704353739965,500.0,2
299.8985,96609.49403667719,1.0,0.0025,1089.8514545097985,0.4,901.9673,100,1.0,,1089.8514545097985,1061.6377,5.434597e-20,0.0024999997,400.0,1.0,0.0025,96609.49403667719,1.0,117.95,500,1089.8514545097985,500.0,2
397.8385,112628.99985694136,0.99088436,0.000293174,1021.6303548019439,0.4,922.60016,100,4.077093,0.2641084,1021.6303548019439,1082.7465,1.0759603e-06,0.002,394.1811807408391,1.2574627,0.008229201,112628.99985694136,0.14525077,110.86,500,1021.6303548019439,397.6260958810477,1
404.8375,165548.8997205861,1.0,0.01,1119.1664122432567,0.4,805.2885,100,1.0,,1119.1664122432567,1119.1665,3.5044917e-18,0.009999998,100.0,1.0,0.01,165548.8997205861,1.0,121.24,500,1119.1664122432567,500.0,2
366.99335,104345.6077529883,1.0,0.005,1053.2465537401843,0.4,864.2613,100,1.0,,1053.2465537401843,1086.2065,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,104345.6077529883,1.0,114.2,500,1053.2465537401843,500.0,2
333.8182,64230.80621889302,1.0,0.0033333334,1041.2555934135546,0.4,890.0054,100,1.0,,1041.2555934135546,1071.2229,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,64230.80621889302,1.0,112.81,500,1041.2555934135546,500.0,2
342.72073,136741.40667706402,1.0,0.0025,1056.9775373089935,0.4,905.7789,100,1.0,,1056.9775373089935,1067.6615,5.434597e-20,0.0024999997,400.0,1.0,0.0025,136741.40667706402,1.0,114.65,500,1056.9775373089935,500.0,2
1151.072,65839.87589264291,1.0896755,4.2624706e-05,1075.4976423807648,0.4,957.77,100,16.311367,1.9906096,1075.4976423807648,1161.0316,6.7058163e-06,0.002,187.0486736834011,1.970699,0.029938025,65839.87589264291,0.02322355,116.37,500,1075.4976423807648,253.71708820433525,1
310.16068,97171.36201666015,1.0,0.01,1040.7192347274838,0.4,819.0468,100,1.0,,1040.7192347274838,1040.7192,3.5044917e-18,0.009999998,100.0,1.0,0.01,97171.36201666015,1.0,112.71,500,1040.7192347274838,500.0,2
330.765,122141.26097130231,1.0,0.005,1098.8831564488335,0.4,863.13025,100,1.0,,1098.8831564488335,1069.8011,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,122141.26097130231,1.0,119.09,500,1098.8831564488335,500.0,2
315.26154,80145.11793619448,1.0,0.0033333334,1065.0844305504231,0.4,899.4829,100,1.0,,1065.0844305504231,1068.229,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,80145.11793619448,1.0,115.46,500,1065.0844305504231,500.0,2
313.02188,94335.20611919522,1.0,0.0025,1090.4225775218388,0.4,927.63885,100,1.0,,1090.4225775218388,1073.7772,5.434597e-20,0.0024999997,400.0,1.0,0.0025,94335.20611919522,1.0,118.14,500,1090.4225775218388,500.0,2
1824.4454,91040.05013401965,1.4308695,6.523498e-06,1083.3444888844153,0.4,1015.08936,100,165.3688,62.76608,1083.3444888844153,1251.0365,0.00012262666,0.002,15.825111810838441,3.2584488,0.23114449,91040.05013401965,0.0046671373,117.31,500,1083.3444888844153,153.44724581425595,1
373.37357,140815.98518687347,1.0,0.01,1117.668475533278,0.4,831.671,100,1.0,,1117.668475533278,1117.6685,3.5044917e-18,0.009999998,100.0,1.0,0.01,140815.98518687347,1.0,120.97,500,1117.668475533278,500.0,2
350.7101,106725.65674841744,1.0,0.005,1074.56542593077,0.4,886.63727,100,1.0,,1074.56542593077,1096.1168,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,106725.65674841744,1.0,116.32,500,1074.56542593077,500.0,2
337.45093,93229.41726155939,1.0,0.0033333334,1025.472374296274,0.4,901.52924,100,1.0,,1025.472374296274,1072.5686,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,93229.41726155939,1.0,110.98,500,1025.472374296274,500.0,2
330.89136,97065.69072616434,1.0,0.0025,1090.5288207548774,0.4,928.9343,100,1.0,,1090.5288207548774,1077.0587,5.434597e-20,0.0024999997,400.0,1.0,0.0025,97065.69072616434,1.0,117.97,500,1090.5288207548774,500.0,2
2309.684,80687.10461491309,1.2810818,5.1886295e-06,1058.022640140397,0.4,1025.2714,100,168.42621,57.36747,1058.022640140397,1267.3966,0.00013982087,0.0019999999,13.933278952081299,3.3399265,0.2629437,80687.10461491309,0.0033235294,114.67,500,1058.022640140397,149.70389402503466,1
306.71375,95023.54267949279,1.0,0.01,1119.3825775521245,0.4,833.54144,100,1.0,,1119.3825775521245,1119.3826,3.5044917e-18,0.009999998,100.0,1.0,0.01,95023.54267949279,1.0,121.04,500,1119.3825775521245,500.0,2
285.00107,67455.99931356615,1.0,0.005,1062.8762465554,0.4,889.0092,100,1.0,,1062.8762465554,1091.1294,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,67455.99931356615,1.0,115.18,500,1062.8762465554,500.0,2
306.46594,120232.39076105614,1.0,0.0033333334,1111.726458392336,0.4,925.26886,100,1.0,,1111.726458392336,1097.995,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,120232.39076105614,1.0,120.34,500,1111.726458392336,500.0,2
305.77393,91905.16432332441,1.0,0.0025,1057.325359098421,0.4,938.24243,100,1.0,,1057.325359098421,1087.8276,5.434597e-20,0.0024999997,400.0,1.0,0.0025,91905.16432332441,1.0,114.4,500,1057.325359098421,500.0,2
618.85986,66877.265004625,0.9740459,9.784585e-05,1047.5657126652216,0.4,973.2969,100,9.44145,0.77307475,1047.5657126652216,1143.2777,3.2592875e-06,0.002,275.75673709725186,1.6141083,0.019386047,66877.265004625,0.047653172,113.53,500,1047.5657126652216,309.76855304553385,1
321.23984,104237.40425611555,1.0,0.01,1131.6970955128247,0.4,843.7976,100,1.0,,1131.6970955128247,1131.6971,3.5044917e-18,0.009999998,100.0,1.0,0.01,104237.40425611555,1.0,122.44,500,1131.6970955128247,500.0,2
300.98053,78410.08437833696,1.0,0.005,1104.9560769708478,0.4,894.1621,100,1.0,,1104.9560769708478,1118.3265,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,78410.08437833696,1.0,119.64,500,1104.9560769708478,500.0,2
292.48123,76199.71096704718,1.0,0.0033333334,1112.9138284566511,0.4,933.49304,100,1.0,,1112.9138284566511,1116.5225,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,76199.71096704718,1.0,120.45,500,1112.9138284566511,500.0,2
311.32935,132350.51102251036,1.0,0.0025,1109.1275163337768,0.4,956.1654,100,1.0,,1109.1275163337768,1114.6736,5.434597e-20,0.0024999997,400.0,1.0,0.0025,132350.51102251036,1.0,119.99,500,1109.1275163337768,500.0,2
327.45358,94120.3570969698,1.0000659,0.00026318047,1102.5837472001485,0.4,978.52496,100,3.0290194,0.12816192,1102.5837472001485,1134.4971,5.1258013e-07,0.002,443.30619150363987,1.1366602,0.0060576396,94120.3570969698,0.1315989,119.28,500,1102.5837472001485,439.88519346151867,1
296.79913,88979.50492280842,1.0,0.01,1130.4509457125716,0.4,843.528,100,1.0,,1130.4509457125716,1130.4509,3.5044917e-18,0.009999998,100.0,1.0,0.01,88979.50492280842,1.0,122.22,500,1130.4509457125716,500.0,2
283.50827,72866.35477686378,1.0,0.005,1098.0013279578172,0.4,911.34094,100,1.0,,1098.0013279578172,1114.2261,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,72866.35477686378,1.0,118.84,500,1098.0013279578172,500.0,2
278.90454,73163.62814497249,1.0,0.0033333334,1097.9143981141342,0.4,943.1339,100,1.0,,1097.9143981141342,1108.789,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,73163.62814497249,1.0,118.88,500,1097.9143981141342,500.0,2
283.32382,84374.40595909255,1.0,0.0025,1033.9950792764453,0.4,946.6235,100,1.0,,1033.9950792764453,1090.0905,5.434597e-20,0.0024999997,400.0,1.0,0.0025,84374.40595909255,1.0,112.24,500,1033.9950792764453,500.0,2
335.63147,58323.26592068847,1.0146064,3.050165e-05,1066.318909310147,0.4,972.45386,100,3.8983545,0.30066577,1066.318909310147,1118.4565,1.168285e-06,0.002,387.1505703327921,1.2945774,0.0076844674,58323.26592068847,0.015473583,115.56,500,1066.318909310147,386.22643604769263,1
312.68845,98761.69408953442,1.0,0.01,1051.3960495240913,0.4,776.9347,100,1.0,,1051.3960495240913,1051.396,3.5044917e-18,0.009999998,100.0,1.0,0.01,98761.69408953442,1.0,113.82,500,1051.3960495240913,500.0,2
318.60175,105250.148573895,1.0,0.005,1097.0565522239021,0.4,871.5139,100,1.0,,1097.0565522239021,1074.2263,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,105250.148573895,1.0,118.81,500,1097.0565522239021,500.0,2
309.15317,84409.39194762622,1.0,0.0033333334,1089.1033872299463,0.4,913.6715,100,1.0,,1089.1033872299463,1079.1854,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,84409.39194762622,1.0,117.93,500,1089.1033872299463,500.0,2
306.3075,89457.88504783309,1.0,0.0025,1082.1936808173448,0.4,936.5981,100,1.0,,1082.1936808173448,1079.9374,5.434597e-20,0.0024999997,400.0,1.0,0.0025,89457.88504783309,1.0,117.22,500,1082.1936808173448,500.0,2
310.103,106572.81173321753,1.0,0.002,1075.6015751780585,0.4,950.8638,100,1.0,,1075.6015751780585,1079.0703,5.431875e-20,0.0020000003,500.00000664260017,1.0,0.002,106572.81173321753,1.0,116.45,500,1075.6015751780585,500.0,1
324.7309,106515.31645457214,1.0,0.01,1063.2935991887055,0.4,768.27637,100,1.0,,1063.2935991887055,1063.2936,3.5044917e-18,0.009999998,100.0,1.0,0.01,106515.31645457214,1.0,115.4,500,1063.2935991887055,500.0,2
344.46756,132984.9842715971,1.0,0.005,1083.8129753594965,0.4,864.9446,100,1.0,,1083.8129753594965,1073.5532,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,132984.9842715971,1.0,117.33,500,1083.8129753594965,500.0,2
321.49338,73429.24697087468,1.0,0.0033333334,1063.8160079307283,0.4,899.97925,100,1.0,,1063.8160079307283,1070.3075,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,73429.24697087468,1.0,115.3,500,1063.8160079307283,500.0,2
306.88684,66528.12639449757,1.0,0.0025,1038.0305514989266,0.4,914.7297,100,1.0,,1038.0305514989266,1062.2383,5.434597e-20,0.0024999997,400.0,1.0,0.0025,66528.12639449757,1.0,112.48,500,1038.0305514989266,500.0,2
320.9535,136391.36784064342,1.0,0.002,997.9148248776531,0.4,917.438,100,1.0,,997.9148248776531,1049.3737,5.431875e-20,0.0020000003,500.00000664260017,1.0,0.002,136391.36784064342,1.0,108.19,500,997.9148248776531,500.0,1
255.14911,65758.65752094451,1.0,0.01,1086.900674600112,0.4,860.61127,100,1.0,,1086.900674600112,1086.9006,3.5044917e-18,0.009999998,100.0,1.0,0.01,65758.65752094451,1.0,117.65,500,1086.900674600112,500.0,2
275.26877,87316.27899857191,1.0,0.005,1085.1101852947495,0.4,880.9344,100,1.0,,1085.1101852947495,1086.0054,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,87316.27899857191,1.0,117.6,500,1085.1101852947495,500.0,2
288.95413,99757.4028090629,1.0,0.0033333334,1102.3392407032632,0.4,924.01025,100,1.0,,1102.3392407032632,1091.45,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,99757.4028090629,1.0,119.31,500,1102.3392407032632,500.0,2
279.65866,61550.09150409158,1.0,0.0025,1047.9718838505332,0.4,935.57336,100,1.0,,1047.9718838505332,1080.5804,5.434597e-20,0.0024999997,400.0,1.0,0.0025,61550.09150409158,1.0,113.51,500,1047.9718838505332,500.0,2
291.15024,110488.66930562397,1.0,0.002,1125.6169355614427,0.4,959.8895,100,1.0,,1125.6169355614427,1089.5878,5.431875e-20,0.0020000003,500.00000664260017,1.0,0.002,110488.66930562397,1.0,121.73,500,1125.6169355614427,500.0,1
358.40576,129752.19387512171,1.0,0.01,1066.6374762044827,0.4,800.077,100,1.0,,1066.6374762044827,1066.6375,3.5044917e-18,0.009999998,100.0,1.0,0.01,129752.19387512171,1.0,115.46,500,1066.6374762044827,500.0,2
337.00464,99593.32242519147,1.0,0.005,1053.0585803475371,0.4,862.9378,100,1.0,,1053.0585803475371,1059.8479,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,99593.32242519147,1.0,114.06,500,1053.0585803475371,500.0,2
318.40668,73514.71761567169,1.0,0.0033333334,1139.4526923729384,0.4,924.6376,100,1.0,,1139.4526923729384,1086.3829,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,73514.71761567169,1.0,123.26,500,1139.4526923729384,500.0,2
314.71378,92534.71247426419,1.0,0.0025,1062.6830652359502,0.4,936.3056,100,1.0,,1062.6830652359502,1080.4579,5.434597e-20,0.0024999997,400.0,1.0,0.0025,92534.71247426419,1.0,115.09,500,1062.6830652359502,500.0,2
314.6549,99826.10650338938,1.0,0.002,1086.7492824663566,0.4,952.7825,100,1.0,,1086.7492824663566,1081.7162,5.431875e-20,0.0020000003,500.00000664260017,1.0,0.002,99826.10650338938,1.0,117.65,500,1086.7492824663566,500.0,1
318.25137,102307.00956274856,1.0,0.01,1038.3095407002882,0.4,755.5809,100,1.0,,1038.3095407002882,1038.3094,3.5044917e-18,0.009999998,100.0,1.0,0.01,102307.00956274856,1.0,112.45,500,1038.3095407002882,500.0,2
283.68567,58893.83928874012,1.0,0.005,1090.5835458497338,0.4,864.5272,100,1.0,,1090.5835458497338,1064.4465,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,58893.83928874012,1.0,118.24,500,1090.5835458497338,500.0,2
293.2543,98003.02787614525,1.0,0.0033333334,1059.5300850035094,0.4,899.57446,100,1.0,,1059.5300850035094,1062.8079,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,98003.02787614525,1.0,114.82,500,1059.5300850035094,500.0,2
301.21228,105046.60003998826,1.0,0.0025,1097.9265855730353,0.4,930.22314,100,1.0,,1097.9265855730353,1071.5874,5.434597e-20,0.0024999997,400.0,1.0,0.0025,105046.60003998826,1.0,118.77,500,1097.9265855730353,500.0,2
309.007,114089.910384177,1.0,0.002,1115.7763110308974,0.4,953.9852,100,1.0,,1115.7763110308974,1080.4253,5.431875e-20,0.0020000003,500.00000664260017,1.0,0.002,114089.910384177,1.0,120.71,500,1115.7763110308974,500.0,1
311.8451,98229.66692101602,1.0,0.01,1090.5803020122264,0.4,802.9161,100,1.0,,1090.5803020122264,1090.5803,3.5044917e-18,0.009999998,100.0,1.0,0.01,98229.66692101602,1.0,118.12,500,1090.5803020122264,500.0,2
327.96173,118954.58338908432,1.0,0.005,1105.0964900785632,0.4,893.1864,100,1.0,,1105.0964900785632,1097.8384,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,118954.58338908432,1.0,119.63,500,1105.0964900785632,500.0,2
308.1827,68944.5127865171,1.0,0.0033333334,1049.512362290254,0.4,914.6321,100,1.0,,1049.512362290254,1081.7297,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,68944.5127865171,1.0,113.59,500,1049.512362290254,500.0,2
305.05112,88171.12811929095,1.0,0.0025,1084.4368209815116,0.4,937.6958,100,1.0,,1084.4368209815116,1082.4066,5.434597e-20,0.0024999997,400.0,1.0,0.0025,88171.12811929095,1.0,117.39,500,1084.4368209815116,500.0,2
318.58282,136055.46007301664,1.0,0.002,1056.058812042513,0.4,920.6716,100,1.0,,1056.058812042513,1077.1371,5.431875e-20,0.0020000003,500.00000664260017,1.0,0.002,136055.46007301664,1.0,114.4,500,1056.058812042513,500.0,1
277.77255,77936.96848218418,1.0,0.01,1141.0951717849991,0.4,883.7811,100,1.0,,1141.0951717849991,1141.0952,3.5044917e-18,0.009999998,100.0,1.0,0.01,77936.96848218418,1.0,123.39,500,1141.0951717849991,500.0,2
318.5864,126159.24949478147,1.0,0.005,1097.7517755097067,0.4,908.46277,100,1.0,,1097.7517755097067,1119.4235,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,126159.24949478147,1.0,118.77,500,1097.7517755097067,500.0,2
294.5547,54132.10152028582,1.0,0.0033333334,1044.9051181314294,0.4,922.3353,100,1.0,,1044.9051181314294,1094.584,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,54132.10152028582,1.0,113.29,500,1044.9051181314294,500.0,2
303.44397,109091.98842412293,1.0,0.0025,1088.8665982463203,0.4,941.68085,100,1.0,,1088.8665982463203,1093.1545,5.434597e-20,0.0024999997,400.0,1.0,0.0025,109091.98842412293,1.0,117.83,500,1088.8665982463203,500.0,2
298.74945,78324.4747942399,1.0,0.002,1070.7401039254387,0.4,953.1896,100,1.0,,1070.7401039254387,1088.6718,5.431875e-20,0.0020000003,500.00000664260017,1.0,0.002,78324.4747942399,1.0,116.05,500,1070.7401039254387,500.0,1
354.15863,126695.31331369924,1.0,0.01,1074.6000631757631,0.4,793.01495,100,1.0,,1074.6000631757631,1074.6001,3.5044917e-18,0.009999998,100.0,1.0,0.01,126695.31331369924,1.0,116.47,500,1074.6000631757631,500.0,2
340.8097,107797.52969991976,1.0,0.005,1092.1842703468485,0.4,881.5811,100,1.0,,1092.1842703468485,1083.3921,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,107797.52969991976,1.0,118.29,500,1092.1842703468485,500.0,2
323.7252,82912.79253424169,1.0,0.0033333334,1086.8241236594592,0.4,909.2969,100,1.0,,1086.8241236594592,1084.5363,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,82912.79253424169,1.0,117.55,500,1086.8241236594592,500.0,2
307.2609,62897.78526529624,1.0,0.0025,1048.4952998089323,0.4,923.76416,100,1.0,,1048.4952998089323,1075.5259,5.434597e-20,0.0024999997,400.0,1.0,0.0025,62897.78526529624,1.0,113.54,500,1048.4952998089323,500.0,2
301.27887,76249.63190063195,1.0,0.002,1045.5155068478261,0.4,933.78394,100,1.0,,1045.5155068478261,1069.5238,5.431875e-20,0.0020000003,500.00000664260017,1.0,0.002,76249.63190063195,1.0,113.27,500,1045.5155068478261,500.0,1
348.10623,122401.95730241768,1.0,0.01,1073.303547056476,0.4,788.1034,100,1.0,,1073.303547056476,1073.3036,3.5044917e-18,0.009999998,100.0,1.0,0.01,122401.95730241768,1.0,116.13,500,1073.303547056476,500.0,2
336.95587,105765.49456492135,1.0,0.005,1122.1453676188203,0.4,896.0574,100,1.0,,1122.1453676188203,1097.7244,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,105765.49456492135,1.0,121.52,500,1122.1453676188203,500.0,2
328.99222,98179.40018752097,1.0,0.0033333334,1072.2831842273984,0.4,924.5836,100,1.0,,1072.2831842273984,1089.244,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,98179.40018752097,1.0,116.1,500,1072.2831842273984,500.0,2
333.50247,120796.64860214182,1.0,0.0025,1117.5120877980012,0.4,945.11816,100,1.0,,1117.5120877980012,1096.311,5.434597e-20,0.0024999997,400.0,1.0,0.0025,120796.64860214182,1.0,121.13,500,1117.5120877980012,500.0,2
335.23743,117958.53170267878,1.0,0.002,1078.7740357908324,0.4,955.6888,100,1.0,,1078.7740357908324,1092.8037,5.431875e-20,0.0020000003,500.00000664260017,1.0,0.002,117958.53170267878,1.0,116.73,500,1078.7740357908324,500.0,1
324.39487,106294.98798532707,1.0,0.01,1060.9985261924828,0.4,737.6637,100,1.0,,1060.9985261924828,1060.9985,3.5044917e-18,0.009999998,100.0,1.0,0.01,106294.98798532707,1.0,115.04,500,1060.9985261924828,500.0,2
332.26678,115307.31325799908,1.0,0.005,1114.2186717491638,0.4,858.97626,100,1.0,,1114.2186717491638,1087.6085,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,115307.31325799908,1.0,120.66,500,1114.2186717491638,500.0,2
321.30154,89141.89874558922,1.0,0.0033333334,1056.356394435252,0.4,890.51373,100,1.0,,1056.356394435252,1077.1912,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,89141.89874558922,1.0,114.47,500,1056.356394435252,500.0,2
313.40402,83833.40272938395,1.0,0.0025,1061.308294215282,0.4,911.55304,100,1.0,,1061.308294215282,1073.2205,5.434597e-20,0.0024999997,400.0,1.0,0.0025,83833.40272938395,1.0,114.98,500,1061.308294215282,500.0,2
309.22202,85470.24229492262,1.0,0.002,1100.316051695283,0.4,934.0398,100,1.0,,1100.316051695283,1078.6395,5.431875e-20,0.0020000003,500.00000664260017,1.0,0.002,85470.24229492262,1.0,119.08,500,1100.316051695283,500.0,1
306.351,94798.92816826256,1.0,0.01,1092.3260366238014,0.4,821.25183,100,1.0,,1092.3260366238014,1092.326,3.5044917e-18,0.009999998,100.0,1.0,0.01,94798.92816826256,1.0,118.27,500,1092.3260366238014,500.0,2
308.38602,93955.76718860197,1.0,0.005,1010.6349461205893,0.4,859.80206,100,1.0,,1010.6349461205893,1051.4805,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,93955.76718860197,1.0,109.48,500,1010.6349461205893,500.0,2
309.0277,95271.10519632089,1.0,0.0033333334,1105.869175839673,0.4,891.8649,100,1.0,,1105.869175839673,1069.6101,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,95271.10519632089,1.0,119.65,500,1105.869175839673,500.0,2
301.27155,77118.62686798425,1.0,0.0025,1052.6227669923874,0.4,911.43134,100,1.0,,1052.6227669923874,1065.3632,5.434597e-20,0.0024999997,400.0,1.0,0.0025,77118.62686798425,1.0,114.03,500,1052.6227669923874,500.0,2
301.92615,93137.6075058465,1.0,0.002,1091.1638359697943,0.4,932.84265,100,1.0,,1091.1638359697943,1070.5234,5.431875e-20,0.0020000003,500.00000664260017,1.0,0.002,93137.6075058465,1.0,118.06,500,1091.1638359697943,500.0,1
267.52118,72290.48207866875,1.0,0.01,1033.6223938588514,0.4,833.6063,100,1.0,,1033.6223938588514,1033.6224,3.5044917e-18,0.009999998,100.0,1.0,0.01,72290.48207866875,1.0,112.0,500,1033.6223938588514,500.0,2
276.35834,79664.97871282363,1.0,0.005,1101.6218668644437,0.4,847.1854,100,1.0,,1101.6218668644437,1067.6221,2.179301e-19,0.0049999994,200.00000010221265,1.0,0.005,79664.97871282363,1.0,119.31,500,1101.6218668644437,500.0,2
296.053,111023.46377857053,1.0,0.0033333334,1088.1557787166612,0.4,894.48083,100,1.0,,1088.1557787166612,1074.4666,5.4391416e-20,0.0033333336,299.999969473632,1.0,0.0033333334,111023.46377857053,1.0,117.8,500,1088.1557787166612,500.0,2
304.86206,109912.76106100569,1.0,0.0025,1077.6601288951713,0.4,919.3928,100,1.0,,1077.6601288951713,1075.265,5.434597e-20,0.0024999997,400.0,1.0,0.0025,109912.76106100569,1.0,116.65,500,1077.6601288951713,500.0,2
310.99625,111479.32099405432,1.0,0.002,1118.0625339528751,0.4,944.4083,100,1.0,,1118.0625339528751,1083.8247,5.431875e-20,0.0020000003,500.00000664260017,1.0,0.002,111479.32099405432,1.0,120.98,500,1118.0625339528751,500.0,1
270.99026,74177.5039850592,1.0,0.01,1068.2142461198935,0.4,792.66364,100,1.0,,1068.2142461198935,1068.2144,3.5044917e-18,0.009999998,100.0,1.0,0.01,74177.5039850592,1.0,115.68,500,1068.2142461198935,500.0,2
