AvgNormIw,VarNormIw,Bound,VanillaAvgRet,AvgDiscRet,J,VarVanillaIw,ESSClassic,VarJ,MinNormIw,MaxNormIw,BatchSize,ESSRenyi,eRenyi2,AvgEpLen,MinVanillaIw,MaxVanillaIw,AvgVanillaIw,VarDiscRet,VarRet,AvgRet
0.009999998,3.5044917e-18,2853.4175,3274.227474833396,3274.227474833396,3274.2275,,100.0,1426.4319,0.01,0.01,100,100.0,1.0,328.31,1.0,1.0,1.0,2055260.791273232,2055260.791273232,3274.227474833396
0.009999998,3.5044917e-18,2910.7908,3331.600932356577,3331.600932356577,3331.6008,,100.0,1341.8997,0.01,0.01,100,100.0,1.0,334.11,1.0,1.0,1.0,1818883.6090309941,1818883.6090309941,3331.600932356577
0.009999998,3.5044917e-18,2801.7786,3222.588796142039,3222.588796142039,3222.5886,,100.0,1405.7712,0.01,0.01,100,100.0,1.0,323.18,1.0,1.0,1.0,1996154.4404844868,1996154.4404844868,3222.588796142039
0.009999998,3.5044917e-18,3024.1318,3444.9421270318057,3444.9421270318057,3444.942,,100.0,1235.5118,0.01,0.01,100,100.0,1.0,345.45,1.0,1.0,1.0,1541908.8043074291,1541908.8043074291,3444.9421270318057
0.009999998,3.5044917e-18,2879.2893,3300.099533659707,3300.099533659707,3300.0994,,100.0,1370.3804,0.01,0.01,100,100.0,1.0,330.95,1.0,1.0,1.0,1896911.4124248817,1896911.4124248817,3300.099533659707
0.009999998,3.5044917e-18,2855.661,3276.471352541509,3276.471352541509,3276.4714,,100.0,1382.4838,0.01,0.01,100,100.0,1.0,328.6,1.0,1.0,1.0,1930567.0359734434,1930567.0359734434,3276.471352541509
0.009999998,3.5044917e-18,2950.0427,3370.8533830816077,3370.8533830816077,3370.8533,,100.0,1437.9772,0.01,0.01,100,100.0,1.0,337.98,1.0,1.0,1.0,2088665.197965132,2088665.197965132,3370.8533830816077
0.009999998,3.5044917e-18,2910.9297,3331.740240774758,3331.740240774758,3331.7402,,100.0,1289.9835,0.01,0.01,100,100.0,1.0,334.15,1.0,1.0,1.0,1680866.2946673578,1680866.2946673578,3331.740240774758
0.009999998,3.5044917e-18,2991.4314,3412.24203408616,3412.24203408616,3412.242,,100.0,1360.1926,0.01,0.01,100,100.0,1.0,342.11,1.0,1.0,1.0,1868812.129509641,1868812.129509641,3412.24203408616
0.009999998,3.5044917e-18,3040.5488,3461.358287187072,3461.358287187072,3461.3584,,100.0,1279.6826,0.01,0.01,100,100.0,1.0,347.07,1.0,1.0,1.0,1654129.0135284849,1654129.0135284849,3461.358287187072
0.009999998,3.5044917e-18,3184.9453,3605.7559647328635,3605.7559647328635,3605.7559,,100.0,1297.1647,0.01,0.01,100,100.0,1.0,361.5,1.0,1.0,1.0,1699632.5832861217,1699632.5832861217,3605.7559647328635
0.009999998,3.5044917e-18,3007.5544,3428.363942395394,3428.363942395394,3428.364,,100.0,1384.3065,0.01,0.01,100,100.0,1.0,343.73,1.0,1.0,1.0,1935661.1305599262,1935661.1305599262,3428.363942395394
0.009999998,3.5044917e-18,2863.2437,3284.0533815307163,3284.0533815307163,3284.0535,,100.0,1350.5016,0.01,0.01,100,100.0,1.0,329.32,1.0,1.0,1.0,1842277.3868659819,1842277.3868659819,3284.0533815307163
0.009999998,3.5044917e-18,2934.8474,3355.65730011027,3355.65730011027,3355.6572,,100.0,1438.256,0.01,0.01,100,100.0,1.0,336.47,1.0,1.0,1.0,2089474.8667578879,2089474.8667578879,3355.65730011027
0.009999998,3.5044917e-18,2890.5012,3311.311613164919,3311.311613164919,3311.3118,,100.0,1368.7317,0.01,0.01,100,100.0,1.0,332.05,1.0,1.0,1.0,1892349.907112576,1892349.907112576,3311.311613164919
0.009999998,3.5044917e-18,2867.8745,3288.684591167783,3288.684591167783,3288.6846,,100.0,1244.1708,0.01,0.01,100,100.0,1.0,329.82,1.0,1.0,1.0,1563597.191036512,1563597.191036512,3288.684591167783
0.009999998,3.5044917e-18,3028.435,3449.2452782651467,3449.2452782651467,3449.245,,100.0,1362.584,0.01,0.01,100,100.0,1.0,345.84,1.0,1.0,1.0,1875388.870228739,1875388.870228739,3449.2452782651467
0.009999998,3.5044917e-18,2901.9028,3322.712827884366,3322.712827884366,3322.713,,100.0,1380.7617,0.01,0.01,100,100.0,1.0,333.18,1.0,1.0,1.0,1925760.5829333654,1925760.5829333654,3322.712827884366
0.009999998,3.5044917e-18,3002.606,3423.416248429584,3423.416248429584,3423.4165,,100.0,1358.8109,0.01,0.01,100,100.0,1.0,343.25,1.0,1.0,1.0,1865017.1666628185,1865017.1666628185,3423.416248429584
0.009999998,3.5044917e-18,2927.815,3348.6237989253013,3348.6237989253013,3348.6235,,100.0,1269.085,0.01,0.01,100,100.0,1.0,335.82,1.0,1.0,1.0,1626845.1892530755,1626845.1892530755,3348.6237989253013
0.009999998,3.5044917e-18,3010.828,3431.638532848158,3431.638532848158,3431.6384,,100.0,1281.6759,0.01,0.01,100,100.0,1.0,344.12,1.0,1.0,1.0,1659286.0392944515,1659286.0392944515,3431.638532848158
0.009999998,3.5044917e-18,3173.7449,3594.555395153202,3594.555395153202,3594.5552,,100.0,1131.7367,0.01,0.01,100,100.0,1.0,360.38,1.0,1.0,1.0,1293765.5963355263,1293765.5963355263,3594.555395153202
0.009999998,3.5044917e-18,3023.9026,3444.7131201860116,3444.7131201860116,3444.7131,,100.0,1338.6163,0.01,0.01,100,100.0,1.0,345.35,1.0,1.0,1.0,1809993.7062537845,1809993.7062537845,3444.7131201860116
0.009999998,3.5044917e-18,2999.123,3419.932944950322,3419.932944950322,3419.933,,100.0,1382.584,0.01,0.01,100,100.0,1.0,342.85,1.0,1.0,1.0,1930846.972476316,1930846.972476316,3419.932944950322
0.009999998,3.5044917e-18,3030.6328,3451.4435998812587,3451.4435998812587,3451.4434,,100.0,1378.3732,0.01,0.01,100,100.0,1.0,346.02,1.0,1.0,1.0,1919103.8884056837,1919103.8884056837,3451.4435998812587
0.009999998,3.5044917e-18,2913.285,3334.0949814967275,3334.0949814967275,3334.0947,,100.0,1398.4156,0.01,0.01,100,100.0,1.0,334.35,1.0,1.0,1.0,1975319.4319550518,1975319.4319550518,3334.0949814967275
0.009999998,3.5044917e-18,2729.62,3150.4304502212663,3150.4304502212663,3150.4304,,100.0,1337.2341,0.01,0.01,100,100.0,1.0,315.98,1.0,1.0,1.0,1806257.8703939256,1806257.8703939256,3150.4304502212663
0.009999998,3.5044917e-18,2954.92,3375.730231042625,3375.730231042625,3375.7302,,100.0,1227.962,0.01,0.01,100,100.0,1.0,338.54,1.0,1.0,1.0,1523122.1200753401,1523122.1200753401,3375.730231042625
0.009999998,3.5044917e-18,3097.851,3518.6611264485427,3518.6611264485427,3518.6611,,100.0,1345.1115,0.01,0.01,100,100.0,1.0,352.78,1.0,1.0,1.0,1827600.6439324815,1827600.6439324815,3518.6611264485427
0.009999998,3.5044917e-18,2815.6975,3236.5072758132096,3236.5072758132096,3236.5073,,100.0,1316.6433,0.01,0.01,100,100.0,1.0,324.61,1.0,1.0,1.0,1751060.2252937432,1751060.2252937432,3236.5072758132096
0.009999998,3.5044917e-18,2994.2583,3415.068846084755,3415.068846084755,3415.0688,,100.0,1416.0886,0.01,0.01,100,100.0,1.0,342.4,1.0,1.0,1.0,2025562.520262227,2025562.520262227,3415.068846084755
0.009999998,3.5044917e-18,3067.6787,3488.4894239463047,3488.4894239463047,3488.4893,,100.0,1262.2673,0.01,0.01,100,100.0,1.0,349.74,1.0,1.0,1.0,1609413.0453926239,1609413.0453926239,3488.4894239463047
0.009999998,3.5044917e-18,2895.0654,3315.8757894489972,3315.8757894489972,3315.8755,,100.0,1338.2977,0.01,0.01,100,100.0,1.0,332.48,1.0,1.0,1.0,1809132.2045588675,1809132.2045588675,3315.8757894489972
0.009999998,3.5044917e-18,3037.53,3458.340615801226,3458.340615801226,3458.3406,,100.0,1362.0073,0.01,0.01,100,100.0,1.0,346.72,1.0,1.0,1.0,1873802.0068845071,1873802.0068845071,3458.340615801226
0.009999998,3.5044917e-18,3234.3726,3655.1829917808577,3655.1829917808577,3655.183,,100.0,1254.9471,0.01,0.01,100,100.0,1.0,366.39,1.0,1.0,1.0,1590800.2527260657,1590800.2527260657,3655.1829917808577
0.009999998,3.5044917e-18,2863.72,3284.5304974540095,3284.5304974540095,3284.5305,,100.0,1348.0607,0.01,0.01,100,100.0,1.0,329.39,1.0,1.0,1.0,1835623.9611835007,1835623.9611835007,3284.5304974540095
0.009999998,3.5044917e-18,3294.735,3715.54569888959,3715.54569888959,3715.5457,,100.0,1329.9116,0.01,0.01,100,100.0,1.0,372.36,1.0,1.0,1.0,1786530.2753448216,1786530.2753448216,3715.54569888959
0.009999998,3.5044917e-18,3023.8452,3444.6557630931215,3444.6557630931215,3444.6558,,100.0,1355.7949,0.01,0.01,100,100.0,1.0,345.32,1.0,1.0,1.0,1856747.50954002,1856747.50954002,3444.6557630931215
0.009999998,3.5044917e-18,2895.852,3316.6625690908472,3316.6625690908472,3316.6626,,100.0,1352.5486,0.01,0.01,100,100.0,1.0,332.59,1.0,1.0,1.0,1847866.3215163525,1847866.3215163525,3316.6625690908472
0.009999998,3.5044917e-18,2617.113,3037.9225002196536,3037.9225002196536,3037.9224,,100.0,1489.6444,0.01,0.01,100,100.0,1.0,304.72,1.0,1.0,1.0,2241455.081387798,2241455.081387798,3037.9225002196536
0.009999998,3.5044917e-18,3062.5042,3483.3145444822,3483.3145444822,3483.3147,,100.0,1320.6554,0.01,0.01,100,100.0,1.0,349.21,1.0,1.0,1.0,1761748.5025422934,1761748.5025422934,3483.3145444822
0.009999998,3.5044917e-18,2863.6753,3284.485355572477,3284.485355572477,3284.4854,,100.0,1399.8911,0.01,0.01,100,100.0,1.0,329.36,1.0,1.0,1.0,1979490.2970051344,1979490.2970051344,3284.485355572477
0.009999998,3.5044917e-18,3132.9055,3553.7161854951623,3553.7161854951623,3553.716,,100.0,1387.377,0.01,0.01,100,100.0,1.0,356.21,1.0,1.0,1.0,1944257.6447949735,1944257.6447949735,3553.7161854951623
0.009999998,3.5044917e-18,2919.8167,3340.626772648503,3340.626772648503,3340.6267,,100.0,1317.9867,0.01,0.01,100,100.0,1.0,335.01,1.0,1.0,1.0,1754635.3997574796,1754635.3997574796,3340.626772648503
0.009999998,3.5044917e-18,2897.9465,3318.7569485525764,3318.7569485525764,3318.7568,,100.0,1342.3977,0.01,0.01,100,100.0,1.0,332.78,1.0,1.0,1.0,1820234.2070362014,1820234.2070362014,3318.7569485525764
0.009999998,3.5044917e-18,2894.0464,3314.8554916464427,3314.8554916464427,3314.8555,,100.0,1253.9332,0.01,0.01,100,100.0,1.0,332.45,1.0,1.0,1.0,1588230.816749661,1588230.816749661,3314.8554916464427
0.009999998,3.5044917e-18,2875.5664,3296.3768962437416,3296.3768962437416,3296.377,,100.0,1371.6578,0.01,0.01,100,100.0,1.0,330.55,1.0,1.0,1.0,1900449.7837082383,1900449.7837082383,3296.3768962437416
0.009999998,3.5044917e-18,2899.5928,3320.403047566071,3320.403047566071,3320.4033,,100.0,1382.8668,0.01,0.01,100,100.0,1.0,332.97,1.0,1.0,1.0,1931636.993221758,1931636.993221758,3320.403047566071
0.009999998,3.5044917e-18,3049.353,3470.163750186203,3470.163750186203,3470.1636,,100.0,1300.1804,0.01,0.01,100,100.0,1.0,347.94,1.0,1.0,1.0,1707544.4945350776,1707544.4945350776,3470.163750186203
0.009999998,3.5044917e-18,3077.922,3498.7317598897075,3498.7317598897075,3498.732,,100.0,1343.6676,0.01,0.01,100,100.0,1.0,350.77,1.0,1.0,1.0,1823679.2257462908,1823679.2257462908,3498.7317598897075
0.009999998,3.5044917e-18,3166.6997,3587.5087772801016,3587.5087772801016,3587.5085,,100.0,1227.5762,0.01,0.01,100,100.0,1.0,359.64,1.0,1.0,1.0,1522164.9627445338,1522164.9627445338,3587.5087772801016
0.009999998,3.5044917e-18,2991.4834,3412.2936016575213,3412.2936016575213,3412.2937,,100.0,1437.8451,0.01,0.01,100,100.0,1.0,342.11,1.0,1.0,1.0,2088281.3937461497,2088281.3937461497,3412.2936016575213
0.009999998,3.5044917e-18,3158.8926,3579.702462052634,3579.702462052634,3579.7024,,100.0,1238.2621,0.01,0.01,100,100.0,1.0,358.85,1.0,1.0,1.0,1548781.0167314524,1548781.0167314524,3579.702462052634
0.009999998,3.5044917e-18,2692.6858,3113.496372133312,3113.496372133312,3113.4963,,100.0,1339.3916,0.01,0.01,100,100.0,1.0,312.35,1.0,1.0,1.0,1812090.7103219072,1812090.7103219072,3113.496372133312
0.009999998,3.5044917e-18,3101.9426,3522.75337324726,3522.75337324726,3522.7532,,100.0,1357.668,0.01,0.01,100,100.0,1.0,353.13,1.0,1.0,1.0,1861881.3018545911,1861881.3018545911,3522.75337324726
0.009999998,3.5044917e-18,2823.9744,3244.7837781202816,3244.7837781202816,3244.784,,100.0,1399.4983,0.01,0.01,100,100.0,1.0,325.38,1.0,1.0,1.0,1978379.442827375,1978379.442827375,3244.7837781202816
0.009999998,3.5044917e-18,3050.8044,3471.6145962394476,3471.6145962394476,3471.6143,,100.0,1343.1791,0.01,0.01,100,100.0,1.0,348.09,1.0,1.0,1.0,1822353.913111681,1822353.913111681,3471.6145962394476
0.009999998,3.5044917e-18,2853.9512,3274.7618708914506,3274.7618708914506,3274.7617,,100.0,1243.8396,0.01,0.01,100,100.0,1.0,328.5,1.0,1.0,1.0,1562764.6627546747,1562764.6627546747,3274.7618708914506
0.009999998,3.5044917e-18,3065.1174,3485.9277185534197,3485.9277185534197,3485.9275,,100.0,1362.5159,0.01,0.01,100,100.0,1.0,349.55,1.0,1.0,1.0,1875201.5233267483,1875201.5233267483,3485.9277185534197
0.009999998,3.5044917e-18,3037.9302,3458.7407847713516,3458.7407847713516,3458.7405,,100.0,1228.3909,0.01,0.01,100,100.0,1.0,346.81,1.0,1.0,1.0,1524186.0138031978,1524186.0138031978,3458.7407847713516
0.009999998,3.5044917e-18,2699.4954,3120.305530842011,3120.305530842011,3120.3054,,100.0,1331.6476,0.01,0.01,100,100.0,1.0,313.01,1.0,1.0,1.0,1791197.2596899506,1791197.2596899506,3120.305530842011
0.009999998,3.5044917e-18,3130.7202,3551.530866554306,3551.530866554306,3551.5308,,100.0,1456.9849,0.01,0.01,100,100.0,1.0,355.97,1.0,1.0,1.0,2144247.235030361,2144247.235030361,3551.530866554306
0.009999998,3.5044917e-18,2983.5547,3404.36484083442,3404.36484083442,3404.3647,,100.0,1400.5585,0.01,0.01,100,100.0,1.0,341.31,1.0,1.0,1.0,1981377.7471221767,1981377.7471221767,3404.36484083442
0.009999998,3.5044917e-18,2872.0134,3292.8239290311863,3292.8239290311863,3292.824,,100.0,1283.2689,0.01,0.01,100,100.0,1.0,330.23,1.0,1.0,1.0,1663413.333306708,1663413.333306708,3292.8239290311863
0.009999998,3.5044917e-18,3048.821,3469.6317123508143,3469.6317123508143,3469.6316,,100.0,1419.5863,0.01,0.01,100,100.0,1.0,347.73,1.0,1.0,1.0,2035581.274360912,2035581.274360912,3469.6317123508143
0.009999998,3.5044917e-18,3051.7266,3472.5373261561745,3472.5373261561745,3472.537,,100.0,1335.989,0.01,0.01,100,100.0,1.0,348.14,1.0,1.0,1.0,1802895.5784607942,1802895.5784607942,3472.5373261561745
0.009999998,3.5044917e-18,3117.5413,3538.352079313323,3538.352079313323,3538.3518,,100.0,1350.171,0.01,0.01,100,100.0,1.0,354.66,1.0,1.0,1.0,1841375.6487501394,1841375.6487501394,3538.352079313323
0.009999998,3.5044917e-18,2683.536,3104.3466445744534,3104.3466445744534,3104.3464,,100.0,1351.8159,0.01,0.01,100,100.0,1.0,311.37,1.0,1.0,1.0,1845864.8986363122,1845864.8986363122,3104.3466445744534
0.009999998,3.5044917e-18,2805.2131,3226.0236966056405,3226.0236966056405,3226.0234,,100.0,1300.7212,0.01,0.01,100,100.0,1.0,323.56,1.0,1.0,1.0,1708965.3817101428,1708965.3817101428,3226.0236966056405
0.009999998,3.5044917e-18,2868.3945,3289.2050917977554,3289.2050917977554,3289.205,,100.0,1254.0206,0.01,0.01,100,100.0,1.0,329.91,1.0,1.0,1.0,1588452.3742556954,1588452.3742556954,3289.2050917977554
0.009999998,3.5044917e-18,3123.3281,3544.1381602886568,3544.1381602886568,3544.1382,,100.0,1274.2792,0.01,0.01,100,100.0,1.0,355.29,1.0,1.0,1.0,1640189.3765925663,1640189.3765925663,3544.1381602886568
0.009999998,3.5044917e-18,3195.214,3616.0249124715665,3616.0249124715665,3616.0247,,100.0,1251.8302,0.01,0.01,100,100.0,1.0,362.49,1.0,1.0,1.0,1582908.1760998885,1582908.1760998885,3616.0249124715665
0.009999998,3.5044917e-18,2899.1538,3319.9646333780966,3319.9646333780966,3319.9644,,100.0,1419.7108,0.01,0.01,100,100.0,1.0,332.85,1.0,1.0,1.0,2035938.3306076045,2035938.3306076045,3319.9646333780966
0.009999998,3.5044917e-18,2836.9849,3257.795559182878,3257.795559182878,3257.7954,,100.0,1422.6874,0.01,0.01,100,100.0,1.0,326.71,1.0,1.0,1.0,2044484.4805736307,2044484.4805736307,3257.795559182878
0.009999998,3.5044917e-18,2986.7427,3407.5532947734196,3407.5532947734196,3407.5532,,100.0,1420.3608,0.01,0.01,100,100.0,1.0,341.62,1.0,1.0,1.0,2037803.016567245,2037803.016567245,3407.5532947734196
0.009999998,3.5044917e-18,2895.9658,3316.7763309489314,3316.7763309489314,3316.776,,100.0,1330.1089,0.01,0.01,100,100.0,1.0,332.64,1.0,1.0,1.0,1787060.3841523014,1787060.3841523014,3316.7763309489314
0.009999998,3.5044917e-18,2857.9497,3278.7603391701814,3278.7603391701814,3278.7603,,100.0,1344.5696,0.01,0.01,100,100.0,1.0,328.84,1.0,1.0,1.0,1826128.5360377152,1826128.5360377152,3278.7603391701814
0.009999998,3.5044917e-18,2942.037,3362.847061319959,3362.847061319959,3362.8472,,100.0,1438.0967,0.01,0.01,100,100.0,1.0,337.21,1.0,1.0,1.0,2089012.255921491,2089012.255921491,3362.847061319959
0.009999998,3.5044917e-18,2776.9834,3197.7937876162096,3197.7937876162096,3197.7937,,100.0,1207.768,0.01,0.01,100,100.0,1.0,320.81,1.0,1.0,1.0,1473437.716485853,1473437.716485853,3197.7937876162096
0.009999998,3.5044917e-18,2912.2961,3333.1068809045655,3333.1068809045655,3333.1067,,100.0,1409.1667,0.01,0.01,100,100.0,1.0,334.19,1.0,1.0,1.0,2005809.0276030875,2005809.0276030875,3333.1068809045655
0.009999998,3.5044917e-18,2816.8625,3237.6727413412027,3237.6727413412027,3237.6724,,100.0,1391.1788,0.01,0.01,100,100.0,1.0,324.69,1.0,1.0,1.0,1954927.9456179854,1954927.9456179854,3237.6727413412027
0.009999998,3.5044917e-18,3193.0188,3613.8295706398076,3613.8295706398076,3613.8293,,100.0,1246.7924,0.01,0.01,100,100.0,1.0,362.27,1.0,1.0,1.0,1570193.0583058079,1570193.0583058079,3613.8295706398076
0.009999998,3.5044917e-18,2878.1736,3298.9835575104767,3298.9835575104767,3298.9834,,100.0,1387.0972,0.01,0.01,100,100.0,1.0,330.84,1.0,1.0,1.0,1943473.4004799263,1943473.4004799263,3298.9835575104767
0.009999998,3.5044917e-18,3219.7124,3640.522608480532,3640.522608480532,3640.5227,,100.0,1233.1166,0.01,0.01,100,100.0,1.0,364.91,1.0,1.0,1.0,1535936.0015803813,1535936.0015803813,3640.522608480532
0.009999998,3.5044917e-18,2994.4583,3415.2688149789055,3415.2688149789055,3415.2688,,100.0,1392.6548,0.01,0.01,100,100.0,1.0,342.42,1.0,1.0,1.0,1959078.4963161189,1959078.4963161189,3415.2688149789055
0.009999998,3.5044917e-18,2843.083,3263.8937484931653,3263.8937484931653,3263.8936,,100.0,1290.6735,0.01,0.01,100,100.0,1.0,327.35,1.0,1.0,1.0,1682664.6836715944,1682664.6836715944,3263.8937484931653
0.009999998,3.5044917e-18,3170.3538,3591.1642154746996,3591.1642154746996,3591.1643,,100.0,1291.106,0.01,0.01,100,100.0,1.0,359.97,1.0,1.0,1.0,1683792.4084893551,1683792.4084893551,3591.1642154746996
0.009999998,3.5044917e-18,2685.6616,3106.472431700442,3106.472431700442,3106.4722,,100.0,1313.4404,0.01,0.01,100,100.0,1.0,311.64,1.0,1.0,1.0,1742551.120889325,1742551.120889325,3106.472431700442
0.009999998,3.5044917e-18,3042.363,3463.17350723477,3463.17350723477,3463.1736,,100.0,1399.0907,0.01,0.01,100,100.0,1.0,347.18,1.0,1.0,1.0,1977227.121422291,1977227.121422291,3463.17350723477
0.009999998,3.5044917e-18,2823.6042,3244.4132891016325,3244.4132891016325,3244.413,,100.0,1438.4846,0.01,0.01,100,100.0,1.0,325.35,1.0,1.0,1.0,2090139.3785642944,2090139.3785642944,3244.4132891016325
0.009999998,3.5044917e-18,3013.421,3434.2311113698674,3434.2311113698674,3434.231,,100.0,1221.9899,0.01,0.01,100,100.0,1.0,344.37,1.0,1.0,1.0,1508342.4780784503,1508342.4780784503,3434.2311113698674
0.009999998,3.5044917e-18,3067.976,3488.7865651120796,3488.7865651120796,3488.7866,,100.0,1397.2129,0.01,0.01,100,100.0,1.0,349.67,1.0,1.0,1.0,1971923.165462202,1971923.165462202,3488.7865651120796
0.009999998,3.5044917e-18,3050.3064,3471.116828613185,3471.116828613185,3471.1167,,100.0,1316.9814,0.01,0.01,100,100.0,1.0,347.98,1.0,1.0,1.0,1751959.8677325672,1751959.8677325672,3471.116828613185
0.009999998,3.5044917e-18,2894.63,3315.4403019436954,3315.4403019436954,3315.4404,,100.0,1420.1364,0.01,0.01,100,100.0,1.0,332.45,1.0,1.0,1.0,2037158.8469223143,2037158.8469223143,3315.4403019436954
0.009999998,3.5044917e-18,2788.223,3209.0330472970936,3209.0330472970936,3209.033,,100.0,1446.2382,0.01,0.01,100,100.0,1.0,321.8,1.0,1.0,1.0,2112732.3809943087,2112732.3809943087,3209.0330472970936
0.009999998,3.5044917e-18,2923.662,3344.472826775074,3344.472826775074,3344.4727,,100.0,1455.2678,0.01,0.01,100,100.0,1.0,335.33,1.0,1.0,1.0,2139196.846705931,2139196.846705931,3344.472826775074
0.009999998,3.5044917e-18,2786.7925,3207.6032597838303,3207.6032597838303,3207.603,,100.0,1284.8843,0.01,0.01,100,100.0,1.0,321.74,1.0,1.0,1.0,1667603.8194866846,1667603.8194866846,3207.6032597838303
0.009999998,3.5044917e-18,2997.6614,3418.471820916115,3418.471820916115,3418.4717,,100.0,1321.8126,0.01,0.01,100,100.0,1.0,342.76,1.0,1.0,1.0,1764837.0737891805,1764837.0737891805,3418.471820916115
0.009999998,3.5044917e-18,2946.452,3367.261967346691,3367.261967346691,3367.262,,100.0,1309.4524,0.01,0.01,100,100.0,1.0,337.65,1.0,1.0,1.0,1731985.4091566994,1731985.4091566994,3367.261967346691
0.009999998,3.5044917e-18,3019.6646,3440.4747834588106,3440.4747834588106,3440.4749,,100.0,1285.4817,0.01,0.01,100,100.0,1.0,344.98,1.0,1.0,1.0,1669154.9632865356,1669154.9632865356,3440.4747834588106
0.009999998,3.5044917e-18,3114.587,3535.3974166924145,3535.3974166924145,3535.3975,,100.0,1276.5194,0.01,0.01,100,100.0,1.0,354.4,1.0,1.0,1.0,1645961.5430047296,1645961.5430047296,3535.3974166924145
0.009999998,3.5044917e-18,3029.6843,3450.494879332284,3450.494879332284,3450.4949,,100.0,1331.5758,0.01,0.01,100,100.0,1.0,345.97,1.0,1.0,1.0,1791003.9845547695,1791003.9845547695,3450.494879332284
0.009999998,3.5044917e-18,3001.2617,3422.0720339410805,3422.0720339410805,3422.0718,,100.0,1407.1302,0.01,0.01,100,100.0,1.0,343.07,1.0,1.0,1.0,2000015.733253974,2000015.733253974,3422.0720339410805
0.009999998,3.5044917e-18,2998.9316,3419.742432513913,3419.742432513913,3419.7422,,100.0,1361.8551,0.01,0.01,100,100.0,1.0,342.84,1.0,1.0,1.0,1873382.9134469773,1873382.9134469773,3419.742432513913
0.009999998,3.5044917e-18,2921.1367,3341.947525518367,3341.947525518367,3341.9473,,100.0,1452.0359,0.01,0.01,100,100.0,1.0,335.11,1.0,1.0,1.0,2129705.265336393,2129705.265336393,3341.947525518367
0.009999998,3.5044917e-18,3224.5889,3645.3996268567626,3645.3996268567626,3645.3994,,100.0,1302.7094,0.01,0.01,100,100.0,1.0,365.39,1.0,1.0,1.0,1714193.4677222755,1714193.4677222755,3645.3996268567626
0.009999998,3.5044917e-18,3172.7942,3593.6047320268453,3593.6047320268453,3593.6047,,100.0,1223.3033,0.01,0.01,100,100.0,1.0,360.25,1.0,1.0,1.0,1511587.044157432,1511587.044157432,3593.6047320268453
0.009999998,3.5044917e-18,3164.2563,3585.066976215426,3585.066976215426,3585.067,,100.0,1193.4589,0.01,0.01,100,100.0,1.0,359.42,1.0,1.0,1.0,1438731.4195883784,1438731.4195883784,3585.066976215426
0.009999998,3.5044917e-18,3198.0723,3618.8826428098173,3618.8826428098173,3618.8826,,100.0,1316.3379,0.01,0.01,100,100.0,1.0,362.75,1.0,1.0,1.0,1750248.1325565758,1750248.1325565758,3618.8826428098173
0.009999998,3.5044917e-18,2908.4033,3329.2138372807326,3329.2138372807326,3329.2139,,100.0,1263.716,0.01,0.01,100,100.0,1.0,333.88,1.0,1.0,1.0,1613109.2649384548,1613109.2649384548,3329.2138372807326
0.009999998,3.5044917e-18,2740.1335,3160.9439687244685,3160.9439687244685,3160.9438,,100.0,1457.4589,0.01,0.01,100,100.0,1.0,317.06,1.0,1.0,1.0,2145642.74087696,2145642.74087696,3160.9439687244685
0.009999998,3.5044917e-18,2998.9534,3419.76194851828,3419.76194851828,3419.762,,100.0,1179.3945,0.01,0.01,100,100.0,1.0,342.94,1.0,1.0,1.0,1405021.7457012793,1405021.7457012793,3419.76194851828
0.009999998,3.5044917e-18,2864.2112,3285.0212611122947,3285.0212611122947,3285.0212,,100.0,1418.8003,0.01,0.01,100,100.0,1.0,329.43,1.0,1.0,1.0,2033327.5948108006,2033327.5948108006,3285.0212611122947
0.009999998,3.5044917e-18,3121.605,3542.4151805961183,3542.4151805961183,3542.415,,100.0,1288.629,0.01,0.01,100,100.0,1.0,355.14,1.0,1.0,1.0,1677338.339325479,1677338.339325479,3542.4151805961183
0.009999998,3.5044917e-18,2845.8833,3266.6940269718816,3266.6940269718816,3266.6938,,100.0,1386.6165,0.01,0.01,100,100.0,1.0,327.59,1.0,1.0,1.0,1942126.294709111,1942126.294709111,3266.6940269718816
0.009999998,3.5044917e-18,3000.8774,3421.68788812771,3421.68788812771,3421.688,,100.0,1292.3055,0.01,0.01,100,100.0,1.0,343.08,1.0,1.0,1.0,1686922.8134251812,1686922.8134251812,3421.68788812771
0.009999998,3.5044917e-18,2876.5107,3297.3214224758626,3297.3214224758626,3297.3213,,100.0,1307.5636,0.01,0.01,100,100.0,1.0,330.67,1.0,1.0,1.0,1726992.4742987754,1726992.4742987754,3297.3214224758626
0.009999998,3.5044917e-18,2890.2744,3311.0848866632573,3311.0848866632573,3311.085,,100.0,1375.3865,0.01,0.01,100,100.0,1.0,332.06,1.0,1.0,1.0,1910795.8671228997,1910795.8671228997,3311.0848866632573
0.009999998,3.5044917e-18,2685.7888,3106.599165155338,3106.599165155338,3106.5994,,100.0,1472.1178,0.01,0.01,100,100.0,1.0,311.59,1.0,1.0,1.0,2189020.960797029,2189020.960797029,3106.599165155338
0.009999998,3.5044917e-18,3041.6174,3462.4272281674766,3462.4272281674766,3462.427,,100.0,1342.7639,0.01,0.01,100,100.0,1.0,347.11,1.0,1.0,1.0,1821227.198031866,1821227.198031866,3462.4272281674766
