eRenyi2,VarVanillaIw,VarNormIw,AvgNormIw,AvgVanillaIw,BatchSize,MinVanillaIw,J,EpsThisIter,VarJ,AvgEpLen,ESSClassic,IterType,VarDiscRet,Delta,AvgRet,MaxVanillaIw,Bound,VarRet,AvgDiscRet,VanillaAvgRet,MinNormIw,MaxNormIw,ESSRenyi
1.0,,3.50449e-18,0.01,1.0,500,1.0,4645.18,100,37.7709,500.0,100.0,2,1441.05303399,0.1,4645.18133775,1.0,3242.87,1441.05303399,4645.18133775,4645.18133775,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4628.28,100,220.193,496.74,200.000000102,2,95931.2632468,0.1,4611.3764714,1.0,3635.89,95931.2632468,4611.3764714,4611.3764714,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4631.77,100,181.199,500.0,299.999969474,2,1470.17490768,0.1,4638.76049004,1.0,3821.29,1470.17490768,4638.76049004,4638.76049004,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4633.49,100,159.695,499.61,400.0,2,3511.38604878,0.1,4638.64222493,1.0,3931.59,3511.38604878,4638.64222493,4638.64222493,0.0025,0.0025,500.0
1.00425,0.00474212,1.90114e-08,0.002,0.99887,500,0.613793,4637.7,100,92.4254,500.0,497.639267937,1,925.309723651,0.1,4638.88968827,1.15969,4008.56,925.309723651,4638.88968827,4638.88968827,0.00122897,0.002322,497.883141028
1.0,,3.50449e-18,0.01,1.0,500,1.0,4639.64,100,30.6397,499.88,100.0,2,948.274359233,0.1,4639.64176202,1.0,3237.54,948.274359233,4639.64176202,4639.64176202,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4634.93,100,56.1909,499.32,200.000000102,2,5385.57305691,0.1,4630.22634387,1.0,3642.8,5385.57305691,4630.22634387,4630.22634387,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4637.71,100,49.4455,500.0,299.999969474,2,983.349215719,0.1,4643.26015865,1.0,3827.63,983.349215719,4643.26015865,4643.26015865,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4638.15,100,52.4788,499.44,400.0,2,3716.41589533,0.1,4639.4596078,1.0,3936.6,3716.41589533,4639.4596078,4639.4596078,0.0025,0.0025,500.0
1.00074,0.000832231,3.34021e-09,0.002,0.998309,500,0.845571,4639.1,100,46.0963,500.0,499.583477142,1,1134.07805292,0.1,4640.50358423,1.05701,4011.38,1134.07805292,4640.50358423,4640.50358423,0.00169401,0.00211761,499.630486067
1.0,,3.50449e-18,0.01,1.0,500,1.0,4638.83,100,31.8349,500.0,100.0,2,1023.6968116,0.1,4638.82504347,1.0,3236.32,1023.6968116,4638.82504347,4638.82504347,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4640.52,100,30.439,500.0,200.000000102,2,842.27041845,0.1,4642.21825921,1.0,3648.8,842.27041845,4642.21825921,4642.21825921,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4639.0,100,39.1766,499.56,299.999969474,2,2765.18921638,0.1,4635.96730963,1.0,3829.27,2765.18921638,4635.96730963,4635.96730963,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4639.77,100,43.4432,499.61,400.0,2,2967.4149845,0.1,4642.07785178,1.0,3938.52,2967.4149845,4642.07785178,4642.07785178,0.0025,0.0025,500.0
1.00063,0.00070171,2.80794e-09,0.002,0.999804,500,0.874227,4640.7,100,38.9454,500.0,499.649917057,1,801.946095328,0.1,4642.50495719,1.06169,4012.9,801.946095328,4642.50495719,4642.50495719,0.0017488,0.0021238,499.683401909
1.0,,3.50449e-18,0.01,1.0,500,1.0,4637.38,100,35.6346,500.0,100.0,2,1282.65026948,0.1,4637.38109483,1.0,3234.93,1282.65026948,4637.38109483,4637.38109483,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4640.68,100,34.3636,500.0,200.000000102,2,1080.94468628,0.1,4643.97689618,1.0,3648.83,1080.94468628,4643.97689618,4643.97689618,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4640.39,100,34.7721,500.0,299.999969474,2,1277.88356175,0.1,4639.82200557,1.0,3830.38,1277.88356175,4639.82200557,4639.82200557,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4640.74,100,33.1699,500.0,400.0,2,780.039744763,0.1,4641.77577297,1.0,3939.25,780.039744763,4641.77577297,4641.77577297,0.0025,0.0025,500.0
1.0004,0.000431928,1.7279e-09,0.002,0.999947,500,0.941519,4640.43,100,33.2244,500.0,499.784798589,1,1277.71952308,0.1,4637.81391078,1.05378,4012.87,1277.71952308,4637.81391078,4637.81391078,0.00188314,0.00210767,499.797962321
1.0,,3.50449e-18,0.01,1.0,500,1.0,4643.09,100,33.8466,500.0,100.0,2,1157.16360568,0.1,4643.09396845,1.0,3240.1,1157.16360568,4643.09396845,4643.09396845,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4641.37,100,36.1436,500.0,200.000000102,2,1475.96523475,0.1,4639.6529419,1.0,3649.3,1475.96523475,4639.6529419,4639.6529419,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4642.72,100,33.5491,500.0,299.999969474,2,760.602544991,0.1,4645.41814967,1.0,3832.28,760.602544991,4645.41814967,4645.41814967,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4642.18,100,33.3127,500.0,400.0,2,1069.4771678,0.1,4640.55093981,1.0,3940.32,1069.4771678,4640.55093981,4640.55093981,0.0025,0.0025,500.0
1.00027,0.000291718,1.16743e-09,0.002,0.999762,500,0.942016,4642.2,100,33.2834,500.0,499.854747094,1,1237.43036594,0.1,4641.3965774,1.03992,4014.35,1237.43036594,4641.3965774,4641.3965774,0.00188448,0.00208034,499.865270212
1.0,,3.50449e-18,0.01,1.0,500,1.0,4638.85,100,35.8301,500.0,100.0,2,1296.76534364,0.1,4638.85380904,1.0,3236.62,1296.76534364,4638.85380904,4638.85380904,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4639.76,100,34.6874,499.9,200.000000102,2,1132.31405599,0.1,4640.66533059,1.0,3648.14,1132.31405599,4640.66533059,4640.66533059,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4639.78,100,34.405,500.0,299.999969474,2,1156.24747251,0.1,4639.82469465,1.0,3829.64,1156.24747251,4639.82469465,4639.82469465,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4639.43,100,35.6231,500.0,400.0,2,1538.82419229,0.1,4638.3852659,1.0,3937.83,1538.82419229,4638.3852659,4638.3852659,0.0025,0.0025,500.0
1.00029,0.000308241,1.23223e-09,0.002,1.0003,500,0.929569,4639.9,100,34.1098,500.0,499.846473955,1,889.340013486,0.1,4640.83832149,1.05348,4012.27,889.340013486,4640.83832149,4640.83832149,0.00185859,0.00210633,499.852581586
1.0,,3.50449e-18,0.01,1.0,500,1.0,4601.57,100,314.06,495.4,100.0,2,99630.2605778,0.1,4601.56986652,1.0,3199.29,99630.2605778,4601.56986652,4601.56986652,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4621.24,100,224.197,500.0,200.000000102,2,1132.341148,0.1,4640.91644471,1.0,3629.68,1132.341148,4640.91644471,4640.91644471,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4628.94,100,184.175,499.91,299.999969474,2,886.167364702,0.1,4644.32604018,1.0,3819.1,886.167364702,4644.32604018,4644.32604018,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4626.97,100,204.102,497.26,400.0,2,65477.2897734,0.1,4621.05810537,1.0,3925.63,65477.2897734,4621.05810537,4621.05810537,0.0025,0.0025,500.0
1.00738,0.00776833,3.09947e-08,0.002,1.00127,500,0.423458,4634.22,100,119.384,499.49,496.16277863,1,4301.91845166,0.1,4634.27486906,1.15356,4004.62,4301.91845166,4634.27486906,4634.27486906,0.000845844,0.0023042,496.336969679
1.0,,3.50449e-18,0.01,1.0,500,1.0,4647.36,100,26.0939,500.0,100.0,2,687.771436756,0.1,4647.35747257,1.0,3245.27,687.771436756,4647.35747257,4647.35747257,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4645.78,100,28.8421,500.0,200.000000102,2,987.735916112,0.1,4644.20093977,1.0,3653.87,987.735916112,4644.20093977,4644.20093977,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4643.25,100,41.3763,499.61,299.999969474,2,3468.58211527,0.1,4638.19409801,1.0,3832.81,3468.58211527,4638.19409801,4638.19409801,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4643.55,100,39.0166,499.93,400.0,2,961.715936836,0.1,4644.4617224,1.0,3941.69,961.715936836,4644.4617224,4644.4617224,0.0025,0.0025,500.0
1.00064,0.000682465,2.71706e-09,0.002,1.00235,500,0.86799,4642.72,100,50.0437,499.07,499.661374355,1,8535.24449772,0.1,4637.35604453,1.06814,4014.75,8535.24449772,4637.35604453,4637.35604453,0.0017319,0.00213126,499.679294429
1.0,,3.50449e-18,0.01,1.0,500,1.0,4626.14,100,150.665,498.4,100.0,2,22929.2002211,0.1,4626.143027,1.0,3223.89,22929.2002211,4626.143027,4626.143027,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4633.08,100,109.156,500.0,200.000000102,2,1044.27081587,0.1,4640.00900542,1.0,3641.21,1044.27081587,4640.00900542,4640.00900542,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4634.88,100,91.187,500.0,299.999969474,2,1106.803569,0.1,4638.50023778,1.0,3824.36,1106.803569,4638.50023778,4638.50023778,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4635.94,100,85.0874,499.63,400.0,2,4041.17269692,0.1,4639.12444125,1.0,3934.01,4041.17269692,4639.12444125,4639.12444125,0.0025,0.0025,500.0
1.00141,0.00173448,6.95544e-09,0.002,0.998741,500,0.799215,4638.48,100,65.1134,500.0,499.133616889,1,855.311240154,0.1,4643.84445039,1.07744,4010.21,855.311240154,4643.84445039,4643.84445039,0.00160045,0.0021576,499.29622667
1.0,,3.50449e-18,0.01,1.0,500,1.0,4646.58,100,25.9689,500.0,100.0,2,681.195329595,0.1,4646.57935684,1.0,3244.37,681.195329595,4646.57935684,4646.57935684,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4646.04,100,26.7538,500.0,200.000000102,2,764.214771495,0.1,4645.50800733,1.0,3654.24,764.214771495,4645.50800733,4645.50800733,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4645.69,100,28.3781,500.0,299.999969474,2,993.620227998,0.1,4644.99197427,1.0,3835.88,993.620227998,4644.99197427,4644.99197427,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4645.8,100,27.7336,500.0,400.0,2,667.194767137,0.1,4646.12967897,1.0,3944.48,667.194767137,4646.12967897,4646.12967897,0.0025,0.0025,500.0
1.00238,0.00301101,1.21467e-08,0.002,0.995764,500,0.568325,4640.71,100,59.9106,497.72,498.489551866,1,40510.3040751,0.1,4610.85695811,1.10262,4012.68,40510.3040751,4610.85695811,4610.85695811,0.00114148,0.00221463,498.812462843
1.0,,3.50449e-18,0.01,1.0,500,1.0,4646.75,100,31.683,500.0,100.0,2,1013.94786924,0.1,4646.74658475,1.0,3244.03,1013.94786924,4646.74658475,4646.74658475,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4640.44,100,49.1987,499.48,200.000000102,2,3795.72181015,0.1,4634.14003502,1.0,3648.36,3795.72181015,4634.14003502,4634.14003502,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4630.01,100,191.005,496.58,299.999969474,2,105005.283058,0.1,4609.14842164,1.0,3819.98,105005.283058,4609.14842164,4609.14842164,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4633.9,100,166.23,500.0,400.0,2,908.212616643,0.1,4645.55842232,1.0,3932.39,908.212616643,4645.55842232,4645.55842232,0.0025,0.0025,500.0
1.00419,0.0042257,1.69324e-08,0.002,0.999125,500,0.569629,4639.07,100,90.5051,500.0,497.896479308,1,975.198212457,0.1,4643.70320636,1.12327,4009.93,975.198212457,4643.70320636,4643.70320636,0.00114026,0.00224852,497.91210221
1.0,,3.50449e-18,0.01,1.0,500,1.0,4643.95,100,31.5737,500.0,100.0,2,1006.96856694,0.1,4643.95420704,1.0,3241.1,1006.96856694,4643.95420704,4643.95420704,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4642.59,100,30.93,500.0,200.000000102,2,921.936354507,0.1,4641.22755401,1.0,3650.62,921.936354507,4641.22755401,4641.22755401,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4643.26,100,34.4636,499.65,299.999969474,2,1663.83809643,0.1,4644.59843274,1.0,3833.32,1663.83809643,4644.59843274,4644.59843274,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4643.89,100,33.2184,500.0,400.0,2,854.365273431,0.1,4645.79297344,1.0,3942.46,854.365273431,4645.79297344,4645.79297344,0.0025,0.0025,500.0
1.00038,0.00043624,1.74508e-09,0.002,0.999964,500,0.906804,4644.11,100,32.5984,500.0,499.782311614,1,1165.56451946,0.1,4643.71910159,1.05408,4016.61,1165.56451946,4643.71910159,4643.71910159,0.00181367,0.00210823,499.811422449
1.0,,3.50449e-18,0.01,1.0,500,1.0,4647.17,100,30.1564,500.0,100.0,2,918.594179047,0.1,4647.16616723,1.0,3243.38,918.594179047,4647.16616723,4647.16616723,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4645.82,100,32.4301,499.9,200.000000102,2,1202.42238703,0.1,4644.47622369,1.0,3653.19,1202.42238703,4644.47622369,4644.47622369,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4645.02,100,30.8582,500.0,299.999969474,2,756.955811687,0.1,4643.40981022,1.0,3834.54,756.955811687,4643.40981022,4643.40981022,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4644.88,100,30.4076,500.0,400.0,2,850.056912762,0.1,4644.45159963,1.0,3942.98,850.056912762,4644.45159963,4644.45159963,0.0025,0.0025,500.0
1.00023,0.000240231,9.5916e-10,0.002,1.00092,500,0.944084,4645.18,100,29.1203,500.0,499.880575991,1,652.928892883,0.1,4645.78935565,1.04918,4017.32,652.928892883,4645.78935565,4645.78935565,0.00188643,0.00209643,499.886240621
1.0,,3.50449e-18,0.01,1.0,500,1.0,4648.71,100,24.0735,500.0,100.0,2,585.389878566,0.1,4648.70773349,1.0,3246.43,585.389878566,4648.70773349,4648.70773349,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4645.46,100,29.172,500.0,200.000000102,2,1112.56927751,0.1,4642.22131445,1.0,3653.88,1112.56927751,4642.22131445,4642.22131445,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4644.1,100,29.457,500.0,299.999969474,2,898.976642995,0.1,4641.37478566,1.0,3834.47,898.976642995,4641.37478566,4641.37478566,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4643.66,100,31.729,500.0,400.0,2,1435.76778933,0.1,4642.3283225,1.0,3942.42,1435.76778933,4642.3283225,4642.3283225,0.0025,0.0025,500.0
1.00088,0.00091102,3.63996e-09,0.002,1.00057,500,0.816658,4641.81,100,48.765,498.9,499.546577888,1,11438.6629584,0.1,4631.41951191,1.06815,4014.33,11438.6629584,4631.41951191,4631.41951191,0.00163239,0.00213509,499.561932376
1.0,,3.50449e-18,0.01,1.0,500,1.0,4628.71,100,120.064,498.75,100.0,2,14560.9672667,0.1,4628.71525002,1.0,3226.16,14560.9672667,4628.71525002,4628.71525002,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4637.34,100,88.4279,500.0,200.000000102,2,1085.87269332,0.1,4645.95651152,1.0,3645.58,1085.87269332,4645.95651152,4645.95651152,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4639.48,100,74.2014,500.0,299.999969474,2,859.665745408,0.1,4643.75391578,1.0,3829.71,859.665745408,4643.75391578,4643.75391578,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4634.87,100,114.76,497.61,400.0,2,36269.3776993,0.1,4621.0418895,1.0,3933.59,36269.3776993,4621.0418895,4621.0418895,0.0025,0.0025,500.0
1.00243,0.00255595,1.01974e-08,0.002,1.00129,500,0.703179,4637.85,100,81.8894,500.0,498.731388709,1,1172.57678933,0.1,4641.45813298,1.09838,4009.85,1172.57678933,4641.45813298,4641.45813298,0.00140455,0.00219392,498.789684293
1.0,,3.50449e-18,0.01,1.0,500,1.0,4641.6,100,33.0044,500.0,100.0,2,1100.29308554,0.1,4641.60178107,1.0,3239.04,1100.29308554,4641.60178107,4641.60178107,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4640.45,100,32.2377,500.0,200.000000102,2,996.539715383,0.1,4639.28995304,1.0,3648.68,996.539715383,4639.28995304,4639.28995304,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4641.18,100,31.4838,500.0,299.999969474,2,900.923526606,0.1,4642.64930531,1.0,3830.76,900.923526606,4642.64930531,4642.64930531,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4641.95,100,30.9145,500.0,400.0,2,850.60598835,0.1,4644.24361613,1.0,3940.1,850.60598835,4644.24361613,4644.24361613,0.0025,0.0025,500.0
1.00015,0.000142831,5.71873e-10,0.002,0.99952,500,0.963045,4642.89,100,30.9013,500.0,499.928606311,1,1003.37545136,0.1,4646.19833263,1.04917,4015.09,1003.37545136,4646.19833263,4646.19833263,0.00192702,0.00209935,499.92449232
1.0,,3.50449e-18,0.01,1.0,500,1.0,4641.8,100,31.8622,500.0,100.0,2,1025.45501844,0.1,4641.80176082,1.0,3239.56,1025.45501844,4641.80176082,4641.80176082,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4642.3,100,30.6832,500.0,200.000000102,2,875.978750832,0.1,4642.79428973,1.0,3650.64,875.978750832,4642.79428973,4642.79428973,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4643.02,100,29.1678,500.0,299.999969474,2,672.999617004,0.1,4644.45488372,1.0,3832.63,672.999617004,4644.45488372,4644.45488372,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4644.48,100,28.3834,500.0,400.0,2,651.040988337,0.1,4648.86682562,1.0,3942.67,651.040988337,4648.86682562,4648.86682562,0.0025,0.0025,500.0
1.0006,0.000667772,2.67131e-09,0.002,0.999959,500,0.850065,4642.17,100,43.2216,499.1,499.666945501,1,7989.79152712,0.1,4631.03418577,1.06461,4014.26,7989.79152712,4631.03418577,4631.03418577,0.0017002,0.00212931,499.70030877
1.0,,3.50449e-18,0.01,1.0,500,1.0,4642.58,100,33.5889,500.0,100.0,2,1139.6101873,0.1,4642.58552438,1.0,3239.35,1139.6101873,4642.58552438,4642.58552438,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4641.72,100,33.3413,500.0,200.000000102,2,1104.62333703,0.1,4640.85418226,1.0,3649.32,1104.62333703,4640.85418226,4640.85418226,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4642.23,100,32.419,500.0,299.999969474,2,937.502795024,0.1,4643.25120313,1.0,3831.94,937.502795024,4643.25120313,4643.25120313,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4639.87,100,46.6805,499.29,400.0,2,5551.88027964,0.1,4632.78253473,1.0,3938.14,5551.88027964,4632.78253473,4632.78253473,0.0025,0.0025,500.0
1.00025,0.000296052,1.1862e-09,0.002,0.999158,500,0.942885,4639.79,100,44.3727,500.0,499.852356823,1,1466.04385835,0.1,4638.63115869,1.07331,4011.91,1466.04385835,4638.63115869,4638.63115869,0.00188736,0.00214843,499.872955186
1.0,,3.50449e-18,0.01,1.0,500,1.0,4639.24,100,30.6456,500.0,100.0,2,948.643029553,0.1,4639.23858785,1.0,3237.05,948.643029553,4639.23858785,4639.23858785,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4643.54,100,29.7567,500.0,200.000000102,2,802.802745318,0.1,4647.84068544,1.0,3651.29,802.802745318,4647.84068544,4647.84068544,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4642.05,100,37.5112,499.72,299.999969474,2,2461.64162196,0.1,4639.07130739,1.0,3831.88,2461.64162196,4639.07130739,4639.07130739,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4643.33,100,34.6946,500.0,400.0,2,579.86969494,0.1,4647.1515098,1.0,3941.51,579.86969494,4647.1515098,4647.1515098,0.0025,0.0025,500.0
1.00019,0.000230072,9.20785e-10,0.002,0.99973,500,0.918763,4644.03,100,32.4509,500.0,499.88515863,1,713.755406508,0.1,4646.13632015,1.04569,4016.25,713.755406508,4646.13632015,4646.13632015,0.00183802,0.00209194,499.904948665
1.0,,3.50449e-18,0.01,1.0,500,1.0,4642.78,100,32.7637,500.0,100.0,2,1084.30252263,0.1,4642.77820675,1.0,3240.72,1084.30252263,4642.77820675,4642.77820675,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4644.0,100,31.47,500.0,200.000000102,2,913.423331087,0.1,4645.21807242,1.0,3652.59,913.423331087,4645.21807242,4645.21807242,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4643.37,100,32.6317,500.0,299.999969474,2,1223.65870421,0.1,4642.12318057,1.0,3832.78,1223.65870421,4642.12318057,4642.12318057,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4643.79,100,32.3604,500.0,400.0,2,1002.21004411,0.1,4645.05158022,1.0,3941.8,1002.21004411,4645.05158022,4645.05158022,0.0025,0.0025,500.0
1.00018,0.000194814,7.79415e-10,0.002,0.999897,500,0.956828,4643.99,100,31.8815,500.0,499.902638286,1,978.655904993,0.1,4644.14921568,1.02846,4016.05,978.655904993,4644.14921568,4644.14921568,0.00191385,0.00205712,499.908344861
1.0,,3.50449e-18,0.01,1.0,500,1.0,4648.28,100,23.34,500.0,100.0,2,550.256369568,0.1,4648.27908069,1.0,3245.9,550.256369568,4648.27908069,4648.27908069,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4647.21,100,26.2492,500.0,200.000000102,2,839.382762604,0.1,4646.1363694,1.0,3655.51,839.382762604,4646.1363694,4646.1363694,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4646.54,100,28.5391,500.0,299.999969474,2,1073.49480988,0.1,4645.21769234,1.0,3836.83,1073.49480988,4645.21769234,4645.21769234,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4646.02,100,28.3619,500.0,400.0,2,778.69100916,0.1,4644.46479977,1.0,3944.46,778.69100916,4644.46479977,4644.46479977,0.0025,0.0025,500.0
1.00023,0.000196985,7.84889e-10,0.002,1.00194,500,0.932949,4646.76,100,27.2915,500.0,499.902111309,1,589.933707067,0.1,4648.98043811,1.03485,4019.18,589.933707067,4648.98043811,4648.98043811,0.00186228,0.00206569,499.885466115
1.0,,3.50449e-18,0.01,1.0,500,1.0,4645.91,100,26.8449,500.0,100.0,2,727.929987399,0.1,4645.90719284,1.0,3243.52,727.929987399,4645.90719284,4645.90719284,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4643.82,100,30.372,500.0,200.000000102,2,1126.79123546,0.1,4641.72670633,1.0,3652.18,1126.79123546,4641.72670633,4641.72670633,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4644.89,100,30.0034,500.0,299.999969474,2,857.41824626,0.1,4647.02617871,1.0,3835.1,857.41824626,4647.02617871,4647.02617871,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4643.76,100,30.8535,500.0,400.0,2,1102.905112,0.1,4640.37770949,1.0,3942.46,1102.905112,4640.37770949,4640.37770949,0.0025,0.0025,500.0
1.0003,0.00033971,1.35996e-09,0.002,0.999586,500,0.930902,4643.88,100,30.0768,500.0,499.830567755,1,854.351903562,0.1,4643.39448507,1.0481,4016.52,854.351903562,4643.39448507,4643.39448507,0.00186257,0.00209707,499.8506158
1.0,,3.50449e-18,0.01,1.0,500,1.0,4643.27,100,30.4874,500.0,100.0,2,938.872325231,0.1,4643.26649416,1.0,3240.89,938.872325231,4643.26649416,4643.26649416,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4641.5,100,31.7916,500.0,200.000000102,2,1096.64498316,0.1,4639.73218261,1.0,3649.87,1096.64498316,4639.73218261,4639.73218261,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4643.92,100,30.1823,500.0,299.999969474,2,683.06092263,0.1,4648.77339981,1.0,3833.95,683.06092263,4648.77339981,4648.77339981,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4641.73,100,53.3964,498.73,400.0,2,8701.28036203,0.1,4635.16635566,1.0,3940.28,8701.28036203,4635.16635566,4635.16635566,0.0025,0.0025,500.0
1.0008,0.000836319,3.34301e-09,0.002,1.00034,500,0.870482,4642.59,100,45.26,500.0,499.583340465,1,833.393935512,0.1,4643.56450107,1.06457,4014.94,833.393935512,4643.56450107,4643.56450107,0.00174038,0.00212842,499.602455331
1.0,,3.50449e-18,0.01,1.0,500,1.0,4637.9,100,34.1772,500.0,100.0,2,1179.88118307,0.1,4637.90324157,1.0,3235.58,1179.88118307,4637.90324157,4637.90324157,0.01,0.01,500.0
1.0,,2.1793e-19,0.005,1.0,500,1.0,4638.64,100,35.5419,500.0,200.000000102,2,1371.00987162,0.1,4639.36900101,1.0,3646.82,1371.00987162,4639.36900101,4639.36900101,0.005,0.005,500.0
1.0,,5.43914e-20,0.00333333,1.0,500,1.0,4641.39,100,33.6995,500.0,299.999969474,2,843.563433947,0.1,4646.88666222,1.0,3831.14,843.563433947,4646.88666222,4646.88666222,0.00333333,0.00333333,500.0
1.0,,5.4346e-20,0.0025,1.0,500,1.0,4641.52,100,33.7957,500.0,400.0,2,1173.14747002,0.1,4641.92805785,1.0,3939.83,1173.14747002,4641.92805785,4641.92805785,0.0025,0.0025,500.0
1.00026,0.00026528,1.05883e-09,0.002,1.00108,500,0.946387,4642.73,100,32.6069,500.0,499.867626953,1,830.660886377,0.1,4646.79447806,1.07371,4015.04,830.660886377,4646.79447806,4646.79447806,0.00189073,0.00214511,499.870095633
1.0,,3.50449e-18,0.01,1.0,500,1.0,4643.77,100,27.8436,500.0,100.0,2,783.097103365,0.1,4643.76759345,1.0,3241.27,783.097103365,4643.76759345,4643.76759345,0.01,0.01,500.0
