delta,AvgDiscRet,MinVanillaIw,MinNormIw,AvgVanillaIw,ESSClassic,VarNormIw,renyi2,VarDiscRet,BatchSize,SamplesThisIter,AvgNormIw,VanillaAvgRet,Bound,VarRet,ESSRenyi,J,VarVanillaIw,IterType,VarJ,MaxNormIw,AvgRet,EpsThisIter,MaxVanillaIw,AvgEpLen
0.8,4462.342076405176,3.4204965e-23,2.1060475e-27,0.8056204,1.3379491175713614,2.105267e-09,nan,2133253.583373507,100,50000,4.960317e-05,4462.342076405176,4743.116,2133253.583373507,nan,885217.0,0.55532736,1,6409.006,0.00074807863,4462.342076405176,112,12.149775,446.42857142857144
0.8,4462.550940254236,8.978306e-18,5.7850485e-22,0.7698336,1.9454063339055463,2.192923e-09,nan,2337551.746015399,100,50000,4.9603175e-05,4462.550940254236,4746.0786,2337551.746015399,nan,886495.75,0.5281996,1,6282.793,0.00079365185,4462.550940254236,112,12.317354,446.42857142857144
0.8,4462.554251459549,9.687217e-19,5.8378086e-23,0.8231114,1.4106310660415216,2.1037383e-09,nan,2159921.5203806036,100,50000,4.9603175e-05,4462.554251459549,4745.789,2159921.5203806036,nan,885298.4,0.579282,1,6608.7275,0.0004403854,4462.554251459549,112,7.3077226,446.42857142857144
0.8,4628.208484560317,4.1694313e-16,2.5945985e-20,0.8266285,1.3973736926677665,1.5359237e-09,nan,1725979.7248940896,100,50000,5.144033e-05,4628.208484560317,4747.8965,1725979.7248940896,nan,891575.1,0.3966276,1,4662.5693,0.00071225356,4628.208484560317,108,11.445671,462.962962962963
0.8,4462.528890512183,1.7534094e-14,1.067608e-18,0.8146686,1.7403995714679614,2.0852298e-09,nan,2154200.229796174,100,50000,4.960317e-05,4462.528890512183,4745.5576,2154200.229796174,nan,883595.75,0.56246674,1,7106.4736,0.0005737221,4462.528890512183,112,9.42265,446.42857142857144
0.8,4715.6941568906495,1.8564438e-17,1.1015527e-21,0.8832795,1.4477730029738505,1.1698671e-09,nan,1128149.8119449238,100,50000,5.2410902e-05,4715.6941568906495,4746.522,1128149.8119449238,nan,891016.0,0.33226877,1,4599.4897,0.00031273754,4715.6941568906495,106,5.2705574,471.6981132075472
0.8,4543.853057341921,2.6652249e-17,1.6410795e-21,0.82023644,1.3968418310418922,1.8473485e-09,nan,2026032.0230261476,100,50000,5.0505052e-05,4543.853057341921,4746.075,2026032.0230261476,nan,888658.9,0.4872562,1,5601.7666,0.00033664575,4543.853057341921,110,5.4673567,454.54545454545456
0.8,4384.104013710431,3.8281066e-20,2.3885357e-24,0.781043,1.7305710304139559,2.4430584e-09,nan,2665521.999116124,100,50000,4.8732945e-05,4384.104013710431,4745.6196,2665521.999116124,nan,886275.4,0.62753564,1,6386.9443,0.000506787,4384.104013710431,114,8.122276,438.5964912280702
0.8,4543.829393942329,3.0004246e-32,1.8180872e-36,0.8334946,1.4686928919803854,1.7177243e-09,nan,2026029.0909884288,100,50000,5.0505052e-05,4543.829393942329,4746.027,2026029.0909884288,nan,886632.94,0.4678315,1,6514.92,0.00038798148,4543.829393942329,110,6.402933,454.54545454545456
0.8,4543.847352874432,3.7763128e-20,2.2348055e-24,0.85342044,1.2666243161915183,1.6175805e-09,nan,2015241.0461321347,100,50000,5.0505052e-05,4543.847352874432,4746.1606,2015241.0461321347,nan,884768.75,0.4618728,1,7114.6304,0.0003519295,4543.847352874432,110,5.946808,454.54545454545456
0.8,4308.332101292105,4.148595e-26,2.6034294e-30,0.763176,2.490440831117819,2.9091776e-09,nan,2932564.665168188,100,50000,4.789272e-05,4308.332101292105,4745.6167,2932564.665168188,nan,882827.25,0.73872143,1,7342.141,0.0020184745,4308.332101292105,116,32.164623,431.0344827586207
0.8,4628.201573430542,6.3423387e-16,3.7692304e-20,0.8655666,1.2117727559861957,1.4511878e-09,nan,1725974.6448810042,100,50000,5.144033e-05,4628.201573430542,4747.638,1725974.6448810042,nan,890205.25,0.41088203,1,5264.2754,0.00034398807,4628.201573430542,108,5.788155,462.962962962963
0.8,4462.504027396345,2.5967463e-20,1.5589613e-24,0.8262351,1.721626271377645,2.1027964e-09,nan,2286350.583421902,100,50000,4.9603175e-05,4462.504027396345,4745.921,2286350.583421902,nan,885689.9,0.58342576,1,6523.5337,0.00040418594,4462.504027396345,112,6.732485,446.42857142857144
0.8,4462.528000074439,1.5998093e-27,9.614459e-32,0.82537794,1.7517940428541547,1.9802566e-09,nan,2390359.8543904554,100,50000,4.9603175e-05,4462.528000074439,4746.248,2390359.8543904554,nan,885222.6,0.54828733,1,6891.0776,0.00058767246,4462.528000074439,112,9.7786455,446.42857142857144
0.8,4715.756579704843,3.7971674e-11,2.2545086e-15,0.8827333,1.1042489306408723,1.1303697e-09,nan,1343258.6979041332,100,50000,5.2410902e-05,4715.756579704843,4748.2427,1343258.6979041332,nan,892477.25,0.32065368,1,4491.3945,0.00023277334,4715.756579704843,106,3.9204967,471.6981132075472
0.8,4806.585936002841,2.9231229e-08,1.6957099e-12,0.9208517,1.0329700585799493,7.8213086e-10,nan,692426.4790314925,100,50000,5.34188e-05,4806.585936002841,4746.5996,692426.4790314925,nan,893177.25,0.23241837,1,3749.3142,0.00019273828,4806.585936002841,104,3.3224888,480.7692307692308
0.8,4384.118205060307,,,0.78569114,1.5041489586361123,2.3806048e-09,nan,2711294.04732799,100,50000,4.873294e-05,4384.118205060307,4746.8135,2711294.04732799,nan,883062.9,0.6187934,1,7557.0684,0.00052856654,4384.118205060307,114,8.521752,438.5964912280702
0.8,4715.741534509272,1.9470415e-08,1.1712106e-12,0.87128824,1.227254204852514,1.0084801e-09,nan,1347017.3982916404,100,50000,5.2410895e-05,4715.741534509272,4748.4917,1347017.3982916404,nan,890812.9,0.27870694,1,5353.1567,0.000392944,4715.741534509272,106,6.5323715,471.6981132075472
0.8,4543.873663122616,1.4768893e-23,8.969825e-28,0.8315699,1.6529591266775367,1.8491887e-09,nan,1907213.634293484,100,50000,5.0505052e-05,4543.873663122616,4746.1606,1907213.634293484,nan,885938.0,0.50131327,1,6465.8374,0.00042319123,4543.873663122616,110,6.9678793,454.54545454545456
0.8,4628.245839430051,6.160478e-13,3.7081733e-17,0.85459065,1.4138469173962636,1.3545213e-09,nan,1525028.3106928968,100,50000,5.144033e-05,4628.245839430051,4746.1294,1525028.3106928968,nan,887663.94,0.37384763,1,5862.4478,0.00030160433,4628.245839430051,108,5.010626,462.962962962963
0.8,4628.2202064219955,1.5162739e-15,9.243076e-20,0.84384924,1.259320896456346,1.4355122e-09,nan,1468592.5392814218,100,50000,5.144033e-05,4628.2202064219955,4746.188,1468592.5392814218,nan,887495.1,0.3863039,1,5840.408,0.00027238982,4628.2202064219955,108,4.4683995,462.962962962963
0.8,4715.742906599788,1.967629e-17,1.1486539e-21,0.89779186,1.2602435200062934,1.1761632e-09,nan,1112771.8541881728,100,50000,5.24109e-05,4715.742906599788,4746.2705,1112771.8541881728,nan,891153.8,0.34512442,1,4585.1694,0.00027160274,4715.742906599788,106,4.652519,471.6981132075472
0.8,4308.360236803772,,,0.8110741,3.877125969248364,2.7734717e-09,nan,2677391.190699352,100,50000,4.789272e-05,4308.360236803772,4745.3267,2677391.190699352,nan,878134.25,0.79543704,1,8395.567,0.0007931738,4308.360236803772,116,13.432578,431.0344827586207
0.8,4543.90254567825,3.6383928e-15,2.1572104e-19,0.8518279,1.3519464121752334,1.5122583e-09,nan,1858956.1820491164,100,50000,5.0505052e-05,4543.90254567825,4745.9497,1858956.1820491164,nan,882007.9,0.43018982,1,7570.0273,0.00035268327,4543.90254567825,110,5.9484243,454.54545454545456
0.8,4095.974227562642,7.2213204e-33,4.132159e-37,0.7958061,1.8342249322465225,2.9282092e-09,nan,3542186.5147882453,100,50000,4.5537337e-05,4095.974227562642,4745.028,3542186.5147882453,nan,869092.0,0.8942961,1,10554.602,0.0010080427,4095.974227562642,122,17.616457,409.8360655737705
0.8,4806.640855032665,5.971092e-08,3.4311668e-12,0.92962134,0.8835319730532131,6.366384e-10,nan,933131.8371957813,100,50000,5.3418804e-05,4806.640855032665,4748.659,933131.8371957813,nan,892790.56,0.1928043,1,4812.6245,0.0001635501,4806.640855032665,104,2.8461823,480.7692307692308
0.8,4235.162324334514,1.8799609e-25,1.0903625e-29,0.811752,2.1210245665172387,2.9023433e-09,nan,3028463.5022376487,100,50000,4.708098e-05,4235.162324334514,4744.938,3028463.5022376487,nan,874426.9,0.8627889,1,9396.94,0.001142932,4235.162324334514,118,19.705992,423.728813559322
0.8,4715.753218725318,1.068991e-15,6.330542e-20,0.8850235,1.0708752655184286,9.1197067e-10,nan,1341379.01955201,100,50000,5.241091e-05,4715.753218725318,4748.046,1341379.01955201,nan,889410.5,0.2600442,1,5955.9766,0.00021562929,4715.753218725318,106,3.6411698,471.6981132075472
0.8,4543.906713765061,5.427128e-15,3.237556e-19,0.84661824,1.2534222227793936,1.6879812e-09,nan,1968071.4360616955,100,50000,5.0505052e-05,4543.906713765061,4746.2603,1968071.4360616955,nan,883273.75,0.47432196,1,7397.228,0.0005340393,4543.906713765061,110,8.952123,454.54545454545456
0.8,4462.577700223891,5.029912e-22,2.9929694e-26,0.83361894,1.693327375316636,1.7672077e-09,nan,2360949.6334646842,100,50000,4.9603175e-05,4462.577700223891,4746.1196,2360949.6334646842,nan,880020.1,0.4991187,1,8398.162,0.00037004362,4462.577700223891,112,6.2188635,446.42857142857144
0.8,4715.76378887286,4.1878987e-12,2.4715881e-16,0.8880587,1.1394290498721977,1.0886352e-09,nan,1308897.819153278,100,50000,5.2410902e-05,4715.76378887286,4746.647,1308897.819153278,nan,891102.0,0.31255215,1,4969.743,0.00023369325,4715.76378887286,106,3.9597359,471.6981132075472
0.8,4901.0707010532715,0.00025030426,1.4272198e-08,0.9552229,0.845647291188338,3.3298272e-10,nan,485168.33007826324,100,50000,5.4466233e-05,4901.0707010532715,4749.0522,485168.33007826324,nan,896382.6,0.102418065,1,3181.0447,0.00014403026,4901.0707010532715,102,2.5259871,490.19607843137254
0.8,4384.126629704738,1.4832275e-26,8.607745e-31,0.8397326,2.0568650242767457,2.1183324e-09,nan,2702686.587853918,100,50000,4.8732945e-05,4384.126629704738,4746.368,2702686.587853918,nan,880342.7,0.6289713,1,8294.765,0.00053653657,4384.126629704738,114,9.24523,438.5964912280702
0.8,4543.932082094906,3.9753273e-24,2.3589946e-28,0.8511004,1.6353224759574105,1.7464893e-09,nan,2076505.1940420785,100,50000,5.0505052e-05,4543.932082094906,4747.3228,2076505.1940420785,nan,887128.8,0.4959728,1,6499.6836,0.00035369393,4543.932082094906,110,5.960375,454.54545454545456
0.8,4628.241357034685,5.4642692e-12,3.2140776e-16,0.87453955,1.0473498059641841,1.1283136e-09,nan,1726004.8130452577,100,50000,5.1440336e-05,4628.241357034685,4747.674,1726004.8130452577,nan,884939.75,0.32612282,1,7354.716,0.00029417578,4628.241357034685,108,5.001297,462.962962962963
0.8,4543.922218242815,5.1000966e-18,2.9532022e-22,0.87220794,1.126064362685515,1.637797e-09,nan,1975888.3331081914,100,50000,5.050505e-05,4543.922218242815,4746.2275,1975888.3331081914,nan,883831.25,0.48846167,1,7251.093,0.00036569277,4543.922218242815,110,6.3154106,454.54545454545456
0.8,4715.771440369235,1.0749221e-08,6.4211066e-13,0.87738204,1.0140573808663966,9.675303e-10,nan,1347034.4845796803,100,50000,5.2410902e-05,4715.771440369235,4748.501,1347034.4845796803,nan,889549.9,0.27114326,1,5874.292,0.00024349256,4715.771440369235,106,4.0761747,471.6981132075472
0.8,4543.930062300301,1.737028e-11,1.0550384e-15,0.8315213,1.3155978613874757,1.4615866e-09,nan,2026100.0101063214,100,50000,5.0505045e-05,4543.930062300301,4746.1484,2026100.0101063214,nan,882983.0,0.3961883,1,7667.0376,0.0004061521,4543.930062300301,110,6.6869373,454.54545454545456
0.8,4806.642829997355,2.9747703e-06,1.7041127e-10,0.93250096,0.9785714147164849,6.279326e-10,nan,931206.4693034986,100,50000,5.3418804e-05,4806.642829997355,4748.6846,931206.4693034986,nan,892398.25,0.19134773,1,5049.9844,0.00020089108,4806.642829997355,104,3.5068386,480.7692307692308
0.8,4235.153193963496,,,0.8286846,2.0249613667615813,2.4407043e-09,nan,3154456.7631714507,100,50000,4.708098e-05,4235.153193963496,4745.1074,3154456.7631714507,nan,870145.75,0.75614095,1,10511.683,0.0007699821,4235.153193963496,118,13.552657,423.728813559322
0.8,4384.109008437382,2.8114955e-18,1.6876123e-22,0.8118716,1.3632791192699074,1.7723852e-09,nan,2711282.7698188713,100,50000,4.8732945e-05,4384.109008437382,4747.0176,2711282.7698188713,nan,872764.0,0.49191213,1,10260.027,0.00060322956,4384.109008437382,114,10.049566,438.5964912280702
0.8,4901.077891059013,0.0005684858,3.2711547e-08,0.946555,0.850258968411208,3.3545122e-10,inf,483201.96652270434,100,50000,5.4466233e-05,4901.077891059013,4748.8374,483201.96652270434,,896312.25,0.10131331,1,3164.5464,0.00013357849,4901.077891059013,102,2.321427,490.19607843137254
0.8,4628.248563071446,2.0542246e-22,1.2346308e-26,0.8558833,1.412003484009293,1.1959748e-09,nan,1550131.1758369578,100,50000,5.144033e-05,4628.248563071446,4746.3228,1550131.1758369578,nan,884019.5,0.33108813,1,7160.9604,0.0003148497,4628.248563071446,108,5.238586,462.962962962963
0.8,4806.624020790397,3.6479207e-07,2.0975008e-11,0.9290464,0.8858693057071819,6.075545e-10,nan,929276.9803100472,100,50000,5.3418804e-05,4806.624020790397,4748.292,929276.9803100472,nan,892681.1,0.18376878,1,4899.4126,0.00018606691,4806.624020790397,104,3.236029,480.7692307692308
0.8,4543.914603897943,6.0814133e-22,3.6220524e-26,0.847978,1.6979480039293005,1.5063316e-09,nan,2055357.0027228552,100,50000,5.0505052e-05,4543.914603897943,4746.463,2055357.0027228552,nan,884197.25,0.42463925,1,7309.947,0.00041269296,4543.914603897943,110,6.9291,454.54545454545456
0.8,4235.185266798283,3.096592e-23,1.8064528e-27,0.8070545,2.371509365413368,2.334417e-09,nan,3143185.570021852,100,50000,4.708098e-05,4235.185266798283,4745.0386,3143185.570021852,nan,869840.4,0.6859512,1,10498.066,0.00065741537,4235.185266798283,118,11.269308,423.728813559322
0.8,4715.772860397158,5.3248593e-11,3.141646e-15,0.8883263,1.306929792346578,8.807244e-10,nan,1321240.8530273451,100,50000,5.2410902e-05,4715.772860397158,4746.953,1321240.8530273451,nan,888246.2,0.2530124,1,6290.6094,0.00028902973,4715.772860397158,106,4.898842,471.6981132075472
0.8,4543.919806536645,2.3093267e-15,1.4076815e-19,0.82854444,1.3664490004485113,1.5662227e-09,nan,2078295.5321705455,100,50000,5.0505052e-05,4543.919806536645,4747.4756,2078295.5321705455,nan,883850.75,0.42151746,1,7499.679,0.00034566747,4543.919806536645,110,5.6707373,454.54545454545456
0.8,4715.7651819468765,1.630068e-13,9.459658e-18,0.9031334,1.0787654311315154,9.259686e-10,nan,1343264.1638153174,100,50000,5.24109e-05,4715.7651819468765,4748.223,1343264.1638153174,nan,888446.94,0.27495193,1,6364.136,0.00026283343,4715.7651819468765,106,4.5290895,471.6981132075472
0.8,4806.6471070813095,2.5727545e-07,1.4713489e-11,0.9340644,0.9080176065538452,5.84826e-10,nan,931208.4064592409,100,50000,5.3418804e-05,4806.6471070813095,4748.637,931208.4064592409,nan,891675.4,0.17881007,1,5366.6846,0.00015804605,4806.6471070813095,104,2.7635436,480.7692307692308
0.8,4806.624973459001,2.0428066e-08,1.177586e-12,0.92667776,0.9975338680376512,6.5717576e-10,nan,931199.7616246338,100,50000,5.3418804e-05,4806.624973459001,4748.588,931199.7616246338,nan,893088.75,0.19776559,1,4542.5654,0.00021517563,4806.624973459001,104,3.7327397,480.7692307692308
0.8,4384.115272444321,3.1621807e-27,1.8251333e-31,0.8443349,1.6177180024441735,1.7999076e-09,nan,2707832.7968128505,100,50000,4.873294e-05,4384.115272444321,4747.1587,2707832.7968128505,nan,873630.1,0.5402992,1,9987.396,0.00047368283,4384.115272444321,114,8.206911,438.5964912280702
0.8,4543.879067397651,9.4734044e-17,5.728614e-21,0.8352016,1.5947243920332999,1.5376178e-09,nan,1863410.3101026984,100,50000,5.0505052e-05,4543.879067397651,4745.885,1863410.3101026984,nan,881431.4,0.4204956,1,7653.421,0.00036761689,4543.879067397651,110,6.0792775,454.54545454545456
0.8,4901.0700642007405,0.00014471379,8.140641e-09,0.96823025,0.8834386878727711,3.1265454e-10,nan,485168.2316371106,100,50000,5.446623e-05,4901.0700642007405,4749.01,485168.2316371106,nan,896117.25,0.09880237,1,3341.7878,0.00014144798,4901.0700642007405,102,2.5144792,490.19607843137254
0.8,4715.711785984696,5.907811e-08,3.4528782e-12,0.8967409,1.0573637324905538,9.741368e-10,nan,1343232.8361732478,100,50000,5.2410902e-05,4715.711785984696,4748.079,1343232.8361732478,nan,890003.8,0.28517446,1,5667.8125,0.00024113164,4715.711785984696,106,4.125718,471.6981132075472
0.8,4901.079830226754,0.0005065987,2.8442733e-08,0.9701079,0.772726904870296,3.0407765e-10,nan,485170.15644650557,100,50000,5.4466233e-05,4901.079830226754,4749.0654,485170.15644650557,nan,896300.06,0.09646504,1,3231.6094,0.000121626435,4901.079830226754,102,2.1663105,490.19607843137254
0.8,4543.895306213161,7.078288e-21,4.1136535e-25,0.86903113,1.0321724828949441,1.2466717e-09,nan,2081876.186696409,100,50000,5.050505e-05,4543.895306213161,4747.5503,2081876.186696409,nan,879808.75,0.36910772,1,8685.36,0.0003542507,4543.895306213161,110,6.0955267,454.54545454545456
0.8,4715.7482848258605,1.4289152e-13,8.332936e-18,0.8987317,1.5140405514934798,9.610494e-10,nan,1091122.169334766,100,50000,5.2410895e-05,4715.7482848258605,4746.3833,1091122.169334766,nan,886555.6,0.28259373,1,6272.3174,0.00031307375,4715.7482848258605,106,5.3685265,471.6981132075472
0.8,4308.379324469577,3.6447672e-16,2.1253627e-20,0.8213083,1.6053087656054057,2.0427318e-09,nan,2989079.7966275783,100,50000,4.789272e-05,4308.379324469577,4745.902,2989079.7966275783,nan,868402.8,0.60073763,1,11238.079,0.001304394,4308.379324469577,116,22.368946,431.0344827586207
0.8,4462.599427295356,2.3063757e-24,1.3924653e-28,0.82158995,1.7116991523382756,1.6759403e-09,nan,2404298.1960098343,100,50000,4.9603175e-05,4462.599427295356,4746.6206,2404298.1960098343,nan,877633.56,0.45977977,1,9054.107,0.00053865317,4462.599427295356,112,8.921849,446.42857142857144
0.8,4628.24881334474,1.5348107e-20,8.999897e-25,0.8772452,1.3317720860759896,1.263154e-09,nan,1724170.8490479277,100,50000,5.144033e-05,4628.24881334474,4747.7764,1724170.8490479277,nan,886584.0,0.3673591,1,6728.7417,0.00028923605,4628.24881334474,108,4.9325294,462.962962962963
0.8,4462.601440238305,4.7136585e-23,2.7692796e-27,0.8443077,1.2094502492681833,1.5940002e-09,nan,2404300.9028638224,100,50000,4.9603175e-05,4462.601440238305,4746.9,2404300.9028638224,nan,876694.5,0.4618181,1,9360.453,0.00055717805,4462.601440238305,112,9.483864,446.42857142857144
0.8,4806.611677641706,1.594585e-08,9.239149e-13,0.92195535,1.0894365870560005,6.447827e-10,nan,931194.6609202917,100,50000,5.3418804e-05,4806.611677641706,4748.598,931194.6609202917,nan,893061.0,0.19206351,1,4706.3374,0.00020715261,4806.611677641706,104,3.5752478,480.7692307692308
0.8,4628.225328288514,1.7705732e-17,1.0582499e-21,0.8606556,1.117264687693382,1.0150705e-09,nan,1724164.5238606818,100,50000,5.1440325e-05,4628.225328288514,4747.73,1724164.5238606818,nan,884002.5,0.2841499,1,7742.926,0.00027824356,4628.225328288514,108,4.655333,462.962962962963
0.8,4806.630532814261,1.5674652e-06,9.075642e-11,0.9226026,1.3530613527272168,6.403206e-10,nan,929279.9812831535,100,50000,5.3418804e-05,4806.630532814261,4748.4795,929279.9812831535,nan,891616.9,0.19100225,1,5318.6143,0.00019521119,4806.630532814261,104,3.3715162,480.7692307692308
0.8,4901.045195346239,0.00020343771,1.142873e-08,0.96952903,0.8367419334427945,2.918003e-10,nan,485163.33147178113,100,50000,5.4466233e-05,4901.045195346239,4749.023,485163.33147178113,nan,895857.75,0.092459746,1,3551.045,0.0001376688,4901.045195346239,102,2.4505808,490.19607843137254
0.8,4999.305307760935,0.98660934,5.4811575e-05,1.000001,0.5563936349069817,1.6768399e-15,inf,0.003743540849134988,100,50000,5.5555556e-05,4999.305307760935,4749.339,0.003743540849134988,,899875.0,5.432973e-07,1,0.81688356,5.6648212e-05,4999.305307760935,100,1.0196688,500.0
0.8,4543.910891876454,7.732335e-21,4.517582e-25,0.8644491,1.3174910113300697,1.2636893e-09,nan,2076485.962773827,100,50000,5.0505052e-05,4543.910891876454,4747.4355,2076485.962773827,nan,879685.6,0.37021118,1,8882.614,0.00036720932,4543.910891876454,110,6.285188,454.54545454545456
0.8,4543.905456543673,1.361797e-12,7.934447e-17,0.8668232,1.4137148462578288,1.421737e-09,nan,1903970.7588312104,100,50000,5.0505052e-05,4543.905456543673,4745.8984,1903970.7588312104,nan,879051.6,0.4188039,1,8353.307,0.00089460105,4543.905456543673,110,15.354127,454.54545454545456
0.8,4715.746028935256,2.6878854e-14,1.551829e-18,0.9077965,1.0594403564138304,7.670512e-10,nan,1343252.8766942131,100,50000,5.2410902e-05,4715.746028935256,4748.0615,1343252.8766942131,nan,885976.25,0.230122,1,7269.171,0.00024933217,4715.746028935256,106,4.318622,471.6981132075472
0.8,4806.6414066386515,1.1632522e-05,6.698906e-10,0.9276073,0.9986912258847512,5.0755666e-10,nan,933131.9837438297,100,50000,5.34188e-05,4806.6414066386515,4748.7686,933131.9837438297,nan,890454.4,0.15304688,1,5874.3086,0.0001762862,4806.6414066386515,104,3.061176,480.7692307692308
0.8,4628.2185455327635,6.512262e-13,3.817852e-17,0.87743807,1.0152807049106278,1.0480493e-09,nan,1724149.289983189,100,50000,5.144033e-05,4628.2185455327635,4747.789,1724149.289983189,nan,883173.0,0.30493498,1,7869.915,0.00030943658,4628.2185455327635,108,5.2781825,462.962962962963
0.8,4715.7677662377755,1.2919871e-08,7.5759256e-13,0.8938077,1.1462564552752443,8.627386e-10,nan,1303718.8084312875,100,50000,5.2410902e-05,4715.7677662377755,4746.4956,1303718.8084312875,nan,886678.94,0.2509136,1,6874.2817,0.00027207704,4715.7677662377755,106,4.6399617,471.6981132075472
0.8,4715.729343242534,5.124113e-14,3.001303e-18,0.89480925,0.9690792151756992,8.142422e-10,nan,1347010.4942678274,100,50000,5.24109e-05,4715.729343242534,4748.4946,1347010.4942678274,nan,887583.1,0.23734018,1,6679.5273,0.0002502812,4715.729343242534,106,4.2730412,471.6981132075472
0.8,4806.612718611009,1.1256024e-08,6.51163e-13,0.9233991,1.0633335925654668,6.131113e-10,nan,866943.8095310322,100,50000,5.3418804e-05,4806.612718611009,4746.591,866943.8095310322,nan,891357.5,0.18320186,1,5112.9673,0.00019536636,4806.612718611009,104,3.377109,480.7692307692308
0.8,4543.881736722836,4.1210666e-13,2.5427143e-17,0.8185531,1.1472499023500138,1.3935637e-09,nan,2078257.465126091,100,50000,5.0505056e-05,4543.881736722836,4747.1685,2078257.465126091,nan,881354.6,0.36605883,1,8161.458,0.0004335805,4543.881736722836,110,7.0271916,454.54545454545456
0.8,4715.746376340618,4.6441775e-07,2.6910498e-11,0.90450025,1.032435820736358,8.2637513e-10,nan,1343253.168236827,100,50000,5.24109e-05,4715.746376340618,4748.0366,1343253.168236827,nan,887832.94,0.24612251,1,6676.2896,0.0003080581,4715.746376340618,106,5.3164253,471.6981132075472
0.8,4543.897928729859,1.3861196e-10,8.02564e-15,0.8722798,1.183373227545644,1.1965222e-09,nan,2078272.4891545617,100,50000,5.0505045e-05,4543.897928729859,4747.2725,2078272.4891545617,nan,879062.5,0.35691336,1,8862.591,0.00047808976,4543.897928729859,110,8.257155,454.54545454545456
0.8,4628.2310158406835,2.3155358e-16,1.3579696e-20,0.8771325,1.3149098563212565,1.2034109e-09,nan,1729686.5655570359,100,50000,5.144033e-05,4628.2310158406835,4748.1973,1729686.5655570359,nan,885546.6,0.3498943,1,7192.5454,0.00033635867,4628.2310158406835,108,5.735405,462.962962962963
0.8,4543.895324671619,8.323079e-18,4.922815e-22,0.85389656,1.3080613817687263,1.1724891e-09,nan,2080071.3734585545,100,50000,5.0505052e-05,4543.895324671619,4747.456,2080071.3734585545,nan,878940.8,0.3351581,1,8916.963,0.000482491,4543.895324671619,110,8.157549,454.54545454545456
0.8,4901.07633337238,0.0008163089,4.5931664e-08,0.96798736,0.786813202061781,2.8591893e-10,nan,485169.4784452233,100,50000,5.4466225e-05,4901.07633337238,4749.0264,485169.4784452233,nan,895674.6,0.09030829,1,3719.9993,0.00012952434,4901.07633337238,102,2.3019388,490.19607843137254
0.8,4901.081899933364,0.0007613742,4.3020783e-08,0.96393365,0.7457070273048937,2.7879685e-10,nan,485170.5933841674,100,50000,5.446623e-05,4901.081899933364,4749.0405,485170.5933841674,nan,895884.5,0.087322764,1,3576.6785,0.00013503207,4901.081899933364,102,2.3897736,490.19607843137254
0.8,4628.248088219619,1.1859937e-09,6.9224825e-14,0.88130105,1.0493455564613152,9.37887e-10,nan,1726009.9660807138,100,50000,5.144033e-05,4628.248088219619,4747.7456,1726009.9660807138,nan,882117.06,0.27529073,1,8290.939,0.0003841309,4628.248088219619,108,6.5811195,462.962962962963
0.8,4715.749894255039,2.0979832e-11,1.2272077e-15,0.89599496,1.2452923228580737,8.8068663e-10,nan,1341377.4503642274,100,50000,5.2410902e-05,4715.749894255039,4747.986,1341377.4503642274,nan,886395.25,0.2573886,1,7103.5264,0.00024825335,4715.749894255039,106,4.2440357,471.6981132075472
0.8,4628.228524580209,9.777876e-12,5.6936427e-16,0.88340133,1.419008189378599,1.0920015e-09,nan,1729684.5160243101,100,50000,5.144033e-05,4628.228524580209,4748.3545,1729684.5160243101,nan,883646.06,0.32205632,1,7783.1646,0.00033136015,4628.228524580209,108,5.6905546,462.962962962963
0.8,4628.240529928037,1.3745427e-11,7.905213e-16,0.8944342,1.1116254435732589,8.332494e-10,nan,1724165.4369073098,100,50000,5.1440325e-05,4628.240529928037,4747.6694,1724165.4369073098,nan,879341.6,0.25192097,1,9094.93,0.00028401648,4628.240529928037,108,4.938422,462.962962962963
0.8,4715.757201369609,4.9507918e-09,2.904922e-13,0.8932269,1.1431538699251296,8.5714863e-10,nan,1116220.9496345872,100,50000,5.24109e-05,4715.757201369609,4746.4253,1116220.9496345872,nan,886193.1,0.24896398,1,6436.24,0.00023042387,4715.757201369609,106,3.927061,471.6981132075472
0.8,4901.0917328055675,0.000222649,1.2523651e-08,0.9683161,0.84604327269899,2.6488903e-10,nan,485172.53686331277,100,50000,5.4466233e-05,4901.0917328055675,4749.066,485172.53686331277,nan,895615.5,0.08372278,1,3807.1768,0.00012934263,4901.0917328055675,102,2.29949,490.19607843137254
0.8,4628.2294992105,4.0528533e-16,2.372579e-20,0.8787067,1.314702752564823,1.1077572e-09,nan,1725995.7379446786,100,50000,5.1440322e-05,4628.2294992105,4747.7925,1725995.7379446786,nan,883163.5,0.32323995,1,7991.002,0.0003266672,4628.2294992105,108,5.5801487,462.962962962963
0.8,4901.075370529951,0.0005675265,3.218745e-08,0.96034414,0.8117442510274614,2.914929e-10,nan,485169.2612297605,100,50000,5.4466236e-05,4901.075370529951,4749.0137,485169.2612297605,nan,895665.4,0.09062063,1,3737.039,0.0001289407,4901.075370529951,102,2.2734718,490.19607843137254
0.8,4628.228514966266,7.0783775e-11,4.1017685e-15,0.88770026,1.7711405425869562,1.0821883e-09,nan,1702629.6992228199,100,50000,5.144033e-05,4628.228514966266,4746.3965,1702629.6992228199,nan,882572.44,0.32227606,1,7974.5044,0.00034314787,4628.228514966266,108,5.921666,462.962962962963
