EpsThisIter,VarNormIw,AvgVanillaIw,renyi2,VarJ,MaxVanillaIw,SamplesThisIter,Bound,MaxNormIw,AvgDiscRet,ESSRenyi,VarDiscRet,VarRet,IterType,delta,AvgEpLen,MinVanillaIw,VanillaAvgRet,ESSClassic,BatchSize,AvgRet,VarVanillaIw,AvgNormIw,J,MinNormIw
117,1.31158e-09,0.943424,nan,7843.88,6.35535,50000,4583.7,0.00031987,4271.45401323,nan,3023722.10937,3023722.10937,1,0.6,427.35042735,2.93478e-29,4271.45401323,1.84051042469,100,4271.45401323,0.517758,4.74834e-05,879525.0,1.4771e-33
116,1.56889e-09,0.994123,nan,7608.17,6.05724,50000,4561.97,0.000291813,4307.89068271,nan,2428558.63795,2428558.63795,1,0.6,431.034482759,2.9051e-30,4307.89068271,1.85515225739,100,4307.89068271,0.675982,4.78927e-05,876558.0,1.39956e-34
111,1.36719e-09,0.970142,nan,5789.16,4.5524,50000,4570.25,0.00023486,4502.40094322,nan,1642345.79432,1642345.79432,1,0.6,450.45045045,6.7056e-12,4502.40094322,1.8055218095,100,4502.40094322,0.513678,5.005e-05,883989.0,3.45945e-16
149,2.85378e-09,1.1799,nan,13891.4,17.8081,50000,4543.26,0.000562747,3351.20878062,nan,4366979.96377,4366979.96377,1,0.6,335.570469799,2.21744e-36,3351.20878062,3.33700205565,100,3351.20878062,2.85778,3.72856e-05,842682.0,7.00719e-41
124,1.77904e-09,1.0053,nan,9331.96,7.48515,50000,4574.59,0.000333587,4029.69361251,nan,3320129.99495,3320129.99495,1,0.6,403.225806452,4.78021e-15,4029.69361251,2.29911186258,100,4029.69361251,0.895707,4.48029e-05,869124.0,2.13037e-19
108,8.60877e-10,1.04584,nan,6078.9,3.75687,50000,4585.84,0.000184783,4628.20090331,nan,1619078.43504,1619078.43504,1,0.6,462.962962963,1.16742e-10,4628.20090331,1.28865526161,100,4628.20090331,0.355851,5.14403e-05,886269.0,5.74199e-15
100,1.21307e-15,0.999992,inf,0.929961,1.00931,50000,4591.09,5.60734e-05,4999.28154399,,0.00484936923966,0.00484936923966,1,0.6,500.0,0.989262,4999.28154399,0.555710778847,100,4999.28154399,3.93029e-07,5.55556e-05,899871.0,5.49595e-05
109,9.12778e-10,1.00086,nan,6259.78,4.16106,50000,4579.99,0.0002119,4585.69935318,nan,1689244.83204,1689244.83204,1,0.6,458.71559633,4.50256e-09,4585.69935318,1.54691270138,100,4585.69935318,0.351975,5.09684e-05,884946.0,2.2929e-13
105,4.59001e-10,0.944559,nan,4520.45,3.15113,50000,4590.4,0.000176513,4760.75838722,nan,1144142.08331,1144142.08331,1,0.6,476.19047619,0.000145766,4760.75838722,0.945353870768,100,4760.75838722,0.146284,5.29101e-05,892872.0,8.16514e-09
102,2.68662e-10,1.05308,inf,2587.8,2.3358,50000,4582.27,0.00012081,4900.86073432,,179877.975406,179877.975406,1,0.6,490.196078431,0.00146822,4900.86073432,1.05157953076,100,4900.86073432,0.100432,5.44662e-05,894042.0,7.59378e-08
111,9.97212e-10,1.02786,nan,7527.01,4.9728,50000,4585.89,0.000242142,4502.86564182,nan,2048522.83831,2048522.83831,1,0.6,450.45045045,6.05032e-14,4502.86564182,1.59445641672,100,4502.86564182,0.420581,5.00501e-05,881161.0,2.9461e-18
109,9.14769e-10,1.01973,nan,6646.51,4.28535,50000,4574.91,0.000214191,4585.68440815,nan,1603477.76102,1603477.76102,1,0.6,458.71559633,4.53792e-07,4585.68440815,1.30275341673,100,4585.68440815,0.366171,5.09684e-05,883570.0,2.26814e-11
110,9.26501e-10,0.920044,nan,6581.42,3.79846,50000,4579.83,0.000208513,4543.89523663,nan,1535229.33499,1535229.33499,1,0.6,454.545454545,2.59304e-09,4543.89523663,1.54334257079,100,4543.89523663,0.307463,5.0505e-05,882757.0,1.42343e-13
253,4.42997e-09,3.45087,nan,30855.1,396.023,50000,4524.08,0.00251999,1969.58221368,nan,5551502.76939,5551502.76939,1,0.6,197.628458498,,1969.58221368,5.79767449262,100,1969.58221368,109.407,2.19587e-05,760823.0,
114,1.28963e-09,1.02702,nan,7679.92,5.88893,50000,4575.0,0.000279434,4384.13143042,nan,1813740.3535,1813740.3535,1,0.6,438.596491228,7.9057e-24,4384.13143042,2.05450127537,100,4384.13143042,0.572771,4.87329e-05,875692.0,3.75131e-28
100,1.64215e-16,0.999999,inf,0.56768,1.00336,50000,4591.11,5.57424e-05,4999.3070907,,0.00180854897461,0.00180854897461,1,0.6,500.0,0.994818,4999.3070907,0.555631303001,100,4999.3070907,5.32056e-08,5.55556e-05,899875.0,5.52677e-05
109,8.56813e-10,1.00268,nan,6994.09,3.96962,50000,4575.38,0.000201785,4585.70101223,nan,1662194.18186,1662194.18186,1,0.6,458.71559633,4.62206e-08,4585.70101223,1.28644805579,100,4585.70101223,0.331594,5.09684e-05,882548.0,2.3495e-12
107,5.99966e-10,0.965382,nan,5519.4,3.18404,50000,4589.85,0.000171247,4671.59873468,nan,1542086.5488,1542086.5488,1,0.6,467.289719626,1.61862e-08,4671.59873468,1.19126815322,100,4671.59873468,0.207414,5.19211e-05,890122.0,8.7054e-13
100,1.20896e-18,1.0,inf,0.688529,1.00042,50000,4591.1,5.55789e-05,4999.29258044,,0.00265693816327,0.00265693816327,1,0.6,500.0,0.999718,4999.29258044,0.555583284984,100,4999.29258044,3.91714e-10,5.55556e-05,899873.0,5.55399e-05
111,9.67312e-10,1.04241,nan,8159.58,4.82011,50000,4576.68,0.000231431,4502.88055313,nan,2029633.95613,2029633.95613,1,0.6,450.45045045,3.0371e-14,4502.88055313,1.50037145818,100,4502.88055313,0.4196,5.00501e-05,878119.0,1.45822e-18
110,8.65021e-10,0.907448,nan,7072.19,4.4365,50000,4589.77,0.000246919,4543.91177742,nan,2083673.05324,2083673.05324,1,0.6,454.545454545,7.29357e-10,4543.91177742,1.5717173914,100,4543.91177742,0.279254,5.0505e-05,885173.0,4.05932e-14
102,2.21334e-10,1.01046,nan,3052.17,2.32862,50000,4590.71,0.000125518,4901.08107732,nan,485170.389661,485170.389661,1,0.6,490.196078431,0.00214083,4901.08107732,0.958682747464,100,4901.08107732,0.0761791,5.44662e-05,896278.0,1.15396e-07
114,1.01179e-09,0.953052,nan,9089.72,4.5561,50000,4588.94,0.00023297,4384.11136458,nan,2712940.69729,2712940.69729,1,0.6,438.596491228,1.01257e-14,4384.11136458,1.39720274566,100,4384.11136458,0.386969,4.87329e-05,876819.0,5.17762e-19
105,3.86308e-10,0.967458,nan,5277.3,2.64978,50000,4589.96,0.000144916,4760.76225652,nan,1139365.45684,1139365.45684,1,0.6,476.19047619,6.20245e-05,4760.76225652,1.11969414276,100,4760.76225652,0.129158,5.29101e-05,891867.0,3.39211e-09
110,7.19755e-10,0.923525,nan,8053.75,3.87893,50000,4589.24,0.000212128,4543.90313647,nan,2079114.91428,2079114.91428,1,0.6,454.545454545,1.21472e-07,4543.90313647,1.14576466431,100,4543.90313647,0.240665,5.0505e-05,882208.0,6.64294e-12
117,1.17837e-09,0.929858,nan,9631.17,4.70432,50000,4575.5,0.000240227,4271.44829084,nan,2708255.21293,2708255.21293,1,0.6,427.35042735,3.05493e-21,4271.44829084,1.9302112023,100,4271.44829084,0.451888,4.74834e-05,869682.0,1.56001e-25
102,2.11784e-10,1.01283,nan,3321.35,2.0661,50000,4590.51,0.000111107,4901.07214403,nan,483200.502616,483200.502616,1,0.6,490.196078431,0.000836814,4901.07214403,0.853480291019,100,4901.07214403,0.0732339,5.44662e-05,895877.0,4.50007e-08
110,7.39292e-10,0.935932,nan,7907.84,4.14484,50000,4585.58,0.000223665,4543.90623882,nan,2038916.61849,2038916.61849,1,0.6,454.545454545,1.16296e-08,4543.90623882,1.38721639507,100,4543.90623882,0.253884,5.0505e-05,881980.0,6.27561e-13
110,7.64771e-10,0.940602,nan,7309.79,4.02273,50000,4589.73,0.000215998,4543.90204054,nan,2083664.21795,2083664.21795,1,0.6,454.545454545,6.63269e-09,4543.90204054,1.21494139051,100,4543.90204054,0.265261,5.05051e-05,884654.0,3.56138e-13
128,1.78688e-09,1.05848,nan,12294.1,10.2651,50000,4574.05,0.000420921,3903.50736399,nan,3923183.58403,3923183.58403,1,0.6,390.625,2.72136e-26,3903.50736399,2.67330392566,100,3903.50736399,1.06273,4.34028e-05,854081.0,1.11589e-30
112,8.44555e-10,0.963503,nan,8826.55,4.04327,50000,4589.42,0.000208156,4462.57856725,nan,2409509.90186,2409509.90186,1,0.6,446.428571429,9.25843e-12,4462.57856725,1.46786386935,100,4462.57856725,0.318651,4.96032e-05,878454.0,4.76643e-16
102,2.064e-10,1.01644,inf,3342.69,2.14284,50000,4590.61,0.000114825,4901.06771306,,483199.311465,483199.311465,1,0.6,490.196078431,0.000531624,4901.06771306,0.887345879136,100,4901.06771306,0.071881,5.44662e-05,895888.0,2.84874e-08
100,9.85903e-16,0.999997,inf,0.979272,1.00789,50000,4591.1,5.5994e-05,4999.29667299,,0.00538637515598,0.00538637515598,1,0.6,500.0,0.988033,4999.29667299,0.555959295246,100,4999.29667299,3.1943e-07,5.55556e-05,899874.0,5.48909e-05
127,1.57817e-09,1.0778,nan,13543.8,12.1412,50000,4585.48,0.000492772,3934.18250211,nan,4199695.49527,4199695.49527,1,0.6,393.700787402,,3934.18250211,2.41318311573,100,3934.18250211,0.958041,4.37445e-05,851662.0,
115,1.02006e-09,0.914875,nan,9449.41,5.96238,50000,4580.26,0.000314838,4345.90893092,nan,2730751.32529,2730751.32529,1,0.6,434.782608696,4.05327e-14,4345.90893092,1.49544379429,100,4345.90893092,0.36584,4.83092e-05,873174.0,2.1403e-18
111,9.165e-10,0.991345,nan,8289.2,4.90199,50000,4588.59,0.000247487,4502.88758498,nan,2244337.69474,2244337.69474,1,0.6,450.45045045,9.60196e-10,4502.88758498,1.48891856377,100,4502.88758498,0.359562,5.00501e-05,880170.0,4.84774e-14
105,4.42618e-10,0.97697,nan,5398.3,2.7628,50000,4580.56,0.000149625,4760.75793041,nan,992163.682366,992163.682366,1,0.6,476.19047619,8.95662e-09,4760.75793041,0.991449932785,100,4760.75793041,0.150909,5.29101e-05,889682.0,4.85066e-13
107,6.87724e-10,0.990499,nan,6534.72,2.91212,50000,4575.37,0.000152651,4671.58262634,nan,1241584.61889,1241584.61889,1,0.6,467.289719626,2.98727e-08,4671.58262634,1.2167041327,100,4671.58262634,0.250285,5.19211e-05,884097.0,1.5659e-12
104,4.35091e-10,0.983647,nan,4833.42,2.61138,50000,4590.16,0.000141816,4806.62652606,nan,931200.372139,931200.372139,1,0.6,480.769230769,0.000179831,4806.62652606,1.17340993127,100,4806.62652606,0.147527,5.34188e-05,892044.0,9.76606e-09
112,9.231e-10,0.96943,nan,8267.82,5.38769,50000,4582.57,0.000275674,4462.57750242,nan,2340067.77927,2340067.77927,1,0.6,446.428571429,1.47774e-12,4462.57750242,1.68976208447,100,4462.57750242,0.352584,4.96032e-05,879134.0,7.5612e-17
107,6.04005e-10,1.0106,nan,6577.61,3.47097,50000,4581.35,0.000178326,4671.37726614,nan,1356159.53412,1356159.53412,1,0.6,467.289719626,2.2478e-07,4671.37726614,1.3021369833,100,4671.37726614,0.228829,5.19211e-05,885041.0,1.15484e-11
126,1.6191e-09,1.00142,nan,11952.6,9.29226,50000,4578.16,0.000409129,3965.62297745,nan,3930033.11254,3930033.11254,1,0.6,396.825396825,2.34121e-21,3965.62297745,2.21757136314,100,3965.62297745,0.83521,4.40917e-05,857285.0,1.03081e-25
104,4.26954e-10,1.01561,nan,4598.45,3.36405,50000,4589.95,0.000176941,4806.60095357,nan,929267.840969,929267.840969,1,0.6,480.769230769,9.56502e-06,4806.60095357,1.70046933728,100,4806.60095357,0.154329,5.34188e-05,892429.0,5.03098e-10
109,8.18979e-10,0.962407,nan,7353.78,4.53945,50000,4581.61,0.000240406,4585.65475372,nan,1811128.00958,1811128.00958,1,0.6,458.71559633,4.03849e-16,4585.65475372,1.36612862051,100,4585.65475372,0.292004,5.09684e-05,882432.0,2.13875e-20
113,1.09121e-09,1.01735,nan,9063.66,5.86602,50000,4587.25,0.00028348,4422.98038729,nan,2550182.5879,2550182.5879,1,0.6,442.477876106,1.17952e-17,4422.98038729,1.71634222783,100,4422.98038729,0.467252,4.91642e-05,876604.0,5.70014e-22
107,6.17021e-10,0.991767,nan,6210.94,3.90104,50000,4589.91,0.000204227,4671.54127625,nan,1540173.60296,1540173.60296,1,0.6,467.289719626,1.21372e-06,4671.54127625,1.21288442343,100,4671.54127625,0.225129,5.19211e-05,888256.0,6.35405e-11
310,6.74556e-09,4.12316,nan,33357.8,1050.29,50000,4536.47,0.00456503,1605.87429276,nan,5044373.64329,5044373.64329,1,0.6,161.290322581,,1605.87429276,5.33325571973,100,1605.87429276,357.064,1.79211e-05,726351.0,
102,2.04321e-10,1.00122,nan,3112.57,2.0722,50000,4590.71,0.000112728,4901.00229269,nan,485155.025344,485155.025344,1,0.6,490.196078431,3.63877e-05,4901.00229269,0.941374583416,100,4901.00229269,0.069042,5.44662e-05,896276.0,1.97949e-09
102,2.09406e-10,1.00783,nan,3449.69,2.02769,50000,4590.53,0.000109583,4900.99738434,nan,483185.638136,483185.638136,1,0.6,490.196078431,0.000298955,4900.99738434,0.921610715397,100,4900.99738434,0.0716987,5.44662e-05,895622.0,1.61564e-08
107,7.15238e-10,0.971471,nan,5850.57,3.26755,50000,4579.42,0.000174637,4671.50882463,nan,1267189.66677,1267189.66677,1,0.6,467.289719626,2.0467e-07,4671.50882463,1.26526297674,100,4671.50882463,0.250393,5.19211e-05,886449.0,1.09388e-11
128,1.73627e-09,1.22484,nan,13738.8,10.0556,50000,4573.14,0.000356325,3903.4478215,nan,3973003.27621,3973003.27621,1,0.6,390.625,,3903.4478215,3.04766010977,100,3903.4478215,1.38275,4.34028e-05,844995.0,
105,4.56785e-10,0.945123,nan,4980.75,2.88552,50000,4590.34,0.000161538,4760.68274566,nan,1144105.6844,1144105.6844,1,0.6,476.19047619,4.28597e-06,4760.68274566,1.0388288199,100,4760.68274566,0.145751,5.29101e-05,892154.0,2.39938e-10
122,1.39668e-09,1.08651,nan,12142.5,8.5926,50000,4585.34,0.000360131,4095.91803042,nan,3710830.16762,3710830.16762,1,0.6,409.836065574,,4095.91803042,2.40458225745,100,4095.91803042,0.795109,4.55373e-05,860023.0,
112,8.25852e-10,1.00457,nan,8638.38,4.69828,50000,4585.25,0.00023199,4462.50445786,nan,2191777.03135,2191777.03135,1,0.6,446.428571429,1.55295e-10,4462.50445786,1.49252914194,100,4462.50445786,0.338721,4.96032e-05,876928.0,7.6681e-15
112,8.13005e-10,1.00055,nan,9805.65,4.51064,50000,4576.27,0.000223619,4462.52841145,nan,2124821.37734,2124821.37734,1,0.6,446.428571429,4.81778e-12,4462.52841145,1.4747480234,100,4462.52841145,0.33079,4.96032e-05,870681.0,2.38846e-16
106,5.71314e-10,1.01379,nan,6350.49,3.4564,50000,4589.87,0.000178689,4715.66024213,nan,1346970.91213,1346970.91213,1,0.6,471.698113208,2.52961e-08,4715.66024213,1.21590220808,100,4715.66024213,0.21376,5.24109e-05,887308.0,1.30776e-12
110,9.13389e-10,0.94069,nan,7448.8,4.00561,50000,4579.77,0.000215059,4543.82736423,nan,1612262.40332,1612262.40332,1,0.6,454.545454545,5.47094e-10,4543.82736423,1.25487600384,100,4543.82736423,0.316869,5.05051e-05,880200.0,2.93731e-14
102,2.14779e-10,1.01113,nan,3077.29,2.07975,50000,4590.66,0.000112029,4900.97780389,nan,485149.965422,485149.965422,1,0.6,490.196078431,0.000146276,4900.97780389,0.884419704287,100,4900.97780389,0.0740201,5.44662e-05,896186.0,7.87941e-09
107,6.08515e-10,0.966556,nan,6266.19,3.84732,50000,4589.47,0.000206669,4671.51903466,nan,1537345.59612,1537345.59612,1,0.6,467.289719626,4.15709e-07,4671.51903466,1.12255873915,100,4671.51903466,0.210881,5.19211e-05,888138.0,2.23309e-11
100,8.1469e-16,0.999989,inf,1.22964,1.00754,50000,4591.0,5.59752e-05,4999.1894082,,0.0084872555786,0.0084872555786,1,0.6,500.0,0.992778,4999.1894082,0.555738950572,100,4999.1894082,2.63955e-07,5.55556e-05,899854.0,5.51549e-05
109,7.78716e-10,1.01261,nan,7634.73,4.13778,50000,4585.33,0.00020827,4585.63348381,nan,1778865.34564,1778865.34564,1,0.6,458.71559633,5.55282e-11,4585.63348381,1.90958329258,100,4585.63348381,0.30737,5.09684e-05,881833.0,2.79494e-15
109,9.75107e-10,1.0005,nan,6507.85,4.1328,50000,4570.63,0.000210536,4585.16941312,nan,1320271.01953,1320271.01953,1,0.6,458.71559633,1.83469e-08,4585.16941312,1.51775308019,100,4585.16941312,0.37574,5.09684e-05,881133.0,9.34642e-13
102,2.06424e-10,0.999362,nan,3253.59,2.21365,50000,4590.59,0.000120646,4901.00527464,nan,485155.372767,485155.372767,1,0.6,490.196078431,0.00245236,4901.00527464,0.912041813596,100,4901.00527464,0.0694948,5.44662e-05,896015.0,1.33656e-07
112,9.19381e-10,0.93172,nan,8500.52,4.60517,50000,4589.13,0.000245171,4462.54834866,nan,2411268.16151,2411268.16151,1,0.6,446.428571429,5.07276e-13,4462.54834866,1.36984917292,100,4462.54834866,0.324375,4.96032e-05,879170.0,2.70065e-17
105,4.48963e-10,0.958134,nan,5266.3,2.969,50000,4589.91,0.000163954,4760.72281867,nan,1139346.64764,1139346.64764,1,0.6,476.19047619,4.47685e-07,4760.72281867,1.12404579453,100,4760.72281867,0.147227,5.29101e-05,891438.0,2.47221e-11
118,1.40925e-09,1.04044,nan,9724.03,6.58437,50000,4577.64,0.000297948,4235.13066269,nan,3047938.26529,3047938.26529,1,0.6,423.728813559,5.82694e-18,4235.13066269,1.91076772179,100,4235.13066269,0.688235,4.7081e-05,870610.0,2.63674e-22
107,6.59269e-10,0.992846,nan,6534.04,3.74987,50000,4577.84,0.0001961,4671.50350998,nan,1221872.3243,1221872.3243,1,0.6,467.289719626,2.74198e-09,4671.50350998,1.14743583581,100,4671.50350998,0.241067,5.19211e-05,884134.0,1.43393e-13
107,6.08914e-10,0.954468,nan,6456.61,3.3721,50000,4589.9,0.000183435,4671.53908557,nan,1542047.23145,1542047.23145,1,0.6,467.289719626,6.06913e-07,4671.53908557,1.15507602608,100,4671.53908557,0.205774,5.19211e-05,887853.0,3.30148e-11
110,7.78918e-10,0.929689,nan,7123.86,3.84271,50000,4589.0,0.000208754,4543.82481404,nan,2079044.00636,2079044.00636,1,0.6,454.545454545,6.40684e-08,4543.82481404,1.34608364986,100,4543.82481404,0.263936,5.05051e-05,884534.0,3.48049e-12
112,8.48994e-10,0.940372,nan,9276.56,4.39514,50000,4588.26,0.000231837,4462.51017868,nan,2402299.22085,2402299.22085,1,0.6,446.428571429,3.04006e-18,4462.51017868,1.96439628469,100,4462.51017868,0.30513,4.96032e-05,877069.0,1.60358e-22
119,1.17135e-09,0.938127,nan,11660.7,5.58648,50000,4587.86,0.000278008,4199.43969151,nan,3374949.09922,3374949.09922,1,0.6,420.168067227,4.95782e-14,4199.43969151,1.94812961444,100,4199.43969151,0.472984,4.66853e-05,862808.0,2.46723e-18
106,5.86123e-10,1.02873,nan,6443.02,3.43128,50000,4590.0,0.000174814,4715.70311397,nan,1346995.35624,1346995.35624,1,0.6,471.698113208,1.06219e-10,4715.70311397,1.36691058337,100,4715.70311397,0.225812,5.24109e-05,887298.0,5.41156e-15
109,9.61988e-10,1.06446,nan,6820.13,4.1569,50000,4570.15,0.00019904,4585.41995795,nan,1119987.20726,1119987.20726,1,0.6,458.71559633,1.31945e-09,4585.41995795,2.34125106492,100,4585.41995795,0.419594,5.09684e-05,878454.0,6.31776e-14
114,9.83584e-10,1.00732,nan,9813.65,5.78417,50000,4579.09,0.000279832,4384.03319697,nan,2532151.35544,2532151.35544,1,0.6,438.596491228,2.26249e-16,4384.03319697,1.73997276902,100,4384.03319697,0.420243,4.87329e-05,871928.0,1.09457e-20
115,1.01655e-09,0.945011,nan,10062.0,7.93844,50000,4588.42,0.000405814,4345.84716452,nan,2849171.51147,2849171.51147,1,0.6,434.782608696,2.689e-10,4345.84716452,2.11370261942,100,4345.84716452,0.388993,4.83092e-05,871993.0,1.37462e-14
119,1.2965e-09,0.98145,nan,10106.3,8.37491,50000,4586.98,0.000398375,4199.4471788,nan,3370775.75128,3370775.75128,1,0.6,420.168067227,4.93349e-21,4199.4471788,1.57716617486,100,4199.4471788,0.572994,4.66853e-05,870650.0,2.34675e-25
114,9.69472e-10,0.99167,nan,10487.6,5.51143,50000,4584.92,0.000270844,4384.05551708,nan,2602370.05554,2602370.05554,1,0.6,438.596491228,1.7758e-17,4384.05551708,1.81270079606,100,4384.05551708,0.401443,4.87329e-05,869034.0,8.7267e-22
110,8.54597e-10,0.950972,nan,7221.93,4.01094,50000,4579.94,0.000213017,4543.86704859,nan,1519698.77368,1519698.77368,1,0.6,454.545454545,6.48298e-13,4543.86704859,1.62336138094,100,4543.86704859,0.30299,5.05051e-05,879706.0,3.44303e-17
112,9.18985e-10,0.955227,nan,8498.79,4.10085,50000,4588.92,0.000212949,4462.55549482,nan,2411275.76709,2411275.76709,1,0.6,446.428571429,7.32637e-11,4462.55549482,1.32061089916,100,4462.55549482,0.340802,4.96032e-05,879595.0,3.80445e-15
107,5.81588e-10,0.986883,nan,6419.11,2.87275,50000,4585.95,0.000151139,4671.52266409,nan,1307259.25445,1307259.25445,1,0.6,467.289719626,6.75064e-05,4671.52266409,1.28959013631,100,4671.52266409,0.210116,5.19211e-05,885566.0,3.55159e-09
109,8.72841e-10,0.983989,nan,7104.92,4.12706,50000,4579.33,0.000213772,4585.66364603,nan,1696771.26965,1696771.26965,1,0.6,458.71559633,5.58703e-15,4585.66364603,1.51222212413,100,4585.66364603,0.325322,5.09684e-05,882975.0,2.89396e-19
110,8.9316e-10,0.962642,nan,6653.52,3.64191,50000,4579.94,0.000191073,4543.83771026,nan,1512826.72938,1512826.72938,1,0.6,454.545454545,7.32614e-09,4543.83771026,1.27809277341,100,4543.83771026,0.324481,5.05051e-05,882490.0,3.84366e-13
109,7.5117e-10,1.00021,nan,8255.78,4.00032,50000,4587.89,0.000203847,4585.63239599,nan,1891957.9909,1891957.9909,1,0.6,458.71559633,1.96696e-10,4585.63239599,1.28853063397,100,4585.63239599,0.289279,5.09684e-05,881318.0,1.00232e-14
112,7.7652e-10,0.954427,nan,9836.08,4.24057,50000,4588.43,0.00022039,4462.51141125,nan,2402300.20304,2402300.20304,1,0.6,446.428571429,4.81145e-12,4462.51141125,1.27285564589,100,4462.51141125,0.287488,4.96032e-05,874452.0,2.50059e-16
100,5.29425e-23,1.0,nan,1.10838,1.0,50000,4591.04,5.55556e-05,4999.23578505,nan,0.00688545689002,0.00688545689002,1,0.6,500.0,1.0,4999.23578505,0.555555562936,100,4999.23578505,,5.55555e-05,899862.0,5.55556e-05
100,1.65154e-15,0.999997,nan,0.851385,1.01057,50000,4591.05,5.61429e-05,4999.24540069,nan,0.00407072454199,0.00407072454199,1,0.6,500.0,0.986722,4999.24540069,0.555800809864,100,4999.24540069,5.35093e-07,5.55556e-05,899864.0,5.48181e-05
100,1.28419e-19,1.0,nan,0.943049,1.00025,50000,4591.07,5.55693e-05,4999.26527863,nan,0.00498900648072,0.00498900648072,1,0.6,500.0,0.999882,4999.26527863,0.555555562936,100,4999.26527863,4.15618e-11,5.55555e-05,899868.0,5.5549e-05
107,5.86082e-10,0.953096,nan,6429.5,3.28856,50000,4590.04,0.000179148,4671.54243508,nan,1542049.35071,1542049.35071,1,0.6,467.289719626,6.9263e-07,4671.54243508,1.41447960449,100,4671.54243508,0.19749,5.19211e-05,888117.0,3.77319e-11
107,6.30927e-10,0.9738,nan,6603.43,3.49577,50000,4589.89,0.000186387,4671.54054412,nan,1540172.92633,1540172.92633,1,0.6,467.289719626,2.01871e-06,4671.54054412,1.12389634443,100,4671.54054412,0.221938,5.19211e-05,887299.0,1.07634e-10
105,3.92893e-10,0.961281,nan,5707.63,2.36764,50000,4590.35,0.000130318,4760.69796058,nan,1144113.0414,1144113.0414,1,0.6,476.19047619,0.000554725,4760.69796058,1.09337306894,100,4760.69796058,0.129688,5.29101e-05,890974.0,3.05327e-08
118,1.18109e-09,1.01256,nan,11631.0,6.58599,50000,4587.35,0.000306227,4235.10640682,nan,3245980.05008,3245980.05008,1,0.6,423.728813559,6.77408e-17,4235.10640682,1.78854058172,100,4235.10640682,0.546306,4.7081e-05,863996.0,3.14973e-21
110,7.96916e-10,0.939685,nan,7878.58,4.16598,50000,4579.64,0.000223908,4543.8669086,nan,1701599.29243,1701599.29243,1,0.6,454.545454545,4.05663e-07,4543.8669086,1.31446781402,100,4543.8669086,0.275872,5.05051e-05,878630.0,2.18031e-11
100,9.19994e-16,1.00002,nan,1.11218,1.00674,50000,4591.07,5.59288e-05,4999.26248524,nan,0.00694256818132,0.00694256818132,1,0.6,500.0,0.991802,4999.26248524,0.555951250743,100,4999.26248524,2.98089e-07,5.55556e-05,899868.0,5.50991e-05
104,4.65093e-10,1.00781,nan,4806.66,2.58327,50000,4586.99,0.000136925,4806.55936472,nan,888854.757162,888854.757162,1,0.6,480.769230769,7.57471e-07,4806.55936472,1.1167428233,100,4806.55936472,0.165543,5.34188e-05,891631.0,4.01496e-11
100,1.75019e-15,1.0,nan,0.972989,1.01179,50000,4591.06,5.62102e-05,4999.25675583,nan,0.0053166690022,0.0053166690022,1,0.6,500.0,0.989172,4999.25675583,0.556030489052,100,4999.25675583,5.67065e-07,5.55556e-05,899866.0,5.49538e-05
105,3.5376e-10,0.95805,nan,6500.24,2.7264,50000,4589.85,0.00015057,4760.7136309,nan,1139342.12043,1139342.12043,1,0.6,476.19047619,2.46022e-05,4760.7136309,1.02927723248,100,4760.7136309,0.115987,5.29101e-05,888843.0,1.3587e-09
109,7.47741e-10,0.9972,nan,7887.25,6.36547,50000,4589.01,0.000325349,4585.6438132,nan,1905465.50687,1905465.50687,1,0.6,458.71559633,2.76555e-10,4585.6438132,1.32033913684,100,4585.6438132,0.286229,5.09684e-05,882735.0,1.41351e-14
107,5.29365e-10,0.955248,nan,7351.7,3.04083,50000,4590.12,0.00016528,4671.51381431,nan,1542030.44947,1542030.44947,1,0.6,467.289719626,7.5827e-07,4671.51381431,1.32073864702,100,4671.51381431,0.179184,5.19211e-05,885587.0,4.12146e-11
109,6.90664e-10,0.966411,nan,8189.91,3.87726,50000,4588.74,0.000204486,4585.63402544,nan,1903619.74301,1903619.74301,1,0.6,458.71559633,1.80088e-15,4585.63402544,1.25603938461,100,4585.63402544,0.248307,5.09684e-05,881393.0,9.49782e-20
104,4.32131e-10,1.01859,nan,5032.53,2.8501,50000,4586.94,0.000149471,4806.60840475,nan,881940.077786,881940.077786,1,0.6,480.769230769,0.000174936,4806.60840475,1.54895732278,100,4806.60840475,0.157117,5.34188e-05,891128.0,9.17432e-09
105,3.7796e-10,0.953684,nan,6354.6,2.61392,50000,4589.89,0.000145019,4760.68907821,nan,1139330.52994,1139330.52994,1,0.6,476.19047619,4.11208e-05,4760.68907821,0.89308170487,100,4760.68907821,0.122794,5.29101e-05,888964.0,2.28137e-09
109,7.90818e-10,1.00895,nan,7835.36,4.03324,50000,4584.79,0.000203744,4585.64531187,nan,1786719.18217,1786719.18217,1,0.6,458.71559633,1.14348e-11,4585.64531187,1.53052032261,100,4585.64531187,0.309894,5.09684e-05,881349.0,5.77642e-16
100,1.23027e-15,1.0,nan,1.0718,1.00887,50000,4591.06,5.60484e-05,4999.25530523,nan,0.00645286904387,0.00645286904387,1,0.6,500.0,0.991007,4999.25530523,0.55595705011,100,4999.25530523,3.98612e-07,5.55556e-05,899866.0,5.50558e-05
