MaxVanillaIw,VarDiscRet,MaxNormIw,VarVanillaIw,AvgVanillaIw,AvgDiscRet,AvgRet,AvgNormIw,VarJ,J,MinVanillaIw,VanillaAvgRet,VarNormIw,Bound,VarRet,BatchSize,MinNormIw,eRenyi2,AvgEpLen,ESSClassic,ESSRenyi
3.4182422,590288.8493956483,0.03575127,0.232814,0.9561177,4452.033474192111,4452.033474192111,0.010000002,673.7405,4540.789,0.2881693,4452.033474192111,2.5467498e-05,4076.867,590288.8493956483,100,0.0030139522,1.2153939,445.82,79.86400875317764,82.2778524133725
7.7726116,385933.23279924557,0.071957976,1.0088271,1.0801598,4503.898877783407,4503.898877783407,0.01,552.3811,4711.501,0.028428786,4503.898877783407,8.646507e-05,4178.75,385933.23279924557,100,0.00026319054,1.6027849,450.97,53.87918983852535,62.391404949924635
3.427044,504309.6405518496,0.03334666,0.18354212,1.0277022,4537.389192923681,4537.389192923681,0.01,605.288,4589.3833,0.38144302,4537.389192923681,1.7378054e-05,4145.992,504309.6405518496,100,0.0037116103,1.1101996,454.3,85.32112060273562,90.07389539965997
36.52135,480511.66933585965,0.258715,12.922351,1.4116441,4501.523228174686,4501.523228174686,0.01,1034.4327,4654.7935,0.15997542,4501.523228174686,0.0006484719,4133.5005,480511.66933585965,100,0.001133256,1.534589,450.81,13.477322929090176,65.16402541554592
22.014126,716546.9851990871,0.20271723,4.6723156,1.0859524,4405.701377943411,4405.701377943411,0.009999999,1092.6919,4569.418,0.09186348,4405.701377943411,0.00039619647,4049.4106,716546.9851990871,100,0.00084592553,1.5270258,441.23,20.315520676626324,65.48677747764746
3.904593,336366.1408467236,0.039936848,0.18832327,0.9776918,4539.591737510131,4539.591737510131,0.010000002,581.3741,4582.333,0.16606963,4539.591737510131,1.9701536e-05,4137.9136,336366.1408467236,100,0.0016985887,1.1153558,454.56,83.67884032698254,89.65748470840397
20.473429,525077.574813687,0.17570634,4.5527287,1.1652071,4538.929786332372,4538.929786332372,0.01,723.7742,4709.747,0.0582308,4538.929786332372,0.00033532464,4186.1445,525077.574813687,100,0.00049974635,1.548213,454.45,23.149678475314612,64.59059552709437
1.9827381,545076.7001134556,0.020424288,0.061881624,0.9707747,4462.879854453644,4462.879854453644,0.009999999,712.11206,4488.7886,0.5669015,4462.879854453644,6.5663617e-06,4054.4976,545076.7001134556,100,0.0058396817,1.0650963,446.9,93.89610523935168,93.88822760760743
17.137545,610890.5019084661,0.1531426,5.396409,1.1190579,4359.563246683227,4359.563246683227,0.01,1560.8939,4470.0503,0.04194793,4359.563246683227,0.00043092304,4049.2388,610890.5019084661,100,0.0003748504,1.0000052,436.64,18.989246351497773,99.99947548187718
3.2341006,770520.6602136596,0.03255037,0.48154965,0.99356806,4408.844009814906,4408.844009814906,0.01,737.2254,4563.4478,0.013790368,4408.844009814906,4.8780457e-05,4069.231,770520.6602136596,100,0.00013879641,1.3793104,441.53,67.4342279974805,72.499998703599
2.6398892,364736.9612765174,0.025678486,0.31124339,1.0280548,4506.712608813208,4506.712608813208,0.01,589.15063,4621.2173,0.06306999,4506.712608813208,2.9448795e-05,4148.8794,364736.9612765174,100,0.00061348855,1.2598901,451.27,77.42675377864691,79.3720036590983
2.9698763,572464.4965204466,0.030447787,0.28843153,0.97539973,4428.188342367031,4428.188342367031,0.010000002,645.7469,4533.865,0.103503406,4428.188342367031,3.0316394e-05,4062.6377,572464.4965204466,100,0.0010611383,1.2539729,443.45,76.91523345759926,79.74654074065553
2.0619407,669344.5141296737,0.020615274,0.2726183,1.0002004,4521.031428146846,4521.031428146846,0.01,572.22906,4644.284,0.040642135,4521.031428146846,2.7250906e-05,4165.2544,669344.5141296737,100,0.0004063399,1.2958484,452.69,78.75356017133626,77.16952256612566
2.0528033,351783.55588431546,0.02070759,0.15751801,0.9913289,4480.92536988208,4480.92536988208,0.01,577.0765,4525.566,0.04043202,4480.92536988208,1.6028567e-05,4078.7554,351783.55588431546,100,0.00040785677,1.1273906,448.76,86.30489213925274,88.70040068781181
3.6727214,522091.35653400345,0.037054252,0.19443913,0.9911741,4470.9166313359,4470.9166313359,0.01,685.078,4543.751,0.11650698,4470.9166313359,1.9791738e-05,4090.5205,522091.35653400345,100,0.0011754441,1.16002,447.72,83.61636431976117,86.20541071362692
3.5156562,869033.0749725528,0.041407213,0.7105849,0.84904444,4303.642535982182,4303.642535982182,0.01,713.0205,4522.038,0.00043576016,4303.642535982182,9.857236e-05,3967.4556,869033.0749725528,100,5.13236e-06,1.736848,431.12,50.610713326413226,57.57556227679333
2.0587344,311547.9346944734,0.0205947,0.27743796,0.99964285,4486.648490166367,4486.648490166367,0.010000003,583.8023,4573.9727,0.10385491,4486.648490166367,2.7763623e-05,4105.9463,311547.9346944734,100,0.0010389201,1.2369955,449.35,78.43998227857391,80.84104052648875
6.998617,832433.6873762716,0.06337405,1.0556556,1.1043348,4382.420632831705,4382.420632831705,0.010000002,716.8592,4606.206,0.026467042,4382.420632831705,8.6560685e-05,4061.2954,832433.6873762716,100,0.00023966501,1.6767877,438.91,53.85172496412506,59.637840837229575
3.9978547,553809.688964492,0.03843946,0.26936463,1.0400393,4558.254138820375,4558.254138820375,0.010000002,678.9442,4622.2266,0.16025548,4558.254138820375,2.4902396e-05,4161.122,553809.688964492,100,0.0015408598,1.2006785,456.34,80.22245753863034,83.28624414107159
2.735281,559959.0342535399,0.02726442,0.12394549,1.003242,4454.595852823439,4454.595852823439,0.01,670.7638,4509.47,0.5618001,4454.595852823439,1.2314574e-05,4063.7373,559959.0342535399,100,0.0055998466,1.1219571,446.11,89.13334914816727,89.12997051104067
10.47442,549149.0944979807,0.092620686,2.1634545,1.1308942,4437.649044977925,4437.649044977925,0.01,698.0636,4573.6025,0.11779071,4437.649044977925,0.0001691624,4079.9634,549149.0944979807,100,0.0010415714,1.3760889,444.42,37.38725927002389,72.66972582767573
2.1683464,691694.2417118697,0.021326248,0.11464968,1.0167501,4452.213469543244,4452.213469543244,0.010000002,777.8006,4511.7803,0.26366687,4452.213469543244,1.1090328e-05,4063.1094,691694.2417118697,100,0.0025932319,1.1367972,445.85,90.10678087801487,87.96643843330419
4.0674872,411391.9159565181,0.038862314,0.563908,1.0466405,4496.552155410322,4496.552155410322,0.01,623.3593,4622.6387,0.12619455,4496.552155410322,5.147699e-05,4139.8184,411391.9159565181,100,0.0012057105,1.3164333,450.23,66.24174267801581,75.96283017280653
2.1652882,296213.0632335509,0.021712987,0.1438577,0.99723184,4537.495560479714,4537.495560479714,0.01,518.4228,4597.237,0.49026564,4537.495560479714,1.4465748e-05,4149.3584,296213.0632335509,100,0.0049162656,1.132785,454.41,87.4729147046451,88.27800800400821
3.2544746,261076.69509856304,0.030684091,0.1800134,1.0606391,4571.349394942325,4571.349394942325,0.01,483.5773,4621.988,0.22413766,4571.349394942325,1.600183e-05,4176.0093,261076.69509856304,100,0.0021132322,1.1231962,457.77,86.32462208563089,89.03163673564562
3.2551744,952686.6603954135,0.033247188,0.69182724,0.97908264,4388.08741090372,4388.08741090372,0.010000002,679.96466,4601.666,0.0011801817,4388.08741090372,7.217038e-05,4062.562,952686.6603954135,100,1.2053954e-05,1.6412464,439.42,58.326498169153155,60.929302073763125
2.2156157,435187.3439749955,0.022529202,0.30953136,0.98344177,4459.017095645503,4459.017095645503,0.010000002,643.07166,4527.388,0.0048054247,4459.017095645503,3.2004227e-05,4059.5388,435187.3439749955,100,4.8863338e-05,1.2360612,446.51,75.93927416208997,80.90214202504757
3.3752449,221647.796142002,0.03313822,0.16147718,1.0185354,4669.59243722205,4669.59243722205,0.01,444.9294,4707.6323,0.56832445,4669.59243722205,1.556535e-05,4266.0967,221647.796142002,100,0.0055798204,1.1009338,467.52,86.6478381066788,90.83198362110952
6.3704224,476411.45346804475,0.061064757,0.49195936,1.043224,4444.546561227331,4444.546561227331,0.01,590.4649,4543.0737,0.32961988,4444.546561227331,4.5203706e-05,4076.0017,476411.45346804475,100,0.003159627,1.2319579,445.13,69.0838426551409,81.17160415125699
6.5232353,665333.8215067778,0.067315765,0.57442904,0.96905017,4363.042435475341,4363.042435475341,0.01,856.6522,4495.376,0.008144718,4363.042435475341,6.117078e-05,3999.9697,665333.8215067778,100,8.4048464e-05,1.3859619,436.98,62.282379601410064,72.15205605983886
2.2141645,342608.87224960973,0.021892557,0.058158822,1.0113778,4555.012606327733,4555.012606327733,0.010000002,590.462,4574.0825,0.6782681,4555.012606327733,5.685763e-06,4143.6357,342608.87224960973,100,0.006706377,1.0463237,456.04,94.67104421767583,95.57272200391036
2.6399307,383018.3940541934,0.027189456,0.39317137,0.97093916,4561.313018909322,4561.313018909322,0.010000002,525.83826,4692.964,0.0069654235,4561.313018909322,4.1705927e-05,4198.5815,383018.3940541934,100,7.173903e-05,1.3802389,456.68,70.77698295399846,72.45122614467103
7.2479463,501134.971206544,0.06986811,0.5792729,1.0373755,4489.6443278326615,4489.6443278326615,0.010000002,577.73065,4624.165,0.1590397,4489.6443278326615,5.382837e-05,4143.72,501134.971206544,100,0.0015330968,1.3035086,449.63,65.23578468229293,76.71602395436953
2.4931607,563499.6942493692,0.02369604,0.15151899,1.0521424,4453.480856668224,4453.480856668224,0.01,632.74274,4508.1147,0.28352752,4453.480856668224,1.36873105e-05,4063.0059,563499.6942493692,100,0.002694764,1.1188211,445.99,88.06659217519176,89.37979097640664
3.2269037,482465.1501762002,0.030620541,0.22060071,1.0538363,4485.544986951608,4485.544986951608,0.01,632.88257,4567.0195,0.41312915,4485.544986951608,1.9863719e-05,4111.3135,482465.1501762002,100,0.0039202403,1.1727287,449.16,83.56655135557254,85.27121712383791
3.5801065,511306.4580550654,0.035854865,0.26828066,0.9984995,4500.6507399050515,4500.6507399050515,0.01,607.31165,4576.4473,0.08229932,4500.6507399050515,2.6908758e-05,4119.241,511306.4580550654,100,0.00082422997,1.1804614,450.66,78.96420005062113,84.71263815298632
5.046391,286966.1884845668,0.048413288,0.28310463,1.0423566,4517.656011677838,4517.656011677838,0.01,551.6129,4565.6733,0.5073572,4517.656011677838,2.6056397e-05,4121.011,286966.1884845668,100,0.004867405,1.1165745,452.45,79.49389154293418,89.55962874523328
3.4958303,580140.4028683219,0.031715818,0.36713997,1.1022357,4459.68626886634,4459.68626886634,0.01,648.18115,4561.0435,0.08629595,4459.68626886634,3.0219186e-05,4084.195,580140.4028683219,100,0.0007829174,1.2840692,446.64,76.97222585807408,77.87742398890856
1.9383533,319504.0746468433,0.019791575,0.22390857,0.979383,4531.521253165325,4531.521253165325,0.01,519.61816,4612.293,0.062705465,4531.521253165325,2.3343478e-05,4151.193,319504.0746468433,100,0.00064025476,1.2006553,453.79,81.2281356863693,83.28784837150201
4.7009845,618088.891714264,0.043343864,0.32416758,1.084579,4456.354128536672,4456.354128536672,0.01,654.20526,4546.952,0.39595357,4456.354128536672,2.7557973e-05,4079.1099,618088.891714264,100,0.0036507582,1.2360251,446.26,78.56546226293314,80.90450623183807
4.005283,675123.1985777536,0.042029012,0.53692013,0.9529805,4398.311688679626,4398.311688679626,0.01,616.0556,4573.3564,0.0060720025,4398.311688679626,5.912098e-05,4051.3083,675123.1985777536,100,6.371592e-05,1.539034,440.5,63.07962952109037,64.97582211733483
3.232417,320763.2157368509,0.03231639,0.14688851,1.0002408,4467.584870512792,4467.584870512792,0.010000002,597.8808,4509.2266,0.6896931,4467.584870512792,1.4681782e-05,4066.3357,320763.2157368509,100,0.0068952707,1.1076968,447.46,87.30957158415956,90.27741396555372
1.6541398,382078.33215884684,0.016102696,0.100199014,1.0272441,4525.899448327746,4525.899448327746,0.01,541.3246,4585.627,0.16453253,4525.899448327746,9.495463e-06,4138.581,382078.33215884684,100,0.0016016888,1.1285769,453.19,91.40725793795106,88.60716734397084
4.6635094,502693.3530601219,0.047705088,0.2819002,0.97757065,4498.332584925713,4498.332584925713,0.010000002,717.00555,4573.0405,0.26634172,4498.332584925713,2.9498437e-05,4109.8877,502693.3530601219,100,0.0027245265,1.2113671,450.42,77.39730157291994,82.55135664521747
2.21956,769771.4687784085,0.022453208,0.24038011,0.98852694,4319.967483162675,4319.967483162675,0.01,754.02203,4407.784,0.105783746,4319.967483162675,2.4599232e-05,3940.9988,769771.4687784085,100,0.001070115,1.2304432,432.67,80.41608206890267,81.27152623800755
5.101807,468218.65920908295,0.04663391,0.5439928,1.0940123,4572.7896288755255,4572.7896288755255,0.01,525.6426,4689.976,0.047578905,4572.7896288755255,4.545156e-05,4207.9062,468218.65920908295,100,0.00043490285,1.3123429,457.82,68.96691429603516,76.19959795544082
3.7416534,669771.3606589035,0.036912046,0.2393334,1.0136673,4413.67511746424,4413.67511746424,0.01,762.32196,4487.533,0.5399929,4413.67511746424,2.3292305e-05,4030.8574,669771.3606589035,100,0.005327122,1.1777225,442.06,81.2615721336956,84.90964883477342
19.030441,785526.7448598347,0.15244052,3.4814167,1.2483847,4431.343850479923,4431.343850479923,0.010000002,961.49445,4575.885,0.6344621,4431.343850479923,0.00022338763,4093.1736,785526.7448598347,100,0.0050822645,1.3158373,443.74,31.13772626943271,75.9972397280931
4.943787,768179.3990695737,0.049818896,0.6842413,0.99235183,4441.658865586831,4441.658865586831,0.010000002,675.3395,4607.2544,0.024176545,4441.658865586831,6.9482914e-05,4088.7642,768179.3990695737,100,0.00024362876,1.5181342,444.74,59.245891322497,65.87032793711646
21.925228,460994.3638166755,0.17359252,4.8241153,1.2630284,4557.195353344493,4557.195353344493,0.01,686.93634,4709.124,0.039319765,4557.195353344493,0.0003024067,4214.006,460994.3638166755,100,0.00031131337,1.3843465,456.33,25.038643142355617,72.23625087619287
2.12706,559596.1304423393,0.023465322,0.32002455,0.9064695,4407.099219524332,4407.099219524332,0.01,690.3396,4522.374,0.015466029,4407.099219524332,3.8947263e-05,4047.198,559596.1304423393,100,0.00017061831,1.2750765,441.39,72.172043960382,78.42666642483435
2.2452404,402473.19916518196,0.023165992,0.11659469,0.9691968,4520.0340602211745,4520.0340602211745,0.009999999,657.4042,4564.944,0.33187407,4520.0340602211745,1.2412372e-05,4120.7036,402473.19916518196,100,0.0034242177,1.1144557,452.6,89.05652325960656,89.72990133849169
6.046401,448721.9129868983,0.0623041,0.69623774,0.970466,4508.732630976391,4508.732630976391,0.01,628.9181,4645.1016,0.014291447,4508.732630976391,7.392595e-05,4149.76,448721.9129868983,100,0.00014726375,1.3855993,451.52,57.74115782298874,72.17093946795771
5.3275404,552872.2501521565,0.050631944,0.45107892,1.0522094,4534.867034306386,4534.867034306386,0.01,655.68164,4618.036,0.48619008,4534.867034306386,4.0742554e-05,4157.2783,552872.2501521565,100,0.004620659,1.198875,454.03,71.2579954828481,83.41153509454014
4.5679755,387346.01261330245,0.046755064,0.20621772,0.9770012,4511.116092219738,4511.116092219738,0.01,617.6768,4554.61,0.49150693,4511.116092219738,2.1604075e-05,4108.3027,387346.01261330245,100,0.0050307713,1.1248525,451.73,82.38044095638229,88.90054172623056
3.2308276,469948.2278128631,0.033472206,0.25259376,0.9652269,4486.860381831366,4486.860381831366,0.010000002,645.6167,4572.481,0.2700322,4486.860381831366,2.7112135e-05,4107.1274,469948.2278128631,100,0.0027976034,1.2229059,449.27,78.83884236949501,81.7724422667768
1.9714355,510667.5251703837,0.019184642,0.15011317,1.0276114,4503.935342074527,4503.935342074527,0.01,550.5466,4588.921,0.14056832,4503.935342074527,1.42154595e-05,4135.545,510667.5251703837,100,0.0013679132,1.1607652,450.97,87.66292832126594,86.15006936282735
2.8583276,547875.357398949,0.029496353,0.30858293,0.96904445,4455.266956736288,4455.266956736288,0.010000002,544.9081,4592.0767,0.10194619,4455.266956736288,3.286128e-05,4116.031,547875.357398949,100,0.001052028,1.2797506,446.18,75.45308992608011,78.14022601642465
7.09416,524016.44436280965,0.07308944,0.57840055,0.97061354,4512.781453107822,4512.781453107822,0.01,687.31226,4609.7026,0.15509868,4512.781453107822,6.1395425e-05,4130.223,524016.44436280965,100,0.0015979446,1.2982779,451.84,62.19622055430766,77.02511417034502
2.652556,333876.5196800484,0.02822678,0.317039,0.9397303,4593.417800473619,4593.417800473619,0.010000002,504.79688,4694.8833,0.04183927,4593.417800473619,3.5900975e-05,4218.409,333876.5196800484,100,0.00044522638,1.2820547,459.88,73.7778837860336,77.99979432160254
2.2901795,519836.33972851234,0.023310525,0.09920857,0.9824658,4414.384801719458,4414.384801719458,0.01,729.11383,4452.768,0.45452788,4414.384801719458,1.0278137e-05,4012.0022,519836.33972851234,100,0.004626399,1.0970917,442.12,90.76438975088696,91.15008553665558
31.772738,322203.92872123484,0.26912323,9.709301,1.1806018,4514.490056057798,4514.490056057798,0.010000003,995.3206,4670.875,0.43691036,4514.490056057798,0.00069659617,4143.231,322203.92872123484,100,0.0037007425,1.5722061,452.07,12.664157728137232,63.60489091315915
2.732503,334645.4021933222,0.027422791,0.19276102,0.996435,4482.697845933261,4482.697845933261,0.009999999,556.39087,4547.955,0.10705897,4482.697845933261,1.9414278e-05,4094.728,334645.4021933222,100,0.00107442,1.1600033,448.94,83.87845787657987,86.20665097561735
2.7651188,355517.30700355413,0.028073112,0.16804399,0.98497057,4450.035728532772,4450.035728532772,0.01,558.70215,4500.9746,0.2503488,4450.035728532772,1.7321141e-05,4052.798,355517.30700355413,100,0.0025416883,1.1342921,445.68,85.36215045295702,88.16071074999275
12.812017,798710.566900197,0.1220933,1.9354849,1.0493629,4411.100295225632,4411.100295225632,0.01,940.86523,4556.317,0.006090822,4411.100295225632,0.00017576742,4029.3208,798710.566900197,100,5.804305e-05,1.5683479,441.72,36.49505035461953,63.761361895055856
3.438361,312794.41390856734,0.032471187,0.18512109,1.058896,4530.412891515429,4530.412891515429,0.01,543.52277,4577.854,0.44859993,4530.412891515429,1.6510086e-05,4131.313,312794.41390856734,100,0.004236487,1.1260314,453.68,85.9512690080258,88.80747029696471
1.927068,286768.2535584319,0.01944852,0.2558337,0.9908559,4581.698888248985,4581.698888248985,0.01,541.4765,4654.0854,0.08003996,4581.698888248985,2.605774e-05,4190.297,286768.2535584319,100,0.0008077861,1.2146969,458.76,79.4930441207082,82.32506504661215
3.6339645,551255.904177484,0.035039134,0.230826,1.037116,4474.6787089116315,4474.6787089116315,0.01,653.9449,4539.952,0.4141228,4474.6787089116315,2.1460017e-05,4084.842,551255.904177484,100,0.0039930227,1.1696622,448.1,82.47734107087032,85.49476662782243
2.5880764,473319.10234154196,0.025435949,0.13556199,1.0174876,4555.19485383492,4555.19485383492,0.01,616.0941,4603.4004,0.6091741,4555.19485383492,1.309422e-05,4161.014,473319.10234154196,100,0.0059870416,1.1051751,456.1,88.52434408819768,90.48339634604305
3.3590958,306600.6933752681,0.035000887,0.4560857,0.95971733,4560.537026302145,4560.537026302145,0.009999999,512.22107,4672.8477,0.13305198,4560.537026302145,4.9517625e-05,4192.0605,306600.6933752681,100,0.0013863663,1.3053668,456.66,67.10397860418331,76.60682306549373
2.3247182,578213.5635801766,0.024742724,0.38597026,0.9395563,4523.09448627267,4523.09448627267,0.01,506.7488,4680.655,0.0024502138,4523.09448627267,4.3722834e-05,4181.2705,578213.5635801766,100,2.6078415e-05,1.4083053,452.89,69.79068912403095,71.00733122104373
4.911088,336678.360973206,0.046000067,0.39746526,1.0676262,4564.800216272474,4564.800216272474,0.010000002,552.1391,4640.4077,0.65654284,4564.800216272474,3.4870704e-05,4170.9927,336678.360973206,100,0.006149557,1.2443472,457.04,74.33727940608766,80.36342173531216
2.4468467,552131.3596196601,0.024920832,0.30441424,0.98184794,4531.558911031737,4531.558911031737,0.01,584.106,4640.404,0.08631752,4531.558911031737,3.157741e-05,4162.949,552131.3596196601,100,0.0008791333,1.2873353,453.7,76.18372244095136,77.67984131051247
1.6016434,523766.4680174743,0.01656699,0.08376852,0.96676797,4464.607411204822,4464.607411204822,0.010000002,617.8014,4516.719,0.21551225,4464.607411204822,8.962649e-06,4076.2168,523766.4680174743,100,0.0022292035,1.0957807,447.08,91.85010389871113,91.25913354710444
4.179262,298675.30223349645,0.040744547,0.31308836,1.025723,4623.019971422611,4623.019971422611,0.01,502.7102,4692.418,0.27544963,4623.019971422611,2.97582e-05,4238.3896,298675.30223349645,100,0.0026854193,1.1641084,462.81,77.24358619597118,85.90265337832143
3.1262476,783093.556207237,0.031963333,0.1664741,0.9780731,4418.650819408856,4418.650819408856,0.01,776.3875,4504.7607,0.0146981925,4418.650819408856,1.7402193e-05,4045.511,783093.556207237,100,0.00015027703,1.1910433,442.51,85.30372600315658,83.96000678597505
1.0,578054.9670713928,0.01,,1.0,4566.202491372172,4566.202491372172,0.009999998,756.48816,4566.2026,1.0,4566.202491372172,3.5044917e-18,4145.392,578054.9670713928,100,0.01,1.0,457.11,100.0,100.0
1.0,495359.7925980592,0.01,,1.0,4517.032005942914,4517.032005942914,0.009999998,700.2901,4517.0317,1.0,4517.032005942914,3.5044917e-18,4096.221,495359.7925980592,100,0.01,1.0,452.3,100.0,100.0
1.0,604724.134205427,0.01,,1.0,4443.621218197783,4443.621218197783,0.009999998,773.7421,4443.621,1.0,4443.621218197783,3.5044917e-18,4022.8108,604724.134205427,100,0.01,1.0,445.0,100.0,100.0
1.0,485026.2796156039,0.01,,1.0,4557.867678371281,4557.867678371281,0.009999998,692.9473,4557.867,1.0,4557.867678371281,3.5044917e-18,4137.0566,485026.2796156039,100,0.01,1.0,456.35,100.0,100.0
1.0,285246.1425782641,0.01,,1.0,4599.719078941937,4599.719078941937,0.009999998,531.4072,4599.7188,1.0,4599.719078941937,3.5044917e-18,4178.9087,285246.1425782641,100,0.01,1.0,460.51,100.0,100.0
1.0,417504.71706706536,0.01,,1.0,4484.788368240628,4484.788368240628,0.009999998,642.9072,4484.7886,1.0,4484.788368240628,3.5044917e-18,4063.978,417504.71706706536,100,0.01,1.0,449.09,100.0,100.0
1.0,320775.8708247086,0.01,,1.0,4589.413178253194,4589.413178253194,0.009999998,563.53186,4589.413,1.0,4589.413178253194,3.5044917e-18,4168.603,320775.8708247086,100,0.01,1.0,459.48,100.0,100.0
1.0,1102460.4736743097,0.01,,1.0,4304.853378558424,4304.853378558424,0.009999998,1044.7181,4304.8535,1.0,4304.853378558424,3.5044917e-18,3884.0435,1102460.4736743097,100,0.01,1.0,431.17,100.0,100.0
1.0,487065.01664861327,0.01,,1.0,4566.289587836549,4566.289587836549,0.009999998,694.40216,4566.289,1.0,4566.289587836549,3.5044917e-18,4145.479,487065.01664861327,100,0.01,1.0,457.18,100.0,100.0
1.0,860607.525307592,0.01,,1.0,4449.817567633453,4449.817567633453,0.009999998,923.0392,4449.8174,1.0,4449.817567633453,3.5044917e-18,4029.0068,860607.525307592,100,0.01,1.0,445.53,100.0,100.0
1.0,433669.75007843354,0.01,,1.0,4439.793002496413,4439.793002496413,0.009999998,655.23505,4439.793,1.0,4439.793002496413,3.5044917e-18,4018.9827,433669.75007843354,100,0.01,1.0,444.67,100.0,100.0
1.0,721593.0934175638,0.01,,1.0,4442.457333615276,4442.457333615276,0.009999998,845.2084,4442.4575,1.0,4442.457333615276,3.5044917e-18,4021.647,721593.0934175638,100,0.01,1.0,444.87,100.0,100.0
1.0,466621.0618563582,0.01,,1.0,4547.65692134322,4547.65692134322,0.009999998,679.6726,4547.657,1.0,4547.65692134322,3.5044917e-18,4126.8467,466621.0618563582,100,0.01,1.0,455.35,100.0,100.0
1.0,500909.2272920087,0.01,,1.0,4478.931984668234,4478.931984668234,0.009999998,704.2017,4478.9316,1.0,4478.931984668234,3.5044917e-18,4058.1213,500909.2272920087,100,0.01,1.0,448.5,100.0,100.0
1.0,520581.00656600425,0.01,,1.0,4490.550829538902,4490.550829538902,0.009999998,717.89636,4490.5503,1.0,4490.550829538902,3.5044917e-18,4069.7397,520581.00656600425,100,0.01,1.0,449.7,100.0,100.0
1.0,756515.3843535838,0.01,,1.0,4477.777326469171,4477.777326469171,0.009999998,865.41907,4477.7773,1.0,4477.777326469171,3.5044917e-18,4056.967,756515.3843535838,100,0.01,1.0,448.33,100.0,100.0
1.0,301957.81064040493,0.01,,1.0,4519.796266952304,4519.796266952304,0.009999998,546.75244,4519.7964,1.0,4519.796266952304,3.5044917e-18,4098.9863,301957.81064040493,100,0.01,1.0,452.64,100.0,100.0
1.0,555842.6692690422,0.01,,1.0,4509.6698113217135,4509.6698113217135,0.009999998,741.81146,4509.67,1.0,4509.6698113217135,3.5044917e-18,4088.8594,555842.6692690422,100,0.01,1.0,451.53,100.0,100.0
1.0,558053.303700255,0.01,,1.0,4489.755065798401,4489.755065798401,0.009999998,743.2851,4489.755,1.0,4489.755065798401,3.5044917e-18,4068.9443,558053.303700255,100,0.01,1.0,449.55,100.0,100.0
1.0,312435.3536266769,0.01,,1.0,4549.557648413009,4549.557648413009,0.009999998,556.15735,4549.5576,1.0,4549.557648413009,3.5044917e-18,4128.7476,312435.3536266769,100,0.01,1.0,455.53,100.0,100.0
1.0,529540.4798955377,0.01,,1.0,4472.471126069599,4472.471126069599,0.009999998,724.04767,4472.4707,1.0,4472.471126069599,3.5044917e-18,4051.6602,529540.4798955377,100,0.01,1.0,447.89,100.0,100.0
1.0,576392.6359559152,0.01,,1.0,4467.90759447499,4467.90759447499,0.009999998,755.39966,4467.907,1.0,4467.90759447499,3.5044917e-18,4047.097,576392.6359559152,100,0.01,1.0,447.43,100.0,100.0
1.0,544075.2274477687,0.01,,1.0,4536.996784860107,4536.996784860107,0.009999998,733.9172,4536.9966,1.0,4536.996784860107,3.5044917e-18,4116.1865,544075.2274477687,100,0.01,1.0,454.19,100.0,100.0
1.0,705392.1824382152,0.01,,1.0,4466.164204208733,4466.164204208733,0.009999998,835.6663,4466.164,1.0,4466.164204208733,3.5044917e-18,4045.3535,705392.1824382152,100,0.01,1.0,447.24,100.0,100.0
1.0,558900.0082825447,0.01,,1.0,4363.155570499878,4363.155570499878,0.009999998,743.84875,4363.155,1.0,4363.155570499878,3.5044917e-18,3942.345,558900.0082825447,100,0.01,1.0,437.02,100.0,100.0
1.0,438285.7807929274,0.01,,1.0,4606.781273863267,4606.781273863267,0.009999998,658.71313,4606.7812,1.0,4606.781273863267,3.5044917e-18,4185.971,438285.7807929274,100,0.01,1.0,461.23,100.0,100.0
1.0,283827.43670829874,0.01,,1.0,4564.275373873843,4564.275373873843,0.009999998,530.0841,4564.275,1.0,4564.275373873843,3.5044917e-18,4143.4644,283827.43670829874,100,0.01,1.0,457.01,100.0,100.0
1.0,301259.2442235369,0.01,,1.0,4598.016294392447,4598.016294392447,0.009999998,546.1196,4598.016,1.0,4598.016294392447,3.5044917e-18,4177.2056,301259.2442235369,100,0.01,1.0,460.34,100.0,100.0
1.0,271428.88670546236,0.01,,1.0,4572.0356957320655,4572.0356957320655,0.009999998,518.3769,4572.0356,1.0,4572.0356957320655,3.5044917e-18,4151.2256,271428.88670546236,100,0.01,1.0,457.81,100.0,100.0
1.0,909753.6468211726,0.01,,1.0,4443.612020319372,4443.612020319372,0.009999998,949.029,4443.6123,1.0,4443.612020319372,3.5044917e-18,4022.8018,909753.6468211726,100,0.01,1.0,444.97,100.0,100.0
1.0,301100.0955327011,0.01,,1.0,4505.035308300987,4505.035308300987,0.009999998,545.97534,4505.035,1.0,4505.035308300987,3.5044917e-18,4084.225,301100.0955327011,100,0.01,1.0,451.17,100.0,100.0
1.0,478482.1018882899,0.01,,1.0,4567.944841779656,4567.944841779656,0.009999998,688.25665,4567.945,1.0,4567.944841779656,3.5044917e-18,4147.1343,478482.1018882899,100,0.01,1.0,457.35,100.0,100.0
1.0,757092.6206321432,0.01,,1.0,4480.239270732666,4480.239270732666,0.009999998,865.74927,4480.2393,1.0,4480.239270732666,3.5044917e-18,4059.429,757092.6206321432,100,0.01,1.0,448.57,100.0,100.0
