VanillaAvgRet,AvgDiscRet,ESSClassic,VarNormIw,MaxVanillaIw,eRenyi2,BatchSize,VarRet,MaxNormIw,EpsThisIter,VarVanillaIw,J,AvgEpLen,Bound,VarDiscRet,AvgNormIw,AvgVanillaIw,VarJ,MinVanillaIw,AvgRet,MinNormIw,ESSRenyi,IterType
4974.941790424148,4974.941790424148,197.53762724540786,3.1320027e-07,1.3772186,1.0115676,200,124997.07826304177,0.0068582436,100,0.012629966,4978.61,497.505,4679.336,124997.07826304177,0.005,1.0040607,301.16495,0.81792223,4974.941790424148,0.0040730713,197.7129372856085,1
4949.938900718451,4949.938900718451,100.0,3.5044917e-18,1.0,1.0,200,249993.83217196062,0.01,100,,4949.939,495.01,4529.1284,249993.83217196062,0.009999998,1.0,497.48752,1.0,4949.938900718451,0.01,200.0,2
4974.94328896676,4974.94328896676,193.56956763412816,8.346777e-07,1.2639693,1.0335673,200,124997.15356770296,0.0063389842,100,0.03318582,4995.299,497.505,4692.788,124997.15356770296,0.005,0.99698097,65.80147,0.18524864,4974.94328896676,0.00092904805,193.50457215994433,1
4999.946908012527,4999.946908012527,100.0,3.5044917e-18,1.0,1.0,200,0.0034415401578117674,0.01,100,,4999.9473,500.0,4579.1367,0.0034415401578117674,0.009999998,1.0,0.05837753,1.0,4999.946908012527,0.01,200.0,2
4999.940039179603,4999.940039179603,199.99998143593947,2.8287632e-13,1.0002837,1.0,200,0.003906475185891522,0.0050014528,100,1.1315303e-08,4999.9404,500.0,4702.3823,0.003906475185891522,0.005,0.9999932,0.062360737,0.99966043,4999.940039179603,0.004998336,200.0,1
4999.948901079975,4999.948901079975,100.0,3.5044917e-18,1.0,1.0,200,0.0026421281100261038,0.01,100,,4999.948,500.0,4579.1377,0.0026421281100261038,0.009999998,1.0,0.051142514,1.0,4999.948901079975,0.01,200.0,2
4999.947706504936,4999.947706504936,199.99994456630512,1.0606947e-12,1.0006193,1.000001,200,0.003293612883237584,0.005003085,100,4.2428233e-08,4999.948,500.0,4702.39,0.003293612883237584,0.005,1.0000023,0.057233255,0.9991847,4999.947706504936,0.0049959123,199.99980926531862,1
4999.935604987537,4999.935604987537,100.0,3.5044917e-18,1.0,1.0,200,0.007818155977090853,0.01,100,,4999.9355,500.0,4579.125,0.007818155977090853,0.009999998,1.0,0.08799204,1.0,4999.935604987537,0.01,200.0,2
4999.937528833826,4999.937528833826,199.99978687781308,2.274046e-11,1.001662,1.0000002,200,0.005722002407548964,0.0050086793,100,9.094809e-07,4999.9385,500.0,4702.3804,0.005722002407548964,0.005000001,0.9999263,0.075277194,0.99278,4999.937528833826,0.004964266,199.99995231629555,1
4999.935252518587,4999.935252518587,100.0,3.5044917e-18,1.0,1.0,200,0.00302722937614052,0.01,100,,4999.935,500.0,4579.1245,0.00302722937614052,0.009999998,1.0,0.05474127,1.0,4999.935252518587,0.01,200.0,2
4999.936383935073,4999.936383935073,200.00000010221265,2.179301e-19,1.0,1.0,200,0.004312754258332695,0.005,100,,4999.9365,500.0,4702.3784,0.004312754258332695,0.0049999994,1.0,0.06549589,1.0,4999.936383935073,0.005,200.0,1
4999.93962549649,4999.93962549649,100.0,3.5044917e-18,1.0,1.0,200,0.003508221231106348,0.01,100,,4999.9395,500.0,4579.129,0.003508221231106348,0.009999998,1.0,0.05892501,1.0,4999.93962549649,0.01,200.0,2
4999.940332583468,4999.940332583468,200.00000010221265,2.179301e-19,1.0,1.0,200,0.0035132779239719935,0.005,100,,4999.9404,500.0,4702.3823,0.0035132779239719935,0.0049999994,1.0,0.05912803,1.0,4999.940332583468,0.005,200.0,1
4999.923160092535,4999.923160092535,100.0,3.5044917e-18,1.0,1.0,200,0.005779001206861054,0.01,100,,4999.923,500.0,4579.1123,0.005779001206861054,0.009999998,1.0,0.075643376,1.0,4999.923160092535,0.01,200.0,2
4999.931854245431,4999.931854245431,199.99993420712624,6.8780736e-12,1.0005656,1.0000001,200,0.004817183518704928,0.0050028847,100,2.7511655e-07,4999.9326,500.0,4702.3745,0.004817183518704928,0.005,0.99998873,0.069213666,0.9970319,4999.931854245431,0.004985216,199.99997615814493,1
4999.940172851571,4999.940172851571,100.0,3.5044917e-18,1.0,1.0,200,0.004013857602995846,0.01,100,,4999.94,500.0,4579.1294,0.004013857602995846,0.009999998,1.0,0.063042745,1.0,4999.940172851571,0.01,200.0,2
4999.931213456752,4999.931213456752,199.9996412923591,4.325886e-11,1.0022783,1.0000019,200,0.004419352760034823,0.0050113196,100,1.7304044e-06,4999.9316,500.0,4702.3735,0.004419352760034823,0.005,1.0000143,0.06625539,0.99451005,4999.931213456752,0.004972479,199.99961853100103,1
4999.928271926932,4999.928271926932,100.0,3.5044917e-18,1.0,1.0,200,0.005606507784346551,0.01,100,,4999.928,500.0,4579.1177,0.005606507784346551,0.009999998,1.0,0.07450701,1.0,4999.928271926932,0.01,200.0,2
4999.933410713257,4999.933410713257,200.00000010221265,2.179301e-19,1.0,1.0,200,0.004571559052106878,0.005,100,,4999.9336,500.0,4702.3755,0.004571559052106878,0.0049999994,1.0,0.06744026,1.0,4999.933410713257,0.005,200.0,1
4999.939314358359,4999.939314358359,100.0,3.5044917e-18,1.0,1.0,200,0.005162444977712991,0.01,100,,4999.939,500.0,4579.1284,0.005162444977712991,0.009999998,1.0,0.07150354,1.0,4999.939314358359,0.01,200.0,2
4999.941481945164,4999.941481945164,200.00000010221265,2.179301e-19,1.0,1.0,200,0.004024694531673187,0.005,100,,4999.9414,500.0,4702.3833,0.004024694531673187,0.0049999994,1.0,0.063293755,1.0,4999.941481945164,0.005,200.0,1
4999.945550321517,4999.945550321517,100.0,3.5044917e-18,1.0,1.0,200,0.004044079716291737,0.01,100,,4999.9453,500.0,4579.135,0.004044079716291737,0.009999998,1.0,0.06325349,1.0,4999.945550321517,0.01,200.0,2
4999.943094379516,4999.943094379516,200.00000010221265,2.179301e-19,1.0,1.0,200,0.003531964289413907,0.005,100,,4999.9434,500.0,4702.3853,0.003531964289413907,0.0049999994,1.0,0.059272263,1.0,4999.943094379516,0.005,200.0,1
4999.947018891826,4999.947018891826,100.0,3.5044917e-18,1.0,1.0,200,0.002588792565254822,0.01,100,,4999.947,500.0,4579.136,0.002588792565254822,0.009999998,1.0,0.050625723,1.0,4999.947018891826,0.01,200.0,2
4999.937833106905,4999.937833106905,200.00000010221265,2.179301e-19,1.0,1.0,200,0.003141079678986383,0.005,100,,4999.938,500.0,4702.38,0.003141079678986383,0.0049999994,1.0,0.055910483,1.0,4999.937833106905,0.005,200.0,1
4999.939076403838,4999.939076403838,100.0,3.5044917e-18,1.0,1.0,200,0.002855078294403259,0.01,100,,4999.939,500.0,4579.1284,0.002855078294403259,0.009999998,1.0,0.05316887,1.0,4999.939076403838,0.01,200.0,2
4999.943566691178,4999.943566691178,199.9997814197908,2.7837597e-11,1.0021733,1.0000005,200,0.0027017467305319423,0.0050111054,100,1.1133966e-06,4999.9443,500.0,4702.386,0.0027017467305319423,0.005,0.9999523,0.05184273,0.9935657,4999.943566691178,0.0049680653,199.99990463261383,1
4999.941194622534,4999.941194622534,100.0,3.5044917e-18,1.0,1.0,200,0.0025109099568507215,0.01,100,,4999.941,500.0,4579.1304,0.0025109099568507215,0.009999998,1.0,0.04983771,1.0,4999.941194622534,0.01,200.0,2
4999.94127759247,4999.94127759247,200.00000010221265,2.179301e-19,1.0,1.0,200,0.003636581858203184,0.005,100,,4999.9414,500.0,4702.3833,0.003636581858203184,0.0049999994,1.0,0.060141135,1.0,4999.94127759247,0.005,200.0,1
4899.935807089361,4899.935807089361,100.0,3.5044917e-18,1.0,1.0,200,494936.5301503606,0.01,100,,4899.9355,490.02,4479.125,494936.5301503606,0.009999998,1.0,699.99084,1.0,4899.935807089361,0.01,200.0,2
4949.935841612268,4949.935841612268,183.81977137562362,2.2116114e-06,1.9649347,1.0867554,200,248737.27340203786,0.0094551565,100,0.09551413,4978.5137,495.01,4668.317,248737.27340203786,0.005,1.0390811,214.8472,0.09693053,4949.935841612268,0.00046642433,184.03405304636223,1
4999.942353424667,4999.942353424667,100.0,3.5044917e-18,1.0,1.0,200,0.004123190482873356,0.01,100,,4999.942,500.0,4579.1313,0.004123190482873356,0.009999998,1.0,0.06389669,1.0,4999.942353424667,0.01,200.0,2
4999.944339104332,4999.944339104332,199.99994307434852,2.5685153e-12,1.0006113,1.0000001,200,0.004030248656920314,0.0050029433,100,1.027454e-07,4999.945,500.0,4702.3867,0.004030248656920314,0.005,1.0000225,0.06330767,0.9988782,4999.944339104332,0.0049942783,199.99997615814493,1
4999.942476756674,4999.942476756674,100.0,3.5044917e-18,1.0,1.0,200,0.003563156418326121,0.01,100,,4999.9424,500.0,4579.132,0.003563156418326121,0.009999998,1.0,0.059402358,1.0,4999.942476756674,0.01,200.0,2
4999.936889184625,4999.936889184625,199.99998461204987,1.9685035e-12,1.0005882,1.0000001,200,0.003719088983180739,0.005002998,100,7.873968e-08,4999.9375,500.0,4702.3794,0.003719088983180739,0.005,0.9999886,0.060828824,0.9990188,4999.936889184625,0.004995151,199.99997615814493,1
4949.935650581308,4949.935650581308,100.0,3.5044917e-18,1.0,1.0,200,249993.5059798495,0.01,100,,4949.9355,495.01,4529.125,249993.5059798495,0.009999998,1.0,497.48727,1.0,4949.935650581308,0.01,200.0,2
4974.934966841963,4974.934966841963,191.81849103165658,1.0716708e-06,1.2809057,1.0394425,200,124996.73702324959,0.0065413606,100,0.041092217,4988.9746,497.505,4685.605,124996.73702324959,0.005,0.97908205,155.0912,0.42931572,4974.934966841963,0.00219244,192.41082835711688,1
4999.947577294608,4999.947577294608,100.0,3.5044917e-18,1.0,1.0,200,0.0029498460913709554,0.01,100,,4999.9478,500.0,4579.137,0.0029498460913709554,0.009999998,1.0,0.054048434,1.0,4999.947577294608,0.01,200.0,2
4999.944189949254,4999.944189949254,200.00000010221265,2.179301e-19,1.0,1.0,200,0.0035556475107654294,0.005,100,,4999.9443,500.0,4702.386,0.0035556475107654294,0.0049999994,1.0,0.05948415,1.0,4999.944189949254,0.005,200.0,1
4999.948246730266,4999.948246730266,100.0,3.5044917e-18,1.0,1.0,200,0.0027959746122504675,0.01,100,,4999.9478,500.0,4579.137,0.0027959746122504675,0.009999998,1.0,0.052625164,1.0,4999.948246730266,0.01,200.0,2
4999.951431722481,4999.951431722481,199.99953319678517,5.96632e-11,1.004405,1.0000018,200,0.0028727346847062054,0.0050223293,100,2.3862353e-06,4999.952,500.0,4702.394,0.0028727346847062054,0.005,0.99993944,0.05340941,0.99485046,4999.951431722481,0.004974554,199.99964237277084,1
4999.943349060568,4999.943349060568,100.0,3.5044917e-18,1.0,1.0,200,0.0038483971061707366,0.01,100,,4999.9434,500.0,4579.133,0.0038483971061707366,0.009999998,1.0,0.061746985,1.0,4999.943349060568,0.01,200.0,2
4999.936069691231,4999.936069691231,199.99977862774236,2.6915888e-11,1.001724,1.0000008,200,0.004142421841180652,0.0050090076,100,1.0764687e-06,4999.9365,500.0,4702.3784,0.004142421841180652,0.005,0.99992263,0.064171754,0.9962288,4999.936069691231,0.0049815294,199.9998331071339,1
4999.9420921612755,4999.9420921612755,100.0,3.5044917e-18,1.0,1.0,200,0.0028321891604017953,0.01,100,,4999.942,500.0,4579.1313,0.0028321891604017953,0.009999998,1.0,0.05295761,1.0,4999.9420921612755,0.01,200.0,2
4999.939634836936,4999.939634836936,199.9989051961934,1.313684e-10,1.003602,1.0000023,200,0.0030292372774735955,0.0050177905,100,5.2551904e-06,4999.9404,500.0,4702.382,0.0030292372774735955,0.005000001,1.0000437,0.054804996,0.9843765,4999.939634836936,0.004921667,199.99954700572573,1
4999.939400682613,4999.939400682613,100.0,3.5044917e-18,1.0,1.0,200,0.0035138511266129234,0.01,100,,4999.939,500.0,4579.1284,0.0035138511266129234,0.009999998,1.0,0.058972105,1.0,4999.939400682613,0.01,200.0,2
4999.941358873603,4999.941358873603,200.00000010221265,2.179301e-19,1.0,1.0,200,0.0034346664177143495,0.005,100,,4999.9414,500.0,4702.3833,0.0034346664177143495,0.0049999994,1.0,0.058461815,1.0,4999.941358873603,0.005,200.0,1
4999.932738586399,4999.932738586399,100.0,3.5044917e-18,1.0,1.0,200,0.005185989198899498,0.01,100,,4999.932,500.0,4579.1216,0.005185989198899498,0.009999998,1.0,0.07165868,1.0,4999.932738586399,0.01,200.0,2
4999.935757686891,4999.935757686891,199.99982788109702,2.1615895e-11,1.0016601,1.0000006,200,0.004531441755472829,0.0050081736,100,8.646792e-07,4999.9365,500.0,4702.3784,0.004531441755472829,0.005,1.0000253,0.06706126,0.99517596,4999.935757686891,0.004975754,199.9998807907815,1
4999.928856663424,4999.928856663424,100.0,3.5044917e-18,1.0,1.0,200,0.005442389155848768,0.01,100,,4999.9287,500.0,4579.118,0.005442389155848768,0.009999998,1.0,0.07341498,1.0,4999.928856663424,0.01,200.0,2
4974.935990732395,4974.935990732395,191.5145850150514,1.1132394e-06,1.4637098,1.0378886,200,124996.78754851026,0.0075170137,100,0.04220927,4991.065,497.505,4687.9224,124996.78754851026,0.005,0.97359794,125.550255,0.19924322,4974.935990732395,0.0010232315,192.69889958480164,1
4999.938796793744,4999.938796793744,100.0,3.5044917e-18,1.0,1.0,200,0.003557802758666377,0.01,100,,4999.9385,500.0,4579.128,0.003557802758666377,0.009999998,1.0,0.05935281,1.0,4999.938796793744,0.01,200.0,2
4999.939071923274,4999.939071923274,200.00000010221265,2.179301e-19,1.0,1.0,200,0.004483916063579984,0.005,100,,4999.9395,500.0,4702.3813,0.004483916063579984,0.0049999994,1.0,0.0667855,1.0,4999.939071923274,0.005,200.0,1
4999.944172940213,4999.944172940213,100.0,3.5044917e-18,1.0,1.0,200,0.003083771753844103,0.01,100,,4999.9443,500.0,4579.134,0.003083771753844103,0.009999998,1.0,0.055271365,1.0,4999.944172940213,0.01,200.0,2
4999.943868729235,4999.943868729235,199.99997334145726,1.203412e-13,1.0001253,1.0000019,200,0.003485352580391111,0.005000641,100,4.813824e-09,4999.9443,500.0,4702.386,0.003485352580391111,0.005,0.9999971,0.058894962,0.99964935,4999.943868729235,0.004998261,199.99961853100103,1
4999.938335046245,4999.938335046245,100.0,3.5044917e-18,1.0,1.0,200,0.0032036196223597982,0.01,100,,4999.938,500.0,4579.1274,0.0032036196223597982,0.009999998,1.0,0.0562933,1.0,4999.938335046245,0.01,200.0,2
4999.9330792183455,4999.9330792183455,200.00000010221265,2.179301e-19,1.0,1.0,200,0.0037016671895267555,0.005,100,,4999.933,500.0,4702.375,0.0037016671895267555,0.0049999994,1.0,0.060670942,1.0,4999.9330792183455,0.005,200.0,1
4949.939499874516,4949.939499874516,100.0,3.5044917e-18,1.0,1.0,200,249993.89297203856,0.01,100,,4949.9395,495.01,4529.129,249993.89297203856,0.009999998,1.0,497.48764,1.0,4949.939499874516,0.01,200.0,2
4974.940114831391,4974.940114831391,193.1393586015276,8.925085e-07,1.3692605,1.0345924,200,124996.99432376446,0.0068532955,100,0.03562752,4988.1357,497.505,4685.475,124996.99432376446,0.005,0.9989796,166.97375,0.4671892,4974.940114831391,0.002338332,193.31284660649698,1
4999.937510193057,4999.937510193057,100.0,3.5044917e-18,1.0,1.0,200,0.0034529385590773144,0.01,100,,4999.9375,500.0,4579.127,0.0034529385590773144,0.009999998,1.0,0.058473982,1.0,4999.937510193057,0.01,200.0,2
4999.93994234407,4999.93994234407,199.99987102364366,1.1367166e-11,1.0025033,1.0000002,200,0.003081399756542641,0.0050122333,100,4.5473573e-07,4999.9404,500.0,4702.3823,0.003081399756542641,0.005,1.0000565,0.055365644,0.9989146,4999.93994234407,0.004994291,199.99995231629555,1
4999.933141159435,4999.933141159435,100.0,3.5044917e-18,1.0,1.0,200,0.0036029683388203028,0.01,100,,4999.933,500.0,4579.1226,0.0036029683388203028,0.009999998,1.0,0.05973632,1.0,4999.933141159435,0.01,200.0,2
4999.93624334426,4999.93624334426,200.00000010221265,2.179301e-19,1.0,1.0,200,0.004000877548775174,0.005,100,,4999.9365,500.0,4702.3784,0.004000877548775174,0.0049999994,1.0,0.06309429,1.0,4999.93624334426,0.005,200.0,1
4999.945228309027,4999.945228309027,100.0,3.5044917e-18,1.0,1.0,200,0.003503531550565928,0.01,100,,4999.945,500.0,4579.1343,0.003503531550565928,0.009999998,1.0,0.058908742,1.0,4999.945228309027,0.01,200.0,2
4999.939172999104,4999.939172999104,199.99997603213032,2.8638292e-12,1.0011653,1.000002,200,0.0036695963626180734,0.0050057825,100,1.14555306e-07,4999.9395,500.0,4702.3813,0.0036695963626180734,0.005,1.0000088,0.06041352,0.9989053,4999.939172999104,0.0049944827,199.99959468923691,1
4999.939537447309,4999.939537447309,100.0,3.5044917e-18,1.0,1.0,200,0.003701751575621516,0.01,100,,4999.9395,500.0,4579.129,0.003701751575621516,0.009999998,1.0,0.06055152,1.0,4999.939537447309,0.01,200.0,2
4999.93702774543,4999.93702774543,200.00000010221265,2.179301e-19,1.0,1.0,200,0.00403115507038454,0.005,100,,4999.937,500.0,4702.379,0.00403115507038454,0.0049999994,1.0,0.06333235,1.0,4999.93702774543,0.005,200.0,1
4999.930847036045,4999.930847036045,100.0,3.5044917e-18,1.0,1.0,200,0.005394230087354278,0.01,100,,4999.931,500.0,4579.1206,0.005394230087354278,0.009999998,1.0,0.0730928,1.0,4999.930847036045,0.01,200.0,2
4999.9327006524245,4999.9327006524245,200.00000010221265,2.179301e-19,1.0,1.0,200,0.005093946337338662,0.005,100,,4999.9326,500.0,4702.3745,0.005093946337338662,0.0049999994,1.0,0.07120176,1.0,4999.9327006524245,0.005,200.0,1
4999.934055740797,4999.934055740797,100.0,3.5044917e-18,1.0,1.0,200,0.003921458811460785,0.01,100,,4999.934,500.0,4579.1235,0.003921458811460785,0.009999998,1.0,0.062304262,1.0,4999.934055740797,0.01,200.0,2
4999.939956040164,4999.939956040164,199.99993403168543,8.7409645e-12,1.0015858,1.0000004,200,0.0037764853319466915,0.0050078286,100,3.4965026e-07,4999.9404,500.0,4702.3823,0.0037764853319466915,0.005,1.00002,0.061320495,0.99794185,4999.939956040164,0.004989609,199.99992847445185,1
4999.94879642867,4999.94879642867,100.0,3.5044917e-18,1.0,1.0,200,0.0025497086824259906,0.01,100,,4999.948,500.0,4579.1377,0.0025497086824259906,0.009999998,1.0,0.05021794,1.0,4999.94879642867,0.01,200.0,2
4999.944324683237,4999.944324683237,200.00000010221265,2.179301e-19,1.0,1.0,200,0.003161313027714903,0.005,100,,4999.9443,500.0,4702.386,0.003161313027714903,0.0049999994,1.0,0.056087725,1.0,4999.944324683237,0.005,200.0,1
4999.94082043766,4999.94082043766,100.0,3.5044917e-18,1.0,1.0,200,0.004095089015860207,0.01,100,,4999.941,500.0,4579.1304,0.004095089015860207,0.009999998,1.0,0.06366624,1.0,4999.94082043766,0.01,200.0,2
4999.938967033751,4999.938967033751,199.9996746151191,3.6237225e-11,1.0028152,1.000001,200,0.004209500161142111,0.0050140503,100,1.4495039e-06,4999.9395,500.0,4702.3813,0.004209500161142111,0.005,1.0000052,0.06467269,0.9958007,4999.938967033751,0.0049789776,199.99980926531862,1
4999.9398541406845,4999.9398541406845,100.0,3.5044917e-18,1.0,1.0,200,0.003463905786576175,0.01,100,,4999.9404,500.0,4579.13,0.003463905786576175,0.009999998,1.0,0.05855787,1.0,4999.9398541406845,0.01,200.0,2
4999.941695301052,4999.941695301052,199.99966255372357,3.8190704e-11,1.0046271,1.0000007,200,0.0031461223122825305,0.0050230613,100,1.527677e-06,4999.9424,500.0,4702.3843,0.0031461223122825305,0.005000001,1.0000148,0.055941038,0.99569243,4999.941695301052,0.0049783885,199.99985694895486,1
4999.9463268510035,4999.9463268510035,100.0,3.5044917e-18,1.0,1.0,200,0.004415352265605635,0.01,100,,4999.947,500.0,4579.136,0.004415352265605635,0.009999998,1.0,0.06611952,1.0,4999.9463268510035,0.01,200.0,2
4999.94458026746,4999.94458026746,199.99999438980277,2.106767e-13,1.0002075,1.0,200,0.0037712009720023342,0.0050010355,100,8.427369e-09,4999.945,500.0,4702.3867,0.0037712009720023342,0.005,1.0000005,0.06124576,0.9997005,4999.94458026746,0.0049985,200.0,1
4999.933815416089,4999.933815416089,100.0,3.5044917e-18,1.0,1.0,200,0.00413198999531138,0.01,100,,4999.9336,500.0,4579.123,0.00413198999531138,0.009999998,1.0,0.06396743,1.0,4999.933815416089,0.01,200.0,2
4999.937007197606,4999.937007197606,200.00000010221265,2.179301e-19,1.0,1.0,200,0.0038968168704713647,0.005,100,,4999.937,500.0,4702.379,0.0038968168704713647,0.0049999994,1.0,0.062262617,1.0,4999.937007197606,0.005,200.0,1
4999.934484198886,4999.934484198886,100.0,3.5044917e-18,1.0,1.0,200,0.004233659376035168,0.01,100,,4999.934,500.0,4579.1235,0.004233659376035168,0.009999998,1.0,0.064764075,1.0,4999.934484198886,0.01,200.0,2
4974.933449053601,4974.933449053601,196.76584045379596,4.1297747e-07,1.5528611,1.0130845,200,124996.66005209759,0.007717577,100,0.016719745,4979.2207,497.505,4679.722,124996.66005209759,0.005,1.0060549,292.468,0.66631705,4974.933449053601,0.0033115344,197.41689258256497,1
4999.936038728228,4999.936038728228,100.0,3.5044917e-18,1.0,1.0,200,0.0045245859812146644,0.01,100,,4999.936,500.0,4579.1255,0.0045245859812146644,0.009999998,1.0,0.06691863,1.0,4999.936038728228,0.01,200.0,2
4999.938157924948,4999.938157924948,200.00000010221265,2.179301e-19,1.0,1.0,200,0.0036234918801501684,0.005,100,,4999.9385,500.0,4702.3804,0.0036234918801501684,0.0049999994,1.0,0.060038555,1.0,4999.938157924948,0.005,200.0,1
4999.931550730587,4999.931550730587,100.0,3.5044917e-18,1.0,1.0,200,0.004258723034126735,0.01,100,,4999.9316,500.0,4579.121,0.004258723034126735,0.009999998,1.0,0.064933054,1.0,4999.931550730587,0.01,200.0,2
4999.944225953846,4999.944225953846,200.00000010221265,2.179301e-19,1.0,1.0,200,0.0035138909842715635,0.005,100,,4999.9443,500.0,4702.386,0.0035138909842715635,0.0049999994,1.0,0.059132595,1.0,4999.944225953846,0.005,200.0,1
4999.941584678495,4999.941584678495,100.0,3.5044917e-18,1.0,1.0,200,0.0034119421890480735,0.01,100,,4999.9414,500.0,4579.131,0.0034119421890480735,0.009999998,1.0,0.058107335,1.0,4999.941584678495,0.01,200.0,2
4999.931880468435,4999.931880468435,200.00000010221265,2.179301e-19,1.0,1.0,200,0.004594394598768233,0.005,100,,4999.9316,500.0,4702.3735,0.004594394598768233,0.0049999994,1.0,0.067605704,1.0,4999.931880468435,0.005,200.0,1
4999.944685347973,4999.944685347973,100.0,3.5044917e-18,1.0,1.0,200,0.0036702269828020754,0.01,100,,4999.9443,500.0,4579.134,0.0036702269828020754,0.009999998,1.0,0.060283713,1.0,4999.944685347973,0.01,200.0,2
4999.941713453783,4999.941713453783,199.9995665301078,5.4970625e-11,1.0045284,1.0000014,200,0.003560543968175946,0.005021677,100,2.199675e-06,4999.9424,500.0,4702.3843,0.003560543968175946,0.005,1.0001922,0.059447262,0.9949683,4999.941713453783,0.0049738856,199.99971389811435,1
4999.956787920962,4999.956787920962,100.0,3.5044917e-18,1.0,1.0,200,0.0024093651064414252,0.01,100,,4999.956,500.0,4579.1455,0.0024093651064414252,0.009999998,1.0,0.048841037,1.0,4999.956787920962,0.01,200.0,2
