MinBehavPdf,TimeElapsed,ReturnStepMaxmin,ESSRenyiArithmetic,MinIW,ReturnStepMax,StdIW,MaxIW,DivergenceHarmonic,MeanD2-0,InitialReturnMean,InitialReturnMax,MeanIW,InitialBound,MinTargetPdf,EmpiricalD2Harmonic,MeanEntropy,Epsilon,EpThisIter,VarianceInitializer,EpLenMean,Iteration,InitialReturnMin,EpRewMean,ReturnMeanIW,OptimizationReturnMin,Penalization,EmpiricalD2Arithmetic,LearnableVariance,ESSRenyiHarmonic,TimestepsSoFar,Inner Iteration,OptimizationReturnMax,StdWReturnMean,EpisodesSoFar,WReturnMean,OptimizationReturnMean,Bound,InitialReturnStd
-218.46014,1026.4990010261536,10.0,50.0,0.19660245,10.0,3342012400.0,23394052000.0,2.0803965e+33,1.0,2634.1191,4999.5044,582042400.0,-10013329.0,-218.46014,1.0,0.4189424,1.0,50,-1.0,264.42,45,279.7796,2634.118895382215,4131222500000000.0,,True,1.0,,50.0,3879394,1,4719.7246,,22050,7972467.0,2354.339,-9.308535e+22,1016.8013
-155.78723,1029.6664185523987,10.0,8.051577e-06,7.553625e-12,10.0,5.916105,42.262344,inf,6209963.0,1979.2788,3329.6638,0.84980357,-inf,-164.486,6209963.0,0.4189424,1.0,50,-1.0,198.96,45,1249.2942,1979.2788239009099,3326766.5,,True,6209963.0,,8.051577e-06,3889342,2,2080.3696,,22100,3326766.5,729.9846,-inf,533.4012
-197.83096,1034.1815176010132,10.0,3.7654365e-06,4.8034598e-14,10.0,0.0409787,0.2631524,inf,13278673.0,2128.8684,4609.5635,0.008491272,-inf,-203.42041,13278672.0,0.4189424,1.0,50,-1.0,213.92,45,1219.7748,2128.868421288546,63322.598,,True,13278673.0,,3.7654368e-06,3900038,3,3389.7886,,22150,63322.598,909.0937,-inf,694.2231
-185.41675,1037.9966278076172,10.0,3.647742e-06,1.4725171e-17,10.0,0.093457915,0.5198233,inf,13707110.0,1908.634,3829.4976,0.022097312,-inf,-199.05887,13707110.0,0.4189424,1.0,50,-1.0,191.9,45,9.9840145,1908.6341169251311,69759.445,,True,13707110.0,,3.647742e-06,3909633,4,3819.5134,,22200,69759.445,1898.65,-inf,684.80493
-152.48776,1041.988026380539,9.999999,8.1231457e-07,1.351916e-12,9.999999,31.931644,228.11276,inf,61552508.0,1923.436,4029.635,4.7189775,-inf,-157.49298,61552508.0,0.4189424,1.0,50,-1.0,193.38,45,1159.6472,1923.4360518693209,74687544.0,,True,61552508.0,,8.1231457e-07,3919302,5,2869.9878,,22250,74687544.0,763.7888,-inf,611.9361
-143.07219,1046.6216855049133,10.0,3.7160464e-06,7.2839446e-14,10.0,0.40659782,2.8974178,inf,13455160.0,1888.6486,3109.563,0.06666817,-inf,-151.32455,13455160.0,0.4189424,1.0,50,-1.0,189.9,45,1109.4984,1888.6486751206457,208084.5,,True,13455160.0,,3.7160464e-06,3928797,6,2000.0646,,22300,208084.5,779.1502,-inf,507.1841
-139.28793,1050.3493099212646,10.0,8.448755e-06,6.5868595e-11,10.0,1.7900431,12.513902,inf,5918032.0,1889.6736,3069.681,0.32955498,-inf,-144.55055,5918032.0,0.4189424,1.0,50,-1.0,190.0,45,9.980524,1889.67368342478,1008167.1,,True,5918032.0,,8.448755e-06,3938297,7,3059.7004,,22350,1008167.1,1879.6931,-inf,620.10333
-208.37816,1054.9828975200653,10.0,1.25289735e-05,3.191348e-13,10.0,0.36183357,2.5164561,inf,3990750.0,2261.0232,4909.4053,0.06347339,-inf,-211.14894,3990750.0,0.4189424,1.0,50,-1.0,227.14,45,1189.5618,2261.0231100811116,255440.44,,True,3990750.0,,1.25289735e-05,3949654,8,3719.8435,,22400,255440.44,1071.4614,-inf,833.6696
-205.66342,1059.428791999817,10.0,8.090167e-07,7.942412e-13,10.0,33.323627,238.10631,inf,61803424.0,2031.0863,4929.5234,4.8567753,-inf,-217.20836,61803424.0,0.4189424,1.0,50,-1.0,204.14,45,,2031.0861798111132,13531124.0,,True,61803424.0,,8.090167e-07,3959861,9,4929.5234,,22450,13531124.0,2031.0863,-inf,731.96173
-177.53677,1062.6968231201172,10.0,5.5720748e-06,1.0189204e-11,10.0,0.82787883,5.8218584,inf,8973318.0,1954.2722,4599.325,0.14116238,-inf,-182.99072,8973318.0,0.4189424,1.0,50,-1.0,196.46,45,,1954.2723489218229,38314.5,,True,8973318.0,,5.5720748e-06,3969684,10,4599.325,,22500,38314.5,1954.2722,-inf,711.65564
-191.76779,1067.206859111786,10.0,50.0,0.06343424,10.0,494.0863,3453.3582,414092160.0,1.0,2028.2275,4999.0664,145.12093,-6722812.0,-191.76779,1.0,0.4189424,1.0,50,-1.0,203.84,46,1099.6847,2028.22744030755,439049600.0,,True,1.0,,50.0,3979876,1,3899.3818,,22550,4682312.5,928.5427,-41961280000.0,754.0598
-180.3294,1071.2506518363953,10.0,0.05318897,3.0152039e-09,10.0,50.746273,340.04782,3.18661e+19,940.04456,2139.548,4359.5933,10.47478,-8760135600000000.0,-189.53494,940.04456,0.4189424,1.0,50,-1.0,215.0,46,,2139.5481382990397,20679310.0,,True,940.04456,,0.05318897,3990626,2,4359.5933,,22600,20679310.0,2139.548,-8760135600000000.0,791.0732
-249.45438,1076.8602163791656,10.0,0.05113837,5.5704037e-09,10.0,3.8637714,22.964668,3.749643e+19,977.7394,2557.7307,4999.451,1.1403712,-1.249666e+16,-255.90132,977.73944,0.4189424,1.0,50,-1.0,256.76,46,9.9818535,2557.7304958272075,4484205.5,,True,977.7394,,0.051138368,4003464,3,4989.469,,22650,4484205.5,2547.7485,-1.249666e+16,967.05316
-206.758,1081.956638097763,10.0,0.040012103,3.835654e-10,10.0,11.652061,82.15937,5.2243747e+20,1249.622,2309.7375,4369.147,2.3505,-3.5625817e+16,-211.62627,1249.622,0.4189424,1.0,50,-1.0,232.02,46,1329.5464,2309.7376800753877,19332702.0,,True,1249.622,,0.040012103,4015065,4,3039.6006,,22700,19332702.0,980.1912,-3.5625817e+16,628.7807
-195.55258,1086.8691942691803,10.0,0.038287815,3.2792216e-09,10.0,3.1384404,21.618456,7.742119e+20,1305.8986,2482.5508,4999.351,0.6580378,-5.6782118e+16,-199.05511,1305.8986,0.4189424,1.0,50,-1.0,249.28,46,1519.6211,2482.55090661468,7508536.5,,True,1305.8986,,0.038287815,4027529,5,3479.73,,22750,7508536.5,962.92975,-5.6782118e+16,864.3905
-226.54224,1091.3288717269897,10.0,0.037860923,2.627991e-10,10.0,134.96513,953.4404,9.674001e+19,1320.6228,2414.7495,4998.6626,22.830017,-2.0066197e+16,-231.0085,1320.6228,0.4189424,1.0,50,-1.0,242.5,46,,2414.749526096594,70494550.0,,True,1320.6228,,0.037860923,4039654,6,4998.6626,,22800,70494550.0,2414.7495,-2.0066197e+16,787.66144
-193.1029,1096.2422745227814,10.0,0.034585264,1.1497709e-11,10.0,1.8068383,10.936325,3.2220244e+21,1445.7025,2317.9187,4509.462,0.5976312,-9.424715e+16,-202.80571,1445.7025,0.4189424,1.0,50,-1.0,232.84,46,519.7445,2317.9186083625327,2311375.8,,True,1445.7025,,0.034585264,4051296,7,3989.7173,,22850,2311375.8,1798.1741,-9.424715e+16,696.9277
-189.63127,1101.1547467708588,10.0,0.042781312,8.187728e-11,10.0,54.788963,331.1888,3.183929e+20,1168.7346,2284.7817,4479.481,12.119603,-2.9234215e+16,-193.14435,1168.7346,0.4189424,1.0,50,-1.0,229.52,46,,2284.781636310094,43850450.0,,True,1168.7346,,0.042781312,4062772,8,4479.481,,22900,43850450.0,2284.7817,-2.9234215e+16,764.9685
-218.33937,1106.127836227417,10.0,0.043832168,5.412731e-10,10.0,22.730017,151.02892,5.0140393e+21,1140.7147,2313.745,4999.4355,4.971276,-1.4450742e+17,-221.08086,1140.7147,0.4189424,1.0,50,-1.0,232.4,46,,2313.745071344462,12825125.0,,True,1140.7147,,0.043832168,4074392,9,4999.4355,,22950,12825125.0,2313.745,-1.4450742e+17,904.32404
-186.49274,1111.0915732383728,10.0,0.04219692,6.0099143e-09,10.0,10.729852,76.715454,1.23598196e+20,1184.9207,2364.945,4849.3013,1.6570767,-2.134611e+16,-189.29172,1184.9207,0.4189424,1.0,50,-1.0,237.54,46,,2364.9451390438862,4366787.5,,True,1184.9207,,0.04219692,4086269,10,4849.3013,,23000,4366787.5,2364.945,-2.134611e+16,887.98663
-174.31985,1115.8621275424957,10.0,50.0,0.086221464,10.0,83.042,467.05106,1170556300000.0,1.0,2343.1846,4339.074,46.668224,-7427901.5,-174.31985,1.0,0.4189424,1.0,50,-1.0,235.36,47,1349.7551,2343.1845900498292,288961470.0,,True,1.0,,50.0,4098037,1,2989.319,,23050,5890619.0,993.4295,-1663490000000.0,632.53845
-215.50584,1120.255729675293,10.0,0.012701864,2.1523643e-08,10.0,12289.04,87779.53,5.702295e+27,3936.43,2509.0566,4999.16,1756.2499,-1.5408959e+20,-219.10277,3936.43,0.4189424,1.0,50,-1.0,251.94,47,1409.8582,2509.056553567773,17637005000.0,,True,3936.43,,0.012701864,4110634,2,3589.302,,23100,17637005000.0,1099.1984,-1.5408959e+20,802.8674
-190.46024,1124.97145652771,10.0,0.048950285,2.7717237e-09,10.0,3.6425858,26.059334,3.2379706e+22,1021.4445,2269.955,4319.5454,0.69488925,-2.7413651e+17,-193.71701,1021.4445,0.4189424,1.0,50,-1.0,228.04,47,,2269.955046384867,3669751.5,,True,1021.4445,,0.048950285,4122036,3,4319.5454,,23150,3669751.5,2269.955,-2.7413651e+17,894.76605
-207.33153,1129.9187276363373,10.0,0.0031185194,3.4439027e-10,10.0,86.28904,613.00037,1.9890568e+33,16033.249,2373.2754,4998.9395,15.021709,-9.099839e+22,-211.5763,16033.249,0.4189424,1.0,50,-1.0,238.36,47,19.963717,2373.2753001036663,54977016.0,,True,16033.249,,0.0031185194,4133954,4,4978.9756,,23200,54977016.0,2353.3118,-9.099839e+22,1109.655
-189.36115,1134.7997300624847,10.0,0.0040739854,1.074386e-10,10.0,0.65143114,4.48422,5.6211886e+32,12272.994,2288.123,4219.369,0.18660922,-3.4463825e+22,-200.8382,12272.994,0.4189424,1.0,50,-1.0,229.86,47,639.5507,2288.1232051954767,725415.75,,True,12272.994,,0.0040739854,4145447,5,3579.8184,,23250,725415.75,1648.5725,-3.4463825e+22,677.29156
-220.72899,1139.1796004772186,10.0,0.01139343,6.740115e-08,10.0,25.77645,179.55116,3.2794885e+28,4388.494,2311.35,4929.2954,5.0969,-3.5927512e+20,-221.47049,4388.494,0.4189424,1.0,50,-1.0,232.18,47,889.5221,2311.350188824039,36651720.0,,True,4388.494,,0.01139343,4157056,6,4039.7734,,23300,36651720.0,1421.8281,-3.5927512e+20,759.3909
-182.45465,1143.8807125091553,10.0,0.04307917,1.7890561e-07,10.0,3.468058,21.792665,2.2919436e+23,1160.6537,2390.1255,4599.4736,0.9745467,-8.2693734e+17,-187.76233,1160.6537,0.4189424,1.0,50,-1.0,240.06,47,1449.1667,2390.12553491436,5223804.5,,True,1160.6537,,0.04307917,4169059,7,3150.307,,23350,5223804.5,940.9588,-8.2693734e+17,752.9582
-191.87296,1148.0043940544128,10.0,0.03847721,2.423302e-09,10.0,1.3498363,8.855966,2.2368644e+23,1299.4706,2310.7024,4299.3667,0.3604984,-7.1381085e+17,-191.6182,1299.4706,0.4189424,1.0,50,-1.0,232.12,47,,2310.702379630111,2214122.5,,True,1299.4706,,0.03847721,4180665,8,4299.3667,,23400,2214122.5,2310.7024,-7.1381085e+17,883.4872
-201.66241,1152.3760616779327,10.0,0.01964947,2.7509125e-07,10.0,102.71701,734.2029,4.2853885e+27,2544.598,2276.9685,4999.303,15.370796,-1.335883e+20,-206.49127,2544.598,0.4189424,1.0,50,-1.0,228.68,47,9.980904,2276.9686172192796,76804420.0,,True,2544.598,,0.01964947,4192099,9,4989.3223,,23450,76804420.0,2266.9875,-1.335883e+20,1061.2626
-195.07558,1156.6277587413788,10.0,0.0032699269,2.726921e-09,10.0,1.6696397,7.263519,9.4985615e+32,15290.862,2343.893,4848.5967,0.5775914,-5.9158267e+22,-200.22922,15290.862,0.4189424,1.0,50,-1.0,235.44,47,239.76297,2343.8930718493884,2133970.2,,True,15290.862,,0.0032699269,4203871,10,4608.8335,,23500,2133970.2,2104.13,-5.9158267e+22,927.7914
-185.5221,1161.671725511551,10.0,50.0,0.06145819,10.0,294.97278,1313.7804,464747700.0,1.0,2345.1365,4269.46,155.83798,-7498827.0,-185.5221,1.0,0.4189424,1.0,50,-1.0,235.56,48,1169.2524,2345.136389311853,681027140.0,,True,1.0,,50.0,4215649,1,3100.2075,,23550,6010477.0,1175.884,-32766534000.0,714.7114
-241.06136,1166.9132838249207,10.0,0.04924719,3.8586695e-08,10.0,25.71155,181.51804,3.7074656e+20,1015.2863,2491.8098,4999.133,4.847717,-3.929002e+16,-243.41289,1015.2863,0.4189424,1.0,50,-1.0,250.22,48,9.98097,2491.809802105422,29905286.0,,True,1015.2863,,0.04924719,4228160,2,4989.152,,23600,29905286.0,2481.8289,-3.929002e+16,935.02637
-228.97856,1172.9344234466553,10.0,0.05069548,1.40897285e-08,10.0,331.82898,2370.886,6.066552e+20,986.28125,2833.1619,4999.5283,48.605675,-5.026705e+16,-229.97339,986.28125,0.4189424,1.0,50,-1.0,284.32,48,219.8163,2833.162266304716,131870850.0,,True,986.28125,,0.05069548,4242376,3,4779.712,,23650,131870850.0,2613.3457,-5.026705e+16,1097.759
-215.83171,1179.1729447841644,10.0,0.03399347,2.394566e-10,10.0,0.7109284,4.5872693,4.9292534e+21,1470.8707,2935.7825,4999.343,0.23585424,-1.4327512e+17,-219.04028,1470.8707,0.4189424,1.0,50,-1.0,294.6,48,419.6902,2935.782424384073,1390649.1,,True,1470.8707,,0.03399347,4257106,4,4579.6523,,23700,1390649.1,2516.092,-1.4327512e+17,1000.1181
-195.8575,1184.4363522529602,10.0,0.036492903,2.3885813e-10,10.0,0.77758473,5.0296803,3.240396e+22,1370.1294,2554.1772,4798.927,0.2902767,-3.3848675e+17,-196.21013,1370.1294,0.4189424,1.0,50,-1.0,256.48,48,,2554.177090411837,1902815.6,,True,1370.1294,,0.036492903,4269930,5,4798.927,,23750,1902815.6,2554.1772,-3.3848675e+17,1051.0354
-231.50876,1190.171118736267,10.0,0.045405176,3.720882e-08,10.0,24.671572,161.01126,2.5633789e+20,1101.196,2784.1777,4999.423,6.763539,-3.2673863e+16,-231.9652,1101.196,0.4189424,1.0,50,-1.0,279.4,48,629.50806,2784.1781035296876,39162590.0,,True,1101.196,,0.045405176,4283900,6,4369.915,,23800,39162590.0,2154.6702,-3.2673863e+16,947.0311
-216.86055,1195.9940791130066,10.0,0.037741292,2.9468852e-09,10.0,0.5418556,2.3678544,4.5392805e+20,1324.809,2931.1296,4998.6035,0.17974862,-4.346556e+16,-219.06885,1324.809,0.4189424,1.0,50,-1.0,294.16,48,1519.3724,2931.1294557693454,1668194.8,,True,1324.809,,0.037741292,4298608,7,3479.231,,23850,1668194.8,1411.7571,-4.346556e+16,866.4021
-188.89435,1201.2186813354492,10.0,0.0449926,5.799378e-09,10.0,8.131481,44.508705,8.7819084e+19,1111.2938,2667.2,4739.1216,2.096158,-1.7184802e+16,-191.87482,1111.2938,0.4189424,1.0,50,-1.0,267.78,48,429.64594,2667.1997808150954,13844456.0,,True,1111.2938,,0.0449926,4311997,8,4309.4756,,23900,13844456.0,2237.5537,-1.7184802e+16,760.4952
-217.32924,1206.46182847023,10.0,0.047761913,2.9933734e-08,10.0,95.54059,682.7253,2.3397416e+20,1046.8593,2654.7363,4998.59,14.003815,-3.1205654e+16,-220.1689,1046.8593,0.4189424,1.0,50,-1.0,266.52,48,199.78137,2654.736286774282,71484790.0,,True,1046.8593,,0.047761913,4325323,9,4798.8086,,23950,71484790.0,2454.9548,-3.1205654e+16,972.2021
-188.24074,1211.5719482898712,10.0,0.034362428,4.8669346e-11,10.0,55.873882,348.92017,5.443805e+22,1455.0776,2630.8782,4429.495,14.097407,-3.737783e+17,-198.47226,1455.0776,0.4189424,1.0,50,-1.0,264.14,48,,2630.8780960718996,79498380.0,,True,1455.0776,,0.034362428,4338530,10,4429.495,,24000,79498380.0,2630.8782,-3.737783e+17,960.48224
-215.32724,1215.954406261444,10.0,50.0,0.09241607,10.0,873.9803,6079.681,21563152000.0,1.0,2557.053,4999.3394,209.65822,-9645445.0,-215.32724,1.0,0.4189424,1.0,50,-1.0,256.72,49,,2557.053019600456,1060515100.0,,True,1.0,,50.0,4351366,1,4999.3394,,24050,7604717.0,2557.053,-300725300000.0,1032.5681
-249.47882,1222.526157617569,10.0,0.0078063426,2.4972982e-10,10.0,9.457372,67.58245,1.6280685e+26,6405.0483,2974.6147,4999.4473,1.5084484,-2.6039624e+19,-251.58669,6405.0483,0.4189424,1.0,50,-1.0,298.46,49,159.86755,2974.6144230168843,14157877.0,,True,6405.0483,,0.0078063426,4366289,2,4839.5796,,24100,14157877.0,2814.7468,-2.6039624e+19,1193.6995
-226.38219,1228.8803675174713,10.0,0.008183112,2.420657e-11,10.0,25.996428,174.9268,1.4656918e+25,6110.1445,3265.0627,4999.1885,5.263918,-7.812225e+18,-227.29918,6110.1445,0.4189424,1.0,50,-1.0,327.54,49,,3265.0627780037066,32722966.0,,True,6110.1445,,0.008183112,4382666,3,4999.1885,,24150,32722966.0,3265.0627,-7.812225e+18,1095.8727
-243.82343,1235.5267226696014,10.0,0.011109914,1.4926846e-10,10.0,89.36205,637.4097,2.4761454e+25,4500.485,3107.626,4999.2886,14.779049,-1.0154508e+19,-243.89049,4500.485,0.4189424,1.0,50,-1.0,311.68,49,189.84924,3107.626108223928,140839090.0,,True,4500.485,,0.011109914,4398250,4,4809.4395,,24200,140839090.0,2917.7769,-1.0154508e+19,1249.0275
-221.83115,1241.91077709198,10.0,0.009589811,2.0563786e-09,10.0,21.436808,152.1136,4.8455165e+25,5213.867,3083.8389,4999.3125,3.8102796,-1.4205124e+19,-225.95067,5213.867,0.4189424,1.0,50,-1.0,309.42,49,429.76544,3083.838722868113,19327324.0,,True,5213.867,,0.009589811,4413721,5,4569.547,,24250,19327324.0,2654.0732,-1.4205124e+19,1136.3711
-236.82208,1247.0364563465118,10.0,0.009399361,4.829092e-13,10.0,18.818937,131.31435,3.997301e+27,5319.5107,2858.6816,4999.4775,3.744233,-1.2902892e+20,-242.04274,5319.5107,0.4189424,1.0,50,-1.0,286.88,49,199.84491,2858.6816869396453,17263102.0,,True,5319.5107,,0.009399361,4428065,6,4799.633,,24300,17263102.0,2658.8367,-1.2902892e+20,992.96515
-220.76534,1253.5282287597656,10.0,0.011667308,1.2974564e-09,10.0,2.0282183,11.86475,2.6119503e+24,4285.4785,3145.233,4999.4087,0.57869935,-3.298178e+18,-225.83932,4285.4785,0.4189424,1.0,50,-1.0,315.46,49,,3145.2327014115963,4787423.5,,True,4285.4785,,0.011667308,4443838,7,4999.4087,,24350,4787423.5,3145.233,-3.298178e+18,1299.0471
-216.553,1258.6693723201752,10.0,0.010048651,1.3148309e-08,10.0,1.7720757,12.435669,4.6366054e+26,4975.792,2941.4126,4999.2344,0.4909251,-4.394014e+19,-224.56334,4975.792,0.4189424,1.0,50,-1.0,295.18,49,,2941.4125969514107,2391100.8,,True,4975.792,,0.010048651,4458597,8,4999.2344,,24400,2391100.8,2941.4126,-4.394014e+19,1319.4382
-232.40393,1264.0734207630157,10.0,0.010280009,3.251469e-09,10.0,210.0888,1501.4379,5.84088e+24,4863.8086,3049.9048,4999.2773,31.611465,-4.9318286e+18,-235.85687,4863.8086,0.4189424,1.0,50,-1.0,306.0,49,9.981632,3049.904877798096,195416700.0,,True,4863.8086,,0.010280009,4473897,9,4989.296,,24450,195416700.0,3039.923,-4.9318286e+18,1022.5587
-223.52055,1269.207751274109,10.0,0.010658512,9.985693e-11,10.0,147.02136,1046.3827,5.416587e+24,4691.0864,3007.0527,4999.1475,23.296625,-4.749076e+18,-225.58371,4691.0864,0.4189424,1.0,50,-1.0,301.72,49,219.85121,3007.052984875477,109991170.0,,True,4691.0864,,0.010658512,4488983,10,4779.2964,,24500,109991170.0,2787.2017,-4.749076e+18,1063.1149
-222.63394,1274.676683664322,10.0,50.0,0.20602186,10.0,1428.646,9696.642,1477042800.0,1.0,3137.8765,4999.335,337.07648,-13421092.0,-222.63394,1.0,0.4189424,1.0,50,-1.0,314.8,50,219.80606,3137.8764849260665,4824303000.0,,True,1.0,,50.0,4504723,1,4779.529,,24550,11380361.0,2918.0703,-83253070000.0,1238.5848
-224.18927,1279.7261924743652,10.0,0.02378074,2.0383288e-10,10.0,1278.8029,9062.569,4.4281818e+24,2102.5417,3176.973,4999.174,216.39276,-4.294015e+18,-228.9971,2102.5417,0.4189424,1.0,50,-1.0,318.62,50,209.84439,3176.9729758045273,1989631600.0,,True,2102.5417,,0.02378074,4520654,2,4789.3296,,24600,1989631600.0,2967.1284,-4.294015e+18,1410.976
-224.49925,1284.6901550292969,10.0,0.03592202,1.1052407e-08,10.0,49.54184,348.835,3.486213e+21,1391.9039,3009.9885,4999.4053,8.741709,-1.2049472e+17,-226.25853,1391.9039,0.4189424,1.0,50,-1.0,301.98,50,199.82443,3009.9883416208763,67938090.0,,True,1391.9039,,0.03592202,4535753,3,4799.581,,24650,67938090.0,2810.164,-1.2049472e+17,1352.9375
-224.73605,1289.603423833847,10.0,0.027949814,4.912431e-10,10.0,1817.8336,12985.89,5.797104e+22,1788.9207,3205.5,4999.21,261.11465,-4.91318e+17,-225.49757,1788.9207,0.4189424,1.0,50,-1.0,321.44,50,209.8271,3205.500107066995,1764123900.0,,True,1788.9207,,0.027949814,4551825,4,4789.383,,24700,1764123900.0,2995.673,-4.91318e+17,1491.3014
-225.50993,1294.0692529678345,10.0,0.028377483,1.3951905e-07,10.0,0.9176776,4.719759,3.9350447e+25,1761.9603,3182.0618,4999.072,0.35704327,-1.279994e+19,-226.97203,1761.9603,0.4189424,1.0,50,-1.0,319.12,50,,3182.061759545359,4164954.5,,True,1761.9603,,0.028377483,4567781,5,4999.072,,24750,4164954.5,3182.0618,-1.279994e+19,1422.5901
-221.37912,1300.2187671661377,10.0,0.028268006,8.279413e-10,10.0,5.091821,29.396023,1.192356e+24,1768.7842,3488.054,4999.5166,1.4983739,-2.2285036e+18,-223.70793,1768.784,0.4189424,1.0,50,-1.0,349.7,50,179.87018,3488.0540761275806,25973824.0,,True,1768.7842,,0.028268008,4585266,6,4819.6465,,24800,25973824.0,3308.184,-2.2285036e+18,1319.1309
-219.62895,1304.53640127182,10.0,0.030670937,1.5512365e-08,10.0,640.8198,4577.9937,1.0130185e+22,1630.2078,3155.703,4999.2695,92.31326,-2.0538853e+17,-223.02159,1630.2078,0.4189424,1.0,50,-1.0,316.58,50,19.971567,3155.7029392054583,484149380.0,,True,1630.2078,,0.030670937,4601095,7,4979.298,,24850,484149380.0,3135.7314,-2.0538853e+17,1407.3586
-235.90762,1309.5490922927856,10.0,0.023376772,2.100011e-09,10.0,4.2471437,22.057627,7.98426e+23,2138.8752,3306.6929,4999.21,1.1607075,-1.8233685e+18,-237.75105,2138.8752,0.4189424,1.0,50,-1.0,331.56,50,,3306.692644003837,18708208.0,,True,2138.8752,,0.023376772,4617673,8,4999.21,,24900,18708208.0,3306.6929,-1.8233685e+18,1463.6824
-232.47427,1314.3342008590698,10.0,0.033588,5.241186e-07,10.0,3.788414,26.372147,4.602749e+22,1488.6268,3397.505,4999.545,0.9676068,-4.3784865e+17,-233.73203,1488.6268,0.4189424,1.0,50,-1.0,340.68,50,,3397.50503467177,15574098.0,,True,1488.6268,,0.033588,4634707,9,4999.545,,24950,15574098.0,3397.505,-4.3784865e+17,1444.0421
-211.88899,1318.5881848335266,10.0,0.021028193,1.3429838e-10,10.0,4.404927,31.473871,5.181008e+24,2377.7603,2912.165,4999.276,0.9062799,-4.644893e+18,-223.25447,2377.7603,0.4189424,1.0,50,-1.0,292.18,50,9.980343,2912.164683218819,6109534.5,,True,2377.7603,,0.021028193,4649316,10,4989.2954,,25000,6109534.5,2902.1843,-4.644893e+18,1575.8417
-208.77486,1323.619115114212,10.0,50.0,0.02325227,10.0,558115.1,3868453.8,3.6263395e+26,1.0,3229.2847,4999.09,99893.59,-14387408.0,-208.77486,1.0,0.4189424,1.0,50,-1.0,323.9,51,29.951591,3229.284875316971,2210817400000.0,,True,1.0,,50.0,4665511,1,4969.138,,25050,12346876.0,3199.3335,-3.8857115e+19,1385.1337
-228.17188,1328.496395111084,10.0,9.112139e-05,3.3283945e-11,10.0,78.71551,556.9181,inf,548718.6,3571.9363,4999.366,13.210297,-inf,-238.05786,548718.6,0.4189424,1.0,50,-1.0,358.04,51,199.8187,3571.936362609043,226996140.0,,True,548718.6,,9.112139e-05,4683413,2,4799.5474,,25100,226996140.0,3372.118,-inf,1529.6537
-243.50063,1332.8346226215363,10.0,3.991861e-05,2.8498818e-11,10.0,13.399324,95.289085,inf,1252548.6,3177.6157,4999.5215,2.3541627,-inf,-254.70326,1252548.6,0.4189424,1.0,50,-1.0,318.66,51,19.967007,3177.6155398077367,3385518.5,,True,1252548.6,,3.991861e-05,4699346,3,4979.5547,,25150,3385518.5,3157.6484,-inf,1674.5333
-238.31262,1337.0484108924866,10.0,6.440806e-05,3.0122807e-11,10.0,19.984625,142.14127,inf,776300.4,3435.9844,4999.37,3.4076438,-inf,-246.50693,776300.44,0.4189424,1.0,50,-1.0,344.4,51,389.66055,3435.9844771014746,6311416.0,,True,776300.4,,6.440805e-05,4716566,4,4609.7095,,25200,6311416.0,3046.324,-inf,1519.3759
-234.6905,1341.5214533805847,10.0,0.0001058986,7.060703e-14,10.0,0.044960197,0.21459527,inf,472149.75,3729.7007,4999.323,0.016049398,-inf,-249.83133,472149.75,0.4189424,1.0,50,-1.0,373.74,51,209.80618,3729.7007871496517,188370.36,,True,472149.75,,0.0001058986,4735253,5,4789.517,,25250,188370.36,3519.8943,-inf,1344.8624
-250.81874,1345.8233647346497,10.0,1.6885084e-05,1.7127525e-14,10.0,4.542297,32.443615,inf,2961193.5,3611.681,4999.1826,0.829747,-inf,-257.6958,2961193.5,0.4189424,1.0,50,-1.0,361.9,51,9.979898,3611.6807578344037,1097515.9,,True,2961193.5,,1.6885084e-05,4753348,6,4989.2026,,25300,1097515.9,3601.701,-inf,1651.4911
-242.6672,1350.0051567554474,10.0,5.3702977e-05,1.7122016e-09,10.0,6.608779,47.23292,inf,931047.06,3665.3735,4999.486,1.0601087,-inf,-252.58653,931047.06,0.4189424,1.0,50,-1.0,367.42,51,9.980379,3665.3732746096052,681032.06,,True,931047.06,,5.3702977e-05,4771719,7,4989.5054,,25350,681032.06,3655.393,-inf,1364.7705
-234.21571,1354.6148943901062,10.0,1.7487728e-05,7.3493425e-13,10.0,15.69159,110.790565,inf,2859147.8,3966.7693,4999.408,2.9048443,-inf,-246.43419,2859147.8,0.4189424,1.0,50,-1.0,397.46,51,189.8392,3966.7693867117846,46183976.0,,True,2859147.8,,1.7487728e-05,4791592,8,4809.569,,25400,46183976.0,3776.93,-inf,1178.9882
-228.1143,1358.7352194786072,10.0,1.1949017e-05,1.02331425e-11,10.0,4.387598,31.361692,inf,4184444.8,3744.423,4999.568,0.7162389,-inf,-236.8512,4184444.8,0.4189424,1.0,50,-1.0,375.14,51,239.83035,3744.4228593576745,8304308.5,,True,4184444.8,,1.1949017e-05,4810349,9,4759.7373,,25450,8304308.5,3504.5925,-inf,1394.1798
