EpThisIter,TimestepsSoFar,OptimizationReturnMin,MeanD2-0,EpRewMean,EmpiricalD2Harmonic,Penalization,TimeElapsed,InitialReturnMin,WReturnMean,OptimizationReturnMean,InitialReturnMean,DivergenceHarmonic,OptimizationReturnMax,Inner Iteration,MeanEntropy,InitialReturnMax,EpLenMean,MinIW,Epsilon,StdIW,Bound,MinTargetPdf,ReturnStepMax,ReturnStepMaxmin,LearnableVariance,Iteration,ESSRenyiHarmonic,MaxIW,EmpiricalD2Arithmetic,InitialReturnStd,MeanIW,MinBehavPdf,StdWReturnMean,InitialBound,ESSRenyiArithmetic,VarianceInitializer,ReturnMeanIW,EpisodesSoFar
50,28142,,1.0,147.89788815843866,1.0,True,13.777689695358276,9.982732,34170.465,137.91516,147.89789,17783880000.0,389.74487,1,0.4189424,399.7276,15.8,0.3135831,1.0,26.692095,-1740470500.0,-23.28332,9.999997,9.999997,,5,50.0,191.88293,1.0,110.890396,5.336043,-23.28332,,-47216.633,50.0,-1.0,684330.3,2050
50,29148,,12.311645,191.09741232399864,12.311645,True,14.02640175819397,9.98376,54075.07,181.11365,191.09743,4883238400000.0,589.8919,2,0.4189424,599.8757,20.12,0.00038097386,1.0,2.4766777,-64927875000.0,-28.106995,9.999998,9.999998,,5,4.061196,17.664236,12.311645,140.08882,1.2598647,-26.788248,,-69947080000.0,4.061196,-1.0,53397.06,2100
50,30253,,14.034768,210.8892381907767,14.034768,True,14.550638675689697,9.981969,98443.57,200.90727,210.88922,6145479500000.0,819.7453,3,0.4189424,829.7273,22.1,7.751565e-05,1.0,1.3526913,-139348840000.0,-40.15925,9.999998,9.999998,,5,3.562581,7.1154184,14.034768,164.66866,1.0905545,-40.803856,,-173253700000.0,3.562581,-1.0,105349.086,2150
50,31343,,147.78755,207.8827655541992,147.78755,True,15.094284772872925,19.973042,103103.58,187.90971,207.88277,6.3804e+20,449.92477,4,0.4189424,469.89783,21.8,0.00089212187,1.0,3.1523564,-455391800000000.0,-24.87323,9.999999,9.999999,,5,0.33832347,21.519472,147.78755,136.40503,1.4918807,-22.976467,,-455391800000000.0,0.33832347,-1.0,103103.58,2200
50,32509,,102.90999,223.0703688408617,102.90999,True,15.478416919708252,19.972355,88075.68,203.098,223.07037,6.112096e+17,469.85876,5,0.4189424,489.83112,23.32,5.413736e-05,1.0,2.5538435,-15315888000000.0,-27.182251,9.999995,9.999995,,5,0.48586148,16.704556,102.90999,117.92878,1.2660939,-25.87829,,-16236399000000.0,0.48586148,-1.0,92113.16,2250
50,33550,,45.31156,198.0886465618947,45.31156,True,15.860916137695312,19.968758,285954.2,178.11989,198.08864,1.7130029e+17,519.9036,6,0.4189424,539.8724,20.82,0.0057434207,1.0,7.6688266,-9849533000000.0,-21.751171,9.999996,9.999996,,5,1.1034712,54.699677,45.31156,130.21317,2.3613002,-21.400717,,-9935737000000.0,1.1034712,-1.0,290887.22,2300
50,34566,,178.07043,193.08289288772397,178.07043,True,16.345847129821777,19.967884,162978.23,173.11502,193.08292,1.1238975e+21,689.7021,7,0.4189424,709.67,20.32,0.0036750035,1.0,7.5246735,-1378575700000000.0,-27.468168,9.999997,9.999997,,5,0.28078777,53.715405,178.07043,140.77895,2.0218868,-25.711077,,-1378575700000000.0,0.28078777,-1.0,162978.23,2350
50,35667,,32.503433,210.08269188306917,32.503433,True,16.713320016860962,9.983406,102895.94,200.09927,210.08267,6393206000000000.0,619.90533,8,0.4189424,629.88873,22.02,0.002797294,1.0,2.186921,-2590248300000.0,-24.321247,9.999995,9.999995,,5,1.5382991,12.018812,32.503433,141.8232,1.3949876,-23.406048,,-2620646000000.0,1.5382991,-1.0,104728.29,2400
50,36533,,167.63483,163.10188697201812,167.63483,True,17.029353857040405,9.981913,66967.05,153.11996,163.10188,3.532516e+21,539.9166,9,0.4189424,549.89856,17.32,0.0006095311,1.0,1.358717,-1467444300000000.0,-27.626574,9.999993,9.999993,,5,0.29826736,8.099703,167.63483,130.2812,1.2104497,-23.925163,,-1467444300000000.0,0.29826736,-1.0,66967.05,2450
50,37379,,12.331088,159.10491745357515,12.331088,True,17.340436458587646,9.980573,160168.48,149.12434,159.10492,741840260000.0,609.68585,10,0.4189424,619.66644,16.92,0.00017640924,1.0,10.136113,-27003992000.0,-36.11936,9.999997,9.999997,,5,4.0547924,73.1124,12.331088,134.88635,2.4123852,-33.399483,,-27149730000.0,4.0547924,-1.0,154080.86,2500
50,38407,,1.0,195.49311198180388,1.0,True,17.71989345550537,9.979735,60099.59,185.51338,195.49312,5.0877575e+22,719.59216,1,0.4189424,729.5719,20.56,0.22433269,1.0,13.82259,-9802882000000000.0,-30.151869,9.999997,9.999997,,6,50.0,71.717285,1.0,147.92577,5.7733235,-30.151869,,-103559.73,50.0,-1.0,1030239.9,2550
50,39413,,56.507915,191.10365370923466,56.507915,True,18.24402928352356,9.988071,44626.875,181.11559,191.10365,4.1178897e+16,639.9073,2,0.4189424,649.8954,20.12,1.0063327e-05,1.0,1.0155966,-6998075000000.0,-26.883001,9.999999,9.999999,,6,0.8848318,5.6599154,56.507915,138.54172,0.7479538,-27.366653,,-17972777000000.0,0.8848318,-1.0,48683.215,2600
50,40300,,736.9879,167.30092080731862,736.9879,True,18.603349685668945,19.96573,690995.44,147.33519,167.30093,3.829913e+25,579.6997,3,0.4189424,599.66547,17.74,1.8746405e-06,1.0,20.881645,-1.8170502e+17,-35.432484,9.999995,9.999995,,6,0.06784372,149.86418,736.9879,118.93026,4.145866,-32.000885,,-1.8170502e+17,0.06784372,-1.0,690995.44,2650
50,41217,,124.28687,173.30375896643326,124.28688,True,18.959495544433594,9.981896,65601.82,163.32185,173.30377,1.9591688e+20,419.7715,4,0.4189424,429.75342,18.34,3.400134e-06,1.0,2.5682242,-211071180000000.0,-21.22454,9.999998,9.999998,,6,0.40229508,13.585786,124.28687,102.91325,1.590028,-19.44017,,-211071180000000.0,0.4022951,-1.0,65601.82,2700
50,42042,,12.9786215,154.9163164701337,12.9786215,True,19.169950485229492,9.9815,445356.75,144.93481,154.9163,55687290000.0,329.948,5,0.4189424,339.9295,16.5,0.00017405265,1.0,31.313688,-2226947800.0,-20.57322,9.999996,9.999996,,6,3.8524892,224.45116,12.9786215,95.45598,5.454898,-21.399677,,-3142526000.0,3.8524892,-1.0,512334.94,2750
50,42932,,252.62202,167.89876740718867,252.62201,True,19.651793479919434,,272092.84,167.89877,167.89877,3.450018e+22,459.7332,6,0.4189424,459.7332,17.8,0.00063129165,1.0,8.289751,-3205359300000000.0,-19.105629,9.999998,9.999998,,6,0.19792417,58.540867,252.62202,107.297935,2.2282822,-18.520008,,-3205359300000000.0,0.19792415,-1.0,272092.84,2800
50,43790,,58.602596,161.50531666274242,58.602596,True,20.02407717704773,,45373.797,161.50533,161.50533,9.601512e+16,449.8258,7,0.4189424,449.8258,17.16,4.5574925e-05,1.0,2.5287755,-5119327300000.0,-24.956139,10.0,10.0,,6,0.85320455,17.647734,58.602596,117.02976,1.2737547,-21.24786,,-6591117000000.0,0.85320455,-1.0,46783.36,2850
50,44794,,96.958244,190.7069768891901,96.95825,True,20.395456075668335,19.962189,53892.92,170.74478,190.70697,1.6566512e+19,449.84116,8,0.4189424,469.80334,20.08,0.000682744,1.0,2.356169,-73350340000000.0,-23.841959,9.999999,9.999999,,6,0.51568586,10.435454,96.958244,111.888,1.2639096,-20.637861,,-62456520000000.0,0.5156859,-1.0,52174.7,2900
50,45635,,119.00916,158.10166336037437,119.00916,True,20.864060640335083,,17795.643,158.10165,158.10165,8.652739e+19,439.8827,9,0.4189424,439.8827,16.82,0.00010819364,1.0,2.0670128,-146961950000000.0,-25.203863,9.999996,9.999996,,6,0.4201357,10.458629,119.00916,108.696724,1.3070587,-20.825329,,-146961950000000.0,0.4201357,-1.0,17795.643,2950
50,46405,,9.675902,143.91838047209808,9.675902,True,21.149179935455322,9.981993,32241.182,133.93639,143.91838,1.8138868e+33,329.9123,10,0.4189424,339.8943,15.4,0.6843779,1.0,21848183000.0,-4.0174223e+20,-20.630749,9.999996,9.999996,,6,5.1674767,152930030000.0,9.675902,94.3344,3903690200.0,-19.40862,,-1001224500.0,5.1674767,-1.0,268004350000000.0,3000
50,47289,,1.0,166.69873656632734,1.0,True,21.564989805221558,19.966845,43845.21,146.73189,166.69873,5.7274546e+35,589.9057,1,0.4189424,609.87256,17.68,0.014064103,1.0,128791.445,-2.2983353e+22,-24.492805,9.999981,9.999981,,7,50.0,920276.5,1.0,126.71521,19736.004,-24.492805,,-74214.38,50.0,-1.0,3880261400.0,3050
50,48176,,68729140.0,167.30613072614182,68729140.0,True,21.924986124038696,9.984682,513639.66,157.32146,167.30614,inf,379.8562,2,0.4189424,389.84088,17.74,6.592556e-14,1.0,55.737064,-inf,-31.579659,9.999999,9.999999,,7,7.274935e-07,344.7619,68729140.0,92.810326,11.551675,-20.324299,,-inf,7.274935e-07,-1.0,513639.66,3100
50,49101,,7011197000000000.0,174.90967770522096,7011197500000000.0,True,22.20109224319458,9.982886,534858.0,164.9268,174.90967,inf,519.85785,3,0.4189424,529.84076,18.5,3.0339096e-22,1.0,44.49667,-inf,-47.954758,9.999999,9.999999,,7,7.131449e-15,311.61185,7011197000000000.0,104.08084,8.369972,-23.181248,,-inf,7.13145e-15,-1.0,534858.0,3150
50,49999,,17489097000000.0,169.5096482987905,17489097000000.0,True,22.545121908187866,19.96893,345502.9,149.54073,169.50964,inf,419.9557,4,0.4189424,439.92462,17.96,1.7997197e-23,1.0,20.979002,-inf,-44.751617,9.999995,9.999995,,7,2.858924e-12,136.22586,17489097000000.0,90.607346,5.5707216,-18.565704,,-inf,2.858924e-12,-1.0,345502.9,3200
50,50749,,6241154000.0,139.91258530827056,6241154000.0,True,22.892744779586792,29.948872,35970.723,109.963715,139.91258,inf,319.91287,5,0.4189424,349.86176,15.0,9.92278e-17,1.0,5.5104384,-inf,-28.083271,9.999997,9.999997,,7,8.011339e-09,39.416363,6241154000.0,73.57133,1.134684,-12.957238,,-inf,8.011339e-09,-1.0,35970.723,3250
50,51559,,339268060.0,151.9153586505182,339268060.0,True,23.106459140777588,39.939514,30775.25,111.97584,151.91534,inf,449.94687,6,0.4189424,489.88638,16.2,3.1417054e-19,1.0,5.2372293,-inf,-34.07155,9.999996,9.999996,,7,1.4737608e-07,23.43758,339268060.0,89.15961,2.3746235,-20.24948,,-inf,1.4737608e-07,-1.0,30775.25,3300
50,52426,,13560232000.0,163.30762819107204,13560232000.0,True,23.44945788383484,9.983427,18690276.0,153.3242,163.30762,inf,419.93954,7,0.4189424,429.92297,17.34,1.0856805e-22,1.0,2094.7744,-inf,-39.16668,9.999999,9.999999,,7,3.6872525e-09,14963.325,13560232000.0,91.933136,299.90778,-20.412476,,-inf,3.6872525e-09,-1.0,18690276.0,3350
50,53112,,2741237.8,127.11371809942868,2741237.8,True,23.72955822944641,19.965443,45211.8,107.148285,127.11372,inf,259.9697,8,0.4189424,279.93515,13.72,1.2719245e-13,1.0,5.5275893,-inf,-29.00572,9.999997,9.999997,,7,1.8239936e-05,28.601152,2741237.8,65.86627,2.3281128,-20.253212,,-inf,1.8239936e-05,-1.0,45211.8,3400
50,53923,,334102700000.0,152.1091890654989,334102700000.0,True,24.061913013458252,19.966423,40150.324,132.14278,152.10918,inf,339.92145,9,0.4189424,359.88788,16.22,3.8237283e-20,1.0,4.025673,-inf,-32.067474,10.0,10.0,,7,1.4965458e-10,25.548038,334102700000.0,80.00696,1.0792818,-22.393126,,-inf,1.4965458e-10,-1.0,40150.324,3450
50,54755,,1827748000.0,156.3190600895672,1827748000.0,True,24.44210147857666,19.968502,26032.818,136.35056,156.31908,inf,409.88864,10,0.4189424,429.85715,16.64,4.0954745e-13,1.0,7.152448,-inf,-33.70477,9.999998,9.999998,,7,2.735607e-08,50.256485,1827748000.0,106.54116,1.7498004,-21.301085,,-inf,2.735607e-08,-1.0,26032.818,3500
