MeanD2-0,MeanEntropy,EpisodesSoFar,InitialReturnMean,MinTargetPdf,EpRewMean,EpThisIter,WReturnMean,MaxIW,InitialReturnStd,InitialBound,MinIW,ESSRenyiHarmonic,EmpiricalD2Arithmetic,InitialReturnMax,OptimizationReturnMin,EpLenMean,ReturnStepMax,OptimizationReturnMax,ReturnMeanIW,Iteration,TimestepsSoFar,DivergenceHarmonic,EmpiricalD2Harmonic,Penalization,VarianceInitializer,LearnableVariance,Bound,ReturnStepMaxmin,ESSRenyiArithmetic,InitialReturnMin,Inner Iteration,StdIW,TimeElapsed,Epsilon,StdWReturnMean,MeanIW,MinBehavPdf,OptimizationReturnMean
561.6746,0.4189424,26600,2385.6313,-224.16594,2385.6313479892847,50,1646293.4,4.546226,1315.3735,-5.0220474e+18,0.00022017975,0.08901951,561.6746,4999.113,,239.6,10.0,4959.187,1646293.4,54,3461341,6.057329e+24,561.6746,True,-1.0,,-5.0220474e+18,10.0,0.08901951,39.925697,2,0.7311979,2461.3385503292084,1.0,,0.31861842,-223.22304,2345.7056
711.56445,0.4189424,26650,2550.0176,-222.21588,2550.017760987309,50,148090750.0,280.14713,1415.4373,-7.8964737e+18,5.001158e-06,0.07026771,711.56445,4999.222,,256.02,10.0,4979.2607,148090750.0,54,3474142,1.4974349e+25,711.56445,True,-1.0,,-7.8964737e+18,10.0,0.07026771,19.961445,3,39.193417,2471.403310775757,1.0,,6.185571,-220.63092,2530.0564
91653.14,0.4189424,26700,3003.0884,-243.74088,3003.0884596878955,50,189015840.0,364.9684,1697.1862,-inf,2.3377726e-05,0.00054553506,91653.14,4999.2964,,301.18,10.0,4689.525,189015840.0,54,3489201,inf,91653.14,True,-1.0,,-inf,10.0,0.00054553506,309.77142,4,51.069138,2483.1300427913666,1.0,,7.9362535,-242.30385,2693.317
1195.2408,0.4189424,26750,2527.041,-221.9917,2527.0409280874555,50,13418780.0,60.88587,1615.0299,-3.8735095e+19,0.00014358229,0.041832574,1195.2408,4998.9385,,253.64,10.0,4998.9385,13418780.0,54,3501883,3.6040374e+26,1195.2408,True,-1.0,,-3.8735095e+19,10.0,0.041832574,,5,8.953671,2491.1573207378387,1.0,,2.0142913,-220.13896,2527.041
151.41356,0.4189424,26800,3054.2087,-238.89775,3054.2090543910654,50,66553972.0,1706.9817,1677.3899,-2.3660515e+16,0.00026254536,0.3302214,151.41356,4999.408,,306.22,10.0,4669.6997,66553972.0,54,3517194,1.34420425e+20,151.41356,True,-1.0,,-2.3660515e+16,10.0,0.3302214,329.70844,6,239.66928,2501.3408806324005,1.0,,39.72178,-239.88846,2724.5007
1639.417,0.4189424,26850,2575.7192,-234.32376,2575.7190475250572,50,4486730.0,5.762159,1820.1229,-9.090942e+19,6.337682e-05,0.030498646,1639.417,4999.292,,258.42,10.0,4959.361,4486730.0,54,3530115,1.984609e+27,1639.417,True,-1.0,,-9.090942e+19,10.0,0.030498646,39.93132,7,0.9155595,2511.389362335205,1.0,,0.37979743,-232.90012,2535.7876
130.79874,0.4189424,26900,2678.0425,-229.12637,2678.042594533042,50,1940360.1,7.586476,1679.7081,-5336818000000000.0,0.0001991436,0.3822667,130.79874,4999.333,,268.68,10.0,4949.424,2436618.8,54,3543549,1.0647815e+19,130.79874,True,-1.0,,-6658995000000000.0,10.0,0.3822667,49.90939,8,1.072889,2523.376207590103,1.0,,0.3167963,-228.78448,2628.1335
35.773087,0.4189424,26950,2575.6353,-235.94954,2575.63522642199,50,2367032.5,8.816192,1666.4192,-13382124000000.0,1.6602098e-05,1.3976988,35.773087,4998.9443,,258.5,9.999999,4978.9824,4937809.0,54,3556474,388546060000000.0,35.773087,True,-1.0,,-40219093000000.0,9.999999,1.3976988,19.961857,9,1.4454077,2532.4893715381622,1.0,,0.64666003,-236.23001,2555.6733
19083.834,0.4189424,27000,2839.7966,-236.36853,2839.7964296430587,50,18925338.0,52.061367,1706.1698,-2.1756236e+23,8.239506e-07,0.0026200186,19083.834,4999.342,,284.88,10.0,4969.3965,18925338.0,54,3570718,1.1365997e+34,19083.834,True,-1.0,,-2.1756236e+23,10.0,0.0026200186,29.94519,10,7.5396147,2542.8612627983093,1.0,,1.8668077,-237.6253,2809.8513
1.0,0.4189424,27050,2646.8408,-241.91801,2646.840661244693,50,9651799.0,17.726505,1626.6633,-11692302.0,0.522894,50.0,1.0,4999.0625,,265.58,10.0,4989.0806,47198684.0,55,3583997,799542100000.0,1.0,True,-1.0,,-1824582100000.0,10.0,50.0,9.981992,1,3.968793,2551.384550333023,1.0,,5.4227386,-241.91801,2636.8586
2478205.2,0.4189424,27100,2992.445,-222.8691,2992.4448159893973,50,54167960.0,92.760216,1456.3818,-inf,1.649732e-10,2.0175892e-05,2478205.2,4999.172,,300.14,10.0,4959.2295,54167960.0,55,3599004,inf,2478205.2,True,-1.0,,-inf,10.0,2.0175892e-05,39.94223,2,18.295454,2561.732642889023,1.0,,7.3195715,-223.88786,2952.5024
1716191.2,0.4189424,27150,3036.3032,-244.13647,3036.30325884146,50,33352772.0,55.383526,1287.6046,-inf,5.557348e-10,2.9134282e-05,1716191.2,4999.3066,,304.56,10.0,4279.8765,33352772.0,55,3614232,inf,1716191.2,True,-1.0,,-inf,10.0,2.9134282e-05,719.43036,3,11.519192,2572.090653896332,1.0,,4.4583664,-242.58678,2316.8728
6265700.0,0.4189424,27200,3044.1997,-225.56905,3044.1996864119546,50,28690858.0,64.965645,1481.6788,-inf,1.4477802e-11,7.979955e-06,6265700.0,4999.4644,,305.34,10.0,4979.503,28690858.0,55,3629499,inf,6265700.0,True,-1.0,,-inf,10.0,7.979955e-06,19.961235,4,13.316723,2581.966016292572,1.0,,5.011993,-225.3171,3024.2385
17337812.0,0.4189424,27250,3012.3916,-221.93596,3012.391402336604,50,74855470.0,138.15907,1259.963,-inf,4.0747992e-11,2.8838701e-06,17337812.0,4999.3267,,302.18,10.0,4629.6978,74855470.0,55,3644608,inf,17337812.0,True,-1.0,,-inf,10.0,2.8838701e-06,369.62885,5,24.332533,2593.679178714752,1.0,,6.3372583,-222.06683,2642.7627
1347717.1,0.4189424,27300,3380.292,-221.41122,3380.291732074248,50,63379364.0,116.06633,1299.9746,-inf,3.6729706e-11,3.7099773e-05,1347717.1,4999.445,,338.88,10.0,4629.704,63379364.0,55,3661552,inf,1347717.1,True,-1.0,,-inf,10.0,3.7099773e-05,369.74084,6,19.893774,2605.8163504600525,1.0,,6.4560947,-221.68352,3010.551
12065128.0,0.4189424,27350,2765.4856,-210.97626,2765.4856206980207,50,20052742.0,61.3901,1336.0537,-inf,1.0918381e-10,4.144175e-06,12065128.0,4999.0615,,277.54,10.0,4979.102,20052742.0,55,3675429,inf,12065128.0,True,-1.0,,-inf,10.0,4.144175e-06,19.959358,7,9.373,2615.6568706035614,1.0,,2.8430042,-208.31828,2745.526
311471550.0,0.4189424,27400,2997.335,-239.41234,2997.3349286552484,50,131463760.0,610.42413,1381.8182,-inf,1.2438778e-10,1.605283e-07,311471550.0,4999.2803,,300.64,10.0,4689.5522,131463760.0,55,3690461,inf,311471550.0,True,-1.0,,-inf,10.0,1.605283e-07,309.7279,8,85.81526,2626.534210205078,1.0,,15.965069,-238.33836,2687.6072
2110677.0,0.4189424,27450,2925.5618,-235.89453,2925.562016788362,50,70705470.0,124.78205,1315.3231,-inf,5.839108e-11,2.3689081e-05,2110677.0,4999.344,,293.5,10.0,4339.8086,70705470.0,55,3705136,inf,2110677.0,True,-1.0,,-inf,10.0,2.3689081e-05,659.5359,9,17.816696,2637.289507627487,1.0,,3.819794,-226.12045,2266.0264
17452734.0,0.4189424,27500,3095.9097,-224.98712,3095.9094347656937,50,21358474.0,63.455875,1294.3052,-inf,2.7967562e-10,2.8648806e-06,17452734.0,4999.2617,,310.52,10.0,4729.466,21358474.0,55,3720662,inf,17452734.0,True,-1.0,,-inf,10.0,2.8648806e-06,269.79572,10,10.158589,2648.4103424549103,1.0,,3.0647001,-222.99353,2826.1138
1.0,0.4189424,27550,3236.104,-230.23979,3236.1044320521173,50,12183703.0,84894.05,1308.1788,-14224474.0,0.124330945,50.0,1.0,4999.383,,324.5,10.0,4979.4185,18200363000.0,56,3736887,1.4548176e+26,1.0,True,-1.0,,-2.4614525e+19,10.0,50.0,19.96436,1,12081.571,2657.8324251174927,1.0,,3297.4717,-230.23979,3216.14
34466.605,0.4189424,27600,2573.2634,-233.93181,2573.263405248244,50,46616100.0,391.39267,1744.4097,-8.2622996e+23,0.00019536931,0.0014506796,34466.605,4999.46,,258.18,10.0,4969.51,46616100.0,56,3749796,1.6390821e+35,34466.605,True,-1.0,,-8.2622996e+23,10.0,0.0014506796,29.950169,2,54.75998,2668.029693365097,1.0,,8.089314,-233.27876,2543.3132
18192172.0,0.4189424,27650,2959.2131,-250.74684,2959.2129562034206,50,84179080.0,372.83746,1686.6997,-inf,2.39994e-05,2.7484348e-06,18192172.0,4999.2217,,296.76,10.0,4999.2217,84179080.0,56,3764634,inf,18192172.0,True,-1.0,,-inf,10.0,2.7484348e-06,,3,52.177433,2679.1589679718018,1.0,,7.600235,-248.86095,2959.2131
10873352.0,0.4189424,27700,2243.416,-231.71657,2243.4160020915897,50,23683896.0,84.67173,1678.2162,-inf,5.5381246e-05,4.598398e-06,10873352.0,4998.928,,225.3,10.0,4978.966,23683896.0,56,3775899,inf,10873352.0,True,-1.0,,-inf,10.0,4.598398e-06,19.96262,4,12.029939,2688.216897726059,1.0,,2.1823776,-228.47633,2223.4534
61963.996,0.4189424,27750,2745.032,-238.53938,2745.0317471267194,50,3015190.5,4.1879883,1631.0123,-inf,9.207775e-05,0.0008069202,61963.996,4999.188,,275.4,10.0,4669.4424,3015190.5,56,3789669,inf,61964.0,True,-1.0,,-inf,10.0,0.0008069202,329.7458,5,0.63557863,2698.1698303222656,1.0,,0.22634588,-237.86516,2415.2861
948848200000.0,0.4189424,27800,2619.2812,-227.81032,2619.281248341287,50,377376300.0,17020.734,1574.2095,-inf,0.00032779167,5.2695466e-11,948848200000.0,4999.3125,,262.84,10.0,4729.5317,377376300.0,56,3802811,inf,948848200000.0,True,-1.0,,-inf,10.0,5.2695466e-11,269.78064,6,2382.875,2707.7632875442505,1.0,,340.60956,-226.46239,2349.5007
743984600.0,0.4189424,27850,2833.9524,-221.94371,2833.952639819306,50,5036561400.0,19523.303,1763.2406,-inf,3.852702e-06,6.72057e-08,743984600.0,4999.2773,,284.26,10.0,4989.2954,5036561400.0,56,3817024,inf,743984600.0,True,-1.0,,-inf,10.0,6.72057e-08,9.981772,7,2733.2136,2718.4274220466614,1.0,,390.8085,-221.80229,2823.971
119.27994,0.4189424,27900,2751.7842,-220.6837,2751.784075393491,50,1374021.4,10.192687,1603.0723,-2.2102988e+16,0.0024317733,0.41918194,119.27994,4999.2295,,276.08,10.0,4689.4976,1374021.4,56,3830828,1.173224e+20,119.279945,True,-1.0,,-2.2102988e+16,10.0,0.41918197,309.7318,8,1.4473155,2727.232807159424,1.0,,0.36619407,-219.95833,2442.0522
56664707000.0,0.4189424,27950,2931.5657,-228.88501,2931.5654050042176,50,3479838000.0,9027.237,1660.0227,-inf,4.9975125e-07,8.823835e-10,56664707000.0,4999.3555,,294.0,10.0,4979.39,3479838000.0,56,3845528,inf,56664703000.0,True,-1.0,,-inf,10.0,8.8238344e-10,19.965149,9,1263.7527,2737.923709154129,1.0,,180.97784,-227.38889,2911.6003
18734918.0,0.4189424,28000,3061.2341,-227.32733,3061.2341230981697,50,7187747.0,9.903391,1769.4556,-inf,7.761326e-06,2.6688133e-06,18734918.0,4999.5674,,306.86,10.0,4699.8516,7187747.0,56,3860871,inf,18734918.0,True,-1.0,,-inf,10.0,2.6688133e-06,299.71594,10,1.5002085,2748.359781265259,1.0,,0.4311406,-226.24411,2761.5186
1.0,0.4189424,28050,2868.8147,-224.97743,2868.814727419996,50,11320873.0,670.9315,1758.06,-13361562.0,0.07282322,50.0,1.0,4999.288,,287.74,10.0,4679.5894,676598400.0,57,3875258,9696214000.0,1.0,True,-1.0,,-201619100000.0,10.0,50.0,319.6986,1,109.60395,2760.3687953948975,1.0,,31.99877,-224.97743,2549.1162
10137.643,0.4189424,28100,3139.2053,-230.12723,3139.205371740444,50,30305754.0,282.35727,1526.9626,-6.9172774e+21,4.985208e-09,0.004932113,10137.643,4999.42,,314.72,10.0,4649.6694,30305754.0,57,3890994,1.1489024e+31,10137.643,True,-1.0,,-6.9172774e+21,10.0,0.004932113,349.75037,2,39.557556,2771.2538130283356,1.0,,7.3012395,-225.38911,2789.455
7166.708,0.4189424,28150,3723.623,-247.18527,3723.6232439535697,50,38614060.0,73.910614,1542.4862,-2.3945113e+20,1.2554289e-09,0.006976704,7166.708,4999.274,,373.06,10.0,4999.274,38614060.0,57,3909647,1.3768837e+28,7166.708,True,-1.0,,-2.3945113e+20,10.0,0.006976704,,3,11.138436,2784.857541322708,1.0,,3.0849085,-240.74916,3723.623
127288.07,0.4189424,28200,3159.036,-234.81282,3159.0358119561597,50,6769154.5,24.976646,1554.6034,-inf,9.729846e-11,0.0003928098,127288.07,4999.407,,316.72,10.0,4299.9478,6769154.5,57,3925483,inf,127288.06,True,-1.0,,-inf,10.0,0.0003928098,699.4594,4,3.6249626,2796.1245996952057,1.0,,0.97233635,-232.87506,2459.5764
28131.086,0.4189424,28250,3306.792,-223.10803,3306.7918147372293,50,10139818.0,10.78881,1580.3003,-5.2039295e+23,1.966593e-10,0.0017773932,28131.086,4999.4507,,331.5,10.0,4999.4507,10139818.0,57,3942058,6.5022687e+34,28131.086,True,-1.0,,-5.2039295e+23,10.0,0.0017773932,,5,2.3766692,2807.3036212921143,1.0,,0.94535184,-221.22516,3306.792
23061.51,0.4189424,28300,3111.0562,-228.32304,3111.0561573767955,50,39860556.0,147.61365,1371.2964,-2.7345022e+22,9.38069e-11,0.0021681148,23061.51,4999.3403,,312.02,10.0,4619.681,39860556.0,57,3957659,1.7955479e+32,23061.51,True,-1.0,,-2.7345022e+22,10.0,0.0021681148,379.65906,6,25.569162,2818.2676334381104,1.0,,7.0872374,-224.44818,2731.397
12894.303,0.4189424,28350,3234.3757,-224.36317,3234.375577493793,50,4236823.5,40.592865,1488.433,-1.6980879e+21,1.5770651e-09,0.0038776817,12894.303,4999.324,,324.32,10.0,4969.3774,4236823.5,57,3973875,6.924149e+29,12894.303,True,-1.0,,-1.6980879e+21,10.0,0.0038776817,29.946812,7,6.1103644,2830.2095465660095,1.0,,1.4629649,-221.94257,3204.4287
206709.77,0.4189424,28400,3391.9316,-232.5285,3391.9316463246837,50,91684060.0,176.53029,1618.9082,-inf,3.3900628e-07,0.00024188506,206709.77,4999.595,,339.98,10.0,4989.6113,91684060.0,57,3990874,inf,206709.75,True,-1.0,,-inf,10.0,0.00024188503,9.983956,8,24.675062,2839.2298653125763,1.0,,3.8603604,-232.13733,3381.9478
2718.968,0.4189424,28450,3292.225,-223.335,3292.2245746860367,50,21536256.0,73.3153,1457.9486,-5.7889212e+19,2.1433588e-09,0.01838933,2718.968,4999.326,,330.06,10.0,4659.6113,21536256.0,57,4007377,8.047123e+26,2718.968,True,-1.0,,-5.7889212e+19,10.0,0.01838933,339.7148,9,10.759336,2850.116158246994,1.0,,2.6641188,-221.88075,2952.5098
91274.25,0.4189424,28500,3136.4497,-229.71532,3136.4496170692983,50,5221916.5,4.491547,1569.6783,-inf,2.9374222e-10,0.00054779963,91274.25,4999.3496,,314.46,10.0,4989.3633,5221916.5,57,4023100,inf,91274.25,True,-1.0,,-inf,10.0,0.00054779963,9.986126,10,0.9538247,2859.116117954254,1.0,,0.44927642,-224.11197,3126.4634
1.0,0.4189424,28550,3522.7825,-249.72116,3522.7826104683777,50,14596826.0,2149.9885,1478.7928,-16637740.0,0.0058075874,50.0,1.0,4999.5557,,353.04,10.0,4619.7812,1381701800.0,58,4040752,3626758400.0,1.0,True,-1.0,,-124288670000.0,10.0,50.0,379.77448,1,300.0432,2873.6457438468933,1.0,,61.74275,-249.72116,3143.0078
149.75723,0.4189424,28600,3296.9487,-242.40805,3296.9490749794645,50,30877308.0,12794457000.0,1679.2234,-869265100000000.0,0.21509029,0.3338737,149.75723,4999.324,,330.42,10.0,4609.69,4460550400000000.0,58,4057273,1.3404552e+29,149.75723,True,-1.0,,-7.471464e+20,10.0,0.3338737,389.63446,2,1792792800.0,2884.7293825149536,1.0,,273061760.0,-238.89406,2907.3147
25856.223,0.4189424,28650,2106.7644,-233.72311,2106.764372432213,50,553905.5,21.120646,1090.9664,-1.0582048e+22,5.8533167e-10,0.0019337705,25856.223,4998.992,,211.7,10.0,4649.182,553905.5,58,4067858,2.689682e+31,25856.223,True,-1.0,,-1.0582048e+22,10.0,0.0019337705,349.81,3,3.084549,2892.8132219314575,1.0,,0.5706673,-227.48993,1756.9543
584188.25,0.4189424,28700,2285.4841,-212.37364,2285.483972711084,50,5641100.0,25.974775,1307.9893,-inf,1.5387185e-08,8.558885e-05,584188.25,4999.2886,,229.58,10.0,4999.2886,5641100.0,58,4079337,inf,584188.25,True,-1.0,,-inf,10.0,8.558885e-05,,4,3.865946,2901.112797021866,1.0,,0.8821044,-211.51588,2285.4841
352092.75,0.4189424,28750,2072.3145,-244.26285,2072.3142480621573,50,4181133.8,17.905382,1013.2528,-inf,2.2494715e-08,0.00014200804,352092.75,4998.694,,208.26,10.0,4988.711,4181133.8,58,4089750,inf,352092.75,True,-1.0,,-inf,10.0,0.00014200804,9.983122,5,2.624468,2908.9480226039886,1.0,,0.62496674,-239.79056,2062.331
973613.1,0.4189424,28800,2220.526,-223.07645,2220.5258554261545,50,72749230.0,574.7807,1066.442,-inf,2.1876012e-09,5.1355102e-05,973613.1,4999.325,,223.06,10.0,4949.403,72749230.0,58,4100903,inf,973613.1,True,-1.0,,-inf,10.0,5.1355102e-05,49.922474,6,80.671875,2917.640775680542,1.0,,13.269748,-222.96582,2170.6035
748637.6,0.4189424,28850,2047.9213,-200.89392,2047.9212779915342,50,263248580.0,565.56744,1013.80365,-inf,2.5740083e-09,6.678799e-05,748637.6,4999.274,,205.82,10.0,4289.569,263248580.0,58,4111194,inf,748637.6,True,-1.0,,-inf,10.0,6.678799e-05,709.70496,7,79.53415,2924.755982875824,1.0,,13.504351,-204.06284,1338.2163
292314.94,0.4189424,28900,2117.775,-226.40283,2117.774955130851,50,1885369.2,37.630512,1049.2096,-inf,1.3844175e-07,0.00017104839,292314.94,4999.1035,,212.8,10.0,4999.1035,1885369.2,58,4121834,inf,292314.94,True,-1.0,,-inf,10.0,0.00017104839,,8,5.3717995,2931.5715794563293,1.0,,0.9983523,-224.03476,2117.775
1305656.8,0.4189424,28950,2074.7363,-180.95834,2074.736455747156,50,57042692.0,1040.0472,852.41754,-inf,6.367081e-11,3.8294904e-05,1305656.8,4119.5967,,208.52,10.0,3729.88,57042692.0,58,4132260,inf,1305656.8,True,-1.0,,-inf,10.0,3.8294904e-05,389.71692,9,145.78215,2940.0840187072754,1.0,,23.71167,-175.59358,1685.0197
498079.97,0.4189424,29000,2358.6636,-220.48936,2358.663515283919,50,3021166.5,26.214073,1070.8502,-inf,5.6598328e-08,0.000100385485,498079.97,4999.0986,,236.88,10.0,4979.1387,3021166.5,58,4144104,inf,498079.97,True,-1.0,,-inf,10.0,0.000100385485,19.959879,10,3.6735785,2947.886927127838,1.0,,0.62155366,-219.854,2338.7036
1.0,0.4189424,29050,2138.3232,-215.68993,2138.323180335095,50,5825535.0,224.53166,1119.4236,-7866162.0,0.016354524,50.0,1.0,4999.2197,,214.82,9.999999,4609.565,160076320.0,59,4154845,2867937000.0,1.0,True,-1.0,,-109440820000.0,9.999999,50.0,389.6547,1,50.77424,2956.810546875,1.0,,37.080105,-215.68993,1748.6685
2923.8481,0.4189424,29100,2829.676,-232.89403,2829.675877204528,50,123621460.0,1244.0901,1493.1632,-1.1983645e+19,5.3224408e-08,0.017100751,2923.8481,4999.3267,,283.86,10.0,4989.346,123621460.0,59,4169038,3.4484429e+25,2923.8481,True,-1.0,,-1.1983645e+19,10.0,0.017100751,9.980234,2,180.09296,2966.923620700836,1.0,,37.35161,-228.25568,2819.6956
7903523.0,0.4189424,29150,2908.8716,-220.71585,2908.8713744886236,50,16290321.0,86.18772,1303.8644,-inf,8.4914555e-16,6.3262924e-06,7903523.0,4999.342,,291.78,10.0,4189.968,16290321.0,59,4183627,inf,7903523.5,True,-1.0,,-inf,10.0,6.326293e-06,809.3739,3,12.088731,2976.7918376922607,1.0,,2.1432638,-218.79556,2099.4976
88312.85,0.4189424,29200,2531.2842,-227.46477,2531.2840573553763,50,78513240.0,660.52966,1450.0619,-inf,8.553941e-09,0.00056616904,88312.85,4999.1304,,254.08,10.0,4999.1304,78513240.0,59,4196331,inf,88312.85,True,-1.0,,-inf,10.0,0.00056616904,,4,95.20259,2986.648208141327,1.0,,17.830175,-221.26883,2531.2842
243374.56,0.4189424,29250,3140.6206,-237.11665,3140.6203498310433,50,84613140.0,1130.3224,1373.3804,-inf,6.0422483e-12,0.00020544464,243374.56,4999.513,,314.94,10.0,4999.513,84613140.0,59,4212078,inf,243374.56,True,-1.0,,-inf,10.0,0.00020544464,,5,159.1186,2998.5891768932343,1.0,,26.838493,-229.61197,3140.6206
507848.3,0.4189424,29300,3058.3765,-231.28094,3058.376512532334,50,1382333.2,13.605494,1376.1589,-inf,5.3851976e-09,9.84546e-05,507848.3,4999.4707,,306.76,10.0,4609.7095,1382333.2,59,4227416,inf,507848.3,True,-1.0,,-inf,10.0,9.84546e-05,389.76123,6,1.9043949,3011.628597021103,1.0,,0.35680756,-221.76114,2668.6152
123841.65,0.4189424,29350,3273.959,-235.76897,3273.958782264109,50,32413076.0,455.4389,1456.8016,-inf,4.0944811e-10,0.0004037414,123841.65,4999.1436,,328.24,10.0,4489.4917,32413076.0,59,4243828,inf,123841.65,True,-1.0,,-inf,10.0,0.0004037414,509.6518,7,64.96662,3024.7385506629944,1.0,,13.607866,-232.39597,2764.307
902358.75,0.4189424,29400,2871.415,-241.49197,2871.415094241751,50,8342762.0,53.54131,1382.3658,-inf,5.203943e-10,5.5410335e-05,902358.75,4999.324,,288.08,10.0,4989.341,8342762.0,59,4258232,inf,902358.75,True,-1.0,,-inf,10.0,5.5410335e-05,9.983582,8,9.767478,3035.659903526306,1.0,,2.6596398,-239.54042,2861.4316
31826.738,0.4189424,29450,2982.426,-228.2052,2982.426319727289,50,156957040.0,473.011,1324.5524,-1.3695767e+22,2.3924557e-11,0.001571006,31826.738,4999.3193,,299.16,10.0,4979.353,156957040.0,59,4273190,4.504229e+31,31826.74,True,-1.0,,-1.3695767e+22,10.0,0.0015710061,19.966272,9,66.29997,3045.781942129135,1.0,,10.364816,-222.33618,2962.46
397298.88,0.4189424,29500,3365.9226,-240.16475,3365.922379673282,50,34393132.0,527.91547,1503.7957,-inf,2.1231799e-14,0.00012584984,397298.88,4999.3433,,337.38,10.0,4969.3994,34393132.0,59,4290059,inf,397298.88,True,-1.0,,-inf,10.0,0.00012584984,29.943771,10,73.86692,3058.071200609207,1.0,,10.910204,-239.22934,3335.9788
1.0,0.4189424,29550,3372.571,-235.0256,3372.5708838213786,50,13063565.0,130265.305,1299.7424,-15104366.0,0.072778784,50.0,1.0,4999.42,,338.1,10.0,4649.713,48045826000.0,60,4306964,1.5443823e+24,1.0,True,-1.0,,-2.5361272e+18,10.0,50.0,349.70697,1,22330.77,3069.6919050216675,1.0,,6716.4556,-235.0256,3022.864
1231.2302,0.4189424,29600,2349.7554,-231.65993,2349.755384447774,50,7161862.0,11.534153,1792.3373,-6.096089e+18,7.976478e-06,0.04060979,1231.2302,4999.328,,235.84,10.0,4659.602,7161862.0,60,4318756,8.923747e+24,1231.2302,True,-1.0,,-6.096089e+18,10.0,0.04060979,339.72617,2,1.6785396,3078.266170501709,1.0,,0.44562617,-231.45377,2010.0292
490976.1,0.4189424,29650,2955.3508,-223.43918,2955.35096792988,50,1396841.4,0.9703382,1806.3965,-inf,5.85123e-06,0.000101837955,490976.1,4999.3457,,296.32,10.0,4999.3457,1396841.4,60,4333572,inf,490976.1,True,-1.0,,-inf,10.0,0.000101837955,,3,0.23062572,3089.2293961048126,1.0,,0.11386167,-221.80247,2955.3508
1345372.4,0.4189424,29700,3186.5437,-225.24438,3186.54367344766,50,3019254.2,7.7362237,1651.9862,-inf,5.003295e-06,3.716443e-05,1345372.4,4999.2725,,319.44,10.0,4669.47,3019254.2,60,4349544,inf,1345372.4,True,-1.0,,-inf,10.0,3.716443e-05,329.80234,4,1.2335422,3098.2375106811523,1.0,,0.40244797,-222.76363,2856.7412
30144.24,0.4189424,29750,3253.566,-241.03004,3253.5660299283995,50,9901112.0,8.172203,1708.7278,-1.0619999e+23,0.00048066,0.0016586917,30144.24,4999.407,,326.04,10.0,4619.6523,9901112.0,60,4365846,2.708109e+33,30144.24,True,-1.0,,-1.0619999e+23,10.0,0.0016586917,379.75494,5,1.5921662,3109.497318506241,1.0,,0.56404567,-237.24873,2873.8113
13577.626,0.4189424,29800,2969.1506,-247.4199,2969.1507018811476,50,14148210.0,60.0156,1802.9868,-8.075273e+22,0.00013543991,0.0036825289,13577.626,4999.396,,297.76,10.0,4649.728,14148210.0,60,4380734,1.565797e+33,13577.626,True,-1.0,,-8.075273e+22,10.0,0.0036825289,349.6679,6,8.389051,3119.738881587982,1.0,,1.3168314,-242.96642,2619.4827
95283150.0,0.4189424,29850,3089.123,-222.18567,3089.1233116615663,50,1694073200.0,2197.7522,1855.7604,-inf,7.5549484e-05,5.247517e-07,95283150.0,4999.3657,,309.68,10.0,4679.5537,1694073200.0,60,4396218,inf,95283150.0,True,-1.0,,-inf,10.0,5.247517e-07,319.81177,7,346.68695,3130.1506118774414,1.0,,67.87974,-220.27037,2769.3118
13806.905,0.4189424,29900,2783.1218,-244.93028,2783.1217672464413,50,3998098.5,4.8346353,1770.372,-5.9428253e+22,2.9873207e-05,0.0036213761,13806.905,4999.183,,279.12,10.0,4989.2026,3998098.5,60,4410174,8.481663e+32,13806.906,True,-1.0,,-5.9428253e+22,10.0,0.0036213764,9.980513,8,0.71718574,3141.71546459198,1.0,,0.24196957,-243.70897,2773.1414
3020161.2,0.4189424,29950,3288.0916,-229.77235,3288.0914810833333,50,14698858.0,23.565647,1704.4395,-inf,2.663879e-05,1.6555407e-05,3020161.2,4999.318,,329.58,10.0,4669.5933,14698858.0,60,4426653,inf,3020161.2,True,-1.0,,-inf,10.0,1.6555407e-05,329.72473,9,3.3236916,3152.2145352363586,1.0,,0.7015669,-229.96086,2958.367
243028.06,0.4189424,30000,3040.13,-226.66158,3040.1300983802776,50,2038091.1,2.4871385,1687.0582,-inf,4.4989218e-07,0.00020573754,243028.06,4999.3037,,304.84,10.0,4949.392,2038091.1,60,4441895,inf,243028.08,True,-1.0,,-inf,10.0,0.00020573755,49.911385,10,0.4461268,3163.946910381317,1.0,,0.16956665,-225.54266,2990.2188
1.0,0.4189424,30050,2943.7285,-238.67073,2943.7283418295447,50,11996325.0,264.46204,1825.0449,-14036962.0,0.015673848,50.0,1.0,4999.2236,,295.16,10.0,4989.2446,160844110.0,61,4456653,180597010.0,1.0,True,-1.0,,-27583830000.0,10.0,50.0,9.979194,1,39.881775,3175.0988178253174,1.0,,16.149416,-238.67073,2933.7493
1439.1417,0.4189424,30100,3858.988,-247.86961,3858.9881144898436,50,29467386.0,113.37808,1487.9468,-4.3078178e+18,1.1380922e-06,0.03474293,1439.1417,4999.4375,,386.5,10.0,4619.7827,29467386.0,61,4475978,4.455755e+24,1439.1417,True,-1.0,,-4.3078178e+18,10.0,0.03474293,379.65472,2,16.312712,3189.0284407138824,1.0,,3.8387396,-243.83719,3479.333
