EmpiricalD2Arithmetic,EpisodesSoFar,VarianceInitializer,TimestepsSoFar,EmpiricalD2Harmonic,DivergenceHarmonic,TimeElapsed,ReturnMeanIW,InitialReturnMean,ReturnStepMaxmin,MeanIW,StdWReturnMean,Bound,Penalization,ESSRenyiArithmetic,LearnableVariance,EpThisIter,InitialReturnStd,Iteration,StdIW,MeanD2-0,ReturnStepMax,InitialBound,Inner Iteration,EpRewMean,EpLenMean,MeanEntropy,MinBehavPdf,InitialReturnMin,OptimizationReturnMean,MaxIW,OptimizationReturnMax,MinIW,MinTargetPdf,WReturnMean,ESSRenyiHarmonic,InitialReturnMax,Epsilon,OptimizationReturnMin
306.17532,24100,-1.0,3022275,306.17532,2.990747e+22,2076.2643785476685,3101340.0,1839.6656,10.0,0.49344867,,-3.5282342e+17,True,0.16330513,,50,1392.6844,49,1.0442482,306.17532,10.0,-3.5282342e+17,2,1839.6656373792619,184.96,0.4189424,-205.9962,29.942768,1809.7228,4.907698,4968.7515,0.00035231363,-205.59932,3101340.0,0.16330513,4998.6943,1.0,
37108840.0,24150,-1.0,3033618,37108840.0,inf,2083.6068439483643,5727441.0,2258.8171,10.0,0.47049552,,-inf,True,1.3473879e-06,,50,1571.6731,49,1.4763808,37108840.0,10.0,-inf,3,2258.8170780649975,226.86,0.4189424,-213.74622,9.979731,2248.8374,10.499083,4989.1953,0.0007750623,-214.41449,5727441.0,1.3473879e-06,4999.175,1.0,
5767.852,24200,-1.0,3044378,5767.852,9.280428e+30,2091.5371997356415,53356016.0,2142.4187,10.0,4.642509,,-6.2157415e+21,True,0.008668738,,50,1535.7406,49,21.892143,5767.852,10.0,-6.2157415e+21,4,2142.4186333398407,215.2,0.4189424,-238.13235,9.985479,2132.4333,135.73723,4988.9473,0.0006956737,-238.02252,53356016.0,0.008668738,4998.9326,1.0,
42526.145,24250,-1.0,3054686,42526.145,1.8321208e+36,2099.5146782398224,14418657.0,2052.2683,10.0,0.79049104,,-2.7617817e+24,True,0.0011757473,,50,1582.0593,49,2.548774,42526.145,10.0,-2.7617817e+24,5,2052.268416351397,206.16,0.4189424,-224.17337,269.7793,1782.489,16.615961,4729.173,0.0051666363,-223.46815,14418657.0,0.0011757473,4998.952,1.0,
53.607197,24300,-1.0,3063370,53.607197,7970468000000000.0,2105.531569004059,1564819.6,1726.3082,9.999999,0.38870943,,-182130200000000.0,True,0.9327106,,50,1352.5667,49,1.0043718,53.607197,9.999999,-174261890000000.0,6,1726.308214474457,173.68,0.4189424,-200.11134,,1726.3082,6.638178,4998.536,0.0062140636,-200.84312,3012840.8,0.9327106,4998.536,1.0,
687.1996,24350,-1.0,3072360,687.1996,2.5559027e+24,2113.4662635326385,12754186.0,1788.1317,10.0,4.0824156,,-3.262041e+18,True,0.07275907,,50,1502.1487,49,22.395052,687.1996,10.0,-3.262041e+18,7,1788.131668298635,179.8,0.4189424,-222.50397,9.980182,1778.1514,159.78874,4989.0005,0.006272413,-223.02943,12754186.0,0.07275907,4998.9805,1.0,
40.635006,24400,-1.0,3081976,40.635006,4284654800000000.0,2119.085663318634,9096871.0,1913.0522,10.0,2.197247,,-133570800000000.0,True,1.2304661,,50,1338.7344,49,13.364429,40.635006,10.0,-136556770000000.0,8,1913.052128060067,192.32,0.4189424,-227.58359,279.72714,1633.325,95.70584,4719.4624,0.010752597,-227.88353,6490401.5,1.2304661,4999.1895,1.0,
3976.1794,24450,-1.0,3091698,3976.1797,1.0767328e+30,2126.676789522171,164504440000.0,1934.4075,10.0,27870.44,,-2.1170648e+21,True,0.012574885,,50,1385.8923,49,195088.84,3976.1794,10.0,-2.1170648e+21,9,1934.4073708584235,194.44,0.4189424,-213.29,309.75708,1624.6503,1393492.4,4689.01,0.02783994,-213.26308,164504440000.0,0.012574884,4998.767,1.0,
18.209553,24500,-1.0,3101693,18.209553,262218710000000.0,2135.1635439395905,2107762.2,1989.2747,10.0,0.273224,,-33042914000000.0,True,2.7458115,,50,1546.9294,49,0.47489536,18.209553,10.0,-33283528000000.0,10,1989.274601113126,199.9,0.4189424,-205.71446,319.736,1669.5386,2.5590503,4679.4126,0.02183049,-207.24765,2138689.8,2.7458115,4999.1484,1.0,
1.0,24550,-1.0,3113535,1.0,344808000.0,2145.1549117565155,22199094.0,2358.7646,10.0,2.8655808,,-37916426000.0,True,50.0,,50,1652.3666,50,1.7660186,1.0,10.0,-10334836.0,1,2358.764515465411,236.84,0.4189424,-234.80678,9.984154,2348.7803,8.741846,4989.3823,0.17359373,-234.80678,8294086.0,50.0,4999.3667,1.0,
7279450600.0,24600,-1.0,3127922,7279450600.0,inf,2155.1374576091766,14709949.0,2868.3608,10.0,4.2109694,,-inf,True,6.86865e-09,,50,1428.8171,50,11.254381,7279450600.0,10.0,-inf,2,2868.360969407359,287.74,0.4189424,-208.48256,329.66058,2538.7002,62.081524,4669.5967,4.5010566e-12,-208.6219,14709949.0,6.86865e-09,4999.2573,1.0,
74889150000.0,24650,-1.0,3140510,74889150000.0,inf,2164.7822740077972,7029983.5,2508.064,10.0,3.1381288,,-inf,True,6.6765343e-10,,50,1420.3497,50,7.440366,74889150000.0,10.0,-inf,3,2508.063711039493,251.76,0.4189424,-218.29898,9.980169,2498.0835,45.62351,4988.962,6.980527e-12,-218.09572,7029983.5,6.6765343e-10,4998.942,1.0,
8104203300.0,24700,-1.0,3156238,8104204000.0,inf,2174.3063509464264,12874945.0,3136.3347,10.0,2.4119222,,-inf,True,6.169638e-09,,50,1503.9868,50,4.755795,8104203300.0,10.0,-inf,4,3136.3347535791895,314.56,0.4189424,-236.40482,309.6918,2826.6428,21.76276,4689.696,2.1520717e-13,-238.47348,12874945.0,6.1696377e-09,4999.3877,1.0,
440079100.0,24750,-1.0,3170171,440079100.0,inf,2184.246020078659,29282698.0,2776.7979,10.0,2.4705145,,-inf,True,1.1361594e-07,,50,1368.4521,50,8.680015,440079100.0,10.0,-inf,5,2776.79773466114,278.66,0.4189424,-228.86389,9.983055,2766.8147,56.66577,4989.3306,5.865451e-11,-228.61732,29282698.0,1.1361594e-07,4999.3135,1.0,
809975.4,24800,-1.0,3184166,809975.4,inf,2193.169715642929,35179804.0,2790.8267,10.0,4.2250566,,-inf,True,6.173027e-05,,50,1683.8904,50,6.748142,809975.4,10.0,-inf,6,2790.826549164509,279.9,0.4189424,-228.83592,49.937088,2740.8896,29.276953,4949.347,5.670762e-10,-232.47589,35179804.0,6.173027e-05,4999.284,1.0,
27669460000.0,24850,-1.0,3198624,27669460000.0,inf,2202.428633928299,28550538.0,2881.9785,10.0,4.86333,,-inf,True,1.8070464e-09,,50,1405.939,50,16.873259,27669460000.0,10.0,-inf,7,2881.9783072574082,289.16,0.4189424,-246.21556,339.83795,2542.1404,118.18634,4659.563,1.3694763e-11,-246.04526,28550538.0,1.8070464e-09,4999.401,1.0,
10363323.0,24900,-1.0,3213335,10363323.0,inf,2213.4009046554565,17324534.0,2933.2776,10.0,3.0782022,,-inf,True,4.8247075e-06,,50,1640.3636,50,7.580449,10363323.0,10.0,-inf,8,2933.2776120200456,294.22,0.4189424,-232.79524,,2933.2776,46.14282,4999.01,5.5418036e-12,-233.05263,17324534.0,4.8247075e-06,4999.01,1.0,
1851139700.0,24950,-1.0,3228630,1851139600.0,inf,2224.1898612976074,12110446.0,3049.4617,10.0,1.8388777,,-inf,True,2.7010387e-08,,50,1317.4436,50,4.2658763,1851139700.0,10.0,-inf,9,3049.4617739285236,305.9,0.4189424,-230.98488,399.70123,2649.7607,17.552898,4599.3477,1.2925644e-11,-242.54283,12110446.0,2.7010389e-08,4999.049,1.0,
304846620.0,25000,-1.0,3243549,304846620.0,inf,2234.3201098442078,9101731.0,2974.34,10.0,1.9632957,,-inf,True,1.6401691e-07,,50,1531.2649,50,4.8734436,304846620.0,10.0,-inf,10,2974.3397614340547,298.38,0.4189424,-220.45776,9.981907,2964.358,21.363821,4989.2153,2.0985514e-11,-221.77109,9101731.0,1.6401691e-07,4999.1973,1.0,
1.0,25050,-1.0,3257456,1.0,504163070000.0,2243.6678760051727,892901900.0,2772.4456,10.0,53.362724,,-1449773500000.0,True,50.0,,50,1579.9321,51,174.7614,1.0,10.0,-12223219.0,1,2772.445851990665,278.14,0.4189424,-226.15543,29.955788,2742.49,1067.933,4969.197,0.006261129,-226.15543,10182641.0,50.0,4999.1523,1.0,
245.10846,25100,-1.0,3269253,245.10846,1.0491611e+26,2251.8698859214783,459309340000000.0,2348.8833,10.0,52716596.0,,-1.9177957e+19,True,0.20399132,,50,1076.5094,51,175191500.0,245.10846,10.0,-3045941400000000.0,2,2348.883275723316,235.94,0.4189424,-215.55688,29.947113,2318.936,870115840.0,4758.649,1.1425673,-215.07352,4003090.0,0.20399132,4788.596,1.0,
73.53152,25150,-1.0,3276767,73.53152,6.719365e+33,2257.2873768806458,2805035600000000.0,1492.5444,10.0,129258680.0,,-1.6725094e+23,True,0.6799805,,50,1103.4873,51,769093760.0,73.53152,10.0,-7237710000000000.0,3,1492.5444146162845,150.28,0.4189424,-212.00557,289.72784,1202.8165,5419664000.0,4709.1787,0.35415888,-214.43282,5710055.5,0.6799805,4998.9067,1.0,
1184274000000000.0,25200,-1.0,3283824,1184274000000000.0,inf,2262.8035073280334,16195.042,1401.0928,10.0,0.22678271,,-inf,True,4.2219957e-14,,50,738.5419,51,1.0312048,1184274000000000.0,10.0,-inf,4,1401.0928533359534,141.14,0.4189424,-161.41997,,1401.0928,7.1705213,4409.394,8.414538e-19,-168.58267,16195.042,4.2219957e-14,4409.394,1.0,
302822070000000.0,25250,-1.0,3291853,302822070000000.0,inf,2268.5928950309753,26305.21,1595.4358,10.0,0.05160659,,-inf,True,1.6511346e-13,,50,655.3675,51,0.35412046,302822070000000.0,10.0,-inf,5,1595.435734133127,160.58,0.4189424,-155.88089,659.7219,935.7139,2.5299892,2599.537,7.909569e-15,-162.49948,26305.21,1.6511346e-13,3259.259,1.0,
724878700000.0,25300,-1.0,3298928,724878700000.0,inf,2274.1954543590546,205779.33,1404.6909,10.0,0.31924754,,-inf,True,6.897706e-11,,50,484.45026,51,2.2315838,724878700000.0,10.0,-inf,6,1404.6908848651055,141.5,0.4189424,-131.52917,599.6854,805.0054,15.940327,2019.8915,2.0817149e-16,-138.64452,205779.33,6.897706e-11,2619.577,1.0,
14570623000.0,25350,-1.0,3306430,14570623000.0,inf,2279.7351088523865,1077270.2,1490.0992,10.0,0.3269758,,-inf,True,3.4315624e-09,,50,512.7146,51,1.9064897,14570623000.0,10.0,-inf,7,1490.09922628287,150.04,0.4189424,-138.36565,789.72815,700.3711,13.369852,2039.6425,3.6933513e-14,-152.42825,1077270.2,3.4315624e-09,2829.3706,1.0,
8486220000000.0,25400,-1.0,3314535,8486220000000.0,inf,2286.3242456912994,288.15488,1610.6399,10.0,0.02005613,,-inf,True,5.8919046e-12,,50,881.8442,51,0.13924499,8486220000000.0,10.0,-inf,8,1610.6397500433277,162.1,0.4189424,-193.56387,9.981418,1600.6584,0.99476045,4409.0938,2.8779749e-15,-198.70349,288.15488,5.8919046e-12,4419.075,1.0,
2885640300000.0,25450,-1.0,3321971,2885640300000.0,inf,2289.6780138015747,181470.47,1476.83,10.0,0.29553723,,-inf,True,1.7327178e-11,,50,715.7806,51,1.8055454,2885640300000.0,10.0,-inf,9,1476.8299691947186,148.72,0.4189424,-194.9682,,1476.83,12.866199,4498.912,3.7874491e-13,-203.33704,181470.47,1.7327178e-11,4498.912,1.0,
123824144000.0,25500,-1.0,3329845,123824144000.0,inf,2296.6507210731506,1105181.1,1564.4298,10.0,2.247438,,-inf,True,4.0379847e-10,,50,690.4721,51,15.718102,123824144000.0,10.0,-inf,10,1564.42987034947,157.48,0.4189424,-168.61455,699.6551,864.77484,112.27413,2539.8135,4.9511004e-14,-178.34532,1105181.1,4.0379847e-10,3239.4685,1.0,
1.0,25550,-1.0,3337446,1.0,1.5785918e+34,2302.4379189014435,1005779700000.0,1509.83,10.0,679178.5,,-1.3511707e+23,True,50.0,,50,588.53503,52,3132873.5,1.0,10.0,-3701381.5,1,1509.829967546345,152.02,0.4189424,-154.4707,319.8242,1190.0057,21452412.0,3309.372,0.124671236,-154.4707,2625960.2,50.0,3629.1963,1.0,
3.574844e+16,25600,-1.0,3348029,3.5748443e+16,inf,2311.7346560955048,279003970.0,2106.2874,10.0,91.077545,,-inf,True,1.3986624e-15,,50,1141.2047,52,628.9399,3.574844e+16,10.0,-inf,2,2106.287344387156,211.66,0.4189424,-220.61465,29.95362,2076.3337,4493.285,4969.011,1.9492958e-24,-226.65178,279003970.0,1.3986623e-15,4998.965,1.0,
4.4153027e+17,25650,-1.0,3360636,4.4153023e+17,inf,2320.025509595871,114734.445,2511.0654,10.0,0.057562843,,-inf,True,1.1324252e-16,,50,1262.4343,52,0.21897635,4.4153027e+17,10.0,-inf,3,2511.0653748069262,252.14,0.4189424,-216.92581,9.9801855,2501.0852,1.0190855,4988.773,1.8935362e-24,-234.99336,114734.445,1.1324253e-16,4998.753,1.0,
2.3525587e+20,25700,-1.0,3372605,2.3525587e+20,inf,2327.903299331665,8595952000.0,2383.883,10.0,2238.599,,-inf,True,2.1253455e-19,,50,1333.5839,52,15670.146,2.3525587e+20,10.0,-inf,4,2383.883022386699,239.38,0.4189424,-223.57475,249.85075,2134.0322,111929.63,4749.326,1.5838634e-27,-236.33707,8595952000.0,2.1253455e-19,4999.177,1.0,
2.2577669e+22,25750,-1.0,3382803,2.2577669e+22,inf,2335.1290209293365,94686.83,2029.1622,9.999999,0.06659231,,-inf,True,2.2145776e-21,,50,1136.3485,52,0.24589236,2.2577669e+22,9.999999,-inf,5,2029.1622096086119,203.96,0.4189424,-179.15392,9.979665,2019.1826,1.5441816,4988.5137,3.847641e-33,-213.93388,94686.83,2.2145776e-21,4998.493,1.0,
1.4954056e+17,25800,-1.0,3394338,1.4954056e+17,inf,2344.2811279296875,191734200000.0,2296.8616,10.0,91256.3,,-inf,True,3.3435747e-16,,50,1258.8755,52,638794.06,1.4954056e+17,10.0,-inf,6,2296.8614915489925,230.7,0.4189424,-214.82332,249.76627,2047.0953,4562815.0,4749.042,1.9921213e-25,-233.37473,191734200000.0,3.3435747e-16,4998.808,1.0,
1.5417393e+17,25850,-1.0,3406275,1.5417393e+17,inf,2352.8533413410187,16628.379,2377.2832,10.0,0.0120641375,,-inf,True,3.2430904e-16,,50,1172.6616,52,0.047851384,1.5417393e+17,10.0,-inf,7,2377.283242042531,238.74,0.4189424,-229.52795,239.80998,2137.4731,0.30190375,4759.0337,3.5667872e-27,-238.12749,16628.379,3.2430904e-16,4998.8438,1.0,
3.4642815e+17,25900,-1.0,3419429,3.4642815e+17,inf,2363.68252491951,34189.113,2620.6396,10.0,0.06235273,,-inf,True,1.4433007e-16,,50,1356.613,52,0.27503404,3.4642815e+17,10.0,-inf,8,2620.6398294657174,263.08,0.4189424,-234.67389,,2620.6396,1.8219719,4999.0854,3.1925777e-28,-250.47401,34189.113,1.4433007e-16,4999.0854,1.0,
1.7225035e+17,25950,-1.0,3430069,1.7225035e+17,inf,2371.1774065494537,307533.72,2117.5146,10.0,0.08735802,,-inf,True,2.9027517e-16,,50,1215.2675,52,0.4244249,1.7225035e+17,10.0,-inf,9,2117.5146200562267,212.8,0.4189424,-205.27719,9.982999,2107.532,2.9670105,4989.053,5.0167917e-27,-226.00797,307533.72,2.9027517e-16,4999.036,1.0,
3.9461305e+16,26000,-1.0,3441326,3.9461305e+16,inf,2376.2822976112366,2654.8838,2241.3557,10.0,0.12144483,,-inf,True,1.267064e-15,,50,1222.0973,52,0.8389798,3.9461305e+16,10.0,-inf,10,2241.3556114333805,225.14,0.4189424,-221.90164,89.882965,2151.4724,5.994155,4909.1343,3.313036e-29,-232.59697,2654.8838,1.267064e-15,4999.017,1.0,
1.0,26050,-1.0,3452459,1.0,3.142477e+28,2383.0748331546783,23289836000.0,2215.8516,10.0,1968.1014,,-3.2512415e+20,True,50.0,,50,1134.4529,53,5125.1543,1.0,10.0,-8031061.0,1,2215.8515336214696,222.66,0.4189424,-200.2183,249.8714,1965.9801,33423.773,4489.594,0.4418959,-200.2183,6196981.0,50.0,4739.466,1.0,
18498936.0,26100,-1.0,3463481,18498936.0,inf,2392.3690915107727,12249668.0,2194.074,10.0,1.9817412,,-inf,True,2.7028582e-06,,50,1024.7993,53,13.397264,18498936.0,10.0,-inf,2,2194.073926194363,220.44,0.4189424,-181.53552,369.7973,1824.2766,95.74528,4629.5005,1.0157705e-16,-193.60278,12249668.0,2.7028582e-06,4999.298,1.0,
289906660.0,26150,-1.0,3474577,289906660.0,inf,2400.3294723033905,10185265.0,2209.077,10.0,4.2051024,,-inf,True,1.7246931e-07,,50,1156.3512,53,28.18153,289906660.0,10.0,-inf,3,2209.076959712314,221.92,0.4189424,-222.39194,9.979677,2199.0974,201.40405,4988.9736,2.9138362e-13,-231.70184,10185265.0,1.7246931e-07,4998.953,1.0,
22755560.0,26200,-1.0,3485126,22755560.0,inf,2407.374344110489,1588500.0,2099.2676,10.0,0.93886954,,-inf,True,2.1972653e-06,,50,1075.1198,53,5.879149,22755560.0,10.0,-inf,4,2099.2674789434714,210.98,0.4189424,-223.72293,19.96503,2079.3022,42.00486,4929.258,4.504516e-09,-231.57596,1588500.0,2.1972653e-06,4949.2227,1.0,
18092264.0,26250,-1.0,3494936,18092264.0,inf,2413.2251188755035,104051464.0,1951.7303,10.0,12.516972,,-inf,True,2.7636122e-06,,50,797.34296,53,85.00875,18092264.0,10.0,-inf,5,1951.7302515091817,196.2,0.4189424,-208.05258,299.7674,1651.963,607.4416,4698.8535,8.6698687e-10,-213.62378,104051464.0,2.7636122e-06,4998.621,1.0,
1451372.8,26300,-1.0,3504192,1451372.8,inf,2419.7218701839447,3716754.5,1840.9364,10.0,23.197134,,-inf,True,3.4450142e-05,,50,1029.7009,53,111.90599,1451372.8,10.0,-inf,6,1840.936427560342,185.12,0.4189424,-211.22908,239.76007,1601.1763,649.4796,4759.5825,3.2668397e-14,-218.16782,3716754.5,3.4450142e-05,4999.343,1.0,
58887464.0,26350,-1.0,3513795,58887464.0,inf,2423.2045781612396,72288070.0,1910.3197,10.0,9.200297,,-inf,True,8.4907714e-07,,50,1003.7322,53,60.83322,58887464.0,10.0,-inf,7,1910.319688471721,192.06,0.4189424,-215.68837,9.980624,1900.3391,434.72214,4988.925,2.3872695e-10,-217.79866,72288070.0,8.4907714e-07,4998.9053,1.0,
251350.16,26400,-1.0,3523504,251350.16,inf,2430.079999923706,3298407.8,1931.3973,10.0,1.5909654,,-inf,True,0.00019892567,,50,712.13885,53,10.639505,251350.16,10.0,-inf,8,1931.397395679452,194.18,0.4189424,-178.60846,829.70465,1101.6929,75.99427,2919.4233,1.6957415e-11,-188.1243,3298407.8,0.00019892567,3749.128,1.0,
1109827.2,26450,-1.0,3532628,1109827.2,inf,2436.071731567383,43362.387,1814.3654,10.0,0.080965325,,-inf,True,4.5052057e-05,,50,846.2189,53,0.34108227,1109827.2,10.0,-inf,9,1814.365361500626,182.48,0.4189424,-166.83932,,1814.3654,2.1739328,4059.289,5.319246e-11,-172.03793,43362.387,4.5052057e-05,4059.289,1.0,
25348094.0,26500,-1.0,3543069,25348094.0,inf,2442.9575805664062,177926.86,2077.9324,10.0,0.09423834,,-inf,True,1.9725348e-06,,50,990.59045,53,0.45275334,25348094.0,10.0,-inf,10,2077.932305297668,208.82,0.4189424,-213.90805,,2077.9324,3.092839,4998.3433,5.285674e-09,-223.03354,177926.86,1.9725348e-06,4998.3433,1.0,
1.0,26550,-1.0,3553371,1.0,14909134000.0,2450.0471472740173,258370080.0,2050.1157,10.0,75.29387,,-249419100000.0,True,50.0,,50,920.14105,54,172.88791,1.0,10.0,-7090233.5,1,2050.115618132925,206.04,0.4189424,-182.75488,29.945557,2020.17,974.44336,4969.243,0.15328479,-182.75488,5049633.0,50.0,4999.1885,1.0,
54224.934,26600,-1.0,3566514,54224.934,7.776109e+35,2459.7481043338776,12355380.0,2618.237,10.0,0.7658743,,-1.7994756e+24,True,0.000922085,,50,1380.9279,54,5.0716124,54224.934,10.0,-1.7994756e+24,2,2618.237125226529,262.86,0.4189424,-230.56032,9.979531,2608.2576,36.252747,4989.2744,1.2898764e-09,-231.67293,12355380.0,0.000922085,4999.254,1.0,
74481.58,26650,-1.0,3580856,74481.58,2.4928755e+34,2469.2984948158264,16643244.0,2859.1248,10.0,2.0012145,,-3.2219098e+23,True,0.0006713069,,50,1591.0157,54,8.128974,74481.58,10.0,-3.2219098e+23,3,2859.1248932611215,286.84,0.4189424,-229.53671,19.96497,2839.16,49.93112,4979.2793,3.659197e-10,-235.48181,16643244.0,0.0006713069,4999.244,1.0,
553717.75,26700,-1.0,3594682,553717.75,inf,2479.872311592102,26839756.0,2755.5498,10.0,13.347084,,-inf,True,9.0298716e-05,,50,1568.3022,54,85.63467,553717.75,10.0,-inf,4,2755.5497745132097,276.52,0.4189424,-231.95818,9.981482,2745.568,611.13245,4989.2725,2.5248117e-15,-235.76392,26839756.0,9.0298716e-05,4999.254,1.0,
421678.38,26750,-1.0,3607745,421678.38,inf,2490.5144617557526,242869900.0,2602.9482,10.0,19.091412,,-inf,True,0.000118573786,,50,1432.0043,54,127.84072,421678.38,10.0,-inf,5,2602.9481553881296,261.26,0.4189424,-210.49843,9.980516,2592.9678,913.22845,4989.106,2.1984941e-16,-228.52522,242869900.0,0.000118573786,4999.0864,1.0,
327247.38,26800,-1.0,3620594,327247.38,inf,2500.0851678848267,273237.12,2559.465,10.0,0.09588565,,-inf,True,0.00015278961,,50,1257.8683,54,0.23203556,327247.38,10.0,-inf,6,2559.465291009839,256.98,0.4189424,-243.39294,9.980738,2549.4846,1.0322808,4989.1953,3.0919234e-12,-244.89401,273237.12,0.00015278961,4999.1763,1.0,
160812.95,26850,-1.0,3634309,160812.95,inf,2509.5825383663177,66481864.0,2732.8125,10.0,7.212788,,-inf,True,0.00031092024,,50,1421.8228,54,48.855995,160812.95,10.0,-inf,7,2732.812399700987,274.3,0.4189424,-223.7977,9.985435,2722.8271,349.1492,4989.4,2.8241098e-14,-239.3967,66481864.0,0.00031092024,4999.3853,1.0,
52175.18,26900,-1.0,3648331,52175.18,5.840371e+33,2519.324383020401,31530230.0,2794.7822,10.0,4.648147,,-1.5594276e+23,True,0.0009583101,,50,1457.2377,54,29.71307,52175.18,10.0,-1.5594276e+23,8,2794.7821210978764,280.44,0.4189424,-232.47844,,2794.7822,212.39102,4999.14,2.8653271e-12,-245.76761,31530230.0,0.0009583101,4999.14,1.0,
80178.87,26950,-1.0,3661628,80178.87,1.3259702e+35,2528.686099290848,6331023.0,2649.4587,10.0,2.5025616,,-7.429913e+23,True,0.00062360574,,50,1439.8732,54,12.516179,80178.87,10.0,-7.429913e+23,9,2649.45882009333,265.94,0.4189424,-217.54822,9.980459,2639.4785,88.429054,4988.9976,2.3044058e-09,-222.2119,6331023.0,0.00062360574,4998.978,1.0,
106245.63,27000,-1.0,3675591,106245.63,4.430017e+36,2537.08016872406,2902188.2,2782.8162,10.0,0.7945266,,-4.2949047e+24,True,0.00047060757,,50,1429.8058,54,3.396815,106245.63,10.0,-4.2949047e+24,10,2782.8161968873196,279.26,0.4189424,-233.88132,239.84808,2542.968,23.372984,4759.3257,8.996518e-09,-236.75014,2902188.2,0.00047060757,4999.174,1.0,
1.0,27050,-1.0,3688557,1.0,15354294000.0,2543.9589307308197,306341920.0,2583.8389,10.0,45.543236,,-253170940000.0,True,50.0,,50,1480.5059,55,92.218025,1.0,10.0,-10908820.0,1,2583.8389116601697,259.32,0.4189424,-227.20119,19.964039,2563.875,475.25372,4979.338,0.070954144,-227.20119,8868121.0,50.0,4999.302,1.0,
96549.36,27100,-1.0,3703799,96549.36,inf,2552.7195546627045,57042696.0,3040.478,10.0,4.989994,,-inf,True,0.00051786983,,50,1728.3702,55,27.914219,96549.36,10.0,-inf,2,3040.477858328525,304.84,0.4189424,-232.90967,279.74857,2760.7295,199.0303,4719.722,1.6737017e-07,-236.47897,57042696.0,0.00051786983,4999.4707,1.0,
31505.422,27150,-1.0,3719309,31505.422,1.2005713e+34,2562.693606853485,2311009.5,3093.817,10.0,0.59512424,,-2.2360367e+23,True,0.0015870284,,50,1677.3513,55,2.1438558,31505.422,10.0,-2.2360367e+23,3,3093.816889922527,310.2,0.4189424,-215.28418,19.963404,3073.8535,14.801619,4979.4067,1.1655157e-08,-220.79666,2311009.5,0.0015870284,4999.37,1.0,
2242.346,27200,-1.0,3731409,2242.346,2.4761994e+26,2570.6723244190216,3463802.0,2410.5942,10.0,0.68736106,,-3.2112805e+19,True,0.022298075,,50,1614.0922,55,1.5234721,2242.346,10.0,-3.2112805e+19,4,2410.594121514772,242.0,0.4189424,-231.07182,259.80817,2150.786,8.710024,4739.565,3.0773855e-08,-236.77194,3463802.0,0.022298075,4999.373,1.0,
234797.27,27250,-1.0,3745379,234797.28,inf,2580.862617492676,23847568.0,2784.8694,10.0,4.810938,,-inf,True,0.00021294967,,50,1579.5223,55,30.121958,234797.27,10.0,-inf,5,2784.8694679613322,279.4,0.4189424,-233.22206,,2784.8694,215.5251,4998.9316,1.2978567e-10,-242.2128,23847568.0,0.00021294966,4998.9316,1.0,
1497.56,27300,-1.0,3760176,1497.56,5.0432443e+26,2589.590384244919,40749932.0,2951.7266,10.0,1.9686873,,-4.582317e+19,True,0.033387642,,50,1759.3534,55,5.5631347,1497.56,10.0,-4.582317e+19,6,2951.7263304143166,295.94,0.4189424,-229.0288,229.8682,2721.858,28.935863,4769.1865,1.1682461e-05,-233.06754,40749932.0,0.033387642,4999.0547,1.0,
2164182.0,27350,-1.0,3775190,2164182.0,inf,2601.0403599739075,20493628.0,2995.0518,10.0,2.041463,,-inf,True,2.3103417e-05,,50,1783.5579,55,11.304972,2164182.0,10.0,-inf,7,2995.0521322339814,300.28,0.4189424,-236.27881,9.9815035,2985.0706,80.91523,4989.4346,2.829498e-09,-243.80795,20493628.0,2.3103417e-05,4999.416,1.0,
151770.14,27400,-1.0,3787915,151770.14,inf,2611.2578675746918,34044412.0,2536.0427,10.0,5.030932,,-inf,True,0.00032944555,,50,1704.8751,55,26.276068,151770.14,10.0,-inf,8,2536.042770786589,254.5,0.4189424,-244.3538,289.75934,2246.2832,187.42297,4709.636,9.096644e-06,-246.44112,34044412.0,0.00032944555,4999.3955,1.0,
1046201.5,27450,-1.0,3803721,1046201.5,inf,2621.8187828063965,453144400.0,3153.63,10.0,19.68055,,-inf,True,4.7791942e-05,,50,1671.5859,55,98.873436,1046201.5,10.0,-inf,9,3153.6300477512505,316.12,0.4189424,-248.71448,289.8111,2863.819,672.14056,4709.5103,1.5772095e-09,-245.99011,453144400.0,4.7791942e-05,4999.3213,1.0,
16063.528,27500,-1.0,3818958,16063.528,1.7727876e+32,2632.475641965866,80493700.0,3039.4014,10.0,4.837514,,-2.7169552e+22,True,0.0031126412,,50,1752.0104,55,23.116333,16063.528,10.0,-2.7169552e+22,10,3039.40130154622,304.74,0.4189424,-226.19952,,3039.4014,156.57385,4999.193,2.9618517e-09,-227.93562,80493700.0,0.0031126412,4999.193,1.0,
1.0,27550,-1.0,3832019,1.0,15115980000.0,2643.3887870311737,190943150.0,2603.4846,10.0,12.592271,,-251076840000.0,True,50.0,,50,1791.2543,56,33.955074,1.0,10.0,-12027352.0,1,2603.484737453276,261.22,0.4189424,-227.92348,,2603.4846,229.56537,4999.216,0.14056332,-227.92348,9986724.0,50.0,4999.216,1.0,
