EpisodesSoFar,MeanIW,Inner Iteration,WReturnMean,MinTargetPdf,MeanEntropy,InitialReturnMean,ReturnStepMax,TimestepsSoFar,EpLenMean,EmpiricalD2Arithmetic,OptimizationReturnMean,ReturnMeanIW,StdWReturnMean,InitialReturnMin,Epsilon,EmpiricalD2Harmonic,OptimizationReturnMax,StdIW,LearnableVariance,MinBehavPdf,Penalization,DivergenceHarmonic,EpRewMean,Iteration,ESSRenyiArithmetic,Bound,EpThisIter,MinIW,InitialReturnStd,VarianceInitializer,OptimizationReturnMin,InitialReturnMax,ESSRenyiHarmonic,ReturnStepMaxmin,MeanD2-0,InitialBound,TimeElapsed,MaxIW
30450,4.6271453,9,115210270.0,-248.07721,0.4189424,4340.526,10.0,6460416,434.42,282544450.0,4040.6978,115210270.0,,299.82776,1.0,282544450.0,4699.726,31.938353,,-243.66783,True,inf,4340.525799507093,61,1.7696331e-07,-inf,50,1.2184424e-10,1412.6504,-1.0,,4999.5537,1.7696331e-07,10.0,282544450.0,-inf,1855.4189133644104,228.18936
30500,0.14348671,10,3315520.0,-246.51498,0.4189424,4461.9717,10.0,6482742,446.52,211035470000000.0,3242.9897,3315520.0,,1218.9819,1.0,211035470000000.0,3780.4858,0.57742804,,-240.21806,True,inf,4461.971580047343,61,2.36927e-13,-inf,50,3.2468943e-17,1091.5834,-1.0,,4999.468,2.36927e-13,10.0,211035470000000.0,-inf,1864.1914019584656,4.0775123
30550,31328.95,1,22919088.0,-248.84721,0.4189424,4717.317,10.0,6506342,472.0,1.0,3128.2812,779706400000.0,,1589.0354,1.0,1.0,3410.5212,133791.61,,-248.84721,True,9.818272e+26,4717.316922128338,62,50.0,-6.394916e+19,50,1.1233699,816.0948,-1.0,,4999.5566,50.0,10.0,1.0,-24960018.0,1873.826575756073,887692.44
30600,0.37094343,2,7677205.0,-257.36966,0.4189424,4793.99,10.0,6530322,479.6,5730058.0,4094.4368,7677205.0,,699.55347,1.0,5730058.0,4299.877,1.6472383,,-253.69441,True,inf,4793.990451906091,62,8.725915e-06,-inf,50,1.8048853e-13,749.306,-1.0,,4999.4307,8.725915e-06,10.0,5730058.0,-inf,1882.744609594345,11.115669
30650,0.15331481,3,1058179.5,-247.3603,0.4189424,4309.191,10.0,6551884,431.24,86312610.0,4299.211,1058179.5,,9.979986,1.0,86312610.0,4989.515,0.49687168,,-245.60022,True,inf,4309.191020347491,62,5.7928963e-07,-inf,50,1.1934012e-15,1560.8619,-1.0,,4999.495,5.7928963e-07,10.0,86312610.0,-inf,1891.8253667354584,2.2689703
30700,1.577129,4,38703316.0,-245.08801,0.4189424,4822.372,10.0,6576007,482.46,432477950.0,4082.7122,38703316.0,,739.66034,1.0,432477950.0,4259.877,8.920676,,-235.89432,True,inf,4822.372044535871,62,1.1561283e-07,-inf,50,8.372146e-19,743.4397,-1.0,,4999.537,1.1561283e-07,10.0,432477950.0,-inf,1901.5281691551208,61.905582
30750,0.7914958,5,18196744.0,-263.88904,0.4189424,4440.0425,10.0,6598220,444.26,187564590.0,4120.3086,18196744.0,,319.73346,1.0,187564590.0,4679.736,4.898892,,-246.9871,True,inf,4440.0424094645205,62,2.6657483e-07,-inf,50,1.3830321e-18,1322.5356,-1.0,,4999.469,2.6657483e-07,10.0,187564590.0,-inf,1910.5107667446136,34.927822
30800,22.39644,6,362308860.0,-248.26279,0.4189424,4519.627,10.0,6620832,452.24,36436860.0,4159.8965,362308860.0,,359.73083,1.0,36436860.0,4639.816,137.45116,,-234.5941,True,inf,4519.627016347618,62,1.3722369e-06,-inf,50,3.0514688e-16,1221.0247,-1.0,,4999.547,1.3722369e-06,10.0,36436860.0,-inf,1919.7690782546997,978.0782
30850,0.61107755,7,15262058.0,-255.07939,0.4189424,4573.3735,10.0,6643713,457.62,101747140.0,4223.5825,15262058.0,,349.7907,1.0,101747140.0,4649.68,4.2059755,,-249.14684,True,inf,4573.373142120751,62,4.914143e-07,-inf,50,8.785781e-21,1124.3499,-1.0,,4999.4707,4.914143e-07,10.0,101747140.0,-inf,1929.0000360012054,30.050913
30900,0.4065176,8,7008864.5,-256.76962,0.4189424,4623.2046,10.0,6666841,462.56,90010216.0,4583.263,7008864.5,,39.94113,1.0,90010216.0,4959.522,1.6529579,,-244.75922,True,inf,4623.204185994211,62,5.554925e-07,-inf,50,2.7347255e-15,1041.6633,-1.0,,4999.463,5.554925e-07,10.0,90010216.0,-inf,1938.2431304454803,8.645539
30950,0.35912532,9,8421527.0,-259.22833,0.4189424,4568.5786,10.0,6689696,457.1,169051420.0,4138.8237,8421527.0,,429.75537,1.0,169051420.0,4569.6587,1.6634809,,-250.30621,True,inf,4568.578993192967,62,2.95768e-07,-inf,50,4.182945e-14,1146.3708,-1.0,,4999.414,2.95768e-07,10.0,169051420.0,-inf,1946.6088862419128,10.43233
31000,0.040311523,10,261669.23,-242.91753,0.4189424,4672.3247,10.0,6713071,467.5,3592632000.0,4652.3613,261669.23,,19.96285,1.0,3592632000.0,4979.4165,0.2102183,,-230.0232,True,inf,4672.324624094789,62,1.3917373e-08,-inf,50,7.09122e-17,1041.5474,-1.0,,4999.3794,1.3917373e-08,10.0,3592632000.0,-inf,1956.1270020008087,1.4894664
31050,71672.03,1,21209126.0,-259.8217,0.4189424,4392.5127,10.0,6735049,439.56,1.0,4382.5327,1693346800000.0,,9.980231,1.0,1.0,4989.503,217564.83,,-259.8217,True,2.3599415e+24,4392.51273047457,63,50.0,-3.1351293e+18,50,0.0009627866,1383.8203,-1.0,,4999.4834,50.0,10.0,1.0,-23249990.0,1963.98060464859,1057092.4
31100,0.5270199,2,9213111.0,-265.22693,0.4189424,4013.3179,10.0,6755136,401.74,58493.625,4013.3179,9213111.0,,,1.0,58493.63,4999.4565,2.138047,,-255.16306,True,1.6365713e+35,4013.3178542212945,63,0.000854794,-8.255957e+23,50,1.8139726e-09,1675.7604,-1.0,,4999.4565,0.00085479394,10.0,58493.625,-8.255957e+23,1972.2611770629883,14.582762
31150,49.670822,3,1233882500.0,-262.90466,0.4189424,3817.973,10.0,6774249,382.26,65494.523,3817.973,1233882500.0,,,1.0,65494.527,4999.4443,302.91913,,-256.10193,True,2.0446465e+35,3817.9726413328085,63,0.00076342263,-9.227987e+23,50,1.82939e-12,1856.4943,-1.0,,4999.4443,0.0007634226,10.0,65494.523,-9.227987e+23,1980.0327134132385,2150.6448
31200,16.75494,4,418201000.0,-240.72403,0.4189424,4433.8325,10.0,6796435,443.72,166625.64,4423.8535,418201000.0,,9.979418,1.0,166625.64,4989.438,88.45113,,-236.83315,True,inf,4433.832617771538,63,0.00030007385,-inf,50,1.3610556e-10,1337.1753,-1.0,,4999.4175,0.00030007385,10.0,166625.64,-inf,1988.617380619049,596.1381
31250,0.11014726,5,1886746.4,-241.15271,0.4189424,4106.423,10.0,6816988,411.06,92088.28,4056.5144,1886746.4,,49.90864,1.0,92088.28,4949.557,0.37202162,,-239.72119,True,inf,4106.422763806979,63,0.0005429573,-inf,50,7.914561e-12,1615.2847,-1.0,,4999.466,0.0005429573,10.0,92088.28,-inf,1997.179961681366,1.786069
31300,0.19036129,6,2715289.2,-255.07884,0.4189424,4650.996,10.0,6840255,465.34,100246.2,4361.256,2715289.2,,289.74066,1.0,100246.21,4709.7954,0.57421225,,-253.7052,True,inf,4650.99638646277,63,0.000498772,-inf,50,1.8964556e-10,1016.8398,-1.0,,4999.536,0.00049877196,10.0,100246.2,-inf,2005.0877497196198,3.4245052
31350,0.9390681,7,22353438.0,-231.43353,0.4189424,4059.7415,10.0,6860575,406.4,34286.2,4039.7742,22353438.0,,19.967533,1.0,34286.2,4979.3896,3.895799,,-224.0784,True,1.0251186e+33,4059.7413912737848,63,0.0014583127,-6.5338593e+22,50,9.075196e-12,1640.8325,-1.0,,4999.3574,0.0014583127,10.0,34286.2,-6.5338593e+22,2011.4815740585327,24.523098
31400,0.13340493,8,2747315.0,-234.59329,0.4189424,3796.728,10.0,6879585,380.2,31432.295,3487.0144,2747315.0,,309.71387,1.0,31432.295,4689.5146,0.40256378,,-229.62552,True,3.1041025e+33,3796.7282429572742,63,0.0015907206,-1.136916e+23,50,9.997279e-11,1624.8525,-1.0,,4999.2285,0.0015907206,10.0,31432.295,-1.136916e+23,2017.2719385623932,2.4020987
31450,2.247228,9,24322134.0,-243.15147,0.4189424,4402.6636,10.0,6901616,440.62,40292.586,4392.681,24322134.0,,9.982802,1.0,40292.586,4989.3115,8.740346,,-240.86317,True,6.074045e+33,4402.663684114669,63,0.0012409231,-1.5904161e+23,50,9.609303e-11,1265.2319,-1.0,,4999.2944,0.0012409231,10.0,40292.586,-1.5904161e+23,2024.269232749939,55.837395
31500,0.16656506,10,3535762.0,-247.87436,0.4189424,4121.73,10.0,6922247,412.62,36884.273,3781.9353,3535762.0,,339.79492,1.0,36884.273,4659.628,0.514275,,-242.56151,True,2.6052733e+33,4121.730252858029,63,0.0013555913,-1.0416474e+23,50,4.4729407e-09,1450.9443,-1.0,,4999.423,0.0013555913,10.0,36884.273,-1.0416474e+23,2030.0318143367767,3.427851
31550,5.125708,1,19926220.0,-246.1141,0.4189424,4249.37,10.0,6943512,425.3,1.0,3599.7837,108119990.0,,649.5866,1.0,1.0,4349.893,9.76963,,-246.1141,True,428290240000.0,4249.3700712410155,64,50.0,-1335697900000.0,50,0.16825281,1367.1406,-1.0,,4999.4795,50.0,10.0,1.0,-21967080.0,2036.1999788284302,67.48353
31600,10.749212,2,65817456.0,-261.65137,0.4189424,4780.6787,10.0,6967426,478.28,1237807200.0,3441.1292,65817456.0,,1339.5494,1.0,1237807200.0,3659.9038,44.346756,,-252.36783,True,inf,4780.678538484398,64,4.0394013e-08,-inf,50,6.762913e-14,772.72876,-1.0,,4999.453,4.0394013e-08,10.0,1237807200.0,-inf,2042.7139477729797,267.35498
31650,1.3813396,3,33028946.0,-262.8466,0.4189424,4692.4517,10.0,6990899,469.46,297708.94,4692.4517,33028946.0,,,1.0,297708.94,4999.5527,2.7837508,,-262.52646,True,inf,4692.451732478399,64,0.00016794927,-inf,50,1.9901455e-11,1031.3252,-1.0,,4999.5527,0.00016794927,10.0,297708.94,-inf,2048.9788291454315,11.723301
31700,1.0881242,4,23283388.0,-254.9149,0.4189424,4760.8613,10.0,7014712,476.26,52526256000.0,4401.16,23283388.0,,359.7014,1.0,52526256000.0,4639.8057,2.1116316,,-245.38707,True,inf,4760.861049605187,64,9.519049e-10,-inf,50,2.3303554e-13,888.79193,-1.0,,4999.507,9.519049e-10,10.0,52526256000.0,-inf,2055.1857278347015,8.300897
31750,5.02585,5,123278650.0,-245.87152,0.4189424,4791.989,10.0,7038685,479.46,2681929000.0,3822.415,123278650.0,,969.57385,1.0,2681929000.0,4029.8218,25.716024,,-238.13065,True,inf,4791.988746418495,64,1.8643298e-08,-inf,50,3.8036705e-18,699.03516,-1.0,,4999.3955,1.8643298e-08,10.0,2681929000.0,-inf,2060.97247672081,183.10927
31800,4.072327,6,97316230.0,-247.9333,0.4189424,4619.6943,10.0,7061797,462.24,7024781.5,3400.0188,97316230.0,,1219.6758,1.0,7024781.5,3779.8252,20.03079,,-244.32916,True,inf,4619.694382826885,64,7.117659e-06,-inf,50,8.948896e-19,899.1498,-1.0,,4999.501,7.117659e-06,10.0,7024781.5,-inf,2066.6973643302917,141.01306
31850,4.7099733,7,112009380.0,-245.74165,0.4189424,4817.215,10.0,7085896,481.98,956441560000.0,1847.7197,112009380.0,,2969.4954,1.0,956441500000.0,2030.0281,22.990013,,-244.65794,True,inf,4817.215067764982,64,5.227711e-11,-inf,50,1.9533066e-18,516.3019,-1.0,,4999.5234,5.2277113e-11,10.0,956441560000.0,-inf,2072.6059646606445,163.90782
31900,8.65954,8,201688140.0,-237.287,0.4189424,4494.64,10.0,7108383,449.74,4646193000.0,4494.64,201688140.0,,,1.0,4646193000.0,4999.582,52.65281,,-235.29993,True,inf,4494.640402930842,64,1.0761498e-08,-inf,50,2.0991417e-13,1288.0258,-1.0,,4999.582,1.0761498e-08,10.0,4646193000.0,-inf,2078.0472962856293,376.79514
31950,3.1619632,9,73680056.0,-245.40086,0.4189424,4565.8887,10.0,7131226,456.86,9856929000.0,4555.908,73680056.0,,9.980185,1.0,9856929000.0,4989.605,14.537859,,-242.45049,True,inf,4565.888517830142,64,5.072574e-09,-inf,50,9.454194e-18,1168.415,-1.0,,4999.585,5.072574e-09,10.0,9856929000.0,-inf,2083.412381887436,101.90943
32000,1.4184495,10,17940318.0,-252.73126,0.4189424,4544.044,10.0,7153961,454.7,3915634400000.0,4254.2217,17940318.0,,289.82242,1.0,3915634400000.0,4709.6963,3.1716387,,-242.87503,True,inf,4544.044068275139,64,1.2769323e-11,-inf,50,1.3042353e-16,1215.8577,-1.0,,4999.5186,1.2769323e-11,10.0,3915634400000.0,-inf,2088.279407262802,15.269899
32050,1343.6559,1,22933856.0,-252.3067,0.4189424,4653.863,10.0,7177245,465.68,1.0,4643.8823,33545930000.0,,9.980372,1.0,1.0,4989.5083,5429.9194,,-252.3067,True,4.307549e+28,4653.862552499443,65,50.0,-4.235656e+20,50,0.20508093,1129.3456,-1.0,,4999.489,50.0,10.0,1.0,-24974728.0,2093.8616359233856,29410.986
32100,4.8346095,2,117120856.0,-234.4244,0.4189424,3299.5835,10.0,7193786,330.82,12551645.0,2989.8196,117120856.0,,309.76355,1.0,12551645.0,4689.792,21.229128,,-236.92265,True,inf,3299.583440893746,65,3.983542e-06,-inf,50,4.3948532e-08,1190.7141,-1.0,,4999.5557,3.983542e-06,10.0,12551645.0,-inf,2097.4624865055084,147.89774
32150,320.8696,3,8020141600.0,-260.3834,0.4189424,3746.1392,10.0,7212554,375.36,37839.477,2146.319,8020141600.0,,1599.8201,1.0,37839.477,3399.742,2221.426,,-258.32452,True,1.2065288e+33,3746.1392749063216,65,0.0013213713,-7.0890347e+22,50,3.1837182e-09,1063.8525,-1.0,,4999.562,0.0013213713,10.0,37839.477,-7.0890347e+22,2101.6608505249023,15870.395
32200,1.0469583,4,26101332.0,-229.3902,0.4189424,3594.3977,10.0,7230569,360.3,301319.53,2575.004,26101332.0,,1019.3943,1.0,301319.53,3980.048,3.7608018,,-226.39708,True,inf,3594.398141708853,65,0.0001659368,-inf,50,3.87951e-08,1126.6525,-1.0,,4999.4424,0.0001659368,10.0,301319.53,-inf,2106.5841085910797,21.335968
32250,0.76928866,5,18574702.0,-234.9296,0.4189424,3401.62,10.0,7247622,341.06,79002.336,3391.6387,18574702.0,,9.981687,1.0,79002.336,4989.4014,2.9246728,,-234.90135,True,1.3865104e+35,3401.6201651752804,65,0.00063289265,-7.5988646e+23,50,2.9540788e-08,1105.5055,-1.0,,4999.383,0.00063289265,10.0,79002.336,-7.5988646e+23,2110.70844745636,15.257438
32300,1.0663921,6,13204179.0,-243.39534,0.4189424,3282.1895,10.0,7264078,329.12,171783.3,2702.6785,13204179.0,,579.51086,1.0,171783.3,4419.9355,3.3839517,,-241.32953,True,inf,3282.189411965132,65,0.00029106438,-inf,50,9.8802895e-09,1193.7662,-1.0,,4999.4463,0.00029106438,10.0,171783.3,-inf,2114.669796228409,18.029026
32350,1.8744427,7,37196310.0,-221.31384,0.4189424,3547.384,10.0,7281861,355.66,322431.97,2827.753,37196310.0,,719.6313,1.0,322431.97,4279.976,8.326588,,-214.54057,True,inf,3547.384068435871,65,0.00015507147,-inf,50,4.0857167e-08,1065.5347,-1.0,,4999.6074,0.00015507147,10.0,322431.97,-inf,2118.453042984009,56.06545
32400,10.808638,8,115252480.0,-247.45822,0.4189424,3232.444,10.0,7298066,324.1,639380.6,3232.444,115252480.0,,,1.0,639380.6,4999.522,70.820045,,-248.14345,True,inf,3232.4441121253412,65,7.820068e-05,-inf,50,1.441999e-10,1327.8512,-1.0,,4999.522,7.820068e-05,10.0,639380.6,-inf,2121.7826642990112,506.30658
32450,10.574477,9,263145600.0,-233.1626,0.4189424,3405.9963,10.0,7315138,341.44,45433.305,3396.0137,263145600.0,,9.982025,1.0,45433.305,4989.558,44.819138,,-234.54338,True,5.039367e+34,3405.996077908023,65,0.0011005143,-4.5814452e+23,50,9.426688e-09,1284.0358,-1.0,,4999.54,0.0011005143,10.0,45433.305,-4.5814452e+23,2125.916914463043,235.65569
32500,27.460388,10,678444540.0,-237.75491,0.4189424,3474.9553,10.0,7332556,348.36,131347.6,2855.3984,678444540.0,,619.557,1.0,131347.6,4380.014,173.7906,,-233.6452,True,inf,3474.955342918845,65,0.0003806693,-inf,50,1.5885076e-08,1122.0994,-1.0,,4999.5713,0.0003806693,10.0,131347.6,-inf,2130.3591079711914,1242.9895
32550,3580.0137,1,13994004.0,-222.84654,0.4189424,3579.9517,10.0,7350498,358.84,1.0,2000.2466,31934505000.0,,1579.7051,1.0,1.0,3419.713,10381.372,,-222.84654,True,1.504617e+18,3579.951568599008,66,50.0,-2503293800000000.0,50,0.124414444,1085.3352,-1.0,,4999.418,50.0,10.0,1.0,-16034806.0,2134.3024480342865,70706.33
32600,0.10955565,2,1328738.2,-249.1885,0.4189424,4762.6,10.0,7374322,476.48,979058700.0,4752.62,1328738.2,,9.979714,1.0,979058750.0,4989.6064,0.52135617,,-247.37427,True,inf,4762.599837332377,66,5.106946e-08,-inf,50,1.3357854e-09,872.13055,-1.0,,4999.586,5.106946e-08,10.0,979058700.0,-inf,2139.2525675296783,3.6302688
32650,0.07236373,3,1791377.9,-248.9148,0.4189424,4778.806,10.0,7398226,478.08,627114750.0,3889.4814,1791377.9,,889.3239,1.0,627114750.0,4110.238,0.1758593,,-245.87334,True,inf,4778.805469401303,66,7.973023e-08,-inf,50,2.3717452e-12,770.6647,-1.0,,4999.5615,7.973023e-08,10.0,627114750.0,-inf,2144.7286972999573,0.96348256
32700,0.7190584,4,17777582.0,-255.16179,0.4189424,4667.438,10.0,7421577,467.02,903907260.0,4377.6733,17777582.0,,289.76492,1.0,903907260.0,4709.681,3.311112,,-250.54755,True,inf,4667.4384550445375,66,5.5315407e-08,-inf,50,2.2917547e-10,997.072,-1.0,,4999.4463,5.5315407e-08,10.0,903907260.0,-inf,2149.7468359470367,23.370844
32750,0.18998547,5,4184121.0,-249.80695,0.4189424,4358.061,10.0,7443383,436.12,1810383.6,4348.0796,4184121.0,,9.981495,1.0,1810383.6,4989.55,0.69747895,,-246.07858,True,inf,4358.061299140467,66,2.7618456e-05,-inf,50,2.756597e-06,1394.5446,-1.0,,4999.5312,2.7618456e-05,10.0,1810383.6,-inf,2154.4511635303497,4.3858943
32800,0.10297448,6,2364484.8,-246.41104,0.4189424,4680.3945,10.0,7466798,468.3,58832492.0,4350.667,2364484.8,,329.72754,1.0,58832492.0,4669.751,0.2722012,,-244.85349,True,inf,4680.394919775901,66,8.498705e-07,-inf,50,2.2964302e-08,1007.14557,-1.0,,4999.4785,8.498705e-07,10.0,58832492.0,-inf,2160.1034717559814,1.5582174
32850,0.032511707,7,675002.94,-243.58711,0.4189424,4535.8003,10.0,7489493,453.9,46528344.0,4205.9443,675002.94,,329.85614,1.0,46528344.0,4669.72,0.078285865,,-238.24927,True,inf,4535.800237083118,66,1.0746138e-06,-inf,50,6.457859e-10,1080.584,-1.0,,4999.576,1.0746138e-06,10.0,46528344.0,-inf,2164.8993039131165,0.5086346
32900,0.22456083,8,5505103.5,-237.41171,0.4189424,4658.4526,10.0,7512798,466.1,4379454000.0,4028.9043,5505103.5,,629.54834,1.0,4379454000.0,4369.9604,1.0946302,,-232.02164,True,inf,4658.452428915489,66,1.1416948e-08,-inf,50,4.042362e-12,1034.2732,-1.0,,4999.509,1.1416948e-08,10.0,4379454000.0,-inf,2170.1181783676147,7.7635403
32950,2.8164055,9,62505588.0,-234.5449,0.4189424,4651.861,10.0,7536070,465.44,6226746400.0,3672.4272,62505588.0,,979.4333,1.0,6226746400.0,4020.0642,16.974463,,-231.22621,True,inf,4651.860650185472,66,8.029875e-09,-inf,50,1.3810509e-09,906.1487,-1.0,,4999.4976,8.029875e-09,10.0,6226746400.0,-inf,2175.165927171707,120.01271
33000,3.8462164,10,95534380.0,-267.41455,0.4189424,4545.11,10.0,7558807,454.74,12092505000.0,4545.11,95534380.0,,,1.0,12092505000.0,4999.54,25.185804,,-260.69244,True,inf,4545.109752768075,66,4.1347925e-09,-inf,50,1.7836283e-11,1262.6005,-1.0,,4999.54,4.1347925e-09,10.0,12092505000.0,-inf,2180.1603157520294,180.05597
33050,12154636.0,1,22366346.0,-240.85501,0.4189424,4590.6133,10.0,7581773,459.32,1.0,4300.8325,176066700000000.0,,289.78036,1.0,1.0,4709.745,49283950.0,,-240.85501,True,9.363338e+35,4590.6127399080115,67,50.0,-1.9748189e+24,50,0.13401599,1136.9344,-1.0,,4999.5254,50.0,10.0,1.0,-24407248.0,2185.68456697464,255367780.0
33100,2.5661764,2,93620024.0,-248.4684,0.4189424,4339.731,10.0,7603493,434.4,28.00713,4339.731,62676212.0,,,1.0,28.00713,4999.4927,13.191054,,-247.45346,True,54051354000000.0,4339.731323619476,67,1.7852597,-15004150000000.0,50,0.0013811921,1413.1647,-1.0,,4999.4927,1.7852597,10.0,28.00713,-14121359000000.0,2190.9344868659973,94.109985
33150,1.2227079,3,29956246.0,-236.46329,0.4189424,4110.324,10.0,7624068,411.5,80.71221,3500.9014,29650008.0,,609.42316,1.0,80.71221,4389.9995,4.3083563,,-233.7766,True,1.6449508e+19,4110.324189339969,67,0.61948496,-8276954400000000.0,50,8.582067e-05,1427.533,-1.0,,4999.423,0.61948496,10.0,80.71221,-6400961600000000.0,2195.548229932785,28.343306
33200,4.961602,4,121796950.0,-249.70663,0.4189424,4321.6973,10.0,7645697,432.58,128.08435,4051.873,121796950.0,,269.82407,1.0,128.08435,4729.538,30.667969,,-249.66812,True,5.992985e+20,4321.697323216208,67,0.39036775,-4.9958016e+16,50,0.0007188967,1335.5403,-1.0,,4999.3623,0.39036775,10.0,128.08435,-4.9958016e+16,2200.72137594223,219.52792
33250,0.711288,5,18031644.0,-248.78987,0.4189424,4158.671,10.0,7666511,416.28,63.755127,4148.689,17016030.0,,9.982117,1.0,63.75513,4989.4385,1.8967316,,-246.36761,True,7.757071e+17,4158.670741120027,67,0.7842507,-1797390900000000.0,50,0.0050646947,1437.5605,-1.0,,4999.4204,0.7842506,10.0,63.755127,-1856865200000000.0,2205.6831617355347,12.625337
33300,2.5980084,6,60580296.0,-231.97026,0.4189424,3780.7732,10.0,7685441,378.6,24.49947,3730.8616,63956796.0,,49.911907,1.0,24.49947,4949.5366,11.387636,,-231.82173,True,146074500000000.0,3780.7733861162246,67,2.0408604,-24665330000000.0,50,0.0005532363,1715.8461,-1.0,,4999.4487,2.0408604,10.0,24.49947,-25123155000000.0,2209.9731271266937,66.35219
33350,1.0904989,7,26169204.0,-247.9686,0.4189424,4097.306,9.999999,7705949,410.16,90.53286,3817.6187,26516664.0,,279.68774,1.0,90.53286,4719.634,3.0557396,,-247.7694,True,3.0233494e+18,4097.30650784451,67,0.5522857,-3548302500000000.0,50,0.0020485085,1596.4003,-1.0,,4999.3213,0.5522857,9.999999,90.53286,-3656995800000000.0,2214.765638589859,20.616516
33400,0.50841177,8,9837035.0,-245.49005,0.4189424,3964.9937,10.0,7725795,396.92,61.34875,3955.012,11371128.0,,9.981771,1.0,61.34875,4989.467,0.8223293,,-245.9411,True,5.881431e+17,3964.9935272114094,67,0.8150125,-1565092800000000.0,50,0.0020354223,1661.7804,-1.0,,4999.4487,0.8150125,10.0,61.34875,-2397471700000000.0,2219.296083211899,4.9689593
33450,38.215523,9,953040960.0,-237.34142,0.4189424,4180.001,10.0,7746715,418.4,1185.2089,4170.0205,953040960.0,,9.980753,1.0,1185.2089,4989.437,257.4833,,-235.97693,True,5.9930254e+26,4180.001143221874,67,0.04218666,-4.9959297e+19,50,0.0006513944,1564.9518,-1.0,,4999.418,0.04218666,10.0,1185.2089,-4.9959297e+19,2224.409875392914,1840.4987
33500,53.90604,10,1244630100.0,-245.27812,0.4189424,4291.1064,10.0,7768188,429.46,41.82202,3991.2898,1346035700.0,,299.8166,1.0,41.82202,4699.6836,369.2665,,-243.68626,True,6941178000000000.0,4291.106076249705,67,1.1955425,-170030800000000.0,50,0.0005130202,1393.4967,-1.0,,4999.5,1.1955425,10.0,41.82202,-170214100000000.0,2229.4138190746307,2638.6462
33550,89.65019,1,16770135.0,-232.92743,0.4189424,3729.9424,10.0,7786863,373.5,1.0,3370.2954,1553413900.0,,359.6471,1.0,1.0,4639.8384,232.83876,,-232.92743,True,1073259200000.0,3729.9422541534736,68,50.0,-2115808000000.0,50,0.11777886,1690.4633,-1.0,,4999.4854,50.0,10.0,1.0,-18810994.0,2234.1895990371704,1254.1537
33600,1.6829009,2,41099330.0,-250.79489,0.4189424,4679.307,10.0,7810272,468.18,409642670000000.0,3789.6418,41099330.0,,889.6655,1.0,409642670000000.0,4109.794,7.7836947,,-239.37582,True,inf,4679.307172665827,68,1.220576e-13,-inf,50,1.1576528e-19,887.07465,-1.0,,4999.4595,1.220576e-13,10.0,409642670000000.0,-inf,2239.4273710250854,52.147232
33650,8.344988,3,199986480.0,-261.52695,0.4189424,4551.0674,10.0,7833047,455.5,5.9901497e+17,4531.104,199986480.0,,19.963612,1.0,5.9901497e+17,4979.5806,50.622944,,-245.492,True,inf,4551.067414952645,68,8.3470365e-17,-inf,50,2.6513673e-21,1016.02954,-1.0,,4999.544,8.3470365e-17,10.0,5.9901497e+17,-inf,2244.9407393932343,361.71954
33700,37.6618,4,915692700.0,-255.67259,0.4189424,4703.2705,10.0,7856576,470.58,1601969000000.0,4413.4683,915692700.0,,289.80237,1.0,1601969000000.0,4709.7134,249.46408,,-245.82765,True,inf,4703.270453355241,68,3.121159e-11,-inf,50,9.2002684e-26,937.3793,-1.0,,4999.5156,3.121159e-11,10.0,1601969000000.0,-inf,2250.5232133865356,1783.0016
33750,3.1535199,5,43218096.0,-259.45978,0.4189424,4870.244,10.0,7880938,487.24,218074130000000.0,4270.6875,43218096.0,,599.5565,1.0,218074130000000.0,4399.928,11.034069,,-249.41016,True,inf,4870.244149849082,68,2.2927984e-13,-inf,50,7.427173e-24,635.0291,-1.0,,4999.485,2.2927984e-13,10.0,218074130000000.0,-inf,2256.0084059238434,72.237595
