EmpiricalD2Arithmetic,ReturnStepMaxmin,InitialBound,VarianceInitializer,TimestepsSoFar,InitialReturnMean,OptimizationReturnMax,WReturnMean,EpLenMean,MinTargetPdf,OptimizationReturnMin,EmpiricalD2Harmonic,MinBehavPdf,Penalization,TimeElapsed,InitialReturnMax,InitialReturnMin,MeanIW,EpRewMean,MeanEntropy,EpisodesSoFar,Bound,Inner Iteration,InitialReturnStd,ESSRenyiHarmonic,StdIW,MinIW,ESSRenyiArithmetic,LearnableVariance,ReturnMeanIW,MaxIW,MeanD2-0,Epsilon,StdWReturnMean,OptimizationReturnMean,DivergenceHarmonic,ReturnStepMax,Iteration,EpThisIter
770198.9,10.0,-inf,-1.0,3454903,1985.943,4289.753,988840.6,199.64,-208.96768,,770198.9,-201.68027,True,2432.897537469864,4649.4194,359.66638,0.19948511,1985.9430072078062,0.4189424,26150,-inf,3,1100.716,6.49183e-05,0.7356481,4.1994585e-15,6.49183e-05,,988840.6,4.638369,770198.9,1.0,,1626.2766,inf,10.0,53,50
459119.44,10.0,-inf,-1.0,3466836,2376.3274,4929.0293,3698917.8,238.66,-237.99323,,459119.44,-231.41379,True,2440.815140247345,4998.913,69.88391,1.2110095,2376.327372034151,0.4189424,26200,-inf,4,1203.5255,0.000108904125,3.6591957,7.6832643e-13,0.000108904125,,3698917.8,19.548836,459119.44,1.0,,2306.4436,inf,10.0,53,50
403678.16,10.0,-inf,-1.0,3478791,2380.788,4579.2295,490660.97,239.1,-243.82181,,403678.16,-227.39977,True,2449.19642162323,4998.907,419.6778,0.68655086,2380.7880240621366,0.4189424,26250,-inf,5,1271.9845,0.00012386104,2.202282,5.4449616e-15,0.00012386104,,490660.97,12.822003,403678.16,1.0,,1961.1101,inf,10.0,53,50
71642.23,10.0,-6.590591e+23,-1.0,3489385,2108.8289,4659.244,2666398.8,211.88,-232.9253,,71642.23,-227.30696,True,2456.7027299404144,4998.92,339.6759,0.7942414,2108.8288476095217,0.4189424,26300,-6.590591e+23,6,1176.6938,0.0006979124,3.2777138,4.5959534e-09,0.0006979124,,2666398.8,21.61054,71642.23,1.0,,1769.1528,1.0433625e+35,10.0,53,50
112581.01,10.0,-1.1508805e+24,-1.0,3501193,2351.4453,4999.245,11152069.0,236.16,-231.13867,,112581.01,-219.84218,True,2463.5974147319794,4999.245,,7.40592,2351.4453024209856,0.4189424,26350,-1.1508805e+24,7,1195.5587,0.00044412466,42.562927,2.5774053e-11,0.00044412466,,11152069.0,303.17252,112581.01,1.0,,2351.4453,3.1807823e+35,10.0,53,50
442759070.0,10.0,-inf,-1.0,3513276,2406.6113,4949.0513,61546644.0,241.66,-231.43677,,442759070.0,-221.12865,True,2472.13734459877,4998.9766,49.925476,12.915561,2406.6115986516256,0.4189424,26400,-inf,8,1127.627,1.12928234e-07,63.709553,3.944958e-19,1.12928234e-07,,61546644.0,386.7384,442759070.0,1.0,,2356.686,inf,10.0,53,50
102973.13,10.0,-4.0973395e+24,-1.0,3525096,2354.2297,4589.8,442631680.0,236.4,-218.55086,,102973.13,-211.91223,True,2480.0758664608,4999.3975,409.5979,143.46465,2354.229985674581,0.4189424,26450,-4.0973395e+24,9,1252.7549,0.00048556356,839.5572,1.8753178e-12,0.00048556356,,442631680.0,5886.787,102973.13,1.0,,1944.6321,4.0311086e+36,10.0,53,50
526034.8,10.0,-inf,-1.0,3536356,2241.664,4609.32,566577.44,225.2,-205.14207,,526034.8,-200.88,True,2489.3834512233734,4999.099,389.77948,0.4468278,2241.6639600642225,0.4189424,26500,-inf,10,1135.9185,9.5050746e-05,1.4213272,5.7389473e-16,9.5050746e-05,,566577.44,8.180313,526034.8,1.0,,1851.8845,inf,10.0,53,50
1.0,10.0,-9271265.0,-1.0,3548072,2333.2,4649.307,7230776.5,234.32,-227.9021,,1.0,-227.9021,True,2498.0566709041595,4999.049,349.7417,1180.2373,2333.199818139458,0.4189424,26550,-2.1879285e+19,1,1336.7705,50.0,2729.3486,0.090501435,50.0,,7999627000.0,11183.269,1.0,1.0,,1983.458,1.1497621e+26,10.0,54,50
428429.03,10.0,-inf,-1.0,3564961,3370.071,4609.5234,2813821.8,337.78,-249.01419,,428429.03,-246.31961,True,2509.6809911727905,4999.2656,389.74237,0.29917625,3370.0709714963727,0.4189424,26600,-inf,2,1610.1947,0.00011670544,1.7974296,1.2962563e-06,0.00011670544,,2813821.8,12.849228,428429.03,1.0,,2980.3289,inf,10.0,54,50
747254700.0,10.0,-inf,-1.0,3579003,2799.2039,4999.3696,8292776.5,280.84,-245.14833,,747254700.0,-242.29405,True,2518.547575712204,4999.3696,,5.943455,2799.203679957091,0.4189424,26650,-inf,3,1572.8314,6.691159e-08,32.542423,1.5016758e-08,6.691159e-08,,8292776.5,227.11337,747254700.0,1.0,,2799.2039,inf,10.0,54,50
21693632.0,10.0,-inf,-1.0,3592024,2595.2,4719.594,441832.1,260.42,-239.84416,,21693632.0,-236.80376,True,2528.6556906700134,4999.3135,279.7193,0.14801244,2595.199951862301,0.4189424,26700,-inf,4,1673.2373,2.3048237e-06,0.6667219,4.914048e-08,2.3048237e-06,,441832.1,4.6725373,21693632.0,1.0,,2315.4807,inf,10.0,54,50
346362000000.0,10.0,-inf,-1.0,3607270,3041.3743,4989.2974,40228876.0,304.92,-239.55016,,346362000000.0,-238.54985,True,2537.8840119838715,4999.2803,9.983009,14.56482,3041.3742742131685,0.4189424,26750,-inf,5,1773.6259,1.4435764e-10,90.04775,1.324492e-07,1.4435764e-10,,40228876.0,641.27295,346362000000.0,1.0,,3031.3914,inf,10.0,54,50
2717764.5,10.0,-inf,-1.0,3621673,2871.5935,4649.5127,662661000.0,288.06,-236.84337,,2717764.5,-230.03981,True,2547.204349756241,4999.18,349.66733,95.626396,2871.5936332195643,0.4189424,26800,-inf,6,1540.8774,1.8397473e-05,515.10114,1.2316982e-06,1.8397473e-05,,662661000.0,3487.1145,2717764.5,1.0,,2521.9263,inf,10.0,54,50
389785470.0,10.0,-inf,-1.0,3634244,2505.0525,4969.213,90711940.0,251.42,-222.06967,,389785470.0,-215.36139,True,2555.222592115402,4999.162,29.949444,20.577724,2505.0524829521346,0.4189424,26850,-inf,7,1691.5659,1.2827569e-07,123.739235,1.2875954e-09,1.2827569e-07,,90711940.0,874.21875,389785470.0,1.0,,2475.1033,inf,10.0,54,50
20505142.0,10.0,-inf,-1.0,3646896,2521.8728,4969.1313,144110.64,253.04,-235.18091,,20505142.0,-232.13719,True,2563.3321571350098,4999.075,29.94394,0.10143991,2521.8728774949936,0.4189424,26900,-inf,8,1841.9064,2.4384128e-06,0.2559806,5.318057e-08,2.4384128e-06,,144110.64,1.1060253,20505142.0,1.0,,2491.929,inf,10.0,54,50
3914078700.0,10.0,-inf,-1.0,3659918,2594.8037,4659.055,2207716.2,260.44,-225.41438,,3914078700.0,-220.29755,True,2572.070587873459,4998.9175,339.86227,0.5706156,2594.8036076794738,0.4189424,26950,-inf,9,1630.973,1.2774398e-08,2.3486004,2.6023551e-08,1.2774398e-08,,2207716.2,15.987829,3914078700.0,1.0,,2254.9412,inf,10.0,54,50
84205170000.0,9.999999,-inf,-1.0,3674372,2881.9546,4669.3,402267.1,289.08,-245.27695,,84205170000.0,-241.34059,True,2581.7879769802094,4999.095,329.79523,0.09304323,2881.9546613428192,0.4189424,27000,-inf,10,1591.4194,5.937878e-10,0.30247983,1.7289457e-08,5.937878e-10,,402267.1,1.5799809,84205170000.0,1.0,,2552.1594,inf,9.999999,54,50
1.0,10.0,-13727805.0,-1.0,3689573,3031.0967,4969.232,11687202.0,304.02,-245.02295,,1.0,-245.02295,True,2592.2553145885468,4999.1797,29.947979,23.604694,3031.096246671742,0.4189424,27050,-2.1834774e+16,1,1581.0306,50.0,43.903324,0.025731437,50.0,,370651740.0,250.4564,1.0,1.0,,3001.1482,1.1449689e+20,10.0,55,50
73417.086,10.0,-2.774096e+23,-1.0,3701597,2394.9836,4939.0303,4714549.5,240.48,-225.12875,,73417.086,-224.9373,True,2600.8718934059143,4998.926,59.895344,1.4964843,2394.9838130518465,0.4189424,27100,-2.774096e+23,2,1295.6333,0.0006810404,6.514211,1.3837251e-08,0.0006810404,,4714549.5,34.339912,73417.086,1.0,,2335.0886,1.848534e+34,10.0,55,50
185798.84,10.0,-inf,-1.0,3713013,2273.4377,4959.477,2348180000.0,228.32,-222.48584,,185798.84,-221.39961,True,2609.858784198761,4999.417,39.939964,94.29101,2273.437689308109,0.4189424,27150,-inf,3,1212.8217,0.00026910825,656.53296,3.7226425e-08,0.00026910825,,2348180000.0,4689.9917,185798.84,1.0,,2233.4976,inf,10.0,55,50
5459.0586,10.0,-4.352272e+20,-1.0,3724771,2342.3838,4949.3105,22458312.0,235.16,-224.28351,,5459.0586,-221.42322,True,2618.2357347011566,4999.218,49.907265,2.5904527,2342.383937311461,0.4189424,27200,-4.352272e+20,4,1314.9149,0.009159088,10.790684,2.7487422e-06,0.009159088,,22458312.0,74.784134,5459.0586,1.0,,2292.4768,4.5489914e+28,10.0,55,50
30221.68,10.0,-3.812847e+22,-1.0,3738175,2671.3518,4999.5537,9926254.0,268.08,-234.71402,,30221.68,-234.20453,True,2627.154841899872,4999.5537,,3.5638974,2671.351649814468,0.4189424,27250,-3.812847e+22,5,1497.2297,0.0016544415,20.346367,1.585161e-07,0.0016544415,,9926254.0,145.26305,30221.68,1.0,,2671.3518,3.4903178e+32,10.0,55,50
29559.223,10.0,-5.544135e+22,-1.0,3751432,2641.5247,4969.3745,25350638.0,265.14,-228.3943,,29559.22,-229.40456,True,2635.143175840378,4999.3257,29.951347,5.6612134,2641.5247050690837,0.4189424,27300,-5.544135e+22,6,1411.6133,0.0016915195,25.4577,4.9068547e-08,0.0016915194,,25350638.0,169.65746,29559.223,1.0,,2611.5735,7.380964e+32,10.0,55,50
79815.05,10.0,-9.876025e+23,-1.0,3763252,2353.535,4999.2383,684874.25,236.4,-227.85635,,79815.05,-225.1239,True,2644.375286102295,4999.2383,,1.0150928,2353.5346925371814,0.4189424,27350,-9.876025e+23,7,1114.7876,0.0006264483,6.2017117,2.4751188e-07,0.0006264483,,684874.25,44.243443,79815.05,1.0,,2353.535,2.342288e+35,10.0,55,50
39097.39,10.0,-9.125916e+22,-1.0,3776761,2692.3018,4609.3486,46531868.0,270.18,-243.24176,,39097.39,-243.63976,True,2654.927020072937,4999.051,389.70197,8.637044,2692.301822197929,0.4189424,27400,-9.125916e+22,8,1306.3113,0.0012788577,35.6535,1.0289127e-09,0.0012788577,,46531868.0,231.93492,39097.39,1.0,,2302.5999,2.0002948e+33,10.0,55,50
949026.8,10.0,-inf,-1.0,3787253,2088.6897,4989.4917,20960466.0,209.84,-237.23723,,949026.8,-236.65955,True,2663.527283191681,4999.474,9.982267,2.1705465,2088.6895835577166,0.4189424,27450,-inf,9,1278.0056,5.268555e-05,7.3314204,6.7760006e-08,5.268555e-05,,20960466.0,39.873,949026.8,1.0,,2078.7073,inf,10.0,55,50
600549.6,10.0,-inf,-1.0,3799407,2420.6006,4999.033,61733030.0,243.08,-222.4307,,600549.6,-217.81544,True,2671.807959794998,4999.033,,4.959881,2420.6006378865563,0.4189424,27500,-inf,10,1385.175,8.3257066e-05,18.62206,5.417901e-08,8.3257066e-05,,61733030.0,125.77992,600549.6,1.0,,2420.6006,inf,10.0,55,50
1.0,9.999999,-10456798.0,-1.0,3812057,2520.764,4619.413,8416240.0,253.0,-210.95122,,1.0,-210.95122,True,2681.1945853233337,4999.132,379.71875,2219.8716,2520.763916944021,0.4189424,27550,-4.5751813e+17,1,1435.9629,50.0,8477.787,0.099853955,50.0,,25021483000.0,58601.504,1.0,1.0,,2141.0452,5.0272377e+22,9.999999,56,50
1313.9348,9.999999,-6.330003e+18,-1.0,3825657,2712.0945,4999.228,57393090.0,272.0,-240.1172,,1313.9348,-236.8916,True,2690.5339257717133,4999.228,,7.3193207,2712.0942440173158,0.4189424,27600,-6.330003e+18,2,1838.2567,0.03805364,39.88227,5.7482033e-05,0.03805364,,57393090.0,275.94696,1313.9348,1.0,,2712.0945,9.6224864e+24,9.999999,56,50
1254775.0,10.0,-inf,-1.0,3838672,2593.5994,4979.0117,663737.2,260.3,-232.05644,,1254775.0,-226.08986,True,2700.256294965744,4998.9775,19.965584,0.64641654,2593.5993687487753,0.4189424,27650,-inf,3,1649.5209,3.9847782e-05,2.9012506,4.6498144e-07,3.9847782e-05,,663737.2,18.736498,1254775.0,1.0,,2573.6338,inf,10.0,56,50
3097.3428,10.0,-1.7018542e+20,-1.0,3853364,2929.9182,4579.4575,5903784.0,293.84,-249.33913,,3097.3428,-245.74323,True,2709.4342913627625,4999.1035,419.64612,1.5015893,2929.918069955472,0.4189424,27700,-1.7018542e+20,4,1685.8513,0.01614287,8.786032,3.7394002e-05,0.01614287,,5903784.0,62.541718,3097.3428,1.0,,2510.272,6.956126e+27,10.0,56,50
2618454.0,10.0,-inf,-1.0,3867873,2892.2576,4949.362,796019200.0,290.18,-223.39236,,2618454.0,-222.84763,True,2719.3357014656067,4999.274,49.912212,100.32861,2892.257592775054,0.4189424,27750,-inf,5,1487.9592,1.9095238e-05,695.7755,2.8853642e-06,1.9095238e-05,,796019200.0,4970.5786,2618454.0,1.0,,2842.3452,inf,10.0,56,50
427006.47,10.0,-inf,-1.0,3879837,2383.542,4989.377,479396.34,239.28,-258.34137,,427006.47,-256.77283,True,2727.73979473114,4999.3564,9.97955,0.12906225,2383.5419916747323,0.4189424,27800,-inf,6,1616.953,0.00011709424,0.2918345,1.3247707e-06,0.00011709424,,479396.34,1.029176,427006.47,1.0,,2373.5623,inf,10.0,56,50
1238792.0,10.0,-inf,-1.0,3893845,2793.0142,4689.4497,785103.1,280.16,-241.70708,,1238792.0,-236.68677,True,2737.6930515766144,4999.283,309.8334,0.11096264,2793.013997787346,0.4189424,27850,-inf,7,1691.2473,4.03619e-05,0.49178356,2.7151852e-06,4.03619e-05,,785103.1,3.2735746,1238792.0,1.0,,2483.1804,inf,10.0,56,50
28023.008,10.0,-5.3601944e+23,-1.0,3907079,2637.3179,4979.0996,3207316.2,264.68,-228.8666,,28023.008,-224.70712,True,2747.247477054596,4999.0586,19.95905,0.6020664,2637.317621457918,0.4189424,27900,-5.3601944e+23,8,1697.2894,0.0017842482,2.0318213,2.2116034e-05,0.0017842482,,3207316.2,9.5490265,28023.008,1.0,,2617.3586,6.9008007e+34,10.0,56,50
5746.6694,10.0,-9.673353e+19,-1.0,3920856,2746.809,4979.3086,2276558.2,275.54,-243.40007,,5746.6694,-243.56288,True,2757.4684636592865,4999.2764,19.967758,0.31158295,2746.808914928734,0.4189424,27950,-9.673353e+19,9,1722.9598,0.008700692,1.3126303,4.2283964e-06,0.008700692,,2276558.2,9.229285,5746.6694,1.0,,2726.8413,2.2470708e+27,10.0,56,50
988409.94,10.0,-inf,-1.0,3934310,2681.4177,4649.4087,828259.0,269.08,-229.69804,,988409.94,-228.79884,True,2765.840210199356,4999.1084,349.69965,0.07196302,2681.4177143706024,0.4189424,28000,-inf,10,1569.8885,5.05863e-05,0.2281895,1.5538742e-05,5.05863e-05,,828259.0,1.3683717,988409.94,1.0,,2331.718,inf,10.0,56,50
1.0,10.0,-12394869.0,-1.0,3947865,2702.2715,4669.542,10354227.0,271.1,-226.75145,,1.0,-226.75145,True,2774.5611321926117,4999.2314,329.6894,9.653212,2702.2715266528267,0.4189424,28050,-307843100000.0,1,1746.9846,50.0,12.612641,0.019318622,50.0,,106129710.0,53.593624,1.0,1.0,,2372.5823,22742469000.0,10.0,57,50
122061.22,10.0,-inf,-1.0,3961922,2802.037,4619.66,139488030.0,281.14,-250.07811,,122061.23,-251.69797,True,2784.7216382026672,4999.34,379.67993,15.903194,2802.037160977227,0.4189424,28100,-inf,2,1422.7354,0.00040963048,94.90933,3.0436584e-07,0.0004096305,,139488030.0,679.1303,122061.22,1.0,,2422.3572,inf,10.0,57,50
44841.715,10.0,-1.2267579e+23,-1.0,3979796,3567.4573,4289.987,99651850.0,357.48,-246.31636,,44841.715,-245.72414,True,2797.505834341049,4999.5156,709.5288,9.586618,3567.4573213859635,0.4189424,28150,-1.2267579e+23,3,1403.2573,0.0011150332,44.233875,6.8744384e-09,0.0011150332,,99651850.0,310.36917,44841.715,1.0,,2857.9285,3.613244e+33,10.0,57,50
12531.218,10.0,-5.565896e+21,-1.0,3994334,2898.026,4969.333,63384356.0,290.76,-268.57965,,12531.218,-264.80792,True,2807.4843833446503,4999.2827,29.949804,7.6350493,2898.0258892695374,0.4189424,28200,-5.565896e+21,4,1320.9996,0.003990035,26.803009,3.8917236e-08,0.003990035,,63384356.0,163.20778,12531.218,1.0,,2868.0762,7.4392755e+30,10.0,57,50
11627.881,10.0,-6.8788493e+21,-1.0,4007282,2580.072,4999.338,28139374.0,258.96,-229.05333,,11627.881,-227.55855,True,2816.1116890907288,4999.338,,2.7783337,2580.0721144333443,0.4189424,28250,-6.8788493e+21,5,1410.9055,0.0043000095,12.594701,1.4977805e-07,0.0043000095,,28139374.0,88.621544,11627.881,1.0,,2580.072,1.1362473e+31,10.0,57,50
1168.9583,10.0,-2.113778e+18,-1.0,4021045,2743.436,4649.5786,46872256.0,275.26,-223.55814,,1168.9583,-224.91673,True,2825.5917525291443,4999.225,349.64642,3.375433,2743.435724558031,0.4189424,28300,-2.113778e+18,6,1395.9701,0.042773128,10.254562,2.8611387e-08,0.042773128,,46872256.0,58.636074,1168.9583,1.0,,2393.7893,1.0729986e+24,10.0,57,50
81028.47,10.0,-inf,-1.0,4033259,2433.14,4659.806,158537200.0,244.28,-228.24924,,81028.47,-224.22652,True,2834.644430875778,4999.516,339.70987,11.942007,2433.1400353226836,0.4189424,28350,-inf,7,1314.7433,0.0006170671,69.57343,6.644028e-08,0.0006170671,,158537200.0,497.43887,81028.47,1.0,,2093.4302,inf,10.0,57,50
9146410.0,10.0,-inf,-1.0,4047450,2828.3357,4999.043,35167070.0,283.82,-219.80408,,9146410.0,-219.55135,True,2844.732077360153,4999.043,,3.354662,2828.3357858917825,0.4189424,28400,-inf,8,1349.4976,5.4666257e-06,10.173508,2.8295565e-06,5.4666257e-06,,35167070.0,51.06687,9146410.0,1.0,,2828.3357,inf,10.0,57,50
18678462.0,10.0,-inf,-1.0,4061643,2829.27,4999.0996,33484344.0,283.86,-225.18703,,18678462.0,-225.56384,True,2855.053582906723,4999.0996,,4.1778812,2829.2701245994826,0.4189424,28450,-inf,9,1579.9802,2.6768798e-06,12.533153,1.4094889e-08,2.6768798e-06,,33484344.0,57.495373,18678462.0,1.0,,2829.27,inf,10.0,57,50
1831205.0,10.0,-inf,-1.0,4075981,2858.4575,4929.4453,14742260.0,286.76,-232.48813,,1831204.9,-226.73917,True,2865.061603307724,4999.3506,69.90547,13.907238,2858.457680682148,0.4189424,28500,-inf,10,1428.5134,2.7304428e-05,86.35343,2.4512978e-08,2.7304426e-05,,14742260.0,617.5819,1831205.0,1.0,,2788.5522,inf,10.0,57,50
1.0,10.0,-12093068.0,-1.0,4090341,2862.6868,4649.275,10052582.0,287.2,-218.87851,,1.0,-218.87851,True,2874.1285529136658,4999.0405,349.7657,4546.013,2862.6869222906694,0.4189424,28550,-4.911052e+18,1,1362.9403,50.0,9162.416,0.09021603,50.0,,31692767000.0,39328.184,1.0,1.0,,2512.9214,5.792869e+24,10.0,58,50
21752.68,10.0,-1.258758e+23,-1.0,4101971,2316.5276,4609.3594,454929.34,232.6,-258.34756,,21752.68,-256.77597,True,2881.5172350406647,4999.1255,389.76602,0.048381906,2316.5277878169045,0.4189424,28600,-1.258758e+23,2,1523.3259,0.0022985674,0.071047954,0.00019188308,0.0022985674,,454929.34,0.31651312,21752.68,1.0,,1926.7617,3.8053933e+33,10.0,58,50
324008.78,10.0,-inf,-1.0,4115138,2623.983,4659.281,141124590.0,263.34,-229.80788,,324008.78,-227.87663,True,2892.158429145813,4999.08,339.79935,18.81089,2623.9828879245715,0.4189424,28650,-inf,3,1553.6538,0.0001543168,131.04951,0.0008219082,0.0001543168,,141124590.0,936.1555,324008.78,1.0,,2284.1833,inf,10.0,58,50
33943.887,10.0,-6.918092e+23,-1.0,4128582,2680.238,4989.553,56855144.0,268.88,-226.64993,,33943.887,-227.00247,True,2902.0843720436096,4999.534,9.980729,6.5645576,2680.2383401246457,0.4189424,28700,-6.918092e+23,4,1716.0089,0.0014730192,33.330044,0.0008860408,0.0014730192,,56855144.0,220.4544,33943.887,1.0,,2670.2578,1.1490681e+35,10.0,58,50
669820260000.0,9.999999,-inf,-1.0,4142036,2681.4338,4639.7485,23664008.0,269.08,-223.47597,,669820260000.0,-220.18916,True,2910.0890097618103,4999.4307,359.682,0.9841919,2681.4335722789488,0.4189424,28750,-inf,5,1459.1964,7.464689e-11,6.406194,2.4284522e-05,7.464689e-11,,23664008.0,45.820774,669820260000.0,1.0,,2321.7515,inf,9.999999,58,50
459785.8,10.0,-inf,-1.0,4155924,2769.1655,4989.554,14785335.0,277.76,-235.97281,,459785.78,-234.98972,True,2919.451524734497,4999.534,9.979953,0.6563674,2769.166007279949,0.4189424,28800,-inf,6,1669.9158,0.000108746295,2.75446,0.0004305848,0.00010874629,,14785335.0,18.048569,459785.8,1.0,,2759.1863,inf,10.0,58,50
4226.1895,10.0,-1.5420154e+20,-1.0,4172365,3279.2656,4649.55,14065035.0,328.82,-238.01294,,4226.1895,-235.53828,True,2930.2004919052124,4999.197,349.64673,0.816293,3279.2655378782797,0.4189424,28850,-1.5420154e+20,7,1593.8448,0.011830988,3.4085252,0.00016689926,0.011830988,,14065035.0,21.420128,4226.1895,1.0,,2929.6191,5.7104166e+27,10.0,58,50
66166.77,9.999999,-inf,-1.0,4184941,2506.1794,4629.4062,16708477.0,251.52,-233.45161,,66166.77,-232.06241,True,2938.953006029129,4999.073,369.66675,1.758752,2506.1794450212956,0.4189424,28900,-inf,8,1537.4343,0.0007556663,11.611768,0.00036555526,0.0007556663,,16708477.0,83.02136,66166.77,1.0,,2136.5127,inf,9.999999,58,50
34896.613,10.0,-1.2475506e+24,-1.0,4200670,3138.1575,4639.7285,335065380000.0,314.58,-231.06445,,34896.613,-229.67508,True,2949.070962190628,4999.4834,359.75497,89032.5,3138.1575143386513,0.4189424,28950,-1.2475506e+24,9,1790.3986,0.0014328038,623206.25,0.00034908153,0.0014328038,,335065380000.0,4451476.0,34896.613,1.0,,2778.4026,3.7368616e+35,10.0,58,50
102307.13,10.0,-inf,-1.0,4215600,2978.1733,4639.563,13281669.0,298.6,-223.33136,,102307.13,-220.89891,True,2958.8795034885406,4999.331,359.76807,0.6873904,2978.1734380728053,0.4189424,29000,-inf,10,1576.5737,0.0004887245,2.3547237,8.9078836e-05,0.0004887245,,13281669.0,15.238824,102307.13,1.0,,2618.4055,inf,10.0,58,50
1.0,10.0,-13553522.0,-1.0,4230577,2986.7815,4649.675,11512801.0,299.54,-240.68054,,1.0,-240.68054,True,2971.286930322647,4999.326,349.65152,13.384124,2986.7815995024,0.4189424,29050,-1646400700000000.0,1,1609.9491,50.0,18.998657,0.5144457,50.0,,141920260.0,97.948524,1.0,1.0,,2637.1304,6.509031e+17,10.0,59,50
5542594000.0,10.0,-inf,-1.0,4244943,2864.0762,4619.5,19927752.0,287.32,-237.77043,,5542594000.0,-237.42987,True,2980.316947221756,4999.2344,379.73416,2.8096812,2864.076163101548,0.4189424,29100,-inf,2,1401.3153,9.021047e-09,8.690472,9.7202e-11,9.021047e-09,,19927752.0,50.284744,5542594000.0,1.0,,2484.3418,inf,10.0,59,50
39429388.0,10.0,-inf,-1.0,4259472,2896.8325,4989.3267,55350744.0,290.58,-243.94533,,39429388.0,-237.24277,True,2988.1232028007507,4999.3086,9.981895,4.113403,2896.832202260777,0.4189424,29150,-inf,3,1479.7117,1.2680897e-06,11.21443,1.0778707e-11,1.2680897e-06,,55350744.0,56.451748,39429388.0,1.0,,2886.8503,inf,10.0,59,50
2313622300.0,10.0,-inf,-1.0,4273378,2772.265,4929.6064,18910416.0,278.12,-234.57057,,2313622300.0,-231.74232,True,2997.2741837501526,4999.4785,69.87224,6.765651,2772.265320533078,0.4189424,29200,-inf,4,1504.004,2.1611134e-08,26.589756,5.969173e-10,2.1611134e-08,,18910416.0,139.80472,2313622300.0,1.0,,2702.393,inf,10.0,59,50
688281.8,10.0,-inf,-1.0,4286929,2700.6416,4969.315,16049474.0,271.02,-219.8446,,688281.8,-218.7386,True,3005.471363067627,4999.2637,29.948544,1.3168689,2700.641515784454,0.4189424,29250,-inf,5,1344.7576,7.264466e-05,4.955703,5.9914385e-10,7.264466e-05,,16049474.0,28.34817,688281.8,1.0,,2670.693,inf,10.0,59,50
1717567400.0,10.0,-inf,-1.0,4302577,3121.027,4979.584,26178778.0,312.96,-235.37807,,1717567500.0,-230.29918,True,3018.0242791175842,4999.548,19.963783,1.3692604,3121.027356269973,0.4189424,29300,-inf,6,1462.628,2.9110938e-08,5.6011534,1.6595733e-09,2.911094e-08,,26178778.0,38.447433,1717567400.0,1.0,,3101.0635,inf,10.0,59,50
10199706.0,10.0,-inf,-1.0,4317186,2912.6104,4619.772,55764188.0,292.18,-228.11343,,10199706.0,-222.18457,True,3029.0042929649353,4999.3804,379.60843,15.4854355,2912.6102671018784,0.4189424,29350,-inf,7,1418.5079,4.902102e-06,93.49269,1.4501584e-09,4.902102e-06,,55764188.0,666.259,10199706.0,1.0,,2533.002,inf,10.0,59,50
29035362.0,10.0,-inf,-1.0,4330705,2694.3032,4989.331,106550650.0,270.38,-240.44681,,29035362.0,-236.57951,True,3039.7025299072266,4999.311,9.980038,10.15839,2694.303149135835,0.4189424,29400,-inf,8,1377.9856,1.7220381e-06,44.038754,2.920484e-10,1.7220381e-06,,106550650.0,258.61978,29035362.0,1.0,,2684.3232,inf,10.0,59,50
36252692.0,10.0,-inf,-1.0,4344501,2750.0403,4679.5986,57884116.0,275.92,-222.3171,,36252692.0,-221.31499,True,3048.331962823868,4999.283,319.68472,6.5513825,2750.0401606254036,0.4189424,29450,-inf,9,1449.0057,1.3792079e-06,17.06017,1.75619e-11,1.3792079e-06,,57884116.0,95.28036,36252692.0,1.0,,2430.3555,inf,10.0,59,50
12091219.0,10.0,-inf,-1.0,4358264,2743.2778,4989.418,9761240.0,275.26,-229.29922,,12091219.0,-229.30365,True,3057.6399557590485,4999.3975,9.979718,1.0661465,2743.277699625171,0.4189424,29500,-inf,10,1391.8159,4.1352323e-06,3.5593336,1.2326587e-11,4.1352323e-06,,9761240.0,18.501476,12091219.0,1.0,,2733.298,inf,10.0,59,50
1.0,10.0,-11994865.0,-1.0,4372474,2832.8547,4609.7603,9954069.0,284.2,-218.18483,,1.0,-218.18483,True,3068.899113893509,4999.419,389.6587,120.60655,2832.8545105498038,0.4189424,29550,-16061069000000.0,1,1388.886,50.0,473.94672,0.20438428,50.0,,1713669400.0,3148.9033,1.0,1.0,,2443.1958,61925470000000.0,10.0,60,50
3547259.0,10.0,-inf,-1.0,4389957,3488.6482,4569.814,44132270.0,349.66,-242.70627,,3547259.0,-240.2249,True,3082.0190341472626,4999.4766,429.66278,1.9260892,3488.6478568427287,0.4189424,29600,-inf,2,1442.4158,1.4095391e-05,10.896377,1.4556961e-08,1.4095391e-05,,44132270.0,77.47657,3547259.0,1.0,,3058.9854,inf,10.0,60,50
1800.427,9.999999,-2.4619453e+19,-1.0,4405011,3002.9395,4649.524,4208293.0,301.08,-252.77554,,1800.427,-252.1789,True,3091.100929737091,4999.204,349.68027,0.96096784,3002.939476001074,0.4189424,29650,-2.4619453e+19,3,1648.9949,0.02777119,5.4825625,6.7977254e-07,0.02777119,,4208293.0,39.157314,1800.427,1.0,,2653.2593,1.4556086e+26,9.999999,60,50
