BatchSize,AvgRet,MinVanillaIw,AvgNormIw,MaxNormIw,J,ESSRenyi,VarRet,AvgVanillaIw,AvgDiscRet,SamplesThisIter,EpsThisIter,AvgEpLen,VanillaAvgRet,MaxVanillaIw,VarNormIw,renyi2,VarVanillaIw,ESSClassic,delta,MinNormIw,VarDiscRet,IterType,VarJ,Bound
100,4628.18055745,2.03536e-08,5.14403e-05,0.000183559,885318.0,nan,1333238.76697,1.01103,4628.18055745,50000,108,462.962962963,4628.18055745,3.60777,8.13216e-10,nan,0.314145,1.82828596445,0.6,1.03557e-12,1333238.76697,1,5762.51,4579.18
100,3784.84593031,1.93741e-34,4.20875e-05,0.00037073,846530.0,nan,3709733.07284,1.18666,3784.84593031,50000,132,378.787878788,3784.84593031,10.4527,2.03345e-09,nan,1.61651,2.44332952897,0.6,6.87146e-39,3709733.07284,1,12668.0,4572.28
100,4308.24028473,1.46606e-14,4.78927e-05,0.0002313,871267.0,nan,2670956.33869,1.03717,4308.24028473,50000,116,431.034482759,4308.24028473,5.00904,1.20137e-09,nan,0.563423,1.96792664027,0.6,6.76975e-19,2670956.33869,1,9523.64,4581.94
100,4999.20730568,0.991658,5.55556e-05,5.62631e-05,899857.0,nan,0.0218933068473,1.00001,4999.20730568,50000,100,500.0,4999.20730568,1.01275,1.31722e-15,nan,4.26788e-07,0.555936994044,0.6,5.50916e-05,0.0218933068473,1,1.97516,4591.02
100,4628.16960134,9.3836e-09,5.14403e-05,0.000252288,884835.0,nan,1308273.53964,1.00138,4628.16960134,50000,108,462.962962963,4628.16960134,4.91128,8.26899e-10,nan,0.313362,1.69799510818,0.6,4.82028e-13,1308273.53964,1,6177.34,4582.29
100,4164.3525697,3.70797e-16,4.62963e-05,0.000269823,867329.0,nan,3281914.45206,1.05898,4164.3525697,50000,120,416.666666667,4164.3525697,6.17192,1.29544e-09,nan,0.677792,2.01375911172,0.6,1.62105e-20,3281914.45206,1,10319.4,4581.63
100,4806.5619753,2.25435e-05,5.34188e-05,0.000137328,893002.0,nan,933097.257953,0.974963,4806.5619753,50000,104,480.769230769,4806.5619753,2.50641,3.59475e-10,nan,0.119745,0.913793384376,0.6,1.23517e-09,933097.257953,1,4742.27,4590.47
100,4308.27456526,3.01165e-11,4.78927e-05,0.00027269,869836.0,nan,2225135.33554,1.02365,4308.27456526,50000,116,431.034482759,4308.27456526,5.82841,1.41971e-09,nan,0.648579,2.30606459876,0.6,1.40904e-15,2225135.33554,1,8936.84,4572.32
100,4462.545793,1.22479e-09,4.96032e-05,0.000227155,879580.0,nan,2393533.5422,0.968755,4462.545793,50000,112,446.428571429,4462.545793,4.43637,9.84659e-10,nan,0.375573,1.53229357262,0.6,6.27132e-14,2393533.5422,1,8399.17,4587.61
100,4029.67561144,2.201e-22,4.48029e-05,0.00037662,861086.0,nan,3551933.86284,1.06412,4029.67561144,50000,124,403.225806452,4029.67561144,8.94514,1.67152e-09,nan,0.94293,2.16196246332,0.6,9.26693e-27,3551933.86284,1,11322.4,4581.12
100,4806.59694632,9.06735e-07,5.34188e-05,0.000162026,892361.0,nan,670250.659237,0.997344,4806.59694632,50000,104,480.769230769,4806.59694632,3.02507,5.02527e-10,nan,0.175171,1.31101873304,0.6,4.85657e-11,670250.659237,1,3758.17,4582.21
100,4628.19644385,3.12075e-10,5.14403e-05,0.000174171,886308.0,nan,1700207.11088,0.977426,4628.19644385,50000,108,462.962962963,4628.19644385,3.30945,6.78551e-10,nan,0.244987,1.18608492535,0.6,1.6424e-14,1700207.11088,1,6603.51,4587.12
100,4308.30479861,1.58954e-09,4.78927e-05,0.000252307,866723.0,nan,2801697.26164,1.00878,4308.30479861,50000,116,431.034482759,4308.30479861,5.31445,1.06907e-09,nan,0.474309,1.61679315839,0.6,7.54645e-14,2801697.26164,1,10659.9,4580.69
100,4806.59656762,1.03479e-07,5.34188e-05,0.000128205,892873.0,nan,933110.669143,0.990248,4806.59656762,50000,104,480.769230769,4806.59656762,2.37659,3.60666e-10,nan,0.123938,0.913883669282,0.6,5.58217e-12,933110.669143,1,4790.04,4590.57
100,4308.31186756,1.698e-13,4.78927e-05,0.000441348,873966.0,nan,2448314.54735,1.02629,4308.31186756,50000,116,431.034482759,4308.31186756,9.45763,1.34952e-09,nan,0.619702,1.69511619192,0.6,7.92383e-18,2448314.54735,1,8586.73,4582.04
100,4628.20547758,4.47514e-06,5.14403e-05,0.000157664,884988.0,nan,1729644.98256,0.982842,4628.20547758,50000,108,462.962962963,4628.20547758,3.0124,6.47048e-10,nan,0.236209,1.33510545338,0.6,2.34222e-10,1729644.98256,1,7128.9,4590.05
100,4308.30962192,6.32814e-20,4.78927e-05,0.000342734,874868.0,nan,2638789.31165,1.0422,4308.30962192,50000,116,431.034482759,4308.30962192,7.45827,1.30842e-09,nan,0.6196,2.25303445453,0.6,2.908e-24,2638789.31165,1,8726.76,4580.6
100,4628.22412238,4.59002e-12,5.14403e-05,0.000176195,883295.0,nan,1255356.43142,0.99615,4628.22412238,50000,108,462.962962963,4628.22412238,3.41204,8.14946e-10,nan,0.305612,1.64296655237,0.6,2.37025e-16,1255356.43142,1,6481.15,4582.29
100,4806.60516496,4.09105e-05,5.34188e-05,0.000135025,892362.0,nan,564399.448195,0.996024,4806.60516496,50000,104,480.769230769,4806.60516496,2.51763,4.81844e-10,nan,0.167517,1.06220088036,0.6,2.19411e-09,564399.448195,1,3433.8,4582.25
100,4462.55028279,7.37716e-10,4.96032e-05,0.000229401,877719.0,nan,2069898.12877,1.00528,4462.55028279,50000,112,446.428571429,4462.55028279,4.64917,1.0077e-09,nan,0.413894,1.72673405773,0.6,3.64008e-14,2069898.12877,1,8154.88,4582.19
100,4164.36744151,6.66091e-21,4.62963e-05,0.000262754,864398.0,nan,2675273.51854,1.09314,4164.36744151,50000,120,416.666666667,4164.36744151,6.20408,1.5664e-09,nan,0.873292,2.81105896692,0.6,2.82102e-25,2675273.51854,1,9875.57,4572.7
100,4462.53116989,1.20078e-15,4.96032e-05,0.000314917,875988.0,nan,1588955.27186,1.06813,4462.53116989,50000,112,446.428571429,4462.53116989,6.78129,1.19531e-09,nan,0.554261,2.17982556433,0.6,5.57631e-20,1588955.27186,1,7421.26,4572.99
100,3903.47307038,5.97596e-27,4.34028e-05,0.000526561,853810.0,nan,3501673.47434,1.15772,3903.47307038,50000,128,390.625,3903.47307038,14.0454,2.02154e-09,nan,1.43831,3.06953552867,0.6,2.24039e-31,3501673.47434,1,12033.7,4572.52
100,4462.54273117,8.43202e-10,4.96032e-05,0.000204173,876849.0,nan,2112243.32518,1.02582,4462.54273117,50000,112,446.428571429,4462.54273117,4.22238,1.00612e-09,nan,0.430298,1.58617145663,0.6,4.07729e-14,2112243.32518,1,8379.0,4578.68
100,4628.18576495,6.97639e-07,5.14403e-05,0.000173763,885536.0,nan,1461758.68257,1.01939,4628.18576495,50000,108,462.962962963,4628.18576495,3.44345,7.64235e-10,nan,0.300123,1.47258466097,0.6,3.52042e-11,1461758.68257,1,6328.61,4582.26
100,4628.20785228,3.71963e-07,5.14403e-05,0.000185002,883548.0,nan,1729654.23103,0.986613,4628.20785228,50000,108,462.962962963,4628.20785228,3.54828,6.52363e-10,nan,0.23998,1.56504744266,0.6,1.93935e-11,1729654.23103,1,7760.88,4590.06
100,4628.16489092,3.65446e-11,5.14403e-05,0.000185068,884762.0,nan,1280106.1653,0.984792,4628.16489092,50000,108,462.962962963,4628.16489092,3.54301,8.00353e-10,nan,0.293334,1.43078957352,0.6,1.9089e-15,1280106.1653,1,5981.25,4582.11
100,4628.21386099,2.0501e-09,5.14403e-05,0.000188403,885032.0,nan,1271738.32181,1.01985,4628.21386099,50000,108,462.962962963,4628.21386099,3.73525,8.26449e-10,nan,0.324848,1.58912879532,0.6,1.03405e-13,1271738.32181,1,5960.09,4581.53
100,4999.246068,0.988742,5.55556e-05,5.64803e-05,899864.0,nan,0.0185961348851,1.0,4999.246068,50000,100,500.0,4999.246068,1.01665,1.98524e-15,nan,6.43221e-07,0.556116305453,0.6,5.493e-05,0.0185961348851,1,1.81926,4591.05
100,4806.58970841,0.000116561,5.34188e-05,0.000123452,891851.0,nan,925402.414241,0.991401,4806.58970841,50000,104,480.769230769,4806.58970841,2.29115,3.38473e-10,nan,0.116583,1.00965260135,0.6,6.28057e-09,925402.414241,1,5214.67,4589.67
100,4462.53363145,1.08612e-14,4.96032e-05,0.000207883,878969.0,nan,1983456.0648,1.01179,4462.53363145,50000,112,446.428571429,4462.53363145,4.24033,1.04932e-09,nan,0.436583,2.5532996983,0.6,5.32473e-19,1983456.0648,1,7816.19,4582.34
100,4806.56256313,0.00011415,5.34188e-05,0.000129617,891529.0,nan,458477.685155,1.01263,4806.56256313,50000,104,480.769230769,4806.56256313,2.45708,5.06093e-10,nan,0.181864,1.11339560688,0.6,6.02171e-09,458477.685155,1,3588.92,4582.31
100,4628.1863086,1.94462e-08,5.14403e-05,0.000189824,883285.0,nan,1651250.20433,0.9872,4628.1863086,50000,108,462.962962963,4628.1863086,3.64295,6.64093e-10,nan,0.244586,1.61915955857,0.6,1.01329e-12,1651250.20433,1,7451.99,4583.73
100,4806.5993952,0.0002956,5.34188e-05,0.00015438,892453.0,nan,817132.169356,0.990073,4806.5993952,50000,104,480.769230769,4806.5993952,2.86131,4.2269e-10,nan,0.145201,0.992333758846,0.6,1.59489e-08,817132.169356,1,4286.36,4582.84
100,4628.18472644,5.50168e-10,5.14403e-05,0.000168368,885943.0,nan,1165228.73832,1.01361,4628.18472644,50000,108,462.962962963,4628.18472644,3.31761,8.56862e-10,nan,0.332691,1.44989555335,0.6,2.7921e-14,1165228.73832,1,5628.2,4582.38
100,4462.54521423,1.15687e-14,4.96032e-05,0.000225243,876967.0,nan,1988680.2533,1.02681,4462.54521423,50000,112,446.428571429,4462.54521423,4.66266,1.00444e-09,nan,0.430415,1.60304952906,0.6,5.5886e-19,1988680.2533,1,8189.15,4581.41
100,4164.35622455,6.23857e-26,4.62963e-05,0.000423732,862820.0,nan,3065977.87389,1.06742,4164.35622455,50000,120,416.666666667,4164.35622455,9.7697,1.51328e-09,nan,0.804451,2.24272694262,0.6,2.7058e-30,3065977.87389,1,10881.6,4578.1
100,4164.37130292,7.96775e-20,4.62963e-05,0.000362361,861480.0,nan,2882066.4868,1.01059,4164.37130292,50000,120,416.666666667,4164.37130292,7.90987,1.4254e-09,nan,0.679192,2.09162401381,0.6,3.65012e-24,2882066.4868,1,10735.7,4577.24
100,4628.16228174,1.18957e-08,5.14403e-05,0.000164212,884126.0,nan,1725896.92041,0.980237,4628.16228174,50000,108,462.962962963,4628.16228174,3.12919,6.34612e-10,nan,0.230443,1.15224137673,0.6,6.24257e-13,1725896.92041,1,7471.85,4589.56
100,4806.60621616,0.00156857,5.34188e-05,0.000127945,891549.0,nan,917747.888319,0.989675,4806.60621616,50000,104,480.769230769,4806.60621616,2.37041,3.31072e-10,nan,0.113637,0.978816826524,0.6,8.46655e-08,917747.888319,1,5287.01,4588.94
100,4806.58576659,0.000466093,5.34188e-05,0.000127376,892745.0,nan,855229.706776,0.991568,4806.58576659,50000,104,480.769230769,4806.58576659,2.36438,3.55444e-10,nan,0.122469,0.901497649731,0.6,2.51099e-08,855229.706776,1,4252.39,4584.25
100,4308.25834185,1.43901e-21,4.78927e-05,0.00030167,867972.0,nan,2149116.73067,1.02956,4308.25834185,50000,116,431.034482759,4308.25834185,6.48504,1.42381e-09,nan,0.657982,2.01293785205,0.6,6.69395e-26,2149116.73067,1,9150.07,4573.07
100,4999.25819502,0.990138,5.55555e-05,5.59295e-05,899866.0,nan,0.00380992204423,0.99999,4999.25819502,50000,100,500.0,4999.25819502,1.00672,1.04984e-15,nan,3.40141e-07,0.555738958239,0.6,5.50082e-05,0.00380992204423,1,0.8237,4591.06
100,4462.5302327,9.0582e-15,4.96032e-05,0.000247423,879639.0,nan,2404134.20991,0.953803,4462.5302327,50000,112,446.428571429,4462.5302327,4.75761,9.06573e-10,nan,0.335197,1.82777784473,0.6,4.71078e-19,2404134.20991,1,8373.63,4588.76
100,4462.55337518,1.18714e-09,4.96032e-05,0.000244128,874861.0,nan,2382905.27056,0.976504,4462.55337518,50000,112,446.428571429,4462.55337518,4.80599,8.85211e-10,nan,0.343065,2.04095075032,0.6,6.03027e-14,2382905.27056,1,9513.29,4586.72
100,4806.58972388,0.000452538,5.34188e-05,0.000138086,891863.0,nan,688928.968645,1.02175,4806.58972388,50000,104,480.769230769,4806.58972388,2.64118,4.33363e-10,nan,0.158544,1.20910254876,0.6,2.36596e-08,688928.968645,1,4200.79,4582.42
100,4806.53168059,7.69862e-05,5.34188e-05,0.000126145,891724.0,nan,483062.345979,0.998904,4806.53168059,50000,104,480.769230769,4806.53168059,2.35885,4.97627e-10,nan,0.174006,1.2254246089,0.6,4.11702e-09,483062.345979,1,3578.87,4582.27
100,4462.53648679,2.89817e-10,4.96032e-05,0.000339317,879703.0,nan,2068371.84202,1.00761,4462.53648679,50000,112,446.428571429,4462.53648679,6.89265,1.12336e-09,nan,0.463533,1.70809006038,0.6,1.42673e-14,2068371.84202,1,7697.59,4581.65
100,4308.31941649,3.03073e-15,4.78927e-05,0.000232172,874636.0,nan,2981933.59798,0.989242,4308.31941649,50000,116,431.034482759,4308.31941649,4.7956,1.15498e-09,nan,0.492764,1.89696872639,0.6,1.46728e-19,2981933.59798,1,9454.56,4587.33
100,4462.53278988,1.66908e-13,4.96032e-05,0.000228736,878350.0,nan,1818438.44178,0.995559,4462.53278988,50000,112,446.428571429,4462.53278988,4.59084,1.06039e-09,nan,0.427149,1.65501059692,0.6,8.3161e-18,1818438.44178,1,7685.41,4582.34
100,4462.55008432,2.53439e-11,4.96032e-05,0.000193752,878291.0,nan,2400608.16285,0.985826,4462.55008432,50000,112,446.428571429,4462.55008432,3.85067,9.03042e-10,nan,0.356689,1.94713521169,0.6,1.27521e-15,2400608.16285,1,8787.13,4588.66
100,4806.564621,7.71604e-05,5.34188e-05,0.000138676,891398.0,nan,453370.451943,1.00815,4806.564621,50000,104,480.769230769,4806.564621,2.61718,5.01847e-10,nan,0.178745,1.15782905952,0.6,4.08849e-09,453370.451943,1,3637.57,4582.37
100,4462.53814113,1.31718e-12,4.96032e-05,0.000211774,874391.0,nan,1734130.65275,1.07763,4462.53814113,50000,112,446.428571429,4462.53814113,4.60077,1.10347e-09,nan,0.520808,1.51878508024,0.6,6.06297e-17,1734130.65275,1,8128.8,4573.09
100,4806.55930524,0.00052176,5.34188e-05,0.000123252,892570.0,nan,933096.216362,0.983185,4806.55930524,50000,104,480.769230769,4806.55930524,2.26847,3.48123e-10,nan,0.117927,0.936802976977,0.6,2.83485e-08,933096.216362,1,4911.72,4590.53
100,4806.59704885,0.000280074,5.34188e-05,0.000127673,890594.0,nan,497649.289313,1.01361,4806.59704885,50000,104,480.769230769,4806.59704885,2.42256,4.48011e-10,nan,0.161302,1.16318958068,0.6,1.47604e-08,497649.289313,1,4082.23,4582.42
100,4029.68524975,5.30899e-24,4.48029e-05,0.000420885,851752.0,nan,3563487.2054,1.13276,4029.68524975,50000,124,403.225806452,4029.68524975,10.6413,1.62401e-09,nan,1.03813,2.94123084457,0.6,2.09982e-28,3563487.2054,1,12824.0,4580.97
100,4806.60859251,0.000126463,5.34188e-05,0.000137607,891549.0,nan,933115.451856,0.973403,4806.60859251,50000,104,480.769230769,4806.60859251,2.5075,3.3607e-10,nan,0.11159,1.02346504275,0.6,6.94007e-09,933115.451856,1,5486.99,4590.57
100,4806.19989495,0.000105058,5.34188e-05,0.000137342,890813.0,nan,509897.841247,1.00796,4806.19989495,50000,104,480.769230769,4806.19989495,2.59151,4.76551e-10,nan,0.169672,1.0718369834,0.6,5.56772e-09,509897.841247,1,3636.9,4576.68
100,4999.24924489,0.99066,5.55555e-05,5.58895e-05,899865.0,nan,0.0128217461003,1.0,4999.24924489,50000,100,500.0,4999.24924489,1.00601,1.02107e-15,nan,3.3083e-07,0.555822564788,0.6,5.50364e-05,0.0128217461003,1,1.51141,4591.06
100,4628.1804329,1.1262e-07,5.14403e-05,0.000144811,884693.0,nan,1722224.43196,0.97237,4628.1804329,50000,108,462.962962963,4628.1804329,2.73734,6.38948e-10,nan,0.228308,1.27314844226,0.6,5.9578e-12,1722224.43196,1,7362.34,4589.28
100,4806.5919565,0.000247735,5.34188e-05,0.000122739,892900.0,nan,929249.017559,0.97919,4806.5919565,50000,104,480.769230769,4806.5919565,2.24987,3.59696e-10,nan,0.12086,1.15918963227,0.6,1.3515e-08,929249.017559,1,4704.67,4590.08
100,4462.54791848,6.84055e-21,4.96032e-05,0.0002282,876878.0,nan,1945706.38237,0.999651,4462.54791848,50000,112,446.428571429,4462.54791848,4.59891,1.04705e-09,nan,0.425252,1.85929717438,0.6,3.39431e-25,1945706.38237,1,8080.67,4581.8
100,4806.60509663,1.74889e-05,5.34188e-05,0.000136143,891805.0,nan,454445.174811,0.983877,4806.60509663,50000,104,480.769230769,4806.60509663,2.5075,5.16886e-10,nan,0.175343,1.38715442352,0.6,9.49544e-10,454445.174811,1,3531.92,4582.47
100,4999.23020418,0.989987,5.55556e-05,5.58765e-05,899861.0,nan,0.0122560152098,0.999993,4999.23020418,50000,100,500.0,4999.23020418,1.00577,1.12471e-15,nan,3.644e-07,0.555663094546,0.6,5.49997e-05,0.0122560152098,1,1.47707,4591.04
100,4628.21555318,2.43831e-08,5.14403e-05,0.000174639,883729.0,nan,1275433.44285,1.01073,4628.21555318,50000,108,462.962962963,4628.21555318,3.43142,7.78848e-10,nan,0.300691,2.03640569841,0.6,1.24095e-12,1275433.44285,1,6439.63,4582.36
100,4462.55791124,3.43772e-07,4.96032e-05,0.000227879,878216.0,nan,2407695.62904,0.973973,4462.55791124,50000,112,446.428571429,4462.55791124,4.47448,8.74051e-10,nan,0.336986,1.64616175323,0.6,1.75079e-11,2407695.62904,1,8915.17,4588.91
100,4806.58601858,1.91987e-05,5.34188e-05,0.000134839,892359.0,nan,929247.138768,0.971635,4806.58601858,50000,104,480.769230769,4806.58601858,2.45258,3.50462e-10,nan,0.115947,1.08108916989,0.6,1.05551e-09,929247.138768,1,5013.16,4590.14
100,4999.26906679,1.0,5.55555e-05,5.55556e-05,899869.0,nan,0.00537383524518,1.0,4999.26906679,50000,100,500.0,4999.26906679,1.0,5.29425e-23,nan,,0.555555562936,0.6,5.55556e-05,0.00537383524518,1,0.978875,4591.08
100,4628.20075176,7.71054e-06,5.14403e-05,0.00016438,883172.0,nan,1685856.81947,0.966691,4628.20075176,50000,108,462.962962963,4628.20075176,3.08911,6.0022e-10,nan,0.211972,1.27997442993,0.6,4.10299e-10,1685856.81947,1,7798.72,4586.07
100,4164.37381959,4.3693e-15,4.62963e-05,0.000393607,859876.0,nan,3131232.43703,1.0318,4164.37381959,50000,120,416.666666667,4164.37381959,8.77224,1.30275e-09,nan,0.647078,2.2306482267,0.6,1.96048e-19,3131232.43703,1,11663.2,4581.01
100,4628.20884329,2.9798e-07,5.14403e-05,0.000190677,885304.0,nan,1725947.13142,0.989951,4628.20884329,50000,108,462.962962963,4628.20884329,3.66952,6.5882e-10,nan,0.243998,1.38525164207,0.6,1.54838e-11,1725947.13142,1,7251.81,4589.67
100,4999.24471686,0.982545,5.55556e-05,5.60414e-05,899864.0,nan,0.0113144194264,0.999999,4999.24471686,50000,100,500.0,4999.24471686,1.00874,1.32773e-15,nan,4.30185e-07,0.555752027269,0.6,5.45859e-05,0.0113144194264,1,1.41976,4591.05
100,4806.56948555,7.8507e-06,5.34188e-05,0.000135542,892017.0,nan,929240.174783,0.995814,4806.56948555,50000,104,480.769230769,4806.56948555,2.52672,3.35156e-10,nan,0.11647,1.06405540998,0.6,4.21138e-10,929240.174783,1,5332.0,4590.15
100,4806.62926886,0.00162631,5.34188e-05,0.000140108,892542.0,nan,929263.820369,0.991567,4806.62926886,50000,104,480.769230769,4806.62926886,2.6007,3.52074e-10,nan,0.121308,1.04669521303,0.6,8.76145e-08,929263.820369,1,4878.66,4590.06
100,4806.55902877,0.000657552,5.34188e-05,0.00012486,892180.0,nan,929236.388436,0.983948,4806.55902877,50000,104,480.769230769,4806.55902877,2.29987,3.75087e-10,nan,0.127259,1.13299690878,0.6,3.56987e-08,929236.388436,1,5140.67,4590.09
100,4806.60613663,5.68657e-05,5.34188e-05,0.000123269,891380.0,nan,929254.346635,0.970733,4806.60613663,50000,104,480.769230769,4806.60613663,2.24006,3.40683e-10,nan,0.112502,1.03417092203,0.6,3.12928e-09,929254.346635,1,5572.09,4590.17
100,4806.59036134,3.17082e-05,5.34188e-05,0.000127207,892375.0,nan,933108.364178,0.98314,4806.59036134,50000,104,480.769230769,4806.59036134,2.34116,3.8138e-10,nan,0.129181,1.0178244404,0.6,1.72286e-09,933108.364178,1,5048.07,4590.42
100,4628.2025148,3.36108e-08,5.14403e-05,0.000182078,882907.0,nan,927036.013791,1.03735,4628.2025148,50000,108,462.962962963,4628.2025148,3.6718,8.99467e-10,nan,0.365786,1.27593197672,0.6,1.6667e-12,927036.013791,1,5595.08,4573.35
100,4999.27856968,0.987475,5.55556e-05,5.6184e-05,899870.0,nan,0.0030155598716,0.999999,4999.27856968,50000,100,500.0,4999.27856968,1.01131,1.35481e-15,nan,4.38959e-07,0.55578450389,0.6,5.48598e-05,0.0030155598716,1,0.734371,4591.09
100,4462.56731544,1.42732e-14,4.96032e-05,0.000222041,876770.0,nan,2407712.59315,0.980374,4462.56731544,50000,112,446.428571429,4462.56731544,4.38849,8.59469e-10,nan,0.335734,1.57120695222,0.6,7.22171e-19,2407712.59315,1,9322.57,4589.2
100,4462.54451979,5.2206e-08,4.96032e-05,0.000227214,878866.0,nan,2201801.25722,1.01693,4462.54451979,50000,112,446.428571429,4462.54451979,4.65819,1.06374e-09,nan,0.447094,1.94039807398,0.6,2.54647e-12,2201801.25722,1,8038.45,4580.92
100,4999.29330595,0.992362,5.55556e-05,5.5975e-05,899873.0,nan,0.0036760696113,1.0,4999.29330595,50000,100,500.0,4999.29330595,1.00755,8.19542e-16,nan,2.65532e-07,0.555765360158,0.6,5.51311e-05,0.0036760696113,1,0.808896,4591.1
100,4462.55560814,4.88821e-14,4.96032e-05,0.000209087,874250.0,nan,2316139.24104,0.999667,4462.55560814,50000,112,446.428571429,4462.55560814,4.21379,8.66305e-10,nan,0.351854,1.74860233516,0.6,2.42552e-18,2316139.24104,1,9485.17,4582.35
100,4628.20580154,6.05628e-07,5.14403e-05,0.000180189,884008.0,nan,1725930.07003,0.981905,4628.20580154,50000,108,462.962962963,4628.20580154,3.4395,6.21306e-10,nan,0.22638,1.29042473329,0.6,3.17278e-11,1725930.07003,1,7567.25,4589.69
100,4999.29240767,0.999519,5.55556e-05,5.55729e-05,899872.0,nan,0.00123463592051,1.0,4999.29240767,50000,100,500.0,4999.29240767,1.00031,5.15734e-19,nan,1.6708e-10,0.555569339103,0.6,5.55289e-05,0.00123463592051,1,0.469128,4591.1
100,4462.56018205,3.32854e-14,4.96032e-05,0.000290528,874295.0,nan,2379626.13482,1.00287,4462.56018205,50000,112,446.428571429,4462.56018205,5.87386,8.46622e-10,nan,0.346068,1.91429289725,0.6,1.64633e-18,2379626.13482,1,9743.19,4586.69
100,4806.60878033,1.10988e-05,5.34188e-05,0.000117821,892772.0,nan,933115.50502,0.965306,4806.60878033,50000,104,480.769230769,4806.60878033,2.12908,3.51785e-10,nan,0.114873,1.04027162267,0.6,6.14194e-10,933115.50502,1,4966.14,4590.52
100,4806.60336939,1.34112e-05,5.34188e-05,0.000125534,892175.0,nan,933113.337587,0.987436,4806.60336939,50000,104,480.769230769,4806.60336939,2.32046,3.35932e-10,nan,0.114784,1.0195425505,0.6,7.25526e-10,933113.337587,1,5275.87,4590.41
100,4462.561498,4.98659e-17,4.96032e-05,0.000235083,880200.0,nan,1851805.62979,1.00952,4462.561498,50000,112,446.428571429,4462.561498,4.7844,1.17732e-09,nan,0.487648,1.96078724303,0.6,2.45018e-21,1851805.62979,1,7193.06,4580.71
100,4999.26371301,0.990501,5.55555e-05,5.61681e-05,899868.0,nan,0.00315990446572,1.00001,4999.26371301,50000,100,500.0,4999.26371301,1.01103,1.15632e-15,nan,3.74651e-07,0.555929719141,0.6,5.50275e-05,0.00315990446572,1,0.749822,4591.07
100,4308.3562378,2.26334e-16,4.78927e-05,0.000261737,867012.0,nan,2968396.41215,0.978805,4308.3562378,50000,116,431.034482759,4308.3562378,5.34923,1.00717e-09,nan,0.420683,2.25786621079,0.6,1.10745e-20,2968396.41215,1,11027.2,4586.26
100,4806.6257816,0.000761319,5.34188e-05,0.000181095,891968.0,nan,933122.105787,0.960455,4806.6257816,50000,104,480.769230769,4806.6257816,3.25603,3.65694e-10,nan,0.118218,1.17052974979,0.6,4.23432e-08,933122.105787,1,5095.34,4590.52
100,4806.5898194,5.4437e-06,5.34188e-05,0.000130529,892724.0,nan,929248.358246,0.987962,4806.5898194,50000,104,480.769230769,4806.5898194,2.41408,3.47866e-10,nan,0.118988,1.124086643,0.6,2.94339e-10,929248.358246,1,4982.36,4590.01
100,4806.58997634,1.65087e-05,5.34188e-05,0.000130652,892247.0,nan,618705.940869,1.00783,4806.58997634,50000,104,480.769230769,4806.58997634,2.46495,4.87771e-10,nan,0.173621,1.00701497458,0.6,8.75023e-10,618705.940869,1,3733.77,4582.33
100,4628.20948204,4.39194e-08,5.14403e-05,0.000176881,884387.0,nan,1725947.47087,0.980499,4628.20948204,50000,108,462.962962963,4628.20948204,3.3715,6.22708e-10,nan,0.226241,1.23962791422,0.6,2.30416e-12,1725947.47087,1,7576.3,4589.48
100,4628.22860633,2.42534e-06,5.14403e-05,0.000200465,885040.0,nan,1729669.66916,1.00947,4628.22860633,50000,108,462.962962963,4628.22860633,3.93397,6.64718e-10,nan,0.255989,1.6725513977,0.6,1.23589e-10,1729669.66916,1,7341.57,4590.14
100,4806.62629126,0.000993601,5.34188e-05,0.000127079,891933.0,nan,933122.344885,0.983607,4806.62629126,50000,104,480.769230769,4806.62629126,2.33993,3.39793e-10,nan,0.115205,0.967616844299,0.6,5.39615e-08,933122.344885,1,5332.13,4590.52
100,4806.62298455,0.000160945,5.34188e-05,0.000110152,891025.0,nan,929261.439866,0.971377,4806.62298455,50000,104,480.769230769,4806.62298455,2.00302,3.31929e-10,nan,0.109757,1.00778334401,0.6,8.85083e-09,929261.439866,1,5648.36,4590.18
100,4462.54184439,2.83787e-22,4.96032e-05,0.000538575,876008.0,nan,2050791.00867,1.01553,4462.54184439,50000,112,446.428571429,4462.54184439,11.0263,1.03665e-09,nan,0.434508,1.78773803227,0.6,1.38614e-26,2050791.00867,1,8473.83,4581.74
100,4628.22802447,1.92517e-07,5.14403e-05,0.000165837,883268.0,nan,1729661.70977,0.978016,4628.22802447,50000,108,462.962962963,4628.22802447,3.15299,5.81296e-10,nan,0.210127,1.20190382172,0.6,1.01257e-11,1729661.70977,1,7938.57,4590.01
100,4999.27624182,0.989678,5.55556e-05,5.5929e-05,899870.0,nan,0.00246237497332,1.0,4999.27624182,50000,100,500.0,4999.27624182,1.00672,8.2324e-16,nan,2.6673e-07,0.555733892384,0.6,5.49821e-05,0.00246237497332,1,0.662692,4591.08
100,4308.33207881,4.06718e-21,4.78927e-05,0.000264622,866180.0,nan,2975160.57298,0.999125,4308.33207881,50000,116,431.034482759,4308.33207881,5.52046,9.43757e-10,nan,0.410734,1.56506446669,0.6,1.94959e-25,2975160.57298,1,11311.5,4586.96
100,4806.59483056,0.000216327,5.34188e-05,0.00011467,892331.0,nan,933110.360129,0.980923,4806.59483056,50000,104,480.769230769,4806.59483056,2.10568,3.31717e-10,nan,0.111853,1.04720317286,0.6,1.17807e-08,933110.360129,1,5138.54,4590.4
