eRenyi2,MaxVanillaIw,AvgDiscRet,AvgRet,Bound,VanillaAvgRet,ESSClassic,VarNormIw,AvgEpLen,MinNormIw,J,MaxNormIw,VarDiscRet,VarVanillaIw,AvgVanillaIw,BatchSize,AvgNormIw,ESSRenyi,VarRet,MinVanillaIw,VarJ
1.0000076,1.0000076,90.44920244119406,90.44920244119406,87.06465,90.44920244119406,100.0,1.3642024e-15,10.05,0.009999846,90.44922,0.01000008,1619.4987825419826,1.3641846e-11,0.99999964,100,0.010000002,99.9992370663676,1619.4987825419826,0.99998426,40.04129
1.0,1.0,88.04796034847243,88.04796034847243,84.6627,88.04796034847243,100.0,3.5044917e-18,9.81,0.01,88.04796,0.01,1620.1720427351815,,1.0,100,0.009999998,100.0,1620.1720427351815,1.0,40.0496
1.0,1.0,87.3483079245137,87.3483079245137,83.78232,87.3483079245137,100.0,3.5044917e-18,9.74,0.01,87.348305,0.01,1797.780445293369,,1.0,100,0.009999998,100.0,1797.780445293369,1.0,42.18771
1.0,1.0,92.44883124093485,92.44883124093485,88.720695,92.44883124093485,100.0,3.5044917e-18,10.25,0.01,92.44883,0.01,1964.9882059586248,,1.0,100,0.009999998,100.0,1964.9882059586248,1.0,44.10599
1.0,1.0,92.9515519874741,92.9515519874741,89.99488,92.9515519874741,100.0,3.5044917e-18,10.3,0.01,92.951546,0.01,1235.891649663113,,1.0,100,0.009999998,100.0,1235.891649663113,1.0,34.97903
1.0,1.0,87.14782486751294,87.14782486751294,83.868996,87.14782486751294,100.0,3.5044917e-18,9.72,0.01,87.14783,0.01,1519.8993471498652,,1.0,100,0.009999998,100.0,1519.8993471498652,1.0,38.790466
1.0,1.0000048,89.84867773625838,89.84867773625838,86.11471,89.84867773625838,99.99998855590744,2.5242855e-16,9.99,0.009999954,89.84869,0.010000049,1971.1525670350488,2.540872e-12,0.9999998,100,0.01,100.0,1971.1525670350488,0.99999523,44.175144
1.0,1.0,92.84926956530957,92.84926956530957,89.448044,92.84926956530957,100.0,3.5044917e-18,10.29,0.01,92.849266,0.01,1635.4833556029444,,1.0,100,0.009999998,100.0,1635.4833556029444,1.0,40.238396
1.0,1.0000076,94.9497931775358,94.9497931775358,90.77313,94.9497931775358,99.99999237060416,2.835309e-16,10.5,0.009999954,94.949814,0.010000079,2466.2612839138446,2.8042753e-12,0.99999976,100,0.01,100.0,2466.2612839138446,0.99999523,49.41256
1.0,1.0,95.85093557077347,95.85093557077347,92.17162,95.85093557077347,100.0,3.5044917e-18,10.59,0.01,95.85093,0.01,1913.854572160193,,1.0,100,0.009999998,100.0,1913.854572160193,1.0,43.528336
1.0,1.0,94.94758213081472,94.94758213081472,91.02674,94.94758213081472,100.0,3.5044917e-18,10.5,0.01,94.94758,0.01,2173.3755983133556,,1.0,100,0.009999998,100.0,2173.3755983133556,1.0,46.38579
1.0,1.0,96.54739574537776,96.54739574537776,91.93998,96.54739574537776,100.0,3.5044917e-18,10.66,0.01,96.54739,0.01,3001.1785456658636,,1.0,100,0.009999998,100.0,3001.1785456658636,1.0,54.508408
1.0,1.0,89.54922020439251,89.54922020439251,86.5532,89.54922020439251,100.0,3.5044917e-18,9.96,0.01,89.54921,0.01,1269.0024894047547,,1.0,100,0.009999998,100.0,1269.0024894047547,1.0,35.4445
1.0,1.0000157,88.84669925314665,88.84669925314665,85.38374,88.84669925314665,100.0,1.1838086e-15,9.89,0.0099998815,88.8467,0.010000153,1695.398368712113,1.1833192e-11,1.0000004,100,0.01,100.0,1695.398368712113,0.99998856,40.968826
1.0,1.0000067,85.54765010564662,85.54765010564662,82.71748,85.54765010564662,100.00001144409103,2.4393016e-16,9.56,0.00999995,85.54766,0.010000065,1132.4133772843932,2.4213e-12,1.0000001,100,0.01,100.0,1132.4133772843932,0.99999523,33.48269
1.0,1.0,80.34699498040457,80.34699498040457,77.58168,80.34699498040457,100.0,3.5044917e-18,9.04,0.01,80.347,0.01,1081.103796217065,,1.0,100,0.009999998,100.0,1081.103796217065,1.0,32.71533
1.0,1.0,89.74928992477875,89.74928992477875,86.294586,89.74928992477875,100.0,3.5044917e-18,9.98,0.01,89.74929,0.01,1687.3281909296886,,1.0,100,0.009999998,100.0,1687.3281909296886,1.0,40.8712
1.0,1.0,93.6486863228146,93.6486863228146,89.68412,93.6486863228146,100.0,3.5044917e-18,10.37,0.01,93.64869,0.01,2222.1241799754453,,1.0,100,0.009999998,100.0,2222.1241799754453,1.0,46.903122
1.0,1.0,84.64748491380072,84.64748491380072,80.97332,84.64748491380072,100.0,3.5044917e-18,9.47,0.01,84.64749,0.01,1908.5142584257828,,1.0,100,0.009999998,100.0,1908.5142584257828,1.0,43.467564
1.0,1.0,86.04806815288649,86.04806815288649,82.75657,86.04806815288649,100.0,3.5044917e-18,9.61,0.01,86.048065,0.01,1531.6664616416685,,1.0,100,0.009999998,100.0,1531.6664616416685,1.0,38.940334
1.0,1.0,87.4489630616688,87.4489630616688,83.93587,87.4489630616688,100.0,3.5044917e-18,9.75,0.01,87.44896,0.01,1744.839961433523,,1.0,100,0.009999998,100.0,1744.839961433523,1.0,41.5619
1.0,1.0,87.2481537296737,87.2481537296737,84.434326,87.2481537296737,100.0,3.5044917e-18,9.73,0.01,87.24816,0.01,1119.3707017034797,,1.0,100,0.009999998,100.0,1119.3707017034797,1.0,33.28929
1.0,1.0,88.34925404338634,88.34925404338634,84.707855,88.34925404338634,100.0,3.5044917e-18,9.84,0.01,88.34925,0.01,1874.6188330460097,,1.0,100,0.009999998,100.0,1874.6188330460097,1.0,43.079838
1.0,1.0,94.95019483115442,94.95019483115442,90.90914,94.95019483115442,100.0,3.5044917e-18,10.5,0.01,94.950195,0.01,2308.689464972158,,1.0,100,0.009999998,100.0,2308.689464972158,1.0,47.807972
1.0,1.0,92.05006926247518,92.05006926247518,88.841194,92.05006926247518,100.0,3.5044917e-18,10.21,0.01,92.050064,0.01,1455.7287711524768,,1.0,100,0.009999998,100.0,1455.7287711524768,1.0,37.962765
1.0,1.0,90.64968078728914,90.64968078728914,87.39673,90.64968078728914,100.0,3.5044917e-18,10.07,0.01,90.64968,0.01,1496.0036833895726,,1.0,100,0.009999998,100.0,1496.0036833895726,1.0,38.48433
1.0,1.0,92.8488493312496,92.8488493312496,88.95415,92.8488493312496,100.0,3.5044917e-18,10.29,0.01,92.848854,0.01,2144.5004845042395,,1.0,100,0.009999998,100.0,2144.5004845042395,1.0,46.07663
1.0,1.0,96.14819376401515,96.14819376401515,92.30412,96.14819376401515,100.0,3.5044917e-18,10.62,0.01,96.14819,0.01,2089.0987689237663,,1.0,100,0.009999998,100.0,2089.0987689237663,1.0,45.47755
1.0,1.0,96.64966838145764,96.64966838145764,92.736916,96.64966838145764,100.0,3.5044917e-18,10.67,0.01,96.649666,0.01,2164.4190159492055,,1.0,100,0.009999998,100.0,2164.4190159492055,1.0,46.290115
1.0,1.0,88.04780635749559,88.04780635749559,85.25214,88.04780635749559,100.0,3.5044917e-18,9.81,0.01,88.0478,0.01,1104.9582566404247,,1.0,100,0.009999998,100.0,1104.9582566404247,1.0,33.074287
1.0,1.0,95.45004031172186,95.45004031172186,91.21237,95.45004031172186,100.0,3.5044917e-18,10.55,0.01,95.45004,0.01,2538.8196755253534,,1.0,100,0.009999998,100.0,2538.8196755253534,1.0,50.134132
1.0,1.0,86.14713849979087,86.14713849979087,82.832146,86.14713849979087,100.0,3.5044917e-18,9.62,0.01,86.14714,0.01,1553.6115573716788,,1.0,100,0.009999998,100.0,1553.6115573716788,1.0,39.218304
1.0,1.0,86.04889372363193,86.04889372363193,82.90625,86.04889372363193,100.0,3.5044917e-18,9.61,0.01,86.04889,0.01,1396.259448081602,,1.0,100,0.009999998,100.0,1396.259448081602,1.0,37.179253
1.0,1.0,86.14670228225235,86.14670228225235,82.22186,86.14670228225235,100.0,3.5044917e-18,9.62,0.01,86.1467,0.01,2177.8085045336124,,1.0,100,0.009999998,100.0,2177.8085045336124,1.0,46.433075
1.0,1.0,100.15173161512335,100.15173161512335,96.27045,100.15173161512335,100.0,3.5044917e-18,11.02,0.01,100.15173,0.01,2129.7502512466494,,1.0,100,0.009999998,100.0,2129.7502512466494,1.0,45.917892
1.0,1.0,87.94788221430305,87.94788221430305,84.9255,87.94788221430305,100.0,3.5044917e-18,9.8,0.01,87.947876,0.01,1291.44205444976,,1.0,100,0.009999998,100.0,1291.44205444976,1.0,35.756504
1.0,1.0,90.14910869812684,90.14910869812684,85.71927,90.14910869812684,100.0,3.5044917e-18,10.02,0.01,90.14911,0.01,2774.298417758533,,1.0,100,0.009999998,100.0,2774.298417758533,1.0,52.407585
1.0,1.0,93.44883483778091,93.44883483778091,89.9808,93.44883483778091,100.0,3.5044917e-18,10.35,0.01,93.44882,0.01,1700.3611157405037,,1.0,100,0.009999998,100.0,1700.3611157405037,1.0,41.02874
1.0,1.0,86.14793116281474,86.14793116281474,83.195435,86.14793116281474,100.0,3.5044917e-18,9.62,0.01,86.14793,0.01,1232.4057566171189,,1.0,100,0.009999998,100.0,1232.4057566171189,1.0,34.92967
1.0,1.0,92.24856292849395,92.24856292849395,88.4379,92.24856292849395,100.0,3.5044917e-18,10.23,0.01,92.248566,0.01,2052.9529288528283,,1.0,100,0.009999998,100.0,2052.9529288528283,1.0,45.082405
1.0,1.0000286,87.84773822370464,87.84773822370464,84.715614,87.84773822370464,100.00000381469475,2.2955211e-15,9.79,0.009999812,87.84777,0.010000279,1386.9595030953822,2.2978522e-11,1.0000007,100,0.01,100.0,1386.9595030953822,0.9999819,37.05521
1.0,1.0,84.84760228375721,84.84760228375721,81.72868,84.84760228375721,100.0,3.5044917e-18,9.49,0.01,84.847595,0.01,1375.2532066497101,,1.0,100,0.009999998,100.0,1375.2532066497101,1.0,36.898518
1.0,1.0,92.24988815874991,92.24988815874991,88.85161,92.24988815874991,100.0,3.5044917e-18,10.23,0.01,92.249886,0.01,1632.6540879500753,,1.0,100,0.009999998,100.0,1632.6540879500753,1.0,40.203575
1.0,1.0,84.54783160006743,84.54783160006743,81.5987,84.54783160006743,100.0,3.5044917e-18,9.46,0.01,84.54784,0.01,1229.6088932289922,,1.0,100,0.009999998,100.0,1229.6088932289922,1.0,34.89001
1.0,1.0,93.94886763019875,93.94886763019875,90.24642,93.94886763019875,100.0,3.5044917e-18,10.4,0.01,93.94887,0.01,1938.0031623079049,,1.0,100,0.009999998,100.0,1938.0031623079049,1.0,43.80209
1.0,1.0,89.14791641846257,89.14791641846257,86.16681,89.14791641846257,100.0,3.5044917e-18,9.92,0.01,89.14792,0.01,1256.4111943056741,,1.0,100,0.009999998,100.0,1256.4111943056741,1.0,35.268215
1.0000076,1.001828,87.24855966330792,87.24855966330792,83.94632,87.24855966330792,99.99994277380245,3.8206095e-11,9.73,0.009979442,87.25509,0.010019288,1547.7702659349538,3.819835e-07,0.99989927,100,0.01,99.9992370663676,1547.7702659349538,0.9978437,39.152325
1.0,1.0,81.44731551360528,81.44731551360528,78.904236,81.44731551360528,100.0,3.5044917e-18,9.15,0.01,81.44731,0.01,914.3149834850528,,1.0,100,0.009999998,100.0,914.3149834850528,1.0,30.086073
1.0,1.0,93.05067254137747,93.05067254137747,89.38963,93.05067254137747,100.0,3.5044917e-18,10.31,0.01,93.050674,0.01,1894.9003141941473,,1.0,100,0.009999998,100.0,1894.9003141941473,1.0,43.312252
1.0,1.0,92.0475484489718,92.0475484489718,88.67787,92.0475484489718,100.0,3.5044917e-18,10.21,0.01,92.04755,0.01,1605.2876338128278,,1.0,100,0.009999998,100.0,1605.2876338128278,1.0,39.865208
1.0,1.0,85.2475203586619,85.2475203586619,81.858765,85.2475203586619,100.0,3.5044917e-18,9.53,0.01,85.24752,0.01,1623.5227279761634,,1.0,100,0.009999998,100.0,1623.5227279761634,1.0,40.090992
1.0,1.0,84.4485294094855,84.4485294094855,81.36452,84.4485294094855,100.0,3.5044917e-18,9.45,0.01,84.44853,0.01,1344.6532215641826,,1.0,100,0.009999998,100.0,1344.6532215641826,1.0,36.485706
1.0,1.000021,89.14862290244822,89.14862290244822,85.57853,89.14862290244822,100.00000381469475,5.8681663e-15,9.92,0.009999755,89.148674,0.010000203,1801.9766253584378,5.870605e-11,1.0000007,100,0.01,100.0,1801.9766253584378,0.99997616,42.236958
1.0,1.0000148,89.54866682466081,89.54866682466081,85.940216,89.54866682466081,100.00000762939904,2.1876614e-15,9.96,0.009999781,89.548706,0.010000153,1840.8930608236562,2.188199e-11,0.99999946,100,0.01,100.0,1840.8930608236562,0.9999776,42.6906
1.0,1.0,90.04711509874436,90.04711509874436,86.83327,90.04711509874436,100.0,3.5044917e-18,10.01,0.01,90.04712,0.01,1460.2581301550238,,1.0,100,0.009999998,100.0,1460.2581301550238,1.0,38.021774
1.0,1.0,100.25055851098126,100.25055851098126,95.8997,100.25055851098126,100.0,3.5044917e-18,11.03,0.01,100.250565,0.01,2676.264711333076,,1.0,100,0.009999998,100.0,2676.264711333076,1.0,51.473312
1.0,1.0,87.84865723823579,87.84865723823579,84.48542,87.84865723823579,100.0,3.5044917e-18,9.79,0.01,87.848656,0.01,1599.161459890425,,1.0,100,0.009999998,100.0,1599.161459890425,1.0,39.789066
1.0,1.0,84.94844293765443,84.94844293765443,81.97497,84.94844293765443,100.0,3.5044917e-18,9.5,0.01,84.94844,0.01,1249.9821660362206,,1.0,100,0.009999998,100.0,1249.9821660362206,1.0,35.177868
1.0,1.0,83.24811015996434,83.24811015996434,79.87271,83.24811015996434,100.0,3.5044917e-18,9.33,0.01,83.24811,0.01,1610.741186107521,,1.0,100,0.009999998,100.0,1610.741186107521,1.0,39.932865
1.0,1.000021,91.65111722461162,91.65111722461162,88.40752,91.65111722461162,99.99998474121735,1.5488978e-15,10.17,0.00999993,91.65114,0.0100002065,1487.4364463724785,1.5496434e-11,1.0000004,100,0.010000002,100.0,1487.4364463724785,0.9999933,38.374016
1.0,1.0000095,98.54941028659734,98.54941028659734,94.78561,98.54941028659734,100.00001525878382,7.642333e-16,10.86,0.009999934,98.549446,0.010000091,2002.8055367285062,7.634243e-12,1.0000005,100,0.01,100.0,2002.8055367285062,0.9999938,44.52842
1.0000076,1.0000339,88.74826127849605,88.74826127849605,85.811584,88.74826127849605,100.00000762940486,1.2789275e-14,9.88,0.009999741,88.74836,0.010000352,1219.3156619392125,1.2782132e-10,0.9999987,100,0.01,99.9992370663676,1219.3156619392125,0.9999728,34.743885
1.0,1.0000091,87.24649851493095,87.24649851493095,83.96166,87.24649851493095,100.0,4.610247e-16,9.73,0.009999914,87.246506,0.010000091,1525.478629098565,4.6094847e-12,1.0,100,0.01,100.0,1525.478629098565,0.9999914,38.861626
1.0,1.0,89.84663271458658,89.84663271458658,86.325165,89.84663271458658,100.0,3.5044917e-18,9.99,0.01,89.84663,0.01,1753.1679974834628,,1.0,100,0.009999998,100.0,1753.1679974834628,1.0,41.66097
1.0,1.0,88.34831490203791,88.34831490203791,85.32665,88.34831490203791,100.0,3.5044917e-18,9.84,0.01,88.34831,0.01,1290.8293380878818,,1.0,100,0.009999998,100.0,1290.8293380878818,1.0,35.748024
1.0,1.0000048,85.74778792987114,85.74778792987114,82.7823,85.74778792987114,100.00000381469766,3.1213633e-16,9.58,0.009999944,85.74781,0.010000048,1243.2938757877491,3.1449051e-12,0.99999994,100,0.01,100.0,1243.2938757877491,0.9999943,35.08363
1.0,1.0,88.64780966038735,88.64780966038735,84.70857,88.64780966038735,100.0,3.5044917e-18,9.87,0.01,88.64781,0.01,2193.8245505317386,,1.0,100,0.009999998,100.0,2193.8245505317386,1.0,46.603497
1.0,1.0,82.94846983627771,82.94846983627771,80.02842,82.94846983627771,100.0,3.5044917e-18,9.3,0.01,82.94846,0.01,1205.4664332559619,,1.0,100,0.009999998,100.0,1205.4664332559619,1.0,34.54579
1.0000076,1.0056013,86.74756213205347,86.74756213205347,83.22694,86.74756213205347,99.99993514984159,6.41742e-11,9.68,0.009987071,86.75726,0.010056065,1761.9924407242152,6.4173264e-07,0.9999948,100,0.01,99.9992370663676,1761.9924407242152,0.99870193,41.781464
1.0,1.0,80.54698705638555,80.54698705638555,77.93893,80.54698705638555,100.0,3.5044917e-18,9.06,0.01,80.54698,0.01,961.6338007027906,,1.0,100,0.009999998,100.0,961.6338007027906,1.0,30.85478
1.0,1.0,84.84704280007269,84.84704280007269,81.42238,84.84704280007269,100.0,3.5044917e-18,9.49,0.01,84.84704,0.01,1658.1065927176014,,1.0,100,0.009999998,100.0,1658.1065927176014,1.0,40.515743
1.0,1.0,85.74752450263644,85.74752450263644,82.57712,85.74752450263644,100.0,3.5044917e-18,9.58,0.01,85.74753,0.01,1421.0478354269212,,1.0,100,0.009999998,100.0,1421.0478354269212,1.0,37.507828
1.0,1.0000057,90.04988878448965,90.04988878448965,86.43643,90.04988878448965,99.99999618530313,4.3750954e-16,10.01,0.009999923,90.049904,0.010000057,1845.9752712793186,4.3585695e-12,1.0000001,100,0.01,100.0,1845.9752712793186,0.9999924,42.749496
1.0,1.0,94.04871005943285,94.04871005943285,90.31719,94.04871005943285,100.0,3.5044917e-18,10.41,0.01,94.048706,0.01,1968.5558747912662,,1.0,100,0.009999998,100.0,1968.5558747912662,1.0,44.14601
1.0,1.0,91.55125899295317,91.55125899295317,87.957146,91.55125899295317,100.0,3.5044917e-18,10.16,0.01,91.55125,0.01,1826.2397325476982,,1.0,100,0.009999998,100.0,1826.2397325476982,1.0,42.520313
1.0,1.0,93.24911242669721,93.24911242669721,89.714455,93.24911242669721,100.0,3.5044917e-18,10.33,0.01,93.24911,0.01,1766.32419028448,,1.0,100,0.009999998,100.0,1766.32419028448,1.0,41.816994
1.0,1.0,87.04855142264083,87.04855142264083,84.00896,87.04855142264083,100.0,3.5044917e-18,9.71,0.01,87.04855,0.01,1306.1948094503482,,1.0,100,0.009999998,100.0,1306.1948094503482,1.0,35.960155
1.0,1.0,81.84931667997543,81.84931667997543,79.23063,81.84931667997543,100.0,3.5044917e-18,9.19,0.01,81.84931,0.01,969.4860323803873,,1.0,100,0.009999998,100.0,969.4860323803873,1.0,30.980495
1.0,1.0,90.54880601363719,90.54880601363719,86.5966,90.54880601363719,100.0,3.5044917e-18,10.06,0.01,90.5488,0.01,2208.2766212569877,,1.0,100,0.009999998,100.0,2208.2766212569877,1.0,46.756752
1.0,1.0000067,89.84852501084963,89.84852501084963,85.85366,89.84852501084963,99.99999237060707,3.623557e-16,9.99,0.009999946,89.84854,0.010000065,2256.23789082305,3.6132891e-12,1.0000001,100,0.01,100.0,2256.23789082305,0.99999475,47.26182
1.0,1.0,91.24714120810377,91.24714120810377,87.84091,91.24714120810377,100.0,3.5044917e-18,10.13,0.01,91.24713,0.01,1640.2957103995168,,1.0,100,0.009999998,100.0,1640.2957103995168,1.0,40.29755
1.0,1.0,94.85003079890379,94.85003079890379,91.30648,94.85003079890379,100.0,3.5044917e-18,10.49,0.01,94.85003,0.01,1775.2272632686036,,1.0,100,0.009999998,100.0,1775.2272632686036,1.0,41.92225
1.0,1.0,94.7483642103915,94.7483642103915,90.84585,94.7483642103915,100.0,3.5044917e-18,10.48,0.01,94.74837,0.01,2153.1099517851217,,1.0,100,0.009999998,100.0,2153.1099517851217,1.0,46.16902
1.0000076,1.0000353,92.6500051303554,92.6500051303554,89.53024,92.6500051303554,100.00001907348906,1.6987901e-14,10.27,0.00999957,92.65004,0.010000353,1376.0230035369445,1.6983895e-10,1.0,100,0.01,99.9992370663676,1376.0230035369445,0.9999571,36.908813
1.0,1.0,90.94832919760034,90.94832919760034,86.98402,90.94832919760034,100.0,3.5044917e-18,10.1,0.01,90.94833,0.01,2221.847746402838,,1.0,100,0.009999998,100.0,2221.847746402838,1.0,46.900208
1.0,1.0,86.04667714401465,86.04667714401465,82.770355,86.04667714401465,100.0,3.5044917e-18,9.61,0.01,86.04668,0.01,1517.5764391116743,,1.0,100,0.009999998,100.0,1517.5764391116743,1.0,38.760815
1.0000076,1.0000057,88.2487279262434,88.2487279262434,85.276306,88.2487279262434,99.99999237060416,3.0496963e-16,9.83,0.009999954,88.24874,0.010000059,1249.1007697534833,3.0247588e-12,0.99999976,100,0.01,99.9992370663676,1249.1007697534833,0.99999523,35.16546
1.0,1.0,84.84680831275176,84.84680831275176,81.7694,84.84680831275176,100.0,3.5044917e-18,9.49,0.01,84.84681,0.01,1338.8969028746965,,1.0,100,0.009999998,100.0,1338.8969028746965,1.0,36.407524
1.0,1.0,93.85101623772381,93.85101623772381,90.24869,93.85101623772381,100.0,3.5044917e-18,10.39,0.01,93.85102,0.01,1834.614213140174,,1.0,100,0.009999998,100.0,1834.614213140174,1.0,42.617695
1.0,1.0020831,86.047748209749,86.047748209749,82.7103,86.047748209749,99.99996947884983,3.3670067e-11,9.61,0.009984462,86.05139,0.010022006,1578.171800879803,3.3662116e-07,0.99988276,100,0.01,100.0,1578.171800879803,0.9983291,39.532265
1.0,1.0,88.54859615144753,88.54859615144753,85.407906,88.54859615144753,100.0,3.5044917e-18,9.86,0.01,88.5486,0.01,1394.5328910389069,,1.0,100,0.009999998,100.0,1394.5328910389069,1.0,37.156258
1.0,1.0,83.94638807597414,83.94638807597414,81.26211,83.94638807597414,100.0,3.5044917e-18,9.4,0.01,83.94639,0.01,1018.6655899516683,,1.0,100,0.009999998,100.0,1018.6655899516683,1.0,31.756557
1.0,1.0,91.44815213812892,91.44815213812892,87.91278,91.44815213812892,100.0,3.5044917e-18,10.15,0.01,91.44814,0.01,1767.0345656070724,,1.0,100,0.009999998,100.0,1767.0345656070724,1.0,41.8254
1.0000076,1.0000062,92.3490209488228,92.3490209488228,88.927284,92.3490209488228,99.99997711180463,5.012212e-16,10.24,0.009999921,92.349045,0.010000069,1655.2855058515179,4.976957e-12,0.9999993,100,0.010000002,99.9992370663676,1655.2855058515179,0.9999914,40.4813
1.0,1.0000215,91.34860151237748,91.34860151237748,88.24232,91.34860151237748,100.00000762940195,4.8848585e-15,10.14,0.009999775,91.34864,0.010000223,1364.1766068937197,4.8844716e-11,0.9999991,100,0.01,100.0,1364.1766068937197,0.99997663,36.74965
1.0,1.0,80.84486676578307,80.84486676578307,77.49918,80.84486676578307,100.0,3.5044917e-18,9.09,0.01,80.84487,0.01,1582.51494934637,,1.0,100,0.009999998,100.0,1582.51494934637,1.0,39.581432
1.0,1.0,93.14885123775647,93.14885123775647,89.2603,93.14885123775647,100.0,3.5044917e-18,10.32,0.01,93.14885,0.01,2137.7258061975795,,1.0,100,0.009999998,100.0,2137.7258061975795,1.0,46.003788
1.0,1.0,92.0500137793741,92.0500137793741,88.88605,92.0500137793741,100.0,3.5044917e-18,10.21,0.01,92.05001,0.01,1415.2727314078402,,1.0,100,0.009999998,100.0,1415.2727314078402,1.0,37.431538
1.0,1.0,93.24809580203824,93.24809580203824,89.34824,93.24809580203824,100.0,3.5044917e-18,10.33,0.01,93.24809,0.01,2150.1671270500287,,1.0,100,0.009999998,100.0,2150.1671270500287,1.0,46.137463
1.0,1.0,86.34678778317733,86.34678778317733,82.76502,86.34678778317733,100.0,3.5044917e-18,9.64,0.01,86.34679,0.01,1813.7236446689121,,1.0,100,0.009999998,100.0,1813.7236446689121,1.0,42.37436
1.0,1.0,86.84744627807571,86.84744627807571,83.49187,86.84744627807571,100.0,3.5044917e-18,9.69,0.01,86.84744,0.01,1591.8791837384697,,1.0,100,0.009999998,100.0,1591.8791837384697,1.0,39.698364
1.0,1.0000057,88.34710684156114,88.34710684156114,85.02583,88.34710684156114,99.99999618529877,5.591417e-16,9.84,0.009999915,88.347115,0.010000068,1559.5103234594633,5.570081e-12,0.9999989,100,0.01,100.0,1559.5103234594633,0.99999046,39.2927
1.0,1.0,90.9495134906314,90.9495134906314,87.645874,90.9495134906314,100.0,3.5044917e-18,10.1,0.01,90.94951,0.01,1542.9860027088037,,1.0,100,0.009999998,100.0,1542.9860027088037,1.0,39.08396
1.0,1.0000081,86.94800814643644,86.94800814643644,84.127335,86.94800814643644,99.99999237060707,7.454317e-16,9.7,0.009999884,86.94804,0.01000008,1124.8384092064364,7.438449e-12,1.0000001,100,0.01,100.0,1124.8384092064364,0.99998856,33.37051
1.0,1.0,89.3497895549636,89.3497895549636,86.15098,89.3497895549636,100.0,3.5044917e-18,9.94,0.01,89.34979,0.01,1446.6219969471576,,1.0,100,0.009999998,100.0,1446.6219969471576,1.0,37.843834
1.0,1.0,90.04904930711706,90.04904930711706,87.01379,90.04904930711706,100.0,3.5044917e-18,10.01,0.01,90.04904,0.01,1302.4688105716352,,1.0,100,0.009999998,100.0,1302.4688105716352,1.0,35.90883
1.0,1.0,87.74634229929538,87.74634229929538,83.64556,87.74634229929538,100.0,3.5044917e-18,9.78,0.01,87.74634,0.01,2377.441254812108,,1.0,100,0.009999998,100.0,2377.441254812108,1.0,48.514606
1.0,1.0,93.94795761946176,93.94795761946176,89.9325,93.94795761946176,100.0,3.5044917e-18,10.4,0.01,93.94795,0.01,2279.526862002416,,1.0,100,0.009999998,100.0,2279.526862002416,1.0,47.50507
1.0,1.0000124,90.14887466802098,90.14887466802098,86.990135,90.14887466802098,100.0,2.0099137e-15,10.02,0.009999847,90.148895,0.010000124,1410.6221914568557,2.0100751e-11,1.0,100,0.01,100.0,1410.6221914568557,0.99998474,37.36998
1.0,1.0,84.94874798364273,84.94874798364273,81.89466,84.94874798364273,100.0,3.5044917e-18,9.5,0.01,84.948746,0.01,1318.6797986838849,,1.0,100,0.009999998,100.0,1318.6797986838849,1.0,36.131607
1.0000076,1.0000067,98.05027777913364,98.05027777913364,94.720375,98.05027777913364,99.99998855590744,3.465767e-16,10.81,0.009999921,98.05031,0.010000069,1567.63698400103,3.4807981e-12,0.9999998,100,0.01,99.9992370663676,1567.63698400103,0.9999919,39.39495
1.0,1.0000129,89.54807364731283,89.54807364731283,86.09556,89.54807364731283,100.00000381469766,1.5893133e-15,9.96,0.009999886,89.5481,0.010000129,1685.219518281979,1.5918024e-11,0.99999994,100,0.01,100.0,1685.219518281979,0.99998856,40.845657
1.0,1.0000229,94.14951190987273,94.14951190987273,90.351524,94.14951190987273,99.9999923706158,4.2896383e-15,10.42,0.009999872,94.14952,0.010000216,2039.320307449527,4.2943194e-11,1.0000013,100,0.01,100.0,2039.320307449527,0.99998856,44.932495
1.0,1.0,87.74812877679764,87.74812877679764,84.41418,87.74812877679764,100.0,3.5044917e-18,9.78,0.01,87.74813,0.01,1571.4322116728179,,1.0,100,0.009999998,100.0,1571.4322116728179,1.0,39.44259
1.0,1.0,87.24737268996692,87.24737268996692,84.113846,87.24737268996692,100.0,3.5044917e-18,9.73,0.01,87.24737,0.01,1388.1669015649582,,1.0,100,0.009999998,100.0,1388.1669015649582,1.0,37.071354
1.0,1.0,88.34767926234825,88.34767926234825,84.89753,88.34767926234825,100.0,3.5044917e-18,9.84,0.01,88.34767,0.01,1682.8740468669316,,1.0,100,0.009999998,100.0,1682.8740468669316,1.0,40.817215
1.0,1.0,93.44899951507485,93.44899951507485,88.61881,93.44899951507485,100.0,3.5044917e-18,10.35,0.01,93.449,0.01,3298.4095640313662,,1.0,100,0.009999998,100.0,3298.4095640313662,1.0,57.1439
1.0000076,1.0000176,87.34847211196302,87.34847211196302,83.73877,87.34847211196302,100.00000762939614,1.3498777e-15,9.74,0.009999849,87.34851,0.010000178,1842.1541863906427,1.3509355e-11,0.9999998,100,0.01,99.9992370663676,1842.1541863906427,0.99998474,42.705284
1.0,1.0,83.74727555431627,83.74727555431627,80.846,83.74727555431627,100.0,3.5044917e-18,9.38,0.01,83.74728,0.01,1190.0206935979902,,1.0,100,0.009999998,100.0,1190.0206935979902,1.0,34.323757
