ESSRenyi,MinVanillaIw,EpsThisIter,ESSClassic,MaxVanillaIw,VarDiscRet,VarRet,AvgNormIw,AvgDiscRet,J,MinNormIw,VanillaAvgRet,BatchSize,AvgVanillaIw,VarNormIw,MaxNormIw,IterType,AvgRet,eRenyi2,AvgEpLen,Bound,VarJ,Delta,VarVanillaIw
400.0,1.0,100,200.000000102,1.0,7979.7859388,7979.7859388,0.005,-37.9693028466,-32.0702,0.005,-37.9693028466,400,1.0,2.1793e-19,0.005,2,-37.9693028466,1.0,260.66,-52.98,89.5141,0.2,
400.0,1.0,100,299.999969474,1.0,8025.2582146,8025.2582146,0.00333333,-26.7647982483,-30.3017,0.00333333,-26.7647982483,400,1.0,5.43914e-20,0.00333333,2,-26.7647982483,1.0,282.69,-47.3745,89.4228,0.2,
165.70782167,3.96249e-06,100,143.06712086,16.6262,7570.62695577,7570.62695577,0.0025,-23.7684175191,-15.6793,9.98234e-09,-23.7684175191,400,0.992376,1.12524e-05,0.0418848,1,-23.7684175191,2.41389,286.89,-38.6511,143.546,0.2,1.77304
400.0,1.0,100,100.0,1.0,7526.62904763,7526.62904763,0.01,-21.3682096967,-21.3682,0.01,-21.3682096967,400,1.0,3.50449e-18,0.01,2,-21.3682096967,1.0,303.46,-46.7751,86.3213,0.2,
400.0,1.0,100,200.000000102,1.0,7442.0791614,7442.0791614,0.005,-38.5770930128,-29.9726,0.005,-38.5770930128,400,1.0,2.1793e-19,0.005,2,-38.5770930128,1.0,248.15,-48.0911,86.5075,0.2,
400.0,1.0,100,299.999969474,1.0,7772.96921995,7772.96921995,0.00333333,-30.6986786877,-30.2147,0.00333333,-30.6986786877,400,1.0,5.43914e-20,0.00333333,2,-30.6986786877,1.0,265.99,-45.1704,86.9151,0.2,
89.9064303518,0.0298875,100,18.4499592622,119.959,7411.68709724,7411.68709724,0.0025,-41.6328497245,-2.93732,5.34635e-05,-41.6328497245,400,1.39757,0.000129576,0.214585,1,-41.6328497245,4.44907,248.38,-30.2568,339.856,0.2,40.4938
400.0,1.0,100,100.0,1.0,7759.16109625,7759.16109625,0.01,-29.0511690494,-29.0512,0.01,-29.0511690494,400,1.0,3.50449e-18,0.01,2,-29.0511690494,1.0,267.72,-54.5204,87.6446,0.2,
400.0,1.0,100,200.000000102,1.0,7165.07376576,7165.07376576,0.005,-41.7667085466,-35.4089,0.005,-41.7667085466,400,1.0,2.1793e-19,0.005,2,-41.7667085466,1.0,243.37,-53.4184,86.1854,0.2,
400.0,1.0,100,299.999969474,1.0,7354.01329333,7354.01329333,0.00333333,-33.167249899,-34.6617,0.00333333,-33.167249899,400,1.0,5.43914e-20,0.00333333,2,-33.167249899,1.0,270.42,-49.3664,85.9063,0.2,
264.760144632,0.00833621,100,131.304180228,33.4588,7403.37737065,7411.68709724,0.0025,-35.3568491304,-45.9267,1.13395e-05,-41.6328497245,500,1.83787,1.28218e-05,0.045513,,-41.6328497245,1.8885,248.38,-63.4385,136.69,0.2,6.92944
135.983600153,0.000433223,100,53.3941533047,60.9384,7060.22430743,7060.22430743,0.002,-38.2349593207,-16.1716,8.42181e-07,-38.2349593207,500,1.02881,3.35243e-05,0.118464,1,-38.2349593207,3.67691,250.03,-38.3855,253.758,0.2,8.87098
500.0,1.0,100,100.0,1.0,7431.26428246,7431.26428246,0.01,-33.5860576464,-33.5861,0.01,-33.5860576464,500,1.0,3.50449e-18,0.01,2,-33.5860576464,1.0,271.8,-59.0716,85.7727,0.2,
500.0,1.0,100,200.000000102,1.0,8026.81268252,8026.81268252,0.005,-24.5963545653,-29.0912,0.005,-24.5963545653,500,1.0,2.1793e-19,0.005,2,-24.5963545653,1.0,284.59,-47.1122,87.5897,0.2,
500.0,1.0,100,299.999969474,1.0,8122.23606471,8122.23606471,0.00333333,-22.072040237,-26.7515,0.00333333,-22.072040237,500,1.0,5.43914e-20,0.00333333,2,-22.072040237,1.0,296.37,-41.5449,88.3511,0.2,
500.0,1.0,100,400.0,1.0,7632.17991713,7632.17991713,0.0025,-38.1153420722,-29.5924,0.0025,-38.1153420722,500,1.0,5.4346e-20,0.0025,2,-38.1153420722,1.0,260.3,-42.8193,88.1341,0.2,
124.196129673,3.30379e-17,100,120.898234611,14.5309,7494.99334578,7494.99334578,0.002,-30.8053024002,-8.91445,6.35401e-20,-30.8053024002,500,1.03991,1.2568e-05,0.0279465,1,-30.8053024002,4.02589,271.87,-32.6518,165.944,0.2,3.39778
500.0,1.0,100,100.0,1.0,7938.2660881,7938.2660881,0.01,-22.4870180283,-22.487,0.01,-22.4870180283,500,1.0,3.50449e-18,0.01,2,-22.4870180283,1.0,287.3,-47.9418,88.6503,0.2,
500.0,1.0,100,200.000000102,1.0,7908.09332013,7908.09332013,0.005,-34.5257159943,-28.5064,0.005,-34.5257159943,500,1.0,2.1793e-19,0.005,2,-34.5257159943,1.0,265.31,-46.5854,88.7704,0.2,
500.0,1.0,100,299.999969474,1.0,7245.8847611,7245.8847611,0.00333333,2.50079057771,-18.1706,0.00333333,2.50079057771,500,1.0,5.43914e-20,0.00333333,2,2.50079057771,1.0,353.3,-32.9321,88.6468,0.2,
500.0,1.0,100,400.0,1.0,7421.77336887,7421.77336887,0.0025,-43.5338968652,-24.5115,0.0025,-43.5338968652,500,1.0,5.4346e-20,0.0025,2,-43.5338968652,1.0,240.74,-37.2952,88.607,0.2,
44.2709780251,9.36029e-17,100,31.9207456093,67.6342,7425.23403967,7425.23403967,0.002,-47.5757603587,24.8499,1.47395e-19,-47.5757603587,500,1.27009,5.87727e-05,0.106503,1,-47.5757603587,11.2941,235.23,-13.5764,191.098,0.2,23.7021
500.0,1.0,100,100.0,1.0,8039.21409418,8039.21409418,0.01,-22.816426691,-22.8164,0.01,-22.816426691,500,1.0,3.50449e-18,0.01,2,-22.816426691,1.0,289.21,-47.9079,89.2122,0.2,
500.0,1.0,100,200.000000102,1.0,7911.79304816,7911.79304816,0.005,-29.3293360281,-26.0729,0.005,-29.3293360281,500,1.0,2.1793e-19,0.005,2,-29.3293360281,1.0,278.29,-44.3269,88.9177,0.2,
500.0,1.0,100,299.999969474,1.0,8098.13932364,8098.13932364,0.00333333,-14.7475978144,-22.2978,0.00333333,-14.7475978144,500,1.0,5.43914e-20,0.00333333,2,-14.7475978144,1.0,309.71,-37.2022,89.2849,0.2,
500.0,1.0,100,400.0,1.0,7882.5578902,7882.5578902,0.0025,-37.7989277457,-26.1731,0.0025,-37.7989277457,500,1.0,5.4346e-20,0.0025,2,-37.7989277457,1.0,250.26,-39.0806,89.3019,0.2,
201.577070055,0.0457281,100,184.804808571,18.2398,7881.89094865,7881.89094865,0.002,-22.6704812265,-12.4337,8.0868e-05,-22.6704812265,500,1.13093,6.83591e-06,0.0322562,1,-22.6704812265,2.48044,288.77,-30.6162,143.352,0.2,2.1858
500.0,1.0,100,100.0,1.0,7979.17708386,7979.17708386,0.01,-27.3909041656,-27.3909,0.01,-27.3909041656,500,1.0,3.50449e-18,0.01,2,-27.3909041656,1.0,280.11,-53.1733,88.8785,0.2,
500.0,1.0,100,200.000000102,1.0,7343.69042003,7343.69042003,0.005,-45.9596948482,-36.6753,0.005,-45.9596948482,500,1.0,2.1793e-19,0.005,2,-45.9596948482,1.0,244.6,-54.9062,87.5844,0.2,
500.0,1.0,100,299.999969474,1.0,7756.75237341,7756.75237341,0.00333333,-37.9367095226,-37.0958,0.00333333,-37.9367095226,500,1.0,5.43914e-20,0.00333333,2,-37.9367095226,1.0,252.91,-51.9812,87.6019,0.2,
500.0,1.0,100,400.0,1.0,7821.07888013,7821.07888013,0.0025,-22.5690043086,-33.4641,0.0025,-22.5690043086,500,1.0,5.4346e-20,0.0025,2,-22.5690043086,1.0,291.11,-46.3553,87.9253,0.2,
128.365485935,1.31797e-07,100,100.867434667,35.6993,8308.27438277,8308.27438277,0.002,-28.8722200533,-10.5498,2.30584e-10,-28.8722200533,500,1.14315,1.58597e-05,0.0624576,1,-28.8722200533,3.89513,281.24,-34.5176,198.449,0.2,5.18136
500.0,1.0,100,100.0,1.0,8219.16871233,8219.16871233,0.01,-21.5651989231,-21.5652,0.01,-21.5651989231,500,1.0,3.50449e-18,0.01,2,-21.5651989231,1.0,293.9,-47.6061,90.2052,0.2,
500.0,1.0,100,200.000000102,1.0,8430.34411686,8430.34411686,0.005,-18.9182153588,-20.2417,0.005,-18.9182153588,500,1.0,2.1793e-19,0.005,2,-18.9182153588,1.0,291.53,-38.6554,90.7924,0.2,
500.0,1.0,100,299.999969474,1.0,8254.60516687,8254.60516687,0.00333333,-27.8442508254,-22.7759,0.00333333,-27.8442508254,500,1.0,5.43914e-20,0.00333333,2,-27.8442508254,1.0,277.97,-37.8106,90.7324,0.2,
500.0,1.0,100,400.0,1.0,7768.48089313,7768.48089313,0.0025,-30.240792753,-24.6421,0.0025,-30.240792753,500,1.0,5.4346e-20,0.0025,2,-30.240792753,1.0,276.73,-37.6626,90.0412,0.2,
199.866269898,7.66507e-05,100,190.429184177,15.8174,7998.78165484,7998.78165484,0.002,-26.0035039682,-9.05403,1.47454e-07,-26.0035039682,500,1.03965,6.51562e-06,0.0304282,1,-26.0035039682,2.50167,275.62,-27.4739,144.745,0.2,1.76065
500.0,1.0,100,100.0,1.0,8382.32033919,8382.32033919,0.01,-17.2013548142,-17.2014,0.01,-17.2013548142,500,1.0,3.50449e-18,0.01,2,-17.2013548142,1.0,297.07,-43.085,91.0961,0.2,
500.0,1.0,100,200.000000102,1.0,8226.54703143,8226.54703143,0.005,-31.2711573422,-24.2363,0.005,-31.2711573422,500,1.0,2.1793e-19,0.005,2,-31.2711573422,1.0,270.34,-42.9592,90.9444,0.2,
500.0,1.0,100,299.999969474,1.0,8090.64735031,8090.64735031,0.00333333,-23.3644652406,-23.9457,0.00333333,-23.3644652406,500,1.0,5.43914e-20,0.00333333,2,-23.3644652406,1.0,292.98,-39.2329,90.4655,0.2,
500.0,1.0,100,400.0,1.0,7354.06160058,7354.06160058,0.0025,-45.2346521732,-29.2679,0.0025,-45.2346521732,500,1.0,5.4346e-20,0.0025,2,-45.2346521732,1.0,243.36,-42.5876,89.6834,0.2,
145.885637984,0.000180033,100,77.6925519448,47.5659,7280.31868952,7280.31868952,0.002,-43.7155651731,-15.1195,3.39393e-07,-43.7155651731,500,1.06091,2.17861e-05,0.08967,1,-43.7155651731,3.42734,242.24,-37.175,216.322,0.2,6.13023
500.0,1.0,100,100.0,1.0,8104.83093611,8104.83093611,0.01,-22.5527936719,-22.5528,0.01,-22.5527936719,500,1.0,3.50449e-18,0.01,2,-22.5527936719,1.0,292.42,-50.3966,89.5756,0.2,
500.0,1.0,100,200.000000102,1.0,7917.6396551,7917.6396551,0.005,-40.7596374105,-31.6562,0.005,-40.7596374105,500,1.0,2.1793e-19,0.005,2,-40.7596374105,1.0,259.77,-51.3448,89.5209,0.2,
500.0,1.0,100,299.999969474,1.0,8104.37053688,8104.37053688,0.00333333,-22.223002096,-28.5118,0.00333333,-22.223002096,500,1.0,5.43914e-20,0.00333333,2,-22.223002096,1.0,285.15,-44.5875,89.6487,0.2,
500.0,1.0,100,400.0,1.0,8019.12727072,8019.12727072,0.0025,-16.4280578172,-25.4909,0.0025,-16.4280578172,500,1.0,5.4346e-20,0.0025,2,-16.4280578172,1.0,301.11,-39.4128,89.6648,0.2,
215.394595456,0.000874616,100,209.096433405,15.0701,8077.88477001,8077.88477001,0.002,-31.105465784,-11.6473,1.72453e-06,-31.105465784,500,1.01433,5.57611e-06,0.0297145,1,-31.105465784,2.32132,270.37,-30.6193,132.915,0.2,1.43426
500.0,1.0,100,100.0,1.0,7493.13636105,7493.13636105,0.01,-38.2625184803,-38.2625,0.01,-38.2625184803,500,1.0,3.50449e-18,0.01,2,-38.2625184803,1.0,257.53,-66.7168,86.129,0.2,
500.0,1.0,100,200.000000102,1.0,8090.52936337,8090.52936337,0.005,-33.2543526599,-35.7584,0.005,-33.2543526599,500,1.0,2.1793e-19,0.005,2,-33.2543526599,1.0,275.35,-55.8786,87.8646,0.2,
500.0,1.0,100,299.999969474,1.0,8374.61820621,8374.61820621,0.00333333,-31.9012981971,-34.4727,0.00333333,-31.9012981971,500,1.0,5.43914e-20,0.00333333,2,-31.9012981971,1.0,275.77,-50.9008,88.9591,0.2,
500.0,1.0,100,400.0,1.0,8228.47972892,8228.47972892,0.0025,-30.4163405129,-33.4586,0.0025,-30.4163405129,500,1.0,5.4346e-20,0.0025,2,-30.4163405129,1.0,271.22,-47.6858,89.3024,0.2,
336.854251866,0.0259852,100,333.635858448,5.47836,8166.72936081,8166.72936081,0.002,-30.9061463704,-27.101,5.22225e-05,-30.9061463704,500,0.995173,1.99856e-06,0.0110099,1,-30.9061463704,1.48432,266.36,-42.6044,111.726,0.2,0.494828
500.0,1.0,100,100.0,1.0,8061.43368234,8061.43368234,0.01,-16.2655141003,-16.2655,0.01,-16.2655141003,500,1.0,3.50449e-18,0.01,2,-16.2655141003,1.0,306.44,-41.7466,89.3354,0.2,
500.0,1.0,100,200.000000102,1.0,7858.85659146,7858.85659146,0.005,-44.6651181387,-30.4653,0.005,-44.6651181387,500,1.0,2.1793e-19,0.005,2,-44.6651181387,1.0,250.09,-49.8441,89.9009,0.2,
500.0,1.0,100,299.999969474,1.0,8209.88912877,8209.88912877,0.00333333,-20.6024149583,-27.1777,0.00333333,-20.6024149583,500,1.0,5.43914e-20,0.00333333,2,-20.6024149583,1.0,288.86,-43.0004,90.1055,0.2,
500.0,1.0,100,400.0,1.0,7973.19194103,7973.19194103,0.0025,-43.1470005007,-31.17,0.0025,-43.1470005007,500,1.0,5.4346e-20,0.0025,2,-43.1470005007,1.0,243.47,-44.8729,90.0579,0.2,
175.837428992,0.000196907,100,104.634426248,26.5832,8412.71576596,8412.71576596,0.002,-21.5252915305,-9.06309,3.39839e-07,-21.5252915305,500,1.15883,1.51445e-05,0.0458795,1,-21.5252915305,2.84354,297.62,-29.7305,175.325,0.2,5.08429
500.0,1.0,100,100.0,1.0,8074.26579341,8074.26579341,0.01,-26.6869835693,-26.687,0.01,-26.6869835693,500,1.0,3.50449e-18,0.01,2,-26.6869835693,1.0,284.81,-51.9745,89.4065,0.2,
500.0,1.0,100,200.000000102,1.0,7651.70175442,7651.70175442,0.005,-53.1033680015,-39.8952,0.005,-53.1033680015,500,1.0,2.1793e-19,0.005,2,-53.1033680015,1.0,221.98,-59.7472,89.2122,0.2,
500.0,1.0,100,299.999969474,1.0,7827.9217949,7827.9217949,0.00333333,-37.7648388173,-39.1851,0.00333333,-37.7648388173,500,1.0,5.43914e-20,0.00333333,2,-37.7648388173,1.0,254.51,-55.3942,88.8262,0.2,
500.0,1.0,100,400.0,1.0,7784.92374462,7784.92374462,0.0025,-25.3980311554,-35.7383,0.0025,-25.3980311554,500,1.0,5.4346e-20,0.0025,2,-25.3980311554,1.0,290.48,-49.7758,88.7693,0.2,
227.130154774,8.9604e-06,100,219.475860927,11.9465,8437.73646482,8437.73646482,0.002,-11.1210559224,-15.0304,1.66008e-08,-11.1210559224,500,1.07951,5.12286e-06,0.022133,1,-11.1210559224,2.20138,318.81,-33.6591,134.625,0.2,1.49248
500.0,1.0,100,100.0,1.0,8042.65052511,8042.65052511,0.01,-34.6733980918,-34.6734,0.01,-34.6733980918,500,1.0,3.50449e-18,0.01,2,-34.6733980918,1.0,265.4,-60.6995,89.2313,0.2,
500.0,1.0,100,200.000000102,1.0,7699.5820612,7699.5820612,0.005,-43.4054250653,-39.0394,0.005,-43.4054250653,500,1.0,2.1793e-19,0.005,2,-43.4054250653,1.0,244.25,-57.6124,88.3825,0.2,
500.0,1.0,100,299.999969474,1.0,8081.71150327,8081.71150327,0.00333333,-29.4468102477,-35.8419,0.00333333,-29.4468102477,500,1.0,5.43914e-20,0.00333333,2,-29.4468102477,1.0,273.48,-51.0066,88.8541,0.2,
500.0,1.0,100,400.0,1.0,8190.13333849,8190.13333849,0.0025,-26.6809692509,-33.5517,0.0025,-26.6809692509,500,1.0,5.4346e-20,0.0025,2,-26.6809692509,1.0,280.5,-46.6847,89.2417,0.2,
78.6391736743,2.63013e-13,100,71.730978128,20.1263,7579.61044877,7579.61044877,0.002,-45.8849641147,-0.937451,4.59508e-16,-45.8849641147,500,1.14476,2.39298e-05,0.0351625,1,-45.8849641147,6.35815,238.27,-30.5569,215.653,0.2,7.83982
500.0,1.0,100,100.0,1.0,7856.05313369,7856.05313369,0.01,-39.7451474756,-39.7452,0.01,-39.7451474756,500,1.0,3.50449e-18,0.01,2,-39.7451474756,1.0,255.61,-65.1133,88.1901,0.2,
500.0,1.0,100,200.000000102,1.0,8205.12151466,8205.12151466,0.005,-24.1507334675,-31.9479,0.005,-24.1507334675,500,1.0,2.1793e-19,0.005,2,-24.1507334675,1.0,286.86,-49.9521,89.5046,0.2,
500.0,1.0,100,299.999969474,1.0,8176.17683218,8176.17683218,0.00333333,-26.7089553173,-30.2016,0.00333333,-26.7089553173,500,1.0,5.43914e-20,0.00333333,2,-26.7089553173,1.0,288.43,-45.483,89.6937,0.2,
500.0,1.0,100,400.0,1.0,8360.28806444,8360.28806444,0.0025,-29.5655689259,-30.0426,0.0025,-29.5655689259,500,1.0,5.4346e-20,0.0025,2,-29.5655689259,1.0,275.48,-44.1125,90.0165,0.2,
32.3185898096,2.48147e-23,100,21.2381773417,48.0033,8106.98725617,8106.98725617,0.002,-24.0629877982,36.2885,5.39452e-26,-24.0629877982,500,0.919996,9.03508e-05,0.104355,1,-24.0629877982,15.471,284.86,-13.2101,198.301,0.2,19.1181
500.0,1.0,100,100.0,1.0,8445.61817322,8445.61817322,0.01,-22.4838487797,-22.4838,0.01,-22.4838487797,500,1.0,3.50449e-18,0.01,2,-22.4838487797,1.0,291.35,-49.5397,91.4394,0.2,
500.0,1.0,100,200.000000102,1.0,7950.03185899,7950.03185899,0.005,-23.7483394854,-23.1161,0.005,-23.7483394854,500,1.0,2.1793e-19,0.005,2,-23.7483394854,1.0,289.94,-42.2475,90.0902,0.2,
500.0,1.0,100,299.999969474,1.0,7433.96516665,7433.96516665,0.00333333,-47.7330983248,-31.3218,0.00333333,-47.7330983248,500,1.0,5.43914e-20,0.00333333,2,-47.7330983248,1.0,234.68,-46.9425,89.4355,0.2,
500.0,1.0,100,400.0,1.0,8097.33111735,8097.33111735,0.0025,-40.7635381451,-33.6822,0.0025,-40.7635381451,500,1.0,5.4346e-20,0.0025,2,-40.7635381451,1.0,245.8,-47.2101,89.5535,0.2,
250.458364106,1.50272e-05,100,258.73962978,7.21073,8271.52234887,8271.52234887,0.002,-14.3888369983,-18.8381,3.20338e-08,-14.3888369983,500,0.938212,3.73725e-06,0.0153712,1,-14.3888369983,1.99634,306.92,-35.9341,124.453,0.2,0.822421
500.0,1.0,100,100.0,1.0,7322.60850801,7322.60850801,0.01,-47.0698778832,-47.0699,0.01,-47.0698778832,500,1.0,3.50449e-18,0.01,2,-47.0698778832,1.0,231.83,-72.4077,85.1433,0.2,
500.0,1.0,100,200.000000102,1.0,8338.71571889,8338.71571889,0.005,-23.291916224,-35.1809,0.005,-23.291916224,500,1.0,2.1793e-19,0.005,2,-23.291916224,1.0,286.48,-53.4291,88.8465,0.2,
500.0,1.0,100,299.999969474,1.0,8067.22276728,8067.22276728,0.00333333,-36.0702361082,-35.4773,0.00333333,-36.0702361082,500,1.0,5.43914e-20,0.00333333,2,-36.0702361082,1.0,259.02,-50.377,89.0215,0.2,
500.0,1.0,100,400.0,1.0,8250.56696956,8250.56696956,0.0025,-13.7148032539,-30.0367,0.0025,-13.7148032539,500,1.0,5.4346e-20,0.0025,2,-13.7148032539,1.0,317.35,-42.9402,89.8579,0.2,
48.1317866179,7.39813e-18,100,42.4125648964,32.8669,8397.67090556,8397.67090556,0.002,-18.0649653737,23.9339,1.56247e-20,-18.0649653737,500,0.946977,4.32423e-05,0.0694142,1,-18.0649653737,10.3881,305.19,-18.4169,227.83,0.2,9.69456
500.0,1.0,100,100.0,1.0,7571.00393066,7571.00393066,0.01,-46.3998552148,-46.3999,0.01,-46.3998552148,500,1.0,3.50449e-18,0.01,2,-46.3998552148,1.0,233.2,-72.8732,86.5754,0.2,
500.0,1.0,100,200.000000102,1.0,8094.71839157,8094.71839157,0.005,-37.0636813771,-41.7318,0.005,-37.0636813771,500,1.0,2.1793e-19,0.005,2,-37.0636813771,1.0,255.0,-60.4512,88.1835,0.2,
500.0,1.0,100,299.999969474,1.0,8485.25391977,8485.25391977,0.00333333,-29.1921009704,-37.5519,0.00333333,-29.1921009704,500,1.0,5.43914e-20,0.00333333,2,-29.1921009704,1.0,274.19,-52.8363,89.5505,0.2,
500.0,1.0,100,400.0,1.0,7839.18634364,7839.18634364,0.0025,-43.9376256908,-39.1483,0.0025,-43.9376256908,500,1.0,5.4346e-20,0.0025,2,-43.9376256908,1.0,248.38,-52.4075,89.2318,0.2,
183.558804582,5.10088e-07,100,193.952094543,6.87293,8328.72642003,8328.72642003,0.002,-12.1601706597,-19.6308,8.81714e-10,-12.1601706597,500,1.15704,6.32447e-06,0.0118802,1,-12.1601706597,2.72392,316.29,-39.2038,146.708,0.2,2.1167
500.0,1.0,100,100.0,1.0,8380.66945868,8380.66945868,0.01,-23.2707532555,-23.2708,0.01,-23.2707532555,500,1.0,3.50449e-18,0.01,2,-23.2707532555,1.0,294.78,-49.184,91.0871,0.2,
500.0,1.0,100,200.000000102,1.0,7791.31404548,7791.31404548,0.005,-41.4259518315,-32.3484,0.005,-41.4259518315,500,1.0,2.1793e-19,0.005,2,-41.4259518315,1.0,246.99,-51.3053,89.9307,0.2,
500.0,1.0,100,299.999969474,1.0,7961.53385574,7961.53385574,0.00333333,-19.6729331727,-28.1232,0.00333333,-19.6729331727,500,1.0,5.43914e-20,0.00333333,2,-19.6729331727,1.0,298.36,-43.6015,89.748,0.2,
500.0,1.0,100,400.0,1.0,8529.48377473,8529.48377473,0.0025,-24.6132269957,-27.2457,0.0025,-24.6132269957,500,1.0,5.4346e-20,0.0025,2,-24.6132269957,1.0,288.69,-40.6503,90.3016,0.2,
257.741295409,0.00345414,100,271.644567747,10.327,7790.11521733,7790.11521733,0.002,-12.2294337585,-11.603,6.96215e-06,-12.2294337585,500,0.992262,3.3693e-06,0.020815,1,-12.2294337585,1.93993,316.35,-28.302,119.453,0.2,0.829339
500.0,1.0,100,100.0,1.0,7819.0002982,7819.0002982,0.01,-37.7985179375,-37.7985,0.01,-37.7985179375,500,1.0,3.50449e-18,0.01,2,-37.7985179375,1.0,252.04,-63.3987,87.9819,0.2,
500.0,1.0,100,200.000000102,1.0,8186.60409307,8186.60409307,0.005,-22.7411616531,-30.2698,0.005,-22.7411616531,500,1.0,2.1793e-19,0.005,2,-22.7411616531,1.0,292.17,-49.1733,89.3278,0.2,
500.0,1.0,100,299.999969474,1.0,7765.39523667,7765.39523667,0.00333333,-43.9008715646,-34.8135,0.00333333,-43.9008715646,500,1.0,5.43914e-20,0.00333333,2,-43.9008715646,1.0,246.96,-50.367,89.0141,0.2,
500.0,1.0,100,400.0,1.0,7832.59186653,7832.59186653,0.0025,-24.687729041,-32.2821,0.0025,-24.687729041,500,1.0,5.4346e-20,0.0025,2,-24.687729041,1.0,292.7,-45.7518,88.8843,0.2,
131.795126913,0.000584559,100,54.7297299699,64.4541,7989.54521416,7989.54521416,0.002,-33.1128372658,-12.3262,1.04876e-06,-33.1128372658,500,1.11476,3.26084e-05,0.115638,1,-33.1128372658,3.79377,268.13,-35.7922,237.952,0.2,10.1305
500.0,1.0,100,100.0,1.0,8474.73597159,8474.73597159,0.01,-30.8200771488,-30.8201,0.01,-30.8200771488,500,1.0,3.50449e-18,0.01,2,-30.8200771488,1.0,267.11,-56.2749,91.5969,0.2,
500.0,1.0,100,200.000000102,1.0,8243.8981177,8243.8981177,0.005,-25.6019918182,-28.211,0.005,-25.6019918182,500,1.0,2.1793e-19,0.005,2,-25.6019918182,1.0,281.97,-46.3735,91.0084,0.2,
500.0,1.0,100,299.999969474,1.0,8164.3644436,8164.3644436,0.00333333,-45.5927493922,-34.0049,0.00333333,-45.5927493922,500,1.0,5.43914e-20,0.00333333,2,-45.5927493922,1.0,237.41,-49.0571,91.0114,0.2,
500.0,1.0,100,400.0,1.0,8097.3259124,8097.3259124,0.0025,-24.3546274751,-31.5924,0.0025,-24.3546274751,500,1.0,5.4346e-20,0.0025,2,-24.3546274751,1.0,281.45,-45.1023,90.7406,0.2,
167.977455327,0.000628709,100,95.3465368764,46.69,8046.40165323,8046.40165323,0.002,-33.5678928797,-15.8398,1.10219e-06,-33.5678928797,500,1.14084,1.70101e-05,0.0818522,1,-33.5678928797,2.97659,262.76,-36.6875,190.547,0.2,5.53471
500.0,1.0,100,100.0,1.0,7782.55689122,7782.55689122,0.01,-39.9699669671,-39.97,0.01,-39.9699669671,500,1.0,3.50449e-18,0.01,2,-39.9699669671,1.0,259.66,-65.4307,87.7766,0.2,
500.0,1.0,100,200.000000102,1.0,8149.30541951,8149.30541951,0.005,-26.9772235997,-33.4736,0.005,-26.9772235997,500,1.0,2.1793e-19,0.005,2,-26.9772235997,1.0,283.94,-52.0741,89.042,0.2,
500.0,1.0,100,299.999969474,1.0,8142.57631449,8142.57631449,0.00333333,-16.4638963116,-27.8037,0.00333333,-16.4638963116,500,1.0,5.43914e-20,0.00333333,2,-16.4638963116,1.0,316.41,-43.5384,89.6493,0.2,
500.0,1.0,100,400.0,1.0,8111.88078844,8111.88078844,0.0025,-23.1214778317,-26.6331,0.0025,-23.1214778317,500,1.0,5.4346e-20,0.0025,2,-23.1214778317,1.0,292.81,-40.2598,89.6635,0.2,
82.8851326153,7.99403e-05,100,2.97543121311,676.176,8068.15332652,8068.15332652,0.002,-38.1371363048,29.5122,6.84268e-08,-38.1371363048,500,2.33652,0.000669511,0.578789,1,-38.1371363048,6.03244,259.14,-1.16531,447.559,0.2,913.771
500.0,1.0,100,100.0,1.0,7983.81712342,7983.81712342,0.01,-25.1689126933,-25.1689,0.01,-25.1689126933,500,1.0,3.50449e-18,0.01,2,-25.1689126933,1.0,290.61,-50.5291,88.9043,0.2,
500.0,1.0,100,200.000000102,1.0,7586.12320453,7586.12320453,0.005,-31.4621301696,-28.3155,0.005,-31.4621301696,500,1.0,2.1793e-19,0.005,2,-31.4621301696,1.0,273.56,-46.2479,87.8466,0.2,
500.0,1.0,100,299.999969474,1.0,7982.51800908,7982.51800908,0.00333333,-36.7617799071,-31.1309,0.00333333,-36.7617799071,500,1.0,5.43914e-20,0.00333333,2,-36.7617799071,1.0,266.27,-46.5269,88.288,0.2,
500.0,1.0,100,400.0,1.0,7873.40601353,7873.40601353,0.0025,-31.8537216174,-31.3116,0.0025,-31.8537216174,500,1.0,5.4346e-20,0.0025,2,-31.8537216174,1.0,275.66,-44.645,88.2884,0.2,
112.121239987,0.000178865,100,76.5267307726,49.4679,8206.4775734,8206.4775734,0.002,-23.221737826,-5.40232,3.14813e-07,-23.221737826,500,1.13633,2.2179e-05,0.0870662,1,-23.221737826,4.45946,291.82,-30.5863,191.569,0.2,7.15961
500.0,1.0,100,100.0,1.0,8363.69119921,8363.69119921,0.01,-22.6683935275,-22.6684,0.01,-22.6683935275,500,1.0,3.50449e-18,0.01,2,-22.6683935275,1.0,288.28,-48.0315,90.9948,0.2,
500.0,1.0,100,200.000000102,1.0,8081.79682502,8081.79682502,0.005,-41.0521299394,-31.8603,0.005,-41.0521299394,500,1.0,2.1793e-19,0.005,2,-41.0521299394,1.0,245.92,-51.1862,90.6918,0.2,
500.0,1.0,100,299.999969474,1.0,8037.73656351,8037.73656351,0.00333333,-36.1078178426,-33.2761,0.00333333,-36.1078178426,500,1.0,5.43914e-20,0.00333333,2,-36.1078178426,1.0,264.76,-49.0556,90.2208,0.2,
