EpThisIter,EpisodesSoFar,EpLenMean,J_sample_variance,MeanIWNorm,ReturnStepMax,MaxIW,EpRewMean,MinIW,StdIW,Bound,Weights,InitialReturnMin,ReturnMeanIW,MinIWNorm,TimestepsSoFar,ESSRenyi,MaxIWNorm,EmpiricalD2,InitialReturnStd,MeanIW,InitialReturnMax,ESSClassic,Iteration,EntropyCoefficient,InitialReturnMean,MeanEntropy,StdIWNorm,ReturnStepMaxmin,InitialBound,TimeElapsed
100,3800,167.98,1414.1815,0.010799851,100.0,17.468945,-101.75802719142872,0.02019946,2.0605788,9.150227,[-0.502 -1.064 -0.203 -0.774 -0.468],-33.647842,6.708265,0.00020199461,257988,24.937296,0.17468944,4.010058,17.648264,1.0799851,34.7261,21.550106,38,5.0,-2.1362305e-06,0.95198876,0.020605788,97.78845,3.596671,830.3423314094543
100,3900,199.96,1253.859,0.011037082,100.0,12.894826,-101.23757200816097,0.05865437,1.538956,7.5403514,[-0.546 -1.072 -0.223 -0.765 -0.467],-36.855026,5.1474586,0.0005865437,277984,26.683165,0.12894826,3.7476814,16.395687,1.1037084,31.164375,33.964943,39,5.0,-3.2043456e-06,0.95422786,0.015389559,97.98743,3.5314398,883.2277081012726
100,4000,208.74,484.05035,0.009642181,100.0,7.116104,-103.89061553001933,0.13601266,0.90549505,5.5800037,[-0.543 -1.083 -0.222 -0.759 -0.465],-35.725567,2.6028361,0.0013601265,298858,48.283897,0.07116104,2.0710838,16.808317,0.9642182,37.023506,53.137672,40,5.0,-9.918213e-07,0.9506434,0.00905495,98.00459,3.5370212,938.3251090049744
100,4100,273.55,2321.884,0.012817071,100.0,24.219963,-89.85465409763809,0.0035148188,2.9922025,6.869999,[-0.54  -1.085 -0.222 -0.75  -0.468],-32.820553,5.188403,3.5148187e-05,326213,16.991062,0.24219963,5.8854475,15.671141,1.2817072,38.521523,15.503638,41,5.0,5.722046e-07,0.95933914,0.029922023,98.34305,3.469167,1011.31369972229
100,4200,264.71,306.99103,0.010171167,100.0,2.9456158,-93.0311672530991,0.31640643,0.41725594,4.0678587,[-0.54  -1.069 -0.23  -0.732 -0.46 ],-40.293888,1.3952739,0.0031640641,352684,80.17672,0.029456157,1.2472448,17.14133,1.0171167,57.781136,85.59503,42,5.0,-6.8664554e-07,0.9647172,0.0041725594,98.297104,2.8706572,1077.4268939495087
100,4300,309.18,2239.7468,0.01282325,100.0,19.384115,-99.70748851651193,0.010317492,2.463208,5.8620157,[-0.539 -1.072 -0.232 -0.729 -0.454],-42.681213,4.168509,0.00010317492,383602,20.343452,0.19384114,4.9155865,15.312847,1.2823251,35.234756,21.322754,43,5.0,2.670288e-07,0.9695616,0.024632078,98.35503,3.4008791,1157.5480637550354
100,4400,308.74,897.76373,0.012157064,100.0,12.76274,-92.66793925787418,0.044881642,1.823079,6.3616953,[-0.531 -1.084 -0.239 -0.73  -0.449],-41.57656,4.153946,0.0004488164,414476,28.16424,0.1276274,3.5506017,15.023622,1.2157062,28.40931,30.780449,44,5.0,-1.8310546e-06,0.96383584,0.018230788,98.399704,3.4619205,1236.0909843444824
100,4500,353.56,1000.3443,0.00939506,100.0,13.494932,-94.60498421319447,0.06384153,1.4504348,4.863718,[-0.532 -1.093 -0.23  -0.736 -0.455],-38.790188,2.3177488,0.0006384153,449832,31.48663,0.13494931,3.1759512,13.245869,0.9395062,31.400482,29.55606,45,5.0,5.340576e-07,0.97005236,0.014504344,98.46484,3.526173,1323.8598070144653
100,4600,387.04,202.71756,0.010719288,100.0,4.5232816,-91.45992691834594,0.15509658,0.7765399,4.468643,[-0.543 -1.096 -0.239 -0.728 -0.449],-37.278313,1.1801294,0.0015509657,488536,61.168976,0.045232814,1.6348157,12.238808,1.071929,20.522713,65.58228,46,5.0,-2.0408631e-06,0.9754629,0.007765399,98.52739,3.607649,1420.037803888321
100,4700,407.27,28408.717,0.019763008,100.0,79.02399,-86.43920156302175,0.0021605128,8.390411,13.492828,[-0.546 -1.1   -0.24  -0.724 -0.443],-33.70578,16.74762,2.1605128e-05,529263,1.9100374,0.7902399,52.354996,12.528369,1.9763005,23.471724,5.25641,47,5.0,7.8201293e-07,0.97493565,0.083904125,98.575516,3.7537892,1522.4006524085999
100,4800,353.32,175.0581,0.010221801,100.0,3.9515789,-94.85707920731838,0.072245255,0.6394081,5.0191545,[-0.536 -1.099 -0.252 -0.725 -0.444],-39.92076,1.8000063,0.00072245253,564595,69.17128,0.039515786,1.4456867,12.21573,1.0221801,25.477234,71.87562,48,5.0,1.411438e-06,0.9638257,0.006394081,98.46306,3.5439873,1609.8801701068878
100,4900,375.71,970.0243,0.009537201,100.0,9.958264,-98.7244103221153,0.010549471,1.5034422,5.8213854,[-0.542 -1.099 -0.254 -0.72  -0.455],-45.274773,4.022481,0.000105494706,602166,26.051857,0.09958264,3.8384979,12.437045,0.9537201,27.441004,28.69416,49,5.0,2.0980835e-07,0.9511324,0.01503442,98.47446,3.3099694,1704.6888182163239
100,5000,384.87,91.958176,0.009720871,100.0,2.7312107,-94.28554811237551,0.35407543,0.43849066,3.731396,[-0.561 -1.098 -0.253 -0.722 -0.468],-39.56402,0.4494918,0.0035407543,640653,81.37995,0.027312107,1.2288039,10.350519,0.9720871,18.121468,83.092735,50,5.0,-9.155273e-07,0.9487627,0.004384906,98.51004,3.43686,1799.306859254837
100,5100,400.99,332.23648,0.010909519,100.0,6.175181,-89.57348142910404,0.09012808,1.087118,4.6789107,[-0.561 -1.098 -0.252 -0.718 -0.47 ],-40.20382,1.8288475,0.0009012808,680752,53.668808,0.06175181,1.8632797,11.743999,1.0909519,30.10418,50.176018,51,5.0,2.0980835e-06,0.93587273,0.01087118,98.55324,3.4036882,1897.5772998332977
100,5200,409.85,192.8534,0.009850313,100.0,5.264722,-95.05502875649643,0.070967376,0.8800534,4.6601386,[-0.559 -1.087 -0.255 -0.71  -0.483],-42.437748,1.9033041,0.00070967374,721737,58.505703,0.052647218,1.7092351,11.192375,0.98503137,24.029428,55.610817,52,5.0,2.269745e-06,0.92124784,0.008800534,98.53615,3.2647743,1998.5221004486084
100,5300,393.64,2193.2683,0.012203921,100.0,22.386124,-92.08676649797685,0.013327758,2.5869725,6.9772577,[-0.556 -1.079 -0.258 -0.706 -0.498],-43.016647,6.4500365,0.00013327757,761101,12.052308,0.22386123,8.297166,12.789261,1.2203921,29.864517,18.20333,53,5.0,-1.6975403e-06,0.93150157,0.025869725,98.53212,3.1723492,2098.552883863449
100,5400,348.52,238106.0,0.104003996,100.0,607.01855,-107.46510824484929,0.0029763072,69.47044,29.164417,[-0.554 -1.062 -0.262 -0.705 -0.487],-44.61644,40.9592,2.976307e-05,795953,0.7991952,6.070185,125.125885,11.491225,10.400399,21.023487,2.192166,54,5.0,-1.707077e-06,0.96823055,0.6947044,98.3833,3.1702914,2184.458185195923
100,5500,405.73,207.5072,0.010713747,100.0,3.6728737,-94.61037752237557,0.13284917,0.7423947,4.3934813,[-0.567 -1.077 -0.259 -0.702 -0.451],-33.86173,0.88618755,0.0013284917,836526,67.270454,0.036728736,1.4865367,11.032613,1.0713747,25.322659,67.560234,55,5.0,2.3841858e-07,0.97669506,0.0074239466,98.53363,3.7124286,2283.9410314559937
100,5600,381.67,170.19974,0.009886752,100.0,2.800794,-97.67749750624964,0.3714453,0.43308827,4.124514,[-0.571 -1.082 -0.258 -0.708 -0.442],-39.52556,0.67920935,0.003714453,874693,81.15115,0.028007938,1.2322683,12.615141,0.98867524,26.186235,83.90057,56,5.0,2.0217894e-06,0.98157007,0.004330883,98.48816,3.5659585,2377.5439591407776
100,5700,388.71,140.06271,0.009790598,100.0,2.3238661,-88.4207620902909,0.3282237,0.3863336,4.326493,[-0.571 -1.079 -0.254 -0.705 -0.437],-37.63469,0.78384,0.0032822369,913564,85.719315,0.02323866,1.1665982,12.256329,0.9790598,25.013966,86.52716,57,5.0,1.3923645e-06,0.97952336,0.003863336,98.54506,3.6533618,2473.9238789081573
100,5800,373.73,438.06006,0.010408285,100.0,5.8407207,-92.78958089265038,0.086404875,1.0816913,4.69685,[-0.578 -1.068 -0.253 -0.697 -0.439],-43.32748,2.0958765,0.0008640487,950937,41.11526,0.058407206,2.4321868,13.083368,1.0408286,23.30553,48.075527,58,5.0,-5.7220458e-08,0.9706696,0.01081691,98.50343,3.4533672,2565.050246477127
100,5900,360.57,2684.3264,0.023326617,100.0,79.4617,-97.36376964176787,0.00030410345,8.726053,5.9326468,[-0.573 -1.072 -0.258 -0.705 -0.448],-37.68418,6.63217,3.0410345e-06,986994,5.0719147,0.794617,19.71642,12.942742,2.3326616,20.987831,6.6694727,59,5.0,-7.8201293e-07,0.9756268,0.08726054,98.459946,3.597208,2656.0353243350983
100,6000,344.09,664.7159,0.00900767,100.0,4.652357,-85.16107362533556,0.09781338,0.7967171,3.8063526,[-0.575 -1.065 -0.256 -0.715 -0.443],-51.935173,1.2968932,0.0009781338,1021403,55.581444,0.04652357,1.7991617,17.572159,0.90076697,39.064796,56.106705,60,5.0,1.0299683e-06,0.96630603,0.007967171,98.505005,3.1469626,2741.9306287765503
100,6100,367.65,155.41185,0.009279401,100.0,1.7772837,-87.65542418539181,0.46367657,0.2699285,3.8659573,[-0.574 -1.068 -0.259 -0.711 -0.453],-40.31053,0.45912045,0.0046367655,1058168,90.70084,0.017772837,1.1025256,13.5281925,0.92794013,32.76138,92.198456,61,5.0,2.0599366e-06,0.96354437,0.0026992848,98.52316,3.4878478,2831.9916138648987
100,6200,360.37,163.70383,0.011594965,100.0,7.815912,-91.60327796850996,0.20155227,1.0210238,4.46678,[-0.582 -1.066 -0.259 -0.708 -0.455],-33.95942,0.97119045,0.0020155227,1094205,70.52225,0.078159116,1.4179922,11.295965,1.1594967,19.947866,56.324944,62,5.0,1.9073487e-07,0.9687093,0.0102102375,98.49162,3.6857414,2921.609318256378
100,6300,383.72,191.29378,0.010788052,100.0,3.768158,-88.44886318070402,0.3650096,0.5408713,3.9514494,[-0.587 -1.075 -0.261 -0.707 -0.45 ],-40.426384,0.6733147,0.003650096,1132577,75.90124,0.03768158,1.3175015,12.675249,1.0788052,29.644989,79.91285,63,5.0,-1.2016296e-06,0.9649763,0.005408713,98.53899,3.4959989,3016.241982460022
100,6400,344.56,179.93307,0.009383367,100.0,2.3714757,-96.7453400490622,0.29284334,0.4012795,4.0380926,[-0.589 -1.067 -0.266 -0.704 -0.454],-42.675518,0.83226174,0.0029284332,1167033,82.33097,0.023714757,1.2146097,13.930566,0.93833673,26.163597,84.539116,64,5.0,-8.5830686e-07,0.95471555,0.004012795,98.438446,3.4023633,3102.8788459300995
100,6500,374.16,5997.339,0.012701789,100.0,39.360653,-87.48026593124327,0.0008112268,4.189447,9.279594,[-0.583 -1.068 -0.261 -0.702 -0.464],-43.68509,10.184597,8.112268e-06,1204449,6.8213778,0.3936065,14.659795,14.015085,1.270179,25.241987,8.418314,65,5.0,2.2506713e-06,0.93407935,0.041894466,98.532394,3.3174102,3197.451878786087
100,6600,388.97,63560.137,0.018586008,100.0,135.15466,-89.35532766902567,0.0006576476,13.432093,16.679787,[-0.606 -1.05  -0.258 -0.684 -0.485],-46.917,25.258957,6.576476e-06,1243346,1.4098231,1.3515466,70.930885,12.688443,1.8586005,24.04037,1.8786598,66,5.0,4.196167e-07,0.918414,0.13432091,98.54056,3.106497,3291.957174539566
100,6700,463.87,77.24787,0.0099024335,100.0,1.6711761,-89.68205646201783,0.5830689,0.21365666,3.4930081,[-0.609 -1.053 -0.262 -0.669 -0.501],-39.152252,0.20901811,0.005830689,1289733,95.18976,0.01671176,1.0505332,8.696598,0.99024343,19.259672,95.55179,67,5.0,1.4495849e-06,0.9243267,0.0021365667,98.61333,3.2869964,3404.879259824753
100,6800,436.9,177.72917,0.011216748,100.0,5.3026714,-89.99940384369114,0.12470771,0.7758769,3.6724768,[-0.605 -1.053 -0.259 -0.67  -0.495],-41.66304,0.7408779,0.0012470771,1333423,73.05981,0.053026713,1.3687416,11.263998,1.1216748,25.037714,67.637634,68,5.0,-1.2969971e-06,0.9112727,0.007758769,98.58801,3.2328644,3514.328229904175
100,6900,442.68,85473.11,0.025741264,100.0,173.03879,-87.67335659770977,0.00092435756,17.443169,15.31458,[-0.605 -1.046 -0.261 -0.667 -0.508],-36.235596,24.7148,9.243576e-06,1377691,0.74461395,1.7303878,134.29778,10.213447,2.5741265,21.683956,2.13134,69,5.0,9.155273e-07,0.91944385,0.17443167,98.6039,3.3485112,3622.477280139923
100,7000,466.37,125.63186,0.009611662,100.0,5.7294083,-94.43002594642766,0.04133167,0.84196395,4.551453,[-0.605 -1.058 -0.247 -0.666 -0.499],-32.297554,1.5451175,0.0004133167,1424328,44.068745,0.057294082,2.269182,7.790722,0.9611661,22.092487,56.582085,70,5.0,-2.2888183e-07,0.9256165,0.008419639,98.59505,3.520634,3735.748574733734
100,7100,459.0,181.07475,0.012580485,100.0,9.86826,-88.70667228819302,0.026225172,1.5061933,5.1033874,[-0.603 -1.062 -0.251 -0.673 -0.493],-31.230062,2.4551167,0.0002622517,1470228,31.905703,0.098682605,3.1342359,9.443412,1.2580485,33.48107,41.094814,71,5.0,-3.8146972e-08,0.924815,0.015061932,98.61348,3.5120463,3847.022104740143
