InitialReturnMean,InitialReturnStd,TimestepsSoFar,StdIWNorm,Weights,InitialReturnMin,StdIW,ReturnMeanIW,EpisodesSoFar,Bound,InitialReturnMax,MeanEntropy,ESSClassic,EpLenMean,MaxIW,MinIW,Iteration,ReturnStepMaxmin,EmpiricalD2,ReturnStepMax,MeanIWNorm,TimeElapsed,InitialBound,MaxIWNorm,MeanIW,EpThisIter,EntropyCoefficient,J_sample_variance,MinIWNorm,ESSRenyi,EpRewMean
4.196167e-07,10.181606,1683579,0.015687628,[-2.099 -1.123  0.024 -0.911  1.128],-35.973316,1.5687629,2.1846502,7300,13.144788,22.599121,2.563418,35.71137,479.96,8.5794735,0.051719975,73,98.86656,2.34254,100.0,0.011692124,4299.972680091858,11.53556,0.08579473,1.1692126,100,4.9915466,258.22617,0.00051719975,42.688705,-32.0236920649287
-5.722046e-07,10.885767,1730083,0.04686503,[-2.141 -1.141  0.034 -0.943  1.144],-39.389954,4.6865034,6.930951,7400,14.700796,25.089945,2.5300715,11.150887,465.04,32.683792,0.0023270715,74,98.85652,13.3492985,100.0,0.016602637,4413.962187290192,11.504089,0.32683793,1.6602635,100,4.9670954,2396.3372,2.3270715e-05,7.49103,-33.36213264934392
-1.1062622e-06,12.75489,1773908,0.123376444,[-2.108 -1.182  0.01  -0.992  1.111],-46.14267,12.337644,19.758244,7500,21.793495,21.233503,2.542718,4.6175985,438.25,106.25137,0.002325514,75,98.81847,46.26833,100.0,0.027146019,4521.153669595718,11.1122675,1.0625137,2.714602,100,4.915001,35274.258,2.3255141e-05,2.1613057,-39.77905946354747
5.1498415e-07,10.284981,1821596,6.1905675,[-2.169 -1.245  0.046 -0.985  1.124],-28.458773,619.0567,725.20013,7600,537.986,24.045254,2.476501,1.001746,476.88,6221.809,4.2921253e-10,76,98.86775,41790.01,100.0,0.62272394,4635.142223358154,11.764964,62.21809,62.272392,100,2.7093644,52605940.0,4.2921252e-12,0.0023929162,-31.533493555520582
-8.773804e-07,10.221262,1870060,0.01354181,[-2.274 -1.147 -0.03  -0.956  1.057],-36.5456,1.3541812,4.342156,7700,14.34555,20.976814,2.4491544,32.26088,484.64,8.537631,0.018936403,77,98.86925,3.364187,100.0,0.00934534,4755.5285477638245,11.164318,0.08537631,0.934534,100,4.996728,306.2865,0.00018936403,29.724863,-31.683495220181157
1.0967254e-06,11.069606,1917535,0.42188916,[-2.235 -1.125 -0.037 -0.961  1.03 ],-48.20705,42.188915,78.073074,7800,60.857864,27.651962,2.3896327,1.9909073,474.75,412.20648,6.25315e-05,78,98.88318,316.3158,100.0,0.06012993,4870.021264791489,10.638871,4.1220646,6.0129933,100,4.7555294,322144.72,6.25315e-07,0.31613976,-27.730252337053187
1.1825562e-06,11.516353,1964447,0.00798159,[-2.268e+00 -1.091e+00  7.640e-04 -9.786e-01  9.706e-01],-34.125317,0.79815906,1.9916942,7900,12.131582,34.560745,2.4052722,48.988007,469.12,6.593841,0.07039991,79,98.84186,2.607617,100.0,0.007821646,4983.132151603699,10.796141,0.065938406,0.78216463,100,4.98912,651.23706,0.0007039991,38.34919,-37.0940502379006
4.959106e-07,12.904219,2011104,0.007955541,[-2.296 -1.065 -0.021 -0.962  0.986],-52.35681,0.7955541,1.3177645,8000,11.09967,20.338068,2.4130328,61.54011,466.57,4.4081683,0.14293846,80,98.8387,1.7104688,100.0,0.010063399,5098.142830133438,10.281136,0.04408168,1.00634,100,4.999683,151.27486,0.0014293846,58.463505,-37.62791219069703
-1.6784668e-06,8.472624,2059446,0.08528483,[-2.294 -1.093 -0.014 -0.959  0.994],-26.88232,8.528483,10.008735,8100,14.789942,14.968879,2.4050605,3.3233614,483.42,85.088326,0.00027241386,81,98.8784,64.10332,100.0,0.015812472,5216.374965667725,11.169085,0.85088325,1.5812472,100,4.971022,14116.883,2.7241385e-06,1.5599817,-29.391265932425373
1.9073486e-08,9.359266,2107988,0.3747478,[-2.343 -1.15  -0.033 -0.93   0.986],-35.40281,37.474785,71.27538,8200,58.176773,30.520773,2.4221258,1.4756799,485.42,376.0499,0.00032013273,82,98.85196,441.02298,100.0,0.045863107,5329.250344991684,10.845209,3.7604988,4.5863113,100,4.8238616,488060.97,3.2013272e-06,0.22674556,-35.93267002791795
-1.5258789e-07,11.624283,2154379,34.148243,[-2.362 -1.038 -0.083 -0.899  1.003],-49.86992,3414.8237,5691.958,8300,4780.73,32.73378,2.4325552,1.0031778,463.91,34320.812,5.2903065e-06,83,98.85011,300743.0,100.0,3.4375315,5437.774510383606,10.448298,343.20813,343.7531,100,0.16233502,3247787000.0,5.2903065e-08,0.0003325098,-34.767208308555794
-5.531311e-07,16.978872,2195757,1.534133,[-2.382 -0.913 -0.146 -0.905  1.013],-71.10737,153.4133,282.29977,8400,183.46967,30.631922,2.3427052,1.1000737,413.78,1541.9537,1.09580796e-07,84,98.79579,2110.6711,100.0,0.16179901,5533.938148260117,9.79253,15.419537,16.179903,100,4.295805,7731687.5,1.0958079e-09,0.047378294,-42.24828767365241
-8.010864e-07,10.910646,2241262,0.056009367,[-2.413 -0.978 -0.162 -0.937  0.924],-51.94432,5.6009374,6.563545,8500,13.108223,29.336376,2.3603675,11.68139,455.05,50.05425,0.014472416,85,98.827805,8.796643,100.0,0.020369567,5625.873975038528,9.982047,0.50054246,2.036957,100,4.94842,1740.5149,0.00014472415,11.367972,-39.17761351807022
-9.536743e-08,10.574143,2287019,0.011478798,[-2.446 -0.95  -0.154 -0.893  0.942],-46.699642,1.14788,3.4016924,8600,12.3527775,25.041855,2.3537195,41.025192,457.57,6.7835584,0.024638789,86,98.84558,3.264375,100.0,0.009573891,5708.049535512924,10.245183,0.067835584,0.9573891,100,4.99787,354.34842,0.00024638788,30.633736,-35.33043382867409
1.5258789e-07,13.619389,2329833,0.0077325134,[-2.446 -0.941 -0.156 -0.923  0.935],-51.156902,0.77325135,1.9401784,8700,11.464496,20.32982,2.3721368,56.122643,428.14,3.7212722,0.048605457,87,98.78241,1.853399,100.0,0.008745196,5778.141914606094,10.063368,0.037212722,0.8745196,100,4.99373,177.08203,0.00048605455,53.95492,-46.57910630173232
4.959106e-07,11.231432,2375564,0.10313855,[-2.462 -0.964 -0.153 -0.923  0.953],-42.441483,10.313855,7.6969934,8800,13.762016,20.431253,2.3740065,3.6739457,457.31,102.10565,0.0074032717,88,98.82579,16.14942,100.0,0.020142596,5859.016661167145,10.445969,1.0210565,2.0142596,100,4.9495435,9275.486,7.4032716e-05,6.192173,-39.834071958144534
-1.6975403e-06,8.100575,2422027,0.021588024,[-2.49  -0.922 -0.177 -0.858  0.955],-29.38607,2.1588025,5.144298,8900,14.482595,21.474018,2.3620338,25.837555,464.63,15.730787,0.006398895,89,98.809235,6.2025666,100.0,0.012742264,5936.828538656235,10.890495,0.15730786,1.2742264,100,4.986307,612.2479,6.398895e-05,16.122358,-44.31917519301455
2.0980835e-07,10.146754,2469954,0.029250417,[-2.457 -0.932 -0.143 -0.847  0.943],-39.761005,2.9250417,3.0999568,9000,11.868331,26.854172,2.3318212,17.600883,479.27,20.287607,0.0072810333,90,98.86153,4.6232777,100.0,0.013518797,6019.560068368912,10.484802,0.20287606,1.3518797,100,4.982437,844.5022,7.281033e-05,21.629677,-33.181284449692086
-3.9100647e-07,9.450742,2518311,0.2535337,[-2.459 -0.94  -0.127 -0.874  0.913],-32.52068,25.353369,23.957188,9100,22.147621,25.217026,2.2932305,2.2830799,483.57,250.86052,9.875656e-05,91,98.87315,142.7287,100.0,0.038753536,6099.009697437286,10.575083,2.5086052,3.8753538,100,4.8582797,46771.133,9.875656e-07,0.70062995,-30.66998401474413
-5.340576e-07,10.311293,2567244,1.8644203,[-2.478 -0.891 -0.137 -0.796  0.874],-45.631996,186.44202,304.91397,9200,172.79088,24.46857,2.2522337,1.0526606,489.33,1874.0984,1.7305203e-07,92,98.85564,8654.916,100.0,0.19230293,6179.270587921143,9.945086,18.740984,19.230293,100,4.166744,9331080.0,1.7305203e-09,0.011554128,-35.321332341563
-5.626678e-07,10.047635,2616566,0.63956875,[-2.371 -0.841 -0.07  -0.78   0.833],-38.95255,63.956882,160.89612,9300,140.2456,27.62331,2.2004826,1.1041495,493.22,643.05756,1.8190349e-05,93,98.86539,571.3982,100.0,0.06757906,6261.2294409275055,9.9627495,6.4305754,6.7579064,100,4.7202363,2648712.2,1.8190349e-07,0.17500931,-33.195248416928
-4.5776366e-07,8.86102,2664378,0.6307499,[-2.222 -0.817 -0.085 -0.772  0.782],-27.109291,63.07499,45.85298,9400,35.650402,20.764381,2.194394,1.2170174,478.12,634.2717,9.980672e-06,94,98.86633,516.4352,100.0,0.07001072,6344.878541469574,10.098769,6.342717,7.001072,100,4.708772,197368.48,9.980672e-08,0.19363514,-31.95286964775744
1.2874603e-06,10.897248,2712287,0.0068117594,[-2.18  -0.898 -0.118 -0.809  0.776],-26.106617,0.68117595,1.5867977,9500,10.949015,34.470818,2.1786387,67.7637,479.09,3.1743972,0.07797561,95,98.852295,1.772191,100.0,0.009876092,6434.261510848999,9.822945,0.03174397,0.98760927,100,4.9993806,226.08365,0.00077975605,56.427326,-35.38160120300391
4.4822693e-07,9.706351,2760511,0.0056319544,[-2.204 -0.894 -0.11  -0.809  0.76 ],-45.68389,0.5631954,0.67129785,9600,9.794081,19.000357,2.1818779,73.56165,482.24,2.9035106,0.19530825,96,98.861404,1.366334,100.0,0.009394374,6524.151057004929,9.370398,0.029035104,0.93943727,100,4.9969726,103.14806,0.0019530825,73.188545,-33.417042760459196
7.05719e-07,8.649329,2809170,0.015688207,[-2.213 -0.882 -0.103 -0.797  0.763],-30.758156,1.5688207,2.1051695,9700,11.348986,18.250689,2.2020938,40.50987,486.59,8.425687,0.050003957,97,98.86307,2.8612332,100.0,0.012945868,6613.834780454636,9.884118,0.084256865,1.2945869,100,4.9852924,199.87427,0.00050003955,34.949963,-33.31412455372427
-8.9645386e-07,8.42081,2858283,0.049328215,[-2.233 -0.92  -0.11  -0.82   0.783],-21.120636,4.9328213,3.0904813,9800,12.079453,24.121197,2.2207618,8.100229,491.13,46.031883,0.024691455,98,98.86688,6.585722,100.0,0.0146449115,6714.21724319458,10.206429,0.46031883,1.4644912,100,4.9768295,293.7025,0.00024691454,15.184364,-32.68807251542871
-4.4822693e-07,10.197127,2904432,0.15386699,[-2.209 -0.873 -0.11  -0.819  0.802],-38.401398,15.386701,18.197262,9900,18.570042,23.473886,2.2087092,2.8730588,461.49,148.66156,0.00017420974,99,98.827255,67.16386,100.0,0.026463537,6810.206383466721,9.823762,1.4866155,2.6463537,100,4.9183564,21118.924,1.7420973e-06,1.488896,-39.859737280586984
7.2479247e-07,9.849293,2953031,0.012224457,[-2.196 -0.912 -0.14  -0.797  0.79 ],-49.437565,1.2224457,2.2898297,10000,10.649396,20.20554,2.2204294,38.634323,485.99,10.11044,0.08937199,100,98.85054,2.7630627,100.0,0.009699594,6906.300179243088,9.395628,0.1011044,0.9699593,100,4.9984984,308.24075,0.00089371984,36.191723,-36.3183212056897
1.9073486e-08,8.812523,3002223,0.032355987,[-2.243 -0.904 -0.129 -0.795  0.801],-26.621552,3.235599,5.0016336,10100,12.741557,23.496044,2.178432,12.1416855,491.92,23.655264,0.0032065874,101,98.87886,12.442587,100.0,0.012028259,7019.294004440308,10.214762,0.23655264,1.2028259,100,4.989869,2546.8003,3.2065873e-05,8.036914,-29.794328116367033
1.2397766e-07,9.288502,3051270,0.14547054,[-2.222 -0.905 -0.105 -0.803  0.759],-30.839796,14.547056,10.317597,10200,15.748951,29.508244,2.1483808,2.5706546,490.47,146.02774,0.002440396,102,98.86949,25.245468,100.0,0.023629365,7132.027214050293,9.864167,1.4602773,2.3629365,100,4.9323153,6832.8647,2.440396e-05,3.961107,-32.006801647054864
3.8146972e-08,9.939452,3099661,0.045439154,[-2.205 -0.869 -0.076 -0.803  0.729],-30.190666,4.5439157,5.271086,10300,12.074177,27.442156,2.1032257,6.0506406,483.91,44.16317,0.0025822564,103,98.862946,13.495323,100.0,0.011531454,7246.879657268524,9.735548,0.44163167,1.1531453,100,4.9923487,1365.9385,2.5822565e-05,7.4099746,-33.15921854582361
-7.6293944e-08,8.16778,3148429,0.01619814,[-2.224 -0.9   -0.067 -0.806  0.684],-31.54626,1.619814,2.5865898,10400,11.043747,21.293287,2.1298783,31.890333,487.68,11.723575,0.023462178,104,98.859085,4.3006864,100.0,0.011083842,7360.82022190094,9.464586,0.11723574,1.1083841,100,4.9945836,265.6216,0.00023462178,23.252102,-34.36077564580336
-1.9073486e-08,7.862427,3197464,0.077832,[-2.242 -0.934 -0.076 -0.826  0.711],-23.29807,7.7832003,9.174286,10500,15.162895,14.9690695,2.1076686,4.519239,490.35,68.16716,0.00022237335,105,98.84056,33.232433,100.0,0.01693296,7475.377039194107,9.872789,0.68167156,1.6932962,100,4.965455,3938.064,2.2237334e-06,3.0091085,-39.090071268075654
1.1062622e-06,9.835115,3244869,0.78186524,[-2.309 -0.899 -0.089 -0.845  0.689],-50.95893,78.18654,80.41945,10600,54.36829,22.31416,2.1627944,1.1573583,474.05,785.9945,0.0006319742,106,98.83786,451.3576,100.0,0.08460455,7585.997253894806,8.839713,7.859945,8.460455,100,4.640552,626509.6,6.3197417e-06,0.22155382,-38.43039706806411
5.722046e-07,8.983002,3294742,0.0130899055,[-2.36  -0.908 -0.099 -0.818  0.744],-22.589233,1.3089905,2.1165948,10700,10.755558,32.524498,2.1315403,40.486248,498.73,8.325303,0.030982712,107,98.861725,3.4381342,100.0,0.010796462,7702.658427238464,9.729822,0.083253026,1.0796463,100,4.9960194,324.5136,0.00030982713,29.085543,-34.48136353733892
-3.8146972e-08,9.716474,3343573,0.20939977,[-2.344 -0.916 -0.108 -0.824  0.712],-38.463768,20.939978,38.424183,10800,29.159935,23.551586,2.1239483,1.5727559,488.31,210.60486,0.00068721746,108,98.84796,236.33875,100.0,0.026469713,7814.880587100983,9.375576,2.1060486,2.6469712,100,4.918326,153353.47,6.8721743e-06,0.42312148,-37.12263349306883
6.294251e-07,8.978047,3392328,0.013006856,[-2.362 -0.922 -0.137 -0.869  0.705],-33.9193,1.3006856,2.6343625,10900,11.198807,24.623283,2.1247587,36.343277,487.55,7.0393395,0.024514211,109,98.86122,3.3115976,100.0,0.009827934,7932.81508564949,9.489099,0.07039339,0.9827935,100,4.99914,320.66025,0.00024514212,30.196905,-33.830853545765265
6.008148e-07,8.211821,3441840,0.018463505,[-2.354 -0.966 -0.143 -0.876  0.706],-20.027649,1.8463507,2.6364207,11000,11.733694,24.631165,2.1335464,28.464617,495.12,15.076347,0.032033164,110,98.85121,3.5773544,100.0,0.011646794,8048.7931661605835,9.802755,0.15076347,1.1646794,100,4.9917727,596.0433,0.00032033163,27.953619,-36.83396094559653
-1.0824203e-06,9.582193,3490038,0.02901797,[-2.389 -0.935 -0.133 -0.869  0.715],-32.401443,2.9017973,5.5199237,11100,12.9972,18.883856,2.119372,16.913954,481.98,21.55989,0.017093785,111,98.848724,8.1686125,100.0,0.01309259,8161.261147260666,9.587683,0.2155989,1.309259,100,4.984561,1183.9619,0.00017093784,12.2419815,-36.45412721778998
-1.7166138e-07,8.637097,3539489,0.08390064,[-2.315 -0.923 -0.121 -0.834  0.701],-33.381798,8.390064,16.171185,11200,18.191235,18.207361,2.0966842,3.905866,494.51,82.05429,0.0010450647,112,98.87045,56.867443,100.0,0.016915135,8276.805267333984,9.484132,0.8205429,1.6915135,100,4.9655433,22631.656,1.0450646e-05,1.7584754,-32.03062236109623
-1.7166138e-07,7.924471,3586631,0.3543314,[-2.253 -0.857 -0.118 -0.83   0.678],-25.175255,35.433144,31.08043,11300,27.76508,20.135815,2.1621234,1.9510638,471.42,339.32642,0.0006085527,113,98.820175,266.61136,100.0,0.04998318,8386.021574020386,9.644246,3.393264,4.9983187,100,4.804028,85663.85,6.085527e-06,0.37507778,-42.388067185640836
-7.2479247e-07,9.775866,3633760,0.019062305,[-2.286 -0.846 -0.132 -0.834  0.743],-49.15708,1.9062303,1.497052,11400,9.861044,24.521355,2.1624017,24.48054,471.29,18.486616,0.09046541,114,98.834946,2.215241,100.0,0.010853167,8494.282201051712,9.172047,0.18486616,1.0853167,100,4.995736,393.75732,0.0009046541,45.141815,-38.89471029932253
5.340576e-07,9.307011,3681514,0.012324099,[-2.302 -0.836 -0.12  -0.846  0.744],-38.96496,1.2324101,2.4970558,11500,11.088764,29.468662,2.1845107,41.263195,477.54,7.5001955,0.03858121,115,98.85947,3.210547,100.0,0.010329549,8607.757747888565,9.513176,0.075001955,1.032955,100,4.9983525,259.24506,0.0003858121,31.14734,-33.556367302879146
1.2397766e-07,11.905032,3724602,0.013889416,[-2.286 -0.819 -0.109 -0.853  0.765],-48.859478,1.3889418,1.5816883,11600,10.332869,34.309647,2.1833565,41.457348,430.88,11.997328,0.1192005,116,98.75125,1.7381397,100.0,0.011688227,8706.518197536469,9.293905,0.11997327,1.1688225,100,4.9915657,253.77867,0.001192005,57.532772,-53.59102964255513
-5.340576e-07,12.997088,3767038,0.1887635,[-2.248 -0.836 -0.102 -0.872  0.764],-53.246525,18.876348,25.997265,11700,20.347286,34.063576,2.1338491,2.9084702,424.36,186.0817,0.00023712053,117,98.737015,82.07966,100.0,0.03267079,8807.811137676239,9.141897,1.860817,3.267079,100,4.8879213,95299.9,2.3712053e-06,1.2183287,-55.80179803408626
4.386902e-07,13.441403,3807163,84.09764,[-2.294 -0.863 -0.085 -0.922  0.715],-48.15683,8409.765,8524.387,11800,8032.118,25.258018,2.0227735,1.0011472,401.25,84521.8,1.4304873e-11,118,98.75018,94044.66,100.0,8.4570265,8903.83285331726,9.064018,845.21796,845.70276,100,0.0010726862,7269382700.0,1.4304873e-13,0.0010633246,-50.11870795407948
2.670288e-07,13.369397,3850149,0.0050830906,[-2.237 -0.886 -0.099 -0.918  0.604],-60.247925,0.5083091,1.1985879,11900,8.941877,23.59636,2.0227613,78.977264,429.86,2.7442243,0.17141013,119,98.76697,1.3915439,100.0,0.009852218,9008.892930984497,8.105604,0.027442243,0.9852219,100,4.9992614,145.32402,0.0017141013,71.862625,-50.086121502789325
-5.7220458e-08,9.165332,3895701,0.02050748,[-2.238 -0.893 -0.104 -0.909  0.604],-37.85765,2.050748,3.223515,12000,10.705837,18.662653,2.0417423,21.226202,455.52,12.557412,0.028172253,120,98.79457,4.645266,100.0,0.010645292,9116.675863265991,8.851885,0.12557411,1.0645291,100,4.9967747,361.21353,0.00028172252,21.527292,-46.78876102118757
3.33786e-07,11.323704,3940876,0.14071912,[-2.251 -0.871 -0.089 -0.906  0.623],-41.581097,14.071912,15.991115,12100,16.867588,28.783958,2.075268,3.4818814,451.75,124.45214,0.0039584157,121,98.809006,45.290146,100.0,0.026727341,9221.689839601517,8.822676,1.2445214,2.6727338,100,4.917059,12262.682,3.9584156e-05,2.2079859,-43.140575218817965
-7.724762e-07,10.959932,3985668,4.003035,[-2.261 -0.877 -0.067 -0.89   0.656],-55.904907,400.30347,76.96688,12200,40.316196,19.221012,2.0761538,1.0296384,447.92,4023.7773,0.00015701883,122,98.77783,547.94025,100.0,0.40829974,9332.054109573364,8.512842,40.237774,40.829975,100,3.3573036,601288.9,1.5701883e-06,0.18250166,-49.75555862634707
9.63211e-07,7.832453,4033843,0.02523723,[-2.287 -0.857 -0.034 -0.85   0.657],-20.113667,2.523723,2.3160446,12300,10.613098,23.794678,2.0573215,16.540659,481.75,20.908812,0.0058284635,123,98.84473,6.212019,100.0,0.011235195,9444.16903424263,9.587614,0.20908812,1.1235195,100,4.993828,744.9623,5.8284633e-05,16.097826,-37.402093020925165
-6.4849854e-07,11.894626,4078288,0.0053101755,[-2.28  -0.834 -0.039 -0.865  0.638],-49.0311,0.5310176,1.2770346,12400,9.595052,22.496828,2.065448,75.93708,444.45,3.0186973,0.20434828,124,98.79141,1.5025274,100.0,0.0094332555,9547.682767391205,8.652237,0.030186972,0.9433256,100,4.997167,167.77545,0.0020434828,66.55453,-46.35373657513654
3.528595e-07,9.394955,4122181,0.0020433026,[-2.268 -0.853 -0.045 -0.874  0.647],-43.125767,0.20433027,0.0809548,12500,8.959562,20.780598,2.0690415,96.02052,438.93,1.8426515,0.62941206,125,98.755905,1.0403169,100.0,0.010036938,9647.406745195389,8.889715,0.018426515,1.0036939,100,4.999815,98.83193,0.0062941206,96.12455,-53.570197679167194
-8.583069e-08,11.131684,4166673,0.07710605,[-2.269 -0.855 -0.042 -0.874  0.65 ],-45.038986,7.710605,17.106491,12600,18.25615,29.439213,2.1018634,4.675374,444.92,72.52461,0.0042867223,126,98.806854,38.25437,100.0,0.017076312,9746.566864013672,8.843907,0.72524613,1.7076313,100,4.964743,19164.365,4.286722e-05,2.6140804,-42.96717106018152
-8.869171e-07,8.510784,4214507,0.10731266,[-2.259 -0.853 -0.034 -0.837  0.683],-32.964634,10.731265,10.949438,12700,14.539682,21.041128,2.0959504,3.33451,478.34,105.662964,0.0008973713,127,98.81978,38.138786,100.0,0.0199311,9856.364920139313,9.410496,1.0566297,1.9931097,100,4.95059,12476.533,8.973713e-06,2.6220026,-43.10368112743061
7.05719e-07,9.48348,4262818,0.011598632,[-2.233 -0.831 -0.05  -0.781  0.677],-53.398335,1.1598632,2.2827482,12800,10.190901,15.805387,2.110347,44.832348,483.11,7.0387683,0.12306839,128,98.82875,2.1978173,100.0,0.010455872,9964.629420280457,8.699808,0.070387684,1.0455872,100,4.997721,171.1291,0.0012306839,45.499687,-41.36709821331133
-2.2888183e-07,9.0283375,4312078,0.043992877,[-2.227 -0.835 -0.064 -0.777  0.691],-30.181488,4.399288,4.89725,12900,11.905778,19.021454,2.103744,9.4699335,492.6,40.948612,0.013959566,129,98.86122,11.867792,100.0,0.014228512,10075.70456981659,9.545685,0.40948611,1.4228511,100,4.978902,1970.6068,0.00013959566,8.4261675,-34.18207308975131
-8.392334e-07,10.68379,4360694,0.30236834,[-2.235 -0.788 -0.088 -0.734  0.685],-48.493,30.23683,25.972134,13000,22.287079,23.447643,2.0925393,1.4823216,486.16,304.01245,0.0010008104,130,98.84689,73.60715,100.0,0.037089463,10186.211701631546,8.902287,3.0401244,3.7089455,100,4.8663707,77351.24,1.0008104e-05,1.3585638,-37.21821365909508
4.2915343e-07,9.025115,4410189,0.005763632,[-2.17  -0.803 -0.046 -0.733  0.674],-39.98668,0.5763632,0.7559599,13100,9.661183,27.122778,2.1003387,75.50657,494.95,3.0772939,0.18526562,131,98.83513,1.432352,100.0,0.010119609,10298.590496301651,9.129807,0.030772937,1.0119609,100,4.999402,80.13127,0.0018526561,69.81525,-40.802413951285956
-5.531311e-07,7.2153583,4459565,0.014095634,[-2.143 -0.821 -0.044 -0.738  0.681],-19.607248,1.4095635,2.0057344,13200,11.29173,16.7513,2.1115565,29.248999,493.76,10.469778,0.05752317,132,98.83426,3.727856,100.0,0.009063039,10418.23487496376,9.848118,0.10469778,0.90630394,100,4.9953175,149.55446,0.0005752317,26.825071,-40.917387517066366
-9.536743e-07,9.054573,4508583,0.14999865,[-2.128 -0.796 -0.037 -0.748  0.693],-33.247944,14.999864,15.232782,13300,15.989561,24.802752,2.098386,1.8597267,490.18,149.75787,0.0009175325,133,98.847595,75.40951,100.0,0.020648487,10534.982145547867,9.449517,1.4975787,2.064849,100,4.94704,20557.467,9.1753245e-06,1.3260927,-37.35138625595017
-5.531311e-07,8.29636,4557490,0.008479385,[-2.099 -0.813 -0.074 -0.738  0.679],-26.073132,0.84793854,0.5802438,13400,10.044342,17.611328,2.117172,61.94494,489.07,4.54333,0.15827069,134,98.84444,1.64031,100.0,0.01081835,10648.030451059341,9.622825,0.0454333,1.0818352,100,4.9959097,113.40638,0.0015827068,60.964085,-38.03944792979834
1.2493133e-06,9.011247,4606699,4.308008,[-2.115 -0.808 -0.076 -0.743  0.698],-18.683908,430.80078,504.96072,13500,409.97256,20.147617,2.1777518,1.0188494,492.09,4330.0854,0.000118218675,135,98.86784,23108.93,100.0,0.4370743,10766.274917125702,9.914274,43.300854,43.70743,100,3.2620754,25668822.0,1.1821867e-06,0.0043273317,-32.5174550555481
-3.4332277e-07,12.227012,4653102,0.004987501,[-2.075 -0.754 -0.114 -0.719  0.759],-51.17314,0.4987501,0.7003526,13600,9.634804,34.371857,2.1748738,79.67223,464.03,2.7019463,0.24598704,136,98.840546,1.2915504,100.0,0.009873963,10876.729943275452,9.182987,0.027019462,0.9873964,100,4.99937,144.24661,0.0024598704,77.42632,-36.99468913823938
6.67572e-08,10.748265,4700917,0.006582431,[-2.082 -0.77  -0.111 -0.718  0.756],-43.714268,0.6582432,0.6218429,13700,9.749527,22.896263,2.1833148,64.07406,478.15,5.324853,0.11741314,137,98.85881,1.4850262,100.0,0.008790699,10990.601462602615,9.417227,0.05324853,0.8790699,100,4.9939575,71.66183,0.0011741314,67.338875,-33.755384819384886
-1.9073487e-07,8.921258,4749867,0.04090141,[-2.078 -0.778 -0.122 -0.715  0.764],-24.552849,4.0901413,7.5614905,13800,14.233038,30.189774,2.1452665,6.0494957,489.5,38.92885,0.0020906935,138,98.87433,16.202717,100.0,0.010378826,11102.396349191666,9.910248,0.38928849,1.0378828,100,4.9981065,2980.5918,2.0906935e-05,6.1718044,-30.756449239740363
-3.1471254e-07,10.50557,4796039,0.039530125,[-2.099 -0.735 -0.14  -0.711  0.726],-33.704742,3.9530125,6.8532114,13900,13.557173,22.574078,2.189179,10.425825,461.72,28.923475,0.0126698725,139,98.83902,14.000797,100.0,0.0134862745,11212.081813335419,9.60284,0.28923476,1.3486274,100,4.9825993,2719.6995,0.00012669872,7.1424503,-37.16405489133856
-1.1634827e-06,12.064538,4841252,0.020824613,[-2.141 -0.722 -0.137 -0.702  0.77 ],-46.10943,2.0824614,3.832782,14000,11.472146,27.846195,2.1530232,25.028362,452.13,12.426392,0.01806565,140,98.82185,4.078287,100.0,0.0120321885,11316.958340168,9.408913,0.12426391,1.2032189,100,4.989849,610.84534,0.0001806565,24.520098,-40.27308134850763
5.1498415e-07,8.798847,4889741,0.010591554,[-2.133 -0.75  -0.137 -0.711  0.734],-45.911232,1.0591555,1.543572,14100,9.966055,19.660618,2.1330516,50.38804,484.89,5.519645,0.05353385,141,98.85712,2.1339693,100.0,0.010674072,11431.880670309067,9.234741,0.05519645,1.0674073,100,4.9966307,182.77777,0.0005353385,46.86103,-34.641379374469444
1.1825562e-06,10.392698,4936888,0.0178657,[-2.147 -0.781 -0.135 -0.724  0.714],-36.397575,1.7865702,2.1228232,14200,10.467724,32.632473,2.1386576,25.524384,471.47,12.093906,0.012416345,142,98.846985,3.7309551,100.0,0.010459011,11542.927162885666,9.452007,0.12093906,1.0459012,100,4.9977055,315.28876,0.00012416345,26.802788,-36.069270188193485
-1.5258789e-07,9.341024,4985430,0.018878162,[-2.135 -0.774 -0.157 -0.719  0.72 ],-36.425682,1.8878162,2.6045399,14300,10.946932,18.793854,2.153325,27.402193,485.42,10.885043,0.043399736,143,98.84662,3.93001,100.0,0.011598199,11656.275048732758,9.479098,0.10885043,1.1598201,100,4.9920154,320.3903,0.00043399737,25.445227,-37.22569708429639
-1.2493133e-06,11.341679,5031970,0.0065693734,[-2.108 -0.765 -0.136 -0.728  0.734],-58.55687,0.65693736,1.4436257,14400,9.67959,23.173698,2.1347644,67.13669,465.4,3.8797097,0.11719723,144,98.82721,1.5516008,100.0,0.009389628,11765.090318441391,8.814729,0.038797095,0.93896276,100,4.996949,161.07349,0.0011719723,64.44957,-40.20908496668587
