EpLenMean,InitialBound,MaxIWNorm,Weights,ReturnStepMaxmin,MeanEntropy,EpRewMean,J_sample_variance,InitialReturnMax,ReturnStepMax,EmpiricalD2,InitialReturnMean,EpThisIter,ESSClassic,InitialReturnStd,TimeElapsed,StdIWNorm,StdIW,Bound,MinIWNorm,ESSRenyi,TimestepsSoFar,ReturnMeanIW,MeanIW,MeanIWNorm,MaxIW,EntropyCoefficient,EpisodesSoFar,InitialReturnMin,MinIW,Iteration
497.7,-0.6106787,0.09870406,[-1.273 -1.03  -0.022 -0.886 -0.467],98.92346,0.9540995,-19.04501977872913,235.03319,18.320374,100.0,5.121163,4.5776366e-07,100,24.280058,7.4846816,11878.652516126633,0.015641872,1.564187,0.2784562,0.0002464441,19.526815,5051617,1.6604223,0.88574433,0.008857442,9.870406,,14100,-17.531502,0.024644412,141
489.17,-0.6277976,0.079483315,[-1.265 -1.024 -0.023 -0.89  -0.465],98.91206,0.94872826,-21.50652707498546,172.76093,17.506096,100.0,4.4391084,-2.193451e-07,100,32.623787,6.6346674,11993.526539564133,0.014670369,1.467037,0.50492954,0.000105484694,22.527046,5100534,1.827648,1.0208335,0.010208335,7.948332,,14200,-18.833923,0.01054847,142
483.26,-1.2477499,0.07632175,[-1.283 -1.016 -0.022 -0.891 -0.47 ],98.87082,0.9479206,-31.212308179220987,74.001976,20.181532,100.0,1.8223206,2.002716e-07,100,54.93084,7.7957554,12108.006810426712,0.0092691155,0.92691153,-0.70658696,0.0013859809,54.875088,5148860,0.97779274,1.0233085,0.010233086,7.6321754,,14300,-37.432503,0.13859808,143
483.85,-0.8009592,0.9546941,[-1.284 -1.02  -0.021 -0.887 -0.471],98.88391,0.95930845,-28.0852437041749,5226.367,14.510905,100.0,19.954462,-1.5640259e-06,100,2.9079807,6.8501787,12219.999260187149,0.0951606,9.516061,3.8934028,6.200454e-05,5.01141,5197245,7.4713144,1.6468769,0.01646877,95.46941,,14400,-24.02873,0.006200454,144
498.61,-0.76090616,0.122254044,[-1.276 -1.014 -0.014 -0.873 -0.46 ],98.92186,0.97398764,-19.481166005629955,598.33105,22.827187,100.0,6.8998675,1.7642975e-07,100,23.315456,6.463173,12334.68414902687,0.017985985,1.7985985,1.4984288,0.00036086,14.4930315,5247106,3.4971468,0.9917502,0.009917501,12.225405,,14500,-17.365921,0.036086,145
487.35,-1.1408665,0.016481746,[-1.27  -1.016 -0.019 -0.881 -0.445],98.89044,0.97376573,-26.696474634622902,72.363014,20.95021,100.0,1.0934565,-5.7220458e-08,100,92.555954,7.969812,12449.881113767624,0.0027836934,0.27836934,-1.0247877,0.004689254,91.45311,5295841,0.16819894,0.98156464,0.009815645,1.6481746,,14600,-34.22599,0.46892542,146
486.04,-0.71833926,0.4142677,[-1.27  -1.015 -0.019 -0.882 -0.445],98.89751,0.9697349,-24.907048555196702,273.89786,21.550198,100.0,7.0211153,7.05719e-07,100,8.613378,7.0079923,12562.97063446045,0.04279313,4.279313,1.0343906,0.00010639503,14.242751,5344445,2.9378037,1.3137703,0.013137702,41.42677,,14700,-17.603168,0.010639504,147
478.22,-1.0352846,0.022913817,[-1.279 -1.02  -0.011 -0.889 -0.449],98.895294,0.97523034,-25.036118793024997,117.981575,21.55393,100.0,1.1787287,-1.6212464e-06,100,87.69815,9.025735,12675.18448472023,0.0037257022,0.37257025,-0.70873564,0.0033999693,84.837166,5392267,0.4152636,0.9947589,0.009947589,2.2913818,,14800,-31.05849,0.33999693,148
486.69,-0.8165921,0.11494737,[-1.282 -1.018 -0.012 -0.891 -0.444],98.898224,0.96374005,-24.76644755774855,246.04959,24.497768,100.0,3.8428497,1.6212464e-07,100,28.8842,7.495961,12789.524182319641,0.018497087,1.8497086,0.5699649,0.0005867419,26.022354,5440936,2.170746,1.178828,0.011788282,11.494738,,14900,-23.260538,0.05867419,149
473.89,-1.1848001,0.03237805,[-1.28  -1.025 -0.004 -0.894 -0.455],98.883865,0.95308304,-27.516752414091332,57.729794,16.379217,100.0,1.2883917,6.8664554e-07,100,74.89193,7.186856,12902.456964492798,0.005889765,0.5889765,-0.5739168,0.0025180588,77.61615,5488325,0.77091885,1.0172061,0.010172062,3.2378054,,15000,-35.544018,0.25180587,150
493.23,-1.2919782,0.09548912,[-1.279 -1.03  -0.001 -0.896 -0.466],98.93213,0.9599694,-16.73930357115533,910.80164,29.279541,100.0,4.4384003,-7.1525574e-07,100,36.979458,7.7700405,13018.351208686829,0.016670259,1.6670259,0.6146059,0.00016132339,22.53064,5537648,3.336481,1.2769725,0.012769726,9.548912,,15100,-38.759323,0.01613234,151
487.71,-0.7926843,2.1890693,[-1.289 -1.026 -0.009 -0.892 -0.459],98.9039,0.96207255,-23.434852801229727,17489.205,23.780539,100.0,95.570175,4.7683716e-07,100,1.933172,6.555162,13130.958627462387,0.21774659,21.77466,6.7327986,6.758634e-06,1.0463516,5586419,14.482083,3.0572116,0.030572107,218.90692,,15200,-17.76387,0.0006758634,152
496.44,-0.8720035,0.037826408,[-1.283 -1.029  0.005 -0.893 -0.457],98.91606,0.9629223,-20.833908660626875,88.28158,20.08984,100.0,1.7764255,4.959106e-07,100,63.130447,6.6732774,13248.138801574707,0.0074357963,0.7435797,-0.16140723,0.00077484024,56.29282,5636063,1.0008227,0.9730004,0.009730004,3.782641,,15300,-26.160122,0.07748403,153
489.5,-1.2399185,0.10571051,[-1.284 -1.029  0.01  -0.893 -0.456],98.91528,0.94774544,-20.735288232868193,307.35376,37.19754,100.0,3.6748176,-4.959106e-07,100,29.681252,9.067729,13361.525825738907,0.015286176,1.5286177,1.745023,0.00028611597,27.212234,5685013,4.121923,0.99312615,0.009931261,10.571051,,15400,-35.648193,0.028611597,154
489.54,-1.3317688,0.02350558,[-1.303 -1.021  0.008 -0.891 -0.471],98.90292,0.94966686,-23.76174673554318,63.19991,25.198706,100.0,1.1206212,2.861023e-07,100,88.49804,7.9558535,13474.771304130554,0.0035344826,0.35344827,-1.0969077,0.0039713965,89.23622,5733967,0.31289473,0.9804077,0.009804077,2.350558,,15500,-39.953068,0.39713967,155
480.6,-1.2871085,0.062741175,[-1.304 -1.016  0.009 -0.887 -0.469],98.900024,0.9541116,-24.025512489026436,119.26404,19.622791,100.0,2.0936434,1.8119812e-07,100,49.505817,8.658424,13591.504809856415,0.0114386715,1.143867,-0.5436733,0.00076147495,47.763626,5782027,1.3186992,1.132617,0.011326169,6.274118,,15600,-38.61326,0.0761475,156
493.14,-1.0827278,0.24306387,[-1.315 -1.013  0.008 -0.882 -0.465],98.908676,0.9492603,-22.518528775354525,6313.362,32.48181,100.0,11.728254,-7.4386594e-07,100,15.350571,7.187379,13738.81687784195,0.028606486,2.8606486,4.0728073,4.8783328e-05,8.526418,5831341,7.780773,1.2181894,0.012181894,24.306387,,15700,-17.793232,0.004878333,157
495.71,-0.94109356,0.016797513,[-1.314 -1.024  0.015 -0.898 -0.47 ],98.92035,0.94925874,-19.74281665388271,40.044777,28.232805,100.0,1.0231651,,100,96.93781,6.659911,13885.963642835617,0.0017727945,0.17727946,-0.895273,0.0069463616,97.73594,5880912,0.056658402,0.9974434,0.009974434,1.6797514,,15800,-14.608599,0.69463617,158
467.43,-1.2178371,0.100587994,[-1.314 -1.024  0.014 -0.899 -0.47 ],98.87105,0.92738366,-30.138197330659967,251.10075,18.21529,100.0,2.7429578,-1.3065338e-06,100,39.67394,9.032598,14024.801227331161,0.014786895,1.4786896,-0.03349626,0.00048829336,36.456997,5927655,1.9834684,1.1991602,0.011991602,10.0588,,15900,-36.535072,0.04882934,159
488.89,-0.55585873,1.0784721,[-1.317 -1.027  0.02  -0.901 -0.492],98.89551,0.93962115,-25.54214110631048,16450.203,16.675762,100.0,95.21439,1.5258789e-07,100,3.973996,5.7214217,14170.671902418137,0.11285415,11.285416,8.329277,2.9830404e-05,1.0502614,5976544,13.753228,2.2958148,0.022958143,107.84721,,16000,-14.645973,0.0029830404,160
496.86,-0.61609405,0.062594056,[-1.292 -1.008  0.022 -0.875 -0.479],98.91989,0.9308279,-19.900220664291197,219.59772,18.482845,100.0,4.7502117,1.0108947e-06,100,35.451263,6.3463097,14319.224707841873,0.013168933,1.3168935,1.4943731,0.00013083525,21.051693,6026230,2.8371506,0.9759388,0.009759388,6.259406,,16100,-18.181114,0.013083525,161
491.88,-1.4206165,0.036747515,[-1.285 -1.013  0.016 -0.882 -0.488],98.92,0.93913275,-19.674942789247964,117.365326,21.543484,100.0,1.3604149,-8.010864e-07,100,78.33776,8.47389,14467.418454170227,0.0050934223,0.50934225,-1.1193283,0.0022446963,73.50699,6075418,0.53763276,0.968598,0.00968598,3.6747515,,16200,-42.618465,0.22446963,162
493.04,-0.7675234,0.37075213,[-1.288 -1.009  0.013 -0.881 -0.48 ],98.920715,0.94762516,-19.546025470083677,2547.3438,17.696175,100.0,18.34679,-3.1471254e-07,100,7.0761476,6.651698,14616.32747912407,0.04043011,4.043011,3.0615468,9.4995085e-05,5.450545,6124722,6.34909,1.1156803,0.011156802,37.075214,,16300,-23.025692,0.009499509,163
498.72,-0.48578823,0.17185932,[-1.283 -1.02   0.014 -0.875 -0.471],98.92139,0.9383086,-19.603332218067763,348.3517,13.690307,100.0,14.291146,-2.0980835e-07,100,14.259363,5.990011,14766.560799360275,0.023869991,2.3869991,1.5297718,1.7208074e-05,6.9973392,6174594,3.3662271,0.9734394,0.009734395,17.185932,,16400,-14.573641,0.0017208075,164
499.47,-0.85350347,0.15080072,[-1.273 -1.021  0.005 -0.876 -0.481],98.92096,0.94971514,-19.740051486361864,650.8996,25.605103,100.0,7.7468815,1.9073486e-08,100,26.186892,7.464438,14917.023237228394,0.023084685,2.3084686,2.4275692,0.00012402711,12.90842,6224541,4.803144,1.3749887,0.013749884,15.080072,,16500,-16.16812,0.012402711,165
491.62,-1.0731919,10.256244,[-1.271 -1.024  0.005 -0.888 -0.469],98.91637,0.96011716,-20.55954820900152,3620313.0,21.705193,100.0,4116.1323,-2.479553e-07,100,1.17922,7.620689,15065.383670806885,1.0200524,102.00525,120.9813,1.2339596e-07,0.024294652,6273703,189.83415,11.142837,0.111428365,1025.6244,,16600,-32.195747,1.2339597e-05,166
470.56,-1.1253626,0.05049765,[-1.278 -1.019 -0.014 -0.888 -0.459],98.86485,0.96032226,-31.797509297838396,101.21002,15.487295,100.0,1.9000998,2.670288e-07,100,54.217644,7.561428,15209.012917757034,0.010514818,1.0514818,-0.17031717,0.0014730511,52.628815,6320759,1.3809291,1.1442555,0.011442555,5.049765,,16700,-33.760883,0.14730512,167
488.78,-0.70311433,0.1951658,[-1.269 -1.027 -0.01  -0.896 -0.459],98.91771,0.9637018,-20.110543175422663,603.0829,21.093472,100.0,6.760336,1.4066696e-06,100,17.71858,6.4621677,15357.663083553314,0.021633994,2.1633995,0.90612984,5.0340273e-05,14.792165,6369637,2.734276,1.0039227,0.010039227,19.51658,,16800,-17.797283,0.0050340276,168
495.2,-0.62864536,0.052021846,[-1.265 -1.043 -0.016 -0.902 -0.455],98.91434,0.9604409,-21.21014270121837,81.2276,18.859362,100.0,2.4860878,-9.536743e-09,100,51.66247,5.8167267,15505.587333202362,0.009055038,0.90550375,0.12726593,0.0009525746,40.223843,6419157,1.118472,0.9361288,0.009361288,5.2021847,,16900,-12.208702,0.09525746,169
491.71,-0.6750527,0.10137351,[-1.265 -1.043 -0.013 -0.895 -0.459],98.92503,0.96192193,-18.430448687471138,586.8991,20.251595,100.0,6.9041815,4.5776366e-07,100,27.361603,7.1805573,15652.673765659332,0.013651324,1.3651325,1.0019643,8.877333e-05,14.483976,6468328,2.775721,0.83784264,0.008378426,10.137351,,17000,-14.770141,0.008877333,170
494.81,-0.6139945,9.197171,[-1.263 -1.039 -0.013 -0.882 -0.457],98.9126,0.94322217,-21.623194374823264,1465435.2,17.883554,100.0,2876.6035,-7.6293944e-08,100,1.0867934,6.691229,15801.605898141861,0.91478205,91.47821,88.025986,2.8003086e-08,0.03476322,6517809,120.95694,9.588795,0.09588796,919.71716,,17100,-18.41983,2.8003087e-06,171
491.45,-0.91746444,0.047293562,[-1.274 -1.014 -0.004 -0.882 -0.476],98.915344,0.9365235,-20.80288660186165,92.50697,19.124523,100.0,1.5884951,-1.0585785e-06,100,67.07958,6.5442643,15950.317416906357,0.007371799,0.73718,-0.5498344,0.0012548849,62.952663,6566954,0.60649526,1.0522915,0.010522916,4.7293563,,17200,-27.5239,0.12548849,172
486.83,-0.7650326,0.087962575,[-1.269 -1.011 -0.003 -0.875 -0.482],98.90169,0.9130948,-23.929711420304447,291.33893,15.336764,100.0,3.5504336,1.14440915e-07,100,39.623135,6.106296,16099.290765285492,0.015189884,1.5189885,1.291211,0.0004007407,28.165573,6615637,2.732731,1.230534,0.012305337,8.796258,,17300,-22.950981,0.040074073,173
490.25,-0.907039,0.036298484,[-1.279 -1.012 -0.002 -0.882 -0.506],98.91725,0.911168,-20.28193688875064,59.56214,27.211182,100.0,1.9215724,4.959106e-07,100,62.466686,6.869232,16249.591987133026,0.0073864516,0.73864514,-0.46574807,0.0012174705,52.040714,6664662,0.7915971,0.95290947,0.009529095,3.6298485,,17400,-26.233002,0.121747054,174
496.1,-0.6065492,0.05779394,[-1.278 -1.013 -0.006 -0.878 -0.508],98.923615,0.90824443,-18.948545728817823,168.41159,17.176308,100.0,2.931332,-5.8174135e-07,100,51.33946,6.602846,16400.563121557236,0.010649855,1.0649855,0.38213098,0.00027428428,34.11418,6714272,1.4206109,1.0939083,0.010939082,5.779394,,17500,-18.196457,0.02742843,175
491.83,-1.1174935,0.076763935,[-1.29  -1.01  -0.012 -0.875 -0.511],98.9218,0.9221984,-19.229927890422765,92.19795,33.52482,100.0,1.5233902,5.2928925e-07,100,58.22361,7.2279663,16551.102445602417,0.008784558,0.8784558,-0.65208966,0.0020381524,65.64307,6763455,0.72718495,1.0370604,0.010370604,7.6763935,,17600,-27.68558,0.20381525,176
497.07,-0.7779858,58.90977,[-1.289 -1.014 -0.009 -0.876 -0.497],98.91899,0.91636264,-20.132364575639667,10190574.0,23.339561,100.0,9320.515,-4.386902e-07,100,1.0383419,7.554681,16703.82519698143,5.860763,586.0764,242.37202,9.941486e-08,0.010729021,6813162,317.48093,60.033115,0.6003311,5890.977,,17700,-17.63484,9.9414865e-06,177
500.0,-0.48806092,0.10521113,[-1.277 -1.021  0.004 -0.863 -0.503],0.085362256,0.90007955,-21.34057013798411,167.5346,14.641788,1.0,6.4245367,-1.3160706e-06,100,20.907011,5.5281076,16857.86755657196,0.01642649,1.6426492,0.8375524,5.3815278e-05,15.565325,6863162,2.074621,0.8445429,0.00844543,10.521113,,17800,-12.134878,0.005381528,178
498.35,-0.5296379,8.973552,[-1.289 -1.022  0.002 -0.873 -0.519],98.915405,0.8964754,-21.07915087624427,101332.99,15.889126,100.0,875.74475,-3.4332277e-07,100,1.0691392,5.2148013,16994.40510725975,0.8925818,89.25818,16.056389,5.571578e-07,0.11418852,6912997,31.729944,9.278958,0.09278959,897.3552,,17900,-14.090183,5.5715784e-05,179
496.23,-0.69925916,2.979933,[-1.282 -1.02  -0.003 -0.889 -0.522],98.91402,0.90621626,-21.332491463326832,391369.1,20.977736,100.0,526.25165,-1.2159347e-06,100,1.7714303,6.079499,17088.508372545242,0.29942197,29.942196,43.96814,7.9683156e-07,0.19002315,6962620,60.00924,4.020932,0.040209316,297.99332,,18000,-16.236927,7.968316e-05,180
471.25,-1.2341385,0.12747462,[-1.251 -1.017  0.008 -0.894 -0.513],98.861176,0.9093122,-32.710219740951594,476.59387,23.291368,100.0,3.6651437,2.5749208e-07,100,27.464373,7.309677,17174.694543361664,0.016311586,1.6311587,-0.008901119,0.00025586237,27.28406,7009745,2.3538036,1.0037032,0.010037032,12.747462,,18100,-37.02416,0.025586236,181
471.68,-0.9199853,0.30605793,[-1.248e+00 -1.008e+00  2.552e-04 -8.866e-01 -5.096e-01],98.86853,0.8993784,-31.00617670142354,227.87454,19.692871,100.0,3.4255407,-3.8146973e-07,100,13.979383,7.9509444,17258.65726017952,0.03573413,3.573413,0.63959503,0.00031293466,29.192472,7056913,2.342323,1.440542,0.014405421,30.605793,,18200,-27.599548,0.031293467,182
475.72,-1.1928953,0.0648342,[-1.235 -1.019  0.003 -0.895 -0.52 ],98.89006,0.9009207,-26.151169439242103,83.73413,16.473595,100.0,1.9481528,3.0517577e-07,100,48.84104,7.605635,17342.47882771492,0.009905801,0.99058014,-0.7772102,0.0017235378,51.330677,7104485,0.8877887,0.96787924,0.009678792,6.48342,,18300,-35.78687,0.17235379,183
463.9,-1.2848288,0.1211344,[-1.229e+00 -1.022e+00  1.558e-04 -8.936e-01 -5.180e-01],98.85759,0.90629154,-33.032166745613615,409.56592,20.154177,100.0,3.49276,-7.343292e-07,100,28.280619,8.3439455,17423.715871572495,0.017358473,1.7358474,1.2408795,0.00019779672,28.630653,7150875,3.6420853,1.0900283,0.010900283,12.1134405,,18400,-38.54484,0.019779673,184
472.3,-1.3120836,0.3621439,[-1.228 -1.036 -0.002 -0.897 -0.513],98.89554,0.91617936,-24.666920528749532,5287.996,30.882393,100.0,12.006947,3.4332277e-07,100,8.562353,9.533269,17503.979471683502,0.037145358,3.7145357,2.7447443,5.0595023e-05,8.328512,7198105,7.291252,1.1366811,0.011366811,36.21439,,18500,-39.36252,0.0050595026,185
483.01,-0.8530421,0.051290996,[-1.23  -1.036 -0.013 -0.897 -0.503],98.90657,0.916545,-22.562464866076585,74.56429,19.167755,100.0,1.8190814,6.580353e-07,100,57.65869,7.060032,17584.418280363083,0.007986809,0.7986809,-0.5806186,0.0012290307,54.9728,7246406,0.5699085,0.9320163,0.009320162,5.1291,,18600,-25.591282,0.12290307,186
469.98,-1.1471524,0.045096908,[-1.229 -1.037 -0.018 -0.898 -0.502],98.89949,0.9179688,-23.620429844090808,99.042404,16.562767,100.0,1.3374977,-8.773804e-07,100,66.878,7.4680204,17661.09221982956,0.0069098286,0.6909829,-0.76893973,0.0022222078,74.76648,7293404,0.5577438,0.9818624,0.009818623,4.5096908,,18700,-34.414547,0.22222078,187
466.05,-1.1601374,57.76688,[-1.227 -1.039 -0.021 -0.897 -0.501],98.87555,0.8605026,-28.99892616872537,21227942.0,24.316832,100.0,4948.7446,-6.4849854e-07,100,1.0368831,8.844095,17735.182013750076,5.746926,574.6926,379.72217,1.9022268e-08,0.020207144,7340009,461.33466,58.825253,0.5882526,5776.688,,18800,-34.8041,1.9022268e-06,188
427.01,-1.7469643,0.04150349,[-1.218 -1.032 -0.02  -0.909 -0.558],98.757904,0.8626097,-51.68804209938051,152.2764,15.028158,100.0,1.5193284,8.583069e-08,100,67.24032,10.5670185,17813.379615545273,0.008073471,0.807347,-0.75533307,0.0010292835,65.81856,7382710,1.3979934,1.156659,0.011566591,4.150349,,18900,-52.40893,0.10292835,189
462.15,-1.831971,7.0502462,[-1.215 -1.039 -0.019 -0.91  -0.556],98.86864,0.8543401,-30.355842341789103,399890.44,20.948517,100.0,315.60947,3.33786e-08,100,1.4487183,10.692374,17894.649900197983,0.70284986,70.284996,39.546093,2.1865055e-06,0.31684726,7428925,72.09179,8.521646,0.085216455,705.02466,,19000,-54.959126,0.00021865056,190
480.23,-1.009841,0.31995636,[-1.212 -1.05  -0.015 -0.902 -0.565],98.92314,0.8509332,-18.453999354058244,412.23743,19.553978,100.0,4.168866,5.626678e-07,100,16.1821,7.9314184,17978.067279100418,0.037047666,3.7047665,0.54333615,0.00011350411,23.987337,7476948,2.60521,1.6278331,0.01627833,31.995636,,19100,-30.295237,0.011350411,191
483.09,-1.8167453,2.3370342,[-1.23  -1.057 -0.021 -0.905 -0.568],98.91725,0.8466413,-19.98875909550715,16383.099,26.51913,100.0,36.8629,9.63211e-07,100,1.8031797,8.915565,18061.73649740219,0.2323516,23.235163,4.744831,1.0532311e-05,2.7127545,7525257,15.775173,3.148593,0.03148593,233.70343,,19200,-54.50238,0.0010532311,192
487.09,-0.73444796,0.026633665,[-1.229 -1.065 -0.03  -0.901 -0.572],98.91675,0.8463798,-20.275504102199918,64.53201,22.03344,100.0,1.1619078,1.6212464e-07,100,84.04278,7.182932,18146.51718354225,0.0044132657,0.4413266,-0.57583773,0.0021139681,86.065346,7573966,0.21583726,1.0128188,0.010128188,2.6633666,,19300,-15.760705,0.21139681,193
487.15,-0.83378816,0.028397758,[-1.229 -1.065 -0.028 -0.901 -0.573],98.92848,0.8356046,-17.420651442189932,45.559345,17.228771,100.0,1.4250972,-4.5776366e-07,100,72.77552,6.555079,18225.621985673904,0.0052479226,0.52479225,-0.48812425,0.0015836337,70.170654,7622681,0.50723004,0.85802567,0.008580255,2.8397758,,19400,-25.01363,0.15836337,194
483.0,-1.3281221,0.109825455,[-1.232 -1.064 -0.028 -0.903 -0.583],98.94141,0.8349243,-14.149287840530194,230.54659,21.41351,100.0,2.726628,-5.340576e-07,100,34.6922,7.8391356,18311.30777335167,0.014698964,1.4698964,0.37097263,0.0006154967,36.675335,7670981,2.5640342,1.0713222,0.010713223,10.982546,,19500,-39.84365,0.061549675,195
500.0,-0.98307925,0.04040504,[-1.226 -1.061 -0.03  -0.895 -0.584],0.04928273,0.8297463,-12.32068564820225,43.39532,29.49238,1.0,1.63481,1.14440915e-07,100,68.261795,6.091032,18396.529742240906,0.0070155323,0.7015533,-0.39628398,0.0009570879,61.16919,7720981,0.8606782,1.0288646,0.010288646,4.040504,,19600,-16.180841,0.095708795,196
477.85,-1.8235481,0.019519242,[-1.228 -1.066 -0.033 -0.895 -0.589],98.93138,0.82958007,-16.396390591238195,97.722496,16.386608,100.0,1.0680817,-9.822845e-07,100,94.77625,10.498378,18480.199885845184,0.0022833976,0.22833978,-1.728704,0.0041233827,93.62579,7768766,0.15589601,0.9726133,0.009726133,1.9519242,,19700,-54.70641,0.4123383,197
494.0,-1.5815501,0.02403281,[-1.229 -1.066 -0.032 -0.895 -0.589],98.9471,0.8294452,-13.068266390140945,69.68764,25.288292,100.0,1.216012,8.249283e-07,100,83.036736,8.426796,18561.32709980011,0.004450406,0.44504058,-1.2469635,0.0032758403,82.23603,7818166,0.49705893,0.98464537,0.009846454,2.4032812,,19800,-47.446526,0.32758403,198
498.03,-0.5849122,0.07176373,[-1.229 -1.064 -0.032 -0.897 -0.589],98.95747,0.8300789,-10.588790003418294,48.150723,17.547377,100.0,1.9627553,3.528595e-07,100,47.298695,6.358794,18641.90180015564,0.008732706,0.87327063,-0.2008797,0.00078166317,50.948784,7867969,0.61857325,0.8272996,0.008272994,7.1763735,,19900,-14.759538,0.07816632,199
493.8,-1.8472841,0.03615619,[-1.23  -1.065 -0.027 -0.897 -0.589],98.93625,0.8396534,-15.740949223534631,99.53421,25.267155,100.0,1.2791864,-9.059906e-07,100,76.8769,8.678054,18720.919303655624,0.0057117287,0.5711729,-1.3583113,0.00216428,78.17469,7917349,0.7309867,1.0414593,0.010414593,3.615619,,20000,-55.41849,0.21642801,200
493.59,-0.9707004,0.09622709,[-1.236 -1.07  -0.026 -0.899 -0.579],98.94409,0.8491098,-13.798657154754151,338.34457,29.120995,100.0,3.5036857,-6.1035155e-07,100,35.806004,7.3837156,18805.82197022438,0.013512613,1.3512613,0.7403718,0.0005542228,28.541372,7966708,2.5573409,1.0091834,0.010091834,9.622709,,20100,-13.787274,0.05542228,201
495.69,-0.78470206,5.794971,[-1.235 -1.071 -0.033 -0.9   -0.57 ],98.9471,0.84491366,-13.112300364868391,117504.72,23.541073,100.0,559.20123,4.196167e-07,100,1.3055344,6.443889,18890.176669597626,0.57620895,57.620903,16.93473,3.9136435e-07,0.1788265,8016277,35.490932,6.627165,0.06627163,579.49713,,20200,-15.421993,3.9136437e-05,202
496.01,-0.5587734,0.20606674,[-1.23  -1.075 -0.045 -0.892 -0.574],98.9225,0.8469902,-19.220505967757312,1108.084,15.913858,100.0,8.644299,1.0299683e-06,100,16.888924,5.7568035,18975.546336889267,0.02506972,2.5069718,2.033727,0.00017974696,11.568318,8065878,3.6765902,1.1301107,0.011301106,20.606674,,20300,-16.763233,0.017974697,203
497.42,-0.61676216,0.2287918,[-1.245 -1.083 -0.039 -0.898 -0.572],98.95601,0.8697697,-10.941106077941427,1665.5814,18.502874,100.0,2.6121917,3.4332277e-07,100,20.609718,7.015081,19058.649840831757,0.026367728,2.6367729,3.0396557,0.0010447877,38.28203,8115620,4.0364842,1.3434608,0.013434608,22.87918,,20400,-13.541865,0.10447877,204
494.44,-0.9117538,0.019773493,[-1.255 -1.082 -0.043 -0.899 -0.549],98.93872,0.87025726,-15.150498047926687,47.330788,19.786161,100.0,1.160957,9.536743e-08,100,88.052666,7.0501537,19141.61779499054,0.003593601,0.35936013,-0.7449678,0.0036768864,86.13583,8165064,0.23742616,0.9755856,0.009755855,1.9773493,,20500,-27.352615,0.36768866,205
485.69,-1.0905935,0.031128185,[-1.252 -1.081 -0.045 -0.9   -0.549],98.93611,0.8694799,-15.51508731771071,64.48469,18.603918,100.0,1.620963,1.2207031e-06,100,72.413994,8.130565,19223.380984544754,0.0054831756,0.5483176,-0.3709029,0.0010581361,61.691723,8213633,1.0176102,0.88838035,0.008883803,3.1128185,,20600,-32.717842,0.105813615,206
498.33,-0.86422515,6.098309,[-1.249 -1.084 -0.04  -0.898 -0.549],98.94368,0.86959213,-14.03136153254362,23838.49,25.926735,100.0,134.96431,-6.7710874e-07,100,2.231197,7.380928,19307.064688682556,0.6748307,67.48307,7.950094,1.991282e-06,0.74093664,8263466,17.990149,10.194447,0.10194445,609.83093,,20700,-14.465952,0.00019912822,207
485.22,-1.6404393,2.1456983,[-1.247 -1.081 -0.051 -0.906 -0.549],98.904816,0.87486225,-23.0918011191727,293424.16,25.215416,100.0,216.98164,4.863739e-07,100,1.7581669,7.899555,19389.116826295853,0.21484707,21.484707,29.573456,4.600348e-06,0.46086848,8311988,53.737617,2.874162,0.028741624,214.56982,,20800,-49.21319,0.00046003482,208
454.63,-1.8482099,0.030346556,[-1.248 -1.057 -0.05  -0.905 -0.544],98.86093,0.8734921,-31.61245508986922,100.22725,17.262863,100.0,1.4040984,-6.8664554e-07,100,72.31563,11.958023,19467.453601121902,0.0062722447,0.6272245,-1.2257923,0.0019235994,71.22008,8357451,0.96423686,1.0137289,0.010137287,3.0346556,,20900,-55.446274,0.19235994,209
472.15,-1.8937858,0.061276004,[-1.248 -1.059 -0.05  -0.902 -0.545],98.91408,0.8740142,-20.283821446851288,103.98127,18.929094,100.0,1.5150186,5.531311e-07,100,57.244286,9.332568,19544.74508166313,0.009062079,0.90620786,-1.4834964,0.00063909095,66.00579,8404666,0.8474912,1.0485685,0.0104856845,6.1276007,,21000,-56.813587,0.0639091,210
478.54,-1.9819058,0.046278715,[-1.252 -1.061 -0.054 -0.9   -0.545],98.90767,0.8735324,-22.093577138799287,116.615395,19.582664,100.0,1.4379268,7.4386594e-07,100,72.83548,9.766105,19625.106483459473,0.0059490874,0.5949088,-1.2872177,0.0037525317,69.54457,8452520,1.0893575,0.97413874,0.009741386,4.6278715,,21100,-59.457195,0.37525317,211
479.27,-1.8520501,0.0143123465,[-1.243 -1.059 -0.049 -0.898 -0.545],98.90927,0.87357163,-21.740956042876846,88.52932,23.107395,100.0,1.0172426,-2.3841858e-07,100,98.60194,9.229639,19707.34226489067,0.0011723589,0.11723589,-1.831358,0.0073656915,98.30497,8500447,0.036590733,0.9845575,0.009845573,1.4312347,,21200,-55.561493,0.73656917,212
468.42,-1.8622745,6.8365827,[-1.243 -1.059 -0.049 -0.898 -0.545],98.90158,0.8966187,-23.051833748182574,132977.88,23.549168,100.0,145.97112,-1.7166138e-07,100,1.9294124,13.319025,19782.496587991714,0.722793,72.279305,28.657024,9.483076e-06,0.68506706,8547289,51.156742,10.138112,0.10138111,683.65826,,21300,-55.868225,0.00094830757,213
