J_sample_variance,Weights,ReturnStepMaxmin,ReturnMeanIW,MaxIW,StdIW,InitialReturnMin,EmpiricalD2,EpLenMean,ESSRenyi,MeanIWNorm,MinIW,ESSClassic,MinIWNorm,TimestepsSoFar,EpRewMean,Iteration,InitialBound,InitialReturnStd,MaxIWNorm,EpisodesSoFar,InitialReturnMean,Bound,EpThisIter,MeanEntropy,EntropyCoefficient,InitialReturnMax,MeanIW,TimeElapsed,ReturnStepMax,StdIWNorm
449.99435,[-1.297 -0.504 -0.091 -0.488 -0.044],98.85254,2.3866177,20.661354,2.7487304,-19.5939,8.328133,487.41,12.007494,0.009633102,0.016437208,10.938505,0.00016437208,5791639,-35.93749736618418,146,-0.65313125,6.394335,0.20661354,14600,-1.0204316e-06,0.5017822,100,1.3829266,,16.911655,0.96331024,13619.505416154861,100.0,0.027487304
53.84368,[-1.3   -0.516 -0.085 -0.482 -0.036],98.8542,1.2486415,6.3783197,0.96607006,-27.218117,2.1067917,498.45,47.465538,0.009638366,0.05144208,49.88427,0.0005144208,5841484,-36.33538678076226,147,-0.90727097,7.2421465,0.0637832,14700,-3.4332277e-07,-0.06824291,100,1.3705567,,18.814175,0.9638366,13766.32517027855,100.0,0.0096607
145.76953,[-1.3   -0.512 -0.093 -0.477 -0.048],98.85545,1.9532568,9.582136,1.5477685,-24.303848,3.28458,497.6,30.445293,0.010543417,0.031456705,31.69563,0.00031456703,5891244,-35.964653045640915,148,-0.86689526,8.352633,0.09582136,14800,5.340576e-07,0.38214624,100,1.3876958,,26.00687,1.0543418,13918.04227399826,100.0,0.015477685
3682.8364,[-1.285 -0.527 -0.086 -0.482 -0.031],98.859024,7.489774,59.084465,6.074383,-21.343613,19.999489,498.36,5.000128,0.014198302,0.008578425,5.1804376,8.578425e-05,5941080,-35.127978458504266,149,-0.7114542,6.8466353,0.59084463,14900,-3.9100647e-07,4.308097,100,1.4004996,,17.404003,1.4198302,14067.217466115952,100.0,0.060743824
23629.531,[-1.322 -0.539 -0.078 -0.486 -0.018],98.83406,17.526299,127.12047,13.078649,-21.16132,105.59399,499.95,0.94702363,0.022846648,0.00012159017,2.9611788,1.2159016e-06,5991075,-41.48184016885385,150,-0.71403956,8.039959,1.2712047,15000,-5.722046e-07,10.188911,100,1.3734237,,21.421167,2.2846649,14215.001024723053,100.0,0.13078651
71.39009,[-1.332 -0.525 -0.086 -0.499 -0.046],98.8443,2.0187063,6.731949,1.1994592,-29.068943,2.9082162,495.08,34.385338,0.009678499,0.057575624,39.434166,0.00057575625,6040583,-38.541876184942645,151,-0.968965,7.526772,0.06731949,15100,-1.5258789e-07,0.36628282,100,1.3656795,,15.448288,0.9678498,14363.494647741318,100.0,0.011994592
2278.7007,[-1.321 -0.523 -0.076 -0.496 -0.053],98.84752,6.0735087,80.75027,8.286385,-20.757565,15.560635,493.17,6.426473,0.018046614,0.009119881,4.528306,9.119881e-05,6089900,-37.59983407891426,152,-0.83124226,7.040407,0.8075026,15200,-2.3365021e-06,2.794519,100,1.3882167,,24.937199,1.8046614,14511.205120563507,100.0,0.082863845
172.24792,[-1.322 -0.527 -0.087 -0.485 -0.031],0.1613422,2.1784637,7.654742,1.3658468,-14.673116,3.50584,500.0,28.523834,0.0099457875,0.052814856,34.65088,0.00052814855,6139900,-40.335557894850446,153,-1.1324115,7.8961444,0.076547414,15300,2.670288e-07,0.058148623,100,1.3893011,,33.97235,0.99457884,14662.261583805084,1.0,0.013658468
1151.5565,[-1.336 -0.512 -0.082 -0.483 -0.03 ],98.850845,3.5703225,24.035898,2.6256967,-18.9903,8.800614,495.27,11.3628435,0.008425819,0.009552363,9.336175,9.552363e-05,6189427,-36.93778686921425,154,-0.8064578,7.645536,0.24035898,15400,-7.1525574e-07,1.1779013,100,1.3822067,,24.193707,0.84258187,14811.589893579483,100.0,0.02625697
52.57483,[-1.331 -0.487 -0.077 -0.482 -0.037],98.84509,0.2036062,2.0103989,0.33884925,-16.584486,1.1248268,492.19,88.90258,0.009878906,0.35522318,89.47339,0.0035522317,6238646,-38.12215349587866,155,-0.5867622,6.8548484,0.020103987,15500,-3.8146973e-07,-0.4187007,100,1.384325,,17.602852,0.9878907,14961.026424407959,100.0,0.003388492
2431.3508,[-1.333 -0.495 -0.076 -0.488 -0.035],98.845795,5.8759465,21.828411,2.9289048,-49.690525,8.052156,487.13,12.419033,0.01564153,0.014528027,22.191032,0.00014528027,6287359,-37.5581872085538,156,-1.6563506,8.2750435,0.2182841,15600,3.7193297e-07,1.1758318,100,1.3842297,,20.446814,1.5641528,15107.245000362396,100.0,0.029289048
18456.23,[-1.335 -0.475 -0.067 -0.485 -0.035],98.84427,21.14247,124.587036,16.764362,-39.72672,64.543724,485.18,1.5493373,0.035286833,0.0014441538,4.24252,1.4441538e-05,6335877,-37.780544145270724,157,-1.3242242,8.052598,1.2458704,15700,-9.536743e-08,10.503771,100,1.384158,,22.665688,3.528683,15253.522982358932,100.0,0.16764364
27308.232,[-1.328 -0.476 -0.067 -0.461 -0.035],98.823074,16.088568,56.977634,5.6776276,-19.513527,57.18469,492.29,1.7487198,0.010688752,0.0065646362,3.422901,6.564636e-05,6385106,-43.54901758849841,158,-0.96414536,7.2952805,0.56977636,15800,-6.8664554e-07,8.797652,100,1.4097303,,28.92434,1.0688751,15402.396941423416,100.0,0.056776278
100.34973,[-1.309 -0.471 -0.057 -0.476 -0.009],98.85118,0.8096057,2.118808,0.43185395,-51.974422,1.3178569,483.7,75.880775,0.00883965,0.0990225,80.73156,0.000990225,6433476,-35.99176202415506,159,-1.7324795,9.756749,0.02118808,15900,1.3160706e-06,-1.1792468,100,1.3999565,,22.430056,0.8839651,15549.70936346054,100.0,0.0043185395
84.904335,[-1.305 -0.472 -0.053 -0.476 -0.019],98.83623,1.2516466,5.693177,0.9681729,-19.711792,2.5917954,485.37,38.58329,0.008756222,0.023803085,44.99304,0.00023803084,6482013,-39.74349376342297,160,-0.65705925,7.1068444,0.05693177,16000,4.863739e-07,0.19384253,100,1.3779296,,18.922565,0.8756223,15696.010281801224,100.0,0.00968173
31137.402,[-1.283 -0.468 -0.055 -0.473 -0.041],98.83824,25.667732,149.02295,17.805994,-27.557104,93.21096,485.19,1.0728352,0.034196135,0.00074627594,3.5570679,7.462759e-06,6530532,-39.242638981997246,161,-0.91856915,8.2122965,1.4902295,16100,1.0299683e-06,16.79932,100,1.3944397,,20.353148,3.4196136,15844.070381879807,100.0,0.17805994
2125.7917,[-1.33  -0.47  -0.069 -0.485 -0.025],98.84015,6.086884,41.104942,4.8826413,-20.226948,13.642273,482.91,7.330157,0.01604075,0.0055284393,9.74154,5.5284392e-05,6578823,-38.59563786346992,162,-0.8175851,7.9016995,0.41104943,16200,-2.479553e-07,3.0670981,100,1.3896701,,24.527542,1.6040752,15989.887880802155,100.0,0.04882641
2128.2307,[-1.34  -0.488 -0.076 -0.508 -0.029],98.78891,5.96044,42.160465,4.5710697,-35.062973,13.159319,464.52,7.5991774,0.012418778,0.007598017,6.873755,7.598017e-05,6625275,-49.02728889826948,163,-1.1687653,8.311091,0.42160463,16300,4.1007996e-07,1.7206516,100,1.3892149,,21.017414,1.2418778,16130.746237754822,100.0,0.045710698
115.9644,[-1.35  -0.486 -0.064 -0.5   -0.03 ],98.823364,0.78552085,4.6351185,0.7854568,-50.458134,1.5005443,477.81,66.64249,0.01019241,0.20651066,62.7404,0.0020651065,6673056,-42.20055078672144,164,-1.6819378,10.441989,0.046351183,16400,,-1.2747977,100,1.3882113,,29.4907,1.019241,16276.067507982254,100.0,0.007854568
6998784.0,[-1.347 -0.489 -0.06  -0.495 -0.031],98.84529,263.75003,3095.4019,307.96414,-15.814045,10593.91,494.73,0.0094393855,0.31212693,3.595306e-05,1.0167727,3.595306e-07,6722529,-38.27013551479808,165,-0.7364422,6.338811,30.954018,16500,5.8174135e-07,187.9504,100,1.3892813,,22.09328,31.212698,16427.93909931183,100.0,3.0796413
1409.1832,[-1.331 -0.491 -0.087 -0.486 -0.03 ],98.841354,3.4376812,19.64276,2.280893,-37.327282,3.959382,495.16,25.256466,0.011502161,0.045298375,20.274355,0.00045298375,6772045,-39.27909337771781,166,-1.2442433,8.454292,0.19642758,16600,-2.7656554e-07,0.9618623,100,1.3994212,,19.041092,1.1502161,16580.111476898193,100.0,0.022808934
331777.28,[-1.337 -0.502 -0.083 -0.504 -0.019],98.86664,58.10775,238.9767,24.524849,-31.567167,267.2075,482.91,0.374241,0.036949147,3.4841683e-05,2.219467,3.4841682e-07,6820336,-32.200768242441875,167,-1.0522394,7.6320124,2.389767,16700,-4.7683716e-07,40.907345,100,1.3892754,,24.096722,3.6949155,16728.421713113785,100.0,0.2452485
124857.65,[-1.379 -0.535 -0.075 -0.54  -0.03 ],98.81549,34.847614,246.01512,24.457443,-46.795998,109.49323,463.02,0.9132984,0.030812643,0.0012121233,1.5624164,1.2121233e-05,6866638,-42.71514521091714,168,-1.5598652,10.80083,2.4601512,16800,1.3732911e-06,18.525324,100,1.4096321,,20.195612,3.0812647,16869.986169099808,100.0,0.24457443
105.71431,[-1.384 -0.577 -0.065 -0.558 -0.009],98.87395,1.4701663,6.1022925,0.7764724,-20.828865,1.9479648,495.79,51.33563,0.008840763,0.064222276,56.452934,0.00064222276,6916217,-31.248362600910365,169,-1.0153925,7.7690053,0.061022922,16900,-2.193451e-07,0.052988052,100,1.4209253,,30.461773,0.8840763,17001.111766576767,100.0,0.0077647236
1578.0403,[-1.392 -0.59  -0.066 -0.571  0.002],98.8607,4.0607224,19.883327,2.8115478,-20.15218,14.919498,498.68,6.702638,0.012671188,0.009685134,16.882486,9.6851334e-05,6966085,-34.731122214977155,170,-0.6717392,7.2211895,0.19883327,17000,1.5258789e-07,1.4660776,100,1.4307706,,19.666801,1.2671189,17095.301225185394,100.0,0.028115481
111.82125,[-1.371 -0.586 -0.064 -0.586  0.012],98.80847,0.90662134,3.8852868,0.64599895,-39.4459,1.5763965,467.69,63.435818,0.009047749,0.15805666,66.234825,0.0015805666,7012854,-44.78669848161473,171,-1.3148633,8.924735,0.038852867,17100,6.67572e-08,-0.7442504,100,1.442355,,24.637047,0.9047749,17181.07066321373,100.0,0.0064599896
1294982.8,[-1.37  -0.578 -0.067 -0.585  0.023],98.81926,111.4639,415.74326,41.441574,-50.0262,157.65802,465.9,0.63428426,0.050409082,0.00039878965,1.4580299,3.9878964e-06,7059444,-42.10323818352691,172,-1.6675394,11.331565,4.1574326,17200,3.8146973e-07,90.52594,100,1.4046603,,27.362411,5.040908,17261.19550561905,100.0,0.41441566
421.94223,[-1.334 -0.61  -0.056 -0.611 -0.014],98.80859,3.5948987,22.83268,3.2178526,-37.91268,5.5170555,462.19,18.12561,0.013817323,0.02709389,15.567692,0.00027093888,7105663,-44.23201266671855,173,-1.2637566,8.302136,0.2283268,17300,-4.959106e-07,0.62653637,100,1.4059081,,20.949219,1.3817325,17345.472058057785,100.0,0.03217853
5867.6743,[-1.352 -0.612 -0.053 -0.628 -0.013],98.78015,9.783887,46.9016,5.690149,-39.53959,16.257841,434.39,6.150878,0.013884232,0.0066058026,5.619266,6.6058026e-05,7149102,-47.75119669813448,174,-1.317986,9.766014,0.469016,17400,4.196167e-07,4.4696326,100,1.3795294,,22.557888,1.388423,17422.668587446213,100.0,0.056901492
16276.26,[-1.342 -0.633 -0.043 -0.629 -0.039],98.79558,16.742418,55.480797,7.833674,-40.19731,44.55098,452.49,2.2446196,0.019959562,0.0004126969,6.0961323,4.126969e-06,7194351,-46.2501829415996,175,-1.3399106,9.529799,0.55480796,17500,3.8146972e-08,7.7989826,100,1.349721,,21.160812,1.9959561,17498.72337269783,100.0,0.07833674
19280.64,[-1.381 -0.638 -0.05  -0.62  -0.069],98.8728,18.474865,63.211742,8.539293,-39.71245,37.72379,487.63,2.6508472,0.017957842,0.0008988904,4.235166,8.988904e-06,7243114,-31.01087274862126,176,-1.323747,9.314992,0.6321174,17600,1.153946e-06,10.344443,100,1.3222414,,23.992094,1.7957841,17581.763389110565,100.0,0.08539294
9887.505,[-1.378 -0.643 -0.045 -0.605 -0.097],98.8327,9.238241,41.971615,5.4903917,-27.909027,23.97741,488.18,4.1705923,0.01303082,0.0005209051,5.3325806,5.2090504e-06,7291932,-40.83569540097579,177,-0.9303021,7.907818,0.41971615,17700,-9.918213e-07,4.6828613,100,1.3193364,,23.38224,1.303082,17664.35190796852,100.0,0.054903913
57.410522,[-1.364 -0.633 -0.03  -0.605 -0.1  ],98.84125,0.6942599,2.8207762,0.5735554,-17.959492,1.4603233,498.16,68.47799,0.0094112335,0.24993914,72.91749,0.0024993913,7341748,-39.54051019205663,178,-0.98309743,6.963006,0.028207762,17800,4.3392183e-07,-0.4937533,100,1.312477,,29.492935,0.9411235,17748.912241458893,100.0,0.005735554
24148.512,[-1.354 -0.638 -0.028 -0.612 -0.107],98.84857,17.370884,453.12653,45.05955,-16.47623,164.5454,495.69,0.60773504,0.051768847,0.00032549273,1.3027714,3.2549272e-06,7391317,-37.53200788824599,179,-0.60346097,6.96399,4.5312653,17900,6.4849854e-07,9.629965,100,1.3115296,,18.103848,5.1768847,17835.285108327866,100.0,0.4505955
2818.6052,[-1.332 -0.635 -0.008 -0.605 -0.107],98.854355,7.171447,58.02979,5.8151803,-23.984089,20.097279,499.17,4.975798,0.012972269,0.0038004722,4.740393,3.800472e-05,7441234,-36.351324746440284,180,-0.7994689,7.4677763,0.5802979,18000,8.201599e-07,3.5874252,100,1.3375261,,17.447832,1.297227,17921.95863556862,100.0,0.058151796
4158.517,[-1.339 -0.649  0.004 -0.616 -0.081],98.86836,8.46075,82.056946,8.391842,-38.59397,14.641012,495.86,6.8301287,0.019513795,0.0017498201,5.1297803,1.74982e-05,7490820,-32.6363874086723,181,-1.286465,8.2476845,0.82056946,18100,7.724762e-07,3.538272,100,1.3330305,,27.900501,1.9513794,18006.879483938217,100.0,0.083918415
117.37035,[-1.316e+00 -6.542e-01  8.000e-04 -6.312e-01 -8.586e-02],98.845505,1.1999655,6.9094386,1.09475,-17.660763,1.9339565,478.39,51.70747,0.0110265855,0.062358852,50.359894,0.0006235885,7538659,-36.95433358098562,182,-0.8136184,7.481458,0.06909438,18200,4.5776366e-07,0.068492055,100,1.3526514,,24.408566,1.1026586,18086.97118997574,100.0,0.0109475
237911060.0,[-1.324 -0.658  0.001 -0.639 -0.066],98.832825,1542.3735,3781.8423,376.2701,-40.830368,94907.44,464.74,0.0010536582,0.380043,6.005715e-07,1.0098525,6.005715e-09,7585133,-38.846437586122555,183,-1.3610134,10.202436,37.81842,18300,-9.298325e-07,1123.0858,100,1.3505858,,40.7853,38.004295,18167.8144094944,100.0,3.7627008
104.86908,[-1.42  -0.676 -0.011 -0.658 -0.068],98.84474,0.644339,4.7810016,0.7738543,-25.313913,1.3989649,482.97,71.48142,0.011398532,0.32132068,68.45026,0.0032132068,7633430,-37.492805079249536,184,-0.84379715,8.271177,0.047810014,18400,4.7683717e-08,-0.3536861,100,1.3579549,,22.250267,1.1398532,18253.67272591591,100.0,0.007738543
394.63254,[-1.424 -0.68  -0.01  -0.655 -0.061],98.85022,2.9080446,10.743308,1.7863044,-15.138657,4.8583117,490.34,20.583282,0.011493586,0.03970385,29.278625,0.0003970385,7682464,-36.721212174529676,185,-0.591293,6.5109525,0.10743308,18500,-4.386902e-07,1.6047426,100,1.3860941,,17.738775,1.1493585,18338.76846385002,100.0,0.017863043
34098.11,[-1.438 -0.68  -0.016 -0.661 -0.033],98.829956,19.14758,130.89249,13.020395,-28.906197,136.44107,477.22,0.73291713,0.018374382,0.00025857976,1.9526,2.5857976e-06,7730186,-40.57458899365845,186,-0.9635399,8.390532,1.3089248,18600,1.14440915e-07,7.892663,100,1.3813741,,23.306263,1.8374382,18421.050411224365,100.0,0.13020395
120.608,[-1.419 -0.703 -0.032 -0.672 -0.038],98.872696,2.0322042,7.682071,1.4453548,-12.8583555,3.9701333,495.36,25.18807,0.010161405,0.03631729,33.07741,0.00036317288,7779722,-31.52971424928829,187,-0.66328084,6.5308456,0.07682071,18700,1.6212464e-07,0.71060383,100,1.3831613,,19.89843,1.0161407,18505.984253406525,100.0,0.014453548
603.9909,[-1.415 -0.697 -0.034 -0.681 -0.036],98.84387,4.3101325,25.874088,3.3133707,-41.752277,6.5362077,470.99,15.299392,0.013562676,0.012500118,14.350737,0.00012500118,7826821,-36.765942490674355,188,-1.3917426,9.297698,0.25874087,18800,1.9073487e-07,0.752002,100,1.396851,,23.227438,1.3562675,18586.32256102562,100.0,0.033133704
1727.0015,[-1.394 -0.71  -0.032 -0.677 -0.022],98.83089,3.699733,18.080517,2.4228375,-35.483574,4.3990293,471.37,22.732288,0.012415836,0.013561467,20.798681,0.00013561467,7873958,-39.856062676981104,189,-1.182785,9.470571,0.18080516,18900,8.010864e-07,1.2189741,100,1.3809519,,25.130035,1.2415836,18667.61444091797,100.0,0.024228372
173.7374,[-1.409 -0.696 -0.041 -0.663 -0.038],98.8643,2.4656837,7.0644,1.3075805,-25.374447,3.4238412,491.0,29.206963,0.01011154,0.05291175,37.421585,0.0005291175,7923058,-33.313387467836456,190,-0.845816,7.3429914,0.070644,19000,-1.0681152e-06,0.9006196,100,1.4067931,,21.511944,1.0111539,18753.675713539124,100.0,0.013075804
2693.9097,[-1.415 -0.698 -0.035 -0.662 -0.012],98.8358,7.849218,134.04337,13.516489,-22.244823,24.008251,484.95,4.1652346,0.024453277,0.0024341005,3.1692731,2.4341005e-05,7971553,-39.81459267577752,191,-1.1287179,8.391339,1.3404336,19100,1.411438e-06,2.3186955,100,1.4205394,,33.861576,2.445328,18839.35355758667,100.0,0.13516489
659327.2,[-1.419 -0.715 -0.048 -0.661  0.002],98.86554,80.03137,875.2674,88.11176,-18.95035,1889.3231,494.79,0.05292901,0.11544574,5.151192e-05,1.6877023,5.151192e-07,8021032,-33.26403100718621,192,-0.63167834,6.562187,8.752674,19200,-8.106232e-08,52.574623,100,1.4208719,,15.91517,11.544574,18923.53883743286,100.0,0.88111764
4161.8564,[-1.396 -0.742 -0.067 -0.659  0.002],98.86087,10.497772,147.258,15.128797,-15.059745,39.140152,499.79,2.5549212,0.030238356,0.002691838,3.8414536,2.6918378e-05,8071011,-34.769572274745165,193,-0.78151834,7.1932883,1.47258,19300,2.2888183e-07,5.6084285,100,1.438449,,23.445557,3.0238361,19010.544546842575,100.0,0.15128794
282.31506,[-1.396 -0.727 -0.07  -0.671  0.019],98.82803,2.0767019,27.864513,2.9031868,-27.460873,2.6019409,477.57,38.43285,0.013381064,0.09267793,17.52153,0.0009267793,8118768,-41.06165423604904,194,-0.91536206,8.103308,0.27864513,19400,3.7193297e-07,0.6001736,100,1.42328,,16.682987,1.3381065,19093.275866031647,100.0,0.029031867
93.78059,[-1.415 -0.743 -0.075 -0.677  0.004],98.865036,0.9489371,4.791602,1.0095352,-31.499163,1.8898559,494.35,52.91409,0.0113706365,0.13180587,55.920063,0.0013180587,8168203,-33.36038942123278,195,-1.049972,7.6138515,0.04791602,19500,2.479553e-07,-0.4944808,100,1.4229376,,17.321833,1.1370636,19176.802807092667,100.0,0.010095351
713187.8,[-1.4   -0.747 -0.067 -0.676  0.004],98.8799,86.86756,406.52118,40.433514,-44.08548,692.951,494.82,0.14431036,0.046475485,0.00017212925,1.3039622,1.7212925e-06,8217685,-29.714024641879856,196,-1.469516,8.566621,4.065212,19600,9.536743e-08,48.18408,100,1.4247203,,20.776072,4.64755,19263.587339401245,100.0,0.40433514
844.45276,[-1.412 -0.754 -0.048 -0.666  0.006],0.14407998,3.5608478,23.743114,2.4667132,-16.354805,9.122161,500.0,10.962315,0.009070691,0.008312021,11.91141,8.312021e-05,8267685,-36.01999335263025,197,-0.74791545,6.727256,0.23743114,19700,-1.335144e-07,1.3019254,100,1.4443585,,22.437458,0.90706915,19348.37286400795,1.0,0.02466713
56.730774,[-1.43  -0.743 -0.047 -0.674  0.025],98.823715,1.0399487,4.057731,0.8029701,-43.43853,1.5391841,486.74,64.96949,0.011116638,0.22226158,65.71438,0.0022226158,8316359,-42.901242256311725,198,-1.447952,6.8517475,0.04057731,19800,-9.63211e-07,-0.75643516,100,1.4292665,,14.748419,1.1116639,19432.404344558716,100.0,0.008029701
843.42474,[-1.435 -0.756 -0.045 -0.684  0.01 ],98.852234,3.7240984,11.571058,1.695712,-20.714226,7.2543807,496.2,13.784774,0.00953232,0.020076334,24.012411,0.00020076334,8365979,-36.6606638016184,199,-0.8199315,7.009934,0.11571058,19900,-1.66893e-07,1.5156989,100,1.437493,,24.597939,0.9532321,19520.665075063705,100.0,0.01695712
23338.89,[-1.426 -0.753 -0.031 -0.688  0.019],98.859314,15.563706,117.293846,11.726404,-20.10619,110.376175,496.12,0.9059926,0.020067733,0.00021922015,2.8453164,2.1922015e-06,8415591,-34.89896994659862,200,-0.96703595,7.0702376,1.1729385,20000,5.722046e-07,5.4040146,100,1.431111,,29.011093,2.0067732,19607.690999746323,100.0,0.11726404
1330657.0,[-1.43  -0.744 -0.012 -0.697  0.012],98.853745,114.87211,1470.4587,146.264,-19.73122,1350.4084,485.81,0.07405167,0.15360098,4.3245395e-06,1.0908116,4.3245393e-08,8464172,-35.5255732489585,201,-1.2846296,8.138689,14.704587,20100,-6.1035155e-07,67.66467,100,1.3779241,,38.538876,15.360098,19689.85442662239,100.0,1.46264
93.27863,[-1.437 -0.72  -0.033 -0.691 -0.041],98.84857,0.7701895,3.344601,0.63345397,-37.87212,1.442095,478.17,69.34356,0.010789125,0.23430291,74.36531,0.002343029,8511989,-36.20361754506771,202,-1.2624041,9.1810665,0.03344601,20200,-1.9073486e-08,-0.7457968,100,1.3794256,,20.355146,1.0789125,19774.106553077698,100.0,0.00633454
416.03607,[-1.425 -0.728 -0.03  -0.692 -0.039],98.84621,2.3602018,14.582278,1.5657378,-32.094482,4.098046,489.45,24.401875,0.010080631,0.053050775,29.304255,0.00053050776,8560934,-37.636462233672184,203,-1.069816,6.946061,0.14582278,20300,1.2397766e-07,0.19450569,100,1.3984648,,21.239119,1.0080631,19856.071427106857,100.0,0.015657376
4313.727,[-1.419 -0.713 -0.023 -0.681 -0.02 ],98.82597,7.48726,101.21193,10.308592,-25.996832,18.425886,486.02,5.4271474,0.019250961,0.0073479014,3.369912,7.347901e-05,8609536,-42.28919290753402,204,-0.8665601,7.186321,1.0121193,20400,9.918213e-07,3.7675133,100,1.4283695,,24.94617,1.9250962,19936.965928554535,100.0,0.103085905
64.3564,[-1.425 -0.726 -0.024 -0.674  0.009],98.861435,1.0240086,6.665648,1.0368007,-14.634138,2.8403766,496.67,35.2066,0.008702125,0.06232358,41.330612,0.0006232358,8659203,-34.41061297518226,205,-0.5284486,7.234971,0.06665648,20500,-1.8119812e-07,0.13339269,100,1.4297086,,15.853449,0.8702126,20022.087196826935,100.0,0.010368006
71.32068,[-1.423 -0.717 -0.031 -0.677  0.011],98.811325,0.7048007,3.8958287,0.5483171,-48.634544,1.2950652,475.13,77.216194,0.0096772015,0.2258077,75.69774,0.002258077,8706716,-44.820917822147976,206,-1.6211506,10.649783,0.038958285,20600,9.155273e-07,-1.1400847,100,1.429153,,19.173697,0.9677202,20100.6775496006,100.0,0.00548317
298.07083,[-1.423 -0.72  -0.029 -0.673  0.01 ],98.86917,2.4064891,14.442848,1.961623,-16.288216,5.1929073,497.03,19.257036,0.010877282,0.016644048,23.516697,0.00016644047,8756419,-32.51194981957632,207,-0.61170083,7.0570383,0.14442848,20700,-6.8664554e-07,1.0125499,100,1.4394319,,18.351004,1.0877284,20180.875579357147,100.0,0.019616231
342.37436,[-1.412 -0.714 -0.034 -0.681  0.02 ],98.86049,2.292771,7.2591076,1.1099432,-27.835018,3.1894672,488.21,31.353199,0.008813383,0.056058012,38.669052,0.0005605801,8805240,-34.05694166432114,208,-0.9278336,8.913513,0.072591074,20800,4.863739e-07,0.63574505,100,1.4575894,,27.528496,0.88133836,20265.068232774734,100.0,0.011099432
317991.94,[-1.405 -0.693 -0.04  -0.666  0.039],98.86328,57.67328,1810.6617,180.09161,-30.29356,838.764,486.95,0.11922305,0.19057313,3.8662343e-05,1.1073889,3.866234e-07,8853935,-33.28670506509566,209,-1.009786,7.459299,18.106617,20900,-6.389618e-07,28.42846,100,1.4364959,,19.714457,19.05731,20348.47947359085,100.0,1.8009158
258.4822,[-1.367 -0.653 -0.055 -0.653  0.017],98.83067,1.0430726,7.582346,1.2146288,-38.80295,1.9196504,459.1,52.09282,0.011912259,0.13228458,49.027363,0.0013228458,8899845,-38.87031692424264,210,-1.2934316,10.220635,0.075823456,21000,-3.8146972e-08,-0.7489959,100,1.4487776,,27.286833,1.191226,20427.22595000267,100.0,0.012146288
528.7036,[-1.371 -0.64  -0.055 -0.64   0.03 ],98.85869,2.8800259,13.980991,1.6347133,-19.910473,7.198918,467.41,13.890977,0.008812303,0.007705732,22.516665,7.705732e-05,8946586,-33.02661252689301,211,-0.7453511,7.647605,0.1398099,21100,-7.6293946e-07,0.88019145,100,1.4501741,,22.360508,0.8812303,20503.93199634552,100.0,0.01634713
5801.722,[-1.36  -0.63  -0.051 -0.651  0.031],98.74301,8.499853,39.278,4.2395296,-47.315586,10.403855,425.98,9.611821,0.013747804,0.0061830613,9.514983,6.1830615e-05,8989184,-54.73532895745654,212,-1.5771871,11.889461,0.39277998,21200,-8.487701e-07,3.4126377,100,1.43761,,19.309319,1.3747804,20579.87170314789,100.0,0.042395294
704.0857,[-1.35  -0.65  -0.039 -0.65   0.019],98.74571,3.3007753,9.097778,1.4568247,-41.46994,3.3380606,430.32,29.957514,0.011694218,0.048402272,39.186028,0.00048402272,9032216,-54.71229837122016,213,-1.3823318,11.679434,0.09097778,21300,-4.005432e-07,0.7752061,100,1.43122,,37.088196,1.1694218,20653.468526124954,100.0,0.014568245
312442.3,[-1.356 -0.675 -0.032 -0.665  0.012],98.77852,55.627956,532.55396,52.943157,-39.563663,366.98062,446.84,0.27249396,0.06040677,0.00021058906,1.2850927,2.1058906e-06,9076900,-49.48272390876834,214,-1.3187879,10.224385,5.3255396,21400,9.155273e-07,30.364265,100,1.4352111,,16.805603,6.0406775,20731.496391534805,100.0,0.5294316
2797.3738,[-1.316 -0.703 -0.019 -0.696  0.016],98.664795,7.5297985,33.04545,3.458486,-35.63821,5.9506135,374.39,16.80499,0.010459201,0.021746129,8.37949,0.00021746129,9114339,-62.748210854907164,215,-1.1879406,14.780056,0.33045447,21500,-3.0517577e-07,4.6319513,100,1.4497799,,32.100082,1.0459201,20796.520807266235,100.0,0.03458486
8953704.0,[-1.329 -0.692 -0.022 -0.676  0.031],98.79616,299.98755,1296.3734,128.95732,-36.616558,5627.186,444.18,0.017770872,0.13907874,2.4469373e-06,1.1497604,2.4469372e-08,9158757,-45.270004817775416,216,-1.2205516,10.393452,12.963734,21600,4.6730042e-07,208.42836,100,1.4764608,,28.993565,13.907873,20872.820182323456,100.0,1.2895731
71.089905,[-1.404 -0.716 -0.014 -0.705  0.057],98.793594,1.0473049,4.480012,0.84542036,-44.190804,1.5724603,449.51,63.594612,0.01007821,0.14935626,58.696285,0.0014935626,9203708,-46.392228950187175,217,-1.4730266,8.901572,0.044800118,21700,3.1471254e-07,-0.79983795,100,1.4726567,,16.440907,1.0078211,20952.542219400406,100.0,0.008454203
434.7198,[-1.416 -0.704 -0.014 -0.696  0.054],98.751724,3.1480012,17.593582,2.3563302,-39.139,4.5356083,431.72,22.04776,0.011178618,0.013829635,18.371548,0.00013829635,9246880,-53.59351180702583,218,-1.3046346,10.454555,0.17593582,21800,-1.153946e-06,0.36952782,100,1.4814384,,22.168428,1.117862,21028.573919057846,100.0,0.023563297
