ReturnMeanIW,EmpiricalD2,MinIWNorm,InitialBound,EpRewMean,ReturnStepMax,EpThisIter,StdIWNorm,EpLenMean,MeanIWNorm,J_sample_variance,Weights,TimestepsSoFar,EntropyCoefficient,Bound,MeanIW,Iteration,MeanEntropy,InitialReturnStd,StdIW,InitialReturnMean,ReturnStepMaxmin,MaxIWNorm,InitialReturnMin,InitialReturnMax,EpisodesSoFar,MinIW,ESSRenyi,ESSClassic,TimeElapsed,MaxIW
22.813204,43.22824,7.063567e-06,2.9016051,-99.18470996483137,100.0,100,0.18081823,46.52,0.02860565,51439.746,[-0.23  -1.722 -0.367 -1.733 -0.571],646279,4.9078317,17.969511,2.860565,140,0.8025732,13.772452,18.081823,3.2043456e-06,94.735825,1.8143028,-26.815666,40.073746,14000,0.0007063567,2.3133025,2.441651,2225.499833583832,181.43028
15.449085,13.288261,0.00047714802,2.0113077,-99.5728821116359,100.0,100,0.044750907,47.72,0.015100889,18588.873,[-0.255 -1.733 -0.375 -1.784 -0.616],651051,4.9745603,12.491009,1.5100889,141,0.87207896,14.224036,4.4750905,-2.3269654e-06,94.82678,0.39789572,-27.529816,60.046677,14100,0.047714803,7.525439,10.222749,2241.489489555359,39.789574
2.0577643,2.7347076,0.00063109305,3.134609,-99.61199822617944,100.0,100,0.012706991,46.78,0.010671509,486.78342,[-0.282 -1.726 -0.404 -1.787 -0.547],655729,4.9966435,4.4530883,1.0671511,142,0.88507384,14.173538,1.2706991,-8.773804e-07,94.74126,0.08472406,-27.274704,36.77355,14200,0.06310931,36.566982,41.35887,2256.9003298282623,8.472406
8.969026,13.761252,9.885437e-06,3.382454,-100.32998583975845,100.0,100,0.051510334,47.33,0.015579212,10963.394,[-0.288 -1.74  -0.395 -1.78  -0.534],660462,4.972182,9.49386,1.5579214,143,0.8836446,13.273204,5.1510334,-2.2125244e-06,94.76041,0.4899324,-27.597237,31.287392,14300,0.0009885437,7.2667804,8.380859,2272.258640050888,48.99324
12.135008,9.933009,0.00023120735,2.9116354,-100.44337895644945,100.0,100,0.04261707,47.2,0.016766679,14371.335,[-0.306 -1.732 -0.363 -1.768 -0.535],665182,4.966281,11.868736,1.6766678,144,0.9024857,12.987662,4.261708,2.0217894e-06,94.74393,0.34933475,-27.593666,45.19768,14400,0.023120735,10.067443,13.40374,2287.55615901947,34.933475
2.629281,1.7399032,0.0015993115,3.449588,-99.1836388535818,100.0,100,0.006862971,47.11,0.010209126,361.36633,[-0.269 -1.679 -0.354 -1.746 -0.516],669893,4.998955,5.867432,1.0209126,145,0.9282124,13.810386,0.68629706,-2.632141e-06,94.789276,0.038172524,-28.62236,31.88514,14500,0.15993115,57.47446,68.87504,2303.512647628784,3.8172526
0.663983,1.3153441,0.0024298632,3.3857183,-98.48455247586222,100.0,100,0.0050837668,48.38,0.009465432,184.60034,[-0.228 -1.699 -0.346 -1.771 -0.491],674731,4.997328,4.019055,0.94654334,146,0.95947474,13.993114,0.5083767,3.5095215e-06,94.92871,0.04226617,-27.48774,37.660404,14600,0.24298632,76.025734,77.61186,2319.336298942566,4.2266173
0.29971915,1.1610622,0.0038524568,3.023717,-100.79631585288911,100.0,100,0.003061432,46.05,0.0097040795,170.32632,[-0.237 -1.702 -0.34  -1.769 -0.459],679336,4.998521,3.196653,0.970408,147,0.9619037,12.53751,0.3061432,5.722046e-07,94.622314,0.018392265,-25.486656,53.209717,14700,0.38524568,86.12803,90.948204,2336.19309926033,1.8392266
39.421356,175.43088,1.3632493e-05,3.7838602,-100.03472370896094,100.0,100,0.22047724,47.58,0.028821073,177391.92,[-0.237 -1.705 -0.335 -1.763 -0.457],684094,4.9067745,30.64971,2.8821073,148,0.9809473,13.916877,22.047726,4.196167e-06,94.79509,2.217827,-26.349144,30.769875,14800,0.0013632494,0.5700251,1.6800964,2349.591461658478,221.78271
5.6962442,4.4254704,7.6208686e-05,3.4776423,-98.53879978188984,100.0,100,0.025559742,51.15,0.014248593,3571.0725,[-0.235 -1.693 -0.31  -1.714 -0.438],689209,4.978802,7.4978714,1.4248596,149,0.964844,12.926129,2.5559742,-4.53949e-06,95.147064,0.20906618,-27.202118,42.812687,14900,0.0076208687,22.596468,23.70864,2365.626216650009,20.906618
82.845535,1207.6193,1.574974e-06,3.8346224,-99.60627539167146,100.0,100,0.41349164,46.82,0.05639476,534720.06,[-0.255 -1.734 -0.334 -1.718 -0.454],693891,4.773325,52.880035,5.639476,150,0.926749,12.483149,41.349163,-3.6239624e-06,94.74515,4.1046653,-26.16735,29.687801,15000,0.0001574974,0.082807556,1.8261641,2381.2560908794403,410.46655
6.2551894,9.382921,0.0001583722,3.2782588,-98.23484556042271,100.0,100,0.043228023,48.15,0.014045763,4778.3755,[-0.262 -1.738 -0.292 -1.777 -0.492],698706,4.979812,6.742596,1.4045761,151,0.93165135,14.593779,4.3228025,-8.010864e-06,94.91963,0.40271363,-28.711555,40.66436,15100,0.01583722,10.657661,9.549303,2397.180064678192,40.271362
11.386429,5.093708,0.00031850385,3.1698132,-99.84494635166234,100.0,100,0.027669767,46.85,0.012101743,13403.452,[-0.295 -1.718 -0.323 -1.735 -0.487],703391,4.9895024,12.70721,1.2101744,152,0.9379882,13.721294,2.7669768,4.0817263e-06,94.73767,0.2576922,-24.169685,44.65342,15200,0.031850386,19.632063,16.057156,2413.2964475154877,25.76922
0.23501812,1.1449932,0.0031042811,3.5237932,-101.31270023938501,100.0,100,0.003388344,49.26,0.0103360005,159.09499,[-0.272 -1.754 -0.329 -1.79  -0.481],708317,4.9983206,3.705051,1.0336002,153,0.94388986,11.825607,0.3388344,2.0599366e-06,94.88661,0.022779068,-25.463837,34.984493,15300,0.3104281,87.33676,90.296265,2429.479574203491,2.277907
3.0243144,1.7850525,0.0016484518,3.586635,-100.02816850535459,100.0,100,0.007675739,45.76,0.009177382,358.42703,[-0.267 -1.762 -0.331 -1.786 -0.475],712893,4.9958887,6.507492,0.91773826,154,1.0001595,13.73226,0.76757395,1.8310546e-06,94.62814,0.04906212,-27.804321,33.98447,15400,0.16484518,56.02076,58.840004,2443.210913658142,4.9062123
17.73045,31.917452,1.008718e-05,3.8490758,-99.61649685824183,100.0,100,0.059821885,50.58,0.015090993,38940.45,[-0.255 -1.777 -0.339 -1.805 -0.419],717951,4.9746094,16.25359,1.5090992,155,1.0111043,11.33002,5.9821887,-3.8146973e-07,95.061035,0.5619221,-28.412445,34.551632,15500,0.001008718,3.1330822,5.983037,2459.2285799980164,56.192207
2.0226119,1.5104469,0.0021024453,3.0908608,-99.71388988060869,100.0,100,0.0064083748,48.9,0.01000197,366.94827,[-0.25  -1.818 -0.342 -1.791 -0.408],722841,4.99999,4.7152596,1.000197,156,1.0214456,15.084306,0.64083755,-2.822876e-06,94.92172,0.04447265,-28.306473,58.93975,15600,0.21024454,66.205574,70.89628,2474.791481733322,4.447265
70.40756,119.68729,3.5899357e-05,3.82806,-99.49344902550014,100.0,100,0.34250423,46.75,0.04180131,500783.7,[-0.276 -1.825 -0.336 -1.798 -0.398],727516,4.8434954,61.500603,4.18013,157,1.0503291,12.535336,34.25043,-8.506775e-06,94.74359,3.4456024,-24.446815,38.374794,15700,0.0035899356,0.8355106,1.4676632,2491.2719151973724,344.56024
23.374893,14.113635,5.5798073e-06,4.2075706,-100.01586990843077,100.0,100,0.11068666,48.81,0.01925655,43512.47,[-0.324 -1.863 -0.331 -1.789 -0.369],732397,4.953931,24.128305,1.9256552,158,0.94385827,12.342995,11.068666,8.392334e-07,94.901825,1.1077472,-25.582787,31.322273,15800,0.00055798073,7.0853467,2.9377635,2508.3096771240234,110.77472
27.503754,7.5269313,0.00018469112,3.028406,-98.83572001675678,100.0,100,0.053510047,50.42,0.014826894,71937.42,[-0.305 -1.852 -0.296 -1.765 -0.475],737439,4.9759235,27.282719,1.482689,159,0.88786703,13.084288,5.351005,2.8991699e-06,95.0795,0.5268051,-26.765476,50.726646,15900,0.018469112,13.285626,7.1302347,2523.983087539673,52.68051
5.5978565,8.5122385,0.00022286024,3.2969196,-100.2457830625497,100.0,100,0.036392245,52.57,0.012915561,1907.3087,[-0.253 -1.882 -0.309 -1.765 -0.531],742696,4.985443,6.704707,1.2915561,160,0.8905823,11.444025,3.6392248,5.1879883e-06,95.1862,0.35260302,-25.8196,34.272625,16000,0.022286024,11.747791,11.186351,2540.651511192322,35.260303
6.864647,4.569475,7.287226e-05,3.0264378,-99.34301747169236,100.0,100,0.02486632,53.36,0.013239119,3969.3748,[-0.253 -1.892 -0.279 -1.772 -0.528],748032,4.983831,8.225559,1.3239118,161,0.8849018,13.317655,2.4866319,5.1116945e-06,95.276505,0.15952954,-24.865952,42.79436,16100,0.007287226,21.884352,22.085743,2557.4514458179474,15.952954
5.338298,3.2961493,0.00017588287,2.4771476,-97.5055511121127,100.0,100,0.016921002,57.93,0.010456874,2224.643,[-0.239 -1.885 -0.259 -1.75  -0.534],753825,4.9977164,6.2814236,1.0456874,162,0.8961321,15.707789,1.6921003,-2.670288e-06,95.63368,0.14291413,-32.686745,58.42076,16200,0.017588288,30.338432,27.63595,2575.519687652588,14.291413
1.414436,1.547519,0.0016177389,3.1142187,-99.19890432975808,100.0,100,0.0055114655,59.66,0.010306733,279.60553,[-0.241 -1.897 -0.247 -1.744 -0.523],759791,4.9984665,4.334094,1.0306734,163,0.92418385,13.487652,0.55114657,,95.67453,0.030028958,-30.82518,40.993248,16300,0.16177389,64.61956,77.76344,2593.96399641037,3.0028958
14.706714,13.01566,3.5669273e-05,2.8506842,-98.36067298772451,100.0,100,0.07934228,63.01,0.015105221,31193.646,[-0.215 -1.906 -0.232 -1.747 -0.495],766092,4.974539,12.709277,1.5105221,164,0.8823134,14.398327,7.934229,5.9127806e-06,95.87793,0.78919715,-24.003792,53.10723,16400,0.0035669275,7.6830525,3.4976985,2615.0381405353546,78.919716
2.689616,2.7906125,0.0002127848,3.3464146,-101.93928911634528,100.0,100,0.014308242,66.97,0.011629486,704.4852,[-0.211 -1.953 -0.238 -1.753 -0.537],772789,4.9918594,5.425946,1.1629487,165,0.90460885,13.340588,1.4308242,3.8146972e-08,95.95567,0.092161775,-31.954563,28.327814,16500,0.02127848,35.834427,39.781353,2634.6590509414673,9.216178
5.72156,2.6149225,0.00082561746,2.81109,-99.78776807978262,100.0,100,0.014112366,70.19,0.011891487,1920.1644,[-0.21  -1.935 -0.218 -1.735 -0.514],779808,4.9905515,7.580631,1.1891487,166,0.92723745,14.690388,1.4112368,1.4877319e-06,96.15664,0.10897954,-28.079033,51.358658,16600,0.082561746,38.24205,41.521267,2656.4036190509796,10.897954
16.316141,26.357012,8.2229126e-05,3.6564631,-100.14224817418051,100.0,100,0.08354425,62.97,0.017787943,42011.26,[-0.171 -1.932 -0.22  -1.731 -0.492],786105,4.961211,15.8403425,1.7787943,167,0.9179252,12.210632,8.354425,1.411438e-06,95.81937,0.83200955,-29.238033,29.391758,16700,0.008222912,3.794057,4.336741,2674.2517244815826,83.20096
19.242455,26.363205,1.6378006e-05,3.504281,-99.50951695378417,100.0,100,0.0987611,65.27,0.01805235,43204.062,[-0.194 -1.978 -0.225 -1.734 -0.501],792632,4.9599,18.307766,1.8052351,168,0.93510133,14.257708,9.87611,-3.4713746e-06,95.950836,0.97331256,-32.56025,31.883087,16800,0.0016378006,3.7931654,3.2331245,2694.5346355438232,97.33126
2.334401,2.121625,0.001213078,3.5377536,-98.92100533424629,100.0,100,0.011098168,73.91,0.010345649,527.8611,[-0.173 -1.961 -0.203 -1.696 -0.484],800023,4.998272,5.311798,1.0345649,169,0.92724603,13.571415,1.1098168,1.926422e-06,96.32321,0.079867035,-29.057003,34.132645,16900,0.121307805,47.133682,46.495056,2716.548164129257,7.9867034
1.7754474,1.8286023,0.0011047777,3.6359458,-98.92315465430977,100.0,100,0.008851681,68.64,0.010035366,344.60345,[-0.187 -1.961 -0.221 -1.683 -0.492],806887,4.999823,5.128062,1.0035366,170,0.9410859,12.962936,0.8851681,4.53949e-06,96.11763,0.047647238,-20.30727,30.008656,17000,0.110477775,54.686577,56.242653,2737.8933215141296,4.764724
8.991718,8.694759,0.00020171999,3.7197375,-99.38945915961487,100.0,100,0.037365284,68.32,0.012745015,7554.4424,[-0.192 -1.983 -0.226 -1.683 -0.478],813719,4.986294,10.9496155,1.2745016,171,0.9755552,12.483723,3.7365286,3.1280517e-06,96.09047,0.36829826,-18.96009,29.570858,17100,0.020172,11.501181,10.421882,2758.637457370758,36.829826
66.08979,741.8033,2.1413834e-07,3.8072047,-100.71066883641143,100.0,100,0.7474288,69.8,0.08131423,437401.8,[-0.184 -1.978 -0.245 -1.691 -0.443],820699,4.655846,41.342735,8.131424,172,0.9474325,11.6880665,74.74288,1.14440915e-07,96.1143,7.5161724,-23.045792,32.11714,17200,2.1413834e-05,0.13480663,1.1697246,2779.348136663437,751.61725
6.020685,6.5980096,8.7069326e-05,3.7387068,-101.66912367245486,100.0,100,0.031883955,78.33,0.013034257,3751.702,[-0.215 -2.099 -0.262 -1.751 -0.471],828532,4.984852,8.209778,1.3034256,173,0.9536454,13.331584,3.1883955,-1.4686584e-06,96.40408,0.26765817,-23.076622,29.953627,17300,0.008706933,15.156086,14.319001,2802.0399448871613,26.765818
-2.026558e-06,1.0,0.01,3.7300072,-100.46829507563403,100.0,100,9.313226e-10,70.14,0.009999999,159.52682,[-0.188 -2.098 -0.237 -1.773 -0.465],835546,5.0,3.7300072,1.0,174,0.9536454,12.567082,,-1.8692017e-06,96.13521,0.01,-22.125446,31.146532,17400,1.0,100.0,100.0,2822.490881204605,1.0
38.78252,59.90506,5.6583926e-06,3.5920768,-101.59903257817734,100.0,100,0.10351237,74.84,0.017387465,131102.48,[-0.188 -2.098 -0.237 -1.773 -0.465],843030,4.9631987,34.24992,1.7387468,175,0.9208987,12.951228,10.351238,-5.340576e-07,96.2849,1.0147263,-24.769524,35.284485,17500,0.0005658393,1.6693081,2.7441254,2842.1741020679474,101.47263
10.896039,15.122202,0.00011941309,3.5651195,-101.4761097136106,100.0,100,0.05091988,68.69,0.016907744,5762.4355,[-0.164 -2.076 -0.241 -1.79  -0.498],849899,4.9655805,11.432531,1.6907746,176,0.9220138,13.045399,5.091988,1.9073487e-07,96.045395,0.36996406,-26.4296,31.181213,17600,0.011941309,6.6127934,9.930569,2863.172794342041,36.996407
0.80080885,1.6678786,0.0012478597,3.5933547,-99.06758155906437,100.0,100,0.008487426,70.16,0.010181151,260.98853,[-0.164 -2.08  -0.211 -1.788 -0.497],856915,4.9990945,4.110777,1.0181153,177,0.9247702,13.100213,0.84874254,-3.3187866e-06,96.17595,0.056555673,-22.580505,30.501328,17700,0.12478597,59.9564,58.99853,2883.460508108139,5.6555676
377.31033,192.07304,3.690782e-08,2.7513928,-99.79623660024383,100.0,100,4.137181,75.17,0.42215502,13787170.0,[-0.174 -2.088 -0.201 -1.797 -0.494],864432,3.311108,354.14224,42.215504,178,0.8403223,14.469985,413.71808,2.7465821e-06,96.34479,41.586266,-30.847149,56.17383,17800,3.690782e-06,0.52063525,1.0304726,2906.4044082164764,4158.6265
7.3550715,5.012733,0.00010359667,3.2350712,-99.52245420354235,100.0,100,0.02167845,68.79,0.011957617,2376.752,[-0.199 -2.106 -0.18  -1.796 -0.579],871311,4.9902215,9.4032955,1.1957617,179,0.8440955,11.076907,2.167845,1.5258789e-07,96.10649,0.1739921,-18.18679,28.996206,17900,0.010359667,19.949198,23.327677,2930.1356823444366,17.39921
29.654102,51.71516,6.4477313e-06,2.984383,-99.69526938030745,100.0,100,0.13713092,72.56,0.023908366,51553.812,[-0.181 -2.101 -0.151 -1.8   -0.575],878567,4.9309397,25.048063,2.3908362,180,0.8686156,11.865784,13.713092,-3.7002565e-06,96.25206,1.3290379,-22.827991,37.082714,18000,0.0006447731,1.933669,2.9500153,2951.8032014369965,132.9038
15.561357,32.78691,2.271507e-05,3.1907167,-98.41534845794138,100.0,100,0.12399254,74.4,0.027770866,9149.476,[-0.123 -2.112 -0.134 -1.836 -0.55 ],886007,4.9119306,13.353729,2.7770867,181,0.8939061,12.738439,12.399254,4.9591063e-06,96.35443,0.8524727,-23.631783,34.570984,18100,0.0022715072,3.0499976,4.7767324,2973.39626789093,85.24728
266.39615,3325.5437,2.3645684e-06,3.019421,-100.74054502241697,100.0,100,1.1871841,83.07,0.1253901,7162188.5,[-0.137 -2.132 -0.122 -1.828 -0.525],894314,4.4550924,186.75705,12.53901,182,0.8944976,13.696011,118.71839,-1.0108947e-06,96.57457,11.937143,-23.34124,43.503258,18200,0.00023645685,0.030070271,1.1032465,2996.9145731925964,1193.7144
65.58074,410.42746,7.4013934e-07,3.3270392,-98.98291502143404,100.0,100,0.16872163,69.25,0.028173318,327627.72,[-0.124 -2.12  -0.137 -1.857 -0.524],901239,4.909954,46.712032,2.8173313,183,0.88330364,12.364806,16.872162,1.7547608e-06,96.14128,1.6499797,-17.612282,34.36351,18300,7.401394e-05,0.24364841,2.7126317,3018.99121761322,164.99797
4.400702,5.5846324,0.0005230062,3.2972565,-99.41985774168096,100.0,100,0.014621646,74.26,0.00886792,837.9599,[-0.101 -2.106 -0.097 -1.834 -0.536],908665,4.994343,6.236305,0.886792,184,0.89714,13.14726,1.4621645,5.340576e-07,96.32239,0.083952874,-22.830585,33.57787,18400,0.05230062,17.906282,26.89167,3041.0954842567444,8.3952875
57.71335,183.68163,3.223005e-07,3.5029788,-99.44056090475785,100.0,100,0.351795,77.72,0.045332383,408031.06,[-0.112 -2.118 -0.091 -1.824 -0.522],916437,4.8264227,48.565823,4.5332384,185,0.86424893,11.817481,35.1795,1.411438e-06,96.441055,3.5349956,-20.52472,29.48167,18500,3.223005e-05,0.54442024,1.6333736,3064.3973269462585,353.49957
21.031826,11.209209,0.00018399007,3.2597964,-99.36792679356728,100.0,100,0.07563796,74.73,0.019879036,37220.734,[-0.081 -2.115 -0.117 -1.798 -0.555],923910,4.950848,21.533022,1.987904,186,0.8190406,13.334411,7.563795,1.1825562e-06,96.34062,0.7307649,-26.140476,31.843485,18600,0.018399008,8.921236,6.4610586,3085.318086862564,73.07649
1.3350964,1.4864131,0.0016514712,2.5330284,-98.2058192595916,100.0,100,0.007751927,76.7,0.010404489,414.5017,[-0.149 -2.126 -0.138 -1.803 -0.6  ],931580,4.9979777,3.5221324,1.0404489,187,0.81865513,13.507305,0.7751927,2.670288e-06,96.439224,0.03798167,-23.798817,46.86532,18700,0.16514713,67.27605,64.3042,3108.477840423584,3.798167
553.58264,13986.14,1.20390005e-05,2.8793628,-97.60269363071707,100.0,100,3.6474767,74.37,0.37214416,30775974.0,[-0.15  -2.131 -0.147 -1.813 -0.6  ],939017,3.48091,413.16525,37.214417,188,0.9031454,12.192313,364.74774,1.335144e-06,96.37521,36.66389,-19.728775,36.417423,18800,0.0012039001,0.0071499357,1.0302433,3131.8127856254578,3666.3892
6.4652853,8.041005,9.603524e-05,3.3814158,-99.48372776167713,100.0,100,0.023812715,70.14,0.013209985,2786.8923,[-0.193 -2.088 -0.159 -1.814 -0.516],946031,4.983976,7.813298,1.3209987,189,0.9158409,11.826538,2.3812718,-4.348755e-06,96.163284,0.16048385,-20.407173,34.029205,18900,0.009603525,12.436256,23.532322,3154.415783882141,16.048386
7.6536417,5.8233104,0.0005729853,3.4848137,-99.67600280733399,100.0,100,0.030950034,75.58,0.013974475,3713.8145,[-0.197 -2.111 -0.158 -1.805 -0.503],953589,4.9801674,9.76837,1.3974473,190,0.9549204,13.516544,3.0950034,9.918213e-07,96.362366,0.21924275,-22.036625,32.83176,19000,0.057298526,17.172363,16.9344,3176.6256585121155,21.924276
16.138586,11.506983,6.827121e-05,3.5895934,-99.85450037250544,100.0,100,0.065107435,69.3,0.017976006,21062.732,[-0.21  -2.126 -0.143 -1.82  -0.464],960519,4.9602785,16.78374,1.7976007,191,0.94046414,11.24185,6.510744,9.288788e-06,96.118195,0.60982275,-19.817795,35.550533,19100,0.0068271216,8.690375,7.083048,3197.72190618515,60.982277
121.94334,1309.4503,2.2559736e-09,3.6745484,-99.52411203828461,100.0,100,1.0380614,76.45,0.10796401,1499705.5,[-0.251 -2.178 -0.148 -1.84  -0.478],968164,4.5334077,88.52707,10.796403,192,0.8327026,12.555251,103.80612,-1.2588501e-06,96.39636,10.436013,-23.063156,30.833122,19200,2.2559738e-07,0.07636792,1.0701377,3219.9109263420105,1043.6013
16.915659,21.822124,1.214375e-05,3.0483766,-100.5127033694936,100.0,100,0.09194166,78.71,0.017606908,29550.232,[-0.25  -2.199 -0.165 -1.813 -0.586],976035,4.9621096,15.646052,1.760691,193,0.7939447,12.758945,9.194166,-3.4332274e-06,96.446,0.91961753,-21.896881,33.45397,19300,0.001214375,4.582505,3.5375285,3241.512797832489,91.961754
52.022278,197.46103,3.5826524e-05,2.5577116,-98.5878040764668,100.0,100,0.2157754,76.01,0.032514654,244835.94,[-0.228 -2.174 -0.137 -1.783 -0.625],983636,4.8886843,35.964138,3.2514648,194,0.77393556,11.93546,21.57754,-2.822876e-06,96.40593,2.1499076,-16.57024,42.360268,19400,0.0035826524,0.506429,2.220257,3263.7923040390015,214.99075
22.54939,77.08292,5.1660127e-06,2.9063807,-101.56311317360438,100.0,100,0.16461328,77.21,0.030534597,39170.125,[-0.199 -2.124 -0.141 -1.772 -0.645],991357,4.898374,17.834837,3.0534594,195,0.7641078,12.225472,16.461329,-9.155273e-07,96.36917,1.2464848,-19.389423,28.898882,19500,0.00051660126,1.2973043,3.3263116,3286.3307864665985,124.64848
6.1847634,5.3891144,0.0002441504,2.420706,-100.05408634909217,100.0,100,0.02712099,79.52,0.012335631,2657.8926,[-0.212 -2.143 -0.145 -1.756 -0.655],999309,4.9883356,6.7502418,1.2335632,196,0.7648086,12.986676,2.7120993,2.7275084e-06,96.48355,0.24282695,-29.547684,41.995068,19600,0.024415042,18.555925,17.141499,3309.6723051071167,24.282696
0.9614454,1.4318691,0.0008771713,2.6873045,-99.04457580865365,100.0,100,0.0054652616,77.82,0.009590272,299.58755,[-0.223 -2.139 -0.137 -1.774 -0.654],1007091,4.9979515,3.3846965,0.9590272,197,0.757007,13.071781,0.5465262,2.4032593e-06,96.45453,0.03137406,-17.461754,34.102238,19700,0.08771713,69.83878,75.485466,3330.4879190921783,3.137406
709.201,16580.373,2.5506964e-07,2.2926693,-98.35824736804695,100.0,100,1.5859978,77.2,0.17103085,50967996.0,[-0.207 -2.139 -0.128 -1.782 -0.662],1014811,4.256329,520.45026,17.103083,198,0.80191743,12.471137,158.59981,-1.4877319e-06,96.45186,15.944707,-18.458668,44.77092,19800,2.5506964e-05,0.0060312273,1.1495354,3351.960832118988,1594.4707
3.1971593,1.8632421,0.0013517949,2.672717,-99.36828797618324,100.0,100,0.0071994853,76.04,0.0092113335,481.3598,[-0.14  -2.212 -0.137 -1.856 -0.617],1022415,4.9960585,5.3806334,0.9211334,199,0.8022954,13.228948,0.71994853,3.2424928e-06,96.38641,0.050036777,-17.627213,40.106197,19900,0.13517949,53.669888,62.077774,3376.005764245987,5.003678
17.80249,102.160164,3.0840038e-05,3.0880923,-101.14020996548085,100.0,100,0.40177745,78.74,0.046502404,34821.742,[-0.161 -2.228 -0.139 -1.859 -0.617],1030289,4.820779,12.467307,4.6502404,200,0.8292943,10.98009,40.177746,-1.6784668e-06,96.43103,4.042441,-21.141075,27.70148,20000,0.003084004,0.97885513,1.3219056,3399.1018488407135,404.2441
7.6285667,6.195,9.1211245e-05,3.1052392,-99.73850070951286,100.0,100,0.023556132,72.48,0.010511923,2458.134,[-0.16  -2.217 -0.108 -1.869 -0.59 ],1037537,4.9974413,9.108834,1.0511923,201,0.81479126,11.552741,2.3556132,5.722046e-07,96.24783,0.21449375,-18.649464,31.236992,20100,0.009121125,16.14205,16.606834,3419.999525308609,21.449375
1.4198128,1.921561,0.0013880811,2.5216937,-99.11793772780034,100.0,100,0.008252782,77.57,0.009393054,512.18787,[-0.095 -2.252 -0.088 -1.885 -0.604],1045294,4.9969664,3.386591,0.93930537,202,0.82420677,12.988155,0.8252782,1.9073486e-06,96.44443,0.05213545,-26.988945,46.567944,20200,0.13880812,52.041023,56.435112,3442.788195371628,5.213545
10.699064,21.209831,3.6177244e-05,3.1335607,-99.50083708426037,100.0,100,0.03561554,81.21,0.012674033,8633.4,[-0.115 -2.245 -0.085 -1.871 -0.595],1053415,4.9866476,10.318962,1.2674034,203,0.83575743,12.831881,3.5615542,2.0599366e-06,96.549545,0.31339544,-21.220974,29.624249,20300,0.0036177244,4.7147946,11.240037,3466.7229335308075,31.339544
1.6862931,1.5749942,0.0017704701,3.2881756,-98.85361750884302,100.0,100,0.008187806,75.13,0.011075927,261.77197,[-0.133 -2.27  -0.076 -1.87  -0.583],1060928,4.994623,4.7388964,1.1075927,204,0.83496016,11.673628,0.8187806,1.1825562e-06,96.36847,0.05802284,-18.233562,26.718384,20400,0.17704701,63.4923,64.66295,3487.818601131439,5.8022842
15.224452,25.19105,3.9928116e-05,3.2387903,-99.31256381349014,100.0,100,0.05234914,78.73,0.013866601,21256.812,[-0.103 -2.276 -0.063 -1.879 -0.584],1068801,4.9807043,14.757267,1.38666,205,0.8494233,12.342434,5.234914,1.7929077e-06,96.47714,0.51540786,-26.127724,28.080372,20500,0.003992812,3.9696639,6.556471,3511.270934343338,51.540787
15.046466,38.830433,2.0977545e-06,3.3902755,-101.66134820860471,100.0,100,0.081613556,80.78,0.019111576,16306.725,[-0.102 -2.279 -0.055 -1.855 -0.57 ],1076879,4.954649,13.816509,1.9111574,206,0.8293977,10.906484,8.161357,8.201599e-07,96.483,0.73472786,-17.269234,25.705257,20600,0.00020977545,2.5752997,5.198561,3534.1167664527893,73.472786
1.3949242,1.3106493,0.0029025187,2.8272085,-99.63879081707643,100.0,100,0.005792836,86.21,0.00984408,226.78006,[-0.128 -2.273 -0.057 -1.822 -0.59 ],1085500,4.9992204,4.050768,0.98440796,207,0.8334846,12.878135,0.57928365,-1.4495849e-06,96.68846,0.035440613,-20.342735,39.59335,20700,0.29025188,76.298065,74.278534,3558.4721026420593,3.5440614
2.4760113,3.0369635,0.00025454015,3.293608,-100.2653740797354,100.0,100,0.0159963,87.59,0.011938728,553.4937,[-0.109 -2.272 -0.052 -1.815 -0.585],1094259,4.990316,5.05733,1.1938729,208,0.8224138,12.264799,1.59963,-6.4849854e-07,96.71057,0.1334272,-26.21442,25.553165,20800,0.025454016,32.927628,35.77508,3583.583719968796,13.342721
20369.822,226642.55,3.317854e-09,2.8869715,-99.56956262001042,100.0,100,67.709045,90.06,6.8127937,41508210000.0,[-0.085 -2.274 -0.044 -1.8   -0.597],1103265,0.005553341,19786.594,681.27936,209,0.7802325,13.988357,6770.9053,-1.1062622e-06,96.78882,680.5093,-18.121944,36.75289,20900,3.317854e-07,0.0004412234,1.0022645,3609.6477003097534,68050.93
23.551634,52.144928,4.746458e-06,2.9539795,-100.87687490235183,100.0,100,0.10375815,89.27,0.01920974,38649.23,[-0.103 -2.328 -0.088 -1.819 -0.639],1112192,4.9541626,20.438053,1.9209741,210,0.7521259,12.119371,10.375815,-1.1062622e-06,96.73996,1.0338335,-19.040424,28.415443,21000,0.0004746458,1.917732,3.3140707,3639.5861253738403,103.383354
3.1536798,4.1719756,0.00017052844,2.2470746,-97.10807662673616,100.0,100,0.020973329,97.12,0.012217487,1062.9144,[-0.085 -2.331 -0.078 -1.798 -0.667],1121904,4.988925,3.8396037,1.2217487,211,0.7571625,14.051929,2.097333,1.7547608e-06,97.000244,0.1396973,-22.612747,45.40671,21100,0.017052844,23.96946,25.3361,3667.296956539154,13.969729
