InitialReturnMean,Weights,TimestepsSoFar,MinIWNorm,EmpiricalD2,MeanIWNorm,InitialReturnMin,ESSRenyi,MeanEntropy,StdIWNorm,EpisodesSoFar,MinIW,MaxIWNorm,J_sample_variance,InitialReturnMax,InitialReturnStd,StdIW,ReturnStepMax,EntropyCoefficient,EpLenMean,ReturnMeanIW,ESSClassic,Iteration,ReturnStepMaxmin,MeanIW,EpThisIter,Bound,InitialBound,MaxIW,EpRewMean,TimeElapsed
2.0599366e-06,[-1.433 -1.295 -0.233 -1.024 -0.356],758672,0.0006310997,2.8967426,0.012600091,-35.91664,34.521534,1.068502,0.014116908,7200,0.06310997,0.09466911,2374.4177,36.29337,25.121471,1.4116908,100.0,4.987016,261.22,4.829024,44.3409,72,98.45824,1.2600094,100,8.098639,4.103326,9.466911,-70.75962752679642,2174.5308768749237
1.3732911e-06,[-1.42  -1.293 -0.226 -1.033 -0.35 ],789302,0.0001689753,5.057276,0.009817296,-40.95051,19.77349,1.0714016,0.0160892,7300,0.01689753,0.12762916,2005.4331,42.68723,24.76029,1.6089201,100.0,4.9990864,306.3,4.1151567,27.130638,73,98.592026,0.98172975,100,6.2712955,3.919604,12.762917,-62.481518429734514,2252.8990836143494
5.531311e-07,[-1.42  -1.288 -0.241 -1.031 -0.348],816930,4.8396464e-06,144.78993,0.03711509,-41.756138,0.69065577,1.0338079,0.29507464,7400,0.00048396466,2.9711986,914456.5,59.63094,24.685925,29.507467,100.0,4.866246,276.28,93.01824,1.5574716,74,98.52016,3.71151,100,74.131294,3.3693104,297.11987,-66.28613988113756,2321.8924658298492
-1.8692017e-06,[-1.431 -1.289 -0.225 -1.042 -0.385],846129,8.2739876e-07,66.11704,0.048368927,-44.866684,1.5124693,0.9877928,0.260747,7500,8.2739876e-05,2.1459253,271282.0,34.66983,23.752747,26.074697,100.0,4.811789,291.99,72.63861,3.3266058,75,98.56203,4.836893,100,65.230934,3.673481,214.59253,-63.94148019334679,2397.381532430649
2.9754638e-06,[-1.437 -1.289 -0.218 -1.056 -0.431],875240,1.4181337e-07,24443.637,0.33570573,-39.364395,0.0040910444,0.9723012,3.30277,7600,1.4181337e-05,33.197636,186998160.0,51.07625,27.110643,330.277,100.0,3.6100883,291.11,1361.1948,1.0225793,76,98.56236,33.57057,100,1098.5217,3.236425,3319.7637,-63.70082016507454,2472.2853145599365
1.0299683e-06,[-1.413 -1.275 -0.201 -1.021 -0.447],905306,0.00028174717,3.6520052,0.013515384,-42.39559,27.382217,0.9804689,0.022316113,7700,0.028174719,0.15811016,1746.803,35.651707,22.966671,2.2316113,100.0,4.982454,300.66,3.0954528,26.835974,77,98.560394,1.3515385,100,5.2799635,3.4483209,15.811016,-66.08668856448074,2550.973444700241
-4.5776366e-07,[-1.404 -1.276 -0.203 -1.03  -0.438],933913,1.9191932e-06,152.3298,0.03707141,-40.036255,0.65647036,0.9829179,0.22934338,7800,0.00019191933,2.214589,275383.7,38.501,24.040329,22.93434,100.0,4.866459,286.07,56.21664,2.546269,78,98.559616,3.7071412,100,44.52879,3.567803,221.45892,-62.98923577503518,2623.209700345993
6.67572e-07,[-1.402 -1.255 -0.218 -1.03  -0.436],960330,1.2798209e-08,36809.21,0.70657426,-39.885307,0.0027167113,0.9152112,6.984981,7900,1.2798209e-06,70.20611,474592420.0,45.91725,25.900517,698.4982,100.0,2.491447,264.17,2166.655,1.0128931,79,98.49335,70.657425,100,1875.2832,3.384015,7020.6113,-66.92199386812335,2690.7081809043884
-1.335144e-07,[-1.432 -1.291 -0.243 -1.073 -0.504],987466,0.00044598436,5.020613,0.013010317,-37.54251,19.917885,0.924935,0.02686808,8000,0.044598438,0.23895441,5240.9976,46.83457,25.669317,2.686808,100.0,4.984971,271.36,8.0933075,18.994114,80,98.52225,1.3010316,100,9.20605,3.0149035,23.895441,-64.82166730692452,2761.034656047821
2.0980835e-06,[-1.436 -1.293 -0.243 -1.085 -0.494],1017701,0.0014017007,1.3555374,0.01141451,-43.057823,73.77148,0.9205514,0.008062371,8100,0.14017007,0.05325202,1150.1635,47.33208,26.461126,0.80623716,100.0,4.9929323,302.35,3.1960673,66.715706,81,98.58429,1.141451,100,5.955399,3.0469408,5.325202,-62.84600134348534,2836.0542397499084
-1.1062622e-06,[-1.445 -1.307 -0.243 -1.093 -0.498],1046191,0.00027657405,7.1913295,0.013556557,-41.209557,13.905635,0.91370624,0.031372514,8200,0.027657405,0.26426008,5618.023,39.26497,25.484585,3.1372511,100.0,4.982249,284.9,9.485768,15.73441,82,98.55232,1.3556557,100,10.354405,3.2291038,26.42601,-63.77149266048594,2908.4989264011383
1.335144e-07,[-1.458 -1.318 -0.241 -1.093 -0.505],1074837,9.563839e-06,198.79109,0.024293888,-40.98236,0.5030407,0.9173415,0.1588397,8300,0.00095638394,1.5887778,322964.66,37.479965,25.468222,15.883969,100.0,4.929039,286.46,55.292866,2.2857766,83,98.5426,2.429389,100,40.553684,3.2024522,158.87778,-65.51336714279269,2980.033287525177
-1.7166138e-07,[-1.461 -1.321 -0.229 -1.08  -0.502],1108470,0.00028957345,3.3576887,0.011945278,-43.705536,29.782393,0.90509945,0.016994448,8400,0.028957345,0.12162138,1871.7416,31.709396,24.943642,1.6994449,100.0,4.990283,336.33,5.43174,33.06821,84,98.717255,1.1945279,100,7.2789087,3.1298556,12.162138,-47.548186933380684,3064.3516585826874
-2.002716e-06,[-1.459 -1.327 -0.235 -1.076 -0.514],1139132,0.00010665388,10.277794,0.015136708,-43.87369,9.729714,0.9288507,0.040730946,8500,0.010665389,0.33796188,15045.732,35.909657,24.865154,4.0730944,100.0,4.9743824,306.62,17.226189,12.134753,85,98.668396,1.5136708,100,17.158157,3.0630388,33.79619,-50.83822034975459,3141.24982881546
7.6293946e-07,[-1.455 -1.343 -0.232 -1.077 -0.49 ],1170231,7.4323316e-07,85.772484,0.025888888,-42.072014,1.1658751,0.93014103,0.18461585,8600,7.432332e-05,1.8548639,79234.09,36.967407,25.08314,18.461588,100.0,4.921183,310.99,29.221678,1.9285519,86,98.66899,2.588889,100,20.81096,3.2418542,185.48639,-51.47133476283774,3220.1751215457916
2.0408631e-06,[-1.458 -1.34  -0.213 -1.081 -0.489],1198397,0.0001451505,5.578173,0.011512261,-39.333176,17.927015,0.91979086,0.02106044,8700,0.01451505,0.1494365,2975.4666,36.98007,24.677906,2.1060443,100.0,4.9924445,281.66,4.60769,23.006084,87,98.56761,1.1512262,100,6.103104,3.3396013,14.943651,-60.89401620343888,3289.8100469112396
-1.2207031e-06,[-1.453 -1.349 -0.213 -1.076 -0.499],1230560,0.005823412,1.0328586,0.010127393,-40.55676,96.81867,0.9229923,0.0020313656,8800,0.5823412,0.018314594,567.4545,47.50196,23.187883,0.20313658,100.0,4.999363,321.63,0.24832073,96.132324,88,98.671005,1.0127393,100,3.2534916,3.0155537,1.8314595,-52.90825491241435,3369.9635734558105
-1.2016296e-06,[-1.449 -1.344 -0.212 -1.073 -0.496],1258910,0.00021240115,3.735249,0.012251689,-38.67301,26.771976,0.90608233,0.019109022,8900,0.021240115,0.131461,2922.5422,45.398293,25.741089,1.9109023,100.0,4.9887543,283.5,6.2109976,29.131758,89,98.58528,1.225169,100,7.8065414,3.1016831,13.1461,-58.78674063164237,3441.4898250102997
-1.8692017e-06,[-1.454 -1.343 -0.209 -1.082 -0.513],1288933,0.00057839253,2.050915,0.010978223,-41.381073,48.758724,0.91407084,0.010297965,9000,0.057839252,0.05901993,1207.2397,38.876434,25.678251,1.0297966,100.0,4.9951115,300.23,1.737661,53.194008,90,98.65054,1.0978223,100,4.32815,3.151041,5.9019933,-52.45982392186599,3518.291611433029
-7.8201293e-07,[-1.456 -1.34  -0.205 -1.087 -0.505],1317220,0.0004095687,1.9524101,0.010586454,-37.83241,51.218746,0.90620846,0.009678154,9100,0.04095687,0.062221,1597.4379,37.122047,25.849026,0.96781546,100.0,4.9970684,282.87,3.2150962,54.47321,91,98.59152,1.0586454,100,5.981391,3.309274,6.2221003,-57.77242056551272,3588.863200902939
-4.959106e-07,[-1.46  -1.338 -0.2   -1.091 -0.513],1346375,0.00016360717,7.1161165,0.017255483,-39.725143,14.0526085,0.92187494,0.06363013,9200,0.016360717,0.6241736,8588.047,42.550297,25.43939,6.363013,100.0,4.963854,291.55,13.655581,6.850308,92,98.60832,1.7255483,100,14.448054,3.1126986,62.41736,-57.09598414539391,3661.6597063541412
2.1743774e-06,[-1.448 -1.35  -0.207 -1.095 -0.497],1378061,5.413821e-06,183.52037,0.030013554,-43.305527,0.5448986,0.9033118,0.23420446,9300,0.0005413821,2.3570108,356639.03,39.797596,24.370565,23.420444,100.0,4.900927,316.86,55.52928,1.6157355,93,98.6711,3.0013556,100,40.40106,3.1658587,235.7011,-52.108005745596955,3737.462498188019
8.392334e-07,[-1.46  -1.326 -0.195 -1.089 -0.516],1407549,0.0005450633,5.669518,0.013507218,-41.831867,17.638184,0.89937234,0.017972486,9400,0.05450633,0.111668736,3389.5647,38.440704,25.501072,1.7972487,100.0,4.982495,294.88,11.8381815,36.095173,94,98.61496,1.3507217,100,12.999139,3.1221647,11.166874,-56.77110048843385,3811.197680711746
1.0299683e-06,[-1.46  -1.335 -0.184 -1.087 -0.52 ],1440167,1.0710859e-05,30.020807,0.016129926,-43.245415,3.331023,0.8937,0.060273428,9500,0.0010710859,0.5622453,23570.016,45.097664,25.112097,6.0273423,100.0,4.969444,326.18,17.31067,6.6830335,95,98.70572,1.6129925,100,13.515339,2.993607,56.22453,-47.99546958264533,3892.59908246994
-9.536743e-07,[-1.467 -1.346 -0.175 -1.084 -0.525],1475716,0.000108461994,4.160849,0.009965697,-45.507366,24.033556,0.88755935,0.017168697,9600,0.0108461995,0.13456297,1751.5264,32.814407,24.972296,1.7168698,100.0,4.999829,355.49,4.6929026,25.201815,96,98.73384,0.9965698,100,6.036326,2.9515867,13.456298,-47.30903724521282,3982.567044019699
-7.6293946e-07,[-1.455 -1.353 -0.181 -1.088 -0.531],1507180,0.00013268672,7.085308,0.015315746,-40.557594,14.113712,0.8865807,0.030343242,9700,0.013268672,0.2636239,7037.02,31.703465,24.887323,3.0343242,100.0,4.9734917,314.64,11.195031,20.304274,97,98.65692,1.5315747,100,12.00586,3.0858765,26.362389,-53.97434035742399,4059.3634157180786
1.5258789e-06,[-1.449 -1.362 -0.18  -1.105 -0.532],1538007,0.00059436477,3.1820285,0.011022056,-42.21621,31.426495,0.89369994,0.014297315,9800,0.059436478,0.08062919,1661.0977,40.298935,25.613272,1.4297315,100.0,4.994892,308.27,5.7440915,37.27711,98,98.647964,1.1022056,100,7.697817,3.0256982,8.06292,-54.26099777571428,4135.693602800369
4.5776366e-07,[-1.456 -1.346 -0.174 -1.098 -0.525],1570330,2.7776856e-09,338781.44,2.3936105,-42.67728,0.00029517556,0.8722449,23.733416,9900,2.7776858e-07,238.5377,782782660.0,30.164679,23.729353,2373.3416,100.0,0.46108514,323.23,2798.8713,1.0069118,99,98.68352,239.36105,100,1971.264,3.0459244,23853.771,-51.147683377215905,4215.5064878463745
-1.3160706e-06,[-1.502 -1.406 -0.167 -1.132 -0.547],1603169,3.2453605e-05,42.441933,0.023052087,-43.923187,2.3561604,0.8686149,0.14630875,10000,0.0032453605,1.4618715,45944.38,28.037287,23.903862,14.630876,100.0,4.9351635,328.39,25.958889,2.4223137,100,98.67027,2.3052087,100,20.707363,2.897117,146.18715,-54.14021761180593,4299.74592089653
9.536743e-08,[-1.496 -1.421 -0.171 -1.129 -0.55 ],1639061,0.00029252082,2.3081784,0.010299215,-47.50042,43.324207,0.86684906,0.00925518,10100,0.029252082,0.05875006,828.2575,39.58272,23.2454,0.9255181,100.0,4.998504,358.92,4.561374,55.323944,101,98.7439,1.0299215,100,6.4887924,2.759728,5.875006,-45.95907489000138,4389.621554374695
1.6403199e-06,[-1.488 -1.418 -0.169 -1.119 -0.552],1676625,0.0020927845,1.5772783,0.011149602,-47.165062,63.400352,0.857279,0.0077464213,10200,0.20927846,0.043244176,822.61633,37.811485,21.757942,0.7746421,100.0,4.994255,375.64,1.3968358,67.44422,102,98.76419,1.1149602,100,3.703823,2.762078,4.3244176,-44.28934928616185,4483.87247133255
-2.527237e-06,[-1.484 -1.426 -0.169 -1.129 -0.562],1710666,3.7565354e-05,25.64017,0.019514225,-47.04373,3.9001303,0.85493386,0.12356529,10300,0.0037565357,1.2425095,25435.885,31.331594,24.044104,12.356528,100.0,4.9526544,340.41,13.943055,2.4333854,103,98.69493,1.9514225,100,10.236874,2.7182684,124.250946,-51.92326934308841,4568.457075357437
5.340576e-07,[-1.463 -1.428 -0.175 -1.133 -0.564],1743416,1.1455792e-05,20.95649,0.014207282,-46.198418,4.7717915,0.8608371,0.08275202,10400,0.0011455793,0.8300607,15541.922,35.278206,24.825336,8.275202,100.0,4.9790077,327.5,11.785407,2.8631804,104,98.70555,1.4207283,100,9.021912,2.7347226,83.00607,-48.2164207284542,4649.667569160461
2.861023e-07,[-1.475 -1.43  -0.167 -1.127 -0.558],1775443,1.1575023e-05,79.60512,0.040624358,-42.431454,1.2562007,0.8772939,0.28491798,10500,0.0011575023,2.8434503,104092.48,30.516008,23.516735,28.491796,100.0,4.8491993,320.27,44.921593,1.9924737,105,98.64856,4.062435,100,36.55641,2.8898036,284.34503,-56.277010437108544,4726.9107401371
-1.5640259e-06,[-1.481 -1.421 -0.156 -1.116 -0.542],1810321,7.148228e-05,16.662712,0.032626465,-45.962204,6.001424,0.88569915,0.23484795,10600,0.007148228,2.3662574,15051.173,27.930109,21.745045,23.484797,100.0,4.888138,348.78,15.983098,1.8934959,106,98.68323,3.2626467,100,14.058596,2.8543942,236.62575,-55.24138478890032,4814.591130018234
2.2888183e-07,[-1.464 -1.427 -0.143 -1.114 -0.533],1852960,0.00017554789,3.6456125,0.012126518,-52.008476,27.430233,0.8868563,0.015794905,10700,0.01755479,0.073277794,633.2656,23.143768,16.546307,1.5794904,100.0,4.989379,426.39,5.2502503,37.084682,107,98.84888,1.2126518,100,6.365035,2.6948802,7.3277793,-32.2200428795922,4919.593733072281
-7.9154967e-07,[-1.472 -1.427 -0.137 -1.111 -0.532],1895679,0.0017667292,1.3773983,0.010330859,-51.20829,72.60065,0.8850842,0.0065026614,10800,0.17667292,0.038985312,279.66586,25.314207,18.938148,0.6502662,100.0,4.998346,427.19,1.976877,71.62321,108,98.83972,1.0330857,100,4.397521,2.7273378,3.8985312,-34.23459835890269,5020.70441365242
-1.14440915e-07,[-1.472 -1.421 -0.134 -1.104 -0.534],1942879,6.191298e-05,18.789547,0.024121528,-47.19644,5.3221083,0.9115779,0.09272597,10900,0.0061912984,0.80986637,7421.1675,22.686468,9.794587,9.272597,100.0,4.9298887,472.0,9.95878,6.3382454,109,98.88023,2.4121528,100,7.633358,2.8522065,80.98664,-28.263495338968106,5136.8345246315
1.9073487e-07,[-1.481 -1.425 -0.129 -1.1   -0.507],1988217,3.62376e-05,14.785718,0.020786481,-50.237526,6.7632833,0.8742059,0.08520231,11000,0.00362376,0.8117721,27035.232,21.591518,14.763879,8.52023,100.0,4.9463573,453.38,19.640417,5.6175923,110,98.879135,2.078648,100,17.525406,2.8833055,81.177216,-27.398606782522016,5243.27707862854
5.4359435e-07,[-1.493 -1.44  -0.126 -1.105 -0.545],2036874,3.0642674e-05,35.64638,0.017278295,-49.183582,2.8053339,0.87309,0.082713224,11100,0.0030642676,0.8211796,22254.895,34.257027,10.931481,8.271323,100.0,4.963741,486.57,15.127342,4.1812162,111,98.903534,1.7278299,100,9.67285,2.7315772,82.117966,-23.467290164657086,5355.215423583984
3.4332277e-07,[-1.486 -1.435 -0.12  -1.114 -0.546],2085811,0.0027846056,1.3289137,0.009845449,-28.005539,75.249435,0.87286365,0.005420184,11200,0.27846056,0.034076728,74.223015,21.9217,7.7314844,0.5420184,100.0,4.999227,489.37,0.45816278,76.74128,112,98.92566,0.98454493,100,3.7456608,3.4319322,3.407673,-18.19192764970907,5470.536140918732
-3.0517577e-07,[-1.487 -1.432 -0.119 -1.117 -0.546],2133726,0.0019000977,1.4570432,0.010985973,-55.322807,68.63215,0.8660264,0.00846603,11300,0.19000977,0.06548264,113.41871,15.823479,10.071244,0.84660304,100.0,4.9950724,479.15,0.9617078,62.74085,113,98.92337,1.0985973,100,3.0616028,2.5202243,6.548264,-18.357271266229404,5569.28427362442
-3.2424927e-07,[-1.494 -1.436 -0.123 -1.123 -0.553],2181270,0.0032858113,1.19816,0.009753081,-56.98419,83.4613,0.8670059,0.004238954,11400,0.32858112,0.025336742,99.30571,25.231312,9.994213,0.4238954,100.0,4.9987655,475.44,0.4834603,84.11131,114,98.89766,0.9753082,100,2.7382464,2.4306583,2.5336742,-24.3301882424625,5666.203248262405
1.335144e-06,[-1.491 -1.437 -0.125 -1.124 -0.552],2227906,0.0024623254,1.515806,0.009812546,-54.125313,65.971504,0.8610164,0.007904358,11500,0.24623254,0.062232833,209.53932,22.025711,13.741073,0.7904358,100.0,4.9990625,466.36,1.154603,60.64694,115,98.89099,0.9812546,100,3.2376094,2.5308537,6.2232833,-25.419589367948923,5745.785921573639
8.010864e-07,[-1.495 -1.436 -0.122 -1.126 -0.558],2275790,6.355522e-06,81.44288,0.035627037,-38.85901,1.2278545,0.86572343,0.2007486,11600,0.0006355522,1.9123614,44810.016,19.084003,9.237535,20.074862,100.0,4.8734927,478.84,21.075598,3.0534234,116,98.923935,3.5627046,100,13.6051655,3.0097823,191.23615,-18.21178250517047,5828.133709192276
-8.2969666e-07,[-1.485 -1.44  -0.115 -1.143 -0.553],2322789,0.00067932694,1.8687683,0.010421991,-57.691353,53.51118,0.8616336,0.009252971,11700,0.067932695,0.054998282,394.10803,22.242912,14.457287,0.9252971,100.0,4.9978905,469.99,1.2751204,55.920765,117,98.93916,1.0421991,100,2.952612,2.4055712,5.4998283,-14.297658661601067,5908.408663749695
-8.010864e-07,[-1.483 -1.43  -0.12  -1.136 -0.557],2367774,0.0038084288,1.119601,0.010109392,-55.090744,89.317535,0.85288596,0.0032816527,11800,0.3808429,0.020278644,271.3021,25.004818,15.720871,0.3281653,100.0,4.999453,449.85,0.61630857,90.46708,118,98.90877,1.0109392,100,2.937199,2.471809,2.0278645,-20.52198333983254,5986.336275100708
1.335144e-06,[-1.487 -1.426 -0.12  -1.135 -0.566],2412862,0.00047202024,2.2283168,0.01248869,-57.20086,44.876923,0.85102725,0.0143973855,11900,0.047202025,0.090732984,365.22375,22.521519,16.810925,1.4397386,100.0,4.987572,450.88,2.7165937,42.9364,119,98.91432,1.2488691,100,4.114925,2.357736,9.073298,-19.316612091759094,6064.332194566727
3.004074e-07,[-1.487 -1.427 -0.114 -1.134 -0.568],2459822,0.0021700969,1.4175465,0.011228528,-54.758087,70.544426,0.85307133,0.0076185423,12000,0.21700968,0.055987947,230.44264,30.085442,14.585608,0.7618543,100.0,4.993861,469.6,0.91648227,68.47624,120,98.92499,1.1228529,100,3.0034223,2.429867,5.598795,-17.613106409221313,6146.241669416428
-1.9073487e-07,[-1.492 -1.426 -0.112 -1.136 -0.566],2506778,0.003314969,1.2823815,0.0095473835,-55.98534,77.97991,0.8535514,0.004866845,12100,0.3314969,0.026557652,136.05151,24.089127,12.931337,0.48668447,100.0,4.9977374,469.56,0.6310326,79.37439,121,98.94325,0.9547383,100,2.7835555,2.3991783,2.6557653,-13.32453633316951,6225.911280155182
4.5776366e-07,[-1.495 -1.427 -0.11  -1.135 -0.565],2554465,0.0051219803,1.0723853,0.010335696,-56.168236,93.25007,0.85348046,0.0025899324,12200,0.51219803,0.016842004,125.11861,16.28301,11.400629,0.25899324,100.0,4.998322,476.87,0.30283624,94.0919,122,98.9565,1.0335697,100,2.6299531,2.395483,1.6842004,-10.372418648635248,6302.827493906021
1.335144e-06,[-1.49  -1.423 -0.109 -1.131 -0.565],2602791,0.0006205457,1.8213544,0.010418724,-55.558296,54.904198,0.8568957,0.008503693,12300,0.062054574,0.054194305,293.0162,25.968338,10.710873,0.8503694,100.0,4.9979067,483.26,1.6957965,60.01783,123,98.950424,1.0418725,100,3.4791436,2.41546,5.4194307,-11.977228410262851,6388.922664403915
-1.0299683e-06,[-1.492 -1.418 -0.105 -1.127 -0.562],2651116,0.003804779,1.17036,0.010560878,-56.831272,85.443794,0.8548049,0.004092776,12400,0.3804779,0.02753883,148.14363,23.525661,12.005217,0.40927768,100.0,4.9971967,483.25,0.5802115,86.94228,124,98.96269,1.0560879,100,2.8024435,2.3901014,2.7538831,-9.016225151085855,6470.844061136246
4.4822693e-07,[-1.499 -1.419 -0.107 -1.126 -0.564],2699808,0.00043350636,2.3486135,0.011867944,-55.32071,42.578312,0.8561083,0.015249988,12500,0.043350637,0.10973921,247.8049,15.382723,10.033315,1.5249988,100.0,4.990669,486.92,1.770263,37.719395,125,98.95079,1.1867944,100,3.216815,2.4300013,10.973921,-11.981640878619498,6553.194286346436
-9.536743e-07,[-1.488 -1.417 -0.103 -1.13  -0.563],2748341,0.000117535026,4.5215516,0.014535145,-55.423775,22.116302,0.8585491,0.03463236,12600,0.011753503,0.2632368,806.1765,16.78474,10.800835,3.4632363,100.0,4.9773755,485.33,3.9685745,14.976594,126,98.95665,1.4535146,100,4.3134694,2.4330812,26.32368,-10.518166940266378,6651.275358915329
-5.340576e-07,[-1.487 -1.414 -0.107 -1.12  -0.56 ],2796637,0.0032613866,1.1502888,0.009766524,-58.47151,86.934685,0.86327195,0.0036436426,12700,0.32613868,0.021402234,122.5996,30.144781,10.341803,0.36436427,100.0,4.9988327,482.96,0.5205127,87.782074,127,98.93115,0.9766524,100,2.7454786,2.3436947,2.1402235,-16.623578940355408,6756.224968910217
5.722046e-07,[-1.489 -1.416 -0.108 -1.123 -0.556],2844792,0.0031376826,1.1146519,0.009713345,-54.979595,89.7141,0.86275804,0.0030089156,12800,0.31376827,0.02414306,115.89806,19.817871,10.454258,0.30089158,100.0,4.9985666,481.55,0.2789984,91.24435,128,98.93919,0.9713345,100,2.6566901,2.483707,2.4143062,-14.642213252659289,6857.693350315094
-3.2901764e-07,[-1.488 -1.417 -0.106 -1.124 -0.556],2893859,3.645088e-08,60203.773,0.6370335,-58.38268,0.0016610255,0.89728487,6.0082912,12900,3.645088e-06,60.364197,108724510.0,30.697731,10.429488,600.82916,100.0,2.6708703,490.67,1031.8912,1.1116489,129,98.97513,63.703346,100,556.78644,2.3677006,6036.42,-6.1005148735658,6961.628803730011
4.959106e-07,[-1.474 -1.393 -0.091 -1.099 -0.522],2943002,0.0014561944,1.7310779,0.01074997,-41.128277,57.767475,0.90736103,0.0093882205,13000,0.14561945,0.059343155,93.67606,18.13449,7.934092,0.9388221,100.0,4.9962516,491.43,1.0995344,56.731243,130,98.93266,1.074997,100,3.829183,3.1154823,5.9343157,-16.545424660795973,7077.697870254517
-1.7166138e-07,[-1.472 -1.384 -0.089 -1.097 -0.512],2992775,0.000604334,2.6425107,0.010142521,-16.03683,37.8428,0.91925955,0.013867555,13100,0.0604334,0.12101703,95.94821,22.668053,7.59102,1.3867555,100.0,4.9992876,497.73,1.2091768,34.850193,131,98.9491,1.0142521,100,4.5765285,3.7812033,12.101704,-12.668554989173703,7189.898198366165
-5.7220458e-08,[-1.472 -1.369 -0.09  -1.093 -0.5  ],3041265,0.0012538832,1.5481174,0.009784224,-55.160255,64.59458,0.9275964,0.007322378,13200,0.12538832,0.042165678,179.64687,23.004818,11.165663,0.7322379,100.0,4.9989214,484.9,1.2153722,64.0992,132,98.92056,0.97842246,100,3.564612,2.7576225,4.216568,-19.260920978277245,7303.223488807678
-3.8146972e-08,[-1.471 -1.372 -0.086 -1.095 -0.491],3090762,8.7658125e-05,10.143703,0.012852818,-18.095585,9.858333,0.92639905,0.03384439,13300,0.008765813,0.31931666,2752.0828,18.285643,7.8657227,3.384439,100.0,4.9857564,494.97,5.177276,12.604164,133,98.94873,1.2852818,100,7.8548007,4.0284605,31.931667,-12.686692386170805,7414.303687572479
2.3841858e-07,[-1.504 -1.364 -0.092 -1.089 -0.493],3140374,0.0024079988,1.3146777,0.009734043,-36.21412,76.06427,0.92836267,0.0044875154,13400,0.24079989,0.02546888,83.17103,24.97334,8.035868,0.4487516,100.0,4.9986706,496.12,0.665013,82.472015,134,98.93059,0.9734044,100,3.9214957,3.424858,2.546888,-17.21845424302959,7526.112931966782
2.861023e-07,[-1.505 -1.357 -0.089 -1.085 -0.491],3190188,0.0001985679,7.7122827,0.0142093,-17.742085,12.96633,0.929645,0.029201904,13500,0.01985679,0.2012217,779.14197,25.276695,7.442134,2.9201906,100.0,4.9789977,498.14,4.2132487,19.144093,135,98.93059,1.42093,100,6.5020857,3.799257,20.122171,-17.288386656646285,7639.639068841934
-1.5258789e-06,[-1.516 -1.358 -0.097 -1.094 -0.489],3239322,0.0024238606,1.2677618,0.01111845,-56.83914,78.87917,0.92023844,0.005042354,13600,0.24238607,0.029694952,103.20591,27.413597,9.6180315,0.50423545,100.0,4.994411,491.34,0.7478022,82.941185,136,98.931305,1.111845,100,3.2105846,2.7535853,2.9694953,-16.876232220021045,7751.615979909897
7.343292e-07,[-1.52  -1.364 -0.096 -1.097 -0.499],3288463,0.0030200118,1.1205645,0.010524542,-55.852776,89.24074,0.9220464,0.0044618123,13700,0.30200118,0.0369558,122.2861,16.839802,10.284747,0.44618127,100.0,4.997378,491.41,0.48478848,84.765274,137,98.94786,1.0524541,100,3.1218057,2.7394333,3.69558,-12.810353539059793,7864.101028442383
-9.536743e-08,[-1.515 -1.365 -0.093 -1.099 -0.497],3337897,0.00041981487,3.175128,0.00999842,-20.90342,31.494793,0.92141986,0.01529156,13800,0.04198149,0.13592729,116.03975,17.737076,6.957578,1.529156,100.0,4.9999924,494.34,1.632339,29.94858,138,98.9438,0.99984217,100,4.9978456,3.9134517,13.592729,-13.892349558941754,7975.453013658524
-1.1444092e-06,[-1.534 -1.365 -0.092 -1.103 -0.497],3387036,0.00036573943,2.5142803,0.0119162975,-51.227886,39.77281,0.9120989,0.013142009,13900,0.036573943,0.082242586,208.81349,19.986935,9.821192,1.314201,100.0,4.990428,491.39,3.1453137,45.120243,139,98.92709,1.1916299,100,4.9894304,2.8995023,8.224258,-17.914020496636308,8088.627084970474
2.9563904e-07,[-1.54  -1.365 -0.087 -1.104 -0.507],3435458,2.3397612e-05,30.188274,0.019131558,-58.34147,3.3125443,0.8886741,0.10960502,14000,0.0023397612,0.9955064,14169.229,18.41696,11.127965,10.960503,100.0,4.95455,484.22,14.308234,2.9566867,140,98.94902,1.9131557,100,8.0261965,2.6157792,99.550644,-12.34309633392723,8197.690030813217
-5.4359435e-07,[-1.557 -1.358 -0.08  -1.095 -0.53 ],3485458,0.00011863849,13.6038,0.013975079,-15.799417,7.3508873,0.9031454,0.03931048,14100,0.011863849,0.35457262,11792.4795,30.41235,7.6050925,3.9310484,1.0,4.980164,500.0,11.839586,11.22032,141,0.07656819,1.3975078,100,12.59837,3.4296248,35.457264,-19.142064470379577,8309.303632259369
1.14440915e-07,[-1.548 -1.376 -0.071 -1.107 -0.516],3535458,0.0024749858,1.237685,0.009842839,-25.875336,80.796005,0.90327823,0.004618206,14200,0.24749859,0.03318751,37.520042,17.7983,6.1262765,0.4618206,1.0,4.999214,500.0,0.2519287,81.95757,142,0.064297676,0.9842839,100,3.8080552,3.653216,3.318751,-16.07442603266353,8421.15609550476
2.3841858e-07,[-1.549 -1.376 -0.068 -1.108 -0.516],3585458,0.00088591874,3.0526166,0.010938134,-13.010706,32.75878,0.8911127,0.014816562,14300,0.08859187,0.1045281,346.742,14.759428,6.6569576,1.4816563,1.0,4.9953117,500.0,2.028555,35.27483,143,0.059255183,1.0938135,100,5.620364,4.0244107,10.45281,-14.813803064567718,8532.421601295471
