J_sample_variance,InitialReturnStd,TimestepsSoFar,ReturnStepMaxmin,InitialReturnMean,EpisodesSoFar,EmpiricalD2,InitialReturnMax,MaxIW,Bound,ESSClassic,MeanEntropy,MinIW,TimeElapsed,EpLenMean,MinIWNorm,StdIWNorm,InitialReturnMin,ReturnMeanIW,Weights,ReturnStepMax,Iteration,EpRewMean,MaxIWNorm,EntropyCoefficient,StdIW,ESSRenyi,EpThisIter,MeanIWNorm,InitialBound,MeanIW
483.58868,13.858725,2005033,98.742386,2.861023e-07,7300,3.0179167,25.975128,9.8638735,9.830025,33.15154,1.9206445,0.028643293,5097.254344701767,413.03,0.0002864329,0.016270628,-47.717278,2.989975,[-1.521 -0.411 -0.085 -0.463  0.519],100.0,73,-53.201856089617856,0.098638736,5.0,1.6270629,33.13544,100,0.011458043,8.096916,1.1458043
3733076.8,13.307518,2045658,98.761185,,7400,3207.2466,20.09715,4906.3486,116.4615,1.0696925,1.9023278,2.3502822e-05,5196.5194439888,406.25,2.3502821e-07,4.8812966,-51.725403,204.59459,[-1.507 -0.421 -0.068 -0.477  0.502],100.0,74,-48.508235074136955,49.063484,5.0,488.12973,0.031179393,100,0.5075747,7.8790426,50.757477
144534.94,10.918735,2092164,98.81761,5.245209e-07,7500,207.81525,25.825577,336.89853,24.350306,1.3690245,1.9209808,0.0005308653,5306.2588493824005,465.06,5.308653e-06,0.33488813,-48.27044,37.94063,[-1.545 -0.412 -0.038 -0.442  0.483],100.0,75,-42.41226197536172,3.3689852,5.0,33.48881,0.48119664,100,0.03945469,7.902624,3.9454694
10228.638,13.6419325,2133962,98.752045,-3.8146972e-08,7600,24.703428,21.270897,120.41144,14.330154,3.1506963,1.9443399,0.005521668,5405.385632514954,417.98,5.521668e-05,0.12068693,-46.25386,12.271569,[-1.513 -0.422 -0.067 -0.458  0.502],100.0,76,-51.82007355603766,1.2041143,5.0,12.068695,4.0480213,100,0.021767838,8.063108,2.1767838
50802.645,12.305825,2180269,98.86351,1.2588501e-06,7700,56.900524,27.783646,190.79257,18.943718,2.4838064,1.9147714,0.0011725938,5513.058243751526,463.07,1.1725938e-05,0.19097792,-49.553368,21.82963,[-1.511 -0.42  -0.088 -0.431  0.525],100.0,77,-31.602387829638378,1.9079257,5.0,19.097792,1.7574531,100,0.0304792,8.0699215,3.0479202
2290.8496,8.71108,2229158,98.862625,-1.2207031e-06,7800,10.876622,34.160862,40.806847,11.362438,9.387412,1.9297082,0.014714685,5612.19747877121,488.89,0.00014714684,0.042425442,-23.312462,5.469283,[-1.511 -0.392 -0.072 -0.391  0.496],100.0,78,-33.58036754716949,0.40806845,5.0,4.2425447,9.194031,100,0.013655419,8.435161,1.3655422
1895.6744,11.959625,2273060,98.780396,1.707077e-06,7900,11.044945,30.165749,49.356373,12.36843,7.192473,1.8870406,0.0053475853,5697.77361869812,439.02,5.347585e-05,0.061527453,-46.538536,8.088756,[-1.527 -0.348 -0.064 -0.386  0.511],100.0,79,-48.20519542293184,0.4935637,5.0,6.1527452,9.053916,100,0.017128386,8.097259,1.7128386
221.57669,10.710461,2318900,98.79825,9.155273e-07,8000,1.9477848,23.618313,4.078898,8.760685,63.846096,1.8671876,0.12067713,5780.898561239243,458.4,0.0012067712,0.007964661,-46.7886,1.6013997,[-1.531 -0.369 -0.05  -0.394  0.468],100.0,80,-46.241555153562274,0.04078898,5.0,0.7964662,51.340374,100,0.010584176,7.8755846,1.0584176
41697.035,9.662725,2366247,98.82739,-7.2479247e-07,8100,117.35827,24.000547,230.7591,21.667965,1.834133,1.8828815,0.0007603844,5867.251296758652,473.47,7.603844e-06,0.23121977,-29.63727,22.955776,[-1.552 -0.358 -0.056 -0.395  0.448],100.0,81,-40.863043579486344,2.307591,5.0,23.121975,0.85209167,100,0.031605314,8.348028,3.160531
99628.92,10.516768,2413638,98.826706,1.6784668e-06,8200,164.36926,28.04689,168.03706,25.563507,1.9074619,1.8858069,0.00024606788,5952.412789344788,473.91,2.4606788e-06,0.16784565,-37.55195,32.182495,[-1.538 -0.368 -0.086 -0.405  0.464],100.0,82,-41.06207385833039,1.6803706,5.0,16.784565,0.6083863,100,0.023405613,8.162678,2.3405616
2475140.8,14.454531,2450879,98.66437,8.201599e-07,8300,928.6806,27.891457,563.1235,106.80633,1.6370447,1.8033614,1.0390552e-06,6023.559406280518,372.41,1.03905515e-08,0.5637141,-48.800484,147.36148,[-1.57  -0.354 -0.111 -0.43   0.467],100.0,83,-62.49782539294164,5.6312346,5.0,56.371414,0.10767965,100,0.07272326,7.802352,7.2723265
1061417.9,11.526631,2491826,98.70616,-2.0980835e-07,8400,762.35376,23.634472,1289.8374,70.44159,1.1835263,1.7522314,4.697425e-05,6097.800349473953,409.47,4.697425e-07,1.2832499,-44.642952,102.76795,[-1.566 -0.374 -0.102 -0.461  0.384],100.0,84,-60.16010699383587,12.898374,5.0,128.32498,0.1311727,100,0.14043829,7.528709,14.043828
1974.4083,14.893418,2532606,98.71875,-2.670288e-07,8500,10.075562,32.715996,64.221756,10.976103,5.7354665,1.7334042,0.0094269235,6168.370535612106,407.8,9.4269235e-05,0.0664697,-49.166878,7.5112696,[-1.574 -0.397 -0.131 -0.481  0.333],100.0,85,-57.34601747764679,0.6422175,5.0,6.646971,9.925005,100,0.016395852,7.122261,1.6395853
5555.673,11.364469,2577739,98.79999,7.2479247e-07,8600,15.501674,29.535278,56.753902,9.430994,5.7196727,1.7405328,0.0031674877,6247.620772600174,451.33,3.1674877e-05,0.05833509,-44.446777,6.56155,[-1.577 -0.419 -0.128 -0.469  0.315],100.0,86,-45.13739929882223,0.56753904,5.0,5.8335085,6.4509163,100,0.014368284,7.185462,1.4368283
12975.104,14.498755,2617378,98.67992,-1.14440915e-07,8700,14.30301,22.353,58.07505,15.007511,5.7420373,1.7474355,0.009019092,6315.135627031326,396.39,9.0190915e-05,0.058472514,-52.60842,12.902384,[-1.57  -0.416 -0.123 -0.496  0.322],100.0,87,-63.43930135180183,0.58075047,5.0,5.8472514,6.991535,100,0.014431974,6.949049,1.4431975
169.61684,12.844592,2659117,98.6994,8.9645386e-07,8800,1.6966819,23.356312,9.039909,7.3858957,48.46514,1.7480685,0.15352808,6383.801200389862,417.39,0.0015352807,0.010655091,-51.26821,0.8715635,[-1.584 -0.402 -0.11  -0.472  0.329],100.0,88,-62.733702491220754,0.090399094,5.0,1.0655091,58.93857,100,0.01033288,7.028237,1.0332879
378.68423,12.179311,2704095,98.789505,3.1471254e-07,8900,1.9764339,18.26649,12.17322,8.472567,34.812992,1.7340245,0.09057168,6453.643279075623,449.78,0.0009057168,0.012959145,-51.3478,2.2087002,[-1.582 -0.406 -0.101 -0.467  0.329],100.0,89,-47.33862161786131,0.1217322,5.0,1.2959145,50.596176,100,0.00947036,7.028749,0.94703597
6215.601,10.909561,2749274,98.80934,9.536743e-07,9000,30.77742,19.584494,210.6376,11.728812,2.9947925,1.7187489,0.0021000034,6528.387800216675,451.79,2.1000034e-05,0.2697485,-53.375816,13.005572,[-1.551 -0.401 -0.098 -0.471  0.315],100.0,90,-43.06714397328915,2.106376,5.0,26.974854,3.2491353,100,0.047396366,6.890929,4.7396364
179.45741,13.36241,2795475,98.80611,3.33786e-07,9100,1.0173612,28.206505,1.297823,6.318811,98.44834,1.7177548,0.7413589,6611.057709693909,462.01,0.0074135885,0.0012462257,-70.009575,0.08386004,[-1.54  -0.405 -0.103 -0.44   0.3  ],100.0,91,-44.7892087134699,0.01297823,5.0,0.12462256,98.29351,100,0.009926709,6.260092,0.9926709
126835.48,10.52487,2841969,98.8087,2.8610229e-08,9200,162.45552,27.510345,309.1764,31.286167,1.8379823,1.6562694,3.8819027e-05,6709.277523517609,464.94,3.8819027e-07,0.31365892,-48.376194,43.557938,[-1.54  -0.407 -0.102 -0.443  0.299],100.0,92,-44.47045972951957,3.0917637,5.0,31.365896,0.6155531,100,0.0429197,6.976234,4.2919693
144.5213,11.961401,2888955,98.81271,7.1525574e-07,9300,1.0,34.350243,1.0004736,6.5517015,99.999985,1.6562694,0.9995876,6809.964977264404,469.86,0.009995876,1.8861892e-06,-51.8917,7.774681e-05,[-1.556 -0.388 -0.117 -0.42   0.237],100.0,93,-43.9977093490574,0.010004736,5.0,0.00018862002,100.0,100,0.010000277,6.551625,1.0000278
133.60042,11.406123,2935227,98.813065,3.8146973e-07,9400,1.1306305,28.43618,2.272417,6.56623,89.5722,1.6649655,0.5019525,6907.348388195038,462.72,0.005019525,0.0034494952,-59.231415,0.3407832,[-1.556 -0.388 -0.117 -0.42   0.237],100.0,94,-43.249872887394915,0.02272417,5.0,0.3449495,88.44623,100,0.010109869,6.306967,1.0109869
147.44127,10.064907,2982240,98.83783,2.861023e-07,9500,1.7499036,29.399338,4.9055605,7.6428876,64.43276,1.6530104,0.101257004,7013.65786075592,470.13,0.00101257,0.0076627675,-51.245182,1.6374735,[-1.555 -0.389 -0.119 -0.417  0.246],100.0,95,-38.12189085916533,0.049055602,5.0,0.7662768,57.146008,100,0.010313687,6.6166544,1.0313686
1202442.2,8.607745,3028921,98.7928,-5.340576e-07,9600,2796.9075,28.099846,2326.9553,71.037895,1.0693346,1.6562512,5.6437362e-05,7120.039505720139,466.81,5.6437364e-07,2.3147335,-27.780552,112.29273,[-1.543 -0.382 -0.123 -0.406  0.234],100.0,96,-48.36151387304211,23.269552,5.0,231.47337,0.035753775,100,0.24065357,7.3283896,24.06536
59407.22,9.177569,3078299,98.83952,-1.4686584e-06,9700,134.01048,28.708378,169.38925,19.471186,2.2523625,1.6461732,0.00025430927,7232.1525893211365,493.78,2.5430927e-06,0.1726515,-26.18607,22.318203,[-1.545 -0.39  -0.091 -0.397  0.237],100.0,97,-39.62126669001523,1.6938925,5.0,17.265148,0.7462103,100,0.026208147,7.3243084,2.6208148
76.780334,7.2922254,3127463,98.86221,-1.2397766e-07,9800,1.751445,16.899488,3.690475,7.6409616,68.52585,1.6558865,0.20815429,7341.590983629227,491.64,0.002081543,0.00684735,-32.981255,0.8164661,[-1.519 -0.409 -0.066 -0.424  0.227],100.0,98,-33.87214775593247,0.03690475,5.0,0.684735,57.09571,100,0.010103521,7.131491,1.0103521
83993120.0,10.418556,3175219,98.81348,-1.3923645e-06,9900,71889.484,23.606617,13113.889,641.4241,1.0053078,1.7049897,4.0911677e-06,7447.485386371613,477.56,4.0911676e-08,13.047814,-31.654932,915.8121,[-1.516 -0.401 -0.065 -0.43   0.237],100.0,99,-44.53641558671929,131.13889,5.0,1304.7814,0.001391024,100,1.3148656,7.2242665,131.48656
25335.732,9.841986,3222778,98.80783,-1.077652e-06,10000,47.374546,27.726883,77.41519,9.03975,3.8971977,1.6503122,0.0012867595,7556.656938314438,475.59,1.2867595e-05,0.079329535,-38.67899,17.913893,[-1.561 -0.388 -0.036 -0.432  0.286],100.0,100,-45.6964145405968,0.7741519,,7.9329524,2.1108382,100,0.015975082,-1.2893007,1.5975081
882111.7,10.777751,3270035,98.81758,8.487701e-07,10100,702.913,33.299248,2618.7588,57.40275,1.0399858,1.5908002,3.3491266e-05,7665.209724187851,472.57,3.3491264e-07,2.6052222,-44.793488,96.989006,[-1.547 -0.357 -0.043 -0.414  0.231],100.0,101,-43.10127604582898,26.187588,,260.52222,0.14226511,100,0.26707217,-1.4931155,26.707214
2284.0647,13.350969,3313201,98.75455,-1.5258789e-06,10200,11.792087,30.506565,48.569168,2.3345113,7.4802265,1.567306,0.0019302986,7765.7733788490295,431.66,1.9302986e-05,0.052285716,-43.450806,7.3081236,[-1.496 -0.342 -0.029 -0.427  0.172],100.0,102,-52.97609432558874,0.48569167,,5.2285724,8.480264,100,0.014866994,-1.448362,1.4866996
118.67548,10.624977,3359459,98.780914,1.6403199e-06,10300,1.5411803,32.200672,5.037146,-0.5866395,64.74915,1.5673845,0.3176599,7869.9793174266815,462.58,0.003176599,0.008156434,-37.708504,0.9737923,[-1.49  -0.365 -0.038 -0.423  0.148],100.0,103,-50.67346544779237,0.05037146,,0.8156433,64.88534,100,0.011054336,-1.2569485,1.1054335
2335.2034,8.546559,3407745,98.82599,-2.2888183e-07,10400,28.765846,18.96751,88.50279,4.666956,4.5922127,1.5875646,0.0011080877,7979.503376960754,482.86,1.1080877e-05,0.09219062,-20.198015,8.277944,[-1.492 -0.354 -0.037 -0.412  0.148],100.0,104,-42.01181675369078,0.8850279,,9.219063,3.4763448,100,0.020225808,-0.6732674,2.0225809
296.5296,9.336658,3455973,98.823944,-7.05719e-07,10500,3.6210196,21.533901,14.077362,0.16220546,29.501852,1.592452,0.022381421,8089.551592350006,482.28,0.0002238142,0.019748477,-36.592438,2.4832609,[-1.483 -0.349 -0.048 -0.388  0.169],100.0,105,-42.453740974171,0.14077362,,1.9748476,27.616531,100,0.012775248,-1.2197487,1.2775248
1989.821,8.442842,3503882,98.81624,1.0204316e-06,10600,17.488802,19.6076,33.65925,2.493725,8.234088,1.6166064,0.0023704334,8199.12600517273,479.09,2.3704333e-05,0.04676072,-18.995958,5.2269993,[-1.492 -0.354 -0.062 -0.388  0.174],100.0,106,-44.01796601481487,0.33659247,,4.6760716,5.7179446,100,0.0140071,-0.6535858,1.40071
94907.01,7.653962,3552332,98.81058,-4.2915343e-07,10700,230.00224,16.950357,597.9585,15.043251,1.1973172,1.5936543,0.0008007884,8310.015458345413,484.5,8.0078835e-06,0.59459054,-28.373117,29.386642,[-1.49  -0.348 -0.079 -0.375  0.198],100.0,107,-45.886438380499655,5.9795847,,59.45907,0.43477836,100,0.06545432,-0.94577104,6.545432
334.4551,8.86497,3599886,98.78522,-2.0217894e-06,10800,4.356777,21.641964,8.285446,0.7799587,33.29355,1.5640693,0.0012938436,8416.94580411911,475.54,1.2938436e-05,0.013923397,-30.2504,2.8846703,[-1.519 -0.377 -0.091 -0.412  0.175],100.0,108,-51.07034139622906,0.08285446,,1.3923397,22.952745,100,0.0098365145,-1.0083487,0.9836516
423.51715,8.3141365,3649225,98.848724,-1.3732911e-06,10900,3.912623,28.357052,6.394973,0.71400666,30.98295,1.5638653,0.005086923,8528.10168337822,493.39,5.086923e-05,0.013459524,-15.833768,2.5837147,[-1.511 -0.388 -0.081 -0.42   0.145],100.0,109,-37.317695169433065,0.06394973,,1.3459525,25.558302,100,0.009018055,-0.94523656,0.9018055
694.2708,7.362382,3696479,98.815155,1.0490418e-06,11000,9.753922,16.538269,17.368647,2.0169327,17.099997,1.5319128,0.0056369887,8633.646263122559,472.54,5.6369885e-05,0.027893482,-25.856657,4.70872,[-1.51  -0.382 -0.089 -0.43   0.145],100.0,110,-43.672102400840096,0.17368646,,2.7893484,10.252286,100,0.0126684485,-0.8618875,1.266845
67825.5,8.886547,3745384,98.82721,-9.155273e-07,11100,248.58931,27.932854,353.09894,18.424984,1.9352114,1.4969697,0.000100442994,8743.53987789154,489.05,1.0044299e-06,0.36482984,-25.974022,33.105297,[-1.51  -0.39  -0.096 -0.418  0.113],100.0,111,-42.25194624779601,3.5309894,,36.482983,0.4022699,100,0.051250502,-0.9310961,5.1250486
1742.974,10.915567,3791676,98.78926,-3.0517577e-07,11200,4.612868,30.58136,13.183741,-0.5478623,23.836418,1.4868948,0.0094127245,8852.981499910355,462.92,9.4127245e-05,0.021349542,-55.51937,3.4268782,[-1.503 -0.359 -0.095 -0.428  0.078],100.0,112,-48.77658705993818,0.1318374,,2.1349542,21.678488,100,0.011943603,-1.8506463,1.1943604
126.39446,10.113631,3838651,98.79237,1.14440915e-07,11300,1.426693,36.9724,4.3790107,-0.67577946,74.2076,1.4843749,0.25139847,8967.425518989563,469.75,0.0025139847,0.0057949936,-31.112804,0.7962675,[-1.498 -0.368 -0.086 -0.421  0.068],100.0,113,-48.76608955837975,0.043790106,,0.57949936,70.09216,100,0.009829501,-1.2324133,0.98295003
107677.75,10.5508995,3886433,98.83702,1.7642975e-06,11400,122.21686,26.897774,118.87719,24.67754,5.0477552,1.5058379,0.0006515895,9082.515785455704,477.82,6.5158947e-06,0.13651688,-52.399204,43.98695,[-1.483 -0.37  -0.086 -0.415  0.065],100.0,114,-38.936756207761974,1.1887718,,13.65169,0.81821775,100,0.031476248,-1.7466382,3.1476247
98903.62,6.626921,3935242,98.825424,2.670288e-07,11500,315.50787,17.000538,319.50464,19.989285,1.3928044,1.459068,0.00014697868,9201.223806619644,488.09,1.4697868e-06,0.31786332,-19.86944,31.753675,[-1.54  -0.356 -0.088 -0.395  0.087],100.0,115,-42.60426753977225,3.1950464,,31.786335,0.3169493,100,0.037777327,-0.6623144,3.7777326
1129059.2,9.006733,3984270,98.81885,-7.2479247e-07,11600,2018.6536,28.078686,1503.117,74.19079,1.1057445,1.5074728,0.00030668796,9319.135368824005,490.28,3.0668796e-06,1.495313,-24.17107,116.24277,[-1.516 -0.337 -0.07  -0.377  0.04 ],100.0,116,-44.40880732114186,15.031169,,149.53131,0.04953797,100,0.15811533,-0.93595684,15.811532
4789.94,7.888984,4032836,98.8069,-1.4877319e-06,11700,27.818626,21.022062,85.764595,2.4097695,4.959768,1.5078139,0.002065536,9431.226905584335,485.66,2.0655361e-05,0.0905199,-31.582766,7.962374,[-1.533 -0.358 -0.09  -0.387  0.089],100.0,117,-46.89062710183969,0.8576459,,9.05199,3.5947137,100,0.02067859,-1.0527604,2.067859
3143.2427,9.989596,4081384,98.800446,-3.8146972e-08,11800,8.12318,25.836676,30.063368,0.80062103,9.391597,1.5383993,0.022615707,9542.244971990585,485.48,0.00022615706,0.031519223,-50.4337,5.5920234,[-1.512 -0.381 -0.073 -0.387  0.089],100.0,118,-48.438931949742646,0.30063367,,3.1519222,12.31045,100,0.010147545,-1.6811237,1.0147545
32978.637,8.843187,4130973,98.85068,9.822845e-07,11900,88.86059,22.380514,161.31212,8.835726,2.3386781,1.5778196,0.0013914303,9656.666759252548,495.89,1.3914302e-05,0.16351786,-36.052773,20.164215,[-1.516 -0.39  -0.062 -0.397  0.119],100.0,119,-37.024820567727204,1.6131212,,16.351788,1.1253583,100,0.025303993,-1.2017583,2.5303996
147.73456,8.736615,4180298,98.83417,9.3460085e-07,12000,1.7633927,19.53731,4.78483,-0.71596456,55.933746,1.5791776,0.12464104,9770.489233493805,493.25,0.0012464103,0.01041262,-45.992294,1.3198507,[-1.495 -0.397 -0.074 -0.384  0.159],100.0,120,-40.90031801267121,0.0478483,,1.041262,56.708866,100,0.011731241,-1.5330756,1.1731241
337.16458,8.198732,4230198,98.8613,1.2683869e-06,12100,5.036174,21.052721,9.136999,0.7197696,24.659897,1.5878712,0.022728106,9886.539187669754,499.0,0.00022728105,0.017492473,-21.479345,2.3265264,[-1.506 -0.4   -0.072 -0.396  0.16 ],100.0,121,-34.607261899054855,0.09136999,,1.7492474,19.856344,100,0.010007687,-0.7159769,1.0007688
86.961586,9.289025,4279353,98.84726,1.0490418e-06,12200,1.1559196,21.299154,2.774105,-0.8736429,88.427704,1.586895,0.35483623,9998.261881113052,491.55,0.003548362,0.0036824464,-31.176235,0.24364793,[-1.509 -0.417 -0.065 -0.418  0.169],100.0,122,-37.53954965618218,0.02774105,,0.36824465,86.51121,100,0.01017937,-1.0392069,1.017937
110.17187,8.64515,4328147,98.83124,6.532669e-07,12300,1.7961693,17.112947,3.7472076,-0.74932885,61.02177,1.576167,0.12706995,10108.986449956894,487.94,0.0012706994,0.008896125,-47.32902,1.365036,[-1.505 -0.422 -0.062 -0.418  0.168],100.0,123,-41.17325724743013,0.037472077,,0.8896125,55.674038,100,0.011130948,-1.5776334,1.1130948
134.43677,7.8129005,4377750,98.840744,-1.1253356e-06,12400,2.0456817,21.976843,6.087084,0.2324326,54.667473,1.5664047,0.06237137,10224.388838768005,496.03,0.00062371365,0.009825499,-22.050343,1.2836999,[-1.496 -0.434 -0.065 -0.416  0.157],100.0,124,-39.498883420645264,0.060870837,,0.98254985,48.88346,100,0.010789817,-0.73501253,1.0789819
1166694.2,8.239842,4426282,98.809235,4.5776366e-07,12500,930.1007,25.248657,427.7506,63.425884,1.3857064,1.5963588,1.1642211e-05,10337.058414697647,485.32,1.1642211e-07,0.42605802,-43.023815,107.16325,[-1.518 -0.434 -0.064 -0.427  0.147],100.0,125,-46.29201659670337,4.277506,,42.605804,0.10751524,100,0.050505005,-1.4341267,5.0505004
9066.06,8.346783,4475651,98.82855,-1.0490418e-06,12600,37.43763,19.278364,56.227562,7.4220915,5.780142,1.5520686,0.00089128426,10453.985674619675,493.69,8.9128425e-06,0.0654034,-27.820353,13.096173,[-1.536 -0.416 -0.042 -0.415  0.177],100.0,126,-42.321189844170796,0.5622756,,6.5403404,2.6711092,100,0.016199378,-0.92734617,1.6199379
168150.53,8.709241,4525496,98.83342,-5.245209e-07,12700,581.9431,23.001568,526.00024,25.831417,1.2481277,1.5312761,1.0701685e-05,10572.028521299362,498.45,1.07016845e-07,0.5239656,-22.62371,44.32736,[-1.547 -0.437 -0.049 -0.438  0.133],100.0,127,-41.51486032298857,5.260002,,52.39656,0.1718381,100,0.05890601,-0.76671964,5.8906016
769.0552,9.161082,4573897,98.807526,-5.626678e-07,12800,4.261415,28.054203,9.323661,0.48213863,41.644814,1.5655077,0.015360408,10686.63776087761,484.01,0.00015360408,0.012339376,-35.637756,2.9343958,[-1.553 -0.406 -0.073 -0.435  0.112],100.0,128,-46.57997169456583,0.0932366,,1.2339375,23.466383,100,0.010423988,-1.1879258,1.0423989
61.524925,8.165148,4622559,98.82303,-5.7220458e-08,12900,2.0789807,18.641935,4.0283957,-0.064610004,59.17011,1.5683845,0.06902415,10800.115302562714,486.62,0.0006902415,0.008331629,-21.455204,0.96657515,[-1.547 -0.413 -0.07  -0.441  0.147],100.0,129,-43.05944746134703,0.040283956,,0.83316296,48.100494,100,0.0100297965,-0.7151735,1.0029796
2624.692,8.158131,4671736,98.83714,-1.0681152e-06,13000,16.622265,31.204739,38.916653,3.6767316,7.98451,1.5995847,0.0041407263,10915.640180826187,491.77,4.1407264e-05,0.048617028,-23.393764,7.9174986,[-1.544 -0.417 -0.065 -0.433  0.15 ],100.0,130,-40.045874486107415,0.3891665,,4.8617024,6.0160275,100,0.014321285,-1.0401591,1.4321288
4742515.5,10.348866,4719362,98.81059,6.4849854e-07,13100,5005.7593,22.355534,1556.4791,137.703,1.100571,1.6280277,0.00013618596,11027.693038702011,476.26,1.3618596e-06,1.5482254,-32.74359,214.92482,[-1.54  -0.411 -0.052 -0.44   0.181],100.0,131,-45.10468295694881,15.564791,,154.82254,0.01997699,100,0.16332263,-1.0914526,16.332262
27184.195,10.621448,4766108,98.81268,5.626678e-07,13200,44.372738,32.20669,99.46016,4.273267,3.946989,1.6191403,0.0013402404,11138.30521941185,467.46,1.3402403e-05,0.10263495,-50.416897,15.46798,[-1.519 -0.394 -0.08  -0.44   0.209],100.0,132,-43.78070226304051,0.99460155,,10.263496,2.2536361,100,0.02080524,-1.6805626,2.0805237
3147.386,10.955441,4810966,98.76814,-1.4495849e-06,13300,11.906781,25.104244,38.60015,3.2086883,9.138681,1.6123035,0.0043994817,11245.996137619019,448.58,4.3994816e-05,0.040533375,-29.60147,6.6134696,[-1.543 -0.376 -0.071 -0.457  0.2  ],100.0,133,-52.00395230058959,0.3860015,,4.053337,8.398576,100,0.0128547875,-0.9867172,1.285479
347022.6,12.226503,4856139,98.779724,9.536743e-07,13400,184.27483,23.973171,1195.4255,42.28977,1.0884621,1.6038959,9.141401e-05,11350.517257928848,451.73,9.141401e-07,1.1889693,-40.243202,60.49953,[-1.538 -0.398 -0.085 -0.455  0.193],100.0,134,-49.753910465998786,11.954255,,118.89693,0.54266775,100,0.1247251,-1.3414392,12.472509
15404.901,12.578385,4902922,98.82904,-8.010864e-07,13500,23.1976,21.125069,63.152332,7.401881,6.8574605,1.6328137,0.006847384,11462.319906949997,467.83,6.847384e-05,0.07313703,-56.648357,16.496565,[-1.557 -0.447 -0.101 -0.476  0.185],100.0,135,-39.991510096535194,0.6315233,,7.313703,4.310791,100,0.019844716,-1.8882796,1.9844718
635.752,7.41932,4952045,98.83537,3.0517577e-07,13600,7.14914,21.61453,13.680782,0.7696159,16.733818,1.6601802,0.030077854,11575.17953824997,491.23,0.00030077854,0.018994791,-23.898735,2.8996208,[-1.594 -0.452 -0.098 -0.465  0.214],100.0,136,-40.43368884237025,0.13680781,,1.8994792,13.987697,100,0.008515255,-0.7966242,0.85152555
44140.438,9.299623,5000560,98.828766,-6.389618e-07,13700,84.37232,29.61076,138.46219,13.292719,1.9387374,1.7070359,0.0020552448,11690.596001625061,485.15,2.0552447e-05,0.13756105,-20.90866,22.358982,[-1.579 -0.471 -0.105 -0.47   0.241],100.0,137,-41.53789782925306,1.3846219,,13.756104,1.1852227,100,0.01934222,-0.98702615,1.9342217
7197.7114,7.6187553,5050258,98.85925,6.294251e-07,13800,77.47294,19.383366,298.506,3.8018403,1.3628237,1.673523,0.00090294913,11805.477096319199,496.98,9.029491e-06,0.2967416,-17.50397,9.488836,[-1.624 -0.505 -0.109 -0.487  0.288],100.0,138,-34.97458583422119,2.98506,,29.674164,1.2907733,100,0.034880124,-0.6461116,3.4880123
242.91252,7.6458693,5100063,98.851944,-5.1498415e-07,13900,5.8678617,18.309069,15.459185,0.4360112,19.654583,1.6637679,0.018696744,11925.675057888031,498.05,0.00018696743,0.019658793,-21.556747,2.176623,[-1.571 -0.488 -0.088 -0.466  0.255],100.0,139,-36.869728902393156,0.15459184,,1.9658794,17.041983,100,0.009723178,-0.7185588,0.9723178
627945.75,7.3270793,5149478,98.82382,1.6880035e-06,14000,872.8732,22.102062,358.5449,58.06626,1.2198477,1.6904523,0.0001244768,12040.755618333817,494.15,1.244768e-06,0.35669985,-18.309193,79.83269,[-1.549 -0.489 -0.082 -0.446  0.245],100.0,140,-43.52919401693049,3.5854487,,35.669983,0.11456417,100,0.039638836,-0.7367337,3.9638836
248.961,7.668339,5199392,98.802185,9.250641e-07,14100,4.4790835,16.913671,9.369817,0.5895736,28.740198,1.7135166,0.011193702,12154.735569477081,499.14,0.00011193702,0.014442192,-25.05353,2.3570037,[-1.556 -0.535 -0.095 -0.44   0.272],100.0,141,-49.37044099833638,0.09369817,,1.4442194,22.325996,100,0.009171825,-0.8351167,0.91718245
82.3691,7.2061725,5249392,0.18417078,4.196167e-07,14200,2.2630448,15.625824,5.127254,0.10184479,49.54814,1.7112926,0.043095194,12269.87180352211,500.0,0.00043095194,0.008569299,-15.616442,0.8853976,[-1.533 -0.556 -0.086 -0.442  0.295],1.0,142,-46.04274114888139,0.051272538,,0.85692996,44.188255,100,0.008492204,-0.5208604,0.84922045
112.98181,9.079694,5299392,0.16694403,-7.343292e-07,14300,3.7072625,21.2267,7.8931985,-0.05280471,32.730114,1.7226516,0.006543616,12383.035789489746,500.0,6.543616e-05,0.012915384,-18.497091,1.3095428,[-1.532 -0.548 -0.088 -0.453  0.292],1.0,143,-41.73601916958901,0.07893198,,1.2915385,26.974081,100,0.009008879,-0.7075573,0.9008879
1162386.4,9.106212,5349392,0.19511247,-7.1525574e-07,14400,3171.7961,19.157352,945.45514,61.476814,1.1735793,1.7442149,1.0348715e-05,12501.448406934738,500.0,1.03487146e-07,0.9407446,-22.099854,102.96465,[-1.54  -0.564 -0.081 -0.447  0.304],1.0,144,-48.77809138645259,9.454551,,94.07446,0.031527877,100,0.102515936,-0.73666245,10.2515955
1392.974,10.191764,5399392,0.21016979,1.3065338e-06,14500,7.714709,36.079803,15.742542,3.1691883,20.506132,1.7323525,0.014991369,12619.997122526169,500.0,0.00014991369,0.02439878,-28.644716,6.5096207,[-1.447 -0.555 -0.077 -0.402  0.325],1.0,145,-52.54242380768508,0.15742542,,2.439878,12.962252,100,0.012392048,-1.2026589,1.2392049
