InitialBound,MinIW,Iteration,InitialReturnMin,StdIWNorm,Weights,EmpiricalD2,EpLenMean,ReturnStepMax,TimestepsSoFar,MeanIW,MeanEntropy,EpRewMean,TimeElapsed,ESSClassic,EpisodesSoFar,MaxIWNorm,ESSRenyi,EpThisIter,InitialReturnMean,Bound,InitialReturnStd,MaxIW,J_sample_variance,MeanIWNorm,ReturnMeanIW,StdIW,InitialReturnMax,ReturnStepMaxmin,MinIWNorm,EntropyCoefficient
-1.3396645,2.8105089e-05,73,-40.18994,2.1274283,[-1.089 -0.516 -0.028 -0.463  0.362],884.49475,462.99,100.0,2369822,22.133354,1.7662404,-30.417787955484858,5799.754740715027,1.0708019,7300,21.388184,0.113058895,100,2.5749208e-07,27.858215,10.610603,2138.8184,458391.8,0.22133355,67.700455,212.74284,21.004452,98.86861,2.810509e-07,
-1.7187774,0.014028598,74,-51.563316,0.049890436,[-1.079 -0.562 -0.022 -0.528  0.347],7.710002,408.8,100.0,2410702,1.5045311,1.7587894,-38.79352245978089,5869.0946452617645,8.336155,7400,0.48168755,12.970165,100,1.5258789e-07,0.28067446,14.672162,48.168755,1929.7113,0.015045311,5.0531845,4.989043,24.284443,98.81021,0.00014028598,
-1.5525275,0.15871364,75,-46.575836,0.014803119,[-1.112 -0.578 -0.023 -0.515  0.34 ],1.9642854,465.87,100.0,2457289,1.2321602,1.7679175,-23.30407442438042,5946.338351011276,40.92738,7500,0.12808636,50.9091,100,4.4822693e-07,-0.4611243,11.33474,12.808636,788.29877,0.012321603,1.7147895,1.480312,19.470041,98.89995,0.0015871363,
-1.742511,4.3459121e-07,76,-52.275356,1.8444258,[-1.103 -0.553 -0.028 -0.506  0.349],2278.4055,440.02,100.0,2501291,18.910707,1.7197076,-39.61657279326227,6022.682722330093,1.0402833,7600,18.54037,0.043890342,100,8.773804e-07,70.551414,12.51588,1854.0371,2368867.0,0.18910706,153.72612,184.44258,27.845673,98.81993,4.345912e-09,
-1.718113,0.04793721,77,-51.543377,0.020401986,[-1.15  -0.583 -0.046 -0.487  0.301],3.187319,495.32,100.0,2550823,1.129575,1.7275445,-25.68529932978501,6107.684807062149,23.461887,7700,0.17490035,31.37433,100,-3.0517577e-07,-0.6033981,9.953945,17.490036,468.69803,0.011295749,2.4639595,2.0401988,20.993383,98.896286,0.0004793721,
-1.6169573,0.062162332,78,-48.508705,0.018447906,[-1.129 -0.57  -0.053 -0.489  0.309],4.156884,467.82,100.0,2597605,1.0242743,1.747682,-23.542424990495544,6187.566904783249,23.56348,7800,0.1637693,24.05648,100,-3.671646e-07,0.99003696,12.490867,16.37693,1462.6459,0.010242743,4.2867594,1.8447902,21.45178,98.89935,0.0006216233,
-1.4266596,4.2605505e-05,79,-42.7998,0.736139,[-1.147 -0.569 -0.046 -0.503  0.329],757.793,463.28,100.0,2643933,8.036985,1.7138627,-29.24428048463705,6267.042286396027,1.1779332,7900,7.3977857,0.13196215,100,6.1035155e-07,74.148994,11.167129,739.77856,1253604.2,0.08036985,113.42215,73.61391,22.428558,98.87375,4.2605504e-07,
-1.557929,0.07399681,80,-46.737846,0.011754439,[-1.182 -0.618 -0.053 -0.495  0.295],2.8736115,491.02,100.0,2693035,1.0972618,1.7142402,-32.4014508651115,6350.764474153519,46.564022,8000,0.09177232,34.799416,100,-7.8201293e-07,-0.4192164,9.671151,9.177232,582.46216,0.010972618,2.2217417,1.175444,23.800535,98.86803,0.0007399681,
-0.899588,1.9265613e-08,81,-26.987616,5.7576313,[-1.168 -0.622 -0.06  -0.507  0.295],10680.294,492.0,100.0,2742235,58.297176,1.6426697,-21.55725758503901,6433.162275791168,1.0147933,8100,57.869774,0.009363038,100,-7.5340273e-07,104.06039,8.234066,5786.9775,3828756.2,0.58297175,197.02869,575.76306,21.010284,98.91237,1.9265613e-10,
-1.6908488,0.20503984,82,-50.72548,0.004689096,[-1.2   -0.629 -0.093 -0.499  0.224],1.3250617,491.23,100.0,2791358,0.91247916,1.644457,-32.42554608395276,6516.716846704483,79.10904,8200,0.022980196,75.468185,100,7.6293946e-07,-0.9133985,9.666124,2.2980196,89.237236,0.009124791,1.0329605,0.4689096,18.455395,98.86798,0.0020503984,
-1.2561673,0.013195582,83,-37.685013,0.035402697,[-1.206 -0.609 -0.095 -0.488  0.225],9.019151,483.65,100.0,2839723,1.7023462,1.6517353,-38.32507026478582,6604.5038385391235,18.779663,8300,0.20202366,11.087519,100,-2.479553e-07,0.8814373,9.571858,20.202366,2316.1948,0.017023461,4.653946,3.5402699,19.882229,98.84152,0.00013195582,
-1.5143461,0.009118959,84,-45.430367,0.1702365,[-1.209 -0.6   -0.114 -0.488  0.233],21.039356,485.22,100.0,2888245,3.5698678,1.6835701,-26.264226223919454,6700.732243537903,4.2122006,8400,1.6139714,4.752997,100,-4.6730042e-07,4.2699375,10.822818,161.39714,3857.7102,0.03569867,11.216041,17.02365,19.268879,98.89174,9.118959e-05,
-0.7640251,0.083892085,85,-22.920769,0.012505887,[-1.184 -0.639 -0.101 -0.501  0.265],3.2936258,497.98,100.0,2938043,0.88391876,1.703801,-27.635759406963576,6803.310979127884,33.314182,8500,0.11279949,30.361675,100,8.392334e-07,0.3309257,9.057678,11.279949,183.48965,0.008839187,1.7175062,1.2505889,22.074982,98.88901,0.0008389208,
-0.682256,0.00023494699,86,-16.404873,0.31450513,[-1.208 -0.638 -0.099 -0.512  0.285],513.1354,493.99,100.0,2987442,4.1252685,1.74646,-27.99843898197816,6902.179806947708,1.6913779,8600,3.1602993,0.19488035,100,3.6239624e-07,21.22778,8.713183,316.02994,108389.93,0.041252684,36.682587,31.45051,20.46769,98.88664,2.34947e-06,
-1.5963781,0.049387258,87,-47.891354,0.008212307,[-1.214 -0.636 -0.126 -0.502  0.328],1.7190177,467.89,100.0,3034231,0.9436033,1.7403259,-32.711678497745,7007.160786390305,56.900776,8700,0.06621857,58.172756,100,4.196167e-07,-0.53062177,11.76668,6.621857,184.06067,0.009436032,1.5624111,0.8212307,27.931274,98.86017,0.00049387256,
-1.5428721,0.002724678,88,-46.286167,0.026857762,[-1.238 -0.629 -0.126 -0.509  0.322],9.937122,473.02,100.0,3081533,1.1467891,1.7138673,-38.91746038801764,7113.311972856522,15.420322,8800,0.23194697,10.063275,100,-1.9073486e-08,1.47118,10.445977,23.194698,2030.1154,0.011467891,6.3348074,2.6857762,26.918228,98.83545,2.724678e-05,
-1.0710707,0.029541764,89,-32.132114,0.018531982,[-1.257 -0.616 -0.112 -0.509  0.295],4.208114,486.35,100.0,3130168,1.0647105,1.7148381,-26.501734471032673,7228.16458439827,24.81656,8900,0.14444777,23.763615,100,-1.9073486e-08,1.6040018,9.776059,14.4447775,213.70183,0.010647102,3.8011625,1.8531982,23.06291,98.89102,0.00029541765,
-1.4700832,0.0723519,90,-44.10247,0.012810167,[-1.266 -0.6   -0.126 -0.509  0.296],2.370882,466.34,100.0,3176802,0.95608747,1.7119886,-33.054480863045086,7337.281418561935,35.77554,9000,0.10342575,42.178394,100,-8.869171e-07,-0.29474807,12.226717,10.342575,455.3208,0.009560876,1.9688363,1.2810168,27.941084,98.858246,0.000723519,
-1.7894378,0.025436126,91,-53.683136,0.018979056,[-1.286 -0.584 -0.123 -0.512  0.293],3.4955904,471.06,100.0,3223908,1.163451,1.7177956,-30.745587890494118,7446.61243057251,27.314566,9100,0.09896824,28.60747,100,5.722046e-07,0.2002368,12.455901,9.896824,380.17188,0.011634511,3.545859,1.8979057,33.871273,98.86946,0.00025436125,
-1.0000541,0.03995437,92,-26.551208,0.011649914,[-1.28  -0.57  -0.111 -0.497  0.299],2.4594822,481.76,100.0,3272084,1.0966941,1.7154702,-29.375379865567457,7560.077618598938,46.983,9200,0.07166801,40.658966,100,-1.2016296e-06,-0.18260694,9.688101,7.1668005,332.55377,0.01096694,1.3857498,1.1649915,30.001589,98.87805,0.0003995437,
-1.8034924,0.009168992,93,-54.10475,0.06326483,[-1.264 -0.601 -0.113 -0.513  0.297],11.102534,471.33,100.0,3319217,1.6369543,1.7213132,-27.076614541450155,7670.388151884079,6.2748666,9300,0.6175746,9.006952,100,-6.294251e-07,2.233971,11.412878,61.757458,5740.5093,0.016369542,8.24329,6.3264832,23.222452,98.8851,9.1689915e-05,
-1.8215421,0.030996846,94,-54.646263,0.017204663,[-1.25  -0.553 -0.111 -0.503  0.302],2.9404104,465.44,100.0,3365761,1.0422008,1.7282367,-25.6051127363193,7778.602255344391,26.844595,9400,0.14271079,34.008858,100,-1.5258789e-07,-0.80357385,10.317372,14.271079,690.92,0.010422008,2.3199384,1.7204663,18.037226,98.88997,0.00030996845,
-1.6955334,0.01684029,95,-50.86602,0.019576402,[-1.24  -0.53  -0.102 -0.502  0.309],2.215043,430.84,100.0,3408845,1.0630496,1.7200274,-37.37778893975097,7880.300342082977,22.7726,9500,0.19030328,45.145847,100,7.4386594e-07,-0.54179025,13.449011,19.030329,299.98135,0.010630496,1.9816768,1.9576403,24.310978,98.82649,0.0001684029,
-1.2637967,0.006095253,96,-37.913876,0.055473525,[-1.271 -0.52  -0.115 -0.494  0.301],7.209632,447.77,100.0,3453622,1.3679253,1.7165158,-32.63441202978409,7986.993875741959,5.7321405,9600,0.54549956,13.870334,100,-8.010864e-07,-0.26107192,10.459664,54.549957,1341.9705,0.013679253,3.1323159,5.547353,20.669746,98.85423,6.0952527e-05,
-1.8347845,0.004250342,97,-55.043495,0.23429699,[-1.254 -0.507 -0.097 -0.5    0.298],84.44473,431.4,100.0,3496762,3.5223958,1.7099389,-34.630470897290564,8089.563683271408,2.2102242,9700,2.2883964,1.1842065,100,-1.1253356e-06,17.187973,13.132417,228.83965,79038.22,0.035223965,34.048496,23.429699,25.472607,98.83945,4.250342e-05,
-0.79921263,0.04337427,98,-16.313728,0.009131769,[-1.246 -0.527 -0.081 -0.482  0.291],2.5669901,480.74,100.0,3544836,0.99047136,1.7001894,-26.569706585214007,8201.444548130035,54.053658,9800,0.05216687,38.95613,100,2.3841858e-08,0.646971,7.465323,5.216687,119.53607,0.009904713,1.9274558,0.91317683,23.97638,98.889465,0.00043374268,
-1.7465333,0.29431647,99,-52.395996,0.0044632824,[-1.241 -0.528 -0.084 -0.497  0.281],1.1968731,444.95,100.0,3589331,1.0764353,1.6982186,-36.26486397874586,8305.733435630798,85.32987,9900,0.027090259,83.55105,100,8.583069e-08,-1.419886,12.369762,2.7090259,181.20258,0.010764353,0.49085116,0.44632825,19.922953,98.83699,0.0029431647,
-1.4691168,0.0014556178,100,-44.07348,0.023886513,[-1.238 -0.531 -0.08  -0.505  0.279],5.8952246,441.59,100.0,3633490,1.1264195,1.688549,-37.200523307444534,8408.39688038826,18.19235,10000,0.21072423,16.962883,100,-8.010864e-07,0.7477262,12.213723,21.072424,917.0229,0.011264197,4.314752,2.3886511,23.156849,98.83151,1.4556178e-05,
-1.6455393,0.29293567,101,-49.366188,0.0043289745,[-1.249 -0.536 -0.099 -0.498  0.27 ],1.2051988,452.0,100.0,3678690,1.0520517,1.694047,-36.83506743524498,8514.022414207458,85.52015,10100,0.028063007,82.97386,100,4.196167e-07,-1.3026649,11.514424,2.8063006,175.08434,0.010520515,0.503834,0.43289745,18.266893,98.837006,0.0029293566,
-1.8966122,0.13543898,102,-56.89837,0.009850769,[-1.249 -0.532 -0.097 -0.503  0.275],2.1732552,451.49,100.0,3723839,0.9433454,1.7070533,-38.58649023313101,8617.211640357971,47.83699,10200,0.07537588,46.013924,100,1.7166138e-07,-1.1560605,11.817868,7.537588,497.9309,0.009433454,1.6399188,0.98507696,20.832497,98.82907,0.0013543897,
-1.8852476,0.041225478,103,-56.55746,0.010566457,[-1.263 -0.527 -0.097 -0.513  0.288],2.1069846,424.17,100.0,3766256,0.9817625,1.6936471,-40.62891905994033,8716.052551984787,46.331345,10300,0.055223506,47.461193,100,1.3065338e-06,-0.23505569,13.289094,5.522351,313.2837,0.009817625,2.5014687,1.0566458,24.512547,98.808426,0.00041225477,
-1.5365438,0.00035302516,104,-46.096294,0.44333485,[-1.282 -0.545 -0.092 -0.529  0.275],112.2838,435.95,100.0,3809851,6.5584974,1.6712586,-43.50438542722561,8816.640997886658,2.141623,10400,4.1541233,0.89060044,100,-5.722046e-07,19.563396,13.249684,415.41232,81966.32,0.06558497,35.84523,44.33348,27.034267,98.800415,3.5302514e-06,
-1.397041,0.00012440595,105,-41.91121,0.18241458,[-1.274 -0.504 -0.07  -0.509  0.252],132.81949,445.5,100.0,3854401,2.7445686,1.6340877,-35.44004879375578,8922.213394880295,2.2136424,10500,1.8324656,0.75290155,100,-5.912781e-07,18.137062,10.994902,183.24657,116517.734,0.027445683,34.23758,18.241455,36.552254,98.8409,1.2440595e-06,
-1.7479942,0.19006033,106,-52.439808,0.011745415,[-1.255 -0.537 -0.086 -0.531  0.215],1.6561699,430.55,100.0,3897456,1.1984993,1.620116,-45.33338336169117,9024.318193674088,51.009487,10600,0.09332762,60.38028,100,-3.0517577e-07,-0.47924805,11.803514,9.332762,270.81616,0.011984992,1.7702844,1.1745415,20.517597,98.78941,0.0019006033,
-1.8393033,0.19715536,107,-55.179108,0.0051104254,[-1.277 -0.528 -0.086 -0.527  0.201],1.3131899,437.56,100.0,3941212,0.95978564,1.6226572,-38.739001863545674,9131.811823606491,77.91146,10700,0.029678475,76.15045,100,4.053116e-07,-1.3682673,11.072287,2.9678476,103.411896,0.009597857,0.7394734,0.51104254,18.114758,98.82294,0.0019715535,
-1.650876,0.001903225,108,-49.52628,0.29530016,[-1.283 -0.538 -0.084 -0.527  0.204],102.02918,464.1,100.0,3987622,3.726428,1.6610593,-34.76791596038014,9237.463270664215,1.5674611,10800,2.9700441,0.9801117,100,-7.6293944e-08,10.7331505,10.135606,297.00443,66885.12,0.037264276,27.408566,29.530016,25.792896,98.850174,1.903225e-05,
-1.6898389,0.26439503,109,-50.69516,0.0054073725,[-1.251 -0.556 -0.069 -0.521  0.242],1.2849063,467.81,100.0,4034403,1.009263,1.6471692,-27.36982463539482,9348.493023872375,77.69681,10900,0.030022942,77.82669,100,-2.0980835e-07,-1.03077,10.942782,3.0022943,136.84067,0.010092632,0.88472486,0.5407372,19.389128,98.88298,0.0026439503,
-1.47802,0.0008537361,110,-44.340576,0.14858663,[-1.24  -0.557 -0.067 -0.518  0.228],78.71869,476.1,100.0,4082013,2.7305353,1.6260735,-29.036451041332388,9459.008469581604,3.2667203,11000,1.3821634,1.2703464,100,-5.340576e-07,16.625856,9.10591,138.21634,68022.68,0.027305355,29.739368,14.8586645,18.727707,98.87802,8.537361e-06,
-1.8167719,0.48988113,111,-54.50318,0.0029516546,[-1.195 -0.554 -0.041 -0.515  0.207],1.095966,482.33,100.0,4130246,0.95746404,1.6268791,-21.02050415321675,9569.375752210617,91.32123,11100,0.017773394,91.243706,100,8.392334e-07,-1.5097419,10.944965,1.7773395,117.85806,0.009574641,0.39220837,0.2951655,28.708637,98.91284,0.004898811,
-0.83875436,0.004165957,112,-25.162622,0.020113869,[-1.191 -0.56  -0.043 -0.519  0.208],6.7327166,469.92,100.0,4177238,0.9981705,1.6087216,-35.123446309167555,9675.330286026001,19.760809,11200,0.15927395,14.852845,100,-3.2424927e-07,2.652391,9.598248,15.927396,868.57117,0.009981704,4.8287463,2.0113869,23.493702,98.85051,4.1659572e-05,
-1.2633677,0.05569661,113,-37.90101,0.012087247,[-1.215 -0.592 -0.037 -0.53   0.19 ],2.1678596,481.27,100.0,4225365,1.0218638,1.6309379,-25.752983745680172,9785.289824485779,41.681183,11300,0.097486764,46.12845,100,-4.959106e-07,-0.027680516,10.173382,9.748676,314.95917,0.010218638,1.8324572,1.2087247,25.376492,98.892975,0.0005569661,
-0.808194,9.085075e-05,114,-20.971432,0.24437094,[-1.23  -0.585 -0.041 -0.529  0.212],145.42938,477.6,100.0,4273125,3.555596,1.5914198,-31.673455397889974,9896.040559530258,2.0731354,11400,2.3905864,0.687619,100,3.194809e-07,11.601927,8.703865,239.05864,46818.746,0.03555596,21.348272,24.43709,24.245827,98.86737,9.085075e-07,
-1.3915068,0.0047903433,115,-38.80447,0.077909596,[-1.173 -0.589 -0.041 -0.548  0.172],27.19249,454.34,100.0,4318559,1.4775872,1.6263468,-31.62430593117754,9999.631091594696,3.4719846,11500,0.78184974,3.677486,100,9.727478e-07,5.605299,10.91344,78.184975,13139.638,0.014775872,12.861513,7.7909594,41.745228,98.860794,4.790343e-05,
-1.6163241,0.00063411676,116,-48.48971,0.326519,[-1.192 -0.573 -0.029 -0.546  0.207],131.79686,440.34,100.0,4362593,5.644545,1.6194373,-40.09634292930755,10101.392574310303,2.9017005,11600,3.037092,0.7587434,100,-3.1471254e-07,51.8525,12.024453,303.7092,412902.94,0.05644545,70.408356,32.651905,21.053802,98.81789,6.3411676e-06,
-1.7016246,0.09370768,117,-51.048744,0.008279807,[-1.157 -0.521 -0.014 -0.53   0.2  ],1.6780791,418.41,100.0,4404434,1.0084593,1.6110289,-41.19991024437519,10198.208807706833,59.733627,11700,0.06363166,59.591946,100,2.670288e-07,-0.5130918,14.470856,6.3631663,324.29266,0.010084592,1.6912048,0.8279807,22.289976,98.80307,0.0009370768,
-1.2927792,0.0049349684,118,-38.783325,0.0874022,[-1.15  -0.53  -0.022 -0.533  0.192],11.788224,429.09,100.0,4447343,2.1149936,1.6366408,-40.89631600465708,10299.670942306519,5.53171,11800,0.8295266,8.483042,100,-1.5544891e-06,4.9123898,13.320025,82.95266,2637.726,0.021149935,9.35101,8.74022,26.589111,98.80939,4.9349685e-05,
-1.4216341,0.00033573882,119,-42.64902,0.50286335,[-1.157 -0.554 -0.017 -0.532  0.218],303.74017,456.82,100.0,4493025,5.592568,1.5995152,-32.343274937135206,10406.647469997406,1.2217541,11900,5.056949,0.32922876,100,-4.7683717e-08,29.304914,8.86812,505.69492,284762.3,0.05592568,54.081356,50.286335,19.081913,98.8584,3.357388e-06,
-1.1606127,0.0041545345,120,-34.818382,0.029928545,[-1.197 -0.545 -0.018 -0.501  0.18 ],7.5840254,484.81,100.0,4541506,1.2491064,1.5927483,-22.831362694684998,10522.884713172913,14.835037,12000,0.2003903,13.18561,100,1.14440915e-07,1.1006322,9.114646,20.03903,793.8556,0.012491064,4.2968564,2.992854,22.258602,98.90581,4.1545343e-05,
-0.71799487,0.0018593292,121,-21.539858,0.10584893,[-1.189 -0.565 -0.003 -0.504  0.174],115.33702,492.26,100.0,4590732,2.066674,1.5875114,-28.902291075980234,10636.771239757538,3.6721694,12100,0.9125819,0.8670243,100,5.245209e-07,9.78268,7.7215195,91.258194,17431.812,0.02066674,17.493595,10.584893,14.895733,98.88257,1.8593291e-05,
-1.4116474,0.02864018,122,-42.349438,0.015237735,[-1.188 -0.557 -0.02  -0.52   0.169],3.3627813,475.28,100.0,4638260,1.187276,1.6045872,-28.787274879364983,10748.410828590393,37.77624,12200,0.1078343,29.73729,100,5.245209e-07,-0.09091759,9.445695,10.78343,583.1796,0.01187276,2.4977467,1.5237734,20.799194,98.87886,0.0002864018,
-1.3543656,0.05313129,123,-40.63093,0.009788774,[-1.194 -0.555 -0.032 -0.522  0.186],2.2152512,470.28,100.0,4685288,1.1270407,1.5845808,-31.11539874882445,10858.840471029282,57.00091,12300,0.049788628,45.141605,100,-1.0299683e-06,-0.12738788,10.760938,4.978863,161.48814,0.0112704085,1.8884102,0.9788774,18.901468,98.867676,0.0005313129,
-1.2932571,0.010120077,124,-38.79773,0.038244557,[-1.218 -0.56  -0.036 -0.529  0.166],16.404682,487.46,100.0,4734034,1.4293367,1.5674084,-23.541221256166324,10972.955161094666,12.255962,12400,0.32096526,6.0958204,100,4.196167e-07,5.1386876,8.239671,32.096527,7234.552,0.014293367,10.37673,3.8244555,25.778694,98.90341,0.00010120077,
-1.8178613,3.0245266e-05,125,-54.53584,1.7423127,[-1.215 -0.536 -0.05  -0.527  0.149],1239.5509,460.39,100.0,4780073,18.65,1.5524251,-30.88501838363561,11079.221385478973,1.1328112,12500,17.517197,0.08067438,100,1.04904174e-07,84.413765,10.751257,1751.7197,2333227.2,0.18649995,148.41568,174.23128,23.003931,98.86583,3.0245266e-07,
-1.6466807,0.0085570505,126,-49.4004,0.062986314,[-1.203 -0.532 -0.036 -0.561  0.134],12.44266,357.95,100.0,4815868,1.7964149,1.5528374,-69.34726087017344,11162.225820302963,7.5224156,12600,0.5623332,8.036866,100,-4.005432e-07,7.5169005,16.07585,56.233326,7338.0493,0.017964147,13.325425,6.298631,29.272093,98.61253,8.55705e-05,
-1.7458491,0.0078046583,127,-52.37548,0.032328546,[-1.185 -0.52  -0.019 -0.545  0.134],7.6943293,374.89,100.0,4853357,1.252783,1.5200919,-61.153654579397916,11251.30373454094,13.056227,12700,0.28868657,12.996585,100,6.1035155e-07,2.3901339,15.003251,28.868658,4736.7144,0.012527829,7.232885,3.2328548,28.785666,98.67375,7.804658e-05,
-1.3069439,0.08977159,128,-39.208305,0.010409485,[-1.174 -0.518 -0.007 -0.535  0.101],1.973061,406.68,100.0,4894025,1.1930064,1.5218059,-51.91702695433452,11345.57689166069,56.775272,12800,0.050047595,50.68267,100,-3.2424927e-07,-0.25500774,12.236608,5.00476,270.99234,0.011930062,1.5807995,1.0409485,20.233936,98.744675,0.0008977159,
-1.3837947,0.07103241,129,-41.51384,0.022658473,[-1.179e+00 -5.144e-01  4.291e-04 -5.264e-01  1.028e-01],3.0252285,430.97,100.0,4937122,1.2364051,1.54785,-48.38603768843644,11448.816130638123,22.943901,12900,0.17824428,33.055355,100,9.536743e-08,0.2104876,11.224885,17.824429,404.12463,0.012364051,2.6173472,2.2658474,19.718096,98.77545,0.0007103241,
-1.3359202,0.0664559,130,-40.07762,0.009587396,[-1.193 -0.503 -0.005 -0.519  0.129],2.5890949,435.93,100.0,4980715,0.9467413,1.5284041,-44.32967449220694,11551.76337647438,49.37035,13000,0.046007376,38.623535,100,5.531311e-07,0.8503554,10.16356,4.6007376,204.59885,0.009467414,2.9999409,0.9587396,19.988194,98.796616,0.000664559,
-0.9337101,0.115782745,131,-28.011318,0.008031795,[-1.178 -0.52  -0.003 -0.522  0.11 ],1.6191313,447.38,100.0,5025453,1.0222684,1.5224671,-45.211381574341864,11659.004877328873,61.831505,13100,0.042111028,61.761513,100,6.198883e-07,-0.6485397,8.848668,4.211103,95.20199,0.010222683,0.5395612,0.80317956,16.320614,98.79788,0.0011578274,
-0.9081911,5.2398616e-05,132,-25.251385,0.5343211,[-1.18  -0.53  -0.008 -0.522  0.104],118.88603,466.46,100.0,5072099,6.693817,1.5262636,-32.59293825032891,11770.227869272232,1.545183,13200,5.343116,0.8411417,100,-1.5068055e-06,5.779808,8.556981,534.3116,17309.594,0.06693817,15.682241,53.43212,27.245686,98.86026,5.2398616e-07,
-1.2348424,0.003864443,133,-37.04525,0.061299752,[-1.185 -0.535  0.012 -0.544  0.107],20.645035,410.3,100.0,5113129,1.797075,1.5296307,-52.98116251716176,11869.170926570892,7.9142103,13300,0.35153654,4.8437796,100,-6.198883e-07,5.389247,11.342255,35.153656,4797.905,0.017970748,10.999973,6.129976,25.80862,98.741745,3.864443e-05,
-1.4238366,0.008090527,134,-42.715103,0.060373858,[-1.182 -0.541  0.032 -0.544  0.111],13.180327,399.35,100.0,5153064,1.6716706,1.5347654,-48.70438651477269,11964.26248049736,7.1206956,13400,0.5072219,7.5870647,100,1.14440915e-07,3.0610113,13.752421,50.72219,7507.9165,0.016716704,8.230211,6.037386,26.878952,98.75609,8.0905265e-05,
-1.6315565,9.288479e-06,135,-48.94667,0.8473986,[-1.161 -0.57   0.024 -0.562  0.116],3944.042,410.35,100.0,5194099,8.928165,1.5425555,-57.25175575077946,12060.565488815308,1.0978793,13500,8.519917,0.0253547,100,-5.912781e-07,121.3167,12.511708,851.99164,5018878.5,0.089281656,223.78102,84.73985,26.294231,98.72096,9.288479e-08,
-1.0983338,0.047952414,136,-32.950047,0.013127932,[-1.183 -0.584  0.053 -0.563  0.124],2.2556126,448.98,100.0,5238997,1.1198412,1.5390414,-43.11843760055062,12165.559792757034,42.11778,13600,0.09977088,44.333855,100,1.0490418e-06,0.9112656,10.766736,9.977088,221.44511,0.011198413,2.5608215,1.3127931,32.52208,98.80792,0.0004795241,
-1.295027,2.2495675e-05,137,-38.850815,1.9155649,[-1.192 -0.593  0.043 -0.564  0.12 ],310.41257,462.55,100.0,5285252,19.67156,1.5420165,-35.52521458160399,12272.290689706802,1.0435848,13700,19.256113,0.3221519,100,2.670288e-07,14.153561,9.285616,1925.6113,136261.14,0.19671561,36.970036,191.55649,21.221882,98.84639,2.2495674e-07,
-1.7137575,0.028455993,138,-51.41272,0.023009548,[-1.171 -0.598  0.02  -0.57   0.123],4.193422,429.44,100.0,5328196,1.2831517,1.548925,-38.93945767052513,12373.907006502151,23.72149,13800,0.18063463,23.846874,100,-2.0980835e-07,0.9520662,13.494889,18.063463,903.8782,0.012831518,4.461472,2.3009548,36.32133,98.81865,0.00028455994,
-1.4256879,0.020710114,139,-40.21838,0.012146375,[-1.163 -0.615  0.031 -0.571  0.13 ],3.0110655,468.51,100.0,5375047,1.0033339,1.5360298,-30.915868967056344,12484.2190284729,40.558807,13900,0.06520822,33.210835,100,-1.4305115e-07,0.013798714,10.760606,6.520822,420.40234,0.010033339,2.4877124,1.2146375,42.770634,98.86803,0.00020710114,
-0.76330566,0.013227112,140,-20.080795,0.021699484,[-1.158 -0.631  0.041 -0.579  0.117],5.4250574,481.46,100.0,5423193,0.9566884,1.5211672,-32.68803034902743,12600.069437742233,16.274258,14000,0.18791825,18.432985,100,5.245209e-07,0.7418635,7.295747,18.791824,390.4696,0.009566884,2.5197375,2.1699488,22.899187,98.86421,0.00013227112,
-0.8598453,0.000104271814,141,-25.79532,0.37361866,[-1.17  -0.648  0.036 -0.575  0.102],461.9148,488.12,100.0,5472005,4.2823043,1.5400183,-29.42206446631454,12712.91214799881,1.2966709,14100,3.756549,0.21649015,100,-1.1634827e-06,41.504005,7.3221393,375.6549,359970.8,0.042823046,59.983948,37.36187,25.296738,98.87944,1.0427182e-06,
-1.6649232,0.04090472,142,-49.947685,0.020357993,[-1.162 -0.604  0.02  -0.568  0.121],4.0594115,459.84,100.0,5517989,1.2062725,1.5462345,-35.95347325539044,12820.52363038063,25.985788,14200,0.14086212,24.634113,100,-4.386902e-07,0.014043331,10.322149,14.086212,486.14957,0.012062725,3.3685267,2.0357995,24.154976,98.84363,0.00040904718,
-1.3134758,0.050904147,143,-39.404274,0.018024832,[-1.186 -0.6    0.027 -0.559  0.127],4.260469,456.9,100.0,5563679,1.0114491,1.5741222,-35.03923578873128,12929.398822784424,23.947449,14300,0.15563135,23.471594,100,5.7220458e-08,1.1885481,11.855079,15.563135,461.39523,0.010114491,3.8996809,1.8024833,17.248001,98.84662,0.0005090415,
-0.854591,0.0007104081,144,-25.637745,0.2705663,[-1.182 -0.616  0.029 -0.56   0.155],250.21408,477.07,100.0,5611386,4.209213,1.5462917,-32.095010241818784,13038.18122792244,2.3630261,14400,2.6716826,0.39965776,100,4.863739e-07,19.356003,8.230349,267.16827,92870.266,0.04209213,32.874065,27.056637,20.892105,98.86545,7.104081e-06,
-0.9549696,0.0002939805,145,-28.649033,0.39889553,[-1.129 -0.636  0.048 -0.557  0.127],815.8122,489.57,100.0,5660343,4.3750215,1.555669,-28.671298353291395,13153.997370004654,1.1886358,14500,4.0119753,0.12257723,100,-1.6880035e-06,35.4003,9.098407,401.19754,398818.88,0.04375022,62.676495,39.889557,19.040545,98.88287,2.939805e-06,
