InitialReturnStd,ReturnMeanIW,TimestepsSoFar,EmpiricalD2,InitialBound,EpisodesSoFar,StdIW,MaxIWNorm,ReturnStepMaxmin,EpLenMean,EpThisIter,StdIWNorm,MeanEntropy,J_sample_variance,InitialReturnMin,Bound,MaxIW,InitialReturnMean,Iteration,MeanIW,MinIWNorm,ReturnStepMax,EntropyCoefficient,ESSRenyi,ESSClassic,MinIW,MeanIWNorm,EpRewMean,TimeElapsed,InitialReturnMax,Weights
12.303637,23.989422,1931262,101.018074,4.9269924,7100,17.530107,1.7546011,98.55318,395.85,100,0.17530107,1.1894594,54168.645,-29.226244,18.494495,175.46011,9.536743e-08,71,2.5267534,1.5013859e-05,100.0,4.924242,0.98992187,2.03529,0.0015013859,0.025267534,-88.43703356600822,4913.898902416229,33.884293,[-0.251 -0.794 -0.084 -0.485 -0.208]
10.364002,23.800028,1975714,98.465965,4.4962387,7200,39.958706,4.005856,98.58966,444.52,100,0.39958706,1.2049704,59375.73,-43.531746,15.15596,400.58563,-4.005432e-07,72,5.586123,5.8470187e-06,100.0,4.7758727,1.0155793,1.916869,0.0005847019,0.05586122,-91.20169742153554,5021.764187812805,18.211174,[-0.243 -0.777 -0.076 -0.456 -0.229]
8.72813,1.7900437,2021860,1.6438528,4.9321675,7300,0.8857596,0.053378295,98.60315,461.46,100,0.008857596,1.2172914,121.2122,-28.99976,6.4730573,5.3378296,3.1089783e-06,73,1.0407226,0.0015960801,100.0,4.9979644,60.832695,57.992123,0.15960802,0.010407226,-91.56428319891867,5135.1201865673065,32.780617,[-0.264 -0.79  -0.063 -0.458 -0.214]
10.749336,324.9092,2067316,4056.86,4.8026524,7400,181.17761,18.030342,98.58336,454.56,100,1.8117762,1.2060614,9347719.0,-38.51416,248.07362,1803.0343,9.727478e-07,74,21.05537,1.3321142e-07,100.0,4.0913877,0.024649605,1.3325711,1.3321142e-05,0.2105537,-94.69498441144061,5242.214671373367,20.908253,[-0.25  -0.773 -0.059 -0.453 -0.202]
11.273506,0.9846308,2108719,1.2829988,4.6925597,7500,0.602176,0.039916407,98.55548,414.03,100,0.00602176,1.2039686,140.82031,-40.132355,5.4860935,3.9916408,-2.002716e-06,75,1.0518818,0.002870956,100.0,4.9974065,77.9424,75.316666,0.2870956,0.010518818,-92.02288231013686,5339.333101272583,20.558529,[-0.264 -0.763 -0.044 -0.473 -0.213]
11.696914,26.473604,2148331,31.561817,4.7744293,7600,20.303125,1.5313517,98.54855,396.12,100,0.20303126,1.2364514,50964.582,-37.36242,25.469513,153.13518,1.14440915e-07,76,4.115276,5.6076806e-06,100.0,4.8466377,3.1683853,3.946265,0.00056076807,0.04115276,-89.41371390910085,5431.181722402573,21.462532,[-0.248 -0.753 -0.042 -0.472 -0.215]
10.822675,7.4206333,2188845,15.87552,5.102668,7700,3.790071,0.28313547,98.56461,405.14,100,0.037900712,1.2672147,3091.906,-32.387676,9.425349,28.313547,5.531311e-07,77,1.4719288,6.779401e-05,100.0,4.976459,6.2990065,13.105962,0.0067794016,0.01471929,-88.19641134841004,5524.778948545456,24.3813,[-0.271 -0.772 -0.06  -0.47  -0.182]
12.095171,74.9642,2227203,348.00876,5.159502,7800,106.300026,9.047151,98.53552,383.58,100,1.0630002,1.1933677,744599.8,-35.297108,58.19112,904.7151,-1.2969971e-06,78,15.2217455,1.12234005e-07,100.0,4.337163,0.28734908,2.0093105,1.1223401e-05,0.15221745,-89.08185117206942,5603.872779846191,23.766926,[-0.291 -0.757 -0.06  -0.475 -0.152]
12.26413,2.5298085,2264723,2.0399835,4.819666,7900,1.4273088,0.09677074,98.55597,375.2,100,0.0142730875,1.1650455,426.31644,-34.415237,6.708657,9.677074,1.5830993e-06,79,1.1355908,0.0007669496,100.0,4.993225,49.020004,38.763237,0.076694965,0.011355908,-83.29930798411311,5679.848345994949,20.506985,[-0.275 -0.769 -0.064 -0.495 -0.226]
13.914103,2.931866,2302502,1.9835408,4.5853996,8000,0.9341969,0.056968477,98.53647,377.79,100,0.00934197,1.1395097,414.05048,-37.194794,6.8748274,5.696848,-1.7738342e-06,80,1.1482,0.00063905184,100.0,4.9925957,50.414894,60.16936,0.06390519,0.011482,-87.55796507452908,5746.422697544098,27.140327,[-0.28  -0.756 -0.062 -0.49  -0.254]
12.223084,4.163671,2339950,6.2880406,4.500166,8100,4.050865,0.40327916,98.552124,374.48,100,0.040508654,1.130371,1497.9325,-35.92141,6.798927,40.327915,-2.002716e-06,81,1.2489457,3.8772247e-05,100.0,4.9875684,15.903205,8.680687,0.0038772246,0.012489456,-83.85979005968258,5815.315813541412,28.735832,[-0.29  -0.755 -0.069 -0.489 -0.28 ]
12.320053,5.895171,2375761,4.661167,4.42383,8200,3.0206454,0.23005298,98.4715,358.11,100,0.030206453,1.0911896,1803.6278,-36.840652,8.678184,23.005299,-2.9563903e-06,82,1.397954,7.144994e-05,100.0,4.9801416,21.453854,17.640133,0.007144994,0.01397954,-94.63081810764172,5878.673541307449,21.191332,[-0.285 -0.755 -0.055 -0.497 -0.289]
10.940643,5.95242,2415379,3.6129982,4.3083034,8300,2.7279785,0.2513271,98.562225,396.18,100,0.027279785,1.1200899,587.1399,-34.429276,9.345576,25.13271,-1.9550323e-06,83,1.4629471,0.00018633083,100.0,4.9769063,27.677843,22.335588,0.018633083,0.01462947,-86.7200427659245,5951.94127869606,23.050802,[-0.274 -0.768 -0.05  -0.5   -0.328]
12.694803,1.7675622,2452434,1.7593225,4.393824,8400,0.80633897,0.048032254,98.54117,370.55,100,0.008063389,1.1421965,232.77654,-36.198723,5.8727903,4.8032255,-1.2016296e-06,84,1.092753,0.0007485073,100.0,4.9953647,56.84006,64.74622,0.07485073,0.010927531,-85.01042176591547,6014.440610408783,27.234325,[-0.295 -0.751 -0.057 -0.492 -0.299]
14.018115,0.6564166,2488383,1.2712773,4.431636,8500,0.6304026,0.046005353,98.51666,359.49,100,0.0063040257,1.154757,275.815,-38.38038,4.9850063,4.6005354,-1.0681152e-06,85,1.0471277,0.0028276562,100.0,4.997644,78.66104,73.3977,0.28276563,0.010471276,-86.87854539230699,6082.716898202896,30.385916,[-0.287 -0.753 -0.054 -0.498 -0.277]
11.9740305,4.359467,2526145,5.2827544,4.4711986,8600,3.0577722,0.20708461,98.56262,377.62,100,0.030577721,1.1528039,716.1511,-39.07763,7.104743,20.708462,1.1062622e-06,86,1.4319502,0.00045308887,100.0,4.978449,18.92952,17.98597,0.045308888,0.014319504,-82.5799790496939,6149.903697729111,18.475176,[-0.283 -0.761 -0.057 -0.502 -0.264]
12.77208,187.82722,2562203,2443.9429,4.425909,8700,132.8001,13.313513,98.51076,360.58,100,1.3280009,1.1524825,2686507.5,-40.143333,126.663284,1331.3513,8.392334e-07,87,15.446895,2.6664793e-07,100.0,4.327409,0.040917486,1.3349012,2.6664793e-05,0.15446895,-88.2060614635068,6211.805896997452,23.696657,[-0.28  -0.762 -0.07  -0.503 -0.266]
14.866001,0.9876332,2591716,1.4329484,4.467224,8800,0.6227728,0.045051027,98.35886,295.13,100,0.0062277284,1.1600205,239.42653,-38.855682,5.2371006,4.5051026,9.155273e-07,88,0.99624246,0.0019635472,100.0,4.999812,69.78619,71.90224,0.19635473,0.009962424,-94.61081033491642,6272.919198036194,25.247005,[-0.268 -0.761 -0.095 -0.509 -0.266]
16.632034,6.44827,2620906,4.870958,4.507816,8900,2.778249,0.20996295,98.37503,291.9,100,0.02778249,1.1855384,1782.6195,-35.406067,9.508802,20.996296,-2.479553e-07,89,1.254263,7.282762e-05,100.0,4.987303,20.529842,16.93072,0.0072827623,0.012542628,-91.21522172990592,6333.753903865814,38.768562,[-0.257 -0.762 -0.095 -0.504 -0.259]
13.621652,4.7545056,2652410,3.4435987,4.3292046,9000,2.1009667,0.18621488,98.42134,315.04,100,0.021009665,1.1601838,846.3518,-47.954666,7.584955,18.621489,1.4495849e-06,90,1.0717987,0.00039483662,100.0,4.9964113,29.039389,20.650568,0.039483663,0.010717985,-91.15098652611256,6391.276387453079,26.798428,[-0.257 -0.742 -0.098 -0.484 -0.233]
15.101526,148.58046,2684961,1697.689,4.435896,9100,75.38554,7.58244,98.44397,325.51,100,0.75385535,1.1697931,2378121.8,-40.950745,97.77684,758.244,1.6403199e-06,91,8.257157,5.4201416e-07,100.0,4.649996,0.058903605,1.1855112,5.4201417e-05,0.08257157,-90.4972316330282,6447.795268297195,25.560246,[-0.251 -0.729 -0.084 -0.474 -0.259]
15.566471,15.657825,2717156,32.02913,4.582241,9200,11.371512,1.110636,98.47774,321.95,100,0.11371513,1.1761606,28432.723,-38.00168,14.291246,111.0636,-1.5830993e-06,92,2.3430874,2.510772e-06,100.0,4.933295,3.122158,4.072703,0.0002510772,0.023430875,-84.0708424284952,6506.541722774506,31.36174,[-0.298 -0.756 -0.087 -0.503 -0.249]
16.155127,4.2031684,2742418,5.175594,4.6682024,9300,1.9117256,0.18300092,98.231674,252.62,100,0.019117257,1.1583087,2973.184,-36.378,7.2324567,18.300093,-3.4332277e-07,93,0.9378409,0.00027272495,100.0,4.996893,19.321455,19.397856,0.027272496,0.009378408,-97.04721180901088,6551.422525882721,28.598297,[-0.303 -0.77  -0.096 -0.529 -0.243]
15.661985,2.224886,2772334,2.3907979,4.2298145,9400,1.2678264,0.100132786,98.37218,299.16,100,0.012678263,1.1751584,915.5381,-37.664734,5.6769037,10.013279,3.8146973e-07,94,1.1532127,0.00071132166,100.0,4.9923453,41.82704,45.276512,0.07113217,0.011532127,-93.9093960009498,6612.384754419327,46.85189,[-0.306 -0.781 -0.084 -0.528 -0.261]
15.544279,1.7771494,2801755,1.7308203,4.448905,9500,0.89567584,0.051037226,98.39615,294.21,100,0.008956758,1.1832342,331.82144,-42.806606,5.812704,5.1037226,-4.005432e-07,95,1.0573956,0.0018305632,100.0,4.997131,57.776073,58.223896,0.18305632,0.010573957,-88.83055200368317,6674.557928323746,35.294456,[-0.32  -0.786 -0.089 -0.539 -0.244]
15.753985,1.8231958,2834653,2.15027,4.445036,9600,1.2670813,0.08873047,98.47069,328.98,100,0.012670812,1.1932524,573.8506,-44.134087,5.6162357,8.873047,1.0681152e-06,96,1.2681605,0.00043494327,100.0,4.98661,46.505787,50.042572,0.04349433,0.012681604,-87.06729068540284,6745.902385473251,22.772392,[-0.321 -0.797 -0.093 -0.537 -0.236]
16.684914,31.040724,2865097,95.74268,4.724972,9700,29.486666,2.966387,98.408035,304.44,100,0.29486668,1.2050512,90296.96,-37.23867,24.755356,296.6387,-1.4495849e-06,97,3.7738738,3.9762795e-06,100.0,4.863212,1.0444663,1.6116366,0.00039762797,0.03773873,-90.10893759193728,6813.278117895126,36.331482,[-0.334 -0.806 -0.107 -0.543 -0.226]
13.491386,6.2695885,2899668,6.3843465,4.7860937,9800,2.3058076,0.15657496,98.48181,345.71,100,0.023058074,1.1732291,1570.4772,-37.17492,8.991091,15.657497,1.5449524e-06,98,1.2323518,5.822588e-05,100.0,4.9883957,15.66331,22.217894,0.005822588,0.012323516,-89.57146003188193,6889.190309762955,26.060217,[-0.341 -0.836 -0.122 -0.538 -0.214]
11.311028,0.58779514,2939463,1.2385299,4.644227,9900,0.4880957,0.030939817,98.56366,397.95,100,0.004880957,1.1614915,153.18654,-36.657578,5.0332603,3.0939817,8.773804e-07,99,1.0366529,0.0026128073,100.0,4.998168,80.74088,81.85391,0.26128075,0.010366528,-86.81951938915557,6975.480529785156,21.301544,[-0.344 -0.847 -0.124 -0.532 -0.246]
10.896323,4.44379,2977804,4.57059,4.6531453,10000,1.770247,0.11542315,98.545425,383.41,100,0.01770247,1.1424447,917.3336,-34.62932,7.6818743,11.5423155,-1.3923645e-06,100,1.1111583,0.00014062587,100.0,4.9944453,21.879013,28.263416,0.014062587,0.011111583,-87.14428086998043,7065.53274512291,24.513927,[-0.349 -0.844 -0.129 -0.531 -0.258]
14.024118,8.446065,3014574,15.577359,4.3722715,10100,7.8332295,0.77779585,98.48631,367.7,100,0.0783323,1.1634388,6922.0347,-40.19857,8.930721,77.77959,5.722046e-07,101,1.7591177,6.0281982e-05,100.0,4.962188,6.4195733,4.8010926,0.006028198,0.017591177,-94.44011226197114,7149.972458362579,24.132828,[-0.35  -0.858 -0.127 -0.549 -0.277]
12.285565,7.360971,3051969,4.1315217,4.5724783,10200,2.8868413,0.2277,98.53699,373.95,100,0.028868413,1.1360917,3725.5325,-37.341454,10.480472,22.77,-7.2479247e-07,102,1.5460153,9.080064e-05,100.0,4.9727736,24.204157,22.287945,0.0090800645,0.015460154,-86.5707460969794,7236.580878734589,25.399883,[-0.365 -0.848 -0.117 -0.55  -0.256]
12.007764,0.9957136,3087281,1.2543176,4.564814,10300,0.5186197,0.032059066,98.50964,353.12,100,0.005186197,1.1387049,157.01584,-33.46934,5.4389067,3.2059066,4.959106e-07,103,1.0149387,0.0029732238,100.0,4.9992533,79.724625,79.29542,0.2973224,0.010149387,-86.57737063034769,7318.452792406082,20.680223,[-0.382 -0.851 -0.13  -0.557 -0.283]
16.56201,4.2787056,3120558,5.3273897,4.480837,10400,2.6300013,0.17845388,98.49252,332.77,100,0.026300013,1.1334337,791.18805,-36.380634,7.1428194,17.845388,3.0517577e-07,104,1.0711958,0.00017025332,100.0,4.996442,18.770918,14.228771,0.017025333,0.010711957,-84.43693062430567,7394.068655490875,28.91054,[-0.379 -0.834 -0.125 -0.548 -0.28 ]
13.308193,2.660702,3158509,2.0078313,4.4733953,10500,1.3940978,0.08731822,98.538086,379.51,100,0.013940977,1.1059655,438.38593,-35.81317,6.481241,8.731822,-8.773804e-07,105,1.3212792,0.0007881253,100.0,4.983962,49.80498,47.32022,0.07881253,0.013212791,-87.65011500056502,7481.222506046295,28.057964,[-0.386 -0.84  -0.126 -0.537 -0.285]
11.815263,1.2326269,3198884,1.8544497,4.220521,10600,0.9414601,0.058561686,98.57054,403.75,100,0.009414601,1.1092664,180.8545,-39.27921,4.9949856,5.8561687,4.959106e-07,106,0.9822786,0.0010294111,100.0,4.999114,53.92435,52.12087,0.10294111,0.009822787,-86.69750998298663,7573.807950019836,22.151447,[-0.391 -0.85  -0.13  -0.538 -0.313]
11.092667,40.764576,3239930,176.28848,4.3623896,10700,20.132027,2.0248804,98.568405,410.46,100,0.20132023,1.0997275,170585.1,-35.51825,30.461712,202.48805,-3.0517577e-07,107,2.5001838,4.832885e-07,100.0,4.9255505,0.56725204,1.5188746,4.832885e-05,0.025001833,-88.57645276444983,7667.236047506332,20.38649,[-0.387 -0.852 -0.135 -0.534 -0.31 ]
12.1896105,8.872476,3274597,13.755111,4.3537097,10800,6.609348,0.632525,98.50128,346.67,100,0.066093475,1.0507814,6062.627,-34.347797,9.849036,63.252506,-1.4877319e-06,108,1.5928674,1.5652442e-05,100.0,4.9704447,7.2700253,5.4893713,0.0015652442,0.015928674,-86.44558491132806,7748.717947006226,25.33696,[-0.376 -0.815 -0.144 -0.524 -0.319]
11.128868,50.433475,3316390,261.2431,3.8938951,10900,44.569828,4.4628587,98.60524,417.93,100,0.44569826,1.0089453,245861.31,-40.80037,33.29217,446.2859,8.392334e-07,109,5.130517,1.3957169e-06,100.0,4.7976813,0.38278523,1.307746,0.0001395717,0.05130516,-82.48984808542693,7843.31005859375,31.454824,[-0.383 -0.824 -0.142 -0.522 -0.368]
7.7892747,2.1632938,3361338,3.1440792,3.8743873,11000,1.4323255,0.11342401,98.59978,449.48,100,0.014323255,1.0011264,151.5889,-35.11017,5.0908804,11.3424015,-8.5830686e-07,110,0.942988,0.000375356,100.0,4.9971504,31.805815,30.237738,0.0375356,0.0094298795,-89.94587093191971,7946.95428776741,14.029676,[-0.381 -0.823 -0.143 -0.503 -0.41 ]
11.13048,0.15841265,3404746,1.0698977,3.6315947,11100,0.259329,0.019115763,98.62807,434.08,100,0.0025932898,1.0001506,142.68893,-41.221138,3.7378767,1.9115764,5.0544736e-07,111,0.999184,0.0045393603,100.0,4.999959,93.46688,93.688995,0.45393604,0.009991839,-80.72457360290402,8046.784127473831,26.1845,[-0.38  -0.815 -0.144 -0.507 -0.418]
10.209739,1.2366534,3449569,1.535336,3.9568663,11200,0.6374477,0.033623338,98.65211,448.23,100,0.006374477,1.0087967,118.377655,-31.316555,4.9848304,3.3623338,-1.4495849e-06,112,0.9535498,0.0013967933,100.0,4.9976783,65.132324,69.113655,0.13967933,0.009535498,-77.96799504958261,8146.5015604496,21.835524,[-0.377 -0.812 -0.144 -0.508 -0.419]
9.619064,1.5286261,3494193,2.6518612,4.109141,11300,1.9860562,0.1589598,98.642044,446.24,100,0.019860562,1.0024021,360.1699,-28.04523,5.004261,15.895981,-1.1825562e-06,113,1.2803235,0.00033692128,100.0,4.9860034,37.709366,29.357664,0.03369213,0.012803232,-79.86584113241443,8249.678869009018,20.254704,[-0.367 -0.825 -0.138 -0.516 -0.41 ]
8.127752,30.652401,3537244,163.80553,4.1061115,11400,32.581497,3.2448242,98.63353,430.51,100,0.325815,1.013522,79774.48,-27.176962,23.937588,324.48242,-5.912781e-07,114,4.7832613,3.2174755e-06,100.0,4.8143706,0.61048,2.1098194,0.00032174756,0.047832612,-78.88399004082062,8346.852875709534,19.784935,[-0.359 -0.817 -0.141 -0.517 -0.417]
11.171186,0.9141636,3576016,1.4881122,3.7382202,11500,0.6228029,0.030564958,98.56038,387.72,100,0.0062280293,1.0120791,177.09827,-39.881683,4.352577,3.056496,-6.8664554e-07,115,1.0056069,0.0020013151,100.0,4.9997196,67.199234,72.27677,0.2001315,0.010056067,-85.22601932592174,8434.805443048477,22.510405,[-0.38  -0.83  -0.151 -0.54  -0.405]
12.194781,10.58071,3616301,28.49362,3.874064,11600,9.70533,0.97145325,98.60669,402.85,100,0.09705329,1.0117208,9706.021,-35.58992,9.261753,97.145325,-1.1825562e-06,116,1.8935074,4.964959e-05,100.0,4.9555235,3.5095575,3.6668189,0.004964959,0.018935071,-79.2238586439703,8526.852376699448,25.283281,[-0.385 -0.841 -0.149 -0.544 -0.407]
13.51153,2.8433611,3652600,3.2679331,3.6255317,11700,2.9311166,0.23428038,98.52527,362.99,100,0.029311167,1.0203823,286.24536,-42.992065,5.333544,23.428038,-3.0899048e-06,117,1.4146117,0.0007814253,100.0,4.9793124,30.600382,18.89179,0.07814253,0.014146116,-86.16039273800166,8611.973331689835,23.068508,[-0.392 -0.842 -0.143 -0.558 -0.407]
12.486928,11.413923,3689686,10.377027,3.793088,11800,3.5682182,0.25423408,98.54469,370.86,100,0.035682183,1.0131811,5756.22,-39.264748,12.2500305,25.423409,1.1062622e-06,118,1.2694038,4.155878e-05,100.0,4.986548,9.636672,11.234206,0.004155878,0.012694037,-84.42664176827866,8697.857965707779,24.043467,[-0.39  -0.839 -0.135 -0.549 -0.399]
12.673494,1.8148277,3730150,2.0688596,3.8212929,11900,0.9448893,0.06350045,98.591125,404.64,100,0.009448893,1.0218166,408.47922,-37.33838,5.1270247,6.3500447,1.2397766e-07,119,1.1311018,0.001139821,100.0,4.993449,48.335808,58.898228,0.113982104,0.011311019,-82.72383071334949,8789.178132772446,22.441912,[-0.389 -0.83  -0.148 -0.541 -0.406]
14.09787,1.4822747,3766659,1.9678351,3.7014346,12000,1.0052825,0.058058776,98.54318,365.09,100,0.010052825,1.0423342,223.3314,-42.229492,4.7141514,5.8058777,1.2969971e-06,120,1.0988549,0.0009827657,100.0,4.9950595,50.81727,54.43829,0.09827657,0.010988549,-83.38986514276561,8878.255826950073,26.004412,[-0.388 -0.829 -0.149 -0.548 -0.397]
11.700428,6493.9014,3805317,1633935.9,3.9330397,12100,5280.9478,530.75806,98.61551,386.58,100,52.809464,1.0538554,4221634600.0,-38.358917,4859.5117,53075.81,-5.1498415e-07,121,531.0482,1.1635844e-08,100.0,0.024945937,6.1201914e-05,1.0010935,1.1635844e-06,5.310482,-74.318188494759,8974.744007587433,25.21104,[-0.398 -0.833 -0.15  -0.546 -0.377]
15.677381,10.976764,3832982,13.493692,4.0062213,12200,5.545075,0.54405886,98.28061,276.65,100,0.05545075,1.0502548,10693.18,-37.891655,11.564141,54.405888,-4.959106e-07,122,1.462294,7.9147736e-05,100.0,4.9769387,7.41087,6.502138,0.007914774,0.014622939,-99.50909860775029,9045.314080238342,25.553303,[-0.376 -0.829 -0.17  -0.561 -0.365]
14.967935,4.9693933,3863638,3.9149427,3.8906693,12300,2.5969403,0.22209081,98.43292,306.56,100,0.025969401,1.0423269,1479.3512,-40.81806,7.4760036,22.209082,-2.6130676e-06,123,1.24798,0.00029590976,100.0,4.987616,25.543158,18.760998,0.029590975,0.012479798,-86.92103490838618,9122.222126722336,24.642632,[-0.389 -0.829 -0.163 -0.548 -0.369]
13.831126,0.20121503,3900060,1.0496734,3.4756575,12400,0.20953998,0.01774456,98.52498,364.22,100,0.0020953997,1.0374513,173.78682,-52.079323,3.6096463,1.774456,5.340576e-07,124,0.9950974,0.0065921145,100.0,4.999755,95.26772,95.75419,0.65921146,0.009950975,-86.50648171962538,9209.360894203186,22.768684,[-0.399 -0.825 -0.167 -0.533 -0.377]
14.84209,25.925148,3937376,27.603338,3.8281624,12500,11.598247,1.1559266,98.5484,373.16,100,0.11598246,0.98389643,48455.086,-40.772823,23.644135,115.59267,5.1498415e-07,125,2.2264957,4.179252e-05,100.0,4.9390497,3.6227503,3.5542035,0.004179252,0.022264956,-84.25921742238417,9299.844040870667,29.175236,[-0.396 -0.828 -0.165 -0.533 -0.382]
15.656794,3.4486222,3971098,3.7966971,3.1647315,12600,1.3465319,0.098729216,98.46652,337.22,100,0.013465318,0.9824607,1583.2539,-43.887585,4.9374766,9.872922,2.861023e-07,126,0.91249543,0.00025311278,100.0,4.995627,26.338682,31.470596,0.02531128,0.009124954,-89.94878557985889,9379.482196807861,52.642532,[-0.34  -0.822 -0.141 -0.542 -0.435]
12.46445,35.005024,4009886,115.62353,3.6898463,12700,18.086618,1.7917099,98.52672,387.88,100,0.18086617,0.96874756,95252.32,-36.67372,26.616043,179.17099,-3.8146972e-08,127,2.8299851,6.2073823e-06,100.0,4.909333,0.86487585,2.3897316,0.00062073825,0.028299846,-91.78772516193503,9470.816863536835,26.527348,[-0.341 -0.826 -0.134 -0.536 -0.436]
9.980511,77.37656,4055811,2191.9941,3.9471817,12800,220.86755,22.200163,98.64307,459.25,100,2.2086754,0.9137389,612249.25,-26.896675,39.088737,2220.0164,5.7220458e-08,128,22.41989,9.387792e-08,100.0,4.035939,0.04562056,1.0198847,9.3877925e-06,0.22419888,-81.95954553880009,9576.966190814972,21.48411,[-0.339 -0.841 -0.127 -0.529 -0.45 ]
9.408119,1.8721473,4099699,2.1795669,3.2201383,12900,2.3652332,0.1774433,98.639786,438.88,100,0.023652328,0.9164931,319.83698,-40.456642,4.443017,17.74433,-1.6021728e-06,129,1.4522314,0.00089474616,100.0,4.9774394,45.880676,27.377556,0.08947462,0.014522314,-79.04482585653656,9677.924030542374,26.81174,[-0.331 -0.812 -0.138 -0.517 -0.505]
11.533234,6.6832433,4138818,8.654794,3.3042927,13000,3.8177345,0.33997414,98.55986,391.19,100,0.038177345,0.9324784,1669.067,-38.3452,7.5673943,33.997414,2.670288e-07,130,1.3863529,0.00021120743,100.0,4.9807196,11.554291,11.650395,0.021120744,0.013863529,-86.08848872293514,9770.230683088303,21.01521,[-0.333 -0.792 -0.133 -0.509 -0.502]
9.892111,2.9146202,4182208,3.2394507,3.5657473,13100,1.0064721,0.063806765,98.606766,433.9,100,0.010064721,0.9514922,355.0637,-32.89939,5.691724,6.3806763,1.8119812e-06,131,0.8619979,0.00022043304,100.0,4.9931045,30.86943,42.31374,0.022043305,0.008619979,-85.31282982888078,9870.344658613205,24.648184,[-0.33  -0.793 -0.134 -0.499 -0.486]
12.193315,0.8044271,4223079,1.3360798,3.4028816,13200,0.61508894,0.04283344,98.60206,408.71,100,0.006150889,0.9487278,133.97778,-40.63739,3.978844,4.2833443,1.14440915e-07,132,1.0733423,0.0030937295,100.0,4.996334,74.845825,75.27869,0.30937296,0.010733425,-81.3221785660609,9965.211843013763,18.178802,[-0.33  -0.799 -0.13  -0.508 -0.468]
12.286226,2.716887,4264213,2.8510332,3.319408,13300,2.1906617,0.20710395,98.594955,411.34,100,0.021906616,0.96565706,487.01385,-42.726948,5.1317005,20.710396,6.198883e-07,133,1.1794473,0.0008215891,100.0,4.991036,35.075005,22.472939,0.08215891,0.011794473,-83.30647917282275,10064.095017910004,28.99524,[-0.329 -0.792 -0.124 -0.504 -0.47 ]
10.188106,3.5000398,4306981,4.633024,3.8005552,13400,2.6062546,0.17939875,98.616776,427.68,100,0.026062544,0.9760353,641.80383,-30.83192,6.1550813,17.939875,6.294251e-07,134,1.2667351,0.00017254383,100.0,4.986681,21.584173,19.109005,0.017254384,0.012667352,-81.94973464022456,10164.013700723648,27.030766,[-0.325 -0.795 -0.131 -0.502 -0.453]
10.622137,1.3915955,4346253,1.763195,3.7421784,13500,0.97514755,0.051665723,98.6001,392.72,100,0.009751476,0.9542358,189.78848,-34.13991,4.650489,5.1665726,-1.1253356e-06,135,1.0249766,0.0004846144,100.0,4.998751,56.71522,52.48975,0.04846144,0.010249765,-78.5247691424982,10254.767840147018,24.020178,[-0.341 -0.782 -0.128 -0.501 -0.443]
12.282613,0.91099113,4385444,1.3880697,3.352007,13600,0.67919123,0.042976826,98.57138,391.91,100,0.006791912,0.9449831,152.09717,-42.575256,3.959794,4.297683,2.7465821e-06,136,1.0866433,0.0025476867,100.0,4.99567,72.04249,71.90778,0.25476867,0.010866434,-83.99067584973862,10347.691182613373,26.529547,[-0.354 -0.783 -0.136 -0.503 -0.465]
10.994044,0.58865464,4428543,1.2091203,3.4634879,13700,0.47158647,0.024445679,98.62106,430.99,100,0.0047158645,0.9518282,180.45474,-37.84279,3.9579487,2.444568,-1.335144e-06,137,1.0584794,0.0034955677,100.0,4.997077,82.70476,83.437706,0.34955677,0.010584796,-81.65945793359562,10450.56586098671,23.309996,[-0.355 -0.787 -0.135 -0.5   -0.474]
10.869048,13.58138,4471925,38.907597,3.532475,13800,12.147979,1.0944338,98.63713,433.82,100,0.12147978,0.94203186,28657.121,-36.80005,10.575035,109.44338,2.269745e-06,138,2.3905401,9.257346e-06,100.0,4.9309545,2.570192,3.7280672,0.0009257347,0.023905398,-78.70906381038236,10555.508349657059,19.602533,[-0.356 -0.777 -0.137 -0.496 -0.467]
12.922667,14.235349,4511185,34.958946,3.2532282,13900,8.877406,0.8813371,98.58977,392.6,100,0.08877406,0.9423808,13699.874,-43.707905,10.294545,88.13371,-6.1035155e-07,139,1.8193425,3.995255e-06,100.0,4.9592004,2.8604982,4.030776,0.0003995255,0.018193422,-80.5291811268453,10649.616447925568,22.43071,[-0.351 -0.761 -0.135 -0.503 -0.477]
15.367504,1.8207563,4546117,1.9792596,3.3014398,14000,0.8969198,0.052756738,98.534256,349.32,100,0.008969198,0.9529989,249.33769,-42.31389,4.600901,5.275674,-1.2207031e-06,140,0.9890165,0.00056427193,100.0,4.9994507,50.523945,54.871727,0.056427196,0.009890164,-81.34656727992571,10731.731054067612,27.58295,[-0.361 -0.768 -0.128 -0.517 -0.477]
13.451967,6.101999,4583476,12.305241,3.578823,14100,6.4043384,0.5190682,98.59602,373.59,100,0.06404339,0.95894474,1921.3163,-35.58515,6.7013125,51.906822,1.04904174e-07,141,1.721259,4.246408e-05,100.0,4.9640665,8.126618,6.736809,0.004246408,0.01721259,-75.45971321142973,10818.894183158875,30.031853,[-0.361 -0.773 -0.124 -0.515 -0.466]
