MaxIW,EntropyCoefficient,ReturnStepMax,MaxIWNorm,TimeElapsed,Bound,ESSClassic,MeanIWNorm,EpLenMean,InitialReturnMax,EpThisIter,EmpiricalD2,StdIW,J_sample_variance,MinIWNorm,StdIWNorm,ESSRenyi,ReturnStepMaxmin,MeanIW,Iteration,MeanEntropy,TimestepsSoFar,Weights,EpisodesSoFar,ReturnMeanIW,InitialReturnMean,InitialBound,InitialReturnStd,InitialReturnMin,MinIW,EpRewMean
1415.8159,5.0,100.0,14.158159,1080.6184267997742,401.64755,1.1039083,0.1487684,73.31,55.869293,100,2215.0244,140.81009,23753504.0,2.7940703e-07,1.408101,0.04514623,96.336685,14.876841,59,0.83916557,327001,[-0.112 -1.198 -0.044 -1.143 -0.576],5900,485.09955,8.9645386e-07,2.3530645,18.164614,-33.15108,2.7940705e-05,-97.6237067374153
489.3596,5.0,100.0,4.8935957,1104.2917304039001,48.82371,1.3564919,0.057031084,75.17,40.327415,100,337.8989,48.633694,578719.75,8.7931785e-06,0.48633692,0.2959465,96.44441,5.7031083,60,0.8079082,334518,[-0.167 -1.197 -0.062 -1.105 -0.58 ],6000,69.49416,5.3977965e-06,2.8515859,16.19878,-23.549416,0.0008793179,-96.05165423755767
24.763565,5.0,100.0,0.24763565,1126.5135214328766,9.271429,15.650649,0.013958815,70.09,44.31965,100,7.057197,3.2405837,7083.281,4.5937504e-05,0.032405835,14.169931,96.19823,1.3958815,61,0.8038977,341527,[-0.164 -1.2   -0.027 -1.116 -0.611],6100,9.176502,-2.3651123e-06,2.5622168,14.979941,-17.960396,0.0045937505,-98.18815758689165
4.9982004,5.0,100.0,0.049982004,1147.0489580631256,4.6877832,55.75078,0.010751861,69.16,39.155922,100,1.97778,0.95787984,808.80255,0.00031835737,0.009578798,50.56174,96.22807,1.0751863,62,0.78028315,348443,[-0.158 -1.164 -0.017 -1.109 -0.615],6200,2.6219132,2.670288e-06,2.7142935,15.098539,-28.9482,0.03183574,-95.85305259474508
18.725288,5.0,100.0,0.18725288,1169.1856427192688,8.377069,18.17488,0.012468389,70.88,37.777576,100,6.8729115,2.6455617,5636.814,0.00047024278,0.026455617,14.549874,96.26813,1.2468389,63,0.78710914,355531,[-0.184 -1.157 -0.016 -1.116 -0.639],6300,7.7428107,-1.7929077e-06,2.642161,15.133734,-21.33043,0.04702428,-96.81752600423762
26.980595,5.0,100.0,0.26980594,1188.547265291214,8.607177,12.564845,0.013743857,69.42,33.90673,100,12.059881,3.6255436,8329.552,0.0002679266,0.036255434,8.291956,96.187454,1.3743858,64,0.7859293,362473,[-0.179 -1.143  0.007 -1.117 -0.632],6400,8.602499,4.4631956e-06,2.8053257,13.798264,-23.413742,0.026792662,-97.62330079480743
463.9929,5.0,100.0,4.639929,1208.3225445747375,40.37153,1.3040141,0.0530413,66.07,34.115547,100,705.58417,46.1448,453350.3,4.8494593e-07,0.46144795,0.14172654,96.07019,5.30413,65,0.790691,369080,[-0.217 -1.169  0.011 -1.129 -0.633],6500,66.62493,3.1661987e-06,2.7924647,12.680072,-21.323643,4.8494596e-05,-96.7865037957535
76.59253,5.0,100.0,0.7659253,1231.448834180832,18.837086,6.073607,0.022649014,68.99,30.908438,100,26.470112,8.906761,16000.133,6.7867666e-05,0.08906761,3.7778459,96.142334,2.2649014,66,0.7920307,375979,[-0.233 -1.18   0.029 -1.111 -0.628],6600,20.177639,-1.1062622e-06,2.9231725,11.748711,-18.207603,0.0067867665,-98.57505610145031
13.870011,5.0,100.0,0.13870011,1252.744236946106,3.8014612,27.113852,0.009954072,72.82,28.601982,100,3.6682801,1.6320282,446.15192,0.00028394515,0.01632028,27.26073,96.23294,0.99540716,67,0.799128,383261,[-0.203 -1.208  0.041 -1.109 -0.627],6700,1.6318439,-7.2479247e-07,3.0067534,12.068689,-18.674343,0.028394517,-100.7488224907957
34.473427,5.0,100.0,0.34473425,1273.9499552249908,11.480049,9.686366,0.014380131,75.14,34.16507,100,21.38041,4.3909564,6981.1377,3.323929e-05,0.04390956,4.677179,96.41475,1.4380132,68,0.8079076,390775,[-0.204 -1.206  0.034 -1.124 -0.62 ],6800,12.706369,2.2315978e-06,2.8568065,14.722022,-27.612202,0.003323929,-97.12810013706996
2.5563533,5.0,100.0,0.025563532,1293.9772460460663,2.7393205,90.28899,0.009850798,67.41,52.50308,100,1.1218119,0.3230624,280.68356,0.0027213376,0.003230624,89.14151,96.079315,0.9850799,69,0.8046906,397516,[-0.21  -1.209  0.013 -1.138 -0.611],6900,0.5695,-3.4332277e-07,2.289435,14.294258,-18.071785,0.27213377,-98.44151091873924
119.0346,5.0,100.0,1.190346,1316.7204880714417,23.901085,2.7505465,0.019889254,73.54,37.418118,100,26.047714,11.8264,76722.32,5.718915e-06,0.118264,3.8391085,96.389404,1.9889252,70,0.7891012,404870,[-0.199 -1.206  0.011 -1.133 -0.614],7000,26.32127,3.967285e-06,2.776186,15.009838,-26.628883,0.0005718915,-95.99135258445362
49.38467,5.0,100.0,0.49384668,1338.6016783714294,27.654976,7.5075345,0.017305158,75.1,44.41157,100,21.43375,6.0740743,53682.79,7.1359227e-06,0.06074074,4.6655393,96.38208,1.730516,71,0.7549333,412380,[-0.194 -1.249 -0.002 -1.141 -0.63 ],7100,30.733994,3.2424928e-06,2.4651232,14.841556,-17.68956,0.0007135923,-98.30307577282743
134.5377,5.0,100.0,1.345377,1361.2490952014923,36.295753,2.897419,0.023500318,76.04,47.540718,100,59.508297,13.60453,165380.6,1.4633734e-05,0.13604529,1.6804379,96.39896,2.350032,72,0.73189235,419984,[-0.173 -1.208  0.02  -1.118 -0.664],7200,44.860855,1.7166137e-06,2.1899776,14.808869,-20.656727,0.0014633734,-98.8917412570077
