MaxVanillaIw,BatchSize,VarDiscRet,EpsThisIter,AvgDiscRet,eRenyi2,VarVanillaIw,VarJ,Bound,MinNormIw,AvgVanillaIw,AvgNormIw,ESSClassic,ESSRenyi,AvgEpLen,AvgRet,MinVanillaIw,VarRet,J,Delta,VarNormIw,VanillaAvgRet,MaxNormIw,IterType
1.0,200,1395.5883452,100,-346.901657903,1.0,,37.1703,-447.228,0.01,1.0,0.01,100.0,200.0,500.0,-346.901657903,1.0,1395.5883452,-346.902,0.2,3.50449e-18,-346.901657903,0.01,2
1.53902,200,1261.7985382,100,-351.956883997,1.02825,0.0327163,35.8613,-419.366,0.0025916,0.997893,0.005,193.668838306,194.506088193,500.0,-351.956883997,0.517227,1261.7985382,-347.429,0.2,8.21364e-07,-351.956883997,0.00771133,1
1.0,200,805.086310475,100,-345.170619068,1.0,,28.2318,-430.263,0.01,1.0,0.01,100.0,200.0,500.0,-345.170619068,1.0,805.086310475,-345.171,0.2,3.50449e-18,-345.170619068,0.01,2
1.32721,200,816.093414927,100,-348.39709359,1.01726,0.0169685,27.7394,-407.706,0.00205627,0.9925,0.005,196.629776213,196.607523841,500.0,-348.39709359,0.40817,816.093414927,-345.726,0.2,4.30648e-07,-348.39709359,0.0066862,1
1.0,200,984.282429198,100,-351.451939317,1.0,,31.216,-438.122,0.01,1.0,0.01,100.0,200.0,500.0,-351.451939317,1.0,984.282429198,-351.452,0.2,3.50449e-18,-351.451939317,0.01,2
1.36595,200,1092.37395183,100,-348.373685478,1.02536,0.0255521,32.4778,-412.496,0.0023365,0.99494,0.005,194.991845933,195.052947991,500.0,-348.373685478,0.464936,1092.37395183,-348.329,0.2,6.45317e-07,-348.373685478,0.00686446,1
1.0,200,1083.7803602,100,-352.94127111,1.0,,32.7558,-451.324,0.01,1.0,0.01,100.0,200.0,500.0,-352.94127111,1.0,1083.7803602,-352.941,0.2,3.50449e-18,-352.94127111,0.01,2
1.24541,200,1156.69740329,100,-350.335698544,1.01326,0.0144636,32.9626,-420.802,0.00308173,1.00207,0.005,197.174164398,197.383121978,500.0,-350.335698544,0.617624,1156.69740329,-350.775,0.2,3.60094e-07,-350.335698544,0.00621419,1
1.0,200,1053.30607752,100,-349.648457278,1.0,,32.292,-442.863,0.01,1.0,0.01,100.0,200.0,500.0,-349.648457278,1.0,1053.30607752,-349.648,0.2,3.50449e-18,-349.648457278,0.01,2
1.6412,200,1035.32707944,100,-350.416856099,1.02534,0.0290205,31.2598,-415.05,0.00298201,1.00705,0.005,194.463201587,195.057234034,500.0,-350.416856099,0.600608,1035.32707944,-348.308,0.2,7.15386e-07,-350.416856099,0.00814851,1
1.0,200,1068.420482,100,-348.247153423,1.0,,32.5229,-435.363,0.01,1.0,0.01,100.0,200.0,500.0,-348.247153423,1.0,1068.420482,-348.247,0.2,3.50449e-18,-348.247153423,0.01,2
1.99759,200,1180.21277173,100,-349.327806042,1.04852,0.0552467,33.784,-413.314,0.00160676,0.964299,0.005,188.836728813,190.745294358,500.0,-349.327806042,0.30988,1180.21277173,-345.811,0.2,1.48533e-06,-349.327806042,0.0103577,1
1.0,200,858.071004733,100,-347.369974849,1.0,,29.146,-436.226,0.01,1.0,0.01,100.0,200.0,500.0,-347.369974849,1.0,858.071004733,-347.37,0.2,3.50449e-18,-347.369974849,0.01,2
1.29215,200,1138.01410926,100,-353.097553894,1.00971,0.00864094,32.2305,-419.806,0.00384993,1.00725,0.005,198.319346012,198.076333672,500.0,-353.097553894,0.775564,1138.01410926,-349.563,0.2,2.12927e-07,-353.097553894,0.00641429,1
1.0,200,756.641514853,100,-342.52277891,1.0,,27.3692,-430.748,0.01,1.0,0.01,100.0,200.0,500.0,-342.52277891,1.0,756.641514853,-342.523,0.2,3.50449e-18,-342.52277891,0.01,2
1.19907,200,1171.04137903,100,-343.017281907,1.01662,0.0156369,30.1693,-406.472,0.0027715,1.00824,0.005,196.984989598,196.729711139,500.0,-343.017281907,0.558866,1171.04137903,-341.712,0.2,3.84561e-07,-343.017281907,0.00594635,1
1.0,200,1060.64567846,100,-351.51048741,1.0,,32.4043,-443.542,0.01,1.0,0.01,100.0,200.0,500.0,-351.51048741,1.0,1060.64567846,-351.51,0.2,3.50449e-18,-351.51048741,0.01,2
1.53742,200,1226.70450322,100,-341.566983973,1.0258,0.0239938,33.5278,-411.229,0.00302689,1.0208,0.005,195.520388383,194.96896597,500.0,-341.566983973,0.617968,1226.70450322,-344.879,0.2,5.75654e-07,-341.566983973,0.00753051,1
1.0,200,1244.78330056,100,-344.784794919,1.0,,35.1046,-436.213,0.01,1.0,0.01,100.0,200.0,500.0,-344.784794919,1.0,1244.78330056,-344.785,0.2,3.50449e-18,-344.784794919,0.01,2
1.35625,200,843.058601193,100,-346.887434604,1.01453,0.0134176,32.3461,-410.012,0.00304812,0.989932,0.005,197.3118935,197.134958686,500.0,-346.887434604,0.603487,843.058601193,-344.895,0.2,3.42299e-07,-346.887434604,0.0068502,1
1.0,200,1091.66594874,100,-345.097003,1.0,,32.8748,-432.382,0.01,1.0,0.01,100.0,200.0,500.0,-345.097003,1.0,1091.66594874,-345.097,0.2,3.50449e-18,-345.097003,0.01,2
1.27343,200,1103.73928387,100,-345.510143691,1.01525,0.0122332,32.2147,-411.117,0.00344435,0.997168,0.005,197.581322702,196.996444669,500.0,-345.510143691,0.686919,1103.73928387,-344.308,0.2,3.07571e-07,-345.510143691,0.00638523,1
1.0,200,855.726170214,100,-347.847004578,1.0,,29.1062,-432.767,0.01,1.0,0.01,100.0,200.0,500.0,-347.847004578,1.0,855.726170214,-347.847,0.2,3.50449e-18,-347.847004578,0.01,2
1.61403,200,874.999212921,100,-336.666800832,1.02282,0.0241384,29.2018,-401.636,0.0026522,1.00691,0.005,195.371805129,195.537212256,500.0,-336.666800832,0.534107,874.999212921,-340.907,0.2,5.952e-07,-336.666800832,0.00801473,1
1.0,200,673.592722059,100,-344.002644749,1.0,,25.8236,-426.272,0.01,1.0,0.01,100.0,200.0,500.0,-344.002644749,1.0,673.592722059,-344.003,0.2,3.50449e-18,-344.002644749,0.01,2
1.30119,200,988.87769132,100,-341.313912121,1.02737,0.0318982,29.2104,-400.151,0.00260103,0.992052,0.005,193.751644644,194.671045906,500.0,-341.313912121,0.516071,988.87769132,-341.187,0.2,8.10285e-07,-341.313912121,0.0065581,1
1.0,200,973.964922235,100,-347.486172283,1.0,,31.052,-431.196,0.01,1.0,0.01,100.0,200.0,500.0,-347.486172283,1.0,973.964922235,-347.486,0.2,3.50449e-18,-347.486172283,0.01,2
1.35956,200,826.025181122,100,-342.030757047,1.02264,0.0237928,30.4774,-403.335,0.00298853,1.00038,0.005,195.3781875,195.572588297,500.0,-342.030757047,0.597935,826.025181122,-343.478,0.2,5.94363e-07,-342.030757047,0.00679516,1
1.0,200,733.719076197,100,-342.585501979,1.0,,26.9515,-430.805,0.01,1.0,0.01,100.0,200.0,500.0,-342.585501979,1.0,733.719076197,-342.585,0.2,3.50449e-18,-342.585501979,0.01,2
1.34346,200,920.961257375,100,-343.149874663,1.00979,0.00864104,28.1987,-404.906,0.00354961,0.999353,0.005,198.292924083,198.060970639,500.0,-343.149874663,0.709461,920.961257375,-342.221,0.2,2.16306e-07,-343.149874663,0.00672167,1
1.0,200,1069.67980539,100,-340.888768729,1.0,,32.542,-437.175,0.01,1.0,0.01,100.0,200.0,500.0,-340.888768729,1.0,1069.67980539,-340.889,0.2,3.50449e-18,-340.888768729,0.01,2
1.20423,200,1074.57764657,100,-344.122759501,1.01622,0.0156069,31.7952,-409.991,0.00265557,0.997385,0.005,196.925929564,196.807921484,500.0,-344.122759501,0.529725,1074.57764657,-341.356,0.2,3.92221e-07,-344.122759501,0.00603696,1
1.0,200,1311.00000652,100,-344.560798766,1.0,,36.0262,-445.078,0.01,1.0,0.01,100.0,200.0,500.0,-344.560798766,1.0,1311.00000652,-344.561,0.2,3.50449e-18,-344.560798766,0.01,2
1.48923,200,910.918810151,100,-340.881561782,1.01386,0.0137622,32.459,-413.242,0.00389212,0.995208,0.005,197.272643828,197.265294125,500.0,-340.881561782,0.774693,910.918810151,-341.674,0.2,3.47376e-07,-340.881561782,0.00748199,1
1.0,200,1115.85706444,100,-340.457046059,1.0,,33.237,-426.686,0.01,1.0,0.01,100.0,200.0,500.0,-340.457046059,1.0,1115.85706444,-340.457,0.2,3.50449e-18,-340.457046059,0.01,2
1.4374,200,1197.3435431,100,-343.519440001,1.04621,0.0532679,33.9763,-403.586,0.00158955,0.972806,0.005,189.392888231,191.166657646,500.0,-343.519440001,0.309264,1197.3435431,-339.296,0.2,1.40719e-06,-343.519440001,0.00738789,1
1.0,200,1164.38378538,100,-344.028790848,1.0,,33.952,-437.665,0.01,1.0,0.01,100.0,200.0,500.0,-344.028790848,1.0,1164.38378538,-344.029,0.2,3.50449e-18,-344.028790848,0.01,2
1.46545,200,938.420953899,100,-340.266629212,1.01149,0.0126097,32.2251,-407.953,0.0032105,1.00833,0.005,197.561964732,197.728199765,500.0,-340.266629212,0.647449,938.420953899,-341.363,0.2,3.10055e-07,-340.266629212,0.0072667,1
1.0,200,1431.91414803,100,-346.088038044,1.0,,37.651,-448.739,0.01,1.0,0.01,100.0,200.0,500.0,-346.088038044,1.0,1431.91414803,-346.088,0.2,3.50449e-18,-346.088038044,0.01,2
1.62915,200,1236.87704087,100,-345.5326419,1.02049,0.0238347,34.9857,-417.491,0.00264103,0.998172,0.005,195.350204951,195.984112139,500.0,-345.5326419,0.52724,1236.87704087,-344.166,0.2,5.98052e-07,-345.5326419,0.00816066,1
1.0,200,1085.59862463,100,-340.105219357,1.0,,32.7833,-428.77,0.01,1.0,0.01,100.0,200.0,500.0,-340.105219357,1.0,1085.59862463,-340.105,0.2,3.50449e-18,-340.105219357,0.01,2
1.31498,200,923.480003807,100,-335.833665847,1.02741,0.0270141,30.3723,-400.465,0.00182696,0.992915,0.005,194.691889836,194.663750171,500.0,-335.833665847,0.362802,923.480003807,-336.156,0.2,6.85025e-07,-335.833665847,0.00662181,1
1.0,200,1140.80277321,100,-333.333197026,1.0,,33.6065,-419.663,0.01,1.0,0.01,100.0,200.0,500.0,-333.333197026,1.0,1140.80277321,-333.333,0.2,3.50449e-18,-333.333197026,0.01,2
1.37994,200,1046.94311045,100,-337.983415703,1.02923,0.0281297,32.7066,-400.504,0.00273963,0.985432,0.005,194.396957346,194.319148153,500.0,-337.983415703,0.539943,1046.94311045,-333.743,0.2,7.24189e-07,-337.983415703,0.00700173,1
1.0,200,1065.43960453,100,-342.540771357,1.0,,32.4775,-430.667,0.01,1.0,0.01,100.0,200.0,500.0,-342.540771357,1.0,1065.43960453,-342.541,0.2,3.50449e-18,-342.540771357,0.01,2
1.43689,200,1062.18864191,100,-344.294279048,1.0138,0.0164538,32.1289,-406.203,0.00361739,0.999645,0.005,196.776250241,197.277889439,500.0,-344.294279048,0.72322,1062.18864191,-342.548,0.2,4.11638e-07,-344.294279048,0.007187,1
1.0,200,1303.89676532,100,-345.713678932,1.0,,35.9285,-444.981,0.01,1.0,0.01,100.0,200.0,500.0,-345.713678932,1.0,1303.89676532,-345.714,0.2,3.50449e-18,-345.713678932,0.01,2
1.57161,200,760.357942464,100,-339.264299696,1.02957,0.0364813,30.2385,-411.627,0.00253396,0.997149,0.005,192.955761989,194.25561009,500.0,-339.264299696,0.505348,760.357942464,-340.404,0.2,9.17257e-07,-339.264299696,0.00788054,1
1.0,200,1113.64948203,100,-343.899104526,1.0,,33.2041,-431.353,0.01,1.0,0.01,100.0,200.0,500.0,-343.899104526,1.0,1113.64948203,-343.899,0.2,3.50449e-18,-343.899104526,0.01,2
1.40492,200,800.809174796,100,-336.654730874,1.01309,0.0141104,30.6007,-402.118,0.0039815,0.987885,0.005,197.163567425,197.415870469,500.0,-336.654730874,0.786652,800.809174796,-339.414,0.2,3.61465e-07,-336.654730874,0.00711075,1
1.0,200,924.006049683,100,-336.432388038,1.0,,30.2451,-421.164,0.01,1.0,0.01,100.0,200.0,500.0,-336.432388038,1.0,924.006049683,-336.432,0.2,3.50449e-18,-336.432388038,0.01,2
1.8642,200,1187.48052552,100,-336.84582027,1.02934,0.032618,32.5125,-403.286,0.002475,0.991926,0.005,193.613536125,194.298669239,500.0,-336.84582027,0.491004,1187.48052552,-334.718,0.2,8.28779e-07,-336.84582027,0.00939689,1
1.0,200,825.398049659,100,-335.811830181,1.0,,28.5857,-427.375,0.01,1.0,0.01,100.0,200.0,500.0,-335.811830181,1.0,825.398049659,-335.812,0.2,3.50449e-18,-335.811830181,0.01,2
1.39863,200,783.821574651,100,-334.897634144,1.01827,0.0203022,27.7105,-399.509,0.00300816,1.00274,0.005,196.061033587,196.412040628,500.0,-334.897634144,0.60328,783.821574651,-334.176,0.2,5.04786e-07,-334.897634144,0.00697407,1
1.0,200,921.151200429,100,-335.547305906,1.0,,30.1983,-429.059,0.01,1.0,0.01,100.0,200.0,500.0,-335.547305906,1.0,921.151200429,-335.547,0.2,3.50449e-18,-335.547305906,0.01,2
1.23639,200,1081.24564864,100,-333.137388621,1.01742,0.017899,30.9577,-399.884,0.00283297,1.00929,0.005,196.5633301,196.576240651,500.0,-333.137388621,0.571857,1081.24564864,-333.188,0.2,4.39277e-07,-333.137388621,0.00612505,1
1.0,200,807.822189145,100,-338.525166658,1.0,,28.2797,-426.516,0.01,1.0,0.01,100.0,200.0,500.0,-338.525166658,1.0,807.822189145,-338.525,0.2,3.50449e-18,-338.525166658,0.01,2
1.47417,200,813.830635121,100,-333.41231446,1.02194,0.0211365,28.3943,-397.528,0.00291345,0.991105,0.005,195.80773407,195.707006225,500.0,-333.41231446,0.577508,813.830635121,-334.63,0.2,5.3794e-07,-333.41231446,0.007437,1
1.0,200,838.432493284,100,-336.717977974,1.0,,28.8106,-420.686,0.01,1.0,0.01,100.0,200.0,500.0,-336.717977974,1.0,838.432493284,-336.718,0.2,3.50449e-18,-336.717977974,0.01,2
1.55842,200,1480.78141663,100,-343.296257427,1.02192,0.0291433,32.0157,-411.581,0.00221416,0.997913,0.005,194.34099831,195.710362192,500.0,-343.296257427,0.441908,1480.78141663,-338.269,0.2,7.31632e-07,-343.296257427,0.00780837,1
1.0,200,825.932545978,100,-334.102096545,1.0,,28.595,-425.89,0.01,1.0,0.01,100.0,200.0,500.0,-334.102096545,1.0,825.932545978,-334.102,0.2,3.50449e-18,-334.102096545,0.01,2
1.24062,200,1137.33926809,100,-337.335397249,1.01535,0.0158848,30.7441,-400.136,0.00226003,1.00333,0.005,196.908456642,196.975536345,500.0,-337.335397249,0.453511,1137.33926809,-334.735,0.2,3.94488e-07,-337.335397249,0.00618248,1
1.0,200,811.228308157,100,-334.794130043,1.0,,28.3393,-415.578,0.01,1.0,0.01,100.0,200.0,500.0,-334.794130043,1.0,811.228308157,-334.794,0.2,3.50449e-18,-334.794130043,0.01,2
1.39067,200,972.927944517,100,-335.686037428,1.03476,0.04037,29.6035,-396.141,0.00110174,0.965798,0.005,191.742903039,193.282090871,500.0,-335.686037428,0.212813,972.927944517,-333.101,0.2,1.082e-06,-335.686037428,0.00719961,1
1.0,200,979.330630883,100,-331.952558137,1.0,,31.1374,-432.263,0.01,1.0,0.01,100.0,200.0,500.0,-331.952558137,1.0,979.330630883,-331.953,0.2,3.50449e-18,-331.952558137,0.01,2
1.3524,200,994.689687695,100,-341.261785402,1.02781,0.0280445,29.4685,-406.563,0.00255197,1.01044,0.005,194.679367092,194.58865622,500.0,-341.261785402,0.515723,994.689687695,-334.653,0.2,6.867e-07,-341.261785402,0.00669214,1
1.0,200,854.865065661,100,-337.010371984,1.0,,29.0915,-418.86,0.01,1.0,0.01,100.0,200.0,500.0,-337.010371984,1.0,854.865065661,-337.01,0.2,3.50449e-18,-337.010371984,0.01,2
1.32967,200,915.930267406,100,-342.428295787,1.01164,0.0137429,29.9573,-398.338,0.00339729,1.0118,0.005,197.3638477,197.697816938,500.0,-342.428295787,0.687478,915.930267406,-339.038,0.2,3.35602e-07,-342.428295787,0.0065708,1
1.0,200,1054.59916011,100,-335.699491275,1.0,,32.3118,-435.386,0.01,1.0,0.01,100.0,200.0,500.0,-335.699491275,1.0,1054.59916011,-335.699,0.2,3.50449e-18,-335.699491275,0.01,2
1.35611,200,952.971714869,100,-335.504254878,1.01221,0.0143465,31.8507,-405.678,0.00253324,0.987699,0.005,197.115725602,197.588408987,500.0,-335.504254878,0.500416,952.971714869,-334.76,0.2,3.67652e-07,-335.504254878,0.00686501,1
1.0,200,1163.0076833,100,-341.797586826,1.0,,33.932,-430.929,0.01,1.0,0.01,100.0,200.0,500.0,-341.797586826,1.0,1163.0076833,-341.798,0.2,3.50449e-18,-341.797586826,0.01,2
1.45179,200,985.042906724,100,-339.874163847,1.0329,0.0366482,32.4139,-402.891,0.00219136,0.988855,0.005,192.809808358,193.629144198,500.0,-339.874163847,0.433387,985.042906724,-338.837,0.2,9.36972e-07,-339.874163847,0.00734077,1
1.0,200,1388.22893379,100,-339.394111288,1.0,,37.0722,-433.202,0.01,1.0,0.01,100.0,200.0,500.0,-339.394111288,1.0,1388.22893379,-339.394,0.2,3.50449e-18,-339.394111288,0.01,2
1.41578,200,1119.07040815,100,-342.403554225,1.01523,0.0166164,35.5479,-406.707,0.00278882,0.998347,0.005,196.736518994,197.000400172,500.0,-342.403554225,0.556843,1119.07040815,-339.872,0.2,4.16786e-07,-342.403554225,0.00709063,1
1.0,200,774.028217453,100,-339.295503762,1.0,,27.6819,-422.396,0.01,1.0,0.01,100.0,200.0,500.0,-339.295503762,1.0,774.028217453,-339.296,0.2,3.50449e-18,-339.295503762,0.01,2
1.36841,200,837.26006243,100,-335.30693387,1.01223,0.011958,28.1383,-397.315,0.00265579,1.005,0.005,197.671428927,197.584034257,500.0,-335.30693387,0.533814,837.26006243,-336.56,0.2,2.95982e-07,-335.30693387,0.00680801,1
1.0,200,775.242553871,100,-329.931057738,1.0,,27.7036,-409.206,0.01,1.0,0.01,100.0,200.0,500.0,-329.931057738,1.0,775.242553871,-329.931,0.2,3.50449e-18,-329.931057738,0.01,2
1.36568,200,967.396887225,100,-333.046005967,1.01835,0.0182651,28.7352,-394.374,0.00326645,0.977527,0.005,196.267181612,196.395279363,500.0,-333.046005967,0.63861,967.396887225,-330.325,0.2,4.77864e-07,-333.046005967,0.00698536,1
1.0,200,739.369973793,100,-333.303057296,1.0,,27.0551,-416.243,0.01,1.0,0.01,100.0,200.0,500.0,-333.303057296,1.0,739.369973793,-333.303,0.2,3.50449e-18,-333.303057296,0.01,2
1.75925,200,1054.12564616,100,-335.381462643,1.02538,0.0295576,30.2584,-396.099,0.00318335,1.01439,0.005,194.44261148,195.050158763,500.0,-335.381462643,0.645834,1054.12564616,-332.813,0.2,7.1812e-07,-335.381462643,0.00867143,1
1.0,200,1065.38847852,100,-327.921458114,1.0,,32.4767,-421.373,0.01,1.0,0.01,100.0,200.0,500.0,-327.921458114,1.0,1065.38847852,-327.921,0.2,3.50449e-18,-327.921458114,0.01,2
1.26651,200,921.553332804,100,-330.996493552,1.01677,0.0163144,30.3896,-394.999,0.00265683,0.990741,0.005,196.746340853,196.700902758,500.0,-330.996493552,0.526446,921.553332804,-328.368,0.2,4.15519e-07,-330.996493552,0.00639175,1
1.0,200,1035.11215805,100,-337.538323385,1.0,,32.0119,-429.718,0.01,1.0,0.01,100.0,200.0,500.0,-337.538323385,1.0,1035.11215805,-337.538,0.2,3.50449e-18,-337.538323385,0.01,2
1.48405,200,885.134246513,100,-336.828365787,1.02865,0.0322929,30.4611,-401.331,0.00150566,0.993147,0.005,193.69025363,194.428997767,500.0,-336.828365787,0.299069,885.134246513,-335.223,0.2,8.18502e-07,-336.828365787,0.00747147,1
1.0,200,736.445965438,100,-332.556519899,1.0,,27.0015,-413.849,0.01,1.0,0.01,100.0,200.0,500.0,-332.556519899,1.0,736.445965438,-332.557,0.2,3.50449e-18,-332.556519899,0.01,2
1.80258,200,946.361889764,100,-338.060444485,1.04123,0.0541585,29.5027,-393.992,0.002572,1.00382,0.005,189.847267731,192.080592897,500.0,-338.060444485,0.516364,946.361889764,-332.907,0.2,1.34368e-06,-338.060444485,0.00897864,1
1.0,200,871.188159697,100,-340.202858496,1.0,,29.3679,-425.218,0.01,1.0,0.01,100.0,200.0,500.0,-340.202858496,1.0,871.188159697,-340.203,0.2,3.50449e-18,-340.202858496,0.01,2
1.40798,200,975.625580298,100,-335.383949885,1.0248,0.025248,29.9225,-397.731,0.00285574,1.00408,0.005,195.137631399,195.159519944,500.0,-335.383949885,0.573479,975.625580298,-336.298,0.2,6.26078e-07,-335.383949885,0.00701128,1
1.0,200,799.164830289,100,-329.517119546,1.0,,28.1278,-415.186,0.01,1.0,0.01,100.0,200.0,500.0,-329.517119546,1.0,799.164830289,-329.517,0.2,3.50449e-18,-329.517119546,0.01,2
1.33001,200,924.154570624,100,-331.666331069,1.02236,0.0244705,29.4847,-390.496,0.00204145,1.00603,0.005,195.301593227,195.625562313,500.0,-331.666331069,0.410751,924.154570624,-329.245,0.2,6.04455e-07,-331.666331069,0.00661024,1
1.0,200,836.848557113,100,-325.828508301,1.0,,28.7833,-406.116,0.01,1.0,0.01,100.0,200.0,500.0,-325.828508301,1.0,836.848557113,-325.828,0.2,3.50449e-18,-325.828508301,0.01,2
1.19502,200,1002.9851985,100,-335.538917443,1.01393,0.0138158,30.297,-390.468,0.00312462,1.00484,0.005,197.313670834,197.25200468,500.0,-335.538917443,0.627945,1002.9851985,-329.842,0.2,3.42078e-07,-335.538917443,0.00594633,1
1.0,200,1034.38032089,100,-336.339787172,1.0,,32.0006,-421.942,0.01,1.0,0.01,100.0,200.0,500.0,-336.339787172,1.0,1034.38032089,-336.34,0.2,3.50449e-18,-336.339787172,0.01,2
1.24142,200,752.977908563,100,-337.652828638,1.00799,0.00641822,29.6448,-397.285,0.0039037,0.997989,0.005,198.725758565,198.414196988,500.0,-337.652828638,0.77917,752.977908563,-336.514,0.2,1.61103e-07,-337.652828638,0.00621961,1
1.0,200,926.386974339,100,-330.356696677,1.0,,30.284,-421.194,0.01,1.0,0.01,100.0,200.0,500.0,-330.356696677,1.0,926.386974339,-330.357,0.2,3.50449e-18,-330.356696677,0.01,2
1.45994,200,508.312501972,100,-326.835275598,1.01828,0.0198902,25.6748,-392.191,0.00261841,0.988984,0.005,196.033469026,196.408844501,500.0,-326.835275598,0.517913,508.312501972,-327.375,0.2,5.08395e-07,-326.835275598,0.00738099,1
1.0,200,1030.02132791,100,-335.630724693,1.0,,31.9331,-427.147,0.01,1.0,0.01,100.0,200.0,500.0,-335.630724693,1.0,1030.02132791,-335.631,0.2,3.50449e-18,-335.630724693,0.01,2
1.51534,200,954.555245755,100,-330.779307479,1.01632,0.0185124,31.7839,-397.411,0.00366858,0.989671,0.005,196.308196245,196.788322675,500.0,-330.779307479,0.726137,954.555245755,-332.173,0.2,4.7252e-07,-330.779307479,0.00765578,1
1.0,200,817.254929056,100,-330.234048737,1.0,,28.4444,-413.009,0.01,1.0,0.01,100.0,200.0,500.0,-330.234048737,1.0,817.254929056,-330.234,0.2,3.50449e-18,-330.234048737,0.01,2
1.34466,200,799.890860537,100,-326.767874723,1.00999,0.00927521,28.5408,-395.425,0.00383999,1.00158,0.005,198.176814136,198.022398185,500.0,-326.767874723,0.76921,799.890860537,-327.848,0.2,2.31149e-07,-326.767874723,0.0067127,1
1.0,200,990.171599394,100,-336.201475914,1.0,,31.3093,-421.037,0.01,1.0,0.01,100.0,200.0,500.0,-336.201475914,1.0,990.171599394,-336.201,0.2,3.50449e-18,-336.201475914,0.01,2
1.33268,200,861.048457139,100,-327.374602326,1.0206,0.0247916,30.0004,-392.366,0.00239669,0.99295,0.005,195.118354612,195.963486809,500.0,-327.374602326,0.475958,861.048457139,-330.556,0.2,6.28622e-07,-327.374602326,0.0067107,1
1.0,200,1262.76187192,100,-338.448296268,1.0,,35.3572,-441.069,0.01,1.0,0.01,100.0,200.0,500.0,-338.448296268,1.0,1262.76187192,-338.448,0.2,3.50449e-18,-338.448296268,0.01,2
2.27866,200,1051.1017481,100,-330.173922798,1.01228,0.0230492,33.4473,-406.467,0.00329825,1.00601,0.005,195.568283213,197.573168079,500.0,-330.173922798,0.663616,1051.1017481,-333.459,0.2,5.69365e-07,-330.173922798,0.0113252,1
1.0,200,989.319550337,100,-330.494910168,1.0,,31.2958,-418.41,0.01,1.0,0.01,100.0,200.0,500.0,-330.494910168,1.0,989.319550337,-330.495,0.2,3.50449e-18,-330.494910168,0.01,2
1.16528,200,683.070681442,100,-328.781878028,1.00807,0.00716217,28.5147,-391.562,0.00375484,1.00815,0.005,198.607396872,198.398851887,500.0,-328.781878028,0.757092,683.070681442,-329.146,0.2,1.7617e-07,-328.781878028,0.00577929,1
1.0,200,757.007709543,100,-331.561331115,1.0,,27.3759,-409.539,0.01,1.0,0.01,100.0,200.0,500.0,-331.561331115,1.0,757.007709543,-331.561,0.2,3.50449e-18,-331.561331115,0.01,2
1.84571,200,1137.38126448,100,-331.026298031,1.02508,0.0324514,29.663,-398.41,0.00214434,0.997163,0.005,193.7095852,195.106162691,500.0,-331.026298031,0.427651,1137.38126448,-329.574,0.2,8.15907e-07,-331.026298031,0.00925482,1
1.0,200,841.072373114,100,-331.138652215,1.0,,28.8559,-419.281,0.01,1.0,0.01,100.0,200.0,500.0,-331.138652215,1.0,841.072373114,-331.139,0.2,3.50449e-18,-331.138652215,0.01,2
1.32669,200,888.160463127,100,-328.566257593,1.02077,0.0196354,29.5759,-391.582,0.0029104,0.997484,0.005,196.148438412,195.92991412,500.0,-328.566257593,0.580615,888.160463127,-328.612,0.2,4.93363e-07,-328.566257593,0.00665017,1
1.0,200,721.300013924,100,-329.611223666,1.0,,26.7224,-411.395,0.01,1.0,0.01,100.0,200.0,500.0,-329.611223666,1.0,721.300013924,-329.611,0.2,3.50449e-18,-329.611223666,0.01,2
1.78759,200,979.840814924,100,-336.554402635,1.01417,0.0181798,28.2252,-392.927,0.00281306,1.01166,0.005,196.526478943,197.204891446,500.0,-336.554402635,0.56917,979.840814924,-332.175,0.2,4.44081e-07,-336.554402635,0.00883495,1
1.0,200,720.334413753,100,-334.347050083,1.0,,26.7045,-416.945,0.01,1.0,0.01,100.0,200.0,500.0,-334.347050083,1.0,720.334413753,-334.347,0.2,3.50449e-18,-334.347050083,0.01,2
1.47444,200,1095.47262609,100,-325.48450101,1.02136,0.0242242,29.9786,-392.284,0.00269867,0.997896,0.005,195.273522911,195.817676797,500.0,-325.48450101,0.538598,1095.47262609,-328.596,0.2,6.08162e-07,-325.48450101,0.00738774,1
1.0,200,1145.91832072,100,-331.986652033,1.0,,33.6817,-426.689,0.01,1.0,0.01,100.0,200.0,500.0,-331.986652033,1.0,1145.91832072,-331.987,0.2,3.50449e-18,-331.986652033,0.01,2
1.43656,200,816.937643803,100,-325.192670647,1.01348,0.0141942,30.4645,-395.072,0.00260855,0.997954,0.005,197.203348182,197.34010094,500.0,-325.192670647,0.520643,816.937643803,-327.658,0.2,3.56313e-07,-325.192670647,0.00719753,1
1.0,200,928.92083596,100,-333.35396856,1.0,,30.3254,-418.102,0.01,1.0,0.01,100.0,200.0,500.0,-333.35396856,1.0,928.92083596,-333.354,0.2,3.50449e-18,-333.35396856,0.01,2
1.85946,200,1202.20703967,100,-340.236667198,1.02716,0.0309811,32.2301,-397.151,0.00237769,1.01342,0.005,194.171846355,194.711758468,500.0,-340.236667198,0.481918,1202.20703967,-335.203,0.2,7.54155e-07,-340.236667198,0.00917423,1
1.0,200,1037.46091136,100,-328.641022117,1.0,,32.0482,-419.751,0.01,1.0,0.01,100.0,200.0,500.0,-328.641022117,1.0,1037.46091136,-328.641,0.2,3.50449e-18,-328.641022117,0.01,2
