VanillaAvgRet,VarNormIw,AvgVanillaIw,IterType,EpsThisIter,VarDiscRet,VarRet,AvgDiscRet,BatchSize,VarJ,MaxNormIw,AvgRet,MinNormIw,AvgNormIw,MaxVanillaIw,VarVanillaIw,eRenyi2,ESSClassic,ESSRenyi,AvgEpLen,J,Bound,MinVanillaIw
-5.4496529795651485,5.434597e-20,1.0,2,100,391.91431444254897,391.91431444254897,-5.4496529795651485,500,18.754118,0.0025,-5.4496529795651485,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,32.0,-4.8252826,-12.267243,1.0
-3.744984624983703,0.0019763345,160.557,1,100,213.5881878488657,213.5881878488657,-3.744984624983703,500,14.153129,0.99407774,-3.744984624983703,3.8363913e-07,0.002,79803.07,12736758.0,2.4590917,1.0119505648201559,203.32710953795834,37.65,102.782936,92.34488,0.030797973
-6.107232782669779,3.5044917e-18,1.0,2,100,625.4118013224065,625.4118013224065,-6.107232782669779,500,24.882877,0.01,-6.107232782669779,0.01,0.009999998,1.0,,1.0,100.0,500.0,35.53,-6.1072326,-24.580755,1.0
-2.079183875974918,2.179301e-19,1.0,2,100,327.3097255140547,327.3097255140547,-2.079183875974918,500,21.80948,0.005,-2.079183875974918,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,37.16,-4.0932083,-17.155962,1.0
-5.049392793828783,5.4391416e-20,1.0,2,100,407.16693042053424,407.16693042053424,-5.049392793828783,500,21.252542,0.0033333334,-5.049392793828783,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,44.4,-4.4119363,-15.077629,1.0
-1.151659118086156,5.434597e-20,1.0,2,100,305.0157216674371,305.0157216674371,-1.151659118086156,500,20.401894,0.0025,-1.151659118086156,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,37.41,-3.5968673,-12.833629,1.0
-8.397033699396205,0.0019815685,199.85757,1,100,1039.6510920880596,1039.6510920880596,-8.397033699396205,500,12.633484,0.9953907,-8.397033699396205,6.6554287e-07,0.0020000003,99468.19,19787476.0,1.744066,1.0092827267604643,286.686398338351,45.3,118.40031,105.355316,0.06650689
-6.255748323059634,3.5044917e-18,1.0,2,100,845.7341802480715,845.7341802480715,-6.255748323059634,500,28.935736,0.01,-6.255748323059634,0.01,0.009999998,1.0,,1.0,100.0,500.0,35.84,-6.255748,-29.528946,1.0
-6.12396919154736,2.179301e-19,1.0,2,100,359.21031067289704,359.21031067289704,-6.12396919154736,500,24.422363,0.005,-6.12396919154736,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,40.24,-6.1898584,-22.646496,1.0
-3.118685481332821,5.4391416e-20,1.0,2,100,263.4397526500513,263.4397526500513,-3.118685481332821,500,22.060501,0.0033333334,-3.118685481332821,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,35.21,-5.166135,-18.602922,1.0
-4.388575150670146,5.434597e-20,1.0,2,100,169.0034067102701,169.0034067102701,-4.388575150670146,500,20.17278,0.0025,-4.388575150670146,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,39.02,-4.9717445,-16.608345,1.0
-6.2179351088543635,0.0019398856,63.549713,1,100,440.74383579204374,440.74383579204374,-6.2179351088543635,500,30.157139,0.98488677,-6.2179351088543635,2.1040912e-06,0.0020000003,31294.637,1958589.0,1.9183959,1.0309248604281132,260.6344217190546,40.53,84.42372,70.00787,0.0668572
-2.335875919106845,3.5044917e-18,1.0,2,100,178.7232917890828,178.7232917890828,-2.335875919106845,500,13.301731,0.01,-2.335875919106845,0.01,0.009999998,1.0,,1.0,100.0,500.0,41.43,-2.335876,-9.408531,1.0
-4.774348499538058,2.179301e-19,1.0,2,100,527.1517200733101,527.1517200733101,-4.774348499538058,500,18.732182,0.005,-4.774348499538058,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,42.55,-3.5551124,-12.554649,1.0
-4.400886356975182,5.4391416e-20,1.0,2,100,326.4848012442281,326.4848012442281,-4.400886356975182,500,18.488611,0.0033333334,-4.400886356975182,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,43.36,-3.837037,-11.185128,1.0
-5.207722959826754,5.434597e-20,1.0,2,100,276.4771285368575,276.4771285368575,-5.207722959826754,500,18.03197,0.0025,-5.207722959826754,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,42.96,-4.179708,-10.543342,1.0
-3.592263147661271,0.0019677998,116.06354,1,100,231.30011104244613,231.30011104244613,-3.592263147661271,500,15.591076,0.9919334,-3.592263147661271,8.428622e-07,0.002,57563.652,6626932.5,2.1737044,1.0163301886404372,230.02207810597514,42.19,83.3346,74.942894,0.048912786
-4.631316165525914,3.5044917e-18,1.0,2,100,293.6975422845872,293.6975422845872,-4.631316165525914,500,17.051702,0.01,-4.631316165525914,0.01,0.009999998,1.0,,1.0,100.0,500.0,47.25,-4.6313157,-12.396565,1.0
-3.5631057642687956,2.179301e-19,1.0,2,100,310.62773229718584,310.62773229718584,-3.5631057642687956,500,17.303938,0.005,-3.5631057642687956,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,41.7,-4.097211,-11.389135,1.0
-6.5079326919314635,5.4391416e-20,1.0,2,100,618.1023883055241,618.1023883055241,-6.5079326919314635,500,20.1217,0.0033333334,-6.5079326919314635,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,52.57,-4.900785,-11.334085,1.0
-12.227588432421094,5.434597e-20,1.0,2,100,1108.125211242754,1108.125211242754,-12.227588432421094,500,24.248472,0.0025,-12.227588432421094,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,48.21,-6.732486,-14.391687,1.0
-3.087440593857453,0.0019815275,196.06525,1,100,152.76854941699193,152.76854941699193,-3.087440593857453,500,11.999743,0.99538034,-3.087440593857453,3.216761e-07,0.0019999999,97579.75,19043258.0,2.2475626,1.0093036908490471,222.46320951152762,42.38,110.94508,100.67475,0.031534754
-4.3110164961182615,3.5044917e-18,1.0,2,100,191.67530631828888,191.67530631828888,-4.3110164961182615,500,13.775288,0.01,-4.3110164961182615,0.01,0.009999998,1.0,,1.0,100.0,500.0,45.01,-4.3110166,-10.776243,1.0
-5.184809951258902,2.179301e-19,1.0,2,100,249.89085329742852,249.89085329742852,-5.184809951258902,500,14.790744,0.005,-5.184809951258902,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,47.7,-4.747913,-10.634269,1.0
-1.9368619838537733,5.4391416e-20,1.0,2,100,228.3994281611766,228.3994281611766,-1.9368619838537733,500,14.932243,0.0033333334,-1.9368619838537733,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,42.26,-3.8108964,-8.617085,1.0
-6.140614278694991,5.434597e-20,1.0,2,100,268.1056221161595,268.1056221161595,-6.140614278694991,500,15.316747,0.0025,-6.140614278694991,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,43.21,-4.393326,-8.555608,1.0
-3.4742815602560544,0.0019938862,648.6335,1,100,260.3995347752913,260.3995347752913,-3.4742815602560544,500,3.203422,0.9984734,-3.4742815602560544,9.698563e-08,0.0019999996,323821.66,209719650.0,2.4014187,1.003060154977345,208.21025626769708,44.24,90.535225,84.76609,0.031454064
-7.33489391534414,3.5044917e-18,1.0,2,100,1219.464649761555,1219.464649761555,-7.33489391534414,500,34.74579,0.01,-7.33489391534414,0.01,0.009999998,1.0,,1.0,100.0,500.0,56.03,-7.3348937,-28.388441,1.0
-5.161766316773578,2.179301e-19,1.0,2,100,228.4479648191584,228.4479648191584,-5.161766316773578,500,26.793606,0.005,-5.161766316773578,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,51.0,-6.24833,-21.135437,1.0
-7.064805000564015,5.4391416e-20,1.0,2,100,545.3143849292037,545.3143849292037,-7.064805000564015,500,25.665154,0.0033333334,-7.064805000564015,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,51.54,-6.5204887,-18.675758,1.0
-5.125360273019143,5.434597e-20,1.0,2,100,359.7485996721266,359.7485996721266,-5.125360273019143,500,24.154253,0.0025,-5.125360273019143,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,52.1,-6.1717067,-16.69848,1.0
-7.398063457922092,0.0019783536,185.08759,1,100,416.0396845099739,416.0396845099739,-7.398063457922092,500,12.1653595,0.9945845,-7.398063457922092,8.278828e-07,0.0019999999,92042.62,16943316.0,1.8203517,1.0109196441889075,274.6721935909621,57.71,96.45895,83.75561,0.07661541
-4.40410511961003,3.5044917e-18,1.0,2,100,224.08693699251123,224.08693699251123,-4.40410511961003,500,14.894498,0.01,-4.40410511961003,0.01,0.009999998,1.0,,1.0,100.0,500.0,53.41,-4.404105,-9.448978,1.0
-5.336148448443905,2.179301e-19,1.0,2,100,284.3456560029705,284.3456560029705,-5.336148448443905,500,15.871084,0.005,-5.336148448443905,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,61.3,-4.8701267,-8.437391,1.0
-10.524563408121683,5.4391416e-20,1.0,2,100,597.5449692536848,597.5449692536848,-10.524563408121683,500,19.293066,0.0033333334,-10.524563408121683,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,53.85,-6.7549396,-12.988713,1.0
-3.717803583793143,5.434597e-20,1.0,2,100,762.4297505266387,762.4297505266387,-3.717803583793143,500,21.670204,0.0025,-3.717803583793143,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,66.42,-5.995655,-11.394261,1.0
-2.766552476471689,0.001989133,356.83673,1,100,373.21875835801603,373.21875835801603,-2.766552476471689,500,6.4178944,0.9972849,-2.766552476471689,1.8849967e-07,0.0020000003,177933.94,63320280.0,2.1989539,1.0054523751527311,227.38085028202616,47.15,102.97025,95.8099,0.0336318
-6.433617058742993,3.5044917e-18,1.0,2,100,721.2302578647514,721.2302578647514,-6.433617058742993,500,26.721115,0.01,-6.433617058742993,0.01,0.009999998,1.0,,1.0,100.0,500.0,52.11,-6.433617,-16.989885,1.0
-5.748408146040503,2.179301e-19,1.0,2,100,727.7004976433005,727.7004976433005,-5.748408146040503,500,26.783167,0.005,-5.748408146040503,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,56.67,-6.091013,-17.869709,1.0
-2.3199034884715943,5.4391416e-20,1.0,2,100,613.8489439523063,613.8489439523063,-2.3199034884715943,500,26.152552,0.0033333334,-2.3199034884715943,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,47.22,-4.8339763,-14.451241,1.0
-4.9972277947063555,5.434597e-20,1.0,2,100,553.666372139574,553.666372139574,-4.9972277947063555,500,25.495182,0.0025,-4.9972277947063555,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,52.94,-4.874789,-13.203586,1.0
-3.528029985145194,0.0019867073,294.72623,1,100,396.6573808200576,396.6573808200576,-3.528029985145194,500,10.956323,0.99667794,-3.528029985145194,7.395511e-08,0.0019999999,146873.56,43143108.0,2.6286507,1.0066773451305637,190.21165748782806,53.52,147.3063,135.22835,0.010898255
-1.8538198563482344,3.5044917e-18,1.0,2,100,469.6911791673171,469.6911791673171,-1.8538198563482344,500,21.563726,0.01,-1.8538198563482344,0.01,0.009999998,1.0,,1.0,100.0,500.0,42.64,-1.8538201,-14.132619,1.0
-2.2330423754357414,2.179301e-19,1.0,2,100,125.16448638616646,125.16448638616646,-2.2330423754357414,500,17.160696,0.005,-2.2330423754357414,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,53.1,-2.0434313,-10.725853,1.0
-2.0714611168047306,5.4391416e-20,1.0,2,100,385.20576992980904,385.20576992980904,-2.0714611168047306,500,17.98456,0.0033333334,-2.0714611168047306,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,53.86,-2.0527742,-9.141942,1.0
-3.8030294400946145,5.434597e-20,1.0,2,100,509.317299255324,509.317299255324,-3.8030294400946145,500,19.214933,0.0025,-3.8030294400946145,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,54.46,-2.4903383,-8.629738,1.0
-3.452548618467322,0.0019901681,407.47745,1,100,823.8397983873908,823.8397983873908,-3.452548618467322,500,7.431185,0.99754393,-3.452548618467322,1.6069892e-07,0.0019999999,203238.33,82610824.0,2.194429,1.0049302376423712,227.84971309531338,61.41,137.19974,129.06522,0.032740593
-0.9875068295895619,3.5044917e-18,1.0,2,100,481.4610494175845,481.4610494175845,-0.9875068295895619,500,21.832233,0.01,-0.9875068295895619,0.01,0.009999998,1.0,,1.0,100.0,500.0,56.57,-0.98750675,-10.301039,1.0
-0.9917422632379751,2.179301e-19,1.0,2,100,408.52928684748866,408.52928684748866,-0.9917422632379751,500,20.98917,0.005,-0.9917422632379751,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,58.83,-0.98962456,-7.575286,1.0
-1.3209485796122058,5.4391416e-20,1.0,2,100,210.04746753939037,210.04746753939037,-1.3209485796122058,500,19.053524,0.0033333334,-1.3209485796122058,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,48.0,-1.1000658,-6.4772353,1.0
-0.6334993486910492,5.434597e-20,1.0,2,100,395.7644336130588,395.7644336130588,-0.6334993486910492,500,19.242405,0.0025,-0.6334993486910492,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,48.53,-0.98342425,-5.64019,1.0
0.33667890979708426,0.0019944871,688.587,1,100,520.1915455373232,520.1915455373232,0.33667890979708426,500,3.441357,0.99862355,0.33667890979708426,1.3792058e-07,0.002,343819.6,236422510.0,2.094657,1.0027586144867389,238.70257197322718,52.43,114.03939,107.81885,0.04748516
-3.4118356215056957,3.5044917e-18,1.0,2,100,572.7159010508522,572.7159010508522,-3.4118356215056957,500,23.811525,0.01,-3.4118356215056957,0.01,0.009999998,1.0,,1.0,100.0,500.0,60.87,-3.4118357,-13.275158,1.0
-6.851164146298947,2.179301e-19,1.0,2,100,1414.5447008035544,1414.5447008035544,-6.851164146298947,500,31.411005,0.005,-6.851164146298947,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,59.71,-5.1314993,-19.867664,1.0
-0.7833974302941814,5.4391416e-20,1.0,2,100,387.91937350265886,387.91937350265886,-0.7833974302941814,500,28.106623,0.0033333334,-0.7833974302941814,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,47.47,-3.6821325,-15.714161,1.0
-3.9867235281008093,5.434597e-20,1.0,2,100,1399.3402571496933,1399.3402571496933,-3.9867235281008093,500,30.640509,0.0025,-3.9867235281008093,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,71.19,-3.7582798,-14.178322,1.0
1.1413813624328168,0.001973698,140.21048,1,100,1261.219160829848,1261.219160829848,1.1413813624328168,500,33.99711,0.99341583,1.1413813624328168,8.4880384e-08,0.002,69643.66,9700220.0,2.2934244,1.013299349900576,218.01460165735224,65.05,232.37416,218.25995,0.00595056
-3.38531017209789,3.5044917e-18,1.0,2,100,346.47537078344817,346.47537078344817,-3.38531017209789,500,18.520546,0.01,-3.38531017209789,0.01,0.009999998,1.0,,1.0,100.0,500.0,56.9,-3.3853102,-11.11359,1.0
-1.5281061921663737,2.179301e-19,1.0,2,100,176.09898132198563,176.09898132198563,-1.5281061921663737,500,16.11014,0.005,-1.5281061921663737,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,54.34,-2.456708,-7.9214277,1.0
-6.3094505716215465,5.4391416e-20,1.0,2,100,872.9673987508019,872.9673987508019,-6.3094505716215465,500,21.549994,0.0033333334,-6.3094505716215465,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,57.63,-3.740956,-13.675713,1.0
0.23919462522103824,5.434597e-20,1.0,2,100,1151.2932122510474,1151.2932122510474,0.23919462522103824,500,25.223343,0.0025,0.23919462522103824,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,71.34,-2.745918,-11.34967,1.0
-4.939076589066004,0.0019519954,80.68208,1,100,1789.6654334572986,1789.6654334572986,-4.939076589066004,500,47.232693,0.9879499,-4.939076589066004,1.9339782e-06,0.002,39854.93,3176676.0,2.1427696,1.0245423016456487,233.34286887670964,68.72,174.30638,156.57962,0.078018695
-1.0864263875958522,3.5044917e-18,1.0,2,100,1335.1387661648082,1335.1387661648082,-1.0864263875958522,500,36.35639,0.01,-1.0864263875958522,0.01,0.009999998,1.0,,1.0,100.0,500.0,82.51,-1.086426,-16.275156,1.0
2.0318324997892394,2.179301e-19,1.0,2,100,453.27598136379504,453.27598136379504,2.0318324997892394,500,29.79423,0.005,2.0318324997892394,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,62.42,0.472703,-10.267351,1.0
-4.6753025274638755,5.4391416e-20,1.0,2,100,700.8220846651319,700.8220846651319,-4.6753025274638755,500,28.791632,0.0033333334,-4.6753025274638755,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,71.35,-1.2432988,-10.012515,1.0
4.595699812939082,5.434597e-20,1.0,2,100,1313.5081236129515,1313.5081236129515,4.595699812939082,500,30.874008,0.0025,4.595699812939082,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,70.31,0.21645057,-8.81996,1.0
-3.815578711835941,0.001989919,430.5193,1,100,576.9939445748054,576.9939445748054,-3.815578711835941,500,11.280184,0.9974816,-3.815578711835941,1.1781749e-07,0.0019999996,214717.53,92206300.0,2.921391,1.0050558863897907,171.15134476686177,69.08,214.23376,200.41925,0.025361352
-1.1294099342973467,3.5044917e-18,1.0,2,100,1391.94909741331,1391.94909741331,-1.1294099342973467,500,37.12182,0.01,-1.1294099342973467,0.01,0.009999998,1.0,,1.0,100.0,500.0,68.53,-1.1294105,-18.119854,1.0
0.44285584210406415,2.179301e-19,1.0,2,100,842.6348655286591,842.6348655286591,0.44285584210406415,500,33.26766,0.005,0.44285584210406415,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,63.1,-0.34327757,-12.357336,1.0
0.936101093414593,5.4391416e-20,1.0,2,100,318.88646578910647,318.88646578910647,0.936101093414593,500,29.041708,0.0033333334,0.936101093414593,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,58.08,0.08318271,-9.726254,1.0
-5.08364972600218,5.434597e-20,1.0,2,100,944.8797835695631,944.8797835695631,-5.08364972600218,500,29.519978,0.0025,-5.08364972600218,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,69.57,-1.2085257,-9.703748,1.0
0.2605690665417795,0.001973569,147.58186,1,100,737.2219572108504,737.2219572108504,0.2605690665417795,500,22.718151,0.99338347,0.2605690665417795,7.359938e-07,0.0020000003,73302.69,10746281.0,1.8689446,1.0133656269598719,267.53066301718525,69.08,155.56618,145.17851,0.054309666
4.409915819826099,3.5044917e-18,1.0,2,100,856.2039277226311,856.2039277226311,4.409915819826099,500,29.11429,0.01,4.409915819826099,0.01,0.009999998,1.0,,1.0,100.0,500.0,59.02,4.4099154,-10.089617,1.0
-0.2688354486365791,2.179301e-19,1.0,2,100,1096.47801257297,1096.47801257297,-0.2688354486365791,500,31.17772,0.005,-0.2688354486365791,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,73.91,2.07054,-8.1821785,1.0
0.7580185144413466,5.4391416e-20,1.0,2,100,577.8514748771721,577.8514748771721,0.7580185144413466,500,28.96735,0.0033333334,0.7580185144413466,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,66.22,1.6330329,-6.7382765,1.0
-4.034181096150486,5.434597e-20,1.0,2,100,407.2328321946,407.2328321946,-4.034181096150486,500,27.131947,0.0025,-4.034181096150486,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,65.13,0.21622942,-7.033537,1.0
-3.218674865425307,0.0010000559,8.719745,1,100,690.9262029142644,690.9262029142644,-3.218674865425307,500,614.6219,0.7048259,-3.218674865425307,5.567769e-08,0.0019999999,3072.951,19009.547,11.406231,1.9958971360701687,43.835689740223906,63.11,134.05702,112.15723,0.00024274763
0.9665605532656386,3.5044917e-18,1.0,2,100,786.3339625795904,786.3339625795904,0.9665605532656386,500,27.901087,0.01,0.9665605532656386,0.01,0.009999998,1.0,,1.0,100.0,500.0,70.65,0.96656036,-9.086172,1.0
-0.36534538063179356,2.179301e-19,1.0,2,100,751.68857179492,751.68857179492,-0.36534538063179356,500,27.600084,0.005,-0.36534538063179356,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,73.4,0.30060744,-8.998055,1.0
4.425238305648263,5.4391416e-20,1.0,2,100,559.5352695073965,559.5352695073965,4.425238305648263,500,26.386934,0.0033333334,4.425238305648263,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,66.61,1.6754843,-5.9168425,1.0
-0.12035682499511388,5.434597e-20,1.0,2,100,1281.5930559878614,1281.5930559878614,-0.12035682499511388,500,28.982782,0.0025,-0.12035682499511388,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,70.09,1.2265244,-7.526924,1.0
-2.2158361131621644,0.001968089,166.15341,1,100,542.8612942752125,542.8612942752125,-2.2158361131621644,500,11.556363,0.9920049,-2.2158361131621644,1.987635e-08,0.0020000003,82412.49,13583233.0,3.2170327,1.0161814406762166,155.42272993096603,65.74,99.11438,85.07164,0.0016512616
5.839652141216335,3.5044917e-18,1.0,2,100,935.6590926928079,935.6590926928079,5.839652141216335,500,30.435219,0.01,5.839652141216335,0.01,0.009999998,1.0,,1.0,100.0,500.0,77.0,5.839652,-6.109351,1.0
-4.539324296725843,2.179301e-19,1.0,2,100,1352.5701687304334,1352.5701687304334,-4.539324296725843,500,34.052963,0.005,-4.539324296725843,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,76.57,0.6501641,-11.133741,1.0
7.611234150624801,5.4391416e-20,1.0,2,100,1292.995473145191,1292.995473145191,7.611234150624801,500,34.792618,0.0033333334,7.611234150624801,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,82.72,2.9705207,-6.650997,1.0
5.785752593096389,5.434597e-20,1.0,2,100,1204.8705802780587,1204.8705802780587,5.785752593096389,500,34.75034,0.0025,5.785752593096389,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,87.75,3.6743288,-4.6581507,1.0
2.029028644883938,1.6902495e-16,0.99999994,1,100,847.597419148561,847.597419148561,2.029028644883938,500,33.679916,0.0020000483,2.029028644883938,0.0019999468,0.002,1.0000241,4.2215998e-11,1.0000076,500.00003090667116,499.996185331838,68.6,3.3454003,-4.1074247,0.99997336
3.319186406135971,3.5044917e-18,1.0,2,100,1885.9025880507997,1885.9025880507997,3.319186406135971,500,43.209297,0.01,3.319186406135971,0.01,0.009999998,1.0,,1.0,100.0,500.0,77.16,3.3191867,-13.126181,1.0
3.3606773376498182,2.179301e-19,1.0,2,100,475.65820599833637,475.65820599833637,3.3606773376498182,500,34.190247,0.005,3.3606773376498182,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,69.79,3.3399322,-8.288698,1.0
-3.8380610836762052,5.4391416e-20,1.0,2,100,619.3711165270743,619.3711165270743,-3.8380610836762052,500,31.54612,0.0033333334,-3.8380610836762052,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,75.08,0.9472674,-8.547469,1.0
1.6273773156906015,5.434597e-20,1.0,2,100,975.0934025041408,975.0934025041408,1.6273773156906015,500,31.429134,0.0025,1.6273773156906015,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,81.25,1.1172949,-7.105389,1.0
4.296430103177318,3.054669e-18,1.0000005,1,100,880.6633032805835,880.6633032805835,4.296430103177318,500,31.084099,0.0020000078,4.296430103177318,0.0019999943,0.0019999999,1.0000043,7.870151e-13,1.0,500.00000739257075,500.0,86.34,1.7531304,-5.6014614,0.99999756
1.7644890462667389,3.5044917e-18,1.0,2,100,517.0154294919635,517.0154294919635,1.7644890462667389,500,22.623997,0.01,1.7644890462667389,0.01,0.009999998,1.0,,1.0,100.0,500.0,70.14,1.764489,-8.163869,1.0
5.121376095111138,2.179301e-19,1.0,2,100,1073.9922378782683,1073.9922378782683,5.121376095111138,500,28.113447,0.005,5.121376095111138,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,87.56,3.4429321,-7.4367437,1.0
-1.2929503784502807,5.4391416e-20,1.0,2,100,1044.0008232560626,1044.0008232560626,-1.2929503784502807,500,29.60431,0.0033333334,-1.2929503784502807,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,79.98,1.8643045,-7.0189133,1.0
-0.5980643562931729,5.434597e-20,1.0,2,100,1130.1215346779688,1130.1215346779688,-0.5980643562931729,500,30.629288,0.0025,-0.5980643562931729,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,76.82,1.2487124,-6.44438,1.0
3.8561610799161894,7.078819e-19,1.0000001,1,100,953.3802029233897,953.3802029233897,3.8561610799161894,500,30.665615,0.0020000034,3.8561610799161894,0.001999997,0.0020000003,1.0000018,1.6054137e-13,1.0,499.9999823785339,500.0,74.25,1.7702037,-6.598892,0.99999857
-3.6020410655590727,3.5044917e-18,1.0,2,100,723.7151443725907,723.7151443725907,-3.6020410655590727,500,26.767105,0.01,-3.6020410655590727,0.01,0.009999998,1.0,,1.0,100.0,500.0,75.51,-3.602041,-13.987804,1.0
-3.3288298467215993,2.179301e-19,1.0,2,100,1091.2686676800333,1091.2686676800333,-3.3288298467215993,500,29.973915,0.005,-3.3288298467215993,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,77.7,-3.4654357,-12.134534,1.0
6.815745099869851,5.4391416e-20,1.0,2,100,1120.2346915003134,1120.2346915003134,6.815745099869851,500,31.498001,0.0033333334,6.815745099869851,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,83.58,-0.038375452,-7.116664,1.0
1.2510814501827645,5.434597e-20,1.0,2,100,1327.3213327299043,1327.3213327299043,1.2510814501827645,500,32.75541,0.0025,1.2510814501827645,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,90.36,0.2839886,-5.9469037,1.0
4.595324563252593,3.143969e-19,1.0,1,100,1302.3507369116878,1302.3507369116878,4.595324563252593,500,33.454044,0.002000002,4.595324563252593,0.0019999961,0.002,1.000001,6.750156e-14,1.0,500.00000664260017,500.0,77.28,1.1462567,-5.974163,0.9999981
-0.16782486729929247,3.5044917e-18,1.0,2,100,1133.8080197059267,1133.8080197059267,-0.16782486729929247,500,33.50328,0.01,-0.16782486729929247,0.01,0.009999998,1.0,,1.0,100.0,500.0,89.82,-0.1678251,-11.15955,1.0
4.564031578169803,2.179301e-19,1.0,2,100,1274.079567163466,1274.079567163466,4.564031578169803,500,34.604942,0.005,4.564031578169803,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,84.23,2.1981034,-8.044226,1.0
1.129815261478372,5.4391416e-20,1.0,2,100,782.4309696944221,782.4309696944221,1.129815261478372,500,32.508316,0.0033333334,1.129815261478372,0.0033333334,0.0033333336,1.0,,1.0,299.999969473632,500.0,70.2,1.8420074,-6.5208187,1.0
1.0345362263962183,5.434597e-20,1.0,2,100,1069.1002082865314,1069.1002082865314,1.0345362263962183,500,32.51642,0.0025,1.0345362263962183,0.0025,0.0024999997,1.0,,1.0,400.0,500.0,77.09,1.6401403,-5.6022797,1.0
2.5750753388353487,5.431875e-20,1.0,1,100,964.763728802718,964.763728802718,2.5750753388353487,500,32.20275,0.002,2.5750753388353487,0.002,0.0020000003,1.0,,1.0,500.00000664260017,500.0,84.5,1.8271271,-4.6506906,1.0
8.36684547857555,3.5044917e-18,1.0,2,100,1819.4114094133263,1819.4114094133263,8.36684547857555,500,42.44075,0.01,8.36684547857555,0.01,0.009999998,1.0,,1.0,100.0,500.0,85.59,8.366845,-7.5517874,1.0
1.2285573370247207,2.179301e-19,1.0,2,100,959.2566892456188,959.2566892456188,1.2285573370247207,500,37.25828,0.005,1.2285573370247207,0.005,0.0049999994,1.0,,1.0,200.00000010221265,500.0,75.49,4.797701,-6.4584723,1.0
