BatchSize,VarVanillaIw,VarDiscRet,Delta,MaxVanillaIw,AvgRet,AvgVanillaIw,IterType,VarJ,eRenyi2,Bound,ESSClassic,MinVanillaIw,VarNormIw,J,AvgNormIw,AvgDiscRet,ESSRenyi,VarRet,MaxNormIw,MinNormIw,VanillaAvgRet,EpsThisIter,AvgEpLen
200,,4901.20745917,0.7,1.0,-81.3605790307,1.0,2,69.6577,1.0,-108.669,100.0,1.0,3.50449e-18,-81.3606,0.01,-81.3605790307,200.0,4901.20745917,0.01,0.01,-81.3605790307,100,113.9
200,0.282356,6084.51575718,0.7,2.39979,-81.9686076142,0.9172,1,66.44,1.30358,-97.5702,149.92967992,0.0286365,8.39091e-06,-75.5234,0.005,-81.9686076142,153.42403619,6084.51575718,0.0130821,0.000156108,-81.9686076142,100,113.76
200,,7226.5748674,0.7,1.0,-86.1785952529,1.0,2,84.5832,1.0,-113.487,100.0,1.0,3.50449e-18,-86.1786,0.01,-86.1785952529,200.0,7226.5748674,0.01,0.01,-86.1785952529,100,118.27
200,0.903809,4969.46153274,0.7,12.5555,-78.6231382868,1.07776,1,69.048,1.2198,-99.9089,112.726547365,0.193411,1.94524e-05,-78.5821,0.005,-78.6231382868,163.961241653,4969.46153274,0.0582482,0.000897281,-78.6231382868,100,110.17
200,,1374.355046,0.7,1.0,-67.8118201427,1.0,2,36.8865,1.0,-95.1202,100.0,1.0,3.50449e-18,-67.8118,0.01,-67.8118201427,200.0,1374.355046,0.01,0.01,-67.8118201427,100,97.99
200,0.134517,7087.73524614,0.7,3.82436,-87.7067633045,1.02581,1,56.1848,1.11346,-95.7778,177.431701152,0.71028,3.19584e-06,-75.4018,0.005,-87.7067633045,179.621041632,7087.73524614,0.0186407,0.00346205,-87.7067633045,100,121.4
200,,10341.2008529,0.7,1.0,-97.2644079033,1.0,2,101.182,1.0,-124.574,100.0,1.0,3.50449e-18,-97.2644,0.01,-97.2644079033,200.0,10341.2008529,0.01,0.01,-97.2644079033,100,131.74
200,0.00316509,6081.16312453,0.7,1.39028,-82.9605506659,1.00026,1,90.2789,1.0028,-109.405,199.372478831,0.956141,7.90855e-08,-90.0668,0.005,-82.9605506659,199.442301028,6081.16312453,0.00694956,0.00477944,-82.9605506659,100,114.77
200,,2575.90591651,0.7,1.0,-71.7766049936,1.0,2,50.499,1.0,-99.0842,100.0,1.0,3.50449e-18,-71.7766,0.01,-71.7766049936,200.0,2575.90591651,0.01,0.01,-71.7766049936,100,101.85
200,0.11757,4932.66629523,0.7,1.74226,-80.0157420264,0.971401,1,52.8524,1.11746,-93.9121,177.940349725,0.107015,3.11487e-06,-73.4997,0.005,-80.0157420264,178.976882441,4932.66629523,0.00896775,0.000550831,-80.0157420264,100,111.85
200,,8172.30730556,0.7,1.0,-91.597642245,1.0,2,89.9477,1.0,-118.908,100.0,1.0,3.50449e-18,-91.5976,0.01,-91.597642245,200.0,8172.30730556,0.01,0.01,-91.597642245,100,125.5
200,0.331945,6120.75824995,0.7,3.65381,-80.4536206751,1.04333,1,69.4738,1.26751,-102.387,153.442374397,0.428746,7.62363e-06,-80.6454,0.005,-80.4536206751,157.790194505,6120.75824995,0.0175103,0.0020547,-80.4536206751,100,111.63
200,,2575.56038528,0.7,1.0,-73.9157152848,1.0,2,50.4956,1.0,-101.221,100.0,1.0,3.50449e-18,-73.9157,0.01,-73.9157152848,200.0,2575.56038528,0.01,0.01,-73.9157152848,100,104.6
200,0.226319,2634.87776677,0.7,1.55798,-71.287253657,0.955088,1,28.5,1.19929,-89.2482,160.40253717,0.00589656,6.2026e-06,-68.1038,0.005,-71.287253657,166.765430449,2634.87776677,0.0081562,3.08692e-05,-71.287253657,100,100.55
200,,13183.3540211,0.7,1.0,-109.441294755,1.0,2,114.243,1.0,-136.75,100.0,1.0,3.50449e-18,-109.441,0.01,-109.441294755,200.0,13183.3540211,0.01,0.01,-109.441294755,100,146.02
300,165.963,2564.51912657,0.7,169.59,-71.287253657,3.19285,,75.1272,3.28516,-110.466,11.628845152,0.641858,0.000407,-75.4667,0.005,-75.3947891034,91.3197446455,2634.87776677,0.265578,0.00100515,-71.287253657,100,100.55
300,0.745486,8250.43788327,0.7,2.71978,-89.9313715249,0.974001,1,36.4767,1.70165,-90.3205,168.237348879,0.000158381,8.73128e-06,-69.7537,0.00333333,-89.9313715249,176.299360453,8250.43788327,0.00930793,5.4203e-07,-89.9313715249,100,123.39
300,,10502.619184,0.7,1.0,-94.0996534707,1.0,2,101.969,1.0,-121.408,100.0,1.0,3.50449e-18,-94.0997,0.01,-94.0996534707,300.0,10502.619184,0.01,0.01,-94.0996534707,100,127.21
300,,6034.39399194,0.7,1.0,-82.7524418141,1.0,2,90.6532,1.0,-107.736,200.000000102,1.0,2.1793e-19,-88.4261,0.005,-82.7524418141,300.0,6034.39399194,0.005,0.005,-82.7524418141,100,115.48
300,0.0380616,4963.480284,0.7,2.39857,-78.6943934059,1.00594,1,82.6542,1.04213,-100.624,289.159977647,0.833119,4.17923e-07,-84.5292,0.00333333,-78.6943934059,287.87324063,4963.480284,0.00794798,0.00276065,-78.6943934059,100,109.92
300,,8308.7269992,0.7,1.0,-89.3997093154,1.0,2,90.6953,1.0,-116.708,100.0,1.0,3.50449e-18,-89.3997,0.01,-89.3997093154,300.0,8308.7269992,0.01,0.01,-89.3997093154,100,122.34
300,,6115.50276826,0.7,1.0,-81.0486874704,1.0,2,84.6016,1.0,-104.534,200.000000102,1.0,2.1793e-19,-85.2242,0.005,-81.0486874704,300.0,6115.50276826,0.005,0.005,-81.0486874704,100,112.56
300,1.14166,6095.69843435,0.7,3.48188,-82.2601766245,0.97912,1,66.9581,2.08643,-96.3734,137.180128577,2.39497e-09,1.32319e-05,-73.5995,0.00333333,-82.2601766245,143.785958882,6095.69843435,0.0118538,8.15349e-12,-82.2601766245,100,114.11
300,,1348.90424139,0.7,1.0,-71.5950764759,1.0,2,36.5433,1.0,-98.8593,100.0,1.0,3.50449e-18,-71.5951,0.01,-71.5950764759,300.0,1348.90424139,0.01,0.01,-71.5950764759,100,103.15
300,,6075.01996383,0.7,1.0,-83.078157309,1.0,2,60.8918,1.0,-96.6464,200.000000102,1.0,2.1793e-19,-77.3366,0.005,-83.078157309,300.0,6075.01996383,0.005,0.005,-83.078157309,100,115.25
300,0.044148,2573.90671441,0.7,2.17403,-71.0581384082,1.00519,1,52.3694,1.04646,-90.506,287.480848305,0.797402,4.85484e-07,-74.3775,0.00333333,-71.0581384082,286.681813087,2573.90671441,0.00720937,0.00264429,-71.0581384082,100,100.97
300,,3791.45760871,0.7,1.0,-76.5285457639,1.0,2,61.2662,1.0,-103.837,100.0,1.0,3.50449e-18,-76.5285,0.01,-76.5285457639,300.0,3791.45760871,0.01,0.01,-76.5285457639,100,107.57
300,,6112.09829964,0.7,1.0,-82.6077038175,1.0,2,70.0821,1.0,-98.8781,200.000000102,1.0,2.1793e-19,-79.5681,0.005,-82.6077038175,300.0,6112.09829964,0.005,0.005,-82.6077038175,100,114.38
300,1.18068,6059.1873375,0.7,4.32231,-84.7804944766,1.01636,1,61.3652,2.02577,-95.7124,140.242082763,0.000922552,1.26997e-05,-73.272,0.00333333,-84.7804944766,148.091944992,6059.1873375,0.0141757,3.02566e-06,-84.7804944766,100,117.42
300,,6054.51900088,0.7,1.0,-83.6644536267,1.0,2,77.4208,1.0,-110.973,100.0,1.0,3.50449e-18,-83.6645,0.01,-83.6644536267,300.0,6054.51900088,0.01,0.01,-83.6644536267,100,115.42
300,,7108.27543882,0.7,1.0,-88.4952843237,1.0,2,80.7553,1.0,-105.39,200.000000102,1.0,2.1793e-19,-86.0799,0.005,-88.4952843237,300.0,7108.27543882,0.005,0.005,-88.4952843237,100,122.0
300,0.201484,8363.93823562,0.7,4.95139,-88.8411300911,0.975337,1,74.3144,1.18929,-100.387,247.709417101,0.2997,2.35336e-06,-83.1928,0.00333333,-88.8411300911,252.250928782,8363.93823562,0.016922,0.00102426,-88.8411300911,100,121.29
300,,4895.21561514,0.7,1.0,-80.9368105029,1.0,2,69.6151,1.0,-108.245,100.0,1.0,3.50449e-18,-80.9368,0.01,-80.9368105029,300.0,4895.21561514,0.01,0.01,-80.9368105029,100,113.09
300,,7181.85438916,0.7,1.0,-85.8779636577,1.0,2,77.358,1.0,-102.717,200.000000102,1.0,2.1793e-19,-83.4074,0.005,-85.8779636577,300.0,7181.85438916,0.005,0.005,-85.8779636577,100,118.85
300,0.0774776,8290.72006203,0.7,1.42056,-89.7595399497,1.0293,1,80.6566,1.09566,-100.658,279.619658682,0.0639226,8.12551e-07,-84.1549,0.00333333,-89.7595399497,273.807902926,8290.72006203,0.0046004,0.00020701,-89.7595399497,100,122.49
300,,4916.04787937,0.7,1.0,-78.1369757383,1.0,2,69.7631,1.0,-105.445,100.0,1.0,3.50449e-18,-78.137,0.01,-78.1369757383,300.0,4916.04787937,0.01,0.01,-78.1369757383,100,109.39
300,,6097.7794848,0.7,1.0,-83.0389777228,1.0,2,73.8773,1.0,-99.8979,200.000000102,1.0,2.1793e-19,-80.588,0.005,-83.0389777228,300.0,6097.7794848,0.005,0.005,-83.0389777228,100,115.54
300,0.226155,3785.02034308,0.7,5.65564,-76.4015873791,1.05118,1,58.8382,1.12833,-93.5027,249.17258018,0.748621,2.27408e-06,-76.755,0.00333333,-76.4015873791,265.879046691,3785.02034308,0.0179342,0.0023739,-76.4015873791,100,106.89
300,,6115.68516206,0.7,1.0,-81.0578437543,1.0,2,77.8108,1.0,-108.368,100.0,1.0,3.50449e-18,-81.0578,0.01,-81.0578437543,300.0,6115.68516206,0.01,0.01,-81.0578437543,100,112.25
300,,6098.28607717,0.7,1.0,-81.0976718648,1.0,2,77.7555,1.0,-100.389,200.000000102,1.0,2.1793e-19,-81.0778,0.005,-81.0976718648,300.0,6098.28607717,0.005,0.005,-81.0976718648,100,112.1
300,0.0982762,3796.29467735,0.7,2.89314,-73.409488492,1.02416,1,65.924,1.10055,-93.2377,274.377986594,0.768327,1.04105e-06,-76.6962,0.00333333,-73.409488492,272.590166278,3796.29467735,0.00941632,0.00250067,-73.409488492,100,103.45
300,,4968.96490323,0.7,1.0,-77.0656002752,1.0,2,70.1375,1.0,-104.376,100.0,1.0,3.50449e-18,-77.0656,0.01,-77.0656002752,300.0,4968.96490323,0.01,0.01,-77.0656002752,100,107.69
300,,9259.31315641,0.7,1.0,-94.2785699667,1.0,2,84.3627,1.0,-104.983,200.000000102,1.0,2.1793e-19,-85.6721,0.005,-94.2785699667,300.0,9259.31315641,0.005,0.005,-94.2785699667,100,128.06
300,0.154114,2582.63490286,0.7,3.88351,-72.6446459746,1.02529,1,64.6417,1.13737,-95.4762,261.753608764,0.743462,1.62894e-06,-78.6605,0.00333333,-72.6446459746,263.767405956,2582.63490286,0.0126257,0.00241708,-72.6446459746,100,103.57
300,,4899.42783247,0.7,1.0,-80.517617164,1.0,2,69.6451,1.0,-107.826,100.0,1.0,3.50449e-18,-80.5176,0.01,-80.517617164,300.0,4899.42783247,0.01,0.01,-80.517617164,100,113.01
300,,2582.86768105,0.7,1.0,-72.5967138271,1.0,2,60.9871,1.0,-95.8669,200.000000102,1.0,2.1793e-19,-76.5572,0.005,-72.5967138271,300.0,2582.86768105,0.005,0.005,-72.5967138271,100,103.62
300,0.275141,8254.82023395,0.7,2.40087,-89.852361872,1.0025,1,61.9703,1.27019,-95.4556,235.69014955,0.0246112,3.04189e-06,-77.6863,0.00333333,-89.852361872,236.185270555,8254.82023395,0.00798293,8.18326e-05,-89.852361872,100,122.87
300,,3797.16770774,0.7,1.0,-74.54470073,1.0,2,61.3123,1.0,-101.853,100.0,1.0,3.50449e-18,-74.5447,0.01,-74.54470073,300.0,3797.16770774,0.01,0.01,-74.54470073,100,104.63
300,,3757.39732131,0.7,1.0,-76.6324028639,1.0,2,61.1604,1.0,-94.8985,200.000000102,1.0,2.1793e-19,-75.5885,0.005,-76.6324028639,300.0,3757.39732131,0.005,0.005,-76.6324028639,100,108.08
300,0.0351363,2597.42047306,0.7,2.20915,-72.3678580686,1.01431,1,55.5911,1.0232,-90.1519,290.124783917,0.869235,3.79466e-07,-74.2036,0.00333333,-72.3678580686,293.199167116,2597.42047306,0.00725993,0.00285657,-72.3678580686,100,102.87
300,,4922.68674347,0.7,1.0,-78.5438032688,1.0,2,69.8102,1.0,-105.852,100.0,1.0,3.50449e-18,-78.5438,0.01,-78.5438032688,300.0,4922.68674347,0.01,0.01,-78.5438032688,100,109.97
300,,9308.80149296,0.7,1.0,-93.7302145976,1.0,2,84.2748,1.0,-105.447,200.000000102,1.0,2.1793e-19,-86.137,0.005,-93.7302145976,300.0,9308.80149296,0.005,0.005,-93.7302145976,100,127.19
300,0.0577967,4914.26332247,0.7,1.31938,-79.0865538657,0.994908,1,79.2598,1.05775,-99.1305,283.501527814,0.243021,6.48775e-07,-82.9151,0.00333333,-79.0865538657,283.621887883,4914.26332247,0.00442045,0.000814217,-79.0865538657,100,110.2
300,,4906.7917875,0.7,1.0,-80.4830960739,1.0,2,69.6974,1.0,-107.791,100.0,1.0,3.50449e-18,-80.4831,0.01,-80.4830960739,300.0,4906.7917875,0.01,0.01,-80.4830960739,100,112.06
300,,3725.48975948,0.7,1.0,-76.9114169738,1.0,2,65.3924,1.0,-98.0072,200.000000102,1.0,2.1793e-19,-78.6973,0.005,-76.9114169738,300.0,3725.48975948,0.005,0.005,-76.9114169738,100,108.38
300,0.344306,4942.76101702,0.7,4.03932,-79.2127079169,1.01082,1,54.1822,1.2506,-92.4962,224.57567813,0.00230672,3.74418e-06,-74.8645,0.00333333,-79.2127079169,239.885476428,4942.76101702,0.0133203,7.6068e-06,-79.2127079169,100,110.35
300,,1412.93516172,0.7,1.0,-71.0186121148,1.0,2,37.4006,1.0,-98.3264,100.0,1.0,3.50449e-18,-71.0186,0.01,-71.0186121148,300.0,1412.93516172,0.01,0.01,-71.0186121148,100,101.59
300,,3740.67285673,0.7,1.0,-78.3032219715,1.0,2,50.6389,1.0,-93.9704,200.000000102,1.0,2.1793e-19,-74.6609,0.005,-78.3032219715,300.0,3740.67285673,0.005,0.005,-78.3032219715,100,110.77
300,0.0176963,1384.96797195,0.7,2.04043,-66.8606516168,0.990018,1,44.6057,1.02157,-87.6235,294.696943202,0.886803,2.0061e-07,-71.6882,0.00333333,-66.8606516168,293.664442327,1384.96797195,0.00687001,0.00298581,-66.8606516168,100,95.75
300,,7142.20704037,0.7,1.0,-87.3573353063,1.0,2,84.088,1.0,-114.665,100.0,1.0,3.50449e-18,-87.3573,0.01,-87.3573353063,300.0,7142.20704037,0.01,0.01,-87.3573353063,100,120.34
300,,2555.71958122,0.7,1.0,-72.5407449734,1.0,2,69.6804,1.0,-99.2588,200.000000102,1.0,2.1793e-19,-79.949,0.005,-72.5407449734,300.0,2555.71958122,0.005,0.005,-72.5407449734,100,103.42
300,0.0631406,3746.90833365,0.7,2.53581,-77.6253112437,1.01574,1,63.6081,1.03935,-94.649,282.753336502,0.645229,6.79992e-07,-78.5755,0.00333333,-77.6253112437,288.643321025,3746.90833365,0.00832175,0.00211744,-77.6253112437,100,109.08
300,,3795.42919995,0.7,1.0,-75.9873074077,1.0,2,61.2982,1.0,-103.294,100.0,1.0,3.50449e-18,-75.9873,0.01,-75.9873074077,300.0,3795.42919995,0.01,0.01,-75.9873074077,100,106.89
300,,4982.30215068,0.7,1.0,-79.1850903402,1.0,2,65.9358,1.0,-96.8958,200.000000102,1.0,2.1793e-19,-77.5862,0.005,-79.1850903402,300.0,4982.30215068,0.005,0.005,-79.1850903402,100,109.69
300,0.143734,7178.30844557,0.7,5.44969,-87.6775442538,1.00689,1,68.0437,1.09159,-95.7558,262.85823662,0.561611,1.57525e-06,-79.283,0.00333333,-87.6775442538,274.827609065,7178.30844557,0.0180413,0.00185922,-87.6775442538,100,120.76
300,,9273.47412457,0.7,1.0,-94.0892568974,1.0,2,95.8162,1.0,-121.398,100.0,1.0,3.50449e-18,-94.0893,0.01,-94.0892568974,300.0,9273.47412457,0.01,0.01,-94.0892568974,100,128.22
300,,11351.0107011,0.7,1.0,-100.910572619,1.0,2,101.098,1.0,-116.81,200.000000102,1.0,2.1793e-19,-97.4999,0.005,-100.910572619,300.0,11351.0107011,0.005,0.005,-100.910572619,100,135.65
300,0.679263,4974.11230941,0.7,5.30547,-79.6819279055,0.944444,1,90.3004,1.6382,-102.871,170.552545489,1.52579e-13,8.46142e-06,-82.691,0.00333333,-79.6819279055,183.127458432,4974.11230941,0.0187252,5.38514e-16,-79.6819279055,100,111.22
300,,6067.66632122,0.7,1.0,-84.4599394517,1.0,2,77.5048,1.0,-111.768,100.0,1.0,3.50449e-18,-84.4599,0.01,-84.4599394517,300.0,6067.66632122,0.01,0.01,-84.4599394517,100,117.54
300,,9331.97351658,0.7,1.0,-93.2245879838,1.0,2,87.4187,1.0,-108.152,200.000000102,1.0,2.1793e-19,-88.8423,0.005,-93.2245879838,300.0,9331.97351658,0.005,0.005,-93.2245879838,100,126.68
300,1.51842,6048.51824272,0.7,3.79364,-83.1189090391,1.03104,1,75.012,1.97502,-95.2286,123.781612039,3.74709e-11,1.58709e-05,-73.071,0.00333333,-83.1189090391,151.896990353,6048.51824272,0.0122648,1.21143e-13,-83.1189090391,100,115.04
300,,2619.61258717,0.7,1.0,-71.8182018311,1.0,2,50.9256,1.0,-99.1246,100.0,1.0,3.50449e-18,-71.8182,0.01,-71.8182018311,300.0,2619.61258717,0.01,0.01,-71.8182018311,100,101.55
300,,4938.09175441,0.7,1.0,-79.5269644247,1.0,2,61.2856,1.0,-94.9825,200.000000102,1.0,2.1793e-19,-75.6726,0.005,-79.5269644247,300.0,4938.09175441,0.005,0.005,-79.5269644247,100,111.3
300,0.208296,3784.38179603,0.7,1.59762,-76.0100202495,1.00625,1,55.7759,1.19508,-89.8156,248.956645154,0.00845013,2.28572e-06,-72.5797,0.00333333,-76.0100202495,251.028910521,3784.38179603,0.0052923,2.79921e-05,-76.0100202495,100,106.47
300,,7254.14940401,0.7,1.0,-84.6969975215,1.0,2,84.7444,1.0,-112.005,100.0,1.0,3.50449e-18,-84.697,0.01,-84.6969975215,300.0,7254.14940401,0.01,0.01,-84.6969975215,100,115.79
300,,2617.19264036,0.7,1.0,-71.4920529751,1.0,2,70.2133,1.0,-97.4043,200.000000102,1.0,2.1793e-19,-78.0945,0.005,-71.4920529751,300.0,2617.19264036,0.005,0.005,-71.4920529751,100,101.65
300,0.165933,7189.85840134,0.7,1.42962,-86.6480174758,1.02024,1,75.6068,1.10083,-95.2922,258.869599659,0.098178,1.77129e-06,-78.75,0.00333333,-86.6480174758,272.522538278,7189.85840134,0.0046709,0.000320769,-86.6480174758,100,118.91
300,,9306.7565766,0.7,1.0,-93.5977112418,1.0,2,95.988,1.0,-120.906,100.0,1.0,3.50449e-18,-93.5977,0.01,-93.5977112418,300.0,9306.7565766,0.01,0.01,-93.5977112418,100,126.98
300,,8259.14201935,0.7,1.0,-90.1321525857,1.0,2,93.2637,1.0,-111.175,200.000000102,1.0,2.1793e-19,-91.8649,0.005,-90.1321525857,300.0,8259.14201935,0.005,0.005,-90.1321525857,100,123.27
300,1.96419,4931.75125023,0.7,9.42346,-81.1359553079,1.3009,1,84.0795,1.29628,-100.103,139.097792198,0.570565,1.28958e-05,-82.1526,0.00333333,-81.1359553079,231.432327458,4931.75125023,0.0241459,0.00146197,-81.1359553079,100,112.92
300,,8276.38108382,0.7,1.0,-89.7126862994,1.0,2,90.5186,1.0,-117.021,100.0,1.0,3.50449e-18,-89.7127,0.01,-89.7126862994,300.0,8276.38108382,0.01,0.01,-89.7126862994,100,122.0
300,,4963.28646049,0.7,1.0,-76.7259436195,1.0,2,81.2145,1.0,-102.529,200.000000102,1.0,2.1793e-19,-83.2193,0.005,-76.7259436195,300.0,4963.28646049,0.005,0.005,-76.7259436195,100,107.24
300,0.379614,8247.93480656,0.7,4.46189,-90.1591773553,1.05585,1,80.4272,1.2011,-98.0416,223.983654371,0.107178,3.78354e-06,-80.7624,0.00333333,-90.1591773553,249.771689452,8247.93480656,0.0140863,0.000338365,-90.1591773553,100,123.58
300,,7170.92493768,0.7,1.0,-87.4974317929,1.0,2,84.2568,1.0,-114.806,100.0,1.0,3.50449e-18,-87.4974,0.01,-87.4974317929,300.0,7170.92493768,0.01,0.01,-87.4974317929,100,120.37
300,,2586.7266864,0.7,1.0,-73.3778712487,1.0,2,69.8561,1.0,-99.7476,200.000000102,1.0,2.1793e-19,-80.4377,0.005,-73.3778712487,300.0,2586.7266864,0.005,0.005,-73.3778712487,100,103.75
300,0.982988,8271.41347701,0.7,10.3299,-89.3536430164,1.01523,1,65.7221,1.31294,-96.9531,153.803394375,0.315851,1.05969e-05,-78.8872,0.00333333,-89.3536430164,228.494247245,8271.41347701,0.0339166,0.00103704,-89.3536430164,100,122.53
300,,8243.47535282,0.7,1.0,-90.4151091163,1.0,2,90.3385,1.0,-117.723,100.0,1.0,3.50449e-18,-90.4151,0.01,-90.4151091163,300.0,8243.47535282,0.01,0.01,-90.4151091163,100,123.68
300,,7207.15752705,0.7,1.0,-86.1288096333,1.0,2,87.4795,1.0,-107.582,200.000000102,1.0,2.1793e-19,-88.272,0.005,-86.1288096333,300.0,7207.15752705,0.005,0.005,-86.1288096333,100,118.44
300,0.256687,3742.00792812,0.7,3.30386,-76.5086499923,1.03307,1,73.8231,1.1862,-97.8122,241.991045859,0.146118,2.67241e-06,-80.6405,0.00333333,-76.5086499923,252.907654394,3742.00792812,0.0106603,0.00047147,-76.5086499923,100,107.59
300,,8280.23073271,0.7,1.0,-89.7019748431,1.0,2,90.5396,1.0,-117.01,100.0,1.0,3.50449e-18,-89.702,0.01,-89.7019748431,300.0,8280.23073271,0.01,0.01,-89.7019748431,100,122.5
300,,7160.95186476,0.7,1.0,-86.5220255369,1.0,2,87.4409,1.0,-107.422,200.000000102,1.0,2.1793e-19,-88.112,0.005,-86.5220255369,300.0,7160.95186476,0.005,0.005,-86.5220255369,100,119.19
300,3.44369,7092.98856731,0.7,10.5267,-88.5375358887,1.12932,1,49.858,2.73203,-98.055,81.2753855373,3.58696e-07,3.00017e-05,-71.9948,0.00333333,-88.5375358887,109.808432121,7092.98856731,0.0310708,1.05874e-09,-88.5375358887,100,122.73
300,,3785.12910809,0.7,1.0,-76.431399667,1.0,2,61.215,1.0,-103.738,100.0,1.0,3.50449e-18,-76.4314,0.01,-76.431399667,300.0,3785.12910809,0.01,0.01,-76.431399667,100,107.25
300,,6000.97787202,0.7,1.0,-84.1788660756,1.0,2,69.7075,1.0,-99.615,200.000000102,1.0,2.1793e-19,-80.3051,0.005,-84.1788660756,300.0,6000.97787202,0.005,0.005,-84.1788660756,100,116.69
300,1.00602,4969.76347577,0.7,4.68871,-77.6064691171,1.0751,1,42.7907,1.59738,-90.4558,160.643811422,1.9645e-08,9.67096e-06,-70.529,0.00333333,-77.6064691171,187.807782174,4969.76347577,0.0145373,6.09092e-11,-77.6064691171,100,108.35
300,,7161.67742493,0.7,1.0,-86.4792335446,1.0,2,84.2025,1.0,-113.788,100.0,1.0,3.50449e-18,-86.4792,0.01,-86.4792335446,300.0,7161.67742493,0.01,0.01,-86.4792335446,100,119.35
300,,4927.12190082,0.7,1.0,-78.2679951735,1.0,2,77.4649,1.0,-101.684,200.000000102,1.0,2.1793e-19,-82.3736,0.005,-78.2679951735,300.0,4927.12190082,0.005,0.005,-78.2679951735,100,109.51
300,0.301134,7161.11596776,0.7,2.76513,-86.7384319264,1.02717,1,78.8929,1.1393,-97.5246,233.560291752,0.29329,3.17128e-06,-80.6958,0.00333333,-86.7384319264,263.320659338,7161.11596776,0.00897332,0.000951775,-86.7384319264,100,119.62
300,,10485.9945336,0.7,1.0,-94.4699410631,1.0,2,101.888,1.0,-121.778,100.0,1.0,3.50449e-18,-94.4699,0.01,-94.4699410631,300.0,10485.9945336,0.01,0.01,-94.4699410631,100,127.35
300,,2564.9850229,0.7,1.0,-73.1164697304,1.0,2,81.0816,1.0,-103.103,200.000000102,1.0,2.1793e-19,-83.7932,0.005,-73.1164697304,300.0,2564.9850229,0.005,0.005,-73.1164697304,100,103.76
300,1.66513,6085.1840534,0.7,3.98547,-81.7152867711,0.998258,1,43.8794,2.30022,-92.7696,112.554381325,4.98375e-07,1.85661e-05,-68.8574,0.00333333,-81.7152867711,130.422536525,6085.1840534,0.0133081,1.66415e-09,-81.7152867711,100,112.94
300,,7174.48663478,0.7,1.0,-86.6191655234,1.0,2,84.2778,1.0,-113.928,100.0,1.0,3.50449e-18,-86.6192,0.01,-86.6191655234,300.0,7174.48663478,0.01,0.01,-86.6191655234,100,119.04
300,,9234.30491029,0.7,1.0,-94.9332055409,1.0,2,90.2199,1.0,-110.086,200.000000102,1.0,2.1793e-19,-90.7762,0.005,-94.9332055409,300.0,9234.30491029,0.005,0.005,-94.9332055409,100,129.45
300,0.609402,4977.92263316,0.7,3.03583,-77.6632043017,0.953126,1,74.9592,1.61253,-97.1079,179.793408805,1.1082e-07,7.45352e-06,-77.0867,0.00333333,-77.6632043017,186.042734831,4977.92263316,0.0106171,3.87569e-10,-77.6632043017,100,108.66
300,,7138.05142283,0.7,1.0,-87.4054066893,1.0,2,84.0635,1.0,-114.714,100.0,1.0,3.50449e-18,-87.4054,0.01,-87.4054066893,300.0,7138.05142283,0.01,0.01,-87.4054066893,100,120.93
300,,2579.51366684,0.7,1.0,-69.6430713211,1.0,2,69.9219,1.0,-97.8341,200.000000102,1.0,2.1793e-19,-78.5242,0.005,-69.6430713211,300.0,2579.51366684,0.005,0.005,-69.6430713211,100,98.95
300,0.445085,3812.70622553,0.7,1.91402,-74.393156036,1.06276,1,61.8661,1.33488,-90.5818,215.400261795,3.74336e-05,4.37852e-06,-72.3657,0.00333333,-74.393156036,224.739343493,3812.70622553,0.00600328,1.1741e-07,-74.393156036,100,104.63
300,,7204.0891651,0.7,1.0,-85.8957904114,1.0,2,84.4515,1.0,-113.202,100.0,1.0,3.50449e-18,-85.8958,0.01,-85.8957904114,300.0,7204.0891651,0.01,0.01,-85.8957904114,100,118.1
300,,9275.74852485,0.7,1.0,-94.2128245558,1.0,2,90.4147,1.0,-109.364,200.000000102,1.0,2.1793e-19,-90.0543,0.005,-94.2128245558,300.0,9275.74852485,0.005,0.005,-94.2128245558,100,128.44
300,0.0747116,4948.00663828,0.7,1.20286,-79.3424902464,1.03061,1,86.1028,1.03017,-101.87,280.346774371,0.170209,7.8155e-07,-85.8672,0.00333333,-79.3424902464,291.213980591,4948.00663828,0.00389046,0.000550513,-79.3424902464,100,110.17
300,,7283.19412271,0.7,1.0,-85.1951417226,1.0,2,84.9138,1.0,-112.503,100.0,1.0,3.50449e-18,-85.1951,0.01,-85.1951417226,300.0,7283.19412271,0.01,0.01,-85.1951417226,100,117.12
300,,2582.84259618,0.7,1.0,-70.1500558496,1.0,2,70.2871,1.0,-96.9824,200.000000102,1.0,2.1793e-19,-77.6726,0.005,-70.1500558496,300.0,2582.84259618,0.005,0.005,-70.1500558496,100,99.96
300,7.30301,3779.83757977,0.7,13.0086,-76.4114194433,1.4915,1,45.4682,1.2547,-89.7141,70.2256451286,0.204087,3.64765e-05,-72.0535,0.00333333,-76.4114194433,239.100581803,3779.83757977,0.0290728,0.000456111,-76.4114194433,100,107.92
300,,6048.73355409,0.7,1.0,-82.4312803292,1.0,2,77.3838,1.0,-109.74,100.0,1.0,3.50449e-18,-82.4313,0.01,-82.4312803292,300.0,6048.73355409,0.01,0.01,-82.4312803292,100,114.92
300,,4969.80821143,0.7,1.0,-79.5899207796,1.0,2,73.8661,1.0,-100.32,200.000000102,1.0,2.1793e-19,-81.0106,0.005,-79.5899207796,300.0,4969.80821143,0.005,0.005,-79.5899207796,100,111.03
