VarNormIw,IterType,MaxVanillaIw,VarJ,eRenyi2,MaxNormIw,EpsThisIter,VanillaAvgRet,AvgEpLen,AvgNormIw,ESSRenyi,AvgRet,VarRet,VarDiscRet,J,MinVanillaIw,VarVanillaIw,Bound,ESSClassic,MinNormIw,BatchSize,AvgVanillaIw,AvgDiscRet
1.1029773e-06,,5.9046316,15.416754,1.0505835,0.012747259,100,13.555558942022612,53.22,0.0025,475.92600556477623,13.555558942022612,354.26571163727374,267.78281846830333,11.056612,1.5095407e-07,0.23665658,7.7673683,340.12587326556314,3.2588834e-10,500,1.1580199,11.248845248919785
0.001999945,1,38359140.0,0.027840164,1.0721301,0.99998623,100,11.356904857414586,51.91,0.0020000003,466.36131887740265,11.356904857414586,193.98926620330684,193.98926620330684,109.77523,0.09502432,2942847200000.0,105.496994,1.0000275294823537,2.4771933e-09,500,76719.336,11.356904857414586
3.5044917e-18,2,1.0,10.977787,1.0,0.01,100,10.890915846810334,50.65,0.009999998,500.0,10.890915846810334,121.72910938573082,121.72910938573082,10.890915,1.0,,6.696423,100.0,0.01,500,1.0,10.890915846810334
2.179301e-19,2,1.0,12.695321,1.0,0.005,100,9.554678868047107,53.8,0.0049999994,500.0,9.554678868047107,202.9674751147261,202.9674751147261,10.222796,1.0,,5.8771796,200.00000010221265,0.005,500,1.0,9.554678868047107
5.4391416e-20,2,1.0,13.304599,1.0,0.0033333334,100,12.005379771473647,50.69,0.0033333336,500.0,12.005379771473647,208.6628837544216,208.6628837544216,10.816993,1.0,,6.887865,299.999969473632,0.0033333334,500,1.0,12.005379771473647
5.434597e-20,2,1.0,14.166251,1.0,0.0025,100,11.339363583704156,52.04,0.0024999997,500.0,11.339363583704156,274.23133377484885,274.23133377484885,10.947584,1.0,,5.9398203,400.0,0.0025,500,1.0,11.339363583704156
0.0019997787,1,9281602.0,0.12569234,1.0626204,0.99994475,100,13.651648332172215,54.03,0.002,470.53491477249145,13.651648332172215,258.39242502936906,258.39242502936906,118.99718,0.2129634,172296240000.0,114.37999,1.0001105443170084,2.2943414e-08,500,18564.23,13.651648332172215
3.5044917e-18,2,1.0,11.783895,1.0,0.01,100,12.118288726908716,52.98,0.009999998,500.0,12.118288726908716,140.26279290750205,140.26279290750205,12.118288,1.0,,8.260788,100.0,0.01,500,1.0,12.118288726908716
2.179301e-19,2,1.0,13.977276,1.0,0.005,100,10.858245706197385,53.59,0.0049999994,500.0,10.858245706197385,253.61057280191434,253.61057280191434,11.488267,1.0,,6.9778676,200.00000010221265,0.005,500,1.0,10.858245706197385
5.4391416e-20,2,1.0,13.571039,1.0,0.0033333334,100,10.8402683738759,52.38,0.0033333336,500.0,10.8402683738759,163.14231252637347,163.14231252637347,11.272267,1.0,,7.589542,299.999969473632,0.0033333334,500,1.0,10.8402683738759
5.434597e-20,2,1.0,13.088976,1.0,0.0025,100,11.819063252877765,52.34,0.0024999997,500.0,11.819063252877765,133.88042671442602,133.88042671442602,11.408966,1.0,,8.219632,400.0,0.0025,500,1.0,11.819063252877765
0.0019999435,1,36494916.0,0.018104894,1.0632643,0.9999859,100,11.56063620198591,51.34,0.002,470.24998691041804,11.56063620198591,142.54408354740127,142.54408354740127,75.78944,0.059569947,2663758000000.0,72.84796,1.0000282781112773,1.6322577e-09,500,72990.87,11.56063620198591
3.5044917e-18,2,1.0,15.813386,1.0,0.01,100,13.672047617860827,54.84,0.009999998,500.0,13.672047617860827,252.58906898452673,252.58906898452673,13.672048,1.0,,7.3340693,100.0,0.01,500,1.0,13.672047617860827
2.179301e-19,2,1.0,19.511148,1.0,0.005,100,13.415194062838344,52.76,0.0049999994,500.0,13.415194062838344,516.4379722961432,516.4379722961432,13.543621,1.0,,4.135247,200.00000010221265,0.005,500,1.0,13.415194062838344
5.4391416e-20,2,1.0,19.18377,1.0,0.0033333334,100,13.500930528772699,52.85,0.0033333336,500.0,13.500930528772699,346.1414865020669,346.1414865020669,13.529391,1.0,,5.8474865,299.999969473632,0.0033333334,500,1.0,13.500930528772699
5.434597e-20,2,1.0,18.115494,1.0,0.0025,100,11.157457328286831,55.35,0.0024999997,500.0,11.157457328286831,206.47863080531747,206.47863080531747,12.936407,1.0,,6.283682,400.0,0.0025,500,1.0,11.157457328286831
0.0019998243,1,11943368.0,0.13832875,1.0568217,0.99995613,100,11.353557725238717,50.35,0.002,473.11670279832646,11.353557725238717,137.83528404044296,137.83528404044296,158.08691,0.15017013,285288000000.0,151.96982,1.0000877493676683,1.2572965e-08,500,23887.783,11.353557725238717
3.5044917e-18,2,1.0,13.277841,1.0,0.01,100,11.897543166979297,53.61,0.009999998,500.0,11.897543166979297,178.08185778791176,178.08185778791176,11.897544,1.0,,4.6664963,100.0,0.01,500,1.0,11.897543166979297
2.179301e-19,2,1.0,16.557339,1.0,0.005,100,14.359148504939117,53.47,0.0049999994,500.0,14.359148504939117,372.68691886995765,372.68691886995765,13.1283455,1.0,,6.714453,200.00000010221265,0.005,500,1.0,14.359148504939117
5.4391416e-20,2,1.0,15.961537,1.0,0.0033333334,100,9.379511402582319,52.07,0.0033333336,500.0,9.379511402582319,208.73945265073417,208.73945265073417,11.878735,1.0,,6.6418138,299.999969473632,0.0033333334,500,1.0,9.379511402582319
5.434597e-20,2,1.0,15.588499,1.0,0.0025,100,12.609328153187835,52.68,0.0024999997,500.0,12.609328153187835,209.38671836674186,209.38671836674186,12.061382,1.0,,7.526076,400.0,0.0025,500,1.0,12.609328153187835
0.0019999908,1,236683900.0,0.003929792,1.0847657,0.9999977,100,11.883396678318059,50.73,0.002,460.9290398754944,11.883396678318059,175.93722814548926,175.93722814548926,107.77531,0.08017056,112038525000000.0,103.55038,1.0000045968535753,3.3872338e-10,500,473368.9,11.883396678318059
