AvgEpLen,MinNormIw,VarJ,VarRet,AvgDiscRet,AvgNormIw,renyi2,ESSClassic,VarVanillaIw,IterType,BatchSize,delta,VanillaAvgRet,Bound,J,VarDiscRet,AvgRet,MaxNormIw,AvgVanillaIw,MaxVanillaIw,VarNormIw,EpsThisIter,SamplesThisIter,MinVanillaIw,ESSRenyi
362.31884058,2.7367e-23,10689.2,1424163.65961,3328.99333433,4.02576e-05,nan,1.96205466739,6.055,1,100,0.5,3328.99333433,3875.28,752739.0,1424163.65961,3328.99333433,0.000544166,1.41463,19.1216,4.90373e-09,138,50000,9.6166e-19,nan
347.222222222,1.42743e-37,11911.3,1832756.68866,3194.29723655,3.85802e-05,nan,1.93066113671,4.03332,1,100,0.5,3194.29723655,3975.42,755495.0,1832756.68866,3194.29723655,0.000618031,1.29174,20.6928,3.59786e-09,144,50000,4.77931e-33,nan
373.134328358,6.00293e-16,10561.3,1316874.69525,3440.38143796,4.14594e-05,nan,2.05097224672,3.60714,1,100,0.5,3440.38143796,3957.23,754696.0,1316874.69525,3440.38143796,0.000369474,1.36071,12.1262,3.34873e-09,134,50000,1.97017e-11,nan
373.134328358,7.06965e-21,10135.8,1567724.25576,3434.69592358,4.14594e-05,nan,1.89330843843,2.70634,1,100,0.5,3434.69592358,4003.13,769704.0,1567724.25576,3434.69592358,0.000650858,1.20668,18.9433,3.19479e-09,134,50000,2.05763e-16,nan
342.465753425,6.87741e-24,12442.4,1972587.28765,3152.1806002,3.80518e-05,nan,2.34985535844,5.0406,1,100,0.5,3152.1806002,3995.55,749998.0,1972587.28765,3152.1806002,0.000618005,1.39729,22.6937,3.73815e-09,146,50000,2.52544e-19,nan
390.625,1.33763e-16,8749.36,1196469.55621,3591.26069609,4.34028e-05,nan,1.9252326794,2.14531,1,100,0.5,3591.26069609,3972.43,772135.0,1196469.55621,3591.26069609,0.000330487,1.14778,8.73971,3.06765e-09,128,50000,3.53734e-12,nan
362.31884058,2.9376e-23,11033.3,1592290.85859,3343.44652295,4.02576e-05,nan,1.85369902297,4.27037,1,100,0.5,3343.44652295,3962.54,758022.0,1592290.85859,3343.44652295,0.000523855,1.34992,17.5659,3.79793e-09,138,50000,9.85036e-19,nan
347.222222222,8.36248e-22,11948.5,1836873.23371,3202.61870818,3.85802e-05,nan,2.26889092216,4.58204,1,100,0.5,3202.61870818,4009.07,759186.0,1836873.23371,3202.61870818,0.000577827,1.36608,20.4601,3.65458e-09,144,50000,2.96105e-17,nan
378.787878788,2.51321e-16,10147.3,1484047.53885,3486.00139688,4.20875e-05,nan,1.97232522982,2.89547,1,100,0.5,3486.00139688,3963.59,762087.0,1484047.53885,3486.00139688,0.00051553,1.24097,15.2006,3.33046e-09,132,50000,7.41029e-12,nan
384.615384615,1.41979e-16,9780.4,1713438.09097,3541.51014424,4.2735e-05,nan,2.12841672052,1.70097,1,100,0.5,3541.51014424,4019.66,771371.0,1713438.09097,3541.51014424,0.000390716,1.13473,10.3745,2.41258e-09,130,50000,3.76991e-12,nan
362.31884058,2.92101e-19,10788.3,1391166.07505,3333.65341749,4.02576e-05,nan,1.81310921944,5.81774,1,100,0.5,3333.65341749,3909.53,754411.0,1391166.07505,3333.65341749,0.000386285,1.4315,13.7357,4.60119e-09,138,50000,1.03866e-14,nan
390.625,4.10853e-15,9504.8,1695143.23338,3601.95487261,4.34028e-05,nan,2.79319573588,1.69043,1,100,0.5,3601.95487261,4025.16,774966.0,1695143.23338,3601.95487261,0.000392509,1.11292,10.0646,2.57103e-09,128,50000,1.05349e-10,nan
367.647058824,1.02972e-18,10687.7,1610843.8973,3386.98069148,4.08497e-05,nan,1.58957431979,3.54225,1,100,0.5,3386.98069148,3949.33,757080.0,1610843.8973,3386.98069148,0.000303953,1.30168,9.6855,3.48857e-09,136,50000,3.28123e-14,nan
378.787878788,1.50189e-20,10301.6,1603157.21891,3495.13724536,4.20875e-05,nan,1.78244646782,2.1772,1,100,0.5,3495.13724536,4016.67,767787.0,1603157.21891,3495.13724536,0.00068726,1.17145,19.1289,2.81033e-09,132,50000,4.18029e-16,nan
403.225806452,5.1254e-15,8726.16,1392305.4865,3722.67578239,4.48029e-05,nan,2.32410529412,1.37792,1,100,0.5,3722.67578239,4037.5,780221.0,1392305.4865,3722.67578239,0.000395599,1.10218,9.73202,2.27682e-09,124,50000,1.26089e-10,nan
373.134328358,2.27234e-20,10795.6,1817853.10466,3442.78163878,4.14594e-05,nan,1.7818579938,1.86283,1,100,0.5,3442.78163878,4016.01,763483.0,1817853.10466,3442.78163878,0.000339382,1.14056,9.33651,2.4614e-09,134,50000,6.25128e-16,nan
390.625,9.26728e-17,9175.5,1532620.05837,3606.54757271,4.34028e-05,nan,1.96710992237,1.50991,1,100,0.5,3606.54757271,4042.33,778475.0,1532620.05837,3606.54757271,0.000426704,1.07348,10.5537,2.46828e-09,128,50000,2.29208e-12,nan
373.134328358,4.60923e-27,10851.5,1771742.32733,3441.91501007,4.14594e-05,nan,2.21592062296,2.53478,1,100,0.5,3441.91501007,3997.97,759484.0,1771742.32733,3441.91501007,0.000531707,1.20341,15.4335,3.00854e-09,134,50000,1.33789e-22,nan
403.225806452,1.8089e-14,8385.88,1421794.81405,3724.16787257,4.48029e-05,nan,2.03881793232,1.01411,1,100,0.5,3724.16787257,4061.06,786688.0,1421794.81405,3724.16787257,0.000407589,1.01422,9.22675,1.97894e-09,124,50000,4.09489e-10,nan
367.647058824,6.01238e-25,11337.9,1914199.45177,3393.20828894,4.08497e-05,nan,1.80571113398,2.29875,1,100,0.5,3393.20828894,4019.81,760035.0,1914199.45177,3393.20828894,0.000425571,1.20398,12.5431,2.64624e-09,136,50000,1.77206e-20,nan
390.625,2.8955e-13,9811.23,1595511.83145,3603.21094601,4.34028e-05,nan,2.10844691292,1.71288,1,100,0.5,3603.21094601,4026.39,771361.0,1595511.83145,3603.21094601,0.000549512,1.16278,14.7216,2.38655e-09,128,50000,7.75714e-09,nan
403.225806452,2.28177e-13,8680.71,1198249.16958,3720.5527528,4.48029e-05,nan,1.5473476049,1.77321,1,100,0.5,3720.5527528,4024.66,777084.0,1198249.16958,3720.5527528,0.000295817,1.18618,7.8319,2.52973e-09,124,50000,6.04108e-09,nan
384.615384615,2.16515e-20,10139.6,1763330.58369,3558.982887,4.2735e-05,nan,1.7597226856,1.43513,1,100,0.5,3558.982887,4064.37,774703.0,1763330.58369,3558.982887,0.00044506,1.09959,11.4516,2.16771e-09,130,50000,5.571e-16,nan
438.596491228,1.3428e-10,6800.71,1054107.15973,4051.25696266,4.87329e-05,nan,1.64659822576,0.47839,1,100,0.5,4051.25696266,4088.95,798741.0,1054107.15973,4051.25696266,0.000254097,0.982964,5.12524,1.17585e-09,114,50000,2.70848e-06,nan
384.615384615,7.97315e-25,9995.62,1598276.65303,3548.78460544,4.2735e-05,nan,1.69228394599,1.71014,1,100,0.5,3548.78460544,4029.43,770982.0,1598276.65303,3548.78460544,0.000356578,1.12871,9.41785,2.45154e-09,130,50000,2.10585e-20,nan
403.225806452,2.07259e-13,8925.75,1357955.14526,3723.65069142,4.48029e-05,nan,1.85037214045,1.2132,1,100,0.5,3723.65069142,4059.14,778555.0,1357955.14526,3723.65069142,0.00044302,1.06009,10.4824,2.16701e-09,124,50000,4.90399e-09,nan
384.615384615,5.72226e-16,10166.8,1554340.95225,3544.43031985,4.2735e-05,nan,2.13411909709,2.0435,1,100,0.5,3544.43031985,4001.13,761970.0,1554340.95225,3544.43031985,0.000349501,1.19789,9.79675,2.6008e-09,130,50000,1.60399e-11,nan
390.625,1.55877e-17,9967.79,1797341.94544,3609.02134091,4.34028e-05,nan,2.12252288283,1.31963,1,100,0.5,3609.02134091,4062.43,774770.0,1797341.94544,3609.02134091,0.000264252,1.09132,6.64436,2.08729e-09,128,50000,3.91938e-13,nan
409.836065574,2.64722e-23,8666.18,1474138.33065,3786.53086532,4.55373e-05,nan,1.46534201869,0.922592,1,100,0.5,3786.53086532,4063.25,783878.0,1474138.33065,3786.53086532,0.000319386,1.03353,7.2489,1.791e-09,122,50000,6.00823e-19,nan
396.825396825,5.4697e-13,9068.84,1540484.4141,3666.0639657,4.40917e-05,nan,1.87082717536,1.34529,1,100,0.5,3666.0639657,4047.96,780313.0,1540484.4141,3666.0639657,0.000340556,1.07031,8.26689,2.28301e-09,126,50000,1.32775e-08,nan
384.615384615,2.95456e-23,9911.2,1804791.17016,3550.18373245,4.2735e-05,nan,1.91022305378,1.57856,1,100,0.5,3550.18373245,4018.33,771755.0,1804791.17016,3550.18373245,0.000428595,1.09161,10.9479,2.41931e-09,130,50000,7.54706e-19,nan
403.225806452,6.09856e-15,8778.0,1649519.80291,3728.93462193,4.48029e-05,nan,2.11031662164,0.963014,1,100,0.5,3728.93462193,4065.28,784611.0,1649519.80291,3728.93462193,0.000275659,1.03238,6.35191,1.81371e-09,124,50000,1.40527e-10,nan
409.836065574,5.15949e-15,8570.28,1380324.41713,3785.07735308,4.55373e-05,nan,1.94140398544,1.07993,1,100,0.5,3785.07735308,4058.86,783054.0,1380324.41713,3785.07735308,0.000389029,1.08107,9.23569,1.9161e-09,122,50000,1.22488e-10,nan
438.596491228,1.78931e-12,6911.26,924361.415727,4046.03298924,4.87329e-05,nan,1.89130243647,0.557857,1,100,0.5,4046.03298924,4082.06,796166.0,924361.415727,4046.03298924,0.000223427,1.0107,4.63377,1.29696e-09,114,50000,3.71093e-08,nan
390.625,1.81376e-20,10226.6,1908580.32462,3607.52631447,4.34028e-05,nan,1.98859096653,1.21206,1,100,0.5,3607.52631447,4045.09,771937.0,1908580.32462,3607.52631447,0.000349183,1.06203,8.54423,2.02433e-09,128,50000,4.43813e-16,nan
409.836065574,1.03635e-16,8098.46,1413926.29959,3784.365099,4.55373e-05,nan,1.97542255763,1.01065,1,100,0.5,3784.365099,4068.77,789414.0,1413926.29959,3784.365099,0.00032875,1.04418,7.5383,1.92215e-09,122,50000,2.37636e-12,nan
423.728813559,6.96695e-12,7518.02,1313852.83147,3911.68483462,4.7081e-05,nan,1.98349960853,0.665753,1,100,0.5,3911.68483462,4075.1,793606.0,1313852.83147,3911.68483462,0.000302199,0.969653,6.22392,1.56954e-09,118,50000,1.43487e-07,nan
384.615384615,6.00851e-17,10191.0,1670479.90428,3555.72528013,4.2735e-05,nan,2.14553855346,1.65239,1,100,0.5,3555.72528013,4051.71,771082.0,1670479.90428,3555.72528013,0.000372844,1.12996,9.85839,2.3635e-09,130,50000,1.58871e-12,nan
438.596491228,3.21274e-09,7261.39,1019909.15795,4048.60351069,4.87329e-05,nan,1.31291799439,0.4033,1,100,0.5,4048.60351069,4095.28,795929.0,1019909.15795,4048.60351069,0.000221772,0.949577,4.32129,1.06222e-09,114,50000,6.26012e-05,nan
431.034482759,5.91626e-16,7554.1,1361945.04205,3983.03344162,4.78927e-05,nan,1.31203124822,0.491916,1,100,0.5,3983.03344162,4098.36,797999.0,1361945.04205,3983.03344162,0.00026003,0.948305,5.14876,1.25468e-09,116,50000,1.17146e-11,nan
454.545454545,1.77233e-09,5255.39,881507.895047,4207.38905576,5.05051e-05,nan,1.23485641875,0.332889,1,100,0.5,4207.38905576,4117.3,811946.0,881507.895047,4207.38905576,0.000189703,0.9606,3.60812,9.20205e-10,110,50000,3.37095e-05,nan
409.836065574,4.73146e-13,8743.2,1186553.67989,3785.87978049,4.55373e-05,nan,2.10058304629,1.30923,1,100,0.5,3785.87978049,4036.12,776426.0,1186553.67989,3785.87978049,0.000259053,1.1417,6.4949,2.0828e-09,122,50000,1.18626e-08,nan
423.728813559,3.18622e-11,8147.64,1249557.71294,3905.72645416,4.7081e-05,nan,1.35327879583,0.696418,1,100,0.5,3905.72645416,4054.71,785356.0,1249557.71294,3905.72645416,0.000388408,1.01719,8.39157,1.49197e-09,118,50000,6.88384e-07,nan
390.625,1.66079e-16,10166.1,1719290.54936,3612.8302803,4.34028e-05,nan,2.74388522184,1.24252,1,100,0.5,3612.8302803,4064.81,772440.0,1719290.54936,3612.8302803,0.000344037,1.07055,8.48583,2.04234e-09,128,50000,4.09641e-12,nan
409.836065574,7.92067e-13,8303.05,1219317.66331,3784.24995644,4.55373e-05,nan,2.0171518501,1.13038,1,100,0.5,3784.24995644,4033.9,780520.0,1219317.66331,3784.24995644,0.000261687,1.0831,6.2242,1.99813e-09,122,50000,1.88393e-08,nan
416.666666667,7.48406e-18,8754.63,1626792.31995,3852.74279888,4.62963e-05,nan,2.09268677928,0.673346,1,100,0.5,3852.74279888,4093.33,789414.0,1626792.31995,3852.74279888,0.000429377,1.00017,9.27616,1.44271e-09,120,50000,1.61684e-13,nan
431.034482759,7.92153e-13,7574.74,1169792.93277,3985.96674546,4.78927e-05,nan,1.67945103278,0.573207,1,100,0.5,3985.96674546,4092.27,794375.0,1169792.93277,3985.96674546,0.000212274,0.997876,4.42286,1.32037e-09,116,50000,1.6505e-08,nan
446.428571429,1.1991e-10,6054.31,794397.115083,4119.54931271,4.96032e-05,nan,1.54013455897,0.448326,1,100,0.5,4119.54931271,4083.63,800990.0,794397.115083,4119.54931271,0.00020215,0.996806,4.06233,1.11018e-09,112,50000,2.40965e-06,nan
409.836065574,3.04523e-19,8920.23,1429494.49764,3790.97612757,4.55373e-05,nan,1.86717442994,0.964166,1,100,0.5,3790.97612757,4069.23,782625.0,1429494.49764,3790.97612757,0.000243615,1.06113,5.67681,1.77563e-09,122,50000,7.0961e-15,nan
416.666666667,1.96601e-15,8538.28,1367234.5748,3848.96990969,4.62963e-05,nan,1.56746463815,0.773759,1,100,0.5,3848.96990969,4077.72,786029.0,1367234.5748,3848.96990969,0.000246479,1.03573,5.51417,1.54598e-09,120,50000,4.39832e-11,nan
423.728813559,4.95111e-13,8104.02,1328443.72261,3916.91348852,4.7081e-05,nan,1.51758378053,0.646516,1,100,0.5,3916.91348852,4094.06,792068.0,1328443.72261,3916.91348852,0.000234738,1.0003,4.9873,1.43223e-09,118,50000,1.05193e-08,nan
446.428571429,2.11548e-10,5880.41,833311.912829,4130.15457386,4.96032e-05,nan,1.65290422342,0.464246,1,100,0.5,4130.15457386,4107.35,805856.0,833311.912829,4130.15457386,0.000210261,0.992772,4.20823,1.15896e-09,112,50000,4.23398e-06,nan
423.728813559,4.25381e-13,7824.15,1129495.89951,3915.09975799,4.7081e-05,nan,1.71144912685,0.741769,1,100,0.5,3915.09975799,4064.81,787753.0,1129495.89951,3915.09975799,0.000244533,1.0364,5.38294,1.53075e-09,118,50000,9.36397e-09,nan
431.034482759,1.18944e-16,7664.75,1425278.48252,3980.71211464,4.78927e-05,nan,2.11139706755,0.503459,1,100,0.5,3980.71211464,4099.94,797164.0,1425278.48252,3980.71211464,0.000246133,0.980495,5.03901,1.20119e-09,116,50000,2.43511e-12,nan
446.428571429,1.3758e-12,6087.34,872900.192251,4133.38441309,4.96032e-05,nan,1.41196300678,0.395553,1,100,0.5,4133.38441309,4118.02,807114.0,872900.192251,4133.38441309,0.000212554,0.948515,4.06447,1.08177e-09,112,50000,2.63082e-08,nan
438.596491228,1.85645e-12,7219.69,1189582.17782,4051.97208754,4.87329e-05,nan,1.20914711672,0.440918,1,100,0.5,4051.97208754,4099.36,799287.0,1189582.17782,4051.97208754,0.000227211,0.982984,4.58304,1.0837e-09,114,50000,3.7446e-08,nan
438.596491228,6.34862e-12,6542.66,1002553.50685,4056.94915019,4.87329e-05,nan,1.94109699063,0.481314,1,100,0.5,4056.94915019,4112.04,803104.0,1002553.50685,4056.94915019,0.000221244,0.960274,4.35957,1.2396e-09,114,50000,1.25098e-07,nan
423.728813559,1.72245e-12,8831.05,1588369.02207,3920.58591963,4.7081e-05,nan,1.74838530818,0.484165,1,100,0.5,3920.58591963,4122.71,792983.0,1588369.02207,3920.58591963,0.000250945,0.943787,5.03045,1.20486e-09,118,50000,3.45282e-08,nan
416.666666667,2.32969e-11,8383.65,1337547.52351,3856.9871484,4.62963e-05,nan,1.94961704684,0.726229,1,100,0.5,3856.9871484,4087.62,788202.0,1337547.52351,3856.9871484,0.000311705,1.00119,6.74081,1.55288e-09,120,50000,5.03809e-07,nan
423.728813559,2.85435e-14,7822.08,1005147.04481,3917.66645495,4.7081e-05,nan,2.0051480135,0.857225,1,100,0.5,3917.66645495,4071.1,787753.0,1005147.04481,3917.66645495,0.000324208,1.05744,7.28172,1.69931e-09,118,50000,6.41088e-10,nan
416.666666667,1.73899e-21,8862.1,1421992.25776,3860.80317298,4.62963e-05,nan,1.91832678773,0.653655,1,100,0.5,3860.80317298,4099.64,787134.0,1421992.25776,3860.80317298,0.000360725,1.00199,7.8072,1.39544e-09,120,50000,3.76371e-17,nan
446.428571429,1.68707e-11,6233.02,749900.703813,4128.90997949,4.96032e-05,nan,1.32252954166,0.450595,1,100,0.5,4128.90997949,4102.47,802240.0,749900.703813,4128.90997949,0.000195728,0.998593,3.94032,1.1118e-09,112,50000,3.39635e-07,nan
431.034482759,8.5747e-11,7833.77,1431630.46207,3991.71546892,4.78927e-05,nan,1.33147132271,0.445205,1,100,0.5,3991.71546892,4118.63,798562.0,1431630.46207,3991.71546892,0.000262117,0.933472,5.10889,1.17192e-09,116,50000,1.67128e-06,nan
462.962962963,6.55331e-09,5337.34,618112.672414,4282.24626201,5.14403e-05,nan,1.32150348166,0.264852,1,100,0.5,4282.24626201,4117.01,811250.0,618112.672414,4282.24626201,0.000161458,0.976157,3.0639,7.35483e-10,108,50000,0.000124359,nan
446.428571429,2.41433e-09,7487.14,1261627.23637,4141.47531441,4.96032e-05,nan,1.10631234553,0.279961,1,100,0.5,4141.47531441,4147.71,807011.0,1261627.23637,4141.47531441,0.000200457,0.935558,3.78079,7.87001e-10,112,50000,4.55363e-05,nan
454.545454545,1.92151e-09,5720.81,706911.352171,4201.73063553,5.05051e-05,nan,1.25577177571,0.356407,1,100,0.5,4201.73063553,4103.17,806669.0,706911.352171,4201.73063553,0.000174123,0.986379,3.40068,9.34389e-10,110,50000,3.75278e-05,nan
454.545454545,8.26493e-09,6158.73,898294.228425,4210.52012532,5.0505e-05,nan,1.37096299529,0.286431,1,100,0.5,4210.52012532,4128.45,809498.0,898294.228425,4210.52012532,0.000194189,0.953104,3.66464,8.04284e-10,110,50000,0.000155971,nan
462.962962963,3.89733e-09,6553.53,984623.625789,4290.61332252,5.14403e-05,nan,1.12954645004,0.177059,1,100,0.5,4290.61332252,4153.43,814575.0,984623.625789,4290.61332252,0.000157912,0.924004,2.83652,5.48752e-10,108,50000,7.00063e-05,nan
431.034482759,2.03557e-12,8662.72,1467996.40675,3988.53192892,4.78927e-05,nan,1.38586201605,0.39421,1,100,0.5,3988.53192892,4116.49,793634.0,1467996.40675,3988.53192892,0.000243411,0.957302,4.86542,9.86663e-10,116,50000,4.06879e-08,nan
431.034482759,2.91111e-13,8233.52,1324176.58676,3995.35802122,4.78927e-05,nan,2.06884914871,0.489496,1,100,0.5,3995.35802122,4106.69,794337.0,1324176.58676,3995.35802122,0.000225847,0.975673,4.60097,1.17945e-09,116,50000,5.93052e-09,nan
438.596491228,3.4742e-09,7078.27,1153266.91417,4054.32483765,4.87329e-05,nan,1.95415227711,0.45345,1,100,0.5,4054.32483765,4105.94,800843.0,1153266.91417,4054.32483765,0.000215484,0.973185,4.30316,1.13706e-09,114,50000,6.93789e-05,nan
438.596491228,3.60028e-11,7253.91,993435.890844,4057.50632372,4.87329e-05,nan,1.35438520268,0.47479,1,100,0.5,4057.50632372,4109.3,797708.0,993435.890844,4057.50632372,0.000232136,1.00207,4.77332,1.12291e-09,114,50000,7.40311e-07,nan
471.698113208,1.06598e-08,5203.21,762325.950716,4373.54404326,5.24109e-05,nan,1.09023509698,0.155658,1,100,0.5,4373.54404326,4159.47,821138.0,762325.950716,4373.54404326,0.000152751,0.952567,2.77626,4.7122e-10,106,50000,0.000193742,nan
438.596491228,3.18181e-11,6886.63,1123167.68296,4061.85659756,4.87329e-05,nan,2.12409524782,0.474621,1,100,0.5,4061.85659756,4114.25,802844.0,1123167.68296,4061.85659756,0.000263518,0.985829,5.33075,1.15982e-09,114,50000,6.43655e-07,nan
438.596491228,1.10384e-09,7837.57,1421947.39408,4065.49236512,4.87329e-05,nan,1.44052462959,0.366192,1,100,0.5,4065.49236512,4135.34,802945.0,1421947.39408,4065.49236512,0.000204976,0.952519,4.0064,9.58533e-10,114,50000,2.15752e-05,nan
409.836065574,6.34078e-13,8925.12,1703707.88306,3796.71475863,4.55373e-05,nan,2.34589516151,0.704063,1,100,0.5,3796.71475863,4102.06,789531.0,1703707.88306,3796.71475863,0.00023898,0.955776,5.01592,1.59821e-09,122,50000,1.33086e-08,nan
423.728813559,1.09373e-14,8361.35,1596255.75265,3921.4974792,4.7081e-05,nan,2.06433412407,0.556074,1,100,0.5,3921.4974792,4106.54,793926.0,1596255.75265,3921.4974792,0.000294279,0.995036,6.21946,1.24493e-09,118,50000,2.31154e-10,nan
438.596491228,1.074e-12,7567.41,1273268.02486,4060.1776218,4.87329e-05,nan,1.21085067992,0.386566,1,100,0.5,4060.1776218,4122.35,800714.0,1273268.02486,4060.1776218,0.0002055,0.963068,4.06112,9.89818e-10,114,50000,2.12246e-08,nan
446.428571429,2.31573e-09,6949.46,1002034.32071,4125.40840583,4.96032e-05,nan,1.42398315612,0.389133,1,100,0.5,4125.40840583,4083.78,798270.0,1002034.32071,4125.40840583,0.000161094,1.00183,3.25361,9.53953e-10,112,50000,4.67707e-05,nan
431.034482759,2.57009e-10,7564.96,1045764.01805,3984.88560274,4.78927e-05,nan,1.38815148808,0.594644,1,100,0.5,3984.88560274,4083.76,791824.0,1045764.01805,3984.88560274,0.000299628,1.02108,6.38811,1.30821e-09,116,50000,5.47947e-06,nan
471.698113208,1.05427e-07,4386.37,426098.665982,4373.12098779,5.24109e-05,nan,1.01158609298,0.204875,1,100,0.5,4373.12098779,4127.15,816908.0,426098.665982,4373.12098779,0.000129899,0.999855,2.47812,5.62934e-10,106,50000,0.00201126,nan
438.596491228,4.62956e-10,7126.27,1104412.50909,4058.06037248,4.87329e-05,nan,1.59328963529,0.500868,1,100,0.5,4058.06037248,4106.34,799421.0,1104412.50909,4058.06037248,0.000195483,1.00077,4.01442,1.18767e-09,114,50000,9.5072e-06,nan
454.545454545,1.6098e-08,5988.29,763318.061666,4207.00935758,5.05051e-05,nan,1.33678898985,0.345882,1,100,0.5,4207.00935758,4117.02,807320.0,763318.061666,4207.00935758,0.000204103,0.987711,3.99157,9.04354e-10,110,50000,0.000314823,nan
480.769230769,6.52799e-08,3584.33,273736.89807,4456.88029007,5.34188e-05,nan,0.991163442573,0.130116,1,100,0.5,4456.88029007,4144.6,822623.0,273736.89807,4456.88029007,0.000114031,0.975931,2.08329,3.89835e-10,104,50000,0.00119263,nan
446.428571429,2.25949e-11,7659.43,1175288.7969,4131.50149858,4.96032e-05,nan,1.73628549203,0.294721,1,100,0.5,4131.50149858,4136.37,803250.0,1175288.7969,4131.50149858,0.000211616,0.953317,4.06701,7.97913e-10,112,50000,4.34248e-07,nan
423.728813559,2.66708e-10,8278.64,1152867.1091,3912.7839746,4.7081e-05,nan,1.91406394707,0.656593,1,100,0.5,3912.7839746,4073.49,784730.0,1152867.1091,3912.7839746,0.000350532,1.02121,7.60322,1.39558e-09,118,50000,5.78505e-06,nan
423.728813559,2.78668e-12,8673.44,1454691.24389,3922.21882556,4.7081e-05,nan,1.99137780252,0.55394,1,100,0.5,3922.21882556,4108.38,790799.0,1454691.24389,3922.21882556,0.000286146,0.984596,5.98411,1.26659e-09,118,50000,5.82775e-08,nan
454.545454545,1.31318e-08,6082.6,846463.226599,4204.38902744,5.05051e-05,nan,1.28960304063,0.31758,1,100,0.5,4204.38902744,4117.03,807596.0,846463.226599,4204.38902744,0.00018475,0.971858,3.55511,8.57663e-10,110,50000,0.000252692,nan
431.034482759,3.70716e-10,7799.05,1154235.54333,3988.66419096,4.78927e-05,nan,1.50113863617,0.514236,1,100,0.5,3988.66419096,4106.14,794284.0,1154235.54333,3988.66419096,0.000255456,0.978001,5.21657,1.23317e-09,116,50000,7.57026e-06,nan
454.545454545,9.17995e-10,6495.06,870709.961327,4209.02905801,5.05051e-05,nan,1.18771952695,0.280469,1,100,0.5,4209.02905801,4132.68,808027.0,870709.961327,4209.02905801,0.00019265,0.957344,3.65177,7.80582e-10,110,50000,1.7401e-05,nan
462.962962963,2.9383e-08,5128.99,735281.518769,4288.8120543,5.14403e-05,nan,1.24600992627,0.244628,1,100,0.5,4288.8120543,4137.44,815510.0,735281.518769,4288.8120543,0.000153991,0.956762,2.86414,7.07142e-10,108,50000,0.000546507,nan
438.596491228,1.40977e-09,7380.13,1184499.88167,4061.69811245,4.87329e-05,nan,1.34532858832,0.47608,1,100,0.5,4061.69811245,4110.15,800175.0,1184499.88167,4061.69811245,0.000211025,0.998314,4.32294,1.13446e-09,114,50000,2.88798e-05,nan
446.428571429,4.48109e-09,7504.9,1212638.15109,4133.64746976,4.96032e-05,nan,1.26523532667,0.316244,1,100,0.5,4133.64746976,4130.75,803813.0,1212638.15109,4133.64746976,0.000200706,0.957248,3.87326,8.49166e-10,112,50000,8.64766e-05,nan
438.596491228,3.56727e-12,6962.16,906793.322784,4047.46261026,4.87329e-05,nan,1.50756163046,0.557407,1,100,0.5,4047.46261026,4068.43,793923.0,906793.322784,4047.46261026,0.00023988,1.02114,5.02638,1.26955e-09,114,50000,7.47476e-08,nan
462.962962963,1.1268e-09,5652.12,713477.164099,4291.67697044,5.14403e-05,nan,1.58944767256,0.216403,1,100,0.5,4291.67697044,4145.14,814456.0,713477.164099,4291.67697044,0.00021711,0.954941,4.03044,6.27938e-10,108,50000,2.0918e-05,nan
431.034482759,1.44816e-12,7561.71,1220992.13894,3987.6496481,4.78927e-05,nan,1.99852004168,0.53391,1,100,0.5,3987.6496481,4119.78,799095.0,1220992.13894,3987.6496481,0.000290972,0.954821,5.80102,1.34327e-09,116,50000,2.88715e-08,nan
446.428571429,1.20289e-09,7112.15,1023484.4832,4127.76605707,4.96032e-05,nan,1.49258373099,0.353705,1,100,0.5,4127.76605707,4122.29,802095.0,1023484.4832,4127.76605707,0.000223503,0.983978,4.43363,8.98854e-10,112,50000,2.38617e-05,nan
431.034482759,2.47619e-10,7894.51,1365308.9017,3990.89754444,4.78927e-05,nan,1.99513827273,0.470464,1,100,0.5,3990.89754444,4117.44,798158.0,1365308.9017,3990.89754444,0.000262425,0.949925,5.20504,1.19588e-09,116,50000,4.91139e-06,nan
431.034482759,7.30665e-11,8605.36,1426648.75077,3992.4475104,4.78927e-05,nan,1.59172581466,0.423019,1,100,0.5,3992.4475104,4114.61,793693.0,1426648.75077,3992.4475104,0.000234266,0.978184,4.78477,1.01405e-09,116,50000,1.49235e-06,nan
446.428571429,2.45731e-12,6952.76,953753.435225,4125.59159561,4.96032e-05,nan,1.53446197819,0.389284,1,100,0.5,4125.59159561,4107.5,800516.0,953753.435225,4125.59159561,0.000189011,1.00648,3.83515,9.45532e-10,112,50000,4.98603e-08,nan
431.034482759,9.54717e-15,7674.96,1138394.50326,3981.19954248,4.78927e-05,nan,1.40860713077,0.543101,1,100,0.5,3981.19954248,4101.21,794608.0,1138394.50326,3981.19954248,0.000292701,0.987032,6.03234,1.27867e-09,116,50000,1.9676e-10,nan
454.545454545,3.06341e-09,6804.9,1112552.82295,4200.7140594,5.05051e-05,nan,1.2926116745,0.270162,1,100,0.5,4200.7140594,4122.93,807516.0,1112552.82295,4200.7140594,0.000180106,0.961076,3.4273,7.46066e-10,110,50000,5.82947e-05,nan
480.769230769,5.52381e-08,3543.74,254026.937584,4454.69922648,5.34188e-05,nan,0.875948455221,0.142428,1,100,0.5,4454.69922648,4141.6,821884.0,254026.937584,4454.69922648,0.000111426,0.992942,2.07117,4.12226e-10,104,50000,0.00102676,nan
