Bound,EpsThisIter,AvgEpLen,Delta,VarRet,MaxVanillaIw,IterType,VarDiscRet,ESSRenyi,VanillaAvgRet,MinVanillaIw,AvgVanillaIw,eRenyi2,BatchSize,VarNormIw,VarJ,MinNormIw,VarVanillaIw,AvgDiscRet,ESSClassic,AvgRet,J,AvgNormIw,MaxNormIw
85.7817,100,500.0,0.7,16.4481285569,1.0,2,16.4481285569,500.0,92.5484936719,1.0,1.0,1.0,500,5.4346e-20,5.14226,0.0025,,92.5484936719,400.0,92.5484936719,88.9844,0.0025,0.0025
85.633,100,500.0,0.7,61.0626971921,1.0,1,61.0626971921,500.0,86.5502080523,1.0,1.0,1.0,500,5.43187e-20,5.84745,0.002,,86.5502080523,500.000006643,86.5502080523,88.4976,0.002,0.002
80.5629,100,500.0,0.7,127.784101027,1.0,2,127.784101027,500.0,86.8588157207,1.0,1.0,1.0,500,3.50449e-18,11.2475,0.01,,86.8588157207,100.0,86.8588157207,86.8588,0.01,0.01
83.937,100,500.0,0.7,73.6752661867,1.0,2,73.6752661867,500.0,90.2281868554,1.0,1.0,1.0,500,2.1793e-19,10.1272,0.005,,90.2281868554,200.000000102,90.2281868554,88.5435,0.005,0.005
84.5998,100,500.0,0.7,76.4529550373,1.0,2,76.4529550373,500.0,87.9960210457,1.0,1.0,1.0,500,5.43914e-20,9.67832,0.00333333,,87.9960210457,299.999969474,87.9960210457,88.361,0.00333333,0.00333333
85.4968,100,500.0,0.7,11.4868250302,1.0,2,11.4868250302,500.0,89.9335710373,1.0,1.0,1.0,500,5.4346e-20,8.57666,0.0025,,89.9335710373,400.0,89.9335710373,88.7541,0.0025,0.0025
86.0992,100,500.0,0.7,11.3134908643,1.0,1,11.3134908643,500.0,90.0465851556,1.0,1.0,1.0,500,5.43187e-20,7.83292,0.002,,90.0465851556,500.000006643,90.0465851556,89.0126,0.002,0.002
83.29,100,500.0,0.7,16.2816580031,1.0,2,16.2816580031,500.0,89.5034494216,1.0,1.0,1.0,500,3.50449e-18,4.01483,0.01,,89.5034494216,100.0,89.5034494216,89.5034,0.01,0.01
84.0974,100,500.0,0.7,12.2420361133,1.0,2,12.2420361133,500.0,87.4784664081,1.0,1.0,1.0,500,2.1793e-19,3.89158,0.005,,87.4784664081,200.000000102,87.4784664081,88.491,0.005,0.005
84.8494,100,500.0,0.7,73.2761226071,1.0,2,73.2761226071,500.0,88.4990443569,1.0,1.0,1.0,500,5.43914e-20,5.85469,0.00333333,,88.4990443569,299.999969474,88.4990443569,88.4937,0.00333333,0.00333333
85.4278,100,500.0,0.7,39.189984666,1.0,2,39.189984666,500.0,88.854181381,1.0,1.0,1.0,500,5.4346e-20,5.95247,0.0025,,88.854181381,400.0,88.854181381,88.5838,0.0025,0.0025
85.8693,100,500.0,0.7,23.7960487514,1.0,1,23.7960487514,500.0,89.125396277,1.0,1.0,1.0,500,5.43187e-20,5.75362,0.002,,89.125396277,500.000006643,89.125396277,88.6921,0.002,0.002
81.4035,100,500.0,0.7,17.2160649743,1.0,2,17.2160649743,500.0,87.7276863045,1.0,1.0,1.0,500,3.50449e-18,4.12843,0.01,,87.7276863045,100.0,87.7276863045,87.7277,0.01,0.01
82.9295,100,500.0,0.7,17.0281139281,1.0,2,17.0281139281,500.0,87.07497089,1.0,1.0,1.0,500,2.1793e-19,4.13006,0.005,,87.07497089,200.000000102,87.07497089,87.4013,0.005,0.005
85.6234,100,500.0,0.7,11.5439510092,1.0,2,11.5439510092,500.0,93.2302008172,1.0,1.0,1.0,500,5.43914e-20,4.76773,0.00333333,,93.2302008172,299.999969474,93.2302008172,89.3443,0.00333333,0.00333333
86.3212,100,500.0,0.7,12.0126203847,1.0,2,12.0126203847,500.0,90.1414884526,1.0,1.0,1.0,500,5.4346e-20,4.48784,0.0025,,90.1414884526,400.0,90.1414884526,89.5436,0.0025,0.0025
86.4154,100,500.0,0.7,24.4137102248,1.0,1,24.4137102248,500.0,88.3136845567,1.0,1.0,1.0,500,5.43187e-20,4.6031,0.002,,88.3136845567,500.000006643,88.3136845567,89.2976,0.002,0.002
83.6955,100,500.0,0.7,10.5382990389,1.0,2,10.5382990389,500.0,90.0643933351,1.0,1.0,1.0,500,3.50449e-18,3.23,0.01,,90.0643933351,100.0,90.0643933351,90.0644,0.01,0.01
84.5784,100,500.0,0.7,15.670320596,1.0,2,15.670320596,500.0,88.0992905057,1.0,1.0,1.0,500,2.1793e-19,3.73345,0.005,,88.0992905057,200.000000102,88.0992905057,89.0818,0.005,0.005
84.7594,100,500.0,0.7,122.189918749,1.0,2,122.189918749,500.0,87.145557689,1.0,1.0,1.0,500,5.43914e-20,7.1027,0.00333333,,87.145557689,299.999969474,87.145557689,88.4364,0.00333333,0.00333333
85.99,100,500.0,0.7,9.66954560056,1.0,2,9.66954560056,500.0,91.3886563295,1.0,1.0,1.0,500,5.4346e-20,6.47021,0.0025,,91.3886563295,400.0,91.3886563295,89.1745,0.0025,0.0025
86.9475,100,500.0,0.7,10.7102269617,1.0,1,10.7102269617,500.0,92.5302805234,1.0,1.0,1.0,500,5.43187e-20,6.11665,0.002,,92.5302805234,500.000006643,92.5302805234,89.8457,0.002,0.002
85.6791,100,500.0,0.7,9.70284228736,1.0,2,9.70284228736,500.0,91.9412347309,1.0,1.0,1.0,500,3.50449e-18,3.09933,0.01,,91.9412347309,100.0,91.9412347309,91.9412,0.01,0.01
85.2419,100,500.0,0.7,11.8960236205,1.0,2,11.8960236205,500.0,87.3985214556,1.0,1.0,1.0,500,2.1793e-19,3.98127,0.005,,87.3985214556,200.000000102,87.3985214556,89.6699,0.005,0.005
85.3319,100,500.0,0.7,30.832487828,1.0,2,30.832487828,500.0,87.5021271746,1.0,1.0,1.0,500,5.43914e-20,4.66755,0.00333333,,87.5021271746,299.999969474,87.5021271746,88.9473,0.00333333,0.00333333
85.6082,100,500.0,0.7,31.193037275,1.0,2,31.193037275,500.0,88.1727089222,1.0,1.0,1.0,500,5.4346e-20,4.91653,0.0025,,88.1727089222,400.0,88.1727089222,88.7536,0.0025,0.0025
85.8154,100,500.0,0.7,57.5253991809,1.0,1,57.5253991809,500.0,88.1578906896,1.0,1.0,1.0,500,5.43187e-20,5.54839,0.002,,88.1578906896,500.000006643,88.1578906896,88.6345,0.002,0.002
81.8267,100,500.0,0.7,28.6499109137,1.0,2,28.6499109137,500.0,88.1880831856,1.0,1.0,1.0,500,3.50449e-18,5.32573,0.01,,88.1880831856,100.0,88.1880831856,88.1881,0.01,0.01
85.405,100,500.0,0.7,9.88901661315,1.0,2,9.88901661315,500.0,91.6597283574,1.0,1.0,1.0,500,2.1793e-19,4.69998,0.005,,91.6597283574,200.000000102,91.6597283574,89.9239,0.005,0.005
86.5463,100,500.0,0.7,10.1477238487,1.0,2,10.1477238487,500.0,90.9693577645,1.0,1.0,1.0,500,5.43914e-20,4.27998,0.00333333,,90.9693577645,299.999969474,90.9693577645,90.2724,0.00333333,0.00333333
86.6444,100,500.0,0.7,78.8529863045,1.0,2,78.8529863045,500.0,88.6679155724,1.0,1.0,1.0,500,5.4346e-20,5.80839,0.0025,,88.6679155724,400.0,88.6679155724,89.8713,0.0025,0.0025
86.9771,100,500.0,0.7,22.2626974944,1.0,1,22.2626974944,500.0,89.8313685205,1.0,1.0,1.0,500,5.43187e-20,5.60341,0.002,,89.8313685205,500.000006643,89.8313685205,89.8633,0.002,0.002
82.9389,100,500.0,0.7,11.4385788999,1.0,2,11.4385788999,500.0,89.0031266526,1.0,1.0,1.0,500,3.50449e-18,3.36514,0.01,,89.0031266526,100.0,89.0031266526,89.0031,0.01,0.01
82.6469,100,500.0,0.7,64.5054259652,1.0,2,64.5054259652,500.0,85.0793094027,1.0,1.0,1.0,500,2.1793e-19,6.4375,0.005,,85.0793094027,200.000000102,85.0793094027,87.0412,0.005,0.005
82.0612,100,500.0,0.7,71.8341632235,1.0,2,71.8341632235,500.0,82.8650895361,1.0,1.0,1.0,500,5.43914e-20,7.43024,0.00333333,,82.8650895361,299.999969474,82.8650895361,85.6492,0.00333333,0.00333333
83.6053,100,500.0,0.7,36.531008487,1.0,2,36.531008487,500.0,89.9858283931,1.0,1.0,1.0,500,5.4346e-20,7.3467,0.0025,,89.9858283931,400.0,89.9858283931,86.7333,0.0025,0.0025
84.6375,100,500.0,0.7,27.2239917961,1.0,1,27.2239917961,500.0,90.3481727558,1.0,1.0,1.0,500,5.43187e-20,7.1176,0.002,,90.3481727558,500.000006643,90.3481727558,87.4563,0.002,0.002
84.3965,100,500.0,0.7,14.3407705423,1.0,2,14.3407705423,500.0,90.6817244766,1.0,1.0,1.0,500,3.50449e-18,3.76794,0.01,,90.6817244766,100.0,90.6817244766,90.6817,0.01,0.01
85.5929,100,500.0,0.7,33.0646895566,1.0,2,33.0646895566,500.0,89.4752147114,1.0,1.0,1.0,500,2.1793e-19,4.88156,0.005,,89.4752147114,200.000000102,89.4752147114,90.0785,0.005,0.005
87.0178,100,500.0,0.7,17.2868829011,1.0,2,17.2868829011,500.0,92.0095745754,1.0,1.0,1.0,500,5.43914e-20,4.73495,0.00333333,,92.0095745754,299.999969474,92.0095745754,90.7222,0.00333333,0.00333333
87.822,100,500.0,0.7,12.188858165,1.0,2,12.188858165,500.0,92.2383626655,1.0,1.0,1.0,500,5.4346e-20,4.5014,0.0025,,92.2383626655,400.0,92.2383626655,91.1012,0.0025,0.0025
87.7083,100,500.0,0.7,36.2798431157,1.0,1,36.2798431157,500.0,88.8016971145,1.0,1.0,1.0,500,5.43187e-20,4.92337,0.002,,88.8016971145,500.000006643,88.8016971145,90.6413,0.002,0.002
81.5812,100,500.0,0.7,71.5114132944,1.0,2,71.5114132944,500.0,87.9112843367,1.0,1.0,1.0,500,3.50449e-18,8.41405,0.01,,87.9112843367,100.0,87.9112843367,87.9113,0.01,0.01
83.413,100,500.0,0.7,20.0283298948,1.0,2,20.0283298948,500.0,87.8667766615,1.0,1.0,1.0,500,2.1793e-19,6.73147,0.005,,87.8667766615,200.000000102,87.8667766615,87.889,0.005,0.005
83.4218,100,500.0,0.7,139.235447501,1.0,2,139.235447501,500.0,85.4515078911,1.0,1.0,1.0,500,5.43914e-20,8.80207,0.00333333,,85.4515078911,299.999969474,85.4515078911,87.0765,0.00333333,0.00333333
83.9353,100,500.0,0.7,88.4400564434,1.0,2,88.4400564434,500.0,87.1875533054,1.0,1.0,1.0,500,5.4346e-20,8.94419,0.0025,,87.1875533054,400.0,87.1875533054,87.1043,0.0025,0.0025
84.5843,100,500.0,0.7,38.2022611249,1.0,1,38.2022611249,500.0,88.7425223794,1.0,1.0,1.0,500,5.43187e-20,8.48483,0.002,,88.7425223794,500.000006643,88.7425223794,87.4319,0.002,0.002
82.9066,100,500.0,0.7,13.5076236943,1.0,2,13.5076236943,500.0,89.0157299108,1.0,1.0,1.0,500,3.50449e-18,3.65685,0.01,,89.0157299108,100.0,89.0157299108,89.0157,0.01,0.01
83.5983,100,500.0,0.7,104.52038017,1.0,2,104.52038017,500.0,87.2258530298,1.0,1.0,1.0,500,2.1793e-19,7.69576,0.005,,87.2258530298,200.000000102,87.2258530298,88.1208,0.005,0.005
84.8261,100,500.0,0.7,19.8136888679,1.0,2,19.8136888679,500.0,89.314288797,1.0,1.0,1.0,500,5.43914e-20,6.80722,0.00333333,,89.314288797,299.999969474,89.314288797,88.5186,0.00333333,0.00333333
85.9784,100,500.0,0.7,15.523840991,1.0,2,15.523840991,500.0,91.1491350144,1.0,1.0,1.0,500,5.4346e-20,6.31611,0.0025,,91.1491350144,400.0,91.1491350144,89.1762,0.0025,0.0025
85.6577,100,500.0,0.7,41.4476301116,1.0,1,41.4476301116,500.0,85.8848194098,0.999999,1.0,1.0,500,5.7013e-19,6.46951,0.002,9.68987e-14,85.8848194098,500.000006643,85.8848194098,88.518,0.002,0.002
78.1998,100,500.0,0.7,129.107813897,1.0,2,129.107813897,500.0,84.3681980181,1.0,1.0,1.0,500,3.50449e-18,11.3056,0.01,,84.3681980181,100.0,84.3681980181,84.3682,0.01,0.01
83.0002,100,500.0,0.7,22.1445943337,1.0,2,22.1445943337,500.0,90.4792072993,1.0,1.0,1.0,500,2.1793e-19,9.17638,0.005,,90.4792072993,200.000000102,90.4792072993,87.4237,0.005,0.005
83.891,100,500.0,0.7,18.4542667927,1.0,2,18.4542667927,500.0,87.660923248,1.0,1.0,1.0,500,5.43914e-20,7.88922,0.00333333,,87.660923248,299.999969474,87.660923248,87.5028,0.00333333,0.00333333
85.1166,100,500.0,0.7,20.6688466404,1.0,2,20.6688466404,500.0,90.5730806042,1.0,1.0,1.0,500,5.4346e-20,7.31867,0.0025,,90.5730806042,400.0,90.5730806042,88.2703,0.0025,0.0025
85.9223,100,500.0,0.7,7.78452276767,1.0,1,7.78452276767,500.0,90.6340224323,1.0,1.0,1.0,500,5.43187e-20,6.72945,0.002,,90.6340224323,500.000006643,90.6340224323,88.7431,0.002,0.002
80.9727,100,500.0,0.7,36.5008777313,1.0,2,36.5008777313,500.0,87.099528843,1.0,1.0,1.0,500,3.50449e-18,6.01131,0.01,,87.099528843,100.0,87.099528843,87.0995,0.01,0.01
84.5023,100,500.0,0.7,14.2201222056,1.0,2,14.2201222056,500.0,91.0337669968,1.0,1.0,1.0,500,2.1793e-19,5.38298,0.005,,91.0337669968,200.000000102,91.0337669968,89.0666,0.005,0.005
85.0836,100,500.0,0.7,29.8618130776,1.0,2,29.8618130776,500.0,88.2978224292,1.0,1.0,1.0,500,5.43914e-20,5.41326,0.00333333,,88.2978224292,299.999969474,88.2978224292,88.8104,0.00333333,0.00333333
85.1862,100,500.0,0.7,34.5884210512,1.0,2,34.5884210512,500.0,87.2233633052,1.0,1.0,1.0,500,5.4346e-20,5.5687,0.0025,,87.2233633052,400.0,87.2233633052,88.4136,0.0025,0.0025
85.6387,100,500.0,0.7,19.8884112182,1.0,1,19.8884112182,500.0,88.9725835488,0.999999,1.0,1.0,500,2.38242e-19,5.36621,0.002,5.14182e-14,88.9725835488,500.000006643,88.9725835488,88.5254,0.002,0.002
84.9508,100,500.0,0.7,25.3631179381,1.0,2,25.3631179381,500.0,91.3321231134,1.0,1.0,1.0,500,3.50449e-18,5.01094,0.01,,91.3321231134,100.0,91.3321231134,91.3321,0.01,0.01
85.3189,100,500.0,0.7,28.2454502774,1.0,2,28.2454502774,500.0,88.3303115578,1.0,1.0,1.0,500,2.1793e-19,5.36553,0.005,,88.3303115578,200.000000102,88.3303115578,89.8312,0.005,0.005
84.5758,100,500.0,0.7,79.0262702593,1.0,2,79.0262702593,500.0,85.1177870467,1.0,1.0,1.0,500,5.43914e-20,7.08578,0.00333333,,85.1177870467,299.999969474,85.1177870467,88.2601,0.00333333,0.00333333
85.5395,100,500.0,0.7,12.4357403091,1.0,2,12.4357403091,500.0,90.140454055,1.0,1.0,1.0,500,5.4346e-20,6.43405,0.0025,,90.140454055,400.0,90.140454055,88.7302,0.0025,0.0025
86.3123,100,500.0,0.7,24.5325061717,1.0,1,24.5325061717,500.0,90.91003951,1.0,1.0,1.0,500,5.43187e-20,6.22377,0.002,,90.91003951,500.000006643,90.91003951,89.1662,0.002,0.002
81.0734,100,500.0,0.7,58.5042908669,1.0,2,58.5042908669,500.0,87.4715039847,1.0,1.0,1.0,500,3.50449e-18,7.61047,0.01,,87.4715039847,100.0,87.4715039847,87.4715,0.01,0.01
83.93,100,500.0,0.7,31.6808293642,1.0,2,31.6808293642,500.0,89.4367852826,1.0,1.0,1.0,500,2.1793e-19,6.75331,0.005,,89.4367852826,200.000000102,89.4367852826,88.4541,0.005,0.005
84.9593,100,500.0,0.7,13.9182552584,1.0,2,13.9182552584,500.0,89.0514240312,1.0,1.0,1.0,500,5.43914e-20,5.92259,0.00333333,,89.0514240312,299.999969474,89.0514240312,88.6532,0.00333333,0.00333333
85.7386,100,500.0,0.7,14.0314701016,1.0,2,14.0314701016,500.0,89.7909553287,1.0,1.0,1.0,500,5.4346e-20,5.47935,0.0025,,89.7909553287,400.0,89.7909553287,88.9377,0.0025,0.0025
86.3146,100,500.0,0.7,33.7039650849,1.0,1,33.7039650849,500.0,90.1289047426,1.0,1.0,1.0,500,5.43187e-20,5.56049,0.002,,90.1289047426,500.000006643,90.1289047426,89.1759,0.002,0.002
83.0068,100,500.0,0.7,11.6800351904,1.0,2,11.6800351904,500.0,89.1662475223,1.0,1.0,1.0,500,3.50449e-18,3.40048,0.01,,89.1662475223,100.0,89.1662475223,89.1662,0.01,0.01
85.6172,100,500.0,0.7,6.67719013329,1.0,2,6.67719013329,500.0,90.9099499841,1.0,1.0,1.0,500,2.1793e-19,3.13799,0.005,,90.9099499841,200.000000102,90.9099499841,90.0381,0.005,0.005
85.2475,100,500.0,0.7,31.0432911478,1.0,2,31.0432911478,500.0,86.4953263924,1.0,1.0,1.0,500,5.43914e-20,4.42697,0.00333333,,86.4953263924,299.999969474,86.4953263924,88.8572,0.00333333,0.00333333
84.3758,100,500.0,0.7,59.8744650271,1.0,2,59.8744650271,500.0,83.4361438682,1.0,1.0,1.0,500,5.4346e-20,5.91842,0.0025,,83.4361438682,400.0,83.4361438682,87.5019,0.0025,0.0025
84.5588,100,500.0,0.7,72.6462454378,1.0,1,72.6462454378,500.0,87.1453449557,1.0,1.0,1.0,500,5.43187e-20,6.51356,0.002,,87.1453449557,500.000006643,87.1453449557,87.4306,0.002,0.002
81.6832,100,500.0,0.7,32.1147501682,1.0,2,32.1147501682,500.0,88.088057921,1.0,1.0,1.0,500,3.50449e-18,5.63858,0.01,,88.088057921,100.0,88.088057921,88.0881,0.01,0.01
83.2786,100,500.0,0.7,20.8588236881,1.0,2,20.8588236881,500.0,87.5270546581,1.0,1.0,1.0,500,2.1793e-19,5.12841,0.005,,87.5270546581,200.000000102,87.5270546581,87.8076,0.005,0.005
85.083,100,500.0,0.7,40.4395667618,1.0,2,40.4395667618,500.0,90.7274126445,1.0,1.0,1.0,500,5.43914e-20,5.7248,0.00333333,,90.7274126445,299.999969474,90.7274126445,88.7808,0.00333333,0.00333333
84.7225,100,500.0,0.7,58.2733934153,1.0,2,58.2733934153,500.0,85.3570955223,1.0,1.0,1.0,500,5.4346e-20,6.41877,0.0025,,85.3570955223,400.0,85.3570955223,87.9249,0.0025,0.0025
83.9269,100,500.0,0.7,222.493898398,1.0,1,222.493898398,500.0,82.2570342784,1.0,1.0,1.0,500,5.43187e-20,9.0639,0.002,,82.2570342784,500.000006643,82.2570342784,86.7913,0.002,0.002
81.2339,100,500.0,0.7,33.9453724638,1.0,2,33.9453724638,500.0,87.2744111344,1.0,1.0,1.0,500,3.50449e-18,5.79706,0.01,,87.2744111344,100.0,87.2744111344,87.2744,0.01,0.01
83.5664,100,500.0,0.7,13.8745751046,1.0,2,13.8745751046,500.0,88.6437681021,1.0,1.0,1.0,500,2.1793e-19,4.91321,0.005,,88.6437681021,200.000000102,88.6437681021,87.9591,0.005,0.005
85.6118,100,500.0,0.7,17.2758831443,1.0,2,17.2758831443,500.0,91.8828746476,1.0,1.0,1.0,500,5.43914e-20,5.0215,0.00333333,,91.8828746476,299.999969474,91.8828746476,89.267,0.00333333,0.00333333
84.6567,100,500.0,0.7,87.4202903589,1.0,2,87.4202903589,500.0,83.4878134719,1.0,1.0,1.0,500,5.4346e-20,6.84182,0.0025,,83.4878134719,400.0,83.4878134719,87.8222,0.0025,0.0025
84.6949,100,500.0,0.7,32.371361568,1.0,1,32.371361568,500.0,86.3418701243,1.0,1.0,1.0,500,5.43187e-20,6.64895,0.002,,86.3418701243,500.000006643,86.3418701243,87.5262,0.002,0.002
78.4977,100,500.0,0.7,43.6519708258,1.0,2,43.6519708258,500.0,84.5031599479,1.0,1.0,1.0,500,3.50449e-18,6.57384,0.01,,84.5031599479,100.0,84.5031599479,84.5032,0.01,0.01
81.8042,100,500.0,0.7,46.9273083031,1.0,2,46.9273083031,500.0,87.8091889099,1.0,1.0,1.0,500,2.1793e-19,6.89704,0.005,,87.8091889099,200.000000102,87.8091889099,86.1562,0.005,0.005
83.7138,100,500.0,0.7,15.2028636466,1.0,2,15.2028636466,500.0,89.6408723779,1.0,1.0,1.0,500,5.43914e-20,6.27919,0.00333333,,89.6408723779,299.999969474,89.6408723779,87.3177,0.00333333,0.00333333
84.7318,100,500.0,0.7,5.90810392826,1.0,2,5.90810392826,500.0,89.4582963648,1.0,1.0,1.0,500,5.4346e-20,5.64735,0.0025,,89.4582963648,400.0,89.4582963648,87.8529,0.0025,0.0025
85.8513,100,500.0,0.7,19.854686652,1.0,1,19.854686652,500.0,92.121516069,0.999999,1.0,1.0,500,2.8626e-19,5.68864,0.002,6.40628e-14,92.121516069,500.000006643,92.121516069,88.7066,0.002,0.002
84.0428,100,500.0,0.7,18.1068418453,1.0,2,18.1068418453,500.0,90.2478719788,1.0,1.0,1.0,500,3.50449e-18,4.23388,0.01,,90.2478719788,100.0,90.2478719788,90.2479,0.01,0.01
85.5761,100,500.0,0.7,13.5871053067,1.0,2,13.5871053067,500.0,89.6796194641,1.0,1.0,1.0,500,2.1793e-19,3.97105,0.005,,89.6796194641,200.000000102,89.6796194641,89.9637,0.005,0.005
86.0699,100,500.0,0.7,48.6030896483,1.0,2,48.6030896483,500.0,89.3146234112,1.0,1.0,1.0,500,5.43914e-20,5.16193,0.00333333,,89.3146234112,299.999969474,89.3146234112,89.7474,0.00333333,0.00333333
86.7122,100,500.0,0.7,21.5486358613,1.0,2,21.5486358613,500.0,90.3732558989,1.0,1.0,1.0,500,5.4346e-20,5.03893,0.0025,,90.3732558989,400.0,90.3732558989,89.9038,0.0025,0.0025
86.9711,100,500.0,0.7,18.5254768265,1.0,1,18.5254768265,500.0,89.6672107145,0.999996,1.0,1.0,500,3.85337e-18,4.89792,0.00199999,9.48382e-13,89.6672107145,500.000091942,89.6672107145,89.8565,0.002,0.002
82.1225,100,500.0,0.7,39.3649405027,1.0,2,39.3649405027,500.0,88.5186610734,1.0,1.0,1.0,500,3.50449e-18,6.2427,0.01,,88.5186610734,100.0,88.5186610734,88.5187,0.01,0.01
83.4736,100,500.0,0.7,89.5896571429,1.0,2,89.5896571429,500.0,87.4742246815,1.0,1.0,1.0,500,2.1793e-19,8.00658,0.005,,87.4742246815,200.000000102,87.4742246815,87.9964,0.005,0.005
84.7038,100,500.0,0.7,26.4789558673,1.0,2,26.4789558673,500.0,89.1969400701,1.0,1.0,1.0,500,5.43914e-20,7.19688,0.00333333,,89.1969400701,299.999969474,89.1969400701,88.3966,0.00333333,0.00333333
85.6246,100,500.0,0.7,8.41458235636,1.0,2,8.41458235636,500.0,90.1011084363,1.0,1.0,1.0,500,5.4346e-20,6.44001,0.0025,,90.1011084363,400.0,90.1011084363,88.8227,0.0025,0.0025
86.5227,100,500.0,0.7,16.2772538711,1.0,1,16.2772538711,500.0,91.6272269238,1.0,1.0,1.0,500,5.43187e-20,6.1368,0.002,,91.6272269238,500.000006643,91.6272269238,89.3837,0.002,0.002
81.7842,100,500.0,0.7,99.6383095342,1.0,2,99.6383095342,500.0,88.1300817357,1.0,1.0,1.0,500,3.50449e-18,9.93186,0.01,,88.1300817357,100.0,88.1300817357,88.1301,0.01,0.01
83.7763,100,500.0,0.7,15.1972291036,1.0,2,15.1972291036,500.0,88.3969123559,1.0,1.0,1.0,500,2.1793e-19,7.54065,0.005,,88.3969123559,200.000000102,88.3969123559,88.2635,0.005,0.005
84.6474,100,500.0,0.7,14.8879830874,1.0,2,14.8879830874,500.0,88.4064527981,1.0,1.0,1.0,500,5.43914e-20,6.54409,0.00333333,,88.4064527981,299.999969474,88.4064527981,88.3112,0.00333333,0.00333333
85.7366,100,500.0,0.7,14.0100975978,1.0,2,14.0100975978,500.0,90.7045316658,1.0,1.0,1.0,500,5.4346e-20,6.05479,0.0025,,90.7045316658,400.0,90.7045316658,88.9095,0.0025,0.0025
85.16,100,500.0,0.7,91.1143120504,1.0,1,91.1143120504,500.0,84.3516772891,1.0,1.0,1.0,500,5.43187e-20,7.11989,0.002,,84.3516772891,500.000006643,84.3516772891,87.9979,0.002,0.002
84.2795,100,500.0,0.7,11.2621428126,1.0,2,11.2621428126,500.0,90.5589600056,1.0,1.0,1.0,500,3.50449e-18,3.33909,0.01,,90.5589600056,100.0,90.5589600056,90.559,0.01,0.01
85.1041,100,500.0,0.7,15.7683380321,1.0,2,15.7683380321,500.0,88.5297056543,1.0,1.0,1.0,500,2.1793e-19,3.79599,0.005,,88.5297056543,200.000000102,88.5297056543,89.5443,0.005,0.005
85.7116,100,500.0,0.7,3.36376207947,1.0,2,3.36376207947,500.0,88.9225000285,1.0,1.0,1.0,500,5.43914e-20,3.28669,0.00333333,,88.9225000285,299.999969474,88.9225000285,89.3371,0.00333333,0.00333333
86.4381,100,500.0,0.7,10.2247885164,1.0,2,10.2247885164,500.0,90.3001912558,1.0,1.0,1.0,500,5.4346e-20,3.2873,0.0025,,90.3001912558,400.0,90.3001912558,89.5778,0.0025,0.0025
86.6399,100,500.0,0.7,22.7318708279,1.0,1,22.7318708279,500.0,88.9293361143,1.0,1.0,1.0,500,5.43187e-20,3.635,0.002,,88.9293361143,500.000006643,88.9293361143,89.4481,0.002,0.002
83.4007,100,500.0,0.7,23.6876459781,1.0,2,23.6876459781,500.0,89.6250197084,1.0,1.0,1.0,500,3.50449e-18,4.8426,0.01,,89.6250197084,100.0,89.6250197084,89.625,0.01,0.01
83.3204,100,500.0,0.7,92.8687988367,1.0,2,92.8687988367,500.0,86.0603466279,1.0,1.0,1.0,500,2.1793e-19,7.80206,0.005,,86.0603466279,200.000000102,86.0603466279,87.8427,0.005,0.005
85.3183,100,500.0,0.7,3.69558026207,1.0,2,3.69558026207,500.0,91.3467508203,1.0,1.0,1.0,500,5.43914e-20,6.67305,0.00333333,,91.3467508203,299.999969474,91.3467508203,89.0107,0.00333333,0.00333333
85.8738,100,500.0,0.7,13.9538996782,1.0,2,13.9538996782,500.0,89.2543020502,1.0,1.0,1.0,500,5.4346e-20,6.0714,0.0025,,89.2543020502,400.0,89.2543020502,89.0716,0.0025,0.0025
85.4278,100,500.0,0.7,97.7946583021,1.0,1,97.7946583021,500.0,85.2505838013,1.0,1.0,1.0,500,5.43187e-20,7.15464,0.002,,85.2505838013,500.000006643,85.2505838013,88.3074,0.002,0.002
81.9988,100,500.0,0.7,50.316006133,1.0,2,50.316006133,500.0,88.2259645962,1.0,1.0,1.0,500,3.50449e-18,7.05782,0.01,,88.2259645962,100.0,88.2259645962,88.226,0.01,0.01
85.2265,100,500.0,0.7,16.3773520099,1.0,2,16.3773520099,500.0,91.3036031702,1.0,1.0,1.0,500,2.1793e-19,5.94821,0.005,,91.3036031702,200.000000102,91.3036031702,89.7648,0.005,0.005
85.2782,100,500.0,0.7,41.2632667319,1.0,2,41.2632667319,500.0,87.4611806448,1.0,1.0,1.0,500,5.43914e-20,6.19545,0.00333333,,87.4611806448,299.999969474,87.4611806448,88.9969,0.00333333,0.00333333
86.3632,100,500.0,0.7,14.6886665389,1.0,2,14.6886665389,500.0,91.3440942581,1.0,1.0,1.0,500,5.4346e-20,5.78413,0.0025,,91.3440942581,400.0,91.3440942581,89.5837,0.0025,0.0025
86.5473,100,500.0,0.7,27.7163883013,1.0,1,27.7163883013,500.0,88.8040078997,1.0,1.0,1.0,500,5.43187e-20,5.68771,0.002,,88.8040078997,500.000006643,88.8040078997,89.4278,0.002,0.002
85.2544,100,500.0,0.7,16.8179929018,1.0,2,16.8179929018,500.0,91.6374162031,1.0,1.0,1.0,500,3.50449e-18,4.08042,0.01,,91.6374162031,100.0,91.6374162031,91.6374,0.01,0.01
87.002,100,500.0,0.7,13.4768332652,1.0,2,13.4768332652,500.0,91.4178873646,1.0,1.0,1.0,500,2.1793e-19,3.87401,0.005,,91.4178873646,200.000000102,91.4178873646,91.5276,0.005,0.005
