MinNormIw,VarVanillaIw,VanillaAvgRet,VarRet,AvgVanillaIw,VarDiscRet,Bound,AvgNormIw,AvgEpLen,IterType,EpsThisIter,ESSClassic,MaxNormIw,VarJ,AvgDiscRet,VarNormIw,AvgRet,MinVanillaIw,BatchSize,J,eRenyi2,MaxVanillaIw,ESSRenyi
0.0025,,192.13181810123314,86026.40336550433,1.0,86026.40336550433,124.75201,0.0024999997,500.0,2,100,400.0,0.0025,284.6229,192.13181810123314,5.434597e-20,192.13181810123314,1.0,500,170.4455,1.0,1.0,500.0
0.002,,182.08321233203185,70838.61280636361,1.0,70838.61280636361,131.90356,0.0020000003,500.0,1,100,500.00000664260017,0.002,280.8129,182.08321233203185,5.431875e-20,182.08321233203185,1.0,500,172.77307,1.0,1.0,500.0
0.01,,155.3769606492055,77410.55922486816,1.0,77410.55922486816,74.98788,0.009999998,500.0,2,100,100.0,0.01,276.8329,155.3769606492055,3.5044917e-18,155.3769606492055,1.0,500,155.37694,1.0,1.0,500.0
0.005,,212.39252417299812,72680.46865712413,1.0,72680.46865712413,116.323784,0.0049999994,500.0,2,100,200.00000010221265,0.005,274.05792,212.39252417299812,2.179301e-19,212.39252417299812,1.0,500,183.88474,1.0,1.0,500.0
0.0033333334,,182.63114023329084,77602.9973091835,1.0,77602.9973091835,125.69898,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,275.1021,182.63114023329084,5.4391416e-20,182.63114023329084,1.0,500,183.46687,1.0,1.0,500.0
0.0025,,174.78367378011328,110128.09545745618,1.0,110128.09545745618,124.881134,0.0024999997,500.0,2,100,400.0,0.0025,289.88223,174.78367378011328,5.434597e-20,174.78367378011328,1.0,500,181.29607,1.0,1.0,500.0
0.002,,224.04928454206484,59391.998562602545,1.0,59391.998562602545,139.3877,0.0020000003,500.0,1,100,500.00000664260017,0.002,281.56253,224.04928454206484,5.431875e-20,224.04928454206484,1.0,500,189.84674,1.0,1.0,500.0
0.01,,134.15881362795312,90519.36940135474,1.0,90519.36940135474,61.583237,0.009999998,500.0,2,100,100.0,0.01,299.35626,134.15881362795312,3.5044917e-18,134.15881362795312,1.0,500,134.15881,1.0,1.0,500.0
0.005,,178.52511422803596,64690.80938623893,1.0,64690.80938623893,104.447754,0.0049999994,500.0,2,100,200.00000010221265,0.005,278.06677,178.52511422803596,2.179301e-19,178.52511422803596,1.0,500,156.34196,1.0,1.0,500.0
0.0033333334,,173.37288359714333,89412.6909074202,1.0,89412.6909074202,99.10633,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,284.81232,173.37288359714333,5.4391416e-20,173.37288359714333,1.0,500,162.01894,1.0,1.0,500.0
0.0025,,171.4303758115704,63486.76277584305,1.0,63486.76277584305,109.88788,0.0024999997,500.0,2,100,400.0,0.0025,276.70947,171.4303758115704,5.434597e-20,171.4303758115704,1.0,500,164.3718,1.0,1.0,500.0
0.002,,191.33690694788913,68094.4216411005,1.0,68094.4216411005,121.03293,0.0020000003,500.0,1,100,500.00000664260017,0.002,273.59378,191.33690694788913,5.431875e-20,191.33690694788913,1.0,500,169.76483,1.0,1.0,500.0
0.01,,179.50446076695385,75896.32122857876,1.0,75896.32122857876,100.28404,0.009999998,500.0,2,100,100.0,0.01,274.11194,179.50446076695385,3.5044917e-18,179.50446076695385,1.0,500,179.50447,1.0,1.0,500.0
0.005,,175.0244435627533,100187.79777882487,1.0,100187.79777882487,109.894554,0.0049999994,500.0,2,100,200.00000010221265,0.005,295.24,175.0244435627533,2.179301e-19,175.0244435627533,1.0,500,177.26447,1.0,1.0,500.0
0.0033333334,,221.25263222148814,87991.60835201146,1.0,87991.60835201146,131.76923,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,295.93637,221.25263222148814,5.4391416e-20,221.25263222148814,1.0,500,191.92719,1.0,1.0,500.0
0.0025,,145.04405519023038,83358.54554430606,1.0,83358.54554430606,128.10808,0.0024999997,500.0,2,100,400.0,0.0025,294.49466,145.04405519023038,5.434597e-20,145.04405519023038,1.0,500,180.20639,1.0,1.0,500.0
0.002,,185.30588765217763,111305.46290941817,1.0,111305.46290941817,134.62817,0.0020000003,500.0,1,100,500.00000664260017,0.002,302.36456,185.30588765217763,5.431875e-20,185.30588765217763,1.0,500,181.22632,1.0,1.0,500.0
0.01,,180.744949675617,88389.75975852359,1.0,88389.75975852359,87.44738,0.009999998,500.0,2,100,100.0,0.01,295.8139,180.744949675617,3.5044917e-18,180.744949675617,1.0,500,180.74493,1.0,1.0,500.0
0.005,,155.8487221572222,104169.60470773956,1.0,104169.60470773956,93.138596,0.0049999994,500.0,2,100,200.00000010221265,0.005,308.98517,155.8487221572222,2.179301e-19,155.8487221572222,1.0,500,168.29681,1.0,1.0,500.0
0.0033333334,,242.03034211888374,99957.9855514605,1.0,99957.9855514605,131.50824,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,312.79733,242.03034211888374,5.4391416e-20,242.03034211888374,1.0,500,192.87466,1.0,1.0,500.0
0.0025,,157.59394818548068,83171.92923333528,1.0,83171.92923333528,130.01653,0.0024999997,500.0,2,100,400.0,0.0025,306.9203,157.59394818548068,5.434597e-20,157.59394818548068,1.0,500,184.05449,1.0,1.0,500.0
0.002,,162.04699950981055,90031.79043755993,1.0,90031.79043755993,127.26788,0.0020000003,500.0,1,100,500.00000664260017,0.002,305.3913,162.04699950981055,5.431875e-20,162.04699950981055,1.0,500,179.653,1.0,1.0,500.0
0.01,,210.37542278510617,70260.8812558011,1.0,70260.8812558011,146.92514,0.009999998,500.0,2,100,100.0,0.01,263.739,210.37542278510617,3.5044917e-18,210.37542278510617,1.0,500,210.37543,1.0,1.0,500.0
0.005,,170.36772958124052,93764.97381103366,1.0,93764.97381103366,144.47423,0.0049999994,500.0,2,100,200.00000010221265,0.005,285.64478,170.36772958124052,2.179301e-19,170.36772958124052,1.0,500,190.37157,1.0,1.0,500.0
0.0033333334,,182.12116035084352,108382.39736318654,1.0,108382.39736318654,137.78885,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,300.29425,182.12116035084352,5.4391416e-20,182.12116035084352,1.0,500,187.62143,1.0,1.0,500.0
0.0025,,206.11770840961967,117285.38694401721,1.0,117285.38694401721,137.09938,0.0024999997,500.0,2,100,400.0,0.0025,311.006,206.11770840961967,5.434597e-20,206.11770840961967,1.0,500,192.2455,1.0,1.0,500.0
0.002,,241.29833200169523,97979.32931037001,1.0,97979.32931037001,150.66289,0.0020000003,500.0,1,100,500.00000664260017,0.002,311.71252,241.29833200169523,5.431875e-20,241.29833200169523,1.0,500,202.05606,1.0,1.0,500.0
0.01,,174.58708367900454,91657.78783482923,1.0,91657.78783482923,89.07667,0.009999998,500.0,2,100,100.0,0.01,301.23282,174.58708367900454,3.5044917e-18,174.58708367900454,1.0,500,174.5871,1.0,1.0,500.0
0.005,,192.39773461582539,80988.59957715566,1.0,80988.59957715566,122.04036,0.0049999994,500.0,2,100,200.00000010221265,0.005,292.47095,192.39773461582539,2.179301e-19,192.39773461582539,1.0,500,183.4924,1.0,1.0,500.0
0.0033333334,,174.66122589756029,81300.56256231954,1.0,81300.56256231954,130.37329,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,289.60782,174.66122589756029,5.4391416e-20,174.66122589756029,1.0,500,180.54868,1.0,1.0,500.0
0.0025,,146.3887394966071,60868.55951492404,1.0,60868.55951492404,128.55554,0.0024999997,500.0,2,100,400.0,0.0025,279.62167,146.3887394966071,5.434597e-20,146.3887394966071,1.0,500,172.0087,1.0,1.0,500.0
0.002,,219.44660576350046,66087.76323977225,1.0,66087.76323977225,142.63062,0.0020000003,500.0,1,100,500.00000664260017,0.002,275.67383,219.44660576350046,5.431875e-20,219.44660576350046,1.0,500,181.49629,1.0,1.0,500.0
0.01,,183.7925462479419,98517.11916282697,1.0,98517.11916282697,93.7301,0.009999998,500.0,2,100,100.0,0.01,312.30106,183.7925462479419,3.5044917e-18,183.7925462479419,1.0,500,183.79254,1.0,1.0,500.0
0.005,,170.64148793561944,73227.6242636184,1.0,73227.6242636184,113.53325,0.0049999994,500.0,2,100,200.00000010221265,0.005,291.64514,170.64148793561944,2.179301e-19,170.64148793561944,1.0,500,177.21701,1.0,1.0,500.0
0.0033333334,,166.15825331604734,70020.4638532494,1.0,70020.4638532494,114.458145,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,282.55713,166.15825331604734,5.4391416e-20,166.15825331604734,1.0,500,173.53078,1.0,1.0,500.0
0.0025,,214.805165065032,98881.22043554718,1.0,98881.22043554718,132.69095,0.0024999997,500.0,2,100,400.0,0.0025,290.98352,214.805165065032,5.434597e-20,214.805165065032,1.0,500,183.84935,1.0,1.0,500.0
0.002,,201.50444418818807,99120.79391869705,1.0,99120.79391869705,138.18236,0.0020000003,500.0,1,100,500.00000664260017,0.002,295.65677,201.50444418818807,5.431875e-20,201.50444418818807,1.0,500,187.3804,1.0,1.0,500.0
0.01,,198.05491627927626,64990.067542288096,1.0,64990.067542288096,116.37722,0.009999998,500.0,2,100,100.0,0.01,253.65363,198.05491627927626,3.5044917e-18,198.05491627927626,1.0,500,198.05492,1.0,1.0,500.0
0.005,,196.83687016093455,98830.03001957286,1.0,98830.03001957286,139.67778,0.0049999994,500.0,2,100,200.00000010221265,0.005,284.76538,196.83687016093455,2.179301e-19,196.83687016093455,1.0,500,197.44589,1.0,1.0,500.0
0.0033333334,,166.39910796622542,78468.24507690864,1.0,78468.24507690864,139.9295,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,283.14236,166.39910796622542,5.4391416e-20,166.39910796622542,1.0,500,187.09697,1.0,1.0,500.0
0.0025,,98.80419088895702,102508.96637035566,1.0,102508.96637035566,124.17555,0.0024999997,500.0,2,100,400.0,0.0025,294.88956,98.80419088895702,5.434597e-20,98.80419088895702,1.0,500,165.02377,1.0,1.0,500.0
0.002,,191.7038363065155,81042.68129311038,1.0,81042.68129311038,133.82404,0.0020000003,500.0,1,100,500.00000664260017,0.002,292.79385,191.7038363065155,5.431875e-20,191.7038363065155,1.0,500,170.3598,1.0,1.0,500.0
0.01,,136.66326415726243,64987.80161367149,1.0,64987.80161367149,64.516594,0.009999998,500.0,2,100,100.0,0.01,253.64922,136.66326415726243,3.5044917e-18,136.66326415726243,1.0,500,136.66325,1.0,1.0,500.0
0.005,,229.96369165933754,68829.00540239789,1.0,68829.00540239789,127.145004,0.0049999994,500.0,2,100,200.00000010221265,0.005,261.5637,229.96369165933754,2.179301e-19,229.96369165933754,1.0,500,183.31348,1.0,1.0,500.0
0.0033333334,,162.41392177897617,103575.92768855978,1.0,103575.92768855978,120.16989,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,282.64374,162.41392177897617,5.4391416e-20,162.41392177897617,1.0,500,176.34697,1.0,1.0,500.0
0.0025,,204.60205618051333,91017.67874060765,1.0,91017.67874060765,134.75995,0.0024999997,500.0,2,100,400.0,0.0025,287.38858,204.60205618051333,5.434597e-20,204.60205618051333,1.0,500,183.41072,1.0,1.0,500.0
0.002,,161.61855243466186,91286.08522059901,1.0,91286.08522059901,135.53773,0.0020000003,500.0,1,100,500.00000664260017,0.002,290.2144,161.61855243466186,5.431875e-20,161.61855243466186,1.0,500,179.05232,1.0,1.0,500.0
0.01,,131.98020355282483,78473.24331229241,1.0,78473.24331229241,64.02122,0.009999998,500.0,2,100,100.0,0.01,278.7266,131.98020355282483,3.5044917e-18,131.98020355282483,1.0,500,131.9802,1.0,1.0,500.0
0.005,,178.37420375449733,85373.94361577049,1.0,85373.94361577049,105.594345,0.0049999994,500.0,2,100,200.00000010221265,0.005,285.73145,178.37420375449733,2.179301e-19,178.37420375449733,1.0,500,155.1772,1.0,1.0,500.0
0.0033333334,,203.07045238451406,97640.5416971338,1.0,97640.5416971338,106.53523,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,295.22772,203.07045238451406,5.4391416e-20,203.07045238451406,1.0,500,171.14163,1.0,1.0,500.0
0.0025,,174.19950192077772,82949.67894992782,1.0,82949.67894992782,115.95528,0.0024999997,500.0,2,100,400.0,0.0025,293.08932,174.19950192077772,5.434597e-20,174.19950192077772,1.0,500,171.90607,1.0,1.0,500.0
0.002,,227.43170051591522,83392.99609237985,1.0,83392.99609237985,132.96732,0.0020000003,500.0,1,100,500.00000664260017,0.002,292.79037,227.43170051591522,5.431875e-20,227.43170051591522,1.0,500,183.01123,1.0,1.0,500.0
0.01,,203.08715904034122,101410.43670293137,1.0,101410.43670293137,115.6537,0.009999998,500.0,2,100,100.0,0.01,316.8538,203.08715904034122,3.5044917e-18,203.08715904034122,1.0,500,203.08716,1.0,1.0,500.0
0.005,,202.75624543583046,108523.23372670123,1.0,108523.23372670123,135.2363,0.0049999994,500.0,2,100,200.00000010221265,0.005,322.36188,202.75624543583046,2.179301e-19,202.75624543583046,1.0,500,202.92169,1.0,1.0,500.0
0.0033333334,,159.31706944748626,59184.09626452114,1.0,59184.09626452114,133.12195,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,298.71628,159.31706944748626,5.4391416e-20,159.31706944748626,1.0,500,188.38683,1.0,1.0,500.0
0.0025,,190.69560629298087,77188.09324630766,1.0,77188.09324630766,141.10321,0.0024999997,500.0,2,100,400.0,0.0025,293.30634,190.69560629298087,5.434597e-20,190.69560629298087,1.0,500,188.964,1.0,1.0,500.0
0.002,,166.66764399413398,77203.18575902849,1.0,77203.18575902849,141.69676,0.0020000003,500.0,1,100,500.00000664260017,0.002,290.15283,166.66764399413398,5.431875e-20,166.66764399413398,1.0,500,184.50476,1.0,1.0,500.0
0.01,,164.6531331804269,92112.23256503862,1.0,92112.23256503862,76.91247,0.009999998,500.0,2,100,100.0,0.01,301.97864,164.6531331804269,3.5044917e-18,164.6531331804269,1.0,500,164.65312,1.0,1.0,500.0
0.005,,197.80915121366226,63772.30808890788,1.0,63772.30808890788,119.18913,0.0049999994,500.0,2,100,200.00000010221265,0.005,278.27625,197.80915121366226,2.179301e-19,197.80915121366226,1.0,500,181.23114,1.0,1.0,500.0
0.0033333334,,165.20654661725675,79754.1780670768,1.0,79754.1780670768,125.23253,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,279.2867,165.20654661725675,5.4391416e-20,165.20654661725675,1.0,500,175.88962,1.0,1.0,500.0
0.0025,,203.0662163701671,71178.54687217087,1.0,71178.54687217087,138.81343,0.0024999997,500.0,2,100,400.0,0.0025,276.1448,203.0662163701671,5.434597e-20,203.0662163701671,1.0,500,182.68376,1.0,1.0,500.0
0.002,,188.48609906854026,91493.55471599556,1.0,91493.55471599556,134.4852,0.0020000003,500.0,1,100,500.00000664260017,0.002,281.29324,188.48609906854026,5.431875e-20,188.48609906854026,1.0,500,183.84425,1.0,1.0,500.0
0.01,,186.85069431083684,67955.44941587963,1.0,67955.44941587963,106.67222,0.009999998,500.0,2,100,100.0,0.01,259.37595,186.85069431083684,3.5044917e-18,186.85069431083684,1.0,500,186.8507,1.0,1.0,500.0
0.005,,158.4761601371566,79439.05770279803,1.0,79439.05770279803,115.96868,0.0049999994,500.0,2,100,200.00000010221265,0.005,270.48395,158.4761601371566,2.179301e-19,158.4761601371566,1.0,500,172.66342,1.0,1.0,500.0
0.0033333334,,195.5929825914454,91919.54370445707,1.0,91919.54370445707,133.47435,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,281.46875,195.5929825914454,5.4391416e-20,195.5929825914454,1.0,500,180.30661,1.0,1.0,500.0
0.0025,,148.45237577590223,82923.49732319212,1.0,82923.49732319212,131.78513,0.0024999997,500.0,2,100,400.0,0.0025,283.0765,148.45237577590223,5.434597e-20,148.45237577590223,1.0,500,172.34305,1.0,1.0,500.0
0.002,,154.01952586378653,87121.18659053286,1.0,87121.18659053286,128.93002,0.0020000003,500.0,1,100,500.00000664260017,0.002,285.32364,154.01952586378653,5.431875e-20,154.01952586378653,1.0,500,168.67836,1.0,1.0,500.0
0.01,,219.89243171784096,93110.20465640853,1.0,93110.20465640853,121.84004,0.009999998,500.0,2,100,100.0,0.01,303.6101,219.89243171784096,3.5044917e-18,219.89243171784096,1.0,500,219.89243,1.0,1.0,500.0
0.005,,153.70893503856973,76863.08406788073,1.0,76863.08406788073,117.46717,0.0049999994,500.0,2,100,200.00000010221265,0.005,291.94492,153.70893503856973,2.179301e-19,153.70893503856973,1.0,500,186.80067,1.0,1.0,500.0
0.0033333334,,116.63400296042391,77708.20136916476,1.0,77708.20136916476,106.80124,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,289.06577,116.63400296042391,5.4391416e-20,116.63400296042391,1.0,500,163.4118,1.0,1.0,500.0
0.0025,,195.8936373294449,74085.1507191434,1.0,74085.1507191434,121.55482,0.0024999997,500.0,2,100,400.0,0.0025,284.9617,195.8936373294449,5.434597e-20,195.8936373294449,1.0,500,171.53226,1.0,1.0,500.0
0.002,,226.01509050479487,56299.12465595656,1.0,56299.12465595656,137.72763,0.0020000003,500.0,1,100,500.00000664260017,0.002,276.7394,226.01509050479487,5.431875e-20,226.01509050479487,1.0,500,182.42882,1.0,1.0,500.0
0.01,,215.57474539114926,80483.67463344627,1.0,80483.67463344627,134.72798,0.009999998,500.0,2,100,100.0,0.01,282.27438,215.57474539114926,3.5044917e-18,215.57474539114926,1.0,500,215.57474,1.0,1.0,500.0
0.005,,162.20596840234614,78218.77778447795,1.0,78218.77778447795,131.72305,0.0049999994,500.0,2,100,200.00000010221265,0.005,281.54886,162.20596840234614,2.179301e-19,162.20596840234614,1.0,500,188.89035,1.0,1.0,500.0
0.0033333334,,215.67412454040442,99099.89639691653,1.0,99099.89639691653,151.14139,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,292.76083,215.67412454040442,5.4391416e-20,215.67412454040442,1.0,500,197.81828,1.0,1.0,500.0
0.0025,,215.55586507658413,87074.8751267446,1.0,87074.8751267446,161.65483,0.0024999997,500.0,2,100,400.0,0.0025,293.07285,215.55586507658413,5.434597e-20,215.55586507658413,1.0,500,202.25267,1.0,1.0,500.0
0.002,,132.52071522558288,56417.50260827343,1.0,56417.50260827343,151.99448,0.0020000003,500.0,1,100,500.00000664260017,0.002,284.01062,132.52071522558288,5.431875e-20,132.52071522558288,1.0,500,188.30629,1.0,1.0,500.0
0.01,,158.07806176119342,83428.47110427202,1.0,83428.47110427202,74.20116,0.009999998,500.0,2,100,100.0,0.01,287.39206,158.07806176119342,3.5044917e-18,158.07806176119342,1.0,500,158.07808,1.0,1.0,500.0
0.005,,171.2451142218906,89692.00778178079,1.0,89692.00778178079,98.44819,0.0049999994,500.0,2,100,200.00000010221265,0.005,292.8105,171.2451142218906,2.179301e-19,171.2451142218906,1.0,500,164.66159,1.0,1.0,500.0
0.0033333334,,144.19743294627557,83525.63665996991,1.0,83525.63665996991,103.77719,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,291.23047,144.19743294627557,5.4391416e-20,144.19743294627557,1.0,500,157.84021,1.0,1.0,500.0
0.0025,,147.34229870589851,102368.03795619027,1.0,102368.03795619027,104.35067,0.0024999997,500.0,2,100,400.0,0.0025,298.27527,147.34229870589851,5.434597e-20,147.34229870589851,1.0,500,155.21573,1.0,1.0,500.0
0.002,,144.56824201710924,78890.07794399683,1.0,78890.07794399683,107.59113,0.0020000003,500.0,1,100,500.00000664260017,0.002,294.6403,144.56824201710924,5.431875e-20,144.56824201710924,1.0,500,153.08623,1.0,1.0,500.0
0.01,,200.22220168356566,86375.98165145941,1.0,86375.98165145941,122.5083,0.009999998,500.0,2,100,100.0,0.01,292.4247,200.22220168356566,3.5044917e-18,200.22220168356566,1.0,500,200.2222,1.0,1.0,500.0
0.005,,168.85438250134467,85481.98154488769,1.0,85481.98154488769,125.14783,0.0049999994,500.0,2,100,200.00000010221265,0.005,292.08847,168.85438250134467,2.179301e-19,168.85438250134467,1.0,500,184.53828,1.0,1.0,500.0
0.0033333334,,182.24062160389417,93062.34472862462,1.0,93062.34472862462,135.28027,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,295.95416,182.24062160389417,5.4391416e-20,182.24062160389417,1.0,500,183.77238,1.0,1.0,500.0
0.0025,,160.3646592458114,78327.92643959192,1.0,78327.92643959192,135.92508,0.0024999997,500.0,2,100,400.0,0.0025,291.8571,160.3646592458114,5.434597e-20,160.3646592458114,1.0,500,177.92047,1.0,1.0,500.0
0.002,,177.39769834568366,76977.12874450846,1.0,76977.12874450846,140.25407,0.0020000003,500.0,1,100,500.00000664260017,0.002,288.76627,177.39769834568366,5.431875e-20,177.39769834568366,1.0,500,177.8159,1.0,1.0,500.0
0.01,,204.7574422455471,67832.18386036852,1.0,67832.18386036852,132.98761,0.009999998,500.0,2,100,100.0,0.01,259.14062,204.7574422455471,3.5044917e-18,204.7574422455471,1.0,500,204.75743,1.0,1.0,500.0
0.005,,192.0497614606682,81780.48006361737,1.0,81780.48006361737,141.7812,0.0049999994,500.0,2,100,200.00000010221265,0.005,272.21066,192.0497614606682,2.179301e-19,192.0497614606682,1.0,500,198.4036,1.0,1.0,500.0
0.0033333334,,192.24517420462303,75446.58490415894,1.0,75446.58490415894,150.11882,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,272.58923,192.24517420462303,5.4391416e-20,192.24517420462303,1.0,500,196.3508,1.0,1.0,500.0
0.0025,,228.91695037425782,93682.5134723485,1.0,93682.5134723485,159.13074,0.0024999997,500.0,2,100,400.0,0.0025,281.27203,228.91695037425782,5.434597e-20,228.91695037425782,1.0,500,204.49234,1.0,1.0,500.0
0.002,,112.27664360468583,83867.95967067411,1.0,83867.95967067411,145.47656,0.0020000003,500.0,1,100,500.00000664260017,0.002,285.05722,112.27664360468583,5.431875e-20,112.27664360468583,1.0,500,186.04921,1.0,1.0,500.0
0.01,,160.45644795902862,96475.21740303755,1.0,96475.21740303755,81.813774,0.009999998,500.0,2,100,100.0,0.01,309.04767,160.45644795902862,3.5044917e-18,160.45644795902862,1.0,500,160.45645,1.0,1.0,500.0
0.005,,199.85477737131012,115185.06657032727,1.0,115185.06657032727,123.75692,0.0049999994,500.0,2,100,200.00000010221265,0.005,324.28366,199.85477737131012,2.179301e-19,199.85477737131012,1.0,500,180.15561,1.0,1.0,500.0
0.0033333334,,228.6152399712989,101756.2298870652,1.0,101756.2298870652,145.21487,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,322.81265,228.6152399712989,5.4391416e-20,228.6152399712989,1.0,500,196.30882,1.0,1.0,500.0
0.0025,,184.40400049481616,82334.72588677934,1.0,82334.72588677934,149.08395,0.0024999997,500.0,2,100,400.0,0.0025,313.94333,184.40400049481616,5.434597e-20,184.40400049481616,1.0,500,193.33261,1.0,1.0,500.0
0.002,,187.11582075397257,76192.72956061878,1.0,76192.72956061878,150.32944,0.0020000003,500.0,1,100,500.00000664260017,0.002,306.49744,187.11582075397257,5.431875e-20,187.11582075397257,1.0,500,192.08928,1.0,1.0,500.0
0.01,,151.14819176794649,74271.58840845239,1.0,74271.58840845239,82.74049,0.009999998,500.0,2,100,100.0,0.01,271.16208,151.14819176794649,3.5044917e-18,151.14819176794649,1.0,500,151.1482,1.0,1.0,500.0
0.005,,205.68011094155986,61301.0216749534,1.0,61301.0216749534,123.01651,0.0049999994,500.0,2,100,200.00000010221265,0.005,260.48392,205.68011094155986,2.179301e-19,205.68011094155986,1.0,500,178.41414,1.0,1.0,500.0
0.0033333334,,196.46906547266792,74304.21075875383,1.0,74304.21075875383,139.2005,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,264.24878,196.46906547266792,5.4391416e-20,196.46906547266792,1.0,500,184.43246,1.0,1.0,500.0
0.0025,,191.07639875138221,93702.83335695643,1.0,93702.83335695643,146.92139,0.0024999997,500.0,2,100,400.0,0.0025,274.9005,191.07639875138221,5.434597e-20,191.07639875138221,1.0,500,186.09343,1.0,1.0,500.0
0.002,,195.61342814658275,94737.76230309613,1.0,94737.76230309613,136.83066,0.0020000003,500.0,1,100,500.00000664260017,0.002,281.47617,195.61342814658275,5.431875e-20,195.61342814658275,1.0,500,187.99744,1.0,1.0,500.0
0.01,,224.49223835030452,95437.31600583601,1.0,95437.31600583601,127.07701,0.009999998,500.0,2,100,100.0,0.01,307.38077,224.49223835030452,3.5044917e-18,224.49223835030452,1.0,500,224.49222,1.0,1.0,500.0
0.005,,182.81924628180096,75465.01477120395,1.0,75465.01477120395,134.7728,0.0049999994,500.0,2,100,200.00000010221265,0.005,291.60043,182.81924628180096,2.179301e-19,182.81924628180096,1.0,500,203.65575,1.0,1.0,500.0
0.0033333334,,170.06334013935466,87645.18633547288,1.0,87645.18633547288,136.21559,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,293.0203,170.06334013935466,5.4391416e-20,170.06334013935466,1.0,500,192.45828,1.0,1.0,500.0
0.0025,,225.07720255479447,63540.907451368206,1.0,63540.907451368206,151.9054,0.0024999997,500.0,2,100,400.0,0.0025,283.41055,225.07720255479447,5.434597e-20,225.07720255479447,1.0,500,200.613,1.0,1.0,500.0
0.002,,208.18090616710975,104427.3688769244,1.0,104427.3688769244,158.56119,0.0020000003,500.0,1,100,500.00000664260017,0.002,291.4499,208.18090616710975,5.431875e-20,208.18090616710975,1.0,500,202.12659,1.0,1.0,500.0
0.01,,207.23023898819963,89955.63615855093,1.0,89955.63615855093,127.81804,0.009999998,500.0,2,100,100.0,0.01,298.42264,207.23023898819963,3.5044917e-18,207.23023898819963,1.0,500,207.23022,1.0,1.0,500.0
0.005,,212.27186387935257,105553.11209431644,1.0,105553.11209431644,153.59814,0.0049999994,500.0,2,100,200.00000010221265,0.005,311.09995,212.27186387935257,2.179301e-19,212.27186387935257,1.0,500,209.75104,1.0,1.0,500.0
0.0033333334,,203.31604229576686,91867.37074177345,1.0,91867.37074177345,147.3409,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,307.9733,203.31604229576686,5.4391416e-20,203.31604229576686,1.0,500,207.60606,1.0,1.0,500.0
0.0025,,134.95446961868157,72032.73022376925,1.0,72032.73022376925,137.25198,0.0024999997,500.0,2,100,400.0,0.0025,299.9224,134.95446961868157,5.434597e-20,134.95446961868157,1.0,500,189.44315,1.0,1.0,500.0
0.002,,186.64801611011845,80641.1281319949,1.0,80641.1281319949,142.20296,0.0020000003,500.0,1,100,500.00000664260017,0.002,296.53156,186.64801611011845,5.431875e-20,186.64801611011845,1.0,500,188.88416,1.0,1.0,500.0
0.01,,173.89549846064733,70703.67043122173,1.0,70703.67043122173,103.4364,0.009999998,500.0,2,100,100.0,0.01,264.56876,173.89549846064733,3.5044917e-18,173.89549846064733,1.0,500,173.8955,1.0,1.0,500.0
0.005,,213.4082398800173,108094.9977682713,1.0,108094.9977682713,122.31449,0.0049999994,500.0,2,100,200.00000010221265,0.005,298.15375,213.4082398800173,2.179301e-19,213.4082398800173,1.0,500,193.65187,1.0,1.0,500.0
0.0033333334,,182.84766436673272,77859.98840664807,1.0,77859.98840664807,131.80376,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,291.51932,182.84766436673272,5.4391416e-20,182.84766436673272,1.0,500,190.05048,1.0,1.0,500.0
0.0025,,197.45572494551254,79160.00855703015,1.0,79160.00855703015,141.45863,0.0024999997,500.0,2,100,400.0,0.0025,288.6867,197.45572494551254,5.434597e-20,197.45572494551254,1.0,500,191.90178,1.0,1.0,500.0
0.002,,188.21378824107134,82252.20520300118,1.0,82252.20520300118,146.04646,0.0020000003,500.0,1,100,500.00000664260017,0.002,288.02798,188.21378824107134,5.431875e-20,188.21378824107134,1.0,500,191.16418,1.0,1.0,500.0
0.01,,186.2855504649859,84530.21040859875,1.0,84530.21040859875,94.43033,0.009999998,500.0,2,100,100.0,0.01,289.28345,186.2855504649859,3.5044917e-18,186.2855504649859,1.0,500,186.28554,1.0,1.0,500.0
