IterType,EpsThisIter,AvgDiscRet,VarVanillaIw,J,AvgRet,VarDiscRet,VarRet,MaxNormIw,BatchSize,ESSRenyi,VarJ,MaxVanillaIw,eRenyi2,MinVanillaIw,VarNormIw,VanillaAvgRet,Bound,MinNormIw,AvgNormIw,AvgEpLen,Delta,ESSClassic,AvgVanillaIw
2,100,89.4227874334,,89.2256,89.4227874334,14.58817559,14.58817559,0.00333333,500,500.0,8.39449,1.0,1.0,1.0,5.43914e-20,89.4227874334,82.1286,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.0523119179,,89.4323,90.0523119179,10.8243393986,10.8243393986,0.0025,500,500.0,7.46041,1.0,1.0,1.0,5.4346e-20,90.0523119179,83.2861,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,87.9205614815,,89.1299,87.9205614815,30.1657017754,30.1657017754,0.002,500,500.0,7.13195,1.0,1.0,1.0,5.43187e-20,87.9205614815,83.6326,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,89.0300756699,,89.0301,89.0300756699,18.0202462456,18.0202462456,0.01,500,500.0,4.22375,1.0,1.0,1.0,3.50449e-18,89.0300756699,77.4222,0.01,0.01,500.0,0.4,100.0,1.0
2,100,86.5946051677,,87.8123,86.5946051677,27.4253080691,27.4253080691,0.005,500,500.0,4.89678,1.0,1.0,1.0,2.1793e-19,86.5946051677,79.6043,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.8393169176,,88.488,89.8393169176,45.7852838709,45.7852838709,0.00333333,500,500.0,5.65754,1.0,1.0,1.0,5.43914e-20,89.8393169176,81.6866,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,89.3960067571,,88.715,89.3960067571,22.8803364184,22.8803364184,0.0025,500,500.0,5.46107,1.0,1.0,1.0,5.4346e-20,89.3960067571,82.8003,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,91.0941571721,,89.1908,91.0941571721,13.583292496,13.583292496,0.002,500,500.0,5.23964,1.0,1.0,1.0,5.43187e-20,91.0941571721,83.9006,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.2060668111,,87.2061,87.2060668111,26.0440883776,26.0440883776,0.01,500,500.0,5.07776,1.0,1.0,1.0,3.50449e-18,87.2060668111,75.3417,0.01,0.01,500.0,0.4,100.0,1.0
2,100,87.96665816,,87.5864,87.96665816,14.743482547,14.743482547,0.005,500,500.0,4.50938,1.0,1.0,1.0,2.1793e-19,87.96665816,79.197,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,92.7083557423,,89.2937,92.7083557423,27.1899136406,27.1899136406,0.00333333,500,500.0,5.32531,1.0,1.0,1.0,5.43914e-20,92.7083557423,82.3972,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.3259060861,,89.5518,90.3259060861,8.2845945354,8.2845945354,0.0025,500,500.0,4.84968,1.0,1.0,1.0,5.4346e-20,90.3259060861,83.5792,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,88.3164400592,,89.3047,88.3164400592,19.9225057056,19.9225057056,0.002,500,500.0,4.79628,1.0,1.0,1.0,5.43187e-20,88.3164400592,83.9627,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.7483897502,,90.7484,90.7483897502,23.762403841,23.762403841,0.01,500,500.0,4.85023,1.0,1.0,1.0,3.50449e-18,90.7483897502,78.8905,0.01,0.01,500.0,0.4,100.0,1.0
2,100,88.3964170293,,89.5724,88.3964170293,14.1910150627,14.1910150627,0.005,500,500.0,4.49109,1.0,1.0,1.0,2.1793e-19,88.3964170293,81.1876,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,88.5668679191,,89.2372,88.5668679191,51.0911309508,51.0911309508,0.00333333,500,500.0,5.52552,1.0,1.0,1.0,5.43914e-20,88.5668679191,82.3911,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,91.9592554329,,89.9177,91.9592554329,7.57888569728,7.57888569728,0.0025,500,500.0,5.11503,1.0,1.0,1.0,5.4346e-20,91.9592554329,83.9888,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.508058853,,89.8358,89.508058853,26.1663336905,26.1663336905,0.002,500,500.0,5.1126,1.0,1.0,1.0,5.43187e-20,89.508058853,84.526,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,92.2819423234,,92.2819,92.2819423234,15.9685598761,15.9685598761,0.01,500,500.0,3.97604,1.0,1.0,1.0,3.50449e-18,92.2819423234,80.42,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.4852915622,,90.8836,89.4852915622,15.0543343479,15.0543343479,0.005,500,500.0,4.16073,1.0,1.0,1.0,2.1793e-19,89.4852915622,82.496,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,91.0997590318,,90.9557,91.0997590318,9.75888753489,9.75888753489,0.00333333,500,500.0,3.84342,1.0,1.0,1.0,5.43914e-20,91.0997590318,84.1072,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,85.9619210138,,89.7072,85.9619210138,66.6224924827,66.6224924827,0.0025,500,500.0,5.67836,1.0,1.0,1.0,5.4346e-20,85.9619210138,83.7298,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.0271262925,,89.5712,89.0271262925,22.6031625541,22.6031625541,0.002,500,500.0,5.50858,1.0,1.0,1.0,5.43187e-20,89.0271262925,84.2248,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,88.0209326871,,88.0209,88.0209326871,26.768970434,26.768970434,0.01,500,500.0,5.14794,1.0,1.0,1.0,3.50449e-18,88.0209326871,76.3582,0.01,0.01,500.0,0.4,100.0,1.0
2,100,92.0898362266,,90.0554,92.0898362266,19.2441883892,19.2441883892,0.005,500,500.0,5.18802,1.0,1.0,1.0,2.1793e-19,92.0898362266,81.454,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.9476778312,,90.3528,90.9476778312,21.5933044144,21.5933044144,0.00333333,500,500.0,5.02458,1.0,1.0,1.0,5.43914e-20,90.9476778312,83.3298,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,89.1057123088,,90.041,89.1057123088,86.484046414,86.484046414,0.0025,500,500.0,6.37426,1.0,1.0,1.0,5.4346e-20,89.1057123088,83.9589,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.4198744421,,89.9168,89.4198744421,23.2519481883,23.2519481883,0.002,500,500.0,6.09677,1.0,1.0,1.0,5.43187e-20,89.4198744421,84.4768,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,89.7751274726,,89.7751,89.7751274726,38.4846577212,38.4846577212,0.01,500,500.0,6.1725,1.0,1.0,1.0,3.50449e-18,89.7751274726,78.3285,0.01,0.01,500.0,0.4,100.0,1.0
2,100,87.8467998821,,88.811,87.8467998821,32.2135755076,32.2135755076,0.005,500,500.0,5.99377,1.0,1.0,1.0,2.1793e-19,87.8467998821,80.4808,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,81.4754057517,,86.3658,81.4754057517,171.678813304,171.678813304,0.00333333,500,500.0,9.62092,1.0,1.0,1.0,5.43914e-20,81.4754057517,79.5642,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.754625652,,87.463,90.754625652,25.5061328115,25.5061328115,0.0025,500,500.0,8.90763,1.0,1.0,1.0,5.4346e-20,90.754625652,81.5727,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,91.8703946379,,88.3445,91.8703946379,11.5147902704,11.5147902704,0.002,500,500.0,8.29848,1.0,1.0,1.0,5.43187e-20,91.8703946379,83.0744,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,88.916179866,,88.9162,88.916179866,23.7873756108,23.7873756108,0.01,500,500.0,4.85278,1.0,1.0,1.0,3.50449e-18,88.916179866,77.22,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.795900927,,89.356,89.795900927,48.3254871791,48.3254871791,0.005,500,500.0,5.99077,1.0,1.0,1.0,2.1793e-19,89.795900927,81.0262,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,91.2137391236,,89.9753,91.2137391236,28.7377993334,28.7377993334,0.00333333,500,500.0,5.84608,1.0,1.0,1.0,5.43914e-20,91.2137391236,83.0265,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,92.9601932267,,90.7215,92.9601932267,10.6002077957,10.6002077957,0.0025,500,500.0,5.47052,1.0,1.0,1.0,5.4346e-20,92.9601932267,84.6689,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,88.9965384572,1.53286e-13,90.3765,88.9965384572,36.6878751864,36.6878751864,0.002,500,500.0,5.62863,1.0,1.0,0.999999,7.18528e-19,88.9965384572,84.9481,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,86.817404521,,86.8174,86.817404521,75.2173484405,75.2173484405,0.01,500,500.0,8.62932,1.0,1.0,1.0,3.50449e-18,86.817404521,74.9558,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.2871199101,,88.0523,89.2871199101,16.0491828786,16.0491828786,0.005,500,500.0,6.83387,1.0,1.0,1.0,2.1793e-19,89.2871199101,79.6648,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.150398256,,88.4183,89.150398256,64.8658477192,64.8658477192,0.00333333,500,500.0,7.26693,1.0,1.0,1.0,5.43914e-20,89.150398256,81.5523,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,87.2757881702,,88.1327,87.2757881702,122.755276748,122.755276748,0.0025,500,500.0,8.38051,1.0,1.0,1.0,5.4346e-20,87.2757881702,82.1865,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,88.9783741111,,88.3018,88.9783741111,52.7055442512,52.7055442512,0.002,500,500.0,8.16924,1.0,1.0,1.0,5.43187e-20,88.9783741111,82.9227,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,88.1352743476,,88.1353,88.1352743476,62.7114807315,62.7114807315,0.01,500,500.0,7.87936,1.0,1.0,1.0,3.50449e-18,88.1352743476,76.3766,0.01,0.01,500.0,0.4,100.0,1.0
2,100,88.6000819153,,88.3677,88.6000819153,40.989527581,40.989527581,0.005,500,500.0,7.1684,1.0,1.0,1.0,2.1793e-19,88.6000819153,80.0531,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.9112530847,,89.2155,90.9112530847,13.5385273342,13.5385273342,0.00333333,500,500.0,6.33741,1.0,1.0,1.0,5.43914e-20,90.9112530847,82.367,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,92.0421921815,,89.9222,92.0421921815,6.19085865646,6.19085865646,0.0025,500,500.0,5.75782,1.0,1.0,1.0,5.4346e-20,92.0421921815,83.9912,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,82.4945727874,,88.4367,82.4945727874,213.284545219,213.284545219,0.002,500,500.0,8.80792,1.0,1.0,1.0,5.43187e-20,82.4945727874,83.0978,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,85.9796868042,,85.9797,85.9796868042,50.020343457,50.020343457,0.01,500,500.0,7.03705,1.0,1.0,1.0,3.50449e-18,85.9796868042,74.3802,0.01,0.01,500.0,0.4,100.0,1.0
2,100,91.2264030335,,88.603,91.2264030335,9.69520563196,9.69520563196,0.005,500,500.0,6.03666,1.0,1.0,1.0,2.1793e-19,91.2264030335,80.3495,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,85.8878520425,,87.698,85.8878520425,43.0613227908,43.0613227908,0.00333333,500,500.0,6.33582,1.0,1.0,1.0,5.43914e-20,85.8878520425,80.959,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.5691076055,,88.4158,90.5691076055,29.0734571494,29.0734571494,0.0025,500,500.0,6.23284,1.0,1.0,1.0,5.4346e-20,90.5691076055,82.4131,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,90.552131208,,88.843,90.552131208,16.681869226,16.681869226,0.002,500,500.0,5.92553,1.0,1.0,1.0,5.43187e-20,90.552131208,83.474,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,88.1413859449,,88.1414,88.1413859449,16.4673128286,16.4673128286,0.01,500,500.0,4.03765,1.0,1.0,1.0,3.50449e-18,88.1413859449,76.6982,0.01,0.01,500.0,0.4,100.0,1.0
2,100,90.3242971397,,89.2328,90.3242971397,14.0578746867,14.0578746867,0.005,500,500.0,4.03748,1.0,1.0,1.0,2.1793e-19,90.3242971397,80.7747,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.2096414378,,88.5585,87.2096414378,41.7351086784,41.7351086784,0.00333333,500,500.0,5.05467,1.0,1.0,1.0,5.43914e-20,87.2096414378,81.6524,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,86.8260062458,,88.1253,86.8260062458,61.4517398797,61.4517398797,0.0025,500,500.0,5.91053,1.0,1.0,1.0,5.4346e-20,86.8260062458,82.1445,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,90.4846867183,,88.5972,90.4846867183,8.99543189953,8.99543189953,0.002,500,500.0,5.53346,1.0,1.0,1.0,5.43187e-20,90.4846867183,83.2478,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,92.3362292747,,92.3362,92.3362292747,23.7058643766,23.7058643766,0.01,500,500.0,4.84446,1.0,1.0,1.0,3.50449e-18,92.3362292747,80.3164,0.01,0.01,500.0,0.4,100.0,1.0
2,100,90.5822754671,,91.4593,90.5822754671,14.0239392142,14.0239392142,0.005,500,500.0,4.40969,1.0,1.0,1.0,2.1793e-19,90.5822754671,82.96,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.1046246548,,90.6744,89.1046246548,20.5679858364,20.5679858364,0.00333333,500,500.0,4.58073,1.0,1.0,1.0,5.43914e-20,89.1046246548,83.7347,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,89.2654217937,,90.3221,89.2654217937,32.7630336546,32.7630336546,0.0025,500,500.0,4.92122,1.0,1.0,1.0,5.4346e-20,89.2654217937,84.2457,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,92.1237632755,,90.6825,92.1237632755,15.5879050212,15.5879050212,0.002,500,500.0,4.79379,1.0,1.0,1.0,5.43187e-20,92.1237632755,85.2475,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.4621179758,,87.4621,87.4621179758,61.5861959091,61.5861959091,0.01,500,500.0,7.80835,1.0,1.0,1.0,3.50449e-18,87.4621179758,75.4597,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.0037084871,,88.2329,89.0037084871,64.4447685275,64.4447685275,0.005,500,500.0,7.93596,1.0,1.0,1.0,2.1793e-19,89.0037084871,79.7459,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.3694520402,,88.6118,89.3694520402,16.7701025208,16.7701025208,0.00333333,500,500.0,6.9143,1.0,1.0,1.0,5.43914e-20,89.3694520402,81.6822,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.4976414335,,89.0832,90.4976414335,24.5934735312,24.5934735312,0.0025,500,500.0,6.52758,1.0,1.0,1.0,5.4346e-20,90.4976414335,83.082,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.7949610317,,89.2256,89.7949610317,18.3839509188,18.3839509188,0.002,500,500.0,6.14887,1.0,1.0,1.0,5.43187e-20,89.7949610317,83.858,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,89.4185423865,,89.4185,89.4185423865,10.2949798771,10.2949798771,0.01,500,500.0,3.1925,1.0,1.0,1.0,3.50449e-18,89.4185423865,77.9672,0.01,0.01,500.0,0.4,100.0,1.0
2,100,91.6931169378,,90.5558,91.6931169378,4.30098784463,4.30098784463,0.005,500,500.0,2.91864,1.0,1.0,1.0,2.1793e-19,91.6931169378,82.3535,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.8323665428,,89.648,87.8323665428,29.5766870703,29.5766870703,0.00333333,500,500.0,4.13371,1.0,1.0,1.0,5.43914e-20,87.8323665428,82.9509,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,86.3767184544,,88.8302,86.3767184544,32.1012222771,32.1012222771,0.0025,500,500.0,4.7715,1.0,1.0,1.0,5.4346e-20,86.3767184544,83.0303,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,88.5585225676,,88.7758,88.5585225676,31.1685595281,31.1685595281,0.002,500,500.0,4.93933,1.0,1.0,1.0,5.43187e-20,88.5585225676,83.3895,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.2816200993,,87.2816,87.2816200993,57.2879002654,57.2879002654,0.01,500,500.0,7.53094,1.0,1.0,1.0,3.50449e-18,87.2816200993,75.4416,0.01,0.01,500.0,0.4,100.0,1.0
2,100,87.5551642571,,87.4184,87.5551642571,24.0310369614,24.0310369614,0.005,500,500.0,6.34599,1.0,1.0,1.0,2.1793e-19,87.5551642571,79.0462,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.2382054989,,88.3583,90.2382054989,18.2633253512,18.2633253512,0.00333333,500,500.0,5.88571,1.0,1.0,1.0,5.43914e-20,90.2382054989,81.5225,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,85.6437626262,,87.6797,85.6437626262,39.6171029885,39.6171029885,0.0025,500,500.0,6.09656,1.0,1.0,1.0,5.4346e-20,85.6437626262,81.7597,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,84.4349136943,,87.0308,84.4349136943,151.33065609,151.33065609,0.002,500,500.0,7.8347,1.0,1.0,1.0,5.43187e-20,84.4349136943,81.7357,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,88.6174215916,,88.6174,88.6174215916,18.2121659926,18.2121659926,0.01,500,500.0,4.24618,1.0,1.0,1.0,3.50449e-18,88.6174215916,77.0437,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.1963164682,,88.9069,89.1963164682,21.520972779,21.520972779,0.005,500,500.0,4.44429,1.0,1.0,1.0,2.1793e-19,89.1963164682,80.723,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,92.5874797605,,90.1337,92.5874797605,12.835882565,12.835882565,0.00333333,500,500.0,4.51819,1.0,1.0,1.0,5.43914e-20,92.5874797605,83.2466,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,84.0830621165,,88.6211,84.0830621165,76.7064023006,76.7064023006,0.0025,500,500.0,6.4156,1.0,1.0,1.0,5.4346e-20,84.0830621165,82.6566,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.1502586231,,88.7269,89.1502586231,13.1200174711,13.1200174711,0.002,500,500.0,5.9641,1.0,1.0,1.0,5.43187e-20,89.1502586231,83.3922,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.8715498304,,87.8715,87.8715498304,9.36233874206,9.36233874206,0.01,500,500.0,3.04446,1.0,1.0,1.0,3.50449e-18,87.8715498304,76.4235,0.01,0.01,500.0,0.4,100.0,1.0
2,100,87.5828228959,,87.7272,87.5828228959,56.0855155611,56.0855155611,0.005,500,500.0,5.69364,1.0,1.0,1.0,2.1793e-19,87.5828228959,79.5502,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,91.1275465037,,88.8607,91.1275465037,10.3085722402,10.3085722402,0.00333333,500,500.0,5.25195,1.0,1.0,1.0,5.43914e-20,91.1275465037,82.0115,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,87.5749414359,,88.5392,87.5749414359,26.7233060319,26.7233060319,0.0025,500,500.0,5.25463,1.0,1.0,1.0,5.4346e-20,87.5749414359,82.6076,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,92.29799905,,89.291,92.29799905,21.2288686016,21.2288686016,0.002,500,500.0,5.34348,1.0,1.0,1.0,5.43187e-20,92.29799905,83.9122,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.3850813398,,90.3851,90.3850813398,17.2297565126,17.2297565126,0.01,500,500.0,4.13007,1.0,1.0,1.0,3.50449e-18,90.3850813398,78.8701,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.1371278609,,89.7611,89.1371278609,40.9884327282,40.9884327282,0.005,500,500.0,5.40438,1.0,1.0,1.0,2.1793e-19,89.1371278609,81.5807,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.6493503639,,90.0572,90.6493503639,45.1528963149,45.1528963149,0.00333333,500,500.0,5.8777,1.0,1.0,1.0,5.43914e-20,90.6493503639,83.1735,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,89.9082935736,,90.02,89.9082935736,29.5330574948,29.5330574948,0.0025,500,500.0,5.76404,1.0,1.0,1.0,5.4346e-20,89.9082935736,84.0585,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.3723298345,,89.8904,89.3723298345,15.0036445968,15.0036445968,0.002,500,500.0,5.44216,1.0,1.0,1.0,5.43187e-20,89.3723298345,84.5583,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.5910926421,,87.5911,87.5910926421,27.7650910743,27.7650910743,0.01,500,500.0,5.24285,1.0,1.0,1.0,3.50449e-18,87.5910926421,76.0325,0.01,0.01,500.0,0.4,100.0,1.0
2,100,87.1122119829,,87.3516,87.1122119829,119.194825622,119.194825622,0.005,500,500.0,8.53244,1.0,1.0,1.0,2.1793e-19,87.1122119829,79.0221,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.4434606074,,87.3823,87.4434606074,32.9999796404,32.9999796404,0.00333333,500,500.0,7.70888,1.0,1.0,1.0,5.43914e-20,87.4434606074,80.5812,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.4205213162,,88.1418,90.4205213162,6.02055359744,6.02055359744,0.0025,500,500.0,6.91311,1.0,1.0,1.0,5.4346e-20,90.4205213162,82.2519,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,91.7265921505,,88.8588,91.7265921505,12.235138855,12.235138855,0.002,500,500.0,6.5354,1.0,1.0,1.0,5.43187e-20,91.7265921505,83.4616,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,88.5629066672,,88.5629,88.5629066672,88.6996073948,88.6996073948,0.01,500,500.0,9.37084,1.0,1.0,1.0,3.50449e-18,88.5629066672,76.7102,0.01,0.01,500.0,0.4,100.0,1.0
2,100,90.2003091148,,89.3816,90.2003091148,15.7417851847,15.7417851847,0.005,500,500.0,7.23663,1.0,1.0,1.0,2.1793e-19,90.2003091148,81.0005,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.9177544448,,88.8937,87.9177544448,19.5242436453,19.5242436453,0.00333333,500,500.0,6.46774,1.0,1.0,1.0,5.43914e-20,87.9177544448,82.0505,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,92.0622745444,,89.6858,92.0622745444,9.63693869247,9.63693869247,0.0025,500,500.0,5.97005,1.0,1.0,1.0,5.4346e-20,92.0622745444,83.7594,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,85.5104752945,,88.8507,85.5104752945,86.2650352825,86.2650352825,0.002,500,500.0,6.95579,1.0,1.0,1.0,5.43187e-20,85.5104752945,83.55,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,88.3142455713,,88.3142,88.3142455713,48.1529204142,48.1529204142,0.01,500,500.0,6.90445,1.0,1.0,1.0,3.50449e-18,88.3142455713,76.3979,0.01,0.01,500.0,0.4,100.0,1.0
2,100,88.7396774694,,88.527,88.7396774694,20.6729998622,20.6729998622,0.005,500,500.0,5.84072,1.0,1.0,1.0,2.1793e-19,88.7396774694,80.1008,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.3735199184,,89.1425,90.3735199184,14.9819690218,14.9819690218,0.00333333,500,500.0,5.33334,1.0,1.0,1.0,5.43914e-20,90.3735199184,82.2626,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.860761589,,89.572,90.860761589,8.11369839397,8.11369839397,0.0025,500,500.0,4.88826,1.0,1.0,1.0,5.4346e-20,90.860761589,83.6139,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.7396892396,,89.6056,89.7396892396,24.5056512133,24.5056512133,0.002,500,500.0,4.89619,1.0,1.0,1.0,5.43187e-20,89.7396892396,84.2764,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.4230925082,,87.4231,87.4230925082,41.059178331,41.059178331,0.01,500,500.0,6.37563,1.0,1.0,1.0,3.50449e-18,87.4230925082,75.6197,0.01,0.01,500.0,0.4,100.0,1.0
2,100,87.5119092489,,87.4675,87.5119092489,41.3183148949,41.3183148949,0.005,500,500.0,6.38583,1.0,1.0,1.0,2.1793e-19,87.5119092489,79.1212,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,91.826678483,,88.9205,91.826678483,5.21083958548,5.21083958548,0.00333333,500,500.0,5.75571,1.0,1.0,1.0,5.43914e-20,91.826678483,82.1059,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.2529817624,,89.2536,90.2529817624,8.81199874872,8.81199874872,0.0025,500,500.0,5.23068,1.0,1.0,1.0,5.4346e-20,90.2529817624,83.352,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,84.0590020111,,88.2147,84.0590020111,96.7712192122,96.7712192122,0.002,500,500.0,6.73545,1.0,1.0,1.0,5.43187e-20,84.0590020111,82.8275,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.7779137686,,87.7779,87.7779137686,84.9490291079,84.9490291079,0.01,500,500.0,9.17058,1.0,1.0,1.0,3.50449e-18,87.7779137686,76.1149,0.01,0.01,500.0,0.4,100.0,1.0
2,100,90.2172882041,,88.9976,90.2172882041,17.6801284095,17.6801284095,0.005,500,500.0,7.23112,1.0,1.0,1.0,2.1793e-19,90.2172882041,80.5554,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.1113941518,,89.0355,89.1113941518,35.7042407971,35.7042407971,0.00333333,500,500.0,6.82969,1.0,1.0,1.0,5.43914e-20,89.1113941518,81.9308,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,91.6774486158,,89.696,91.6774486158,13.6878994842,13.6878994842,0.0025,500,500.0,6.2992,1.0,1.0,1.0,5.4346e-20,91.6774486158,83.5432,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,90.3503016264,,89.8269,90.3503016264,11.5183830049,11.5183830049,0.002,500,500.0,5.83893,1.0,1.0,1.0,5.43187e-20,90.3503016264,84.3236,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,91.4197724168,,91.4198,91.4197724168,38.9066050151,38.9066050151,0.01,500,500.0,6.20625,1.0,1.0,1.0,3.50449e-18,91.4197724168,79.3891,0.01,0.01,500.0,0.4,100.0,1.0
2,100,90.5304855715,,90.9751,90.5304855715,10.302952487,10.302952487,0.005,500,500.0,4.95544,1.0,1.0,1.0,2.1793e-19,90.5304855715,82.4681,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,91.6155689095,,91.1886,91.6155689095,13.8037000244,13.8037000244,0.00333333,500,500.0,4.58447,1.0,1.0,1.0,5.43914e-20,91.6155689095,84.2427,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,87.0030931267,,90.1422,87.0030931267,31.7929358508,31.7929358508,0.0025,500,500.0,5.18811,1.0,1.0,1.0,5.4346e-20,87.0030931267,84.1269,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.4356895398,,90.0009,89.4356895398,26.0467219969,26.0467219969,0.002,500,500.0,5.174,1.0,1.0,1.0,5.43187e-20,89.4356895398,84.6176,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,85.4720241188,,85.472,85.4720241188,124.3629794,124.3629794,0.01,500,500.0,11.0959,1.0,1.0,1.0,3.50449e-18,85.4720241188,73.9074,0.01,0.01,500.0,0.4,100.0,1.0
